Orthogroup	Aethionema_saxatile	Arabidopsis_thaliana
OG0015946	As009G207330	AT3G48810.1
OG0015947	As009G207340	AT5G49570.1
OG0015948	As009G207550	AT4G26310.2
OG0015949	As009G207910	AT5G49060.1
OG0015950	As009G208690	AT5G48740.1
OG0015951	As009G208910	AT5G48460.1
OG0015952	As009G209100	AT5G48310.1
OG0015953	As009G209240	AT5G48390.1
OG0015954	As009G210020	AT5G16850.1
OG0015955	As009G210720	AT5G06850.1
OG0015956	As009G210770	AT5G06905.1
OG0015957	As009G211440	AT5G13840.1
OG0015958	As009G211450	AT5G13830.1
OG0015959	As009G211510	AT5G06790.1
OG0015960	As009G211930	AT5G06540.1
OG0015961	As009G212040	AT5G47970.1
OG0015962	As009G212050	AT1G44750.1
OG0015963	As009G212070	AT5G48040.1
OG0015964	As009G212300	AT5G06340.1
OG0015965	As009G212430	AT5G06265.4, AT5G07175.1
OG0015966	As009G212600	AT5G06130.2
OG0015967	As009G212640	AT5G06090.1
OG0015968	As009G212750	AT5G05960.1
OG0015969	As009G212770	AT5G05940.1
OG0015970	As009G212790	AT5G05930.1
OG0015971	As009G212970	AT5G05810.1
OG0015972	As009G212990	AT5G05790.1
OG0015973	As009G213030	AT5G05740.1
OG0015974	As009G213060	AT5G05700.1
OG0015975	As009G213080	AT5G05680.1
OG0015976	As009G213340	AT5G05365.1
OG0015977	As009G213850	AT3G15130.1
OG0015978	As009G213870	AT5G05230.1
OG0015979	As009G213940	AT5G05160.1
OG0015980	As009G213990	AT5G05100.1
OG0015981	As009G214090	AT5G04895.1
OG0015982	As009G214280	AT1G17070.1
OG0015983	As009G214450	AT5G04610.1
OG0015984	As009G214540	AT5G04520.1
OG0015985	As009G214630	AT5G04420.1
OG0015986	As009G214840	AT5G26060.1
OG0015987	As009G214850	AT5G26040.2
OG0015988	As009G214870	AT5G26010.1
OG0015989	As009G214940	AT5G25940.1
OG0015990	As009G215370	AT5G25320.1
OG0015991	As009G215470	AT5G25210.2
OG0015992	As009G215700	AT5G24920.1
OG0015993	As009G215750	AT5G24870.1
OG0015994	As009G215780	AT5G24820.1
OG0015995	As009G215840	AT5G24760.1
OG0015996	As009G216100	AT5G24320.2
OG0015997	As009G216150	AT5G24350.2
OG0015998	As009G216270	AT5G24490.1
OG0015999	As009G216280	AT5G24500.1
OG0016000	As009G216480	AT5G24140.1
OG0016001	As009G216530	AT5G24100.1
OG0016002	As009G216780	AT5G23880.1
OG0016003	As009G216800	AT5G23850.1
OG0016004	As009G216870	AT5G23730.1
OG0016005	As009G216950	AT2G04360.2
OG0016006	As009G217060	AT5G23520.1
OG0016007	As009G217100	AT5G23430.1
OG0016009	As009G217420	AT5G23060.1
OG0016010	As009G217630	AT5G60940.1
OG0016011	As009G217650	AT5G60960.1
OG0016012	As009G217660	AT3G26850.1
OG0016013	As009G217790	AT5G61140.2
OG0016014	As009G217970	AT5G61370.1
OG0016015	As009G217990	AT5G61390.1
OG0016016	As009G218190	AT5G61580.1
OG0016017	As009G218260	AT5G61670.1
OG0016018	As009G218550	AT5G62030.1
OG0016019	As009G218590	AT5G62070.1
OG0016020	As009G218690	AT5G62220.1
OG0016021	As009G218790	AT5G62310.1
OG0016022	As009G218810	AT5G62320.1
OG0016023	As009G219030	AT5G62570.1
OG0016024	As009G219080	AT5G62630.1
OG0016025	As009G219170	AT5G62750.1
OG0016026	As009G219320	AT5G62900.1
OG0016027	As009G219400	AT5G62990.1
OG0016028	As009G219460	AT5G63080.1
OG0016029	As009G219590	AT5G58760.1
OG0016030	As009G219740	AT5G58610.3
OG0016031	As009G219820	AT5G58550.1
OG0016032	As009G219830	AT5G58540.1
OG0016033	As009G219890	AT5G58480.1
OG0016034	As009G219930	AT5G58450.1
OG0016035	As009G220140	AT5G58240.1
OG0016036	As009G220160	AT5G58220.1
OG0016037	As010G220340	AT3G51320.1
OG0016038	As010G220380	AT3G51250.1
OG0016039	As010G220500	AT3G51050.1
OG0016040	As010G220750	AT3G50770.1
OG0016041	As010G221020	AT3G50430.1
OG0016042	As010G221060	AT3G50400.1
OG0016043	As010G221100	AT3G50370.2
OG0016044	As010G221210	AT3G50240.1
OG0016045	As010G221260	AT3G50110.1
OG0016046	As010G221320	AT3G49990.1
OG0016047	As010G221540	AT3G49710.1
OG0016048	As010G221630	AT3G49640.1
OG0016049	As010G221670	AT3G49590.3
OG0016050	As010G221780	AT5G24520.1
OG0016051	As010G221910	AT3G49320.1
OG0016052	As010G222190	AT3G49070.1
OG0016053	As010G222250	AT3G48990.1
OG0016054	As010G222270	AT3G48980.2
OG0016055	As010G222470	AT1G29900.1
OG0016056	As010G222730	AT3G48440.1
OG0016057	As010G222750	AT3G48425.1
OG0016058	As010G222790	AT3G48380.3
OG0016059	As010G222850	AT3G48330.4
OG0016060	As010G222890	AT3G48240.1
OG0016061	As010G222950	AT3G48200.1
OG0016062	As010G222960	AT5G63000.1
OG0016063	As010G223020	AT3G48170.1
OG0016064	As010G223060	AT3G48120.1
OG0016065	As010G223150	AT3G48010.1
OG0016066	As010G223270	AT3G47930.1
OG0016067	As010G223330	AT3G47850.1
OG0016068	As010G223380	AT3G47800.1
OG0016069	As010G223460	AT3G47700.1
OG0016070	As010G223500	AT3G47620.1
OG0016071	As010G223510	AT3G47610.1
OG0016072	As010G223600	AT3G47490.4
OG0016073	As010G223640	AT3G47450.1
OG0016074	As010G223650	AT3G47440.1
OG0016075	As010G223660	AT3G47430.1
OG0016076	As010G223690	AT3G47400.1
OG0016077	As010G224090	AT3G46970.1
OG0016078	As010G224180	AT3G46870.2
OG0016079	As010G224280	AT3G46780.1
OG0016080	As010G224480	AT3G46580.1
OG0016081	As010G224980	AT3G45740.1
OG0016082	As010G225260	AT3G45400.1
OG0016083	As010G225320	AT3G45280.1
OG0016084	As010G226200	AT3G44380.1
OG0016085	As010G226850	AT3G43520.1
OG0016086	As010G226900	AT3G43300.1
OG0016087	As010G227020	AT3G43210.1
OG0016088	As010G227060	AT2G03140.12
OG0016089	As010G227080	AT3G26060.2
OG0016090	As010G227190	AT3G42950.1
OG0016091	As010G227480	AT1G02630.1
OG0016092	As010G228590	AT1G68185.2
OG0016093	As010G229120	AT1G67490.1
OG0016094	As010G229300	AT1G68090.1
OG0016095	As010G229620	AT1G68220.1
OG0016096	As010G229760	AT1G67900.1
OG0016097	As010G231290	AT1G68640.1
OG0016098	As010G231330	AT1G68820.4
OG0016099	As010G231500	AT3G12530.1
OG0016100	As010G231570	AT1G68720.1
OG0016101	As010G231710	AT1G68875.1
OG0016102	As010G231820	AT1G68930.1
OG0016103	As010G231830	AT1G68940.2
OG0016104	As010G231870	AT1G69020.2
OG0016105	As010G232010	AT1G69030.1
OG0016106	As010G232200	AT1G69200.1
OG0016107	As010G232430	AT1G69350.1
OG0016108	As010G232440	AT1G69360.1
OG0016109	As010G232610	AT1G69510.1
OG0016110	As010G232620	AT1G69520.2
OG0016111	As010G232710	AT1G69610.2
OG0016112	As010G232890	AT1G69860.1
OG0016113	As010G233020	AT1G69980.1
OG0016114	As010G233070	AT1G70070.1
OG0016115	As010G233150	AT1G70150.1
OG0016116	As010G233200	AT1G70200.1
OG0016117	As010G233370	AT5G26100.1
OG0016118	As010G233570	AT1G70630.3
OG0016119	As010G233590	AT1G70650.2
OG0016120	As010G233740	AT1G70820.1
OG0016121	As010G233820	AT1G70900.1
OG0016122	As010G234020	AT1G71100.1
OG0016123	As010G234040	AT1G71120.1
OG0016124	As010G234150	AT1G71240.1
OG0016125	As010G234170	AT1G71260.1
OG0016126	As010G234220	AT1G71340.1
OG0016127	As010G234290	AT1G71440.1
OG0016128	As010G234340	AT1G71500.1
OG0016129	As010G234390	AT1G71690.1
OG0016130	As010G234470	AT1G71696.2
OG0016131	As010G234480	AT1G71697.1
OG0016132	As010G234510	AT1G71730.1
OG0016133	As010G234530	AT1G71750.2
OG0016134	As010G234570	AT1G71790.1
OG0016135	As010G234600	AT1G71810.1
OG0016136	As010G234920	AT1G72100.1
OG0016137	As010G235300	AT1G78130.1
OG0016138	As010G235440	AT1G78010.1
OG0016139	As010G235470	AT1G77990.1
OG0016140	As010G235540	AT1G77890.1
OG0016141	As010G235760	AT1G77670.1
OG0016142	As010G235800	AT1G77630.1
OG0016143	As010G236030	AT1G77450.1
OG0016144	As010G236100	AT1G77380.1
OG0016145	As010G236230	AT1G77230.1
OG0016146	As010G236550	AT1G76920.1
OG0016147	As010G236650	AT1G76790.1
OG0016148	As010G236730	AT1G76710.3
OG0016149	As010G236830	AT1G76620.1
OG0016150	As010G236910	AT1G76560.1
OG0016151	As010G236960	AT2G05120.2
OG0016152	As010G237000	AT1G76470.1
OG0016153	As010G237020	AT1G76450.1
OG0016154	As010G237090	AT1G76400.1
OG0016155	As010G237100	AT1G76390.1
OG0016156	As010G237270	AT1G76240.1
OG0016157	As010G237300	AT1G76220.1
OG0016158	As010G237350	AT1G76150.1
OG0016159	As010G237400	AT1G76110.1
OG0016160	As010G237640	AT1G75850.1
OG0016161	As010G237840	AT1G75670.1
OG0016162	As010G237870	AT1G75640.1
OG0016163	As010G237940	AT1G75560.1
OG0016164	As010G237960	AT1G45474.1
OG0016165	As010G238130	AT1G75450.1
OG0016166	As010G238150	AT1G75430.1
OG0016167	As010G238180	AT1G75400.1
OG0016168	As010G238290	AT1G75260.1
OG0016169	As010G238500	AT1G75090.1
OG0016170	As010G238550	AT1G75010.1
OG0016171	As010G238640	AT1G74920.1
OG0016172	As010G238670	AT1G74880.1
OG0016173	As010G238760	AT1G74780.1
OG0016174	As010G238850	AT1G74680.1
OG0016175	As010G238890	AT1G74640.1
OG0016176	As010G238900	AT1G74630.2
OG0016177	As010G238960	AT1G74580.1
OG0016178	As010G238990	AT1G74530.3
OG0016179	As010G239200	AT1G74330.1
OG0016180	As010G239210	AT1G74320.1
OG0016181	As010G239240	AT1G74250.1
OG0016182	As010G239460	AT1G74030.1
OG0016183	As010G239540	AT1G73965.1
OG0016184	As010G239770	AT1G73780.1
OG0016185	As010G239950	AT1G73655.1
OG0016186	As010G240230	AT1G73380.1
OG0016187	As010G240270	AT1G73340.1
OG0016188	As010G240310	AT1G73320.1
OG0016189	As010G240540	AT1G73170.3
OG0016190	As010G240570	AT1G73140.1
OG0016191	As010G240600	AT1G73110.1
OG0016192	As010G240620	AT1G73090.2
OG0016193	As010G240680, As010G240660	AT1G73060.1
OG0016194	As010G240820	AT1G72990.1
OG0016195	As010G241080	AT1G72680.1
OG0016196	As010G241240	AT1G72520.1
OG0016197	As010G241260	AT1G72500.1
OG0016198	As010G241280	AT1G72480.1
OG0016199	As010G242130	AT1G78810.1
OG0016200	As010G242250	AT1G78910.1
OG0016201	As010G242260	AT1G78915.3
OG0016202	As010G242290	AT1G78930.1
OG0016203	As010G242350	AT1G78980.1
OG0016204	As010G242640, As010G242630	AT1G79260.2
OG0016205	As010G242970	AT1G79560.1
OG0016206	As010G243150	AT1G79710.1
OG0016207	As010G243250	AT1G80870.1
OG0016208	As010G244050	AT1G80180.1
OG0016209	As010G244060	AT1G80170.1
OG0016210	As010G244170	AT1G80100.3
OG0016211	As010G244200	AT1G80080.1
OG0016212	As010G244240	AT1G80030.1
OG0016213	As010G244390	AT1G79900.1
OG0016214	As010G244500	AT1G79750.1
OG0016215	As010G244550	AT1G79800.1
OG0016216	As010G244560	AT3G27750.1
OG0016217	As010G244570	AT1G79810.1
OG0016218	As011G244690	AT3G12810.1
OG0016219	As011G244780	AT3G12950.1
OG0016220	As011G244950	AT3G13110.1
OG0016221	As011G244990	AT3G13150.1
OG0016222	As011G245520	AT3G13550.1
OG0016223	As011G245620	AT3G13677.1
OG0016224	As011G245640	AT3G13682.1
OG0016225	As011G245730	AT3G13780.1
OG0016226	As011G246040	AT3G14010.5
OG0016228	As011G246880	AT3G14760.1
OG0016229	As011G246980	AT3G14860.2
OG0016230	As011G247190	AT3G15080.1
OG0016231	As011G247590	AT3G15410.2
OG0016232	As011G247700	AT3G15520.1
OG0016233	As011G247880	AT3G15700.1
OG0016234	As011G248100	AT3G15900.1
OG0016235	As011G248130	AT3G15940.1
OG0016236	As011G248350	AT3G16190.1
OG0016237	As011G248430	AT3G16260.1
OG0016238	As011G248440	AT3G16270.1
OG0016239	As011G248450	AT3G16280.2
OG0016240	As011G248480	AT3G16310.1
OG0016241	As011G248790, As011G248800	AT1G32600.1
OG0016242	As011G248820	AT3G16565.3
OG0016243	As011G248960	AT3G16760.1
OG0016244	As011G249100	AT3G16900.1
OG0016245	As011G249110	AT3G16910.1
OG0016246	As011G249130	AT3G16940.1
OG0016247	As011G249170	AT3G17000.1
OG0016248	As011G249190	AT3G17030.1
OG0016249	As011G249320	AT3G17180.1
OG0016250	As011G249480	AT3G17380.1
OG0016251	As011G249550	AT3G17450.1
OG0016252	As011G249580	AT3G17470.2
OG0016253	As011G249650	AT3G17590.2
OG0016254	As011G249940	AT3G17880.1
OG0016255	As011G249990	AT3G17930.1
OG0016256	As011G250060	AT3G18020.1
OG0016257	As011G250110	AT3G18060.1
OG0016258	As011G250160	AT3G18110.1
OG0016259	As011G250430	AT3G18370.1
OG0016260	As011G250640	AT3G18524.1
OG0016261	As011G250750	AT3G18670.2
OG0016262	As011G250960	AT3G18840.2
OG0016263	As011G251050	AT3G18900.4
OG0016264	As011G251210	AT3G19120.1
OG0016265	As011G257300, As011G251280	AT3G19190.2
OG0016266	As011G251680	AT3G19615.1
OG0016267	As011G251700	AT3G19630.1
OG0016268	As011G251810	AT3G19700.1
OG0016269	As011G251890	AT3G19800.1
OG0016270	As011G251900	AT3G19810.1
OG0016271	As011G252000	AT3G19900.1
OG0016272	As011G252770	AT3G20480.1
OG0016273	As011G252900	AT1G62260.1
OG0016274	As011G252940	AT3G20680.1
OG0016275	As011G252960	AT3G20720.2
OG0016276	As011G253040	AT3G20790.1
OG0016277	As011G253250	AT3G24730.1
OG0016278	As011G253380	AT3G21570.1
OG0016279	As011G253500	AT3G21430.2
OG0016280	As011G253540	AT3G21380.1
OG0016281	As011G254020	AT3G22060.1
OG0016282	As011G254210	AT3G22210.1
OG0016283	As011G254460	AT3G22440.1
OG0016284	As011G255100	AT3G23160.1
OG0016285	As011G255240	AT3G23240.1
OG0016286	As011G255390	AT3G23440.1
OG0016287	As011G255940	AT3G24220.1
OG0016288	As011G256190	AT3G24060.1
OG0016289	As011G256230	AT3G24040.1
OG0016290	As011G256250	AT3G24010.1
OG0016291	As011G256580	AT3G24495.1
OG0016292	As011G256710	AT3G24560.2
OG0016293	As011G256740	AT3G24590.2
OG0016294	As011G256790	AT2G25605.1
OG0016295	As011G257160	AT3G25060.1
OG0016296	As011G257500	AT3G24860.1
OG0016297	As011G257620	AT3G25150.2
OG0016298	As011G258430	AT2G04039.3
OG0016299	As011G258650	AT3G25430.1
OG0016300	As011G258660	AT2G04842.1
OG0016301	As011G258930	AT2G04560.1
OG0016302	As011G259270	AT2G22650.1
OG0016303	As011G260650	AT5G52580.2
OG0016304	As011G260930	AT2G13610.1
OG0016305	As011G261100	AT2G06850.1
OG0016306	As011G261580	AT2G05755.1
OG0016307	As011G261770	AT2G13560.1
OG0016308	As011G261860	AT2G10970.1
OG0016309	As011G262040	AT2G13810.1
OG0016310	As011G262060	AT2G13840.1
OG0016311	As011G262090	AT2G14045.1
OG0016312	As011G262100	AT2G14050.1
OG0016313	As011G262110	AT2G14095.1
OG0016314	As011G262120	AT2G14110.1
OG0016315	As011G262200	AT2G14247.1
OG0016316	As011G262220	AT2G14260.1
OG0016317	As011G262290	AT2G14530.1
OG0016318	As011G262300	AT2G14620.1
OG0016319	As011G262360	AT5G34850.1
OG0016320	As011G262580	AT2G15090.1
OG0016321	As011G262620	AT2G15230.1
OG0016322	As011G262650	AT2G15280.1
OG0016323	As011G262700	AT2G15310.1
OG0016324	As011G262710	AT2G15320.1
OG0016325	As011G262860	AT2G15680.1
OG0016326	As011G263400	AT2G16440.1
OG0016327	As011G263540	AT2G16700.1
OG0016328	As011G263680	AT2G16800.1
OG0016329	As011G263710	AT2G16860.1
OG0016330	As011G264160	AT2G17110.1
OG0016331	As011G264250	AT2G17230.1
OG0016332	As011G264640	AT2G17670.1
OG0016333	As011G264890	AT2G17970.1
OG0016334	As011G264910	AT2G17975.1
OG0016335	As011G265030	AT2G18100.1
OG0016336	As011G265180	AT2G18540.2
OG0016337	As011G265350	AT2G18370.1
OG0016338	As011G265400	AT2G18328.1
OG0016339	As011G265430	AT2G18290.1
OG0016340	As011G265480	AT2G18220.1
OG0016341	As011G265650	AT2G18876.1
OG0016342	As011G265850	AT2G19130.1
OG0016343	As011G266030	AT2G19330.1
OG0016344	As011G266050	AT2G19385.1
OG0016345	As011G266400	AT2G19710.1
OG0016346	As011G266530	AT2G19870.1
OG0016347	As011G266580	AT2G19900.1
OG0016348	As011G266630	AT2G20010.2
OG0016349	As011G266740	AT2G20110.2
OG0016350	As011G266750	AT2G20120.1, AT2G20130.1
OG0016351	As011G266940	AT2G20270.2
OG0016352	As011G267410	AT2G20835.1
OG0016353	As011G267550	AT2G20725.1
OG0016354	As011G267590	AT2G20870.1
OG0016355	As012G267940	AT1G55910.1
OG0016356	As012G267970	AT1G55880.1
OG0016357	As012G268040	AT1G55830.2
OG0016358	As012G268120	AT1G55760.1
OG0016359	As012G268290	AT1G55590.1
OG0016360	As012G268360	AT1G55540.2
OG0016361	As012G268710	AT1G55320.1
OG0016362	As012G268850	AT1G55180.1
OG0016363	As012G268920	AT1G55120.1
OG0016364	As012G268940	AT3G13845.1
OG0016365	As012G269190	AT1G54090.1
OG0016366	As012G269230	AT3G14170.2
OG0016367	As012G269420	AT1G53820.1
OG0016368	As012G269520	AT1G53670.1
OG0016369	As012G269850	AT1G53270.1
OG0016370	As012G269950	AT1G53163.1
OG0016371	As012G270100	AT1G53010.1
OG0016372	As012G270420	AT1G52780.1
OG0016373	As012G270430	AT1G52770.1
OG0016374	As012G270450	AT1G52750.1
OG0016375	As012G270530	AT1G52640.1
OG0016376	As012G270570	AT1G52590.1
OG0016377	As012G270630	AT1G52530.1
OG0016378	As012G270740	AT1G52320.2
OG0016379	As012G270770	AT1G52310.1
OG0016380	As012G270860	AT1G52220.1
OG0016381	As012G270880	AT1G52190.1
OG0016382	As012G270900	AT1G52160.1
OG0016383	As012G271630	AT1G50940.1
OG0016384	As012G271710	AT1G51100.1
OG0016385	As012G271720	AT1G51110.1
OG0016386	As012G271780	AT2G22410.1
OG0016387	As012G271850	AT1G51380.1
OG0016388	As012G271910	AT1G51450.1
OG0016389	As012G271920	AT1G51460.1
OG0016390	As012G271990	AT1G50650.1
OG0016391	As012G272030	AT1G50620.1
OG0016392	As012G272080	AT1G50575.1
OG0016393	As012G272370	AT1G50140.1
OG0016394	As012G272460	AT1G50000.1
OG0016395	As012G272480	AT1G49980.1
OG0016396	As012G272510	AT1G49960.1
OG0016397	As012G272580	AT1G49870.1
OG0016398	As012G272850	AT1G49490.2
OG0016399	As012G272870	AT1G49475.1
OG0016400	As012G272880	AT1G49470.1
OG0016401	As012G272890	AT1G49450.1
OG0016402	As012G272930	AT1G49410.1
OG0016403	As012G273040	AT1G49270.1
OG0016404	As012G273630	AT1G48570.1
OG0016405	As012G273740	AT1G48450.1
OG0016406	As012G273800	AT1G48380.2
OG0016407	As012G273880	AT1G48310.2
OG0016408	As012G273970, As022G292030	AT1G48170.1
OG0016409	As012G274020	AT1G48120.1
OG0016410	As012G274030	AT1G48100.1
OG0016411	As012G274050	AT1G48050.1
OG0016412	As012G274140	AT1G47990.1
OG0016413	As012G274220	AT4G16270.1
OG0016414	As012G274350	AT4G16150.1
OG0016415	As012G274500	AT4G16070.3
OG0016416	As012G274750	AT4G15780.1
OG0016417	As012G274770	AT4G15765.1
OG0016418	As012G274780	AT4G15760.2
OG0016419	As012G275010	AT2G34740.1
OG0016420	As012G275020	AT1G30540.1
OG0016421	As012G275370	AT2G34460.1
OG0016422	As012G275470	AT3G51920.1
OG0016423	As012G275560	AT3G52050.3
OG0016424	As012G275760	AT3G52200.2
OG0016425	As012G275910	AT3G52280.2
OG0016426	As012G276050	AT3G52520.1
OG0016427	As012G276170	AT3G52610.1
OG0016428	As012G276180	AT3G52620.1
OG0016429	As012G276190	AT3G52640.2
OG0016430	As012G276610	AT3G53090.1
OG0016431	As012G276810, As012G276650	AT3G07530.4
OG0016432	As012G277080	AT1G17760.1
OG0016433	As012G277100	AT3G53380.1
OG0016434	As012G277870	AT3G53940.1
OG0016435	As012G277890	AT3G53950.1
OG0016436	As012G278500	AT3G51830.1
OG0016437	As012G278550	AT3G51890.1
OG0016438	As012G278860	AT3G51790.1
OG0016439	As012G279010	AT3G51740.1
OG0016440	As012G279080	AT3G51630.1
OG0016441	As012G279420	AT1G23480.1
OG0016442	As012G279460	AT3G51610.1
OG0016443	As012G279750	AT3G51620.2
OG0016444	As012G280170	AT3G54500.3
OG0016445	As012G280290	AT3G54640.1
OG0016446	As012G280720	AT3G54830.1
OG0016447	As012G280880	AT3G54860.2
OG0016448	As012G280930	AT3G54880.1
OG0016449	As012G281720	AT3G55330.1
OG0016450	As012G281750	AT3G55360.1
OG0016451	As012G281790	AT3G55390.1
OG0016452	As012G282550	AT3G56040.1
OG0016453	As012G282640	AT3G56130.1
OG0016454	As012G282720	AT3G56230.1
OG0016455	As012G282750	AT3G56260.2
OG0016456	As012G282900	AT3G56410.2
OG0016457	As012G283090	AT3G56650.1
OG0016458	As012G283180	AT3G56740.1
OG0016459	As012G283340	AT3G56900.1
OG0016460	As012G283570	AT3G57030.1
OG0016461	As012G283660	AT3G57140.1
OG0016462	As012G284060	AT3G57540.1
OG0016463	As012G284080	AT3G57570.1
OG0016464	As012G284110	AT3G57630.1
OG0016465	As012G284210	AT3G57760.1
OG0016466	As012G284250	AT3G57810.2
OG0016467	As012G284260	AT3G57830.1
OG0016468	As012G284420	AT3G58010.1
OG0016469	As012G284710	AT3G54600.1
OG0016470	As012G284730	AT3G58460.2
OG0016471	As012G284740	AT3G58470.1
OG0016472	As012G284810	AT3G58530.1
OG0016473	As012G285070	AT3G58830.2
OG0016474	As012G285420	AT3G59380.1
OG0016475	As012G285570	AT3G59520.1
OG0016476	As012G285740	AT3G59760.1
OG0016477	As012G285780	AT2G04940.1
OG0016478	As012G285920	AT3G59940.1
OG0016479	As012G285950	AT3G59980.1
OG0016480	As012G286100	AT3G60160.1, AT3G60970.1
OG0016481	As012G286260	AT3G60340.1
OG0016482	As012G286610	AT3G60510.3
OG0016483	As012G286970	AT3G60850.1
OG0016484	As012G287160	AT3G61170.1
OG0016485	As012G287410	AT3G61410.3
OG0016486	As012G287470	AT3G61490.4
OG0016487	As012G287530	AT3G61550.1
OG0016488	As012G287650	AT3G61660.2
OG0016489	As012G287790	AT3G61780.1
OG0016490	As012G287870	AT3G61870.1
OG0016491	As012G288000	AT3G62020.1
OG0016492	As012G288110	AT3G62200.1
OG0016493	As012G288290	AT3G62360.1
OG0016494	As012G288300	AT3G62370.1
OG0016495	As012G288600	AT3G62820.1
OG0016496	As012G288620	AT3G62780.1
OG0016497	As012G288930	AT3G63060.1
OG0016498	As012G288960	AT3G63090.1
OG0016499	As012G289000	AT3G63120.1
OG0016500	As012G289180	AT3G63270.1
OG0016501	As012G289200	AT3G63290.1
OG0016502	As012G289210	AT3G63300.1
OG0016503	As012G289220	AT3G63310.1
OG0016504	As012G289300	AT3G63400.1
OG0016505	As012G289330	AT3G63430.1
OG0016506	As012G289410	AT3G63470.1
OG0016507	As012G289430	AT3G63490.1
OG0016508	As012G289480	AT3G63530.1
OG0016509	As012G289490	AT3G63540.1
OG0016657	As001G000110	AT4G28220.1
OG0016658	As001G000300	AT4G28405.1, AT1G52415.1
OG0016659	As001G000320	AT4G28430.1
OG0016660	As001G000340	AT4G28450.1
OG0016661	As001G000380	AT4G28490.1
OG0016662	As001G000710	AT4G28780.1
OG0016663	As001G000940	AT4G29110.1
OG0016664	As001G001060	AT4G29220.1
OG0016665	As001G001690	AT4G29800.2
OG0016666	As001G001910	AT4G30030.1
OG0016667	As001G002050	AT4G30090.1
OG0016668	As001G002060	AT4G30100.1
OG0016669	As001G003520	AT4G31310.2
OG0016670	As001G003610	AT4G31350.1
OG0016671	As001G004170	AT4G31860.1
OG0016672	As001G004980	AT4G32460.1
OG0016673	As001G006280	AT4G32780.2
OG0016675	As001G010140	AT4G33480.1
OG0016676	As001G010490	AT4G33530.1
