Orthogroup	Cardamine_hirsuta	Camelina_sativa
OG0012821	CARHR156050	XP_010507277.1, XP_010412614.1, XP_010431076.1
OG0012822	CARHR046020	XP_019091862.1, XP_010501257.1, XP_010480191.1
OG0012823	CARHR045920	XP_010421495.1, XP_010493887.1
OG0012824	CARHR045800	XP_010462479.1, XP_010501241.1, XP_010480171.1
OG0012826	CARHR045520	XP_019099546.1, XP_010480138.1, XP_010462445.1
OG0012827	CARHR045510	XP_010480128.1, XP_010501198.1, XP_010462441.1
OG0012828	CARHR045230	XP_019091187.1, XP_010480089.1, XP_010501170.1, XP_010480091.1
OG0012829	CARHR045140	XP_010480079.1, XP_010501155.1, XP_010501157.1, XP_010462393.1
OG0012830	CARHR045040	XP_010480073.1, XP_010501154.1, XP_019091661.1
OG0012831	CARHR045010	XP_010501148.1, XP_010463485.1, XP_010481187.1
OG0012832	CARHR044900	XP_010462369.1, XP_010501134.1, XP_010480049.1
OG0012833	CARHR044400	XP_010501070.1, XP_010479989.1
OG0012834	CARHR044220	XP_010462298.1, XP_010502010.1, XP_010479976.1
OG0012835	CARHR044080	XP_010501038.1, XP_010479955.1, XP_010462285.1
OG0012836	CARHR043810	XP_010501008.1, XP_010462252.1, XP_010479925.1
OG0012837	CARHR043590	XP_010462224.1, XP_010500982.1, XP_010479892.1
OG0012838	CARHR060110	XP_010511699.1, XP_010470662.1, XP_010415325.1
OG0012839	CARHR043510	XP_010500964.1, XP_010462205.1, XP_010479882.2
OG0012840	CARHR043360	XP_010500946.1, XP_010462178.1, XP_010479859.1
OG0012841	CARHR043310	XP_010462169.1, XP_010500938.1, XP_010479846.1
OG0012842	CARHR130230	XP_010509528.1, XP_010505123.1, XP_010516805.1
OG0012843	CARHR130250	XP_010505124.1, XP_010509527.1
OG0012844	CARHR130360	XP_010505143.1, XP_010513028.1
OG0012845	CARHR130480, CARHR182760	XP_010509498.1, XP_010505158.1, XP_010516837.1
OG0012846	CARHR130860	XP_010516881.1, XP_010505202.1, XP_010509458.1
OG0012847	CARHR130910	XP_010505210.1, XP_010516887.1, XP_010509452.1
OG0012848	CARHR128170	XP_010509794.1, XP_010469398.1, XP_010413778.1
OG0012849	CARHR130960	XP_010509450.1, XP_010505214.1
OG0012850	CARHR130980	XP_010509447.1, XP_010516892.1, XP_010505217.1
OG0012851	CARHR131060	XP_010516896.1, XP_010505219.1, XP_019100768.1
OG0012852	CARHR131290	XP_010505229.1, XP_010509431.1, XP_010509570.1, XP_010516910.1
OG0012853	CARHR149990	XP_010514890.1, XP_010503182.1, XP_010425992.1
OG0012854	CARHR011620	XP_010476058.1, XP_010458533.1, XP_010492717.1
OG0012855	CARHR150780	XP_010514860.1, XP_010503168.1, XP_010495850.1, XP_010495852.1
OG0012856	CARHR150850	XP_010514847.1, XP_010503159.1, XP_010496750.1
OG0012857	CARHR151160	XP_010425921.1, XP_010514817.1, XP_010503139.1
OG0012858	CARHR151220	XP_010425906.1, XP_010514813.1, XP_010503131.1
OG0012859	CARHR258850	XP_010482283.1, XP_010441240.1, XP_010442462.1
OG0012860	CARHR258790	XP_010441292.1, XP_010482291.1
OG0012861	CARHR265930	XP_010445410.1, XP_010442847.1, XP_010482676.1
OG0012862	CARHR258720	XP_010442477.1, XP_010482302.2
OG0012863	CARHR258490	XP_010442494.1, XP_010482318.1, XP_010441633.1
OG0012864	CARHR258240	XP_010482340.1, XP_010442512.1, XP_010441933.1
OG0012865	CARHR293240	XP_010482243.1, XP_010442429.1, XP_010440844.1
OG0012866	CARHR259180	XP_019090663.1, XP_019095602.1, XP_019087610.1
OG0012867	CARHR258950	XP_010441162.1, XP_010482277.1, XP_010442453.1
OG0012868	CARHR258860	XP_010482282.1, XP_010442455.1, XP_010441212.1
OG0012869	CARHR258890	XP_019090701.1, XP_010442458.1, XP_010482280.1
OG0012870	CARHR217160	XP_010450348.1, XP_010440693.1, XP_010435397.1, XP_010435398.1
OG0012871	CARHR218100	XP_010440615.1, XP_010450237.1, XP_019086299.1, XP_010440421.1
OG0012872	CARHR218600	XP_010450299.1, XP_010495982.1, XP_010440658.1
OG0012873	CARHR101160	XP_010488593.1, XP_010466915.1
OG0012874	CARHR218710	XP_010450309.1, XP_010440667.1, XP_010435299.1
OG0012875	CARHR219160	XP_010440567.1, XP_010450198.1, XP_010435252.1
OG0012876	CARHR219330	XP_010440558.1, XP_019089390.1
OG0012877	CARHR219340	XP_010450184.1, XP_010440557.1, XP_010435239.1
OG0012878	CARHR219680	XP_019098108.1, XP_019089470.1, XP_019086557.1, XP_019098786.1
OG0012879	CARHR219750	XP_010435220.1, XP_010450155.1, XP_019098110.1
OG0012880	CARHR219770	XP_010435216.1, XP_010495843.1
OG0012881	CARHR219960	XP_010435208.1, XP_010450140.1, XP_010450120.1
OG0012882	CARHR220120	XP_010450127.1, XP_010435193.1, XP_010450109.1
OG0012883	CARHR220230	XP_010440519.1, XP_010435180.2, XP_010450092.1
OG0012884	CARHR220610	XP_019087032.1, XP_010440466.1, XP_010450042.1, XP_010435131.1
OG0012885	CARHR220740	XP_010435113.1, XP_010440454.1, XP_010450028.1
OG0012887	CARHR221430, CARHR221440	XP_010449975.1, XP_010440379.1, XP_010435054.1
OG0012888	CARHR221700	XP_019098161.1, XP_010435005.1, XP_010440361.1
OG0012889	CARHR221780	XP_010440349.1, XP_010435012.1, XP_010440345.1
OG0012890	CARHR221850	XP_010495892.1, XP_010435019.1, XP_010440341.1
OG0012891	CARHR222140	XP_010440317.1
OG0012892	CARHR222350	XP_010434954.1, XP_010440287.1, XP_010434505.1
OG0012893	CARHR040580, CARHR040610	XP_010479520.1
OG0012894	CARHR290340	XP_010449884.1, XP_010434915.1, XP_010440242.1
OG0012895	CARHR290370	XP_019089756.1, XP_010440241.1, XP_010434913.1
OG0012896	CARHR290450	XP_010440235.1, XP_010434909.1, XP_010449879.1
OG0012897	CARHR290620	XP_010440226.1, XP_010434900.1, XP_010449868.1
OG0012898	CARHR065930	XP_010416068.1, XP_010471338.1
OG0012899	CARHR066180	XP_019083329.1, XP_010471373.1, XP_010428226.1
OG0012900	CARHR066250	XP_010416120.1, XP_010471383.1, XP_010428235.1
OG0012901	CARHR066500	XP_010471405.1, XP_010428275.1, XP_010416152.1
OG0012902	CARHR066570	XP_010471415.1, XP_010431510.1
OG0012903	CARHR066780	XP_010428308.1, XP_010474321.1
OG0012904	CARHR066840	XP_019094003.1, XP_010471445.1, XP_010428314.1
OG0012905	CARHR066980	XP_010428334.1, XP_010471466.1, XP_010416214.1
OG0012906	CARHR066990	XP_010471469.1, XP_010428338.1, XP_019083348.1
OG0012907	CARHR067120	XP_010428358.1, XP_010416230.1, XP_010471489.1
OG0012908	CARHR067280	XP_010416245.1, XP_010428381.1, XP_010471503.1
OG0012909	CARHR067310	XP_010416265.1, XP_010471507.1
OG0012910	CARHR111420	XP_010467770.1, XP_010488997.1, XP_010488995.1
OG0012911	CARHR067590, CARHR089230	XP_010471518.1, XP_010416283.1, XP_010428414.1
OG0012912	CARHR067720	XP_010428429.1, XP_010416301.1, XP_010471534.1
OG0012913	CARHR067810	XP_010471544.1, XP_010428440.1, XP_010416310.1
OG0012914	CARHR067980	XP_010428460.1, XP_010471560.1, XP_019083370.1
OG0012915	CARHR068090	XP_010428472.1, XP_010416336.1, XP_010471568.1
OG0012916	CARHR061390	XP_010470811.1, XP_010511865.1, XP_010415486.1
OG0012917	CARHR061410	XP_010511870.1, XP_010513665.1, XP_010470814.1
OG0012918	CARHR061490	XP_019101624.1, XP_019101623.1, XP_019093694.1, XP_019083251.1
OG0012919	CARHR061580	XP_010470855.1, XP_010511893.1, XP_010470861.1
OG0012920	CARHR061630	XP_019093614.1, XP_010415518.1, XP_010511900.1
OG0012921	CARHR062140	XP_010511950.1, XP_010470902.1, XP_010415561.1
OG0012922	CARHR236180	XP_019088559.1, XP_019086038.1, XP_010447983.1, XP_019087323.1
OG0012923	CARHR109360	XP_019092865.1, XP_010489593.1
OG0012924	CARHR236490	XP_010447928.1, XP_010438396.1, XP_010433174.1
OG0012925	CARHR236550	XP_010447916.1, XP_010433164.1, XP_010438384.1
OG0012926	CARHR180640	XP_010494296.1, XP_019095445.1, XP_010442051.1
OG0012927	CARHR236900	XP_010438333.1, XP_010438402.1, XP_010433128.1, XP_010447882.1
OG0012928	CARHR237000	XP_010433116.1, XP_010438319.1, XP_010447875.1
OG0012929	CARHR047680	XP_019083684.1, XP_010473612.1, XP_010430471.1
OG0012930	CARHR047650	XP_010430474.1, XP_010473618.1, XP_010418402.1
OG0012931	CARHR098720	XP_010425819.1, XP_010503040.1
OG0012932	CARHR046990	XP_010473643.1, XP_010430511.1, XP_010418437.1
OG0012933	CARHR262150	XP_010435961.1, XP_010451795.1, XP_010450746.1, XP_010496517.1
OG0012934	CARHR262140	XP_010496515.1, XP_010450743.1, XP_010435960.1
OG0012935	CARHR102610	XP_010467020.1, XP_010518592.1, XP_010488708.1
OG0012936	CARHR261810	XP_010435917.1, XP_010441123.1, XP_010450691.1
OG0012937	CARHR257500	XP_010482380.1, XP_010442555.1, XP_010442345.1
OG0012938	CARHR153970	XP_010502954.1, XP_010425730.1, XP_010514643.1, XP_019099834.1
OG0012939	CARHR152690	XP_010503076.1, XP_010514762.1, XP_010425838.1
OG0012940	CARHR152940	XP_010503074.1, XP_010514757.1, XP_010496865.1
OG0012941	CARHR286650	XP_010514575.1, XP_010425646.1, XP_010502859.1
OG0012942	CARHR149490	XP_010430824.1, XP_019085999.1, XP_010502800.1, XP_010514501.1
OG0012943	CARHR152880	XP_010427109.1, XP_010514753.1
OG0012944	CARHR149200	XP_010425554.1, XP_010502783.1, XP_010514486.1
OG0012945	CARHR149190	XP_010514482.2, XP_010502780.1, XP_010425546.1
OG0012946	CARHR142570	XP_010518411.1, XP_010507920.1, XP_010506746.1
OG0012947	CARHR152930	XP_010496864.1, XP_010503072.1, XP_010514756.1
OG0012948	CARHR148850	XP_019085293.1, XP_010502749.1, XP_010514453.1
OG0012949	CARHR148750	XP_010514448.1, XP_010502718.1
OG0012950	CARHR148590	XP_010514425.1, XP_010425476.1, XP_010502698.1
OG0012951	CARHR148350	XP_010502675.1, XP_010514401.1, XP_010425452.1
OG0012952	CARHR265140	XP_010444584.1, XP_010442743.1, XP_010482571.1
OG0012953	CARHR148170	XP_010514380.1, XP_010425434.1, XP_010502657.1
OG0012954	CARHR147610	XP_010425355.1, XP_010514305.1, XP_010502592.1
OG0012955	CARHR147390	XP_010502554.1, XP_010514283.1, XP_010425340.1
OG0012956	CARHR147240	XP_010514265.1, XP_010502530.1, XP_010425292.1
OG0012957	CARHR147120	XP_010425284.1, XP_010502517.1, XP_010497341.2, XP_010514252.1
OG0012958	CARHR147020	XP_010425266.1, XP_019102180.1, XP_010502492.1
OG0012959	CARHR146890	XP_019085754.1, XP_019099832.1, XP_019102071.1
OG0012960	CARHR146880	XP_010425250.1, XP_010502476.1, XP_010514218.1
OG0012961	CARHR260190, CARHR288520	XP_019085953.1, XP_010502456.1
OG0012962	CARHR062990	XP_010512057.1, XP_010470994.1, XP_010415660.1
OG0012963	CARHR062910	XP_010512041.1, XP_010470985.1, XP_010415645.1
OG0012964	CARHR062860	XP_010512035.1, XP_010470980.1
OG0012965	CARHR062360	XP_010511973.1, XP_010415589.1
OG0012966	CARHR062280	XP_010511967.1, XP_010470926.1, XP_010415586.1
OG0012967	CARHR062230	XP_010470918.1, XP_010511962.1, XP_010415577.2
OG0012968	CARHR062220	XP_010511958.1, XP_010415571.1, XP_010470916.1, XP_010415569.1
OG0012969	CARHR175610	XP_010441614.1, XP_010494787.1
OG0012970	CARHR259350	XP_010455246.1, XP_010421850.2, XP_010438468.1
OG0012971	CARHR175980	XP_010441648.1, XP_019095560.1, XP_010494751.1
OG0012972	CARHR176050	XP_010495736.1, XP_010445802.1
OG0012973	CARHR176110	XP_010481522.1, XP_010441662.1, XP_010494739.1
OG0012974	CARHR176120	XP_010441663.1, XP_010481524.1, XP_010494738.1
OG0012975	CARHR176180	XP_010494729.1, XP_010481530.1
OG0012976	CARHR176190	XP_010481531.1, XP_010494725.1, XP_010441667.1
OG0012977	CARHR176270	XP_010441680.1, XP_010481542.1, XP_010494689.1
OG0012978	CARHR176320	XP_010441686.1, XP_010494684.1, XP_010481546.1
OG0012979	CARHR105110	XP_010488834.1, XP_010467218.1
OG0012980	CARHR176450	XP_010441698.1, XP_010481555.1, XP_010494671.1
OG0012981	CARHR176660	XP_010481589.1, XP_010494644.1
OG0012982	CARHR176830	XP_010481608.1, XP_010441756.1, XP_010494624.1
OG0012983	CARHR177360	XP_010494597.1, XP_010441767.1, XP_010481635.1
OG0012984	CARHR039610	XP_010461798.1, XP_010500501.1, XP_010479392.1
OG0012985	CARHR039630, CARHR039620	XP_010479393.1, XP_010461799.1, XP_010500502.1
OG0012986	CARHR039660	XP_010500507.1, XP_019091442.1, XP_010479459.1
OG0012987	CARHR039770	XP_010461815.1, XP_010479443.1, XP_010500517.1
OG0012988	CARHR111710, CARHR040200	XP_010479465.1, XP_010461867.1, XP_010500571.1
OG0012989	CARHR231820	XP_010439043.1, XP_019089799.1, XP_010433770.1
OG0012990	CARHR040640	XP_010500634.1
OG0012991	CARHR040590, CARHR040670	XP_010479524.1, XP_019091922.1, XP_010500636.1
OG0012992	CARHR040930	XP_010479550.1, XP_019091147.1, XP_010500663.1
OG0012993	CARHR041090	XP_010479562.1, XP_010500676.1, XP_010461939.1
OG0012994	CARHR041100	XP_010461942.1, XP_010479563.1, XP_010500677.1, XP_019096451.1
OG0012995	CARHR041110	XP_010501952.1, XP_010479564.1
OG0012996	CARHR041180	XP_010461947.1, XP_010500685.1, XP_010479574.1
OG0012997	CARHR041420	XP_010500709.1, XP_010461959.1, XP_010479605.1
OG0012998	CARHR041700	XP_010479638.1, XP_010500730.1, XP_010461987.1
OG0012999	CARHR041710, CARHR216830	XP_010461989.1, XP_010500733.1, XP_010479642.1
OG0013000	CARHR042290	XP_010462054.1, XP_010500809.1, XP_010479715.1
OG0013001	CARHR042320	XP_010500810.1, XP_010462055.1, XP_010479716.1
OG0013002	CARHR042460	XP_010479741.1, XP_010500832.1, XP_010462071.1
OG0013004	CARHR042970	XP_010463426.1, XP_010500899.1, XP_019094888.1
OG0013005	CARHR043120	XP_010481159.1, XP_010463430.1, XP_010501990.1
OG0013006	CARHR043230	XP_010500928.1, XP_010462155.1, XP_010463432.1, XP_010479832.1
OG0013007	CARHR181710	XP_010442124.1, XP_010481950.1, XP_010494224.1
OG0013008	CARHR181170	XP_010494255.1, XP_010481926.1, XP_010442099.1
OG0013009	CARHR180950	XP_010481913.1, XP_010494268.1, XP_010442087.1
OG0013010	CARHR186790	XP_010442085.1, XP_010481912.1, XP_010494269.1
OG0013011	CARHR180880	XP_010442075.1, XP_010494278.1, XP_010481905.1
OG0013012	CARHR127600	XP_010509863.1, XP_010413840.1, XP_010469453.1
OG0013013	CARHR127630	XP_010469451.1, XP_010413835.1, XP_010509859.1
OG0013015	CARHR256800	XP_010485046.1, XP_010442606.1, XP_010442765.1
OG0013016	CARHR128550	XP_010516591.1, XP_010504906.1, XP_010516593.1, XP_010509748.1
OG0013017	CARHR128790	XP_010516619.1, XP_010504936.1, XP_010509725.1
OG0013018	CARHR128800, CARHR128810	XP_010516621.1, XP_010504938.1, XP_010509723.1
OG0013019	CARHR128950	XP_010516642.1, XP_010509704.1
OG0013020	CARHR129110	XP_010504984.1, XP_010516663.1, XP_010509684.1
OG0013021	CARHR129160	XP_010509679.1, XP_019101941.1, XP_010516668.1, XP_010504990.2
OG0013022	CARHR129250	XP_010507545.1, XP_010516679.1, XP_010509663.1
OG0013023	CARHR129370	XP_019102466.1, XP_019102467.1, XP_019101310.1, XP_010505021.1
OG0013024	CARHR129510	XP_010505039.1, XP_010509625.1, XP_010516711.1
OG0013025	CARHR129540	XP_010505042.1, XP_010516716.1, XP_010509622.1
OG0013026	CARHR129640	XP_010516724.1, XP_010509611.1, XP_010505057.1
OG0013027	CARHR285020	XP_010442164.1, XP_010481994.1, XP_010494174.1
OG0013028	CARHR129680	XP_019102470.1, XP_010505058.1, XP_010509607.1
OG0013029	CARHR129960	XP_010509572.1, XP_010516775.1, XP_010505092.1
OG0013030	CARHR130020	XP_010509563.1, XP_010516781.1, XP_010505097.1
OG0013031	CARHR226200	XP_010449359.1, XP_010434424.1, XP_010439720.1
OG0013033	CARHR226060	XP_010434436.1, XP_010439745.1, XP_010449380.1
OG0013035	CARHR225850, CARHR290430	XP_019089106.1, XP_019087394.1
OG0013036	CARHR225930	XP_019086889.1, XP_019087808.1, XP_010449422.1
OG0013037	CARHR225950	XP_019087810.1, XP_010434466.2, XP_010449417.1
OG0013038	CARHR154090	XP_010507137.1, XP_010412466.1, XP_019085823.1
OG0013039	CARHR225630	XP_019088868.1, XP_010434497.1, XP_010439812.1
OG0013040	CARHR225500	XP_010439828.1, XP_010434506.1, XP_010449486.1
OG0013041	CARHR225490	XP_010439829.1, XP_010449488.1, XP_010434507.1
OG0013043	CARHR225120	XP_010434549.1, XP_010439868.1, XP_010517551.1
OG0013044	CARHR224990	XP_010517566.1, XP_010439884.1, XP_010434563.1
OG0013045	CARHR284600	XP_010482171.1, XP_010439861.1, XP_010442344.1
OG0013046	CARHR063080, CARHR292590	XP_010415670.1, XP_010470999.1, XP_010512064.1
OG0013047	CARHR224550	XP_010449550.1, XP_010439935.1, XP_010434612.1
OG0013048	CARHR224490	XP_010434619.1, XP_010449561.1, XP_010439943.1
OG0013049	CARHR224470	XP_019089758.1, XP_010434623.1, XP_010439948.1
OG0013050	CARHR224430	XP_010449572.1, XP_010439957.1
OG0013051	CARHR224310	XP_019088266.1, XP_010434640.1, XP_010449592.1
OG0013052	CARHR224240	XP_010449597.1, XP_010439987.1, XP_010434649.1
OG0013053	CARHR224160	XP_010449605.1, XP_010439994.1, XP_010434657.1
OG0013054	CARHR223980	XP_010434677.1, XP_010440016.1, XP_010449627.1
OG0013055	CARHR002750	XP_010481954.1, XP_010474962.1, XP_010457346.1
OG0013056	CARHR160630	XP_010426647.1, XP_010515487.1, XP_010503783.1
OG0013057	CARHR160620	XP_010426646.1, XP_010503781.1, XP_010515485.1
OG0013060	CARHR160190	XP_010426609.1, XP_010503735.1, XP_010515439.1
OG0013061	CARHR172340	XP_019093192.1, XP_019101740.1, XP_010468997.1
OG0013062	CARHR160140	XP_010515433.1, XP_010503729.1, XP_010426603.1
OG0013063	CARHR160100	XP_019098720.1, XP_010515431.1, XP_010426601.1
OG0013064	CARHR160020	XP_010503721.1, XP_010426595.1, XP_010412698.1
OG0013065	CARHR159940	XP_010426590.1, XP_010515406.1, XP_010503716.1
OG0013066	CARHR159790	XP_010515392.1, XP_010503703.1
OG0013067	CARHR230990	XP_010433884.2, XP_010509306.1, XP_010439154.2, XP_019087355.1
OG0013069	CARHR230910	XP_010448691.1, XP_010433892.1, XP_010439161.1
OG0013070	CARHR265270	XP_010485076.1
OG0013071	CARHR264970	XP_010442724.1, XP_010444268.1, XP_019087843.1, XP_010482551.1
OG0013072	CARHR264680	XP_010482523.1
OG0013073	CARHR264530	XP_010442673.1, XP_010443561.1, XP_010482505.1
OG0013074	CARHR264360	XP_010482493.1, XP_010442662.1, XP_010443441.1
OG0013075	CARHR264130	XP_010443138.1, XP_010482475.1, XP_019088644.1
OG0013076	CARHR256750	XP_010482463.1, XP_010442611.1, XP_010442986.1
OG0013077	CARHR257020	XP_010442587.1, XP_010442828.1, XP_010482436.1
OG0013078	CARHR256890	XP_010442600.1, XP_019085531.1, XP_010482448.1
OG0013079	CARHR104780	XP_010468568.1, XP_010518406.1
OG0013080	CARHR104890	XP_010488827.1, XP_010413838.1, XP_010495945.1
OG0013081	CARHR105290	XP_010488875.1, XP_010517459.1, XP_010467225.1
OG0013082	CARHR210470	XP_010423808.1, XP_010452146.1, XP_010490755.1
OG0013083	CARHR105450	XP_010517991.1, XP_010467282.1, XP_010488940.1
OG0013084	CARHR105640	XP_010467287.1, XP_010518057.1, XP_010488948.1
OG0013085	CARHR105840	XP_010517366.1, XP_010488966.1
OG0013086	CARHR105850	XP_010467305.1, XP_010488968.1, XP_010517354.1
OG0013087	CARHR106030	XP_010489170.1, XP_010467315.1, XP_010517286.1
OG0013088	CARHR106180	XP_010467329.1, XP_010517173.1, XP_010489180.1
OG0013089	CARHR106220	XP_010467333.1, XP_010517103.1, XP_010489183.1
OG0013090	CARHR106240	XP_010517070.1, XP_010467336.1
OG0013091	CARHR106350, CARHR106360	XP_010517002.1, XP_010467343.1, XP_010489189.1
OG0013092	CARHR106950	XP_010489241.1, XP_010467401.1, XP_019083901.1
OG0013093	CARHR107150	XP_010516029.1, XP_010468667.1, XP_010489284.1
OG0013094	CARHR033820	XP_010499985.1, XP_010478869.1, XP_010461266.1
OG0013095	CARHR231290	XP_010448646.1, XP_010433849.1, XP_010439125.1
OG0013096	CARHR231300	XP_010448640.1, XP_010433844.1, XP_010439118.1
OG0013097	CARHR231240	XP_010439128.1, XP_010448649.1, XP_010433853.1
OG0013098	CARHR231230	XP_010448651.1, XP_010433854.1, XP_010439129.1
OG0013099	CARHR231110	XP_010433868.1, XP_010439140.1, XP_010448666.1
OG0013100	CARHR230900	XP_010448692.1, XP_010445171.2, XP_010433893.1
OG0013101	CARHR246770	XP_010437118.1, XP_010431973.1, XP_010446561.1
OG0013102	CARHR229880	XP_010439271.1, XP_010448819.1, XP_010433980.1
OG0013103	CARHR229870	XP_010433982.1, XP_010448821.1
OG0013104	CARHR229650	XP_010439303.1, XP_010448856.1, XP_019086060.1
OG0013105	CARHR229550, CARHR229560	XP_010448863.1, XP_010434010.1, XP_010445201.2
OG0013106	CARHR229390	XP_010434048.1, XP_010439333.1, XP_010448888.1
OG0013107	CARHR229280	XP_010448894.1, XP_010439337.1, XP_010434053.1
OG0013108	CARHR229090	XP_010434071.1, XP_010448923.1, XP_010439358.1
OG0013109	CARHR228980	XP_010448925.1, XP_010439360.1, XP_010434073.1
OG0013110	CARHR172350	XP_010468996.1, XP_010512579.1, XP_010413322.1
OG0013111	CARHR228820	XP_010448953.1, XP_019087084.1, XP_010434093.1
OG0013112	CARHR228770	XP_010439393.1, XP_010448958.1, XP_010434099.1
OG0013113	CARHR228730	XP_010434102.1, XP_010448966.1, XP_010497265.1, XP_010439399.1
OG0013114	CARHR226760	XP_019086871.1, XP_019089300.1, XP_010439629.1
OG0013115	CARHR226880	XP_010439619.1, XP_010449233.1
OG0013116	CARHR226930	XP_010434320.1, XP_019087832.1, XP_010449232.1
OG0013117	CARHR226950	XP_010434318.1, XP_010449220.1, XP_010439615.1
OG0013118	CARHR226960	XP_010439613.1, XP_010434317.1, XP_010449219.1
OG0013119	CARHR036110	XP_010479061.1, XP_010518647.1, XP_010500163.1
OG0013120	CARHR227330	XP_010451333.1, XP_010434274.1
OG0013121	CARHR227460	XP_010439553.1, XP_010434260.1, XP_010449143.1
OG0013122	CARHR258370	XP_019088794.1, XP_010482335.1, XP_010441750.1
OG0013123	CARHR227840	XP_010434202.1, XP_010449097.1, XP_010439500.1
OG0013124	CARHR227880	XP_010434200.1, XP_010449090.1, XP_010439495.1
OG0013125	CARHR292370	XP_010461379.1, XP_010500227.1, XP_010478974.2
OG0013126	CARHR228220	XP_010439456.1, XP_010449041.1, XP_010434162.1
OG0013127	CARHR228410	XP_010449018.1, XP_010439443.1, XP_010434144.1
