Orthogroup	Cardamine_hirsuta	Conringia_planisiliqua
OG0013640	CARHR087720	CP10_g43270_DN2_SP0_c.t1
OG0013641	CARHR087810	CP10_g43279_DN3_SP8_c.t1
OG0013642	CARHR088330	CP10_g43327_DN1_SP0_c.t1
OG0013643	CARHR088670	CP10_g43352_DN2_SP0_c.t1
OG0013644	CARHR155210	CP3_g14742_DN3_SP0_c.t1
OG0013645	CARHR088900	CP10_g43372_DN3_SP0_c.t1
OG0013646	CARHR089390	CP10_g43415_DN2_SP0_c.t1
OG0013647	CARHR089550	CP10_g43430_DN3_SP1_c.t1
OG0013648	CARHR089690	CP10_g43443_DN3_SP3_c.t1
OG0013650	CARHR089870	CP10_g43460_DN3_SP7_c.t1
OG0013651	CARHR090130	CP10_g43482_DN3_SP1_c.t1
OG0013652	CARHR090190	CP10_g43487_DN3_SP0_c.t1
OG0013653	CARHR090220	CP10_g43490_DN3_SP8_c.t1
OG0013654	CARHR090260	CP10_g43494_DN3_SP0_c.t1
OG0013655	CARHR090320	CP10_g43501_DN3_SP8_c.t1
OG0013656	CARHR090400	CP12_g29873_DN3_SP5_c.t1
OG0013657	CARHR091030, CARHR090670	CP12_g29899_DN3_SP0_c.t1
OG0013658	CARHR090710, CARHR292070	CP12_g29902_DN3_SP8_c.t1
OG0013659	CARHR262390	CP5_g1481_DN2_SP0_c.t1
OG0013660	CARHR090800	CP12_g29912_DN3_SP7_c.t1
OG0013661	CARHR090880	CP12_g29924_DN3_SP0_c.t1
OG0013662	CARHR091100	CP12_g29946_DN1_SP0_c.t1
OG0013663	CARHR091140	CP12_g29951_DN2_SP5_c.t1
OG0013664	CARHR091250	CP12_g29960_DN3_SP8_c.t1
OG0013667	CARHR091560	CP12_g29988_DN3_SP6_c.t1
OG0013668	CARHR092050	CP12_g30025_DN3_SP6_c.t1
OG0013669	CARHR092060	CP12_g30026_DN3_SP0_c.t1
OG0013670	CARHR092180	CP12_g30034_DN3_SP6_c.t1
OG0013671	CARHR092210	CP12_g30037_DN3_SP3_c.t1
OG0013672	CARHR092240	CP12_g30040_DN3_SP6_c.t1
OG0013673	CARHR092290	CP12_g30045_DN3_SP8_c.t1
OG0013674	CARHR092320	CP12_g30049_DN3_SP1_c.t1
OG0013675	CARHR092340	CP12_g30050_DN3_SP8_c.t1
OG0013676	CARHR092440	CP12_g30058_DN3_SP5_c.t1
OG0013677	CARHR092610	CP16_g54771_DN3_SP0_c.t1, CP12_g30072_DN3_SP0_c.t1
OG0013678	CARHR092650	CP12_g30073_DN3_SP3_c.t1
OG0013679	CARHR092670	CP12_g30074_DN3_SP1_c.t1
OG0013680	CARHR092700	CP12_g30078_DN3_SP6_c.t1
OG0013682	CARHR092960	CP12_g30096_DN3_SP8_c.t1
OG0013683	CARHR092970	CP12_g30097_DN2_SP0_c.t1
OG0013684	CARHR093000	CP12_g30100_DN3_SP2_c.t1
OG0013685	CARHR093010	CP12_g30101_DN3_SP4_c.t1
OG0013686	CARHR093020	CP12_g30102_DN3_SP0_c.t1
OG0013687	CARHR093060	CP12_g30106_DN3_SP8_c.t1
OG0013688	CARHR093080	CP12_g30108_DN3_SP4_c.t1
OG0013689	CARHR093240	CP12_g30125_DN3_SP3_c.t1
OG0013690	CARHR093250	CP12_g30126_DN3_SP1_c.t1
OG0013691	CARHR093870	CP12_g30186_DN3_SP3_c.t1
OG0013692	CARHR094140	CP12_g30212_DN3_SP8_c.t1
OG0013693	CARHR094650	CP12_g30304_DN3_SP0_c.t1, CP12_g30263_DN3_SP8_c.t1
OG0013694	CARHR094770	CP12_g30276_DN3_SP1_c.t1
OG0013695	CARHR094780	CP12_g30277_DN3_SP0_c.t1
OG0013696	CARHR094900	CP12_g30290_DN3_SP8_c.t1
OG0013697	CARHR095210	CP12_g30317_DN3_SP2_c.t1
OG0013698	CARHR095360	CP12_g30328_DN3_SP2_c.t1
OG0013699	CARHR095420	CP12_g30333_DN3_SP8_c.t1
OG0013700	CARHR095700	CP12_g30363_DN3_SP3_c.t1
OG0013701	CARHR095840	CP12_g30373_DN3_SP7_c.t1
OG0013702	CARHR095880	CP12_g30378_DN3_SP0_c.t1
OG0013703	CARHR096130	CP12_g30395_DN3_SP0_c.t1
OG0013704	CARHR096140	CP12_g30396_DN3_SP1_c.t1
OG0013705	CARHR096150, CARHR096170	CP12_g30397_DN3_SP8_c.t1
OG0013706	CARHR096190	CP12_g30398_DN3_SP2_c.t1
OG0013707	CARHR096250	CP5_g1867_DN3_SP0_c.t1
OG0013708	CARHR096340	CP12_g30413_DN3_SP0_c.t1
OG0013709	CARHR052860	CP2_g49300_DN3_SP4_c.t1
OG0013710	CARHR096550	CP12_g30428_DN3_SP1_c.t1
OG0013711	CARHR096650	CP12_g30436_DN3_SP8_c.t1
OG0013712	CARHR096730	CP12_g30441_DN3_SP8_c.t1
OG0013713	CARHR096810	CP12_g30449_DN3_SP1_c.t1
OG0013714	CARHR263020	CP5_g1537_DN2_SP0_c.t1
OG0013715	CARHR263200	CP5_g1560_DN2_SP0_c.t1
OG0013716	CARHR232000	CP19_g18189_DN3_SP8_c.t1
OG0013717	CARHR283670, CARHR264050, CARHR288770	CP5_g1609_DN3_SP0_c.t1
OG0013718	CARHR214070	CP5_g1623_DN3_SP8_c.t1
OG0013719	CARHR214050	CP5_g1628_DN3_SP0_c.t1
OG0013720	CARHR214220	CP5_g1641_DN3_SP8_c.t1
OG0013721	CARHR214440	CP5_g1668_DN3_SP8_c.t1
OG0013722	CARHR214670	CP5_g1684_DN3_SP2_c.t1
OG0013723	CARHR214890	CP5_g1715_DN3_SP8_c.t1
OG0013724	CARHR215130	CP5_g1736_DN3_SP7_c.t1
OG0013725	CARHR215150	CP5_g1739_DN3_SP8_c.t1
OG0013726	CARHR055500	CP5_g2389_DN3_SP7_c.t1
OG0013727	CARHR215230	CP5_g1779_DN3_SP5_c.t1
OG0013728	CARHR215300	CP5_g1784_DN3_SP1_c.t1
OG0013729	CARHR215730	CP5_g1813_DN3_SP0_c.t1
OG0013730	CARHR216140	CP5_g1857_DN3_SP2_c.t1
OG0013731	CARHR216450	CP5_g1972_DN3_SP8_c.t1
OG0013732	CARHR184430	CP2_g48833_DN3_SP7_c.t1
OG0013733	CARHR099770	CP12_g30755_DN3_SP8_c.t1
OG0013734	CARHR099680	CP12_g30747_DN3_SP7_c.t1
OG0013735	CARHR099500	CP12_g30724_DN3_SP8_c.t1
OG0013736	CARHR099370	CP12_g30705_DN3_SP5_c.t1
OG0013737	CARHR099240	CP12_g30690_DN3_SP5_c.t1
OG0013738	CARHR099210	CP12_g30689_DN3_SP1_c.t1
OG0013739	CARHR098980	CP12_g30666_DN3_SP3_c.t1
OG0013740	CARHR098930	CP12_g30659_DN3_SP8_c.t1
OG0013741	CARHR098550	CP12_g30630_DN3_SP0_c.t1
OG0013742	CARHR098430	CP12_g30619_DN3_SP0_c.t1
OG0013743	CARHR098340	CP12_g30610_DN3_SP1_c.t1
OG0013744	CARHR056930	CP20_g4056_DN3_SP8_c.t1
OG0013746	CARHR097830	CP12_g30548_DN3_SP1_c.t1
OG0013747	CARHR097720	CP12_g30542_DN3_SP7_c.t1
OG0013748	CARHR097620	CP12_g30530_DN3_SP0_c.t1
OG0013749	CARHR097590	CP12_g30524_DN3_SP8_c.t1
OG0013750	CARHR097440	CP12_g30514_DN3_SP8_c.t1
OG0013751	CARHR097190	CP12_g30483_DN3_SP0_c.t1
OG0013752	CARHR238260	CP5_g966_DN3_SP8_c.t1
OG0013753	CARHR056020	CP2_g50316_DN3_SP0_c.t1
OG0013754	CARHR058190	CP9_g28169_DN3_SP8_c.t1
OG0013755	CARHR292320	CP9_g28155_DN3_SP8_c.t1
OG0013756	CARHR057120	CP9_g27785_DN3_SP0_c.t1
OG0013757	CARHR056840	CP9_g27639_DN3_SP3_c.t1
OG0013758	CARHR056990	CP9_g27714_DN3_SP8_c.t1
OG0013759	CARHR057050	CP9_g27741_DN3_SP0_c.t1
OG0013760	CARHR055530	CP28_g34061_DN2_SP0_c.t1
OG0013761	CARHR055640	CP2_g50843_DN3_SP5_c.t1
OG0013762	CARHR055670	CP2_g50620_DN3_SP8_c.t1
OG0013763	CARHR194050	CP8_g54446_DN3_SP8_c.t1
OG0013764	CARHR194430	CP8_g54480_DN3_SP8_c.t1
OG0013765	CARHR194480	CP8_g54485_DN3_SP6_c.t1
OG0013767	CARHR194590	CP8_g54496_DN3_SP6_c.t1
OG0013768	CARHR194610	CP8_g54499_DN3_SP8_c.t1
OG0013769	CARHR114790	CP18_g12517_DN3_SP0_c.t1
OG0013770	CARHR184620	CP16_g55042_DN2_SP0_c.t1
OG0013771	CARHR194860	CP8_g54514_DN3_SP5_c.t1
OG0013772	CARHR182220	CP2_g48699_DN3_SP4_c.t1
OG0013773	CARHR182110	CP2_g48694_DN3_SP3_c.t1
OG0013774	CARHR183850	CP2_g48794_DN3_SP0_c.t1
OG0013775	CARHR183890	CP2_g48795_DN3_SP0_c.t1
OG0013776	CARHR162250	CP3_g14110_DN3_SP0_c.t1
OG0013777	CARHR162050	CP3_g14137_DN3_SP0_c.t1
OG0013778	CARHR162010	CP3_g14142_DN3_SP0_c.t1
OG0013779	CARHR161990	CP3_g14143_DN3_SP0_c.t1
OG0013780	CARHR162000	CP3_g14144_DN3_SP0_c.t1
OG0013781	CARHR161980	CP3_g14145_DN3_SP2_c.t1
OG0013782	CARHR161970	CP3_g14146_DN3_SP6_c.t1
OG0013783	CARHR161650	CP3_g14170_DN3_SP0_c.t1
OG0013784	CARHR161640	CP3_g14171_DN3_SP2_c.t1
OG0013785	CARHR161570	CP3_g14175_DN3_SP0_c.t1
OG0013786	CARHR161500	CP3_g14183_DN3_SP8_c.t1
OG0013787	CARHR161460	CP3_g14187_DN3_SP8_c.t1
OG0013788	CARHR161390	CP3_g14194_DN3_SP2_c.t1
OG0013789	CARHR161210	CP3_g14209_DN3_SP0_c.t1
OG0013790	CARHR161060	CP3_g14220_DN2_SP6_c.t1
OG0013791	CARHR160950	CP3_g14231_DN3_SP2_c.t1
OG0013792	CARHR143840	CP13_g19683_DN3_SP8_c.t1
OG0013794	CARHR156840	CP9_g29152_DN3_SP8_c.t1
OG0013795	CARHR000440	CP1_g36426_DN3_SP3_c.t1, CP2_g50367_DN2_SP0_c.t1
OG0013796	CARHR000500	CP1_g36433_DN1_SP0_c.t1
OG0013797	CARHR000610, CARHR000590	CP1_g36440_DN3_SP0_c.t1
OG0013798	CARHR286740	CP13_g19186_DN3_SP0_c.t1
OG0013799	CARHR000810	CP1_g36463_DN1_SP0_c.t1
OG0013800	CARHR001230	CP1_g36493_DN3_SP8_c.t1
OG0013801	CARHR001240	CP1_g36494_DN3_SP8_c.t1
OG0013802	CARHR001290	CP1_g36499_DN3_SP0_c.t1
OG0013803	CARHR001350	CP1_g36505_DN3_SP5_c.t1
OG0013804	CARHR001460	CP1_g36515_DN3_SP8_c.t1
OG0013805	CARHR001570	CP1_g36528_DN2_SP0_c.t1
OG0013806	CARHR090580	CP12_g29890_DN3_SP3_c.t1
OG0013807	CARHR001800	CP1_g36813_DN3_SP8_c.t1
OG0013808	CARHR001870	CP1_g36810_DN3_SP8_c.t1
OG0013810	CARHR001940	CP1_g36805_DN3_SP4_c.t1
OG0013811	CARHR002210	CP1_g36782_DN3_SP7_c.t1
OG0013812	CARHR002260	CP1_g36776_DN3_SP8_c.t1
OG0013813	CARHR002370	CP1_g36765_DN3_SP5_c.t1
OG0013814	CARHR002400	CP1_g36762_DN3_SP2_c.t1
OG0013815	CARHR002500	CP1_g36751_DN3_SP7_c.t1
OG0013816	CARHR002830	CP1_g36726_DN3_SP3_c.t1
OG0013817	CARHR003090	CP1_g36701_DN3_SP0_c.t1
OG0013818	CARHR003310	CP1_g36679_DN3_SP6_c.t1
OG0013819	CARHR003370	CP1_g36674_DN3_SP0_c.t1
OG0013820	CARHR003870	CP1_g36624_DN3_SP1_c.t1
OG0013821	CARHR003930	CP1_g36618_DN3_SP3_c.t1
OG0013822	CARHR004120	CP1_g36602_DN3_SP3_c.t1
OG0013823	CARHR004330	CP1_g36585_DN3_SP2_c.t1
OG0013824	CARHR004340	CP1_g36584_DN1_SP0_c.t1
OG0013825	CARHR005480	CP1_g36887_DN3_SP0_c.t1
OG0013826	CARHR005500, CARHR038440	CP1_g36889_DN3_SP0_c.t1, CP1_g36904_DN3_SP0_c.t1
OG0013827	CARHR005830	CP1_g36917_DN2_SP0_c.t1
OG0013828	CARHR006110	CP1_g36935_DN1_SP0_c.t1
OG0013829	CARHR006600	CP1_g36979_DN2_SP0_c.t1
OG0013830	CARHR006610	CP1_g36980_DN2_SP0_c.t1
OG0013831	CARHR006710	CP1_g36987_DN3_SP1_c.t1
OG0013832	CARHR006810	CP1_g36996_DN3_SP3_c.t1
OG0013833	CARHR007000	CP1_g37013_DN3_SP5_c.t1
OG0013834	CARHR007090	CP1_g37022_DN3_SP8_c.t1
OG0013835	CARHR215430	CP5_g1795_DN3_SP0_c.t1
OG0013836	CARHR007750	CP7_g44637_DN3_SP0_c.t1
OG0013837	CARHR008010	CP1_g37099_DN2_SP0_c.t1
OG0013838	CARHR008200	CP1_g37113_DN2_SP0_c.t1
OG0013839	CARHR008260	CP1_g37120_DN3_SP6_c.t1
OG0013840	CARHR056230	CP12_g30798_DN3_SP2_c.t1
OG0013841	CARHR008290	CP1_g37122_DN3_SP8_c.t1
OG0013842	CARHR008780	CP1_g37168_DN3_SP6_c.t1
OG0013843	CARHR008890	CP1_g37178_DN3_SP0_c.t1
OG0013844	CARHR008980	CP1_g37187_DN3_SP7_c.t1
OG0013845	CARHR009150	CP1_g37196_DN3_SP2_c.t1
OG0013846	CARHR009230	CP1_g37204_DN2_SP0_c.t1
OG0013847	CARHR009260	CP1_g37208_DN3_SP1_c.t1
OG0013848	CARHR009310	CP1_g37213_DN3_SP8_c.t1
OG0013849	CARHR009400	CP1_g37224_DN3_SP8_c.t1
OG0013850	CARHR009430	CP1_g37228_DN3_SP2_c.t1
OG0013851	CARHR009550	CP1_g37238_DN3_SP1_c.t1
OG0013852	CARHR009690	CP1_g37253_DN2_SP0_c.t1
OG0013853	CARHR009790	CP1_g37263_DN3_SP1_c.t1
OG0013854	CARHR009890	CP1_g37271_DN2_SP0_c.t1
OG0013855	CARHR010250	CP1_g37300_DN2_SP0_c.t1
OG0013856	CARHR010510	CP1_g37326_DN3_SP8_c.t1
OG0013857	CARHR010590	CP1_g37335_DN3_SP0_c.t1
OG0013858	CARHR010620	CP1_g37338_DN3_SP0_c.t1
OG0013859	CARHR010660	CP1_g37342_DN3_SP8_c.t1
OG0013860	CARHR025880	CP7_g45245_DN3_SP8_c.t1
OG0013862	CARHR011000	CP1_g37377_DN3_SP2_c.t1
OG0013863	CARHR011130	CP1_g37390_DN3_SP5_c.t1
OG0013864	CARHR011210	CP1_g37398_DN3_SP8_c.t1
OG0013865	CARHR011240	CP1_g37401_DN3_SP0_c.t1
OG0013866	CARHR011280	CP1_g37405_DN3_SP0_c.t1
OG0013867	CARHR011310	CP1_g37406_DN3_SP0_c.t1
OG0013868	CARHR011450	CP1_g37418_DN3_SP0_c.t1
OG0013869	CARHR011470	CP1_g37419_DN3_SP1_c.t1
OG0013870	CARHR011730	CP1_g37443_DN3_SP8_c.t1
OG0013871	CARHR114210, CARHR246080	CP16_g54923_DN1_SP0_c.t1
OG0013872	CARHR012010	CP1_g37467_DN3_SP0_c.t1
OG0013873	CARHR012040	CP1_g37470_DN3_SP4_c.t1
OG0013874	CARHR012060	CP1_g37474_DN3_SP8_c.t1
OG0013875	CARHR012120	CP1_g37479_DN3_SP4_c.t1
OG0013876	CARHR012220	CP1_g37490_DN3_SP0_c.t1
OG0013877	CARHR012230	CP1_g37491_DN3_SP1_c.t1
OG0013878	CARHR012300	CP1_g37504_DN3_SP0_c.t1
OG0013879	CARHR012320	CP1_g37507_DN3_SP2_c.t1
OG0013880	CARHR012330	CP1_g37508_DN3_SP8_c.t1
OG0013881	CARHR013040	CP1_g37573_DN3_SP1_c.t1
OG0013882	CARHR013100	CP1_g37579_DN3_SP3_c.t1
OG0013883	CARHR013170	CP1_g37587_DN2_SP0_c.t1
OG0013884	CARHR013190	CP1_g37589_DN3_SP5_c.t1
OG0013885	CARHR013280	CP1_g37595_DN3_SP8_c.t1
OG0013886	CARHR013340	CP1_g37601_DN3_SP8_c.t1
OG0013887	CARHR026420	CP7_g45198_DN3_SP8_c.t1
OG0013889	CARHR013670	CP1_g37630_DN3_SP4_c.t1
OG0013890	CARHR265110	CP8_g53171_DN3_SP0_c.t1
OG0013892	CARHR014090	CP1_g37673_DN3_SP8_c.t1
OG0013893	CARHR014120	CP1_g37676_DN3_SP1_c.t1
OG0013894	CARHR014540	CP1_g37717_DN3_SP5_c.t1
OG0013895	CARHR014630	CP1_g37724_DN3_SP0_c.t1
OG0013896	CARHR014680	CP1_g37730_DN3_SP2_c.t1
OG0013897	CARHR014710	CP1_g37733_DN3_SP8_c.t1
OG0013899	CARHR014780	CP1_g37739_DN3_SP0_c.t1
OG0013901	CARHR015210	CP1_g37778_DN2_SP0_c.t1
OG0013902	CARHR015220	CP1_g37779_DN3_SP4_c.t1
OG0013903	CARHR015610	CP1_g37814_DN3_SP7_c.t1
OG0013904	CARHR015760	CP1_g37828_DN2_SP0_c.t1
OG0013905	CARHR182880	CP2_g48744_DN3_SP3_c.t1
OG0013906	CARHR016200	CP7_g46163_DN3_SP0_c.t1
OG0013907	CARHR016460	CP7_g46139_DN3_SP8_c.t1
OG0013910	CARHR016760	CP7_g46113_DN3_SP7_c.t1
OG0013911	CARHR016840	CP7_g46105_DN3_SP3_c.t1
OG0013912	CARHR016960	CP7_g46097_DN2_SP2_c.t1
OG0013913	CARHR017000	CP7_g46091_DN3_SP8_c.t1
OG0013914	CARHR017020	CP7_g46089_DN3_SP3_c.t1
OG0013915	CARHR017190	CP7_g46075_DN3_SP0_c.t1
OG0013916	CARHR017210	CP7_g46073_DN3_SP5_c.t1
OG0013917	CARHR017300	CP7_g46065_DN3_SP0_c.t1
OG0013918	CARHR017740	CP7_g46029_DN3_SP8_c.t1
OG0013919	CARHR017900	CP7_g46015_DN3_SP0_c.t1
OG0013920	CARHR265950	CP11_g33555_DN3_SP7_c.t1
OG0013921	CARHR018000	CP7_g46005_DN3_SP0_c.t1
OG0013922	CARHR018010	CP7_g46004_DN3_SP8_c.t1
OG0013923	CARHR018020	CP7_g46003_DN3_SP4_c.t1
OG0013924	CARHR018110	CP7_g45995_DN3_SP0_c.t1
OG0013925	CARHR018170	CP7_g45990_DN3_SP1_c.t1
OG0013926	CARHR018470	CP7_g45962_DN3_SP8_c.t1
OG0013927	CARHR018580	CP7_g45953_DN3_SP0_c.t1
OG0013928	CARHR018600	CP7_g45951_DN2_SP0_c.t1
OG0013929	CARHR018690	CP7_g45944_DN3_SP8_c.t1
OG0013930	CARHR018800	CP7_g45934_DN3_SP8_c.t1
OG0013931	CARHR018830	CP3_g16341_DN3_SP0_c.t1, CP23_g21397_DN3_SP0_c.t1
OG0013932	CARHR019000	CP7_g45917_DN3_SP6_c.t1
OG0013933	CARHR019220	CP7_g45895_DN3_SP0_c.t1
OG0013934	CARHR019630	CP7_g45852_DN3_SP0_c.t1
OG0013935	CARHR019690	CP7_g45847_DN3_SP3_c.t1
OG0013936	CARHR019750	CP7_g45841_DN3_SP8_c.t1
OG0013937	CARHR019770	CP7_g45840_DN3_SP8_c.t1
OG0013938	CARHR019790	CP7_g45838_DN3_SP0_c.t1
OG0013939	CARHR019970	CP7_g45817_DN3_SP3_c.t1
OG0013940	CARHR020010	CP7_g45813_DN3_SP8_c.t1
OG0013941	CARHR020100	CP7_g45802_DN3_SP0_c.t1
OG0013942	CARHR020150	CP7_g45795_DN3_SP6_c.t1
OG0013943	CARHR020210	CP7_g45790_DN3_SP2_c.t1
OG0013944	CARHR020230	CP7_g45788_DN3_SP7_c.t1
OG0013945	CARHR019840	CP7_g45832_DN3_SP1_c.t1
OG0013946	CARHR020300	CP7_g45782_DN3_SP0_c.t1
OG0013947	CARHR020380	CP7_g45774_DN3_SP8_c.t1
OG0013948	CARHR145660	CP13_g19515_DN1_SP0_c.t1
OG0013949	CARHR020580	CP7_g45755_DN3_SP0_c.t1
OG0013950	CARHR020620	CP7_g45750_DN2_SP0_c.t1
OG0013951	CARHR262400	CP5_g1490_DN2_SP1_c.t1, CP5_g1482_DN3_SP8_c.t1
OG0013953	CARHR020850, CARHR199460	CP7_g45727_DN3_SP8_c.t1
OG0013954	CARHR020980	CP7_g45714_DN3_SP8_c.t1, CP6_g7753_DN2_SP0_c.t1
OG0013955	CARHR021230	CP7_g45689_DN3_SP4_c.t1
OG0013956	CARHR021740	CP7_g45644_DN3_SP4_c.t1
OG0013957	CARHR021750	CP7_g45643_DN3_SP6_c.t1
OG0013958	CARHR021760	CP7_g45642_DN3_SP3_c.t1
OG0013960	CARHR021820	CP7_g45636_DN3_SP8_c.t1
OG0013961	CARHR022020	CP7_g45612_DN3_SP0_c.t1
OG0013962	CARHR022240	CP7_g45591_DN3_SP8_c.t1
OG0013963	CARHR022410	CP7_g45580_DN3_SP0_c.t1
OG0013964	CARHR022480	CP7_g45573_DN3_SP7_c.t1
OG0013965	CARHR022580	CP7_g45562_DN3_SP0_c.t1
OG0013966	CARHR184230, CARHR226100	CP2_g48817_DN3_SP6_c.t1
OG0013967	CARHR023110	CP7_g45508_DN3_SP3_c.t1
OG0013968	CARHR023190	CP7_g45500_DN3_SP8_c.t1
OG0013969	CARHR023310	CP7_g45490_DN3_SP3_c.t1
OG0013970	CARHR023330	CP7_g45488_DN3_SP0_c.t1
OG0013973	CARHR289070	CP9_g28804_DN3_SP1_c.t1
OG0013974	CARHR290980	CP9_g28795_DN3_SP4_c.t1
OG0013975	CARHR291030	CP9_g28790_DN3_SP0_c.t1
OG0013976	CARHR291070	CP9_g28785_DN3_SP5_c.t1
OG0013977	CARHR291100	CP9_g28782_DN3_SP5_c.t1
OG0013978	CARHR291130	CP9_g28779_DN3_SP6_c.t1
OG0013979	CARHR291260	CP9_g28767_DN3_SP0_c.t1
OG0013980	CARHR064630	CP9_g28762_DN3_SP2_c.t1
OG0013981	CARHR064600	CP9_g28758_DN3_SP3_c.t1
OG0013982	CARHR064400	CP9_g28738_DN3_SP5_c.t1
OG0013983	CARHR064020	CP9_g28697_DN3_SP2_c.t1
OG0013984	CARHR063980	CP9_g28693_DN2_SP0_c.t1
OG0013985	CARHR063870	CP9_g28685_DN3_SP1_c.t1
OG0013986	CARHR063770	CP9_g28676_DN3_SP7_c.t1
OG0013989	CARHR063630	CP9_g28658_DN3_SP0_c.t1
OG0013991	CARHR231510	CP19_g18242_DN3_SP0_c.t1
OG0013992	CARHR231540	CP19_g18239_DN3_SP7_c.t1
OG0013993	CARHR032200	CP7_g44610_DN3_SP2_c.t1
OG0013994	CARHR046890	CP2_g48879_DN3_SP8_c.t1
OG0013995	CARHR046900	CP2_g48880_DN3_SP1_c.t1
OG0013996	CARHR046910	CP2_g48881_DN3_SP8_c.t1
OG0013997	CARHR047860	CP2_g48929_DN3_SP1_c.t1, CP2_g48935_DN3_SP0_c.t1
OG0013998	CARHR047920	CP2_g48937_DN3_SP8_c.t1
OG0013999	CARHR234510	CP5_g1319_DN3_SP8_c.t1
OG0014001	CARHR048340	CP2_g48957_DN3_SP8_c.t1
OG0014002	CARHR143740	CP13_g19693_DN3_SP8_c.t1
OG0014003	CARHR048680	CP2_g48980_DN3_SP0_c.t1
OG0014004	CARHR048740	CP2_g48986_DN3_SP7_c.t1
OG0014005	CARHR196610	CP11_g32310_DN3_SP0_c.t1
OG0014006	CARHR049110	CP2_g49007_DN3_SP0_c.t1
OG0014007	CARHR049460	CP2_g49036_DN3_SP8_c.t1
OG0014008	CARHR049560	CP2_g49043_DN3_SP8_c.t1
OG0014009	CARHR049950	CP2_g49065_DN3_SP8_c.t1
OG0014010	CARHR050640	CP2_g49105_DN2_SP1_c.t1
OG0014011	CARHR050720	CP2_g49109_DN3_SP2_c.t1
OG0014012	CARHR051650	CP2_g49177_DN3_SP7_c.t1
OG0014013	CARHR052200	CP2_g49185_DN1_SP0_c.t1
OG0014014	CARHR052180	CP2_g49186_DN3_SP0_c.t1
OG0014015	CARHR051930	CP2_g49216_DN3_SP6_c.t1
OG0014016	CARHR051800	CP2_g49226_DN3_SP0_c.t1
OG0014017	CARHR105080	CP15_g35659_DN3_SP0_c.t1
OG0014018	CARHR052270	CP2_g49238_DN3_SP0_c.t1
OG0014019	CARHR052540	CP2_g49263_DN3_SP8_c.t1
OG0014020	CARHR052750	CP2_g49292_DN3_SP2_c.t1
OG0014021	CARHR052970	CP2_g49305_DN3_SP6_c.t1
OG0014022	CARHR053350	CP2_g49362_DN3_SP8_c.t1
OG0014023	CARHR283880	CP2_g49393_DN3_SP0_c.t1
OG0014024	CARHR053750	CP2_g49482_DN3_SP8_c.t1
OG0014026	CARHR053990	CP2_g49521_DN2_SP0_c.t1
OG0014027	CARHR055010	CP2_g49850_DN3_SP8_c.t1
OG0014028	CARHR055200	CP2_g49903_DN3_SP5_c.t1
OG0014029	CARHR055350	CP2_g49918_DN3_SP7_c.t1
OG0014031	CARHR046860	CP2_g48877_DN3_SP1_c.t1
OG0014032	CARHR046730	CP13_g19101_DN3_SP8_c.t1
OG0014033	CARHR046620	CP13_g19084_DN3_SP6_c.t1
OG0014034	CARHR046510	CP13_g19076_DN3_SP0_c.t1
OG0014035	CARHR046500	CP13_g19075_DN3_SP8_c.t1
OG0014036	CARHR046470	CP13_g19072_DN3_SP5_c.t1
OG0014037	CARHR046460	CP13_g19071_DN3_SP8_c.t1
OG0014038	CARHR046240	CP13_g19045_DN3_SP8_c.t1
OG0014039	CARHR046220	CP2_g48900_DN1_SP0_c.t1
OG0014040	CARHR259640	CP34_g51507_DN3_SP3_c.t1
OG0014041	CARHR174610	CP13_g19820_DN3_SP6_c.t1
OG0014042	CARHR173890	CP13_g19746_DN3_SP4_c.t1
OG0014043	CARHR173850	CP13_g19742_DN3_SP8_c.t1
OG0014044	CARHR173570	CP13_g19719_DN3_SP8_c.t1
OG0014045	CARHR178100	CP13_g20104_DN3_SP0_c.t1
OG0014046	CARHR178210	CP13_g20119_DN3_SP6_c.t1
OG0014047	CARHR178260	CP13_g20126_DN3_SP8_c.t1
OG0014048	CARHR178620	CP13_g20154_DN3_SP0_c.t1
OG0014049	CARHR178650	CP13_g20157_DN3_SP0_c.t1
OG0014050	CARHR252460	CP11_g31902_DN3_SP6_c.t1
OG0014051	CARHR252300	CP11_g31891_DN3_SP8_c.t1
OG0014052	CARHR252560	CP11_g31890_DN2_SP0_c.t1
OG0014053	CARHR252600	CP11_g31888_DN3_SP8_c.t1
OG0014054	CARHR237240	CP5_g1058_DN3_SP0_c.t1
OG0014055	CARHR237320	CP5_g1050_DN3_SP8_c.t1
OG0014056	CARHR237360	CP5_g1047_DN3_SP0_c.t1
OG0014057	CARHR237680	CP5_g1030_DN3_SP0_c.t1
OG0014058	CARHR292020, CARHR237760	CP5_g1022_DN3_SP8_c.t1
OG0014059	CARHR237770	CP5_g1020_DN3_SP8_c.t1
OG0014060	CARHR222510	CP6_g7235_DN3_SP4_c.t1
OG0014061	CARHR222640	CP6_g7223_DN3_SP5_c.t1
OG0014062	CARHR037590	CP1_g38349_DN3_SP3_c.t1
OG0014063	CARHR037680	CP1_g38337_DN3_SP2_c.t1
OG0014064	CARHR037700	CP1_g38336_DN3_SP3_c.t1
OG0014065	CARHR038170	CP1_g38272_DN3_SP2_c.t1
OG0014066	CARHR037890	CP1_g38306_DN3_SP8_c.t1
OG0014067	CARHR037900	CP1_g38305_DN3_SP6_c.t1
