Orthogroup	Cardamine_hirsuta	Noccaea_praecox
OG0017119	CARHR275310	Np001G0090100
OG0017120	CARHR275250	Np001G0091200
OG0017121	CARHR190470	Np001G0100400
OG0017122	CARHR190420	Np001G0101200
OG0017123	CARHR190370	Np001G0102100
OG0017124	CARHR190120	Np001G0105000
OG0017125	CARHR189860	Np001G0108300
OG0017126	CARHR189710	Np001G0109700
OG0017127	CARHR189570	Np001G0111400
OG0017128	CARHR189550	Np001G0111700
OG0017129	CARHR189040	Np001G0117300
OG0017130	CARHR188890	Np001G0118700
OG0017131	CARHR188760	Np001G0120200
OG0017132	CARHR188610	Np001G0121300
OG0017133	CARHR143240	Np001G0126600
OG0017134	CARHR187910	Np001G0130900
OG0017135	CARHR187830	Np001G0131600
OG0017138	CARHR193540	Np003G1473700
OG0017139	CARHR193360	Np003G1475800
OG0017140	CARHR193270	Np003G1477300
OG0017141	CARHR193040	Np003G1479200
OG0017142	CARHR192900	Np003G1481900
OG0017144	CARHR192530	Np003G1485800
OG0017145	CARHR192480	Np003G1486300
OG0017146	CARHR191900	Np003G1493000
OG0017147	CARHR191850	Np003G1493800
OG0017149	CARHR191200	Np003G1503900
OG0017150	CARHR190940	Np003G1507600
OG0017151	CARHR190760	Np003G1509500
OG0017152	CARHR190610	Np003G1511500
OG0017154	CARHR273510	Np003G1523600
OG0017155	CARHR273330	Np003G1526100
OG0017156	CARHR272840	Np003G1538600
OG0017157	CARHR104480	Np001G0440600
OG0017158	CARHR272410	Np003G1543300
OG0017159	CARHR272350	Np003G1543900
OG0017161	CARHR272310	Np003G1544700
OG0017162	CARHR272010	Np003G1548000
OG0017163	CARHR271740	Np003G1551200
OG0017164	CARHR271590	Np003G1552300
OG0017165	CARHR271520	Np003G1553400
OG0017166	CARHR271270	Np003G1559400
OG0017167	CARHR271020	Np003G1562500
OG0017168	CARHR233560	Np005G2797900
OG0017169	CARHR270870	Np003G1564600
OG0017170	CARHR015290	Np004G2417100
OG0017171	CARHR270650	Np003G1568600
OG0017173	CARHR270300	Np003G1573700
OG0017174	CARHR269990	Np003G1577200
OG0017175	CARHR268670	Np003G1603000
OG0017176	CARHR268560	Np003G1604000
OG0017177	CARHR268300	Np003G1607800
OG0017178	CARHR268230	Np003G1609500
OG0017179	CARHR268220	Np003G1609600
OG0017180	CARHR268160	Np003G1610900
OG0017181	CARHR157910	Np001G0499300
OG0017182	CARHR157880, CARHR057370	Np001G0499100
OG0017183	CARHR157740	Np001G0496400
OG0017184	CARHR157720	Np001G0496200
OG0017185	CARHR205770	Np003G1333300
OG0017186	CARHR205990	Np003G1329100
OG0017187	CARHR206010	Np003G1328900
OG0017188	CARHR206040	Np003G1328700
OG0017189	CARHR206030	Np007G4121500, Np003G1328600
OG0017190	CARHR206090	Np003G1327700
OG0017191	CARHR206100	Np003G1327600
OG0017192	CARHR206340	Np003G1325500
OG0017193	CARHR206400	Np003G1324700
OG0017194	CARHR206730	Np003G1320300
OG0017195	CARHR216510	Np005G3108200
OG0017197	CARHR207400	Np003G1310200
OG0017198	CARHR207520	Np003G1307400
OG0017199	CARHR207930	Np003G1303000
OG0017200	CARHR207970	Np003G1302700
OG0017201	CARHR207980	Np003G1301000
OG0017202	CARHR208110	Np003G1299500
OG0017203	CARHR208140	Np003G1299200
OG0017204	CARHR208360	Np003G1295700
OG0017206	CARHR209740	Np003G1280100
OG0017207	CARHR209900	Np003G1276700
OG0017209	CARHR210310	Np003G1271500
OG0017210	CARHR210340	Np003G1271400
OG0017211	CARHR210480	Np003G1270600
OG0017212	CARHR173770	Np003G1270000
OG0017213	CARHR210640	Np003G1269400
OG0017214	CARHR210730	Np003G1268700
OG0017215	CARHR210760	Np003G1268400
OG0017216	CARHR211150	Np003G1264100
OG0017217	CARHR211380	Np003G1260900
OG0017218	CARHR211520	Np003G1258000
OG0017219	CARHR211840	Np003G1254200
OG0017220	CARHR212010	Np003G1252600
OG0017221	CARHR212030	Np003G1252400
OG0017224	CARHR212200	Np003G1250600
OG0017225	CARHR212230	Np003G1250400
OG0017226	CARHR261290	Np005G3181100
OG0017227	CARHR213300	Np005G3188000
OG0017228	CARHR287610	Np005G3196400
OG0017229	CARHR212700	Np005G3194400
OG0017230	CARHR074630	Np002G0702200
OG0017231	CARHR074650	Np002G0702000
OG0017232	CARHR074770	Np002G0701700
OG0017233	CARHR074420	Np002G0704900
OG0017234	CARHR074350	Np002G0705600
OG0017235	CARHR074180	Np002G0707600, Np005G3117500
OG0017236	CARHR074810	Np002G0708700
OG0017237	CARHR073670	Np002G0713900
OG0017238	CARHR073600	Np002G0715300
OG0017239	CARHR073590	Np002G0715400
OG0017240	CARHR073470	Np002G0716700
OG0017241	CARHR073230	Np002G0719900
OG0017242	CARHR036700	Np002G0720600
OG0017243	CARHR073150	Np002G0721100
OG0017244	CARHR072990	Np002G0723400
OG0017245	CARHR072350	Np002G0729900
OG0017246	CARHR072040	Np002G0732900
OG0017247	CARHR071590	Np002G0737800
OG0017248	CARHR071440	Np002G0742200
OG0017249	CARHR071400	Np002G0742400
OG0017250	CARHR071340	Np002G0743300
OG0017251	CARHR071140	Np002G0747000
OG0017252	CARHR071010	Np002G0749200
OG0017253	CARHR070980	Np002G0749500
OG0017254	CARHR070900	Np002G0749900
OG0017255	CARHR070840	Np002G0750500
OG0017256	CARHR070520	Np002G0755200
OG0017257	CARHR070420	Np002G0756600
OG0017259	CARHR070170	Np002G0761100
OG0017260	CARHR148570	Np001G0210200
OG0017261	CARHR069490	Np002G0771500
OG0017262	CARHR069410	Np002G0772600
OG0017263	CARHR069240	Np002G0773900
OG0017264	CARHR069210	Np002G0774300
OG0017265	CARHR068950	Np002G0778300
OG0017266	CARHR054840	Np002G1115000
OG0017267	CARHR281790, CARHR107600	Np007G3759300
OG0017268	CARHR108210	Np007G3753900
OG0017269	CARHR156090	Np001G0471600
OG0017270	CARHR156040	Np001G0470900
OG0017271	CARHR045970	Np004G1901400
OG0017272	CARHR045770	Np004G1903000
OG0017273	CARHR045750	Np004G1903800
OG0017274	CARHR045570	Np004G1905700
OG0017275	CARHR111350	Np007G3717500
OG0017276	CARHR045400	Np004G1907400
OG0017277	CARHR045280	Np004G1908900
OG0017278	CARHR045120, CARHR045090	Np004G1911400
OG0017279	CARHR045150	Np004G1911100
OG0017280	CARHR044920	Np004G1913100
OG0017281	CARHR044810	Np004G1914200
OG0017282	CARHR044790	Np004G1914500
OG0017283	CARHR044740	Np004G1915100
OG0017285	CARHR044430	Np004G1920100
OG0017286	CARHR044230	Np004G1922700
OG0017287	CARHR043970	Np004G1925900
OG0017288	CARHR043860	Np004G1927800
OG0017289	CARHR217390	Np001G0428700
OG0017290	CARHR117660	Np006G3657500
OG0017291	CARHR043330	Np004G1935100
OG0017292	CARHR130380	Np006G3395500
OG0017294	CARHR131190	Np006G3384000
OG0017295	CARHR266100	Np003G1645200
OG0017296	CARHR259210	Np003G1752700
OG0017297	CARHR258960	Np003G1883500
OG0017298	CARHR217230	Np005G3097700
OG0017299	CARHR217280	Np005G3098100
OG0017300	CARHR217300	Np005G3098400
OG0017301	CARHR217310	Np005G3099000
OG0017302	CARHR217680	Np005G3101000
OG0017303	CARHR217620	Np005G3100900
OG0017304	CARHR217590	Np005G3100600
OG0017305	CARHR218170	Np005G3075700
OG0017306	CARHR218610	Np005G3082700
OG0017307	CARHR218720	Np005G3084800
OG0017308	CARHR219180	Np005G3093500
OG0017309	CARHR013220	Np004G2446000
OG0017310	CARHR219560, CARHR219530	Np005G3070200
OG0017311	CARHR220200	Np005G3060600
OG0017312	CARHR220210	Np005G3060500
OG0017313	CARHR220730	Np005G3050900
OG0017314	CARHR221400	Np005G3040500
OG0017315	CARHR221470	Np005G3040200
OG0017316	CARHR221490	Np005G3040000
OG0017317	CARHR221550	Np005G3038600
OG0017318	CARHR289990	Np005G3025100
OG0017319	CARHR290140	Np005G3023300
OG0017321	CARHR258520	Np003G1739100
OG0017323	CARHR065970	Np002G0816500
OG0017324	CARHR066010	Np002G0816000
OG0017325	CARHR066030	Np002G0815800
OG0017326	CARHR066080	Np002G0814900
OG0017327	CARHR117160	Np006G3653100
OG0017328	CARHR066430	Np002G0811500
OG0017329	CARHR066460	Np002G0811300
OG0017331	CARHR066680	Np002G0808500
OG0017332	CARHR066740	Np002G0808000
OG0017333	CARHR066810	Np002G0803200
OG0017334	CARHR067230	Np002G0798000
OG0017335	CARHR067960	Np002G0790000
OG0017336	CARHR061670	Np002G0882500
OG0017337	CARHR061680	Np002G0882300
OG0017338	CARHR061750	Np002G0880600
OG0017339	CARHR061900	Np002G0876300
OG0017340	CARHR062090	Np002G0874100
OG0017341	CARHR236200	Np005G2764300
OG0017342	CARHR236350	Np005G2762500
OG0017345	CARHR262290	Np005G3161700
OG0017346	CARHR262080	Np005G3165400
OG0017347	CARHR153450	Np001G0432600
OG0017348	CARHR153440	Np001G0432700
OG0017349	CARHR292500	Np001G0198500
OG0017351	CARHR149500	Np001G0202300
OG0017352	CARHR149120	Np001G0205100
OG0017353	CARHR147850	Np001G0220200
OG0017354	CARHR147690	Np001G0222600
OG0017355	CARHR147470	Np001G0225300
OG0017356	CARHR288530	Np001G0235800
OG0017357	CARHR062700	Np002G0864700
OG0017358	CARHR062560	Np002G0867400
OG0017360	CARHR062470	Np002G0868800
OG0017361	CARHR062430	Np002G0869600
OG0017362	CARHR062200	Np002G0872700
OG0017363	CARHR176290	Np001G0369300
OG0017364	CARHR176350	Np001G0369800
OG0017365	CARHR176480	Np001G0371000
OG0017366	CARHR177700	Np001G0384400
OG0017367	CARHR040620	Np004G1965500
OG0017369	CARHR041520	Np004G1957000
OG0017370	CARHR041680	Np004G1955400
OG0017372	CARHR042330, CARHR091350	Np004G1947500
OG0017373	CARHR042630	Np004G1943700
OG0017374	CARHR042650	Np004G1943500
OG0017375	CARHR042670	Np004G1943000
OG0017376	CARHR042780	Np004G1942100
OG0017377	CARHR042910	Np004G1940900
OG0017378	CARHR181460	Np001G0422200
OG0017379	CARHR181310	Np001G0421800
OG0017380	CARHR216700	Np005G3106300
OG0017381	CARHR180490	Np001G0415600
OG0017383	CARHR127640	Np006G3439100
OG0017385	CARHR127830	Np006G3436000
OG0017386	CARHR127980	Np006G3432900
OG0017387	CARHR128530	Np006G3420600
OG0017389	CARHR129120	Np006G3410700
OG0017390	CARHR129290	Np006G3408900
OG0017391	CARHR129520	Np006G3406800
OG0017392	CARHR129630	Np006G3404900, Np006G3405200
OG0017394	CARHR226190	Np005G2899700
OG0017395	CARHR123800, CARHR226070	Np005G2901800
OG0017396	CARHR225920	Np005G2904400
OG0017397	CARHR225970	Np005G2903800
OG0017398	CARHR225640	Np005G2910100
OG0017399	CARHR225480	Np005G2912700
OG0017400	CARHR225100	Np005G2919700
OG0017401	CARHR154870	Np001G0466000
OG0017402	CARHR292820	Np006G3680700
OG0017403	CARHR115270	Np004G2056700
OG0017404	CARHR160430	Np001G0525100
OG0017405	CARHR160270	Np001G0523500
OG0017406	CARHR160150	Np001G0521500
OG0017408	CARHR264610	Np003G1677600
OG0017409	CARHR104090	Np005G2925300
OG0017410	CARHR104000	Np005G2944900
OG0017411	CARHR104740	Np007G3798000
OG0017412	CARHR106170	Np007G3779200
OG0017413	CARHR106340	Np007G3777000
OG0017414	CARHR106800	Np007G3771200
OG0017415	CARHR106910	Np007G3770200
OG0017416	CARHR293400	Np007G3763000
OG0017417	CARHR229720	Np005G2847700
OG0017418	CARHR229440	Np005G2851800
OG0017419	CARHR027100	Np004G2103300
OG0017420	CARHR229250	Np005G2855000
OG0017421	CARHR183490	Np001G0175800
OG0017422	CARHR226990	Np005G2886100
OG0017423	CARHR227260	Np005G2882700
OG0017424	CARHR105070	Np007G3801000
OG0017425	CARHR154000	Np001G0188600
OG0017426	CARHR227640	Np005G2873600
OG0017427	CARHR228140	Np005G2880800
OG0017428	CARHR228160	Np005G2869700
OG0017429	CARHR228480	Np005G2866400
OG0017430	CARHR228650	Np005G2863700
OG0017431	CARHR226530	Np005G2893400
OG0017434	CARHR074880	Np007G4254800
OG0017435	CARHR074920	Np007G4254500
OG0017436	CARHR074980	Np007G4253900
OG0017437	CARHR075100	Np007G4252100
OG0017438	CARHR075120	Np007G4251900
OG0017439	CARHR075260	Np007G4249800
OG0017440	CARHR075280	Np007G4249600
OG0017441	CARHR075290	Np007G4249500
OG0017442	CARHR163090	Np001G0005300
OG0017444	CARHR281450	Np001G0004300
OG0017445	CARHR281480	Np001G0004000
OG0017446	CARHR281530	Np001G0003400
OG0017447	CARHR281640	Np001G0002400
OG0017448	CARHR281690	Np001G0001900
OG0017449	CARHR281700	Np001G0001800
OG0017450	CARHR281750	Np001G0001200, Np001G0001100
OG0017451	CARHR291530	Np001G0699000
OG0017452	CARHR291610	Np001G0698200
OG0017453	CARHR291620	Np001G0698100
OG0017454	CARHR291680	Np001G0697500
OG0017456	CARHR173340	Np001G0694700
OG0017457	CARHR172910	Np001G0689500
OG0017458	CARHR172530	Np001G0684400
OG0017459	CARHR172140	Np001G0678900
OG0017460	CARHR172110	Np001G0678600
OG0017461	CARHR171300	Np001G0667700
OG0017463	CARHR171200	Np001G0666400
OG0017464	CARHR171170	Np001G0666000
OG0017465	CARHR170730	Np001G0661600
OG0017466	CARHR170690	Np001G0661200
OG0017467	CARHR170500	Np001G0656300
OG0017468	CARHR170200	Np001G0651100
OG0017469	CARHR170180	Np005G2907800
OG0017470	CARHR169440	Np001G0642700
OG0017471	CARHR169190	Np001G0637600
OG0017472	CARHR167880	Np001G0624700
OG0017473	CARHR167740	Np001G0622600
OG0017476	CARHR167360	Np001G0617300
OG0017477	CARHR166870	Np001G0612200
OG0017478	CARHR166520	Np001G0605500
OG0017479	CARHR166500	Np001G0605300
OG0017480	CARHR166150	Np001G0600900
OG0017481	CARHR165930	Np001G0597600
OG0017482	CARHR165690	Np001G0594700
OG0017483	CARHR165530	Np001G0592300
OG0017484	CARHR165480	Np001G0592000
OG0017485	CARHR165360	Np001G0590100
OG0017486	CARHR165060	Np001G0585700
OG0017487	CARHR164920	Np001G0584100
OG0017488	CARHR164340	Np001G0575200
OG0017489	CARHR164210	Np001G0573700
OG0017490	CARHR163930	Np001G0570700
OG0017491	CARHR163850	Np001G0568500
OG0017492	CARHR163740	Np001G0566600
OG0017493	CARHR163650	Np001G0565900
OG0017494	CARHR163510	Np001G0564200
OG0017495	CARHR163050	Np004G1973900, Np001G0560200
OG0017496	CARHR163140	Np001G0559500
OG0017498	CARHR162890	Np001G0553400
OG0017499	CARHR162690	Np001G0550500
OG0017500	CARHR162670	Np001G0550200
OG0017501	CARHR162590	Np001G0549300
OG0017502	CARHR162440	Np001G0547900
OG0017504	CARHR266630	Np003G1638100
OG0017505	CARHR100610	Np007G3870500
OG0017506	CARHR100620	Np007G3870600
OG0017507	CARHR101050	Np007G3874200
OG0017508	CARHR101280	Np007G3876100
OG0017509	CARHR101200	Np007G3876000
OG0017510	CARHR101440	Np007G3877800
OG0017511	CARHR101780	Np007G3881400
OG0017512	CARHR102110	Np007G3885400
OG0017513	CARHR102180	Np007G3885600
OG0017514	CARHR103040	Np007G3890600
OG0017515	CARHR103620	Np007G3896100
OG0017516	CARHR058930	Np002G0939900
OG0017517	CARHR059420	Np002G0934900
OG0017518	CARHR059550	Np002G0932300
OG0017519	CARHR060310	Np002G0911600
OG0017520	CARHR060480	Np002G0907700
OG0017521	CARHR060530	Np002G0906700
OG0017522	CARHR060670	Np002G0900900
OG0017523	CARHR060700	Np002G0900600
OG0017524	CARHR060970	Np002G0896300
OG0017525	CARHR061200	Np002G0892600, Np002G0892800
OG0017526	CARHR108850, CARHR108820	Np007G4194200, Np007G3747200
OG0017527	CARHR109050	Np007G3745400
OG0017528	CARHR109410	Np007G3737400
OG0017529	CARHR104130	Np001G0601700
OG0017530	CARHR144130	Np001G0271300
OG0017531	CARHR183840	Np001G0177900
OG0017533	CARHR135930	Np006G3309900
OG0017534	CARHR135810	Np006G3311600
OG0017535	CARHR265730	Np003G1651500
OG0017536	CARHR135550	Np006G3316400
OG0017537	CARHR135490	Np007G3868000, Np006G3317000
OG0017538	CARHR135400	Np006G3318200
OG0017539	CARHR210370	Np003G1271300, Np001G0398500
OG0017539	CARHR210360	Np005G2738100
OG0017540	CARHR135070	Np006G3323900
OG0017541	CARHR135040	Np006G3324500
OG0017542	CARHR134460	Np006G3335000, Np006G3335400
OG0017543	CARHR134440	Np006G3335700
OG0017544	CARHR134150	Np006G3339000
OG0017545	CARHR133930	Np006G3341700
OG0017547	CARHR133640	Np006G3346300
OG0017548	CARHR133250	Np006G3352000
OG0017549	CARHR133150	Np006G3354000
OG0017550	CARHR133130	Np006G3354300
OG0017551	CARHR133120	Np006G3354400
OG0017553	CARHR131800	Np006G3367900
OG0017554	CARHR131860	Np006G3368500
OG0017555	CARHR132080	Np006G3370900
OG0017556	CARHR253610	Np003G1826900
OG0017558	CARHR253500	Np003G1828700
OG0017559	CARHR253460	Np003G1829400
OG0017560	CARHR253410	Np003G1830400
OG0017562	CARHR253800	Np003G1823600, Np007G4001100
OG0017563	CARHR026110	Np004G2092600
OG0017564	CARHR112030	Np006G3710300
OG0017565	CARHR112060	Np006G3567400
OG0017566	CARHR112180	Np006G3707200
OG0017567	CARHR112260	Np006G3706600
OG0017568	CARHR112410	Np006G3705500
OG0017569	CARHR112460	Np006G3699100
OG0017570	CARHR113030	Np006G3695300
OG0017571	CARHR113200	Np006G3693900
OG0017572	CARHR113720	Np006G3687600
OG0017574	CARHR116270	Np006G3641800
OG0017575	CARHR115400	Np006G3632100
OG0017576	CARHR114940	Np006G3629200
OG0017577	CARHR287290	Np006G3624500
OG0017578	CARHR115590	Np006G3636300
OG0017579	CARHR035640	Np004G2032900
OG0017580	CARHR034580	Np004G2046800
OG0017581	CARHR034040	Np004G2040400
OG0017582	CARHR033950	Np004G2241500
OG0017583	CARHR033680	Np004G2085500
OG0017584	CARHR033460	Np004G2084100
OG0017585	CARHR032930	Np004G2064400
OG0017586	CARHR032870	Np004G2063700
OG0017587	CARHR032850	Np004G2063500
OG0017588	CARHR255890	Np003G1788200
OG0017590	CARHR255680	Np003G1796800
OG0017591	CARHR255650	Np003G1797100
OG0017592	CARHR254790	Np003G1809100
OG0017593	CARHR254800	Np003G1809300
OG0017594	CARHR193670	Np003G1472500
OG0017595	CARHR186580	Np001G0144700
OG0017596	CARHR186000	Np001G0150900
OG0017597	CARHR185910	Np001G0152300
OG0017598	CARHR185750	Np001G0154300
OG0017599	CARHR110610	Np007G3724500
OG0017600	CARHR110910	Np007G3721300
OG0017601	CARHR111300	Np007G3718300
OG0017602	CARHR283700	Np007G3716500
OG0017603	CARHR111640	Np007G3715300
OG0017604	CARHR143500	Np006G3204500
OG0017605	CARHR143450	Np006G3205200
OG0017607	CARHR142940	Np006G3211400
OG0017609	CARHR142800	Np006G3213800
OG0017611	CARHR142200	Np006G3222900
OG0017614	CARHR140720	Np006G3241900
OG0017615	CARHR140580	Np006G3244500
OG0017616	CARHR140250	Np006G3249100
OG0017617	CARHR235620, CARHR236450	Np005G2761100
OG0017618	CARHR139300	Np006G3259700
OG0017619	CARHR139270	Np006G3260000
OG0017620	CARHR139240	Np006G3260200
OG0017621	CARHR139150	Np006G3262100
OG0017622	CARHR139090	Np006G3263000
OG0017623	CARHR111460	Np003G1440700
OG0017624	CARHR138430	Np006G3270900
OG0017625	CARHR138300	Np006G3272800
OG0017626	CARHR138240	Np006G3273700
OG0017627	CARHR137280	Np006G3288400
OG0017628	CARHR137140	Np006G3290500
OG0017629	CARHR137120	Np006G3290900
OG0017631	CARHR174120	Np002G0794300
OG0017632	CARHR076100	Np007G4238500
OG0017633	CARHR076180	Np007G4237300
OG0017634	CARHR076650	Np007G4231800
OG0017635	CARHR076890	Np007G4229200
OG0017636	CARHR076920	Np007G4229000
OG0017637	CARHR174190	Np004G2575400
OG0017638	CARHR077340	Np007G4223300
OG0017639	CARHR077350	Np007G4223200
OG0017640	CARHR077470	Np007G4221200
OG0017642	CARHR077690	Np007G4217500
OG0017643	CARHR280970	Np001G0011300
OG0017644	CARHR078770	Np005G3187300, Np007G4204300
OG0017645	CARHR078990	Np007G4201500
OG0017647	CARHR079470	Np007G4192800
OG0017648	CARHR079580	Np007G4191800
OG0017649	CARHR079860	Np007G4187900
OG0017651	CARHR080540	Np007G4176600
OG0017652	CARHR026430	Np004G2095400
OG0017653	CARHR080880	Np007G4172400
OG0017654	CARHR080990	Np007G4170100
OG0017655	CARHR081040	Np007G4169300
OG0017657	CARHR081190	Np007G4167100
OG0017659	CARHR081550	Np007G4162500
OG0017660	CARHR081750	Np007G4159100
OG0017662	CARHR082050	Np007G4154900
OG0017663	CARHR082400	Np007G4151300
OG0017664	CARHR192690	Np001G0183200
OG0017665	CARHR082630	Np007G4147900
OG0017666	CARHR082730	Np007G4146200
OG0017667	CARHR082750	Np007G4145900
OG0017668	CARHR083110	Np007G4142200
OG0017669	CARHR083140	Np007G4141900
OG0017670	CARHR083190	Np007G4140900
OG0017671	CARHR103250	Np007G3892000
OG0017672	CARHR083960	Np007G4133000
OG0017673	CARHR084070	Np007G4131500
OG0017674	CARHR084160	Np007G4130600
OG0017675	CARHR084230	Np007G4128900
OG0017676	CARHR084530	Np007G4125700
OG0017678	CARHR084700	Np007G4121000
OG0017679	CARHR084720	Np007G4120800
OG0017680	CARHR084870	Np007G4119200
OG0017681	CARHR085200	Np007G4115000
OG0017682	CARHR085400	Np007G4112200
OG0017683	CARHR086020	Np007G4103400
OG0017684	CARHR087040	Np007G4089000
OG0017685	CARHR087070	Np007G4088600
OG0017686	CARHR087340	Np007G4085300
OG0017687	CARHR087750	Np007G4079800
OG0017688	CARHR087940	Np007G4077700
OG0017689	CARHR088230	Np007G4073600
OG0017690	CARHR088420	Np007G4069600
OG0017691	CARHR088490	Np007G4067300
OG0017692	CARHR088520	Np007G4067000
OG0017693	CARHR088910	Np007G4060900
OG0017694	CARHR088950	Np007G4060400
OG0017695	CARHR089460	Np007G4057000
OG0017698	CARHR105140	Np007G3799600
OG0017699	CARHR090010	Np007G4047400
OG0017700	CARHR090110	Np007G4046000
OG0017701	CARHR090120	Np007G4045900
OG0017702	CARHR090140	Np007G4045700
OG0017705	CARHR090680	Np007G4029700
OG0017708	CARHR091500	Np007G3905700
OG0017709	CARHR092010	Np007G3914800
OG0017710	CARHR092040	Np007G3915200
OG0017711	CARHR092900	Np007G3927800
OG0017712	CARHR093220	Np007G3932700
OG0017715	CARHR095170	Np007G3970900
OG0017716	CARHR095250	Np007G3974800
OG0017717	CARHR095260	Np007G3974900
OG0017718	CARHR003970	Np004G2556600
OG0017719	CARHR095320	Np007G3975400
OG0017720	CARHR217250	Np005G3097800
OG0017721	CARHR096620	Np007G3805000
OG0017723	CARHR262320	Np005G3161500
OG0017724	CARHR262420	Np005G3159900
OG0017725	CARHR262710	Np005G3156600, Np005G3156800
OG0017727	CARHR291850	Np005G3134900
OG0017728	CARHR291860	Np005G3134800
