Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_Rawat
OG0017139	CARHR193360	AL6G31050
OG0017140	CARHR193270	AL6G31150
OG0017141	CARHR193040	AL6G31360
OG0017142	CARHR192900	AL6G31480
OG0017143	CARHR192610	AL6G31770
OG0017144	CARHR192530	AL6G31850
OG0017145	CARHR192480	AL6G31920
OG0017146	CARHR191900	AL6G32510
OG0017147	CARHR191850	AL6G32560
OG0017149	CARHR191200	AL6G33360
OG0017150	CARHR190940	AL6G33670
OG0017151	CARHR190760	AL6G33920
OG0017152	CARHR190610	AL6G34060
OG0017153	CARHR273730	AL8G36680
OG0017154	CARHR273510	AL8G36470
OG0017155	CARHR273330	AL8G36270
OG0017156	CARHR272840	AL8G35230
OG0017157	CARHR104480	AL5G22540
OG0017158	CARHR272410	AL8G34810
OG0017159	CARHR272350	nbis-gene-2168
OG0017160	CARHR272320	AL8G34710
OG0017161	CARHR272310	AL8G34700
OG0017162	CARHR272010	AL8G34310
OG0017163	CARHR271740	AL8G34040
OG0017164	CARHR271590	AL8G33900
OG0017165	CARHR271520	AL8G33820
OG0017167	CARHR271020	AL8G33200
OG0017168	CARHR233560	AL7G26930
OG0017169	CARHR270870	AL8G33010
OG0017170	CARHR015290	AL1G26780
OG0017171	CARHR270650	AL8G32750
OG0017173	CARHR270300	AL8G32430
OG0017174	CARHR269990	AL8G32140
OG0017175	CARHR268670	AL8G30850
OG0017176	CARHR268560	AL8G30750
OG0017177	CARHR268300	AL8G30430
OG0017178	CARHR268230	AL8G30350
OG0017179	CARHR268220	AL8G30340
OG0017180	CARHR268160	AL8G30270
OG0017181	CARHR157910	AL5G28590
OG0017182	CARHR157880	AL5G28570
OG0017183	CARHR157740	AL5G28450
OG0017184	CARHR157720	AL5G28430
OG0017185	CARHR205770	AL6G17680
OG0017186	CARHR205990	AL6G17340
OG0017187	CARHR206010	AL6G17310
OG0017188	CARHR206040	AL6G17290
OG0017189	CARHR206030	AL6G17280
OG0017190	CARHR206090	AL6G17230
OG0017191	CARHR206100	AL6G17210
OG0017192	CARHR206340	AL6G16950
OG0017193	CARHR206400	AL6G16890
OG0017194	CARHR206730	AL6G16550
OG0017195	CARHR216510	AL7G45150
OG0017196	CARHR206980	AL6G16290
OG0017197	CARHR207400	AL6G15760
OG0017198	CARHR207520	AL6G15640
OG0017199	CARHR207930	AL6G15150
OG0017200	CARHR207970	AL6G15120
OG0017201	CARHR207980	AL6G15090
OG0017202	CARHR208110	AL6G14990
OG0017203	CARHR208140	AL6G14960
OG0017204	CARHR208360	AL6G14590
OG0017207	CARHR209900	AL6G12790
OG0017208	CARHR121210, CARHR210080	AL6G12580
OG0017209	CARHR210310	AL6G12260
OG0017210	CARHR210340	AL6G12240
OG0017211	CARHR210480	AL6G12120
OG0017212	CARHR173770	AL8G10390
OG0017213	CARHR210640	AL6G11990
OG0017214	CARHR210730	AL6G11910
OG0017215	CARHR210760	AL6G11860
OG0017216	CARHR211150	AL6G11430
OG0017217	CARHR211380	AL6G11170
OG0017218	CARHR211520	AL6G11000
OG0017219	CARHR211840	AL6G10600
OG0017221	CARHR212030	AL6G10380
OG0017222	CARHR212080	AL6G10330
OG0017223	CARHR212090	AL6G10320
OG0017224	CARHR212200	AL6G10180
OG0017225	CARHR212230	AL6G10150
OG0017226	CARHR261290	AL7G49080
OG0017227	CARHR213300	AL7G48480
OG0017228	CARHR287610	AL7G47840
OG0017229	CARHR212700	AL7G47370
OG0017230	CARHR074630	AL2G41700
OG0017232	CARHR074770	AL2G41730
OG0017233	CARHR074420	AL2G41460
OG0017234	CARHR074350	AL2G41380
OG0017235	CARHR074180	AL2G41170
OG0017236	CARHR074810	AL2G41060
OG0017237	CARHR073670	AL2G40580
OG0017238	CARHR073600	AL2G40510
OG0017239	CARHR073590	AL2G40500
OG0017240	CARHR073470	AL2G40400
OG0017241	CARHR073230	AL2G40210
OG0017242	CARHR036700	AL2G40180
OG0017243	CARHR073150	AL2G40100
OG0017244	CARHR072970	AL2G39920
OG0017245	CARHR072350	AL2G39200
OG0017246	CARHR072040	AL2G38950
OG0017247	CARHR071590	AL2G38440
OG0017248	CARHR071440	AL2G38240
OG0017249	CARHR071400	AL2G38190
OG0017250	CARHR071340	AL2G38090
OG0017251	CARHR071140	AL2G37840
OG0017252	CARHR071010	AL2G37690
OG0017253	CARHR070980	AL2G37660
OG0017254	CARHR070900	AL2G37620
OG0017255	CARHR070840	AL2G37560
OG0017256	CARHR070520	AL2G37180
OG0017257	CARHR070420	AL2G37050
OG0017258	CARHR070270	AL2G36880
OG0017259	CARHR070170	AL2G36750
OG0017260	CARHR148570	AL5G16520
OG0017261	CARHR069490	AL2G35950
OG0017262	CARHR069410	AL2G35870
OG0017263	CARHR069240	AL2G35810
OG0017264	CARHR069210	AL2G35780
OG0017265	CARHR068950	AL2G35530
OG0017266	CARHR054840	AL1G66620
OG0017267	CARHR281790, CARHR107600	AL3G50300
OG0017268	CARHR108210	AL3G50820
OG0017269	CARHR156090	AL5G26670
OG0017270	CARHR156040	AL5G26590
OG0017271	CARHR045970	AL1G64510
OG0017272	CARHR045770	AL1G64300
OG0017273	CARHR045750	AL1G64260
OG0017274	CARHR045570	AL1G64000
OG0017275	CARHR111350	AL3G53800
OG0017276	CARHR045400	AL1G63800
OG0017277	CARHR045280	AL1G63630
OG0017278	CARHR045090	AL1G63450
OG0017279	CARHR045150	AL1G63500
OG0017280	CARHR044920	AL1G63310
OG0017281	CARHR044810	AL1G63240
OG0017282	CARHR044790	AL1G63210
OG0017283	CARHR044740	AL1G63140
OG0017285	CARHR044430	AL1G62800
OG0017286	CARHR044230	AL1G62630
OG0017287	CARHR043970	AL1G62350
OG0017288	CARHR043860	AL1G62190
OG0017289	CARHR217390	AL7G44170
OG0017290	CARHR117660	AL4G14830
OG0017291	CARHR043330	AL1G61470
OG0017292	CARHR130380	AL4G32230
OG0017293	CARHR130890	AL4G32790
OG0017294	CARHR131190	AL4G33000
OG0017295	CARHR266100	AL8G27710
OG0017296	CARHR259210	AL6G41330
OG0017297	CARHR258960	AL8G23780
OG0017298	CARHR217230	AL7G44000
OG0017299	CARHR217280	AL7G44030
OG0017300	CARHR217300	AL7G44050
OG0017301	CARHR217310	AL7G44120
OG0017302	CARHR217680	AL7G44390
OG0017303	CARHR217620	AL7G44380
OG0017304	CARHR217590	AL7G44370
OG0017305	CARHR218170	AL9U11670
OG0017306	CARHR218610	AL9U10970
OG0017307	CARHR218720	AL9U10680
OG0017308	CARHR219180	AL7G43140
OG0017309	CARHR013220	AL1G24530
OG0017310	CARHR219560, CARHR219530	AL7G42760
OG0017311	CARHR220200	AL7G42210
OG0017312	CARHR220210	AL7G42200
OG0017313	CARHR220730	AL7G41620
OG0017314	CARHR221400	AL7G41010
OG0017315	CARHR221470	nbis-gene-1860
OG0017316	CARHR221490	AL7G40960
OG0017317	CARHR221550	AL7G40890
OG0017318	CARHR289990	nbis-gene-1851
OG0017319	CARHR290140	AL7G39670
OG0017320	CARHR290250	AL7G39570
OG0017321	CARHR258520	AL8G24100
OG0017323	CARHR065970	AL2G32750
OG0017324	CARHR066010	AL2G32790
OG0017325	CARHR066030	AL2G32810
OG0017326	CARHR066080	AL2G32860
OG0017328	CARHR066430	AL2G33160
OG0017329	CARHR066460	AL2G33190
OG0017330	CARHR066620	AL2G33350
OG0017331	CARHR066680	AL2G33410
OG0017332	CARHR066740	AL2G33460
OG0017333	CARHR066810	AL2G33550
OG0017334	CARHR067230	AL2G33970
OG0017335	CARHR067960	AL2G34560
OG0017336	CARHR061670	AL2G27800
OG0017337	CARHR061680	AL2G27810
OG0017338	CARHR061750	AL2G27910
OG0017339	CARHR061900	AL2G28080
OG0017340	CARHR062090	AL2G28300
OG0017341	CARHR236200	AL7G24140
OG0017342	CARHR236350	AL7G23980
OG0017343	CARHR212710	AL7G47380
OG0017345	CARHR262290	AL7G50250
OG0017346	CARHR262080	AL7G49980
OG0017347	CARHR153450	AL5G21330
OG0017348	CARHR153440	AL5G21340
OG0017349	CARHR292500	AL5G18090
OG0017351	CARHR149500	AL5G17430
OG0017352	CARHR149120	AL5G17090
OG0017353	CARHR147850	AL5G15650
OG0017354	CARHR147690	AL5G15520
OG0017355	CARHR147470	AL5G15250
OG0017356	CARHR288530	AL5G14210
OG0017357	CARHR062700	AL2G28880
OG0017358	CARHR062560	AL2G28770
OG0017359	CARHR062510	AL2G28700
OG0017360	CARHR062470	AL2G28660
OG0017361	CARHR062430	AL2G28620
OG0017362	CARHR062200	AL2G28420
OG0017363	CARHR176290	AL8G12970
OG0017364	CARHR176350	AL8G13040
OG0017365	CARHR176480	AL8G13130
OG0017366	CARHR177700	AL8G14390, AL8G14190
OG0017367	CARHR040620	AL1G58240
OG0017368	CARHR040680, CARHR040600	AL1G58290
OG0017369	CARHR041520	nbis-gene-285
OG0017370	CARHR041680	AL1G59410
OG0017372	CARHR042330, CARHR091350	AL1G60300
OG0017373	CARHR042630	AL1G60770
OG0017374	CARHR042650	AL1G60780
OG0017375	CARHR042670	AL1G60810
OG0017376	CARHR042780	AL1G60930
OG0017377	CARHR042910	AL1G61070
OG0017378	CARHR181460	AL8G18220
OG0017379	CARHR181310	AL8G18110
OG0017380	CARHR216700	AL7G44840
OG0017381	CARHR180490	AL8G17180
OG0017383	CARHR127640	AL4G29300
OG0017384	CARHR127650	AL4G29310
OG0017385	CARHR127830	AL4G29450
OG0017386	CARHR127980	AL4G29640
OG0017387	CARHR128530	AL4G30410
OG0017389	CARHR129120	AL4G30970
OG0017390	CARHR129290	AL4G31160
OG0017391	CARHR129520	AL4G31410
OG0017392	CARHR129630	AL4G31530
OG0017394	CARHR226190	AL7G34740
OG0017395	CARHR123800, CARHR226070	AL7G34890
OG0017396	CARHR225920	AL7G35130
OG0017397	CARHR225970	AL7G35030
OG0017398	CARHR225640	AL7G35460
OG0017399	CARHR225480	AL7G35640
OG0017400	CARHR225100	AL7G36060
OG0017401	CARHR154870	AL5G25810
OG0017402	CARHR292820	nbis-gene-951
OG0017403	CARHR115270	AL4G19410
OG0017404	CARHR160430	AL5G31230
OG0017405	CARHR160270	AL5G30980
OG0017406	CARHR160150	AL5G30780
OG0017408	CARHR264610	AL8G26020
OG0017409	CARHR104090	AL3G44200
OG0017410	CARHR104000	AL3G44100
OG0017411	CARHR104740	AL3G45550
OG0017414	CARHR106800	AL3G49200
OG0017415	CARHR106910	AL3G49360
OG0017416	CARHR293400	AL3G49950
OG0017417	CARHR229720	AL7G30770
OG0017418	CARHR229440	AL7G31050
OG0017419	CARHR027100	AL1G40910
OG0017420	CARHR229250	AL7G31270
OG0017421	CARHR183490	AL8G21480
OG0017423	CARHR227260	AL7G33440
OG0017425	CARHR154000	AL5G19330
OG0017426	CARHR227640	AL7G33080
OG0017427	CARHR228140	AL7G32600
OG0017428	CARHR228160	AL7G32570
OG0017429	CARHR228480	AL7G32190
OG0017430	CARHR228650	nbis-gene-1805
OG0017431	CARHR226530	AL7G34320
OG0017433	CARHR093600	AL3G31480
OG0017434	CARHR074880	AL3G10040
OG0017435	CARHR074920	AL3G10050
OG0017436	CARHR074980	AL3G10110
OG0017437	CARHR075100	AL3G10300
OG0017438	CARHR075120	AL3G10320
OG0017439	CARHR075260	AL3G10490
OG0017440	CARHR075280	AL3G10510
OG0017441	CARHR075290	AL3G10520
OG0017442	CARHR163090	AL5G34090
OG0017444	CARHR281450	AL8G45260
OG0017445	CARHR281480	AL8G45280
OG0017446	CARHR281530	AL8G45330
OG0017447	CARHR281640	AL8G45480
OG0017448	CARHR281690	AL8G45540
OG0017449	CARHR281700	AL8G45550
OG0017450	CARHR281750	AL8G45610
OG0017451	CARHR291530	AL5G46300
OG0017452	CARHR291610	AL5G46210
OG0017453	CARHR291620	AL5G46200
OG0017454	CARHR291680	AL5G46120
OG0017455	CARHR173360	AL5G45880
OG0017456	CARHR173340	AL5G45840
OG0017457	CARHR172910	AL5G45390
OG0017458	CARHR172530	AL5G44940
OG0017459	CARHR172140	AL5G44370
OG0017460	CARHR172110	AL5G43810, AL5G44340
OG0017461	CARHR171300	AL5G43230
OG0017462	CARHR171270	AL5G43210
OG0017463	CARHR171200	AL5G43130
OG0017464	CARHR171170	AL5G43080
OG0017465	CARHR170730	AL5G42660
OG0017466	CARHR170690	AL5G42610
OG0017467	CARHR170500	AL5G42390
OG0017468	CARHR170200	AL5G41970
OG0017469	CARHR170180	AL5G41940
OG0017470	CARHR169440	AL5G40910
OG0017471	CARHR169190	AL5G40590
OG0017472	CARHR167880	AL5G39300
OG0017473	CARHR167740	AL5G39100
OG0017474	CARHR167570	AL5G38910
OG0017475	CARHR167510	AL5G38860
OG0017476	CARHR167360	AL5G38670
OG0017477	CARHR166870	AL5G38100
OG0017478	CARHR166520	AL5G37700
OG0017479	CARHR166500	AL5G37680
OG0017480	CARHR166150	AL5G37380
OG0017481	CARHR165930	AL5G37110
OG0017482	CARHR165690	AL5G36840
OG0017483	CARHR165530	AL5G36630
OG0017484	CARHR165480	AL5G36610
OG0017485	CARHR165360	AL5G36490
OG0017486	CARHR165060	AL5G36160
OG0017487	CARHR164920	AL5G36050
OG0017488	CARHR164340	AL5G35490
OG0017489	CARHR164210	AL5G35320
OG0017490	CARHR163930	AL5G35030
OG0017491	CARHR163850	AL5G34930
OG0017492	CARHR163740	AL5G34800
OG0017493	CARHR163650	AL5G34740
OG0017494	CARHR163510	AL5G34520
OG0017495	CARHR163050	AL5G34140
OG0017496	CARHR163140	AL5G34050
OG0017498	CARHR162890	AL5G33810
OG0017499	CARHR162690	AL5G33590
OG0017500	CARHR162670	AL5G33570
OG0017502	CARHR162440	AL5G33400
OG0017504	CARHR266630	AL8G28210
OG0017505	CARHR100610	AL3G39970
OG0017506	CARHR100620	AL3G39980
OG0017507	CARHR101050	AL3G40440
OG0017508	CARHR101280	AL3G40630
OG0017509	CARHR101200	AL3G40620
OG0017510	CARHR101440	AL3G40810
OG0017512	CARHR102110	AL3G41970
OG0017513	CARHR102180	AL3G42000
OG0017514	CARHR103040	AL3G42770
OG0017515	CARHR103620	AL3G43560
OG0017516	CARHR058930	AL2G25020
OG0017517	CARHR059420	AL2G25350
OG0017518	CARHR059550	AL2G25480
OG0017519	CARHR060310	AL2G26420
OG0017520	CARHR060480	AL2G26590
OG0017521	CARHR060530	AL2G26680
OG0017522	CARHR060670	AL2G26900
OG0017523	CARHR060700	AL2G26880
OG0017524	CARHR060970	AL2G27120
OG0017525	CARHR061200	AL2G27270
OG0017526	CARHR108850, CARHR108820	AL3G51520
OG0017527	CARHR109050	AL3G51740
OG0017528	CARHR109410	AL3G53100
OG0017529	CARHR104130	AL8G25620
OG0017531	CARHR183840	nbis-gene-2058
OG0017532	CARHR136320	AL4G39210
OG0017533	CARHR135930	AL4G38760
OG0017534	CARHR135810	AL4G38580
OG0017535	CARHR265730	nbis-gene-2108
OG0017536	CARHR135550	AL4G38270
OG0017538	CARHR135400	AL4G38130
OG0017540	CARHR135070	AL4G37750
OG0017541	CARHR135040	AL301U10010, AL4G37720
OG0017542	CARHR134460	AL4G37030
OG0017543	CARHR134440	AL4G36980
OG0017544	CARHR134150	AL4G36710
OG0017545	CARHR133930	AL4G36480
OG0017546	CARHR133800	AL4G36350
OG0017547	CARHR133640	AL4G36230
OG0017548	CARHR133250	AL4G35850
OG0017549	CARHR133150	AL4G35740
OG0017550	CARHR133130	AL4G35720
OG0017551	CARHR133120	AL4G35710
OG0017552	CARHR055900	AL8G21070
OG0017553	CARHR131800	AL4G34660
OG0017554	CARHR131860	AL4G34610
OG0017555	CARHR132080	AL4G34020
OG0017556	CARHR253610	AL6G47500
OG0017557	CARHR253530	AL7G41300
OG0017558	CARHR253500	AL6G47640
OG0017559	CARHR253460	AL6G47690
OG0017560	CARHR253410	AL6G35610, AL6G47770
OG0017562	CARHR253800	AL6G47270
OG0017563	CARHR026110	AL1G39950
OG0017564	CARHR112030	AL4G10270
OG0017565	CARHR112060	AL4G10300
OG0017566	CARHR112180	AL4G10460
OG0017567	CARHR112260	AL4G10550
OG0017568	CARHR112410	AL4G10670
OG0017569	CARHR112460	AL4G10720
OG0017570	CARHR113030	AL4G11270
OG0017571	CARHR113200	AL4G11380
OG0017572	CARHR113720	AL4G12060
OG0017574	CARHR116270	AL4G16600
OG0017575	CARHR115400	nbis-gene-994
OG0017576	CARHR114940	AL4G18610
OG0017577	CARHR287290	AL4G19360
OG0017578	CARHR115590	AL4G17260
OG0017579	CARHR035640	AL1G51670
OG0017580	CARHR034580	AL1G50750
OG0017581	CARHR034040	AL1G49800
OG0017582	CARHR033950	AL1G49120
OG0017583	CARHR033680	nbis-gene-209
OG0017585	CARHR032930	AL1G47880
OG0017586	CARHR032870	AL1G47810
OG0017587	CARHR032850	AL1G47790
OG0017588	CARHR255890	AL6G44760
OG0017589	CARHR255730	AL6G44960
OG0017590	CARHR255680	AL6G45020
OG0017591	CARHR255650	AL6G45050
OG0017592	CARHR254790	AL6G46210
OG0017593	CARHR254800	AL6G46190
OG0017594	CARHR193670	AL6G30780
OG0017595	CARHR186580	AL6G38870
OG0017596	CARHR186000	AL6G39610
OG0017597	CARHR185910	AL6G39790
OG0017598	CARHR185750	AL6G40110
OG0017599	CARHR110610	AL3G47990
OG0017600	CARHR110910	AL3G53360
OG0017601	CARHR111300	AL3G53730
OG0017602	CARHR283700	AL3G53920
OG0017603	CARHR111640	AL3G54160
OG0017604	CARHR143500	AL4G47700
OG0017605	CARHR143450	AL4G47680
OG0017606	CARHR143310	AL4G47510, AL39U10110
OG0017607	CARHR142940	AL4G47100
OG0017608	CARHR114230	AL4G12580
OG0017608	CARHR055000	nbis-gene-945
OG0017609	CARHR142800	AL4G46970
OG0017611	CARHR142200	AL4G46310
OG0017614	CARHR140720	AL4G44720
OG0017615	CARHR140580	AL4G44510
OG0017616	CARHR140250	AL4G44090
OG0017617	CARHR235620, CARHR236450	nbis-gene-1766
OG0017618	CARHR139300	AL4G43020
OG0017619	CARHR139270	AL4G42990
OG0017620	CARHR139240	AL4G42970
OG0017621	CARHR139150	AL4G42860
OG0017622	CARHR139090	AL4G42770
OG0017623	CARHR111460	AL3G53900
OG0017624	CARHR138430	nbis-gene-1149
OG0017625	CARHR138300	AL4G41880
OG0017626	CARHR138240	AL4G41840
OG0017627	CARHR137280	AL4G40600
OG0017628	CARHR137140	AL4G40420
OG0017629	CARHR137120	AL4G40400
OG0017630	CARHR136890	AL4G40130
OG0017631	CARHR174120	AL8G10790
OG0017632	CARHR076100	AL3G11370
OG0017633	CARHR076180	AL3G11460
OG0017634	CARHR076650	AL3G12020
OG0017635	CARHR076890	AL3G12300
OG0017636	CARHR076920	AL3G12330
OG0017637	CARHR174190	AL8G10920, AL1G11390
OG0017638	CARHR077340	AL3G12930, AL3G13260
OG0017639	CARHR077350	AL3G12940
OG0017640	CARHR077470	AL3G13120
OG0017641	CARHR077600	AL3G13360, nbis-gene-1602
OG0017642	CARHR077690	AL3G13420
OG0017643	CARHR280970	AL8G43240
OG0017644	CARHR078770	AL3G14610
OG0017645	CARHR078990	AL3G14870
OG0017647	CARHR079470	nbis-gene-663
OG0017648	CARHR079580	AL3G15680
OG0017649	CARHR079860	AL3G16080
OG0017651	CARHR080540	AL3G16880
OG0017652	CARHR026430	AL1G40250
OG0017653	CARHR080880	AL3G17300
OG0017654	CARHR080990	AL3G17470
OG0017655	CARHR081040	AL3G17530
OG0017656	CARHR081110	AL3G17600
OG0017657	CARHR081190	AL3G17720
OG0017658	CARHR081460	AL3G17970
OG0017659	CARHR081550	AL3G18120
OG0017660	CARHR081750	AL3G18400
OG0017661	CARHR081990	AL3G18640
OG0017662	CARHR082050	AL3G18710
OG0017663	CARHR082400	AL3G19050
OG0017664	CARHR192690	AL6G31690
OG0017665	CARHR082630	AL3G19270
OG0017666	CARHR082730	AL3G19370
OG0017667	CARHR082750	AL3G19400
OG0017668	CARHR083110	nbis-gene-677
OG0017669	CARHR083140	nbis-gene-680
OG0017670	CARHR083190	AL3G19860
OG0017673	CARHR084070	AL3G20870
OG0017674	CARHR084160	AL3G20960
OG0017675	CARHR084230	AL3G21010
OG0017676	CARHR084530	AL3G21340
OG0017677	CARHR084650	AL3G21500
OG0017678	CARHR084700	AL3G21550
OG0017679	CARHR084720	AL3G21570
OG0017680	CARHR084870	AL3G21720
OG0017681	CARHR085200	AL3G22090
OG0017682	CARHR085400	AL3G22340
OG0017683	CARHR086020	AL3G23000
OG0017684	CARHR087040	nbis-gene-696
OG0017685	CARHR087070	AL3G24220
OG0017686	CARHR087340	AL3G24490
OG0017687	CARHR087750	AL3G24910
OG0017688	CARHR087940	AL3G25150
OG0017689	CARHR088230	AL3G25470
OG0017690	CARHR088420	AL3G25720
OG0017691	CARHR088490	AL3G25810
OG0017692	CARHR088520	AL3G25860
OG0017693	CARHR088910	AL3G26280
OG0017694	CARHR088950	AL3G26320
OG0017695	CARHR089460	AL3G26660
OG0017696	CARHR089530	AL3G26900
OG0017697	CARHR089540	AL3G26910
OG0017698	CARHR105140	AL3G45300
OG0017699	CARHR090010	AL3G27390
OG0017700	CARHR090110	AL3G27520
OG0017701	CARHR090120	AL3G27530
OG0017702	CARHR090140	AL3G27550
OG0017703	CARHR090290	AL3G27730
OG0017705	CARHR090680	AL3G28230
OG0017706	CARHR090720	AL3G28270
OG0017707	CARHR091320	AL3G28840
OG0017708	CARHR091500	AL3G29030
OG0017709	CARHR092010	AL3G29680
OG0017710	CARHR092040	AL3G29710
OG0017712	CARHR093220	AL3G31040
OG0017713	CARHR233600	AL7G26890
OG0017715	CARHR095170	AL3G33160
OG0017716	CARHR095250	AL3G33190
OG0017717	CARHR095260	AL3G33200
OG0017718	CARHR003970	AL1G14300
OG0017719	CARHR095320	AL3G33260
OG0017720	CARHR217250	AL7G44010
OG0017721	CARHR096620	AL3G34710
OG0017723	CARHR262320	AL7G50280
OG0017724	CARHR262420	AL7G50470
OG0017725	CARHR262710	AL7G50730
OG0017726	CARHR262950	AL7G50920
OG0017727	CARHR291850	AL7G52120
OG0017728	CARHR291860	AL7G52130
OG0017729	CARHR215140	AL7G46510
OG0017730	CARHR215160	AL7G46490
OG0017731	CARHR215190	AL7G46480
OG0017732	CARHR215350	AL7G46310
OG0017733	CARHR215880, CARHR215870	AL7G45720
OG0017734	CARHR216430	AL7G45330
OG0017735	CARHR099700	AL3G38580
OG0017736	CARHR099170	AL3G37870
OG0017737	CARHR099080	AL3G37750
OG0017738	CARHR098920	AL3G37390
OG0017739	CARHR098360	AL3G36760
OG0017740	CARHR098100	AL3G36420
OG0017741	CARHR098020, CARHR098030	AL3G36340
OG0017743	CARHR020670	AL1G33000
OG0017744	CARHR097400	AL3G35510
OG0017745	CARHR097230	AL3G35360
OG0017746	CARHR238030	AL7G22070
OG0017748	CARHR238010	AL7G22100
OG0017749	CARHR238000	AL7G22110
OG0017751	CARHR237890	AL7G22260
OG0017752	CARHR275630	AL8G38630
OG0017753	CARHR058220	AL2G24060
OG0017754	CARHR057470	AL2G22700
OG0017755	CARHR057340	AL2G22550
OG0017756	CARHR056450, CARHR057330	AL2G19620
OG0017757	CARHR056850	AL2G20240
OG0017758	CARHR056900	AL2G20260
OG0017759	CARHR057090	AL2G22120
OG0017760	CARHR268340	nbis-gene-2139
OG0017761	CARHR055620	AL1G64970
OG0017762	CARHR055630	AL1G64980
OG0017764	CARHR181680, CARHR056070	AL1G65350
OG0017765	CARHR193960	AL6G30390
OG0017766	CARHR194100	AL6G30270
OG0017767	CARHR194450	AL6G29840
OG0017768	CARHR194820	AL6G29460
OG0017770	CARHR185300	AL6G40710
OG0017771	CARHR183620	AL8G21300
OG0017772	CARHR110330	AL3G48320
OG0017773	CARHR161900	AL5G32730
OG0017774	CARHR161660	nbis-gene-1354
OG0017775	CARHR160820	AL5G31640
OG0017776	CARHR160810	AL5G31630
OG0017777	CARHR000170	AL1G10070
OG0017778	CARHR000220	AL1G10120
OG0017779	CARHR000280	AL1G10230
OG0017780	CARHR000490	AL1G10480
OG0017781	CARHR000560	AL1G10580
OG0017782	CARHR000620	AL1G10630
OG0017783	CARHR259160	AL8G23560
OG0017784	CARHR001650	AL1G11670
OG0017785	CARHR001690	AL1G11720
OG0017786	CARHR002520	AL1G12670
OG0017787	CARHR002700, CARHR002630	AL1G12830
OG0017788	CARHR003030	AL1G13190
OG0017790	CARHR003340	AL1G13600
OG0017791	CARHR003440	AL1G13700
OG0017792	CARHR003480	AL1G13730
OG0017793	CARHR003530	AL1G13800
OG0017794	CARHR003710, CARHR102190	AL1G13980
OG0017795	CARHR004230	AL1G14560
OG0017796	CARHR004410	AL1G14730
OG0017798	CARHR184180	AL8G20820
OG0017799	CARHR004820	AL1G15130
OG0017801	CARHR005090	AL1G15490
OG0017802	CARHR005210	AL1G15600
OG0017803	CARHR005380	AL1G15770
OG0017804	CARHR005460	AL1G15860
OG0017805	CARHR005570	AL1G16000
OG0017806	CARHR005670	AL1G16080
OG0017807	CARHR005780	AL1G16230
OG0017808	CARHR005890	AL1G16340
OG0017810	CARHR006960	AL1G17390
OG0017811	CARHR007030	AL1G17470
OG0017812	CARHR007480	AL1G17910
OG0017813	CARHR007670	AL1G18140
OG0017814	CARHR007690	AL1G18160
OG0017815	CARHR008230	AL1G18760
OG0017816	CARHR265490	AL8G26980
OG0017817	CARHR008340	AL1G18880
OG0017818	CARHR008430	AL1G18960
OG0017819	CARHR009010	AL1G19580
OG0017820	CARHR009190	AL1G19720
OG0017821	CARHR009250	AL1G19770
OG0017822	CARHR009270	AL1G19790
OG0017824	CARHR009350	AL1G19900
OG0017825	CARHR009380	AL1G19940
OG0017826	CARHR009830	AL1G20420
OG0017827	CARHR010280	AL1G20870
OG0017828	CARHR010440	AL1G21040
OG0017829	CARHR010520	AL1G21140
OG0017830	CARHR010970	AL1G21680
OG0017831	CARHR011010	AL1G21720
OG0017832	CARHR011050	AL1G21760
OG0017833	CARHR011080	AL1G21800
OG0017834	CARHR011180	AL1G21950
OG0017835	CARHR011600	AL1G22450
OG0017837	CARHR011940	AL1G22780
OG0017838	CARHR012310	AL1G23180
OG0017839	CARHR013180, CARHR120940	AL1G24500
OG0017840	CARHR013660	AL1G24990
OG0017841	CARHR116770	AL4G16000
OG0017842	CARHR013950	AL1G25390
OG0017843	CARHR014020	AL1G25430
OG0017844	CARHR014160	AL1G25570
OG0017845	CARHR014400	AL1G25870
OG0017846	CARHR014560	AL1G26030
