Orthogroup	Cardamine_hirsuta	Rorippa_islandica
OG0017591	CARHR255650	Roisl.0213s0647.1.p
OG0017592	CARHR254790	Roisl.0213s0557.1.p
OG0017593	CARHR254800	Roisl.0213s0558.1.p
OG0017594	CARHR193670	Roisl.0210s1646.1.p
OG0017595	CARHR186580	Roisl.0046s0352.1.p
OG0017596	CARHR186000	Roisl.0046s0412.1.p
OG0017597	CARHR185910	Roisl.0046s0423.1.p
OG0017598	CARHR185750	Roisl.0046s0443.1.p
OG0017599	CARHR110610	Roisl.0214s0414.1.p
OG0017600	CARHR110910	Roisl.0214s0442.1.p
OG0017601	CARHR111300	Roisl.0214s0489.1.p
OG0017602	CARHR283700	Roisl.0214s0508.1.p
OG0017603	CARHR111640	Roisl.0209s0781.1.p
OG0017604	CARHR143500	Roisl.0034s0076.1.p, Roisl.0067s0006.1.p
OG0017605	CARHR143450	Roisl.0067s0008.1.p
OG0017606	CARHR143310	Roisl.0067s0025.1.p
OG0017607	CARHR142940	Roisl.0067s0063.1.p
OG0017608	CARHR114230	Roisl.0046s0534.1.p
OG0017609	CARHR142800	Roisl.0067s0077.1.p
OG0017611	CARHR142200	Roisl.0035s0054.1.p
OG0017614	CARHR140720	Roisl.0028s0025.1.p
OG0017615	CARHR140580	Roisl.0028s0047.1.p
OG0017616	CARHR140250	Roisl.0028s0085.1.p
OG0017617	CARHR235620, CARHR236450	Roisl.0044s0014.1.p
OG0017618	CARHR139300	Roisl.0028s0176.1.p
OG0017619	CARHR139270	Roisl.0028s0179.1.p
OG0017620	CARHR139240	Roisl.0028s0181.1.p
OG0017621	CARHR139150	Roisl.0028s0191.1.p
OG0017622	CARHR139090	Roisl.0028s0198.1.p
OG0017623	CARHR111460	Roisl.0214s0503.1.p
OG0017624	CARHR138430	Roisl.0028s0273.1.p
OG0017625	CARHR138300	Roisl.0028s0290.1.p
OG0017626	CARHR138240	Roisl.0028s0294.1.p
OG0017627	CARHR137280	Roisl.0028s0396.1.p
OG0017628	CARHR137140	Roisl.0028s0413.1.p
OG0017629	CARHR137120	Roisl.0028s0415.1.p
OG0017630	CARHR136890	Roisl.0028s0438.1.p
OG0017631	CARHR174120	Roisl.0005s0051.1.p
OG0017633	CARHR076180	Roisl.0016s0146.1.p
OG0017634	CARHR076650	Roisl.0016s0196.1.p
OG0017635	CARHR076890	Roisl.0016s0219.1.p
OG0017636	CARHR076920	Roisl.0016s0222.1.p
OG0017637	CARHR174190	Roisl.0005s0058.1.p
OG0017638	CARHR077340	Roisl.0016s0267.1.p
OG0017639	CARHR077350	Roisl.0016s0268.1.p
OG0017640	CARHR077470	Roisl.0016s0281.1.p
OG0017641	CARHR077600	Roisl.0016s0295.1.p
OG0017642	CARHR077690	Roisl.0016s0301.1.p
OG0017643	CARHR280970	Roisl.0024s0600.1.p
OG0017647	CARHR079470	Roisl.0039s0037.1.p
OG0017648	CARHR079580	Roisl.0039s0047.1.p
OG0017649	CARHR079860	Roisl.0039s0070.1.p
OG0017651	CARHR080540	Roisl.0039s0145.1.p
OG0017652	CARHR026430	Roisl.0191s0467.1.p
OG0017653	CARHR080880	Roisl.0079s0013.1.p
OG0017654	CARHR080990	Roisl.0079s0026.1.p
OG0017655	CARHR081040	Roisl.0079s0031.1.p
OG0017656	CARHR081110	Roisl.0079s0039.1.p
OG0017657	CARHR081190	Roisl.0079s0047.1.p
OG0017658	CARHR081460	Roisl.0079s0073.1.p
OG0017659	CARHR081550	Roisl.0079s0081.1.p
OG0017660	CARHR081750	Roisl.0079s0102.1.p
OG0017661	CARHR081990	Roisl.0079s0127.1.p
OG0017662	CARHR082050	Roisl.0079s0133.1.p
OG0017663	CARHR082400	Roisl.0079s0168.1.p
OG0017664	CARHR192690	Roisl.0210s1741.1.p
OG0017665	CARHR082630	Roisl.0079s0190.1.p
OG0017666	CARHR082730	Roisl.0079s0199.1.p
OG0017667	CARHR082750	Roisl.0079s0202.1.p
OG0017668	CARHR083110	Roisl.0079s0234.1.p
OG0017669	CARHR083140	Roisl.0079s0238.1.p
OG0017670	CARHR083190	Roisl.0079s0242.1.p
OG0017671	CARHR103250	Roisl.0213s0693.1.p
OG0017672	CARHR083960	Roisl.0079s0310.1.p
OG0017673	CARHR084070	Roisl.0079s0320.1.p
OG0017674	CARHR084160	Roisl.0079s0330.1.p
OG0017675	CARHR084230	Roisl.0079s0338.1.p
OG0017676	CARHR084530	Roisl.0074s1021.1.p
OG0017677	CARHR084650	Roisl.0074s1009.1.p
OG0017678	CARHR084700	Roisl.0074s1004.1.p
OG0017679	CARHR084720	Roisl.0074s1002.1.p
OG0017680	CARHR084870	Roisl.0074s0985.1.p
OG0017681	CARHR085200	Roisl.0074s0950.1.p
OG0017682	CARHR085400	Roisl.0074s0930.1.p
OG0017683	CARHR086020	Roisl.0074s0861.1.p
OG0017684	CARHR087040	Roisl.0074s0755.1.p
OG0017685	CARHR087070	Roisl.0074s0751.1.p
OG0017686	CARHR087340	Roisl.0074s0725.1.p
OG0017687	CARHR087750	Roisl.0074s0680.1.p
OG0017688	CARHR087940	Roisl.0074s0660.1.p
OG0017689	CARHR088230	Roisl.0074s0633.1.p
OG0017690	CARHR088420	Roisl.0074s0617.1.p
OG0017691	CARHR088490	Roisl.0074s0609.1.p
OG0017692	CARHR088520	Roisl.0074s0606.1.p
OG0017693	CARHR088910	Roisl.0074s0569.1.p
OG0017694	CARHR088950	Roisl.0074s0563.1.p
OG0017695	CARHR089460	Roisl.0074s0529.1.p
OG0017696	CARHR089530	Roisl.0074s0508.1.p
OG0017697	CARHR089540	Roisl.0074s0507.1.p
OG0017698	CARHR105140	Roisl.0188s0047.1.p
OG0017699	CARHR090010	Roisl.0074s0461.1.p
OG0017700	CARHR090110	Roisl.0074s0452.1.p
OG0017701	CARHR090120	Roisl.0074s0451.1.p
OG0017702	CARHR090140	Roisl.0074s0449.1.p
OG0017703	CARHR090290	Roisl.0074s0434.1.p
OG0017705	CARHR090680	Roisl.0074s0391.1.p
OG0017706	CARHR090720	Roisl.0074s0386.1.p
OG0017707	CARHR091320	Roisl.0074s0330.1.p
OG0017708	CARHR091500	Roisl.0074s0316.1.p
OG0017709	CARHR092010	Roisl.0074s0268.1.p
OG0017710	CARHR092040	Roisl.0074s0265.1.p
OG0017711	CARHR092900	Roisl.0074s0184.1.p
OG0017712	CARHR093220	Roisl.0074s0149.1.p
OG0017713	CARHR233600	Roisl.0022s0267.1.p
OG0017714	CARHR094090	Roisl.0074s0061.1.p
OG0017715	CARHR095170	Roisl.0115s0282.1.p
OG0017716	CARHR095250	Roisl.0115s0286.1.p
OG0017717	CARHR095260	Roisl.0115s0287.1.p
OG0017718	CARHR003970	Roisl.0091s0702.1.p
OG0017719	CARHR095320	Roisl.0115s0293.1.p
OG0017720	CARHR217250	Roisl.0015s0154.1.p
OG0017721	CARHR096620	Roisl.0115s0407.1.p
OG0017723	CARHR262320	Roisl.0009s0279.1.p
OG0017724	CARHR262420	Roisl.0009s0292.1.p
OG0017725	CARHR262710	Roisl.0009s0320.1.p
OG0017726	CARHR262950	Roisl.0070s0017.1.p
OG0017727	CARHR291850	Roisl.0213s0786.1.p
OG0017728	CARHR291860	Roisl.0046s0001.1.p
OG0017729	CARHR215140	Roisl.0064s0029.1.p
OG0017730	CARHR215160	Roisl.0064s0027.1.p
OG0017731	CARHR215190	Roisl.0064s0023.1.p
OG0017732	CARHR215350	Roisl.0064s0012.1.p
OG0017733	CARHR215880, CARHR215870	Roisl.0210s2223.1.p
OG0017734	CARHR216430	Roisl.0053s0136.1.p
OG0017735	CARHR099700	Roisl.0053s0313.1.p
OG0017736	CARHR099170	Roisl.0053s0371.1.p
OG0017737	CARHR099080	Roisl.0053s0381.1.p
OG0017738	CARHR098920	Roisl.0053s0404.1.p
OG0017739	CARHR098360	Roisl.0115s0598.1.p
OG0017740	CARHR098100	Roisl.0115s0572.1.p
OG0017741	CARHR098020, CARHR098030	Roisl.0115s0557.1.p
OG0017742	CARHR097920	Roisl.0115s0548.1.p
OG0017743	CARHR020670	Roisl.0007s0113.1.p
OG0017744	CARHR097400	Roisl.0115s0492.1.p
OG0017745	CARHR097230	Roisl.0115s0475.1.p
OG0017748	CARHR238010	Roisl.0003s0019.1.p
OG0017749	CARHR238000	Roisl.0003s0018.1.p
OG0017751	CARHR237890	Roisl.0003s0006.1.p
OG0017752	CARHR275630	Roisl.0080s0066.1.p
OG0017753	CARHR058220	Roisl.0055s0006.1.p
OG0017754	CARHR057470	Roisl.0209s0016.1.p
OG0017755	CARHR057340	Roisl.0209s0001.1.p, Roisl.0213s0876.1.p
OG0017756	CARHR056450, CARHR057330	Roisl.0195s0009.1.p
OG0017757	CARHR056850	Roisl.0022s0014.1.p
OG0017758	CARHR056900	Roisl.0022s0025.1.p
OG0017759	CARHR057090	Roisl.0022s0043.1.p
OG0017760	CARHR268340	Roisl.0080s0838.1.p
OG0017761	CARHR055620	Roisl.0194s0046.1.p
OG0017762	CARHR055630	Roisl.0194s0045.1.p
OG0017763	CARHR055920	Roisl.0189s0053.1.p
OG0017764	CARHR181680, CARHR056070	Roisl.0071s0010.1.p
OG0017765	CARHR193960	Roisl.0210s1614.1.p
OG0017766	CARHR194100	Roisl.0210s1602.1.p
OG0017767	CARHR194450	Roisl.0210s1566.1.p
OG0017768	CARHR194820	Roisl.0210s1533.1.p
OG0017770	CARHR185300	Roisl.0046s0482.1.p
OG0017771	CARHR183620	Roisl.0014s0067.1.p
OG0017772	CARHR110330	Roisl.0214s0389.1.p
OG0017773	CARHR161900	Roisl.0046s1180.1.p
OG0017774	CARHR161660	Roisl.0046s1162.1.p
OG0017775	CARHR160820	Roisl.0046s1073.1.p
OG0017776	CARHR160810	Roisl.0046s1072.1.p
OG0017777	CARHR000170	Roisl.0210s0007.1.p
OG0017778	CARHR000220	Roisl.0210s0014.1.p
OG0017779	CARHR000280	Roisl.0210s0021.1.p
OG0017780	CARHR000490	Roisl.0210s0047.1.p
OG0017781	CARHR000560	Roisl.0210s0056.1.p
OG0017782	CARHR000620	Roisl.0210s0061.1.p
OG0017783	CARHR259160	Roisl.0191s0691.1.p
OG0017784	CARHR001650	Roisl.0210s0161.1.p
OG0017785	CARHR001690	Roisl.0210s0166.1.p
OG0017786	CARHR002520	Roisl.0210s0258.1.p
OG0017787	CARHR002700, CARHR002630	Roisl.0210s0268.1.p
OG0017788	CARHR003030	Roisl.0210s0305.1.p
OG0017789	CARHR003330	Roisl.0210s0334.1.p
OG0017790	CARHR003340	Roisl.0210s0335.1.p
OG0017791	CARHR003440	Roisl.0210s0345.1.p
OG0017792	CARHR003480	Roisl.0210s0348.1.p
OG0017793	CARHR003530	Roisl.0210s0354.1.p
OG0017794	CARHR003710, CARHR102190	Roisl.0210s0373.1.p
OG0017795	CARHR004230	Roisl.0091s0728.1.p
OG0017796	CARHR004410	Roisl.0091s0747.1.p
OG0017797	CARHR004590	Roisl.0091s0763.1.p
OG0017798	CARHR184180	Roisl.0014s0004.1.p
OG0017799	CARHR004820	Roisl.0091s0789.1.p
OG0017800	CARHR004900	Roisl.0091s0796.1.p
OG0017801	CARHR005090	Roisl.0091s0817.1.p
OG0017802	CARHR005210	Roisl.0091s0828.1.p
OG0017803	CARHR005380	Roisl.0091s0847.1.p
OG0017804	CARHR005460	Roisl.0091s0856.1.p
OG0017805	CARHR005570	Roisl.0091s0873.1.p
OG0017806	CARHR005670	Roisl.0091s0882.1.p
OG0017807	CARHR005780	Roisl.0091s0894.1.p
OG0017808	CARHR005890	Roisl.0091s0902.1.p
OG0017810	CARHR006960	Roisl.0091s0993.1.p
OG0017811	CARHR007030	Roisl.0091s1003.1.p
OG0017812	CARHR007480	Roisl.0091s1047.1.p
OG0017813	CARHR007670	Roisl.0091s1066.1.p
OG0017814	CARHR007690	Roisl.0091s1068.1.p
OG0017815	CARHR008230	Roisl.0091s1116.1.p
OG0017816	CARHR265490	Roisl.0031s0010.1.p
OG0017817	CARHR008340	Roisl.0091s1132.1.p
OG0017818	CARHR008430	Roisl.0091s1140.1.p
OG0017819	CARHR009010	Roisl.0091s1194.1.p
OG0017820	CARHR009190	Roisl.0091s1206.1.p
OG0017821	CARHR009250	Roisl.0091s1211.1.p
OG0017822	CARHR009270	Roisl.0091s1213.1.p
OG0017823	CARHR178500	Roisl.0012s0303.1.p
OG0017823	CARHR178520	Roisl.0012s0299.1.p
OG0017824	CARHR009350	Roisl.0091s1221.1.p
OG0017825	CARHR009380	Roisl.0091s1225.1.p
OG0017826	CARHR009830	Roisl.0021s0027.1.p
OG0017827	CARHR010280	Roisl.0021s0070.1.p
OG0017828	CARHR010440	Roisl.0021s0085.1.p
OG0017829	CARHR010520	Roisl.0021s0094.1.p
OG0017830	CARHR010970	Roisl.0021s0150.1.p
OG0017831	CARHR011010	Roisl.0021s0154.1.p
OG0017832	CARHR011050	Roisl.0021s0158.1.p
OG0017833	CARHR011080	Roisl.0021s0161.1.p
OG0017834	CARHR011180	Roisl.0021s0174.1.p
OG0017835	CARHR011600	Roisl.0021s0214.1.p
OG0017836	CARHR011760	Roisl.0021s0228.1.p
OG0017837	CARHR011940	Roisl.0021s0246.1.p
OG0017838	CARHR012310	Roisl.0021s0285.1.p
OG0017839	CARHR013180, CARHR120940	Roisl.0021s0378.1.p
OG0017840	CARHR013660	Roisl.0021s0427.1.p
OG0017841	CARHR116770	Roisl.0214s0013.1.p
OG0017842	CARHR013950	Roisl.0021s0456.1.p
OG0017843	CARHR014020	Roisl.0021s0461.1.p
OG0017844	CARHR014160	Roisl.0021s0481.1.p
OG0017845	CARHR014400	Roisl.0007s0754.1.p
OG0017846	CARHR014560	Roisl.0007s0735.1.p
OG0017847	CARHR014620	Roisl.0007s0729.1.p
OG0017848	CARHR014830	Roisl.0007s0709.1.p
OG0017849	CARHR015200	Roisl.0007s0672.1.p
OG0017850	CARHR015820	Roisl.0007s0604.1.p
OG0017851	CARHR016100	Roisl.0007s0575.1.p
OG0017852	CARHR016120	Roisl.0007s0573.1.p
OG0017853	CARHR016480	Roisl.0007s0534.1.p
OG0017854	CARHR016520	Roisl.0007s0228.1.p, Roisl.0007s0530.1.p
OG0017855	CARHR016750	Roisl.0007s0506.1.p
OG0017856	CARHR017560	Roisl.0007s0427.1.p
OG0017857	CARHR017840	Roisl.0007s0405.1.p
OG0017858	CARHR017970	Roisl.0007s0391.1.p
OG0017859	CARHR018240, CARHR033600	Roisl.0007s0366.1.p
OG0017860	CARHR018440	Roisl.0007s0347.1.p
OG0017862	CARHR018920	Roisl.0007s0303.1.p
OG0017863	CARHR018950	Roisl.0007s0300.1.p
OG0017864	CARHR019110	Roisl.0007s0286.1.p
OG0017865	CARHR019170	Roisl.0007s0280.1.p
OG0017866	CARHR019210, CARHR274870	Roisl.0007s0276.1.p
OG0017867	CARHR019180	Roisl.0007s0279.1.p
OG0017868	CARHR019320	Roisl.0007s0262.1.p
OG0017869	CARHR019650	Roisl.0007s0224.1.p
OG0017870	CARHR019730	Roisl.0007s0215.1.p
OG0017871	CARHR020130	Roisl.0007s0174.1.p
OG0017872	CARHR020260	Roisl.0007s0159.1.p
OG0017873	CARHR217000	Roisl.0053s0061.1.p
OG0017874	CARHR021110	Roisl.0007s0071.1.p
OG0017875	CARHR021390	Roisl.0007s0040.1.p
OG0017876	CARHR021870	Roisl.0049s0056.1.p
OG0017877	CARHR022030	Roisl.0049s0075.1.p
OG0017878	CARHR022070	Roisl.0049s0079.1.p
OG0017879	CARHR022100	Roisl.0049s0081.1.p
OG0017880	CARHR022170	Roisl.0191s0004.1.p
OG0017881	CARHR022370	Roisl.0191s0035.1.p
OG0017882	CARHR022490	Roisl.0191s0047.1.p
OG0017883	CARHR022810	Roisl.0191s0079.1.p
OG0017884	CARHR022970	Roisl.0191s0093.1.p
OG0017885	CARHR023000	Roisl.0191s0096.1.p
OG0017886	CARHR023090	Roisl.0191s0107.1.p
OG0017887	CARHR032220	Roisl.0209s0141.1.p
OG0017888	CARHR023120	Roisl.0191s0110.1.p
OG0017889	CARHR023210	Roisl.0191s0119.1.p
OG0017890	CARHR290990	Roisl.0019s0343.1.p
OG0017891	CARHR291090	Roisl.0019s0354.1.p
OG0017892	CARHR064620	Roisl.0019s0379.1.p
OG0017893	CARHR064520	Roisl.0019s0400.1.p
OG0017894	CARHR064370	Roisl.0019s0415.1.p
OG0017895	CARHR064220	Roisl.0019s0435.1.p
OG0017896	CARHR023480	Roisl.0191s0146.1.p
OG0017897	CARHR064080	Roisl.0019s0446.1.p
OG0017898	CARHR064010	Roisl.0019s0453.1.p
OG0017899	CARHR063860	Roisl.0019s0469.1.p
OG0017900	CARHR063850	Roisl.0019s0470.1.p
OG0017901	CARHR063840	Roisl.0019s0471.1.p
OG0017902	CARHR063660	Roisl.0019s0486.1.p
OG0017903	CARHR032230	Roisl.0209s0140.1.p
OG0017904	CARHR032320, CARHR032350	Roisl.0209s0126.1.p
OG0017905	CARHR032390	Roisl.0209s0121.1.p
OG0017906	CARHR032620	Roisl.0040s0105.1.p
OG0017907	CARHR287640	Roisl.0009s0067.1.p
OG0017908	CARHR262300	Roisl.0009s0277.1.p
OG0017909	CARHR049480	Roisl.0209s0561.1.p
OG0017910	CARHR049550	Roisl.0209s0565.1.p
OG0017911	CARHR049740	Roisl.0209s0573.1.p
OG0017912	CARHR049810	Roisl.0209s0577.1.p
OG0017913	CARHR049870	Roisl.0209s0585.1.p
OG0017915	CARHR050130	Roisl.0209s0628.1.p
OG0017916	CARHR050350	Roisl.0209s0634.1.p
OG0017917	CARHR050450	Roisl.0209s0640.1.p
OG0017918	CARHR052190	Roisl.0209s0768.1.p
OG0017921	CARHR051810	Roisl.0214s0559.1.p
OG0017922	CARHR052570	Roisl.0214s0598.1.p
OG0017923	CARHR052610	Roisl.0214s0600.1.p
OG0017924	CARHR057300	Roisl.0213s0872.1.p
OG0017925	CARHR283840	Roisl.0214s0696.1.p
OG0017926	CARHR283960	Roisl.0214s0713.1.p
OG0017927	CARHR053900	Roisl.0214s0763.1.p
OG0017928	CARHR054810	Roisl.0214s0865.1.p
OG0017929	CARHR057260	Roisl.0213s0869.1.p
OG0017930	CARHR055120	Roisl.0008s0032.1.p
OG0017931	CARHR055360	Roisl.0008s0002.1.p
OG0017932	CARHR046780	Roisl.0050s0081.1.p
OG0017933	CARHR153890	Roisl.0184s0178.1.p
OG0017934	CARHR286340	Roisl.0047s0061.1.p
OG0017935	CARHR046200	Roisl.0050s0006.1.p
OG0017936	CARHR174980	Roisl.0005s0138.1.p
OG0017937	CARHR174910	Roisl.0005s0136.1.p
OG0017938	CARHR174780	Roisl.0005s0120.1.p
OG0017940	CARHR173690	Roisl.0005s0018.1.p
OG0017941	CARHR027000	Roisl.0015s0106.1.p
OG0017942	CARHR178580	Roisl.0012s0289.1.p
OG0017943	CARHR178890	Roisl.0012s0257.1.p
OG0017944	CARHR252190	Roisl.0082s0299.1.p
OG0017945	CARHR252380	Roisl.0082s0275.1.p
OG0017946	CARHR237110	Roisl.0044s0084.1.p
OG0017947	CARHR237260	Roisl.0044s0099.1.p
OG0017950	CARHR222630	Roisl.0002s0040.1.p
OG0017951	CARHR222670	Roisl.0002s0036.1.p
OG0017952	CARHR035240	Roisl.0111s0019.1.p
OG0017954	CARHR037960	Roisl.0013s0116.1.p
OG0017955	CARHR038110	Roisl.0013s0101.1.p
OG0017956	CARHR038080	Roisl.0013s0105.1.p
OG0017957	CARHR038300	Roisl.0013s0082.1.p
OG0017958	CARHR038880	Roisl.0013s0063.1.p
OG0017959	CARHR038980	Roisl.0013s0054.1.p
OG0017960	CARHR068310	Roisl.0004s0399.1.p
OG0017961	CARHR293970	Roisl.0115s0772.1.p
OG0017962	CARHR294010	Roisl.0115s0768.1.p
OG0017963	CARHR294090	Roisl.0115s0760.1.p
OG0017964	CARHR294220	Roisl.0115s0746.1.p
OG0017965	CARHR294260	Roisl.0115s0743.1.p
OG0017966	CARHR294410	Roisl.0115s0728.1.p
OG0017968	CARHR294430	Roisl.0115s0725.1.p
OG0017969	CARHR247920	Roisl.0115s0719.1.p
OG0017971	CARHR247580	Roisl.0115s0681.1.p
OG0017972	CARHR247190	Roisl.0001s0518.1.p
OG0017973	CARHR150610	Roisl.0020s0160.1.p
OG0017974	CARHR247110	Roisl.0001s0508.1.p
OG0017975	CARHR247020	Roisl.0001s0499.1.p
OG0017976	CARHR246680	Roisl.0001s0461.1.p
OG0017977	CARHR246660	Roisl.0001s0459.1.p
OG0017978	CARHR118430	Roisl.0198s0052.1.p
OG0017979	CARHR246420	Roisl.0001s0432.1.p
OG0017980	CARHR245810	Roisl.0001s0372.1.p
OG0017981	CARHR245600	Roisl.0001s0348.1.p
OG0017982	CARHR245560	Roisl.0001s0344.1.p
OG0017983	CARHR245340	Roisl.0001s0314.1.p
OG0017984	CARHR245130	Roisl.0001s0297.1.p
OG0017985	CARHR244640	Roisl.0001s0251.1.p
OG0017986	CARHR243900	Roisl.0001s0174.1.p
OG0017987	CARHR243490	Roisl.0001s0128.1.p
OG0017988	CARHR243050	Roisl.0001s0081.1.p
OG0017989	CARHR242400	Roisl.0001s0035.1.p
OG0017990	CARHR242580	Roisl.0001s0018.1.p
OG0017991	CARHR240370	Roisl.0003s0264.1.p
OG0017992	CARHR141210	Roisl.0035s0154.1.p
OG0017993	CARHR240770	Roisl.0003s0308.1.p
OG0017994	CARHR241030	Roisl.0003s0337.1.p
OG0017995	CARHR241630	Roisl.0008s0296.1.p
OG0017996	CARHR241670	Roisl.0008s0300.1.p
OG0017997	CARHR241830	Roisl.0008s0319.1.p
OG0017998	CARHR241960	Roisl.0008s0332.1.p
OG0017999	CARHR242130	Roisl.0008s0353.1.p
OG0018000	CARHR239770	Roisl.0003s0202.1.p
OG0018001	CARHR239690	Roisl.0003s0194.1.p
OG0018002	CARHR239480	Roisl.0003s0174.1.p
OG0018003	CARHR239360	Roisl.0003s0162.1.p
OG0018004	CARHR235880	Roisl.0022s0490.1.p
OG0018005	CARHR239230	Roisl.0003s0148.1.p
OG0018006	CARHR239180	Roisl.0003s0143.1.p
OG0018007	CARHR239020	Roisl.0003s0127.1.p
OG0018008	CARHR238800	Roisl.0003s0103.1.p
OG0018009	CARHR099900	Roisl.0053s0289.1.p
OG0018010	CARHR099940	Roisl.0053s0285.1.p
OG0018011	CARHR100180	Roisl.0053s0268.1.p
OG0018012	CARHR065590	Roisl.0019s0228.1.p
OG0018013	CARHR065500	Roisl.0019s0238.1.p
OG0018014	CARHR065440	Roisl.0019s0246.1.p
OG0018015	CARHR024330	Roisl.0191s0231.1.p
OG0018017	CARHR025270	Roisl.0191s0344.1.p
OG0018018	CARHR025740	Roisl.0191s0398.1.p
OG0018019	CARHR233230	Roisl.0022s0229.1.p
OG0018020	CARHR118370	Roisl.0198s0063.1.p
OG0018021	CARHR115770	Roisl.0023s0103.1.p
OG0018022	CARHR249600	Roisl.0191s0585.1.p
OG0018023	CARHR249510	Roisl.0191s0581.1.p
OG0018024	CARHR212650	Roisl.0191s0573.1.p
OG0018025	CARHR249430	Roisl.0191s0571.1.p
OG0018026	CARHR249140	Roisl.0191s0538.1.p
OG0018027	CARHR248440	Roisl.0015s0050.1.p
OG0018029	CARHR111970	Roisl.0063s0029.1.p
OG0018030	CARHR025960	Roisl.0191s0418.1.p
OG0018031	CARHR035230	Roisl.0075s0223.1.p
OG0018032	CARHR234410	Roisl.0022s0345.1.p
OG0018033	CARHR234750	Roisl.0022s0377.1.p
OG0018034	CARHR235050	Roisl.0022s0398.1.p
OG0018035	CARHR234990	Roisl.0022s0395.1.p
OG0018036	CARHR235170	Roisl.0022s0410.1.p
OG0018037	CARHR235190	Roisl.0022s0412.1.p
OG0018038	CARHR235320	Roisl.0022s0425.1.p
OG0018039	CARHR235560	Roisl.0022s0455.1.p
OG0018043	CARHR002650	Roisl.0210s0270.1.p
OG0018044	CARHR008280	Roisl.0091s1126.1.p
OG0018046	CARHR010890	Roisl.0021s0141.1.p
OG0018047	CARHR012870	Roisl.0021s0348.1.p
OG0018050	CARHR019340	Roisl.0007s0259.1.p
OG0018051	CARHR023490	Roisl.0191s0147.1.p
OG0018052	CARHR024830	Roisl.0191s0292.1.p
OG0018053	CARHR025180	Roisl.0191s0337.1.p
OG0018054	CARHR025470	Roisl.0191s0366.1.p
OG0018055	CARHR029640	Roisl.0213s0286.1.p
OG0018056	CARHR032010	Roisl.0209s0164.1.p
OG0018057	CARHR035260	Roisl.0111s0015.1.p
OG0018058	CARHR035370	Roisl.0185s0022.1.p
OG0018059	CARHR035620	Roisl.0179s0107.1.p
OG0018060	CARHR036090	Roisl.0179s0039.1.p
OG0018061	CARHR036360	Roisl.0066s0377.1.p
OG0018063	CARHR046820	Roisl.0213s0388.1.p, Roisl.0050s0086.1.p
OG0018067	CARHR056540	Roisl.0021s0636.1.p
OG0018068	CARHR057250	Roisl.0213s0864.1.p
OG0018069	CARHR057820	Roisl.0209s0052.1.p
OG0018070	CARHR058250	Roisl.0055s0001.1.p
OG0018071	CARHR060790	Roisl.0019s0749.1.p
OG0018072	CARHR060930	Roisl.0019s0736.1.p
OG0018073	CARHR061590	Roisl.0019s0676.1.p
OG0018074	CARHR062240	Roisl.0019s0618.1.p
OG0018075	CARHR064350	Roisl.0019s0417.1.p
OG0018076	CARHR064890	Roisl.0019s0309.1.p
OG0018077	CARHR067080	Roisl.0004s0511.1.p
OG0018078	CARHR067240	Roisl.0004s0495.1.p
OG0018079	CARHR067680	Roisl.0004s0463.1.p
OG0018080	CARHR067890	Roisl.0004s0439.1.p
OG0018081	CARHR069780	Roisl.0004s0269.1.p
OG0018083	CARHR071670	Roisl.0004s0077.1.p
OG0018084	CARHR072780	Roisl.0115s0213.1.p
OG0018085	CARHR074080	Roisl.0115s0098.1.p
OG0018085	CARHR205690	Roisl.0210s0485.1.p
OG0018087	CARHR082070	Roisl.0079s0135.1.p
OG0018088	CARHR082190	Roisl.0079s0149.1.p
OG0018089	CARHR087490	Roisl.0074s0704.1.p
OG0018090	CARHR093350	Roisl.0074s0135.1.p
OG0018091	CARHR093820	Roisl.0074s0085.1.p
OG0018092	CARHR094330	Roisl.0074s0042.1.p
OG0018093	CARHR094400	Roisl.0074s0035.1.p
OG0018094	CARHR099330	Roisl.0053s0352.1.p
OG0018095	CARHR099400	Roisl.0053s0344.1.p
OG0018096	CARHR101600	Roisl.0001s0545.1.p
OG0018097	CARHR102400	Roisl.0049s0002.1.p
OG0018098	CARHR104800	Roisl.0066s0420.1.p
OG0018099	CARHR284750	Roisl.0047s0043.1.p
OG0018100	CARHR074950	Roisl.0016s0012.1.p
OG0018101	CARHR105420	Roisl.0047s0028.1.p
OG0018102	CARHR106650	Roisl.0012s0004.1.p
OG0018103	CARHR293510	Roisl.0066s0225.1.p
OG0018104	CARHR109130	Roisl.0066s0046.1.p, Roisl.0066s0299.1.p
OG0018105	CARHR111410	Roisl.0214s0498.1.p
OG0018106	CARHR111560	Roisl.0214s0517.1.p
OG0018107	CARHR113550	Roisl.0046s0604.1.p
OG0018108	CARHR113930	Roisl.0046s0567.1.p
OG0018109	CARHR113940	Roisl.0046s0566.1.p
OG0018110	CARHR114100	Roisl.0046s0551.1.p
OG0018111	CARHR114510	Roisl.0046s0522.1.p
OG0018112	CARHR292940	Roisl.0006s0596.1.p
OG0018114	CARHR293140	Roisl.0006s0573.1.p
OG0018115	CARHR262860	Roisl.0006s0565.1.p
OG0018116	CARHR114670	Roisl.0006s0561.1.p
OG0018117	CARHR184630	Roisl.0021s0578.1.p
OG0018118	CARHR118150	Roisl.0021s0602.1.p
OG0018119	CARHR117800	Roisl.0004s0012.1.p
OG0018120	CARHR294540	Roisl.0214s0023.1.p
OG0018121	CARHR116650	Roisl.0023s0006.1.p
