Orthogroup	Cardamine_hirsuta	Brassica_oleracea
OG0015335	CARHR160280	XP_013595717.1
OG0015336	CARHR160200	XP_013583771.1
OG0015337	CARHR159910	XP_013590409.1
OG0015338	CARHR159890	XP_013604545.1
OG0015339	CARHR159830	XP_013620393.1
OG0015340	CARHR159600	XP_013599488.1
OG0015341	CARHR159590	XP_013618844.1
OG0015342	CARHR159170	XP_013594105.1
OG0015343	CARHR265340	XP_013616692.1
OG0015344	CARHR265150	XP_013612792.1
OG0015345	CARHR265100	XP_013613236.1
OG0015346	CARHR265040	XP_013629730.1
OG0015347	CARHR265020	XP_013625774.1
OG0015348	CARHR264940	XP_013622824.1
OG0015349	CARHR264910	XP_013612062.1
OG0015350	CARHR264700	XP_013612568.1
OG0015351	CARHR264400	XP_013622941.1, XP_013606870.1
OG0015352	CARHR264520	XP_013621567.1
OG0015353	CARHR264570	XP_013631157.1
OG0015354	CARHR264370	XP_013629992.1
OG0015355	CARHR257180	XP_013630417.1
OG0015356	CARHR257030	XP_013630640.1
OG0015357	CARHR257040	XP_013613319.1
OG0015358	CARHR104040	XP_013607300.1, XP_013628885.1
OG0015359	CARHR104670	XP_013622945.1
OG0015360	CARHR104240	XP_013615029.1
OG0015361	CARHR104210	XP_013626666.1
OG0015362	CARHR104200	XP_013608939.1
OG0015363	CARHR104700	XP_013626832.1
OG0015364	CARHR105340	XP_013594265.1
OG0015365	CARHR105280	XP_013622125.1
OG0015366	CARHR105220	XP_013623210.1
OG0015367	CARHR105200	XP_013596168.1
OG0015368	CARHR286390	XP_013599295.1
OG0015369	CARHR284790	XP_013610132.1
OG0015370	CARHR105620	XP_013593569.1
OG0015371	CARHR105690	XP_013595792.1
OG0015372	CARHR105700	XP_013605993.1
OG0015373	CARHR106280	XP_013625805.1, XP_013595891.1
OG0015374	CARHR153580	XP_013597898.1
OG0015375	CARHR106620	XP_013622100.1
OG0015376	CARHR106680	XP_013622147.1
OG0015377	CARHR107130	XP_013606055.1
OG0015378	CARHR107140	XP_013593413.1
OG0015379	CARHR231370	XP_013599227.1
OG0015380	CARHR231180	XP_013597885.1
OG0015383	CARHR229980	XP_013624870.1, XP_013619441.1
OG0015384	CARHR229940	XP_013598611.1
OG0015385	CARHR229710	XP_013626824.1
OG0015386	CARHR229450	XP_013626022.1
OG0015387	CARHR229420	XP_013598507.1
OG0015388	CARHR228990	XP_013621682.1
OG0015389	CARHR226660	XP_013597659.1
OG0015390	CARHR226870	XP_013597751.1
OG0015391	CARHR227130	XP_013598405.1
OG0015392	CARHR227300	XP_013603370.1
OG0015393	CARHR227360	XP_013614806.1
OG0015394	CARHR227420	XP_013635713.1
OG0015395	CARHR227490	XP_013625603.1
OG0015396	CARHR227510	XP_013628406.1
OG0015397	CARHR227750	XP_013598354.1
OG0015398	CARHR227760	XP_013600717.1
OG0015399	CARHR227800	XP_013588421.1
OG0015400	CARHR227870	XP_013602070.1
OG0015401	CARHR227900	XP_013595902.1
OG0015402	CARHR227930	XP_013594413.1
OG0015403	CARHR227940	XP_013617834.1
OG0015404	CARHR290280	XP_013601614.1
OG0015405	CARHR228170	XP_013639178.1
OG0015406	CARHR228180	XP_013637840.1
OG0015407	CARHR228320	XP_013626604.1
OG0015408	CARHR228390	XP_013597902.1
OG0015409	CARHR143870	XP_013621399.1
OG0015410	CARHR228520	XP_013590822.1
OG0015411	CARHR228530	XP_013616786.1
OG0015412	CARHR035770	XP_013591229.1
OG0015413	CARHR228640	XP_013607509.1
OG0015414	CARHR226480	XP_013608303.1
OG0015415	CARHR226380	XP_013597471.1
OG0015417	CARHR185890	XP_013618280.1
OG0015418	CARHR047740	XP_013616409.1
OG0015419	CARHR284920	XP_013636701.1
OG0015420	CARHR285100	XP_013611321.1
OG0015421	CARHR222710	XP_013601498.1
OG0015422	CARHR222890	XP_013601461.1
OG0015423	CARHR223060	XP_013617647.1
OG0015424	CARHR222740	XP_013604377.1
OG0015425	CARHR223090	XP_013593659.1
OG0015426	CARHR223230	XP_013601369.1
OG0015427	CARHR223400	XP_013610091.1
OG0015428	CARHR223420	XP_013600330.1
OG0015429	CARHR223580	XP_013619111.1
OG0015430	CARHR075000	XP_013585063.1
OG0015431	CARHR075070	XP_013629399.1
OG0015432	CARHR075090	XP_013586441.1
OG0015433	CARHR075110	XP_013628679.1
OG0015434	CARHR075210	XP_013623708.1
OG0015435	CARHR075360	XP_013622760.1
OG0015436	CARHR075440	XP_013622536.1
OG0015437	CARHR281150	XP_013612762.1
OG0015438	CARHR281220	XP_013598925.1
OG0015439	CARHR034750	XP_013598350.1
OG0015440	CARHR070850	XP_013607113.1
OG0015441	CARHR281410	XP_013596223.1
OG0015442	CARHR147050	XP_013614076.1
OG0015443	CARHR281560	XP_013618032.1
OG0015444	CARHR281580	XP_013593667.1
OG0015445	CARHR281660	XP_013618027.1
OG0015446	CARHR281710	XP_013612862.1
OG0015447	CARHR291420	XP_013599969.1, XP_013600568.1
OG0015448	CARHR291430	XP_013630290.1
OG0015449	CARHR291440	XP_013636073.1
OG0015450	CARHR291480	XP_013636072.1
OG0015451	CARHR291500	XP_013590690.1
OG0015452	CARHR291560	XP_013600174.1
OG0015453	CARHR291570	XP_013635881.1
OG0015454	CARHR291650	XP_013630901.1
OG0015455	CARHR291640	XP_013630900.1
OG0015456	CARHR173430	XP_013600593.1
OG0015457	CARHR173400	XP_013600331.1
OG0015458	CARHR173260	XP_013604620.1
OG0015459	CARHR173140	XP_013634240.1
OG0015460	CARHR173090	XP_013602385.1
OG0015461	CARHR173050	XP_013632889.1
OG0015462	CARHR173000	XP_013603192.1
OG0015463	CARHR172890	XP_013602231.1
OG0015464	CARHR172700	XP_013591413.1
OG0015465	CARHR172690	XP_013604689.1
OG0015466	CARHR172570	XP_013591934.1
OG0015467	CARHR172540	XP_013604934.1
OG0015468	CARHR172370	XP_013604290.1
OG0015470	CARHR172210	XP_013605869.1
OG0015471	CARHR172170	XP_013604932.1
OG0015472	CARHR264790	XP_013606437.1
OG0015473	CARHR171970	XP_013603568.1
OG0015474	CARHR171870	XP_013602357.1
OG0015475	CARHR171830	XP_013605528.1
OG0015476	CARHR171750	XP_013605803.1
OG0015477	CARHR171460	XP_013600175.1
OG0015478	CARHR171430	XP_013592301.1
OG0015479	CARHR171310	XP_013635935.1, XP_013600738.1
OG0015480	CARHR171250	XP_013635617.1
OG0015481	CARHR171240	XP_013605313.1
OG0015482	CARHR115320	XP_013635177.1
OG0015483	CARHR170910	XP_013592672.1
OG0015484	CARHR170790	XP_013589970.1, XP_013634438.1
OG0015485	CARHR170660	XP_013591690.1
OG0015486	CARHR026070	XP_013593829.1
OG0015487	CARHR170620	XP_013633581.1
OG0015488	CARHR170550	XP_013635850.1
OG0015489	CARHR170470	XP_013591560.1
OG0015490	CARHR170300	XP_013604200.1
OG0015491	CARHR170270	XP_013604804.1
OG0015492	CARHR170120	XP_013592311.1
OG0015493	CARHR169900	XP_013615010.1
OG0015494	CARHR169780	XP_013592739.1
OG0015495	CARHR169760	XP_013616589.1
OG0015496	CARHR103380	XP_013598770.1
OG0015497	CARHR169550	XP_013633521.1
OG0015498	CARHR169230	XP_013592603.1
OG0015500	CARHR169040	XP_013634672.1, XP_013591647.1
OG0015501	CARHR168950	XP_013587914.1
OG0015502	CARHR168930	XP_013602087.1
OG0015503	CARHR168890	XP_013591937.1
OG0015504	CARHR168860	XP_013602227.1
OG0015505	CARHR168850	XP_013600350.1
OG0015506	CARHR168330	XP_013614175.1
OG0015507	CARHR168150	XP_013600425.1
OG0015508	CARHR168140	XP_013600676.1
OG0015509	CARHR168050, CARHR168080	XP_013592448.1
OG0015510	CARHR167930	XP_013605794.1
OG0015511	CARHR167810, CARHR167800	XP_013605624.1
OG0015512	CARHR167760	XP_013600426.1
OG0015513	CARHR167610	XP_013604868.1
OG0015514	CARHR237470, CARHR120310, CARHR237440	XP_013594878.1
OG0015515	CARHR115440	XP_013636156.1
OG0015516	CARHR167240	XP_013600855.1, XP_013636216.1
OG0015517	CARHR166860	XP_013599806.1
OG0015518	CARHR166760	XP_013631427.1
OG0015519	CARHR166720	XP_013635852.1
OG0015520	CARHR150960	XP_013629951.1
OG0015521	CARHR166570	XP_013601973.1
OG0015522	CARHR166540	XP_013592126.1
OG0015523	CARHR166390	XP_013600902.1
OG0015524	CARHR166320	XP_013600079.1
OG0015525	CARHR166280	XP_013605292.1
OG0015526	CARHR166110	XP_013604690.1
OG0015527	CARHR166080	XP_013602974.1
OG0015528	CARHR166010	XP_013602277.1
OG0015529	CARHR165950	XP_013605226.1
OG0015530	CARHR165940	XP_013605227.1
OG0015531	CARHR165700	XP_013605207.1
OG0015532	CARHR047900	XP_013609537.1
OG0015533	CARHR165400	XP_013605342.1
OG0015534	CARHR165370	XP_013605629.1
OG0015535	CARHR165310	XP_013632093.1
OG0015536	CARHR165260	XP_013631182.1
OG0015537	CARHR165230	XP_013635006.1
OG0015538	CARHR165190	XP_013597894.1
OG0015539	CARHR165170	XP_013630980.1
OG0015540	CARHR165080	XP_013592790.1
OG0015541	CARHR164970	XP_013602443.1
OG0015542	CARHR164910	XP_013603306.1, XP_013591931.1
OG0015543	CARHR164860	XP_013605518.1
OG0015544	CARHR164850	XP_013605516.1
OG0015545	CARHR164780	XP_013600148.1
OG0015546	CARHR060740	XP_013589977.1
OG0015547	CARHR164550	XP_013600110.1
OG0015548	CARHR164500	XP_013591745.1
OG0015549	CARHR164400	XP_013591947.1
OG0015550	CARHR164360	XP_013636238.1
OG0015551	CARHR164320	XP_013604657.1
OG0015552	CARHR164300	XP_013600435.1
OG0015553	CARHR164290	XP_013590253.1, XP_013588179.1
OG0015554	CARHR164160	XP_013637655.1
OG0015555	CARHR034830	XP_013605619.1
OG0015556	CARHR103070	XP_013637383.1
OG0015557	CARHR163870	XP_013589856.1
OG0015558	CARHR163840	XP_013636975.1
OG0015559	CARHR163780	XP_013600257.1
OG0015560	CARHR163760	XP_013636261.1
OG0015561	CARHR163460	XP_013589312.1
OG0015562	CARHR111400	XP_013598309.1
OG0015563	CARHR162940	XP_013636552.1
OG0015564	CARHR162920	XP_013605555.1
OG0015565	CARHR162870	XP_013634800.1
OG0015566	CARHR162700	XP_013602797.1
OG0015567	CARHR162580	XP_013600754.1
OG0015568	CARHR162460	XP_013637439.1
OG0015569	CARHR162430	XP_013599522.1
OG0015570	CARHR162280	XP_013635038.1
OG0015571	CARHR266990	XP_013614882.1
OG0015572	CARHR266910	XP_013607012.1
OG0015573	CARHR266590	XP_013620900.1, XP_013620898.1
OG0015574	CARHR266570	XP_013608643.1
OG0015575	CARHR266360	XP_013627782.1
OG0015576	CARHR266350	XP_013621024.1
OG0015577	CARHR290690	XP_013593100.1
OG0015578	CARHR100590	XP_013630688.1
OG0015579	CARHR100600	XP_013621187.1
OG0015580	CARHR100670	XP_013599306.1
OG0015581	CARHR100790	XP_013594036.1
OG0015582	CARHR100870	XP_013615069.1
OG0015583	CARHR101060	XP_013630596.1
OG0015584	CARHR101080	XP_013596486.1
OG0015585	CARHR101170	XP_013595836.1
OG0015586	CARHR101450	XP_013595311.1
OG0015587	CARHR101470	XP_013597796.1
OG0015588	CARHR101560	XP_013599216.1
OG0015589	CARHR101570	XP_013625537.1
OG0015590	CARHR101730	XP_013593662.1
OG0015591	CARHR101740	XP_013594074.1
OG0015592	CARHR102210	XP_013628789.1
OG0015593	CARHR102220	XP_013595292.1
OG0015594	CARHR102420	XP_013625147.1
OG0015595	CARHR102490	XP_013598657.1
OG0015596	CARHR102500	XP_013625146.1
OG0015597	CARHR102750	XP_013629776.1
OG0015598	CARHR102830	XP_013629381.1
OG0015599	CARHR102970	XP_013628107.1
OG0015600	CARHR103010	XP_013629077.1
OG0015601	CARHR103100	XP_013630468.1
OG0015602	CARHR103360	XP_013595848.1, XP_013622985.1
OG0015603	CARHR098710	XP_013623257.1
OG0015604	CARHR103520	XP_013593097.1
OG0015605	CARHR100420	XP_013598784.1
OG0015606	CARHR058940	XP_013590418.1
OG0015607	CARHR059460	XP_013618077.1
OG0015608	CARHR059560	XP_013618701.1
OG0015609	CARHR059670	XP_013616441.1
OG0015610	CARHR059780	XP_013587974.1
OG0015611	CARHR059920	XP_013616671.1
OG0015612	CARHR060060	XP_013592606.1
OG0015613	CARHR060080	XP_013591840.1
OG0015614	CARHR060460	XP_013591458.1
OG0015615	CARHR060550	XP_013591896.1
OG0015616	CARHR060680	XP_013592124.1
OG0015617	CARHR060760	XP_013616249.1
OG0015618	CARHR060870	XP_013592808.1
OG0015619	CARHR060910	XP_013589972.1
OG0015620	CARHR260060	XP_013606043.1
OG0015621	CARHR184070	XP_013598834.1
OG0015622	CARHR182940	XP_013597866.1
OG0015623	CARHR182950	XP_013597868.1
OG0015624	CARHR183310	XP_013598849.1
OG0015625	CARHR291970	XP_013599277.1
OG0015626	CARHR108580	XP_013611582.1
OG0015627	CARHR217070	XP_013600944.1
OG0015628	CARHR108770	XP_013599042.1
OG0015629	CARHR108880	XP_013625877.1
OG0015630	CARHR108960	XP_013610296.1
OG0015631	CARHR109010	XP_013595392.1
OG0015632	CARHR109060	XP_013609481.1
OG0015633	CARHR109140	XP_013627111.1
OG0015634	CARHR109440	XP_013608892.1
OG0015635	CARHR109460	XP_013592974.1
OG0015636	CARHR109510	XP_013609421.1
OG0015637	CARHR109780	XP_013596567.1
OG0015638	CARHR109830	XP_013595612.1
OG0015639	CARHR109870	XP_013594012.1
OG0015640	CARHR136300	XP_013626862.1
OG0015641	CARHR136210	XP_013636119.1
OG0015642	CARHR136160	XP_013632153.1
OG0015643	CARHR136080	XP_013634583.1
OG0015644	CARHR136040	XP_013636182.1
OG0015645	CARHR152570	XP_013611085.1
OG0015646	CARHR135960	XP_013636997.1
OG0015647	CARHR135800	XP_013637212.1
OG0015648	CARHR135770	XP_013631509.1
OG0015649	CARHR135470	XP_013630995.1
OG0015650	CARHR212550	XP_013592772.1
OG0015651	CARHR135350	XP_013622305.1
OG0015652	CARHR135330	XP_013637265.1
OG0015653	CARHR135080	XP_013634030.1
OG0015654	CARHR134870	XP_013636554.1
OG0015655	CARHR134840	XP_013631668.1
OG0015656	CARHR134830	XP_013628734.1
OG0015657	CARHR134800	XP_013633911.1
OG0015658	CARHR134510	XP_013631422.1
OG0015659	CARHR134490	XP_013622923.1
OG0015660	CARHR134420	XP_013633567.1
OG0015661	CARHR134280	XP_013622427.1
OG0015662	CARHR133850	XP_013637199.1
OG0015663	CARHR133700	XP_013632087.1
OG0015664	CARHR133620	XP_013628199.1
OG0015665	CARHR287100	XP_013622036.1
OG0015666	CARHR133580	XP_013631328.1
OG0015667	CARHR292910, CARHR133560	XP_013634695.1
OG0015668	CARHR133410	XP_013637344.1
OG0015669	CARHR133330	XP_013637033.1
OG0015670	CARHR133260	XP_013625080.1
OG0015671	CARHR144210	XP_013614256.1
OG0015672	CARHR133230, CARHR035360	XP_013631138.1
OG0015673	CARHR133030	XP_013637184.1
OG0015674	CARHR132960	XP_013634722.1
OG0015675	CARHR132760	XP_013636471.1
OG0015676	CARHR132730	XP_013633913.1
OG0015677	CARHR132720	XP_013633877.1
OG0015678	CARHR259750	XP_013606453.1
OG0015679	CARHR132620	XP_013636388.1
OG0015680	CARHR131730	XP_013632503.1
OG0015681	CARHR131770	XP_013635928.1, XP_013635929.1
OG0015682	CARHR152710	XP_013623573.1
OG0015683	CARHR131920	XP_013636181.1
OG0015684	CARHR131940	XP_013630878.1
OG0015685	CARHR132250	XP_013622004.1
OG0015686	CARHR132350	XP_013631990.1
OG0015687	CARHR132360	XP_013626562.1
OG0015688	CARHR131710	XP_013626513.1
OG0015689	CARHR131610	XP_013634870.1
OG0015690	CARHR131600	XP_013633936.1
OG0015691	CARHR131510	XP_013621911.1
OG0015692	CARHR131490	XP_013634772.1
OG0015693	CARHR131420	XP_013637614.1
OG0015694	CARHR131340	XP_013633784.1
OG0015695	CARHR253600	XP_013611841.1
OG0015696	CARHR253140	XP_013623418.1
OG0015697	CARHR253150	XP_013611534.1
OG0015698	CARHR253090	XP_013629421.1
OG0015699	CARHR253040	XP_013606160.1
OG0015700	CARHR252930	XP_013609248.1
OG0015701	CARHR180910	XP_013632366.1
OG0015703	CARHR254130	XP_013620351.1
OG0015704	CARHR180720	XP_013596235.1
OG0015705	CARHR254430	XP_013609175.1
OG0015706	CARHR253740	XP_013630007.1
OG0015707	CARHR112150	XP_013637221.1
OG0015708	CARHR112250	XP_013599841.1
OG0015709	CARHR112270	XP_013602156.1
OG0015710	CARHR112450	XP_013604616.1
OG0015711	CARHR112610	XP_013605209.1
OG0015713	CARHR113040	XP_013633780.1
OG0015714	CARHR113050, CARHR113060	XP_013600134.1
OG0015715	CARHR113210	XP_013604792.1
OG0015716	CARHR113490	XP_013604015.1
OG0015717	CARHR113630	XP_013599527.1
OG0015718	CARHR113760	XP_013603147.1
OG0015719	CARHR114150	XP_013622252.1
OG0015720	CARHR114450	XP_013600652.1
OG0015721	CARHR292960	XP_013633620.1
OG0015722	CARHR293000	XP_013605746.1
OG0015723	CARHR293010	XP_013637234.1
OG0015724	CARHR293100	XP_013636343.1
OG0015725	CARHR184860	XP_013631685.1
OG0015726	CARHR115890	XP_013602083.1
OG0015727	CARHR115980	XP_013636266.1
OG0015728	CARHR287330	XP_013633796.1
OG0015729	CARHR114820	XP_013633696.1
OG0015730	CARHR116800	XP_013634374.1
OG0015731	CARHR115040	XP_013633989.1
OG0015732	CARHR115230	XP_013599626.1
OG0015733	CARHR115020	XP_013630978.1
OG0015734	CARHR294580	XP_013599834.1
OG0015735	CARHR115100	XP_013600106.1
OG0015736	CARHR114530	XP_013604969.1
OG0015738	CARHR115680	XP_013600039.1
OG0015739	CARHR035390	XP_013613115.1
OG0015740	CARHR035330	XP_013605805.1
OG0015741	CARHR035580	XP_013592215.1
OG0015742	CARHR035760	XP_013588423.1
OG0015743	CARHR035810	XP_013587004.1
OG0015744	CARHR035910	XP_013588539.1
OG0015745	CARHR034780	XP_013638805.1
OG0015746	CARHR034990	XP_013605618.1
OG0015747	CARHR034980	XP_013599892.1
OG0015748	CARHR034670	XP_013584064.1
OG0015749	CARHR034470	XP_013600327.1
OG0015750	CARHR034260	XP_013587882.1
OG0015751	CARHR034250	XP_013603235.1
OG0015752	CARHR034180	XP_013588627.1
OG0015753	CARHR033940	XP_013639059.1
OG0015754	CARHR033900	XP_013603122.1
OG0015755	CARHR033860	XP_013589808.1
OG0015756	CARHR033850	XP_013605895.1
OG0015757	CARHR033840	XP_013589810.1
OG0015758	CARHR033780	XP_013592407.1
OG0015759	CARHR033740	XP_013590662.1
OG0015760	CARHR033710	XP_013589899.1
OG0015761	CARHR032880	XP_013584566.1
OG0015762	CARHR259660	XP_013630343.1
OG0015763	CARHR259580	XP_013606225.1
OG0015764	CARHR259780	XP_013629466.1
OG0015766	CARHR261110	XP_013609116.1
OG0015767	CARHR261210	XP_013620464.1
OG0015768	CARHR261230	XP_013618217.1
OG0015769	CARHR256650	XP_013623065.1
OG0015770	CARHR256640	XP_013622011.1
OG0015771	CARHR256620	XP_013610737.1
OG0015772	CARHR256370	XP_013625323.1
OG0015773	CARHR256310	XP_013621144.1
OG0015774	CARHR256180	XP_013610725.1
OG0015775	CARHR255960	XP_013626722.1
OG0015776	CARHR255690	XP_013625440.1
OG0015777	CARHR255670	XP_013629366.1
OG0015778	CARHR255630	XP_013623613.1
OG0015779	CARHR255460	XP_013606587.1
OG0015780	CARHR255400	XP_013608911.1
OG0015781	CARHR255350	XP_013619990.1
OG0015782	CARHR255310	XP_013613087.1
OG0015783	CARHR255110	XP_013621554.1
OG0015784	CARHR255100	XP_013621553.1
OG0015785	CARHR254840	XP_013612764.1
OG0015786	CARHR254730	XP_013610396.1
OG0015787	CARHR254700	XP_013611765.1
OG0015788	CARHR254690	XP_013606413.1
OG0015789	CARHR193780	XP_013607173.1
OG0015790	CARHR187130	XP_013599187.1
OG0015791	CARHR115260	XP_013615129.1
OG0015792	CARHR183670	XP_013595430.1
OG0015793	CARHR186840	XP_013599274.1
OG0015794	CARHR186720	XP_013597129.1
OG0015795	CARHR186710	XP_013612813.1
OG0015796	CARHR186640	XP_013597259.1, XP_013610592.1
OG0015797	CARHR186230	XP_013609016.1
OG0015798	CARHR185990	XP_013592956.1
OG0015799	CARHR185980	XP_013592955.1
OG0015800	CARHR185010	XP_013606398.1, XP_013593644.1
OG0015802	CARHR110420	XP_013593195.1
OG0015803	CARHR110480	XP_013598227.1
OG0015804	CARHR110630	XP_013595507.1
OG0015805	CARHR110640	XP_013595271.1
OG0015806	CARHR110750	XP_013593007.1, XP_013584128.1
OG0015807	CARHR111450	XP_013592932.1
OG0015808	CARHR111050	XP_013595868.1
OG0015809	CARHR159850	XP_013603964.1
OG0015810	CARHR238930	XP_013602470.1
OG0015811	CARHR154260	XP_013628940.1
OG0015812	CARHR154150	XP_013602855.1
OG0015813	CARHR149890	XP_013628772.1
OG0015814	CARHR143460	XP_013635940.1
OG0015815	CARHR143400	XP_013622277.1
OG0015816	CARHR143350	XP_013636128.1
OG0015817	CARHR143220	XP_013629681.1
OG0015818	CARHR143160	XP_013634043.1
OG0015819	CARHR143140	XP_013615085.1
OG0015820	CARHR143130	XP_013631947.1
OG0015821	CARHR143070	XP_013636005.1
OG0015822	CARHR143000	XP_013636106.1
OG0015823	CARHR142950	XP_013635427.1
OG0015824	CARHR142470	XP_013613918.1
OG0015825	CARHR142430	XP_013635977.1
OG0015826	CARHR142300	XP_013631500.1
OG0015827	CARHR142270	XP_013637624.1
OG0015828	CARHR142250	XP_013631301.1
OG0015829	CARHR142230	XP_013635033.1
OG0015830	CARHR142050	XP_013631120.1
OG0015831	CARHR141980	XP_013633756.1
OG0015832	CARHR141630	XP_013635645.1
OG0015833	CARHR141360	XP_013635680.1
OG0015834	CARHR141150	XP_013637608.1
OG0015835	CARHR140930	XP_013637470.1
OG0015836	CARHR140840	XP_013636800.1
OG0015837	CARHR140830	XP_013631177.1
OG0015838	CARHR140810	XP_013630994.1
OG0015839	CARHR140460	XP_013631421.1
OG0015840	CARHR140440	XP_013627648.1
OG0015841	CARHR140400	XP_013629427.1
OG0015842	CARHR140370	XP_013630646.1
OG0015843	CARHR108440	XP_013593343.1
OG0015844	CARHR140290	XP_013634456.1
OG0015845	CARHR140270	XP_013636661.1
OG0015846	CARHR140200	XP_013633478.1, XP_013631759.1
OG0015847	CARHR140160	XP_013634098.1
OG0015848	CARHR140110	XP_013636577.1
OG0015849	CARHR251980	XP_013610994.1
OG0015850	CARHR139980	XP_013631115.1
OG0015851	CARHR139930	XP_013635464.1
OG0015852	CARHR139520	XP_013637354.1
OG0015853	CARHR139160	XP_013632265.1
OG0015854	CARHR139050	XP_013634859.1, XP_013627318.1
OG0015855	CARHR138910	XP_013635218.1
OG0015856	CARHR138670	XP_013632134.1
OG0015857	CARHR138550	XP_013633886.1
OG0015858	CARHR138470	XP_013631700.1
OG0015859	CARHR138400	XP_013631229.1
OG0015860	CARHR138310	XP_013625976.1
OG0015861	CARHR138150	XP_013630918.1
OG0015862	CARHR138020	XP_013636615.1
OG0015863	CARHR137970	XP_013637203.1
OG0015865	CARHR137930	XP_013631132.1
OG0015866	CARHR137840	XP_013631218.1
OG0015867	CARHR137780	XP_013633527.1
OG0015868	CARHR137770	XP_013627361.1
OG0015869	CARHR137730	XP_013629152.1
OG0015870	CARHR137290	XP_013637054.1
OG0015871	CARHR137070	XP_013635824.1
OG0015872	CARHR136830	XP_013629478.1, XP_013636658.1
OG0015873	CARHR136960	XP_013632145.1
OG0015874	CARHR136980	XP_013636415.1
OG0015875	CARHR136990	XP_013636461.1
OG0015876	CARHR136680	XP_013633778.1
OG0015877	CARHR136650	XP_013636555.1
OG0015878	CARHR136560	XP_013631186.1
OG0015879	CARHR173970	XP_013598741.1
OG0015880	CARHR174430	XP_013598104.1
OG0015881	CARHR075820	XP_013584528.1, XP_013594714.1
OG0015882	CARHR075830	XP_013622991.1
OG0015883	CARHR075860	XP_013586500.1
