Orthogroup	Cardamine_hirsuta	Arabis_alpina
OG0015439	CARHR034750	Aa_G43880.h1.t1
OG0015440	CARHR070850	Aa_G43980.h1.t1
OG0015441	CARHR281410	Aa_G44050.h1.t1
OG0015442	CARHR147050	Aa_G252710.h1.t1
OG0015443	CARHR281560	Aa_G113920.h1.t1
OG0015444	CARHR281580	Aa_G113900.h1.t1
OG0015445	CARHR281660	Aa_G113820.h1.t1
OG0015446	CARHR281710	Aa_G113780.h1.t1
OG0015447	CARHR291420	Aa_G273250.h1.t1
OG0015448	CARHR291430	Aa_G273240.h1.t1
OG0015449	CARHR291440	Aa_G273230.h1.t1
OG0015450	CARHR291480	Aa_G273190.h1.t1
OG0015451	CARHR291500	Aa_G273170.h1.t1
OG0015452	CARHR291560	Aa_G273110.h1.t1
OG0015453	CARHR291570	Aa_G273090.h1.t1
OG0015454	CARHR291650	Aa_G273010.h1.t1
OG0015455	CARHR291640	Aa_G273000.h1.t1
OG0015456	CARHR173430	Aa_G163690.h1.t1
OG0015457	CARHR173400	Aa_G163650.h1.t1
OG0015458	CARHR173260	Aa_G163530.h1.t1
OG0015459	CARHR173140	Aa_G364340.h1.t1
OG0015460	CARHR173090	Aa_G364290.h1.t1
OG0015462	CARHR173000	Aa_G236560.h1.t1
OG0015463	CARHR172890	Aa_G167860.h1.t1
OG0015464	CARHR172700	Aa_G167700.h1.t1
OG0015465	CARHR172690	Aa_G167690.h1.t1
OG0015466	CARHR172570	Aa_G2590.h1.t1
OG0015467	CARHR172540	Aa_G2550.h1.t1
OG0015468	CARHR172370	Aa_G2370.h1.t1
OG0015470	CARHR172210	Aa_G2200.h1.t1
OG0015471	CARHR172170	Aa_G2160.h1.t1
OG0015472	CARHR264790	Aa_G261130.h1.t1
OG0015474	CARHR171870	Aa_G572560.h1.t1
OG0015475	CARHR171830	Aa_G80990.h1.t1
OG0015476	CARHR171750	Aa_G81060.h1.t1
OG0015477	CARHR171460	Aa_G57910.h1.t1, Aa_G479270.h1.t1
OG0015478	CARHR171430	Aa_G57930.h1.t1
OG0015479	CARHR171310	Aa_G48810.h1.t1
OG0015480	CARHR171250	Aa_G48760.h1.t1
OG0015481	CARHR171240	Aa_G48750.h1.t1
OG0015482	CARHR115320	Aa_G480930.h1.t1
OG0015483	CARHR170910	Aa_G208910.h1.t1
OG0015484	CARHR170790	Aa_G77270.h1.t1
OG0015485	CARHR170660	Aa_G282460.h1.t1, Aa_G77380.h1.t1
OG0015486	CARHR026070	Aa_G442230.h1.t1
OG0015487	CARHR170620	Aa_G77420.h1.t1
OG0015488	CARHR170550	Aa_G103420.h1.t1
OG0015489	CARHR170470	Aa_G103330.h1.t1
OG0015490	CARHR170300	Aa_G349410.h1.t1
OG0015491	CARHR170270	Aa_G349370.h1.t1
OG0015492	CARHR170120	Aa_G132780.h1.t1
OG0015493	CARHR169900	Aa_G686850.h1.t1
OG0015494	CARHR169780	Aa_G340600.h1.t1
OG0015495	CARHR169760	Aa_G340610.h1.t1
OG0015496	CARHR103380	Aa_G341100.h1.t1
OG0015497	CARHR169550	Aa_G350850.h1.t1
OG0015498	CARHR169230	Aa_G114290.h1.t1
OG0015500	CARHR169040	Aa_G114120.h1.t1
OG0015501	CARHR168950	Aa_G433220.h1.t1
OG0015502	CARHR168930	Aa_G433210.h1.t1
OG0015503	CARHR168890	Aa_G433170.h1.t1
OG0015504	CARHR168860	Aa_G433130.h1.t1
OG0015505	CARHR168850	Aa_G433120.h1.t1
OG0015506	CARHR168330	Aa_G221040.h1.t1
OG0015507	CARHR168150	Aa_G345780.h1.t1
OG0015508	CARHR168140	Aa_G494450.h1.t1
OG0015509	CARHR168050, CARHR168080	Aa_G317240.h1.t1
OG0015510	CARHR167930	Aa_G114790.h1.t1
OG0015511	CARHR167810, CARHR167800	Aa_G114820.h1.t1
OG0015512	CARHR167760	Aa_G114860.h1.t1
OG0015513	CARHR167610	Aa_G461150.h1.t1
OG0015515	CARHR115440	Aa_G35720.h1.t1
OG0015516	CARHR167240	Aa_G238690.h1.t1
OG0015517	CARHR166860	Aa_G174930.h1.t1
OG0015518	CARHR166760	Aa_G728360.h1.t1
OG0015520	CARHR150960	Aa_G208400.h1.t1
OG0015521	CARHR166570	Aa_G373070.h1.t1
OG0015522	CARHR166540	Aa_G373090.h1.t1
OG0015523	CARHR166390	Aa_G224880.h1.t1
OG0015524	CARHR166320	Aa_G268620.h1.t1
OG0015525	CARHR166280	Aa_G287160.h1.t1
OG0015526	CARHR166110	Aa_G287280.h1.t1
OG0015527	CARHR166080	Aa_G287310.h1.t1
OG0015528	CARHR166010	Aa_G302290.h1.t1
OG0015529	CARHR165950	Aa_G591510.h1.t1
OG0015530	CARHR165940	Aa_G591500.h1.t1
OG0015531	CARHR165700	Aa_G492390.h1.t1, Aa_G213670.h1.t1
OG0015533	CARHR165400	Aa_G306790.h1.t1
OG0015534	CARHR165370	Aa_G718090.h1.t1
OG0015535	CARHR165310	Aa_G99110.h1.t1
OG0015536	CARHR165260	Aa_G99050.h1.t1
OG0015537	CARHR165230	Aa_G601480.h1.t1
OG0015538	CARHR165190	Aa_G507210.h1.t1
OG0015539	CARHR165170	Aa_G507190.h1.t1
OG0015540	CARHR165080	Aa_G501180.h1.t1
OG0015541	CARHR164970	Aa_G287660.h1.t1
OG0015542	CARHR164910	Aa_G301480.h1.t1
OG0015543	CARHR164860	Aa_G381390.h1.t1
OG0015544	CARHR164850	Aa_G381380.h1.t1
OG0015545	CARHR164780	Aa_G381340.h1.t1
OG0015546	CARHR060740	Aa_G131720.h1.t1
OG0015547	CARHR164550	Aa_G511040.h1.t1
OG0015548	CARHR164500	Aa_G600790.h1.t1
OG0015549	CARHR164400	Aa_G319020.h1.t1
OG0015550	CARHR164360	Aa_G416690.h1.t1
OG0015551	CARHR164320	Aa_G416650.h1.t1
OG0015552	CARHR164300	Aa_G300550.h1.t1
OG0015553	CARHR164290	Aa_G300540.h1.t1
OG0015554	CARHR164160	Aa_G277050.h1.t1
OG0015555	CARHR034830	Aa_G265980.h1.t1
OG0015556	CARHR103070	Aa_G512940.h1.t1
OG0015558	CARHR163840	Aa_G582250.h1.t1
OG0015559	CARHR163780	Aa_G393790.h1.t1
OG0015560	CARHR163760	Aa_G393840.h1.t1
OG0015561	CARHR163460	Aa_G402300.h1.t1
OG0015562	CARHR111400	Aa_G440890.h1.t1
OG0015563	CARHR162940	Aa_G211570.h1.t1
OG0015564	CARHR162920	Aa_G212760.h1.t1
OG0015566	CARHR162700	Aa_G111460.h1.t1
OG0015567	CARHR162580	Aa_G555630.h1.t1
OG0015568	CARHR162460	Aa_G153560.h1.t1
OG0015569	CARHR162430	Aa_G153530.h1.t1
OG0015571	CARHR266990	Aa_G231650.h1.t1
OG0015572	CARHR266910	Aa_G82300.h1.t1
OG0015573	CARHR266590	Aa_G198280.h1.t1
OG0015574	CARHR266570	Aa_G198260.h1.t1
OG0015575	CARHR266360	Aa_G134080.h1.t1
OG0015576	CARHR266350	Aa_G134070.h1.t1
OG0015577	CARHR290690	Aa_G507540.h1.t1
OG0015578	CARHR100590	Aa_G306440.h1.t1
OG0015579	CARHR100600	Aa_G306430.h1.t1
OG0015580	CARHR100670	Aa_G571720.h1.t1
OG0015581	CARHR100790	Aa_G400010.h1.t1
OG0015582	CARHR100870	Aa_G399990.h1.t1
OG0015583	CARHR101060	Aa_G284680.h1.t1
OG0015584	CARHR101080	Aa_G284660.h1.t1
OG0015585	CARHR101170	Aa_G380090.h1.t1
OG0015586	CARHR101450	Aa_G76990.h1.t1
OG0015587	CARHR101470	Aa_G77010.h1.t1
OG0015588	CARHR101560	Aa_G86390.h1.t1
OG0015589	CARHR101570	Aa_G86400.h1.t1
OG0015590	CARHR101730	Aa_G680660.h1.t1
OG0015591	CARHR101740	Aa_G680680.h1.t1
OG0015592	CARHR102210	Aa_G140.h1.t1
OG0015593	CARHR102220	Aa_G150.h1.t1
OG0015594	CARHR102420	Aa_G210.h1.t1
OG0015595	CARHR102490	Aa_G240.h1.t1
OG0015596	CARHR102500	Aa_G270.h1.t1
OG0015597	CARHR102750	Aa_G320.h1.t1
OG0015598	CARHR102830	Aa_G390.h1.t1
OG0015599	CARHR102970	Aa_G53670.h1.t1
OG0015600	CARHR103010	Aa_G211290.h1.t1
OG0015601	CARHR103100	Aa_G221070.h1.t1
OG0015602	CARHR103360	Aa_G341090.h1.t1
OG0015603	CARHR098710	Aa_G337520.h1.t1
OG0015604	CARHR103520	Aa_G579510.h1.t1
OG0015605	CARHR100420	Aa_G26880.h1.t1
OG0015606	CARHR058940	Aa_G3660.h1.t1
OG0015607	CARHR059460	Aa_G510250.h1.t1
OG0015608	CARHR059560	Aa_G419250.h1.t1
OG0015609	CARHR059670	Aa_G303700.h1.t1
OG0015610	CARHR059780	Aa_G260.h1.t1, Aa_G304750.h1.t1
OG0015611	CARHR059920	Aa_G586440.h1.t1
OG0015612	CARHR060060	Aa_G449650.h1.t1
OG0015613	CARHR060080	Aa_G449670.h1.t1
OG0015614	CARHR060460	Aa_G55930.h1.t1
OG0015615	CARHR060550	Aa_G479380.h1.t1
OG0015616	CARHR060680	Aa_G28760.h1.t1
OG0015617	CARHR060760	Aa_G131730.h1.t1
OG0015618	CARHR060870	Aa_G218620.h1.t1
OG0015619	CARHR060910	Aa_G609160.h1.t1
OG0015620	CARHR260060	Aa_G790510.h1.t1
OG0015621	CARHR184070	Aa_G102240.h1.t1
OG0015622	CARHR182940	Aa_G139000.h1.t1
OG0015623	CARHR182950	Aa_G139030.h1.t1
OG0015624	CARHR183310	Aa_G627290.h1.t1
OG0015625	CARHR291970	Aa_G28470.h1.t1
OG0015626	CARHR108580	Aa_G235660.h1.t1
OG0015627	CARHR217070	Aa_G611580.h1.t1
OG0015628	CARHR108770	Aa_G99940.h1.t1
OG0015629	CARHR108880	Aa_G99890.h1.t1
OG0015630	CARHR108960	Aa_G415500.h1.t1
OG0015631	CARHR109010	Aa_G415460.h1.t1
OG0015632	CARHR109060	Aa_G325960.h1.t1
OG0015633	CARHR109140	Aa_G483720.h1.t1
OG0015634	CARHR109440	Aa_G185840.h1.t1
OG0015635	CARHR109460	Aa_G255500.h1.t1
OG0015636	CARHR109510	Aa_G190140.h1.t1
OG0015637	CARHR109780	Aa_G244910.h1.t1
OG0015638	CARHR109830	Aa_G244960.h1.t1
OG0015639	CARHR109870	Aa_G143430.h1.t1
OG0015640	CARHR136300	Aa_G88440.h1.t1
OG0015641	CARHR136210	Aa_G88520.h1.t1
OG0015642	CARHR136160	Aa_G684900.h1.t1, Aa_G30080.h1.t1
OG0015643	CARHR136080	Aa_G144270.h1.t1
OG0015644	CARHR136040	Aa_G144210.h1.t1
OG0015645	CARHR152570	Aa_G252730.h1.t1
OG0015646	CARHR135960	Aa_G281370.h1.t1
OG0015647	CARHR135800	Aa_G401780.h1.t1
OG0015648	CARHR135770	Aa_G401750.h1.t1
OG0015649	CARHR135470	Aa_G560390.h1.t1
OG0015650	CARHR212550	Aa_G184920.h1.t1
OG0015651	CARHR135350	Aa_G340380.h1.t1
OG0015652	CARHR135330	Aa_G340390.h1.t1
OG0015653	CARHR135080	Aa_G224190.h1.t1
OG0015654	CARHR134870	Aa_G38330.h1.t1
OG0015655	CARHR134840	Aa_G38300.h1.t1
OG0015656	CARHR134830	Aa_G38290.h1.t1
OG0015657	CARHR134800	Aa_G38250.h1.t1
OG0015658	CARHR134510	Aa_G599840.h1.t1
OG0015659	CARHR134490	Aa_G599860.h1.t1
OG0015660	CARHR134420	Aa_G461890.h1.t1
OG0015661	CARHR134280	Aa_G357500.h1.t1
OG0015662	CARHR133850	Aa_G202400.h1.t1
OG0015663	CARHR133700	Aa_G216870.h1.t1, Aa_G216880.h1.t1
OG0015664	CARHR133620	Aa_G486490.h1.t1
OG0015665	CARHR287100	Aa_G507380.h1.t1
OG0015666	CARHR133580	Aa_G269530.h1.t1
OG0015667	CARHR292910, CARHR133560	Aa_G269510.h1.t1
OG0015668	CARHR133410	Aa_G594440.h1.t1
OG0015671	CARHR144210	Aa_G692190.h1.t1
OG0015674	CARHR132960	Aa_G542810.h1.t1
OG0015675	CARHR132760	Aa_G172160.h1.t1
OG0015676	CARHR132730	Aa_G172210.h1.t1
OG0015677	CARHR132720	Aa_G172220.h1.t1
OG0015678	CARHR259750	Aa_G97520.h1.t1
OG0015679	CARHR132620	Aa_G150780.h1.t1
OG0015681	CARHR131770	Aa_G619750.h1.t1
OG0015682	CARHR152710	Aa_G17940.h1.t1
OG0015683	CARHR131920	Aa_G487720.h1.t1
OG0015684	CARHR131940	Aa_G576760.h1.t1
OG0015685	CARHR132250	Aa_G30110.h1.t1
OG0015686	CARHR132350	Aa_G29980.h1.t1
OG0015687	CARHR132360	Aa_G29970.h1.t1
OG0015688	CARHR131710	Aa_G457190.h1.t1
OG0015689	CARHR131610	Aa_G548150.h1.t1
OG0015690	CARHR131600	Aa_G548140.h1.t1
OG0015691	CARHR131510	Aa_G570370.h1.t1
OG0015692	CARHR131490	Aa_G135660.h1.t1
OG0015693	CARHR131420	Aa_G135760.h1.t1
OG0015694	CARHR131340	Aa_G159780.h1.t1
OG0015695	CARHR253600	Aa_G300110.h1.t1
OG0015696	CARHR253140	Aa_G320520.h1.t1
OG0015697	CARHR253150	Aa_G320530.h1.t1
OG0015698	CARHR253090	Aa_G320550.h1.t1
OG0015699	CARHR253040	Aa_G320610.h1.t1
OG0015700	CARHR252930	Aa_G320690.h1.t1
OG0015701	CARHR180910	Aa_G263160.h1.t1, Aa_G263150.h1.t1
OG0015703	CARHR254130	Aa_G35100.h1.t1
OG0015704	CARHR180720	Aa_G32610.h1.t1
OG0015706	CARHR253740	Aa_G93520.h1.t1
OG0015707	CARHR112150	Aa_G314700.h1.t1
OG0015708	CARHR112250	Aa_G185120.h1.t1
OG0015709	CARHR112270	Aa_G157630.h1.t1
OG0015710	CARHR112450	Aa_G287840.h1.t1
OG0015711	CARHR112610	Aa_G77600.h1.t1
OG0015712	CARHR112630	Aa_G77580.h1.t1, Aa_G95500.h1.t1
OG0015713	CARHR113040	Aa_G100360.h1.t1
OG0015714	CARHR113050, CARHR113060	Aa_G100350.h1.t1
OG0015715	CARHR113210	Aa_G100260.h1.t1
OG0015716	CARHR113490	Aa_G91710.h1.t1
OG0015717	CARHR113630	Aa_G313870.h1.t1
OG0015718	CARHR113760	Aa_G311510.h1.t1
OG0015719	CARHR114150	Aa_G389580.h1.t1
OG0015720	CARHR114450	Aa_G418330.h1.t1
OG0015721	CARHR292960	Aa_G204720.h1.t1
OG0015722	CARHR293000	Aa_G253070.h1.t1
OG0015723	CARHR293010	Aa_G253080.h1.t1
OG0015725	CARHR184860	Aa_G217930.h1.t1
OG0015726	CARHR115890	Aa_G494170.h1.t1
OG0015727	CARHR115980	Aa_G87230.h1.t1
OG0015728	CARHR287330	Aa_G480890.h1.t1
OG0015729	CARHR114820	Aa_G495970.h1.t1
OG0015730	CARHR116800	Aa_G393130.h1.t1
OG0015731	CARHR115040	Aa_G709550.h1.t1
OG0015732	CARHR115230	Aa_G506520.h1.t1
OG0015733	CARHR115020	Aa_G290480.h1.t1
OG0015734	CARHR294580	Aa_G155640.h1.t1
OG0015735	CARHR115100	Aa_G506480.h1.t1
OG0015736	CARHR114530	Aa_G363320.h1.t1
OG0015737	CARHR117720	Aa_G310090.h1.t1
OG0015738	CARHR115680	Aa_G35840.h1.t1
OG0015739	CARHR035390	Aa_G571970.h1.t1
OG0015740	CARHR035330	Aa_G169590.h1.t1
OG0015741	CARHR035580	Aa_G54770.h1.t1
OG0015742	CARHR035760	Aa_G369240.h1.t1
OG0015743	CARHR035810	Aa_G382670.h1.t1
OG0015744	CARHR035910	Aa_G27720.h1.t1
OG0015745	CARHR034780	Aa_G239570.h1.t1
OG0015746	CARHR034990	Aa_G471220.h1.t1
OG0015747	CARHR034980	Aa_G471210.h1.t1
OG0015748	CARHR034670	Aa_G225740.h1.t1
OG0015749	CARHR034470	Aa_G260080.h1.t1
OG0015750	CARHR034260	Aa_G294040.h1.t1
OG0015751	CARHR034250	Aa_G322390.h1.t1
OG0015752	CARHR034180	Aa_G689850.h1.t1
OG0015753	CARHR033940	Aa_G372590.h1.t1
OG0015754	CARHR033900	Aa_G463200.h1.t1
OG0015755	CARHR033860	Aa_G554670.h1.t1
OG0015756	CARHR033850	Aa_G554660.h1.t1
OG0015757	CARHR033840	Aa_G276620.h1.t1
OG0015758	CARHR033780	Aa_G60540.h1.t1
OG0015759	CARHR033740	Aa_G377000.h1.t1
OG0015760	CARHR033710	Aa_G377030.h1.t1
OG0015761	CARHR032880	Aa_G610230.h1.t1
OG0015762	CARHR259660	Aa_G97490.h1.t1
OG0015763	CARHR259580	Aa_G547730.h1.t1
OG0015764	CARHR259780	Aa_G97540.h1.t1
OG0015766	CARHR261110	Aa_G660740.h1.t1
OG0015767	CARHR261210	Aa_G453790.h1.t1
OG0015768	CARHR261230	Aa_G453810.h1.t1
OG0015769	CARHR256650	Aa_G154350.h1.t1
OG0015770	CARHR256640	Aa_G154340.h1.t1
OG0015771	CARHR256620	Aa_G154330.h1.t1
OG0015772	CARHR256370	Aa_G224020.h1.t1
OG0015773	CARHR256310	Aa_G425080.h1.t1
OG0015775	CARHR255960	Aa_G558800.h1.t1
OG0015776	CARHR255690	Aa_G36130.h1.t1
OG0015777	CARHR255670	Aa_G36170.h1.t1
OG0015778	CARHR255630	Aa_G275310.h1.t1
OG0015779	CARHR255460	Aa_G573280.h1.t1
OG0015780	CARHR255400	Aa_G289270.h1.t1
OG0015781	CARHR255350	Aa_G477180.h1.t1
OG0015782	CARHR255310	Aa_G211170.h1.t1
OG0015783	CARHR255110	Aa_G39300.h1.t1
OG0015784	CARHR255100	Aa_G39290.h1.t1
OG0015786	CARHR254730	Aa_G452360.h1.t1
OG0015787	CARHR254700	Aa_G452380.h1.t1
OG0015788	CARHR254690	Aa_G452390.h1.t1
OG0015789	CARHR193780	Aa_G128830.h1.t1
OG0015790	CARHR187130	Aa_G141020.h1.t1
OG0015791	CARHR115260	Aa_G597970.h1.t1
OG0015792	CARHR183670	Aa_G28580.h1.t1
OG0015793	CARHR186840	Aa_G189780.h1.t1
OG0015794	CARHR186720	Aa_G691090.h1.t1
OG0015795	CARHR186710	Aa_G691100.h1.t1
OG0015796	CARHR186640	Aa_G146640.h1.t1
OG0015797	CARHR186230	Aa_G26050.h1.t1
OG0015798	CARHR185990	Aa_G430240.h1.t1
OG0015799	CARHR185980	Aa_G430250.h1.t1
OG0015800	CARHR185010	Aa_G761910.h1.t1
OG0015802	CARHR110420	Aa_G596970.h1.t1
OG0015803	CARHR110480	Aa_G513460.h1.t1
OG0015804	CARHR110630	Aa_G166630.h1.t1
OG0015805	CARHR110640	Aa_G166620.h1.t1
OG0015806	CARHR110750	Aa_G166510.h1.t1
OG0015807	CARHR111450	Aa_G440840.h1.t1
OG0015808	CARHR111050	Aa_G194800.h1.t1
OG0015809	CARHR159850	Aa_G177170.h1.t1
OG0015810	CARHR238930	Aa_G163900.h1.t1
OG0015811	CARHR154260	Aa_G424490.h1.t1
OG0015812	CARHR154150	Aa_G424450.h1.t1
OG0015813	CARHR149890	Aa_G597830.h1.t1
OG0015814	CARHR143460	Aa_G13130.h1.t1
OG0015815	CARHR143400	Aa_G13080.h1.t1
OG0015816	CARHR143350	Aa_G13030.h1.t1
OG0015817	CARHR143220	Aa_G12890.h1.t1
OG0015818	CARHR143160	Aa_G12860.h1.t1
OG0015819	CARHR143140	Aa_G12840.h1.t1
OG0015820	CARHR143130	Aa_G12830.h1.t1
OG0015821	CARHR143070	Aa_G206150.h1.t1
OG0015822	CARHR143000	Aa_G206070.h1.t1
OG0015823	CARHR142950	Aa_G241260.h1.t1
OG0015824	CARHR142470	Aa_G453120.h1.t1
OG0015825	CARHR142430	Aa_G593410.h1.t1
OG0015826	CARHR142300	Aa_G494570.h1.t1, Aa_G177950.h1.t1
OG0015827	CARHR142270	Aa_G177910.h1.t1
OG0015828	CARHR142250	Aa_G177900.h1.t1
OG0015829	CARHR142230	Aa_G177880.h1.t1
OG0015830	CARHR142050	Aa_G469430.h1.t1
OG0015831	CARHR141980	Aa_G332680.h1.t1
OG0015832	CARHR141630	Aa_G536040.h1.t1
OG0015833	CARHR141360	Aa_G16870.h1.t1
OG0015834	CARHR141150	Aa_G17100.h1.t1
OG0015835	CARHR140930	Aa_G15920.h1.t1
OG0015836	CARHR140840	Aa_G16000.h1.t1
OG0015837	CARHR140830	Aa_G16010.h1.t1
OG0015838	CARHR140810	Aa_G16030.h1.t1
OG0015839	CARHR140460	Aa_G705910.h1.t1
OG0015840	CARHR140440	Aa_G443460.h1.t1
OG0015841	CARHR140400	Aa_G443500.h1.t1
OG0015842	CARHR140370	Aa_G443530.h1.t1
OG0015843	CARHR108440	Aa_G197450.h1.t1
OG0015844	CARHR140290	Aa_G175200.h1.t1
OG0015845	CARHR140270	Aa_G175220.h1.t1
OG0015846	CARHR140200	Aa_G175260.h1.t1
OG0015847	CARHR140160	Aa_G175320.h1.t1
OG0015848	CARHR140110	Aa_G467060.h1.t1
OG0015849	CARHR251980	Aa_G132950.h1.t1
OG0015850	CARHR139980	Aa_G252330.h1.t1
OG0015851	CARHR139930	Aa_G252380.h1.t1
OG0015852	CARHR139520	Aa_G479530.h1.t1
OG0015853	CARHR139160	Aa_G360540.h1.t1
OG0015854	CARHR139050	Aa_G552010.h1.t1
OG0015855	CARHR138910	Aa_G445360.h1.t1
OG0015856	CARHR138670	Aa_G581360.h1.t1
OG0015857	CARHR138550	Aa_G125300.h1.t1
OG0015858	CARHR138470	Aa_G125350.h1.t1
OG0015859	CARHR138400	Aa_G125450.h1.t1
OG0015860	CARHR138310	Aa_G125570.h1.t1
OG0015861	CARHR138150	Aa_G280630.h1.t1
OG0015862	CARHR138020	Aa_G454750.h1.t1
OG0015863	CARHR137970	Aa_G488910.h1.t1
OG0015865	CARHR137930	Aa_G200000.h1.t1
OG0015866	CARHR137840	Aa_G374590.h1.t1
OG0015867	CARHR137780	Aa_G374670.h1.t1
OG0015868	CARHR137770	Aa_G374680.h1.t1
OG0015869	CARHR137730	Aa_G415320.h1.t1
OG0015870	CARHR137290	Aa_G230810.h1.t1
OG0015871	CARHR137070	Aa_G67250.h1.t1
OG0015872	CARHR136830	Aa_G145790.h1.t1
OG0015873	CARHR136960	Aa_G67160.h1.t1
OG0015875	CARHR136990	Aa_G67200.h1.t1
OG0015876	CARHR136680	Aa_G188370.h1.t1
OG0015877	CARHR136650	Aa_G188400.h1.t1
OG0015878	CARHR136560	Aa_G188470.h1.t1
OG0015879	CARHR173970	Aa_G162920.h1.t1
OG0015880	CARHR174430	Aa_G41340.h1.t1
OG0015881	CARHR075820	Aa_G14740.h1.t1
OG0015882	CARHR075830	Aa_G14730.h1.t1
OG0015883	CARHR075860	Aa_G14700.h1.t1
OG0015884	CARHR075880	Aa_G14680.h1.t1
OG0015885	CARHR075990	Aa_G14590.h1.t1
OG0015886	CARHR076010	Aa_G14570.h1.t1
OG0015887	CARHR076070	Aa_G71710.h1.t1
OG0015888	CARHR076080	Aa_G71700.h1.t1
OG0015890	CARHR076150	Aa_G71630.h1.t1
OG0015891	CARHR076250	Aa_G934960.h1.t1
OG0015892	CARHR076260	Aa_G743970.h1.t1
OG0015893	CARHR076420	Aa_G42510.h1.t1
OG0015894	CARHR076540	Aa_G42400.h1.t1
OG0015895	CARHR076690	Aa_G42210.h1.t1
OG0015896	CARHR076700	Aa_G42200.h1.t1
OG0015897	CARHR076710	Aa_G42190.h1.t1
OG0015898	CARHR076720	Aa_G654030.h1.t1, Aa_G42180.h1.t1
OG0015900	CARHR076830	Aa_G250330.h1.t1
OG0015901	CARHR076950	Aa_G111930.h1.t1
OG0015903	CARHR077030	Aa_G111860.h1.t1
OG0015904	CARHR077210	Aa_G111620.h1.t1, Aa_G111610.h1.t1, Aa_G111630.h1.t1
OG0015905	CARHR077290	Aa_G267890.h1.t1
OG0015906	CARHR077530	Aa_G47540.h1.t1
OG0015908	CARHR077800	Aa_G45070.h1.t1
OG0015909	CARHR077840	Aa_G438120.h1.t1
OG0015910	CARHR078000	Aa_G185530.h1.t1
OG0015911	CARHR078020	Aa_G185560.h1.t1
OG0015912	CARHR078110	Aa_G185660.h1.t1
OG0015913	CARHR078140	Aa_G618730.h1.t1
OG0015914	CARHR078260	Aa_G217210.h1.t1
OG0015915	CARHR078270	Aa_G217220.h1.t1
OG0015916	CARHR078410	Aa_G526020.h1.t1
OG0015917	CARHR078530	Aa_G304970.h1.t1
OG0015918	CARHR078690	Aa_G4160.h1.t1
OG0015919	CARHR079060	Aa_G4500.h1.t1
OG0015920	CARHR079120, CARHR079110	Aa_G4540.h1.t1
OG0015921	CARHR079510	Aa_G4960.h1.t1
OG0015922	CARHR079550	Aa_G5020.h1.t1
OG0015923	CARHR079610	Aa_G5090.h1.t1
OG0015924	CARHR079750	Aa_G75610.h1.t1
OG0015925	CARHR286880	Aa_G679790.h1.t1
OG0015926	CARHR079900	Aa_G75780.h1.t1
OG0015927	CARHR080080	Aa_G51080.h1.t1
OG0015928	CARHR080170	Aa_G51170.h1.t1
OG0015929	CARHR080210	Aa_G51210.h1.t1
OG0015930	CARHR080230	Aa_G51230.h1.t1
OG0015931	CARHR080270	Aa_G269300.h1.t1
OG0015932	CARHR080290	Aa_G269310.h1.t1
OG0015933	CARHR215460	Aa_G455970.h1.t1
OG0015934	CARHR080650	Aa_G163070.h1.t1
OG0015936	CARHR080900	Aa_G47800.h1.t1
OG0015937	CARHR080960	Aa_G49800.h1.t1
OG0015939	CARHR103050	Aa_G47250.h1.t1
OG0015940	CARHR081450	Aa_G47050.h1.t1
OG0015941	CARHR081560	Aa_G47850.h1.t1
OG0015942	CARHR081620	Aa_G78920.h1.t1
OG0015943	CARHR081650	Aa_G78880.h1.t1
OG0015944	CARHR082130	Aa_G174550.h1.t1
OG0015945	CARHR082230	Aa_G174430.h1.t1
OG0015946	CARHR082260	Aa_G174400.h1.t1
OG0015947	CARHR082320	Aa_G174330.h1.t1
OG0015948	CARHR082340	Aa_G174310.h1.t1
OG0015949	CARHR082380	Aa_G174280.h1.t1
OG0015950	CARHR082410	Aa_G174250.h1.t1
OG0015951	CARHR082490	Aa_G174140.h1.t1
OG0015952	CARHR082580	Aa_G767410.h1.t1
OG0015953	CARHR082600	Aa_G765540.h1.t1
OG0015954	CARHR082760	Aa_G301990.h1.t1
OG0015955	CARHR082960	Aa_G24400.h1.t1
OG0015956	CARHR083310	Aa_G24130.h1.t1
OG0015957	CARHR083330	Aa_G24100.h1.t1
OG0015958	CARHR083400	Aa_G101460.h1.t1
OG0015959	CARHR083420	Aa_G101440.h1.t1
OG0015960	CARHR083450	Aa_G101420.h1.t1
OG0015961	CARHR083550	Aa_G101350.h1.t1
OG0015962	CARHR083560	Aa_G101340.h1.t1
OG0015963	CARHR083600	Aa_G101310.h1.t1
OG0015964	CARHR083670	Aa_G403700.h1.t1
OG0015965	CARHR083860	Aa_G403540.h1.t1
OG0015966	CARHR083940	Aa_G34870.h1.t1, Aa_G34870.h2.t1
OG0015967	CARHR083990	Aa_G34790.h1.t1
OG0015968	CARHR084050	Aa_G34750.h1.t1
OG0015969	CARHR084110	Aa_G34700.h1.t1
OG0015970	CARHR084140	Aa_G34670.h1.t1
OG0015971	CARHR084150	Aa_G34660.h1.t1
OG0015972	CARHR084360	Aa_G34490.h1.t1
OG0015973	CARHR084370	Aa_G34480.h1.t1
OG0015974	CARHR084420	Aa_G324490.h1.t1
OG0015975	CARHR084560	Aa_G569370.h1.t1
OG0015976	CARHR084570	Aa_G569380.h1.t1
OG0015977	CARHR061290	Aa_G169780.h1.t1
