Orthogroup	Cardamine_hirsuta	Alyssum_gmelinii
OG0015992	CARHR085900, CARHR288750	Ag014G1932200
OG0015993	CARHR085930	Ag014G1933300
OG0015994	CARHR101610	Ag014G1935700
OG0015995	CARHR086140	Ag014G1937200
OG0015996	CARHR086580	Ag014G1943500
OG0015997	CARHR086600	Ag014G1943800
OG0015998	CARHR086660	Ag014G1944600
OG0015999	CARHR086850	Ag014G1947900
OG0016000	CARHR086880	Ag014G1948500
OG0016001	CARHR087030	Ag014G1950400
OG0016002	CARHR087100	Ag014G1951800
OG0016003	CARHR087270	Ag014G1954600
OG0016004	CARHR087400	Ag014G1956600
OG0016005	CARHR144140	Ag014G1960300
OG0016006	CARHR087700	Ag014G1960700
OG0016007	CARHR088220	Ag014G1968400
OG0016009	CARHR088510	Ag014G1973800
OG0016010	CARHR088550	Ag014G1974000
OG0016011	CARHR088620	Ag014G1975500
OG0016012	CARHR088650	Ag014G1976000
OG0016013	CARHR088820	Ag014G1978700
OG0016014	CARHR089030	Ag014G1987300
OG0016015	CARHR089410	Ag014G1992800
OG0016016	CARHR089310	Ag014G1994000
OG0016017	CARHR089710	Ag014G1999300
OG0016018	CARHR089800	Ag014G2001100
OG0016019	CARHR089820	Ag014G2001400
OG0016020	CARHR089840	Ag014G2001600
OG0016021	CARHR090040	Ag014G2004900
OG0016022	CARHR090230	Ag014G2006900
OG0016023	CARHR090270	Ag014G2008000
OG0016024	CARHR090460	Ag014G2011200
OG0016025	CARHR090660	Ag014G2017200
OG0016026	CARHR233880	Ag014G2019600
OG0016027	CARHR091020	Ag014G2022500
OG0016028	CARHR091080	Ag014G2022800
OG0016029	CARHR091380	Ag014G2027800
OG0016030	CARHR091470	Ag014G2029300
OG0016031	CARHR091480	Ag014G2029400
OG0016032	CARHR091490	Ag014G2029500
OG0016033	CARHR091520	Ag014G2029800
OG0016034	CARHR091760	Ag014G2033500
OG0016035	CARHR091770	Ag014G2033600
OG0016036	CARHR091950	Ag014G2039900
OG0016038	CARHR092250	Ag014G2047000
OG0016039	CARHR092280	Ag014G2047300
OG0016040	CARHR092450	Ag014G2087100, Ag014G2050200
OG0016041	CARHR092520	Ag014G2051900
OG0016042	CARHR092770	Ag014G2058400
OG0016043	CARHR092800	Ag014G2058700
OG0016044	CARHR093030	Ag014G2063500
OG0016045	CARHR093180	Ag014G2067400
OG0016047	CARHR093260	Ag014G2069800
OG0016048	CARHR093330	Ag014G2070800
OG0016049	CARHR093360	Ag014G2071300
OG0016050	CARHR093380	Ag014G2071500
OG0016051	CARHR093420	Ag014G2072100, Ag014G2088300
OG0016052	CARHR181180	Ag014G2074200
OG0016053	CARHR093570	Ag014G2077700
OG0016054	CARHR093720	Ag014G2083600
OG0016055	CARHR093910	Ag014G2090700, Ag014G2086600
OG0016056	CARHR094020	Ag014G2092200
OG0016057	CARHR094050	Ag011G1214800, Ag014G2092600
OG0016058	CARHR094180	Ag014G2094500
OG0016059	CARHR094210	Ag014G2095500
OG0016060	CARHR094320	Ag014G2098900
OG0016061	CARHR094340	Ag014G2099200
OG0016062	CARHR094500	Ag014G2110700
OG0016064	CARHR094580	Ag014G2114300
OG0016065	CARHR094610	Ag014G2115100
OG0016066	CARHR094630	Ag014G2116600
OG0016067	CARHR094620	Ag014G2116700
OG0016068	CARHR094710	Ag014G2117300
OG0016069	CARHR094870	Ag014G2124500
OG0016070	CARHR094880	Ag014G2124600
OG0016071	CARHR095060	Ag014G2130500
OG0016072	CARHR095090	Ag014G2131100
OG0016073	CARHR095180	Ag014G2132800
OG0016074	CARHR095300	Ag014G2134000
OG0016075	CARHR095310	Ag014G2134100
OG0016076	CARHR095430	Ag014G2137200
OG0016077	CARHR095550	Ag014G2143400
OG0016078	CARHR095770	Ag024G2894200, Ag014G2150900, Ag014G2151000
OG0016079	CARHR095860	Ag014G2151700
OG0016080	CARHR095900	Ag014G2152100
OG0016081	CARHR096230	Ag014G2157100
OG0016082	CARHR096260	Ag014G2157700
OG0016083	CARHR096490	Ag014G2166200
OG0016084	CARHR096540	Ag014G2166300
OG0016085	CARHR096610	Ag014G2167300
OG0016086	CARHR096700	Ag014G2168900, Ag027G3072100
OG0016087	CARHR096750	Ag014G2169600, Ag027G3071100
OG0016088	CARHR265760	Ag073G5260600
OG0016089	CARHR265750	Ag073G5260800
OG0016090	CARHR265740	Ag073G5261000
OG0016091	CARHR265580	Ag073G5262000
OG0016092	CARHR104820	Ag061G5018500
OG0016093	CARHR262440	Ag061G5019200
OG0016094	CARHR262450	Ag061G5019300
OG0016095	CARHR263160	Ag061G5025300
OG0016096	CARHR263630	Ag061G5027600
OG0016097	CARHR288760	Ag061G5030100
OG0016098	CARHR213940	Ag061G5030700
OG0016100	CARHR214680	Ag061G5035500
OG0016101	CARHR214880	Ag061G5036900
OG0016102	CARHR214920	Ag061G5037100
OG0016103	CARHR215380	Ag061G5041600
OG0016104	CARHR216250	Ag061G5046400
OG0016105	CARHR259290	Ag061G5047000
OG0016106	CARHR184240	Ag061G5047200
OG0016107	CARHR184310	Ag061G5047300
OG0016108	CARHR184320	Ag061G5047700
OG0016109	CARHR099750	Ag064G5101300, Ag027G3005600
OG0016110	CARHR099310	Ag027G3014300
OG0016111	CARHR099190	Ag027G3017300
OG0016112	CARHR099090	Ag027G3019100
OG0016113	CARHR111610	Ag027G3026900
OG0016114	CARHR098740	Ag027G3028300
OG0016115	CARHR098480	Ag027G3033600
OG0016116	CARHR098350	Ag027G3037000
OG0016117	CARHR097600	Ag027G3057200
OG0016118	CARHR097540	Ag027G3057800
OG0016119	CARHR097520	Ag027G3057900
OG0016120	CARHR097480	Ag027G3058400
OG0016121	CARHR097310	Ag027G3061500
OG0016122	CARHR097270	Ag027G3061700
OG0016123	CARHR097200	Ag027G3062800
OG0016124	CARHR096710	Ag027G3071900
OG0016125	CARHR238220	Ag068G5215900
OG0016126	CARHR237870	Ag068G5231200
OG0016127	CARHR180650	Ag069G5232900
OG0016128	CARHR058500	Ag036G4084400
OG0016129	CARHR058430	Ag036G4085600
OG0016130	CARHR058230	Ag036G4088000
OG0016131	CARHR292200	Ag036G4091200
OG0016132	CARHR292310	Ag036G4092100
OG0016133	CARHR058110	Ag036G4094700
OG0016134	CARHR057590	Ag036G4098900
OG0016135	CARHR057700	Ag036G4099400
OG0016136	CARHR057790	Ag036G4100000
OG0016137	CARHR057810	Ag036G4100100
OG0016138	CARHR057310	Ag036G4108100
OG0016139	CARHR053870	Ag036G4112500
OG0016140	CARHR034490	Ag036G4113900
OG0016141	CARHR056180	Ag036G4114900
OG0016142	CARHR056270	Ag036G4115000
OG0016143	CARHR056600	Ag036G4115400
OG0016144	CARHR028870	Ag036G4118500
OG0016145	CARHR055560	Ag036G4119500
OG0016146	CARHR194150	Ag060G5001700
OG0016147	CARHR194180	Ag060G5002300
OG0016148	CARHR194230	Ag060G5002700
OG0016149	CARHR194240	Ag060G5002900
OG0016150	CARHR194310	Ag060G5004800
OG0016151	CARHR194360	Ag060G5005800
OG0016152	CARHR194490	Ag060G5008100
OG0016153	CARHR194640	Ag060G5013300
OG0016154	CARHR194800	Ag060G5015000
OG0016155	CARHR194840	Ag060G5015700
OG0016156	CARHR194850	Ag060G5015800
OG0016157	CARHR185150	Ag043G4433100
OG0016158	CARHR287990	Ag043G4447500
OG0016159	CARHR182020	Ag043G4447700
OG0016160	CARHR288030	Ag043G4447800
OG0016161	CARHR182630	Ag043G4456300
OG0016162	CARHR110310	Ag096G5474200
OG0016163	CARHR162110	Ag017G2411800
OG0016164	CARHR162080	Ag017G2412500
OG0016165	CARHR162040	Ag017G2413100
OG0016166	CARHR161960	Ag017G2414400
OG0016167	CARHR161920	Ag017G2415100
OG0016168	CARHR161690	Ag017G2416600
OG0016169	CARHR161550	Ag017G2419000
OG0016170	CARHR212630	Ag017G2419800
OG0016171	CARHR161520	Ag017G2421000
OG0016172	CARHR161420	Ag017G2424100
OG0016173	CARHR161410	Ag017G2424200
OG0016174	CARHR161370	Ag017G2424700
OG0016175	CARHR161230	Ag017G2427000
OG0016176	CARHR161200	Ag017G2427200
OG0016177	CARHR161170	Ag017G2429200
OG0016178	CARHR161110	Ag017G2429600
OG0016179	CARHR161010	Ag017G2431300
OG0016180	CARHR160900	Ag017G2433200
OG0016181	CARHR160890	Ag017G2433400
OG0016182	CARHR160830	Ag017G2434100
OG0016183	CARHR000150	Ag034G3650400
OG0016184	CARHR000210	Ag034G3651200
OG0016185	CARHR000230	Ag034G3651400
OG0016187	CARHR000380	Ag034G3652600
OG0016188	CARHR000410	Ag034G3652900
OG0016189	CARHR000450	Ag034G3653400
OG0016190	CARHR000460	Ag034G3653500
OG0016191	CARHR000470	Ag034G3653600
OG0016192	CARHR000480	Ag034G3653700
OG0016193	CARHR000550	Ag034G3654700
OG0016194	CARHR000630	Ag034G3655400
OG0016196	CARHR000690	Ag034G3656700
OG0016197	CARHR000790	Ag034G3658100
OG0016198	CARHR000900	Ag034G3659400
OG0016199	CARHR001030, CARHR001010	Ag034G3660100
OG0016200	CARHR001150	Ag034G3661400
OG0016201	CARHR001190	Ag034G3661600
OG0016202	CARHR001220	Ag034G3662200
OG0016203	CARHR001550	Ag034G3666800
OG0016204	CARHR104150	Ag034G3666900
OG0016205	CARHR001620	Ag034G3667500
OG0016206	CARHR001640	Ag034G3667700
OG0016207	CARHR001710	Ag034G3668400
OG0016208	CARHR001820	Ag034G3670600, Ag034G3670500
OG0016209	CARHR001920	Ag034G3671400
OG0016210	CARHR001930	Ag034G3671500
OG0016211	CARHR002000	Ag034G3672400
OG0016212	CARHR002140	Ag034G3673700
OG0016213	CARHR002440	Ag034G3678200
OG0016214	CARHR002550	Ag034G3681500
OG0016215	CARHR002760	Ag034G3682700
OG0016216	CARHR002770	Ag034G3682800
OG0016217	CARHR002780	Ag034G3683500
OG0016218	CARHR002920	Ag034G3686300
OG0016219	CARHR002980	Ag034G3687100
OG0016220	CARHR003020	Ag034G3688300
OG0016221	CARHR003080	Ag034G3689600
OG0016222	CARHR003160	Ag034G3690600
OG0016223	CARHR003380	Ag034G3694000
OG0016225	CARHR003650	Ag034G3696900
OG0016226	CARHR003890	Ag034G3699700
OG0016227	CARHR003920	Ag034G3700000
OG0016228	CARHR003990	Ag034G3700700
OG0016229	CARHR004280	Ag034G3704500
OG0016230	CARHR004300	Ag034G3704900
OG0016231	CARHR004370	Ag034G3705700
OG0016232	CARHR004380	Ag034G3705800
OG0016233	CARHR004400	Ag034G3706000
OG0016234	CARHR004510	Ag034G3707500
OG0016235	CARHR004560	Ag034G3708200
OG0016236	CARHR004610	Ag034G3708800
OG0016237	CARHR004800	Ag034G3711900
OG0016238	CARHR004830	Ag034G3712200
OG0016239	CARHR004870	Ag034G3712600
OG0016240	CARHR004890	Ag034G3712800
OG0016241	CARHR004930	Ag034G3713900
OG0016242	CARHR005110	Ag034G3716600
OG0016243	CARHR005190	Ag034G3717900
OG0016244	CARHR005350	Ag034G3720400
OG0016245	CARHR005360	Ag034G3720500
OG0016246	CARHR005370	Ag034G3720700
OG0016247	CARHR005430	Ag034G3721500
OG0016248	CARHR055910	Ag034G3724400
OG0016249	CARHR006010	Ag034G3727300
OG0016250	CARHR006060	Ag034G3727900
OG0016251	CARHR006130	Ag034G3728500
OG0016252	CARHR006140	Ag034G3728600
OG0016253	CARHR006160	Ag034G3728900
OG0016254	CARHR006370	Ag034G3730000
OG0016255	CARHR006390	Ag034G3730300
OG0016256	CARHR006420	Ag034G3730500
OG0016257	CARHR006510	Ag034G3731700
OG0016258	CARHR006530	Ag034G3731900
OG0016259	CARHR006590	Ag034G3732500
OG0016260	CARHR006640	Ag034G3733100
OG0016261	CARHR006680	Ag034G3733400
OG0016262	CARHR006730	Ag034G3733900
OG0016263	CARHR006750	Ag034G3734400
OG0016264	CARHR006970	Ag034G3738500, Ag034G3738200
OG0016265	CARHR106260	Ag034G3739900
OG0016266	CARHR231780	Ag034G3741000
OG0016267	CARHR007200	Ag034G3742200
OG0016268	CARHR007300	Ag034G3743300
OG0016269	CARHR007310	Ag034G3743400
OG0016270	CARHR007490	Ag034G3745500
OG0016271	CARHR007520	Ag034G3745700
OG0016272	CARHR007660	Ag034G3747100
OG0016273	CARHR004500	Ag034G3748800
OG0016274	CARHR007930	Ag034G3751900
OG0016275	CARHR008000	Ag034G3752900
OG0016276	CARHR008020	Ag034G3753100
OG0016277	CARHR008130	Ag034G3754100
OG0016278	CARHR008360	Ag034G3756800
OG0016279	CARHR008420	Ag034G3757400
OG0016280	CARHR008490	Ag034G3758100
OG0016281	CARHR008520	Ag034G3758300
OG0016282	CARHR008550	Ag034G3758600
OG0016283	CARHR008600	Ag034G3759000
OG0016284	CARHR008640	Ag034G3759900
OG0016285	CARHR008680	Ag034G3760300
OG0016286	CARHR008690	Ag034G3760400
OG0016287	CARHR008930	Ag034G3763400
OG0016288	CARHR009090	Ag034G3764800
OG0016289	CARHR009100	Ag034G3765000
OG0016290	CARHR009200	Ag034G3767200
OG0016291	CARHR006410	Ag034G3767900
OG0016292	CARHR009410	Ag034G3771400
OG0016293	CARHR009420	Ag034G3771500
OG0016294	CARHR009590	Ag034G3774900
OG0016295	CARHR009650	Ag034G3775600
OG0016296	CARHR009800	Ag034G3777200
OG0016297	CARHR009810	Ag034G3777400
OG0016298	CARHR009820	Ag034G3777500
OG0016299	CARHR009870	Ag034G3778100
OG0016300	CARHR009950	Ag034G3778700
OG0016301	CARHR010360	Ag034G3784400
OG0016302	CARHR010450	Ag034G3786500
OG0016303	CARHR010680	Ag034G3789900
OG0016304	CARHR010710	Ag034G3790200
OG0016305	CARHR011020	Ag034G3795000
OG0016306	CARHR011090	Ag034G3796300
OG0016308	CARHR259360	Ag034G3800300
OG0016309	CARHR011430	Ag034G3801700
OG0016310	CARHR218370	Ag034G3801800
OG0016311	CARHR011830	Ag034G3808200
OG0016312	CARHR011970	Ag034G3811500
OG0016313	CARHR012000	Ag034G3811900
OG0016314	CARHR012080	Ag034G3813500
OG0016315	CARHR012360	Ag034G3818100
OG0016316	CARHR012410	Ag034G3818800
OG0016317	CARHR012550	Ag034G3821000
OG0016318	CARHR012560	Ag034G3821100
OG0016319	CARHR012660	Ag034G3822800
OG0016320	CARHR012720	Ag034G3823500
OG0016321	CARHR012780	Ag034G3824800
OG0016323	CARHR012850	Ag034G3826600
OG0016324	CARHR012940	Ag034G3827500
OG0016325	CARHR013110	Ag034G3831500
OG0016326	CARHR013310	Ag034G3834700
OG0016327	CARHR013500	Ag034G3837100
OG0016328	CARHR013540	Ag034G3838000
OG0016329	CARHR013600	Ag034G3840100
OG0016330	CARHR013620	Ag034G3840300
OG0016331	CARHR013890	Ag034G3844800
OG0016332	CARHR014010	Ag034G3845900
OG0016333	CARHR014070	Ag034G3847200
OG0016334	CARHR014100	Ag034G3847400
OG0016335	CARHR014210	Ag034G3850700
OG0016336	CARHR014260	Ag034G3851200
OG0016337	CARHR014360	Ag034G3853100
OG0016338	CARHR014350	Ag034G3853200
OG0016339	CARHR014530	Ag034G3855400
OG0016340	CARHR014570	Ag034G3855700
OG0016341	CARHR014600	Ag034G3856500
OG0016342	CARHR014700	Ag034G3859300
OG0016343	CARHR014720	Ag034G3859600
OG0016344	CARHR014730	Ag034G3859700
OG0016345	CARHR014790	Ag034G3860500
OG0016346	CARHR015000	Ag034G3865600
OG0016347	CARHR015060	Ag034G3866100
OG0016348	CARHR015720	Ag034G3880700
OG0016349	CARHR015860	Ag034G3882200
OG0016350	CARHR015920	Ag034G3883100
OG0016351	CARHR015960	Ag034G3883400
OG0016352	CARHR016020	Ag034G3884000
OG0016353	CARHR016190	Ag034G3888400
OG0016354	CARHR016230	Ag034G3888800
OG0016355	CARHR071080	Ag034G3889400
OG0016356	CARHR016540	Ag034G3897300
OG0016358	CARHR016820	Ag034G3901000
OG0016359	CARHR016920	Ag034G3902200
OG0016360	CARHR016950	Ag034G3902700
OG0016361	CARHR017060	Ag034G3904000
OG0016362	CARHR017100	Ag034G3904500
OG0016363	CARHR017120	Ag034G3904800
OG0016364	CARHR017140	Ag034G3905000
OG0016365	CARHR017470	Ag034G3911200
OG0016366	CARHR017610	Ag034G3913200
OG0016368	CARHR017770	Ag034G3915500
OG0016369	CARHR017790	Ag034G3915700
OG0016370	CARHR258530	Ag034G3917600
OG0016371	CARHR017850	Ag034G3917900
OG0016372	CARHR017920	Ag034G3919900
OG0016373	CARHR185140	Ag034G3922800
OG0016374	CARHR018030	Ag034G3923900
OG0016375	CARHR018060	Ag034G3924200
OG0016376	CARHR018080	Ag034G3924400
OG0016377	CARHR018090	Ag034G3924500
OG0016378	CARHR018140	Ag034G3925200
OG0016379	CARHR018180	Ag034G3925500
OG0016380	CARHR018350	Ag034G3930300
OG0016381	CARHR018360	Ag034G3930400
OG0016382	CARHR018370	Ag034G3930600
OG0016383	CARHR120050	Ag034G3933900
OG0016384	CARHR018620	Ag034G3937900
OG0016385	CARHR018640	Ag034G3938100
OG0016386	CARHR018680	Ag034G3938600
OG0016387	CARHR018700	Ag034G3938900
OG0016388	CARHR018720	Ag034G3939200
OG0016389	CARHR018750	Ag034G3939700
OG0016390	CARHR018820	Ag034G3941600
OG0016391	CARHR264230	Ag034G3944900
OG0016392	CARHR265080	Ag034G3945300
OG0016393	CARHR019310	Ag034G3949300
OG0016394	CARHR019440, CARHR128300	Ag034G3953100
OG0016395	CARHR019460	Ag034G3953700
OG0016396	CARHR019590	Ag034G3957500
OG0016397	CARHR019680	Ag034G3958800
OG0016398	CARHR019720	Ag034G3959500
OG0016399	CARHR019800	Ag034G3960700
OG0016400	CARHR019880	Ag034G3961500
OG0016401	CARHR019900	Ag034G3961800
OG0016402	CARHR019930	Ag034G3962300
OG0016403	CARHR019960	Ag034G3962600
OG0016404	CARHR020060	Ag034G3963900
OG0016405	CARHR020170	Ag034G3965800
OG0016406	CARHR020320	Ag034G3968700
OG0016407	CARHR101970	Ag034G3968900
OG0016408	CARHR020520	Ag034G3974100
OG0016409	CARHR020530	Ag034G3974300
OG0016410	CARHR020610	Ag034G3975300
OG0016411	CARHR021000	Ag034G3983100
OG0016412	CARHR021030	Ag034G3983400
OG0016413	CARHR021300	Ag034G3990000
OG0016414	CARHR021500	Ag034G3995600
OG0016415	CARHR021710	Ag034G4000800
OG0016416	CARHR114700	Ag034G4003900
OG0016417	CARHR021920	Ag034G4006600, Ag034G4005900
OG0016418	CARHR021930	Ag034G4006700
OG0016419	CARHR021960	Ag034G4007000
OG0016420	CARHR021990	Ag034G4007300
OG0016421	CARHR022000	Ag034G4007400
OG0016423	CARHR022110	Ag034G4009700
OG0016424	CARHR022130	Ag034G4009800
OG0016425	CARHR022150	Ag034G4010200
OG0016426	CARHR022160	Ag034G4010400
OG0016427	CARHR022510	Ag034G4015600
OG0016428	CARHR022530	Ag034G4015800
OG0016429	CARHR022540	Ag034G4016000
OG0016430	CARHR022800	Ag034G4021700
OG0016431	CARHR022820	Ag034G4021900
OG0016432	CARHR022890	Ag034G4022800
OG0016433	CARHR035320, CARHR022910	Ag034G4022900
OG0016434	CARHR022980	Ag034G4023600
OG0016435	CARHR023060	Ag034G4025500
OG0016436	CARHR023130	Ag034G4026900
OG0016437	CARHR023150	Ag034G4028700
OG0016438	CARHR023160	Ag034G4028800
OG0016439	CARHR023380	Ag034G4033100
OG0016440	CARHR023440	Ag034G4035000
OG0016441	CARHR290930	Ag034G4039500
OG0016442	CARHR290970	Ag034G4041000
OG0016443	CARHR291040	Ag034G4042000
OG0016444	CARHR291060	Ag034G4042200
OG0016445	CARHR291140	Ag034G4043500
OG0016446	CARHR291180	Ag034G4044200
OG0016447	CARHR291190	Ag034G4044300
OG0016448	CARHR291210	Ag034G4045000
OG0016449	CARHR291240	Ag034G4045200
OG0016450	CARHR064580	Ag034G4047400
OG0016451	CARHR064540	Ag034G4048300
OG0016452	CARHR064510	Ag034G4048500
OG0016453	CARHR036160	Ag034G4049400
OG0016454	CARHR064410	Ag034G4049600
OG0016455	CARHR064390	Ag034G4050100
OG0016456	CARHR064380	Ag034G4050200
OG0016457	CARHR057220	Ag034G4051400
OG0016458	CARHR064180	Ag034G4054400
OG0016459	CARHR063900	Ag034G4058500
OG0016460	CARHR063810	Ag034G4060200
OG0016461	CARHR063750	Ag034G4061800
OG0016462	CARHR063510	Ag034G4065000
OG0016463	CARHR063320	Ag034G4068600
OG0016465	CARHR063190	Ag034G4071000
OG0016466	CARHR063170	Ag034G4071600
OG0016467	CARHR032170	Ag052G4851500
OG0016468	CARHR032180	Ag052G4851800
OG0016469	CARHR032260	Ag052G4853300
OG0016470	CARHR032380	Ag052G4854900
OG0016471	CARHR032510	Ag052G4856200
OG0016472	CARHR032610	Ag052G4856800
OG0016473	CARHR032630	Ag052G4857600
OG0016474	CARHR032670	Ag052G4858100
OG0016475	CARHR120750, CARHR180190, CARHR159320	Ag002G0096000
OG0016476	CARHR047880	Ag002G0129700
OG0016477	CARHR047930	Ag002G0132200
OG0016478	CARHR047940	Ag002G0132800
OG0016479	CARHR273810	Ag002G0143900
OG0016480	CARHR048550	Ag002G0160800
OG0016481	CARHR048690	Ag002G0165200
OG0016482	CARHR048890	Ag002G0168900
OG0016483	CARHR049020	Ag002G0172300
OG0016484	CARHR049050	Ag002G0172800
OG0016485	CARHR049060	Ag002G0172900
OG0016486	CARHR049070	Ag002G0173400
OG0016487	CARHR049080	Ag002G0173600
OG0016488	CARHR049090	Ag002G0173700
OG0016489	CARHR049400	Ag002G0178400
OG0016491	CARHR259370	Ag002G0191600
OG0016492	CARHR050400	Ag002G0193400
OG0016493	CARHR050460	Ag002G0193900
OG0016494	CARHR050560	Ag002G0197700
OG0016495	CARHR050780	Ag002G0202900
OG0016496	CARHR051290	Ag002G0209900
OG0016497	CARHR260960	Ag002G0210400
OG0016498	CARHR051350, CARHR051360	Ag002G0212400
OG0016499	CARHR051450	Ag002G0213800
OG0016500	CARHR051460	Ag002G0213900
OG0016501	CARHR051670	Ag002G0217700
OG0016502	CARHR051910	Ag002G0224200
OG0016503	CARHR051730	Ag002G0227700
OG0016504	CARHR052370	Ag002G0231500
OG0016505	CARHR052430	Ag002G0232300
OG0016506	CARHR052560	Ag002G0235100
OG0016507	CARHR052620	Ag002G0236200
OG0016508	CARHR052730	Ag002G0237900
OG0016509	CARHR110960	Ag002G0238100
OG0016510	CARHR052880	Ag002G0242200
OG0016511	CARHR052900	Ag002G0243000
OG0016512	CARHR053170	Ag002G0246200
OG0016513	CARHR053250	Ag002G0246800
OG0016514	CARHR053470	Ag002G0249900
OG0016515	CARHR283790	Ag002G0250900
OG0016516	CARHR283850	Ag002G0251500
OG0016517	CARHR235400	Ag002G0251600
OG0016518	CARHR283940	Ag002G0252300
OG0016519	CARHR284170	Ag002G0253700
OG0016520	CARHR284180	Ag002G0254200
OG0016521	CARHR053820, CARHR278220	Ag002G0259300
OG0016522	CARHR053910	Ag002G0260000
OG0016523	CARHR053950	Ag002G0260600
OG0016524	CARHR104770	Ag002G0262500
OG0016525	CARHR054430	Ag002G0263200
OG0016526	CARHR056360	Ag002G0263600
OG0016527	CARHR054720	Ag002G0264700
OG0016528	CARHR054800	Ag002G0266600
OG0016529	CARHR054920	Ag002G0267200
OG0016530	CARHR055230	Ag002G0269600
OG0016531	CARHR289860	Ag002G0270100
OG0016532	CARHR289850	Ag002G0270200
OG0016533	CARHR289820	Ag002G0271900
OG0016534	CARHR289770	Ag002G0272400
OG0016535	CARHR289740	Ag002G0272700
OG0016536	CARHR289670	Ag002G0272800
OG0016537	CARHR046810	Ag024G2863100
OG0016538	CARHR046720	Ag024G2869100
OG0016539	CARHR257730, CARHR257740	Ag024G2880800
OG0016540	CARHR182240	Ag024G2882300
OG0016541	CARHR046640	Ag024G2883000
OG0016542	CARHR046550	Ag024G2884800
OG0016543	CARHR046490	Ag024G2886200
OG0016544	CARHR046480	Ag024G2886300
OG0016545	CARHR046420	Ag024G2893700
OG0016547	CARHR046300	Ag024G2896900
OG0016548	CARHR046180	Ag024G2899000
OG0016549	CARHR175380	Ag016G2282900
OG0016550	CARHR175370	Ag016G2284300
OG0016551	CARHR144230	Ag016G2304300
OG0016552	CARHR174620	Ag016G2310800
OG0016553	CARHR174600	Ag016G2311800
OG0016554	CARHR173940	Ag016G2330500
OG0016555	CARHR216590, CARHR173540	Ag016G2334700
OG0016556	CARHR066190	Ag016G2334900
OG0016557	CARHR178070	Ag016G2339300
OG0016558	CARHR178150	Ag016G2342600
OG0016559	CARHR178160	Ag016G2342700
OG0016560	CARHR234140	Ag016G2343000
OG0016561	CARHR178230	Ag016G2345400
OG0016562	CARHR178760	Ag016G2359000
OG0016563	CARHR145590	Ag016G2364000
OG0016564	CARHR252340	Ag016G2372000
OG0016566	CARHR252570	Ag016G2397000
OG0016567	CARHR237120	Ag065G5116900
OG0016568	CARHR237370	Ag065G5122600
OG0016570	CARHR237620	Ag065G5125000
OG0016571	CARHR237630	Ag065G5125500
OG0016572	CARHR155520	Ag065G5127300
OG0016573	CARHR183800	Ag025G2909000
OG0016574	CARHR222660	Ag025G2913400
OG0016575	CARHR037620	Ag025G2918900
OG0016576	CARHR037740	Ag025G2922600
OG0016577	CARHR037750	Ag025G2922700
OG0016578	CARHR037760	Ag025G2924500
OG0016579	CARHR037930	Ag025G2930900
OG0016580	CARHR037970	Ag025G2934300
OG0016581	CARHR037990	Ag025G2934500
OG0016582	CARHR251090	Ag025G2940900
OG0016583	CARHR038860	Ag025G2948700
