Orthogroup	Cardamine_hirsuta	Arabidopsis_thaliana
OG0018327	CARHR275850	AT5G62065.1
OG0018328	CARHR275790	AT5G61990.1
OG0018329	CARHR275590	AT5G61830.1
OG0018330	CARHR275160	AT5G61400.1
OG0018331	CARHR275110	AT5G61350.1
OG0018332	CARHR275030	AT5G61280.1
OG0018333	CARHR190070	AT5G23440.1
OG0018334	CARHR189510	AT5G24080.2
OG0018335	CARHR189140	AT5G24318.1
OG0018336	CARHR189110	AT5G24340.2
OG0018337	CARHR187880	AT5G25500.1
OG0018338	CARHR187870	AT5G25520.6
OG0018339	CARHR187690	AT5G25630.2
OG0018340	CARHR193420	AT5G19490.1
OG0018341	CARHR193240	AT5G19670.1
OG0018342	CARHR192100	AT5G20710.1
OG0018343	CARHR273080	AT5G59600.1
OG0018344	CARHR285350	AT5G59190.1
OG0018345	CARHR285360	AT5G59200.1
OG0018346	CARHR272850	AT5G58910.2
OG0018347	CARHR272480	AT5G58620.1
OG0018348	CARHR271720	AT5G57940.1
OG0018350	CARHR271240	AT5G57450.1
OG0018351	CARHR271200	AT5G57400.2
OG0018352	CARHR269710	AT5G56310.1
OG0018353	CARHR158670	AT3G49640.1
OG0018354	CARHR158350	AT3G49380.1
OG0018355	CARHR250950	AT4G02650.1
OG0018356	CARHR205910	AT5G07230.1
OG0018357	CARHR206000	AT5G07140.1
OG0018358	CARHR207940	AT5G05300.1
OG0018359	CARHR208500	AT5G04780.1
OG0018360	CARHR212380	AT5G01020.1
OG0018361	CARHR210970	AT5G02440.1
OG0018362	CARHR211280	AT5G02070.1
OG0018363	CARHR211500	AT5G01180.1
OG0018365	CARHR211850	AT5G01490.1
OG0018366	CARHR211880	AT5G01520.1
OG0018367	CARHR212050	AT5G01690.1
OG0018368	CARHR212290	AT5G01940.3
OG0018369	CARHR082870	AT3G08570.1
OG0018370	CARHR213010	AT5G41315.2
OG0018371	CARHR213840	AT5G41470.1
OG0018372	CARHR074570	AT1G79915.1
OG0018373	CARHR074610	AT1G79880.1
OG0018374	CARHR073480	AT1G79710.1
OG0018375	CARHR073080	AT1G79420.1
OG0018376	CARHR072960	AT1G79310.1
OG0018378	CARHR071640	AT1G78172.1
OG0018379	CARHR071150	AT1G77640.1
OG0018380	CARHR070860	AT1G77380.1
OG0018381	CARHR023450	AT1G23070.1
OG0018382	CARHR070680	AT1G77210.1
OG0018383	CARHR070600	AT1G77122.1
OG0018384	CARHR106000	AT2G15630.1
OG0018385	CARHR069930	AT1G76380.2
OG0018386	CARHR069880	AT1G76320.1
OG0018387	CARHR068500	AT1G75170.1
OG0018388	CARHR068470	AT1G75140.1
OG0018389	CARHR107690	AT2G17525.1
OG0018390	CARHR107930	AT2G17680.1
OG0018391	CARHR045950	AT1G56180.1
OG0018392	CARHR057380	AT1G65610.1
OG0018393	CARHR044420	AT1G54090.1
OG0018394	CARHR044350	AT1G54020.2
OG0018395	CARHR044110	AT1G53820.1
OG0018396	CARHR130560	AT2G36295.1
OG0018398	CARHR131090	AT2G36730.1
OG0018399	CARHR154900	AT3G46770.1
OG0018400	CARHR217180	AT5G35110.1
OG0018401	CARHR217480	AT5G35460.1
OG0018402	CARHR218010	AT4G12680.1
OG0018403	CARHR217980	AT4G12640.1
OG0018404	CARHR218280	AT4G12970.1
OG0018405	CARHR219270	AT4G13600.1
OG0018406	CARHR220090	AT4G14100.1
OG0018407	CARHR220310	AT4G14225.1
OG0018408	CARHR220490	AT4G14305.1
OG0018409	CARHR221210	AT4G14730.1
OG0018410	CARHR221420	AT4G14850.1
OG0018411	CARHR066350, CARHR066380	AT1G73325.1
OG0018412	CARHR066600	AT1G73580.1
OG0018413	CARHR026810	AT1G24290.1
OG0018414	CARHR115140, CARHR061830, CARHR051180, CARHR214190, CARHR115190, CARHR051190, CARHR111230, CARHR111210	AT5G38392.1
OG0018415	CARHR067820	AT1G74540.1
OG0018416	CARHR067990	AT1G74700.1
OG0018417	CARHR068020	AT1G74720.1
OG0018418	CARHR138460	AT2G43390.1
OG0018419	CARHR061610	AT1G68790.1
OG0018420	CARHR061970	AT1G69085.1
OG0018422	CARHR236160	AT4G28397.1
OG0018424	CARHR236480	AT4G28703.1
OG0018425	CARHR262250	AT5G39930.1
OG0018426	CARHR262090	AT5G40010.1
OG0018427	CARHR104580	AT3G44290.1
OG0018428	CARHR149380	AT3G27870.1
OG0018429	CARHR222320	AT3G43800.1
OG0018431	CARHR176160	AT5G45810.1
OG0018432	CARHR155900, CARHR155870, CARHR155880, CARHR155890	AT3G47190.1
OG0018433	CARHR177450	AT5G45120.1
OG0018434	CARHR177460	AT5G45113.1
OG0018435	CARHR286670	AT3G28630.1
OG0018437	CARHR041220	AT1G51170.1
OG0018438	CARHR042130	AT1G51965.1
OG0018439	CARHR042170	AT1G52040.1
OG0018439	CARHR042160	AT1G52000.1
OG0018440	CARHR042400	AT1G52290.1
OG0018441	CARHR042470	AT1G52340.1
OG0018442	CARHR042950	AT1G52790.1
OG0018443	CARHR181020	AT5G43000.1
OG0018444	CARHR128100	AT2G34020.2
OG0018445	CARHR129190	AT2G35030.1
OG0018446	CARHR129360	AT2G35200.1
OG0018447	CARHR129610	AT2G35460.1
OG0018448	CARHR129710	AT2G35540.1
OG0018449	CARHR225440	AT4G18593.1
OG0018451	CARHR224830	AT4G18060.1
OG0018452	CARHR224700	AT4G17960.1
OG0018453	CARHR262690	AT5G39600.1
OG0018455	CARHR224380	AT4G17660.1
OG0018457	CARHR175460	AT5G46340.1
OG0018458	CARHR160380	AT3G50840.1
OG0018459	CARHR160010	AT3G50510.1
OG0018460	CARHR144370	AT2G01818.1
OG0018461	CARHR159580	AT3G50220.1
OG0018462	CARHR265230	AT5G52260.1
OG0018463	CARHR105150	AT2G13370.1
OG0018464	CARHR103940	AT2G07040.1
OG0018465	CARHR104750	AT2G13680.1
OG0018466	CARHR107220	AT2G16940.2
OG0018467	CARHR229850	AT4G22820.1
OG0018468	CARHR229470	AT4G22580.1
OG0018469	CARHR152030	AT3G28950.1
OG0018470	CARHR226670	AT4G19890.1
OG0018471	CARHR075350	AT3G01580.1
OG0018472	CARHR226970	AT4G20140.1
OG0018473	CARHR227170	AT4G20350.2
OG0018474	CARHR260170	AT4G09100.1
OG0018475	CARHR227890	AT4G21320.1
OG0018476	CARHR226460	AT4G19650.2
OG0018477	CARHR223460	AT4G16835.1
OG0018478	CARHR223710	AT4G17140.3
OG0018479	CARHR074910	AT3G02030.2
OG0018480	CARHR074960	AT3G01990.5
OG0018481	CARHR074990	AT3G01970.1
OG0018482	CARHR075010	AT3G01940.1
OG0018483	CARHR075170	AT3G01750.1
OG0018484	CARHR075200	AT3G01720.1
OG0018485	CARHR075370	AT3G01550.1
OG0018486	CARHR075410	AT3G01520.1
OG0018487	CARHR075470	AT3G01490.1
OG0018488	CARHR281350	AT5G66360.2
OG0018489	CARHR281470	AT5G66250.4
OG0018490	CARHR281500	AT5G66230.2
OG0018491	CARHR281590	AT5G66150.1
OG0018492	CARHR291490	AT3G63480.1
OG0018493	CARHR291590	AT3G63380.1
OG0018494	CARHR291600	AT3G63370.1
OG0018495	CARHR172860	AT3G62590.1
OG0018496	CARHR172390	AT3G62040.1
OG0018497	CARHR248080	AT4G00040.1
OG0018499	CARHR171790	AT3G61450.2
OG0018500	CARHR169820	AT3G59420.1
OG0018501	CARHR169500	AT3G59080.1
OG0018502	CARHR168920	AT3G58520.1
OG0018503	CARHR168110	AT3G57790.1
OG0018505	CARHR166580	AT3G56460.1
OG0018506	CARHR166310	AT3G56160.1
OG0018507	CARHR164940	AT3G54960.1
OG0018508	CARHR163660	AT3G53770.1
OG0018509	CARHR163610	AT3G53700.1
OG0018510	CARHR162950	AT3G53100.1
OG0018511	CARHR162660	AT3G52780.1
OG0018512	CARHR162420	AT3G52600.1
OG0018514	CARHR102710, CARHR102730	AT2G04750.1
OG0018515	CARHR058830	AT1G66730.1
OG0018519	CARHR109390	AT2G18800.1
OG0018520	CARHR109750	AT2G19310.1
OG0018521	CARHR136130	AT2G41010.1
OG0018522	CARHR217420	AT5G35400.2
OG0018523	CARHR134390	AT2G39500.1
OG0018524	CARHR132680	AT2G38100.3
OG0018525	CARHR131740	AT2G37790.1
OG0018526	CARHR254340	AT4G11950.1
OG0018527	CARHR112300	AT2G21400.2
OG0018528	CARHR113580	AT2G22370.1
OG0018529	CARHR152360	AT3G42860.1
OG0018530	CARHR035750	AT1G43980.1
OG0018531	CARHR035070	AT1G36730.1
OG0018532	CARHR286320	AT1G35220.1
OG0018533	CARHR262000	AT1G35140.1
OG0018534	CARHR032890	AT1G33440.1
OG0018535	CARHR256610	AT4G10250.1
OG0018536	CARHR255220	AT4G11350.1
OG0018537	CARHR186660	AT5G26910.1
OG0018538	CARHR186480, CARHR154630	AT5G27030.2
OG0018539	CARHR186200	AT5G27680.1
OG0018540	CARHR186050	AT5G27440.1
OG0018542	CARHR110860	AT2G20330.1
OG0018543	CARHR111290	AT2G20635.1
OG0018544	CARHR183970	AT5G48330.1
OG0018545	CARHR143510	AT2G48110.1
OG0018546	CARHR142240	AT2G46890.1
OG0018547	CARHR140560	AT2G45350.1
OG0018549	CARHR079170	AT3G04900.1
OG0018550	CARHR219380	AT4G13650.1
OG0018551	CARHR138170	AT2G43100.1
OG0018552	CARHR138040	AT2G42980.1
OG0018553	CARHR137990	AT2G42920.1
OG0018554	CARHR137880	AT2G42800.1
OG0018555	CARHR136920	AT2G41835.1
OG0018559	CARHR076300	AT3G02320.1
OG0018560	CARHR076500	AT3G02500.3
OG0018561	CARHR076640	AT3G02640.1
OG0018562	CARHR076800	AT3G02790.1
OG0018563	CARHR076870	AT3G02860.2
OG0018564	CARHR077330	AT3G03300.1
OG0018565	CARHR077480	AT3G03470.1
OG0018566	CARHR077520	AT3G03510.1
OG0018567	CARHR077590	AT3G03580.1
OG0018570	CARHR078820	AT3G04610.1
OG0018571	CARHR079010	AT3G04760.1
OG0018572	CARHR079690	AT3G05345.1
OG0018573	CARHR079700	AT3G05340.1
OG0018574	CARHR080060	AT3G05620.1
OG0018575	CARHR080220	AT3G05750.1
OG0018577	CARHR081940	AT3G07290.1
OG0018578	CARHR082180	AT3G07525.2
OG0018579	CARHR083120	AT3G08800.1
OG0018580	CARHR218640	AT4G13180.1
OG0018581	CARHR083980	AT3G09570.1
OG0018583	CARHR085580	AT3G10986.1
OG0018585	CARHR086310	AT3G11760.1
OG0018586	CARHR087200	AT3G12685.1
OG0018587	CARHR087300	AT3G12770.1
OG0018588	CARHR087470	AT3G12950.1
OG0018589	CARHR087770	AT3G13180.1
OG0018590	CARHR087860	AT3G13226.1
OG0018591	CARHR087870	AT3G13229.1
OG0018592	CARHR088700	AT3G13898.1
OG0018593	CARHR089400	AT3G14380.1
OG0018594	CARHR090100	AT3G15120.2
OG0018595	CARHR090370	AT3G15352.4
OG0018596	CARHR090450	AT3G15395.1
OG0018597	CARHR091680	AT3G16470.1
OG0018599	CARHR093800	AT3G18440.1
OG0018600	CARHR143910	AT2G01400.1
OG0018601	CARHR094600	AT3G19190.2
OG0018602	CARHR094640	AT3G19230.1
OG0018603	CARHR287230, CARHR283480	AT2G07695.1
OG0018604	CARHR095070	AT3G19615.1
OG0018605	CARHR095080	AT3G19620.1
OG0018606	CARHR095120	AT3G19660.1
OG0018607	CARHR095570	AT3G20040.1
OG0018608	CARHR096860	AT3G20970.1
OG0018609	CARHR265620	AT5G52630.1
OG0018610	CARHR262700	AT5G39590.1
OG0018611	CARHR263210	AT5G39200.1, AT5G39140.1, AT5G39170.1
OG0018612	CARHR284320	AT5G47900.1
OG0018613	CARHR097730	AT3G21780.1
OG0018614	CARHR097330	AT3G21380.1
OG0018615	CARHR144520	AT2G01918.1
OG0018616	CARHR057400	AT1G65620.1
OG0018617	CARHR056210	AT1G64800.1
OG0018618	CARHR055510	AT1G54410.1
OG0018619	CARHR194060	AT5G18950.1
OG0018620	CARHR194760	AT5G18290.1
OG0018621	CARHR162190	AT3G52420.1
OG0018622	CARHR161930	AT3G52170.1
OG0018623	CARHR000350	AT1G02010.4
OG0018624	CARHR000390	AT1G01960.1
OG0018625	CARHR000400	AT1G01950.3
OG0018626	CARHR001590	AT1G02290.1
OG0018627	CARHR002900	AT1G03540.1
OG0018628	CARHR003260	AT1G03920.1
OG0018629	CARHR003430	AT1G04090.1
OG0018630	CARHR003450	AT1G04110.1
OG0018631	CARHR003720	AT1G04390.1
OG0018632	CARHR004320	AT1G04920.1
OG0018633	CARHR004440	AT1G05010.1
OG0018634	CARHR004530, CARHR126470	AT1G05065.1
OG0018635	CARHR004950	AT1G05460.1
OG0018636	CARHR005320	AT1G05800.1
OG0018637	CARHR006500	AT1G06800.1
OG0018638	CARHR006660	AT1G06990.1
OG0018639	CARHR006870	AT1G07160.1
OG0018640	CARHR007060	AT1G07350.1
OG0018641	CARHR007380	AT1G07590.1
OG0018642	CARHR007530	AT1G07740.1
OG0018643	CARHR007810	AT1G08035.1
OG0018644	CARHR007890	AT1G08070.1
OG0018645	CARHR008850	AT1G08940.1
OG0018646	CARHR009130	AT1G09190.1
OG0018647	CARHR009390	AT1G09415.1
OG0018648	CARHR009770	AT1G09794.1
OG0018649	CARHR009930	AT1G09890.3
OG0018652	CARHR011540	AT1G11290.1
OG0018653	CARHR011930	AT1G11630.1
OG0018654	CARHR012460	AT1G12100.1
OG0018655	CARHR013630	AT1G13250.1
OG0018657	CARHR014920	AT1G14460.1
OG0018658	CARHR015590	AT1G15050.1
OG0018659	CARHR015850	AT1G15320.1
OG0018660	CARHR016080	AT1G15510.1
OG0018661	CARHR016070	AT1G15520.1
OG0018662	CARHR016210	AT1G15730.1
OG0018663	CARHR016990	AT1G16515.2
OG0018664	CARHR017420	AT1G16916.2
OG0018666	CARHR017660	AT1G17120.1
OG0018667	CARHR018260	AT1G17650.1
OG0018668	CARHR020190	AT1G19670.1
OG0018670	CARHR020660	AT1G20150.1
OG0018671	CARHR020720	AT1G20225.1
OG0018672	CARHR020730	AT1G20230.1
OG0018673	CARHR020780	AT1G20300.1
OG0018674	CARHR285150	AT5G42440.1
OG0018675	CARHR023180	AT1G22830.1
OG0018676	CARHR023220	AT1G22870.1
OG0018677	CARHR291050	AT1G71740.1
OG0018678	CARHR231690	AT4G24265.2
OG0018681	CARHR048120	AT1G63295.2
OG0018682	CARHR048600	AT1G63030.1
OG0018683	CARHR048760	AT1G62935.1
OG0018684	CARHR048880	AT1G62870.1
OG0018685	CARHR049140	AT1G62700.1
OG0018686	CARHR049830	AT1G62290.1
OG0018687	CARHR051880	AT1G60860.1
OG0018688	CARHR052390	AT1G60590.1
OG0018689	CARHR052980	AT1G60000.1
OG0018690	CARHR284190	AT1G58320.1
OG0018691	CARHR054950	AT1G56570.1
OG0018692	CARHR055180	AT1G56430.1
OG0018693	CARHR261610	AT5G40405.1
OG0018694	CARHR046590	AT1G64355.1
OG0018695	CARHR174730	AT5G46770.1
OG0018696	CARHR173530	AT5G47800.2
OG0018697	CARHR252630	AT4G04900.1
OG0018698	CARHR237700	AT4G29800.2
OG0018699	CARHR290640	AT4G16008.1
OG0018700	CARHR038140	AT1G48510.3
OG0018701	CARHR038290	AT1G48640.1
OG0018703	CARHR039060	AT1G49110.1
OG0018705	CARHR039180	AT1G49180.1
OG0018706	CARHR293920	AT4G38170.1
OG0018707	CARHR293990	AT4G38213.1
OG0018708	CARHR294320	AT4G38590.2
OG0018709	CARHR247200	AT4G39530.1
OG0018710	CARHR247050	AT4G39675.1
OG0018711	CARHR246170	AT4G37780.1
OG0018712	CARHR246110	AT4G37720.1
OG0018713	CARHR246090	AT4G37700.1
OG0018714	CARHR245880	AT4G37480.1
OG0018715	CARHR245760	AT4G37380.1
OG0018716	CARHR245620	AT4G36890.1
OG0018717	CARHR245520	AT4G36980.4
OG0018719	CARHR244220	AT4G35850.1
OG0018722	CARHR243440	AT4G35130.1
OG0018723	CARHR243130	AT4G34840.1
OG0018724	CARHR243110	AT4G34810.1
OG0018725	CARHR242250	AT3G24000.1
OG0018726	CARHR239780	AT4G31850.1
OG0018728	CARHR156470	AT3G47790.1
OG0018729	CARHR100000	AT2G13295.1
OG0018730	CARHR099880	AT3G23880.1
OG0018731	CARHR065610	AT1G72690.1
OG0018732	CARHR065540	AT1G72620.1
OG0018733	CARHR023650	AT1G23200.1
OG0018734	CARHR025260	AT1G26700.1
OG0018735	CARHR249160	AT4G01130.1
OG0018736	CARHR248070	AT4G00030.1
OG0018737	CARHR000970	AT1G01453.2
OG0018738	CARHR004490	AT1G05040.1
OG0018739	CARHR239330	AT1G06143.1
OG0018740	CARHR006090	AT1G06475.1
OG0018741	CARHR012020	AT1G11710.1
OG0018743	CARHR022470	AT1G22120.1
OG0018744	CARHR024110	AT1G23710.1
OG0018745	CARHR024280	AT1G23880.1
OG0018746	CARHR024870	AT1G27045.4
OG0018747	CARHR024950	AT1G26960.1
OG0018748	CARHR025520	AT1G26440.2
OG0018749	CARHR025600, CARHR077090	AT1G26320.1
OG0018750	CARHR025780	AT1G26140.1
OG0018751	CARHR025990	AT1G25470.1
OG0018752	CARHR026170	AT1G25320.1
OG0018753	CARHR028120	AT1G28690.1
OG0018755	CARHR035290	AT1G43130.1
OG0018757	CARHR035920	AT1G44414.1
OG0018758	CARHR042340	AT1G52200.1
OG0018759	CARHR112660	AT1G53935.1, AT4G01260.1, AT5G23180.1
OG0018760	CARHR050300	AT1G64295.1, AT1G64290.1
OG0018761	CARHR051660	AT1G61105.1
OG0018762	CARHR052360	AT1G60610.1
OG0018763	CARHR283950	AT1G58460.2
OG0018764	CARHR054790	AT1G56720.1
OG0018765	CARHR054870	AT1G56620.1
OG0018766	CARHR056530	AT1G65040.2
OG0018767	CARHR057540	AT1G65710.1
OG0018768	CARHR060950	AT1G68250.1
OG0018769	CARHR061510	AT1G68700.1
OG0018770	CARHR067210	AT1G74055.1
OG0018771	CARHR070460	AT1G76952.1
OG0018772	CARHR070810	AT1G77320.3
OG0018773	CARHR072020	AT1G78530.1
OG0018774	CARHR072850	AT1G79200.1
OG0018776	CARHR074300	AT1G80180.1
OG0018777	CARHR074410	AT1G80090.1
OG0018779	CARHR087480	AT3G12955.1
OG0018780	CARHR087820	AT3G13222.1
OG0018781	CARHR088440	AT3G13700.1
OG0018783	CARHR094280	AT3G18840.2
OG0018784	CARHR100140	AT3G24070.1
OG0018786	CARHR103790	AT2G06200.2
OG0018788	CARHR104790	AT2G13610.1
OG0018790	CARHR106490	AT2G16270.1
OG0018791	CARHR180920	AT5G43070.1
OG0018793	CARHR111530	AT2G20825.1
OG0018794	CARHR111620	AT2G20875.1
OG0018795	CARHR292900	AT2G23290.1
OG0018796	CARHR293050	AT2G23430.1
OG0018797	CARHR293110	AT2G23470.1
OG0018798	CARHR118240	AT2G24100.1
OG0018799	CARHR117430	AT2G24570.1
OG0018800	CARHR117140	AT2G24700.1
OG0018801	CARHR116830	AT2G24762.1
OG0018804	CARHR118990	AT2G26810.1
OG0018805	CARHR130350	AT2G36110.1
OG0018806	CARHR128080	AT2G34010.1
OG0018807	CARHR128400	AT2G34340.1
OG0018808	CARHR130850	AT2G36560.1
OG0018809	CARHR132100	AT2G37510.2
OG0018810	CARHR134760	AT2G39851.1
OG0018811	CARHR138370	AT2G43280.1
OG0018812	CARHR142490	AT2G47115.1
OG0018813	CARHR143800	AT2G01270.1
OG0018814	CARHR145080	AT2G02540.1
OG0018815	CARHR147150	AT3G26130.2
OG0018816	CARHR149430	AT3G27920.1
OG0018817	CARHR152540	AT3G43120.1
OG0018818	CARHR151010	AT3G44960.2
OG0018819	CARHR149930	AT3G45730.1
OG0018820	CARHR163690	AT3G53790.1
OG0018821	CARHR158440, CARHR158480, CARHR158470	AT3G49480.2
OG0018822	CARHR158810	AT3G49740.1
OG0018823	CARHR160260	AT3G50750.1
OG0018824	CARHR160910	AT3G51325.1
OG0018825	CARHR163530	AT3G53600.1
OG0018826	CARHR165100	AT3G55080.1
OG0018827	CARHR166670	AT3G56550.1
OG0018828	CARHR170720	AT3G60400.1
OG0018829	CARHR172680	AT3G62340.1
OG0018830	CARHR206890	AT5G06180.1
OG0018831	CARHR197860	AT5G15460.1
OG0018832	CARHR190270	AT5G23270.1
OG0018833	CARHR189170	AT5G24313.1
OG0018834	CARHR185260	AT5G28646.1
OG0018835	CARHR259250	AT4G08040.1
OG0018836	CARHR259320	AT4G08210.1
OG0018837	CARHR260600, CARHR260860	AT4G10000.1
OG0018838	CARHR256600	AT4G10260.1
OG0018839	CARHR293200, CARHR255240, CARHR255230	AT4G11340.1
OG0018840	CARHR252550	AT4G04972.1
OG0018841	CARHR252000	AT4G03565.1
OG0018842	CARHR246740	AT4G39952.1
OG0018843	CARHR246070	AT4G37010.2
OG0018844	CARHR243850	AT4G35520.2
OG0018845	CARHR243100	AT4G34800.1
OG0018847	CARHR236110	AT4G28370.1
OG0018848	CARHR234490	AT4G26880.1
OG0018849	CARHR234390	AT4G26770.1
OG0018850	CARHR234160	AT4G26580.1
OG0018851	CARHR234020	AT4G26455.1
OG0018852	CARHR233240	AT4G25790.1
OG0018853	CARHR231900	AT4G24510.1
OG0018854	CARHR224400	AT4G17680.1
OG0018855	CARHR221380	AT4G14820.1
OG0018856	CARHR219520	AT4G13730.1
OG0018858	CARHR218320	AT4G13020.3
OG0018859	CARHR216770	AT5G35790.1
OG0018860	CARHR215340	AT5G37570.1
OG0018861	CARHR261600	AT5G40410.1
OG0018862	CARHR181940	AT5G42450.1
OG0018863	CARHR285070	AT5G42380.1
OG0018864	CARHR284890	AT5G42290.1
OG0018865	CARHR292000	AT5G43490.1
OG0018866	CARHR286230, CARHR286170	AT5G49015.1
OG0018867	CARHR258690	AT5G50000.1
OG0018868	CARHR258480	AT5G50160.1
OG0018869	CARHR258170	AT5G50335.1
OG0018870	CARHR257600	AT5G50720.1
OG0018871	CARHR257210	AT5G50990.1
OG0018872	CARHR256810	AT5G51210.1
OG0018873	CARHR264350	AT5G51550.1
OG0018874	CARHR264380	AT5G51585.1
OG0018875	CARHR264650	AT5G51770.1
OG0018876	CARHR264840	AT5G51910.1
OG0018877	CARHR265220	AT5G52250.1
OG0018878	CARHR265780	AT5G52850.1
OG0018880	CARHR267370	AT5G54165.1
OG0018881	CARHR278020	AT5G64110.1
OG0018882	CARHR281250	AT5G66500.1
OG0018883	CARHR281650	AT5G66100.1
OG0018885	CARHR280880	AT5G66815.1
OG0018886	CARHR244140	AT4G35783.1
OG0018888	CARHR249100	AT4G01200.1
OG0018890	CARHR270900	AT5G57123.1
OG0018892	CARHR133630	AT2G38905.1
OG0018894	CARHR066860	AT1G73780.1
OG0018913	CARHR157120	AT3G48350.1
OG0018914	CARHR156750	AT3G48020.1
OG0018915	CARHR144800	AT2G02140.1
OG0018916	CARHR261720	AT5G40380.1
OG0018918	CARHR196230	AT5G16940.1
OG0018919	CARHR197450	AT5G15860.1
OG0018920	CARHR197950	AT5G15340.1
OG0018921	CARHR198840	AT5G14470.1
OG0018922	CARHR200220	AT5G13230.1
OG0018923	CARHR201620	AT5G11600.1
OG0018924	CARHR201650	AT5G11570.1
OG0018925	CARHR202470	AT5G10820.1
OG0018926	CARHR203010, CARHR279180	AT5G10290.1
OG0018928	CARHR204720	AT5G08350.1
OG0018929	CARHR251680	AT4G03230.1
OG0018930	CARHR232200	AT4G24810.2
OG0018931	CARHR119020	AT2G26840.2
OG0018932	CARHR119090	AT2G26920.1
OG0018933	CARHR205790	AT5G07360.1
OG0018934	CARHR113460, CARHR112360	AT2G21450.2
OG0018935	CARHR179010	AT5G44230.1
OG0018936	CARHR232810	AT4G25400.2
OG0018937	CARHR231570	AT4G24170.1
OG0018938	CARHR027870	AT1G28375.1
OG0018939	CARHR029210	AT1G30220.1
OG0018941	CARHR031960	AT1G32510.1
OG0018943	CARHR145540	AT2G03210.2
OG0018945	CARHR280360	AT5G67265.1
OG0018946	CARHR279280	AT5G65320.1
OG0018947	CARHR278700	AT5G64710.1
OG0018948	CARHR277420	AT5G63560.1
OG0018950	CARHR193010	AT5G19870.1
OG0018952	CARHR274180	AT5G60520.1
OG0018953	CARHR273960	AT5G60280.1
OG0018954	CARHR272490	AT5G58630.1
OG0018956	CARHR265450	AT5G52460.1
OG0018957	CARHR269200	AT5G55830.1
OG0018958	CARHR158050	AT3G49170.1
OG0018959	CARHR206190	AT5G06960.1
OG0018961	CARHR207360	AT5G05860.1
OG0018963	CARHR208160, CARHR216350	AT5G05110.1
OG0018964	CARHR208560	AT5G04730.1
OG0018965	CARHR208970	AT5G04330.1
OG0018967	CARHR210530	AT5G02800.1
OG0018968	CARHR211060	AT5G02320.1
OG0018969	CARHR211590	AT5G01250.1
OG0018970	CARHR212100	AT5G01740.1
OG0018971	CARHR213720	AT5G40790.1
OG0018972	CARHR213530	AT5G40900.1
OG0018974	CARHR068810	AT1G75420.1
OG0018978	CARHR046070	AT5G48920.1
OG0018979	CARHR044590	AT1G54215.1
OG0018980	CARHR130640	AT2G36350.1
OG0018981	CARHR150800	AT3G45170.1
OG0018982	CARHR168670	AT3G58310.1
OG0018983	CARHR258630	AT5G50030.1
OG0018984	CARHR218800	AT4G13260.1
OG0018985	CARHR221450	AT4G14920.3
OG0018986	CARHR221980	AT4G15250.1
OG0018987	CARHR258500	AT5G50130.1
OG0018988	CARHR258510	AT5G50120.1
OG0018989	CARHR257560	AT5G50770.1
OG0018992	CARHR067610	AT1G74350.1
OG0018993	CARHR068130	AT1G74820.1
OG0018997	CARHR257130	AT5G51030.1
OG0018999	CARHR176650	AT5G45420.1
OG0019001	CARHR177920	AT5G44910.1
OG0019002	CARHR043060	AT1G52830.1
OG0019003	CARHR181750	AT5G42785.1
OG0019004	CARHR127530	AT2G33520.1
OG0019005	CARHR128460	AT2G34380.1
OG0019006	CARHR128600	AT2G34510.1
OG0019007	CARHR129090	AT2G34925.1
OG0019008	CARHR225710	AT4G18840.1
OG0019009	CARHR225600	AT4G18750.1
OG0019011	CARHR212670	AT5G41890.1
OG0019012	CARHR227650	AT4G21065.1
OG0019013	CARHR227910	AT4G21326.1
OG0019014	CARHR223200	AT4G16680.2
OG0019015	CARHR223300	AT4G16740.1
OG0019017	CARHR032120	AT1G32740.1
OG0019019	CARHR074860	AT3G02065.2
OG0019020	CARHR075050	AT3G01900.1
OG0019021	CARHR281260	AT5G66490.1
OG0019023	CARHR167070	AT3G56920.1
OG0019027	CARHR266840	AT5G53710.2
OG0019028	CARHR100890	AT3G24605.1
OG0019029	CARHR102270	AT2G04410.1
OG0019030	CARHR102890	AT2G04865.1
OG0019031	CARHR060090	AT1G67510.1
OG0019032	CARHR109430	AT2G18860.1
OG0019033	CARHR135860	AT2G40765.1
OG0019035	CARHR088380	AT3G13672.2
OG0019037	CARHR255660	AT4G10950.2
OG0019038	CARHR255530	AT4G11070.1
OG0019039	CARHR111120	AT2G20540.1
OG0019040	CARHR111570	AT2G20840.1
OG0019042	CARHR142680	AT2G19150.1
OG0019043	CARHR142180	AT2G46830.1
OG0019044	CARHR140670	AT2G45480.3
OG0019045	CARHR140640	AT2G45450.1
OG0019046	CARHR140020	AT2G44810.2
OG0019048	CARHR139900	AT2G44690.1
OG0019049	CARHR138050	AT2G42990.1
OG0019050	CARHR137820	AT2G42720.1
OG0019051	CARHR075710	AT3G01311.1
OG0019052	CARHR076310	AT3G02330.1
OG0019054	CARHR182180	AT5G49350.1
OG0019058	CARHR080660	AT3G06145.1
OG0019059	CARHR080860	AT3G06340.1
OG0019060	CARHR084120	AT3G09700.1
OG0019063	CARHR091870	AT3G16610.1
OG0019064	CARHR092200	AT3G16920.2
OG0019065	CARHR093090	AT3G17750.1
OG0019066	CARHR096280	AT3G20520.1
OG0019068	CARHR214270	AT5G38310.1
