Orthogroup	Cardamine_hirsuta	Arabidopsis_lyrata_NCBI
OG0016846	CARHR153420	XP_020881945.1
OG0016847	CARHR191630	XP_002871978.2
OG0016849	CARHR104510	XP_020881508.1
OG0016850	CARHR104460	XP_020882326.1
OG0016851	CARHR150650	XP_002877396.1
OG0016852	CARHR155230	XP_020882528.1
OG0016853	CARHR155500	XP_020879844.1
OG0016854	CARHR155680	XP_020880188.1
OG0016855	CARHR156120	XP_002877564.1
OG0016856	CARHR159060	XP_002877717.1
OG0016857	CARHR160240, CARHR160210	XP_020881653.1
OG0016858	CARHR162210	XP_002876144.1
OG0016859	CARHR163260	XP_002877915.1
OG0016860	CARHR211270	XP_002873037.1
OG0016861	CARHR259490, CARHR201070	XP_020878581.1, XP_002873547.1
OG0016862	CARHR192570	XP_020876654.1
OG0016863	CARHR188670	XP_002872126.1
OG0016864	CARHR260370	XP_020879258.1
OG0016865	CARHR260950	XP_002872481.1
OG0016866	CARHR255870	XP_020878345.1
OG0016867	CARHR255290	XP_002872571.1
OG0016868	CARHR254300	XP_020877669.1
OG0016869	CARHR251170	XP_002874895.1
OG0016870	CARHR251800	XP_020876439.1
OG0016871	CARHR247900	XP_020874686.1
OG0016872	CARHR245040	XP_020872569.1
OG0016874	CARHR235710	XP_002869525.1
OG0016875	CARHR235140	XP_002869562.1
OG0016876	CARHR234550	XP_020873799.1
OG0016877	CARHR234400	XP_002867541.1
OG0016878	CARHR233970	XP_020873660.1
OG0016879	CARHR233710	XP_020873609.1
OG0016880	CARHR233680, CARHR256870, CARHR035500	XP_020873727.1
OG0016881	CARHR233650	XP_020873661.1
OG0016882	CARHR233620	XP_020873470.1
OG0016883	CARHR233570	XP_002867582.1
OG0016884	CARHR233500	XP_002867585.1
OG0016885	CARHR233450	XP_002867587.1
OG0016886	CARHR233220	XP_002867591.1
OG0016887	CARHR231940	XP_020873725.1
OG0016888	CARHR230870	XP_020873691.1, XP_020873375.1
OG0016889	CARHR230830	XP_002867704.1
OG0016890	CARHR227770	XP_002867860.1
OG0016891	CARHR226160	XP_020874448.1
OG0016892	CARHR225960	XP_020874532.1
OG0016893	CARHR225590	XP_002867979.2
OG0016895	CARHR216180	XP_002870493.2
OG0016896	CARHR216150	XP_020875122.1
OG0016897	CARHR214300	XP_002870853.2
OG0016898	CARHR214060	XP_002868763.1
OG0016899	CARHR213310	XP_002870656.1
OG0016900	CARHR176500	XP_020871522.1, XP_020871515.1
OG0016902	CARHR183980	XP_020871748.1
OG0016903	CARHR183120	XP_020889226.1
OG0016904	CARHR258250	XP_020880388.1
OG0016905	CARHR257720	XP_002865817.1
OG0016906	CARHR257430	XP_002864077.1
OG0016907	CARHR264300	XP_002864116.1
OG0016908	CARHR264450	XP_002864121.1
OG0016909	CARHR264850	XP_002865883.1
OG0016910	CARHR265530	XP_020881351.1
OG0016911	CARHR265720	XP_002865929.1
OG0016912	CARHR270700	XP_020871452.1, XP_020879239.1
OG0016913	CARHR270730	XP_020888385.1, XP_002866178.1
OG0016915	CARHR281050	XP_020883306.1
OG0016916	CARHR133680	XP_002882751.1
OG0016917	CARHR288710	XP_020869643.1
OG0016919	CARHR234380	XP_020873403.1
OG0016920	CARHR197290	XP_020876279.1
OG0016938	CARHR155260	XP_002877491.1
OG0016939	CARHR155590	XP_020880765.1
OG0016941	CARHR157020	XP_002877606.1
OG0016942	CARHR156850	XP_002875879.1
OG0016943	CARHR156890	XP_002877599.1
OG0016944	CARHR156600	XP_020881544.1
OG0016945	CARHR143850	XP_020881290.1
OG0016946	CARHR144480	XP_020879897.1
OG0016947	CARHR216100	XP_020874805.1
OG0016948	CARHR194970	XP_002871801.1
OG0016949	CARHR195090	XP_002871792.1
OG0016950	CARHR195390	XP_002873853.1
OG0016951	CARHR195510	XP_002871777.1
OG0016952	CARHR195550	XP_002871776.1
OG0016953	CARHR248030	XP_020878527.1
OG0016954	CARHR195830	XP_020876547.1
OG0016955	CARHR196030	XP_002871752.2
OG0016956	CARHR196720	XP_020878931.1
OG0016957	CARHR196830	XP_002871717.1
OG0016958	CARHR197050	XP_020878818.1
OG0016960	CARHR198140	XP_020879079.1
OG0016961	CARHR198340	XP_002871640.1
OG0016962	CARHR105120	XP_020888617.1
OG0016963	CARHR262260	XP_020872951.1
OG0016964	CARHR198860	XP_002871620.1
OG0016965	CARHR035510, CARHR035490	XP_002891272.1
OG0016966	CARHR199570	XP_020878233.1
OG0016967	CARHR199590	XP_020879434.1
OG0016968	CARHR199750	XP_020878095.1
OG0016969	CARHR199760	XP_002873623.1
OG0016970	CARHR199810	XP_002873621.1
OG0016971	CARHR199840	XP_002871575.1
OG0016974	CARHR200730	XP_002871524.1
OG0016975	CARHR200970	XP_020876261.1
OG0016976	CARHR201120	XP_020877366.1
OG0016977	CARHR201300	XP_020878854.1
OG0016978	CARHR201640	XP_020878313.1
OG0016979	CARHR201680	XP_002873518.1
OG0016980	CARHR201780	XP_020878522.1
OG0016981	CARHR202150	XP_020875894.1
OG0016982	CARHR202320	XP_002871446.1
OG0016983	CARHR202400	XP_020876741.1
OG0016984	CARHR202450	XP_020876753.1
OG0016985	CARHR202610	XP_020876743.1
OG0016986	CARHR203100	XP_002871409.1
OG0016987	CARHR203110	XP_002871408.1
OG0016988	CARHR203220	XP_020879336.1
OG0016989	CARHR203330	XP_002871398.1
OG0016990	CARHR203360	XP_002871395.1
OG0016991	CARHR203380	XP_020878187.1
OG0016992	CARHR203720	XP_020877275.1
OG0016993	CARHR221260, CARHR089760	XP_002882894.2
OG0016995	CARHR203850	XP_002873410.1
OG0016996	CARHR203990	XP_020878488.1
OG0016997	CARHR204080	XP_020877308.1
OG0016998	CARHR204120	XP_020877306.1
OG0016999	CARHR204190	XP_020877303.1
OG0017000	CARHR204240	XP_002873382.1
OG0017001	CARHR204540	XP_020878164.1, XP_020878145.1
OG0017002	CARHR204820	XP_020877925.1
OG0017003	CARHR204950	XP_020879517.1
OG0017004	CARHR205110	XP_002871306.2
OG0017005	CARHR205170	XP_020878898.1
OG0017006	CARHR205200	XP_020878236.1
OG0017007	CARHR205490	XP_002871283.1
OG0017008	CARHR232390	XP_002867631.1
OG0017009	CARHR118530	XP_002878994.1
OG0017010	CARHR118490	XP_020885233.1
OG0017011	CARHR118520	XP_020885257.1
OG0017012	CARHR118550	XP_002878995.1
OG0017013	CARHR118580	XP_002880816.1
OG0017014	CARHR119100	XP_020883665.1
OG0017015	CARHR119430	XP_020883133.1
OG0017016	CARHR119480	XP_002879063.1
OG0017017	CARHR120130	XP_002879091.1
OG0017018	CARHR120470	XP_020885561.1
OG0017019	CARHR120870	XP_002880952.1
OG0017020	CARHR120990	XP_020883811.1
OG0017021	CARHR121350	XP_002879098.1
OG0017023	CARHR121570	XP_020882895.1
OG0017024	CARHR121750	XP_002881000.1
OG0017025	CARHR121800	XP_002881005.1
OG0017026	CARHR122110	XP_020885249.1
OG0017027	CARHR123100	XP_002879233.1, XP_020885562.1
OG0017028	CARHR046230	XP_002891507.1
OG0017029	CARHR124020	XP_002879267.1
OG0017030	CARHR124350	XP_002879283.1
OG0017031	CARHR124680	XP_002879306.1
OG0017033	CARHR125270	XP_002881186.1
OG0017034	CARHR125430	XP_002881195.1
OG0017035	CARHR125820	XP_002881212.1
OG0017036	CARHR126630	XP_002879410.2
OG0017037	CARHR180230	XP_020866343.1
OG0017038	CARHR180100	XP_002865418.1
OG0017039	CARHR179910	XP_020871031.1
OG0017041	CARHR178980	XP_020882661.1
OG0017042	CARHR232630	XP_020873840.1
OG0017043	CARHR232880	XP_020873329.1
OG0017044	CARHR269010	XP_020879548.1
OG0017045	CARHR181800	XP_002863762.1
OG0017046	CARHR037020	XP_002891361.1
OG0017047	CARHR036860	XP_002894037.1
OG0017048	CARHR027170	XP_020870153.1
OG0017049	CARHR027160	XP_002893484.1
OG0017050	CARHR027150	XP_020870503.1
OG0017051	CARHR036190	XP_002894003.1
OG0017052	CARHR036240	XP_020870160.1
OG0017053	CARHR036370	XP_002891320.1
OG0017054	CARHR144310	XP_002876773.1
OG0017055	CARHR027180	XP_020869939.1
OG0017056	CARHR027290	XP_020870634.1
OG0017057	CARHR027350	XP_020870196.1
OG0017058	CARHR027810	XP_020868995.1
OG0017059	CARHR028170	XP_020869641.1
OG0017060	CARHR028180	XP_002890786.1
OG0017061	CARHR028590	XP_002890800.2
OG0017062	CARHR029050, CARHR029040	XP_020867535.1
OG0017063	CARHR029620	XP_002893582.1
OG0017064	CARHR029420	XP_020867375.1
OG0017065	CARHR029380	XP_020867363.1
OG0017066	CARHR029230	XP_020867404.1
OG0017067	CARHR029850	XP_002893618.1
OG0017068	CARHR217170	XP_002870416.1
OG0017069	CARHR029920	XP_020867053.1
OG0017070	CARHR030040	XP_020869494.1
OG0017071	CARHR030490	XP_002890918.1
OG0017072	CARHR030900	XP_020868798.1
OG0017073	CARHR287050	XP_002891142.1
OG0017074	CARHR031170	XP_020867081.1
OG0017075	CARHR031660, CARHR033090	XP_020870993.1
OG0017076	CARHR031720	XP_002893720.1
OG0017077	CARHR031740	XP_020869217.1
OG0017078	CARHR031950	XP_020868033.1
OG0017079	CARHR145320	XP_002875178.1
OG0017080	CARHR145610	XP_020881183.1
OG0017081	CARHR145750	XP_002875204.1
OG0017082	CARHR145820	XP_020881977.1
OG0017083	CARHR145870	XP_020881751.1
OG0017084	CARHR280910	XP_002866737.1
OG0017085	CARHR280720	XP_002865039.1
OG0017086	CARHR280500	XP_002865024.1
OG0017087	CARHR280450	XP_020890136.1
OG0017088	CARHR280060	XP_002864995.2
OG0017089	CARHR280020	XP_002866697.2
OG0017090	CARHR279950	XP_002864988.1
OG0017092	CARHR279810	XP_002866691.1
OG0017093	CARHR279700	XP_002864975.1
OG0017095	CARHR279490	XP_020865692.1
OG0017097	CARHR279370, CARHR279380	XP_002864954.2
OG0017098	CARHR279230	XP_002866662.1
OG0017099	CARHR279170	XP_020871777.1
OG0017100	CARHR279070	XP_020871936.1
OG0017101	CARHR279060	XP_020879780.1
OG0017102	CARHR293740	XP_002866647.1
OG0017103	CARHR293830	XP_002864932.1
OG0017104	CARHR278820	XP_002864925.1
OG0017105	CARHR278480	XP_002864906.1
OG0017106	CARHR278250	XP_002866609.1
OG0017107	CARHR278000	XP_020869254.1
OG0017109	CARHR277840	XP_002864876.1
OG0017110	CARHR277820	XP_020881787.1
OG0017111	CARHR277630	XP_020869712.1
OG0017112	CARHR277140	XP_020871761.1
OG0017113	CARHR276880	XP_002866531.1
OG0017114	CARHR276840	XP_020888132.1
OG0017115	CARHR276710	XP_020890309.1
OG0017116	CARHR276440	XP_002866503.1
OG0017117	CARHR275960	XP_002866475.1
OG0017118	CARHR275400	XP_020868821.1
OG0017119	CARHR275310	XP_020888831.1
OG0017120	CARHR275250	XP_002866438.1
OG0017121	CARHR190470	XP_002874110.1
OG0017122	CARHR190420	XP_002872036.1
OG0017123	CARHR190370	XP_002874112.2
OG0017124	CARHR190120	XP_020877435.1
OG0017125	CARHR189860	XP_020879219.1
OG0017126	CARHR189710	XP_002872075.1
OG0017127	CARHR189570	XP_002874158.1
OG0017128	CARHR189550	XP_020876098.1
OG0017129	CARHR189040	XP_020878373.1
OG0017130	CARHR188890	XP_020879510.1
OG0017131	CARHR188760	XP_020878650.1
OG0017132	CARHR188610	XP_002874226.1
OG0017133	CARHR143240	XP_020882915.1
OG0017134	CARHR187910	XP_020876194.1
OG0017135	CARHR187830	XP_002872172.2
OG0017137	CARHR187380	XP_020882154.1
OG0017138	CARHR193540	XP_002873946.2
OG0017139	CARHR193360	XP_020878091.1
OG0017140	CARHR193270	XP_002871897.1
OG0017141	CARHR193040	XP_020879088.1
OG0017142	CARHR192900	XP_020878784.1
OG0017143	CARHR192610	XP_002871929.1
OG0017144	CARHR192530	XP_020879152.1
OG0017145	CARHR192480	XP_002873993.1
OG0017146	CARHR191900	XP_020877552.1
OG0017147	CARHR191850	XP_020878924.1
OG0017149	CARHR191200	XP_020877316.1
OG0017150	CARHR190940	XP_020879278.1
OG0017151	CARHR190760	XP_002872020.2
OG0017152	CARHR190610	XP_020879011.1
OG0017153	CARHR273730	XP_020886409.1
OG0017154	CARHR273510	XP_002866357.1
OG0017155	CARHR273330	XP_002864650.1
OG0017156	CARHR272840	XP_020869590.1
OG0017157	CARHR104480	XP_002877338.1
OG0017158	CARHR272410	XP_020886519.1
OG0017159	CARHR272350	XP_020884474.1
OG0017160	CARHR272320	XP_020884186.1
OG0017161	CARHR272310	XP_002866270.2
OG0017162	CARHR272010	XP_020878298.1
OG0017163	CARHR271740	XP_002866241.1
OG0017164	CARHR271590	XP_020889662.1
OG0017165	CARHR271520	XP_002866230.1
OG0017166	CARHR271270	XP_020871181.1
OG0017167	CARHR271020	XP_002864507.1
OG0017168	CARHR233560	XP_002867583.1
OG0017169	CARHR270870	XP_020877523.1
OG0017170	CARHR015290	XP_020866496.1
OG0017171	CARHR270650	XP_020871073.1
OG0017173	CARHR270300	XP_020871931.1
OG0017174	CARHR269990	XP_002866147.1
OG0017175	CARHR268670	XP_020890015.1
OG0017176	CARHR268560	XP_020886477.1
OG0017177	CARHR268300	XP_002866069.1
OG0017178	CARHR268230	XP_002864363.1
OG0017179	CARHR268220	XP_002864362.1
OG0017180	CARHR268160	XP_002864358.1
OG0017181	CARHR157910	XP_002877644.1
OG0017182	CARHR157880	XP_002877642.1
OG0017183	CARHR157740	XP_002877638.1
OG0017184	CARHR157720	XP_002875933.1
OG0017185	CARHR205770	XP_020876117.1
OG0017186	CARHR205990	XP_020876543.1
OG0017187	CARHR206010	XP_002871251.1
OG0017188	CARHR206040	XP_002871250.1
OG0017189	CARHR206030	XP_002871249.1
OG0017190	CARHR206090	XP_002873294.1
OG0017191	CARHR206100	XP_020878708.1
OG0017192	CARHR206340	XP_002873281.1
OG0017193	CARHR206400	XP_020879081.1
OG0017194	CARHR206730	XP_020876281.1
OG0017195	CARHR216510	XP_002870473.1
OG0017196	CARHR206980	XP_002871208.1
OG0017197	CARHR207400	XP_020875967.1
OG0017198	CARHR207520	XP_002873222.1
OG0017199	CARHR207930	XP_020875953.1
OG0017200	CARHR207970	XP_020876043.1
OG0017201	CARHR207980	XP_002873201.1
OG0017202	CARHR208110	XP_002873197.1
OG0017203	CARHR208140	XP_002871139.1
OG0017204	CARHR208360	XP_020876005.1
OG0017206	CARHR209740	XP_002873105.1
OG0017207	CARHR209900	XP_020879485.1
OG0017208	CARHR121210, CARHR210080	XP_020876150.1
OG0017209	CARHR210310	XP_020876635.1
OG0017210	CARHR210340	XP_020876634.1
OG0017211	CARHR210480	XP_020879558.1
OG0017212	CARHR173770	XP_002863334.1
OG0017213	CARHR210640	XP_002870986.1
OG0017214	CARHR210730	XP_020877618.1
OG0017215	CARHR210760	XP_020878467.1
OG0017216	CARHR211150	XP_020878999.1
OG0017217	CARHR211380	XP_020876703.1
OG0017218	CARHR211520	XP_002873023.1
OG0017219	CARHR211840	XP_002873011.2
OG0017220	CARHR212010	XP_020876632.1
OG0017221	CARHR212030	XP_020879337.1
OG0017222	CARHR212080	XP_020878666.1
OG0017223	CARHR212090	XP_020877369.1
OG0017224	CARHR212200	XP_002872990.1
OG0017225	CARHR212230	XP_002872987.1
OG0017226	CARHR261290	XP_020874308.1
OG0017227	CARHR213300	XP_020875463.1
OG0017228	CARHR287610	XP_002868586.1
OG0017229	CARHR212700	XP_020874355.1
OG0017230	CARHR074630	XP_020891641.1
OG0017231	CARHR074650	XP_020891640.1
OG0017232	CARHR074770	XP_020891107.1
OG0017233	CARHR074420	XP_002887846.2
OG0017234	CARHR074350	XP_020890175.1
OG0017235	CARHR074180	XP_002887836.1
OG0017236	CARHR074810	XP_020891101.1
OG0017237	CARHR073670	XP_020891161.1
OG0017238	CARHR073600	XP_002889270.1
OG0017239	CARHR073590	XP_002887806.1
OG0017240	CARHR073470	XP_020890546.1
OG0017241	CARHR073230	XP_020865648.1
OG0017242	CARHR036700	XP_020865602.1
OG0017243	CARHR073150	XP_020890016.1
OG0017244	CARHR072970	XP_002887779.1
OG0017245	CARHR072350	XP_020890459.1
OG0017246	CARHR072040	XP_020890467.1
OG0017247	CARHR071590	XP_002887723.1
OG0017248	CARHR071440	XP_020889797.1
OG0017249	CARHR071400	XP_020890666.1
OG0017250	CARHR071340	XP_002889164.1
OG0017251	CARHR071140	XP_002887693.1
OG0017252	CARHR071010	XP_002887686.1
OG0017253	CARHR070980	XP_020891155.1
OG0017254	CARHR070900	XP_002889142.1
OG0017255	CARHR070840	XP_002889139.1
OG0017256	CARHR070520	XP_002887666.1
OG0017257	CARHR070420	XP_002887662.1
OG0017258	CARHR070270	XP_020891474.1
OG0017259	CARHR070170	XP_020891319.1
OG0017260	CARHR148570	XP_020882607.1
OG0017261	CARHR069490	XP_020891720.1
OG0017262	CARHR069410	XP_020865899.1
OG0017263	CARHR069240	XP_020891600.1
OG0017264	CARHR069210	XP_020889665.1
OG0017265	CARHR068950	XP_020890225.1
OG0017266	CARHR054840	XP_002891990.2
OG0017267	CARHR281790, CARHR107600	XP_020889261.1
OG0017268	CARHR108210	XP_020885852.1
OG0017269	CARHR156090	XP_020881010.1
OG0017270	CARHR156040	XP_002875838.1
OG0017271	CARHR045970	XP_020870487.1
OG0017272	CARHR045770	XP_002891872.1
OG0017273	CARHR045750	XP_020870666.1
OG0017274	CARHR045570	XP_002891857.1
OG0017275	CARHR111350	XP_002884218.1
OG0017276	CARHR045400	XP_002894523.1
OG0017277	CARHR045280	XP_002891845.1
OG0017278	CARHR045120, CARHR045090	XP_002894505.1
OG0017279	CARHR045150	XP_002891836.1
OG0017280	CARHR044920	XP_020868739.1
OG0017281	CARHR044810	XP_020869277.1
OG0017282	CARHR044790	XP_002891818.1
OG0017283	CARHR044740	XP_020870244.1
OG0017285	CARHR044430	XP_002891788.1
OG0017286	CARHR044230	XP_002891781.1
OG0017287	CARHR043970	XP_002891766.1
OG0017288	CARHR043860	XP_020867135.1
OG0017289	CARHR217390	XP_002870428.1
OG0017290	CARHR117660	XP_020883248.1
OG0017291	CARHR043330	XP_020867151.1
OG0017292	CARHR130380	XP_020883730.1
OG0017293	CARHR130890	XP_002879619.1
OG0017294	CARHR131190	XP_020885768.1
OG0017295	CARHR266100	XP_020883035.1
OG0017296	CARHR259210	XP_020877456.1
OG0017297	CARHR258960	XP_020878542.1
OG0017298	CARHR217230	XP_020873887.1
OG0017299	CARHR217280	XP_020873187.1
OG0017300	CARHR217300	XP_002870422.1
OG0017301	CARHR217310	XP_002870425.1
OG0017302	CARHR217680	XP_020874473.1
OG0017303	CARHR217620	XP_020874475.1
OG0017304	CARHR217590	XP_020874807.1
OG0017305	CARHR218170	XP_020876612.1
OG0017306	CARHR218610	XP_020876178.1
OG0017307	CARHR218720	XP_020876554.1
OG0017308	CARHR219180	XP_020872699.1
OG0017309	CARHR013220	XP_002889976.1
OG0017310	CARHR219560, CARHR219530	XP_002870354.2
OG0017311	CARHR220200	XP_002868306.2
OG0017312	CARHR220210	XP_002870332.2
OG0017313	CARHR220730	XP_020872162.1
OG0017314	CARHR221400	XP_020874243.1
OG0017315	CARHR221470	XP_002870275.1
OG0017316	CARHR221490	XP_020874251.1
OG0017317	CARHR221550	XP_020874809.1
OG0017318	CARHR289990	XP_002870229.2
OG0017319	CARHR290140	XP_020874637.1
OG0017320	CARHR290250	XP_020874416.1
OG0017321	CARHR258520	XP_002864036.2
OG0017323	CARHR065970	XP_002887466.1
OG0017324	CARHR066010	XP_002888904.2
OG0017325	CARHR066030	XP_002887468.1
OG0017326	CARHR066080	XP_020889760.1
OG0017327	CARHR117160	XP_020883518.1
OG0017328	CARHR066430	XP_002887480.1
OG0017329	CARHR066460	XP_020891597.1
OG0017330	CARHR066620	XP_020890793.1
OG0017331	CARHR066680	XP_020891514.1
OG0017332	CARHR066740	XP_020890520.1
OG0017333	CARHR066810	XP_002887503.1
OG0017334	CARHR067230	XP_020889879.1
OG0017335	CARHR067960	XP_002887551.1
OG0017336	CARHR061670	XP_002888685.1
OG0017337	CARHR061680	XP_020891387.1
OG0017338	CARHR061750	XP_002887212.1
OG0017339	CARHR061900	XP_002888697.1
OG0017340	CARHR062090	XP_020889982.1
OG0017341	CARHR236200	XP_020874424.1
OG0017342	CARHR236350	XP_002867444.1
OG0017343	CARHR212710	XP_020874354.1
OG0017345	CARHR262290	XP_002870743.1
OG0017346	CARHR262080	XP_020872975.1
OG0017347	CARHR153450	XP_020880183.1
OG0017348	CARHR153440	XP_020880182.1
OG0017349	CARHR292500	XP_002877109.1
OG0017351	CARHR149500	XP_020882137.1
OG0017352	CARHR149120	XP_020880866.1
OG0017353	CARHR147850	XP_002875340.1
OG0017354	CARHR147690	XP_020880229.1
OG0017355	CARHR147470	XP_020882407.1
OG0017356	CARHR288530	XP_002876925.1
OG0017357	CARHR062700	XP_020890538.1
OG0017358	CARHR062560	XP_002887247.1
OG0017359	CARHR062510	XP_002887243.2
OG0017360	CARHR062470	XP_020889785.1
OG0017361	CARHR062430	XP_002887239.1
OG0017362	CARHR062200	XP_020891725.1
OG0017363	CARHR176290	XP_002865230.1
OG0017364	CARHR176350	XP_002863465.1
OG0017365	CARHR176480	XP_020866142.1
OG0017366	CARHR177700	XP_002865302.1, XP_002863529.1
OG0017367	CARHR040620	XP_002894260.1
OG0017368	CARHR040680, CARHR040600	XP_002894263.1
OG0017369	CARHR041520	XP_020867311.1
OG0017370	CARHR041680	XP_020870874.1
OG0017372	CARHR042330, CARHR091350	XP_002891678.1
OG0017373	CARHR042630	XP_020868132.1
OG0017374	CARHR042650	XP_020868134.1
OG0017375	CARHR042670	XP_002894385.1
OG0017376	CARHR042780	XP_002891706.1
OG0017377	CARHR042910	XP_002894401.1
OG0017378	CARHR181460	XP_020869244.1
OG0017379	CARHR181310	XP_002863728.1
OG0017380	CARHR216700	XP_020873943.1
OG0017381	CARHR180490	XP_002865435.2
OG0017383	CARHR127640	XP_002881292.1
OG0017384	CARHR127650	XP_002879462.1
OG0017385	CARHR127830	XP_002879469.2
OG0017386	CARHR127980	XP_002881310.2
OG0017387	CARHR128530	XP_020882747.1
OG0017389	CARHR129120	XP_002881367.2
OG0017390	CARHR129290	XP_002881378.1
OG0017391	CARHR129520	XP_002881393.1
OG0017392	CARHR129630	XP_002879553.1
OG0017394	CARHR226190	XP_002867941.1
OG0017395	CARHR123800, CARHR226070	XP_020874434.1
OG0017396	CARHR225920	XP_002867963.1
OG0017397	CARHR225970	XP_020874545.1
OG0017398	CARHR225640	XP_002867976.1
OG0017399	CARHR225480	XP_002870032.1
OG0017400	CARHR225100	XP_002870053.1
OG0017401	CARHR154870	XP_002877513.1
OG0017402	CARHR292820	XP_002880471.2
OG0017403	CARHR115270	XP_020882822.1
OG0017404	CARHR160430	XP_002876051.1
OG0017405	CARHR160270	XP_002876047.1
OG0017406	CARHR160150	XP_002877756.1
OG0017408	CARHR264610	XP_002864127.2
OG0017409	CARHR104090	XP_020887118.1
OG0017410	CARHR104000	XP_020889549.1
OG0017411	CARHR104740	XP_002885891.1
OG0017412	CARHR106170	XP_020889059.1
OG0017414	CARHR106800	XP_020888015.1
OG0017415	CARHR106910	XP_002884011.2
OG0017416	CARHR293400	XP_020888184.1
OG0017417	CARHR229720	XP_020873400.1
OG0017418	CARHR229440	XP_002867763.2
OG0017419	CARHR027100	XP_002890730.1
OG0017420	CARHR229250	XP_020873474.1
OG0017421	CARHR183490	XP_002865649.1
OG0017422	CARHR226990	XP_020872050.1
OG0017423	CARHR227260	XP_002867881.1
OG0017424	CARHR105070	XP_002885854.1
OG0017425	CARHR154000	XP_002875510.2
OG0017426	CARHR227640	XP_020874074.1
OG0017427	CARHR228140	XP_002869885.1
OG0017428	CARHR228160	XP_002867843.2
OG0017429	CARHR228480	XP_020873783.1
OG0017430	CARHR228650	XP_020873370.1
OG0017431	CARHR226530	XP_020874059.1
OG0017433	CARHR093600	XP_002885245.1
OG0017434	CARHR074880	XP_020886381.1
OG0017435	CARHR074920	XP_020886385.1
OG0017436	CARHR074980	XP_020886564.1
OG0017437	CARHR075100	XP_002884257.1
