Orthogroup	Cardamine_hirsuta	Arabidopsis_arenosa
OG0018838	CARHR256600	jg7368
OG0018839	CARHR293190, CARHR293170, CARHR293200, CARHR255240, CARHR255230	jg7501
OG0018840	CARHR252550	jg7758
OG0018841	CARHR252000	jg7832, jg7834
OG0018842	CARHR246740	jg8498
OG0018843	CARHR246070	jg8626
OG0018844	CARHR243850	jg8795
OG0018845	CARHR243100	jg8872
OG0018847	CARHR236110	jg9600
OG0018848	CARHR234490	jg9763
OG0018849	CARHR234390	jg9773
OG0018850	CARHR234160	jg9792
OG0018851	CARHR234020	jg9809
OG0018852	CARHR233240	jg9886
OG0018853	CARHR231900	jg10026
OG0018854	CARHR224400	jg10848
OG0018855	CARHR221380	jg11259
OG0018856	CARHR219520	jg11438
OG0018858	CARHR218320	jg11627
OG0018859	CARHR216770	jg11982
OG0018860	CARHR215340	jg12210
OG0018861	CARHR261600	jg12653
OG0018862	CARHR181940	jg21093
OG0018863	CARHR285070	jg21118
OG0018864	CARHR284890	jg21137
OG0018866	CARHR286230, CARHR286170	jg21505
OG0018867	CARHR258690	jg21652
OG0018868	CARHR258480	jg21668
OG0018869	CARHR258170	jg21696
OG0018870	CARHR257600	jg21732
OG0018871	CARHR257210	jg21756
OG0018872	CARHR256810	jg21783
OG0018873	CARHR264350	jg21826
OG0018874	CARHR264380	jg21829
OG0018875	CARHR264650	jg21855
OG0018876	CARHR264840	jg21873
OG0018877	CARHR265220	jg21917
OG0018878	CARHR265780	jg21992
OG0018880	CARHR267370	jg22199, jg22201
OG0018881	CARHR278020	jg23402
OG0018882	CARHR281250	jg23744
OG0018883	CARHR281650	jg23784
OG0018913	CARHR157120	jg14650
OG0018914	CARHR156750	jg14604
OG0018915	CARHR144800	jg13029
OG0018916	CARHR261720	jg12647
OG0018918	CARHR196230	jg5523
OG0018919	CARHR197450	jg5412
OG0018920	CARHR197950	jg5361
OG0018921	CARHR198840	jg5268
OG0018922	CARHR200220	jg5137
OG0018924	CARHR201650	jg4989
OG0018925	CARHR202470	jg4913
OG0018926	CARHR203010, CARHR279180	jg4859
OG0018928	CARHR204720	jg4683
OG0018929	CARHR251680	jg7919
OG0018930	CARHR232200	jg9990
OG0018931	CARHR119020	jg17519
OG0018932	CARHR119090	jg17540
OG0018933	CARHR205790	jg4576
OG0018936	CARHR232810	jg9927
OG0018937	CARHR231570	jg10066
OG0018938	CARHR027870	jg31364
OG0018939	CARHR029210	jg31566
OG0018940	CARHR031650	jg31874, jg31877
OG0018941	CARHR031960	jg31903
OG0018943	CARHR145540	jg13118
OG0018945	CARHR280360	jg23654
OG0018946	CARHR279280	jg23545
OG0018947	CARHR278700	jg23478
OG0018948	CARHR277420	jg23329
OG0018950	CARHR193010	jg5849
OG0018952	CARHR274180	jg22991
OG0018953	CARHR273960	jg22972
OG0018954	CARHR272490	jg22777
OG0018956	CARHR265450	jg21941
OG0018957	CARHR269200	jg22421
OG0018958	CARHR158050	jg14756
OG0018959	CARHR206190	jg4521
OG0018960	CARHR207000	jg4395
OG0018961	CARHR207360	jg4343
OG0018963	CARHR208160, CARHR216350	jg4264
OG0018964	CARHR208560	jg4220
OG0018965	CARHR208970	jg4183
OG0018967	CARHR210530	jg4013
OG0018968	CARHR211060	jg3968
OG0018969	CARHR211590	jg3902
OG0018970	CARHR212100	jg3841
OG0018971	CARHR213720	jg12700
OG0018972	CARHR213530	jg12710
OG0018974	CARHR068810	jg3199
OG0018978	CARHR046070	jg33826
OG0018979	CARHR044590	jg33655
OG0018980	CARHR130640	jg18769
OG0018981	CARHR150800	jg14280
OG0018982	CARHR168670	jg15855
OG0018983	CARHR258630	jg21655
OG0018984	CARHR218800	jg11551
OG0018985	CARHR221450	jg11247
OG0018986	CARHR221980	jg11197
OG0018987	CARHR258500	jg21665
OG0018988	CARHR258510	jg21664
OG0018989	CARHR257560	jg21736
OG0018991	CARHR066910	jg3024
OG0018992	CARHR067610	jg3087
OG0018993	CARHR068130	jg3133
OG0018997	CARHR257130	jg21761
OG0018998	CARHR063050	jg2596
OG0019001	CARHR177920	jg20643
OG0019002	CARHR043060	jg33480
OG0019003	CARHR181750	jg21022
OG0019005	CARHR128460	jg18540
OG0019006	CARHR128600	jg18552
OG0019007	CARHR129090	jg18610
OG0019008	CARHR225710	jg10704
OG0019009	CARHR225600	jg10713
OG0019010	CARHR225050	jg10779
OG0019011	CARHR212670	jg12837
OG0019012	CARHR227650	jg10464
OG0019013	CARHR227910	jg10434
OG0019014	CARHR223200	jg10953
OG0019015	CARHR223300	jg10946
OG0019017	CARHR032120	jg31928
OG0019018	CARHR032100	jg31925
OG0019019	CARHR074860	jg23882
OG0019020	CARHR075050	jg23900
OG0019021	CARHR281260	jg23745
OG0019023	CARHR167070	jg15691
OG0019027	CARHR266840	jg22130
OG0019028	CARHR100890	jg26789
OG0019029	CARHR102270	jg26945
OG0019030	CARHR102890	jg27006
OG0019031	CARHR060090	jg2283
OG0019035	CARHR088380	jg25356
OG0019038	CARHR255530	jg7467
OG0019039	CARHR111120	jg28273
OG0019040	CARHR111570	jg28317
OG0019042	CARHR142680	jg28099
OG0019043	CARHR142180	jg20089
OG0019044	CARHR140670	jg19940
OG0019045	CARHR140640	jg19937
OG0019046	CARHR140020	jg19842
OG0019047	CARHR139950	jg19833
OG0019048	CARHR139900	jg19829
OG0019049	CARHR138050	jg19623
OG0019051	CARHR075710	jg23971
OG0019052	CARHR076310	jg24048
OG0019054	CARHR182180	jg21568
OG0019058	CARHR080660	jg24546
OG0019060	CARHR084120	jg24896
OG0019062	CARHR086700, CARHR010400	jg25169
OG0019063	CARHR091870	jg25730
OG0019064	CARHR092200	jg25772
OG0019065	CARHR093090	jg25884
OG0019066	CARHR096280	jg26210
OG0019068	CARHR214270	jg12349
OG0019069	CARHR099300	jg26586
OG0019070	CARHR099070	jg26559
OG0019071	CARHR098590	jg26510
OG0019072	CARHR098570	jg26500
OG0019075	CARHR194160	jg5738
OG0019076	CARHR194190	jg5734
OG0019077	CARHR000290	jg28415
OG0019078	CARHR001250	jg28505
OG0019080	CARHR002870	jg28665
OG0019082	CARHR003400	jg28725
OG0019083	CARHR003830	jg28767
OG0019084	CARHR005300	jg28925
OG0019085	CARHR007440	jg29117
OG0019086	CARHR008150	jg29192
OG0019087	CARHR009600	jg29330
OG0019090	CARHR013610	jg29786
OG0019091	CARHR022560	jg30782
OG0019092	CARHR023390	jg30862
OG0019093	CARHR064450	jg2738
OG0019095	CARHR032760	jg31985
OG0019096	CARHR049500	jg681
OG0019097	CARHR052280	jg924
OG0019098	CARHR053480	jg1061
OG0019099	CARHR127680	jg18466
OG0019102	CARHR174870	jg20396
OG0019104	CARHR173840	jg20288
OG0019105	CARHR173820	jg20285
OG0019106	CARHR178660, CARHR178640	jg20722, jg20727
OG0019107	CARHR276120	jg23187, jg23186
OG0019109	CARHR038800	jg32967
OG0019111	CARHR247740	jg8371
OG0019112	CARHR243310	jg8853
OG0019115	CARHR241770	jg9006
OG0019117	CARHR239060	jg9284
OG0019118	CARHR250420	jg7997
OG0019119	CARHR248250	jg8226
OG0019120	CARHR248210	jg8230
OG0019123	CARHR146180	jg13180
OG0019124	CARHR000260	jg28411
OG0019126	CARHR006860	jg29066
OG0019129	CARHR014930	jg29925
OG0019132	CARHR025040	jg31051
OG0019133	CARHR026000	jg31167
OG0019134	CARHR026130	jg31180
OG0019135	CARHR026330	jg31200
OG0019136	CARHR026640	jg31228
OG0019138	CARHR031180	jg31816
OG0019139	CARHR044710	jg32111, jg33669
OG0019140	CARHR034910	jg32273
OG0019142	CARHR033330	jg32375
OG0019143	CARHR035380	jg32512
OG0019144	CARHR035970	jg32627
OG0019146	CARHR045340	jg33738, jg33735, jg33730
OG0019147	CARHR052260, CARHR052250	jg864
OG0019148	CARHR257890	jg1298, jg18434, jg1297, jg1300, jg1299
OG0019151	CARHR289750	jg1449
OG0019152	CARHR055970	jg1504
OG0019153	CARHR116380	jg17080, jg1644
OG0019155	CARHR056130	jg1721
OG0019157	CARHR292160, CARHR216360	jg1949
OG0019158	CARHR058130	jg2064
OG0019159	CARHR061230	jg2409
OG0019160	CARHR061740	jg2470
OG0019161	CARHR065510	jg2891
OG0019163	CARHR065720	jg2916
OG0019164	CARHR073390, CARHR073420	jg3801
OG0019166	CARHR076990	jg24122
OG0019167	CARHR079000	jg24361
OG0019168	CARHR081580	jg24647
OG0019170	CARHR097210	jg26318
OG0019171	CARHR097550	jg26356
OG0019172	CARHR099920	jg26671
OG0019174	CARHR103670	jg27141
OG0019175	CARHR103930	jg27216
OG0019176	CARHR170990	jg27248, jg27242
OG0019177	CARHR104980	jg27357
OG0019178	CARHR104850	jg27396
OG0019179	CARHR105270	jg27451
OG0019180	CARHR109760	jg28117
OG0019181	CARHR111650	jg28322
OG0019182	CARHR114010	jg16700
OG0019183	CARHR184730	jg16865
OG0019184	CARHR117650, CARHR107910	jg16923
OG0019185	CARHR116430	jg17069
OG0019186	CARHR254680	jg17173
OG0019187	CARHR115380	jg17200
OG0019188	CARHR115300	jg17216
OG0019189	CARHR118970	jg17507
OG0019190	CARHR128860	jg18585
OG0019191	CARHR136190	jg19386
OG0019192	CARHR144340	jg12980
OG0019193	CARHR145400	jg13100
OG0019194	CARHR145580	jg13122
OG0019195	CARHR145980	jg13167
OG0019196	CARHR147630	jg13349
OG0019197	CARHR286560, CARHR286590, CARHR286570	jg13645, jg13644
OG0019198	CARHR151590	jg14176
OG0019199	CARHR150820	jg14279
OG0019200	CARHR150000	jg14335
OG0019201	CARHR158760	jg14825
OG0019202	CARHR167430, CARHR167440	jg14946, jg15163, jg15727, jg15654
OG0019203	CARHR162330	jg15176
OG0019205	CARHR205300	jg4630
OG0019206	CARHR200570	jg5098
OG0019209	CARHR189630	jg6242
OG0019212	CARHR259630	jg7109, jg7124
OG0019213	CARHR260410	jg7260
OG0019214	CARHR260730	jg7290
OG0019215	CARHR255560	jg7464
OG0019216	CARHR248380	jg8217
OG0019218	CARHR246410	jg8531
OG0019219	CARHR238760	jg9313
OG0019219	CARHR238750	jg9413
OG0019220	CARHR234500	jg9762
OG0019221	CARHR234440	jg9768
OG0019223	CARHR233980	jg9813
OG0019224	CARHR233210	jg9889
OG0019225	CARHR232840	jg9924
OG0019226	CARHR231970	jg10020
OG0019227	CARHR290120	jg11129
OG0019228	CARHR220480	jg11350
OG0019229	CARHR220070	jg11389
OG0019230	CARHR218420	jg11620
OG0019231	CARHR218000	jg11708
OG0019232	CARHR215440	jg12199
OG0019233	CARHR261340	jg12677
OG0019234	CARHR287620	jg12781
OG0019235	CARHR212760	jg12825
OG0019236	CARHR212690	jg12835
OG0019237	CARHR128970	jg20489
OG0019238	CARHR180740	jg20928
OG0019239	CARHR180860	jg20933
OG0019240	CARHR181280	jg21006
OG0019241	CARHR184390, CARHR184410, CARHR184400	jg21271
OG0019243	CARHR182470	jg21540
OG0019244	CARHR264590	jg21606
OG0019245	CARHR293300	jg21609
OG0019246	CARHR258590	jg21660
OG0019249	CARHR285410	jg22845
OG0019250	CARHR287220	jg132, jg286
OG0019250	CARHR282470	jg254
OG0019252	CARHR287120	jg184
OG0019297	CARHR154910	jg14462
OG0019299	CARHR196300	jg5516
OG0019302	CARHR199190	jg5230
OG0019303	CARHR203340	jg4821
OG0019304	CARHR204630	jg4691
OG0019305	CARHR121970	jg21126, jg9961
OG0019307	CARHR122850	jg17969
OG0019310	CARHR029370	jg31546
OG0019312	CARHR275640	jg23134
OG0019313	CARHR275510	jg23123
OG0019314	CARHR187240, CARHR201480	jg5006
OG0019315	CARHR250260	jg8096
OG0019318	CARHR285780	jg22874
OG0019320	CARHR268360	jg22327
OG0019321	CARHR205650	jg4591
OG0019323	CARHR260870	jg22000
OG0019324	CARHR212040	jg3847
OG0019325	CARHR215590	jg12185
OG0019326	CARHR212320	jg3809
OG0019327	CARHR213780	jg12692
OG0019330	CARHR071860, CARHR071870	jg3512
OG0019332	CARHR106300	jg27642
OG0019333	CARHR069750	jg3279
OG0019334	CARHR069790	jg3283
OG0019339	CARHR221480	jg11250
OG0019342	CARHR047630	jg499
OG0019343	CARHR142590	jg20129
OG0019345	CARHR177330	jg20593
OG0019346	CARHR177490	jg20605
OG0019348	CARHR039810	jg33102
OG0019349	CARHR040210	jg33150
OG0019350	CARHR150830	jg14274
OG0019354	CARHR159810	jg14898
OG0019355	CARHR159610	jg14889
OG0019357	CARHR293460	jg27835
OG0019358	CARHR229340	jg10289
OG0019359	CARHR181780	jg21063
OG0019360	CARHR075160	jg23917
OG0019361	CARHR075340	jg23939
OG0019362	CARHR075430	jg23944
OG0019363	CARHR281130	jg23733
OG0019364	CARHR281230	jg23742
OG0019367	CARHR172880	jg16327
OG0019369	CARHR171120	jg16130
OG0019371	CARHR170220	jg16039
OG0019372	CARHR169670	jg15973
OG0019373	CARHR169280	jg15916
OG0019378	CARHR102390	jg26960
OG0019379	CARHR102910	jg27010
OG0019380	CARHR061140, CARHR061130	jg2402
OG0019382	CARHR134750	jg19215, jg19214
OG0019384	CARHR131910	jg18926
OG0019385	CARHR254110	jg7611
OG0019387	CARHR034650	jg32269
OG0019388	CARHR034600	jg32265
OG0019389	CARHR110410	jg28208
OG0019391	CARHR143120	jg20189
OG0019394	CARHR140130	jg19851
OG0019396	CARHR139490	jg19782
OG0019397	CARHR139420	jg19775
OG0019401	CARHR079150	jg24376
OG0019402	CARHR082170	jg24707
OG0019403	CARHR083180	jg24799
OG0019404	CARHR088170	jg25333
OG0019406	CARHR092430	jg25804
OG0019408	CARHR095830	jg26174
OG0019409	CARHR096000	jg26190
OG0019410	CARHR096110	jg26195
OG0019411	CARHR097320	jg26328
OG0019413	CARHR000300	jg28416
OG0019414	CARHR002100	jg28589
OG0019415	CARHR004390	jg28825
OG0019417	CARHR008970	jg29266
OG0019418	CARHR010600	jg29435
OG0019419	CARHR010720	jg29451
OG0019420	CARHR011820	jg29589
OG0019421	CARHR011850	jg29592
OG0019423	CARHR013860	jg29816
OG0019424	CARHR014970	jg13587, jg7671, jg29932
OG0019425	CARHR016130	jg30046
OG0019427	CARHR017150	jg30150
OG0019428	CARHR019550	jg30418
OG0019429	CARHR019570	jg30420
OG0019430	CARHR020250	jg30498
OG0019431	CARHR020510	jg30531
OG0019433	CARHR290900	jg2810
OG0019434	CARHR063800	jg30902, jg2674
OG0019435	CARHR063520	jg2645
OG0019436	CARHR032300	jg31950
OG0019437	CARHR032650	jg31979
OG0019441	CARHR046680	jg420
OG0019442	CARHR174100	jg14193, jg20318
OG0019443	CARHR178330	jg20676
OG0019444	CARHR178770	jg20737
OG0019445	CARHR040780, CARHR040800	jg33206
OG0019447	CARHR242860	jg8898
OG0019448	CARHR240380	jg9148
OG0019449	CARHR240670	jg9120
OG0019451	CARHR238980	jg9290
OG0019456	CARHR247980, CARHR111670	jg8247
OG0019458	CARHR002190	jg28597
OG0019459	CARHR010540	jg29427
OG0019463	CARHR013980	jg29827
OG0019464	CARHR024790	jg31023
OG0019465	CARHR024940	jg31043
OG0019466	CARHR026080	jg31175
OG0019467	CARHR026180	jg31188
OG0019468	CARHR026700	jg31235
OG0019470	CARHR030670	jg31729
OG0019471	CARHR030820	jg31740, jg31739, jg31736
OG0019472	CARHR034720	jg32372
OG0019473	CARHR035740	jg32584
OG0019474	CARHR045720	jg33781
OG0019475	CARHR046010	jg33823
OG0019477	CARHR053770	jg1182
OG0019478	CARHR055990	jg1503
OG0019480	CARHR177520	jg20610, jg1898
OG0019481	CARHR047710, CARHR047510	jg2046
OG0019482	CARHR288470	jg2063
OG0019484	CARHR071840, CARHR251920, CARHR071800	jg2542, jg2541
OG0019485	CARHR062840	jg2569
OG0019486	CARHR065710, CARHR065730	jg2915, jg2914
OG0019487	CARHR067660	jg3092
OG0019488	CARHR082150	jg24705
OG0019489	CARHR085800	jg25071
OG0019491	CARHR095630, CARHR089610	jg25480
OG0019492	CARHR089670	jg25490
OG0019493	CARHR091620	jg25695
OG0019495	CARHR218060	jg26619
OG0019497	CARHR103630	jg27140
OG0019498	CARHR103820	jg27180
OG0019499	CARHR106390	jg27649
OG0019500	CARHR106460	jg27664
OG0019503	CARHR237600	jg17058, jg17061
OG0019504	CARHR115650	jg17150, jg17155
OG0019505	CARHR114750	jg17237
OG0019506	CARHR127880, CARHR127860	jg18481
OG0019507	CARHR128050	jg18501
OG0019509	CARHR129150	jg18616
OG0019510	CARHR133870	jg19094
OG0019511	CARHR136110	jg19376
OG0019512	CARHR140240	jg19864
OG0019513	CARHR145050	jg13061
OG0019514	CARHR147870	jg13375
OG0019515	CARHR148070	jg13395
OG0019516	CARHR293720	jg4843
OG0019516	CARHR153320	jg13855
OG0019517	CARHR155220	jg14440
OG0019518	CARHR104470	jg14154
OG0019519	CARHR151430	jg14208
OG0019520	CARHR150240	jg14306
OG0019521	CARHR155910	jg14517
OG0019522	CARHR156170	jg14542
OG0019525	CARHR197360	jg5421
OG0019526	CARHR196060	jg5542
OG0019527	CARHR078670	jg5776
OG0019528	CARHR193180	jg5833
OG0019529	CARHR185960	jg6665
OG0019531	CARHR260250	jg7243
OG0019533	CARHR249480	jg8157
OG0019534	CARHR238100	jg11647, jg9541
OG0019536	CARHR235010	jg9717
OG0019537	CARHR233910	jg9821
OG0019538	CARHR233860	jg9825
OG0019539	CARHR232790	jg9929
OG0019540	CARHR232410	jg9972
OG0019544	CARHR226630	jg10595
OG0019545	CARHR226080	jg10657
OG0019547	CARHR224860	jg10796
OG0019548	CARHR213420	jg12716
OG0019549	CARHR212920	jg12767
OG0019550	CARHR177500	jg20606
OG0019552	CARHR181600	jg21041
OG0019553	CARHR183920	jg21367
OG0019554	CARHR258750	jg21648
OG0019555	CARHR257850	jg21714
OG0019556	CARHR265540	jg21953
OG0019558	CARHR268070	jg22298
OG0019559	CARHR268970	jg22401
OG0019560	CARHR283000, CARHR288330	jg177
OG0019561	CARHR289210	jg23828
OG0019603	CARHR199070	jg5242
OG0019604	CARHR202240	jg4935
OG0019608	CARHR030140	jg31625
OG0019610	CARHR030620	jg31720
OG0019611	CARHR031140	jg31812
OG0019613	CARHR031670	jg31880
OG0019614	CARHR276650	jg23240, jg16901, jg23241
OG0019615	CARHR275670	jg23137
OG0019616	CARHR188390	jg6383
OG0019617	CARHR273740	jg22950
OG0019618	CARHR273030	jg22891
OG0019619	CARHR269350	jg22440
OG0019621	CARHR157470	jg14697
OG0019623	CARHR206800	jg4371
OG0019624	CARHR240480	jg9139
OG0019625	CARHR289340	jg6772
OG0019628	CARHR212350	jg3806
OG0019633	CARHR068600	jg3180
OG0019634	CARHR156150	jg14539
OG0019635	CARHR156280	jg14564
OG0019636	CARHR045940	jg33813
OG0019640	CARHR043450	jg33526
OG0019642	CARHR217950	jg11710
OG0019644	CARHR262270	jg31204
OG0019649	CARHR177340	jg20594
OG0019650	CARHR040820	jg33209
OG0019651	CARHR129720	jg18680
OG0019653	CARHR225820	jg10695
OG0019654	CARHR228830	jg10337
OG0019655	CARHR228090	jg10423
OG0019660	CARHR169160	jg15904
OG0019662	CARHR165640	jg15497
OG0019670	CARHR124550	jg18153
OG0019671	CARHR033640	jg32091
OG0019672	CARHR142260	jg20096
OG0019674	CARHR139650	jg19805
OG0019675	CARHR137200	jg19513
OG0019676	CARHR076910	jg24113
OG0019678	CARHR079770	jg24444
OG0019679	CARHR080050	jg24474
OG0019680	CARHR082420	jg24729
OG0019681	CARHR210160	jg4049
OG0019683	CARHR089740	jg25496
OG0019686	CARHR096580	jg26245
OG0019688	CARHR263730	jg12429
OG0019694	CARHR013730	jg15300, jg26951, jg29799
OG0019695	CARHR026770	jg31245
OG0019697	CARHR017090	jg30145
OG0019698	CARHR019090	jg30371
OG0019700	CARHR021880	jg30699
OG0019701	CARHR022590	jg30785
OG0019702	CARHR052160	jg873
OG0019706	CARHR149560, CARHR112780	jg14043, jg14047
OG0019707	CARHR252350	jg7784
OG0019708	CARHR294280	jg8319
OG0019709	CARHR246970	jg8471
OG0019711	CARHR244630	jg8707
OG0019713	CARHR239660	jg9224
OG0019714	CARHR235810	jg9627
OG0019715	CARHR212400	jg28786
OG0019718	CARHR020640	jg30543
OG0019719	CARHR025650	jg31131
OG0019720	CARHR032210	jg31939
OG0019722	CARHR034430	jg32234, jg32236, jg32235
OG0019723	CARHR035630	jg32529
OG0019725	CARHR047850	jg523
OG0019727	CARHR284460	jg1465, jg21658
OG0019729	CARHR064160	jg2705
OG0019730	CARHR076410	jg24059
OG0019731	CARHR088600, CARHR289440	jg25359, jg25383
OG0019733	CARHR104170	jg27347
OG0019735	CARHR108610	jg27960
OG0019737	CARHR112040	jg16522
OG0019738	CARHR114120	jg16715
OG0019739	CARHR114160	jg16719
OG0019741	CARHR112290	jg17064
OG0019742	CARHR120030	jg17651
OG0019743	CARHR124650	jg18162
OG0019744	CARHR125540	jg18249
OG0019745	CARHR126820	jg18369
OG0019747	CARHR156390	jg19890, jg14575
OG0019749	CARHR142930	jg20165
OG0019750	CARHR150010	jg14334
OG0019752	CARHR157650	jg14707
OG0019754	CARHR158430	jg14791
OG0019757	CARHR202550	jg4906
OG0019758	CARHR198820	jg5271
OG0019760	CARHR247890	jg8352
OG0019761	CARHR247750	jg8370
OG0019762	CARHR246870	jg8484
OG0019763	CARHR245790	jg8595
OG0019764	CARHR238330	jg9369
OG0019765	CARHR234260	jg9784
OG0019766	CARHR232940	jg9913
OG0019768	CARHR232050	jg10009
OG0019769	CARHR228620	jg10369
OG0019770	CARHR228150	jg10417
OG0019772	CARHR221970	jg11198
OG0019774	CARHR213340	jg12723
OG0019775	CARHR287650	jg12784
OG0019777	CARHR183440	jg21403
OG0019778	CARHR182410	jg21548
OG0019779	CARHR264110	jg21809
OG0019780	CARHR265350	jg21935
OG0019784	CARHR272400	jg22769
OG0019785	CARHR280560	jg23674
OG0019786	CARHR287930	jg188
OG0019787	CARHR282830, CARHR282840	jg249
OG0019832	CARHR104560	jg14147
OG0019833	CARHR091820	jg25728
OG0019834	CARHR204920	jg4670
OG0019836	CARHR027450	jg31319
OG0019837	CARHR027670	jg31339
OG0019839	CARHR279100	jg23527
OG0019841	CARHR103390	jg27100
OG0019842	CARHR276270	jg23200
OG0019843	CARHR275060	jg23075
OG0019845	CARHR158040	jg14755
OG0019848	CARHR211210	jg3946
OG0019849	CARHR212140	jg3837
OG0019850	CARHR074510	jg3773
OG0019853	CARHR158910	jg14843
OG0019855	CARHR045910	jg33811
OG0019857	CARHR043900	jg33587
OG0019858	CARHR218050	jg11712
OG0019859	CARHR168650	jg15853
OG0019861	CARHR176100	jg20492
OG0019862	CARHR237100	jg10989
OG0019864	CARHR042660	jg33444
OG0019865	CARHR129870	jg18696
OG0019866	CARHR012390	jg11034
OG0019868	CARHR283660, CARHR256710, CARHR040230, CARHR269390	jg1894
OG0019869	CARHR214420	jg12336
OG0019870	CARHR170320	jg16053
OG0019871	CARHR169960	jg16004
OG0019873	CARHR169370	jg15931
OG0019874	CARHR169380	jg15935
OG0019875	CARHR060710	jg2363
OG0019876	CARHR226940	jg10556
OG0019878	CARHR133990	jg19129
OG0019881	CARHR139560	jg19792
OG0019884	CARHR136460	jg19414
OG0019886	CARHR077300	jg24160
OG0019887	CARHR078060	jg24175
OG0019889	CARHR085510	jg25039
OG0019891	CARHR089130	jg25434
OG0019892	CARHR089140	jg6517
OG0019893	CARHR089650	jg25488
OG0019895	CARHR092880	jg25859
OG0019899	CARHR000510	jg28439
OG0019901	CARHR017070	jg30143
OG0019903	CARHR158820	jg14830
OG0019904	CARHR051240	jg829
OG0019906	CARHR039160	jg33014
OG0019907	CARHR247730	jg8372
OG0019908	CARHR292700	jg13588
OG0019911	CARHR023740, CARHR023750	jg30901
OG0019914	CARHR013940	jg17065, jg12156, jg29822
OG0019918	CARHR021890	jg30700
OG0019922	CARHR039550	jg33072
OG0019924	CARHR151630, CARHR291010	jg901
OG0019926	CARHR054780	jg1340
OG0019927	CARHR054830	jg1351
OG0019928	CARHR284540	jg1484
OG0019929	CARHR055870	jg1514
OG0019930	CARHR059000	jg2181
OG0019932	CARHR076280	jg23952
OG0019934	CARHR078800, CARHR078810	jg24341
OG0019938	CARHR103240	jg27073
OG0019940	CARHR105190	jg27431
OG0019942	CARHR293490	jg27841
OG0019943	CARHR108550	jg27952
OG0019944	CARHR112230	jg16548
OG0019945	CARHR114400	jg16759
OG0019946	CARHR117120, CARHR117090	jg17907
OG0019948	CARHR131720	jg19744
OG0019949	CARHR156400	jg19884, jg14576
OG0019950	CARHR142870	jg20160
OG0019951	CARHR144530	jg13001
OG0019952	CARHR146320	jg13197
OG0019958	CARHR151210	jg14236
