Orthogroup	Cardamine_hirsuta	Capsella_rubella
OG0017454	CARHR291680	XP_023637969.1
OG0017455	CARHR173360	XP_006293072.2
OG0017456	CARHR173340	XP_006292483.1
OG0017457	CARHR172910	XP_006293045.1
OG0017458	CARHR172530	XP_023638049.1
OG0017459	CARHR172140	XP_006291316.1
OG0017460	CARHR172110	XP_006290523.2
OG0017461	CARHR171300	XP_006291733.1
OG0017462	CARHR171270	XP_006292082.1
OG0017463	CARHR171200	XP_023638033.1
OG0017464	CARHR171170	XP_006292786.1
OG0017465	CARHR170730	XP_006293212.1
OG0017466	CARHR170690	XP_006282701.1
OG0017467	CARHR170500	XP_023638243.1
OG0017468	CARHR170200	XP_006290356.1
OG0017470	CARHR169440	XP_006292391.1
OG0017471	CARHR169190	XP_023638505.1
OG0017472	CARHR167880	XP_006292175.1
OG0017473	CARHR167740	XP_006290623.1
OG0017474	CARHR167570	XP_006291001.1
OG0017475	CARHR167510	XP_006292101.1
OG0017476	CARHR167360	XP_023638589.1
OG0017477	CARHR166870	XP_006291592.1
OG0017478	CARHR166520	XP_006290556.1
OG0017479	CARHR166500	XP_023637956.1
OG0017480	CARHR166150	XP_006292224.1
OG0017481	CARHR165930	XP_006291866.1
OG0017482	CARHR165690	XP_023638398.1
OG0017483	CARHR165530	XP_006290530.1
OG0017484	CARHR165480	XP_006291521.2
OG0017485	CARHR165360	XP_023637998.1
OG0017486	CARHR165060	XP_023638553.1
OG0017487	CARHR164920	XP_006293095.1
OG0017488	CARHR164340	XP_006293102.1
OG0017490	CARHR163930	XP_006290975.1
OG0017491	CARHR163850	XP_006290869.1
OG0017492	CARHR163740	XP_023639259.1
OG0017493	CARHR163650	XP_006290633.1
OG0017494	CARHR163510	XP_023638668.1
OG0017495	CARHR163050	XP_023637740.1
OG0017496	CARHR163140	XP_006290968.1
OG0017498	CARHR162890	XP_023638217.1
OG0017499	CARHR162690	XP_006292927.1
OG0017500	CARHR162670	XP_006292081.1
OG0017501	CARHR162590	XP_006291539.2
OG0017502	CARHR162440	XP_006293125.1
OG0017504	CARHR266630	XP_006281021.1
OG0017505	CARHR100610	XP_006298630.1
OG0017506	CARHR100620	XP_006297492.1
OG0017507	CARHR101050	XP_006296590.1
OG0017508	CARHR101280	XP_006298195.1
OG0017509	CARHR101200	XP_006299363.1
OG0017510	CARHR101440	XP_006298627.1
OG0017511	CARHR101780	XP_006299528.1
OG0017512	CARHR102110	XP_006296899.1
OG0017513	CARHR102180	XP_006300041.1
OG0017514	CARHR103040	XP_006296928.1
OG0017515	CARHR103620	XP_006297396.1
OG0017516	CARHR058930	XP_006302553.1
OG0017517	CARHR059420	XP_006301706.1
OG0017518	CARHR059550	XP_006301307.1
OG0017519	CARHR060310	XP_006300354.1
OG0017520	CARHR060480	XP_006300845.2
OG0017521	CARHR060530	XP_006302369.1
OG0017522	CARHR060670	XP_006300724.1
OG0017523	CARHR060700	XP_006301951.1
OG0017524	CARHR060970	XP_006301428.1
OG0017525	CARHR061200	XP_006302270.1
OG0017526	CARHR108850, CARHR108820	XP_006298671.1
OG0017527	CARHR109050	XP_023642781.1
OG0017528	CARHR109410	XP_006296702.1
OG0017529	CARHR104130	XP_006279972.1
OG0017530	CARHR144130	XP_006292582.1
OG0017531	CARHR183840	XP_006280409.2
OG0017532	CARHR136320	XP_023640456.1
OG0017533	CARHR135930	XP_006296032.2
OG0017534	CARHR135810	XP_006295646.1
OG0017535	CARHR265730	XP_006281501.1
OG0017536	CARHR135550	XP_006295151.1
OG0017537	CARHR135490	XP_006293532.1
OG0017538	CARHR135400	XP_006294775.1
OG0017539	CARHR210370, CARHR210360	XP_006289151.2
OG0017540	CARHR135070	XP_006294771.1
OG0017541	CARHR135040	XP_006295321.1
OG0017543	CARHR134440	XP_006294312.1
OG0017544	CARHR134150	XP_006296215.1
OG0017545	CARHR133930	XP_006296384.1
OG0017546	CARHR133800	XP_006296442.1
OG0017547	CARHR133640	XP_006296161.1
OG0017548	CARHR133250	XP_023640083.1
OG0017549	CARHR133150	XP_006295334.1
OG0017550	CARHR133130	XP_006295208.1
OG0017551	CARHR133120	XP_006293561.1
OG0017552	CARHR055900	XP_023634305.1
OG0017553	CARHR131800	XP_023640408.1
OG0017554	CARHR131860	XP_006294974.1
OG0017555	CARHR132080	XP_023640841.1
OG0017556	CARHR253610	XP_023636528.1
OG0017558	CARHR253500	XP_006288940.1
OG0017559	CARHR253460	XP_006287437.1
OG0017560	CARHR253410	XP_006290219.2
OG0017562	CARHR253800	XP_006287388.1
OG0017563	CARHR026110	XP_006306382.1
OG0017564	CARHR112030	XP_023640150.1
OG0017565	CARHR112060	XP_006295725.1
OG0017566	CARHR112180	XP_006295119.1
OG0017567	CARHR112260	XP_006293601.1
OG0017568	CARHR112410	XP_006296082.1
OG0017569	CARHR112460	XP_023640013.1
OG0017570	CARHR113030	XP_006295523.1
OG0017571	CARHR113200	XP_023639428.1
OG0017572	CARHR113720	XP_006293624.2
OG0017574	CARHR116270	XP_006295387.1
OG0017575	CARHR115400	XP_006294577.1
OG0017576	CARHR114940	XP_006294008.1
OG0017577	CARHR287290	XP_006293946.1
OG0017578	CARHR115590	XP_006293552.1
OG0017579	CARHR035640	XP_023632982.1
OG0017580	CARHR034580	XP_006304203.2
OG0017581	CARHR034040	XP_006303324.1
OG0017582	CARHR033950	XP_006306516.1
OG0017583	CARHR033680	XP_006307085.1
OG0017584	CARHR033460	XP_023632823.1
OG0017585	CARHR032930	XP_006305708.1
OG0017586	CARHR032870	XP_006304773.1
OG0017587	CARHR032850	XP_023645298.1
OG0017588	CARHR255890	XP_006286353.1
OG0017589	CARHR255730	XP_006288370.1
OG0017590	CARHR255680	XP_006288463.1
OG0017591	CARHR255650	XP_006288062.1
OG0017592	CARHR254790	XP_023636715.1
OG0017593	CARHR254800	XP_006289911.1
OG0017594	CARHR193670	XP_006287893.2
OG0017595	CARHR186580	XP_006287857.1
OG0017596	CARHR186000	XP_023637219.1
OG0017597	CARHR185910	XP_023636613.1
OG0017598	CARHR185750	XP_006286774.1
OG0017599	CARHR110610	XP_006297999.1
OG0017600	CARHR110910	XP_023642098.1
OG0017601	CARHR111300	XP_006297349.1
OG0017602	CARHR283700	XP_006297401.1
OG0017603	CARHR111640	XP_006298953.1
OG0017604	CARHR143500	XP_006294521.1
OG0017605	CARHR143450	XP_006296016.1
OG0017606	CARHR143310	XP_006296350.1
OG0017607	CARHR142940	XP_006296068.1
OG0017608	CARHR114230	XP_006295712.2
OG0017609	CARHR142800	XP_006295982.1
OG0017611	CARHR142200	XP_006295780.1
OG0017614	CARHR140720	XP_006296060.1
OG0017615	CARHR140580	XP_006294765.1
OG0017616	CARHR140250	XP_006295645.2
OG0017617	CARHR235620, CARHR236450	XP_023635554.1
OG0017618	CARHR139300	XP_006294155.1
OG0017619	CARHR139270	XP_023640468.1
OG0017621	CARHR139150	XP_023640812.1
OG0017622	CARHR139090	XP_006296456.1
OG0017623	CARHR111460	XP_006297235.1
OG0017624	CARHR138430	XP_023640199.1
OG0017625	CARHR138300	XP_023640633.1
OG0017626	CARHR138240	XP_006294124.1
OG0017627	CARHR137280	XP_023639547.1
OG0017628	CARHR137140	XP_006295729.1
OG0017629	CARHR137120	XP_023639870.1
OG0017630	CARHR136890	XP_006296392.1
OG0017631	CARHR174120	XP_006280662.1
OG0017632	CARHR076100	XP_006296858.1
OG0017633	CARHR076180	XP_023641693.1
OG0017634	CARHR076650	XP_006299858.1
OG0017635	CARHR076890	XP_006297680.1
OG0017636	CARHR076920	XP_023641527.1
OG0017637	CARHR174190	XP_006281252.1
OG0017638	CARHR077340	XP_006296598.1
OG0017639	CARHR077350	XP_006297666.1
OG0017640	CARHR077470	XP_006299072.1
OG0017641	CARHR077600	XP_023641972.1
OG0017642	CARHR077690	XP_006297416.1
OG0017644	CARHR078770	XP_006297823.1
OG0017645	CARHR078990	XP_006296821.1
OG0017647	CARHR079470	XP_006299027.1
OG0017648	CARHR079580	XP_006300029.1
OG0017649	CARHR079860	XP_023642058.1
OG0017651	CARHR080540	XP_006298636.1
OG0017652	CARHR026430	XP_006303733.2
OG0017653	CARHR080880	XP_006298818.1
OG0017654	CARHR080990	XP_023641831.1
OG0017655	CARHR081040	XP_006297136.1
OG0017656	CARHR081110	XP_006299136.2
OG0017657	CARHR081190	XP_006296895.1
OG0017658	CARHR081460	XP_023642306.1
OG0017659	CARHR081550	XP_023642186.1
OG0017660	CARHR081750	XP_006299479.1
OG0017661	CARHR081990	XP_006297628.1
OG0017662	CARHR082050	XP_006298457.2
OG0017663	CARHR082400	XP_023641530.1
OG0017664	CARHR192690	XP_006289921.1
OG0017665	CARHR082630	XP_006299231.1
OG0017666	CARHR082730	XP_006297635.2
OG0017667	CARHR082750	XP_006297031.1
OG0017668	CARHR083110	XP_006299627.1
OG0017669	CARHR083140	XP_006299039.1
OG0017670	CARHR083190	XP_006297094.1
OG0017671	CARHR103250	XP_023646003.1
OG0017672	CARHR083960	XP_006297249.1
OG0017673	CARHR084070	XP_023641155.1
OG0017674	CARHR084160	XP_006298914.1
OG0017675	CARHR084230	XP_006299975.1
OG0017676	CARHR084530	XP_006299115.1
OG0017677	CARHR084650	XP_023641306.1
OG0017678	CARHR084700	XP_006298444.1
OG0017679	CARHR084720	XP_023642504.1
OG0017680	CARHR084870	XP_006299707.2
OG0017681	CARHR085200	XP_006298497.1
OG0017682	CARHR085400	XP_023642069.1
OG0017683	CARHR086020	XP_006299290.1
OG0017684	CARHR087040	XP_023642478.1
OG0017685	CARHR087070	XP_006297521.1
OG0017686	CARHR087340	XP_023642511.1
OG0017687	CARHR087750	XP_023641447.1
OG0017688	CARHR087940	XP_006296816.1
OG0017689	CARHR088230	XP_006297495.1
OG0017690	CARHR088420	XP_006297053.1
OG0017691	CARHR088490	XP_006299919.1
OG0017692	CARHR088520	XP_023642155.1
OG0017693	CARHR088910	XP_006298979.1
OG0017694	CARHR088950	XP_006297223.1
OG0017695	CARHR089460	XP_023641093.1
OG0017696	CARHR089530	XP_023641401.1
OG0017697	CARHR089540	XP_006299283.1
OG0017698	CARHR105140	XP_006299538.1
OG0017699	CARHR090010	XP_006298363.1
OG0017700	CARHR090110	XP_023642184.1
OG0017701	CARHR090120	XP_006298064.1
OG0017702	CARHR090140	XP_006300173.1
OG0017703	CARHR090290	XP_006299691.2
OG0017705	CARHR090680	XP_006299909.2
OG0017706	CARHR090720	XP_006298845.1
OG0017707	CARHR091320	XP_023641557.1
OG0017708	CARHR091500	XP_006297178.2
OG0017709	CARHR092010	XP_006297499.1
OG0017710	CARHR092040	XP_006299044.1
OG0017711	CARHR092900	XP_006298439.1
OG0017712	CARHR093220	XP_006297912.1
OG0017713	CARHR233600	XP_023634016.1
OG0017714	CARHR094090	XP_006299264.1
OG0017715	CARHR095170	XP_006299640.1
OG0017716	CARHR095250	XP_006297032.1
OG0017717	CARHR095260	XP_023642683.1
OG0017718	CARHR003970	XP_006304690.1
OG0017719	CARHR095320	XP_006298144.1
OG0017720	CARHR217250	XP_006286219.2
OG0017721	CARHR096620	XP_006298014.2
OG0017723	CARHR262320	XP_006282630.1
OG0017724	CARHR262420	XP_006285478.1
OG0017725	CARHR262710	XP_006286152.1
OG0017726	CARHR262950	XP_006283716.1
OG0017727	CARHR291850	XP_006283513.1
OG0017728	CARHR291860	XP_006285498.1
OG0017729	CARHR215140	XP_006285681.1
OG0017730	CARHR215160	XP_006284728.1
OG0017731	CARHR215190	XP_006284254.1
OG0017732	CARHR215350	XP_006286065.1
OG0017733	CARHR215880, CARHR215870	XP_006284900.1
OG0017734	CARHR216430	XP_006283016.1
OG0017735	CARHR099700	XP_006300253.1
OG0017736	CARHR099170	XP_006298771.1
OG0017737	CARHR099080	XP_006297036.1
OG0017738	CARHR098920	XP_006296891.1
OG0017739	CARHR098360	XP_006299139.1
OG0017740	CARHR098100	XP_006300112.1
OG0017741	CARHR098020, CARHR098030	XP_006296991.1
OG0017742	CARHR097920	XP_006298384.1
OG0017743	CARHR020670	XP_006306824.1
OG0017744	CARHR097400	XP_023641610.1
OG0017745	CARHR097230	XP_006297327.2
OG0017746	CARHR238030	XP_023635689.1
OG0017748	CARHR238010	XP_006285280.1
OG0017749	CARHR238000	XP_023634820.1
OG0017751	CARHR237890	XP_006285961.1
OG0017752	CARHR275630	XP_023641005.1
OG0017753	CARHR058220	XP_006300779.1
OG0017754	CARHR057470	XP_006302540.1
OG0017755	CARHR057340	XP_006302115.1
OG0017757	CARHR056850	XP_006302212.1
OG0017758	CARHR056900	XP_006288177.1
OG0017759	CARHR057090	XP_006302080.1
OG0017760	CARHR268340	XP_006280888.1
OG0017761	CARHR055620	XP_006301796.1
OG0017762	CARHR055630	XP_006302753.2
OG0017763	CARHR055920	XP_023643109.1
OG0017764	CARHR181680, CARHR056070	XP_006302483.1
OG0017765	CARHR193960	XP_006286393.1
OG0017766	CARHR194100	XP_006288998.1
OG0017767	CARHR194450	XP_006287205.1
OG0017768	CARHR194820	XP_023636833.1
OG0017770	CARHR185300	XP_006289170.1
OG0017771	CARHR183620	XP_006280150.1
OG0017772	CARHR110330	XP_006299698.1
OG0017773	CARHR161900	XP_006292491.1
OG0017774	CARHR161660	XP_006292829.1
OG0017775	CARHR160820	XP_006292468.1
OG0017776	CARHR160810	XP_006291707.1
OG0017777	CARHR000170	XP_006306047.1
OG0017778	CARHR000220	XP_006306896.2
OG0017779	CARHR000280	XP_023645583.1
OG0017780	CARHR000490	XP_006306162.1
OG0017781	CARHR000560	XP_006304659.1
OG0017782	CARHR000620	XP_006305484.1
OG0017783	CARHR259160	XP_006279890.1
OG0017784	CARHR001650	XP_006305595.1
OG0017785	CARHR001690	XP_006307239.1
OG0017786	CARHR002520	XP_006305317.2
OG0017787	CARHR002700, CARHR002630	XP_006306230.1
OG0017788	CARHR003030	XP_006306319.1
OG0017789	CARHR003330	XP_023645416.1
OG0017790	CARHR003340	XP_006306477.1
OG0017791	CARHR003440	XP_023645022.1
OG0017792	CARHR003480	XP_023644462.1
OG0017793	CARHR003530	XP_006303915.1
OG0017794	CARHR003710, CARHR102190	XP_006306485.1
OG0017795	CARHR004230	XP_006306938.2
OG0017796	CARHR004410	XP_023632804.1
OG0017797	CARHR004590	XP_023646026.1
OG0017798	CARHR184180	XP_006302063.1
OG0017799	CARHR004820	XP_006304769.1
OG0017800	CARHR004900	XP_006306150.1
OG0017801	CARHR005090	XP_006306133.1
OG0017802	CARHR005210	XP_006307700.1
OG0017803	CARHR005380	XP_006304682.2
OG0017804	CARHR005460	XP_006304736.2
OG0017805	CARHR005570	XP_006304039.1
OG0017806	CARHR005670	XP_006304009.1
OG0017807	CARHR005780	XP_023645042.1
OG0017808	CARHR005890	XP_006304721.1
OG0017810	CARHR006960	XP_023632847.1
OG0017811	CARHR007030	XP_006305486.1
OG0017812	CARHR007480	XP_023645535.1
OG0017814	CARHR007690	XP_006303500.1
OG0017815	CARHR008230	XP_006307081.1
OG0017816	CARHR265490	XP_006280270.1
OG0017817	CARHR008340	XP_006305019.1
OG0017818	CARHR008430	XP_006303278.1
OG0017819	CARHR009010	XP_023645698.1
OG0017820	CARHR009190	XP_023632624.1
OG0017821	CARHR009250	XP_023644726.1
OG0017822	CARHR009270	XP_006307382.1
OG0017823	CARHR178500, CARHR178520	XP_006303629.1
OG0017824	CARHR009350	XP_006303656.1
OG0017825	CARHR009380	XP_006305957.1
OG0017826	CARHR009830	XP_006303544.1
OG0017827	CARHR010280	XP_006303673.1
OG0017828	CARHR010440	XP_023644878.1
OG0017829	CARHR010520	XP_006306425.1
OG0017830	CARHR010970	XP_006307419.1
OG0017831	CARHR011010	XP_023632645.1
OG0017832	CARHR011050	XP_006305142.1
OG0017833	CARHR011080	XP_023645083.1
OG0017834	CARHR011180	XP_006307666.1
OG0017835	CARHR011600	XP_023644694.1
OG0017836	CARHR011760	XP_006306543.2
OG0017837	CARHR011940	XP_006307499.2
OG0017838	CARHR012310	XP_006306821.1
OG0017839	CARHR013180, CARHR120940	XP_006307710.2
OG0017840	CARHR013660	XP_006304140.1
OG0017841	CARHR116770	XP_006295300.1
OG0017842	CARHR013950	XP_006305948.1
OG0017843	CARHR014020	XP_006307009.1
OG0017844	CARHR014160	XP_023645316.1
OG0017845	CARHR014400	XP_006304464.1
OG0017846	CARHR014560	XP_006306344.1
OG0017847	CARHR014620	XP_006304252.1
OG0017848	CARHR014830	XP_023645717.1
OG0017849	CARHR015200	XP_006305892.1
OG0017850	CARHR015820	XP_023645162.1
OG0017851	CARHR016100	XP_006303647.1
OG0017852	CARHR016120	XP_006307500.1
OG0017853	CARHR016480	XP_006307448.1
OG0017854	CARHR016520	XP_023633258.1
OG0017855	CARHR016750	XP_006306369.1
OG0017856	CARHR017560	XP_006307304.1
OG0017857	CARHR017840	XP_006306625.1
OG0017858	CARHR017970	XP_023633057.1
OG0017859	CARHR018240, CARHR033600	XP_006303549.1
OG0017860	CARHR018440	XP_006305304.1
OG0017861	CARHR018550	XP_023645428.1
OG0017862	CARHR018920	XP_006303272.1
OG0017863	CARHR018950	XP_006305013.1
OG0017864	CARHR019110	XP_006305385.2
OG0017865	CARHR019170	XP_006306880.1
OG0017866	CARHR019210, CARHR274870	XP_006304738.1
OG0017867	CARHR019180	XP_006306916.1
OG0017868	CARHR019320	XP_006306248.1
OG0017869	CARHR019650	XP_006303949.1
OG0017870	CARHR019730	XP_006304228.1
OG0017871	CARHR020130	XP_006305516.1
OG0017872	CARHR020260	XP_023644885.1
OG0017873	CARHR217000	XP_006283334.1
OG0017874	CARHR021110	XP_006304635.1
OG0017875	CARHR021390	XP_006304763.2
OG0017876	CARHR021870	XP_006305325.1
OG0017877	CARHR022030	XP_006304666.1
OG0017878	CARHR022070	XP_006305154.1
OG0017879	CARHR022100	XP_006303243.1
OG0017880	CARHR022170	XP_006305355.2
OG0017881	CARHR022370	XP_006307048.1
OG0017882	CARHR022490	XP_006304328.2
OG0017883	CARHR022810	XP_006305750.1
OG0017884	CARHR022970	XP_006305902.1
OG0017885	CARHR023000	XP_006304302.1
OG0017886	CARHR023090	XP_006306223.1
OG0017887	CARHR032220	XP_006307217.1
OG0017888	CARHR023120	XP_006304937.1
OG0017889	CARHR023210	XP_006303895.1
OG0017890	CARHR290990	XP_023643631.1
OG0017891	CARHR291090	XP_006301552.1
OG0017892	CARHR064620	XP_006301286.1
OG0017893	CARHR064520	XP_023643847.1
OG0017894	CARHR064370	XP_006302549.1
OG0017895	CARHR064220	XP_006302185.1
OG0017896	CARHR023480	XP_006304329.1
OG0017897	CARHR064080	XP_006301021.1
OG0017898	CARHR064010	XP_006300400.1
OG0017899	CARHR063860	XP_023643131.1
OG0017900	CARHR063850	XP_023643128.1
OG0017901	CARHR063840	XP_023643130.1
OG0017902	CARHR063660	XP_006302214.1
OG0017903	CARHR032230	XP_006307033.1
OG0017904	CARHR032320, CARHR032350	XP_006305218.1
OG0017905	CARHR032390	XP_006306959.1
OG0017906	CARHR032620	XP_006305209.1
OG0017907	CARHR287640	XP_006284493.1
OG0017908	CARHR262300	XP_006282956.1
OG0017909	CARHR049480	XP_006302608.2
OG0017910	CARHR049550	XP_006301522.1
OG0017911	CARHR049740	XP_006300315.2
OG0017912	CARHR049810	XP_023643401.1
OG0017913	CARHR049870	XP_006301825.2
OG0017915	CARHR050130	XP_006300876.1
OG0017916	CARHR050350	XP_006301218.1
OG0017917	CARHR050450	XP_006302331.1
OG0017918	CARHR052190	XP_006302892.1
OG0017921	CARHR051810	XP_006301740.2
OG0017922	CARHR052570	XP_023643480.1
OG0017923	CARHR052610	XP_006300508.1
OG0017924	CARHR057300	XP_006301947.1
OG0017925	CARHR283840	XP_006301725.1
OG0017926	CARHR283960	XP_006302122.1
OG0017927	CARHR053900	XP_006302632.1
OG0017928	CARHR054810	XP_006302802.1
OG0017929	CARHR057260	XP_006302471.1
OG0017930	CARHR055120	XP_006301295.1
OG0017931	CARHR055360	XP_006302538.1
OG0017932	CARHR046780	XP_006302880.1
OG0017933	CARHR153890	XP_023637887.1
OG0017934	CARHR286340	XP_006298726.1
OG0017935	CARHR046200	XP_023644024.1
OG0017936	CARHR174980	XP_006280267.1
OG0017937	CARHR174910	XP_023644038.1
OG0017938	CARHR174780	XP_023641839.1
OG0017940	CARHR173690	XP_006281318.1
OG0017941	CARHR027000	XP_006305977.1
OG0017942	CARHR178580	XP_006281657.1
OG0017943	CARHR178890	XP_006281530.1
OG0017944	CARHR252190	XP_006287956.1
OG0017945	CARHR252380	XP_023636444.1
OG0017946	CARHR237110	XP_006283793.1
OG0017947	CARHR237260	XP_006283052.1
OG0017948	CARHR237710	XP_006294480.1
OG0017949	CARHR237720	XP_006294960.1
OG0017950	CARHR222630	XP_006284187.1
OG0017951	CARHR222670	XP_006283195.1
OG0017952	CARHR035240	XP_006305453.1
OG0017953	CARHR290870, CARHR037810	XP_006292834.1
OG0017954	CARHR037960	XP_006306511.1
OG0017955	CARHR038110	XP_006306949.2
OG0017956	CARHR038080	XP_006306266.1
OG0017957	CARHR038300	XP_006306606.1
OG0017958	CARHR038880	XP_006303513.2
OG0017959	CARHR038980	XP_006306952.1
OG0017960	CARHR068310	XP_006300538.2
OG0017961	CARHR293970	XP_006282995.1
OG0017962	CARHR294010	XP_023634484.1
OG0017963	CARHR294090	XP_023634608.1
OG0017964	CARHR294220	XP_006282945.1
OG0017965	CARHR294260	XP_023633970.1
OG0017966	CARHR294410	XP_006284951.1
OG0017968	CARHR294430	XP_006284098.1
OG0017969	CARHR247920	XP_006283949.1
OG0017971	CARHR247580	XP_023635676.1
OG0017972	CARHR247190	XP_023635094.1
OG0017973	CARHR150610	XP_023637960.1
OG0017974	CARHR247110	XP_023634493.1
OG0017975	CARHR247020	XP_006282486.1
OG0017976	CARHR246680	XP_006283165.1
OG0017977	CARHR246660	XP_006283987.2
OG0017978	CARHR118430	XP_023640609.1
OG0017979	CARHR246420	XP_006285835.1
OG0017980	CARHR245810	XP_006285213.1
OG0017981	CARHR245600	XP_006284273.2
OG0017982	CARHR245560	XP_006285729.1
OG0017983	CARHR245340	XP_006283244.1
OG0017984	CARHR245130	XP_006282774.1
OG0017985	CARHR244640	XP_006284437.1
OG0017986	CARHR243900	XP_006285838.1
OG0017987	CARHR243490	XP_006284172.2
OG0017988	CARHR243050	XP_006286078.1
OG0017989	CARHR242400	XP_023634971.1
OG0017991	CARHR240370	XP_023634619.1
OG0017992	CARHR141210	XP_006294658.2
OG0017993	CARHR240770	XP_006283800.1
OG0017994	CARHR241030	XP_006284064.2
OG0017995	CARHR241630	XP_006283102.1
OG0017996	CARHR241670	XP_006284126.1
OG0017997	CARHR241830	XP_006285149.1
OG0017998	CARHR235650, CARHR241960	XP_023634591.1
OG0017999	CARHR242130	XP_023635555.1
OG0018000	CARHR239770	XP_006283999.1
OG0018001	CARHR239690	XP_006284169.2
OG0018002	CARHR239480	XP_006284104.1
OG0018003	CARHR239360	XP_006285031.1
OG0018004	CARHR235880	XP_006285698.2
OG0018005	CARHR239230	XP_006283940.1
OG0018006	CARHR239180	XP_023634722.1
OG0018007	CARHR239020	XP_006284411.1
OG0018008	CARHR238800	XP_006282675.1
OG0018009	CARHR099900	XP_006300005.1
OG0018010	CARHR099940	XP_006297207.1
OG0018011	CARHR100180	XP_006298301.1
OG0018012	CARHR065590	XP_023643612.1
OG0018013	CARHR065500	XP_006300677.1
OG0018014	CARHR065440	XP_006301970.1
OG0018015	CARHR024330	XP_006304514.1
OG0018016	CARHR024420	XP_006307628.1
OG0018017	CARHR025270	XP_023633066.1
OG0018018	CARHR025740	XP_023646010.1
OG0018019	CARHR233230	XP_006285079.1
OG0018020	CARHR118370	XP_023640691.1
OG0018021	CARHR115770	XP_006294689.2
OG0018022	CARHR249600	XP_006288587.1
OG0018023	CARHR249510	XP_006287463.1
OG0018024	CARHR212650	XP_006287058.1
OG0018025	CARHR249430	XP_006286958.1
OG0018026	CARHR249140	XP_006288275.1
OG0018027	CARHR248440	XP_023637225.1
