Orthogroup	Cardamine_hirsuta	Cochlearia_excelsa
OG0014792	CARHR274200	g28824
OG0014793	CARHR273800	g28801
OG0014794	CARHR288240, CARHR282630	g48616, g21382
OG0014795	CARHR273410	g28766
OG0014796	CARHR273350	g1631
OG0014797	CARHR285820	g28739
OG0014798	CARHR213920	g46740
OG0014799	CARHR285770	g28731
OG0014800	CARHR285730	g1266
OG0014801	CARHR285580	g28700, g1257
OG0014802	CARHR285560	g39242
OG0014803	CARHR285310	g1244
OG0014804	CARHR285290	g1243
OG0014805	CARHR272600	g1212
OG0014806	CARHR272440	g1204
OG0014807	CARHR272380	g1197
OG0014808	CARHR272370	g1196
OG0014809	CARHR272270	g1185
OG0014811	CARHR272040	g28693
OG0014812	CARHR272020	g1156
OG0014813	CARHR271960	g1154
OG0014814	CARHR271930	g28687
OG0014815	CARHR271370	g39235
OG0014816	CARHR271920	g28686
OG0014817	CARHR271890	g28684
OG0014818	CARHR271730	g39286
OG0014819	CARHR271710	g28669
OG0014820	CARHR271490	g1133
OG0014821	CARHR271480	g1131
OG0014822	CARHR271450	g39295
OG0014823	CARHR271430	g1120
OG0014824	CARHR271410	g39299
OG0014825	CARHR271210	g39306
OG0014826	CARHR271190	g1108
OG0014827	CARHR144290	g50606
OG0014828	CARHR108750	g13974
OG0014829	CARHR105650	g6164
OG0014830	CARHR270810	g39326
OG0014831	CARHR270820	g28600
OG0014832	CARHR270950	g28620
OG0014833	CARHR270480	g1082
OG0014834	CARHR270470	g1081
OG0014835	CARHR270280	g28562
OG0014836	CARHR269610	g28550
OG0014838	CARHR269460	g1044
OG0014839	CARHR269060	g39363
OG0014840	CARHR269320	g1039
OG0014841	CARHR269300	g28534
OG0014842	CARHR269270	g28531
OG0014844	CARHR269210	g1034
OG0014846	CARHR268890	g28517
OG0014847	CARHR268830	g1018
OG0014848	CARHR268780	g39374
OG0014849	CARHR268170	g977
OG0014850	CARHR158600	g2621
OG0014851	CARHR158380	g11380
OG0014852	CARHR158260	g2628
OG0014853	CARHR158030	g11386
OG0014854	CARHR157810	g2674
OG0014855	CARHR157790	g2675
OG0014856	CARHR157620	g19437
OG0014857	CARHR055490	g45234
OG0014859	CARHR205660	g29626
OG0014860	CARHR205750, CARHR217940	g5546
OG0014861	CARHR133940	g37312
OG0014863	CARHR206110	g29648
OG0014864	CARHR206260	g45463
OG0014865	CARHR206320	g29652
OG0014866	CARHR206390	g29657
OG0014867	CARHR206430	g29660
OG0014868	CARHR206660	g29673
OG0014869	CARHR207080	g45452
OG0014870	CARHR056260	g18065
OG0014871	CARHR206790	g45443
OG0014872	CARHR206780	g28318
OG0014873	CARHR231580	g17223
OG0014875	CARHR207260	g45442
OG0014876	CARHR207270	g29703
OG0014877	CARHR207290	g45440
OG0014879	CARHR207450	g5626
OG0014880	CARHR207470	g45432
OG0014881	CARHR207510	g29711
OG0014882	CARHR207580	g5628
OG0014883	CARHR207600	g5629
OG0014885	CARHR208000	g45418
OG0014886	CARHR208020	g29736
OG0014887	CARHR208100	g29742
OG0014888	CARHR208170	g29748
OG0014890	CARHR208370	g5661
OG0014891	CARHR208540	g25857, g29774
OG0014892	CARHR208710	g29786
OG0014893	CARHR144810	g10728
OG0014894	CARHR208750	g45405
OG0014895	CARHR208890	g5689
OG0014896	CARHR208930	g5692
OG0014897	CARHR208990	g5695
OG0014898	CARHR209000	g29798
OG0014899	CARHR209050	g45393
OG0014900	CARHR209130	g5702
OG0014902	CARHR209310	g5709
OG0014903	CARHR209340	g5710
OG0014904	CARHR209400	g29813
OG0014905	CARHR216840	g46862
OG0014906	CARHR209600	g45367
OG0014907	CARHR209640	g45366, g29832
OG0014908	CARHR209650	g45365
OG0014909	CARHR209680	g29834
OG0014910	CARHR209870	g5730
OG0014911	CARHR210000	g5740
OG0014912	CARHR210060	g5745
OG0014913	CARHR210220	g5755
OG0014914	CARHR210500	g45342
OG0014915	CARHR210510	g5775
OG0014916	CARHR210570	g5778
OG0014918	CARHR211010	g5791
OG0014919	CARHR211120	g29860
OG0014920	CARHR211170	g45312
OG0014921	CARHR211180	g5796
OG0014922	CARHR211290	g45308
OG0014923	CARHR211320	g45306
OG0014924	CARHR211360	g45301
OG0014925	CARHR211400	g5805
OG0014926	CARHR211430	g5809
OG0014927	CARHR211490	g45299
OG0014929	CARHR211730	g5824
OG0014930	CARHR211750	g5826
OG0014931	CARHR211780	g5829
OG0014932	CARHR211800	g5831
OG0014933	CARHR211820	g5832
OG0014934	CARHR211860	g45286
OG0014935	CARHR211870	g18090
OG0014936	CARHR211930	g5839, g5841, g5837, g5835
OG0014937	CARHR211950	g5843
OG0014938	CARHR212020	g5848
OG0014939	CARHR212240	g5868
OG0014940	CARHR212260	g5872
OG0014941	CARHR212270	g45284
OG0014942	CARHR212300	g45283
OG0014943	CARHR082860	g5871
OG0014944	CARHR212330	g17247
OG0014945	CARHR213710	g16817
OG0014946	CARHR213200	g16799
OG0014947	CARHR212990	g46649
OG0014948	CARHR212860	g46636
OG0014950	CARHR074520	g46606
OG0014951	CARHR074590	g46608
OG0014952	CARHR074760	g45244
OG0014953	CARHR122860	g44267
OG0014954	CARHR049030	g14654, g17996
OG0014955	CARHR074690	g44265
OG0014956	CARHR074450	g46601
OG0014957	CARHR074400	g44272
OG0014958	CARHR074310	g46594
OG0014959	CARHR074200	g46591
OG0014960	CARHR074170	g46587
OG0014961	CARHR074840	g46583
OG0014963	CARHR073610	g44300
OG0014964	CARHR073550	g46542
OG0014965	CARHR186120	g10142
OG0014966	CARHR073220	g44316
OG0014967	CARHR073130	g44321
OG0014968	CARHR073100	g44323
OG0014969	CARHR026680	g50399
OG0014970	CARHR072800	g46504
OG0014971	CARHR072790	g46503
OG0014972	CARHR072750	g44338
OG0014973	CARHR114840	g38300
OG0014974	CARHR072640	g44347
OG0014975	CARHR072540	g46491
OG0014976	CARHR072510	g46488
OG0014978	CARHR072360	g46477
OG0014979	CARHR072310	g44352
OG0014980	CARHR072100	g46465
OG0014981	CARHR071470	g46404
OG0014982	CARHR071450	g46402
OG0014983	CARHR071380	g46396
OG0014984	CARHR071240	g17960
OG0014985	CARHR071190	g13614
OG0014986	CARHR071170	g46379
OG0014987	CARHR071090	g46372
OG0014988	CARHR071020	g46364
OG0014989	CARHR070970	g44362
OG0014990	CARHR216820	g25140
OG0014991	CARHR070740, CARHR070750	g46338
OG0014993	CARHR070660	g44366
OG0014994	CARHR070260	g46304
OG0014995	CARHR070220	g46302
OG0014996	CARHR070180	g46301
OG0014997	CARHR070110	g44394
OG0014998	CARHR070060	g44396
OG0014999	CARHR070030	g46277
OG0015000	CARHR070010	g46275
OG0015001	CARHR069950	g46269
OG0015002	CARHR069940	g46268
OG0015003	CARHR069900	g44401
OG0015004	CARHR249790	g39519
OG0015005	CARHR069800	g46260
OG0015006	CARHR069700	g46252, g44410
OG0015007	CARHR069660	g44412
OG0015008	CARHR069650	g46249
OG0015009	CARHR069570	g46246
OG0015010	CARHR069400	g44420
OG0015011	CARHR069190	g46231
OG0015012	CARHR069060	g46223
OG0015013	CARHR069040	g46221
OG0015014	CARHR068960	g46216
OG0015015	CARHR068930	g46213
OG0015016	CARHR068850	g46204
OG0015017	CARHR068830	g44456
OG0015018	CARHR068780	g44464
OG0015019	CARHR068730	g46196
OG0015020	CARHR068590	g44471
OG0015022	CARHR068480	g46184
OG0015023	CARHR068410	g44481
OG0015025	CARHR107730	g6081
OG0015026	CARHR107900	g13746
OG0015027	CARHR108230	g13997
OG0015028	CARHR108420	g13989
OG0015029	CARHR158890	g2603
OG0015030	CARHR055680	g43873
OG0015031	CARHR158780	g19392
OG0015032	CARHR158800	g19391
OG0015033	CARHR156130	g2772
OG0015034	CARHR156080	g19515
OG0015035	CARHR156070	g2780
OG0015036	CARHR156140	g2770
OG0015037	CARHR156290	g2732
OG0015038	CARHR045980	g39449
OG0015039	CARHR045740	g54371
OG0015040	CARHR045620	g54368
OG0015041	CARHR045580	g54367
OG0015042	CARHR045530	g54364
OG0015043	CARHR045440	g54307
OG0015044	CARHR045290	g54316
OG0015046	CARHR044970	g54324
OG0015047	CARHR044800	g36699
OG0015048	CARHR044750	g36695
OG0015049	CARHR044700	g54338
OG0015050	CARHR044610	g27990
OG0015051	CARHR044010	g54303
OG0015052	CARHR043960	g28001
OG0015053	CARHR043850	g36637
OG0015054	CARHR043560	g54286, g35646
OG0015055	CARHR043500	g36617
OG0015056	CARHR043380	g36606
OG0015057	CARHR043340	g36604
OG0015058	CARHR043320	g36603
OG0015059	CARHR130550	g51575
OG0015060	CARHR130580	g38032
OG0015061	CARHR130620	g38037
OG0015062	CARHR130670	g51580
OG0015063	CARHR130930	g38045
OG0015064	CARHR131100	g51602
OG0015065	CARHR131300	g51607
OG0015066	CARHR149920	g2941
OG0015067	CARHR150430	g2987
OG0015068	CARHR150590, CARHR150580	g2991
OG0015069	CARHR266030	g41253
OG0015070	CARHR266180	g28406
OG0015071	CARHR168660	g18957
OG0015072	CARHR293020	g1475
OG0015073	CARHR287310	g24287
OG0015074	CARHR259260	g25946
OG0015075	CARHR259230	g25976
OG0015076	CARHR258740	g1449
OG0015077	CARHR293250	g1505
OG0015078	CARHR286870	g46927
OG0015079	CARHR217370	g46901, g25283
OG0015080	CARHR217410	g46883
OG0015081	CARHR217050	g25187
OG0015082	CARHR217970	g4767
OG0015083	CARHR218160	g25004
OG0015084	CARHR218330	g24838
OG0015085	CARHR259270	g25943
OG0015086	CARHR218750	g24722
OG0015087	CARHR218820	g46986
OG0015088	CARHR219230	g24651
OG0015089	CARHR219440	g47007
OG0015090	CARHR219460	g24609
OG0015091	CARHR219940	g17808
OG0015092	CARHR219970	g24576
OG0015093	CARHR220500	g24537
OG0015094	CARHR220670	g24528
OG0015095	CARHR220680	g47049
OG0015096	CARHR220700	g47063
OG0015097	CARHR221730	g47087
OG0015098	CARHR221820	g17689
OG0015099	CARHR221860	g17685
OG0015100	CARHR221880	g17684
OG0015101	CARHR222170	g24461
OG0015102	CARHR222210	g24455
OG0015103	CARHR097490	g24451
OG0015104	CARHR222310	g24446
OG0015105	CARHR144580	g10739
OG0015106	CARHR105310	g6201
OG0015107	CARHR290240	g24423
OG0015108	CARHR290270	g17621
OG0015110	CARHR290330	g24417
OG0015111	CARHR290360	g24415
OG0015112	CARHR065680	g46016
OG0015113	CARHR065690	g46017
OG0015114	CARHR065950	g44585
OG0015115	CARHR065960	g44584
OG0015116	CARHR066050	g46029
OG0015117	CARHR066060	g46030
OG0015118	CARHR066100	g46033
OG0015119	CARHR066110	g46034
OG0015120	CARHR066170	g31849
OG0015121	CARHR066370	g46060
OG0015122	CARHR183210	g1644
OG0015123	CARHR066390	g46061
OG0015124	CARHR066670	g46078
OG0015125	CARHR066720	g46082
OG0015126	CARHR066790	g44559
OG0015128	CARHR066820	g46090
OG0015129	CARHR066950	g46100
OG0015130	CARHR067070	g46108
OG0015131	CARHR067110	g46110
OG0015132	CARHR067170	g46115
OG0015133	CARHR115710	g51051
OG0015134	CARHR294560	g38356
OG0015135	CARHR067510	g44539
OG0015136	CARHR067580	g46135
OG0015137	CARHR067600	g44535
OG0015138	CARHR067670	g44530
OG0015139	CARHR067850	g46149
OG0015140	CARHR144420	g10746
OG0015141	CARHR067930	g17981
OG0015142	CARHR067910	g44513
OG0015143	CARHR067970	g44512
OG0015144	CARHR068040	g44507
OG0015145	CARHR068060	g44505, g46161
OG0015146	CARHR068080	g46168
OG0015147	CARHR061430	g13636
OG0015148	CARHR061440	g44824
OG0015149	CARHR061530	g44814
OG0015150	CARHR061540	g13635
OG0015151	CARHR061600	g45757
OG0015152	CARHR061660	g44797
OG0015153	CARHR061720	g44788
OG0015155	CARHR061810	g45767
OG0015156	CARHR061960	g44778
OG0015157	CARHR062050	g45779
OG0015158	CARHR062080	g44775
OG0015159	CARHR236220	g17042
OG0015160	CARHR236380	g23540
OG0015161	CARHR236390	g23539
OG0015162	CARHR236430	g23536
OG0015163	CARHR236460	g47678
OG0015164	CARHR236530	g17025
OG0015165	CARHR236700	g23515
OG0015166	CARHR236710	g23514
OG0015167	CARHR236820	g17015
OG0015168	CARHR236850	g47691
OG0015169	CARHR236880	g23498
OG0015170	CARHR236970	g23487
OG0015171	CARHR266250	g908
OG0015172	CARHR047660	g40786
OG0015173	CARHR047380	g40797
OG0015174	CARHR047040	g44263
OG0015175	CARHR262280	g16874
OG0015176	CARHR262070	g16862
OG0015177	CARHR261800	g46679
OG0015178	CARHR261770	g16846
OG0015179	CARHR261750	g16845
OG0015180	CARHR152510	g11523
OG0015181	CARHR153370	g11508
OG0015182	CARHR153340	g10324
OG0015183	CARHR292490	g4305
OG0015184	CARHR151700	g10403
OG0015185	CARHR149620	g10450
OG0015187	CARHR148960	g10474
OG0015188	CARHR148810	g16566
OG0015189	CARHR148770	g1619
OG0015190	CARHR148680	g10493
OG0015191	CARHR148530	g10504
OG0015192	CARHR148380	g10514
OG0015193	CARHR148340	g10518
OG0015194	CARHR148330	g10519
OG0015195	CARHR148320	g10520
OG0015196	CARHR148270	g10523
OG0015197	CARHR148130	g1604
OG0015198	CARHR147990	g10539
OG0015199	CARHR147820	g10550
OG0015200	CARHR147750	g1597
OG0015201	CARHR147740	g1596
OG0015202	CARHR147570	g16613
OG0015203	CARHR147490	g16639
OG0015204	CARHR147140	g10584
OG0015205	CARHR147070	g10589
OG0015206	CARHR147040	g1583
OG0015207	CARHR147030	g10590
OG0015208	CARHR019010	g31773
OG0015209	CARHR146680	g10612
OG0015210	CARHR146660	g10613
OG0015211	CARHR288540	g10622
OG0015212	CARHR063040	g44709
OG0015213	CARHR062940	g44717
OG0015214	CARHR062450	g44757
OG0015215	CARHR062440	g44758, g45802
OG0015216	CARHR062400	g43213
OG0015217	CARHR221600	g24492
OG0015218	CARHR062260	g45793
OG0015219	CARHR175990	g10961
OG0015220	CARHR176010	g43974
OG0015221	CARHR176170	g40578, g10968
OG0015222	CARHR176220	g40575
OG0015223	CARHR176410	g10976
OG0015224	CARHR176840	g40553
OG0015225	CARHR176850	g40552
OG0015226	CARHR176860	g40551
OG0015227	CARHR293540	g6109
OG0015228	CARHR177370	g40538
OG0015229	CARHR039850	g54151
OG0015230	CARHR039880	g36411
OG0015231	CARHR039920	g28066
OG0015232	CARHR039980	g54154
OG0015233	CARHR039990	g36416
OG0015234	CARHR040010	g28063
OG0015235	CARHR040030	g36417
OG0015236	CARHR040100	g36420
OG0015237	CARHR040190	g54162
OG0015238	CARHR040340	g36432
OG0015239	CARHR040450	g36445
OG0015240	CARHR040460	g36446
OG0015242	CARHR040570	g54178
OG0015243	CARHR040700	g36456
OG0015244	CARHR040980	g54197
OG0015245	CARHR041120	g28046
OG0015246	CARHR041130	g36486
OG0015247	CARHR041310	g28041
OG0015248	CARHR041610	g36502
OG0015249	CARHR041620	g3855, g36503
OG0015250	CARHR041630	g36504
OG0015251	CARHR074070	g44293
OG0015252	CARHR117360	g38368
OG0015253	CARHR041880	g36520
OG0015254	CARHR041940	g36523
OG0015255	CARHR042350	g36558
OG0015256	CARHR042420	g36561
OG0015258	CARHR233280	g23733, g47559
OG0015259	CARHR042600	g36572
OG0015260	CARHR042610	g36573
OG0015261	CARHR042720	g36578
OG0015262	CARHR042740	g36580
OG0015263	CARHR042760	g54267
OG0015264	CARHR042860	g54270
OG0015265	CARHR042930	g36583
OG0015266	CARHR042960	g36584
OG0015267	CARHR043040	g54276
OG0015268	CARHR043090	g28009
OG0015269	CARHR043110	g36586
OG0015270	CARHR181660	g37027
OG0015271	CARHR181720	g37028
OG0015272	CARHR181260	g37056
OG0015273	CARHR181120	g18431
OG0015274	CARHR180800	g11133
OG0015275	CARHR180760	g11131, g37058
OG0015276	CARHR127620	g51371
OG0015277	CARHR127690	g37965
OG0015278	CARHR127750	g51388
OG0015279	CARHR127760	g51389
OG0015280	CARHR127920	g51398
OG0015281	CARHR128190	g51422
OG0015282	CARHR128240	g51424
OG0015283	CARHR128260	g51429
OG0015284	CARHR128280	g37973
OG0015285	CARHR128390	g37086
OG0015286	CARHR128560, CARHR272540	g51448
OG0015287	CARHR128740	g51459
OG0015288	CARHR151910	g10395
OG0015289	CARHR129170	g51492
OG0015290	CARHR129200	g51494
OG0015291	CARHR129210	g51495
OG0015292	CARHR129260	g51499
OG0015293	CARHR129270, CARHR180830, CARHR141110	g37991
OG0015294	CARHR135180	g51501, g37992
OG0015295	CARHR129560	g51518
OG0015296	CARHR129600	g51521
OG0015297	CARHR129650	g51525
OG0015298	CARHR129770	g51530
OG0015299	CARHR284960	g18453
OG0015300	CARHR130030	g51544
OG0015301	CARHR130170	g38021
OG0015302	CARHR226230	g24127
OG0015303	CARHR226180	g47311, g17432
OG0015305	CARHR226130	g47304
OG0015306	CARHR226050	g24142
OG0015307	CARHR226020	g24150
OG0015308	CARHR225980	g47296
OG0015309	CARHR225880	g17453
OG0015310	CARHR225680	g47288
OG0015311	CARHR225670	g17459
OG0015312	CARHR225510	g24171
OG0015313	CARHR225460	g24175
OG0015314	CARHR225310	g17479
OG0015315	CARHR225130	g17475, g24192
OG0015316	CARHR225070	g47263
OG0015317	CARHR225060	g47262
OG0015318	CARHR224930	g17490
OG0015320	CARHR224870	g24212
OG0015321	CARHR116530	g36878
OG0015322	CARHR224710	g47255
OG0015323	CARHR224480	g17526
OG0015324	CARHR224460	g24240
OG0015325	CARHR224450	g24241
OG0015326	CARHR224340	g24247
OG0015327	CARHR223990	g24267
OG0015328	CARHR223750	g17555
OG0015329	CARHR223720	g24290
OG0015330	CARHR216780	g25132
OG0015331	CARHR175480	g41838
OG0015332	CARHR152240	g10374
OG0015333	CARHR160550	g2511
OG0015334	CARHR160330	g19344
OG0015335	CARHR160280	g2544
OG0015336	CARHR160200	g19352
OG0015337	CARHR159910	g19361
OG0015338	CARHR159890	g2581
OG0015339	CARHR159830	g11363, g2583
OG0015340	CARHR159600	g2588
OG0015341	CARHR159590	g2589
OG0015342	CARHR159170	g19366
OG0015343	CARHR265340	g28367
OG0015344	CARHR265150	g28363
OG0015345	CARHR265100	g870
OG0015346	CARHR265040	g866
OG0015347	CARHR265020	g865
OG0015348	CARHR264940	g1305
OG0015349	CARHR264910	g1306
OG0015350	CARHR264700	g28352
OG0015351	CARHR264400	g28346
OG0015352	CARHR264520	g28348
OG0015353	CARHR264570	g44216
OG0015354	CARHR264370	g28344
OG0015355	CARHR257180	g1346
OG0015356	CARHR257030	g28309
OG0015357	CARHR257040	g28305
OG0015358	CARHR104040	g6337
OG0015359	CARHR104670	g13671
OG0015360	CARHR104240	g14464
OG0015361	CARHR104210	g13674
OG0015362	CARHR104200	g13675
OG0015363	CARHR104700	g6218
OG0015364	CARHR105340	g13678
OG0015365	CARHR105280	g14425
OG0015366	CARHR105220	g13680
OG0015367	CARHR105200	g6197
OG0015368	CARHR286390	g13684
OG0015369	CARHR284790	g6192
OG0015370	CARHR105620	g6172
OG0015371	CARHR105690	g13688
OG0015372	CARHR105700	g6163
OG0015374	CARHR153580	g40604
OG0015375	CARHR106620	g6138
OG0015376	CARHR106680	g14197
OG0015377	CARHR107130	g14074
OG0015378	CARHR107140	g13714
OG0015380	CARHR231180	g23873
OG0015383	CARHR229980	g23927
OG0015384	CARHR229940	g47446
OG0015385	CARHR229710	g47437
OG0015389	CARHR226660	g24089
OG0015390	CARHR226870	g17387
OG0015391	CARHR227130	g47340
OG0015392	CARHR227300	g47345
OG0015393	CARHR227360	g47349
OG0015395	CARHR227490	g47354
OG0015396	CARHR227510	g47356
OG0015397	CARHR227750	g47367
OG0015398	CARHR227760	g17364
OG0015399	CARHR227800	g24030
OG0015400	CARHR227870	g24022
OG0015401	CARHR227900	g24020
OG0015403	CARHR227940	g24016
OG0015404	CARHR290280	g17619
OG0015405	CARHR228170	g24006
OG0015406	CARHR228180	g47378
OG0015407	CARHR228320	g47386
OG0015408	CARHR228390	g23991
OG0015409	CARHR143870	g10805
OG0015410	CARHR228520	g17321
OG0015411	CARHR228530	g23984
OG0015413	CARHR228640	g23982
OG0015414	CARHR226480	g47318
OG0015415	CARHR226380	g24121
OG0015417	CARHR185890	g36980
OG0015418	CARHR047740	g18456
OG0015419	CARHR284920	g18454
OG0015420	CARHR285100	g36971
OG0015421	CARHR222710	g47156
OG0015422	CARHR222890	g47163
OG0015423	CARHR223060	g24333
OG0015424	CARHR222740	g17589
OG0015426	CARHR223230	g24322
OG0015427	CARHR223400	g47182
OG0015428	CARHR223420	g47184
OG0015429	CARHR223580	g24305
OG0015430	CARHR075000	g12723
OG0015431	CARHR075070	g7951
OG0015432	CARHR075090	g7950
OG0015433	CARHR075110	g7949
OG0015434	CARHR075210	g7943
OG0015435	CARHR075360	g12718
OG0015436	CARHR075440	g32638
OG0015438	CARHR281220	g30
OG0015439	CARHR034750	g19
OG0015440	CARHR070850	g9628
OG0015442	CARHR147050	g11518
OG0015443	CARHR281560	g15
OG0015444	CARHR281580	g9625
OG0015445	CARHR281660	g12
OG0015446	CARHR281710	g19623
OG0015447	CARHR291420	g18711
OG0015448	CARHR291430	g18710
OG0015449	CARHR291440	g18709
OG0015450	CARHR291480	g18707
OG0015451	CARHR291500	g18705
OG0015452	CARHR291560	g18699
OG0015454	CARHR291650	g18783
OG0015455	CARHR291640	g18782
OG0015456	CARHR173430	g18764
OG0015457	CARHR173400	g11147
OG0015458	CARHR173260	g18749
OG0015459	CARHR173140	g18740
OG0015460	CARHR173090	g18731
OG0015461	CARHR173050	g1746
OG0015462	CARHR173000	g1747
OG0015463	CARHR172890	g18793
OG0015464	CARHR172700	g18685
OG0015465	CARHR172690	g18684
OG0015466	CARHR172570	g11151
OG0015467	CARHR172540	g1767
OG0015470	CARHR172210	g1808
OG0015472	CARHR264790	g28353
OG0015473	CARHR171970	g1833
OG0015474	CARHR171870	g11166
OG0015475	CARHR171830	g1857
OG0015476	CARHR171750	g1862
OG0015477	CARHR171460	g18687
OG0015478	CARHR171430	g1876
OG0015480	CARHR171250	g1885
OG0015481	CARHR171240	g1886
OG0015483	CARHR170910	g18817, g1907
OG0015484	CARHR170790	g18822
OG0015485	CARHR170660	g18832
OG0015486	CARHR026070	g32201
OG0015487	CARHR170620	g1925
OG0015488	CARHR170550	g1929
OG0015489	CARHR170470	g18843
OG0015490	CARHR170300	g1947
OG0015491	CARHR170270	g18876
OG0015492	CARHR170120	g1963
OG0015493	CARHR169900	g18885
OG0015494	CARHR169780	g2020
OG0015495	CARHR169760	g2019
OG0015496	CARHR103380	g13579
OG0015497	CARHR169550	g18906
OG0015498	CARHR169230	g1999
OG0015500	CARHR169040	g18943
OG0015501	CARHR168950	g18947
OG0015502	CARHR168930	g18948
OG0015503	CARHR168890	g18952
OG0015504	CARHR168860	g1979
OG0015505	CARHR168850	g11210
OG0015506	CARHR168330	g2049
OG0015507	CARHR168150	g2130
OG0015508	CARHR168140	g18976
OG0015509	CARHR168050, CARHR168080	g24775
OG0015510	CARHR167930	g2120
OG0015511	CARHR167810, CARHR167800	g2117
OG0015512	CARHR167760	g2113
OG0015513	CARHR167610	g2099
OG0015514	CARHR237470, CARHR120310, CARHR237440	g17930, g42089, g50238, g42088
OG0015515	CARHR115440	g51074
