Orthogroup	Cardamine_hirsuta	Cardamine_glauca
OG0013484	CARHR142710	Cg005G1456300
OG0013485	CARHR142700	Cg005G1456400
OG0013486	CARHR142390	Cg005G1458800
OG0013487	CARHR142380	Cg005G1458900
OG0013488	CARHR142280	Cg005G1459800
OG0013489	CARHR142090	Cg005G1461700
OG0013490	CARHR141990	Cg005G1462500
OG0013491	CARHR141930	Cg005G1463200
OG0013492	CARHR141920	Cg005G1463300
OG0013493	CARHR141900	Cg005G1463400
OG0013494	CARHR141770	Cg005G1464700
OG0013495	CARHR141660	Cg005G1465500
OG0013496	CARHR141620	Cg005G1465900
OG0013497	CARHR141600	Cg005G1466100
OG0013498	CARHR141540	Cg005G1466700
OG0013499	CARHR141480	Cg005G1467500
OG0013500	CARHR141260	Cg005G1469400
OG0013501	CARHR141240	Cg005G1469600
OG0013502	CARHR141130	Cg005G1470500
OG0013503	CARHR141120	Cg005G1470600
OG0013504	CARHR140820	Cg005G1473600
OG0013505	CARHR140710	Cg005G1474300
OG0013506	CARHR140520	Cg005G1476400
OG0013507	CARHR140490	Cg005G1476800
OG0013508	CARHR140260	Cg005G1479500
OG0013509	CARHR224150	Cg005G1480300
OG0013510	CARHR139870	Cg005G1483100
OG0013511	CARHR139820	Cg005G1483600
OG0013512	CARHR139800	Cg005G1483800
OG0013513	CARHR139680	Cg005G1485000
OG0013514	CARHR139590	Cg005G1485900
OG0013515	CARHR139570	Cg005G1486100
OG0013516	CARHR139480	Cg005G1486900
OG0013517	CARHR139390	Cg005G1487600
OG0013518	CARHR139180	Cg005G1489400
OG0013519	CARHR138830	Cg005G1492900
OG0013520	CARHR154550, CARHR154220	Cg002G0570200
OG0013521	CARHR138660	Cg005G1494300
OG0013522	CARHR138510	Cg005G1495600
OG0013523	CARHR138340	Cg005G1497100
OG0013524	CARHR138250	Cg005G1497800
OG0013525	CARHR138100, CARHR283820	Cg005G1499500
OG0013526	CARHR138070	Cg005G1499700
OG0013527	CARHR138030	Cg005G1500100
OG0013528	CARHR137860	Cg005G1502500
OG0013529	CARHR137800	Cg005G1503300
OG0013530	CARHR057610	Cg005G1503600
OG0013531	CARHR137490	Cg005G1506500
OG0013532	CARHR182840	Cg008G2850500, Cg008G2866000
OG0013533	CARHR137300	Cg005G1508200
OG0013534	CARHR137260	Cg005G1508600
OG0013535	CARHR137170	Cg005G1509500
OG0013536	CARHR136750	Cg005G1513800
OG0013537	CARHR136760	Cg005G1513700
OG0013538	CARHR136770	Cg005G1513600
OG0013540	CARHR136800	Cg005G1513300
OG0013541	CARHR136490	Cg005G1516600
OG0013542	CARHR136430	Cg005G1517000
OG0013543	CARHR075610	Cg004G1078200
OG0013545	CARHR075690	Cg004G1078600
OG0013546	CARHR075870	Cg004G1080100
OG0013547	CARHR288440	Cg003G0819000
OG0013548	CARHR076190	Cg004G1083800
OG0013549	CARHR076400	Cg004G1085500
OG0013550	CARHR076670	Cg004G1088000
OG0013551	CARHR076750	Cg004G1088800
OG0013552	CARHR076970	Cg004G1091300
OG0013553	CARHR077310	Cg004G1094500
OG0013554	CARHR077360	Cg004G1095000
OG0013555	CARHR077570	Cg004G1097100
OG0013556	CARHR077680	Cg004G1097800
OG0013557	CARHR077740	Cg004G1098400
OG0013558	CARHR077750	Cg004G1098500
OG0013559	CARHR077760	Cg004G1098600
OG0013560	CARHR077860	Cg004G1099500
OG0013561	CARHR077990	Cg004G1100100
OG0013562	CARHR078010	Cg004G1100300
OG0013563	CARHR078490	Cg004G1103800
OG0013564	CARHR078540	Cg004G1104300
OG0013565	CARHR078740	Cg004G1105800
OG0013566	CARHR078730	Cg004G1105900
OG0013568	CARHR078850	Cg004G1106900
OG0013569	CARHR078970	Cg004G1107700
OG0013570	CARHR079030	Cg004G1108400
OG0013571	CARHR079140	Cg004G1109500
OG0013572	CARHR079160	Cg004G1109700
OG0013573	CARHR079260	Cg004G1110300
OG0013574	CARHR079320	Cg004G1110900
OG0013575	CARHR079590	Cg004G1114400
OG0013576	CARHR079710	Cg004G1115400
OG0013577	CARHR079740	Cg004G1115800
OG0013578	CARHR080070	Cg004G1118200
OG0013580	CARHR080370	Cg004G1121500
OG0013581	CARHR080410	Cg004G1121800
OG0013582	CARHR080430	Cg004G1122000
OG0013583	CARHR080610	Cg004G1124100
OG0013584	CARHR080690	Cg004G1125300
OG0013585	CARHR080920	Cg004G1127200
OG0013586	CARHR081790	Cg004G1128200
OG0013587	CARHR081070	Cg004G1128700
OG0013588	CARHR081120	Cg004G1129800
OG0013589	CARHR081220	Cg004G1130700
OG0013590	CARHR081390	Cg004G1131900
OG0013591	CARHR081670	Cg004G1134800
OG0013592	CARHR081730	Cg004G1135400
OG0013593	CARHR081740	Cg004G1135500
OG0013594	CARHR081820	Cg004G1135900
OG0013595	CARHR082040	Cg004G1138100
OG0013597	CARHR082430	Cg004G1141700
OG0013598	CARHR082450	Cg004G1141900
OG0013599	CARHR082790	Cg004G1144800
OG0013600	CARHR082850	Cg004G1145300
OG0013601	CARHR082980	Cg004G1146600
OG0013602	CARHR083250	Cg004G1148800
OG0013603	CARHR083300	Cg004G1149300
OG0013604	CARHR231700	Cg001G0161000
OG0013605	CARHR083350	Cg004G1149800
OG0013606	CARHR083370	Cg004G1150000
OG0013607	CARHR083480	Cg004G1151000
OG0013609	CARHR083950	Cg004G1154900
OG0013610	CARHR084060	Cg004G1155800
OG0013611	CARHR084430	Cg004G1158500
OG0013612	CARHR084460	Cg004G1158800
OG0013613	CARHR084580	Cg004G1160000
OG0013614	CARHR084630	Cg004G1160500
OG0013615	CARHR084660	Cg004G1160800
OG0013616	CARHR084910	Cg004G1163500
OG0013618	CARHR085210	Cg004G1165900
OG0013619	CARHR085360	Cg004G1168100
OG0013620	CARHR085370	Cg004G1168200
OG0013621	CARHR085390	Cg004G1168300
OG0013622	CARHR085420	Cg004G1168700
OG0013623	CARHR085480	Cg004G1169400
OG0013625	CARHR085670	Cg004G1171100
OG0013627	CARHR085780	Cg004G1172100
OG0013628	CARHR086110	Cg004G1175300
OG0013629	CARHR086190	Cg004G1176300
OG0013630	CARHR086570	Cg004G1179900
OG0013631	CARHR086640	Cg004G1180500
OG0013632	CARHR086680	Cg004G1180900
OG0013633	CARHR086760	Cg004G1181700
OG0013634	CARHR086910	Cg004G1183200
OG0013635	CARHR086930	Cg004G1183500
OG0013636	CARHR087050	Cg004G1184400
OG0013637	CARHR087190	Cg004G1185800
OG0013638	CARHR087310	Cg004G1186900
OG0013639	CARHR087460	Cg004G1188600
OG0013640	CARHR087720	Cg004G1191100
OG0013641	CARHR087810	Cg004G1192100
OG0013642	CARHR088330	Cg004G1196600
OG0013643	CARHR088670	Cg004G1199400
OG0013644	CARHR155210	Cg002G0563000
OG0013645	CARHR088900	Cg004G1201600
OG0013647	CARHR089550	Cg004G1207800
OG0013648	CARHR089690	Cg004G1209200
OG0013649	CARHR089810	Cg004G1210400
OG0013650	CARHR089870	Cg004G1211000
OG0013651	CARHR090130	Cg004G1214700
OG0013652	CARHR090190	Cg004G1215200
OG0013653	CARHR090220	Cg004G1215500
OG0013654	CARHR090260	Cg004G1215900
OG0013655	CARHR090320	Cg004G1216500
OG0013656	CARHR090400	Cg004G1217300
OG0013657	CARHR091030, CARHR090670	Cg004G1220300
OG0013658	CARHR090710, CARHR292070	Cg004G1221000
OG0013659	CARHR262390	Cg001G0368000
OG0013660	CARHR090800	Cg004G1221700
OG0013661	CARHR090880	Cg004G1222400
OG0013662	CARHR091100	Cg004G1223900
OG0013663	CARHR091140	Cg004G1224300
OG0013664	CARHR091250	Cg004G1225200
OG0013666	CARHR091550	Cg004G1227800
OG0013667	CARHR091560	Cg004G1227900
OG0013668	CARHR092050	Cg004G1232900
OG0013669	CARHR092060	Cg004G1233000
OG0013670	CARHR092180	Cg004G1233900
OG0013671	CARHR092210	Cg004G1234300
OG0013672	CARHR092240	Cg004G1234600
OG0013673	CARHR092290	Cg004G1235100
OG0013674	CARHR092320	Cg004G1235500
OG0013675	CARHR092340	Cg004G1235600
OG0013676	CARHR092440	Cg004G1236600
OG0013677	CARHR092610	Cg004G1238200
OG0013678	CARHR092650	Cg004G1238500
OG0013679	CARHR092670	Cg004G1238600
OG0013680	CARHR092700	Cg004G1238900
OG0013681	CARHR092910	Cg004G1241100
OG0013682	CARHR092960	Cg004G1241400
OG0013683	CARHR092970	Cg004G1241500
OG0013684	CARHR093000	Cg004G1241800
OG0013685	CARHR093010	Cg004G1241900
OG0013686	CARHR093020	Cg004G1242000
OG0013687	CARHR093060	Cg004G1242400
OG0013688	CARHR093080	Cg004G1242600
OG0013689	CARHR093240	Cg004G1244600
OG0013690	CARHR093250	Cg004G1244700
OG0013691	CARHR093870	Cg004G1250800
OG0013692	CARHR094140	Cg004G1253300
OG0013693	CARHR094650	Cg004G1258000
OG0013694	CARHR094770	Cg004G1259100
OG0013695	CARHR094780	Cg004G1259200
OG0013696	CARHR094900	Cg004G1260400
OG0013697	CARHR095210	Cg004G1263400
OG0013698	CARHR095360	Cg004G1264600
OG0013699	CARHR095420	Cg004G1265200
OG0013700	CARHR095700	Cg004G1268400
OG0013701	CARHR095840	Cg004G1269200
OG0013702	CARHR095880	Cg004G1269800
OG0013703	CARHR096130	Cg004G1271300
OG0013704	CARHR096140	Cg004G1271400
OG0013705	CARHR096150, CARHR096170	Cg004G1271500
OG0013706	CARHR096190	Cg004G1271600
OG0013707	CARHR096250	Cg004G1272100
OG0013708	CARHR096340	Cg004G1272700
OG0013709	CARHR052860	Cg007G2306000
OG0013710	CARHR096550	Cg004G1274300
OG0013711	CARHR096650	Cg004G1275600
OG0013712	CARHR096730	Cg004G1276100
OG0013713	CARHR096810	Cg004G1276800
OG0013714	CARHR263020	Cg001G0362200
OG0013715	CARHR263200	Cg001G0360500
OG0013716	CARHR232000	Cg001G0157700
OG0013717	CARHR283670, CARHR264050, CARHR288770	Cg001G0353700
OG0013718	CARHR214070	Cg001G0353100
OG0013719	CARHR214050	Cg001G0352900
OG0013720	CARHR214220	Cg001G0350700
OG0013721	CARHR214440	Cg001G0349900
OG0013722	CARHR214670	Cg001G0343500
OG0013723	CARHR214890	Cg001G0341200
OG0013724	CARHR215130	Cg001G0339100
OG0013725	CARHR215150	Cg001G0338900
OG0013726	CARHR055500	Cg007G2366900
OG0013727	CARHR215230	Cg001G0336500
OG0013728	CARHR215300	Cg001G0336300
OG0013729	CARHR215730	Cg001G0332000
OG0013730	CARHR216140	Cg001G0325600
OG0013731	CARHR216450	Cg001G0321500
OG0013732	CARHR184430	Cg009G2989800, Cg008G2888600
OG0013733	CARHR099770	Cg004G1307200
OG0013734	CARHR099680	Cg004G1306400
OG0013735	CARHR099500	Cg004G1304900
OG0013736	CARHR099370	Cg004G1302500
OG0013737	CARHR099240	Cg004G1301300
OG0013738	CARHR099210	Cg004G1300900
OG0013739	CARHR098980	Cg004G1297900
OG0013740	CARHR098930	Cg004G1297000
OG0013741	CARHR098550	Cg004G1293400
OG0013742	CARHR098430	Cg004G1292300
OG0013743	CARHR098340	Cg004G1291400
OG0013744	CARHR056930	Cg007G2409100, Cg007G2400300
OG0013746	CARHR097830	Cg004G1286600
OG0013747	CARHR097720	Cg004G1285800
OG0013748	CARHR097620	Cg004G1284600
OG0013749	CARHR097590	Cg004G1284100
OG0013750	CARHR097440	Cg004G1283000
OG0013751	CARHR097190	Cg004G1280500
OG0013752	CARHR238260	Cg001G0098900
OG0013753	CARHR056020	Cg007G2347700
OG0013754	CARHR058190	Cg007G2425300
OG0013755	CARHR292320	Cg007G2423200
OG0013756	CARHR057120	Cg007G2402700
OG0013757	CARHR056840	Cg007G2398600, Cg007G2411000
OG0013758	CARHR056990	Cg007G2408400, Cg007G2400900
OG0013759	CARHR057050	Cg007G2408300, Cg007G2401000
OG0013760	CARHR055530	Cg007G2366300
OG0013761	CARHR055640	Cg007G2357500
OG0013762	CARHR055670	Cg007G2354200
OG0013763	CARHR194050	Cg008G2753900
OG0013764	CARHR194430	Cg008G2750000
OG0013765	CARHR194480	Cg008G2749500
OG0013766	CARHR194520	Cg008G2749100
OG0013767	CARHR194590	Cg008G2748100
OG0013768	CARHR194610	Cg008G2747900
OG0013769	CARHR114790	Cg005G1715300
OG0013770	CARHR184620	Cg005G1750700
OG0013771	CARHR194860	Cg008G2746100
OG0013772	CARHR182220	Cg008G2842200
OG0013773	CARHR182110	Cg008G2841500
OG0013774	CARHR183850	Cg008G2877600
OG0013775	CARHR183890	Cg008G2877800
OG0013776	CARHR162250	Cg002G0503600
OG0013777	CARHR162050	Cg002G0505300
OG0013778	CARHR162010	Cg002G0505700
OG0013779	CARHR161990	Cg002G0505800
OG0013780	CARHR162000	Cg002G0505900
OG0013781	CARHR161980	Cg002G0506000
OG0013782	CARHR161970	Cg002G0506100
OG0013783	CARHR161650	Cg002G0508800
OG0013784	CARHR161640	Cg002G0508900
OG0013785	CARHR161570	Cg002G0509400
OG0013786	CARHR161500	Cg002G0510100
OG0013787	CARHR161460	Cg002G0510500
OG0013788	CARHR161390	Cg002G0511200
OG0013789	CARHR161210	Cg002G0512700
OG0013790	CARHR161060	Cg002G0514000
OG0013791	CARHR160950	Cg006G1912400, Cg002G0515000
OG0013792	CARHR143840	Cg002G0694800
OG0013793	CARHR000140	Cg006G2256400
OG0013794	CARHR156840	Cg002G0546500
OG0013795	CARHR000440	Cg006G2253300
OG0013796	CARHR000500	Cg006G2252700
OG0013797	CARHR000610, CARHR000590	Cg006G2251900
OG0013798	CARHR286740	Cg002G0637200
OG0013799	CARHR000810	Cg006G2249700
OG0013800	CARHR001230	Cg006G2246700
OG0013801	CARHR001240	Cg006G2246600
OG0013802	CARHR001290	Cg006G2246000
OG0013803	CARHR001350	Cg006G2245400
OG0013804	CARHR001460	Cg006G2244400
OG0013805	CARHR001570	Cg006G2243300
OG0013806	CARHR090580	Cg004G1219100
OG0013807	CARHR001800	Cg006G2241200
OG0013808	CARHR001870	Cg006G2240600
OG0013809	CARHR001900	Cg006G2240400
OG0013810	CARHR001940	Cg006G2239900
OG0013811	CARHR002210	Cg006G2237500
OG0013812	CARHR002260	Cg006G2236900
OG0013813	CARHR002370	Cg006G2235800
OG0013814	CARHR002400	Cg006G2235500
OG0013815	CARHR002500	Cg006G2234500
OG0013816	CARHR002830	Cg006G2232000
OG0013817	CARHR003090	Cg006G2229700
OG0013818	CARHR003310	Cg006G2227200
OG0013819	CARHR003370	Cg006G2226600
OG0013820	CARHR003870	Cg006G2221500
OG0013821	CARHR003930	Cg006G2220900
OG0013822	CARHR004120	Cg006G2219200
OG0013823	CARHR004330	Cg006G2217100
OG0013824	CARHR004340	Cg006G2217000
OG0013825	CARHR005480	Cg007G2347900, Cg006G2205300
OG0013826	CARHR005500, CARHR038440	Cg006G2205100
OG0013827	CARHR005830	Cg006G2202300
OG0013828	CARHR006110	Cg006G2200200
OG0013829	CARHR006600	Cg006G2196000, Cg006G2206900
OG0013830	CARHR006610	Cg006G2195900
OG0013831	CARHR006710	Cg006G2195000
OG0013832	CARHR006810	Cg006G2193900
OG0013833	CARHR007000	Cg006G2191900
OG0013834	CARHR007090	Cg006G2190900
OG0013835	CARHR215430	Cg001G0335000
OG0013836	CARHR007750	Cg006G2184700
OG0013837	CARHR008010	Cg006G2182100
OG0013838	CARHR008200	Cg006G2180600
OG0013839	CARHR008260	Cg006G2179900
OG0013840	CARHR056230	Cg007G2372800
OG0013841	CARHR008290	Cg006G2179700
OG0013842	CARHR008780	Cg006G2175100
OG0013843	CARHR008890	Cg006G2174100
OG0013845	CARHR009150	Cg006G2172300
OG0013846	CARHR009230	Cg006G2171600
OG0013847	CARHR009260	Cg006G2171300
OG0013848	CARHR009310	Cg006G2170800
OG0013849	CARHR009400	Cg006G2169900
OG0013850	CARHR009430	Cg006G2169500
OG0013851	CARHR009550	Cg006G2168400
OG0013852	CARHR009690	Cg006G2167000, Cg006G2166900
OG0013853	CARHR009790	Cg006G2165600
OG0013855	CARHR010250	Cg006G2161800
OG0013856	CARHR010510	Cg006G2160000
OG0013857	CARHR010590	Cg006G2159300
OG0013858	CARHR010620	Cg006G2159000
OG0013859	CARHR010660	Cg006G2158600
OG0013860	CARHR025880	Cg006G2011500
OG0013861	CARHR010880	Cg006G2156100
OG0013862	CARHR011000	Cg006G2155300
OG0013863	CARHR011130	Cg006G2153800
OG0013864	CARHR011210	Cg006G2153200
OG0013865	CARHR011240	Cg006G2152900
OG0013866	CARHR011280	Cg006G2152500
OG0013867	CARHR011310	Cg006G2152100
OG0013868	CARHR011450	Cg006G2150900
OG0013869	CARHR011470	Cg006G2150800
OG0013871	CARHR114210	Cg005G1759800
OG0013872	CARHR012010	Cg006G2146100
OG0013873	CARHR012040	Cg006G2145800
OG0013874	CARHR012060	Cg006G2145500
OG0013875	CARHR012120	Cg006G2145100
OG0013876	CARHR012220	Cg006G2143900
OG0013877	CARHR012230	Cg006G2143800
OG0013878	CARHR012300	Cg007G2354300
OG0013879	CARHR012320	Cg006G2143100
OG0013880	CARHR012330	Cg006G2143000
OG0013881	CARHR013040	Cg006G2136400
OG0013882	CARHR013100	Cg006G2135900
OG0013883	CARHR013170	Cg006G2134900
OG0013884	CARHR013190	Cg006G2134700
OG0013885	CARHR013280	Cg006G2134100
OG0013886	CARHR013340	Cg006G2133500
OG0013887	CARHR026420	Cg006G2006400
OG0013888	CARHR013550	Cg006G2131600
OG0013889	CARHR013670	Cg006G2130500
OG0013890	CARHR265110	Cg003G0904800
OG0013891	CARHR013780	Cg006G2129600
OG0013892	CARHR014090	Cg006G2127200
OG0013893	CARHR014120	Cg006G2126800
OG0013894	CARHR014540	Cg006G2122700
OG0013895	CARHR014630	Cg006G2122000
OG0013896	CARHR014680	Cg006G2121400
OG0013897	CARHR014710	Cg006G2121100
OG0013898	CARHR014770	Cg006G2120500
OG0013899	CARHR014780	Cg006G2120400
OG0013900	CARHR014890	Cg006G2119400
OG0013901	CARHR015210	Cg006G2116500
OG0013902	CARHR015220	Cg006G2116300
OG0013903	CARHR015610	Cg006G2112600
OG0013904	CARHR015760	Cg006G2111300
OG0013905	CARHR182880	Cg008G2866600, Cg008G2850900
OG0013906	CARHR016200	Cg006G2107100
OG0013907	CARHR016460	Cg006G2104200
OG0013908	CARHR016590	Cg006G2103000
OG0013910	CARHR016760	Cg006G2101600
OG0013911	CARHR016840	Cg006G2100600
OG0013912	CARHR016960	Cg006G2099500
OG0013913	CARHR017000	Cg006G2099100
OG0013914	CARHR017020	Cg006G2098900
OG0013915	CARHR017190	Cg006G2097300
OG0013916	CARHR017210	Cg006G2097100
OG0013917	CARHR017300	Cg006G2096300
OG0013918	CARHR017740	Cg006G2092800
OG0013919	CARHR017900	Cg006G2091500
OG0013920	CARHR265950	Cg003G0912500
OG0013921	CARHR018000	Cg006G2090600
OG0013922	CARHR018010	Cg006G2090500
OG0013923	CARHR018020	Cg006G2090400
OG0013924	CARHR018110	Cg006G2089500
OG0013925	CARHR018170	Cg006G2088900
OG0013926	CARHR018470	Cg006G2086200
OG0013927	CARHR018580	Cg006G2085500
OG0013928	CARHR018600	Cg006G2085300
OG0013929	CARHR018690	Cg006G2084200
OG0013930	CARHR018800	Cg006G2083400
OG0013931	CARHR018830	Cg006G2083100
OG0013932	CARHR019000	Cg006G2081800
OG0013933	CARHR019220	Cg006G2079600
OG0013934	CARHR019630	Cg006G2075200
OG0013935	CARHR019690	Cg006G2074600
OG0013936	CARHR019750	Cg006G2074000
OG0013937	CARHR019770	Cg006G2073900
OG0013938	CARHR019790	Cg006G2073700
OG0013939	CARHR019970	Cg006G2071500
OG0013940	CARHR020010	Cg006G2071200
OG0013941	CARHR020100	Cg006G2070200
OG0013942	CARHR020150	Cg006G2069500
OG0013943	CARHR020210	Cg006G2069000
OG0013944	CARHR020230	Cg006G2068800
OG0013945	CARHR019840	Cg006G2073200
OG0013946	CARHR020300	Cg006G2068100
OG0013947	CARHR020380	Cg006G2066800
OG0013948	CARHR145660	Cg002G0678600
OG0013949	CARHR020580	Cg006G2064700
OG0013951	CARHR262400	Cg001G0367900
OG0013952	CARHR020820	Cg006G2062600
OG0013953	CARHR020850, CARHR199460	Cg006G2062400
OG0013954	CARHR020980	Cg006G2061400
OG0013955	CARHR021230	Cg006G2058700
OG0013956	CARHR021740	Cg006G2053400
OG0013957	CARHR021750	Cg006G2053300
OG0013958	CARHR021760	Cg006G2053200
OG0013959	CARHR021810	Cg006G2052500
OG0013960	CARHR021820	Cg006G2052400
OG0013961	CARHR022020	Cg006G2050000
OG0013962	CARHR022240	Cg006G2047800
OG0013963	CARHR022410	Cg006G2046100
OG0013964	CARHR022480	Cg006G2045300
OG0013965	CARHR022580	Cg006G2044100
OG0013966	CARHR184230	Cg008G2884500
OG0013967	CARHR023110	Cg006G2039000
OG0013968	CARHR023190	Cg006G2038100
OG0013969	CARHR023310	Cg006G2036900
OG0013970	CARHR023330	Cg006G2036700
OG0013971	CARHR023340	Cg006G2036600
OG0013972	CARHR152020	Cg004G1365700
OG0013972	CARHR214540	Cg004G1365600
OG0013973	CARHR289070	Cg007G2487900
OG0013974	CARHR290980	Cg007G2487000
OG0013975	CARHR291030	Cg007G2486600
OG0013976	CARHR291070	Cg007G2486300
OG0013977	CARHR291100	Cg007G2486000
OG0013978	CARHR291130	Cg007G2485700
OG0013979	CARHR291260	Cg007G2484400
OG0013980	CARHR064630	Cg007G2483800
OG0013981	CARHR064600	Cg007G2483500
OG0013982	CARHR064400	Cg007G2481700
OG0013983	CARHR064020	Cg007G2477900
OG0013984	CARHR063980	Cg007G2477400
OG0013985	CARHR063870	Cg007G2476600
OG0013986	CARHR063770	Cg007G2475600
OG0013987	CARHR063740	Cg007G2475200
OG0013988	CARHR063730	Cg007G2475100
OG0013989	CARHR063630	Cg007G2474400
OG0013991	CARHR231510	Cg001G0163100
OG0013992	CARHR231540	Cg001G0162700
OG0013993	CARHR032200	Cg006G1943800
OG0013994	CARHR046890	Cg007G2264000
OG0013995	CARHR046900	Cg007G2264100
OG0013996	CARHR046910	Cg007G2264200
OG0013997	CARHR047860	Cg007G2269400
OG0013998	CARHR047920	Cg007G2270100
OG0013999	CARHR234510	Cg001G0133800
OG0014001	CARHR048340	Cg007G2272000
OG0014002	CARHR143740	Cg002G0695800
OG0014003	CARHR048680	Cg007G2274200
OG0014004	CARHR048740	Cg007G2274800
OG0014005	CARHR196610	Cg008G2730100
OG0014006	CARHR049110	Cg007G2277200
OG0014007	CARHR049460	Cg007G2279300
OG0014008	CARHR049560	Cg007G2280400
OG0014009	CARHR049950	Cg007G2283200
OG0014010	CARHR050640	Cg007G2287700
OG0014011	CARHR050720	Cg007G2288100
OG0014012	CARHR051650	Cg007G2295100
OG0014013	CARHR052200	Cg007G2300900
OG0014014	CARHR052180	Cg007G2300800
OG0014015	CARHR051930	Cg007G2298200
OG0014016	CARHR051800	Cg007G2296500
OG0014017	CARHR105080	Cg004G1359800
OG0014018	CARHR052270	Cg007G2301200
OG0014019	CARHR052540	Cg007G2303200
OG0014020	CARHR052750	Cg007G2305000
OG0014021	CARHR052970	Cg007G2306800
OG0014022	CARHR053350	Cg007G2310500
OG0014023	CARHR283880	Cg007G2313200
OG0014024	CARHR053760	Cg007G2317400
OG0014026	CARHR053990	Cg007G2320800
OG0014027	CARHR055010	Cg007G2331300
OG0014028	CARHR055200	Cg007G2334800
OG0014029	CARHR055350	Cg007G2335700, Cg007G2335800
OG0014030	CARHR287530	Cg007G2342300
OG0014031	CARHR046860	Cg007G2263600
OG0014032	CARHR046730	Cg007G2262600
OG0014033	CARHR046620	Cg007G2261700
OG0014034	CARHR046510	Cg007G2260400
OG0014035	CARHR046500	Cg007G2260300
OG0014036	CARHR046470	Cg007G2260000
OG0014037	CARHR046460	Cg007G2259900
OG0014038	CARHR046240	Cg007G2257300
OG0014039	CARHR046220	Cg007G2257100
OG0014040	CARHR259640	Cg003G0799900
OG0014041	CARHR174610	Cg008G2977900
OG0014042	CARHR173890	Cg008G2984000
OG0014043	CARHR173850	Cg008G2984200
OG0014044	CARHR173570	Cg008G2986900
OG0014045	CARHR178100	Cg008G2950500
OG0014046	CARHR178210	Cg008G2949000
OG0014047	CARHR178260	Cg008G2948500
OG0014048	CARHR178620	Cg008G2945900
OG0014049	CARHR178650	Cg008G2945600, Cg003G0798500
OG0014050	CARHR252460	Cg003G0860400, Cg003G0737600
OG0014051	CARHR252300	Cg003G0738800, Cg003G0859200
OG0014052	CARHR252560	Cg003G0859100, Cg003G0738900
OG0014053	CARHR252600	Cg003G0858600, Cg003G0739200
OG0014054	CARHR237240	Cg001G0107900
OG0014055	CARHR237320	Cg001G0107300
OG0014056	CARHR237360	Cg001G0107000
OG0014057	CARHR237680	Cg001G0104900
OG0014058	CARHR237760	Cg001G0104100
OG0014059	CARHR237770	Cg001G0103900
OG0014060	CARHR222510	Cg001G0243700
OG0014061	CARHR222640	Cg001G0242500
OG0014062	CARHR037590	Cg006G1853000
OG0014063	CARHR037680	Cg006G1852100
OG0014064	CARHR037700	Cg006G1852000
OG0014065	CARHR038170	Cg006G1847500
OG0014066	CARHR037890	Cg006G1850300
OG0014067	CARHR037900	Cg006G1850200
OG0014068	CARHR038160	Cg006G1847700
OG0014069	CARHR038090	Cg006G1848400
OG0014070	CARHR038180	Cg006G1847400
OG0014071	CARHR038840	Cg006G1844500
OG0014072	CARHR038870	Cg006G1843800
OG0014073	CARHR038900	Cg006G1843300
