Orthogroup	Cardamine_hirsuta	Brassica_rapa
OG0012252	CARHR197630	XP_009131490.1
OG0012253	CARHR197640	XP_009126064.1
OG0012254	CARHR197830	XP_009131468.1
OG0012255	CARHR197900	XP_009121575.2
OG0012256	CARHR120200, CARHR259790	XP_009120595.2
OG0012257	CARHR197920	XP_009121578.1
OG0012258	CARHR198030	XP_009126043.1
OG0012259	CARHR198050	XP_009131451.1, XP_033137551.1
OG0012260	CARHR198060	XP_009121591.2
OG0012261	CARHR075560	XP_009125024.1
OG0012262	CARHR198480	XP_009121627.1
OG0012263	CARHR198500	XP_018512366.1
OG0012264	CARHR198550, CARHR150190	XP_009121633.1
OG0012265	CARHR198570	XP_009126004.1
OG0012266	CARHR198720	XP_033137821.1
OG0012267	CARHR198730	XP_009131418.2
OG0012268	CARHR198850	XP_009121661.1
OG0012269	CARHR198880	NP_001288960.1
OG0012270	CARHR198910	XP_009121667.1
OG0012271	CARHR199020	XP_009121677.1, XP_009131396.1
OG0012272	CARHR199370	XP_009121708.1, XP_009125957.1
OG0012273	CARHR199420	XP_009121712.1
OG0012274	CARHR199830	XP_009121745.1
OG0012275	CARHR200130	XP_009121774.1
OG0012276	CARHR200190	XP_009121778.1
OG0012277	CARHR200210	XP_009121785.1
OG0012278	CARHR026550	XP_009113810.1
OG0012279	CARHR200310	XP_009121792.1, XP_009131321.1, XP_009125889.1
OG0012280	CARHR200490	XP_009131306.1, XP_009121819.1
OG0012281	CARHR200560	XP_009121827.1
OG0012282	CARHR200590	XP_009121830.1
OG0012283	CARHR248170	XP_033143728.1
OG0012284	CARHR200640	XP_009121837.1
OG0012285	CARHR200830	XP_009125854.2, XP_009125855.2
OG0012286	CARHR200900	XP_009131263.1
OG0012287	CARHR201290	XP_009121908.1
OG0012288	CARHR201320	XP_009131235.1
OG0012290	CARHR144220	XP_009101328.1
OG0012291	CARHR201530	XP_009131219.1
OG0012292	CARHR201540	XP_009131216.1
OG0012293	CARHR201570	XP_009121924.1
OG0012294	CARHR201580	XP_009121927.2
OG0012295	CARHR201600	XP_009121929.1
OG0012296	CARHR201630	XP_009125819.1, XP_009121933.1
OG0012297	CARHR201700	XP_009131210.1
OG0012298	CARHR201730	XP_009131208.1
OG0012299	CARHR201800	XP_009121950.1
OG0012300	CARHR201870	XP_009121953.2
OG0012301	CARHR201880	XP_009121959.1
OG0012302	CARHR201940	XP_009121965.1
OG0012303	CARHR201980	XP_009121969.1
OG0012304	CARHR202130	XP_009121987.1
OG0012305	CARHR202410	XP_009125267.1
OG0012306	CARHR202340	XP_009131187.1
OG0012307	CARHR202480	XP_009122021.1, XP_009125274.1
OG0012308	CARHR202510	XP_009125273.2
OG0012309	CARHR116620	XP_009140616.1
OG0012310	CARHR202670	XP_009125287.1
OG0012311	CARHR202710	XP_009122037.2, XP_009122038.1
OG0012312	CARHR202820	XP_009131160.1
OG0012313	CARHR203080	XP_009122076.1
OG0012314	CARHR203210	XP_009122092.1
OG0012315	CARHR203580	XP_009131126.1
OG0012316	CARHR203620	XP_009122539.2
OG0012317	CARHR203910	XP_009131111.2
OG0012318	CARHR204010	XP_009131109.1
OG0012319	CARHR204020	XP_009122513.1
OG0012320	CARHR204110	XP_009131106.2
OG0012321	CARHR204260	XP_009122496.2
OG0012322	CARHR204290	XP_009122491.1
OG0012323	CARHR204300	XP_009125743.1
OG0012324	CARHR204330	XP_009125739.1
OG0012326	CARHR205070	XP_009122421.2
OG0012327	CARHR205080	XP_009122919.1
OG0012328	CARHR205370	XP_009131013.2
OG0012329	CARHR205390	XP_009131009.1
OG0012330	CARHR205420	XP_009131007.1
OG0012331	CARHR205430	XP_009122395.2
OG0012332	CARHR205460, CARHR205440	XP_009122316.1
OG0012333	CARHR251190	XP_009144540.1
OG0012334	CARHR251420	XP_009122222.1
OG0012335	CARHR251610	XP_009144522.1
OG0012336	CARHR251630	XP_009122064.1
OG0012337	CARHR251760	XP_009121917.1
OG0012338	CARHR232140	XP_009138492.1, XP_009137470.1
OG0012339	CARHR232110	XP_009138465.1
OG0012340	CARHR232100	XP_018508302.1
OG0012341	CARHR232080	XP_033144732.1, XP_009138433.1
OG0012342	CARHR118510	XP_009133932.1
OG0012343	CARHR118780	XP_009140750.2
OG0012344	CARHR119060	XP_009141764.1, XP_009143363.1
OG0012345	CARHR119230	XP_009140753.1
OG0012346	CARHR119390, CARHR152910	XP_009103573.1
OG0012347	CARHR119420	XP_009103575.1
OG0012348	CARHR106640	XP_009136303.1
OG0012349	CARHR120120	XP_009103599.1
OG0012350	CARHR121460	XP_009133889.1
OG0012351	CARHR120320	XP_009103613.1
OG0012352	CARHR120600	XP_009140831.1
OG0012353	CARHR120760	XP_009103639.1
OG0012354	CARHR120780	XP_009103641.1
OG0012355	CARHR120970	XP_033130879.1, XP_033134188.1
OG0012356	CARHR121180	XP_009103668.1
OG0012357	CARHR121220	XP_009103669.1, XP_009140853.2
OG0012358	CARHR144820	XP_009114201.1
OG0012359	CARHR121260	XP_009103674.2
OG0012360	CARHR121320	XP_009140898.1, XP_009103682.1
OG0012361	CARHR121370	XP_009103687.1
OG0012362	CARHR121520	XP_009140908.1
OG0012363	CARHR121560	XP_009103697.1
OG0012364	CARHR121980	XP_009140947.1
OG0012365	CARHR005950, CARHR002590	XP_009119558.1
OG0012366	CARHR122370	XP_009124395.2
OG0012367	CARHR122940	XP_009144360.1
OG0012368	CARHR123110	XP_009144348.2
OG0012369	CARHR115050	XP_009117028.1
OG0012370	CARHR123160	XP_009133837.2, XP_009141026.1
OG0012371	CARHR123190	XP_009133836.1
OG0012372	CARHR212430	XP_009125220.1
OG0012373	CARHR123650	XP_009132725.1
OG0012374	CARHR124040	XP_009141079.1
OG0012375	CARHR124070	XP_018514112.1
OG0012376	CARHR124220	XP_009141094.2
OG0012377	CARHR124250	XP_009141098.2
OG0012378	CARHR124360	XP_033145613.1
OG0012379	CARHR124380	XP_009143638.1
OG0012380	CARHR124440	XP_009141115.1
OG0012381	CARHR124600	XP_009144258.1
OG0012382	CARHR124770	XP_009144233.1
OG0012383	CARHR125000	XP_009141170.2, XP_009144214.2
OG0012384	CARHR125320	XP_033144332.1, XP_009144055.1
OG0012385	CARHR125530	XP_009132819.1
OG0012386	CARHR125600	XP_009132821.2
OG0012387	CARHR125640	XP_009144020.1
OG0012388	CARHR125720	XP_009132827.1
OG0012389	CARHR125770	XP_009132830.1
OG0012390	CARHR125910	XP_009144014.1
OG0012391	CARHR125920	XP_009144008.1
OG0012392	CARHR126480	XP_009132858.1
OG0012393	CARHR126330	XP_033142154.1
OG0012394	CARHR126100	XP_009143965.1
OG0012395	CARHR126790	XP_009143926.2
OG0012396	CARHR127150	XP_009141291.1
OG0012397	CARHR127200	XP_009141295.1
OG0012398	CARHR127250	XP_009141298.1
OG0012399	CARHR127270	XP_009143878.1
OG0012400	CARHR180150	XP_009113986.1
OG0012401	CARHR006260	XP_009101774.1
OG0012402	CARHR179940	XP_009101771.1
OG0012403	CARHR179710	XP_009101765.1
OG0012404	CARHR179660	XP_009101758.1
OG0012405	CARHR179540	XP_009101756.2
OG0012406	CARHR179450, CARHR179420	XP_033140598.1
OG0012407	CARHR179340	XP_009101746.1
OG0012408	CARHR179280	XP_009113956.1
OG0012409	CARHR179260	XP_009101741.1
OG0012410	CARHR179250	XP_009101740.1
OG0012411	CARHR179230	XP_033137163.1
OG0012412	CARHR179200	XP_009101738.1
OG0012413	CARHR179060	XP_009101729.1
OG0012414	CARHR251820	XP_009134348.1, XP_009121870.1
OG0012415	CARHR251810	XP_009121881.1
OG0012416	CARHR232550	XP_033143692.1
OG0012417	CARHR232580	XP_009138954.1
OG0012418	CARHR232690	XP_009139055.1
OG0012419	CARHR232760	XP_033132981.1
OG0012420	CARHR232770	XP_033142978.1, XP_009139170.1
OG0012421	CARHR232830	XP_009137526.2, XP_009139210.2
OG0012422	CARHR233020	XP_009139345.3
OG0012423	CARHR233040	XP_009139362.2, XP_009137543.1
OG0012424	CARHR233090	XP_009139380.1
OG0012425	CARHR222680	XP_009124513.1
OG0012426	CARHR037470	XP_009107400.1
OG0012427	CARHR037450	XP_009107404.1, XP_009118945.2
OG0012428	CARHR037290	XP_009118935.1
OG0012429	CARHR037100	XP_009118930.1
OG0012430	CARHR037040	XP_009107422.1
OG0012431	CARHR293210, CARHR036210	XP_009129552.1
OG0012432	CARHR036450	XP_009107447.1
OG0012433	CARHR152280	XP_009151800.1
OG0012434	CARHR036470	XP_009107446.1
OG0012435	CARHR036610	XP_009107441.2
OG0012436	CARHR027190	XP_009109782.1
OG0012437	CARHR027300	XP_033137138.1
OG0012438	CARHR027560	XP_009102943.1
OG0012439	CARHR027420	XP_009113717.1
OG0012440	CARHR027530	XP_009109758.1, XP_009113708.2
OG0012441	CARHR027610	XP_033135133.1
OG0012442	CARHR027690	XP_009109751.1
OG0012443	CARHR027710	XP_033131617.1
OG0012444	CARHR216380	XP_009124220.1
OG0012445	CARHR027970	XP_033134858.1, XP_009102903.1
OG0012446	CARHR028010	XP_009109709.2
OG0012447	CARHR028130	XP_009113637.1
OG0012448	CARHR028190	XP_009113634.1
OG0012449	CARHR028410	XP_009102880.1
OG0012450	CARHR028480	XP_009109683.1
OG0012451	CARHR235730	XP_009137754.1
OG0012452	CARHR029170	XP_009115215.1, XP_009109638.2
OG0012453	CARHR029610	XP_009109637.1
OG0012454	CARHR029220	XP_009109610.1, XP_009115180.1
OG0012455	CARHR029680	XP_009115169.2
OG0012456	CARHR030200	XP_033130715.1, XP_033135402.1
OG0012457	CARHR005140, CARHR030550	XP_009115022.1
OG0012458	CARHR030800	XP_009102664.1, XP_009114991.1
OG0012459	CARHR030960	XP_009108117.1
OG0012460	CARHR031020	XP_009108110.1
OG0012461	CARHR031200	XP_009114944.1, XP_009145226.1
OG0012462	CARHR031270	XP_009114940.1, XP_009145218.1
OG0012463	CARHR031420	XP_009145212.1
OG0012464	CARHR031440	XP_009145210.1
OG0012465	CARHR031550	XP_009145202.1
OG0012466	CARHR031890	XP_009151429.1
OG0012467	CARHR031750	XP_009114892.1
OG0012468	CARHR031860, CARHR031840	XP_009114886.1
OG0012469	CARHR032070	XP_009151447.1
OG0012470	CARHR145060	XP_009129141.1
OG0012471	CARHR145100	XP_009129130.1, XP_009101250.1
OG0012472	CARHR145390	XP_033129891.1
OG0012473	CARHR213680	XP_033136469.1
OG0012474	CARHR145760	XP_009114157.2, XP_009129090.1
OG0012475	CARHR146000	XP_009114145.1
OG0012476	CARHR281000	XP_009103494.1
OG0012477	CARHR280520	XP_009103450.1
OG0012478	CARHR280460	XP_009112359.1
OG0012479	CARHR280420	XP_009103444.1
OG0012480	CARHR280270	XP_009112370.1
OG0012481	CARHR280070	XP_009150696.1
OG0012482	CARHR280050	XP_009150697.1
OG0012483	CARHR279890	XP_009150677.1
OG0012484	CARHR279720	XP_009112196.1
OG0012485	CARHR279670	XP_018514923.1
OG0012486	CARHR279590	XP_009150652.1
OG0012487	CARHR279440	XP_033128180.1
OG0012488	CARHR279430	XP_009150635.1
OG0012489	CARHR259950	XP_009113506.1
OG0012490	CARHR279190	XP_009150606.1
OG0012491	CARHR279110	XP_009130496.1
OG0012492	CARHR293800	XP_009150574.1
OG0012493	CARHR278870	XP_009112164.2
OG0012494	CARHR278770	XP_009150556.2
OG0012495	CARHR278550	XP_009150542.1
OG0012496	CARHR278490	XP_018509708.1
OG0012497	CARHR278460	XP_009150532.1
OG0012498	CARHR278430	XP_009150529.1
OG0012499	CARHR278300	XP_009150512.2
OG0012500	CARHR278270	XP_018515251.1
OG0012501	CARHR278160	XP_009150496.1
OG0012503	CARHR278080	XP_009150489.1
OG0012504	CARHR278060	XP_009150487.1
OG0012505	CARHR277960	XP_009150475.1
OG0012506	CARHR277520	XP_009150417.1
OG0012507	CARHR277500	XP_009150414.1
OG0012508	CARHR277400	XP_009112086.1
OG0012509	CARHR104840	XP_009136214.1
OG0012510	CARHR277170	XP_033128682.1, XP_009112075.1
OG0012511	CARHR277150, CARHR277160	XP_009112073.1
OG0012512	CARHR277130	XP_009130246.1
OG0012513	CARHR043650, CARHR277060	XP_009112072.2
OG0012514	CARHR276860	XP_009112053.1
OG0012515	CARHR276850	XP_009112054.1
OG0012516	CARHR276740	XP_009151416.1
OG0012517	CARHR276730	XP_009151412.1
OG0012518	CARHR276620	XP_009151407.1
OG0012519	CARHR276550	XP_009151399.1
OG0012520	CARHR276520	XP_018514945.1
OG0012521	CARHR276500	XP_009112029.1, XP_009151389.1
OG0012522	CARHR276460	XP_009151386.1
OG0012523	CARHR276330	XP_009151375.1
OG0012524	CARHR019500	XP_009149368.1
OG0012525	CARHR276280	XP_009130220.1, XP_009151371.1
OG0012526	CARHR276150	XP_018513042.2
OG0012527	CARHR275830	XP_009151327.1
OG0012528	CARHR275650	XP_033128997.1, XP_009130180.1
OG0012529	CARHR038550, CARHR056670, CARHR275740	XP_033141225.1
OG0012530	CARHR275390	XP_009130167.1, XP_009136498.1
OG0012531	CARHR275280	XP_009112092.1
OG0012532	CARHR275260, CARHR234670	XP_033142393.1
OG0012533	CARHR275210	XP_009136473.1
OG0012534	CARHR275010	XP_033140428.1, XP_009136451.1
OG0012535	CARHR274810	XP_033142388.1
OG0012536	CARHR274780	XP_009136434.2
OG0012537	CARHR274750	XP_009136429.1
OG0012538	CARHR274720	XP_009136428.2
OG0012539	CARHR286660	XP_009151860.2
OG0012540	CARHR190500	XP_009130132.1
OG0012541	CARHR190480	XP_009136395.1
OG0012542	CARHR190460	XP_009136392.1
OG0012543	CARHR190360	XP_009136384.1
OG0012544	CARHR190330	XP_009130122.1
OG0012545	CARHR190110	XP_009150871.1
OG0012546	CARHR190080	XP_009150876.1
OG0012547	CARHR189770	XP_009141747.2, XP_009150905.1
OG0012548	CARHR189640	XP_009141829.1
OG0012549	CARHR189500	XP_009150936.1, XP_009141891.1
OG0012550	CARHR189300	XP_009137529.1, XP_033134105.1
OG0012551	CARHR189270	XP_009141975.1
OG0012552	CARHR189060	XP_009150963.1
OG0012553	CARHR189030	XP_009150967.1
OG0012554	CARHR149900	XP_009150225.1
OG0012555	CARHR188740	XP_009130003.1
OG0012556	CARHR207180	XP_009122211.1
OG0012557	CARHR188600	XP_009111643.1, XP_009151011.2
OG0012559	CARHR188250	XP_033136213.1, XP_033140499.1
OG0012560	CARHR188210	XP_009151047.1
OG0012561	CARHR188150	XP_009151056.1
OG0012562	CARHR188100	XP_009151068.1, XP_009111666.1
OG0012563	CARHR188010	XP_009151072.2
OG0012564	CARHR187810	XP_009129953.1
OG0012565	CARHR187800	XP_009151091.1
OG0012566	CARHR187280	XP_033129676.1
OG0012567	CARHR232040	XP_009109241.1, XP_009138327.1
OG0012568	CARHR193430	XP_009126363.1
OG0012569	CARHR193450	XP_009120883.1, XP_009131739.1
OG0012570	CARHR193290	XP_009120869.2
OG0012571	CARHR192950	XP_033141351.1, XP_009120846.1
OG0012572	CARHR192920	XP_009120844.1
OG0012573	CARHR192880	XP_009126405.1
OG0012574	CARHR192750	XP_033144631.1
OG0012575	CARHR192710	XP_009126423.1
OG0012576	CARHR192550	XP_009126436.1, XP_009120820.1
OG0012577	CARHR192470	XP_009126442.1, XP_033142551.1
OG0012578	CARHR191990	XP_009126485.1
OG0012579	CARHR191830	XP_009120736.1
OG0012580	CARHR191750	XP_009120725.1, XP_033141945.1
OG0012581	CARHR191700	XP_009120717.1
OG0012582	CARHR191670	XP_009120712.1, XP_009126511.1
OG0012583	CARHR191600	XP_009120707.1
OG0012584	CARHR191560	XP_009120697.1
OG0012585	CARHR191510	XP_009120693.1
OG0012586	CARHR191490	XP_009131853.1
OG0012587	CARHR118350	XP_009133941.2
OG0012588	CARHR191370	XP_033137863.1
OG0012589	CARHR191340	XP_009120678.1
OG0012590	CARHR191300	XP_009120673.1
OG0012591	CARHR190960	XP_009126550.1
OG0012593	CARHR190750	XP_009126567.2
OG0012594	CARHR190740	XP_009120631.1
OG0012595	CARHR274430	XP_009126584.1
OG0012596	CARHR274410	XP_009126586.1
OG0012597	CARHR274400	XP_009120609.1, XP_009131904.1
OG0012598	CARHR274330	XP_009131907.1, XP_009120599.1
OG0012599	CARHR274310	XP_009121330.1, XP_009131908.2
OG0012600	CARHR274250	XP_009120592.1
OG0012601	CARHR274120	XP_009131915.1, XP_009120580.1
OG0012602	CARHR273690	XP_033142417.1
OG0012603	CARHR273670	XP_009126626.1
OG0012604	CARHR273660	XP_009126624.1
OG0012606	CARHR285870	XP_009120463.1
OG0012607	CARHR285810	XP_009120455.1
OG0012608	CARHR272830	XP_033138544.1
OG0012609	CARHR272670	XP_009126740.1
OG0012610	CARHR272660	XP_009120390.1
OG0012611	CARHR272460	XP_009120376.1
OG0012612	CARHR272210	XP_009120347.1, XP_009132058.1
OG0012613	CARHR272200	XP_009120346.1
OG0012614	CARHR272000, CARHR032820	XP_033140256.1
OG0012615	CARHR271940	XP_009132083.1, XP_033137715.1
OG0012616	CARHR271770	XP_018512356.1, XP_009132093.1
OG0012617	CARHR056570	XP_009127383.1
OG0012618	CARHR271700	XP_009132095.1
OG0012619	CARHR271610, CARHR271630	XP_009126808.1
OG0012620	CARHR271570	XP_009120296.2
OG0012621	CARHR271510	XP_009120293.1
OG0012622	CARHR271360	XP_009132119.2, XP_009120277.1
OG0012623	CARHR271290	XP_033140792.1
OG0012624	CARHR153610	XP_009124119.1
OG0012625	CARHR271140	XP_009126845.1
OG0012626	CARHR271130	XP_009126844.2
OG0012627	CARHR271050	XP_009120249.1
OG0012628	CARHR169540	XP_009116582.2
OG0012629	CARHR270790	XP_009132151.1
OG0012630	CARHR270800	XP_009120222.1, XP_009132153.1
OG0012631	CARHR270910	XP_009120231.1
OG0012632	CARHR270920	XP_009120232.2
OG0012633	CARHR152350	XP_009151795.2
OG0012634	CARHR270070	XP_009120158.1
OG0012635	CARHR269880	XP_009132302.1
OG0012636	CARHR098400	XP_033146775.1
OG0012637	CARHR269720	NP_001288870.1
OG0012638	CARHR269530	XP_009120130.1
OG0012639	CARHR100400	XP_009135887.1
OG0012640	CARHR269630	XP_009121289.1
OG0012641	CARHR269700	XP_009132313.1
OG0012642	CARHR269500	XP_009120125.1
OG0012643	CARHR269070	XP_009132354.1
OG0012644	CARHR269050	XP_009126981.2, XP_009120095.1
OG0012645	CARHR268960	XP_033138721.1
OG0012646	CARHR268610	XP_009120046.2
OG0012647	CARHR268640	XP_009120048.1, XP_009127013.2
OG0012648	CARHR268580	XP_009127017.1
OG0012649	CARHR268440	XP_009127031.1
OG0012650	CARHR268280	XP_018510983.2, XP_009132417.1
OG0012651	CARHR268200	XP_009120014.1
OG0012652	CARHR268190	XP_009120013.1
OG0012653	CARHR268180	XP_009120012.1
OG0012654	CARHR268110	XP_009132426.1, XP_033139732.1
OG0012655	CARHR268000	XP_009120000.2, XP_009127073.2
OG0012656	CARHR024820	XP_033131955.1, XP_009103122.2
OG0012657	CARHR158370	XP_009152072.1
OG0012658	CARHR158290	XP_009151958.1
OG0012659	CARHR158270	XP_009149743.1
OG0012660	CARHR157920	XP_009149767.2
OG0012661	CARHR157750	XP_009149779.1
OG0012662	CARHR157460	XP_009150179.1
OG0012663	CARHR267270	XP_009127119.1
OG0012664	CARHR267280	XP_009127120.1
OG0012665	CARHR267490	XP_009132444.1
OG0012666	CARHR267580	XP_009127099.1
OG0012667	CARHR250550	XP_009111294.1
OG0012668	CARHR250600	XP_009134434.1
OG0012669	CARHR250690	XP_009144568.1
OG0012670	CARHR250710	XP_009111287.1
OG0012671	CARHR250790	XP_009111281.1
OG0012672	CARHR250900	XP_009111268.1
OG0012673	CARHR250920	XP_009111267.1
OG0012674	CARHR250940	XP_009111266.1
OG0012675	CARHR250970	XP_009144549.1
OG0012676	CARHR205730	XP_009122340.1
OG0012677	CARHR205760	XP_033137907.1
OG0012678	CARHR205780	XP_009122342.1
OG0012679	CARHR205860	XP_009122354.2
OG0012680	CARHR205960	XP_009122364.2
OG0012681	CARHR206060, CARHR206070	XP_009122378.1
OG0012682	CARHR206210	XP_009122308.1
OG0012683	CARHR206220	XP_009122310.1
OG0012684	CARHR206250, CARHR207100	XP_009125668.1
OG0012685	CARHR206490	XP_009130954.1, XP_009122282.1
OG0012686	CARHR104680	XP_009136228.1
OG0012687	CARHR206510	XP_009122280.1
OG0012688	CARHR206540	XP_018512421.1
OG0012689	CARHR206560	XP_009125657.1
OG0012690	CARHR206580	XP_009125654.1
OG0012691	CARHR206590	XP_009130951.2
OG0012692	CARHR206610	XP_033137763.1
OG0012693	CARHR206650	XP_009122265.1
OG0012694	CARHR206680	XP_009122255.1
OG0012695	CARHR207150	XP_018510921.1, XP_009130941.1
OG0012696	CARHR207120	XP_009130938.1
OG0012697	CARHR233490	XP_009139748.1
OG0012698	CARHR207050	XP_033137760.1
OG0012699	CARHR206910	XP_009125638.1
OG0012700	CARHR206850	XP_009122219.1
OG0012701	CARHR207300	XP_009122196.1
OG0012702	CARHR207280	XP_009122198.1
OG0012703	CARHR207410	XP_009122184.1
OG0012704	CARHR207620	XP_009122162.2
OG0012705	CARHR207680	XP_009125611.1, XP_009130890.1
OG0012706	CARHR153600	XP_009106806.2
OG0012707	CARHR207800	XP_009130883.1
OG0012708	CARHR207960	XP_033137340.1
OG0012709	CARHR208290	XP_009130852.1, XP_009122545.2
OG0012710	CARHR137110, CARHR248320	XP_033137722.1
OG0012711	CARHR208350	XP_009122552.1
OG0012712	CARHR208420	XP_009122560.1
OG0012713	CARHR208440	XP_009122562.1
OG0012714	CARHR208580	XP_009122574.1
OG0012715	CARHR208630	XP_009130830.1
OG0012716	CARHR208670	XP_009122577.1
OG0012717	CARHR208680	XP_009122580.1
OG0012718	CARHR209010	XP_009122619.2
OG0012719	CARHR209020	XP_009122621.1
OG0012720	CARHR209040	XP_009122623.1
OG0012721	CARHR209070	XP_009122629.1
OG0012722	CARHR209120	XP_009130802.1
OG0012723	CARHR209280	XP_009122647.1
OG0012724	CARHR209290	XP_009122649.1
OG0012725	CARHR209460	XP_009125519.1
OG0012726	CARHR209580	XP_009122679.1
OG0012727	CARHR209660	XP_033138523.1
OG0012728	CARHR209770	XP_009130766.1
OG0012729	CARHR209880	XP_009122696.1, XP_009125505.1
OG0012730	CARHR209890	XP_009125504.1
OG0012731	CARHR210030	XP_009125491.1, XP_009122717.1
OG0012732	CARHR184130	XP_009151621.1, XP_033139814.1, XP_009129714.1
OG0012733	CARHR210240	XP_033140672.1
OG0012734	CARHR210260	XP_009125477.2
OG0012735	CARHR210750	XP_009125457.1, XP_009122766.2
OG0012736	CARHR211100	XP_009122792.1
OG0012737	CARHR211200	XP_009122802.1
OG0012738	CARHR211390	XP_009130670.1
OG0012739	CARHR211530	XP_009125429.1
OG0012740	CARHR211540	XP_033137563.1, XP_009125428.2
OG0012741	CARHR211580, CARHR132710	XP_009122843.1
OG0012742	CARHR211660	XP_009122849.1
OG0012743	CARHR212070	XP_009130631.2, XP_009125399.1
OG0012744	CARHR212190	XP_033141597.1
OG0012745	CARHR212170	XP_009125394.2
OG0012746	CARHR212160	XP_009125395.1
OG0012747	CARHR212280	XP_009130618.1
OG0012748	CARHR212360	XP_009130613.1, XP_009125386.1
OG0012749	CARHR261330	XP_009140028.1
OG0012750	CARHR261320	XP_009140031.1, XP_009125152.1
OG0012751	CARHR261310	XP_009125151.1, XP_009140030.1
OG0012752	CARHR213820	XP_009140034.2
OG0012753	CARHR294470	XP_009141268.1
OG0012754	CARHR213230	XP_009140071.1
OG0012755	CARHR213000	XP_009140084.1
OG0012756	CARHR291900	XP_009140092.1
OG0012757	CARHR212790	XP_033130477.1
OG0012758	CARHR074470	XP_009104440.1
OG0012759	CARHR074530	XP_009106780.1
OG0012760	CARHR074600	XP_009129157.1
OG0012761	CARHR063820	XP_018513675.1
OG0012762	CARHR074750, CARHR049040	XP_009104421.1
