Orthogroup	Conringia_planisiliqua	Alyssum_gmelinii
OG0016211	CP1_g36799_DN3_SP3_c.t1	Ag034G3672400
OG0016212	CP1_g36789_DN3_SP0_c.t1	Ag034G3673700
OG0016213	CP1_g36758_DN3_SP8_c.t1	Ag034G3678200
OG0016214	CP1_g36743_DN3_SP6_c.t1	Ag034G3681500
OG0016215	CP1_g36732_DN3_SP1_c.t1	Ag034G3682700
OG0016216	CP1_g36731_DN3_SP0_c.t1	Ag034G3682800
OG0016217	CP1_g36728_DN3_SP8_c.t1	Ag034G3683500
OG0016218	CP1_g36717_DN3_SP0_c.t1	Ag034G3686300
OG0016219	CP1_g36711_DN3_SP4_c.t1	Ag034G3687100
OG0016220	CP1_g36707_DN3_SP4_c.t1	Ag034G3688300
OG0016221	CP1_g36702_DN3_SP1_c.t1	Ag034G3689600
OG0016222	CP1_g36694_DN3_SP0_c.t1	Ag034G3690600
OG0016223	CP1_g36673_DN3_SP0_c.t1	Ag034G3694000
OG0016225	CP1_g36646_DN3_SP0_c.t1	Ag034G3696900
OG0016226	CP1_g36622_DN3_SP4_c.t1	Ag034G3699700
OG0016228	CP1_g36612_DN3_SP0_c.t1	Ag034G3700700
OG0016229	CP1_g36589_DN3_SP0_c.t1	Ag034G3704500
OG0016230	CP1_g36588_DN3_SP8_c.t1	Ag034G3704900
OG0016231	CP1_g36580_DN3_SP2_c.t1	Ag034G3705700
OG0016232	CP1_g36578_DN3_SP4_c.t1	Ag034G3705800
OG0016233	CP1_g36576_DN3_SP6_c.t1	Ag034G3706000
OG0016234	CP1_g36568_DN3_SP3_c.t1	Ag034G3707500
OG0016235	CP1_g36564_DN3_SP0_c.t1	Ag034G3708200
OG0016236	CP1_g36561_DN3_SP0_c.t1	Ag034G3708800
OG0016238	CP1_g36826_DN3_SP2_c.t1	Ag034G3712200
OG0016239	CP1_g36828_DN3_SP7_c.t1	Ag034G3712600
OG0016240	CP1_g36830_DN3_SP0_c.t1	Ag034G3712800
OG0016241	CP1_g36835_DN3_SP0_c.t1	Ag034G3713900
OG0016242	CP1_g36853_DN3_SP3_c.t1	Ag034G3716600
OG0016243	CP1_g36861_DN3_SP0_c.t1	Ag034G3717900
OG0016244	CP1_g36875_DN3_SP2_c.t1	Ag034G3720400
OG0016245	CP1_g36876_DN3_SP7_c.t1	Ag034G3720500
OG0016246	CP1_g36878_DN3_SP8_c.t1	Ag034G3720700
OG0016247	CP1_g36884_DN2_SP0_c.t1	Ag034G3721500
OG0016248	CP2_g50390_DN3_SP8_c.t1	Ag034G3724400
OG0016249	CP1_g36926_DN3_SP7_c.t1	Ag034G3727300
OG0016250	CP1_g36930_DN3_SP0_c.t1	Ag034G3727900
OG0016251	CP1_g36937_DN3_SP0_c.t1	Ag034G3728500
OG0016252	CP1_g36938_DN3_SP4_c.t1	Ag034G3728600
OG0016253	CP1_g36941_DN3_SP6_c.t1	Ag034G3728900
OG0016254	CP1_g36951_DN3_SP8_c.t1	Ag034G3730000
OG0016255	CP1_g36956_DN1_SP0_c.t1	Ag034G3730300
OG0016256	CP1_g36958_DN3_SP5_c.t1	Ag034G3730500
OG0016257	CP1_g36970_DN3_SP8_c.t1	Ag034G3731700
OG0016258	CP1_g36972_DN3_SP4_c.t1	Ag034G3731900
OG0016259	CP1_g36978_DN2_SP0_c.t1	Ag034G3732500
OG0016260	CP1_g36982_DN3_SP2_c.t1	Ag034G3733100
OG0016261	CP1_g36985_DN3_SP1_c.t1	Ag034G3733400
OG0016262	CP1_g36989_DN3_SP6_c.t1	Ag034G3733900
OG0016263	CP1_g36991_DN3_SP0_c.t1	Ag034G3734400
OG0016265	CP10_g44018_DN3_SP0_c.t1	Ag034G3739900
OG0016266	CP19_g18214_DN3_SP0_c.t1	Ag034G3741000
OG0016267	CP1_g37026_DN2_SP0_c.t1	Ag034G3742200
OG0016268	CP1_g37034_DN2_SP0_c.t1	Ag034G3743300
OG0016269	CP1_g37035_DN3_SP2_c.t1	Ag034G3743400
OG0016270	CP1_g37060_DN3_SP8_c.t1	Ag034G3745500
OG0016271	CP1_g37058_DN3_SP0_c.t1	Ag034G3745700
OG0016272	CP1_g37067_DN2_SP8_c.t1	Ag034G3747100
OG0016273	CP1_g36569_DN3_SP7_c.t1	Ag034G3748800
OG0016274	CP1_g37092_DN3_SP7_c.t1	Ag034G3751900
OG0016275	CP1_g37098_DN3_SP0_c.t1	Ag034G3752900
OG0016276	CP1_g37100_DN3_SP8_c.t1	Ag034G3753100
OG0016277	CP1_g37108_DN1_SP0_c.t1	Ag034G3754100
OG0016278	CP1_g37128_DN3_SP6_c.t1	Ag034G3756800
OG0016279	CP1_g37134_DN3_SP8_c.t1	Ag034G3757400
OG0016280	CP1_g37140_DN3_SP0_c.t1	Ag034G3758100
OG0016281	CP1_g37143_DN3_SP0_c.t1	Ag034G3758300
OG0016282	CP1_g37147_DN2_SP6_c.t1	Ag034G3758600
OG0016283	CP1_g37150_DN3_SP0_c.t1	Ag034G3759000
OG0016284	CP1_g37155_DN3_SP6_c.t1	Ag034G3759900
OG0016285	CP1_g37158_DN3_SP5_c.t1	Ag034G3760300
OG0016286	CP1_g37159_DN3_SP0_c.t1	Ag034G3760400
OG0016287	CP1_g37182_DN3_SP0_c.t1	Ag034G3763400
OG0016288	CP1_g37193_DN3_SP8_c.t1	Ag034G3764800
OG0016289	CP1_g37194_DN3_SP4_c.t1	Ag034G3764900, Ag034G3765000
OG0016290	CP1_g37203_DN3_SP0_c.t1	Ag034G3767200
OG0016291	CP7_g44603_DN3_SP0_c.t1	Ag034G3767900
OG0016292	CP1_g37225_DN3_SP8_c.t1	Ag034G3771400
OG0016293	CP1_g37226_DN3_SP1_c.t1	Ag034G3771500
OG0016294	CP1_g37242_DN2_SP0_c.t1	Ag034G3774900
OG0016296	CP1_g37264_DN3_SP0_c.t1	Ag034G3777200
OG0016297	CP1_g37265_DN3_SP6_c.t1	Ag034G3777400
OG0016298	CP1_g37266_DN3_SP1_c.t1	Ag034G3777500
OG0016299	CP1_g37270_DN3_SP8_c.t1	Ag034G3778100
OG0016300	CP1_g37276_DN3_SP8_c.t1	Ag034G3778700
OG0016302	CP1_g37321_DN3_SP0_c.t1	Ag034G3786500
OG0016303	CP1_g37344_DN3_SP2_c.t1	Ag034G3789900
OG0016304	CP1_g37346_DN3_SP6_c.t1	Ag034G3790200
OG0016305	CP1_g37379_DN2_SP0_c.t1	Ag034G3795000
OG0016306	CP1_g37386_DN3_SP8_c.t1	Ag034G3796300
OG0016307	CP1_g37387_DN3_SP5_c.t1	Ag034G3796800
OG0016308	CP14_g23526_DN3_SP4_c.t1	Ag034G3800300
OG0016309	CP1_g37416_DN3_SP3_c.t1	Ag034G3801700
OG0016310	CP6_g8516_DN3_SP1_c.t1	Ag034G3801800
OG0016311	CP1_g37451_DN3_SP8_c.t1	Ag034G3808200
OG0016312	CP1_g37463_DN3_SP8_c.t1	Ag034G3811500
OG0016313	CP1_g37466_DN3_SP0_c.t1	Ag034G3811900
OG0016314	CP1_g37476_DN3_SP0_c.t1	Ag034G3813500
OG0016315	CP2_g49040_DN1_SP0_c.t1	Ag034G3818100
OG0016316	CP1_g37513_DN3_SP8_c.t1	Ag034G3818800
OG0016317	CP1_g37526_DN3_SP1_c.t1	Ag034G3821000
OG0016318	CP1_g37527_DN3_SP7_c.t1	Ag034G3821100
OG0016319	CP1_g37539_DN3_SP7_c.t1	Ag034G3822800
OG0016320	CP1_g37544_DN3_SP8_c.t1	Ag034G3823500
OG0016321	CP1_g37549_DN3_SP5_c.t1	Ag034G3824800
OG0016322	CP1_g37553_DN3_SP0_c.t1	Ag034G3825500
OG0016323	CP1_g37559_DN3_SP8_c.t1	Ag034G3826600
OG0016324	CP1_g37566_DN3_SP1_c.t1	Ag034G3827500
OG0016325	CP1_g37581_DN3_SP5_c.t1	Ag034G3831500
OG0016326	CP1_g37598_DN3_SP0_c.t1	Ag034G3834700
OG0016327	CP1_g37616_DN3_SP3_c.t1	Ag034G3837100
OG0016328	CP1_g37620_DN3_SP8_c.t1	Ag034G3838000
OG0016329	CP1_g37625_DN3_SP0_c.t1	Ag034G3840100
OG0016331	CP1_g37654_DN3_SP8_c.t1	Ag034G3844800
OG0016332	CP1_g37665_DN3_SP8_c.t1	Ag034G3845900
OG0016333	CP1_g37671_DN3_SP0_c.t1	Ag034G3847200
OG0016334	CP1_g37674_DN3_SP8_c.t1	Ag034G3847400
OG0016335	CP1_g37686_DN3_SP7_c.t1	Ag034G3850700
OG0016337	CP1_g37701_DN3_SP2_c.t1	Ag034G3853100
OG0016338	CP1_g37700_DN3_SP8_c.t1	Ag034G3853200
OG0016339	CP1_g37716_DN3_SP2_c.t1	Ag034G3855400
OG0016340	CP1_g37719_DN3_SP3_c.t1	Ag034G3855700
OG0016341	CP1_g37721_DN2_SP3_c.t1	Ag034G3856500
OG0016342	CP1_g37732_DN3_SP0_c.t1	Ag034G3859300
OG0016343	CP1_g37734_DN3_SP6_c.t1	Ag034G3859600
OG0016344	CP1_g37735_DN3_SP8_c.t1	Ag034G3859700
OG0016345	CP1_g37740_DN3_SP4_c.t1	Ag034G3860500
OG0016346	CP1_g37760_DN3_SP8_c.t1	Ag034G3865600
OG0016347	CP1_g37763_DN3_SP8_c.t1	Ag034G3866100
OG0016348	CP1_g37824_DN3_SP2_c.t1	Ag034G3880700
OG0016349	CP7_g46198_DN3_SP3_c.t1	Ag034G3882200
OG0016350	CP7_g46191_DN2_SP0_c.t1	Ag034G3883100
OG0016351	CP7_g46187_DN3_SP2_c.t1	Ag034G3883400
OG0016352	CP7_g46181_DN3_SP6_c.t1	Ag034G3884000
OG0016353	CP7_g46164_DN3_SP0_c.t1	Ag034G3888400
OG0016354	CP7_g46161_DN3_SP8_c.t1	Ag034G3888800
OG0016355	CP5_g2162_DN3_SP2_c.t1	Ag034G3889400
OG0016357	CP7_g46127_DN3_SP6_c.t1	Ag034G3897600
OG0016358	CP7_g46107_DN3_SP8_c.t1	Ag034G3901000
OG0016359	CP7_g46099_DN3_SP0_c.t1	Ag034G3902200
OG0016360	CP7_g46098_DN3_SP0_c.t1	Ag034G3902700
OG0016361	CP7_g46086_DN3_SP3_c.t1	Ag034G3904000
OG0016362	CP7_g46083_DN3_SP0_c.t1	Ag034G3904500
OG0016363	CP7_g46082_DN3_SP2_c.t1	Ag034G3904800
OG0016364	CP7_g46080_DN3_SP7_c.t1	Ag034G3905000
OG0016365	CP7_g46050_DN3_SP8_c.t1	Ag034G3911200
OG0016366	CP7_g46039_DN3_SP6_c.t1	Ag034G3913200
OG0016367	CP7_g46028_DN3_SP0_c.t1	Ag034G3915200
OG0016369	CP7_g46023_DN3_SP8_c.t1	Ag034G3915700
OG0016371	CP7_g46020_DN3_SP8_c.t1	Ag034G3917900
OG0016372	CP7_g46014_DN3_SP8_c.t1	Ag034G3919900
OG0016373	CP2_g48652_DN3_SP1_c.t1	Ag034G3922800
OG0016374	CP7_g46002_DN3_SP1_c.t1	Ag034G3923900
OG0016375	CP7_g46000_DN3_SP0_c.t1	Ag034G3924200
OG0016376	CP7_g45998_DN3_SP4_c.t1	Ag034G3924400
OG0016377	CP7_g45997_DN3_SP0_c.t1	Ag034G3924500
OG0016379	CP7_g45989_DN3_SP7_c.t1	Ag034G3925500
OG0016380	CP7_g45975_DN3_SP8_c.t1	Ag034G3930300
OG0016382	CP7_g45973_DN3_SP8_c.t1	Ag034G3930600
OG0016383	CP18_g11619_DN3_SP0_c.t1	Ag034G3933900
OG0016384	CP7_g45950_DN3_SP5_c.t1	Ag034G3937900
OG0016385	CP7_g45948_DN3_SP7_c.t1	Ag034G3938100
OG0016386	CP7_g45945_DN3_SP2_c.t1	Ag034G3938600
OG0016387	CP7_g45943_DN3_SP6_c.t1	Ag034G3938900
OG0016388	CP7_g45940_DN3_SP8_c.t1	Ag034G3939200
OG0016389	CP7_g45938_DN2_SP7_c.t1	Ag034G3939700
OG0016390	CP7_g45932_DN2_SP0_c.t1	Ag034G3941600
OG0016391	CP30_g10199_DN1_SP0_c.t1, CP30_g10198_DN1_SP0_c.t1	Ag034G3944900
OG0016392	CP8_g53167_DN3_SP0_c.t1	Ag034G3945300
OG0016393	CP7_g45886_DN3_SP6_c.t1	Ag034G3949300
OG0016395	CP7_g45874_DN3_SP0_c.t1	Ag034G3953700
OG0016396	CP7_g45859_DN3_SP1_c.t1	Ag034G3957500
OG0016397	CP7_g45848_DN3_SP0_c.t1	Ag034G3958800
OG0016398	CP7_g45844_DN3_SP7_c.t1	Ag034G3959500
OG0016399	CP7_g45837_DN2_SP0_c.t1	Ag034G3960700
OG0016400	CP7_g45827_DN3_SP0_c.t1	Ag034G3961500
OG0016401	CP7_g45825_DN3_SP0_c.t1	Ag034G3961800
OG0016402	CP7_g45821_DN3_SP2_c.t1	Ag034G3962300
OG0016403	CP7_g45818_DN3_SP0_c.t1	Ag034G3962600
OG0016404	CP7_g45808_DN3_SP1_c.t1	Ag034G3963900
OG0016405	CP7_g45793_DN3_SP3_c.t1	Ag034G3965800
OG0016406	CP7_g45780_DN2_SP0_c.t1	Ag034G3968700
OG0016407	CP12_g30994_DN3_SP2_c.t1	Ag034G3968900
OG0016408	CP7_g45761_DN3_SP3_c.t1	Ag034G3974100
OG0016409	CP7_g45760_DN3_SP1_c.t1	Ag034G3974300
OG0016410	CP7_g45753_DN3_SP1_c.t1	Ag034G3975300
OG0016411	CP7_g45712_DN3_SP0_c.t1	Ag034G3983100
OG0016412	CP7_g45709_DN2_SP3_c.t1	Ag034G3983400
OG0016413	CP7_g45681_DN2_SP0_c.t1	Ag034G3990000
OG0016414	CP7_g45665_DN3_SP1_c.t1	Ag034G3995600
OG0016415	CP7_g45647_DN3_SP0_c.t1	Ag034G4000800
OG0016416	CP16_g55018_DN3_SP0_c.t1	Ag034G4003900
OG0016417	CP7_g45624_DN2_SP0_c.t1	Ag034G4006600, Ag034G4005900
OG0016418	CP7_g45623_DN3_SP0_c.t1	Ag034G4006700
OG0016420	CP7_g45617_DN3_SP8_c.t1	Ag034G4007300
OG0016421	CP7_g45616_DN3_SP7_c.t1	Ag034G4007400
OG0016422	CP7_g45615_DN3_SP1_c.t1	Ag034G4007500
OG0016423	CP7_g45604_DN3_SP8_c.t1	Ag034G4009700
OG0016424	CP7_g45602_DN3_SP4_c.t1	Ag034G4009800
OG0016425	CP7_g45600_DN3_SP7_c.t1	Ag034G4010200
OG0016426	CP7_g45598_DN3_SP8_c.t1	Ag034G4010400
OG0016427	CP7_g45570_DN3_SP0_c.t1	Ag034G4015600
OG0016429	CP7_g45567_DN3_SP0_c.t1	Ag034G4016000
OG0016430	CP7_g45541_DN3_SP5_c.t1	Ag034G4021700
OG0016431	CP7_g45539_DN2_SP1_c.t1	Ag034G4021900
OG0016432	CP7_g45531_DN3_SP2_c.t1	Ag034G4022800
OG0016434	CP7_g45524_DN2_SP0_c.t1	Ag034G4023600
OG0016435	CP7_g45516_DN3_SP0_c.t1	Ag034G4025500
OG0016436	CP7_g45506_DN3_SP8_c.t1	Ag034G4026900
OG0016437	CP7_g45505_DN1_SP5_c.t1	Ag034G4028700
OG0016438	CP7_g45504_DN3_SP8_c.t1	Ag034G4028800
OG0016439	CP7_g45483_DN3_SP0_c.t1	Ag034G4033100
OG0016440	CP7_g45478_DN3_SP0_c.t1	Ag034G4035000
OG0016441	CP9_g28805_DN3_SP0_c.t1	Ag034G4039500
OG0016442	CP9_g28796_DN3_SP8_c.t1	Ag034G4041000
OG0016443	CP9_g28789_DN3_SP0_c.t1	Ag034G4042000
OG0016444	CP9_g28786_DN3_SP0_c.t1	Ag034G4042200
OG0016445	CP9_g28778_DN3_SP0_c.t1	Ag034G4043500
OG0016446	CP9_g28774_DN3_SP8_c.t1	Ag034G4044200
OG0016447	CP9_g28773_DN2_SP0_c.t1	Ag034G4044300
OG0016448	CP9_g28771_DN3_SP0_c.t1	Ag034G4045000
OG0016449	CP9_g28769_DN3_SP2_c.t1	Ag034G4045200
OG0016450	CP9_g28755_DN3_SP0_c.t1	Ag034G4047400
OG0016451	CP9_g28753_DN3_SP3_c.t1	Ag034G4048300
OG0016452	CP9_g28747_DN3_SP0_c.t1	Ag034G4048500
OG0016453	CP1_g38673_DN3_SP5_c.t1	Ag034G4049400
OG0016454	CP9_g28739_DN3_SP3_c.t1	Ag034G4049600
OG0016455	CP9_g28737_DN3_SP0_c.t1	Ag034G4050100
OG0016456	CP9_g28736_DN3_SP0_c.t1	Ag034G4050200
OG0016457	CP9_g27800_DN3_SP0_c.t1	Ag034G4051400
OG0016458	CP9_g28720_DN3_SP8_c.t1	Ag034G4054400
OG0016459	CP11_g32477_DN3_SP0_c.t1	Ag034G4058500
OG0016460	CP9_g28680_DN3_SP3_c.t1	Ag034G4060200
OG0016461	CP9_g28670_DN2_SP0_c.t1	Ag034G4061800
OG0016462	CP9_g28645_DN3_SP3_c.t1	Ag034G4065000
OG0016463	CP9_g28632_DN3_SP0_c.t1	Ag034G4068600
OG0016464	CP9_g28626_DN3_SP1_c.t1	Ag034G4069900
OG0016465	CP9_g28617_DN3_SP0_c.t1	Ag034G4071000
OG0016466	CP9_g28614_DN3_SP8_c.t1	Ag034G4071600
OG0016468	CP7_g44612_DN3_SP0_c.t1	Ag052G4851800
OG0016469	CP7_g44600_DN3_SP8_c.t1	Ag052G4853300
OG0016470	CP7_g44588_DN3_SP0_c.t1	Ag052G4854900
OG0016472	CP7_g44571_DN3_SP4_c.t1	Ag052G4856800
OG0016473	CP7_g44567_DN3_SP3_c.t1	Ag052G4857600
OG0016474	CP7_g44564_DN3_SP8_c.t1	Ag052G4858100
OG0016476	CP2_g48931_DN3_SP1_c.t1	Ag002G0129700
OG0016477	CP2_g48938_DN3_SP1_c.t1	Ag002G0132200
OG0016478	CP2_g48939_DN3_SP7_c.t1	Ag002G0132800
OG0016479	CP8_g52843_DN3_SP8_c.t1	Ag002G0143900
OG0016480	CP2_g48968_DN3_SP5_c.t1	Ag002G0160800
OG0016481	CP2_g48981_DN2_SP0_c.t1	Ag002G0165200
OG0016482	CP2_g48994_DN3_SP4_c.t1	Ag002G0168900
OG0016483	CP2_g48998_DN3_SP2_c.t1	Ag002G0172300
OG0016484	CP2_g49001_DN3_SP0_c.t1	Ag002G0172800
OG0016485	CP2_g49002_DN3_SP6_c.t1	Ag002G0172900
OG0016486	CP2_g49003_DN2_SP3_c.t1	Ag002G0173400
OG0016487	CP2_g49004_DN3_SP0_c.t1	Ag002G0173600
OG0016488	CP2_g49005_DN3_SP8_c.t1	Ag002G0173700
OG0016489	CP2_g49027_DN2_SP0_c.t1	Ag002G0178400
OG0016490	CP2_g49033_DN3_SP0_c.t1	Ag002G0180500
OG0016491	CP14_g23492_DN3_SP3_c.t1	Ag002G0191600
OG0016492	CP2_g49083_DN3_SP0_c.t1	Ag002G0193400
OG0016494	CP2_g49096_DN3_SP8_c.t1	Ag002G0197700
OG0016495	CP2_g49115_DN3_SP5_c.t1	Ag002G0202900
OG0016496	CP2_g49145_DN3_SP0_c.t1	Ag002G0209900
OG0016497	CP20_g4145_DN3_SP5_c.t1	Ag002G0210400
OG0016498	CP2_g49153_DN3_SP0_c.t1	Ag002G0212400
OG0016499	CP2_g49158_DN3_SP0_c.t1	Ag002G0213800
OG0016500	CP2_g49159_DN3_SP1_c.t1	Ag002G0213900
OG0016501	CP2_g49179_DN3_SP0_c.t1	Ag002G0217700
OG0016502	CP2_g49220_DN3_SP8_c.t1	Ag002G0224200
OG0016503	CP2_g49232_DN3_SP0_c.t1	Ag002G0227700
OG0016504	CP2_g49245_DN3_SP4_c.t1	Ag002G0231500
OG0016505	CP2_g49249_DN3_SP8_c.t1	Ag002G0232300
OG0016506	CP2_g49267_DN3_SP7_c.t1	Ag002G0235100
OG0016507	CP2_g49277_DN3_SP8_c.t1	Ag002G0236200
OG0016508	CP2_g49294_DN3_SP8_c.t1	Ag002G0237900
OG0016509	CP28_g34076_DN3_SP1_c.t1	Ag002G0238100
OG0016510	CP2_g49301_DN3_SP8_c.t1	Ag002G0242200
OG0016511	CP2_g49303_DN3_SP4_c.t1	Ag002G0243000
OG0016512	CP2_g49337_DN3_SP8_c.t1	Ag002G0246200
OG0016513	CP2_g49346_DN3_SP4_c.t1	Ag002G0246800
OG0016514	CP2_g49369_DN3_SP8_c.t1	Ag002G0249900
OG0016515	CP2_g49386_DN3_SP1_c.t1	Ag002G0250900
OG0016516	CP2_g49392_DN3_SP8_c.t1	Ag002G0251500
OG0016517	CP5_g1234_DN3_SP2_c.t1	Ag002G0251600
OG0016519	CP2_g49431_DN3_SP7_c.t1	Ag002G0253700
OG0016520	CP2_g49433_DN3_SP6_c.t1	Ag002G0254200
OG0016521	CP2_g49491_DN3_SP6_c.t1	Ag002G0259300
OG0016522	CP2_g49511_DN3_SP0_c.t1	Ag002G0260000
OG0016523	CP2_g49517_DN3_SP0_c.t1	Ag002G0260600
OG0016524	CP2_g49674_DN3_SP8_c.t1	Ag002G0262500
OG0016525	CP2_g49666_DN3_SP8_c.t1	Ag002G0263200
OG0016526	CP14_g22993_DN3_SP1_c.t1	Ag002G0263600
OG0016527	CP2_g49744_DN3_SP6_c.t1	Ag002G0264700
OG0016528	CP2_g49773_DN3_SP1_c.t1	Ag002G0266600
OG0016529	CP2_g49846_DN3_SP8_c.t1	Ag002G0267200
OG0016530	CP2_g49915_DN3_SP4_c.t1	Ag002G0269600
OG0016531	CP2_g49949_DN3_SP4_c.t1	Ag002G0270100
OG0016532	CP2_g49948_DN3_SP2_c.t1	Ag002G0270200
OG0016533	CP2_g49977_DN3_SP1_c.t1	Ag002G0271900
OG0016534	CP2_g50032_DN3_SP2_c.t1	Ag002G0272400
OG0016535	CP2_g50042_DN3_SP0_c.t1	Ag002G0272700
OG0016536	CP2_g50046_DN3_SP2_c.t1	Ag002G0272800
OG0016537	CP2_g48875_DN3_SP8_c.t1	Ag024G2863100
OG0016538	CP13_g19100_DN3_SP2_c.t1	Ag024G2869100
OG0016539	CP8_g52906_DN3_SP5_c.t1	Ag024G2880800
OG0016540	CP2_g48701_DN3_SP5_c.t1	Ag024G2882300
OG0016541	CP13_g19089_DN3_SP0_c.t1	Ag024G2883000
OG0016542	CP13_g19079_DN3_SP0_c.t1	Ag024G2884800
OG0016543	CP13_g19074_DN3_SP8_c.t1	Ag024G2886200
OG0016544	CP13_g19073_DN3_SP0_c.t1	Ag024G2886300
OG0016545	CP13_g19066_DN3_SP5_c.t1	Ag024G2893700
OG0016547	CP13_g19052_DN1_SP1_c.t1	Ag024G2896900
OG0016548	CP13_g19042_DN3_SP7_c.t1	Ag024G2899000
OG0016549	CP13_g19873_DN3_SP5_c.t1	Ag016G2282900
OG0016550	CP13_g19872_DN3_SP0_c.t1	Ag016G2284300
OG0016551	CP13_g19647_DN2_SP1_c.t1	Ag016G2304300
OG0016552	CP13_g19821_DN1_SP0_c.t1	Ag016G2310800
OG0016553	CP13_g19819_DN3_SP0_c.t1	Ag016G2311800
OG0016554	CP13_g19751_DN3_SP8_c.t1	Ag016G2330500
OG0016555	CP13_g19715_DN3_SP2_c.t1	Ag016G2334700
OG0016556	CP13_g19713_DN3_SP3_c.t1	Ag016G2334900
OG0016557	CP4_g23993_DN3_SP2_c.t1	Ag016G2339300
OG0016558	CP13_g20106_DN3_SP2_c.t1	Ag016G2342600
OG0016559	CP13_g20107_DN3_SP4_c.t1	Ag016G2342700
OG0016560	CP19_g17983_DN3_SP5_c.t1	Ag016G2343000
OG0016561	CP13_g20125_DN3_SP3_c.t1	Ag016G2345400
OG0016562	CP13_g20165_DN2_SP0_c.t1	Ag016G2359000
OG0016563	CP13_g19520_DN3_SP1_c.t1	Ag016G2364000
OG0016564	CP11_g31914_DN3_SP0_c.t1	Ag016G2372000
OG0016566	CP11_g31889_DN3_SP8_c.t1	Ag016G2397000
OG0016567	CP5_g1068_DN3_SP7_c.t1	Ag065G5116900
OG0016568	CP5_g1046_DN3_SP8_c.t1	Ag065G5122600
OG0016570	CP5_g1034_DN3_SP3_c.t1	Ag065G5125000
OG0016571	CP5_g1032_DN3_SP2_c.t1	Ag065G5125500
OG0016572	CP3_g14718_DN3_SP8_c.t1	Ag065G5127300
OG0016573	CP2_g48790_DN3_SP4_c.t1	Ag025G2909000
OG0016574	CP6_g7221_DN3_SP8_c.t1	Ag025G2913400
OG0016575	CP1_g38347_DN3_SP6_c.t1	Ag025G2918900
OG0016576	CP1_g38334_DN3_SP8_c.t1	Ag025G2922600
OG0016577	CP1_g38324_DN3_SP1_c.t1	Ag025G2922700
OG0016578	CP1_g38328_DN3_SP1_c.t1	Ag025G2924500
OG0016579	CP1_g38302_DN3_SP7_c.t1	Ag025G2930900
OG0016580	CP1_g38294_DN3_SP3_c.t1	Ag025G2934300
OG0016581	CP1_g38292_DN3_SP3_c.t1	Ag025G2934500
OG0016583	CP1_g38226_DN3_SP0_c.t1	Ag025G2948700
OG0016584	CP1_g38213_DN3_SP0_c.t1	Ag025G2953300
OG0016585	CP1_g38201_DN3_SP0_c.t1	Ag025G2958100
OG0016586	CP20_g4315_DN3_SP3_c.t1	Ag025G2959200
OG0016587	CP1_g38196_DN3_SP4_c.t1	Ag025G2963000
OG0016588	CP1_g38180_DN3_SP1_c.t1	Ag025G2965800
OG0016589	CP1_g38167_DN3_SP0_c.t1	Ag025G2970100
OG0016590	CP1_g38165_DN3_SP0_c.t1	Ag025G2972400
OG0016591	CP1_g38164_DN3_SP0_c.t1	Ag025G2975100
OG0016592	CP1_g38163_DN3_SP0_c.t1	Ag025G2975200
OG0016593	CP1_g38161_DN3_SP0_c.t1	Ag025G2975500
OG0016594	CP1_g38160_DN3_SP0_c.t1	Ag025G2975700
OG0016595	CP9_g29137_DN3_SP7_c.t1	Ag072G5252100
OG0016596	CP9_g29135_DN1_SP0_c.t1	Ag072G5252500
OG0016597	CP9_g29129_DN3_SP8_c.t1	Ag072G5255200
OG0016598	CP2_g49142_DN3_SP7_c.t1, CP12_g29994_DN3_SP1_c.t1	Ag011G1026000
OG0016602	CP5_g15_DN3_SP8_c.t1	Ag011G1027700
OG0016603	CP5_g17_DN3_SP0_c.t1	Ag011G1027900
OG0016604	CP5_g20_DN3_SP2_c.t1	Ag011G1028200
OG0016605	CP5_g21_DN3_SP5_c.t1	Ag011G1028300
OG0016606	CP5_g22_DN3_SP4_c.t1	Ag011G1028400
OG0016607	CP5_g32_DN3_SP0_c.t1	Ag011G1029200
OG0016608	CP5_g33_DN3_SP2_c.t1	Ag011G1029300
OG0016609	CP5_g46_DN3_SP8_c.t1	Ag011G1031500
OG0016610	CP5_g47_DN3_SP0_c.t1	Ag011G1031600
OG0016611	CP5_g48_DN3_SP3_c.t1	Ag011G1031700
OG0016612	CP5_g49_DN3_SP7_c.t1	Ag011G1031800
OG0016613	CP5_g72_DN3_SP7_c.t1	Ag011G1035400
OG0016614	CP5_g82_DN3_SP8_c.t1	Ag011G1038400
OG0016615	CP5_g106_DN3_SP8_c.t1	Ag011G1043400
OG0016616	CP5_g111_DN3_SP0_c.t1	Ag011G1044200
OG0016617	CP5_g114_DN3_SP8_c.t1	Ag011G1117300, Ag011G1044500
OG0016618	CP5_g120_DN3_SP0_c.t1	Ag011G1045800
OG0016619	CP5_g140_DN2_SP0_c.t1	Ag011G1052400
OG0016620	CP5_g149_DN3_SP0_c.t1	Ag011G1054400
OG0016621	CP5_g152_DN3_SP8_c.t1	Ag011G1054700
OG0016622	CP5_g162_DN3_SP5_c.t1	Ag011G1057400
OG0016623	CP5_g166_DN2_SP0_c.t1	Ag011G1058200
OG0016624	CP5_g169_DN3_SP8_c.t1	Ag011G1058900
OG0016625	CP5_g170_DN3_SP8_c.t1	Ag011G1059000
