Orthogroup	Conringia_planisiliqua	Camelina_sativa
OG0015685	CP4_g25003_DN3_SP8_c.t1	XP_010509350.1, XP_010517000.1, XP_010505314.1
OG0015686	CP4_g25016_DN3_SP1_c.t1	XP_010505301.1, XP_010509362.1, XP_010516984.1
OG0015687	CP4_g25017_DN3_SP0_c.t1	XP_010505300.1, XP_010509363.1, XP_010516983.1
OG0015688	CP4_g25021_DN3_SP7_c.t1	XP_010516978.1, XP_010509368.1, XP_010505295.1
OG0015689	CP4_g25030_DN2_SP0_c.t1	XP_010509391.1, XP_010516956.1, XP_010505274.1
OG0015690	CP4_g25031_DN3_SP4_c.t1	XP_010516955.1, XP_010509392.1
OG0015691	CP4_g25039_DN3_SP1_c.t1	XP_010505252.1, XP_010516937.2, XP_010509403.1
OG0015692	CP4_g25041_DN3_SP8_c.t1	XP_010412908.1, XP_010509406.1, XP_019099761.1
OG0015693	CP4_g25046_DN3_SP3_c.t1	XP_010516928.1, XP_010505244.1, XP_010509412.2
OG0015694	CP4_g25054_DN3_SP4_c.t1	XP_010509422.1, XP_010516918.1, XP_010505236.1
OG0015695	CP11_g31785_DN3_SP0_c.t1	XP_010455708.1, XP_010422231.1, XP_010433264.1
OG0015696	CP11_g31825_DN3_SP8_c.t1	XP_010422262.1, XP_010496173.1, XP_010432911.1
OG0015697	CP11_g31826_DN3_SP6_c.t1	XP_010432920.1, XP_010422260.1, XP_010496172.1
OG0015698	CP11_g31829_DN3_SP8_c.t1	XP_010496177.1, XP_010422265.1, XP_010432889.1
OG0015699	CP11_g31835_DN3_SP7_c.t1	XP_010496362.1, XP_010432817.1, XP_010455725.1
OG0015700	CP11_g31858_DN3_SP4_c.t1	XP_010455750.1, XP_010422285.1, XP_010432543.1
OG0015701	CP13_g20385_DN3_SP1_c.t1	XP_019087897.1, XP_010494275.1, XP_010481909.1
OG0015703	CP20_g4414_DN2_SP5_c.t1	XP_010455643.1, XP_010422178.1, XP_010433766.1
OG0015704	CP13_g20350_DN2_SP1_c.t1	XP_010442061.1, XP_010481897.1, XP_019097241.1
OG0015705	CP20_g4393_DN3_SP5_c.t1	XP_010455600.1, XP_010422139.1, XP_010434076.1
OG0015706	CP20_g4459_DN3_SP6_c.t1	XP_019089498.1, XP_010455689.1, XP_010422212.1
OG0015707	CP16_g54755_DN3_SP8_c.t1	XP_010429026.1, XP_010472107.1, XP_010416869.1
OG0015708	CP16_g54762_DN3_SP5_c.t1	XP_010416880.1, XP_010472117.1, XP_010429038.1
OG0015709	CP16_g54764_DN3_SP5_c.t1	XP_010429039.1, XP_010429050.1, XP_010472124.1, XP_010416884.1
OG0015710	CP16_g54781_DN3_SP8_c.t1	XP_010416904.1, XP_010472148.1, XP_010429070.1
OG0015711	CP16_g54791_DN3_SP8_c.t1	XP_010472161.1, XP_010416921.1, XP_010429085.1
OG0015712	CP16_g54793_DN3_SP0_c.t1	XP_010429088.1, XP_010472162.1, XP_010416922.1
OG0015713	CP16_g54824_DN3_SP8_c.t1	XP_010472193.1, XP_010416953.1, XP_010429116.1
OG0015714	CP16_g54825_DN3_SP6_c.t1	XP_010429115.1, XP_010472192.1, XP_010416952.1
OG0015715	CP16_g54837_DN2_SP0_c.t1	XP_010474410.1, XP_010416961.1, XP_019085079.1, XP_010474411.1, XP_019098788.1
OG0015716	CP16_g54854_DN3_SP3_c.t1	XP_019083471.1, XP_010429142.2
OG0015717	CP16_g54875_DN3_SP8_c.t1	XP_010417003.1, XP_010472233.1, XP_010429166.1
OG0015719	CP16_g54918_DN3_SP6_c.t1	XP_010419272.1, XP_010472281.1, XP_010429218.1
OG0015720	CP16_g54947_DN3_SP7_c.t1	XP_010417066.1, XP_010472309.1, XP_010429255.1
OG0015721	CP16_g54985_DN3_SP8_c.t1	XP_010472333.1, XP_010429281.1, XP_010417085.1
OG0015722	CP16_g54992_DN3_SP1_c.t1	XP_010417089.1, XP_010429287.1
OG0015723	CP16_g54993_DN3_SP4_c.t1	XP_010472335.1, XP_019082704.1, XP_010429288.1
OG0015724	CP16_g55000_DN3_SP8_c.t1	XP_010429295.1, XP_010472342.1, XP_010417098.1
OG0015725	CP16_g55035_DN3_SP8_c.t1	XP_010429341.1, XP_010417128.1, XP_019093082.1
OG0015726	CP16_g55380_DN3_SP8_c.t1	XP_010417320.1, XP_010429545.1
OG0015727	CP16_g55367_DN3_SP1_c.t1	XP_010429542.1, XP_010472548.1, XP_010417316.1
OG0015728	CP18_g12564_DN3_SP8_c.t1	XP_010417374.1, XP_010429613.1, XP_010472623.1
OG0015729	CP18_g12510_DN3_SP7_c.t1	XP_010472638.1, XP_010417388.1, XP_010429624.1
OG0015730	CP16_g55188_DN3_SP5_c.t1	XP_010429481.1, XP_010472502.1, XP_010417247.1
OG0015731	CP18_g12263_DN3_SP0_c.t1	XP_010472649.1, XP_010417403.1, XP_010429641.1
OG0015732	CP18_g12132_DN3_SP8_c.t1	XP_019085147.1, XP_010417419.1, XP_010472659.1
OG0015733	CP18_g12286_DN3_SP1_c.t1	XP_010417402.1, XP_010472647.1, XP_010429640.1
OG0015734	CP16_g55179_DN3_SP0_c.t1	XP_010431606.1, XP_010417242.1, XP_010472500.1
OG0015735	CP18_g12166_DN3_SP4_c.t1	XP_010429646.1, XP_010472654.1, XP_010417410.1
OG0015736	CP18_g11840_DN3_SP7_c.t1	XP_010472675.1, XP_010429668.1, XP_010417439.1
OG0015737	CP16_g55108_DN3_SP0_c.t1	XP_010417188.1, XP_010472441.1, XP_010429411.1
OG0015738	CP16_g55526_DN3_SP5_c.t1	XP_010472573.1, XP_010417333.1, XP_010429561.1
OG0015739	CP1_g39952_DN3_SP3_c.t1	XP_010500106.1, XP_010479007.1, XP_010461396.1
OG0015740	CP1_g40032_DN3_SP8_c.t1	XP_010500100.1, XP_010461394.1, XP_010479003.1
OG0015741	CP84_g51833_DN3_SP5_c.t1	XP_010461413.1, XP_010479018.1, XP_019099389.1
OG0015742	CP1_g41008_DN3_SP5_c.t1	XP_010461432.1, XP_010479036.1, XP_010500128.1
OG0015743	CP1_g39136_DN3_SP0_c.t1	XP_010461435.1, XP_010501820.2, XP_019094216.1
OG0015744	CP1_g38913_DN3_SP2_c.t1	XP_010461441.1, XP_010479046.2, XP_010500141.1
OG0015745	CP1_g41209_DN3_SP8_c.t1	XP_010461366.1, XP_010500084.1, XP_010478964.1
OG0015747	CP21_g10978_DN3_SP7_c.t1	XP_010461356.1, XP_010511129.1, XP_010500074.1
OG0015748	CP21_g11053_DN1_SP0_c.t1	XP_010500062.1, XP_010461345.1, XP_010496065.1
OG0015749	CP7_g44152_DN3_SP6_c.t1	XP_010461331.1, XP_010500049.1, XP_010478956.1
OG0015750	CP7_g44219_DN3_SP8_c.t1	XP_010461317.1, XP_010500036.1, XP_010478945.1
OG0015751	CP7_g44231_DN3_SP0_c.t1	XP_010500033.1, XP_010461316.1, XP_010478943.1
OG0015752	CP75_g34152_DN3_SP1_c.t1	XP_010461309.1, XP_010500028.1, XP_010478933.1
OG0015753	CP7_g44432_DN3_SP1_c.t1	XP_010496808.1, XP_010500003.1, XP_010461277.1
OG0015754	CP7_g44439_DN3_SP2_c.t1	XP_010500001.1, XP_019091482.1, XP_010496806.1
OG0015755	CP7_g44453_DN3_SP8_c.t1	XP_010461270.1, XP_010480883.1, XP_010499994.1
OG0015756	CP7_g44454_DN3_SP0_c.t1	XP_010461269.1, XP_010478875.1, XP_010499993.1
OG0015757	CP7_g44455_DN3_SP7_c.t1	XP_010461268.1, XP_010499989.1, XP_010478872.1
OG0015758	CP7_g44464_DN3_SP8_c.t1	XP_010461259.1, XP_010499976.1, XP_010478864.1
OG0015760	CP7_g44480_DN3_SP0_c.t1	XP_010461250.1, XP_010499960.1, XP_010478851.1
OG0015761	CP7_g44548_DN3_SP8_c.t1	XP_019094735.1, XP_010461175.1
OG0015762	CP29_g22161_DN3_SP3_c.t1	XP_010455285.1, XP_010436396.1
OG0015763	CP34_g51585_DN3_SP2_c.t1	XP_019085600.1
OG0015764	CP29_g22096_DN3_SP0_c.t1	XP_010421792.1, XP_010455293.1, XP_010436308.1
OG0015765	CP20_g4157_DN3_SP8_c.t1	XP_010455401.1, XP_010437647.1, XP_010421921.1
OG0015766	CP20_g4162_DN3_SP2_c.t1	XP_010437565.1, XP_010455406.1, XP_010421924.1
OG0015767	CP20_g4180_DN3_SP8_c.t1	XP_010455412.1, XP_010421935.1, XP_010437512.1
OG0015768	CP20_g4186_DN2_SP8_c.t1	XP_010455413.1, XP_010421931.1
OG0015769	CP20_g4194_DN2_SP0_c.t1	XP_010421938.1, XP_010437433.1, XP_019089894.1
OG0015770	CP20_g4195_DN3_SP8_c.t1	XP_010437418.1, XP_010455420.1, XP_010421940.1
OG0015771	CP20_g4196_DN3_SP0_c.t1	XP_010437394.1, XP_010455422.1, XP_010421942.1
OG0015772	CP20_g4205_DN3_SP5_c.t1	XP_010455428.1, XP_010437254.1, XP_010421949.1
OG0015773	CP20_g4210_DN3_SP4_c.t1	XP_010455431.1, XP_010437197.1, XP_010421952.1
OG0015774	CP20_g4221_DN2_SP4_c.t1	XP_019084683.1, XP_019098698.1, XP_010437105.1, XP_010455443.1
OG0015775	CP20_g4241_DN3_SP0_c.t1	XP_010436865.1, XP_010455457.1, XP_010421977.1
OG0015776	CP20_g4284_DN3_SP2_c.t1	XP_010422011.1, XP_010455483.1, XP_010436669.1
OG0015777	CP20_g4286_DN3_SP1_c.t1	XP_010436640.1, XP_010455486.1, XP_010422022.1
OG0015778	CP20_g4290_DN3_SP1_c.t1	XP_010436609.1, XP_010422028.1, XP_010455491.1
OG0015779	CP20_g4314_DN3_SP7_c.t1	XP_010422050.1, XP_010455513.1, XP_010435504.1
OG0015780	CP20_g4319_DN2_SP5_c.t1	XP_010455522.1, XP_010422063.1, XP_010435336.1
OG0015781	CP20_g4324_DN3_SP0_c.t1	XP_010455529.1, XP_010422069.1, XP_010435241.1
OG0015782	CP20_g4328_DN3_SP8_c.t1	XP_010435116.1
OG0015783	CP20_g4348_DN3_SP1_c.t1	XP_010455552.1, XP_010434930.1, XP_010422099.1
OG0015784	CP20_g4349_DN3_SP2_c.t1	XP_010455553.1, XP_010434907.1, XP_010422100.1
OG0015785	CP20_g4365_DN3_SP0_c.t1	XP_010455566.1, XP_010422106.1, XP_010434793.1
OG0015786	CP20_g4375_DN3_SP0_c.t1	XP_010422120.1, XP_010455578.1, XP_010434601.1
OG0015787	CP20_g4377_DN3_SP7_c.t1	XP_010455579.1, XP_010422121.1, XP_010434591.1
OG0015788	CP20_g4378_DN3_SP4_c.t1	XP_010455583.1, XP_010434567.1, XP_010422123.1
OG0015789	CP8_g54417_DN3_SP2_c.t1	XP_010420710.1, XP_010492967.1, XP_010454183.1
OG0015790	CP2_g48520_DN3_SP8_c.t1	XP_010454977.1, XP_010421497.1, XP_010493890.1
OG0015791	CP18_g11516_DN3_SP6_c.t1	XP_010510541.1, XP_010469999.1, XP_010414445.1
OG0015792	CP2_g48786_DN3_SP2_c.t1	XP_010493662.1, XP_010482093.1, XP_010442267.1
OG0015793	CP2_g48549_DN3_SP0_c.t1	XP_010421529.1, XP_010455023.1
OG0015795	CP2_g48557_DN3_SP6_c.t1	XP_010493936.1, XP_010455042.1, XP_010421539.1
OG0015796	CP2_g48563_DN3_SP4_c.t1	XP_010455058.1, XP_010493945.1
OG0015797	CP2_g48585_DN3_SP2_c.t1	XP_010455093.1, XP_019083973.1, XP_010493982.1
OG0015798	CP2_g48610_DN3_SP2_c.t1	XP_010494015.1, XP_010455128.1, XP_010421636.1
OG0015799	CP2_g48611_DN3_SP4_c.t1	XP_010494016.1, XP_010421635.1, XP_010455129.1
OG0015800	CP2_g48643_DN3_SP4_c.t1	XP_010494078.1, XP_010421676.1, XP_010455166.1
OG0015801	CP10_g43530_DN3_SP0_c.t1	XP_010467951.1, XP_010416514.1
OG0015802	CP10_g43529_DN3_SP8_c.t1	XP_010489110.1, XP_010467947.1
OG0015803	CP10_g43528_DN3_SP8_c.t1	XP_010489108.1, XP_010416430.1, XP_010467945.1
OG0015807	CP12_g29819_DN3_SP8_c.t1	XP_010488992.1, XP_010467767.1
OG0015808	CP12_g29849_DN3_SP7_c.t1	XP_010490287.1, XP_010425816.1, XP_010467807.1
OG0015809	CP3_g14343_DN3_SP1_c.t1	XP_010503707.1, XP_010515398.1, XP_010426581.1
OG0015810	CP5_g893_DN3_SP0_c.t1	XP_010447628.1, XP_010436318.1, XP_010438091.1
OG0015811	CP3_g14843_DN3_SP8_c.t1	XP_010503201.1, XP_010514912.1, XP_010426019.1
OG0015812	CP3_g14847_DN3_SP8_c.t1	XP_010503194.1, XP_010514907.1, XP_010426011.1
OG0015813	CP3_g14856_DN3_SP8_c.t1	XP_010426007.1, XP_010514900.1, XP_010503190.1
OG0015814	CP4_g23923_DN3_SP6_c.t1	XP_010497174.1, XP_010506853.1
OG0015815	CP4_g25106_DN3_SP0_c.t1	XP_010518523.1, XP_010506849.1, XP_010507822.1
OG0015817	CP4_g23940_DN3_SP3_c.t1	XP_010506821.1, XP_010507850.1
OG0015818	CP4_g23944_DN3_SP5_c.t1	XP_010507854.1, XP_010506815.1, XP_010518494.1
OG0015819	CP4_g23946_DN3_SP0_c.t1	XP_010506814.1, XP_010507855.1, XP_010518493.1
OG0015820	CP4_g23947_DN3_SP5_c.t1	XP_010507857.1, XP_010518491.1, XP_010506809.1
OG0015821	CP4_g23954_DN3_SP2_c.t1	XP_019100677.1, XP_010518482.1
OG0015822	CP4_g23961_DN3_SP8_c.t1	XP_010506797.1, XP_010518467.1, XP_010507871.1
OG0015823	CP4_g23966_DN3_SP3_c.t1	XP_010506792.1, XP_010518458.1, XP_010507877.1
OG0015824	CP4_g24011_DN3_SP0_c.t1	XP_010506735.1, XP_010507931.1, XP_010518400.1
OG0015825	CP4_g24014_DN3_SP8_c.t1	XP_010506733.1, XP_010507933.1
OG0015826	CP30_g10160_DN3_SP0_c.t1	XP_010506716.1, XP_019101146.1
OG0015827	CP4_g24028_DN3_SP5_c.t1	XP_010507955.1, XP_010518378.1, XP_010506707.1
OG0015828	CP4_g24030_DN3_SP0_c.t1	XP_010507956.1, XP_010506706.1, XP_010518376.1
OG0015829	CP4_g24032_DN3_SP1_c.t1	XP_010506704.1, XP_010507959.1
OG0015830	CP4_g24049_DN3_SP8_c.t1	XP_010506686.1, XP_010507983.1, XP_010518347.1
OG0015831	CP4_g24054_DN3_SP0_c.t1	XP_010518342.1, XP_010506677.1, XP_010507988.1
OG0015832	CP4_g24086_DN2_SP0_c.t1	XP_010508033.1, XP_010518307.1
OG0015833	CP4_g24112_DN3_SP7_c.t1	XP_010506609.1, XP_010508064.1, XP_010518271.1
OG0015834	CP4_g24134_DN3_SP8_c.t1	XP_010518231.1, XP_010506568.1, XP_010508098.1
OG0015835	CP4_g24154_DN3_SP0_c.t1	XP_010508124.1, XP_010506532.1, XP_010518204.1
OG0015836	CP4_g24162_DN3_SP0_c.t1	XP_010508136.1, XP_010506546.1, XP_010518183.1
OG0015837	CP4_g24163_DN2_SP0_c.t1	XP_010413071.1, XP_010507756.1, XP_010512834.1
OG0015838	CP4_g24165_DN3_SP0_c.t1	XP_010508138.1, XP_010506523.1, XP_010518181.1
OG0015839	CP4_g24207_DN3_SP8_c.t1	XP_010506461.1, XP_010508198.1, XP_019082407.1
OG0015840	CP4_g24209_DN3_SP0_c.t1	XP_019082406.1, XP_010506459.1, XP_010508200.1
OG0015841	CP4_g24212_DN3_SP0_c.t1	XP_010518131.1
OG0015842	CP4_g24215_DN3_SP4_c.t1	XP_010508208.1, XP_010506452.1, XP_010518128.1
OG0015843	CP10_g43724_DN3_SP1_c.t1	XP_010489437.1, XP_010467592.1
OG0015844	CP4_g24226_DN3_SP0_c.t1	XP_010508218.1, XP_010518113.1, XP_019100633.1
OG0015845	CP4_g24228_DN3_SP8_c.t1	XP_010518111.1, XP_010506439.1, XP_010508221.1
OG0015847	CP4_g24235_DN3_SP8_c.t1	XP_010518101.1, XP_010506432.1, XP_010508230.1
OG0015848	CP4_g24239_DN3_SP0_c.t1	XP_010518095.1, XP_010508239.1, XP_010506422.1
OG0015849	CP11_g31929_DN3_SP7_c.t1	XP_010455882.1, XP_010422452.1
OG0015850	CP4_g24251_DN3_SP3_c.t1	XP_010506409.1, XP_010518080.1, XP_010508253.1
OG0015851	CP4_g24259_DN3_SP0_c.t1	XP_010506402.1, XP_019082397.1, XP_010508261.1
OG0015852	CP4_g24294_DN3_SP7_c.t1	XP_010518034.1, XP_010506358.1, XP_010508304.1
OG0015853	CP4_g24328_DN3_SP0_c.t1	XP_010506303.1, XP_010517981.1, XP_010508351.1
OG0015854	CP4_g24340_DN3_SP8_c.t1	XP_010517966.1, XP_010508367.1
OG0015855	CP4_g24356_DN3_SP3_c.t1	XP_010413039.1, XP_010508382.1, XP_010506264.1
OG0015856	CP4_g24374_DN3_SP8_c.t1	XP_010508405.1, XP_010506246.1, XP_010517930.1
OG0015857	CP4_g24383_DN3_SP0_c.t1	XP_010517907.1, XP_010508428.1, XP_010506216.1
OG0015858	CP4_g24389_DN3_SP8_c.t1	XP_010517901.1, XP_010506212.1, XP_010508435.1
OG0015859	CP4_g24399_DN3_SP0_c.t1	XP_010506199.1, XP_010517891.1, XP_010508447.1
OG0015860	CP4_g24404_DN3_SP2_c.t1	XP_010517877.1, XP_010506184.1, XP_010508452.1
OG0015861	CP4_g24420_DN3_SP7_c.t1	XP_010506164.1, XP_010508474.1, XP_010517860.1
OG0015862	CP4_g24431_DN3_SP8_c.t1	XP_010506149.1, XP_010517847.1, XP_010508490.1
OG0015863	CP4_g24436_DN2_SP0_c.t1	XP_010506141.1
OG0015864	CP4_g24443_DN2_SP0_c.t1	XP_010517831.1, XP_010506130.1, XP_010508515.1
OG0015865	CP4_g24444_DN3_SP5_c.t1	XP_010508516.1, XP_010517830.1, XP_010506129.1
OG0015866	CP4_g24453_DN3_SP0_c.t1	XP_010508532.1, XP_010517817.1, XP_010506114.1
OG0015867	CP4_g24460_DN3_SP8_c.t1	XP_010517805.1, XP_010506103.1, XP_010508543.1
OG0015868	CP4_g24461_DN3_SP0_c.t1	XP_010506102.1, XP_010508544.1, XP_010517802.1
OG0015869	CP4_g24466_DN3_SP8_c.t1	XP_010508552.1, XP_010506090.1, XP_010517788.1
OG0015871	CP4_g24523_DN2_SP2_c.t1	XP_010505993.1, XP_010517695.1, XP_010508638.1
OG0015872	CP4_g24548_DN3_SP8_c.t1	XP_010505982.1, XP_010508658.1
OG0015873	CP4_g24532_DN3_SP3_c.t1	XP_010505983.1, XP_010517681.1, XP_010413007.1, XP_010508656.1
OG0015874	CP4_g24530_DN3_SP0_c.t1	XP_010505987.1, XP_010517686.1, XP_010508652.1
OG0015876	CP4_g24562_DN3_SP0_c.t1	XP_010505939.1
OG0015877	CP4_g24568_DN3_SP1_c.t1	XP_010517644.1, XP_010508708.1, XP_010505934.1
OG0015878	CP4_g24576_DN3_SP0_c.t1	XP_010508718.1, XP_019100564.1
OG0015879	CP13_g19754_DN3_SP4_c.t1	XP_019098025.1, XP_019088105.1, XP_019095438.1
OG0015880	CP13_g19789_DN3_SP8_c.t1	XP_010441513.1, XP_010481381.1
OG0015881	CP10_g42177_DN3_SP7_c.t1	XP_010485524.1, XP_010463554.1, XP_010516613.1
OG0015882	CP10_g42178_DN3_SP6_c.t1	XP_010517690.1, XP_010485525.1, XP_010463557.1
OG0015883	CP10_g42181_DN3_SP6_c.t1	XP_010485530.1, XP_010463566.1, XP_010414882.1
OG0015884	CP10_g42183_DN3_SP0_c.t1	XP_010485532.1, XP_010418364.1, XP_010463567.1
OG0015886	CP10_g42194_DN3_SP7_c.t1	XP_010434273.1, XP_010485431.1, XP_010463589.1
OG0015887	CP10_g42204_DN3_SP8_c.t1	XP_010485446.1, XP_010463602.1, XP_010445019.1
OG0015888	CP10_g42205_DN3_SP1_c.t1	XP_010463604.1, XP_010485447.1, XP_010445700.1
OG0015889	CP10_g42206_DN3_SP0_c.t1	XP_010467969.1, XP_010489635.1, XP_010446376.1
OG0015890	CP10_g42212_DN3_SP8_c.t1	XP_010455021.1, XP_010485455.1, XP_010463613.1
OG0015891	CP10_g42226_DN3_SP8_c.t1	XP_010485473.1, XP_010468719.1, XP_010463629.1
OG0015892	CP10_g42227_DN3_SP8_c.t1	XP_010469616.1, XP_010485470.1, XP_010463631.1
OG0015893	CP10_g42240_DN3_SP8_c.t1	XP_010485489.1, XP_010463648.1, XP_010490331.1
OG0015894	CP10_g42248_DN3_SP8_c.t1	XP_010463666.1, XP_010485565.1, XP_010498530.1
OG0015896	CP10_g42262_DN3_SP7_c.t1	XP_010501106.1, XP_010485589.1, XP_010463691.1
OG0015897	CP10_g42263_DN3_SP8_c.t1	XP_010500992.1, XP_010463693.1
OG0015900	CP10_g42274_DN3_SP0_c.t1	XP_010501789.1, XP_010485611.1, XP_010463708.1
OG0015901	CP10_g42287_DN3_SP1_c.t1	XP_010485624.1, XP_010503399.1, XP_010463730.1
OG0015902	CP10_g42295_DN3_SP0_c.t1	XP_010485634.1, XP_010463738.1, XP_010504847.1, XP_010489651.1
OG0015903	CP10_g42296_DN3_SP3_c.t1	XP_010485635.1, XP_010504964.1, XP_010463739.1
OG0015904	CP10_g42313_DN3_SP3_c.t1	XP_010507366.1
OG0015905	CP10_g42322_DN3_SP7_c.t1	XP_010463777.1, XP_010485662.1, XP_010508189.1
OG0015906	CP10_g42345_DN3_SP8_c.t1	XP_010463801.1, XP_010511433.1, XP_010485692.1
OG0015907	CP10_g42360_DN3_SP2_c.t1	XP_019096318.1, XP_010485714.1, XP_010513283.1, XP_010463825.1
OG0015908	CP10_g42367_DN3_SP0_c.t1	XP_010463834.1, XP_010485727.2
OG0015909	CP10_g42370_DN3_SP3_c.t1	XP_010514039.1, XP_010463839.1, XP_010485732.1
OG0015910	CP10_g42385_DN3_SP2_c.t1, CP10_g42384_DN3_SP2_c.t1	XP_010515509.1, XP_010485751.1, XP_010463855.1
OG0015911	CP10_g42388_DN3_SP8_c.t1	XP_010485755.1, XP_010515733.1, XP_010463857.1
OG0015912	CP10_g42395_DN3_SP0_c.t1	XP_010517061.1, XP_010463867.1, XP_010485767.1
OG0015913	CP10_g42400_DN3_SP8_c.t1	XP_010517383.1, XP_010485770.1, XP_010463871.1
OG0015914	CP10_g42412_DN3_SP0_c.t1	XP_019096278.1, XP_019099764.1, XP_010463886.1
OG0015915	CP10_g42413_DN3_SP2_c.t1	XP_010485787.1, XP_010412703.1, XP_010463888.1
OG0015916	CP10_g42418_DN3_SP8_c.t1	XP_010485796.1, XP_010463904.1
OG0015918	CP10_g42437_DN3_SP8_c.t1	XP_010463927.1, XP_010485827.1
OG0015919	CP10_g42468_DN3_SP8_c.t1	XP_010485866.1, XP_010419070.1, XP_010463969.1
OG0015922	CP10_g42510_DN3_SP6_c.t1	XP_010424677.1, XP_010464040.1, XP_010485952.1
OG0015923	CP10_g42517_DN3_SP1_c.t1	XP_010425089.1, XP_010485958.1, XP_010464045.1
OG0015924	CP10_g42533_DN3_SP3_c.t1	XP_010426613.1, XP_010426982.1, XP_010485984.1, XP_010464065.1
OG0015925	CP5_g2578_DN3_SP5_c.t1	XP_010435393.1, XP_010445503.2, XP_010450343.2, XP_010450342.1
OG0015926	CP10_g42541_DN3_SP1_c.t1	XP_010428225.1, XP_010464077.1
OG0015927	CP10_g42555_DN3_SP8_c.t1	XP_010430169.1, XP_010486020.1, XP_010464093.1
OG0015928	CP10_g42564_DN3_SP5_c.t1	XP_010431108.1, XP_010464114.1, XP_010486044.1
OG0015929	CP10_g42567_DN3_SP8_c.t1	XP_010464122.2, XP_010486049.1, XP_010431525.1
OG0015930	CP10_g42570_DN3_SP7_c.t1	XP_010486051.1, XP_010431849.1, XP_010464126.1
OG0015931	CP10_g42577_DN3_SP4_c.t1	XP_010432487.1, XP_010464135.1, XP_010486057.1
OG0015932	CP10_g42578_DN3_SP0_c.t1	XP_019093446.1, XP_010489688.1, XP_010464136.1
OG0015933	CP5_g1798_DN3_SP0_c.t1	XP_019087468.1, XP_010435580.1, XP_010450502.1
OG0015934	CP10_g42616_DN3_SP2_c.t1	XP_010436350.1, XP_010486104.1, XP_010464180.1
OG0015936	CP10_g42639_DN3_SP2_c.t1	XP_010486146.1, XP_010439287.1, XP_010464209.1
OG0015937	CP10_g42645_DN3_SP8_c.t1	XP_019097101.1, XP_010464215.1, XP_010439900.1
OG0015938	CP10_g42647_DN3_SP0_c.t1	XP_010486153.1, XP_010464217.1, XP_010440280.1
OG0015939	CP20_g3828_DN3_SP0_c.t1	XP_010412550.1, XP_010488745.1, XP_010467061.1
OG0015940	CP10_g42690_DN3_SP1_c.t1	XP_010445311.1, XP_010464273.1, XP_010486214.1
OG0015941	CP10_g42702_DN3_SP4_c.t1	XP_010486226.1, XP_010464314.1, XP_010446491.1
OG0015942	CP10_g42709_DN3_SP1_c.t1	XP_019096832.1, XP_010447262.1, XP_019092440.1
OG0015943	CP10_g42713_DN3_SP2_c.t1	XP_010486238.1, XP_010464303.1, XP_010447682.1
OG0015944	CP10_g42755_DN2_SP0_c.t1	XP_010452569.1, XP_010486309.1, XP_010464371.1
OG0015945	CP10_g42765_DN3_SP0_c.t1	XP_019100506.1, XP_010464385.1, XP_010486317.1
OG0015946	CP10_g42768_DN3_SP4_c.t1	XP_019096967.1, XP_019100530.1
OG0015947	CP10_g42774_DN3_SP8_c.t1	XP_019100543.1, XP_019092639.1, XP_010489710.1
OG0015948	CP10_g42776_DN3_SP1_c.t1	XP_010464400.1, XP_010486333.1, XP_010456375.1
OG0015949	CP10_g42779_DN3_SP8_c.t1	XP_010486336.1, XP_010456598.1, XP_010464405.1
OG0015950	CP10_g42782_DN3_SP8_c.t1	XP_010486338.1, XP_010456734.1, XP_010464409.1
OG0015951	CP10_g42789_DN3_SP8_c.t1	XP_010464417.1, XP_010457416.1, XP_010486348.1
OG0015952	CP10_g42797_DN3_SP6_c.t1	XP_010486358.1, XP_010458478.1, XP_010464427.1
OG0015953	CP10_g42798_DN3_SP0_c.t1	XP_010458724.1, XP_010486360.1, XP_010464429.1
OG0015954	CP10_g42811_DN3_SP8_c.t1	XP_010486381.1, XP_010460888.1, XP_010464448.1
OG0015955	CP10_g42829_DN3_SP0_c.t1	XP_010486408.1, XP_010464475.1
OG0015956	CP10_g42863_DN3_SP5_c.t1	XP_010464523.1, XP_010467441.1, XP_019096162.1
OG0015957	CP10_g42866_DN3_SP3_c.t1	XP_010467712.1, XP_010486452.1, XP_019092910.1
OG0015959	CP10_g42876_DN2_SP0_c.t1	XP_019092956.1, XP_019100784.1, XP_010486465.1
OG0015960	CP10_g42878_DN3_SP0_c.t1	XP_010464544.1, XP_019096895.1
OG0015961	CP10_g42885_DN3_SP6_c.t1	XP_010470095.1, XP_010486481.1, XP_010464559.1
OG0015962	CP10_g42886_DN3_SP5_c.t1	XP_010464560.1, XP_010486482.1, XP_010470204.1
OG0015963	CP10_g42889_DN2_SP2_c.t1	XP_010470490.1, XP_010464564.1, XP_010486486.1
OG0015964	CP10_g42896_DN3_SP4_c.t1	XP_010464570.1, XP_010486494.1, XP_010471277.1
OG0015965	CP10_g42908_DN3_SP0_c.t1	XP_010486516.1, XP_010473184.1, XP_010464592.1
OG0015966	CP10_g42913_DN2_SP0_c.t1	XP_019100857.1, XP_010486525.1, XP_010464599.1
OG0015967	CP10_g42918_DN3_SP0_c.t1	XP_010464606.1, XP_010474176.1, XP_010486530.1
OG0015968	CP10_g42924_DN3_SP8_c.t1	XP_010474920.1, XP_010486535.1, XP_010464615.1
OG0015969	CP10_g42930_DN3_SP2_c.t1	XP_010464621.1, XP_010489729.1
