Orthogroup	Conringia_planisiliqua	Cardamine_hirsuta
OG0014974	CP9_g29538_DN3_SP7_c.t1	CARHR072640
OG0014975	CP9_g29531_DN3_SP2_c.t1	CARHR072540
OG0014976	CP9_g29528_DN3_SP8_c.t1	CARHR072510
OG0014977	CP9_g29527_DN3_SP5_c.t1	CARHR072500
OG0014978	CP9_g29517_DN3_SP0_c.t1	CARHR072360
OG0014979	CP9_g29513_DN3_SP8_c.t1	CARHR072310
OG0014980	CP9_g29498_DN3_SP6_c.t1	CARHR072100
OG0014981	CP9_g29442_DN3_SP6_c.t1	CARHR071470
OG0014982	CP9_g29439_DN3_SP2_c.t1	CARHR071450
OG0014983	CP9_g29432_DN3_SP1_c.t1	CARHR071380
OG0014984	CP9_g29415_DN3_SP1_c.t1	CARHR071240
OG0014985	CP9_g29410_DN3_SP0_c.t1	CARHR071190
OG0014986	CP9_g29409_DN3_SP7_c.t1	CARHR071170
OG0014987	CP9_g29399_DN3_SP1_c.t1	CARHR071090
OG0014988	CP9_g29393_DN3_SP0_c.t1	CARHR071020
OG0014989	CP9_g29388_DN3_SP8_c.t1	CARHR070970
OG0014990	CP5_g2101_DN3_SP2_c.t1	CARHR216820
OG0014991	CP9_g29370_DN3_SP0_c.t1	CARHR070740, CARHR070750
OG0014992	CP9_g29365_DN3_SP2_c.t1, CP4_g24090_DN3_SP0_c.t1	CARHR070700
OG0014994	CP9_g29319_DN3_SP8_c.t1	CARHR070260
OG0014995	CP9_g29315_DN3_SP8_c.t1	CARHR070220
OG0014996	CP9_g29311_DN3_SP2_c.t1	CARHR070180
OG0014997	CP9_g29299_DN1_SP0_c.t1	CARHR070110
OG0014998	CP9_g29295_DN3_SP4_c.t1	CARHR070060
OG0014999	CP9_g29291_DN3_SP0_c.t1	CARHR070030
OG0015000	CP9_g29289_DN3_SP3_c.t1	CARHR070010
OG0015001	CP9_g29282_DN3_SP8_c.t1	CARHR069950
OG0015002	CP9_g29281_DN2_SP2_c.t1	CARHR069940
OG0015003	CP9_g29277_DN3_SP8_c.t1	CARHR069900
OG0015004	CP11_g32141_DN3_SP8_c.t1	CARHR249790
OG0015005	CP9_g29267_DN3_SP0_c.t1	CARHR069800
OG0015006	CP9_g29259_DN3_SP5_c.t1	CARHR069700
OG0015007	CP9_g29255_DN2_SP2_c.t1	CARHR069660
OG0015008	CP9_g29254_DN3_SP5_c.t1	CARHR069650
OG0015009	CP9_g29246_DN3_SP7_c.t1	CARHR069570
OG0015010	CP9_g29230_DN3_SP8_c.t1	CARHR069400
OG0015011	CP9_g29222_DN3_SP0_c.t1	CARHR069190
OG0015012	CP9_g29207_DN3_SP1_c.t1	CARHR069060
OG0015013	CP9_g29205_DN3_SP0_c.t1	CARHR069040
OG0015014	CP9_g29197_DN2_SP2_c.t1	CARHR068960
OG0015015	CP9_g29194_DN3_SP0_c.t1	CARHR068930
OG0015016	CP9_g29183_DN3_SP8_c.t1	CARHR068850
OG0015017	CP9_g29181_DN3_SP5_c.t1	CARHR068830
OG0015018	CP9_g29177_DN3_SP7_c.t1	CARHR068780
OG0015019	CP9_g29174_DN3_SP2_c.t1	CARHR068730
OG0015020	CP9_g29164_DN3_SP0_c.t1	CARHR068590
OG0015022	CP9_g29150_DN3_SP0_c.t1	CARHR068480
OG0015023	CP9_g29144_DN3_SP0_c.t1	CARHR068410
OG0015024	CP10_g43818_DN1_SP0_c.t1	CARHR107410
OG0015025	CP10_g43789_DN3_SP5_c.t1	CARHR107730
OG0015026	CP10_g43778_DN3_SP0_c.t1	CARHR107900
OG0015027	CP10_g43740_DN3_SP7_c.t1	CARHR108230
OG0015028	CP10_g43726_DN3_SP0_c.t1	CARHR108420
OG0015029	CP3_g14392_DN2_SP0_c.t1	CARHR158890
OG0015030	CP2_g50710_DN2_SP0_c.t1	CARHR055680
OG0015031	CP3_g14405_DN3_SP0_c.t1	CARHR158780
OG0015032	CP3_g14403_DN3_SP3_c.t1	CARHR158800
OG0015033	CP3_g14655_DN3_SP7_c.t1	CARHR156130
OG0015034	CP3_g14660_DN3_SP8_c.t1	CARHR156080
OG0015035	CP3_g14661_DN3_SP7_c.t1	CARHR156070
OG0015036	CP3_g14654_DN3_SP0_c.t1	CARHR156140
OG0015037	CP3_g14640_DN3_SP7_c.t1	CARHR156290
OG0015038	CP7_g46473_DN3_SP8_c.t1	CARHR045980
OG0015039	CP7_g46451_DN3_SP4_c.t1	CARHR045740
OG0015040	CP7_g46441_DN3_SP3_c.t1	CARHR045620
OG0015041	CP7_g46438_DN3_SP8_c.t1	CARHR045580
OG0015042	CP7_g46430_DN3_SP0_c.t1	CARHR045530
OG0015043	CP7_g46421_DN3_SP8_c.t1	CARHR045440
OG0015044	CP7_g46408_DN3_SP6_c.t1, CP20_g4246_DN2_SP0_c.t1	CARHR045290
OG0015045	CP7_g46388_DN3_SP0_c.t1	CARHR045030
OG0015046	CP7_g46380_DN3_SP6_c.t1	CARHR044970
OG0015047	CP7_g46367_DN3_SP3_c.t1	CARHR044800
OG0015048	CP7_g46360_DN3_SP8_c.t1	CARHR044750
OG0015049	CP7_g46356_DN3_SP3_c.t1	CARHR044700
OG0015050	CP7_g46345_DN3_SP8_c.t1	CARHR044610
OG0015051	CP7_g46295_DN3_SP3_c.t1	CARHR044010
OG0015052	CP7_g46291_DN3_SP4_c.t1	CARHR043960
OG0015053	CP7_g46277_DN3_SP3_c.t1	CARHR043850
OG0015055	CP7_g46247_DN2_SP0_c.t1	CARHR043500
OG0015056	CP7_g46235_DN3_SP0_c.t1	CARHR043380
OG0015058	CP7_g46229_DN3_SP1_c.t1	CARHR043320
OG0015059	CP4_g25117_DN3_SP3_c.t1	CARHR130550
OG0015060	CP4_g25114_DN3_SP0_c.t1	CARHR130580
OG0015061	CP4_g25109_DN3_SP3_c.t1	CARHR130620
OG0015062	CP4_g25103_DN3_SP0_c.t1, CP4_g25104_DN3_SP0_c.t1	CARHR130670
OG0015063	CP4_g25077_DN3_SP0_c.t1	CARHR130930
OG0015064	CP4_g25069_DN3_SP2_c.t1	CARHR131100
OG0015065	CP4_g25059_DN3_SP7_c.t1	CARHR131300
OG0015066	CP3_g14859_DN3_SP5_c.t1	CARHR149920
OG0015067	CP3_g14885_DN3_SP8_c.t1	CARHR150430
OG0015069	CP8_g53249_DN3_SP0_c.t1	CARHR266030
OG0015070	CP8_g53277_DN3_SP3_c.t1	CARHR266180
OG0015071	CP3_g13518_DN3_SP0_c.t1	CARHR168660
OG0015072	CP69_g34236_DN3_SP7_c.t1	CARHR293020
OG0015073	CP6_g7117_DN3_SP5_c.t1	CARHR287310
OG0015074	CP14_g23762_DN3_SP7_c.t1	CARHR259260
OG0015075	CP30_g9961_DN3_SP6_c.t1	CARHR259230
OG0015076	CP8_g52281_DN3_SP8_c.t1	CARHR258740
OG0015077	CP27_g41876_DN2_SP8_c.t1	CARHR293250
OG0015078	CP5_g2554_DN3_SP8_c.t1	CARHR286870
OG0015079	CP5_g2366_DN3_SP0_c.t1	CARHR217370
OG0015080	CP5_g2316_DN3_SP0_c.t1	CARHR217410
OG0015081	CP5_g2134_DN3_SP1_c.t1	CARHR217050
OG0015082	CP6_g9664_DN3_SP0_c.t1	CARHR217970
OG0015083	CP6_g8739_DN3_SP8_c.t1	CARHR218160
OG0015084	CP6_g8482_DN3_SP0_c.t1	CARHR218330
OG0015085	CP14_g23740_DN3_SP4_c.t1	CARHR259270
OG0015086	CP6_g8292_DN3_SP0_c.t1	CARHR218750
OG0015087	CP6_g8170_DN3_SP2_c.t1	CARHR218820
OG0015088	CP6_g7712_DN3_SP8_c.t1	CARHR219230
OG0015089	CP6_g7680_DN3_SP0_c.t1	CARHR219440
OG0015091	CP6_g7594_DN3_SP2_c.t1	CARHR219940
OG0015092	CP6_g7590_DN3_SP8_c.t1	CARHR219970
OG0015093	CP6_g7523_DN3_SP0_c.t1	CARHR220500
OG0015094	CP6_g7499_DN3_SP7_c.t1	CARHR220670
OG0015095	CP6_g7498_DN2_SP0_c.t1	CARHR220680
OG0015096	CP6_g7497_DN3_SP0_c.t1	CARHR220700
OG0015097	CP6_g7405_DN3_SP6_c.t1	CARHR221730
OG0015099	CP6_g7394_DN3_SP0_c.t1	CARHR221860
OG0015100	CP6_g7391_DN3_SP0_c.t1	CARHR221880
OG0015101	CP6_g7359_DN3_SP7_c.t1	CARHR222170
OG0015102	CP6_g7353_DN3_SP5_c.t1	CARHR222210
OG0015103	CP6_g7345_DN3_SP3_c.t1	CARHR097490
OG0015104	CP6_g7343_DN3_SP7_c.t1	CARHR222310
OG0015105	CP13_g19610_DN3_SP2_c.t1	CARHR144580
OG0015106	CP15_g34877_DN1_SP0_c.t1	CARHR105310
OG0015107	CP6_g7308_DN3_SP4_c.t1	CARHR290240
OG0015108	CP6_g7300_DN3_SP8_c.t1	CARHR290270
OG0015109	CP6_g7298_DN3_SP3_c.t1	CARHR290290
OG0015110	CP6_g7295_DN2_SP0_c.t1	CARHR290330
OG0015111	CP6_g7291_DN3_SP5_c.t1	CARHR290360
OG0015113	CP9_g28916_DN3_SP5_c.t1	CARHR065690
OG0015114	CP9_g28929_DN1_SP0_c.t1	CARHR065950
OG0015115	CP9_g28930_DN3_SP0_c.t1	CARHR065960
OG0015117	CP9_g28940_DN3_SP5_c.t1	CARHR066060
OG0015118	CP9_g28944_DN3_SP0_c.t1	CARHR066100
OG0015119	CP9_g28945_DN3_SP8_c.t1	CARHR066110
OG0015121	CP9_g28966_DN3_SP7_c.t1	CARHR066370
OG0015122	CP2_g48756_DN3_SP0_c.t1	CARHR183210
OG0015123	CP9_g28970_DN3_SP8_c.t1	CARHR066390
OG0015124	CP9_g28996_DN3_SP8_c.t1	CARHR066670
OG0015125	CP9_g29000_DN3_SP1_c.t1	CARHR066720
OG0015126	CP9_g29007_DN3_SP8_c.t1	CARHR066790
OG0015128	CP9_g29011_DN3_SP1_c.t1	CARHR066820
OG0015129	CP9_g29022_DN3_SP3_c.t1	CARHR066950
OG0015130	CP9_g29033_DN3_SP8_c.t1	CARHR067070
OG0015131	CP9_g29037_DN3_SP8_c.t1	CARHR067110
OG0015132	CP9_g29044_DN3_SP7_c.t1	CARHR067170
OG0015133	CP16_g55514_DN3_SP5_c.t1	CARHR115710
OG0015134	CP16_g55177_DN3_SP7_c.t1	CARHR294560
OG0015135	CP9_g29066_DN3_SP1_c.t1	CARHR067510
OG0015136	CP9_g29071_DN3_SP8_c.t1	CARHR067580
OG0015137	CP9_g29073_DN2_SP0_c.t1	CARHR067600
OG0015138	CP9_g29080_DN3_SP7_c.t1	CARHR067670
OG0015140	CP13_g19625_DN1_SP0_c.t1	CARHR144420
OG0015142	CP9_g29101_DN3_SP4_c.t1	CARHR067910
OG0015143	CP9_g29105_DN2_SP3_c.t1	CARHR067970
OG0015144	CP9_g29111_DN3_SP8_c.t1	CARHR068040
OG0015145	CP9_g29112_DN3_SP0_c.t1	CARHR068060
OG0015146	CP9_g29114_DN3_SP8_c.t1	CARHR068080
OG0015147	CP9_g28450_DN3_SP8_c.t1	CARHR061430
OG0015148	CP9_g28451_DN3_SP8_c.t1	CARHR061440
OG0015149	CP9_g28459_DN3_SP1_c.t1	CARHR061530
OG0015151	CP9_g28466_DN3_SP3_c.t1	CARHR061600
OG0015152	CP9_g28471_DN3_SP8_c.t1	CARHR061660
OG0015153	CP9_g28477_DN3_SP0_c.t1	CARHR061720
OG0015155	CP9_g28485_DN3_SP2_c.t1	CARHR061810
OG0015156	CP9_g28495_DN3_SP1_c.t1	CARHR061960
OG0015157	CP9_g28500_DN3_SP8_c.t1	CARHR062050
OG0015158	CP9_g28508_DN3_SP3_c.t1	CARHR062080
OG0015159	CP5_g1153_DN3_SP5_c.t1	CARHR236220
OG0015160	CP5_g1136_DN3_SP5_c.t1	CARHR236380
OG0015161	CP5_g1135_DN3_SP8_c.t1	CARHR236390
OG0015162	CP5_g1131_DN3_SP7_c.t1	CARHR236430
OG0015163	CP5_g1127_DN3_SP0_c.t1	CARHR236460
OG0015164	CP5_g1120_DN3_SP4_c.t1	CARHR236530
OG0015165	CP5_g1101_DN3_SP8_c.t1	CARHR236700
OG0015166	CP5_g1100_DN3_SP8_c.t1	CARHR236710
OG0015167	CP5_g1090_DN3_SP7_c.t1	CARHR236820
OG0015168	CP1_g38354_DN3_SP0_c.t1	CARHR236850
OG0015169	CP5_g1084_DN3_SP3_c.t1	CARHR236880
OG0015170	CP5_g1076_DN3_SP8_c.t1	CARHR236970
OG0015171	CP8_g53281_DN3_SP8_c.t1	CARHR266250
OG0015172	CP2_g48911_DN3_SP8_c.t1	CARHR047660
OG0015173	CP2_g48902_DN3_SP1_c.t1	CARHR047380
OG0015174	CP2_g48889_DN3_SP0_c.t1	CARHR047040
OG0015175	CP5_g1470_DN3_SP6_c.t1	CARHR262280
OG0015176	CP5_g1444_DN3_SP8_c.t1	CARHR262070
OG0015177	CP5_g1391_DN3_SP5_c.t1	CARHR261800
OG0015178	CP5_g1389_DN3_SP4_c.t1	CARHR261770
OG0015179	CP5_g1385_DN3_SP0_c.t1	CARHR261750
OG0015180	CP10_g42497_DN3_SP8_c.t1	CARHR152510
OG0015181	CP3_g15777_DN3_SP8_c.t1	CARHR153370
OG0015182	CP2_g48853_DN3_SP8_c.t1	CARHR153340
OG0015183	CP13_g19191_DN3_SP5_c.t1	CARHR292490
OG0015184	CP13_g19175_DN3_SP0_c.t1	CARHR151700
OG0015185	CP13_g19217_DN3_SP8_c.t1	CARHR149620
OG0015186	CP13_g19232_DN3_SP0_c.t1	CARHR149220
OG0015187	CP13_g19246_DN3_SP6_c.t1	CARHR148960
OG0015188	CP13_g19260_DN3_SP7_c.t1	CARHR148810
OG0015189	CP13_g19262_DN3_SP0_c.t1	CARHR148770
OG0015190	CP13_g19268_DN3_SP0_c.t1	CARHR148680
OG0015191	CP13_g19282_DN2_SP0_c.t1	CARHR148530
OG0015192	CP13_g19293_DN3_SP8_c.t1	CARHR148380
OG0015193	CP13_g19297_DN3_SP4_c.t1	CARHR148340
OG0015194	CP13_g19298_DN3_SP8_c.t1	CARHR148330
OG0015195	CP13_g19299_DN3_SP8_c.t1	CARHR148320
OG0015196	CP13_g19304_DN3_SP5_c.t1	CARHR148270
OG0015197	CP13_g19315_DN3_SP8_c.t1	CARHR148130
OG0015198	CP13_g19321_DN3_SP2_c.t1	CARHR147990
OG0015199	CP13_g19337_DN3_SP0_c.t1	CARHR147820
OG0015200	CP13_g19340_DN3_SP0_c.t1	CARHR147750
OG0015201	CP13_g19341_DN3_SP8_c.t1	CARHR147740
OG0015202	CP13_g19356_DN3_SP7_c.t1	CARHR147570
OG0015203	CP13_g19363_DN3_SP1_c.t1	CARHR147490
OG0015204	CP13_g19395_DN3_SP0_c.t1	CARHR147140
OG0015205	CP13_g19401_DN3_SP5_c.t1	CARHR147070
OG0015206	CP13_g19403_DN3_SP0_c.t1	CARHR147040
OG0015207	CP13_g19404_DN3_SP0_c.t1	CARHR147030
OG0015208	CP7_g45916_DN3_SP6_c.t1	CARHR019010
OG0015209	CP13_g19434_DN3_SP7_c.t1	CARHR146680
OG0015211	CP13_g19442_DN3_SP0_c.t1	CARHR288540
OG0015213	CP9_g28594_DN3_SP0_c.t1	CARHR062940
OG0015214	CP9_g28551_DN3_SP0_c.t1	CARHR062450
OG0015215	CP9_g28547_DN3_SP2_c.t1	CARHR062440
OG0015216	CP9_g28543_DN3_SP6_c.t1	CARHR062400
OG0015217	CP6_g7414_DN3_SP8_c.t1	CARHR221600
OG0015218	CP9_g28531_DN3_SP5_c.t1	CARHR062260
OG0015219	CP13_g19922_DN3_SP1_c.t1	CARHR175990
OG0015220	CP13_g19923_DN3_SP2_c.t1	CARHR176010
OG0015221	CP13_g19934_DN2_SP7_c.t1	CARHR176170
OG0015222	CP13_g19940_DN3_SP3_c.t1	CARHR176220
OG0015223	CP13_g19956_DN3_SP0_c.t1	CARHR176410
OG0015224	CP13_g19998_DN3_SP8_c.t1	CARHR176840
OG0015225	CP13_g19999_DN3_SP0_c.t1	CARHR176850
OG0015226	CP13_g20000_DN3_SP8_c.t1	CARHR176860
OG0015227	CP10_g43828_DN3_SP0_c.t1	CARHR293540
OG0015228	CP13_g20042_DN3_SP8_c.t1	CARHR177370
OG0015229	CP1_g38125_DN3_SP0_c.t1	CARHR039850
OG0015230	CP1_g38123_DN3_SP8_c.t1	CARHR039880
OG0015231	CP1_g38116_DN3_SP0_c.t1	CARHR039920
OG0015232	CP1_g38111_DN3_SP0_c.t1	CARHR039980
OG0015233	CP1_g38110_DN3_SP8_c.t1	CARHR039990
OG0015234	CP1_g38108_DN2_SP3_c.t1	CARHR040010
OG0015235	CP1_g38107_DN3_SP8_c.t1	CARHR040030
OG0015236	CP1_g38105_DN3_SP8_c.t1	CARHR040100
OG0015237	CP1_g38093_DN3_SP7_c.t1	CARHR040190
OG0015238	CP1_g38083_DN3_SP0_c.t1	CARHR040340
OG0015239	CP1_g38071_DN3_SP8_c.t1	CARHR040450
OG0015240	CP1_g38070_DN3_SP5_c.t1	CARHR040460
OG0015241	CP1_g38062_DN2_SP0_c.t1	CARHR040550
OG0015242	CP1_g38061_DN3_SP2_c.t1	CARHR040570
OG0015243	CP1_g38051_DN2_SP0_c.t1	CARHR040700
OG0015244	CP1_g38027_DN3_SP8_c.t1	CARHR040980
OG0015245	CP1_g38010_DN3_SP0_c.t1	CARHR041120
OG0015246	CP1_g38009_DN3_SP5_c.t1	CARHR041130
OG0015247	CP1_g37997_DN1_SP0_c.t1	CARHR041310
OG0015248	CP1_g37981_DN3_SP0_c.t1	CARHR041610
OG0015250	CP1_g37979_DN3_SP3_c.t1	CARHR041630
OG0015251	CP9_g29659_DN3_SP0_c.t1	CARHR074070
OG0015252	CP16_g55136_DN3_SP0_c.t1	CARHR117360
OG0015253	CP1_g37955_DN3_SP7_c.t1	CARHR041880
OG0015254	CP1_g37948_DN3_SP0_c.t1	CARHR041940
OG0015255	CP1_g37900_DN3_SP3_c.t1	CARHR042350
OG0015256	CP1_g37892_DN3_SP6_c.t1	CARHR042420
OG0015257	CP1_g37889_DN3_SP6_c.t1	CARHR042440
OG0015258	CP19_g18059_DN3_SP1_c.t1	CARHR233280
OG0015259	CP1_g37877_DN3_SP7_c.t1	CARHR042600
OG0015260	CP1_g37876_DN3_SP8_c.t1	CARHR042610
OG0015261	CP1_g37866_DN3_SP6_c.t1	CARHR042720
OG0015263	CP1_g37862_DN3_SP0_c.t1	CARHR042760
OG0015264	CP1_g37857_DN3_SP0_c.t1	CARHR042860
OG0015265	CP1_g37850_DN3_SP1_c.t1	CARHR042930
OG0015266	CP1_g37849_DN3_SP0_c.t1	CARHR042960
OG0015267	CP1_g37844_DN3_SP5_c.t1	CARHR043040
OG0015268	CP1_g37840_DN3_SP8_c.t1	CARHR043090
OG0015269	CP1_g37837_DN3_SP7_c.t1	CARHR043110
OG0015270	CP13_g20630_DN3_SP0_c.t1	CARHR181660
OG0015271	CP13_g20613_DN3_SP7_c.t1	CARHR181720
OG0015272	CP13_g20468_DN3_SP2_c.t1	CARHR181260
OG0015273	CP13_g20446_DN3_SP0_c.t1	CARHR181120
OG0015274	CP13_g20358_DN3_SP5_c.t1	CARHR180800
OG0015275	CP13_g20357_DN2_SP3_c.t1	CARHR180760
OG0015276	CP4_g25386_DN3_SP1_c.t1	CARHR127620
OG0015277	CP4_g25378_DN2_SP0_c.t1	CARHR127690
OG0015278	CP4_g25373_DN3_SP3_c.t1	CARHR127750
OG0015279	CP4_g25372_DN3_SP6_c.t1	CARHR127760
OG0015280	CP4_g25357_DN3_SP8_c.t1	CARHR127920
OG0015281	CP4_g25333_DN3_SP8_c.t1	CARHR128190
OG0015282	CP4_g25330_DN3_SP0_c.t1	CARHR128240
OG0015283	CP4_g25328_DN2_SP0_c.t1	CARHR128260
OG0015284	CP4_g25326_DN3_SP8_c.t1	CARHR128280
OG0015285	CP4_g25312_DN3_SP0_c.t1	CARHR128390
OG0015286	CP4_g25296_DN3_SP6_c.t1	CARHR128560, CARHR272540
OG0015287	CP4_g25277_DN3_SP6_c.t1	CARHR128740
OG0015288	CP13_g19157_DN3_SP0_c.t1	CARHR151910
OG0015289	CP4_g25241_DN3_SP0_c.t1	CARHR129170
OG0015290	CP4_g25237_DN3_SP7_c.t1, CP18_g11576_DN2_SP0_c.t1	CARHR129200
OG0015291	CP4_g25236_DN3_SP7_c.t1	CARHR129210
OG0015292	CP4_g25232_DN3_SP8_c.t1	CARHR129260
OG0015293	CP4_g25230_DN3_SP8_c.t1	CARHR129270
OG0015294	CP4_g25229_DN3_SP0_c.t1	CARHR135180
OG0015295	CP4_g25203_DN3_SP0_c.t1	CARHR129560
OG0015296	CP4_g25199_DN3_SP5_c.t1	CARHR129600
OG0015297	CP4_g25194_DN3_SP8_c.t1	CARHR129650
OG0015298	CP4_g25186_DN3_SP1_c.t1	CARHR129770
OG0015299	CP8_g54405_DN3_SP0_c.t1	CARHR284960
OG0015301	CP4_g25147_DN3_SP8_c.t1	CARHR130170
OG0015302	CP6_g6870_DN2_SP0_c.t1	CARHR226230
OG0015303	CP6_g6875_DN3_SP4_c.t1	CARHR226180
OG0015306	CP6_g6890_DN3_SP8_c.t1	CARHR226050
OG0015309	CP6_g6910_DN3_SP7_c.t1	CARHR225880
OG0015310	CP6_g6927_DN3_SP8_c.t1	CARHR225680
OG0015311	CP6_g6928_DN3_SP8_c.t1	CARHR225670
OG0015312	CP6_g6943_DN3_SP4_c.t1	CARHR225510
OG0015313	CP6_g6948_DN3_SP0_c.t1	CARHR225460
OG0015314	CP6_g6964_DN3_SP8_c.t1	CARHR225310
OG0015316	CP6_g6986_DN3_SP6_c.t1	CARHR225070
OG0015317	CP6_g6987_DN3_SP1_c.t1	CARHR225060
OG0015318	CP6_g7004_DN3_SP3_c.t1	CARHR224930
OG0015320	CP6_g7008_DN3_SP6_c.t1	CARHR224870
OG0015321	CP16_g55240_DN3_SP6_c.t1	CARHR116530
OG0015322	CP6_g7027_DN3_SP8_c.t1	CARHR224710
OG0015323	CP6_g7049_DN3_SP8_c.t1	CARHR224480
OG0015324	CP6_g7051_DN3_SP7_c.t1	CARHR224460
OG0015325	CP6_g7052_DN3_SP7_c.t1	CARHR224450
OG0015326	CP6_g7069_DN2_SP0_c.t1	CARHR224340
OG0015327	CP6_g7097_DN3_SP8_c.t1	CARHR223990
OG0015328	CP6_g7120_DN3_SP8_c.t1	CARHR223750
OG0015329	CP6_g7122_DN3_SP8_c.t1	CARHR223720
OG0015330	CP5_g2090_DN3_SP3_c.t1	CARHR216780
OG0015331	CP13_g19880_DN3_SP0_c.t1	CARHR175480
OG0015332	CP13_g19138_DN3_SP7_c.t1	CARHR152240
OG0015333	CP3_g14271_DN3_SP0_c.t1	CARHR160550
OG0015335	CP3_g14301_DN3_SP0_c.t1	CARHR160280
OG0015336	CP10_g43877_DN3_SP0_c.t1	CARHR160200
OG0015337	CP3_g14337_DN3_SP8_c.t1	CARHR159910
OG0015338	CP3_g14341_DN3_SP2_c.t1	CARHR159890
OG0015340	CP3_g14355_DN3_SP6_c.t1	CARHR159600
OG0015341	CP3_g14356_DN3_SP1_c.t1	CARHR159590
OG0015342	CP3_g14366_DN3_SP4_c.t1	CARHR159170
OG0015343	CP8_g53192_DN3_SP4_c.t1	CARHR265340
OG0015344	CP8_g53175_DN3_SP0_c.t1	CARHR265150
OG0015345	CP8_g53170_DN3_SP0_c.t1	CARHR265100
OG0015346	CP8_g53164_DN3_SP2_c.t1	CARHR265040
OG0015347	CP8_g53163_DN3_SP8_c.t1	CARHR265020
OG0015348	CP8_g53143_DN3_SP0_c.t1	CARHR264940
OG0015349	CP8_g53140_DN3_SP8_c.t1	CARHR264910
OG0015350	CP8_g53121_DN3_SP8_c.t1	CARHR264700
OG0015351	CP8_g53096_DN3_SP8_c.t1	CARHR264400
OG0015352	CP8_g53108_DN3_SP8_c.t1	CARHR264520
OG0015353	CP2_g49047_DN3_SP8_c.t1	CARHR264570
OG0015354	CP8_g53087_DN3_SP8_c.t1	CARHR264370
OG0015355	CP8_g52978_DN3_SP5_c.t1	CARHR257180
OG0015356	CP8_g52990_DN3_SP8_c.t1	CARHR257030
OG0015357	CP8_g52988_DN3_SP8_c.t1	CARHR257040
OG0015358	CP8_g53104_DN3_SP2_c.t1	CARHR104040
OG0015359	CP15_g35005_DN3_SP2_c.t1	CARHR104670
OG0015360	CP15_g34941_DN3_SP8_c.t1	CARHR104240
OG0015361	CP15_g34915_DN3_SP0_c.t1	CARHR104210
OG0015362	CP15_g34914_DN3_SP7_c.t1	CARHR104200
OG0015363	CP15_g35131_DN3_SP3_c.t1	CARHR104700
OG0015364	CP15_g34878_DN2_SP1_c.t1	CARHR105340
OG0015365	CP15_g34875_DN3_SP8_c.t1	CARHR105280
OG0015366	CP15_g34839_DN3_SP4_c.t1	CARHR105220
OG0015367	CP15_g34750_DN2_SP0_c.t1	CARHR105200
OG0015368	CP15_g34744_DN3_SP3_c.t1	CARHR286390
OG0015369	CP15_g34510_DN3_SP7_c.t1	CARHR284790
OG0015370	CP17_g5005_DN3_SP6_c.t1	CARHR105620
OG0015371	CP17_g4845_DN3_SP8_c.t1	CARHR105690
OG0015372	CP17_g4836_DN3_SP0_c.t1	CARHR105700
OG0015373	CP10_g44016_DN2_SP0_c.t1	CARHR106280
OG0015374	CP2_g48838_DN3_SP0_c.t1	CARHR153580
OG0015375	CP10_g43977_DN3_SP0_c.t1	CARHR106620
OG0015376	CP10_g43949_DN3_SP8_c.t1	CARHR106680
OG0015377	CP10_g43884_DN3_SP3_c.t1	CARHR107130
OG0015378	CP10_g43881_DN3_SP8_c.t1	CARHR107140
OG0015379	CP19_g18258_DN3_SP1_c.t1	CARHR231370
OG0015383	CP19_g18377_DN3_SP0_c.t1	CARHR229980
OG0015384	CP19_g18385_DN1_SP0_c.t1	CARHR229940
OG0015385	CP19_g18399_DN3_SP0_c.t1	CARHR229710
OG0015386	CP19_g18426_DN1_SP0_c.t1	CARHR229450
OG0015387	CP19_g18429_DN3_SP0_c.t1	CARHR229420
OG0015388	CP19_g18460_DN3_SP0_c.t1	CARHR228990
OG0015389	CP6_g6835_DN3_SP8_c.t1	CARHR226660
OG0015390	CP6_g6818_DN3_SP0_c.t1	CARHR226870
OG0015391	CP6_g6800_DN3_SP0_c.t1	CARHR227130
OG0015392	CP6_g6781_DN3_SP8_c.t1	CARHR227300
OG0015393	CP6_g6775_DN3_SP0_c.t1	CARHR227360
OG0015394	CP6_g6770_DN3_SP8_c.t1	CARHR227420
OG0015395	CP6_g6765_DN3_SP7_c.t1	CARHR227490
OG0015396	CP6_g6763_DN3_SP0_c.t1	CARHR227510
OG0015397	CP6_g6742_DN3_SP0_c.t1	CARHR227750
OG0015398	CP6_g6741_DN3_SP2_c.t1	CARHR227760
OG0015399	CP6_g6738_DN3_SP6_c.t1	CARHR227800
OG0015400	CP6_g6729_DN2_SP0_c.t1	CARHR227870
OG0015401	CP6_g6726_DN3_SP0_c.t1	CARHR227900
OG0015402	CP6_g6723_DN3_SP0_c.t1	CARHR227930
OG0015403	CP6_g6721_DN3_SP0_c.t1	CARHR227940
OG0015404	CP6_g7299_DN3_SP1_c.t1	CARHR290280
OG0015406	CP6_g6702_DN3_SP8_c.t1	CARHR228180
OG0015407	CP6_g6689_DN3_SP1_c.t1	CARHR228320
OG0015408	CP19_g18521_DN3_SP2_c.t1	CARHR228390
OG0015409	CP13_g19680_DN3_SP8_c.t1	CARHR143870
OG0015410	CP19_g18509_DN3_SP0_c.t1	CARHR228520
OG0015411	CP19_g18505_DN3_SP3_c.t1	CARHR228530
OG0015412	CP1_g41041_DN3_SP1_c.t1	CARHR035770
