Orthogroup	Conringia_planisiliqua	Cochlearia_excelsa
OG0017274	CP7_g46436_DN3_SP3_c.t1	g54366
OG0017275	CP12_g29826_DN2_SP2_c.t1	g13843
OG0017276	CP7_g46419_DN3_SP6_c.t1	g54310
OG0017277	CP7_g46407_DN3_SP0_c.t1	g36722
OG0017278	CP7_g46392_DN3_SP0_c.t1, CP7_g46393_DN3_SP7_c.t1	g27982
OG0017280	CP7_g46375_DN2_SP0_c.t1	g54332
OG0017282	CP7_g46366_DN3_SP2_c.t1	g36697
OG0017286	CP7_g46310_DN3_SP6_c.t1	g36676
OG0017288	CP7_g46278_DN3_SP0_c.t1	g36638
OG0017289	CP22_g17655_DN3_SP0_c.t1	g27963
OG0017290	CP16_g55115_DN3_SP1_c.t1	g50983
OG0017293	CP4_g25081_DN3_SP0_c.t1	g51593
OG0017294	CP4_g25062_DN3_SP8_c.t1	g38047
OG0017296	CP30_g9978_DN3_SP6_c.t1	g25982
OG0017297	CP26_g51209_DN3_SP8_c.t1	g1482
OG0017298	CP5_g2508_DN2_SP0_c.t1	g17926
OG0017299	CP5_g2502_DN3_SP8_c.t1	g25284
OG0017300	CP5_g2405_DN3_SP3_c.t1	g46903
OG0017301	CP5_g2388_DN3_SP8_c.t1	g17928
OG0017302	CP5_g2240_DN3_SP8_c.t1	g46876
OG0017303	CP5_g2241_DN3_SP4_c.t1	g46877
OG0017304	CP5_g2245_DN3_SP2_c.t1	g25241
OG0017305	CP6_g8740_DN3_SP8_c.t1	g46947
OG0017306	CP6_g8610_DN3_SP0_c.t1	g24785
OG0017308	CP6_g7761_DN3_SP2_c.t1	g47003
OG0017310	CP6_g7665_DN3_SP0_c.t1	g47015
OG0017311	CP3_g14531_DN2_SP0_c.t1	g24566
OG0017312	CP3_g14532_DN3_SP0_c.t1	g24564
OG0017313	CP6_g7492_DN3_SP0_c.t1	g24526
OG0017314	CP6_g7436_DN3_SP0_c.t1	g17710
OG0017315	CP6_g7433_DN3_SP0_c.t1	g24496
OG0017316	CP6_g7431_DN3_SP0_c.t1	g24494
OG0017319	CP6_g7320_DN3_SP0_c.t1	g17638
OG0017321	CP8_g52497_DN3_SP5_c.t1	g26789
OG0017325	CP9_g28937_DN3_SP6_c.t1	g46028
OG0017326	CP9_g28942_DN3_SP8_c.t1	g46031
OG0017327	CP16_g55145_DN3_SP0_c.t1	g38361
OG0017328	CP9_g28974_DN3_SP0_c.t1	g44571
OG0017329	CP9_g28976_DN1_SP0_c.t1	g44570
OG0017330	CP9_g28993_DN3_SP8_c.t1	g17994
OG0017332	CP9_g29002_DN3_SP7_c.t1	g46084
OG0017333	CP9_g29010_DN3_SP4_c.t1	g44557
OG0017334	CP9_g29049_DN3_SP0_c.t1	g44548
OG0017336	CP9_g28472_DN3_SP8_c.t1	g44792
OG0017338	CP9_g28479_DN3_SP4_c.t1	g45762
OG0017339	CP9_g28490_DN3_SP7_c.t1	g45771
OG0017340	CP9_g28509_DN3_SP1_c.t1	g44774
OG0017341	CP5_g1155_DN3_SP0_c.t1	g17043
OG0017342	CP5_g1138_DN3_SP0_c.t1	g23543
OG0017345	CP5_g1471_DN3_SP4_c.t1	g46687
OG0017346	CP5_g1443_DN3_SP6_c.t1	g16861
OG0017347	CP3_g15841_DN3_SP7_c.t1	g11512
OG0017348	CP3_g15840_DN3_SP8_c.t1	g11511
OG0017349	CP13_g19192_DN3_SP8_c.t1	g10413
OG0017350	CP13_g19166_DN3_SP0_c.t1	g16502
OG0017351	CP13_g19219_DN3_SP5_c.t1	g10451
OG0017352	CP13_g19241_DN3_SP2_c.t1	g10464
OG0017353	CP13_g19334_DN3_SP3_c.t1	g10547
OG0017354	CP13_g19345_DN3_SP5_c.t1	g10554
OG0017355	CP13_g19364_DN3_SP1_c.t1	g10569
OG0017357	CP9_g28579_DN3_SP1_c.t1	g44737
OG0017358	CP9_g28563_DN3_SP0_c.t1	g44750
OG0017359	CP9_g28557_DN3_SP1_c.t1	g44754
OG0017360	CP9_g28554_DN3_SP0_c.t1	g45803
OG0017362	CP9_g28523_DN3_SP0_c.t1	g45789
OG0017363	CP13_g19949_DN3_SP7_c.t1	g40573
OG0017366	CP13_g20058_DN3_SP7_c.t1	g40530
OG0017368	CP1_g38054_DN3_SP8_c.t1	g54207
OG0017369	CP1_g37987_DN3_SP8_c.t1	g36495
OG0017373	CP1_g37875_DN3_SP1_c.t1	g36574
OG0017374	CP1_g37874_DN3_SP0_c.t1	g54264
OG0017376	CP1_g37861_DN3_SP8_c.t1	g54268
OG0017378	CP13_g20569_DN3_SP1_c.t1	g37038
OG0017380	CP5_g2058_DN3_SP1_c.t1	g46855
OG0017381	CP13_g20320_DN3_SP2_c.t1	g37064
OG0017382	CP4_g25384_DN3_SP1_c.t1	g51372
OG0017383	CP4_g25383_DN3_SP7_c.t1	g37067
OG0017384	CP4_g25381_DN3_SP2_c.t1	g37963
OG0017386	CP4_g25353_DN3_SP2_c.t1	g51403
OG0017387	CP4_g25298_DN3_SP0_c.t1	g51446
OG0017390	CP4_g25228_DN3_SP0_c.t1	g51502
OG0017391	CP4_g25208_DN3_SP7_c.t1	g25858
OG0017392	CP4_g25196_DN2_SP0_c.t1	g38003
OG0017393	CP4_g25159_DN3_SP8_c.t1	g51546
OG0017394	CP6_g6874_DN3_SP7_c.t1	g24130
OG0017395	CP6_g6888_DN3_SP1_c.t1	g24140
OG0017396	CP6_g6904_DN3_SP5_c.t1	g17448
OG0017398	CP6_g6931_DN3_SP8_c.t1	g47286
OG0017399	CP6_g6946_DN2_SP0_c.t1	g17467
OG0017400	CP6_g6983_DN2_SP0_c.t1	g17481
OG0017401	CP3_g14722_DN3_SP0_c.t1	g11419
OG0017402	CP16_g54925_DN2_SP0_c.t1	g38455
OG0017403	CP7_g44621_DN3_SP1_c.t1	g50660
OG0017405	CP3_g14302_DN3_SP0_c.t1	g2545
OG0017406	CP3_g14312_DN3_SP0_c.t1	g19354
OG0017407	CP8_g53193_DN3_SP4_c.t1	g881, g41221
OG0017409	CP6_g7011_DN3_SP4_c.t1	g24214
OG0017410	CP6_g7074_DN3_SP2_c.t1	g6332
OG0017412	CP10_g44028_DN3_SP8_c.t1	g6152
OG0017413	CP10_g44013_DN3_SP7_c.t1	g6144
OG0017415	CP10_g43908_DN3_SP8_c.t1	g14087
OG0017416	CP10_g43850_DN3_SP0_c.t1	g14046
OG0017417	CP19_g18398_DN1_SP0_c.t1	g47438
OG0017418	CP19_g18427_DN1_SP0_c.t1	g17290
OG0017419	CP7_g45130_DN3_SP1_c.t1	g27634
OG0017421	CP2_g48776_DN3_SP0_c.t1	g10254
OG0017422	CP6_g6811_DN3_SP0_c.t1	g17386
OG0017423	CP6_g6786_DN3_SP7_c.t1	g24056
OG0017424	CP15_g35772_DN3_SP0_c.t1	g13665
OG0017425	CP13_g19120_DN1_SP0_c.t1	g10358
OG0017426	CP6_g6753_DN3_SP8_c.t1	g47360
OG0017427	CP6_g6707_DN3_SP7_c.t1	g24007
OG0017428	CP6_g6704_DN2_SP0_c.t1	g17335
OG0017429	CP19_g18513_DN3_SP1_c.t1	g23988
OG0017431	CP6_g6842_DN3_SP8_c.t1	g24108
OG0017434	CP10_g42092_DN3_SP3_c.t1	g12726
OG0017435	CP10_g42096_DN3_SP5_c.t1	g3021
OG0017436	CP10_g42102_DN3_SP1_c.t1	g5138
OG0017438	CP10_g42115_DN3_SP2_c.t1	g7948
OG0017440	CP10_g42131_DN3_SP4_c.t1	g7939
OG0017441	CP10_g42132_DN2_SP0_c.t1	g7937
OG0017442	CP2_g47554_DN3_SP4_c.t1	g23726
OG0017443	CP8_g53540_DN3_SP0_c.t1	g17
OG0017445	CP2_g47546_DN3_SP8_c.t1	g9627
OG0017446	CP2_g47540_DN3_SP0_c.t1	g19628
OG0017447	CP2_g47530_DN2_SP0_c.t1	g13
OG0017448	CP2_g47526_DN3_SP8_c.t1	g9621
OG0017449	CP2_g47525_DN2_SP3_c.t1	g11
OG0017451	CP3_g13055_DN3_SP5_c.t1	g18702
OG0017452	CP3_g13064_DN3_SP0_c.t1	g18785
OG0017454	CP3_g13072_DN3_SP5_c.t1	g18779
OG0017455	CP4_g25210_DN1_SP0_c.t1	g50711
OG0017456	CP3_g13097_DN1_SP0_c.t1	g18756
OG0017458	CP3_g13170_DN3_SP6_c.t1	g11155
OG0017459	CP3_g13211_DN2_SP0_c.t1	g1812
OG0017460	CP3_g13214_DN3_SP0_c.t1	g11162
OG0017463	CP3_g13312_DN3_SP6_c.t1	g1890
OG0017464	CP3_g13315_DN2_SP0_c.t1	g1891
OG0017466	CP3_g13352_DN3_SP8_c.t1	g1917
OG0017469	CP3_g13406_DN3_SP0_c.t1	g1958
OG0017470	CP3_g13469_DN3_SP8_c.t1	g11202
OG0017471	CP3_g13476_DN2_SP0_c.t1	g18921
OG0017474	CP3_g13610_DN3_SP0_c.t1	g2090
OG0017475	CP3_g13616_DN3_SP0_c.t1	g2088
OG0017476	CP3_g13628_DN3_SP7_c.t1	g18996
OG0017480	CP3_g13743_DN3_SP6_c.t1	g2170
OG0017482	CP3_g13784_DN3_SP1_c.t1	g11276
OG0017483	CP3_g13801_DN3_SP6_c.t1	g19082
OG0017485	CP3_g13815_DN3_SP2_c.t1	g2216
OG0017486	CP3_g13844_DN3_SP1_c.t1	g2238
OG0017487	CP3_g13855_DN3_SP6_c.t1	g2253
OG0017488	CP3_g13916_DN3_SP8_c.t1	g19152
OG0017489	CP3_g13929_DN3_SP8_c.t1	g2299
OG0017490	CP3_g13957_DN3_SP8_c.t1	g2316
OG0017493	CP3_g13982_DN3_SP8_c.t1	g19176
OG0017494	CP3_g13995_DN3_SP1_c.t1	g2339
OG0017495	CP3_g14036_DN3_SP0_c.t1	g19205
OG0017498	CP3_g14061_DN3_SP7_c.t1	g19211
OG0017499	CP3_g14080_DN3_SP0_c.t1	g11322
OG0017500	CP3_g14082_DN2_SP0_c.t1	g11323
OG0017501	CP3_g14090_DN2_SP4_c.t1	g19223
OG0017502	CP3_g14096_DN1_SP0_c.t1	g19229
OG0017504	CP8_g53314_DN3_SP6_c.t1	g923
OG0017506	CP12_g30839_DN3_SP3_c.t1	g11720, g13501
OG0017507	CP12_g30859_DN3_SP0_c.t1	g6441
OG0017508	CP12_g30874_DN2_SP0_c.t1	g11685
OG0017509	CP12_g30873_DN3_SP3_c.t1	g11686
OG0017510	CP12_g30888_DN3_SP0_c.t1	g11674
OG0017511	CP12_g30988_DN3_SP1_c.t1	g6391
OG0017512	CP12_g31046_DN3_SP5_c.t1	g6367
OG0017513	CP12_g31038_DN3_SP7_c.t1	g13532
OG0017514	CP12_g31433_DN3_SP8_c.t1	g13570
OG0017516	CP9_g28222_DN3_SP1_c.t1	g44971
OG0017517	CP39_g21137_DN3_SP0_c.t1	g44940
OG0017518	CP39_g21147_DN3_SP5_c.t1	g41799
OG0017519	CP9_g28335_DN3_SP8_c.t1	g44882
OG0017520	CP9_g28355_DN3_SP8_c.t1	g41605
OG0017522	CP9_g28372_DN3_SP6_c.t1	g41581
OG0017523	CP9_g28374_DN3_SP3_c.t1	g44866
OG0017524	CP9_g28404_DN3_SP5_c.t1	g18018
OG0017525	CP9_g28418_DN3_SP7_c.t1	g44841
OG0017527	CP10_g43669_DN3_SP7_c.t1	g6004
OG0017528	CP10_g43635_DN3_SP0_c.t1	g13945
OG0017529	CP3_g13735_DN2_SP1_c.t1	g19043
OG0017531	CP2_g48793_DN3_SP8_c.t1	g10275
OG0017533	CP4_g24637_DN3_SP0_c.t1	g51954
OG0017535	CP8_g53226_DN3_SP0_c.t1	g28387
OG0017536	CP4_g24673_DN3_SP7_c.t1	g51886
OG0017537	CP4_g24680_DN3_SP0_c.t1	g51883
OG0017538	CP4_g24688_DN3_SP2_c.t1	g37354
OG0017540	CP4_g24712_DN3_SP8_c.t1	g51856
OG0017542	CP4_g24765_DN3_SP0_c.t1	g37323
OG0017543	CP4_g24767_DN3_SP8_c.t1	g51785
OG0017547	CP4_g24830_DN3_SP8_c.t1	g51743
OG0017548	CP4_g24865_DN3_SP0_c.t1	g38092
OG0017550	CP4_g24878_DN2_SP2_c.t1	g51722
OG0017551	CP4_g24879_DN3_SP0_c.t1	g37275
OG0017555	CP4_g24981_DN3_SP0_c.t1	g37219
OG0017557	CP11_g31798_DN3_SP5_c.t1, CP11_g31779_DN3_SP2_c.t1	g25660
OG0017558	CP11_g31800_DN3_SP7_c.t1	g25661
OG0017559	CP11_g31805_DN3_SP8_c.t1	g40419
OG0017560	CP11_g31813_DN2_SP0_c.t1	g40425
OG0017561	CP11_g31815_DN3_SP8_c.t1	g40426
OG0017563	CP7_g45225_DN3_SP0_c.t1	g50386
OG0017564	CP16_g54743_DN2_SP0_c.t1	g50855
OG0017570	CP16_g54823_DN3_SP0_c.t1	g36944
OG0017571	CP16_g54836_DN2_SP0_c.t1	g38510
OG0017572	CP16_g54887_DN3_SP3_c.t1	g36929
OG0017573	CP16_g54896_DN3_SP6_c.t1	g38480
OG0017574	CP16_g55278_DN3_SP3_c.t1	g36876
OG0017575	CP16_g55727_DN3_SP7_c.t1	g38308
OG0017576	CP18_g12311_DN3_SP6_c.t1	g36822
OG0017577	CP18_g11694_DN3_SP7_c.t1	g38270
OG0017578	CP16_g55537_DN3_SP8_c.t1	g38323
OG0017579	CP1_g39934_DN3_SP0_c.t1	g35934
OG0017580	CP21_g11176_DN3_SP5_c.t1	g53615
OG0017581	CP7_g44426_DN3_SP3_c.t1	g32852
OG0017582	CP7_g44430_DN3_SP7_c.t1	g27866
OG0017583	CP7_g44483_DN3_SP4_c.t1	g32743
OG0017584	CP7_g44492_DN3_SP8_c.t1	g32734
OG0017586	CP7_g44549_DN3_SP1_c.t1	g50706
OG0017587	CP7_g44550_DN3_SP4_c.t1	g32667
OG0017588	CP20_g4245_DN3_SP0_c.t1	g40329, g25780
OG0017589	CP20_g4268_DN3_SP0_c.t1	g25765
OG0017591	CP20_g4288_DN3_SP2_c.t1	g25763
OG0017592	CP20_g4367_DN3_SP7_c.t1	g25698
OG0017593	CP20_g4369_DN3_SP8_c.t1	g25695
OG0017594	CP8_g54407_DN3_SP4_c.t1	g4870
OG0017595	CP2_g48565_DN2_SP0_c.t1	g4805
OG0017598	CP2_g48633_DN3_SP7_c.t1	g4707
OG0017599	CP10_g43522_DN3_SP0_c.t1	g5934
OG0017600	CP12_g29859_DN3_SP7_c.t1	g5908
OG0017601	CP12_g29832_DN3_SP8_c.t1	g13827
OG0017602	CP12_g29818_DN2_SP3_c.t1	g47383
OG0017603	CP12_g29803_DN3_SP7_c.t1	g13834
OG0017604	CP4_g23917_DN3_SP1_c.t1	g31127
OG0017605	CP4_g23921_DN3_SP1_c.t1	g37776
OG0017606	CP4_g23931_DN3_SP0_c.t1	g37765
OG0017609	CP4_g23980_DN3_SP7_c.t1	g37728
OG0017610	CP4_g24027_DN3_SP8_c.t1	g37701
OG0017611	CP4_g24035_DN3_SP6_c.t1	g37699
OG0017614	CP4_g24177_DN3_SP8_c.t1	g38244
OG0017616	CP4_g24230_DN3_SP8_c.t1	g52244
OG0017617	CP5_g1129_DN3_SP1_c.t1	g17030
OG0017621	CP4_g24329_DN3_SP4_c.t1	g37526
OG0017622	CP4_g24336_DN3_SP8_c.t1	g52142
OG0017623	CP11_g32276_DN3_SP6_c.t1	g5932
OG0017624	CP4_g24395_DN3_SP2_c.t1	g38210
OG0017626	CP4_g24410_DN3_SP1_c.t1	g38205
OG0017628	CP4_g24516_DN3_SP0_c.t1	g52026
OG0017629	CP4_g24519_DN2_SP0_c.t1	g37423
OG0017630	CP4_g24542_DN3_SP8_c.t1	g37410
OG0017631	CP13_g19767_DN3_SP5_c.t1	g10885
OG0017632	CP10_g42207_DN2_SP0_c.t1	g7902
OG0017633	CP10_g42215_DN3_SP6_c.t1	g7893
OG0017634	CP10_g42258_DN2_SP0_c.t1	g45761
OG0017639	CP10_g42328_DN3_SP7_c.t1	g12641
OG0017640	CP10_g42338_DN3_SP0_c.t1	g7823
OG0017641	CP10_g42351_DN3_SP3_c.t1	g12777
OG0017642	CP10_g42357_DN3_SP8_c.t1	g7817
OG0017643	CP2_g47599_DN2_SP7_c.t1	g19650
OG0017645	CP10_g42463_DN3_SP7_c.t1	g7742
OG0017646	CP16_g55017_DN3_SP0_c.t1	g38425
OG0017647	CP10_g42503_DN3_SP7_c.t1	g12846
OG0017649	CP10_g42538_DN3_SP5_c.t1	g12555
OG0017650	CP10_g42605_DN3_SP8_c.t1	g12509
OG0017652	CP7_g45197_DN3_SP0_c.t1	g32238
OG0017654	CP10_g42648_DN3_SP7_c.t1	g12487
OG0017655	CP10_g42655_DN3_SP8_c.t1	g7643
OG0017656	CP10_g42660_DN3_SP0_c.t1	g7639
OG0017658	CP10_g42691_DN3_SP4_c.t1	g12469
OG0017659	CP10_g42701_DN3_SP3_c.t1	g7617
OG0017660	CP10_g42722_DN3_SP0_c.t1	g12954
OG0017662	CP10_g42748_DN3_SP8_c.t1	g12443
OG0017663	CP10_g42781_DN3_SP8_c.t1	g7572
OG0017664	CP2_g48840_DN3_SP6_c.t1	g10309
OG0017665	CP10_g42802_DN3_SP5_c.t1	g7559
OG0017667	CP10_g42812_DN3_SP1_c.t1	g12993
OG0017668	CP10_g42840_DN3_SP5_c.t1	g7535
OG0017670	CP10_g42847_DN3_SP0_c.t1	g7531
OG0017671	CP12_g31605_DN3_SP0_c.t1	g11634
OG0017672	CP10_g42915_DN3_SP8_c.t1	g7485
OG0017673	CP10_g42926_DN3_SP8_c.t1	g7479
OG0017674	CP10_g42935_DN1_SP2_c.t1	g13060, g7473
OG0017675	CP10_g42940_DN3_SP0_c.t1	g7469
OG0017676	CP10_g42967_DN3_SP8_c.t1	g12386
OG0017678	CP10_g42983_DN3_SP8_c.t1	g7444
OG0017679	CP10_g42985_DN2_SP0_c.t1	g7442
OG0017680	CP10_g42999_DN3_SP8_c.t1	g13085
OG0017681	CP10_g43027_DN3_SP3_c.t1	g13105
OG0017682	CP10_g43050_DN3_SP0_c.t1	g7409
OG0017683	CP10_g43113_DN3_SP0_c.t1, CP10_g43105_DN1_SP0_c.t1	g13119
OG0017684	CP10_g43210_DN3_SP4_c.t1	g7304
OG0017685	CP10_g43213_DN3_SP0_c.t1	g7302
OG0017686	CP10_g43239_DN3_SP3_c.t1	g7282
OG0017687	CP10_g43274_DN3_SP7_c.t1	g13156
OG0017688	CP10_g43294_DN3_SP8_c.t1	g7248
OG0017689	CP10_g43320_DN3_SP5_c.t1	g7230
OG0017690	CP10_g43329_DN3_SP3_c.t1	g7221
OG0017691	CP10_g43338_DN1_SP0_c.t1	g12218
OG0017694	CP10_g43377_DN3_SP0_c.t1	g7191
OG0017695	CP10_g43408_DN2_SP0_c.t1	g12184
OG0017696	CP10_g43428_DN3_SP8_c.t1	g7152
OG0017697	CP10_g43429_DN3_SP0_c.t1	g7151
OG0017698	CP15_g35543_DN3_SP0_c.t1	g6243
OG0017699	CP10_g43471_DN3_SP2_c.t1	g12154
OG0017702	CP10_g43483_DN3_SP8_c.t1	g7114
OG0017705	CP12_g29900_DN3_SP0_c.t1	g12119
OG0017707	CP12_g29968_DN3_SP0_c.t1	g7039
OG0017708	CP12_g29982_DN3_SP8_c.t1	g7021
OG0017710	CP12_g30024_DN3_SP8_c.t1	g6992
OG0017711	CP12_g30093_DN3_SP8_c.t1	g6934
OG0017713	CP19_g18032_DN2_SP0_c.t1	g23720
OG0017716	CP12_g30318_DN3_SP8_c.t1	g6777
OG0017717	CP12_g30319_DN3_SP2_c.t1	g11954
OG0017718	CP1_g36614_DN3_SP8_c.t1	g30881
OG0017719	CP12_g30325_DN3_SP7_c.t1	g11950
OG0017720	CP5_g2507_DN3_SP8_c.t1	g25296
OG0017721	CP12_g30434_DN3_SP7_c.t1	g11896
OG0017722	CP8_g53229_DN2_SP0_c.t1	g28390
OG0017723	CP5_g1474_DN3_SP0_c.t1	g16875
OG0017726	CP5_g1535_DN3_SP8_c.t1	g16894
OG0017727	CP5_g1637_DN3_SP6_c.t1	g46744
OG0017728	CP5_g1638_DN3_SP8_c.t1	g18096
OG0017729	CP5_g1737_DN3_SP7_c.t1	g46784
OG0017731	CP5_g1758_DN3_SP8_c.t1	g46786
OG0017732	CP5_g1787_DN2_SP0_c.t1	g46793
OG0017734	CP5_g1959_DN3_SP0_c.t1	g25094
OG0017737	CP12_g30672_DN3_SP8_c.t1	g11764
OG0017738	CP12_g30658_DN3_SP0_c.t1	g6559
OG0017740	CP12_g30584_DN3_SP5_c.t1	g11834
OG0017743	CP7_g45743_DN3_SP5_c.t1	g50124
OG0017744	CP12_g30504_DN3_SP1_c.t1	g13389
OG0017745	CP12_g30486_DN3_SP8_c.t1	g11872
OG0017746	CP5_g992_DN3_SP0_c.t1	g16991
OG0017748	CP5_g996_DN3_SP8_c.t1	g23433
OG0017749	CP5_g997_DN3_SP0_c.t1	g23438
OG0017750	CP5_g1004_DN3_SP0_c.t1	g16993
OG0017751	CP5_g1009_DN3_SP0_c.t1	g23445
OG0017752	CP2_g48115_DN3_SP0_c.t1	g393
OG0017753	CP9_g28175_DN3_SP8_c.t1	g45003
OG0017754	CP9_g28047_DN3_SP8_c.t1	g45056
OG0017755	CP9_g27888_DN3_SP7_c.t1	g45066
OG0017759	CP9_g27757_DN3_SP6_c.t1	g45085
OG0017760	CP8_g53472_DN3_SP8_c.t1	g28498
OG0017761	CP35_g52107_DN1_SP0_c.t1	g43853
OG0017762	CP35_g52128_DN2_SP0_c.t1	g43870
OG0017763	CP2_g50391_DN3_SP7_c.t1	g43899
OG0017764	CP181_g11320_DN3_SP0_c.t1	g1693
OG0017765	CP8_g54435_DN3_SP0_c.t1	g41447
OG0017766	CP8_g54448_DN2_SP5_c.t1	g29076
OG0017767	CP8_g54482_DN3_SP7_c.t1	g29059
OG0017769	CP2_g48676_DN2_SP0_c.t1	g4757
OG0017770	CP2_g48660_DN3_SP7_c.t1	g4732
OG0017771	CP2_g48783_DN3_SP8_c.t1	g10263
OG0017772	CP10_g43537_DN3_SP7_c.t1	g13875
OG0017774	CP3_g14168_DN3_SP7_c.t1	g19280
OG0017776	CP3_g14243_DN3_SP0_c.t1	g19320
OG0017777	CP1_g36399_DN3_SP5_c.t1	g19281
OG0017778	CP1_g36405_DN3_SP7_c.t1	g49285
OG0017779	CP1_g36412_DN1_SP0_c.t1	g49290
OG0017782	CP1_g36442_DN3_SP8_c.t1	g30733
OG0017783	CP16_g54884_DN3_SP1_c.t1	g38487
OG0017785	CP1_g36540_DN2_SP0_c.t1	g26889
OG0017786	CP1_g36748_DN3_SP3_c.t1	g30810
OG0017789	CP1_g36678_DN3_SP2_c.t1	g49439
OG0017790	CP1_g36677_DN3_SP1_c.t1	g26921
OG0017791	CP1_g36668_DN3_SP0_c.t1	g30852
OG0017792	CP1_g36665_DN3_SP2_c.t1	g30856
OG0017795	CP1_g36593_DN1_SP1_c.t1	g49466
OG0017798	CP2_g48810_DN3_SP4_c.t1	g10289
OG0017799	CP1_g36825_DN3_SP0_c.t1	g30926
OG0017800	CP1_g36831_DN3_SP5_c.t1	g49495
OG0017801	CP1_g36851_DN3_SP2_c.t1	g26960
OG0017802	CP1_g36863_DN3_SP0_c.t1	g30947
OG0017803	CP1_g36877_DN1_SP0_c.t1	g30957
OG0017804	CP1_g36885_DN3_SP2_c.t1	g30962
OG0017805	CP1_g36895_DN2_SP0_c.t1	g30972
OG0017807	CP1_g36914_DN3_SP7_c.t1	g30989
OG0017808	CP1_g36922_DN3_SP6_c.t1	g49543
OG0017810	CP1_g37007_DN3_SP0_c.t1	g49562
OG0017813	CP1_g37068_DN3_SP2_c.t1	g31084
OG0017814	CP1_g37070_DN3_SP8_c.t1	g31086
OG0017815	CP1_g37116_DN3_SP1_c.t1	g49692
OG0017816	CP8_g53202_DN3_SP8_c.t1	g41226
OG0017817	CP1_g37126_DN3_SP5_c.t1	g49686
OG0017819	CP1_g37190_DN3_SP8_c.t1	g31160
OG0017820	CP1_g37202_DN3_SP4_c.t1	g27063
OG0017821	CP1_g37207_DN3_SP8_c.t1	g31176
OG0017822	CP1_g37209_DN3_SP8_c.t1	g31178
OG0017824	CP1_g37219_DN3_SP4_c.t1	g27075
OG0017826	CP1_g37267_DN1_SP0_c.t1	g49706
OG0017827	CP1_g37304_DN3_SP8_c.t1	g31239
OG0017829	CP1_g37327_DN3_SP8_c.t1	g49725
OG0017830	CP1_g37374_DN3_SP8_c.t1	g31273
OG0017832	CP1_g37382_DN3_SP8_c.t1	g49752
OG0017835	CP1_g37431_DN1_SP0_c.t1	g31311
OG0017836	CP1_g37446_DN3_SP0_c.t1	g31319
OG0017839	CP1_g37588_DN3_SP1_c.t1	g31412
OG0017840	CP1_g37629_DN3_SP4_c.t1	g49872
OG0017841	CP16_g55190_DN3_SP0_c.t1	g38351
OG0017843	CP1_g37666_DN3_SP0_c.t1	g27227
OG0017844	CP1_g37680_DN3_SP8_c.t1	g27248
OG0017845	CP1_g37705_DN3_SP8_c.t1	g31491
OG0017846	CP1_g37718_DN3_SP3_c.t1	g31504
OG0017847	CP1_g37723_DN3_SP6_c.t1	g31509
OG0017848	CP1_g37744_DN3_SP8_c.t1	g31525
OG0017849	CP1_g37777_DN3_SP0_c.t1	g31543
OG0017850	CP1_g37834_DN3_SP1_c.t1	g31588
OG0017851	CP7_g46173_DN3_SP1_c.t1	g31605
OG0017853	CP1_g37835_DN2_SP0_c.t1	g31629
OG0017854	CP7_g46132_DN3_SP1_c.t1	g31631
OG0017855	CP7_g46114_DN3_SP8_c.t1	g49966
OG0017858	CP7_g46008_DN3_SP7_c.t1	g49998
OG0017860	CP7_g45966_DN3_SP0_c.t1	g31733
OG0017861	CP7_g45957_DN3_SP8_c.t1	g31740
OG0017862	CP7_g45923_DN3_SP1_c.t1	g31769
OG0017863	CP7_g45921_DN3_SP4_c.t1	g31771
OG0017864	CP7_g45906_DN3_SP5_c.t1	g31784
OG0017865	CP7_g45900_DN3_SP7_c.t1	g50048
OG0017867	CP7_g45899_DN3_SP7_c.t1	g27411
OG0017868	CP7_g45884_DN3_SP3_c.t1	g27415
OG0017869	CP7_g45850_DN3_SP1_c.t1	g50063
OG0017870	CP7_g45843_DN3_SP5_c.t1	g31820
OG0017873	CP5_g2127_DN3_SP0_c.t1	g46866
OG0017877	CP7_g45611_DN3_SP0_c.t1	g32001
OG0017878	CP7_g45607_DN3_SP5_c.t1	g32005
OG0017879	CP7_g45605_DN2_SP0_c.t1	g32007
OG0017880	CP7_g45597_DN3_SP8_c.t1	g27497
OG0017882	CP7_g45572_DN3_SP3_c.t1	g32023
OG0017883	CP7_g45540_DN2_SP0_c.t1	g32037
OG0017884	CP7_g45525_DN3_SP0_c.t1	g32041
OG0017886	CP7_g45510_DN3_SP0_c.t1	g27530
OG0017887	CP7_g45512_DN3_SP0_c.t1	g27791
OG0017889	CP7_g45499_DN3_SP8_c.t1	g50258
OG0017890	CP9_g28793_DN3_SP8_c.t1	g44635
OG0017891	CP9_g28783_DN3_SP8_c.t1	g44644
OG0017892	CP9_g28760_DN3_SP1_c.t1	g45918
OG0017893	CP9_g28748_DN3_SP8_c.t1	g45912
OG0017895	CP9_g28723_DN3_SP0_c.t1	g45888
OG0017897	CP9_g28704_DN3_SP8_c.t1	g45882
OG0017899	CP9_g28684_DN3_SP1_c.t1	g18010
OG0017900	CP9_g28683_DN3_SP7_c.t1	g44692
OG0017901	CP9_g28682_DN3_SP7_c.t1	g44693
OG0017903	CP7_g44609_DN3_SP8_c.t1	g27793
OG0017904	CP7_g44590_DN3_SP0_c.t1	g27795
OG0017905	CP7_g44585_DN3_SP0_c.t1	g27796
OG0017906	CP7_g44569_DN3_SP7_c.t1	g50688
