Orthogroup	Conringia_planisiliqua	Euclidium_syriacum
OG0014913	CP11_g33578_DN2_SP0_c.t1	ESY7_g19382_DN3_SP0_c12.t1
OG0014914	CP11_g33597_DN3_SP8_c.t1	ESY7_g19429_DN3_SP8_c0.t1
OG0014915	CP11_g33598_DN3_SP8_c.t1	ESY7_g19430_DN3_SP2_c0.t1
OG0014916	CP11_g33602_DN3_SP7_c.t1	ESY7_g19434_DN3_SP6_c0.t1
OG0014917	CP11_g33613_DN2_SP0_c.t1	ESY7_g19454_DN1_SP0_c0.t1
OG0014918	CP11_g33638_DN3_SP6_c.t1	ESY7_g19493_DN3_SP1_c0.t1
OG0014919	CP11_g33649_DN3_SP7_c.t1	ESY7_g19516_DN3_SP6_c0.t1
OG0014920	CP11_g33654_DN3_SP0_c.t1	ESY7_g19524_DN3_SP0_c0.t1
OG0014921	CP11_g33655_DN3_SP8_c.t1	ESY7_g19525_DN3_SP4_c0.t1
OG0014922	CP11_g33668_DN3_SP8_c.t1	ESY7_g19535_DN3_SP0_c0.t1
OG0014923	CP11_g33670_DN3_SP7_c.t1	ESY7_g19538_DN3_SP8_c0.t1
OG0014924	CP11_g33675_DN3_SP0_c.t1	ESY7_g19545_DN3_SP0_c0.t1
OG0014925	CP11_g33679_DN2_SP0_c.t1	ESY7_g19554_DN2_SP0_c0.t1
OG0014927	CP11_g33685_DN3_SP0_c.t1	ESY7_g19568_DN3_SP0_c0.t1
OG0014928	CP11_g33698_DN3_SP0_c.t1	ESY7_g19583_DN3_SP0_c0.t1
OG0014929	CP11_g33708_DN3_SP6_c.t1	ESY7_g19594_DN3_SP1_c0.t1
OG0014930	CP11_g33710_DN3_SP5_c.t1	ESY7_g19597_DN3_SP0_c0.t1
OG0014931	CP11_g33713_DN3_SP1_c.t1	ESY7_g19599_DN3_SP0_c0.t1
OG0014932	CP11_g33715_DN3_SP0_c.t1	ESY7_g19601_DN3_SP0_c0.t1
OG0014933	CP11_g33717_DN2_SP7_c.t1	ESY7_g19606_DN3_SP4_c0.t1
OG0014934	CP11_g33721_DN3_SP8_c.t1	ESY7_g19611_DN3_SP6_c0.t1
OG0014935	CP11_g33722_DN3_SP5_c.t1	ESY7_g19613_DN3_SP7_c0.t1
OG0014936	CP11_g33727_DN3_SP0_c.t1	ESY7_g19621_DN2_SP0_c0.t1
OG0014937	CP11_g33729_DN3_SP8_c.t1	ESY7_g19624_DN3_SP7_c0.t1
OG0014938	CP11_g33737_DN3_SP0_c.t1	ESY7_g19634_DN3_SP0_c0.t1
OG0014939	CP11_g33758_DN2_SP1_c.t1	ESY7_g19664_DN3_SP0_c0.t1
OG0014940	CP11_g33761_DN3_SP0_c.t1	ESY7_g19667_DN3_SP0_c0.t1
OG0014941	CP11_g33762_DN3_SP7_c.t1	ESY7_g19669_DN3_SP8_c0.t1
OG0014942	CP11_g33765_DN3_SP5_c.t1	ESY7_g19672_DN3_SP0_c0.t1
OG0014943	CP7_g44843_DN3_SP8_c.t1	ESY7_g19674_DN3_SP8_c0.t1
OG0014944	CP11_g33769_DN2_SP0_c.t1	ESY7_g19677_DN3_SP0_c0.t1
OG0014945	CP5_g1331_DN3_SP0_c.t1	ESY8_g60201_DN3_SP0_c0.t1
OG0014946	CP19_g17911_DN3_SP1_c.t1	ESY10_g15448_DN3_SP0_c0.t1, ESY8_g60132_DN3_SP0_c0.t1
OG0014947	CP19_g17891_DN3_SP0_c.t1	ESY8_g60107_DN3_SP0_c0.t1
OG0014948	CP19_g17861_DN3_SP8_c.t1	ESY8_g60060_DN3_SP8_c0.t1
OG0014949	CP9_g29722_DN3_SP0_c.t1	ESY2_g36508_DN3_SP0_c0.t1
OG0014950	CP9_g29726_DN3_SP2_c.t1	ESY2_g36498_DN3_SP0_c0.t1
OG0014951	CP9_g29731_DN3_SP5_c.t1	ESY2_g36486_DN3_SP5_c0.t1
OG0014952	CP9_g29741_DN3_SP7_c.t1	ESY2_g36474_DN3_SP8_c9.t1
OG0014953	CP9_g29743_DN3_SP0_c.t1	ESY2_g36472_DN3_SP2_c0.t1
OG0014954	CP9_g29745_DN2_SP1_c.t1	ESY2_g36471_DN3_SP3_c0.t1
OG0014955	CP9_g29750_DN3_SP8_c.t1	ESY2_g36465_DN3_SP7_c0.t1
OG0014956	CP9_g29719_DN3_SP8_c.t1	ESY2_g36515_DN3_SP4_c0.t1
OG0014957	CP9_g29709_DN3_SP7_c.t1	ESY2_g36523_DN3_SP7_c0.t1
OG0014958	CP9_g29701_DN3_SP2_c.t1	ESY2_g36536_DN3_SP0_c0.t1
OG0014959	CP9_g29687_DN2_SP0_c.t1	ESY2_g36550_DN3_SP0_c0.t1
OG0014960	CP9_g29682_DN2_SP4_c.t1	ESY2_g36559_DN2_SP2_c0.t1
OG0014961	CP9_g29676_DN3_SP7_c.t1	ESY2_g36567_DN3_SP6_c0.t1
OG0014962	CP9_g29644_DN2_SP0_c.t1	ESY2_g36614_DN3_SP0_c0.t1
OG0014963	CP9_g29623_DN3_SP8_c.t1	ESY2_g36638_DN3_SP8_c0.t1
OG0014964	CP9_g29616_DN3_SP3_c.t1	ESY2_g36649_DN3_SP0_c0.t1
OG0014965	CP2_g48598_DN3_SP7_c.t1	ESY10_g15517_DN3_SP6_c0.t1
OG0014966	CP9_g29592_DN3_SP8_c.t1	ESY2_g36682_DN3_SP8_c0.t1
OG0014967	CP9_g29583_DN3_SP7_c.t1	ESY2_g36691_DN3_SP8_c16.t1
OG0014968	CP9_g29581_DN3_SP8_c.t1	ESY2_g36694_DN3_SP8_c0.t1
OG0014969	CP7_g45174_DN3_SP0_c.t1	ESY4_g25952_DN3_SP0_c0.t1
OG0014970	CP9_g29554_DN3_SP3_c.t1	ESY2_g36774_DN3_SP0_c0.t1
OG0014971	CP9_g29553_DN3_SP0_c.t1	ESY2_g36775_DN3_SP0_c0.t1
OG0014972	CP9_g29549_DN2_SP0_c.t1	ESY2_g36782_DN3_SP0_c0.t1
OG0014973	CP18_g12502_DN2_SP0_c.t1	ESY8_g59255_DN1_SP0_c0.t1
OG0014974	CP9_g29538_DN3_SP7_c.t1	ESY2_g36805_DN3_SP5_c0.t1
OG0014975	CP9_g29531_DN3_SP2_c.t1	ESY2_g36812_DN3_SP0_c0.t1
OG0014976	CP9_g29528_DN3_SP8_c.t1	ESY2_g36819_DN3_SP2_c0.t1
OG0014977	CP9_g29527_DN3_SP5_c.t1	ESY2_g36820_DN3_SP7_c0.t1
OG0014978	CP9_g29517_DN3_SP0_c.t1	ESY2_g36154_DN3_SP0_c0.t1
OG0014979	CP9_g29513_DN3_SP8_c.t1	ESY2_g36148_DN3_SP8_c0.t1
OG0014980	CP9_g29498_DN3_SP6_c.t1	ESY2_g36122_DN3_SP0_c0.t1
OG0014981	CP9_g29442_DN3_SP6_c.t1	ESY2_g35054_DN3_SP3_c0.t1
OG0014982	CP9_g29439_DN3_SP2_c.t1	ESY2_g35057_DN3_SP0_c0.t1
OG0014983	CP9_g29432_DN3_SP1_c.t1	ESY2_g35067_DN3_SP0_c0.t1
OG0014984	CP9_g29415_DN3_SP1_c.t1	ESY2_g35088_DN3_SP0_c0.t1
OG0014985	CP9_g29410_DN3_SP0_c.t1	ESY2_g35096_DN3_SP0_c0.t1
OG0014986	CP9_g29409_DN3_SP7_c.t1	ESY2_g34590_DN3_SP2_c0.t1
OG0014987	CP9_g29399_DN3_SP1_c.t1	ESY2_g34603_DN3_SP0_c0.t1
OG0014988	CP9_g29393_DN3_SP0_c.t1	ESY2_g34611_DN3_SP0_c0.t1
OG0014989	CP9_g29388_DN3_SP8_c.t1	ESY2_g34616_DN3_SP8_c0.t1
OG0014990	CP5_g2101_DN3_SP2_c.t1	ESY17_g39542_DN3_SP4_c0.t1
OG0014991	CP9_g29370_DN3_SP0_c.t1	ESY2_g34638_DN3_SP0_c0.t1
OG0014992	CP9_g29365_DN3_SP2_c.t1, CP4_g24090_DN3_SP0_c.t1	ESY2_g34642_DN3_SP1_c0.t1
OG0014994	CP9_g29319_DN3_SP8_c.t1	ESY2_g34701_DN3_SP6_c0.t1
OG0014995	CP9_g29315_DN3_SP8_c.t1	ESY2_g34704_DN3_SP6_c0.t1
OG0014996	CP9_g29311_DN3_SP2_c.t1	ESY2_g34708_DN3_SP0_c0.t1
OG0014997	CP9_g29299_DN1_SP0_c.t1	ESY2_g34721_DN1_SP0_c0.t1
OG0014998	CP9_g29295_DN3_SP4_c.t1	ESY2_g34727_DN3_SP6_c0.t1
OG0014999	CP9_g29291_DN3_SP0_c.t1	ESY2_g34731_DN3_SP0_c0.t1
OG0015000	CP9_g29289_DN3_SP3_c.t1	ESY2_g34733_DN3_SP3_c0.t1
OG0015001	CP9_g29282_DN3_SP8_c.t1	ESY2_g34745_DN3_SP3_c0.t1
OG0015002	CP9_g29281_DN2_SP2_c.t1	ESY2_g34746_DN3_SP0_c0.t1
OG0015003	CP9_g29277_DN3_SP8_c.t1	ESY2_g34751_DN3_SP8_c0.t1
OG0015004	CP11_g32141_DN3_SP8_c.t1	ESY20_g13157_DN3_SP8_c0.t1
OG0015005	CP9_g29267_DN3_SP0_c.t1	ESY2_g34766_DN3_SP0_c0.t1
OG0015006	CP9_g29259_DN3_SP5_c.t1	ESY2_g34782_DN3_SP2_c0.t1
OG0015007	CP9_g29255_DN2_SP2_c.t1	ESY2_g34785_DN3_SP0_c0.t1
OG0015008	CP9_g29254_DN3_SP5_c.t1	ESY2_g34787_DN3_SP0_c0.t1
OG0015009	CP9_g29246_DN3_SP7_c.t1	ESY2_g34804_DN3_SP5_c8.t1
OG0015010	CP9_g29230_DN3_SP8_c.t1	ESY2_g34821_DN3_SP8_c0.t1
OG0015011	CP9_g29222_DN3_SP0_c.t1	ESY2_g36095_DN2_SP0_c0.t1
OG0015012	CP9_g29207_DN3_SP1_c.t1	ESY2_g36076_DN3_SP0_c0.t1
OG0015013	CP9_g29205_DN3_SP0_c.t1	ESY2_g33340_DN3_SP0_c0.t1
OG0015014	CP9_g29197_DN2_SP2_c.t1	ESY2_g36063_DN3_SP5_c0.t1
OG0015015	CP9_g29194_DN3_SP0_c.t1	ESY5_g5219_DN3_SP0_c0.t1
OG0015016	CP9_g29183_DN3_SP8_c.t1	ESY2_g36043_DN3_SP8_c0.t1
OG0015017	CP9_g29181_DN3_SP5_c.t1	ESY2_g36041_DN3_SP6_c0.t1
OG0015018	CP9_g29177_DN3_SP7_c.t1	ESY2_g36035_DN3_SP2_c0.t1
OG0015019	CP9_g29174_DN3_SP2_c.t1	ESY2_g36028_DN3_SP0_c5.t1
OG0015020	CP9_g29164_DN3_SP0_c.t1	ESY2_g36005_DN3_SP0_c0.t1
OG0015021	CP9_g29156_DN3_SP0_c.t1	ESY2_g35995_DN2_SP0_c0.t1
OG0015022	CP9_g29150_DN3_SP0_c.t1	ESY2_g35990_DN3_SP0_c0.t1
OG0015023	CP9_g29144_DN3_SP0_c.t1	ESY2_g35976_DN3_SP3_c0.t1
OG0015025	CP10_g43789_DN3_SP5_c.t1	ESY11_g54066_DN3_SP0_c0.t1
OG0015026	CP10_g43778_DN3_SP0_c.t1	ESY11_g54085_DN3_SP0_c0.t1
OG0015027	CP10_g43740_DN3_SP7_c.t1	ESY11_g54144_DN3_SP8_c0.t1
OG0015029	CP3_g14392_DN2_SP0_c.t1	ESY1_g9795_DN2_SP0_c0.t1
OG0015030	CP2_g50710_DN2_SP0_c.t1	ESY2_g34274_DN3_SP0_c0.t1
OG0015032	CP3_g14403_DN3_SP3_c.t1	ESY1_g9755_DN3_SP0_c0.t1
OG0015033	CP3_g14655_DN3_SP7_c.t1	ESY1_g8467_DN3_SP7_c0.t1
OG0015034	CP3_g14660_DN3_SP8_c.t1	ESY1_g8452_DN3_SP8_c0.t1
OG0015035	CP3_g14661_DN3_SP7_c.t1	ESY1_g8451_DN3_SP6_c0.t1
OG0015036	CP3_g14654_DN3_SP0_c.t1	ESY1_g8520_DN3_SP0_c0.t1
OG0015037	CP3_g14640_DN3_SP7_c.t1	ESY1_g8598_DN3_SP7_c0.t1
OG0015038	CP7_g46473_DN3_SP8_c.t1	ESY2_g36434_DN3_SP8_c0.t1
OG0015039	CP7_g46451_DN3_SP4_c.t1	ESY2_g36399_DN3_SP0_c0.t1
OG0015040	CP7_g46441_DN3_SP3_c.t1	ESY2_g36379_DN3_SP3_c0.t1
OG0015041	CP7_g46438_DN3_SP8_c.t1	ESY2_g36376_DN3_SP8_c0.t1
OG0015042	CP7_g46430_DN3_SP0_c.t1	ESY2_g36361_DN3_SP0_c0.t1
OG0015043	CP7_g46421_DN3_SP8_c.t1	ESY2_g36352_DN3_SP8_c0.t1
OG0015044	CP7_g46408_DN3_SP6_c.t1, CP20_g4246_DN2_SP0_c.t1	ESY2_g36319_DN3_SP1_c0.t1
OG0015045	CP7_g46388_DN3_SP0_c.t1	ESY2_g36286_DN3_SP0_c0.t1
OG0015046	CP7_g46380_DN3_SP6_c.t1	ESY2_g36279_DN3_SP0_c0.t1
OG0015047	CP7_g46367_DN3_SP3_c.t1	ESY2_g36261_DN3_SP2_c0.t1
OG0015049	CP7_g46356_DN3_SP3_c.t1	ESY2_g36249_DN3_SP3_c0.t1
OG0015050	CP7_g46345_DN3_SP8_c.t1	ESY2_g36239_DN3_SP8_c0.t1
OG0015051	CP7_g46295_DN3_SP3_c.t1	ESY2_g36829_DN3_SP0_c0.t1
OG0015052	CP7_g46291_DN3_SP4_c.t1	ESY2_g36848_DN3_SP3_c0.t1
OG0015053	CP7_g46277_DN3_SP3_c.t1	ESY2_g36868_DN3_SP0_c0.t1
OG0015055	CP7_g46247_DN2_SP0_c.t1	ESY2_g36919_DN3_SP0_c0.t1
OG0015056	CP7_g46235_DN3_SP0_c.t1	ESY2_g36951_DN3_SP0_c0.t1
OG0015059	CP4_g25117_DN3_SP3_c.t1	ESY9_g44318_DN3_SP0_c0.t1
OG0015060	CP4_g25114_DN3_SP0_c.t1	ESY9_g44321_DN3_SP0_c0.t1
OG0015061	CP4_g25109_DN3_SP3_c.t1	ESY9_g44335_DN3_SP5_c0.t1
OG0015063	CP4_g25077_DN3_SP0_c.t1	ESY9_g44494_DN3_SP0_c0.t1
OG0015064	CP4_g25069_DN3_SP2_c.t1	ESY9_g44549_DN3_SP0_c0.t1
OG0015065	CP4_g25059_DN3_SP7_c.t1	ESY9_g44584_DN3_SP0_c0.t1
OG0015066	CP3_g14859_DN3_SP5_c.t1	ESY1_g7836_DN3_SP2_c0.t1
OG0015067	CP3_g14885_DN3_SP8_c.t1	ESY1_g7755_DN3_SP7_c0.t1
OG0015069	CP8_g53249_DN3_SP0_c.t1	ESY6_g47187_DN3_SP0_c0.t1
OG0015070	CP8_g53277_DN3_SP3_c.t1	ESY6_g47217_DN3_SP3_c0.t1
OG0015071	CP3_g13518_DN3_SP0_c.t1	ESY11_g54194_DN2_SP0_c0.t1, ESY1_g11468_DN3_SP0_c0.t1
OG0015072	CP69_g34236_DN3_SP7_c.t1	ESY15_g65181_DN3_SP3_c0.t1
OG0015073	CP6_g7117_DN3_SP5_c.t1	ESY20_g13280_DN3_SP3_c0.t1
OG0015074	CP14_g23762_DN3_SP7_c.t1	ESY15_g64890_DN3_SP8_c0.t1
OG0015075	CP30_g9961_DN3_SP6_c.t1	ESY15_g65061_DN3_SP0_c0.t1
OG0015076	CP8_g52281_DN3_SP8_c.t1	ESY15_g65249_DN3_SP8_c0.t1
OG0015077	CP27_g41876_DN2_SP8_c.t1	ESY15_g64956_DN3_SP4_c0.t1
OG0015078	CP5_g2554_DN3_SP8_c.t1	ESY16_g61878_DN3_SP4_c0.t1
OG0015079	CP5_g2366_DN3_SP0_c.t1	ESY5_g4861_DN3_SP0_c0.t1
OG0015080	CP5_g2316_DN3_SP0_c.t1	ESY17_g39123_DN2_SP0_c0.t1
OG0015081	CP5_g2134_DN3_SP1_c.t1	ESY17_g39838_DN3_SP0_c0.t1
OG0015082	CP6_g9664_DN3_SP0_c.t1	ESY17_g39809_DN1_SP0_c0.t1
OG0015083	CP6_g8739_DN3_SP8_c.t1	ESY17_g39773_DN3_SP6_c0.t1
OG0015085	CP14_g23740_DN3_SP4_c.t1	ESY15_g64910_DN3_SP1_c0.t1
OG0015086	CP6_g8292_DN3_SP0_c.t1	ESY20_g13308_DN2_SP0_c0.t1
OG0015087	CP6_g8170_DN3_SP2_c.t1	ESY7_g18593_DN3_SP0_c0.t1
OG0015088	CP6_g7712_DN3_SP8_c.t1	ESY15_g65693_DN3_SP4_c0.t1
OG0015089	CP6_g7680_DN3_SP0_c.t1	ESY15_g65879_DN3_SP1_c46.t1
OG0015091	CP6_g7594_DN3_SP2_c.t1	ESY27_g13450_DN3_SP1_c0.t1
OG0015092	CP6_g7590_DN3_SP8_c.t1	ESY27_g13411_DN3_SP6_c0.t1
OG0015093	CP6_g7523_DN3_SP0_c.t1	ESY15_g65437_DN3_SP0_c0.t1
OG0015094	CP6_g7499_DN3_SP7_c.t1	ESY22_g40640_DN3_SP7_c0.t1
OG0015095	CP6_g7498_DN2_SP0_c.t1	ESY22_g40641_DN3_SP0_c0.t1
OG0015096	CP6_g7497_DN3_SP0_c.t1	ESY22_g40677_DN3_SP0_c0.t1
OG0015097	CP6_g7405_DN3_SP6_c.t1	ESY22_g40967_DN3_SP7_c0.t1
OG0015099	CP6_g7394_DN3_SP0_c.t1	ESY22_g41062_DN3_SP0_c0.t1
OG0015100	CP6_g7391_DN3_SP0_c.t1	ESY22_g41064_DN3_SP0_c0.t1
OG0015101	CP6_g7359_DN3_SP7_c.t1	ESY2_g38864_DN3_SP7_c0.t1
OG0015102	CP6_g7353_DN3_SP5_c.t1	ESY2_g38856_DN3_SP0_c36.t1
OG0015103	CP6_g7345_DN3_SP3_c.t1	ESY2_g38805_DN3_SP0_c0.t1
OG0015104	CP6_g7343_DN3_SP7_c.t1	ESY2_g38804_DN3_SP8_c0.t1
OG0015105	CP13_g19610_DN3_SP2_c.t1	ESY10_g14507_DN3_SP0_c0.t1
OG0015106	CP15_g34877_DN1_SP0_c.t1	ESY10_g14478_DN1_SP0_c0.t1
OG0015107	CP6_g7308_DN3_SP4_c.t1	ESY2_g38631_DN3_SP0_c0.t1
OG0015108	CP6_g7300_DN3_SP8_c.t1	ESY2_g38608_DN3_SP8_c0.t1
OG0015109	CP6_g7298_DN3_SP3_c.t1	ESY2_g38599_DN3_SP7_c0.t1
OG0015110	CP6_g7295_DN2_SP0_c.t1	ESY2_g38587_DN1_SP0_c0.t1
OG0015111	CP6_g7291_DN3_SP5_c.t1	ESY2_g38585_DN3_SP1_c0.t1
OG0015113	CP9_g28916_DN3_SP5_c.t1	ESY2_g35853_DN3_SP3_c0.t1
OG0015114	CP9_g28929_DN1_SP0_c.t1	ESY2_g35873_DN2_SP0_c0.t1
OG0015115	CP9_g28930_DN3_SP0_c.t1	ESY2_g35874_DN3_SP0_c0.t1
OG0015117	CP9_g28940_DN3_SP5_c.t1	ESY2_g35885_DN3_SP2_c0.t1
OG0015118	CP9_g28944_DN3_SP0_c.t1	ESY2_g35889_DN3_SP0_c0.t1
OG0015119	CP9_g28945_DN3_SP8_c.t1	ESY2_g35890_DN3_SP4_c0.t1
OG0015120	CP9_g28949_DN3_SP4_c.t1	ESY2_g35896_DN3_SP5_c0.t1
OG0015121	CP9_g28966_DN3_SP7_c.t1	ESY2_g35920_DN3_SP1_c0.t1
OG0015122	CP2_g48756_DN3_SP0_c.t1	ESY4_g26597_DN3_SP0_c0.t1
OG0015123	CP9_g28970_DN3_SP8_c.t1	ESY2_g35923_DN3_SP6_c14.t1
OG0015124	CP9_g28996_DN3_SP8_c.t1	ESY2_g34860_DN3_SP8_c0.t1
OG0015125	CP9_g29000_DN3_SP1_c.t1	ESY2_g34864_DN3_SP0_c0.t1
OG0015126	CP9_g29007_DN3_SP8_c.t1	ESY2_g34872_DN3_SP8_c2.t1
OG0015128	CP9_g29011_DN3_SP1_c.t1	ESY2_g34877_DN3_SP0_c0.t1
OG0015129	CP9_g29022_DN3_SP3_c.t1	ESY2_g34889_DN3_SP1_c0.t1
OG0015130	CP9_g29033_DN3_SP8_c.t1	ESY2_g34902_DN3_SP6_c0.t1
OG0015131	CP9_g29037_DN3_SP8_c.t1	ESY2_g34905_DN3_SP8_c0.t1
OG0015132	CP9_g29044_DN3_SP7_c.t1	ESY2_g34916_DN3_SP7_c0.t1
OG0015133	CP16_g55514_DN3_SP5_c.t1	ESY8_g59305_DN3_SP8_c0.t1
OG0015134	CP16_g55177_DN3_SP7_c.t1	ESY8_g59395_DN3_SP0_c0.t1
OG0015135	CP9_g29066_DN3_SP1_c.t1	ESY2_g34951_DN1_SP0_c0.t1
OG0015136	CP9_g29071_DN3_SP8_c.t1	ESY2_g34956_DN3_SP8_c0.t1
OG0015137	CP9_g29073_DN2_SP0_c.t1	ESY2_g34958_DN3_SP7_c0.t1
OG0015138	CP9_g29080_DN3_SP7_c.t1	ESY2_g34965_DN3_SP7_c0.t1
OG0015140	CP13_g19625_DN1_SP0_c.t1	ESY10_g14539_DN3_SP0_c0.t1
OG0015142	CP9_g29101_DN3_SP4_c.t1	ESY2_g34989_DN3_SP2_c0.t1
OG0015143	CP9_g29105_DN2_SP3_c.t1	ESY2_g34993_DN3_SP0_c0.t1
OG0015144	CP9_g29111_DN3_SP8_c.t1	ESY2_g35004_DN3_SP8_c0.t1
OG0015145	CP9_g29112_DN3_SP0_c.t1	ESY2_g35006_DN2_SP0_c13.t1
OG0015146	CP9_g29114_DN3_SP8_c.t1	ESY2_g35013_DN3_SP5_c0.t1
OG0015147	CP9_g28450_DN3_SP8_c.t1	ESY2_g34434_DN3_SP1_c0.t1
OG0015148	CP9_g28451_DN3_SP8_c.t1	ESY2_g34433_DN3_SP8_c0.t1
OG0015149	CP9_g28459_DN3_SP1_c.t1	ESY2_g34422_DN3_SP1_c0.t1
OG0015151	CP9_g28466_DN3_SP3_c.t1	ESY2_g34411_DN3_SP0_c0.t1
OG0015152	CP9_g28471_DN3_SP8_c.t1	ESY2_g34406_DN3_SP8_c0.t1
OG0015153	CP9_g28477_DN3_SP0_c.t1	ESY2_g34396_DN2_SP0_c0.t1
OG0015155	CP9_g28485_DN3_SP2_c.t1	ESY2_g34388_DN3_SP1_c0.t1
OG0015156	CP9_g28495_DN3_SP1_c.t1	ESY2_g35365_DN3_SP0_c0.t1
OG0015157	CP9_g28500_DN3_SP8_c.t1	ESY2_g35370_DN3_SP8_c0.t1
OG0015158	CP9_g28508_DN3_SP3_c.t1	ESY2_g35374_DN3_SP1_c0.t1
OG0015159	CP5_g1153_DN3_SP5_c.t1	ESY4_g24008_DN3_SP5_c0.t1
OG0015160	CP5_g1136_DN3_SP5_c.t1	ESY4_g24124_DN3_SP5_c0.t1
OG0015161	CP5_g1135_DN3_SP8_c.t1	ESY4_g24126_DN3_SP0_c0.t1
OG0015162	CP5_g1131_DN3_SP7_c.t1	ESY4_g24132_DN3_SP6_c0.t1
OG0015163	CP5_g1127_DN3_SP0_c.t1	ESY4_g24135_DN3_SP0_c0.t1, ESY16_g61992_DN3_SP0_c0.t1
OG0015164	CP5_g1120_DN3_SP4_c.t1	ESY4_g24181_DN3_SP5_c0.t1
OG0015165	CP5_g1101_DN3_SP8_c.t1	ESY4_g24211_DN3_SP8_c0.t1
OG0015166	CP5_g1100_DN3_SP8_c.t1	ESY4_g24213_DN3_SP3_c0.t1
OG0015167	CP5_g1090_DN3_SP7_c.t1	ESY4_g24229_DN3_SP0_c0.t1
OG0015168	CP1_g38354_DN3_SP0_c.t1	ESY4_g24240_DN3_SP0_c0.t1
OG0015169	CP5_g1084_DN3_SP3_c.t1	ESY4_g24299_DN3_SP0_c0.t1
OG0015170	CP5_g1076_DN3_SP8_c.t1	ESY4_g24304_DN3_SP8_c0.t1
OG0015171	CP8_g53281_DN3_SP8_c.t1	ESY6_g47231_DN3_SP8_c0.t1
OG0015172	CP2_g48911_DN3_SP8_c.t1	ESY2_g33443_DN3_SP8_c0.t1
OG0015173	CP2_g48902_DN3_SP1_c.t1	ESY2_g33401_DN3_SP0_c0.t1
OG0015174	CP2_g48889_DN3_SP0_c.t1	ESY2_g33372_DN3_SP0_c0.t1
OG0015175	CP5_g1470_DN3_SP6_c.t1	ESY8_g60521_DN3_SP6_c0.t1
OG0015176	CP5_g1444_DN3_SP8_c.t1	ESY8_g60431_DN3_SP8_c0.t1
OG0015177	CP5_g1391_DN3_SP5_c.t1	ESY8_g60340_DN3_SP6_c0.t1
OG0015178	CP5_g1389_DN3_SP4_c.t1	ESY8_g60336_DN3_SP8_c0.t1
OG0015179	CP5_g1385_DN3_SP0_c.t1	ESY8_g60333_DN3_SP0_c0.t1
OG0015180	CP10_g42497_DN3_SP8_c.t1	ESY4_g25954_DN3_SP8_c0.t1
OG0015181	CP3_g15777_DN3_SP8_c.t1	ESY1_g6847_DN3_SP8_c0.t1
OG0015182	CP2_g48853_DN3_SP8_c.t1	ESY2_g35153_DN3_SP7_c0.t1
OG0015183	CP13_g19191_DN3_SP5_c.t1	ESY21_g55407_DN3_SP6_c0.t1
OG0015184	CP13_g19175_DN3_SP0_c.t1	ESY21_g55280_DN3_SP0_c0.t1
OG0015185	CP13_g19217_DN3_SP8_c.t1	ESY21_g55673_DN3_SP8_c0.t1
OG0015186	CP13_g19232_DN3_SP0_c.t1	ESY21_g55753_DN3_SP0_c0.t1
OG0015187	CP13_g19246_DN3_SP6_c.t1	ESY21_g55834_DN3_SP5_c0.t1
OG0015188	CP13_g19260_DN3_SP7_c.t1	ESY21_g55874_DN3_SP7_c0.t1
OG0015189	CP13_g19262_DN3_SP0_c.t1	ESY21_g55896_DN3_SP0_c0.t1
OG0015190	CP13_g19268_DN3_SP0_c.t1	ESY10_g13680_DN2_SP0_c0.t1
OG0015191	CP13_g19282_DN2_SP0_c.t1	ESY10_g13723_DN3_SP0_c0.t1
OG0015192	CP13_g19293_DN3_SP8_c.t1	ESY10_g13761_DN3_SP8_c0.t1
OG0015193	CP13_g19297_DN3_SP4_c.t1	ESY10_g13768_DN3_SP4_c0.t1
OG0015194	CP13_g19298_DN3_SP8_c.t1	ESY10_g13769_DN3_SP8_c0.t1
OG0015195	CP13_g19299_DN3_SP8_c.t1	ESY10_g13770_DN3_SP8_c0.t1
OG0015196	CP13_g19304_DN3_SP5_c.t1	ESY10_g13777_DN3_SP7_c0.t1
OG0015197	CP13_g19315_DN3_SP8_c.t1	ESY10_g13810_DN3_SP7_c0.t1
OG0015198	CP13_g19321_DN3_SP2_c.t1	ESY10_g13818_DN3_SP0_c0.t1
OG0015199	CP13_g19337_DN3_SP0_c.t1	ESY10_g13862_DN3_SP0_c0.t1
OG0015200	CP13_g19340_DN3_SP0_c.t1	ESY10_g13859_DN3_SP0_c0.t1
OG0015201	CP13_g19341_DN3_SP8_c.t1	ESY10_g13844_DN3_SP8_c0.t1
OG0015202	CP13_g19356_DN3_SP7_c.t1	ESY10_g13900_DN3_SP3_c0.t1
OG0015203	CP13_g19363_DN3_SP1_c.t1	ESY10_g13915_DN3_SP0_c0.t1
OG0015204	CP13_g19395_DN3_SP0_c.t1	ESY10_g13968_DN3_SP0_c0.t1
OG0015205	CP13_g19401_DN3_SP5_c.t1	ESY10_g13979_DN3_SP0_c0.t1
OG0015206	CP13_g19403_DN3_SP0_c.t1	ESY10_g13981_DN3_SP0_c0.t1
OG0015207	CP13_g19404_DN3_SP0_c.t1	ESY10_g13982_DN3_SP0_c0.t1
OG0015208	CP7_g45916_DN3_SP6_c.t1	ESY5_g4206_DN3_SP1_c0.t1
OG0015209	CP13_g19434_DN3_SP7_c.t1	ESY10_g14028_DN3_SP8_c0.t1
OG0015211	CP13_g19442_DN3_SP0_c.t1	ESY10_g14046_DN3_SP0_c0.t1
