Orthogroup	Conringia_planisiliqua	Arabidopsis_lyrata_NCBI
OG0015000	CP9_g29289_DN3_SP3_c.t1	XP_002887641.2
OG0015001	CP9_g29282_DN3_SP8_c.t1	XP_002889080.1
OG0015002	CP9_g29281_DN2_SP2_c.t1	XP_020889843.1
OG0015003	CP9_g29277_DN3_SP8_c.t1	XP_020889931.1
OG0015004	CP11_g32141_DN3_SP8_c.t1	XP_020877564.1
OG0015005	CP9_g29267_DN3_SP0_c.t1	XP_020889608.1
OG0015006	CP9_g29259_DN3_SP5_c.t1	XP_002889062.1
OG0015007	CP9_g29255_DN2_SP2_c.t1	XP_020890735.1
OG0015008	CP9_g29254_DN3_SP5_c.t1	XP_020890863.1
OG0015009	CP9_g29246_DN3_SP7_c.t1	XP_020890529.1
OG0015010	CP9_g29230_DN3_SP8_c.t1	XP_002889047.1
OG0015011	CP9_g29222_DN3_SP0_c.t1	XP_020890675.1
OG0015012	CP9_g29207_DN3_SP1_c.t1	XP_002889036.1
OG0015013	CP9_g29205_DN3_SP0_c.t1	XP_002889035.1
OG0015014	CP9_g29197_DN2_SP2_c.t1	XP_020890224.1
OG0015015	CP9_g29194_DN3_SP0_c.t1	XP_020865756.1
OG0015016	CP9_g29183_DN3_SP8_c.t1	XP_020890245.1
OG0015017	CP9_g29181_DN3_SP5_c.t1	XP_002889025.1
OG0015018	CP9_g29177_DN3_SP7_c.t1	XP_002887593.1
OG0015019	CP9_g29174_DN3_SP2_c.t1	XP_020890669.1
OG0015020	CP9_g29164_DN3_SP0_c.t1	XP_020889648.1
OG0015021	CP9_g29156_DN3_SP0_c.t1	XP_020890410.1
OG0015022	CP9_g29150_DN3_SP0_c.t1	XP_020890190.1
OG0015023	CP9_g29144_DN3_SP0_c.t1	XP_020889992.1
OG0015024	CP10_g43818_DN1_SP0_c.t1	XP_002886108.1
OG0015025	CP10_g43789_DN3_SP5_c.t1	XP_020887279.1
OG0015026	CP10_g43778_DN3_SP0_c.t1	XP_020889309.1
OG0015027	CP10_g43740_DN3_SP7_c.t1	XP_002886129.2
OG0015028	CP10_g43726_DN3_SP0_c.t1	XP_020887367.1
OG0015029	CP3_g14392_DN2_SP0_c.t1	XP_020882613.1
OG0015030	CP2_g50710_DN2_SP0_c.t1	XP_002876427.1
OG0015031	CP3_g14405_DN3_SP0_c.t1	XP_002875992.1
OG0015032	CP3_g14403_DN3_SP3_c.t1	XP_020882193.1
OG0015033	CP3_g14655_DN3_SP7_c.t1	XP_002875842.1
OG0015034	CP3_g14660_DN3_SP8_c.t1	XP_002875840.1
OG0015035	CP3_g14661_DN3_SP7_c.t1	XP_020881011.1
OG0015036	CP3_g14654_DN3_SP0_c.t1	XP_002877565.1
OG0015037	CP3_g14640_DN3_SP7_c.t1	XP_020881664.1
OG0015038	CP7_g46473_DN3_SP8_c.t1	XP_002891882.1
OG0015039	CP7_g46451_DN3_SP4_c.t1	XP_002894549.1
OG0015040	CP7_g46441_DN3_SP3_c.t1	XP_002891860.1
OG0015041	CP7_g46438_DN3_SP8_c.t1	XP_002894537.1
OG0015042	CP7_g46430_DN3_SP0_c.t1	XP_020867341.1
OG0015043	CP7_g46421_DN3_SP8_c.t1	XP_002894527.1
OG0015044	CP7_g46408_DN3_SP6_c.t1, CP20_g4246_DN2_SP0_c.t1	XP_020868928.1
OG0015045	CP7_g46388_DN3_SP0_c.t1	XP_020869744.1
OG0015046	CP7_g46380_DN3_SP6_c.t1	XP_020867594.1
OG0015047	CP7_g46367_DN3_SP3_c.t1	XP_002894492.1
OG0015048	CP7_g46360_DN3_SP8_c.t1	XP_020870242.1
OG0015049	CP7_g46356_DN3_SP3_c.t1	XP_002894488.1
OG0015050	CP7_g46345_DN3_SP8_c.t1	XP_020869140.1
OG0015051	CP7_g46295_DN3_SP3_c.t1	XP_002894458.1
OG0015052	CP7_g46291_DN3_SP4_c.t1	XP_002891765.1
OG0015053	CP7_g46277_DN3_SP3_c.t1	XP_020867213.1
OG0015055	CP7_g46247_DN2_SP0_c.t1	XP_002891739.1
OG0015056	CP7_g46235_DN3_SP0_c.t1	XP_002891732.2
OG0015058	CP7_g46229_DN3_SP1_c.t1	XP_020867161.1
OG0015059	CP4_g25117_DN3_SP3_c.t1	XP_020883181.1
OG0015060	CP4_g25114_DN3_SP0_c.t1	XP_020883182.1
OG0015061	CP4_g25109_DN3_SP3_c.t1	XP_020884573.1
OG0015062	CP4_g25103_DN3_SP0_c.t1, CP4_g25104_DN3_SP0_c.t1	XP_020884563.1
OG0015063	CP4_g25077_DN3_SP0_c.t1	XP_002879620.1
OG0015064	CP4_g25069_DN3_SP2_c.t1	XP_020884152.1
OG0015065	CP4_g25059_DN3_SP7_c.t1	XP_020884415.1
OG0015066	CP3_g14859_DN3_SP5_c.t1	XP_020880435.1
OG0015067	CP3_g14885_DN3_SP8_c.t1	XP_002875730.1
OG0015069	CP8_g53249_DN3_SP0_c.t1	XP_020866763.1
OG0015070	CP8_g53277_DN3_SP3_c.t1	XP_002864225.1
OG0015071	CP3_g13518_DN3_SP0_c.t1	XP_020880613.1
OG0015072	CP69_g34236_DN3_SP7_c.t1	XP_020884085.1
OG0015073	CP6_g7117_DN3_SP5_c.t1	XP_002874475.1
OG0015074	CP14_g23762_DN3_SP7_c.t1	XP_020877472.1
OG0015075	CP30_g9961_DN3_SP6_c.t1	XP_002874485.1
OG0015076	CP8_g52281_DN3_SP8_c.t1	XP_020878843.1
OG0015077	CP27_g41876_DN2_SP8_c.t1	XP_002865749.1
OG0015078	CP5_g2554_DN3_SP8_c.t1	XP_020873171.1
OG0015079	CP5_g2366_DN3_SP0_c.t1	XP_002870426.2
OG0015080	CP5_g2316_DN3_SP0_c.t1	XP_020874655.1
OG0015081	CP5_g2134_DN3_SP1_c.t1	XP_020874441.1
OG0015082	CP6_g9664_DN3_SP0_c.t1	XP_002863313.2
OG0015083	CP6_g8739_DN3_SP8_c.t1	XP_002863288.1
OG0015084	CP6_g8482_DN3_SP0_c.t1	XP_020875762.1
OG0015085	CP14_g23740_DN3_SP4_c.t1	XP_020877454.1
OG0015086	CP6_g8292_DN3_SP0_c.t1	XP_002863259.1
OG0015087	CP6_g8170_DN3_SP2_c.t1	XP_020876285.1
OG0015088	CP6_g7712_DN3_SP8_c.t1	XP_002868349.1
OG0015089	CP6_g7680_DN3_SP0_c.t1	XP_002870363.1
OG0015091	CP6_g7594_DN3_SP2_c.t1	XP_020874977.1
OG0015092	CP6_g7590_DN3_SP8_c.t1	XP_020875323.1
OG0015093	CP6_g7523_DN3_SP0_c.t1	XP_020874510.1
OG0015094	CP6_g7499_DN3_SP7_c.t1	XP_002870311.2
OG0015095	CP6_g7498_DN2_SP0_c.t1	XP_020872160.1
OG0015096	CP6_g7497_DN3_SP0_c.t1	XP_002868280.1
OG0015097	CP6_g7405_DN3_SP6_c.t1	XP_020875618.1
OG0015099	CP6_g7394_DN3_SP0_c.t1	XP_020874555.1
OG0015100	CP6_g7391_DN3_SP0_c.t1	XP_002868223.2
OG0015101	CP6_g7359_DN3_SP7_c.t1	XP_020875502.1
OG0015102	CP6_g7353_DN3_SP5_c.t1	XP_002870237.1
OG0015103	CP6_g7345_DN3_SP3_c.t1	XP_020887248.1
OG0015104	CP6_g7343_DN3_SP7_c.t1	XP_002870233.1
OG0015105	CP13_g19610_DN3_SP2_c.t1	XP_020880756.1
OG0015106	CP15_g34877_DN1_SP0_c.t1	XP_020886131.1
OG0015107	CP6_g7308_DN3_SP4_c.t1	XP_002868183.1
OG0015108	CP6_g7300_DN3_SP8_c.t1	XP_002868180.1
OG0015109	CP6_g7298_DN3_SP3_c.t1	XP_002870209.1
OG0015110	CP6_g7295_DN2_SP0_c.t1	XP_020873150.1
OG0015111	CP6_g7291_DN3_SP5_c.t1	XP_020873152.1
OG0015113	CP9_g28916_DN3_SP5_c.t1	XP_002887450.1
OG0015114	CP9_g28929_DN1_SP0_c.t1	XP_002888900.1
OG0015115	CP9_g28930_DN3_SP0_c.t1	XP_002888901.1
OG0015117	CP9_g28940_DN3_SP5_c.t1	XP_020889761.1
OG0015118	CP9_g28944_DN3_SP0_c.t1	XP_002887473.1
OG0015119	CP9_g28945_DN3_SP8_c.t1	XP_002888908.1
OG0015121	CP9_g28966_DN3_SP7_c.t1	XP_020890375.1
OG0015122	CP2_g48756_DN3_SP0_c.t1	XP_002865663.1
OG0015123	CP9_g28970_DN3_SP8_c.t1	XP_002887479.1
OG0015124	CP9_g28996_DN3_SP8_c.t1	XP_020889602.1
OG0015125	CP9_g29000_DN3_SP1_c.t1	XP_020891513.1
OG0015126	CP9_g29007_DN3_SP8_c.t1	XP_020890525.1
OG0015128	CP9_g29011_DN3_SP1_c.t1	XP_020891779.1
OG0015129	CP9_g29022_DN3_SP3_c.t1	XP_002887510.2
OG0015130	CP9_g29033_DN3_SP8_c.t1	XP_020890211.1
OG0015131	CP9_g29037_DN3_SP8_c.t1	XP_002888955.1
OG0015132	CP9_g29044_DN3_SP7_c.t1	XP_002888960.1
OG0015133	CP16_g55514_DN3_SP5_c.t1	XP_002878867.1
OG0015134	CP16_g55177_DN3_SP7_c.t1	XP_002880630.1
OG0015135	CP9_g29066_DN3_SP1_c.t1	XP_002887534.1
OG0015136	CP9_g29071_DN3_SP8_c.t1	XP_002887536.1
OG0015137	CP9_g29073_DN2_SP0_c.t1	XP_002888972.1
OG0015138	CP9_g29080_DN3_SP7_c.t1	XP_020890840.1
OG0015140	CP13_g19625_DN1_SP0_c.t1	XP_020879994.1
OG0015142	CP9_g29101_DN3_SP4_c.t1	XP_020891188.1
OG0015143	CP9_g29105_DN2_SP3_c.t1	XP_020889973.1
OG0015144	CP9_g29111_DN3_SP8_c.t1	XP_020865799.1
OG0015145	CP9_g29112_DN3_SP0_c.t1	XP_020890662.1
OG0015146	CP9_g29114_DN3_SP8_c.t1	XP_002887558.1
OG0015147	CP9_g28450_DN3_SP8_c.t1	XP_020889622.1
OG0015148	CP9_g28451_DN3_SP8_c.t1	XP_020889619.1
OG0015149	CP9_g28459_DN3_SP1_c.t1	XP_020865731.1
OG0015151	CP9_g28466_DN3_SP3_c.t1	XP_020889995.1
OG0015152	CP9_g28471_DN3_SP8_c.t1	XP_002887207.2
OG0015153	CP9_g28477_DN3_SP0_c.t1	XP_002887211.1
OG0015155	CP9_g28485_DN3_SP2_c.t1	XP_002888693.1
OG0015156	CP9_g28495_DN3_SP1_c.t1	XP_020889701.1
OG0015157	CP9_g28500_DN3_SP8_c.t1	XP_002888705.1
OG0015158	CP9_g28508_DN3_SP3_c.t1	XP_020889980.1
OG0015159	CP5_g1153_DN3_SP5_c.t1	XP_002867449.1
OG0015160	CP5_g1136_DN3_SP5_c.t1	XP_020875291.1
OG0015161	CP5_g1135_DN3_SP8_c.t1	XP_020872609.1
OG0015162	CP5_g1131_DN3_SP7_c.t1	XP_002867439.1
OG0015163	CP5_g1127_DN3_SP0_c.t1	XP_002869484.1
OG0015164	CP5_g1120_DN3_SP4_c.t1	XP_002869476.1
OG0015165	CP5_g1101_DN3_SP8_c.t1	XP_002869462.1
OG0015166	CP5_g1100_DN3_SP8_c.t1	XP_020874784.1
OG0015167	CP5_g1090_DN3_SP7_c.t1	XP_020875094.1
OG0015168	CP1_g38354_DN3_SP0_c.t1	XP_020872896.1
OG0015169	CP5_g1084_DN3_SP3_c.t1	XP_020874615.1
OG0015170	CP5_g1076_DN3_SP8_c.t1	XP_002867420.1
OG0015171	CP8_g53281_DN3_SP8_c.t1	XP_020882286.1
OG0015172	CP2_g48911_DN3_SP8_c.t1	XP_002887945.2
OG0015173	CP2_g48902_DN3_SP1_c.t1	XP_020889855.1
OG0015174	CP2_g48889_DN3_SP0_c.t1	XP_002887931.1
OG0015175	CP5_g1470_DN3_SP6_c.t1	XP_020872924.1
OG0015176	CP5_g1444_DN3_SP8_c.t1	XP_002870728.1
OG0015177	CP5_g1391_DN3_SP5_c.t1	XP_020875357.1
OG0015178	CP5_g1389_DN3_SP4_c.t1	XP_020872393.1
OG0015179	CP5_g1385_DN3_SP0_c.t1	XP_020874222.1
OG0015180	CP10_g42497_DN3_SP8_c.t1	XP_002877258.1
OG0015181	CP3_g15777_DN3_SP8_c.t1	XP_020879949.1
OG0015182	CP2_g48853_DN3_SP8_c.t1	XP_020881516.1
OG0015183	CP13_g19191_DN3_SP5_c.t1	XP_002877110.1
OG0015184	CP13_g19175_DN3_SP0_c.t1	XP_020881980.1
OG0015185	CP13_g19217_DN3_SP8_c.t1	XP_020881549.1
OG0015186	CP13_g19232_DN3_SP0_c.t1	XP_020880227.1
OG0015187	CP13_g19246_DN3_SP6_c.t1	XP_002877061.1
OG0015188	CP13_g19260_DN3_SP7_c.t1	XP_002875388.1
OG0015189	CP13_g19262_DN3_SP0_c.t1	XP_002875384.1
OG0015190	CP13_g19268_DN3_SP0_c.t1	XP_002877044.1
OG0015191	CP13_g19282_DN2_SP0_c.t1	XP_002875369.2
OG0015192	CP13_g19293_DN3_SP8_c.t1	XP_020880805.1
OG0015193	CP13_g19297_DN3_SP4_c.t1	XP_020881368.1
OG0015194	CP13_g19298_DN3_SP8_c.t1	XP_002875358.1
OG0015195	CP13_g19299_DN3_SP8_c.t1	XP_020880797.1
OG0015196	CP13_g19304_DN3_SP5_c.t1	XP_002877014.1
OG0015197	CP13_g19315_DN3_SP8_c.t1	XP_002877008.1
OG0015198	CP13_g19321_DN3_SP2_c.t1	XP_020880415.1
OG0015199	CP13_g19337_DN3_SP0_c.t1	XP_020882470.1
OG0015200	CP13_g19340_DN3_SP0_c.t1	XP_020880204.1
OG0015201	CP13_g19341_DN3_SP8_c.t1	XP_020881163.1
OG0015202	CP13_g19356_DN3_SP7_c.t1	XP_020880094.1
OG0015203	CP13_g19363_DN3_SP1_c.t1	XP_002876976.1
OG0015204	CP13_g19395_DN3_SP0_c.t1	XP_002875311.1
OG0015205	CP13_g19401_DN3_SP5_c.t1	XP_020880635.1
OG0015206	CP13_g19403_DN3_SP0_c.t1	XP_020880287.1
OG0015207	CP13_g19404_DN3_SP0_c.t1	XP_002875299.2
OG0015208	CP7_g45916_DN3_SP6_c.t1	XP_020867432.1
OG0015209	CP13_g19434_DN3_SP7_c.t1	XP_020881694.1
OG0015211	CP13_g19442_DN3_SP0_c.t1	XP_002875269.1
OG0015213	CP9_g28594_DN3_SP0_c.t1	XP_002863114.2
OG0015214	CP9_g28551_DN3_SP0_c.t1	XP_020889787.1
OG0015215	CP9_g28547_DN3_SP2_c.t1	XP_002887240.1
OG0015216	CP9_g28543_DN3_SP6_c.t1	XP_020890389.1
OG0015217	CP6_g7414_DN3_SP8_c.t1	XP_020874501.1
OG0015218	CP9_g28531_DN3_SP5_c.t1	XP_020891192.1
OG0015219	CP13_g19922_DN3_SP1_c.t1	XP_002865215.1
OG0015220	CP13_g19923_DN3_SP2_c.t1	XP_020866532.1
OG0015221	CP13_g19934_DN2_SP7_c.t1	XP_020867421.1
OG0015222	CP13_g19940_DN3_SP3_c.t1	XP_020888030.1
OG0015223	CP13_g19956_DN3_SP0_c.t1	XP_020871508.1
OG0015224	CP13_g19998_DN3_SP8_c.t1	XP_002865252.1
OG0015225	CP13_g19999_DN3_SP0_c.t1	XP_020885764.1
OG0015226	CP13_g20000_DN3_SP8_c.t1	XP_020885771.1
OG0015227	CP10_g43828_DN3_SP0_c.t1	XP_020888491.1
OG0015228	CP13_g20042_DN3_SP8_c.t1	XP_020877457.1
OG0015229	CP1_g38125_DN3_SP0_c.t1	XP_002894216.1
OG0015230	CP1_g38123_DN3_SP8_c.t1	XP_020866717.1
OG0015231	CP1_g38116_DN3_SP0_c.t1	XP_020866697.1
OG0015232	CP1_g38111_DN3_SP0_c.t1	XP_020866735.1
OG0015233	CP1_g38110_DN3_SP8_c.t1	XP_020866709.1
OG0015234	CP1_g38108_DN2_SP3_c.t1	XP_002891545.1
OG0015235	CP1_g38107_DN3_SP8_c.t1	XP_020866704.1
OG0015236	CP1_g38105_DN3_SP8_c.t1	XP_002894226.1
OG0015237	CP1_g38093_DN3_SP7_c.t1	XP_002894234.1
OG0015238	CP1_g38083_DN3_SP0_c.t1	XP_002894245.1
OG0015239	CP1_g38071_DN3_SP8_c.t1	XP_020867279.1
OG0015240	CP1_g38070_DN3_SP5_c.t1	XP_002894253.1
OG0015241	CP1_g38062_DN2_SP0_c.t1	XP_020867974.1
OG0015242	CP1_g38061_DN3_SP2_c.t1	XP_020867977.1
OG0015243	CP1_g38051_DN2_SP0_c.t1	XP_002894266.1
OG0015244	CP1_g38027_DN3_SP8_c.t1	XP_002894284.1
OG0015245	CP1_g38010_DN3_SP0_c.t1	XP_020869713.1
OG0015246	CP1_g38009_DN3_SP5_c.t1	XP_002891617.1
OG0015247	CP1_g37997_DN1_SP0_c.t1	XP_020883254.1
OG0015248	CP1_g37981_DN3_SP0_c.t1	XP_020870338.1
OG0015250	CP1_g37979_DN3_SP3_c.t1	XP_020869126.1
OG0015251	CP9_g29659_DN3_SP0_c.t1	XP_020891525.1
OG0015252	CP16_g55136_DN3_SP0_c.t1	XP_002880597.1
OG0015253	CP1_g37955_DN3_SP7_c.t1	XP_002891654.2
OG0015254	CP1_g37948_DN3_SP0_c.t1	XP_020869703.1
OG0015255	CP1_g37900_DN3_SP3_c.t1	XP_002894367.1
OG0015256	CP1_g37892_DN3_SP6_c.t1	XP_020869167.1
OG0015257	CP1_g37889_DN3_SP6_c.t1	XP_020868204.1
OG0015258	CP19_g18059_DN3_SP1_c.t1	XP_002869651.1
OG0015259	CP1_g37877_DN3_SP7_c.t1	XP_020868694.1
OG0015260	CP1_g37876_DN3_SP8_c.t1	XP_020868695.1
OG0015261	CP1_g37866_DN3_SP6_c.t1	XP_002894389.1
OG0015263	CP1_g37862_DN3_SP0_c.t1	XP_002894392.1
OG0015264	CP1_g37857_DN3_SP0_c.t1	XP_002891711.1
OG0015265	CP1_g37850_DN3_SP1_c.t1	XP_002891715.2
OG0015266	CP1_g37849_DN3_SP0_c.t1	XP_002891716.1
OG0015267	CP1_g37844_DN3_SP5_c.t1	XP_020870219.1
OG0015268	CP1_g37840_DN3_SP8_c.t1	XP_020868051.1
OG0015269	CP1_g37837_DN3_SP7_c.t1	XP_002894409.1
OG0015270	CP13_g20630_DN3_SP0_c.t1	XP_002863742.1
OG0015271	CP13_g20613_DN3_SP7_c.t1	XP_002865486.1
OG0015272	CP13_g20468_DN3_SP2_c.t1	XP_002865475.1
OG0015273	CP13_g20446_DN3_SP0_c.t1	XP_020879686.1
OG0015274	CP13_g20358_DN3_SP5_c.t1	XP_002865451.2
OG0015275	CP13_g20357_DN2_SP3_c.t1	XP_002865450.1
OG0015276	CP4_g25386_DN3_SP1_c.t1	XP_020883851.1
OG0015277	CP4_g25378_DN2_SP0_c.t1	XP_020883193.1
OG0015278	CP4_g25373_DN3_SP3_c.t1	XP_002881297.1
OG0015279	CP4_g25372_DN3_SP6_c.t1	XP_002879468.1
OG0015280	CP4_g25357_DN3_SP8_c.t1	XP_020885284.1
OG0015281	CP4_g25333_DN3_SP8_c.t1	XP_020885536.1
OG0015282	CP4_g25330_DN3_SP0_c.t1	XP_020885500.1
OG0015283	CP4_g25328_DN2_SP0_c.t1	XP_002879481.1
OG0015284	CP4_g25326_DN3_SP8_c.t1	XP_020885283.1
OG0015285	CP4_g25312_DN3_SP0_c.t1	XP_020884898.1
OG0015286	CP4_g25296_DN3_SP6_c.t1	XP_002879500.2
OG0015287	CP4_g25277_DN3_SP6_c.t1	XP_020883165.1
OG0015288	CP13_g19157_DN3_SP0_c.t1	XP_020882230.1
OG0015289	CP4_g25241_DN3_SP0_c.t1	XP_020883017.1
OG0015290	CP4_g25237_DN3_SP7_c.t1, CP18_g11576_DN2_SP0_c.t1	XP_020883015.1
OG0015291	CP4_g25236_DN3_SP7_c.t1	XP_020883013.1
OG0015292	CP4_g25232_DN3_SP8_c.t1	XP_002881375.1
OG0015293	CP4_g25230_DN3_SP8_c.t1	XP_020883896.1
OG0015294	CP4_g25229_DN3_SP0_c.t1	XP_020884114.1
OG0015295	CP4_g25203_DN3_SP0_c.t1	XP_020884540.1
OG0015296	CP4_g25199_DN3_SP5_c.t1	XP_020885487.1
OG0015297	CP4_g25194_DN3_SP8_c.t1	XP_020884546.1
OG0015298	CP4_g25186_DN3_SP1_c.t1	XP_002879558.1
OG0015299	CP8_g54405_DN3_SP0_c.t1	XP_020891377.1
OG0015301	CP4_g25147_DN3_SP8_c.t1	XP_020883696.1
OG0015302	CP6_g6870_DN2_SP0_c.t1	XP_020874816.1
OG0015303	CP6_g6875_DN3_SP4_c.t1	XP_020875336.1
OG0015304	CP6_g6879_DN3_SP0_c.t1, CP1_g38487_DN3_SP0_c.t1, CP16_g55186_DN3_SP0_c.t1	XP_020874447.1
OG0015306	CP6_g6890_DN3_SP8_c.t1	XP_020874453.1
OG0015309	CP6_g6910_DN3_SP7_c.t1	XP_020874536.1
OG0015310	CP6_g6927_DN3_SP8_c.t1	XP_020875080.1
OG0015311	CP6_g6928_DN3_SP8_c.t1	XP_020875072.1
OG0015312	CP6_g6943_DN3_SP4_c.t1	XP_002867982.1
OG0015313	CP6_g6948_DN3_SP0_c.t1	XP_020872783.1
OG0015314	CP6_g6964_DN3_SP8_c.t1	XP_020872693.1
OG0015316	CP6_g6986_DN3_SP6_c.t1	XP_020875241.1
OG0015318	CP6_g7004_DN3_SP3_c.t1	XP_020872369.1
OG0015320	CP6_g7008_DN3_SP6_c.t1	XP_002868009.1
OG0015321	CP16_g55240_DN3_SP6_c.t1	XP_002880654.1
OG0015322	CP6_g7027_DN3_SP8_c.t1	XP_002870075.1
OG0015323	CP6_g7049_DN3_SP8_c.t1	XP_002870087.1
OG0015324	CP6_g7051_DN3_SP7_c.t1	XP_002868041.1
OG0015325	CP6_g7052_DN3_SP7_c.t1	XP_020873201.1
OG0015326	CP6_g7069_DN2_SP0_c.t1	XP_020875200.1
OG0015327	CP6_g7097_DN3_SP8_c.t1	XP_020875333.1
OG0015328	CP6_g7120_DN3_SP8_c.t1	XP_002870120.1
OG0015329	CP6_g7122_DN3_SP8_c.t1	XP_002870121.1
OG0015330	CP5_g2090_DN3_SP3_c.t1	XP_002870448.1
OG0015331	CP13_g19880_DN3_SP0_c.t1	XP_002865197.1
OG0015332	CP13_g19138_DN3_SP7_c.t1	XP_020879900.1
OG0015333	CP3_g14271_DN3_SP0_c.t1	XP_002876062.1
OG0015335	CP3_g14301_DN3_SP0_c.t1	XP_002876048.2
OG0015336	CP10_g43877_DN3_SP0_c.t1	XP_002877760.1
OG0015337	CP3_g14337_DN3_SP8_c.t1	XP_002876029.2
OG0015338	CP3_g14341_DN3_SP2_c.t1	XP_020879854.1
OG0015340	CP3_g14355_DN3_SP6_c.t1	XP_020881929.1
OG0015341	CP3_g14356_DN3_SP1_c.t1	XP_002876018.2
OG0015342	CP3_g14366_DN3_SP4_c.t1	XP_020882419.1
OG0015343	CP8_g53192_DN3_SP4_c.t1	XP_002865911.1, XP_002862543.1
OG0015344	CP8_g53175_DN3_SP0_c.t1	XP_020880591.1
OG0015345	CP8_g53170_DN3_SP0_c.t1	XP_002865899.1
OG0015346	CP8_g53164_DN3_SP2_c.t1	XP_020890179.1
OG0015347	CP8_g53163_DN3_SP8_c.t1	XP_020890172.1
OG0015348	CP8_g53143_DN3_SP0_c.t1	XP_002865887.2
OG0015349	CP8_g53140_DN3_SP8_c.t1	XP_002864144.1
OG0015350	CP8_g53121_DN3_SP8_c.t1	XP_020866013.1
OG0015351	CP8_g53096_DN3_SP8_c.t1	XP_020871626.1
OG0015352	CP8_g53108_DN3_SP8_c.t1	XP_002865872.1
OG0015353	CP2_g49047_DN3_SP8_c.t1	XP_020871145.1
OG0015354	CP8_g53087_DN3_SP8_c.t1	XP_002862981.1
OG0015355	CP8_g52978_DN3_SP5_c.t1	XP_002864091.1
OG0015356	CP8_g52990_DN3_SP8_c.t1	XP_020878671.1
OG0015357	CP8_g52988_DN3_SP8_c.t1	XP_002864093.1
OG0015358	CP8_g53104_DN3_SP2_c.t1	XP_002883761.1
OG0015359	CP15_g35005_DN3_SP2_c.t1	XP_002885895.1
OG0015360	CP15_g34941_DN3_SP8_c.t1	XP_002883819.2
OG0015361	CP15_g34915_DN3_SP0_c.t1	XP_002885903.1
OG0015362	CP15_g34914_DN3_SP7_c.t1	XP_020887198.1
OG0015363	CP15_g35131_DN3_SP3_c.t1	XP_002883812.1
OG0015364	CP15_g34878_DN2_SP1_c.t1	XP_002883829.2
OG0015365	CP15_g34875_DN3_SP8_c.t1	XP_020887294.1
OG0015366	CP15_g34839_DN3_SP4_c.t1	XP_020888996.1
OG0015367	CP15_g34750_DN2_SP0_c.t1	XP_020888086.1
OG0015368	CP15_g34744_DN3_SP3_c.t1	XP_002883848.1
OG0015369	CP15_g34510_DN3_SP7_c.t1	XP_020886824.1
OG0015370	CP17_g5005_DN3_SP6_c.t1	XP_002883884.1
OG0015371	CP17_g4845_DN3_SP8_c.t1	XP_020887938.1
OG0015372	CP17_g4836_DN3_SP0_c.t1	XP_002885955.1
OG0015373	CP10_g44016_DN2_SP0_c.t1	XP_002883932.1
OG0015374	CP2_g48838_DN3_SP0_c.t1	XP_020880455.1
OG0015375	CP10_g43977_DN3_SP0_c.t1	XP_020889359.1
OG0015376	CP10_g43949_DN3_SP8_c.t1	XP_020889070.1
OG0015377	CP10_g43884_DN3_SP3_c.t1	XP_020888609.1
OG0015378	CP10_g43881_DN3_SP8_c.t1	XP_020887486.1
OG0015379	CP19_g18258_DN3_SP1_c.t1	XP_020873406.1
OG0015382	CP19_g18374_DN3_SP0_c.t1	XP_020873392.1
OG0015383	CP19_g18377_DN3_SP0_c.t1	XP_020873409.1
OG0015384	CP19_g18385_DN1_SP0_c.t1	XP_002869799.1
OG0015385	CP19_g18399_DN3_SP0_c.t1	XP_020873686.1
OG0015386	CP19_g18426_DN1_SP0_c.t1	XP_002869819.2
OG0015387	CP19_g18429_DN3_SP0_c.t1	XP_020873677.1
OG0015388	CP19_g18460_DN3_SP0_c.t1	XP_020873777.1
OG0015389	CP6_g6835_DN3_SP8_c.t1	XP_002867914.1
OG0015390	CP6_g6818_DN3_SP0_c.t1	XP_002867893.1
OG0015391	CP6_g6800_DN3_SP0_c.t1	XP_020872754.1
OG0015392	CP6_g6781_DN3_SP8_c.t1	XP_002869927.1
OG0015393	CP6_g6775_DN3_SP0_c.t1	XP_002869925.1
OG0015394	CP6_g6770_DN3_SP8_c.t1	XP_002867872.1
OG0015395	CP6_g6765_DN3_SP7_c.t1	XP_020875731.1
OG0015396	CP6_g6763_DN3_SP0_c.t1	XP_020873942.1
OG0015397	CP6_g6742_DN3_SP0_c.t1	XP_020875590.1
OG0015398	CP6_g6741_DN3_SP2_c.t1	XP_020875589.1
OG0015399	CP6_g6738_DN3_SP6_c.t1	XP_002869899.1
OG0015400	CP6_g6729_DN2_SP0_c.t1	XP_002869895.2
OG0015401	CP6_g6726_DN3_SP0_c.t1	XP_020872902.1
OG0015402	CP6_g6723_DN3_SP0_c.t1	XP_020872906.1
OG0015403	CP6_g6721_DN3_SP0_c.t1	XP_002867854.1
OG0015404	CP6_g7299_DN3_SP1_c.t1	XP_002871951.1
OG0015406	CP6_g6702_DN3_SP8_c.t1	XP_020873497.1
OG0015407	CP6_g6689_DN3_SP1_c.t1	XP_002869877.1
OG0015408	CP19_g18521_DN3_SP2_c.t1	XP_020873257.1
OG0015409	CP13_g19680_DN3_SP8_c.t1	XP_020881291.1
OG0015410	CP19_g18509_DN3_SP0_c.t1	XP_020873824.1
OG0015411	CP19_g18505_DN3_SP3_c.t1	XP_020873234.1
OG0015412	CP1_g41041_DN3_SP1_c.t1	XP_002893977.1
