Orthogroup	Conringia_planisiliqua	Eutrema_salsugineum
OG0015261	CP1_g37866_DN3_SP6_c.t1	XP_006392902.1
OG0015263	CP1_g37862_DN3_SP0_c.t1	XP_006392896.1
OG0015264	CP1_g37857_DN3_SP0_c.t1	XP_024005951.1
OG0015265	CP1_g37850_DN3_SP1_c.t1	XP_006392871.1
OG0015266	CP1_g37849_DN3_SP0_c.t1	XP_006392869.2
OG0015267	CP1_g37844_DN3_SP5_c.t1	XP_006392865.1
OG0015268	CP1_g37840_DN3_SP8_c.t1	XP_006392859.1
OG0015269	CP1_g37837_DN3_SP7_c.t1	XP_006392855.1
OG0015270	CP13_g20630_DN3_SP0_c.t1	XP_006403355.1
OG0015271	CP13_g20613_DN3_SP7_c.t1	XP_006403354.1
OG0015272	CP13_g20468_DN3_SP2_c.t1	XP_006403335.1
OG0015273	CP13_g20446_DN3_SP0_c.t1	XP_006403322.1
OG0015274	CP13_g20358_DN3_SP5_c.t1	XP_006403290.1
OG0015275	CP13_g20357_DN2_SP3_c.t1	XP_006403287.1
OG0015276	CP4_g25386_DN3_SP1_c.t1	XP_024003744.1
OG0015277	CP4_g25378_DN2_SP0_c.t1	XP_006410512.2
OG0015278	CP4_g25373_DN3_SP3_c.t1	XP_006410516.1
OG0015279	CP4_g25372_DN3_SP6_c.t1	XP_006410517.1
OG0015280	CP4_g25357_DN3_SP8_c.t1	XP_006410529.1
OG0015281	CP4_g25333_DN3_SP8_c.t1	XP_006410553.1
OG0015282	CP4_g25330_DN3_SP0_c.t1	XP_006410556.1
OG0015283	CP4_g25328_DN2_SP0_c.t1	XP_006410559.1
OG0015284	CP4_g25326_DN3_SP8_c.t1	XP_006410561.1
OG0015285	CP4_g25312_DN3_SP0_c.t1	XP_006410576.1
OG0015286	CP4_g25296_DN3_SP6_c.t1	XP_006410591.1
OG0015287	CP4_g25277_DN3_SP6_c.t1	XP_006410612.1
OG0015288	CP13_g19157_DN3_SP0_c.t1	XP_024006856.1
OG0015289	CP4_g25241_DN3_SP0_c.t1	XP_006410657.1
OG0015290	CP4_g25237_DN3_SP7_c.t1, CP18_g11576_DN2_SP0_c.t1	XP_006410660.1
OG0015291	CP4_g25236_DN3_SP7_c.t1	XP_006410662.1
OG0015292	CP4_g25232_DN3_SP8_c.t1	XP_006410668.1
OG0015293	CP4_g25230_DN3_SP8_c.t1	XP_024003831.1
OG0015295	CP4_g25203_DN3_SP0_c.t1	XP_006410699.1
OG0015296	CP4_g25199_DN3_SP5_c.t1	XP_006410702.2
OG0015297	CP4_g25194_DN3_SP8_c.t1	XP_024016803.1
OG0015298	CP4_g25186_DN3_SP1_c.t1	XP_006410717.1
OG0015299	CP8_g54405_DN3_SP0_c.t1	XP_006400487.1
OG0015301	CP4_g25147_DN3_SP8_c.t1	XP_006410762.2
OG0015302	CP6_g6870_DN2_SP0_c.t1	XP_006413978.1
OG0015303	CP6_g6875_DN3_SP4_c.t1	XP_006413982.1
OG0015304	CP6_g6879_DN3_SP0_c.t1, CP1_g38487_DN3_SP0_c.t1, CP16_g55186_DN3_SP0_c.t1	XP_024004747.1
OG0015306	CP6_g6890_DN3_SP8_c.t1	XP_006413999.1
OG0015309	CP6_g6910_DN3_SP7_c.t1	XP_006414031.2
OG0015310	CP6_g6927_DN3_SP8_c.t1	XP_006414051.1
OG0015311	CP6_g6928_DN3_SP8_c.t1	XP_006414054.1
OG0015312	CP6_g6943_DN3_SP4_c.t1	XP_006414073.1
OG0015313	CP6_g6948_DN3_SP0_c.t1	XP_024004344.1
OG0015314	CP6_g6964_DN3_SP8_c.t1	XP_006414097.1
OG0015316	CP6_g6986_DN3_SP6_c.t1	XP_024005912.1
OG0015317	CP6_g6987_DN3_SP1_c.t1	XP_024005776.1
OG0015318	CP6_g7004_DN3_SP3_c.t1	XP_024004759.1
OG0015320	CP6_g7008_DN3_SP6_c.t1	XP_006414145.2
OG0015321	CP16_g55240_DN3_SP6_c.t1	XP_006405110.1
OG0015322	CP6_g7027_DN3_SP8_c.t1	XP_006414167.1
OG0015323	CP6_g7049_DN3_SP8_c.t1	XP_006414191.1
OG0015324	CP6_g7051_DN3_SP7_c.t1	XP_024004724.1
OG0015325	CP6_g7052_DN3_SP7_c.t1	XP_006414193.1
OG0015326	CP6_g7069_DN2_SP0_c.t1	XP_006414208.1
OG0015327	CP6_g7097_DN3_SP8_c.t1	XP_006414236.1
OG0015328	CP6_g7120_DN3_SP8_c.t1	XP_024004457.1
OG0015329	CP6_g7122_DN3_SP8_c.t1	XP_006414266.1
OG0015330	CP5_g2090_DN3_SP3_c.t1	XP_024007533.1
OG0015331	CP13_g19880_DN3_SP0_c.t1	XP_006398328.1
OG0015332	CP13_g19138_DN3_SP7_c.t1	XP_006395311.1
OG0015333	CP3_g14271_DN3_SP0_c.t1	XP_006403968.1
OG0015335	CP3_g14301_DN3_SP0_c.t1	XP_006404003.1
OG0015336	CP10_g43877_DN3_SP0_c.t1	XP_006404011.1
OG0015337	CP3_g14337_DN3_SP8_c.t1	XP_006404033.2
OG0015338	CP3_g14341_DN3_SP2_c.t1	XP_024014609.1
OG0015340	CP3_g14355_DN3_SP6_c.t1	XP_006404047.1
OG0015341	CP3_g14356_DN3_SP1_c.t1	XP_006404048.1
OG0015342	CP3_g14366_DN3_SP4_c.t1	XP_006404056.1
OG0015343	CP8_g53192_DN3_SP4_c.t1	XP_006401831.1
OG0015344	CP8_g53175_DN3_SP0_c.t1	XP_006401848.1
OG0015345	CP8_g53170_DN3_SP0_c.t1	XP_006401856.1
OG0015346	CP8_g53164_DN3_SP2_c.t1	XP_006401865.1
OG0015347	CP8_g53163_DN3_SP8_c.t1	XP_024012063.1
OG0015348	CP8_g53143_DN3_SP0_c.t1	XP_006401878.1
OG0015349	CP8_g53140_DN3_SP8_c.t1	XP_006401880.1
OG0015350	CP8_g53121_DN3_SP8_c.t1	XP_006401906.1
OG0015351	CP8_g53096_DN3_SP8_c.t1	XP_006401934.1
OG0015352	CP8_g53108_DN3_SP8_c.t1	XP_024011619.1
OG0015353	CP2_g49047_DN3_SP8_c.t1	XP_006391903.1
OG0015354	CP8_g53087_DN3_SP8_c.t1	XP_024012599.1
OG0015355	CP8_g52978_DN3_SP5_c.t1	XP_006402036.1
OG0015356	CP8_g52990_DN3_SP8_c.t1	XP_006402027.1
OG0015357	CP8_g52988_DN3_SP8_c.t1	XP_024012397.1
OG0015358	CP8_g53104_DN3_SP2_c.t1	XP_024012257.1
OG0015359	CP15_g35005_DN3_SP2_c.t1	XP_006409673.1
OG0015360	CP15_g34941_DN3_SP8_c.t1	XP_024016501.1
OG0015361	CP15_g34915_DN3_SP0_c.t1	XP_006409669.2
OG0015362	CP15_g34914_DN3_SP7_c.t1	XP_006409668.1
OG0015363	CP15_g35131_DN3_SP3_c.t1	XP_024016608.1
OG0015364	CP15_g34878_DN2_SP1_c.t1	XP_024016512.1
OG0015365	CP15_g34875_DN3_SP8_c.t1	XP_006409660.1
OG0015366	CP15_g34839_DN3_SP4_c.t1	XP_006409653.1
OG0015367	CP15_g34750_DN2_SP0_c.t1	XP_006409649.1
OG0015368	CP15_g34744_DN3_SP3_c.t1	XP_006409644.1
OG0015369	CP15_g34510_DN3_SP7_c.t1	XP_006409633.1
OG0015370	CP17_g5005_DN3_SP6_c.t1	XP_006409584.1
OG0015371	CP17_g4845_DN3_SP8_c.t1	XP_006409563.1
OG0015372	CP17_g4836_DN3_SP0_c.t1	XP_006409562.1
OG0015373	CP10_g44016_DN2_SP0_c.t1	XP_024016593.1
OG0015374	CP2_g48838_DN3_SP0_c.t1	XP_024006708.1
OG0015375	CP10_g43977_DN3_SP0_c.t1	XP_006409442.1
OG0015376	CP10_g43949_DN3_SP8_c.t1	XP_006409434.1
OG0015377	CP10_g43884_DN3_SP3_c.t1	XP_006409387.1
OG0015378	CP10_g43881_DN3_SP8_c.t1	XP_006409384.1
OG0015379	CP19_g18258_DN3_SP1_c.t1	XP_024005496.1
OG0015382	CP19_g18374_DN3_SP0_c.t1	XP_024004511.1
OG0015383	CP19_g18377_DN3_SP0_c.t1	XP_024005523.1
OG0015384	CP19_g18385_DN1_SP0_c.t1	XP_006413603.1
OG0015386	CP19_g18426_DN1_SP0_c.t1	XP_006413646.1
OG0015387	CP19_g18429_DN3_SP0_c.t1	XP_006413651.1
OG0015388	CP19_g18460_DN3_SP0_c.t1	XP_006413686.2
OG0015389	CP6_g6835_DN3_SP8_c.t1	XP_024004589.1
OG0015390	CP6_g6818_DN3_SP0_c.t1	XP_006413905.1
OG0015391	CP6_g6800_DN3_SP0_c.t1	XP_006413884.1
OG0015392	CP6_g6781_DN3_SP8_c.t1	XP_006413860.1
OG0015393	CP6_g6775_DN3_SP0_c.t1	XP_006413853.1
OG0015394	CP6_g6770_DN3_SP8_c.t1	XP_006413844.1
OG0015395	CP6_g6765_DN3_SP7_c.t1	XP_024005176.1
OG0015396	CP6_g6763_DN3_SP0_c.t1	XP_006413824.1
OG0015397	CP6_g6742_DN3_SP0_c.t1	XP_006413812.1
OG0015398	CP6_g6741_DN3_SP2_c.t1	XP_006413810.1
OG0015399	CP6_g6738_DN3_SP6_c.t1	XP_006413803.1
OG0015400	CP6_g6729_DN2_SP0_c.t1	XP_006413798.1
OG0015401	CP6_g6726_DN3_SP0_c.t1	XP_006413795.2
OG0015402	CP6_g6722_DN3_SP0_c.t1, CP6_g6723_DN3_SP0_c.t1	XP_006413790.1
OG0015403	CP6_g6721_DN3_SP0_c.t1	XP_006413788.1
OG0015404	CP6_g7299_DN3_SP1_c.t1	XP_006414447.1
OG0015406	CP6_g6702_DN3_SP8_c.t1	XP_006413771.1
OG0015407	CP6_g6689_DN3_SP1_c.t1	XP_024005516.1
OG0015408	CP19_g18521_DN3_SP2_c.t1	XP_006413749.1
OG0015409	CP13_g19680_DN3_SP8_c.t1	XP_024011022.1
OG0015410	CP19_g18509_DN3_SP0_c.t1	XP_006413733.1
OG0015411	CP19_g18505_DN3_SP3_c.t1	XP_024005159.1
OG0015412	CP1_g41041_DN3_SP1_c.t1	XP_006393748.1
OG0015413	CP19_g18495_DN3_SP0_c.t1	XP_006413724.1
OG0015414	CP6_g6848_DN3_SP1_c.t1	XP_024005651.1
OG0015415	CP6_g6855_DN3_SP0_c.t1	XP_006413956.2
OG0015417	CP22_g17594_DN3_SP3_c.t1	XP_006405268.1
OG0015419	CP22_g17681_DN3_SP8_c.t1	XP_006405260.1
OG0015420	CP22_g17340_DN3_SP8_c.t1	XP_006403394.1
OG0015421	CP6_g7217_DN3_SP8_c.t1	XP_006414365.1
OG0015422	CP6_g7194_DN3_SP7_c.t1	XP_006414341.1
OG0015423	CP6_g7181_DN3_SP4_c.t1	XP_006414329.1
OG0015424	CP6_g7212_DN3_SP8_c.t1	XP_006414361.1
OG0015425	CP6_g7179_DN3_SP5_c.t1	XP_006414326.1
OG0015426	CP6_g7167_DN3_SP4_c.t1	XP_024004679.1
OG0015427	CP6_g7157_DN3_SP8_c.t1	XP_006414304.1
OG0015428	CP6_g7155_DN3_SP4_c.t1	XP_024005861.1
OG0015429	CP6_g7139_DN3_SP8_c.t1	XP_006414285.1
OG0015430	CP10_g42105_DN2_SP0_c.t1	XP_006408558.1
OG0015431	CP10_g42111_DN2_SP0_c.t1	XP_006408554.1
OG0015432	CP10_g42112_DN3_SP0_c.t1	XP_006408552.1
OG0015433	CP10_g42114_DN3_SP1_c.t1	XP_006408551.1
OG0015434	CP10_g42125_DN3_SP3_c.t1	XP_006408540.1
OG0015435	CP10_g42138_DN3_SP6_c.t1	XP_006408525.1
OG0015436	CP10_g42145_DN3_SP7_c.t1	XP_006408516.2
OG0015437	CP2_g47582_DN3_SP0_c.t1	XP_024007377.1
OG0015439	CP2_g47563_DN3_SP7_c.t1	XP_006393835.1
OG0015440	CP2_g47557_DN3_SP5_c.t1	XP_024007178.1
OG0015441	CP2_g47559_DN3_SP5_c.t1	XP_006393830.1
OG0015442	CP3_g15979_DN3_SP7_c.t1	XP_006406769.1
OG0015443	CP2_g47538_DN3_SP2_c.t1	XP_024006689.1
OG0015444	CP2_g47536_DN3_SP1_c.t1	XP_006393803.2
OG0015445	CP2_g47528_DN3_SP1_c.t1	XP_024007481.1
OG0015446	CP2_g47524_DN3_SP0_c.t1	XP_006393792.1
OG0015447	CP3_g13047_DN3_SP5_c.t1	XP_006403739.1
OG0015448	CP3_g13048_DN3_SP0_c.t1	XP_024012771.1
OG0015449	CP3_g13049_DN3_SP8_c.t1	XP_024012795.1
OG0015450	CP3_g13051_DN3_SP8_c.t1	XP_006402267.1
OG0015451	CP3_g13052_DN3_SP8_c.t1	XP_006402270.1
OG0015452	CP3_g13058_DN3_SP4_c.t1	XP_006402277.1
OG0015453	CP3_g13060_DN3_SP0_c.t1	XP_024012808.1
OG0015454	CP3_g13068_DN3_SP8_c.t1	XP_006402289.1
OG0015455	CP3_g13069_DN3_SP8_c.t1	XP_006402288.1
OG0015456	CP3_g13089_DN3_SP0_c.t1	XP_006402307.2
OG0015457	CP3_g13092_DN3_SP0_c.t1	XP_006402309.1
OG0015458	CP3_g13105_DN3_SP2_c.t1	XP_006402321.1
OG0015460	CP3_g13120_DN2_SP0_c.t1	XP_006402338.1
OG0015461	CP3_g13124_DN2_SP0_c.t1	XP_006402342.2
OG0015462	CP3_g13129_DN3_SP3_c.t1	XP_006402348.2
OG0015463	CP3_g13139_DN3_SP0_c.t1	XP_024012886.1
OG0015464	CP3_g13153_DN3_SP8_c.t1	XP_006402381.1
OG0015465	CP3_g13154_DN3_SP7_c.t1	XP_024012784.1
OG0015466	CP3_g13165_DN3_SP2_c.t1	XP_006402397.1
OG0015467	CP3_g13169_DN3_SP0_c.t1	XP_024012798.1
OG0015468	CP3_g13189_DN3_SP7_c.t1	XP_006402421.1
OG0015470	CP3_g13204_DN3_SP6_c.t1	XP_006402434.1
OG0015471	CP3_g13208_DN2_SP0_c.t1	XP_006402436.2
OG0015472	CP8_g53127_DN3_SP8_c.t1	XP_006401900.2
OG0015473	CP3_g13230_DN3_SP0_c.t1	XP_006402460.2
OG0015474	CP3_g13242_DN3_SP0_c.t1	XP_006402471.2
OG0015475	CP3_g13247_DN3_SP8_c.t1	XP_006402475.1
OG0015476	CP3_g13255_DN3_SP1_c.t1	XP_006402485.2
OG0015478	CP3_g13289_DN3_SP8_c.t1	XP_006402516.1
OG0015479	CP3_g13300_DN3_SP3_c.t1	XP_024012912.1
OG0015480	CP3_g13307_DN3_SP8_c.t1	XP_006402534.1
OG0015481	CP3_g13308_DN3_SP0_c.t1	XP_006402535.1
OG0015482	CP18_g12619_DN3_SP0_c.t1	XP_024016084.1
OG0015483	CP3_g13338_DN3_SP5_c.t1	XP_006402575.1
OG0015485	CP3_g13355_DN3_SP6_c.t1	XP_006402591.1
OG0015486	CP7_g45229_DN3_SP6_c.t1	XP_006415870.1
OG0015488	CP3_g13367_DN3_SP1_c.t1	XP_024012832.1
OG0015489	CP3_g13375_DN3_SP8_c.t1	XP_006402616.1
OG0015490	CP3_g13390_DN3_SP1_c.t1	XP_006402631.1
OG0015491	CP3_g13394_DN3_SP0_c.t1	XP_006402638.1
OG0015492	CP3_g13413_DN3_SP1_c.t1	XP_006402657.1
OG0015493	CP3_g13436_DN3_SP0_c.t1	XP_006402680.1
OG0015494	CP3_g13448_DN3_SP7_c.t1	XP_006402693.1
OG0015495	CP6_g7339_DN3_SP1_c.t1	XP_006414489.1
OG0015496	CP12_g31754_DN3_SP0_c.t1	XP_006396136.1
OG0015497	CP3_g13459_DN3_SP0_c.t1	XP_024012987.1
OG0015498	CP3_g13475_DN3_SP6_c.t1	XP_006402745.2
OG0015500	CP3_g13491_DN3_SP1_c.t1	XP_006402763.1
OG0015501	CP3_g13501_DN3_SP8_c.t1	XP_006402774.1
OG0015502	CP3_g13503_DN3_SP6_c.t1	XP_006402778.1
OG0015503	CP3_g13507_DN3_SP7_c.t1	XP_006402782.1
OG0015504	CP3_g13511_DN3_SP6_c.t1	XP_006402785.1
OG0015505	CP3_g13512_DN3_SP8_c.t1	XP_024012846.1
OG0015506	CP3_g13548_DN3_SP7_c.t1	XP_006402816.1
OG0015507	CP3_g13566_DN3_SP2_c.t1	XP_024013031.1
OG0015508	CP3_g13567_DN2_SP1_c.t1	XP_006402838.1
OG0015510	CP3_g13587_DN3_SP7_c.t1	XP_006402860.1
OG0015511	CP3_g13590_DN3_SP1_c.t1	XP_024012799.1
OG0015512	CP3_g13593_DN2_SP2_c.t1	XP_006402867.1
OG0015513	CP3_g13607_DN3_SP8_c.t1	XP_006402881.1
OG0015514	CP9_g29404_DN3_SP0_c.t1	XP_024008045.1
OG0015515	CP16_g55716_DN3_SP8_c.t1	XP_006408799.1
OG0015516	CP3_g13642_DN3_SP8_c.t1	XP_006402917.1
OG0015517	CP3_g13679_DN3_SP8_c.t1	XP_006402957.1
OG0015518	CP3_g13685_DN3_SP8_c.t1	XP_006402963.1
OG0015519	CP3_g13689_DN1_SP0_c.t1	XP_006402970.1
OG0015520	CP3_g14935_DN3_SP8_c.t1	XP_006419082.2
OG0015521	CP3_g13703_DN2_SP7_c.t1	XP_006402985.1
OG0015522	CP3_g13706_DN3_SP0_c.t1	XP_006402989.1
OG0015523	CP3_g13724_DN3_SP6_c.t1	XP_024013004.1
OG0015524	CP3_g13731_DN3_SP4_c.t1	XP_006403015.1
OG0015525	CP3_g13737_DN3_SP2_c.t1	XP_006403020.1
OG0015526	CP3_g13746_DN3_SP3_c.t1	XP_006403032.1
OG0015527	CP3_g13749_DN3_SP3_c.t1	XP_006403035.1
OG0015528	CP3_g13759_DN3_SP8_c.t1	XP_006403401.1
OG0015529	CP3_g13764_DN3_SP0_c.t1	XP_006403414.1
OG0015530	CP3_g13765_DN3_SP8_c.t1	XP_006403413.1
OG0015531	CP3_g13783_DN3_SP8_c.t1	XP_006403434.1
OG0015532	CP2_g48933_DN3_SP7_c.t1	XP_006391742.1
OG0015533	CP3_g13810_DN1_SP8_c.t1	XP_006403464.1
OG0015534	CP3_g13814_DN3_SP8_c.t1	XP_006403467.1
OG0015535	CP3_g13819_DN3_SP8_c.t1	XP_006403471.1
OG0015536	CP3_g13824_DN3_SP8_c.t1	XP_006403480.1
OG0015537	CP3_g13827_DN3_SP0_c.t1	XP_006403483.1
OG0015538	CP13_g19158_DN3_SP2_c.t1	XP_006395332.1
OG0015539	CP3_g13834_DN3_SP8_c.t1	XP_006403487.1
OG0015540	CP3_g13842_DN3_SP2_c.t1	XP_006403496.1
OG0015541	CP3_g13852_DN3_SP1_c.t1	XP_006403510.1
OG0015543	CP3_g13860_DN3_SP6_c.t1	XP_006403521.1
OG0015544	CP3_g13861_DN3_SP8_c.t1	XP_006403524.2
OG0015545	CP3_g13866_DN3_SP4_c.t1	XP_006403529.1
OG0015546	CP9_g28380_DN3_SP0_c.t1	XP_006391187.1
OG0015547	CP3_g13891_DN3_SP8_c.t1	XP_006403552.1
OG0015548	CP3_g13896_DN3_SP4_c.t1	XP_006403557.1
OG0015549	CP3_g13910_DN3_SP0_c.t1	XP_024013429.1
OG0015550	CP3_g13914_DN3_SP0_c.t1	XP_006403573.1
OG0015551	CP3_g13918_DN3_SP8_c.t1	XP_006403578.1
OG0015552	CP3_g13920_DN3_SP3_c.t1	XP_006403581.1
OG0015553	CP3_g13921_DN3_SP1_c.t1	XP_006403582.1
OG0015554	CP3_g13934_DN3_SP6_c.t1	XP_006391874.1, XP_006403600.1
OG0015555	CP1_g39418_DN3_SP8_c.t1	XP_024007003.1
OG0015556	CP5_g1785_DN3_SP2_c.t1	XP_024014709.1
OG0015557	CP3_g13964_DN3_SP0_c.t1	XP_006403633.1
OG0015558	CP3_g13967_DN3_SP3_c.t1	XP_006403637.1
OG0015559	CP3_g13972_DN3_SP8_c.t1	XP_006403644.1
OG0015561	CP3_g13998_DN3_SP0_c.t1	XP_006403675.1
OG0015562	CP12_g29824_DN3_SP0_c.t1	XP_006409010.1
OG0015563	CP3_g14049_DN3_SP8_c.t1	XP_024013439.1
OG0015564	CP3_g14058_DN3_SP6_c.t1	XP_006403735.1
OG0015565	CP3_g14064_DN3_SP5_c.t1	XP_024013547.1
OG0015566	CP3_g14079_DN3_SP3_c.t1	XP_024013698.1
OG0015567	CP3_g14091_DN2_SP0_c.t1	XP_006403780.1
OG0015568	CP3_g14094_DN3_SP6_c.t1	XP_024013521.1
OG0015569	CP3_g14097_DN3_SP1_c.t1	XP_006403785.1
OG0015570	CP3_g14107_DN3_SP0_c.t1	XP_006403797.1
OG0015571	CP8_g53357_DN3_SP8_c.t1	XP_006401652.1
OG0015572	CP8_g53343_DN3_SP8_c.t1	XP_006401666.1
OG0015573	CP8_g53311_DN3_SP8_c.t1	XP_006401702.1
OG0015574	CP8_g53309_DN3_SP8_c.t1	XP_006401705.1
OG0015575	CP8_g53296_DN3_SP3_c.t1	XP_006401720.1
OG0015576	CP8_g53295_DN3_SP6_c.t1	XP_006401721.1
OG0015577	CP6_g7264_DN3_SP8_c.t1	XP_006414396.1
OG0015578	CP12_g30836_DN3_SP0_c.t1	XP_006418742.1
OG0015579	CP12_g30837_DN3_SP6_c.t1	XP_006418741.2
OG0015580	CP12_g30844_DN3_SP8_c.t1	XP_006418731.1
OG0015581	CP12_g30846_DN3_SP1_c.t1	XP_006418721.1
OG0015582	CP12_g30849_DN3_SP5_c.t1	XP_006418716.1
OG0015583	CP12_g30860_DN3_SP1_c.t1	XP_006418701.1
OG0015584	CP12_g30864_DN3_SP0_c.t1	XP_006418697.2
OG0015585	CP12_g30871_DN3_SP0_c.t1	XP_006418686.1
OG0015586	CP12_g30889_DN3_SP0_c.t1	XP_024009649.1
OG0015587	CP12_g30894_DN3_SP0_c.t1	XP_006418656.1
OG0015588	CP12_g30908_DN2_SP0_c.t1	XP_006418648.1
OG0015589	CP12_g30909_DN3_SP6_c.t1, CP12_g30910_DN3_SP1_c.t1	XP_024009561.1
OG0015590	CP12_g30960_DN3_SP1_c.t1	XP_006418630.2
OG0015591	CP12_g30961_DN3_SP3_c.t1	XP_024009714.1
OG0015592	CP12_g31029_DN3_SP7_c.t1	XP_006418578.1
OG0015593	CP12_g31028_DN3_SP8_c.t1	XP_006418576.1
OG0015594	CP12_g31067_DN3_SP8_c.t1	XP_006418568.1
OG0015595	CP12_g31071_DN3_SP3_c.t1	XP_006418561.1
OG0015596	CP12_g31088_DN3_SP7_c.t1	XP_006418560.1
OG0015597	CP12_g31126_DN3_SP0_c.t1	XP_006418554.1
OG0015598	CP12_g31138_DN3_SP8_c.t1	XP_006418545.1
OG0015599	CP12_g31242_DN3_SP4_c.t1	XP_006418528.1
OG0015600	CP12_g31288_DN3_SP0_c.t1	XP_006395112.1
OG0015601	CP12_g31493_DN3_SP0_c.t1	XP_006396162.1
OG0015602	CP12_g31703_DN3_SP8_c.t1	XP_006396141.1
OG0015603	CP3_g15736_DN3_SP1_c.t1	XP_006419140.2
OG0015604	CP17_g6019_DN2_SP6_c.t1	XP_006396130.1
OG0015605	CP8_g52762_DN3_SP0_c.t1, CP12_g30823_DN3_SP8_c.t1	XP_006418760.1
OG0015606	CP9_g28224_DN3_SP1_c.t1	XP_006391437.1
OG0015607	CP39_g21142_DN2_SP0_c.t1	XP_024012409.1
OG0015608	CP39_g21148_DN2_SP8_c.t1	XP_006391474.1
OG0015609	CP9_g28259_DN3_SP1_c.t1	XP_024010550.1
OG0015610	CP9_g28274_DN3_SP8_c.t1	XP_006391295.1
OG0015611	CP9_g28284_DN3_SP7_c.t1	XP_006391284.1
OG0015612	CP9_g28303_DN3_SP8_c.t1	XP_024007952.1
OG0015613	CP9_g28300_DN3_SP3_c.t1	XP_024014016.1
OG0015614	CP9_g28354_DN3_SP5_c.t1	XP_006391214.1
OG0015615	CP9_g28361_DN3_SP8_c.t1	XP_006391205.1
OG0015616	CP9_g28373_DN3_SP0_c.t1	XP_006391192.2
OG0015617	CP9_g28381_DN3_SP8_c.t1	XP_006391186.1
OG0015618	CP9_g28392_DN3_SP0_c.t1	XP_006391174.1
OG0015619	CP9_g28396_DN3_SP7_c.t1	XP_006391167.1
OG0015620	CP30_g10061_DN3_SP1_c.t1	XP_006397362.1
OG0015621	CP2_g48806_DN3_SP7_c.t1	XP_006395206.1
OG0015624	CP2_g48762_DN3_SP0_c.t1	XP_006395153.2
OG0015625	CP2_g48770_DN3_SP3_c.t1	XP_006395162.1
OG0015626	CP10_g43707_DN3_SP8_c.t1	XP_006409198.1
OG0015627	CP5_g3398_DN3_SP8_c.t1	XP_006403052.1
OG0015628	CP10_g43689_DN3_SP2_c.t1	XP_006409176.1
OG0015629	CP10_g43684_DN3_SP8_c.t1	XP_006409172.1
OG0015630	CP10_g43676_DN2_SP0_c.t1	XP_006409161.1
OG0015631	CP10_g43673_DN3_SP5_c.t1	XP_006409156.1
OG0015632	CP10_g43668_DN3_SP1_c.t1	XP_024016552.1
OG0015633	CP10_g43658_DN3_SP0_c.t1	XP_024016566.1
OG0015634	CP10_g43632_DN3_SP7_c.t1	XP_006409110.1
OG0015635	CP10_g43628_DN3_SP5_c.t1	XP_006409106.1
OG0015636	CP10_g43623_DN2_SP0_c.t1	XP_006409093.1
OG0015637	CP10_g43591_DN3_SP8_c.t1	XP_006409066.1
OG0015638	CP10_g43587_DN3_SP1_c.t1	XP_006409062.1
OG0015639	CP10_g43583_DN3_SP8_c.t1	XP_006409058.1
OG0015640	CP4_g24600_DN3_SP6_c.t1	XP_006411386.1
OG0015641	CP4_g24608_DN3_SP1_c.t1	XP_006411377.1
OG0015642	CP4_g24613_DN3_SP4_c.t1	XP_024003860.1
OG0015643	CP4_g24623_DN3_SP0_c.t1	XP_006411362.1
OG0015644	CP4_g24627_DN3_SP8_c.t1	XP_024003784.1
OG0015645	CP11_g32292_DN3_SP1_c.t1	XP_006400215.1
OG0015646	CP4_g24634_DN3_SP8_c.t1	XP_024016762.1
OG0015647	CP4_g24649_DN3_SP7_c.t1	XP_006411337.1
OG0015648	CP4_g24652_DN3_SP3_c.t1	XP_024016724.1
OG0015649	CP4_g24682_DN3_SP7_c.t1	XP_006411295.1
OG0015650	CP19_g17825_DN3_SP1_c.t1	XP_024014809.1
OG0015651	CP4_g24692_DN3_SP6_c.t1	XP_006411284.1
OG0015652	CP4_g24694_DN3_SP1_c.t1	XP_006411282.1
OG0015653	CP4_g24711_DN3_SP8_c.t1	XP_006411259.1
OG0015654	CP4_g24730_DN3_SP0_c.t1	XP_024016813.1
OG0015655	CP4_g24733_DN2_SP0_c.t1	XP_006411236.1
OG0015656	CP4_g24734_DN3_SP0_c.t1	XP_006411235.1
OG0015657	CP4_g24738_DN2_SP0_c.t1	XP_006411228.1
OG0015658	CP4_g24759_DN3_SP8_c.t1	XP_006411194.1
OG0015659	CP4_g24761_DN3_SP5_c.t1	XP_006411191.1
OG0015660	CP4_g24769_DN3_SP3_c.t1	XP_006411183.1
OG0015661	CP4_g24780_DN3_SP0_c.t1	XP_006411168.1
OG0015662	CP4_g24812_DN3_SP8_c.t1	XP_006411133.2
OG0015663	CP4_g24825_DN3_SP6_c.t1	XP_006411120.1
OG0015664	CP4_g24832_DN3_SP0_c.t1	XP_024004243.1
OG0015665	CP30_g9991_DN3_SP1_c.t1	XP_006397356.1
OG0015666	CP4_g24837_DN3_SP5_c.t1	XP_006411110.2
OG0015668	CP4_g24851_DN3_SP1_c.t1	XP_024003963.1
OG0015669	CP4_g24859_DN3_SP5_c.t1	XP_006411084.1
OG0015670	CP4_g24864_DN3_SP1_c.t1	XP_024004292.1
OG0015671	CP13_g19649_DN3_SP0_c.t1	XP_024007534.1
OG0015672	CP4_g24869_DN3_SP0_c.t1	XP_006411070.1
OG0015673	CP4_g24883_DN3_SP6_c.t1	XP_006411053.1
