Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0014097	CP5_g94_DN3_SP3_c.t1	Cg001G0009400
OG0014098	CP5_g117_DN3_SP0_c.t1	Cg001G0012300
OG0014099	CP5_g124_DN3_SP6_c.t1	Cg001G0013100
OG0014100	CP5_g125_DN3_SP8_c.t1	Cg001G0013200
OG0014101	CP5_g145_DN3_SP8_c.t1	Cg001G0014700
OG0014102	CP2_g48820_DN3_SP8_c.t1	Cg008G2885400
OG0014103	CP5_g184_DN3_SP7_c.t1	Cg001G0018100
OG0014104	CP5_g190_DN3_SP0_c.t1	Cg001G0018700
OG0014105	CP5_g194_DN3_SP0_c.t1	Cg001G0019100
OG0014106	CP5_g201_DN3_SP0_c.t1	Cg001G0019900
OG0014107	CP5_g203_DN3_SP1_c.t1	Cg001G0020000
OG0014108	CP12_g31141_DN3_SP0_c.t1	Cg004G1337000
OG0014110	CP5_g222_DN3_SP1_c.t1	Cg001G0022200
OG0014111	CP5_g228_DN3_SP3_c.t1	Cg001G0023100
OG0014113	CP5_g264_DN3_SP7_c.t1	Cg001G0027100
OG0014114	CP5_g268_DN2_SP0_c.t1	Cg001G0027400
OG0014115	CP5_g295_DN3_SP0_c.t1	Cg001G0029700
OG0014116	CP5_g302_DN3_SP6_c.t1	Cg001G0030400
OG0014117	CP5_g320_DN3_SP7_c.t1	Cg001G0032000
OG0014118	CP5_g350_DN3_SP1_c.t1	Cg001G0034700
OG0014119	CP5_g351_DN3_SP8_c.t1	Cg001G0034800
OG0014120	CP5_g354_DN3_SP8_c.t1	Cg001G0035200
OG0014121	CP5_g364_DN3_SP7_c.t1	Cg001G0036000
OG0014122	CP5_g373_DN3_SP8_c.t1	Cg001G0036600
OG0014123	CP5_g377_DN3_SP7_c.t1	Cg001G0037000
OG0014124	CP5_g378_DN3_SP8_c.t1	Cg001G0037100
OG0014125	CP5_g390_DN3_SP8_c.t1	Cg001G0038300
OG0014126	CP5_g403_DN3_SP0_c.t1	Cg001G0039300
OG0014127	CP5_g422_DN3_SP7_c.t1	Cg001G0041600
OG0014128	CP5_g444_DN3_SP0_c.t1	Cg001G0044400, Cg001G0044500
OG0014129	CP5_g456_DN3_SP0_c.t1	Cg001G0045600
OG0014130	CP5_g2061_DN3_SP8_c.t1	Cg001G0319700
OG0014131	CP5_g471_DN3_SP0_c.t1	Cg001G0047100
OG0014132	CP5_g496_DN3_SP1_c.t1	Cg001G0049600
OG0014133	CP5_g504_DN3_SP3_c.t1	Cg001G0050300
OG0014134	CP5_g527_DN3_SP4_c.t1	Cg001G0052900
OG0014135	CP5_g557_DN3_SP8_c.t1	Cg001G0055900
OG0014136	CP5_g566_DN3_SP8_c.t1	Cg001G0056900
OG0014137	CP5_g575_DN3_SP7_c.t1	Cg001G0058000
OG0014138	CP5_g591_DN3_SP4_c.t1	Cg001G0059300
OG0014139	CP5_g780_DN1_SP0_c.t1	Cg001G0080200
OG0014140	CP5_g764_DN3_SP0_c.t1	Cg001G0078600, Cg001G0078500
OG0014141	CP5_g755_DN3_SP2_c.t1	Cg001G0077400
OG0014142	CP5_g749_DN3_SP7_c.t1	Cg001G0076200
OG0014143	CP5_g745_DN3_SP0_c.t1	Cg001G0075800
OG0014144	CP5_g741_DN3_SP8_c.t1	Cg001G0075400
OG0014145	CP5_g732_DN3_SP8_c.t1	Cg001G0074100
OG0014146	CP5_g728_DN3_SP8_c.t1	Cg001G0073700
OG0014147	CP5_g725_DN3_SP8_c.t1	Cg001G0073300
OG0014148	CP5_g717_DN3_SP8_c.t1	Cg001G0072300
OG0014149	CP5_g713_DN3_SP4_c.t1	Cg001G0071900
OG0014150	CP5_g700_DN3_SP6_c.t1	Cg001G0070400
OG0014152	CP5_g693_DN3_SP8_c.t1	Cg001G0069800
OG0014153	CP5_g681_DN3_SP1_c.t1	Cg001G0068500
OG0014154	CP5_g672_DN3_SP7_c.t1	Cg001G0067600
OG0014155	CP5_g659_DN2_SP0_c.t1	Cg001G0066300
OG0014156	CP5_g647_DN3_SP8_c.t1	Cg001G0065500
OG0014157	CP5_g624_DN3_SP8_c.t1	Cg001G0062400
OG0014158	CP5_g615_DN3_SP2_c.t1	Cg001G0061300
OG0014159	CP13_g19554_DN2_SP0_c.t1	Cg002G0683300
OG0014160	CP5_g852_DN3_SP8_c.t1	Cg001G0088600
OG0014161	CP5_g853_DN3_SP1_c.t1	Cg001G0088700
OG0014162	CP5_g859_DN3_SP8_c.t1	Cg001G0089400
OG0014163	CP5_g871_DN3_SP0_c.t1	Cg001G0090500
OG0014164	CP8_g53013_DN3_SP4_c.t1	Cg003G0894100
OG0014165	CP5_g897_DN3_SP0_c.t1	Cg001G0092800
OG0014167	CP5_g910_DN3_SP1_c.t1	Cg001G0094100
OG0014168	CP5_g914_DN3_SP7_c.t1	Cg001G0094400
OG0014169	CP3_g14634_DN3_SP0_c.t1	Cg002G0551100
OG0014170	CP4_g25252_DN3_SP3_c.t1	Cg005G1584200
OG0014171	CP12_g30727_DN3_SP8_c.t1	Cg004G1309200
OG0014172	CP12_g30777_DN3_SP6_c.t1	Cg004G1310700
OG0014173	CP9_g28903_DN3_SP5_c.t1	Cg007G2496700
OG0014174	CP9_g28892_DN3_SP8_c.t1	Cg007G2495500
OG0014175	CP9_g28885_DN3_SP0_c.t1	Cg007G2494700
OG0014176	CP9_g28877_DN3_SP3_c.t1	Cg007G2494000
OG0014177	CP9_g28865_DN3_SP2_c.t1	Cg007G2493100
OG0014178	CP9_g28859_DN3_SP8_c.t1	Cg007G2492500
OG0014179	CP9_g28818_DN3_SP7_c.t1	Cg007G2489300
OG0014180	CP9_g28817_DN3_SP3_c.t1	Cg007G2489200
OG0014181	CP7_g45468_DN3_SP3_c.t1	Cg006G2034400
OG0014182	CP7_g45445_DN3_SP6_c.t1	Cg006G2032400
OG0014183	CP9_g28131_DN3_SP3_c.t1	Cg001G0355800
OG0014184	CP7_g45399_DN3_SP8_c.t1	Cg006G2027800
OG0014185	CP7_g45382_DN3_SP2_c.t1	Cg006G2026500
OG0014186	CP7_g45380_DN3_SP8_c.t1	Cg006G2026300
OG0014187	CP7_g45315_DN3_SP5_c.t1	Cg006G2018800
OG0014188	CP7_g45299_DN3_SP4_c.t1	Cg006G2017200
OG0014189	CP7_g45288_DN3_SP8_c.t1	Cg006G2015600
OG0014190	CP7_g45268_DN3_SP8_c.t1	Cg006G2013500
OG0014191	CP7_g45267_DN2_SP0_c.t1	Cg006G2013400
OG0014192	CP7_g45262_DN3_SP7_c.t1	Cg006G2012900
OG0014193	CP18_g11441_DN3_SP8_c.t1	Cg005G1628800
OG0014194	CP12_g30997_DN3_SP3_c.t1	Cg004G1325900
OG0014195	CP11_g32099_DN3_SP2_c.t1	Cg003G0718800, Cg014G3037200
OG0014198	CP11_g32112_DN3_SP4_c.t1	Cg014G3044100, Cg003G0711900
OG0014199	CP11_g32118_DN3_SP8_c.t1	Cg003G0712500, Cg014G3043500
OG0014200	CP11_g32120_DN3_SP5_c.t1	Cg014G3043400, Cg003G0712600
OG0014201	CP11_g32126_DN3_SP7_c.t1	Cg003G0713300, Cg014G3042500
OG0014202	CP11_g32132_DN2_SP0_c.t1	Cg003G0714500, Cg014G3041100
OG0014203	CP11_g32134_DN3_SP4_c.t1	Cg003G0714300, Cg014G3041300
OG0014204	CP11_g32149_DN3_SP8_c.t1	Cg014G3040500, Cg003G0715100
OG0014205	CP11_g32150_DN3_SP0_c.t1	Cg003G0715200, Cg014G3040400
OG0014206	CP11_g32153_DN3_SP7_c.t1	Cg014G3040000, Cg003G0715600
OG0014208	CP8_g54524_DN3_SP0_c.t1	Cg003G0716600, Cg014G3039000
OG0014209	CP8_g54543_DN3_SP0_c.t1	Cg014G3037700, Cg003G0718300
OG0014210	CP8_g54559_DN3_SP4_c.t1	Cg003G0710100
OG0014211	CP19_g18020_DN3_SP0_c.t1	Cg001G0141200
OG0014212	CP8_g54587_DN3_SP2_c.t1	Cg003G0707800, Cg014G3047700
OG0014213	CP8_g54610_DN3_SP1_c.t1	Cg003G0705400, Cg014G3050100
OG0014214	CP8_g54611_DN3_SP7_c.t1	Cg003G0705300, Cg014G3050200
OG0014215	CP8_g54627_DN3_SP1_c.t1	Cg014G3051800, Cg003G0703800
OG0014216	CP8_g54633_DN3_SP0_c.t1	Cg014G3052500, Cg003G0703200
OG0014217	CP8_g54637_DN3_SP0_c.t1	Cg003G0702800, Cg014G3053100
OG0014220	CP8_g54651_DN3_SP0_c.t1	Cg014G3054800, Cg003G0701100
OG0014221	CP8_g54669_DN3_SP7_c.t1	Cg003G0699600
OG0014222	CP8_g54672_DN2_SP0_c.t1	Cg003G0699400
OG0014223	CP16_g55364_DN3_SP0_c.t1	Cg013G3023500
OG0014224	CP16_g54719_DN3_SP7_c.t1	Cg013G3024000
OG0014225	CP12_g31574_DN2_SP0_c.t1, CP7_g45163_DN3_SP7_c.t1	Cg006G2003200
OG0014226	CP7_g45253_DN3_SP5_c.t1	Cg006G2012000
OG0014227	CP1_g39613_DN3_SP8_c.t1	Cg006G1891200
OG0014228	CP1_g39621_DN3_SP0_c.t1	Cg006G1891000
OG0014229	CP1_g39692_DN3_SP8_c.t1	Cg006G1890400
OG0014230	CP19_g17960_DN3_SP8_c.t1	Cg001G0135200
OG0014231	CP5_g1269_DN3_SP0_c.t1	Cg001G0128900
OG0014232	CP5_g1254_DN3_SP0_c.t1	Cg001G0127700
OG0014233	CP5_g1253_DN3_SP8_c.t1	Cg001G0127600
OG0014234	CP5_g1227_DN3_SP7_c.t1	Cg001G0125200
OG0014235	CP5_g1226_DN3_SP8_c.t1	Cg001G0125100
OG0014236	CP5_g1213_DN3_SP0_c.t1	Cg001G0124200
OG0014238	CP5_g1192_DN3_SP8_c.t1	Cg001G0121400
OG0014239	CP5_g1191_DN3_SP2_c.t1	Cg001G0121300
OG0014240	CP5_g1180_DN3_SP0_c.t1	Cg001G0119800
OG0014241	CP13_g19466_DN2_SP0_c.t1	Cg002G0673600
OG0014242	CP13_g19456_DN3_SP8_c.t1	Cg002G0672500
OG0014244	CP1_g37651_DN3_SP0_c.t1	Cg006G2128800
OG0014245	CP1_g37672_DN3_SP2_c.t1	Cg006G2127300
OG0014246	CP7_g45796_DN3_SP0_c.t1	Cg006G2069600
OG0014247	CP7_g45670_DN3_SP2_c.t1	Cg006G2056600
OG0014249	CP7_g45244_DN3_SP0_c.t1	Cg006G2011400
OG0014250	CP7_g45231_DN3_SP0_c.t1	Cg006G2010000
OG0014251	CP7_g45227_DN3_SP0_c.t1	Cg006G2009300
OG0014253	CP7_g45191_DN3_SP0_c.t1	Cg006G2005900
OG0014254	CP7_g45132_DN2_SP0_c.t1	Cg006G2000400
OG0014255	CP7_g44617_DN3_SP6_c.t1	Cg006G1944300
OG0014258	CP13_g19090_DN3_SP0_c.t1	Cg007G2262000
OG0014261	CP9_g29232_DN3_SP0_c.t1	Cg007G2529800
OG0014262	CP9_g29326_DN3_SP1_c.t1	Cg007G2538900, Cg007G2539000
OG0014263	CP9_g29587_DN3_SP6_c.t1	Cg007G2566200
OG0014264	CP10_g42261_DN3_SP8_c.t1	Cg004G1088200
OG0014265	CP10_g43255_DN3_SP3_c.t1	Cg004G1189100
OG0014266	CP10_g43273_DN3_SP0_c.t1	Cg004G1191400
OG0014267	CP12_g30597_DN3_SP0_c.t1	Cg004G1290000
OG0014268	CP12_g30780_DN2_SP0_c.t1	Cg004G1310400
OG0014271	CP10_g44062_DN3_SP1_c.t1	Cg004G1391300
OG0014273	CP10_g43596_DN3_SP0_c.t1	Cg004G1430000
OG0014275	CP16_g54953_DN3_SP8_c.t1	Cg005G1757600
OG0014276	CP16_g55021_DN3_SP0_c.t1	Cg005G1753300
OG0014277	CP16_g55062_DN3_SP2_c.t1	Cg005G1748700
OG0014278	CP18_g12154_DN3_SP5_c.t1	Cg005G1709700
OG0014282	CP4_g25221_DN1_SP0_c.t1	Cg005G1581000
OG0014283	CP4_g25201_DN3_SP0_c.t1	Cg005G1579000, Cg005G1578900
OG0014284	CP4_g25191_DN3_SP8_c.t1	Cg005G1577900
OG0014285	CP6_g8542_DN3_SP0_c.t1	Cg005G1523100, Cg005G1522700
OG0014286	CP4_g24655_DN3_SP0_c.t1	Cg005G1524200
OG0014287	CP13_g19695_DN3_SP1_c.t1	Cg002G0696000
OG0014288	CP13_g19665_DN3_SP0_c.t1	Cg002G0693000
OG0014289	CP13_g19496_DN3_SP0_c.t1	Cg002G0676300
OG0014290	CP13_g19336_DN3_SP5_c.t1	Cg002G0659400
OG0014291	CP13_g19111_DN3_SP0_c.t1	Cg002G0622200
OG0014292	CP13_g19110_DN3_SP2_c.t1	Cg008G2857000, Cg002G0621200
OG0014295	CP3_g14633_DN3_SP8_c.t1	Cg002G0551000
OG0014296	CP3_g14377_DN3_SP0_c.t1	Cg002G0528300
OG0014297	CP3_g14372_DN3_SP4_c.t1	Cg002G0527800
OG0014298	CP3_g13975_DN2_SP0_c.t1	Cg002G0488400
OG0014299	CP3_g13495_DN3_SP1_c.t1	Cg002G0439300
OG0014302	CP11_g33231_DN3_SP0_c.t1	Cg008G2636200
OG0014303	CP11_g32709_DN3_SP0_c.t1	Cg008G2689200
OG0014304	CP11_g32440_DN3_SP5_c.t1	Cg008G2717400
OG0014306	CP14_g23484_DN3_SP8_c.t1	Cg003G0808500
OG0014307	CP20_g3888_DN3_SP0_c.t1, CP20_g3873_DN2_SP0_c.t1	Cg003G0792900
OG0014308	CP20_g4000_DN3_SP3_c.t1	Cg003G0789300
OG0014309	CP20_g4243_DN3_SP2_c.t1	Cg003G0769500
OG0014310	CP11_g31899_DN3_SP3_c.t1	Cg003G0737900, Cg003G0860100
OG0014311	CP11_g32127_DN3_SP3_c.t1	Cg003G0713400, Cg014G3042400
OG0014312	CP8_g54630_DN1_SP0_c.t1	Cg014G3052100, Cg003G0703600
OG0014315	CP19_g18003_DN3_SP0_c.t1	Cg001G0139100
OG0014316	CP19_g18039_DN3_SP3_c.t1	Cg001G0142800
OG0014317	CP6_g6965_DN3_SP8_c.t1	Cg001G0216900
OG0014319	CP6_g7980_DN1_SP0_c.t1	Cg001G0282600
OG0014321	CP5_g2077_DN2_SP0_c.t1	Cg001G0317800
OG0014322	CP5_g1643_DN2_SP0_c.t1	Cg001G0350400
OG0014323	CP13_g19944_DN3_SP4_c.t1	Cg008G2964600
OG0014324	CP13_g20317_DN3_SP0_c.t1	Cg008G2927800
OG0014325	CP13_g20330_DN1_SP0_c.t1, CP13_g20321_DN3_SP6_c.t1	Cg008G2927300
OG0014326	CP13_g20456_DN3_SP0_c.t1	Cg008G2922200
OG0014327	CP2_g48726_DN3_SP0_c.t1	Cg008G2848100, Cg008G2862500
OG0014329	CP8_g52879_DN3_SP2_c.t1	Cg003G0832500, Cg003G0881300
OG0014330	CP8_g52924_DN3_SP6_c.t1	Cg003G0885400
OG0014331	CP8_g52925_DN3_SP8_c.t1	Cg003G0885600
OG0014332	CP8_g52944_DN3_SP6_c.t1	Cg003G0887500
OG0014333	CP8_g53115_DN3_SP0_c.t1	Cg003G0899700
OG0014334	CP8_g53422_DN3_SP0_c.t1	Cg003G0933500
OG0014335	CP8_g53445_DN3_SP0_c.t1	Cg003G0936300
OG0014336	CP2_g48058_DN3_SP8_c.t1	Cg003G1015300
OG0014340	CP19_g17816_DN3_SP0_c.t1	Cg001G0394600
OG0014341	CP8_g54605_DN2_SP0_c.t1	Cg003G0706000, Cg014G3049500
OG0014346	CP9_g29605_DN3_SP4_c.t1	Cg007G2568000
OG0014347	CP91_g51726_DN1_SP0_c.t1, CP21_g10690_DN2_SP0_c.t1, CP91_g51727_DN1_SP0_c.t1	Cg025G3077100, Cg040G3083400, Cg035G3081600
OG0014373	CP3_g15848_DN3_SP7_c.t1	Cg002G0599800
OG0014374	CP3_g14724_DN3_SP6_c.t1	Cg002G0559400
OG0014376	CP3_g14706_DN3_SP8_c.t1	Cg002G0557500
OG0014377	CP3_g14705_DN3_SP6_c.t1	Cg002G0557400
OG0014378	CP3_g14704_DN3_SP0_c.t1	Cg002G0557100
OG0014379	CP3_g14676_DN3_SP0_c.t1	Cg002G0555200
OG0014380	CP8_g53413_DN3_SP8_c.t1	Cg003G0932400
OG0014381	CP3_g14533_DN3_SP8_c.t1	Cg002G0542800
OG0014382	CP3_g14540_DN3_SP0_c.t1	Cg002G0543300
OG0014383	CP3_g14543_DN3_SP8_c.t1	Cg002G0543600
OG0014384	CP3_g14548_DN3_SP7_c.t1	Cg002G0543900
OG0014385	CP3_g14551_DN3_SP2_c.t1	Cg002G0544200
OG0014386	CP3_g14562_DN3_SP3_c.t1	Cg002G0545000
OG0014387	CP3_g14566_DN3_SP1_c.t1	Cg002G0545400
OG0014388	CP3_g14593_DN3_SP8_c.t1	Cg002G0548100
OG0014389	CP3_g14586_DN3_SP8_c.t1	Cg002G0547200
OG0014390	CP7_g45171_DN3_SP0_c.t1	Cg006G2003900
OG0014391	CP3_g14606_DN3_SP0_c.t1	Cg002G0548800
OG0014392	CP3_g14611_DN2_SP0_c.t1	Cg002G0549500
OG0014393	CP3_g14614_DN3_SP4_c.t1	Cg002G0549700
OG0014394	CP13_g19706_DN3_SP7_c.t1	Cg002G0697100
OG0014395	CP13_g19699_DN3_SP8_c.t1	Cg002G0696400
OG0014396	CP13_g19596_DN3_SP8_c.t1	Cg002G0686600
OG0014397	CP5_g1369_DN3_SP0_c.t1	Cg001G0376700
OG0014399	CP5_g1377_DN3_SP0_c.t1	Cg001G0375600
OG0014400	CP5_g929_DN1_SP0_c.t1	Cg001G0095900
OG0014401	CP5_g2579_DN3_SP4_c.t1	Cg001G0309500
OG0014402	CP4_g25074_DN3_SP0_c.t1	Cg006G1857300
OG0014403	CP11_g32180_DN3_SP1_c.t1	Cg008G2743200
OG0014405	CP11_g32205_DN3_SP3_c.t1	Cg008G2740400
OG0014406	CP11_g32207_DN3_SP8_c.t1	Cg008G2740200
OG0014407	CP11_g32214_DN3_SP6_c.t1	Cg008G2739500
OG0014409	CP11_g32231_DN3_SP8_c.t1	Cg008G2737800
OG0014410	CP11_g32236_DN1_SP0_c.t1	Cg008G2737300
OG0014411	CP11_g32251_DN3_SP1_c.t1	Cg008G2736200
OG0014412	CP11_g32275_DN3_SP8_c.t1	Cg008G2732700
OG0014413	CP11_g32279_DN3_SP0_c.t1	Cg008G2732500
OG0014414	CP11_g32284_DN3_SP8_c.t1	Cg008G2732100
OG0014415	CP11_g32291_DN3_SP8_c.t1	Cg008G2731400
OG0014416	CP11_g32307_DN3_SP1_c.t1	Cg008G2730300
OG0014418	CP11_g32358_DN3_SP8_c.t1	Cg008G2725800
OG0014419	CP2_g48782_DN3_SP7_c.t1	Cg008G2873300
OG0014420	CP11_g32401_DN3_SP3_c.t1	Cg008G2721500
OG0014421	CP5_g1163_DN3_SP0_c.t1	Cg001G0118000
OG0014422	CP11_g32420_DN3_SP1_c.t1	Cg008G2719600
OG0014423	CP11_g32427_DN3_SP8_c.t1	Cg008G2718900
OG0014424	CP11_g32434_DN3_SP8_c.t1	Cg008G2718200
OG0014425	CP11_g32446_DN3_SP3_c.t1	Cg008G2716700
OG0014426	CP11_g32466_DN2_SP0_c.t1	Cg008G2714200
OG0014427	CP11_g32469_DN3_SP0_c.t1	Cg008G2714000
OG0014428	CP11_g32470_DN3_SP0_c.t1	Cg008G2713900
OG0014429	CP11_g32489_DN2_SP0_c.t1	Cg008G2712000
OG0014430	CP11_g32499_DN3_SP8_c.t1	Cg008G2710800
OG0014431	CP11_g32501_DN3_SP6_c.t1	Cg008G2710600
OG0014432	CP11_g32510_DN3_SP0_c.t1	Cg008G2709800
OG0014433	CP6_g7588_DN2_SP0_c.t1	Cg001G0273300
OG0014434	CP11_g32511_DN3_SP8_c.t1	Cg008G2709600
OG0014435	CP11_g32513_DN3_SP8_c.t1	Cg008G2709400
OG0014436	CP11_g32515_DN3_SP8_c.t1	Cg008G2709200
OG0014437	CP11_g32526_DN1_SP1_c.t1	Cg008G2708100
OG0014438	CP11_g32540_DN3_SP0_c.t1	Cg008G2706800
OG0014439	CP11_g32546_DN3_SP8_c.t1	Cg008G2706100
OG0014440	CP11_g32553_DN3_SP5_c.t1	Cg008G2705400
OG0014441	CP11_g32558_DN3_SP8_c.t1	Cg008G2704900
OG0014442	CP11_g32560_DN3_SP4_c.t1	Cg008G2704600
OG0014443	CP11_g32580_DN3_SP0_c.t1	Cg008G2702600
OG0014444	CP11_g32581_DN3_SP0_c.t1	Cg008G2702500
OG0014445	CP11_g32587_DN3_SP8_c.t1	Cg008G2702000
OG0014446	CP11_g32594_DN3_SP0_c.t1	Cg008G2701400
OG0014447	CP11_g32628_DN3_SP6_c.t1	Cg008G2698000
OG0014448	CP11_g32629_DN3_SP8_c.t1	Cg008G2697900
OG0014449	CP11_g32655_DN3_SP3_c.t1	Cg008G2694900
OG0014450	CP11_g32673_DN3_SP3_c.t1	Cg008G2692900
OG0014453	CP11_g32703_DN3_SP0_c.t1	Cg008G2689900
OG0014454	CP11_g32713_DN3_SP8_c.t1	Cg008G2688800
OG0014455	CP11_g32717_DN3_SP4_c.t1	Cg008G2688500
OG0014456	CP11_g32753_DN3_SP0_c.t1	Cg008G2684900
OG0014457	CP11_g32762_DN3_SP4_c.t1	Cg008G2684200
OG0014458	CP5_g1137_DN3_SP0_c.t1	Cg001G0115900
OG0014460	CP13_g19167_DN3_SP4_c.t1	Cg002G0639400
OG0014461	CP11_g32795_DN3_SP1_c.t1	Cg008G2680600
OG0014462	CP11_g32805_DN3_SP2_c.t1	Cg008G2679900
OG0014463	CP11_g32819_DN3_SP8_c.t1	Cg008G2678400
OG0014464	CP11_g32825_DN3_SP8_c.t1	Cg008G2677900
OG0014465	CP11_g32826_DN3_SP0_c.t1	Cg008G2677800
OG0014466	CP11_g32828_DN3_SP6_c.t1	Cg008G2677600
OG0014467	CP11_g32836_DN3_SP8_c.t1	Cg008G2676500
OG0014468	CP11_g32839_DN3_SP7_c.t1	Cg008G2676200
OG0014470	CP11_g32858_DN3_SP6_c.t1	Cg008G2674200
OG0014471	CP11_g32860_DN3_SP1_c.t1	Cg008G2674100
OG0014472	CP11_g32865_DN3_SP7_c.t1	Cg008G2673600
OG0014473	CP11_g32870_DN3_SP2_c.t1	Cg008G2672900
OG0014474	CP11_g32871_DN3_SP1_c.t1	Cg008G2672800
OG0014475	CP11_g32876_DN2_SP0_c.t1	Cg008G2672400
OG0014476	CP8_g53780_DN2_SP0_c.t1, CP11_g32893_DN3_SP0_c.t1	Cg008G2670900
OG0014477	CP11_g32909_DN3_SP8_c.t1	Cg008G2668900
OG0014479	CP11_g32918_DN3_SP0_c.t1	Cg008G2668100
OG0014480	CP11_g32930_DN3_SP0_c.t1	Cg008G2666800
OG0014482	CP11_g32967_DN2_SP0_c.t1	Cg008G2663100
OG0014483	CP11_g32980_DN1_SP0_c.t1	Cg008G2661800
OG0014484	CP11_g32981_DN3_SP1_c.t1	Cg008G2661700
OG0014485	CP11_g33009_DN3_SP8_c.t1	Cg008G2659300
OG0014486	CP11_g33023_DN3_SP8_c.t1	Cg008G2658400
OG0014487	CP11_g33031_DN3_SP2_c.t1	Cg008G2657800
OG0014488	CP11_g33044_DN3_SP3_c.t1	Cg008G2656500
OG0014489	CP12_g30879_DN2_SP0_c.t1	Cg004G1320500
OG0014490	CP11_g33056_DN3_SP0_c.t1	Cg008G2655300
OG0014491	CP11_g33059_DN3_SP0_c.t1	Cg008G2655000
OG0014493	CP11_g33087_DN3_SP7_c.t1	Cg008G2652300
OG0014494	CP16_g55299_DN3_SP0_c.t1, CP11_g33100_DN3_SP0_c.t1	Cg008G2651000
OG0014495	CP11_g33134_DN3_SP8_c.t1	Cg008G2648200
OG0014496	CP11_g33145_DN3_SP3_c.t1	Cg008G2647100
OG0014497	CP11_g32005_DN3_SP8_c.t1	Cg003G0870300, Cg003G0727600
OG0014498	CP19_g18136_DN3_SP4_c.t1	Cg001G0152700
OG0014499	CP19_g18142_DN3_SP0_c.t1	Cg001G0153200
OG0014501	CP19_g18154_DN1_SP0_c.t1	Cg001G0154500
OG0014502	CP19_g18169_DN3_SP8_c.t1	Cg001G0155800
OG0014503	CP19_g18176_DN3_SP6_c.t1	Cg001G0156300
OG0014504	CP19_g18180_DN3_SP7_c.t1	Cg001G0156800
OG0014505	CP16_g55238_DN3_SP1_c.t1	Cg005G1699600
OG0014506	CP3_g14845_DN3_SP2_c.t1	Cg002G0570300
OG0014507	CP24_g47147_DN3_SP8_c.t1	Cg005G1690500
OG0014508	CP24_g47229_DN3_SP6_c.t1	Cg005G1684700
OG0014509	CP24_g47260_DN3_SP0_c.t1	Cg005G1688700
OG0014510	CP24_g47446_DN3_SP8_c.t1	Cg005G1687500
OG0014511	CP4_g26649_DN3_SP8_c.t1	Cg005G1685600
OG0014512	CP7_g46342_DN3_SP8_c.t1	Cg005G1685300
OG0014513	CP4_g26748_DN2_SP7_c.t1	Cg005G1684000
OG0014514	CP4_g26773_DN3_SP8_c.t1	Cg005G1683600
OG0014515	CP4_g26306_DN3_SP1_c.t1	Cg005G1677900
OG0014516	CP4_g26322_DN3_SP5_c.t1	Cg005G1675500
OG0014517	CP4_g26097_DN3_SP0_c.t1	Cg005G1671700
OG0014518	CP4_g26092_DN2_SP0_c.t1	Cg005G1670800
OG0014519	CP4_g26087_DN3_SP0_c.t1	Cg005G1670500
OG0014520	CP4_g26026_DN3_SP0_c.t1	Cg005G1662900
OG0014521	CP4_g25979_DN3_SP0_c.t1	Cg005G1658900
OG0014522	CP4_g25969_DN3_SP0_c.t1	Cg005G1658100
OG0014523	CP4_g25954_DN3_SP5_c.t1	Cg005G1656600
OG0014524	CP4_g25948_DN3_SP3_c.t1	Cg005G1656200
OG0014525	CP4_g25941_DN3_SP2_c.t1	Cg005G1655400
OG0014526	CP4_g25933_DN3_SP8_c.t1	Cg005G1655000
OG0014527	CP4_g25926_DN3_SP8_c.t1	Cg005G1654300
OG0014528	CP4_g25921_DN3_SP8_c.t1	Cg005G1653200
OG0014529	CP4_g25916_DN3_SP8_c.t1	Cg005G1652600
OG0014530	CP4_g25896_DN3_SP1_c.t1	Cg005G1651200
OG0014531	CP4_g25887_DN3_SP0_c.t1	Cg005G1650000
OG0014532	CP4_g25882_DN3_SP8_c.t1	Cg005G1649500
OG0014533	CP4_g25877_DN2_SP0_c.t1	Cg005G1648800
OG0014534	CP4_g25876_DN3_SP1_c.t1	Cg005G1648600
OG0014535	CP4_g25861_DN3_SP1_c.t1	Cg005G1646600
OG0014536	CP4_g25839_DN3_SP7_c.t1	Cg005G1643200
OG0014537	CP4_g25836_DN3_SP1_c.t1	Cg005G1642900
OG0014538	CP4_g25797_DN3_SP2_c.t1	Cg005G1638600
OG0014539	CP4_g25787_DN3_SP8_c.t1	Cg005G1637600
OG0014540	CP4_g25785_DN3_SP8_c.t1	Cg005G1637300
OG0014541	CP4_g25767_DN3_SP0_c.t1	Cg005G1634200
OG0014542	CP4_g25756_DN3_SP8_c.t1	Cg005G1632800
OG0014544	CP4_g25741_DN3_SP5_c.t1	Cg005G1631400
OG0014545	CP4_g25729_DN3_SP3_c.t1	Cg005G1630200
OG0014546	CP4_g25724_DN3_SP2_c.t1	Cg005G1629700
OG0014547	CP4_g25672_DN2_SP0_c.t1	Cg005G1624200
OG0014548	CP4_g25634_DN3_SP4_c.t1	Cg008G2781600
OG0014550	CP4_g25619_DN3_SP5_c.t1	Cg005G1619100
OG0014551	CP4_g25618_DN3_SP5_c.t1	Cg005G1619000
OG0014552	CP4_g25616_DN3_SP8_c.t1	Cg005G1618800
OG0014553	CP4_g25604_DN3_SP8_c.t1	Cg005G1617600
OG0014554	CP4_g25600_DN3_SP0_c.t1	Cg005G1617300, Cg005G1617400
