Orthogroup	Conringia_planisiliqua	Rorippa_islandica
OG0014050	CP11_g31902_DN3_SP6_c.t1	Roisl.0082s0268.1.p
OG0014051	CP11_g31891_DN3_SP8_c.t1	Roisl.0082s0249.1.p
OG0014052	CP11_g31890_DN2_SP0_c.t1	Roisl.0082s0255.1.p
OG0014053	CP11_g31888_DN3_SP8_c.t1	Roisl.0082s0251.1.p
OG0014054	CP5_g1058_DN3_SP0_c.t1	Roisl.0044s0097.1.p
OG0014055	CP5_g1050_DN3_SP8_c.t1	Roisl.0044s0103.1.p, Roisl.0019s0030.1.p
OG0014056	CP5_g1047_DN3_SP0_c.t1	Roisl.0044s0106.1.p, Roisl.0019s0032.1.p
OG0014058	CP5_g1022_DN3_SP8_c.t1	Roisl.0044s0142.1.p
OG0014059	CP5_g1020_DN3_SP8_c.t1	Roisl.0044s0140.1.p
OG0014060	CP6_g7235_DN3_SP4_c.t1	Roisl.0002s0054.1.p
OG0014061	CP6_g7223_DN3_SP5_c.t1	Roisl.0002s0039.1.p
OG0014062	CP1_g38349_DN3_SP3_c.t1	Roisl.0013s0160.1.p
OG0014063	CP1_g38337_DN3_SP2_c.t1	Roisl.0013s0144.1.p
OG0014064	CP1_g38336_DN3_SP3_c.t1	Roisl.0013s0142.1.p
OG0014065	CP1_g38272_DN3_SP2_c.t1	Roisl.0013s0093.1.p
OG0014066	CP1_g38306_DN3_SP8_c.t1	Roisl.0013s0124.1.p
OG0014067	CP1_g38305_DN3_SP6_c.t1	Roisl.0013s0122.1.p
OG0014068	CP1_g38274_DN3_SP8_c.t1	Roisl.0013s0095.1.p
OG0014069	CP1_g38282_DN3_SP7_c.t1	Roisl.0013s0104.1.p
OG0014070	CP1_g38270_DN3_SP0_c.t1	Roisl.0013s0092.1.p
OG0014071	CP1_g38231_DN3_SP6_c.t1	Roisl.0013s0070.1.p
OG0014072	CP1_g38225_DN3_SP0_c.t1	Roisl.0013s0064.1.p
OG0014073	CP1_g38222_DN3_SP1_c.t1	Roisl.0013s0060.1.p
OG0014074	CP1_g38219_DN3_SP1_c.t1	Roisl.0013s0056.1.p
OG0014075	CP1_g38206_DN3_SP8_c.t1	Roisl.0013s0046.1.p
OG0014076	CP1_g38205_DN3_SP0_c.t1	Roisl.0013s0045.1.p
OG0014077	CP1_g38171_DN3_SP8_c.t1	Roisl.0013s0011.1.p
OG0014078	CP1_g38169_DN2_SP7_c.t1	Roisl.0013s0007.1.p
OG0014079	CP1_g38168_DN2_SP0_c.t1	Roisl.0013s0006.1.p
OG0014080	CP1_g38166_DN3_SP8_c.t1	Roisl.0006s0004.1.p
OG0014081	CP9_g29127_DN3_SP0_c.t1	Roisl.0004s0409.1.p
OG0014082	CP9_g29125_DN3_SP8_c.t1	Roisl.0004s0411.1.p
OG0014083	CP5_g5_DN3_SP8_c.t1	Roisl.0115s0773.1.p
OG0014084	CP5_g7_DN3_SP8_c.t1	Roisl.0115s0771.1.p
OG0014085	CP5_g11_DN3_SP7_c.t1	Roisl.0115s0767.1.p
OG0014086	CP5_g24_DN3_SP0_c.t1	Roisl.0115s0755.1.p
OG0014087	CP5_g27_DN3_SP2_c.t1	Roisl.0115s0751.1.p
OG0014088	CP5_g34_DN3_SP0_c.t1	Roisl.0115s0747.1.p
OG0014090	CP5_g52_DN3_SP0_c.t1	Roisl.0115s0726.1.p
OG0014091	CP5_g59_DN3_SP8_c.t1	Roisl.0115s0720.1.p
OG0014092	CP5_g62_DN3_SP0_c.t1	Roisl.0015s0195.1.p, Roisl.0115s0717.1.p
OG0014093	CP5_g78_DN3_SP5_c.t1	Roisl.0115s0706.1.p
OG0014095	CP5_g86_DN3_SP7_c.t1	Roisl.0115s0697.1.p
OG0014096	CP5_g92_DN3_SP4_c.t1	Roisl.0115s0689.1.p
OG0014097	CP5_g94_DN3_SP3_c.t1	Roisl.0115s0686.1.p
OG0014098	CP5_g117_DN3_SP0_c.t1	Roisl.0115s0658.1.p
OG0014099	CP5_g124_DN3_SP6_c.t1	Roisl.0115s0651.1.p
OG0014100	CP5_g125_DN3_SP8_c.t1	Roisl.0115s0650.1.p
OG0014101	CP5_g145_DN3_SP8_c.t1	Roisl.0001s0504.1.p
OG0014102	CP2_g48820_DN3_SP8_c.t1	Roisl.0041s0024.1.p
OG0014103	CP5_g184_DN3_SP7_c.t1	Roisl.0001s0464.1.p
OG0014104	CP5_g190_DN3_SP0_c.t1	Roisl.0001s0458.1.p
OG0014105	CP5_g194_DN3_SP0_c.t1	Roisl.0001s0454.1.p
OG0014106	CP5_g201_DN3_SP0_c.t1	Roisl.0001s0446.1.p
OG0014107	CP5_g203_DN3_SP1_c.t1	Roisl.0001s0443.1.p
OG0014108	CP12_g31141_DN3_SP0_c.t1	Roisl.0213s0737.1.p
OG0014110	CP5_g222_DN3_SP1_c.t1	Roisl.0001s0421.1.p
OG0014111	CP5_g228_DN3_SP3_c.t1	Roisl.0001s0414.1.p
OG0014113	CP5_g264_DN3_SP7_c.t1	Roisl.0001s0375.1.p
OG0014114	CP5_g268_DN2_SP0_c.t1	Roisl.0001s0371.1.p
OG0014115	CP5_g295_DN3_SP0_c.t1	Roisl.0001s0343.1.p
OG0014116	CP5_g302_DN3_SP6_c.t1	Roisl.0001s0329.1.p
OG0014117	CP5_g320_DN3_SP7_c.t1	Roisl.0001s0312.1.p
OG0014118	CP5_g350_DN3_SP1_c.t1	Roisl.0001s0286.1.p
OG0014119	CP5_g351_DN3_SP8_c.t1	Roisl.0001s0285.1.p
OG0014120	CP5_g354_DN3_SP8_c.t1	Roisl.0001s0282.1.p
OG0014121	CP5_g364_DN3_SP7_c.t1	Roisl.0001s0271.1.p
OG0014122	CP5_g373_DN3_SP8_c.t1	Roisl.0001s0264.1.p
OG0014123	CP5_g377_DN3_SP7_c.t1	Roisl.0001s0260.1.p
OG0014124	CP5_g378_DN3_SP8_c.t1	Roisl.0001s0259.1.p
OG0014125	CP5_g390_DN3_SP8_c.t1	Roisl.0001s0248.1.p
OG0014126	CP5_g403_DN3_SP0_c.t1	Roisl.0001s0231.1.p
OG0014127	CP5_g422_DN3_SP7_c.t1	Roisl.0001s0211.1.p
OG0014128	CP5_g444_DN3_SP0_c.t1	Roisl.0001s0185.1.p
OG0014130	CP5_g2061_DN3_SP8_c.t1	Roisl.0053s0103.1.p
OG0014131	CP5_g471_DN3_SP0_c.t1	Roisl.0001s0152.1.p
OG0014132	CP5_g496_DN3_SP1_c.t1	Roisl.0001s0125.1.p
OG0014133	CP5_g504_DN3_SP3_c.t1	Roisl.0001s0117.1.p
OG0014134	CP5_g527_DN3_SP4_c.t1	Roisl.0001s0089.1.p
OG0014135	CP5_g557_DN3_SP8_c.t1	Roisl.0001s0053.1.p
OG0014136	CP5_g566_DN3_SP8_c.t1	Roisl.0001s0041.1.p
OG0014137	CP5_g575_DN3_SP7_c.t1	Roisl.0001s0029.1.p
OG0014138	CP5_g591_DN3_SP4_c.t1	Roisl.0001s0014.1.p
OG0014139	CP5_g780_DN1_SP0_c.t1	Roisl.0003s0241.1.p
OG0014140	CP5_g764_DN3_SP0_c.t1	Roisl.0003s0261.1.p
OG0014141	CP5_g755_DN3_SP2_c.t1	Roisl.0003s0272.1.p
OG0014142	CP5_g749_DN3_SP7_c.t1	Roisl.0003s0278.1.p
OG0014143	CP5_g745_DN3_SP0_c.t1	Roisl.0003s0282.1.p
OG0014144	CP5_g741_DN3_SP8_c.t1	Roisl.0003s0287.1.p
OG0014145	CP5_g732_DN3_SP8_c.t1	Roisl.0003s0307.1.p
OG0014146	CP5_g728_DN3_SP8_c.t1	Roisl.0003s0314.1.p
OG0014147	CP5_g725_DN3_SP8_c.t1	Roisl.0003s0317.1.p
OG0014148	CP5_g717_DN3_SP8_c.t1	Roisl.0003s0327.1.p
OG0014149	CP5_g713_DN3_SP4_c.t1	Roisl.0003s0331.1.p
OG0014150	CP5_g700_DN3_SP6_c.t1	Roisl.0003s0348.1.p
OG0014152	CP5_g693_DN3_SP8_c.t1	Roisl.0008s0261.1.p
OG0014153	CP5_g681_DN3_SP1_c.t1	Roisl.0008s0275.1.p
OG0014154	CP5_g672_DN3_SP7_c.t1	Roisl.0008s0284.1.p
OG0014155	CP5_g659_DN2_SP0_c.t1	Roisl.0008s0299.1.p
OG0014157	CP5_g624_DN3_SP8_c.t1	Roisl.0008s0339.1.p
OG0014158	CP5_g615_DN3_SP2_c.t1	Roisl.0008s0355.1.p
OG0014159	CP13_g19554_DN2_SP0_c.t1	Roisl.0011s0164.1.p
OG0014160	CP5_g852_DN3_SP8_c.t1	Roisl.0003s0161.1.p
OG0014161	CP5_g853_DN3_SP1_c.t1	Roisl.0003s0160.1.p
OG0014162	CP5_g859_DN3_SP8_c.t1	Roisl.0003s0152.1.p
OG0014163	CP5_g871_DN3_SP0_c.t1	Roisl.0003s0140.1.p
OG0014164	CP8_g53013_DN3_SP4_c.t1	Roisl.0189s0262.1.p
OG0014165	CP5_g897_DN3_SP0_c.t1	Roisl.0003s0115.1.p
OG0014167	CP5_g910_DN3_SP1_c.t1	Roisl.0003s0097.1.p
OG0014168	CP5_g914_DN3_SP7_c.t1	Roisl.0003s0094.1.p
OG0014169	CP3_g14634_DN3_SP0_c.t1	Roisl.0209s0483.1.p
OG0014170	CP4_g25252_DN3_SP3_c.t1	Roisl.0028s0904.1.p
OG0014171	CP12_g30727_DN3_SP8_c.t1	Roisl.0053s0281.1.p
OG0014172	CP12_g30777_DN3_SP6_c.t1	Roisl.0053s0266.1.p
OG0014173	CP9_g28903_DN3_SP5_c.t1	Roisl.0019s0231.1.p
OG0014174	CP9_g28892_DN3_SP8_c.t1	Roisl.0019s0244.1.p
OG0014175	CP9_g28885_DN3_SP0_c.t1	Roisl.0019s0250.1.p
OG0014176	CP9_g28877_DN3_SP3_c.t1	Roisl.0019s0259.1.p
OG0014177	CP9_g28865_DN3_SP2_c.t1	Roisl.0019s0267.1.p
OG0014178	CP9_g28859_DN3_SP8_c.t1	Roisl.0019s0281.1.p
OG0014179	CP9_g28818_DN3_SP7_c.t1	Roisl.0019s0317.1.p
OG0014180	CP9_g28817_DN3_SP3_c.t1	Roisl.0019s0318.1.p
OG0014181	CP7_g45468_DN3_SP3_c.t1	Roisl.0191s0154.1.p
OG0014182	CP7_g45445_DN3_SP6_c.t1	Roisl.0191s0177.1.p
OG0014183	CP9_g28131_DN3_SP3_c.t1	Roisl.0213s0829.1.p
OG0014184	CP7_g45399_DN3_SP8_c.t1	Roisl.0191s0219.1.p
OG0014185	CP7_g45382_DN3_SP2_c.t1	Roisl.0191s0255.1.p
OG0014186	CP7_g45380_DN3_SP8_c.t1	Roisl.0191s0257.1.p
OG0014187	CP7_g45315_DN3_SP5_c.t1	Roisl.0191s0334.1.p
OG0014188	CP7_g45299_DN3_SP4_c.t1	Roisl.0191s0350.1.p
OG0014189	CP7_g45288_DN3_SP8_c.t1	Roisl.0191s0365.1.p
OG0014190	CP7_g45268_DN3_SP8_c.t1	Roisl.0191s0391.1.p
OG0014191	CP7_g45267_DN2_SP0_c.t1	Roisl.0191s0393.1.p
OG0014192	CP7_g45262_DN3_SP7_c.t1	Roisl.0191s0397.1.p
OG0014193	CP18_g11441_DN3_SP8_c.t1	Roisl.0033s0057.1.p
OG0014194	CP12_g30997_DN3_SP3_c.t1	Roisl.0053s0427.1.p
OG0014195	CP11_g32099_DN3_SP2_c.t1	Roisl.0191s0657.1.p
OG0014197	CP11_g32109_DN3_SP0_c.t1	Roisl.0191s0583.1.p
OG0014198	CP11_g32112_DN3_SP4_c.t1	Roisl.0191s0586.1.p
OG0014199	CP11_g32118_DN3_SP8_c.t1	Roisl.0191s0592.1.p
OG0014200	CP11_g32120_DN3_SP5_c.t1	Roisl.0191s0593.1.p
OG0014201	CP11_g32126_DN3_SP7_c.t1	Roisl.0191s0599.1.p
OG0014202	CP11_g32132_DN2_SP0_c.t1	Roisl.0191s0612.1.p
OG0014203	CP11_g32134_DN3_SP4_c.t1	Roisl.0191s0611.1.p
OG0014204	CP11_g32149_DN3_SP8_c.t1	Roisl.0191s0618.1.p
OG0014205	CP11_g32150_DN3_SP0_c.t1	Roisl.0191s0619.1.p
OG0014206	CP11_g32153_DN3_SP7_c.t1	Roisl.0191s0623.1.p
OG0014209	CP8_g54543_DN3_SP0_c.t1	Roisl.0191s0651.1.p
OG0014210	CP8_g54559_DN3_SP4_c.t1	Roisl.0191s0570.1.p
OG0014211	CP19_g18020_DN3_SP0_c.t1	Roisl.0022s0277.1.p
OG0014212	CP8_g54587_DN3_SP2_c.t1	Roisl.0191s0540.1.p
OG0014213	CP8_g54610_DN3_SP1_c.t1	Roisl.0191s0514.1.p
OG0014214	CP8_g54611_DN3_SP7_c.t1	Roisl.0191s0513.1.p
OG0014215	CP8_g54627_DN3_SP1_c.t1	Roisl.0191s0492.1.p
OG0014216	CP8_g54633_DN3_SP0_c.t1	Roisl.0191s0486.1.p
OG0014217	CP8_g54637_DN3_SP0_c.t1	Roisl.0191s0477.1.p
OG0014220	CP8_g54651_DN3_SP0_c.t1	Roisl.0015s0046.1.p
OG0014221	CP8_g54669_DN3_SP7_c.t1	Roisl.0015s0029.1.p
OG0014222	CP8_g54672_DN2_SP0_c.t1	Roisl.0015s0026.1.p
OG0014223	CP16_g55364_DN3_SP0_c.t1	Roisl.0115s0003.1.p, Roisl.0063s0003.1.p
OG0014224	CP16_g54719_DN3_SP7_c.t1	Roisl.0115s0004.1.p, Roisl.0063s0004.1.p
OG0014225	CP12_g31574_DN2_SP0_c.t1, CP7_g45163_DN3_SP7_c.t1	Roisl.0015s0085.1.p
OG0014226	CP7_g45253_DN3_SP5_c.t1	Roisl.0191s0405.1.p
OG0014227	CP1_g39613_DN3_SP8_c.t1	Roisl.0111s0007.1.p
OG0014228	CP1_g39621_DN3_SP0_c.t1	Roisl.0111s0006.1.p
OG0014229	CP1_g39692_DN3_SP8_c.t1	Roisl.0075s0222.1.p
OG0014230	CP19_g17960_DN3_SP8_c.t1	Roisl.0022s0339.1.p
OG0014231	CP5_g1269_DN3_SP0_c.t1	Roisl.0022s0403.1.p
OG0014232	CP5_g1254_DN3_SP0_c.t1	Roisl.0022s0414.1.p
OG0014233	CP5_g1253_DN3_SP8_c.t1	Roisl.0022s0415.1.p
OG0014234	CP5_g1227_DN3_SP7_c.t1	Roisl.0022s0445.1.p
OG0014235	CP5_g1226_DN3_SP8_c.t1	Roisl.0022s0446.1.p
OG0014236	CP5_g1213_DN3_SP0_c.t1	Roisl.0022s0456.1.p
OG0014238	CP5_g1192_DN3_SP8_c.t1	Roisl.0022s0483.1.p
OG0014239	CP5_g1191_DN3_SP2_c.t1	Roisl.0022s0484.1.p
OG0014240	CP5_g1180_DN3_SP0_c.t1	Roisl.0022s0496.1.p
OG0014241	CP13_g19466_DN2_SP0_c.t1	Roisl.0011s0292.1.p
OG0014242	CP13_g19456_DN3_SP8_c.t1	Roisl.0011s0311.1.p
OG0014243	CP1_g37642_DN3_SP1_c.t1	Roisl.0021s0438.1.p
OG0014244	CP1_g37651_DN3_SP0_c.t1	Roisl.0021s0446.1.p
OG0014245	CP1_g37672_DN3_SP2_c.t1	Roisl.0021s0470.1.p
OG0014246	CP7_g45796_DN3_SP0_c.t1	Roisl.0007s0171.1.p
OG0014247	CP7_g45670_DN3_SP2_c.t1	Roisl.0007s0035.1.p
OG0014249	CP7_g45244_DN3_SP0_c.t1	Roisl.0191s0411.1.p
OG0014250	CP7_g45231_DN3_SP0_c.t1	Roisl.0191s0426.1.p
OG0014251	CP7_g45227_DN3_SP0_c.t1	Roisl.0191s0432.1.p
OG0014253	CP7_g45191_DN3_SP0_c.t1	Roisl.0015s0059.1.p
OG0014254	CP7_g45132_DN2_SP0_c.t1	Roisl.0015s0114.1.p
OG0014255	CP7_g44617_DN3_SP6_c.t1	Roisl.0209s0148.1.p
OG0014258	CP13_g19090_DN3_SP0_c.t1	Roisl.0050s0067.1.p
OG0014261	CP9_g29232_DN3_SP0_c.t1	Roisl.0004s0305.1.p
OG0014262	CP9_g29326_DN3_SP1_c.t1	Roisl.0004s0213.1.p
OG0014263	CP9_g29587_DN3_SP6_c.t1	Roisl.0115s0178.1.p
OG0014264	CP10_g42261_DN3_SP8_c.t1	Roisl.0016s0199.1.p
OG0014265	CP10_g43255_DN3_SP3_c.t1	Roisl.0074s0702.1.p
OG0014266	CP10_g43273_DN3_SP0_c.t1	Roisl.0074s0681.1.p
OG0014267	CP12_g30597_DN3_SP0_c.t1	Roisl.0115s0579.1.p
OG0014268	CP12_g30780_DN2_SP0_c.t1	Roisl.0053s0269.1.p
OG0014271	CP10_g44062_DN3_SP1_c.t1	Roisl.0045s0053.1.p
OG0014273	CP10_g43596_DN3_SP0_c.t1	Roisl.0206s0019.1.p
OG0014274	CP16_g54756_DN3_SP0_c.t1	Roisl.0063s0049.1.p
OG0014275	CP16_g54953_DN3_SP8_c.t1	Roisl.0046s0504.1.p
OG0014276	CP16_g55021_DN3_SP0_c.t1	Roisl.0006s0560.1.p
OG0014277	CP16_g55062_DN3_SP2_c.t1	Roisl.0021s0595.1.p
OG0014278	CP18_g12154_DN3_SP5_c.t1	Roisl.0043s0033.1.p
OG0014280	CP4_g25656_DN2_SP0_c.t1	Roisl.0033s0146.1.p
OG0014282	CP4_g25221_DN1_SP0_c.t1	Roisl.0028s0939.1.p
OG0014283	CP4_g25201_DN3_SP0_c.t1	Roisl.0028s0960.1.p
OG0014284	CP4_g25191_DN3_SP8_c.t1	Roisl.0028s0970.1.p
OG0014285	CP6_g8542_DN3_SP0_c.t1	Roisl.0028s0572.1.p
OG0014286	CP4_g24655_DN3_SP0_c.t1	Roisl.0028s0563.1.p
OG0014287	CP13_g19695_DN3_SP1_c.t1	Roisl.0011s0014.1.p
OG0014288	CP13_g19665_DN3_SP0_c.t1	Roisl.0011s0047.1.p
OG0014289	CP13_g19496_DN3_SP0_c.t1	Roisl.0011s0257.1.p
OG0014290	CP13_g19336_DN3_SP5_c.t1	Roisl.0011s0457.1.p
OG0014291	CP13_g19111_DN3_SP0_c.t1	Roisl.0184s0219.1.p
OG0014292	CP13_g19110_DN3_SP2_c.t1	Roisl.0184s0223.1.p
OG0014294	CP10_g43883_DN3_SP0_c.t1	Roisl.0021s0480.1.p
OG0014295	CP3_g14633_DN3_SP8_c.t1	Roisl.0209s0484.1.p
OG0014296	CP3_g14377_DN3_SP0_c.t1	Roisl.0046s0936.1.p
OG0014297	CP3_g14372_DN3_SP4_c.t1	Roisl.0046s0946.1.p
OG0014298	CP3_g13975_DN2_SP0_c.t1	Roisl.0046s1359.1.p
OG0014299	CP3_g13495_DN3_SP1_c.t1	Roisl.0026s0029.1.p
OG0014300	CP5_g1744_DN1_SP0_c.t1	Roisl.0030s0130.1.p, Roisl.0030s0131.1.p
OG0014301	CP11_g33385_DN3_SP0_c.t1	Roisl.0075s0150.1.p, Roisl.0056s0026.1.p
OG0014302	CP11_g33231_DN3_SP0_c.t1	Roisl.0042s0022.1.p
OG0014303	CP11_g32709_DN3_SP0_c.t1	Roisl.0210s0948.1.p
OG0014304	CP11_g32440_DN3_SP5_c.t1	Roisl.0210s1233.1.p
OG0014306	CP14_g23484_DN3_SP8_c.t1	Roisl.0020s0037.1.p
OG0014307	CP20_g3888_DN3_SP0_c.t1, CP20_g3873_DN2_SP0_c.t1	Roisl.0214s0064.1.p
OG0014308	CP20_g4000_DN3_SP3_c.t1	Roisl.0032s0066.1.p
OG0014309	CP20_g4243_DN3_SP2_c.t1	Roisl.0009s0042.1.p, Roisl.0009s0043.1.p, Roisl.0057s0025.1.p
OG0014310	CP11_g31899_DN3_SP3_c.t1	Roisl.0082s0265.1.p
OG0014311	CP11_g32127_DN3_SP3_c.t1	Roisl.0191s0600.1.p
OG0014312	CP8_g54630_DN1_SP0_c.t1	Roisl.0191s0490.1.p
OG0014315	CP19_g18003_DN3_SP0_c.t1	Roisl.0022s0295.1.p
OG0014316	CP19_g18039_DN3_SP3_c.t1	Roisl.0022s0259.1.p
OG0014317	CP6_g6965_DN3_SP8_c.t1	Roisl.0091s0468.1.p
OG0014319	CP6_g7980_DN1_SP0_c.t1	Roisl.0214s0054.1.p, Roisl.0053s0001.1.p, Roisl.0053s0003.1.p
OG0014320	CP5_g2317_DN3_SP1_c.t1	Roisl.0015s0165.1.p
OG0014321	CP5_g2077_DN2_SP0_c.t1	Roisl.0053s0084.1.p
OG0014322	CP5_g1643_DN2_SP0_c.t1	Roisl.0046s0014.1.p
OG0014323	CP13_g19944_DN3_SP4_c.t1	Roisl.0005s0270.1.p
OG0014324	CP13_g20317_DN3_SP0_c.t1	Roisl.0012s0092.1.p
OG0014325	CP13_g20330_DN1_SP0_c.t1, CP13_g20321_DN3_SP6_c.t1	Roisl.0012s0088.1.p
OG0014326	CP13_g20456_DN3_SP0_c.t1	Roisl.0214s0282.1.p
OG0014327	CP2_g48726_DN3_SP0_c.t1	Roisl.0036s0064.1.p
OG0014328	CP8_g52479_DN3_SP0_c.t1	Roisl.0012s0021.1.p, Roisl.0214s0098.1.p
OG0014329	CP8_g52879_DN3_SP2_c.t1	Roisl.0214s0228.1.p
OG0014330	CP8_g52924_DN3_SP6_c.t1	Roisl.0214s0256.1.p
OG0014331	CP8_g52925_DN3_SP8_c.t1	Roisl.0012s0056.1.p
OG0014332	CP8_g52944_DN3_SP6_c.t1	Roisl.0012s0047.1.p
OG0014333	CP8_g53115_DN3_SP0_c.t1	Roisl.0189s0191.1.p
OG0014334	CP8_g53422_DN3_SP0_c.t1	Roisl.0080s0886.1.p
OG0014335	CP8_g53445_DN3_SP0_c.t1	Roisl.0080s0859.1.p
OG0014336	CP2_g48058_DN3_SP8_c.t1	Roisl.0024s0113.1.p
OG0014340	CP19_g17816_DN3_SP0_c.t1	Roisl.0200s0025.1.p
OG0014341	CP8_g54605_DN2_SP0_c.t1	Roisl.0191s0520.1.p
OG0014344	CP1_g37454_DN2_SP0_c.t1	Roisl.0021s0236.1.p
OG0014346	CP9_g29605_DN3_SP4_c.t1	Roisl.0115s0154.1.p
OG0014347	CP91_g51726_DN1_SP0_c.t1	Roisl.0059s0054.1.p
OG0014357	CP2_g48949_DN3_SP0_c.t1	Roisl.0020s0100.1.p, Roisl.0020s0105.1.p, Roisl.0020s0103.1.p, Roisl.0020s0098.1.p
OG0014373	CP3_g15848_DN3_SP7_c.t1	Roisl.0208s0034.1.p
OG0014374	CP3_g14724_DN3_SP6_c.t1	Roisl.0209s0385.1.p
OG0014376	CP3_g14706_DN3_SP8_c.t1	Roisl.0209s0404.1.p
OG0014377	CP3_g14705_DN3_SP6_c.t1	Roisl.0209s0405.1.p
OG0014378	CP3_g14704_DN3_SP0_c.t1	Roisl.0209s0406.1.p
OG0014379	CP3_g14676_DN3_SP0_c.t1	Roisl.0209s0433.1.p
OG0014380	CP8_g53413_DN3_SP8_c.t1	Roisl.0052s0011.1.p
OG0014381	CP3_g14533_DN3_SP8_c.t1	Roisl.0046s0772.1.p
OG0014382	CP3_g14540_DN3_SP0_c.t1	Roisl.0046s0766.1.p
OG0014383	CP3_g14543_DN3_SP8_c.t1	Roisl.0046s0763.1.p
OG0014384	CP3_g14548_DN3_SP7_c.t1	Roisl.0046s0759.1.p
OG0014385	CP3_g14551_DN3_SP2_c.t1	Roisl.0046s0756.1.p
OG0014386	CP3_g14562_DN3_SP3_c.t1	Roisl.0046s0740.1.p
OG0014387	CP3_g14566_DN3_SP1_c.t1	Roisl.0046s0734.1.p, Roisl.0046s0743.1.p
OG0014388	CP3_g14593_DN3_SP8_c.t1	Roisl.0046s0707.1.p
OG0014389	CP3_g14586_DN3_SP8_c.t1	Roisl.0046s0715.1.p
OG0014390	CP7_g45171_DN3_SP0_c.t1	Roisl.0015s0077.1.p
OG0014391	CP3_g14606_DN3_SP0_c.t1	Roisl.0046s0694.1.p
OG0014392	CP3_g14611_DN2_SP0_c.t1	Roisl.0046s0686.1.p
OG0014393	CP3_g14614_DN3_SP4_c.t1	Roisl.0046s0684.1.p
OG0014394	CP13_g19706_DN3_SP7_c.t1	Roisl.0011s0003.1.p
OG0014395	CP13_g19699_DN3_SP8_c.t1	Roisl.0011s0010.1.p
OG0014396	CP13_g19596_DN3_SP8_c.t1	Roisl.0011s0120.1.p
OG0014397	CP5_g1369_DN3_SP0_c.t1	Roisl.0009s0191.1.p
OG0014398	CP5_g1371_DN3_SP0_c.t1	Roisl.0009s0198.1.p
OG0014399	CP5_g1377_DN3_SP0_c.t1	Roisl.0009s0205.1.p
OG0014400	CP5_g929_DN1_SP0_c.t1	Roisl.0003s0079.1.p
OG0014401	CP5_g2579_DN3_SP4_c.t1	Roisl.0015s0142.1.p
OG0014402	CP4_g25074_DN3_SP0_c.t1	Roisl.0013s0194.1.p
OG0014403	CP11_g32180_DN3_SP1_c.t1	Roisl.0210s1495.1.p
OG0014404	CP11_g32190_DN3_SP0_c.t1	Roisl.0210s1484.1.p
OG0014405	CP11_g32205_DN3_SP3_c.t1	Roisl.0210s1465.1.p
OG0014406	CP11_g32207_DN3_SP8_c.t1	Roisl.0210s1463.1.p
OG0014407	CP11_g32214_DN3_SP6_c.t1	Roisl.0210s1456.1.p
OG0014408	CP11_g32225_DN3_SP0_c.t1	Roisl.0210s1443.1.p
OG0014409	CP11_g32231_DN3_SP8_c.t1	Roisl.0210s1438.1.p
OG0014410	CP11_g32236_DN1_SP0_c.t1	Roisl.0210s1433.1.p
OG0014411	CP11_g32251_DN3_SP1_c.t1	Roisl.0210s1421.1.p
OG0014412	CP11_g32275_DN3_SP8_c.t1	Roisl.0210s1391.1.p
OG0014413	CP11_g32279_DN3_SP0_c.t1	Roisl.0210s1389.1.p
OG0014414	CP11_g32284_DN3_SP8_c.t1	Roisl.0210s1385.1.p
OG0014415	CP11_g32291_DN3_SP8_c.t1	Roisl.0210s1378.1.p
OG0014416	CP11_g32307_DN3_SP1_c.t1	Roisl.0210s1361.1.p
OG0014418	CP11_g32358_DN3_SP8_c.t1	Roisl.0210s1312.1.p
OG0014419	CP2_g48782_DN3_SP7_c.t1	Roisl.0014s0068.1.p
OG0014420	CP11_g32401_DN3_SP3_c.t1	Roisl.0210s1267.1.p
OG0014421	CP5_g1163_DN3_SP0_c.t1	Roisl.0022s0515.1.p
OG0014422	CP11_g32420_DN3_SP1_c.t1	Roisl.0210s1251.1.p
OG0014423	CP11_g32427_DN3_SP8_c.t1	Roisl.0210s1244.1.p
OG0014424	CP11_g32434_DN3_SP8_c.t1	Roisl.0210s1237.1.p
OG0014425	CP11_g32446_DN3_SP3_c.t1	Roisl.0210s1227.1.p
OG0014426	CP11_g32466_DN2_SP0_c.t1	Roisl.0210s1204.1.p
OG0014427	CP11_g32469_DN3_SP0_c.t1	Roisl.0210s1202.1.p
OG0014428	CP11_g32470_DN3_SP0_c.t1	Roisl.0210s1201.1.p
OG0014429	CP11_g32489_DN2_SP0_c.t1	Roisl.0210s1180.1.p
OG0014430	CP11_g32499_DN3_SP8_c.t1	Roisl.0210s1170.1.p
OG0014431	CP11_g32501_DN3_SP6_c.t1	Roisl.0210s1167.1.p
OG0014432	CP11_g32510_DN3_SP0_c.t1	Roisl.0210s1157.1.p
OG0014433	CP6_g7588_DN2_SP0_c.t1	Roisl.0075s0124.1.p
OG0014434	CP11_g32511_DN3_SP8_c.t1	Roisl.0210s1156.1.p
OG0014435	CP11_g32513_DN3_SP8_c.t1	Roisl.0210s1154.1.p
OG0014436	CP11_g32515_DN3_SP8_c.t1	Roisl.0210s1152.1.p
OG0014437	CP11_g32526_DN1_SP1_c.t1	Roisl.0210s1142.1.p
OG0014438	CP11_g32540_DN3_SP0_c.t1	Roisl.0210s1129.1.p
OG0014439	CP11_g32546_DN3_SP8_c.t1	Roisl.0210s1123.1.p
