Orthogroup	Conringia_planisiliqua	Brassica_rapa
OG0015725	CP16_g55035_DN3_SP8_c.t1	XP_033145467.1
OG0015726	CP16_g55380_DN3_SP8_c.t1	XP_009117055.1
OG0015727	CP16_g55367_DN3_SP1_c.t1	XP_009140675.1
OG0015728	CP18_g12564_DN3_SP8_c.t1	XP_009140720.1
OG0015729	CP18_g12510_DN3_SP7_c.t1	XP_009140723.1
OG0015730	CP16_g55188_DN3_SP5_c.t1	XP_009140601.1
OG0015731	CP18_g12263_DN3_SP0_c.t1	XP_009140731.1
OG0015732	CP18_g12132_DN3_SP8_c.t1	NP_001306247.1
OG0015733	CP18_g12286_DN3_SP1_c.t1	XP_009140730.1
OG0015734	CP16_g55179_DN3_SP0_c.t1	XP_009117097.1
OG0015735	CP18_g12166_DN3_SP4_c.t1	XP_009117023.1
OG0015736	CP18_g11840_DN3_SP7_c.t1	XP_009117008.1
OG0015737	CP16_g55108_DN3_SP0_c.t1	XP_033145435.1
OG0015738	CP16_g55526_DN3_SP5_c.t1	XP_009117045.1
OG0015739	CP1_g39952_DN3_SP3_c.t1	XP_009127576.1
OG0015740	CP1_g40032_DN3_SP8_c.t1	XP_033132445.1
OG0015741	CP84_g51833_DN3_SP5_c.t1	XP_009123033.1
OG0015742	CP1_g41008_DN3_SP5_c.t1	XP_009123047.1
OG0015743	CP1_g39136_DN3_SP0_c.t1	XP_009145050.1
OG0015744	CP1_g38913_DN3_SP2_c.t1	NP_001288853.1
OG0015745	CP1_g41209_DN3_SP8_c.t1	XP_033148751.1
OG0015747	CP21_g10978_DN3_SP7_c.t1	XP_009123838.1
OG0015748	CP21_g11053_DN1_SP0_c.t1	XP_033148750.1
OG0015749	CP7_g44152_DN3_SP6_c.t1	XP_009107913.1
OG0015750	CP7_g44219_DN3_SP8_c.t1	XP_033135787.1
OG0015751	CP7_g44231_DN3_SP0_c.t1	XP_009107656.1
OG0015752	CP75_g34152_DN3_SP1_c.t1	XP_009114716.1
OG0015753	CP7_g44432_DN3_SP1_c.t1	XP_018514308.1
OG0015754	CP7_g44439_DN3_SP2_c.t1	XP_009107921.1
OG0015755	CP7_g44453_DN3_SP8_c.t1	XP_009114734.1
OG0015756	CP7_g44454_DN3_SP0_c.t1	XP_009107926.1
OG0015757	CP7_g44455_DN3_SP7_c.t1	XP_009114735.1
OG0015758	CP7_g44464_DN3_SP8_c.t1	XP_009114739.1
OG0015760	CP7_g44480_DN3_SP0_c.t1	XP_009114750.1
OG0015761	CP7_g44548_DN3_SP8_c.t1	XP_009151468.1
OG0015762	CP29_g22161_DN3_SP3_c.t1	XP_009134106.1
OG0015763	CP34_g51585_DN3_SP2_c.t1	XP_009113492.1
OG0015764	CP29_g22096_DN3_SP0_c.t1	XP_033144996.1
OG0015765	CP20_g4157_DN3_SP8_c.t1	XP_009134180.1
OG0015766	CP20_g4162_DN3_SP2_c.t1	XP_009113592.1
OG0015767	CP20_g4180_DN3_SP8_c.t1	XP_033140683.1
OG0015768	CP20_g4186_DN2_SP8_c.t1	XP_009128721.1
OG0015769	CP20_g4194_DN2_SP0_c.t1	XP_009134181.1
OG0015770	CP20_g4195_DN3_SP8_c.t1	XP_009134182.1
OG0015771	CP20_g4196_DN3_SP0_c.t1	XP_033135208.1
OG0015772	CP20_g4205_DN3_SP5_c.t1	XP_009134187.1
OG0015773	CP20_g4210_DN3_SP4_c.t1	XP_009128718.1
OG0015774	CP20_g4221_DN2_SP4_c.t1	XP_009113615.1
OG0015775	CP20_g4241_DN3_SP0_c.t1	XP_009134200.1
OG0015776	CP20_g4284_DN3_SP2_c.t1	NP_001288923.1
OG0015777	CP20_g4286_DN3_SP1_c.t1	XP_033142019.1
OG0015778	CP20_g4290_DN3_SP1_c.t1	XP_033142092.1
OG0015779	CP20_g4314_DN3_SP7_c.t1	XP_009108195.1
OG0015780	CP20_g4319_DN2_SP5_c.t1	XP_009108192.1
OG0015781	CP20_g4324_DN3_SP0_c.t1	XP_033140686.1
OG0015782	CP20_g4328_DN3_SP8_c.t1	XP_009108182.1
OG0015783	CP20_g4348_DN3_SP1_c.t1	XP_009128671.3
OG0015784	CP20_g4349_DN3_SP2_c.t1	XP_009128673.1
OG0015785	CP20_g4365_DN3_SP0_c.t1	XP_033134835.1
OG0015786	CP20_g4375_DN3_SP0_c.t1	XP_009108153.1
OG0015787	CP20_g4377_DN3_SP7_c.t1	XP_009124796.1
OG0015788	CP20_g4378_DN3_SP4_c.t1	XP_009124794.1
OG0015789	CP8_g54417_DN3_SP2_c.t1	XP_009120909.1
OG0015790	CP2_g48520_DN3_SP8_c.t1	XP_009151132.1
OG0015791	CP18_g11516_DN3_SP6_c.t1	XP_009140745.1
OG0015792	CP2_g48786_DN3_SP2_c.t1	XP_009151643.1
OG0015793	CP2_g48549_DN3_SP0_c.t1	XP_009151154.1
OG0015795	CP2_g48557_DN3_SP6_c.t1	XP_009129905.1
OG0015796	CP2_g48563_DN3_SP4_c.t1	XP_018510269.1
OG0015797	CP2_g48585_DN3_SP2_c.t1	XP_009111744.1
OG0015798	CP2_g48610_DN3_SP2_c.t1	XP_018508092.1
OG0015799	CP2_g48611_DN3_SP4_c.t1	XP_009151212.1
OG0015800	CP2_g48643_DN3_SP4_c.t1	XP_009151241.3
OG0015801	CP10_g43530_DN3_SP0_c.t1	XP_009112639.1
OG0015802	CP10_g43529_DN3_SP8_c.t1	XP_009102124.1
OG0015803	CP10_g43528_DN3_SP8_c.t1	XP_009102123.1
OG0015807	CP12_g29819_DN3_SP8_c.t1	XP_009121193.1
OG0015808	CP12_g29849_DN3_SP7_c.t1	XP_009102020.1
OG0015809	CP3_g14343_DN3_SP1_c.t1	XP_009115708.1
OG0015810	CP5_g893_DN3_SP0_c.t1	XP_009127315.2
OG0015811	CP3_g14843_DN3_SP8_c.t1	XP_009150051.1
OG0015812	CP3_g14847_DN3_SP8_c.t1	XP_009150238.1
OG0015813	CP3_g14856_DN3_SP8_c.t1	XP_009150256.1
OG0015814	CP4_g23923_DN3_SP6_c.t1	XP_009142482.1
OG0015815	CP4_g25106_DN3_SP0_c.t1	XP_009133077.1
OG0015817	CP4_g23940_DN3_SP3_c.t1	XP_009133829.1
OG0015818	CP4_g23944_DN3_SP5_c.t1	XP_009118212.1
OG0015819	CP4_g23946_DN3_SP0_c.t1	XP_009118224.2
OG0015820	CP4_g23947_DN3_SP5_c.t1	XP_009142503.1
OG0015821	CP4_g23954_DN3_SP2_c.t1	XP_018514679.1
OG0015822	CP4_g23961_DN3_SP8_c.t1	XP_009142516.1
OG0015823	CP4_g23966_DN3_SP3_c.t1	XP_009142522.1
OG0015824	CP4_g24011_DN3_SP0_c.t1	XP_009142567.1
OG0015825	CP4_g24014_DN3_SP8_c.t1	XP_009124484.1
OG0015826	CP30_g10160_DN3_SP0_c.t1	XP_009142578.1
OG0015827	CP4_g24028_DN3_SP5_c.t1	XP_009142585.1
OG0015828	CP4_g24030_DN3_SP0_c.t1	XP_009142586.1
OG0015829	CP4_g24032_DN3_SP1_c.t1	XP_009142590.2
OG0015830	CP4_g24049_DN3_SP8_c.t1	XP_009142438.1
OG0015831	CP4_g24054_DN3_SP0_c.t1	XP_009142619.1
OG0015832	CP4_g24086_DN2_SP0_c.t1	XP_009142657.1
OG0015833	CP4_g24112_DN3_SP7_c.t1	XP_009143214.1
OG0015834	CP4_g24134_DN3_SP8_c.t1	XP_009143179.1
OG0015835	CP4_g24154_DN3_SP0_c.t1	XP_009142356.1
OG0015836	CP4_g24162_DN3_SP0_c.t1	XP_009142351.1
OG0015837	CP4_g24163_DN2_SP0_c.t1	XP_009143154.1
OG0015838	CP4_g24165_DN3_SP0_c.t1	XP_009142350.2
OG0015839	CP4_g24207_DN3_SP8_c.t1	XP_009143106.1
OG0015840	CP4_g24209_DN3_SP0_c.t1	XP_033144905.1
OG0015841	CP4_g24212_DN3_SP0_c.t1	XP_009133710.1
OG0015842	CP4_g24215_DN3_SP4_c.t1	XP_009133706.1
OG0015843	CP10_g43724_DN3_SP1_c.t1	XP_009119420.1
OG0015844	CP4_g24226_DN3_SP0_c.t1	XP_009143096.1
OG0015845	CP4_g24228_DN3_SP8_c.t1	XP_009143094.1
OG0015847	CP4_g24235_DN3_SP8_c.t1	XP_009143080.1
OG0015848	CP4_g24239_DN3_SP0_c.t1	XP_009142305.1
OG0015849	CP11_g31929_DN3_SP7_c.t1	XP_009121761.1
OG0015850	CP4_g24251_DN3_SP3_c.t1	XP_009143065.1
OG0015851	CP4_g24259_DN3_SP0_c.t1	XP_033148294.1
OG0015852	CP4_g24294_DN3_SP7_c.t1	XP_009142256.1
OG0015853	CP4_g24328_DN3_SP0_c.t1	XP_009142985.1
OG0015854	CP4_g24340_DN3_SP8_c.t1	XP_009142231.1, XP_009133644.1
OG0015855	CP4_g24356_DN3_SP3_c.t1	XP_009142224.1
OG0015856	CP4_g24374_DN3_SP8_c.t1	XP_009142205.1
OG0015857	CP4_g24383_DN3_SP0_c.t1	XP_009142938.1
OG0015858	CP4_g24389_DN3_SP8_c.t1	XP_009142929.1
OG0015859	CP4_g24399_DN3_SP0_c.t1	XP_033145555.1
OG0015860	CP4_g24404_DN3_SP2_c.t1	XP_009133585.1
OG0015861	CP4_g24420_DN3_SP7_c.t1	XP_009142907.1
OG0015862	CP4_g24431_DN3_SP8_c.t1	XP_009142894.1
OG0015863	CP4_g24436_DN2_SP0_c.t1	XP_009142889.1
OG0015864	CP4_g24443_DN2_SP0_c.t1	XP_033148366.1
OG0015865	CP4_g24444_DN3_SP5_c.t1	XP_009142864.1
OG0015866	CP4_g24453_DN3_SP0_c.t1	XP_009142079.2
OG0015867	CP4_g24460_DN3_SP8_c.t1	XP_009142883.1
OG0015868	CP4_g24461_DN3_SP0_c.t1	XP_009133548.1
OG0015869	CP4_g24466_DN3_SP8_c.t1	XP_009133545.1
OG0015871	CP4_g24523_DN2_SP2_c.t1	XP_009142793.1
OG0015872	CP4_g24548_DN3_SP8_c.t1	XP_009133510.2, XP_009142774.1
OG0015873	CP4_g24532_DN3_SP3_c.t1	XP_009142787.1
OG0015874	CP4_g24530_DN3_SP0_c.t1	XP_033145659.1
OG0015876	CP4_g24562_DN3_SP0_c.t1	XP_009141997.1
OG0015877	CP4_g24568_DN3_SP1_c.t1	XP_009142751.1
OG0015878	CP4_g24576_DN3_SP0_c.t1	XP_033148416.1
OG0015879	CP13_g19754_DN3_SP4_c.t1	XP_033128240.1
OG0015880	CP13_g19789_DN3_SP8_c.t1	XP_009101454.1
OG0015881	CP10_g42177_DN3_SP7_c.t1	XP_009147412.1
OG0015882	CP10_g42178_DN3_SP6_c.t1	XP_009134625.1
OG0015883	CP10_g42181_DN3_SP6_c.t1	XP_009147403.1
OG0015884	CP10_g42183_DN3_SP0_c.t1	XP_009147402.2
OG0015886	CP10_g42194_DN3_SP7_c.t1	NP_001288840.1
OG0015887	CP10_g42204_DN3_SP8_c.t1	XP_009147382.1
OG0015888	CP10_g42205_DN3_SP1_c.t1	XP_009115012.1
OG0015889	CP10_g42206_DN3_SP0_c.t1	XP_009147380.1
OG0015890	CP10_g42212_DN3_SP8_c.t1	XP_009134653.2
OG0015891	CP10_g42226_DN3_SP8_c.t1	XP_009147363.1
OG0015892	CP10_g42227_DN3_SP8_c.t1	XP_009147360.1
OG0015893	CP10_g42240_DN3_SP8_c.t1	XP_009147352.1
OG0015894	CP10_g42248_DN3_SP8_c.t1	XP_009134681.1
OG0015896	CP10_g42262_DN3_SP7_c.t1	XP_009118487.1
OG0015897	CP10_g42263_DN3_SP8_c.t1	XP_009118505.1
OG0015900	CP10_g42274_DN3_SP0_c.t1	XP_009147317.1
OG0015901	CP10_g42287_DN3_SP1_c.t1	XP_009118908.1
OG0015902	CP10_g42295_DN3_SP0_c.t1	XP_009118979.1
OG0015903	CP10_g42296_DN3_SP3_c.t1	XP_009118990.1
OG0015904	CP10_g42313_DN3_SP3_c.t1	XP_009130342.1
OG0015905	CP10_g42322_DN3_SP7_c.t1	NP_001288857.1
OG0015906	CP10_g42345_DN3_SP8_c.t1	XP_009130371.1
OG0015907	CP10_g42360_DN3_SP2_c.t1	XP_009134737.1
OG0015908	CP10_g42367_DN3_SP0_c.t1	XP_009130385.1
OG0015909	CP10_g42370_DN3_SP3_c.t1	XP_009102082.1
OG0015910	CP10_g42385_DN3_SP2_c.t1, CP10_g42384_DN3_SP2_c.t1	XP_009130395.1
OG0015911	CP10_g42388_DN3_SP8_c.t1	XP_009130399.1
OG0015912	CP10_g42395_DN3_SP0_c.t1	XP_009130406.1
OG0015913	CP10_g42400_DN3_SP8_c.t1	XP_009130411.1
OG0015914	CP10_g42412_DN3_SP0_c.t1	XP_009124016.1
OG0015915	CP10_g42413_DN3_SP2_c.t1	XP_009124015.1
OG0015916	CP10_g42418_DN3_SP8_c.t1	XP_009125001.1
OG0015918	CP10_g42437_DN3_SP8_c.t1	XP_009123985.1
OG0015919	CP10_g42468_DN3_SP8_c.t1	XP_009134788.2
OG0015922	CP10_g42510_DN3_SP6_c.t1	XP_009147264.1
OG0015923	CP10_g42517_DN3_SP1_c.t1	XP_009147257.1
OG0015924	CP10_g42533_DN3_SP3_c.t1	XP_009147244.1
OG0015925	CP5_g2578_DN3_SP5_c.t1	XP_009133647.1
OG0015926	CP10_g42541_DN3_SP1_c.t1	XP_009134827.2
OG0015927	CP10_g42555_DN3_SP8_c.t1	XP_009124868.1
OG0015928	CP10_g42564_DN3_SP5_c.t1	XP_009147211.1
OG0015929	CP10_g42567_DN3_SP8_c.t1	XP_009147215.1
OG0015930	CP10_g42570_DN3_SP7_c.t1	XP_009147208.1
OG0015931	CP10_g42577_DN3_SP4_c.t1	XP_009124963.1
OG0015932	CP10_g42578_DN3_SP0_c.t1	XP_009147203.1
OG0015933	CP5_g1798_DN3_SP0_c.t1	XP_009139725.1
OG0015934	CP10_g42616_DN3_SP2_c.t1	XP_009129645.2
OG0015936	CP10_g42639_DN3_SP2_c.t1	XP_009129663.1
OG0015937	CP10_g42645_DN3_SP8_c.t1	XP_009129670.1
OG0015938	CP10_g42647_DN3_SP0_c.t1	XP_009124873.1
OG0015939	CP20_g3828_DN3_SP0_c.t1	XP_009113970.1
OG0015940	CP10_g42690_DN3_SP1_c.t1	XP_009124632.1
OG0015941	CP10_g42702_DN3_SP4_c.t1	XP_009124605.1
OG0015942	CP10_g42709_DN3_SP1_c.t1	XP_009134945.2
OG0015943	CP10_g42713_DN3_SP2_c.t1	XP_009147113.1
OG0015944	CP10_g42755_DN2_SP0_c.t1	XP_009147070.1
OG0015945	CP10_g42765_DN3_SP0_c.t1	XP_009147060.1
OG0015946	CP10_g42768_DN3_SP4_c.t1	XP_009147057.1
OG0015947	CP10_g42774_DN3_SP8_c.t1	XP_009124266.1
OG0015948	CP10_g42776_DN3_SP1_c.t1	XP_009134987.1
OG0015949	CP10_g42779_DN3_SP8_c.t1	XP_009124214.1
OG0015950	CP10_g42782_DN3_SP8_c.t1	XP_009147041.1
OG0015951	CP10_g42789_DN3_SP8_c.t1	XP_009124151.1
OG0015952	CP10_g42797_DN3_SP6_c.t1	XP_009135001.2
OG0015953	CP10_g42798_DN3_SP0_c.t1	XP_009135005.1
OG0015954	CP10_g42811_DN3_SP8_c.t1	XP_009135016.1
OG0015955	CP10_g42829_DN3_SP0_c.t1	XP_009135095.1
OG0015956	CP10_g42863_DN3_SP5_c.t1	XP_009146966.1
OG0015957	CP10_g42866_DN3_SP3_c.t1	XP_009146961.1
OG0015959	CP10_g42876_DN2_SP0_c.t1	XP_009135069.1
OG0015960	CP10_g42878_DN3_SP0_c.t1	XP_009123475.2
OG0015961	CP10_g42885_DN3_SP6_c.t1	XP_009123446.1
OG0015962	CP10_g42886_DN3_SP5_c.t1	XP_009146941.1
OG0015963	CP10_g42889_DN2_SP2_c.t1	XP_009123421.1
OG0015964	CP10_g42896_DN3_SP4_c.t1	XP_009146939.1
OG0015965	CP10_g42908_DN3_SP0_c.t1	XP_009146927.2
OG0015966	CP10_g42913_DN2_SP0_c.t1	XP_009135050.1
OG0015967	CP10_g42918_DN3_SP0_c.t1	XP_009146921.1
OG0015968	CP10_g42924_DN3_SP8_c.t1	XP_009123280.2
OG0015969	CP10_g42930_DN3_SP2_c.t1	XP_009123262.1
OG0015970	CP10_g42933_DN3_SP8_c.t1	XP_009123226.1
OG0015971	CP10_g42934_DN3_SP0_c.t1	XP_009123211.1
OG0015972	CP10_g42947_DN3_SP0_c.t1	XP_009146893.1
OG0015973	CP10_g42949_DN3_SP8_c.t1	XP_009146891.1
OG0015974	CP10_g42957_DN3_SP8_c.t1	XP_009146886.1
OG0015975	CP10_g42970_DN3_SP8_c.t1	XP_033147888.1
OG0015976	CP10_g42971_DN3_SP2_c.t1	XP_009146875.1
OG0015977	CP9_g28431_DN3_SP7_c.t1	XP_009105395.1
OG0015978	CP10_g42984_DN3_SP8_c.t1	XP_033147908.1
OG0015979	CP10_g42991_DN3_SP0_c.t1	XP_009146850.1
OG0015980	CP10_g42995_DN3_SP7_c.t1	XP_009135104.1
OG0015981	CP10_g43000_DN2_SP0_c.t1	XP_009146844.1
OG0015982	CP10_g43001_DN3_SP3_c.t1	XP_009135108.1
OG0015983	CP10_g43011_DN3_SP0_c.t1	XP_009122853.1
OG0015985	CP10_g43034_DN3_SP8_c.t1	XP_009135125.1
OG0015986	CP10_g43035_DN3_SP8_c.t1	XP_009146811.1
OG0015987	CP10_g43051_DN3_SP2_c.t1	XP_009146802.1
OG0015988	CP10_g43062_DN3_SP7_c.t1	XP_009146792.1
OG0015989	CP10_g43073_DN3_SP6_c.t1	XP_009146780.1
OG0015990	CP10_g43081_DN2_SP0_c.t1	XP_009122356.1
OG0015991	CP10_g43090_DN3_SP5_c.t1	XP_009146741.1
OG0015992	CP10_g43097_DN3_SP4_c.t1	XP_009146735.1
OG0015994	CP12_g30922_DN3_SP1_c.t1	XP_009102416.1
OG0015995	CP10_g43120_DN3_SP8_c.t1	XP_009146702.1
OG0015996	CP10_g43167_DN3_SP8_c.t1	XP_009146653.1
OG0015997	CP10_g43169_DN3_SP8_c.t1	XP_033147419.1
OG0015998	CP10_g43175_DN3_SP7_c.t1	XP_009146647.1
OG0015999	CP10_g43194_DN3_SP8_c.t1	XP_009135225.1
OG0016000	CP10_g43196_DN3_SP0_c.t1	XP_009146616.1
OG0016001	CP10_g43209_DN3_SP7_c.t1	XP_009135235.1
OG0016003	CP10_g43233_DN3_SP8_c.t1	XP_009146590.1
OG0016004	CP10_g43244_DN2_SP0_c.t1	XP_033132423.1, XP_009146576.1
OG0016005	CP13_g19655_DN3_SP3_c.t1	XP_009129223.1
OG0016007	CP10_g43319_DN3_SP7_c.t1	XP_009146479.1
OG0016008	CP12_g31440_DN2_SP0_c.t1	XP_009102365.1
OG0016009	CP10_g43340_DN3_SP0_c.t1	XP_009146453.2
OG0016010	CP10_g43342_DN3_SP0_c.t1	XP_009146452.1
OG0016011	CP10_g43347_DN3_SP0_c.t1	XP_033147818.1
OG0016013	CP10_g43368_DN3_SP0_c.t1	XP_009117242.1
OG0016014	CP10_g43383_DN3_SP1_c.t1	XP_009146406.1
OG0016015	CP10_g43413_DN3_SP0_c.t1	XP_033148686.1
OG0016016	CP10_g43422_DN3_SP8_c.t1	XP_009135385.1
OG0016017	CP10_g43444_DN2_SP3_c.t1	XP_009116648.1
OG0016018	CP10_g43453_DN3_SP5_c.t1	XP_009135402.1
OG0016019	CP10_g43455_DN3_SP2_c.t1	XP_009146508.1
OG0016020	CP10_g43457_DN3_SP0_c.t1	XP_009146309.2
OG0016021	CP10_g43474_DN3_SP8_c.t1	XP_009146289.1
OG0016022	CP10_g43491_DN3_SP0_c.t1	XP_009146274.2
OG0016023	CP10_g43495_DN3_SP8_c.t1	XP_009146270.1
OG0016024	CP12_g29880_DN3_SP7_c.t1	XP_009146246.1
OG0016025	CP12_g29898_DN2_SP8_c.t1, CP3_g15690_DN2_SP0_c.t1	XP_009146225.1
OG0016026	CP12_g29913_DN3_SP5_c.t1	XP_009146208.2
OG0016027	CP12_g29936_DN3_SP1_c.t1	XP_009115175.1
OG0016028	CP12_g29939_DN3_SP7_c.t1	XP_009146190.2
OG0016029	CP12_g29972_DN3_SP4_c.t1	XP_009146161.1
OG0016030	CP12_g29979_DN3_SP5_c.t1	XP_009146156.1
OG0016031	CP12_g29980_DN3_SP8_c.t1	XP_009146155.1
OG0016033	CP12_g29984_DN3_SP8_c.t1	XP_009146150.1
OG0016034	CP12_g30006_DN3_SP8_c.t1	XP_009146077.1
OG0016035	CP12_g30007_DN3_SP3_c.t1	XP_009146076.1
OG0016036	CP12_g30017_DN3_SP8_c.t1	XP_009114612.1
OG0016037	CP12_g30035_DN3_SP8_c.t1	XP_009146050.1
OG0016038	CP12_g30041_DN3_SP4_c.t1	XP_009114264.1
OG0016039	CP12_g30044_DN3_SP4_c.t1	XP_033134172.1
OG0016040	CP12_g30059_DN3_SP7_c.t1	XP_009114428.1
OG0016041	CP12_g30068_DN3_SP2_c.t1	XP_033148276.1
OG0016042	CP12_g30084_DN3_SP2_c.t1	XP_009113988.2
OG0016043	CP12_g30088_DN3_SP8_c.t1	XP_009135531.1
OG0016044	CP12_g30103_DN2_SP1_c.t1	XP_033147999.1
OG0016045	CP12_g30118_DN3_SP3_c.t1	XP_009145969.1
OG0016046	CP12_g30123_DN3_SP0_c.t1	XP_009145962.2
OG0016047	CP12_g30127_DN3_SP4_c.t1	XP_009145957.1
OG0016049	CP12_g30141_DN3_SP8_c.t1	XP_033148105.1
OG0016050	CP12_g30143_DN3_SP8_c.t1	XP_009145937.1
OG0016051	CP12_g30148_DN3_SP8_c.t1	XP_009145935.1
OG0016052	CP13_g20460_DN3_SP0_c.t1	XP_009101826.1
OG0016053	CP12_g30157_DN3_SP4_c.t1	XP_009145919.1
OG0016054	CP12_g30173_DN3_SP8_c.t1	XP_009145901.2
OG0016055	CP12_g30190_DN3_SP8_c.t1	XP_009135581.1
OG0016056	CP12_g30201_DN3_SP0_c.t1	XP_033140533.1
OG0016057	CP12_g30204_DN3_SP3_c.t1	XP_009145869.1
OG0016058	CP12_g30216_DN3_SP0_c.t1	XP_009145859.1, XP_033146021.1
OG0016059	CP12_g30220_DN3_SP0_c.t1	XP_009145857.2
OG0016060	CP12_g30229_DN2_SP0_c.t1	XP_009145846.1
OG0016061	CP12_g30231_DN3_SP0_c.t1	XP_009112230.1
OG0016062	CP12_g30247_DN3_SP1_c.t1	XP_009145829.1
OG0016063	CP12_g30250_DN2_SP0_c.t1, CP36_g50969_DN1_SP0_c.t1	XP_009135613.1
OG0016064	CP12_g30257_DN3_SP3_c.t1	XP_009145823.1
OG0016065	CP12_g30259_DN3_SP2_c.t1	XP_009145820.1
OG0016066	CP12_g30261_DN3_SP6_c.t1	XP_009145817.1
OG0016067	CP12_g30260_DN3_SP8_c.t1	XP_009145819.1
OG0016068	CP12_g30271_DN3_SP3_c.t1	XP_009145803.1
OG0016069	CP12_g30287_DN3_SP7_c.t1	XP_009145786.1
OG0016070	CP12_g30288_DN3_SP8_c.t1	XP_009145785.1
OG0016071	CP12_g30305_DN3_SP2_c.t1	XP_009136046.1
OG0016072	CP12_g30308_DN3_SP8_c.t1	XP_009135644.1
OG0016073	CP12_g30316_DN3_SP0_c.t1	XP_009111593.1
OG0016074	CP12_g30322_DN3_SP0_c.t1	XP_009145745.1
OG0016075	CP12_g30324_DN3_SP5_c.t1	XP_033147933.1
OG0016076	CP12_g30334_DN3_SP8_c.t1	XP_009111428.1
OG0016077	CP12_g30346_DN2_SP0_c.t1	XP_009145693.1
OG0016078	CP12_g30368_DN3_SP0_c.t1	XP_033148039.1
OG0016079	CP12_g30375_DN3_SP8_c.t1	XP_009145655.1
OG0016080	CP12_g30379_DN3_SP0_c.t1	XP_009145652.2
OG0016081	CP12_g30402_DN3_SP8_c.t1	XP_009145622.1
OG0016082	CP12_g30406_DN3_SP8_c.t1	XP_033148746.1
OG0016083	CP12_g30426_DN3_SP0_c.t1	XP_009110270.2
OG0016084	CP12_g30427_DN3_SP7_c.t1	XP_009110258.1
OG0016085	CP12_g30433_DN3_SP8_c.t1	XP_009145586.1
OG0016086	CP12_g30438_DN3_SP0_c.t1	XP_033146926.1
OG0016087	CP12_g30443_DN3_SP8_c.t1	XP_009145540.1
OG0016088	CP8_g53231_DN3_SP3_c.t1	XP_009127213.1
OG0016089	CP8_g53230_DN3_SP8_c.t1	XP_009127214.1
OG0016090	CP8_g53228_DN3_SP2_c.t1	XP_009127215.1
OG0016091	CP8_g53211_DN3_SP8_c.t1	XP_009127224.1
OG0016092	CP15_g35310_DN3_SP8_c.t1, CP15_g35380_DN1_SP0_c.t1	XP_009112238.1
OG0016093	CP5_g1494_DN3_SP8_c.t1	XP_009139925.1
OG0016094	CP5_g1496_DN3_SP0_c.t1	XP_033145966.1
OG0016095	CP5_g1555_DN3_SP0_c.t1	XP_009139826.2
OG0016096	CP5_g1592_DN3_SP1_c.t1	XP_009125096.1
OG0016097	CP5_g1611_DN3_SP3_c.t1	XP_009139802.1
OG0016098	CP5_g1630_DN3_SP4_c.t1	XP_009139796.1
OG0016100	CP5_g1685_DN3_SP3_c.t1	XP_009125056.1
OG0016101	CP5_g1714_DN3_SP1_c.t1	XP_009139755.1
OG0016102	CP5_g1719_DN2_SP8_c.t1	XP_033131571.1
OG0016104	CP5_g1948_DN3_SP8_c.t1	XP_033145361.1
OG0016105	CP2_g48813_DN3_SP0_c.t1	XP_009129703.1
OG0016106	CP2_g48818_DN3_SP0_c.t1	XP_009151608.1
OG0016107	CP2_g48823_DN3_SP8_c.t1	XP_009151603.1
OG0016108	CP2_g48824_DN3_SP0_c.t1	XP_009151600.1
OG0016109	CP12_g30753_DN3_SP2_c.t1	XP_009102584.1
OG0016110	CP12_g30698_DN3_SP8_c.t1	XP_009108034.1
OG0016112	CP12_g30673_DN3_SP0_c.t1	XP_009102659.1
OG0016113	CP12_g29807_DN3_SP0_c.t1	XP_009117464.1
OG0016114	CP12_g30646_DN3_SP7_c.t1	XP_009135832.1
OG0016115	CP12_g30623_DN3_SP8_c.t1	XP_009145311.1
OG0016116	CP12_g30611_DN3_SP8_c.t1	XP_009108852.1
OG0016117	CP12_g30525_DN3_SP0_c.t1	XP_009145467.1
OG0016118	CP12_g30520_DN3_SP8_c.t1	XP_009135758.1
OG0016119	CP12_g30519_DN3_SP0_c.t1	XP_033136354.1
OG0016120	CP12_g30516_DN3_SP1_c.t1	XP_009135757.1
OG0016121	CP12_g30495_DN3_SP8_c.t1	XP_009145480.2
OG0016122	CP12_g30492_DN3_SP3_c.t1	XP_009145483.1
OG0016123	CP12_g30484_DN3_SP0_c.t1	XP_009145492.1
OG0016124	CP12_g30439_DN3_SP8_c.t1	XP_009145544.2, XP_009110086.1
OG0016125	CP5_g971_DN3_SP8_c.t1	XP_009137910.1
OG0016126	CP5_g1011_DN3_SP2_c.t1	XP_009128209.2
OG0016127	CP13_g20347_DN3_SP6_c.t1	XP_033135691.1
OG0016128	CP9_g28193_DN2_SP1_c.t1	XP_009105209.1
OG0016129	CP9_g28191_DN3_SP0_c.t1	XP_009105205.1
OG0016130	CP9_g28176_DN3_SP0_c.t1	XP_009127483.1
OG0016131	CP9_g28160_DN2_SP0_c.t1	XP_009127472.1
OG0016132	CP9_g28156_DN3_SP0_c.t1	XP_033140105.1
OG0016133	CP9_g28153_DN3_SP0_c.t1	XP_009127466.1
OG0016134	CP9_g28074_DN3_SP8_c.t1	XP_009105166.1
OG0016135	CP9_g28094_DN3_SP8_c.t1	XP_009127456.1
OG0016136	CP9_g28105_DN3_SP5_c.t1	XP_009105171.1
OG0016137	CP9_g28109_DN3_SP0_c.t1	XP_009127458.1
