Orthogroup	Conringia_planisiliqua	Arabidopsis_lyrata_Rawat
OG0015178	CP5_g1389_DN3_SP4_c.t1	AL7G49630
OG0015179	CP5_g1385_DN3_SP0_c.t1	AL7G49610
OG0015180	CP10_g42497_DN3_SP8_c.t1	AL5G21020
OG0015181	CP3_g15777_DN3_SP8_c.t1	AL5G21370
OG0015182	CP2_g48853_DN3_SP8_c.t1	AL5G19980
OG0015183	CP13_g19191_DN3_SP5_c.t1	AL5G18100
OG0015184	CP13_g19175_DN3_SP0_c.t1	nbis-gene-1244
OG0015185	CP13_g19217_DN3_SP8_c.t1	AL5G17490
OG0015186	CP13_g19232_DN3_SP0_c.t1	AL5G17220
OG0015187	CP13_g19246_DN3_SP6_c.t1	AL5G17010
OG0015188	CP13_g19260_DN3_SP7_c.t1	AL5G16850
OG0015189	CP13_g19262_DN3_SP0_c.t1	AL5G16780
OG0015190	CP13_g19268_DN3_SP0_c.t1	AL5G16690
OG0015191	CP13_g19282_DN2_SP0_c.t1	AL5G16450
OG0015192	CP13_g19293_DN3_SP8_c.t1	AL5G16290
OG0015193	CP13_g19297_DN3_SP4_c.t1	AL5G16250
OG0015194	CP13_g19298_DN3_SP8_c.t1	AL5G16240
OG0015196	CP13_g19304_DN3_SP5_c.t1	AL5G16160
OG0015197	CP13_g19315_DN3_SP8_c.t1	AL5G15980
OG0015198	CP13_g19321_DN3_SP2_c.t1	AL5G15880
OG0015199	CP13_g19337_DN3_SP0_c.t1	AL5G15610
OG0015200	CP13_g19340_DN3_SP0_c.t1	AL5G15580
OG0015201	CP13_g19341_DN3_SP8_c.t1	AL5G15570
OG0015202	CP13_g19356_DN3_SP7_c.t1	AL5G15370
OG0015203	CP13_g19363_DN3_SP1_c.t1	AL5G15260
OG0015204	CP13_g19395_DN3_SP0_c.t1	AL5G14870
OG0015205	CP13_g19401_DN3_SP5_c.t1	AL5G14780
OG0015206	CP13_g19403_DN3_SP0_c.t1	AL5G14730
OG0015207	CP13_g19404_DN3_SP0_c.t1	AL5G14720
OG0015208	CP7_g45916_DN3_SP6_c.t1	AL1G30820
OG0015209	CP13_g19434_DN3_SP7_c.t1	AL5G14350
OG0015211	CP13_g19442_DN3_SP0_c.t1	AL5G14220
OG0015213	CP9_g28594_DN3_SP0_c.t1	AL22U10120
OG0015214	CP9_g28551_DN3_SP0_c.t1	AL2G28640
OG0015215	CP9_g28547_DN3_SP2_c.t1	AL2G28630
OG0015216	CP9_g28543_DN3_SP6_c.t1	AL2G28590
OG0015217	CP6_g7414_DN3_SP8_c.t1	AL7G40860
OG0015218	CP9_g28531_DN3_SP5_c.t1	AL2G28490
OG0015219	CP13_g19922_DN3_SP1_c.t1	AL8G12570
OG0015220	CP13_g19923_DN3_SP2_c.t1	AL8G12590
OG0015221	CP13_g19934_DN2_SP7_c.t1	AL8G12780
OG0015222	CP13_g19940_DN3_SP3_c.t1	AL8G12850
OG0015223	CP13_g19956_DN3_SP0_c.t1	AL8G13070
OG0015224	CP13_g19998_DN3_SP8_c.t1	AL8G13510
OG0015225	CP13_g19999_DN3_SP0_c.t1	AL8G13520
OG0015226	CP13_g20000_DN3_SP8_c.t1	AL8G13530
OG0015227	CP10_g43828_DN3_SP0_c.t1	AL3G50090
OG0015228	CP13_g20042_DN3_SP8_c.t1	AL8G14030
OG0015229	CP1_g38125_DN3_SP0_c.t1	AL1G57240
OG0015230	CP1_g38123_DN3_SP8_c.t1	AL1G57300
OG0015231	CP1_g38116_DN3_SP0_c.t1	AL1G57410
OG0015232	CP1_g38111_DN3_SP0_c.t1	AL1G57500
OG0015233	CP1_g38110_DN3_SP8_c.t1	AL1G57510
OG0015234	CP1_g38108_DN2_SP3_c.t1	AL1G57530
OG0015235	CP1_g38107_DN3_SP8_c.t1	AL1G57540
OG0015236	CP1_g38105_DN3_SP8_c.t1	AL1G57570
OG0015237	CP1_g38093_DN3_SP7_c.t1	AL1G57780
OG0015238	CP1_g38083_DN3_SP0_c.t1	nbis-gene-272
OG0015239	CP1_g38071_DN3_SP8_c.t1	AL1G58080
OG0015240	CP1_g38070_DN3_SP5_c.t1	AL1G58090
OG0015241	CP1_g38062_DN2_SP0_c.t1	AL1G58210
OG0015242	CP1_g38061_DN3_SP2_c.t1	AL1G58220
OG0015243	CP1_g38051_DN2_SP0_c.t1	AL1G58320
OG0015244	CP1_g38027_DN3_SP8_c.t1	AL1G58660
OG0015245	CP1_g38010_DN3_SP0_c.t1	AL1G58900
OG0015246	CP1_g38009_DN3_SP5_c.t1	AL1G58910
OG0015247	CP1_g37997_DN1_SP0_c.t1	AL4G11910
OG0015248	CP1_g37981_DN3_SP0_c.t1	AL1G59320
OG0015250	CP1_g37979_DN3_SP3_c.t1	AL1G59350
OG0015251	CP9_g29659_DN3_SP0_c.t1	AL2G40920
OG0015252	CP16_g55136_DN3_SP0_c.t1	AL4G15160
OG0015253	CP1_g37955_DN3_SP7_c.t1	AL1G59660
OG0015254	CP1_g37948_DN3_SP0_c.t1	AL1G59800
OG0015255	CP1_g37900_DN3_SP3_c.t1	AL1G60390
OG0015256	CP1_g37892_DN3_SP6_c.t1	AL1G60470
OG0015257	CP1_g37889_DN3_SP6_c.t1	AL1G60490
OG0015258	CP19_g18059_DN3_SP1_c.t1	AL7G27210
OG0015259	CP1_g37877_DN3_SP7_c.t1	AL1G60740
OG0015260	CP1_g37876_DN3_SP8_c.t1	AL1G60760
OG0015261	CP1_g37866_DN3_SP6_c.t1	AL1G60870
OG0015263	CP1_g37862_DN3_SP0_c.t1	AL1G60920
OG0015264	CP1_g37857_DN3_SP0_c.t1	AL1G61040
OG0015265	CP1_g37850_DN3_SP1_c.t1	AL1G61090
OG0015266	CP1_g37849_DN3_SP0_c.t1	AL1G61100
OG0015268	CP1_g37840_DN3_SP8_c.t1	AL1G61170
OG0015269	CP1_g37837_DN3_SP7_c.t1	AL1G61210
OG0015270	CP13_g20630_DN3_SP0_c.t1	AL8G18380
OG0015271	CP13_g20613_DN3_SP7_c.t1	AL8G18360
OG0015272	CP13_g20468_DN3_SP2_c.t1	AL8G18070
OG0015273	CP13_g20446_DN3_SP0_c.t1	AL8G17880
OG0015274	CP13_g20358_DN3_SP5_c.t1	AL8G17520
OG0015276	CP4_g25386_DN3_SP1_c.t1	AL4G29270
OG0015277	CP4_g25378_DN2_SP0_c.t1	AL4G29360
OG0015278	CP4_g25373_DN3_SP3_c.t1	AL4G29420
OG0015279	CP4_g25372_DN3_SP6_c.t1	AL4G29430
OG0015280	CP4_g25357_DN3_SP8_c.t1	AL4G29590
OG0015281	CP4_g25333_DN3_SP8_c.t1	AL4G30000
OG0015282	CP4_g25330_DN3_SP0_c.t1	AL4G30050
OG0015283	CP4_g25328_DN2_SP0_c.t1	AL4G30070
OG0015284	CP4_g25326_DN3_SP8_c.t1	AL4G30090
OG0015285	CP4_g25312_DN3_SP0_c.t1	AL4G30260
OG0015286	CP4_g25296_DN3_SP6_c.t1	AL4G30430
OG0015287	CP4_g25277_DN3_SP6_c.t1	AL4G30630
OG0015288	CP13_g19157_DN3_SP0_c.t1	AL5G18670
OG0015289	CP4_g25241_DN3_SP0_c.t1	AL4G31030
OG0015290	CP4_g25237_DN3_SP7_c.t1, CP18_g11576_DN2_SP0_c.t1	AL4G31060
OG0015291	CP4_g25236_DN3_SP7_c.t1	AL4G31070
OG0015292	CP4_g25232_DN3_SP8_c.t1	AL4G31120
OG0015293	CP4_g25230_DN3_SP8_c.t1	AL4G31140
OG0015294	CP4_g25229_DN3_SP0_c.t1	AL4G31150
OG0015295	CP4_g25203_DN3_SP0_c.t1	AL4G31450
OG0015296	CP4_g25199_DN3_SP5_c.t1	AL4G31500
OG0015297	CP4_g25194_DN3_SP8_c.t1	AL4G31550
OG0015298	CP4_g25186_DN3_SP1_c.t1	AL4G31620
OG0015299	CP8_g54405_DN3_SP0_c.t1	AL8G19260
OG0015301	CP4_g25147_DN3_SP8_c.t1	AL4G32020
OG0015302	CP6_g6870_DN2_SP0_c.t1	AL7G34670
OG0015303	CP6_g6875_DN3_SP4_c.t1	AL7G34770
OG0015304	CP6_g6879_DN3_SP0_c.t1, CP1_g38487_DN3_SP0_c.t1, CP16_g55186_DN3_SP0_c.t1	AL7G34800
OG0015306	CP6_g6890_DN3_SP8_c.t1	AL7G34910
OG0015309	CP6_g6910_DN3_SP7_c.t1	AL7G35190
OG0015310	CP6_g6927_DN3_SP8_c.t1	AL7G35420
OG0015311	CP6_g6928_DN3_SP8_c.t1	AL7G35440
OG0015312	CP6_g6943_DN3_SP4_c.t1	AL7G35610
OG0015313	CP6_g6948_DN3_SP0_c.t1	AL7G35660
OG0015314	CP6_g6964_DN3_SP8_c.t1	AL7G35810
OG0015316	CP6_g6986_DN3_SP6_c.t1	AL7G36120
OG0015317	CP6_g6987_DN3_SP1_c.t1	nbis-gene-1819
OG0015318	CP6_g7004_DN3_SP3_c.t1	AL7G36250
OG0015320	CP6_g7008_DN3_SP6_c.t1	AL7G36310
OG0015321	CP16_g55240_DN3_SP6_c.t1	AL4G16310
OG0015322	CP6_g7027_DN3_SP8_c.t1	AL7G36540
OG0015323	CP6_g7049_DN3_SP8_c.t1	AL7G36810
OG0015324	CP6_g7051_DN3_SP7_c.t1	AL7G36830
OG0015325	CP6_g7052_DN3_SP7_c.t1	AL7G36840
OG0015326	CP6_g7069_DN2_SP0_c.t1	AL7G36960
OG0015327	CP6_g7097_DN3_SP8_c.t1	AL7G37330
OG0015328	CP6_g7120_DN3_SP8_c.t1	AL7G37550
OG0015329	CP6_g7122_DN3_SP8_c.t1	AL7G37580
OG0015330	CP5_g2090_DN3_SP3_c.t1	AL7G44670
OG0015331	CP13_g19880_DN3_SP0_c.t1	AL8G12090
OG0015333	CP3_g14271_DN3_SP0_c.t1	AL5G31400
OG0015335	CP3_g14301_DN3_SP0_c.t1	AL5G30990
OG0015336	CP10_g43877_DN3_SP0_c.t1	AL5G30840
OG0015337	CP3_g14337_DN3_SP8_c.t1	AL5G30550
OG0015338	CP3_g14341_DN3_SP2_c.t1	AL5G30510
OG0015340	CP3_g14355_DN3_SP6_c.t1	AL5G30370
OG0015341	CP3_g14356_DN3_SP1_c.t1	AL5G30360
OG0015342	CP3_g14366_DN3_SP4_c.t1	AL5G30230
OG0015343	CP8_g53192_DN3_SP4_c.t1	AL8G26790
OG0015344	CP8_g53175_DN3_SP0_c.t1	AL8G26610
OG0015345	CP8_g53170_DN3_SP0_c.t1	AL8G26560
OG0015346	CP8_g53164_DN3_SP2_c.t1	AL8G26480
OG0015347	CP8_g53163_DN3_SP8_c.t1	AL8G26470
OG0015348	CP8_g53143_DN3_SP0_c.t1	AL8G26330
OG0015349	CP8_g53140_DN3_SP8_c.t1	AL8G26300
OG0015350	CP8_g53121_DN3_SP8_c.t1	AL8G26110
OG0015351	CP8_g53096_DN3_SP8_c.t1	AL8G25880
OG0015352	CP8_g53108_DN3_SP8_c.t1	AL8G25940
OG0015353	CP2_g49047_DN3_SP8_c.t1	AL8G25970
OG0015354	CP8_g53087_DN3_SP8_c.t1	AL64U10010
OG0015355	CP8_g52978_DN3_SP5_c.t1	AL8G25220
OG0015356	CP8_g52990_DN3_SP8_c.t1	AL8G25300
OG0015357	CP8_g52988_DN3_SP8_c.t1	AL8G25280
OG0015358	CP8_g53104_DN3_SP2_c.t1	AL3G44130
OG0015359	CP15_g35005_DN3_SP2_c.t1	AL3G45670
OG0015360	CP15_g34941_DN3_SP8_c.t1	AL3G45720
OG0015361	CP15_g34915_DN3_SP0_c.t1	AL3G45790
OG0015362	CP15_g34914_DN3_SP7_c.t1	AL3G45800
OG0015363	CP15_g35131_DN3_SP3_c.t1	AL3G45650
OG0015364	CP15_g34878_DN2_SP1_c.t1	AL3G45910
OG0015365	CP15_g34875_DN3_SP8_c.t1	AL3G45940
OG0015366	CP15_g34839_DN3_SP4_c.t1	AL3G46080
OG0015367	CP15_g34750_DN2_SP0_c.t1	AL3G46180
OG0015368	CP15_g34744_DN3_SP3_c.t1	AL3G46380
OG0015369	CP15_g34510_DN3_SP7_c.t1	AL3G46560
OG0015370	CP17_g5005_DN3_SP6_c.t1	AL3G46940
OG0015371	CP17_g4845_DN3_SP8_c.t1	AL3G47070
OG0015372	CP17_g4836_DN3_SP0_c.t1	AL3G47080
OG0015373	CP10_g44016_DN2_SP0_c.t1	AL3G47790
OG0015374	CP2_g48838_DN3_SP0_c.t1	AL5G20540
OG0015375	CP10_g43977_DN3_SP0_c.t1	AL3G52530
OG0015376	CP10_g43949_DN3_SP8_c.t1	AL3G52620
OG0015377	CP10_g43884_DN3_SP3_c.t1	AL3G49540
OG0015378	CP10_g43881_DN3_SP8_c.t1	AL3G49570
OG0015379	CP19_g18258_DN3_SP1_c.t1	AL7G29360
OG0015382	CP19_g18374_DN3_SP0_c.t1	AL7G30560
OG0015383	CP19_g18377_DN3_SP0_c.t1	AL7G30580
OG0015384	CP19_g18385_DN1_SP0_c.t1	AL7G30620
OG0015385	CP19_g18399_DN3_SP0_c.t1	AL7G30790
OG0015386	CP19_g18426_DN1_SP0_c.t1	AL7G31030
OG0015387	CP19_g18429_DN3_SP0_c.t1	AL7G31080
OG0015388	CP19_g18460_DN3_SP0_c.t1	AL7G31530
OG0015389	CP6_g6835_DN3_SP8_c.t1	AL7G34160
OG0015390	CP6_g6818_DN3_SP0_c.t1	AL7G33790
OG0015391	CP6_g6800_DN3_SP0_c.t1	AL7G33600
OG0015392	CP6_g6781_DN3_SP8_c.t1	AL7G33390
OG0015393	CP6_g6775_DN3_SP0_c.t1	AL7G33330
OG0015394	CP6_g6770_DN3_SP8_c.t1	AL7G33280
OG0015395	CP6_g6765_DN3_SP7_c.t1	AL7G33220
OG0015396	CP6_g6763_DN3_SP0_c.t1	AL7G33190
OG0015397	CP6_g6742_DN3_SP0_c.t1	AL7G32950
OG0015398	CP6_g6741_DN3_SP2_c.t1	AL7G32940
OG0015399	CP6_g6738_DN3_SP6_c.t1	AL7G32900
OG0015400	CP6_g6729_DN2_SP0_c.t1	AL7G32820
OG0015401	CP6_g6726_DN3_SP0_c.t1	AL7G32790
OG0015402	CP6_g6723_DN3_SP0_c.t1	AL7G32760
OG0015403	CP6_g6721_DN3_SP0_c.t1	AL7G32750
OG0015404	CP6_g7299_DN3_SP1_c.t1	AL6G32210
OG0015406	CP6_g6702_DN3_SP8_c.t1	AL7G32530
OG0015408	CP19_g18521_DN3_SP2_c.t1	AL7G32300
OG0015409	CP13_g19680_DN3_SP8_c.t1	AL5G10310
OG0015410	CP19_g18509_DN3_SP0_c.t1	AL7G32150
OG0015411	CP19_g18505_DN3_SP3_c.t1	AL7G32110
OG0015412	CP1_g41041_DN3_SP1_c.t1	AL1G52140
OG0015413	CP19_g18495_DN3_SP0_c.t1	AL7G32020
OG0015414	CP6_g6848_DN3_SP1_c.t1	AL7G34380
OG0015415	CP6_g6855_DN3_SP0_c.t1	AL7G34470
OG0015417	CP22_g17594_DN3_SP3_c.t1	AL6G39820
OG0015418	CP22_g17664_DN3_SP7_c.t1	AL2G11620
OG0015419	CP22_g17681_DN3_SP8_c.t1	AL8G19290
OG0015420	CP22_g17340_DN3_SP8_c.t1	AL8G19100
OG0015421	CP6_g7217_DN3_SP8_c.t1	AL7G38710
OG0015422	CP6_g7194_DN3_SP7_c.t1	AL7G38470
OG0015423	CP6_g7181_DN3_SP4_c.t1	AL7G38200
OG0015424	CP6_g7212_DN3_SP8_c.t1	AL7G38670
OG0015425	CP6_g7179_DN3_SP5_c.t1	AL7G38170
OG0015426	CP6_g7167_DN3_SP4_c.t1	AL7G38030
OG0015427	CP6_g7157_DN3_SP8_c.t1	AL7G37880
OG0015428	CP6_g7155_DN3_SP4_c.t1	AL7G37850
OG0015429	CP6_g7139_DN3_SP8_c.t1	AL7G37700
OG0015430	CP10_g42105_DN2_SP0_c.t1	AL3G10140
OG0015431	CP10_g42111_DN2_SP0_c.t1	AL3G10270
OG0015432	CP10_g42112_DN3_SP0_c.t1	AL3G10290
OG0015433	CP10_g42114_DN3_SP1_c.t1	AL3G10310
OG0015434	CP10_g42125_DN3_SP3_c.t1	AL3G10430
OG0015435	CP10_g42138_DN3_SP6_c.t1	AL3G10580
OG0015436	CP10_g42145_DN3_SP7_c.t1	AL3G10660
OG0015437	CP2_g47582_DN3_SP0_c.t1	AL8G44920
OG0015439	CP2_g47563_DN3_SP7_c.t1	AL8G45110
OG0015440	CP2_g47557_DN3_SP5_c.t1	AL2G37570
OG0015441	CP2_g47559_DN3_SP5_c.t1	AL8G45220
OG0015442	CP3_g15979_DN3_SP7_c.t1	AL5G14740
OG0015443	CP2_g47538_DN3_SP2_c.t1	AL8G45350
OG0015444	CP2_g47536_DN3_SP1_c.t1	AL8G45430
OG0015445	CP2_g47528_DN3_SP1_c.t1	AL8G45500
OG0015446	CP2_g47524_DN3_SP0_c.t1	AL8G45560
OG0015447	CP3_g13047_DN3_SP5_c.t1	AL5G46410
OG0015448	CP3_g13048_DN3_SP0_c.t1	AL5G46400
OG0015449	CP3_g13049_DN3_SP8_c.t1	AL5G46390
OG0015450	CP3_g13051_DN3_SP8_c.t1	AL5G46350
OG0015451	CP3_g13052_DN3_SP8_c.t1	AL5G46330
OG0015452	CP3_g13058_DN3_SP4_c.t1	AL5G46280
OG0015453	CP3_g13060_DN3_SP0_c.t1	AL5G46260
OG0015454	CP3_g13068_DN3_SP8_c.t1	AL5G46170
OG0015455	CP3_g13069_DN3_SP8_c.t1	AL5G46160
OG0015456	CP3_g13089_DN3_SP0_c.t1	AL5G45960
OG0015457	CP3_g13092_DN3_SP0_c.t1	AL5G45920
OG0015458	CP3_g13105_DN3_SP2_c.t1	AL5G45750
OG0015460	CP3_g13120_DN2_SP0_c.t1	AL5G45600
OG0015461	CP3_g13124_DN2_SP0_c.t1	AL5G45560
OG0015462	CP3_g13129_DN3_SP3_c.t1	AL5G45480
OG0015463	CP3_g13139_DN3_SP0_c.t1	AL5G45370
OG0015464	CP3_g13153_DN3_SP8_c.t1	AL5G45130
OG0015465	CP3_g13154_DN3_SP7_c.t1	AL5G45120
OG0015466	CP3_g13165_DN3_SP2_c.t1	AL5G44980
OG0015467	CP3_g13169_DN3_SP0_c.t1	AL5G44950
OG0015468	CP3_g13189_DN3_SP7_c.t1	AL5G44640
OG0015469	CP3_g13199_DN3_SP1_c.t1	AL5G44510
OG0015470	CP3_g13204_DN3_SP6_c.t1	AL5G44450
OG0015471	CP3_g13208_DN2_SP0_c.t1	AL5G44420
OG0015472	CP8_g53127_DN3_SP8_c.t1	AL8G26180
OG0015473	CP3_g13230_DN3_SP0_c.t1	AL5G44060
OG0015474	CP3_g13242_DN3_SP0_c.t1	AL5G43920
OG0015475	CP3_g13247_DN3_SP8_c.t1	AL5G43850
OG0015476	CP3_g13255_DN3_SP1_c.t1	AL5G43700
OG0015478	CP3_g13289_DN3_SP8_c.t1	AL5G43390
OG0015479	CP3_g13300_DN3_SP3_c.t1	AL5G43240
OG0015480	CP3_g13307_DN3_SP8_c.t1	AL5G43180
OG0015481	CP3_g13308_DN3_SP0_c.t1	AL5G43170
OG0015482	CP18_g12619_DN3_SP0_c.t1	AL4G17840
OG0015483	CP3_g13338_DN3_SP5_c.t1	AL5G42810
OG0015485	CP3_g13355_DN3_SP6_c.t1	AL5G42580
OG0015486	CP7_g45229_DN3_SP6_c.t1	AL1G39910
OG0015488	CP3_g13367_DN3_SP1_c.t1	AL5G42450
OG0015489	CP3_g13375_DN3_SP8_c.t1	AL5G42370
OG0015490	CP3_g13390_DN3_SP1_c.t1	AL5G42160
OG0015491	CP3_g13394_DN3_SP0_c.t1	AL5G42120
OG0015492	CP3_g13413_DN3_SP1_c.t1	AL5G41820
OG0015493	CP3_g13436_DN3_SP0_c.t1	AL5G41440
OG0015494	CP3_g13448_DN3_SP7_c.t1	AL5G41290
OG0015495	CP6_g7339_DN3_SP1_c.t1	AL5G41280
OG0015496	CP12_g31754_DN3_SP0_c.t1	AL3G43300
OG0015497	CP3_g13459_DN3_SP0_c.t1	AL5G41030
OG0015498	CP3_g13475_DN3_SP6_c.t1	AL5G40630
OG0015500	CP3_g13491_DN3_SP1_c.t1	AL5G40410
OG0015501	CP3_g13501_DN3_SP8_c.t1	AL5G40320
OG0015502	CP3_g13503_DN3_SP6_c.t1	AL5G40300
OG0015503	CP3_g13507_DN3_SP7_c.t1	AL5G40260
OG0015504	CP3_g13511_DN3_SP6_c.t1	AL5G40230
OG0015505	CP3_g13512_DN3_SP8_c.t1	AL5G40220
OG0015506	CP3_g13548_DN3_SP7_c.t1	AL5G39660
OG0015507	CP3_g13566_DN3_SP2_c.t1	AL5G39500
OG0015508	CP3_g13567_DN2_SP1_c.t1	AL5G39480
OG0015510	CP3_g13587_DN3_SP7_c.t1	AL5G39210
OG0015511	CP3_g13590_DN3_SP1_c.t1	AL5G39150
OG0015512	CP3_g13593_DN2_SP2_c.t1	AL5G39120
OG0015513	CP3_g13607_DN3_SP8_c.t1	AL5G38940
OG0015514	CP9_g29404_DN3_SP0_c.t1	AL7G22700
OG0015515	CP16_g55716_DN3_SP8_c.t1	AL4G17520
OG0015516	CP3_g13642_DN3_SP8_c.t1	AL5G38530
OG0015517	CP3_g13679_DN3_SP8_c.t1	AL5G38090
OG0015518	CP3_g13685_DN3_SP8_c.t1	AL5G38020
OG0015519	CP3_g13689_DN1_SP0_c.t1	AL5G37980
OG0015520	CP3_g14935_DN3_SP8_c.t1	AL5G23470
OG0015521	CP3_g13703_DN2_SP7_c.t1	AL5G37770
OG0015522	CP3_g13706_DN3_SP0_c.t1	AL5G37740
OG0015523	CP3_g13724_DN3_SP6_c.t1	AL5G37550
OG0015524	CP3_g13731_DN3_SP4_c.t1	AL5G37490
OG0015525	CP3_g13737_DN3_SP2_c.t1	nbis-gene-1376
OG0015526	CP3_g13746_DN3_SP3_c.t1	AL5G37310
OG0015527	CP3_g13749_DN3_SP3_c.t1	AL5G37280
OG0015528	CP3_g13759_DN3_SP8_c.t1	AL5G37200
OG0015529	CP3_g13764_DN3_SP0_c.t1	AL5G37130
OG0015530	CP3_g13765_DN3_SP8_c.t1	AL5G37120
OG0015531	CP3_g13783_DN3_SP8_c.t1	AL5G36850
OG0015532	CP2_g48933_DN3_SP7_c.t1	AL2G11760
OG0015533	CP3_g13810_DN1_SP8_c.t1	AL5G36540
OG0015534	CP3_g13814_DN3_SP8_c.t1	AL5G36500
OG0015535	CP3_g13819_DN3_SP8_c.t1	AL5G36450
OG0015536	CP3_g13824_DN3_SP8_c.t1	AL5G36400
OG0015537	CP3_g13827_DN3_SP0_c.t1	AL5G36350
OG0015538	CP13_g19158_DN3_SP2_c.t1	AL5G36280
OG0015539	CP3_g13834_DN3_SP8_c.t1	AL5G36260
OG0015540	CP3_g13842_DN3_SP2_c.t1	AL5G36180
OG0015541	CP3_g13852_DN3_SP1_c.t1	AL5G36080
OG0015543	CP3_g13860_DN3_SP6_c.t1	AL5G35990
OG0015544	CP3_g13861_DN3_SP8_c.t1	AL5G35980
OG0015545	CP3_g13866_DN3_SP4_c.t1	AL5G35920
OG0015546	CP9_g28380_DN3_SP0_c.t1	AL2G26830
OG0015547	CP3_g13891_DN3_SP8_c.t1	AL5G35720
OG0015548	CP3_g13896_DN3_SP4_c.t1	AL5G35680
OG0015549	CP3_g13910_DN3_SP0_c.t1	AL5G35550
OG0015550	CP3_g13914_DN3_SP0_c.t1	AL5G35510
OG0015551	CP3_g13918_DN3_SP8_c.t1	AL5G35470
OG0015552	CP3_g13920_DN3_SP3_c.t1	AL5G35440
OG0015553	CP3_g13921_DN3_SP1_c.t1	AL5G35430
OG0015554	CP3_g13934_DN3_SP6_c.t1	AL5G35280
OG0015555	CP1_g39418_DN3_SP8_c.t1	AL2G20450
OG0015556	CP5_g1785_DN3_SP2_c.t1	AL3G42810
OG0015557	CP3_g13964_DN3_SP0_c.t1	AL5G34970
OG0015558	CP3_g13967_DN3_SP3_c.t1	AL5G34920
OG0015559	CP3_g13972_DN3_SP8_c.t1	AL5G34860
OG0015561	CP3_g13998_DN3_SP0_c.t1	AL5G34490
OG0015562	CP12_g29824_DN3_SP0_c.t1	AL3G53840
OG0015563	CP3_g14049_DN3_SP8_c.t1	AL5G33970
OG0015564	CP3_g14058_DN3_SP6_c.t1	AL5G33860
OG0015565	CP3_g14064_DN3_SP5_c.t1	AL5G33780
OG0015566	CP3_g14079_DN3_SP3_c.t1	AL5G33600
OG0015567	CP3_g14091_DN2_SP0_c.t1	AL5G33470
OG0015568	CP3_g14094_DN3_SP6_c.t1	AL5G33420
OG0015569	CP3_g14097_DN3_SP1_c.t1	AL5G33390
OG0015570	CP3_g14107_DN3_SP0_c.t1	AL5G33230
OG0015571	CP8_g53357_DN3_SP8_c.t1	AL8G28920
OG0015572	CP8_g53343_DN3_SP8_c.t1	AL8G28700
OG0015573	CP8_g53311_DN3_SP8_c.t1	AL8G28170
OG0015574	CP8_g53309_DN3_SP8_c.t1	AL8G28150
OG0015575	CP8_g53296_DN3_SP3_c.t1	AL8G28030
OG0015576	CP8_g53295_DN3_SP6_c.t1	AL8G28010
OG0015577	CP6_g7264_DN3_SP8_c.t1	AL7G39120
OG0015578	CP12_g30836_DN3_SP0_c.t1	AL3G39950
OG0015579	CP12_g30837_DN3_SP6_c.t1	AL3G39960
OG0015580	CP12_g30844_DN3_SP8_c.t1	AL3G40070
OG0015581	CP12_g30846_DN3_SP1_c.t1	AL3G40100
OG0015582	CP12_g30849_DN3_SP5_c.t1	AL3G40160
OG0015583	CP12_g30860_DN3_SP1_c.t1	AL3G40450
OG0015584	CP12_g30864_DN3_SP0_c.t1	AL3G40480
OG0015585	CP12_g30871_DN3_SP0_c.t1	AL3G40590
OG0015586	CP12_g30889_DN3_SP0_c.t1	AL3G40820
OG0015587	CP12_g30894_DN3_SP0_c.t1	AL26U10020
OG0015588	CP12_g30908_DN2_SP0_c.t1	AL3G41110
OG0015589	CP12_g30909_DN3_SP6_c.t1	AL3G41120
OG0015590	CP12_g30960_DN3_SP1_c.t1	AL3G41300
OG0015591	CP12_g30961_DN3_SP3_c.t1	AL3G41310
OG0015592	CP12_g31029_DN3_SP7_c.t1	AL3G42020
OG0015593	CP12_g31028_DN3_SP8_c.t1	AL3G42030
OG0015594	CP12_g31067_DN3_SP8_c.t1	AL3G42170
OG0015595	CP12_g31071_DN3_SP3_c.t1	AL3G42200
OG0015596	CP12_g31088_DN3_SP7_c.t1	AL3G42220
OG0015597	CP12_g31126_DN3_SP0_c.t1	AL3G42370
OG0015598	CP12_g31138_DN3_SP8_c.t1	AL3G42430
OG0015599	CP12_g31242_DN3_SP4_c.t1	AL3G42700
OG0015600	CP12_g31288_DN3_SP0_c.t1	AL3G42730
OG0015601	CP12_g31493_DN3_SP0_c.t1	AL3G42830
OG0015602	CP12_g31703_DN3_SP8_c.t1	AL3G43280
OG0015603	CP3_g15736_DN3_SP1_c.t1	AL5G21490
OG0015604	CP17_g6019_DN2_SP6_c.t1	AL3G43430
OG0015605	CP8_g52762_DN3_SP0_c.t1, CP12_g30823_DN3_SP8_c.t1	AL3G39770
OG0015606	CP9_g28224_DN3_SP1_c.t1	AL2G25040
OG0015607	CP39_g21142_DN2_SP0_c.t1	AL2G25390
OG0015608	CP39_g21148_DN2_SP8_c.t1	AL2G25490
OG0015609	CP9_g28259_DN3_SP1_c.t1	AL2G25720
OG0015610	CP9_g28274_DN3_SP8_c.t1	AL2G25820
OG0015611	CP9_g28284_DN3_SP7_c.t1	AL2G25960
OG0015612	CP9_g28303_DN3_SP8_c.t1	AL2G26080
OG0015613	CP9_g28300_DN3_SP3_c.t1	AL2G26100
OG0015614	CP9_g28354_DN3_SP5_c.t1	AL2G26580
