Orthogroup	Conringia_planisiliqua	Brassica_oleracea
OG0018708	CP5_g42_DN3_SP8_c.t1	XP_013597980.1
OG0018710	CP5_g147_DN2_SP0_c.t1	XP_013629008.1
OG0018711	CP5_g234_DN3_SP0_c.t1	XP_013589662.1
OG0018714	CP5_g260_DN3_SP1_c.t1	XP_013622278.1
OG0018715	CP13_g20198_DN2_SP0_c.t1	XP_013593755.1
OG0018716	CP5_g288_DN3_SP2_c.t1	XP_013607660.1
OG0018718	CP5_g412_DN3_SP7_c.t1	XP_013618362.1
OG0018719	CP5_g425_DN3_SP7_c.t1	XP_013606676.1
OG0018723	CP5_g526_DN3_SP6_c.t1	XP_013623725.1
OG0018724	CP5_g528_DN3_SP0_c.t1	XP_013635667.1, XP_013596931.1
OG0018725	CP5_g602_DN1_SP0_c.t1	XP_013627699.1
OG0018728	CP3_g14616_DN3_SP2_c.t1	XP_013630193.1
OG0018730	CP12_g30769_DN2_SP0_c.t1	XP_013599429.1
OG0018731	CP9_g28908_DN2_SP1_c.t1	XP_013589664.1
OG0018732	CP9_g28900_DN3_SP2_c.t1	XP_013590807.1
OG0018734	CP7_g45306_DN3_SP7_c.t1	XP_013585159.1
OG0018735	CP8_g54588_DN3_SP1_c.t1	XP_013625884.1
OG0018736	CP26_g51137_DN2_SP1_c.t1	XP_013606862.1
OG0018737	CP1_g36473_DN2_SP0_c.t1	XP_013584805.1
OG0018738	CP1_g36570_DN1_SP0_c.t1	XP_013639101.1
OG0018739	CP1_g36905_DN2_SP0_c.t1	XP_013586828.1
OG0018740	CP1_g36933_DN3_SP0_c.t1	XP_013587601.1
OG0018741	CP1_g37468_DN3_SP0_c.t1	XP_013585776.1
OG0018743	CP7_g45574_DN3_SP0_c.t1	XP_013596919.1, XP_013639340.1
OG0018744	CP7_g45416_DN3_SP0_c.t1	XP_013637954.1
OG0018745	CP7_g45397_DN3_SP1_c.t1	XP_013587416.1
OG0018746	CP7_g45340_DN3_SP1_c.t1	XP_013584390.1
OG0018747	CP7_g45333_DN3_SP5_c.t1	XP_013600291.1
OG0018748	CP7_g45282_DN3_SP2_c.t1	XP_013638944.1
OG0018749	CP7_g45275_DN3_SP4_c.t1	XP_013584874.1
OG0018750	CP7_g45258_DN2_SP0_c.t1	XP_013587376.1, XP_013627912.1
OG0018751	CP7_g45235_DN2_SP0_c.t1	XP_013586951.1
OG0018752	CP7_g45219_DN3_SP3_c.t1	XP_013587527.1
OG0018755	CP1_g40244_DN3_SP5_c.t1	XP_013600557.1
OG0018757	CP1_g38939_DN2_SP0_c.t1	XP_013590518.1
OG0018758	CP1_g37901_DN3_SP2_c.t1	XP_013590855.1
OG0018761	CP2_g49178_DN3_SP0_c.t1	XP_013607711.1, XP_013594977.1
OG0018762	CP2_g49244_DN3_SP1_c.t1	XP_013608752.1
OG0018763	CP2_g49412_DN2_SP1_c.t1	XP_013610484.1
OG0018764	CP2_g49772_DN3_SP8_c.t1	XP_013613211.1
OG0018766	CP31_g46733_DN3_SP6_c.t1	XP_013613534.1
OG0018767	CP9_g28066_DN2_SP0_c.t1, CP9_g28069_DN2_SP0_c.t1	XP_013630778.1
OG0018768	CP9_g28401_DN3_SP0_c.t1	XP_013591181.1
OG0018769	CP9_g28457_DN1_SP0_c.t1	XP_013591671.1
OG0018770	CP9_g29048_DN2_SP0_c.t1	XP_013588560.1
OG0018771	CP9_g29339_DN2_SP0_c.t1	XP_013615879.1
OG0018772	CP9_g29375_DN3_SP0_c.t1	XP_013588182.1
OG0018774	CP9_g29558_DN2_SP1_c.t1	XP_013590195.1
OG0018775	CP9_g29560_DN1_SP0_c.t1	XP_013592867.1
OG0018776	CP9_g29700_DN2_SP0_c.t1	XP_013616487.1
OG0018777	CP9_g29710_DN3_SP1_c.t1	XP_013590702.1
OG0018779	CP10_g43252_DN1_SP0_c.t1	XP_013611204.1
OG0018780	CP10_g43280_DN3_SP0_c.t1	XP_013609166.1
OG0018781	CP10_g43331_DN3_SP5_c.t1	XP_013586380.1
OG0018782	CP7_g44451_DN3_SP0_c.t1	XP_013603928.1
OG0018783	CP12_g30225_DN3_SP0_c.t1	XP_013639014.1
OG0018785	CP11_g31828_DN3_SP0_c.t1	XP_013610542.1, XP_013628969.1
OG0018786	CP17_g5291_DN3_SP0_c.t1	XP_013597807.1
OG0018788	CP15_g35279_DN3_SP0_c.t1	XP_013630042.1
OG0018790	CP10_g43991_DN3_SP0_c.t1	XP_013595603.1
OG0018793	CP12_g29814_DN3_SP4_c.t1	XP_013614199.1
OG0018794	CP12_g29806_DN3_SP1_c.t1	XP_013603349.1
OG0018795	CP16_g54979_DN3_SP0_c.t1	XP_013634110.1
OG0018796	CP16_g54994_DN3_SP0_c.t1	XP_013602376.1
OG0018797	CP16_g55003_DN3_SP2_c.t1	XP_013636344.1
OG0018798	CP16_g55064_DN3_SP2_c.t1	XP_013604176.1
OG0018799	CP16_g55135_DN3_SP2_c.t1	XP_013631719.1
OG0018800	CP16_g55153_DN3_SP0_c.t1, CP25_g55828_DN3_SP0_c.t1	XP_013603085.1
OG0018801	CP16_g55170_DN2_SP0_c.t1	XP_013603630.1
OG0018804	CP4_g26673_DN3_SP6_c.t1	XP_013626017.1
OG0018806	CP4_g25341_DN3_SP0_c.t1	XP_013627660.1
OG0018807	CP4_g25311_DN3_SP0_c.t1	XP_013634425.1, XP_013634424.1
OG0018808	CP4_g25086_DN3_SP0_c.t1	XP_013627858.1
OG0018809	CP4_g24983_DN3_SP5_c.t1	XP_013636870.1
OG0018811	CP4_g24401_DN3_SP5_c.t1	XP_013634181.1
OG0018812	CP4_g24009_DN3_SP0_c.t1	XP_013627630.1
OG0018815	CP13_g19394_DN3_SP0_c.t1	XP_013607475.1, XP_013593507.1
OG0018816	CP13_g19221_DN3_SP3_c.t1	XP_013597086.1
OG0018817	CP3_g15931_DN3_SP0_c.t1	XP_013627516.1
OG0018818	CP3_g14952_DN3_SP0_c.t1	XP_013626230.1
OG0018820	CP3_g13979_DN3_SP0_c.t1	XP_013633043.1
OG0018822	CP3_g14401_DN3_SP0_c.t1	XP_013593399.1
OG0018823	CP3_g14303_DN3_SP4_c.t1	XP_013593769.1
OG0018824	CP3_g14234_DN2_SP0_c.t1	XP_013605706.1
OG0018825	CP3_g13994_DN1_SP0_c.t1	XP_013588473.1
OG0018826	CP3_g13840_DN3_SP2_c.t1	XP_013605326.1
OG0018828	CP3_g13349_DN2_SP0_c.t1	XP_013604483.1
OG0018829	CP3_g13155_DN3_SP0_c.t1	XP_013603970.1
OG0018831	CP11_g32425_DN3_SP0_c.t1	XP_013630513.1
OG0018833	CP2_g48352_DN3_SP0_c.t1	XP_013597337.1
OG0018834	CP2_g48657_DN3_SP3_c.t1	XP_013593836.1
OG0018835	CP14_g23840_DN3_SP8_c.t1	XP_013626561.1
OG0018836	CP14_g23701_DN3_SP0_c.t1	XP_013623697.1
OG0018837	CP20_g4148_DN3_SP7_c.t1	XP_013617537.1
OG0018838	CP20_g4198_DN3_SP8_c.t1	XP_013627123.1
OG0018840	CP11_g31892_DN3_SP0_c.t1	XP_013610818.1
OG0018843	CP5_g301_DN3_SP1_c.t1	XP_013584591.1
OG0018844	CP5_g458_DN3_SP0_c.t1	XP_013592998.1
OG0018845	CP5_g529_DN3_SP0_c.t1	XP_013587787.1
OG0018847	CP5_g1164_DN3_SP8_c.t1	XP_013600127.1
OG0018848	CP19_g17947_DN3_SP0_c.t1	XP_013594635.1
OG0018849	CP19_g17956_DN3_SP6_c.t1	XP_013595491.1
OG0018850	CP19_g17980_DN3_SP4_c.t1	XP_013583534.1
OG0018851	CP19_g17995_DN3_SP0_c.t1	XP_013591154.1
OG0018852	CP19_g18063_DN3_SP1_c.t1	XP_013599999.1
OG0018853	CP19_g18200_DN3_SP0_c.t1	XP_013599738.1
OG0018854	CP6_g7062_DN3_SP0_c.t1	XP_013595803.1
OG0018856	CP6_g7667_DN3_SP8_c.t1	XP_013631546.1
OG0018857	CP8_g53084_DN3_SP0_c.t1, CP8_g53070_DN2_SP0_c.t1, CP8_g53074_DN3_SP0_c.t1, CP8_g53086_DN3_SP0_c.t1, CP8_g53064_DN3_SP0_c.t1, CP8_g53068_DN3_SP0_c.t1, CP8_g53066_DN3_SP0_c.t1, CP8_g53085_DN3_SP0_c.t1, CP8_g53069_DN1_SP0_c.t1, CP8_g53067_DN3_SP0_c.t1, CP8_g53065_DN3_SP0_c.t1	XP_013620004.1
OG0018858	CP10_g43634_DN3_SP6_c.t1	XP_013599047.1
OG0018859	CP5_g2088_DN3_SP8_c.t1	XP_013605420.1
OG0018860	CP5_g1786_DN3_SP0_c.t1	XP_013633523.1
OG0018861	CP5_g1376_DN1_SP0_c.t1	XP_013588848.1
OG0018862	CP22_g17286_DN3_SP0_c.t1	XP_013618987.1
OG0018863	CP22_g17343_DN3_SP0_c.t1	XP_013609246.1
OG0018864	CP22_g17652_DN3_SP0_c.t1	XP_013627852.1
OG0018865	CP2_g48769_DN3_SP0_c.t1	XP_013598426.1
OG0018866	CP2_g48730_DN1_SP0_c.t1	XP_013595839.1
OG0018867	CP8_g52359_DN3_SP8_c.t1	XP_013621711.1
OG0018868	CP8_g52573_DN3_SP0_c.t1	XP_013637763.1
OG0018869	CP8_g52812_DN1_SP0_c.t1	XP_013610322.1
OG0018870	CP8_g52923_DN3_SP7_c.t1	XP_013627251.1
OG0018871	CP8_g52976_DN3_SP4_c.t1	XP_013620678.1
OG0018873	CP8_g53060_DN2_SP0_c.t1	XP_013621489.1
OG0018875	CP8_g53114_DN3_SP0_c.t1	XP_013614336.1
OG0018876	CP8_g53129_DN3_SP0_c.t1	XP_013614476.1
OG0018877	CP8_g53178_DN3_SP0_c.t1	XP_013627951.1
OG0018878	CP8_g53233_DN3_SP0_c.t1	XP_013613159.1
OG0018880	CP8_g53392_DN1_SP0_c.t1	XP_013623453.1
OG0018881	CP2_g47892_DN3_SP3_c.t1	XP_013627236.1
OG0018882	CP2_g47571_DN3_SP0_c.t1	XP_013599065.1
OG0018883	CP2_g47529_DN3_SP0_c.t1	XP_013610324.1
OG0018885	CP2_g47609_DN1_SP0_c.t1	XP_013617984.1, XP_013597134.1
OG0018886	CP5_g432_DN1_SP0_c.t1	XP_013597390.1, XP_013617957.1
OG0018888	CP8_g54593_DN1_SP0_c.t1	XP_013612307.1
OG0018889	CP11_g32184_DN3_SP0_c.t1	XP_013608586.1
OG0018890	CP8_g53707_DN2_SP0_c.t1	XP_013610384.1, XP_013627037.1
OG0018892	CP4_g24831_DN3_SP5_c.t1	XP_013635094.1, XP_013627555.1
OG0018894	CP9_g29014_DN3_SP0_c.t1	XP_013619816.1
OG0018912	CP3_g14534_DN3_SP0_c.t1	XP_013603136.1
OG0018913	CP3_g14550_DN3_SP3_c.t1	XP_013600665.1
OG0018914	CP3_g14585_DN2_SP0_c.t1	XP_013604324.1
OG0018917	CP5_g1078_DN3_SP0_c.t1	XP_013595151.1
OG0018918	CP11_g32269_DN3_SP0_c.t1	XP_013629878.1
OG0018919	CP11_g32385_DN3_SP7_c.t1	XP_013616127.1
OG0018921	CP11_g32520_DN3_SP6_c.t1	XP_013609724.1
OG0018923	CP11_g32773_DN3_SP2_c.t1	XP_013615942.1
OG0018927	CP11_g33043_DN3_SP1_c.t1	XP_013612319.1
OG0018930	CP19_g18167_DN3_SP4_c.t1	XP_013600578.1
OG0018933	CP11_g33161_DN3_SP5_c.t1	XP_013608914.1
OG0018935	CP13_g20186_DN1_SP0_c.t1	XP_013612386.1
OG0018936	CP19_g18105_DN3_SP0_c.t1	XP_013596574.1
OG0018937	CP19_g18236_DN3_SP0_c.t1	XP_013599371.1
OG0018938	CP7_g45053_DN2_SP0_c.t1	XP_013627612.1
OG0018940	CP7_g44671_DN3_SP3_c.t1	XP_013586098.1
OG0018941	CP7_g44640_DN3_SP0_c.t1	XP_013603126.1
OG0018942	CP13_g19540_DN3_SP7_c.t1	XP_013596781.1
OG0018943	CP13_g19526_DN3_SP3_c.t1	XP_013597727.1
OG0018944	CP13_g19491_DN3_SP0_c.t1	XP_013610459.1
OG0018946	CP2_g47764_DN3_SP0_c.t1	XP_013613626.1
OG0018948	CP2_g47952_DN3_SP6_c.t1	XP_013626144.1
OG0018949	CP2_g48083_DN3_SP0_c.t1	XP_013618624.1
OG0018950	CP8_g54339_DN2_SP0_c.t1	XP_013619337.1
OG0018952	CP8_g54073_DN3_SP7_c.t1	XP_013610436.1
OG0018954	CP8_g53865_DN3_SP0_c.t1	XP_013612378.1
OG0018962	CP11_g33343_DN3_SP8_c.t1	XP_013620518.1
OG0018963	CP11_g33386_DN3_SP0_c.t1	XP_013626107.1
OG0018965	CP11_g33459_DN3_SP0_c.t1	XP_013607401.1
OG0018966	CP12_g30510_DN3_SP0_c.t1	XP_013584665.1
OG0018968	CP11_g33643_DN3_SP1_c.t1	XP_013607324.1
OG0018970	CP11_g33744_DN3_SP0_c.t1	XP_013618788.1
OG0018971	CP5_g1332_DN3_SP0_c.t1	XP_013635542.1
OG0018972	CP19_g17944_DN3_SP0_c.t1	XP_013591165.1
OG0018973	CP12_g31711_DN3_SP0_c.t1	XP_013615768.1
OG0018978	CP7_g46480_DN2_SP0_c.t1	XP_013598308.1
OG0018979	CP7_g46343_DN2_SP0_c.t1	XP_013589087.1
OG0018980	CP4_g25107_DN3_SP2_c.t1	XP_013633815.1
OG0018985	CP6_g7422_DN3_SP1_c.t1	XP_013599455.1
OG0018987	CP8_g52536_DN3_SP8_c.t1	XP_013609585.1
OG0018988	CP8_g52498_DN1_SP0_c.t1	XP_013626968.1
OG0018989	CP8_g52927_DN3_SP0_c.t1	XP_013620034.1
OG0018992	CP9_g29074_DN1_SP0_c.t1	XP_013587847.1
OG0018993	CP9_g29119_DN3_SP0_c.t1	XP_013589480.1
OG0018995	CP5_g1128_DN3_SP1_c.t1	XP_013593393.1
OG0018998	CP9_g28604_DN2_SP0_c.t1	XP_013591795.1
OG0019000	CP13_g20055_DN3_SP0_c.t1	XP_013616501.1
OG0019002	CP1_g37842_DN3_SP0_c.t1	XP_013590941.1
OG0019003	CP13_g20583_DN3_SP0_c.t1	XP_013610826.1
OG0019004	CP4_g25396_DN2_SP0_c.t1	XP_013628084.1
OG0019005	CP4_g25304_DN3_SP0_c.t1	XP_013633367.1
OG0019006	CP4_g25291_DN2_SP5_c.t1	XP_013637335.1
OG0019009	CP6_g6935_DN1_SP0_c.t1	XP_013597041.1
OG0019011	CP19_g17837_DN3_SP7_c.t1	XP_013590946.1
OG0019014	CP6_g7170_DN2_SP0_c.t1	XP_013601403.1
OG0019015	CP6_g7163_DN2_SP0_c.t1	XP_013604140.1
OG0019016	CP6_g7143_DN1_SP0_c.t1	XP_013637043.1, XP_013600022.1
OG0019017	CP7_g44622_DN3_SP0_c.t1	XP_013638253.1
OG0019019	CP10_g42090_DN3_SP0_c.t1	XP_013614026.1
OG0019020	CP10_g42109_DN3_SP0_c.t1	XP_013585121.1
OG0019021	CP2_g47570_DN3_SP0_c.t1	XP_013599067.1
OG0019023	CP3_g13659_DN3_SP0_c.t1	XP_013603873.1
OG0019029	CP12_g31013_DN2_SP5_c.t1	XP_013628791.1
OG0019032	CP10_g43633_DN3_SP0_c.t1	XP_013593753.1
OG0019033	CP4_g24643_DN2_SP0_c.t1	XP_013625951.1
OG0019037	CP20_g4287_DN3_SP7_c.t1	XP_013609989.1
OG0019038	CP20_g4308_DN3_SP0_c.t1	XP_013616531.1
OG0019040	CP12_g29810_DN3_SP8_c.t1	XP_013614196.1
OG0019041	CP3_g14840_DN3_SP2_c.t1	XP_013587977.1
OG0019043	CP4_g24036_DN3_SP0_c.t1	XP_013637506.1
OG0019045	CP4_g24185_DN2_SP1_c.t1	XP_013634454.1
OG0019046	CP4_g24245_DN3_SP0_c.t1	XP_013635581.1
OG0019047	CP4_g24254_DN3_SP1_c.t1	XP_013635467.1
OG0019048	CP4_g24260_DN3_SP6_c.t1	XP_013635471.1
OG0019051	CP10_g42167_DN2_SP1_c.t1	XP_013587719.1
OG0019058	CP10_g42617_DN3_SP0_c.t1	XP_013638315.1
OG0019061	CP9_g29631_DN2_SP0_c.t1	XP_013584875.1, XP_013590503.1
OG0019064	CP12_g30036_DN3_SP6_c.t1	XP_013583312.1
OG0019065	CP12_g30109_DN3_SP3_c.t1	XP_013586571.1, XP_013583284.1
OG0019070	CP12_g30671_DN3_SP0_c.t1	XP_013628083.1
OG0019071	CP12_g30633_DN3_SP8_c.t1	XP_013583864.1
OG0019073	CP12_g30527_DN3_SP0_c.t1	XP_013635496.1, XP_013635755.1
OG0019074	CP50_g6556_DN3_SP0_p.t1	XP_013611917.1
OG0019075	CP8_g54455_DN1_SP1_c.t1	XP_013626610.1
OG0019077	CP1_g36413_DN3_SP7_c.t1	XP_013634932.1
OG0019078	CP1_g36495_DN3_SP8_c.t1	XP_013605455.1
OG0019081	CP1_g36689_DN3_SP4_c.t1	XP_013585668.1
OG0019083	CP1_g36628_DN3_SP0_c.t1	XP_013638555.1
OG0019084	CP1_g36870_DN3_SP7_c.t1	XP_013638324.1
OG0019086	CP6_g7666_DN3_SP0_c.t1	XP_013638059.1
OG0019087	CP1_g37245_DN3_SP8_c.t1	XP_013638301.1
OG0019092	CP7_g45482_DN3_SP3_c.t1	XP_013615065.1
OG0019094	CP9_g28719_DN2_SP0_c.t1	XP_013590638.1
OG0019097	CP2_g49239_DN3_SP0_c.t1	XP_013620001.1
OG0019098	CP2_g49368_DN2_SP0_c.t1	XP_013631183.1
OG0019100	CP13_g19085_DN3_SP0_c.t1	XP_013609749.1
OG0019101	CP1_g37497_DN3_SP0_c.t1	XP_013603461.1
OG0019104	CP13_g19741_DN3_SP3_c.t1	XP_013593082.1
OG0019105	CP13_g19739_DN3_SP3_c.t1	XP_013621618.1
OG0019106	CP13_g20156_DN3_SP0_c.t1	XP_013596678.1
OG0019107	CP2_g48071_DN2_SP0_c.t1	XP_013617963.1
OG0019108	CP1_g38280_DN3_SP8_c.t1	XP_013590383.1
OG0019110	CP1_g38204_DN2_SP0_c.t1	XP_013587575.1, XP_013587653.1, XP_013615776.1, XP_013604585.1, XP_013604583.1
OG0019111	CP5_g84_DN3_SP6_c.t1	XP_013593150.1
OG0019122	CP5_g1228_DN3_SP6_c.t1	XP_013584826.1, XP_013601382.1
OG0019124	CP1_g36410_DN3_SP0_c.t1	XP_013601044.1
OG0019125	CP1_g36774_DN3_SP0_c.t1	XP_013585142.1
OG0019126	CP1_g37000_DN2_SP0_c.t1	XP_013584843.1
OG0019133	CP7_g45234_DN3_SP1_c.t1	XP_013586950.1
OG0019135	CP7_g45203_DN3_SP1_c.t1	XP_013593868.1
OG0019136	CP7_g45178_DN3_SP0_c.t1	XP_013594655.1
OG0019139	CP7_g46357_DN3_SP2_c.t1	XP_013591604.1
OG0019140	CP21_g11034_DN3_SP0_c.t1	XP_013591025.1, XP_013601169.1
OG0019142	CP1_g41326_DN3_SP0_c.t1	XP_013601196.1
OG0019143	CP1_g39953_DN3_SP2_c.t1	XP_013613893.1
OG0019144	CP1_g38992_DN1_SP0_c.t1, CP1_g38991_DN1_SP0_c.t1	XP_013590945.1
OG0019145	CP1_g38099_DN3_SP0_c.t1	XP_013632074.1, XP_013590490.1
OG0019146	CP7_g46413_DN3_SP0_c.t1	XP_013591224.1
OG0019149	CP2_g49757_DN3_SP2_c.t1	XP_013612951.1
OG0019150	CP2_g49372_DN3_SP0_c.t1, CP2_g49284_DN3_SP0_c.t1	XP_013634876.1, XP_013588960.1
OG0019151	CP2_g50039_DN3_SP0_c.t1	XP_013608919.1
OG0019152	CP2_g50355_DN3_SP0_c.t1	XP_013610066.1
OG0019153	CP16_g55274_DN3_SP0_c.t1	XP_013600765.1
OG0019155	CP23_g21874_DN2_SP0_c.t1	XP_013611707.1
OG0019158	CP9_g28168_DN3_SP6_c.t1	XP_013588661.1
OG0019161	CP9_g28897_DN3_SP2_c.t1	XP_013619296.1
OG0019162	CP9_g28898_DN3_SP0_c.t1	XP_013592262.1
OG0019163	CP9_g28918_DN3_SP0_c.t1	XP_013616538.1
OG0019166	CP10_g42291_DN3_SP0_c.t1	XP_013585393.1
OG0019171	CP12_g30521_DN3_SP0_c.t1	XP_013624268.1
OG0019172	CP12_g30802_DN1_SP0_c.t1	XP_013596949.1, XP_013594991.1
OG0019174	CP14_g22983_DN3_SP8_c.t1	XP_013596183.1
OG0019175	CP17_g5783_DN3_SP1_c.t1	XP_013625386.1
OG0019177	CP15_g35830_DN3_SP7_c.t1	XP_013609453.1
OG0019178	CP15_g35520_DN3_SP8_c.t1	XP_013630134.1
OG0019180	CP10_g43592_DN2_SP0_c.t1	XP_013597457.1
OG0019182	CP16_g54902_DN3_SP8_c.t1	XP_013635961.1
OG0019183	CP16_g55054_DN3_SP0_c.t1	XP_013635256.1
OG0019184	CP16_g55116_DN2_SP0_c.t1	XP_013632246.1
OG0019185	CP16_g55261_DN3_SP0_c.t1	XP_013603023.1
OG0019192	CP13_g19634_DN3_SP0_c.t1	XP_013616214.1
OG0019194	CP13_g19522_DN3_SP0_c.t1	XP_013609961.1
OG0019195	CP13_g19490_DN3_SP0_c.t1	XP_013595386.1
OG0019196	CP13_g19352_DN3_SP3_c.t1	XP_013594924.1, XP_013595787.1
OG0019199	CP3_g14923_DN1_SP0_c.t1	XP_013589627.1
OG0019201	CP3_g14407_DN3_SP2_c.t1	XP_013603272.1
OG0019203	CP3_g14104_DN2_SP0_c.t1	XP_013603945.1
OG0019206	CP11_g32677_DN2_SP0_c.t1	XP_013610311.1
OG0019207	CP12_g30941_DN3_SP0_c.t1, CP12_g30958_DN2_SP0_c.t1	XP_013591631.1, XP_013591173.1, XP_013591636.1
OG0019208	CP11_g32165_DN3_SP0_c.t1, CP11_g32171_DN3_SP0_c.t1	XP_013608599.1, XP_013626973.1, XP_013621007.1, XP_013609935.1
OG0019209	CP2_g48315_DN3_SP0_c.t1	XP_013599025.1
OG0019212	CP34_g51541_DN3_SP7_c.t1	XP_013609913.1
OG0019213	CP20_g4040_DN3_SP0_c.t1	XP_013627956.1
OG0019214	CP20_g4117_DN3_SP6_c.t1	XP_013623040.1
OG0019215	CP20_g4306_DN3_SP6_c.t1	XP_013623693.1
OG0019216	CP8_g54653_DN3_SP2_c.t1	XP_013607440.1
OG0019220	CP5_g1320_DN2_SP0_c.t1	XP_013601373.1, XP_013626088.1
OG0019221	CP19_g17951_DN1_SP0_c.t1	XP_013597508.1
OG0019222	CP19_g17976_DN3_SP8_c.t1	XP_013600471.1
OG0019223	CP19_g18000_DN3_SP3_c.t1	XP_013587084.1
OG0019224	CP19_g18066_DN2_SP0_c.t1	XP_013609434.1
OG0019225	CP19_g18102_DN3_SP0_c.t1	XP_013603741.1
OG0019226	CP19_g18192_DN3_SP0_c.t1	XP_013606188.1
OG0019228	CP6_g7527_DN3_SP3_c.t1	XP_013629871.1
OG0019230	CP6_g8529_DN3_SP7_c.t1	XP_013631639.1
OG0019231	CP6_g9684_DN3_SP0_c.t1	XP_013638517.1
OG0019232	CP5_g1796_DN2_SP0_c.t1	XP_013632285.1
OG0019234	CP19_g17869_DN2_SP2_c.t1	XP_013635201.1
OG0019235	CP19_g17842_DN3_SP0_c.t1	XP_013592432.1
OG0019236	CP19_g17839_DN3_SP1_c.t1	XP_013592014.1
OG0019238	CP13_g20352_DN2_SP0_c.t1	XP_013595850.1
OG0019239	CP13_g20363_DN3_SP0_c.t1	XP_013634659.1
OG0019240	CP13_g20542_DN3_SP7_c.t1	XP_013608930.1
OG0019241	CP2_g48834_DN3_SP0_c.t1	XP_013609858.1
OG0019243	CP2_g48716_DN3_SP6_c.t1	XP_013595846.1
OG0019244	CP9_g27931_DN2_SP7_c.t1	XP_013621160.1
OG0019245	CP27_g41813_DN3_SP0_c.t1	XP_013613191.1
OG0019248	CP8_g53221_DN3_SP0_c.t1, CP8_g53222_DN3_SP0_c.t1	XP_013617056.1
OG0019257	CP6_g7111_DN2_SP0_c.t1	XP_013600783.1
OG0019258	CP11_g33494_DN3_SP0_c.t1	XP_013608548.1
OG0019266	CP2_g48122_DN3_SP0_c.t1	XP_013629530.1
OG0019267	CP4_g25880_DN1_SP0_c.t1	XP_013633298.1
OG0019269	CP12_g29945_DN3_SP0_c.t1	XP_013633350.1
OG0019271	CP11_g31859_DN2_SP0_c.t1, CP1_g36709_DN1_SP0_c.t1	XP_013627957.1
OG0019272	CP2_g49197_DN3_SP0_c.t1	XP_013635229.1
OG0019272	CP2_g49196_DN3_SP0_c.t1	XP_013590304.1
OG0019273	CP12_g31500_DN2_SP0_c.t1, CP18_g11689_DN3_SP0_c.t1, CP18_g11686_DN1_SP0_c.t1, CP18_g11688_DN2_SP0_c.t1	XP_013583283.1
OG0019274	CP7_g45041_DN3_SP0_c.t1	XP_013583745.1
OG0019274	CP7_g45042_DN3_SP0_c.t1	XP_013615336.1, XP_013596544.1
OG0019279	CP18_g12080_DN3_SP0_c.t1	XP_013614965.1, XP_013599591.1
OG0019303	CP11_g32932_DN2_SP0_c.t1	XP_013627550.1
OG0019310	CP7_g44894_DN2_SP0_c.t1	XP_013627763.1
OG0019313	CP2_g48129_DN1_SP0_c.t1	XP_013596344.1
OG0019315	CP8_g54281_DN3_SP1_c.t1	XP_013610259.1
OG0019317	CP8_g53964_DN3_SP3_c.t1	XP_013619721.1
OG0019321	CP11_g33146_DN3_SP0_c.t1	XP_013609848.1
OG0019327	CP5_g1337_DN2_SP0_c.t1	XP_013635409.1
OG0019328	CP19_g17830_DN3_SP2_c.t1	XP_013631349.1
OG0019331	CP9_g29350_DN3_SP7_c.t1	XP_013587893.1
OG0019333	CP9_g29263_DN2_SP0_c.t1	XP_013591002.1
OG0019334	CP7_g45106_DN3_SP0_c.t1	XP_013589692.1
OG0019337	CP7_g46221_DN1_SP0_c.t1	XP_013590478.1
OG0019338	CP6_g7699_DN3_SP7_c.t1	XP_013602254.1
OG0019340	CP6_g7316_DN3_SP0_c.t1	XP_013601302.1, XP_013589667.1
OG0019340	CP6_g7397_DN3_SP0_c.t1	XP_013595049.1
OG0019341	CP13_g19624_DN3_SP0_c.t1	XP_013597700.1
OG0019343	CP4_g24000_DN2_SP0_c.t1	XP_013635416.1, XP_013614371.1
OG0019346	CP13_g20051_DN3_SP7_c.t1	XP_013616180.1
OG0019347	CP13_g20060_DN3_SP0_c.t1	XP_013610122.1
OG0019348	CP1_g38129_DN3_SP7_c.t1	XP_013592120.1
OG0019351	CP1_g38079_DN3_SP0_c.t1	XP_013588428.1
OG0019352	CP3_g15627_DN3_SP6_c.t1	XP_013599704.1
OG0019354	CP3_g14345_DN2_SP4_c.t1	XP_013602862.1
OG0019358	CP19_g18435_DN3_SP0_c.t1	XP_013630516.1
OG0019359	CP22_g17070_DN3_SP0_c.t1	XP_013619622.1
OG0019362	CP10_g42144_DN3_SP0_c.t1	XP_013583485.1
OG0019366	CP3_g13085_DN3_SP0_c.t1	XP_013600751.1
OG0019368	CP3_g13196_DN3_SP0_c.t1	XP_013632901.1
OG0019370	CP3_g13368_DN2_SP2_c.t1	XP_013603196.1
OG0019375	CP3_g13950_DN3_SP3_c.t1	XP_013604213.1
OG0019376	CP3_g14019_DN3_SP0_c.t1	XP_013591856.1
OG0019378	CP12_g31057_DN3_SP0_c.t1	XP_013594499.1
OG0019379	CP12_g31145_DN1_SP0_c.t1	XP_013599360.1
OG0019380	CP9_g28414_DN3_SP0_c.t1	XP_013591258.1
OG0019384	CP4_g24964_DN3_SP1_c.t1	XP_013633868.1
OG0019385	CP20_g4416_DN3_SP0_c.t1	XP_013620350.1
OG0019386	CP16_g55217_DN3_SP8_c.t1	XP_013631364.1
OG0019390	CP12_g29848_DN3_SP0_c.t1	XP_013609515.1
