HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N12.HOG0025225	OG0025104	n0		Ag006G563330																				Om001G006600	
N12.HOG0025226	OG0025105	n0		Ag006G570780																					
N12.HOG0025227	OG0025106	n0		Ag006G575600																					
N12.HOG0025228	OG0025107	n0		Ag006G576410																				Om001G001260	
N12.HOG0025229	OG0025108	n0		Ag006G577310																					
N12.HOG0025230	OG0025109	n0		Ag007G580220																					
N12.HOG0025231	OG0025110	n0		Ag007G580970, Ag007G580980																				Om007G290630	
N12.HOG0025232	OG0025111	n0		Ag007G582680																					
N12.HOG0025233	OG0025112	n0		Ag007G590720, Ag007G590760, Ag007G612840, Ag007G612760																					
N12.HOG0025234	OG0025113	n0		Ag007G605730, Ag007G605720, Ag007G605760, Ag007G605690																					
N12.HOG0025235	OG0025114	n0		Ag007G606210																				Om004G164450	
N12.HOG0025236	OG0025115	n0		Ag007G612300																					
N12.HOG0025237	OG0025116	n0		Ag007G617380																					
N12.HOG0025238	OG0025117	n0		Ag007G618730, Ag007G618720, Ag007G618690, Ag007G618840																					
N12.HOG0025239	OG0025118	n0		Ag007G631570, Ag007G631530, Ag007G631550, Ag007G628710																					
N12.HOG0025240	OG0025119	n0		Ag007G631830																					
N12.HOG0025241	OG0025120	n0		Ag007G643790																					
N12.HOG0025242	OG0025121	n0		Ag008G669520																					
N12.HOG0025243	OG0025122	n0		Ag008G696180																					
N12.HOG0025244	OG0025123	n0		Ag008G711370, Ag008G733630																				Om006G231250	
N12.HOG0025245	OG0025124	n0		Ag008G717930																					
N12.HOG0025246	OG0025125	n0		Ag008G723530, Ag008G723520, Ag008G723550																				Om006G238280	
N12.HOG0025247	OG0025126	n0		Ag008G724090, Ag008G724080, Ag008G724060, Ag008G724110																					
N12.HOG0025248	OG0025152	n0																						Om001G011960	
N12.HOG0025249	OG0025172	n0																						Om007G308400	
N12.HOG0025250	OG0025199	n0																						Om004G171800, Om004G170370	
N12.HOG0025251	OG0025212	n0																						Om002G045530	
N12.HOG0025252	OG0025236	n0																						Om005G207660	
N12.HOG0025253	OG0025262	n0																						Om008G330890	
N12.HOG0025254	OG0025274	n0																						Om006G275010	
N12.HOG0025255	OG0025279	n0																						Om001G040210	
N12.HOG0025256	OG0025294	n0																						Om005G215630	
N12.HOG0025257	OG0025304	n0																						Om004G167420	
N12.HOG0025258	OG0025320	n0																						Om008G351720	
N12.HOG0025259	OG0025342	n0																						Om001G026090	
N12.HOG0025260	OG0025351	n0																						Om007G296610	
N12.HOG0025261	OG0025407	n0																						Om001G016780	
N12.HOG0025262	OG0025425	n0																						Om011G365310	
N12.HOG0025263	OG0025451	n0																						Om006G240210	
N12.HOG0025264	OG0025476	n0																						Om006G232250	
N12.HOG0025265	OG0025506	n0																						Om007G291510	
N12.HOG0025266	OG0025512	n0																						Om008G350980	
N12.HOG0025267	OG0025520	n0																						Om004G137380	
N12.HOG0025268	OG0025525	n0																						Om005G206470	
N12.HOG0025269	OG0025536	n0																						Om004G170600	
N12.HOG0025270	OG0025539	n0																						Om005G220620	
N12.HOG0025271	OG0025553	n0																						Om004G141200, Om008G318680	
N12.HOG0025272	OG0025597	n0																						Om002G064440	
N12.HOG0025273	OG0025614	n0																						Om006G245040	
N12.HOG0025274	OG0025621	n0																						Om008G342470	
N12.HOG0025275	OG0025684	n0																						Om036G375970	
N12.HOG0025276	OG0025690	n0																						Om003G114530	
N12.HOG0025277	OG0025701	n0																						Om002G063550, Om001G027680, Om004G174090	
N12.HOG0025278	OG0025705	n0																						Om007G302500, Om007G302440, Om007G303040	
N12.HOG0025279	OG0025720	n0																						Om002G071500, Om020G374480, Om011G365220	
N12.HOG0025280	OG0025722	n0																						Om001G010790	
N12.HOG0025281	OG0025775	n0																						Om004G131780	
N12.HOG0025282	OG0025966	n0																						Om006G234470	
N12.HOG0025283	OG0026007	n0																						Om008G329560	
N12.HOG0025284	OG0026040	n0																						Om002G071720	
N12.HOG0025285	OG0026042	n0																						Om008G344680	
N12.HOG0025286	OG0026054	n0																						Om003G091640	
N12.HOG0025287	OG0026148	n0																						Om006G258820	
N12.HOG0025288	OG0026234	n0																						Om002G085080	
N12.HOG0025289	OG0026264	n0																						Om007G316470	
N12.HOG0025290	OG0026293	n0																						Om001G003670	
N12.HOG0025291	OG0026295	n0																						Om008G357810	
N12.HOG0025292	OG0026300	n0																						Om001G023270	
N12.HOG0025293	OG0026312	n0																						Om003G100630, Om001G000260	
N12.HOG0025294	OG0026408	n0																						Om005G223680, Om006G264820	
N12.HOG0025295	OG0026413	n0																						Om003G126240	
N12.HOG0025296	OG0026422	n0																						Om005G184260	
N12.HOG0025297	OG0026430	n0																						Om005G180010	
N12.HOG0025298	OG0026431	n0																						Om006G252290	
N12.HOG0025299	OG0026448	n0																						Om001G033810	
N12.HOG0025300	OG0026449	n0																						Om005G223380, Om005G223340	
N12.HOG0025301	OG0026460	n0																						Om001G012210	
N12.HOG0025302	OG0026485	n0																						Om005G188850	
N12.HOG0025303	OG0026490	n0																						Om005G222190	
N12.HOG0025304	OG0026500	n0																						Om006G271420	
N12.HOG0025305	OG0026503	n0																						Om004G153440, Om004G154850, Om018G374100	
N12.HOG0025306	OG0026504	n0																						Om003G127460	
N12.HOG0025307	OG0026566	n0																						Om002G077260	
N12.HOG0025308	OG0026627	n0																						Om004G132650	
N12.HOG0025309	OG0026650	n0																						Om005G217420	
N12.HOG0025310	OG0026652	n0																						Om003G092990	
N12.HOG0025311	OG0026760	n0																						Om004G141550, Om004G141580	
N12.HOG0025312	OG0026778	n0																						Om005G207320	
N12.HOG0025313	OG0026784	n0																						Om006G272130	
N12.HOG0025314	OG0026789	n0																						Om005G208270	
N12.HOG0025315	OG0026797	n0																						Om005G186780, Om002G053650	
N12.HOG0025316	OG0026851	n0																						Om008G347340, Om008G343360, Om008G329450	
N12.HOG0025317	OG0026894	n0																						Om001G032200	
N12.HOG0025318	OG0026896	n0																						Om001G005110, Om006G253360, Om005G218740	
N12.HOG0025319	OG0026898	n0																						Om001G001430, Om001G000770, Om001G000800, Om001G002890	
N12.HOG0025320	OG0026899	n0																						Om008G336910, Om001G006820, Om008G341920, Om002G059080	
N12.HOG0025321	OG0026900	n0																						Om002G079810, Om005G221630, Om001G015880, Om005G205300	
N12.HOG0025322	OG0026901	n0																						Om005G197210, Om001G016120, Om001G016080, Om001G016070	
N12.HOG0025323	OG0026902	n0																						Om005G207610, Om009G363500, Om007G306330, Om001G018770	
N12.HOG0025324	OG0026903	n0																						Om007G304330, Om007G309500, Om009G363310, Om001G018940	
N12.HOG0025325	OG0026904	n0																						Om002G066280, Om003G103060, Om001G019500, Om005G224320	
N12.HOG0025326	OG0026905	n0																						Om003G109290, Om006G260020, Om004G151220, Om001G020290	
N12.HOG0025327	OG0026906	n0																						Om001G020320, Om007G297460, Om005G223470, Om008G348840	
N12.HOG0025328	OG0026907	n0																						Om001G020480, Om008G352980, Om008G352960, Om004G169520	
N12.HOG0025329	OG0026908	n0																						Om004G135220, Om001G021110, Om004G135190, Om003G123610	
N12.HOG0025330	OG0026909	n0																						Om001G022510, Om004G162570, Om002G046790, Om001G028520	
N12.HOG0025331	OG0026910	n0																						Om005G191730, Om001G023080, Om002G066960, Om006G235140	
N12.HOG0025332	OG0026911	n0																						Om005G223180, Om004G160820, Om005G214100, Om001G023530	
N12.HOG0025333	OG0026912	n0																						Om003G104570, Om001G026170, Om002G083350, Om003G117810	
N12.HOG0025334	OG0026913	n0																						Om001G029850, Om005G218780, Om004G151040, Om004G150850	
N12.HOG0025335	OG0026914	n0																						Om001G038030, Om002G044900, Om008G338690, Om006G235280	
N12.HOG0025336	OG0026915	n0																						Om002G069980, Om002G070010, Om002G070000, Om002G069990	
N12.HOG0025337	OG0026916	n0																						Om002G072280, Om002G072180, Om002G085490, Om002G085510	
N12.HOG0025338	OG0026917	n0																						Om004G153450, Om018G374110, Om004G154840, Om002G074000	
N12.HOG0025339	OG0026918	n0																						Om008G347240, Om005G222530, Om003G107470, Om002G078160	
N12.HOG0025340	OG0026919	n0																						Om004G149050, Om006G257380, Om002G080200, Om018G373780	
N12.HOG0025341	OG0026920	n0																						Om005G200200, Om002G082550, Om007G290520, Om005G189360	
N12.HOG0025342	OG0026921	n0																						Om005G228430, Om006G259780, Om005G207510, Om002G084880	
N12.HOG0025343	OG0026922	n0																						Om004G170000, Om006G267600, Om003G117790, Om002G086090	
N12.HOG0025344	OG0026923	n0																						Om003G098260, Om005G214950, Om007G287430, Om007G287440	
N12.HOG0025345	OG0026924	n0																						Om003G098290, Om008G347870, Om008G347890, Om008G347830	
N12.HOG0025346	OG0026925	n0																						Om006G265630, Om008G338040, Om003G101470, Om006G265560	
N12.HOG0025347	OG0026926	n0																						Om007G313090, Om006G265540, Om006G262600, Om003G112390	
N12.HOG0025348	OG0026927	n0																						Om003G114940, Om006G248020, Om003G121380, Om005G208830	
N12.HOG0025349	OG0026928	n0																						Om010G364710, Om007G308380, Om005G216110, Om004G149560	
N12.HOG0025350	OG0026929	n0																						Om005G194990, Om005G194900, Om005G195020, Om005G194920	
N12.HOG0025351	OG0026930	n0																						Om005G215460, Om005G218510, Om008G348350, Om009G363430	
N12.HOG0025352	OG0026931	n0																						Om006G248910, Om006G248920, Om006G248900, Om006G248880	
N12.HOG0025353	OG0026932	n0																						Om008G328550, Om008G328530, Om008G328520, Om008G328540	
N12.HOG0025354	OG0026933	n0																						Om008G347900, Om008G347800, Om008G347840, Om008G347880	
N12.HOG0025355	OG0026934	n0																						Om008G360990, Om008G361020, Om008G361000, Om008G361040	
N12.HOG0025356	OG0027026	-		Ag001G000400, Ag001G000410, Ag001G000470																					
N12.HOG0025357	OG0027029	-		Ag001G004350																				Om003G091860, Om003G091820	
N12.HOG0025358	OG0027030	-		Ag001G005000, Ag004G371420, Ag005G402240																					
N12.HOG0025359	OG0027031	-		Ag001G007850, Ag004G298330, Ag007G612980																					
N12.HOG0025360	OG0027033	-		Ag001G008820, Ag002G155580, Ag003G273700																					
N12.HOG0025361	OG0027035	-		Ag001G009770, Ag002G115320, Ag002G195750																					
N12.HOG0025362	OG0027038	-		Ag001G016030, Ag001G016060																				Om003G096920	
N12.HOG0025363	OG0027041	-		Ag001G017040																				Om007G290610, Om007G290640	
N12.HOG0025364	OG0027043	-		Ag007G582730, Ag004G385880, Ag001G018480																					
N12.HOG0025365	OG0027044	-		Ag001G058470, Ag005G457980, Ag001G018770																					
N12.HOG0025366	OG0027045	-		Ag001G019530, Ag007G588870, Ag008G718440																					
N12.HOG0025367	OG0027048	-		Ag008G710760, Ag001G026510, Ag008G721770																					
N12.HOG0025368	OG0027052	-		Ag005G459550, Ag003G266290, Ag001G037580																					
N12.HOG0025369	OG0027055	-		Ag001G077890, Ag006G491040, Ag001G039590																					
N12.HOG0025370	OG0027057	-		Ag001G042120, Ag002G149600, Ag004G359610																					
N12.HOG0025371	OG0027058	-		Ag001G047390, Ag001G045060, Ag003G248580																					
N12.HOG0025372	OG0027059	-		Ag001G079490, Ag004G362870, Ag001G045960																					
N12.HOG0025373	OG0027061	-		Ag006G517540, Ag001G051240, Ag001G051250																					
N12.HOG0025374	OG0027062	-		Ag001G051890, Ag009G736360, Ag007G617070																					
N12.HOG0025375	OG0027063	-		Ag001G068950, Ag002G120030, Ag001G053440																					
N12.HOG0025376	OG0027064	-		Ag003G269880, Ag001G054060, Ag007G617220																					
N12.HOG0025377	OG0027065	-		Ag003G239150, Ag006G566940, Ag001G059040																					
N12.HOG0025378	OG0027066	-		Ag007G619520, Ag001G060380, Ag001G060740																					
N12.HOG0025379	OG0027068	-		Ag008G685020, Ag001G061600, Ag005G431580																					
N12.HOG0025380	OG0027071	-		Ag001G071040, Ag001G071470, Ag007G611530																					
N12.HOG0025381	OG0027072	-		Ag001G074930, Ag006G507670, Ag004G341990																					
N12.HOG0025382	OG0027074	-		Ag001G079050																				Om002G075480, Om002G075770	
N12.HOG0025383	OG0027076	-		Ag001G081840, Ag001G081810, Ag001G081830																					
N12.HOG0025384	OG0027079	-		Ag001G083490																				Om003G120030, Om003G120050	
N12.HOG0025385	OG0027082	-		Ag001G086640, Ag001G086550, Ag001G086520																					
N12.HOG0025386	OG0027083	-		Ag001G086710, Ag001G086690																				Om003G121720	
N12.HOG0025387	OG0027085	-		Ag001G086980																				Om003G121800, Om003G121810	
N12.HOG0025388	OG0027087	-		Ag001G088290																				Om003G122370, Om003G122380	
N12.HOG0025389	OG0027088	-		Ag001G090010, Ag001G089990, Ag001G089980																					
N12.HOG0025390	OG0027089	-		Ag006G554410, Ag006G554550, Ag001G091500																					
N12.HOG0025391	OG0027097	-		Ag007G606990, Ag002G102700, Ag005G405630																					
N12.HOG0025392	OG0027098	-		Ag002G105940, Ag002G106000, Ag020G743190																					
N12.HOG0025393	OG0027099	-		Ag002G144980, Ag002G106360, Ag005G466370																					
N12.HOG0025394	OG0027101	-		Ag006G520870, Ag002G106650, Ag006G497140																					
N12.HOG0025395	OG0027102	-		Ag002G107390, Ag002G107410, Ag002G110960																					
N12.HOG0025396	OG0027103	-		Ag002G177860, Ag005G453590, Ag002G108260																					
N12.HOG0025397	OG0027104	-		Ag002G109800, Ag006G558320, Ag005G461800																					
N12.HOG0025398	OG0027107	-		Ag006G518320, Ag002G113580, Ag006G559610																					
N12.HOG0025399	OG0027108	-		Ag007G589680, Ag002G115710, Ag007G589690																					
N12.HOG0025400	OG0027109	-		Ag007G636260, Ag005G431070, Ag002G117180																					
N12.HOG0025401	OG0027111	-		Ag002G118070, Ag002G118160, Ag002G118200																					
N12.HOG0025402	OG0027112	-		Ag002G123060																				Om008G362520, Om008G361170	
N12.HOG0025403	OG0027113	-		Ag002G123310																				Om002G080250, Om008G362580	
N12.HOG0025404	OG0027114	-		Ag002G123740, Ag002G201050, Ag004G396900																					
N12.HOG0025405	OG0027116	-		Ag004G318070, Ag004G386070, Ag002G128830																					
N12.HOG0025406	OG0027117	-		Ag008G683010, Ag002G130130																				Om002G082500	
N12.HOG0025407	OG0027119	-		Ag002G131730, Ag008G709550, Ag003G285130																					
N12.HOG0025408	OG0027120	-		Ag002G132850, Ag002G132450																				Om008G354740	
N12.HOG0025409	OG0027121	-		Ag004G346000, Ag002G138170, Ag002G134770																					
N12.HOG0025410	OG0027123	-		Ag008G702450, Ag008G728490, Ag002G136710																					
N12.HOG0025411	OG0027125	-		Ag002G137450, Ag002G138600, Ag002G137420																					
N12.HOG0025412	OG0027129	-		Ag006G496710, Ag004G346760, Ag002G142630																					
N12.HOG0025413	OG0027132	-		Ag002G144350, Ag002G143860, Ag008G723710																					
N12.HOG0025414	OG0027133	-		Ag002G147120, Ag005G420060, Ag002G182790																					
N12.HOG0025415	OG0027134	-		Ag008G684230, Ag002G152650, Ag005G414250																					
N12.HOG0025416	OG0027135	-		Ag003G244100, Ag003G243200, Ag002G155030																					
N12.HOG0025417	OG0027138	-		Ag006G504170, Ag002G162020																				Om002G082980	
N12.HOG0025418	OG0027142	-		Ag002G170640, Ag007G621780, Ag006G506550																					
N12.HOG0025419	OG0027146	-		Ag002G186870, Ag002G186990, Ag002G186970																					
