HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N15.HOG0028475	OG0017124	n0								XP_022571824.2, XP_013696382.2	XP_013587740.1	XP_009129634.1							CP10_g42607_DN3_SP0_c.t1			XP_006407989.1			XP_018491647.1
N15.HOG0028476	OG0017125	n0								NP_001303049.1, NP_001302532.1	XP_013630539.1	XP_009134897.1							CP10_g42648_DN3_SP7_c.t1			XP_006407945.1			XP_018493317.1
N15.HOG0028477	OG0017126	n0								XP_013696372.1, XP_013750666.2	XP_013586594.1	XP_009147157.1							CP10_g42655_DN3_SP8_c.t1			XP_006407938.1			XP_018493087.1
N15.HOG0028478	OG0017127	n0								XP_013750659.1, XP_013697699.1	XP_013587675.1	XP_009147150.1							CP10_g42660_DN3_SP0_c.t1						XP_018432959.1
N15.HOG0028479	OG0017128	n0								XP_013684669.2, XP_013684557.1	XP_013630714.1	XP_033142938.1							CP10_g42691_DN3_SP4_c.t1			XP_006407896.1			XP_018491533.1
N15.HOG0028480	OG0017129	n0								XP_013681045.2, XP_013681019.1	XP_013626349.1	XP_009134941.1							CP10_g42701_DN3_SP3_c.t1			XP_006407887.1			XP_018488977.1
N15.HOG0028481	OG0017130	n0								XP_048616821.1, XP_048629772.1	XP_013616506.1	XP_033146595.1							CP10_g42737_DN1_SP0_c.t1						XP_018441875.1
N15.HOG0028482	OG0017131	n0								XP_048629768.1, XP_048616465.1	XP_013618214.1	XP_009124351.1							CP10_g42748_DN3_SP8_c.t1			XP_006407840.1			XP_018441279.1
N15.HOG0028483	OG0017132	n0								XP_013750586.2	XP_013638264.1	XP_009147057.1							CP10_g42768_DN3_SP4_c.t1			XP_006407823.1			XP_018486412.1, XP_018487438.1
N15.HOG0028484	OG0017133	n0								XP_013696840.2, XP_013750519.2	XP_013585317.1	XP_009147040.1							CP10_g42781_DN3_SP8_c.t1			XP_006407807.1			XP_018491080.1
N15.HOG0028485	OG0017134	n0								XP_013693029.2, XP_013750494.2	XP_013638031.1	XP_009147009.1										XP_006407773.1			XP_018485541.1
N15.HOG0028486	OG0017135	n0								XP_048600790.1, XP_048616300.1	XP_013618515.1	XP_009123984.1							CP10_g42812_DN3_SP1_c.t1			XP_006407771.1			XP_018441620.1
N15.HOG0028487	OG0017136	n0								XP_048600770.1, XP_013724157.2	XP_013616924.1	XP_009123811.1							CP10_g42847_DN3_SP0_c.t1			XP_006407738.1			XP_018434431.1
N15.HOG0028488	OG0017137	n0								XP_013730874.2, XP_013748070.1	XP_013633793.1	XP_009143225.1							CP4_g24688_DN3_SP2_c.t1			XP_006411289.1			XP_018458710.1
N15.HOG0028489	OG0017138	n0								XP_048609378.1, XP_013692474.1	XP_013631668.1	XP_009143270.2							CP4_g24733_DN2_SP0_c.t1			XP_006411236.1			XP_018440567.1
N15.HOG0028490	OG0017139	n0								XP_013716927.1, XP_013734589.2	XP_013623476.1	XP_033144415.1							CP4_g24765_DN3_SP0_c.t1			XP_006411188.2			XP_018474405.1
N15.HOG0028491	OG0017140	n0								XP_048634591.1, XP_048611112.1	XP_013631205.1	XP_009141822.1							CP4_g24767_DN3_SP8_c.t1			XP_006411185.1			XP_018485067.1
N15.HOG0028492	OG0017141	n0								XP_013752227.2, XP_022557938.1	XP_013635300.1	XP_009143307.1							CP4_g24772_DN2_SP1_c.t1			XP_024004002.1			XP_018437448.1
N15.HOG0028493	OG0017142	n0								XP_013734616.1, XP_048608550.1	XP_013623240.1	XP_033143646.1										XP_006411143.1			XP_018475866.1
N15.HOG0028494	OG0017143	n0								XP_013745136.2, XP_013699136.2	XP_013634173.1	XP_009141791.1							CP4_g24809_DN3_SP0_c.t1			XP_006411136.1			XP_018478442.1
N15.HOG0028495	OG0017144	n0								XP_013734636.2, XP_013705432.1	XP_013625788.1	XP_033143676.1							CP4_g24830_DN3_SP8_c.t1			XP_006411116.1			XP_018458035.1
N15.HOG0028496	OG0017145	n0								XP_048608538.1, XP_048631699.1	XP_013628199.1	XP_033143683.1							CP4_g24832_DN3_SP0_c.t1			XP_024004243.1			XP_018458418.1, XP_018464164.1
N15.HOG0028497	OG0017146	n0								XP_013744705.2, XP_013687549.2	XP_013631784.1	XP_009141563.1										XP_006410786.1			XP_018477537.1
N15.HOG0028498	OG0017147	n0								XP_013669889.1, XP_013752267.2, XP_048636559.1	XP_013634335.1	XP_033146811.1										XP_006410847.1			XP_018433708.1
N15.HOG0028499	OG0017148	n0								XP_048631643.1, XP_013688848.2	XP_013621911.1	XP_033143077.1							CP4_g25039_DN3_SP1_c.t1			XP_024003969.1			XP_018474061.1
N15.HOG0028500	OG0017149	n0								XP_013748344.2, XP_013692065.2	XP_013636870.1	XP_009143489.1							CP4_g24983_DN3_SP5_c.t1			XP_024003988.1			XP_018438057.1, XP_018476974.1
N15.HOG0028501	OG0017150	n0								XP_048611074.1, XP_013703492.1	XP_013634371.1	XP_009141682.1							CP4_g24961_DN3_SP8_c.t1			XP_006410960.1			XP_018459354.1
N15.HOG0028502	OG0017151	n0								XP_013752258.2, XP_013691521.1	XP_013635125.1	XP_033147989.1										XP_006410964.1			XP_018438411.1
N15.HOG0028503	OG0017152	n0								XP_013706274.2, XP_013748233.2	XP_013636037.1	XP_018514675.1							CP4_g24879_DN3_SP0_c.t1			XP_024016706.1			XP_018439792.1
N15.HOG0028504	OG0017153	n0								XP_048614077.1, XP_048638290.1	XP_013583789.1	XP_033129073.1							CP7_g46198_DN3_SP3_c.t1			XP_006416921.1			XP_018472491.1
N15.HOG0028505	OG0017154	n0								XP_048614079.1, XP_013641491.2	XP_013586280.1	XP_009148948.1										XP_006416897.1			XP_018435982.1
N15.HOG0028506	OG0017155	n0								XP_013641684.1, XP_013692133.1	XP_013585956.1	XP_009149041.1							CP7_g46136_DN3_SP8_c.t1, CP1_g37835_DN2_SP0_c.t1			XP_006416857.1			XP_018488906.1
N15.HOG0028507	OG0017156	n0								XP_022564597.1, XP_048597640.1, XP_022559480.1, XP_022542933.1		XP_018510139.1, XP_018515272.1							CP7_g46092_DN2_SP0_c.t1			XP_006416809.1			XP_018465318.1, XP_018459776.1, XP_018484539.1
N15.HOG0028508	OG0017157	n0								XP_013712348.2	XP_013604753.1	XP_009117755.1							CP7_g46086_DN3_SP3_c.t1			XP_006416802.1			XP_018460754.1, XP_018459790.1
N15.HOG0028509	OG0017158	n0								XP_013641603.1, XP_013659018.2	XP_013585329.1	XP_009149140.1							CP7_g46044_DN3_SP4_c.t1			XP_006416750.1			XP_018481228.1
N15.HOG0028510	OG0017159	n0								XP_013731197.2, XP_013712604.1	XP_013605720.1	XP_009117725.2							CP7_g46035_DN2_SP0_c.t1			XP_006416741.1			XP_018467120.1
N15.HOG0028511	OG0017160	n0								XP_013641565.2, XP_013744568.2	XP_013587300.1	XP_009149170.1										XP_024008918.1			XP_018440858.1
N15.HOG0028512	OG0017161	n0								XP_013641757.2, XP_048614167.1	XP_013586696.1	XP_033130085.1										XP_006416685.1			XP_018490832.1
N15.HOG0028513	OG0017162	n0								XP_022566520.1, XP_013657270.1	XP_013599781.1	XP_009110346.2							CP7_g45921_DN3_SP4_c.t1			XP_024008762.1			XP_018451668.1
N15.HOG0028514	OG0017163	n0								XP_022568364.1	XP_013600068.1	XP_009110363.1							CP7_g45943_DN3_SP6_c.t1			XP_006416639.1			XP_018450241.1
N15.HOG0028515	OG0017164	n0								XP_013723267.2, XP_013646690.2	XP_013586516.1	XP_009149291.1							CP7_g45906_DN3_SP5_c.t1			XP_024008710.1			XP_018467829.1
N15.HOG0028516	OG0017165	n0								XP_013641829.2, XP_013723283.2	XP_013638932.1	XP_009149299.1							CP7_g45900_DN3_SP7_c.t1			XP_006416594.1			XP_018441947.1
N15.HOG0028517	OG0017166	n0								XP_013641831.2, XP_013723376.2	XP_013638620.1	XP_009149333.2							CP7_g45896_DN3_SP0_c.t1			XP_006416590.1			XP_018475174.1
N15.HOG0028518	OG0017167	n0								XP_048621102.1, XP_048597564.1	XP_013605921.1	XP_033136616.1							CP7_g45884_DN3_SP3_c.t1			XP_006416576.1			XP_018441395.1
N15.HOG0028519	OG0017168	n0								XP_013657233.2, XP_013728121.1	XP_013602332.1	XP_009110299.1							CP7_g45843_DN3_SP5_c.t1			XP_006416535.1			XP_018451576.1, XP_018451172.1
N15.HOG0028520	OG0017169	n0								XP_013697862.1	XP_013585943.1	XP_009149435.1							CP7_g45808_DN3_SP1_c.t1			XP_006416500.2			XP_018438214.1
N15.HOG0028521	OG0017170	n0								XP_013746569.1, XP_013737951.2	XP_013600026.1	XP_009110271.1										XP_006416491.2			XP_018447494.1
N15.HOG0028522	OG0017171	n0								XP_013682295.1, XP_048637780.1, XP_048616363.1	XP_013588261.1	XP_009147806.1							CP1_g38039_DN3_SP0_c.t1			XP_006393110.1			XP_018484449.1, XP_018484415.1
N15.HOG0028523	OG0017172	n0								XP_048638501.1, XP_022566257.2	XP_013584976.1	XP_033129829.1							CP7_g45675_DN3_SP5_c.t1			XP_006416347.2			XP_018487856.1
N15.HOG0028524	OG0017173	n0								XP_048612746.1, XP_013646847.2	XP_013584726.1	XP_033128799.1							CP7_g45630_DN3_SP0_c.t1			XP_006416294.1			XP_018482682.1
N15.HOG0028525	OG0017174	n0								XP_013642354.2, XP_013696359.1	XP_013585497.1	XP_009149678.1							CP7_g45615_DN3_SP1_c.t1			XP_024008118.1			XP_018433109.1
N15.HOG0028526	OG0017175	n0								XP_013696457.1, XP_013642358.2	XP_013586252.1	XP_009149686.1							CP7_g45611_DN3_SP0_c.t1			XP_006416277.1			XP_018488642.1
N15.HOG0028527	OG0017176	n0								XP_013698348.1, XP_013642363.1	XP_013638460.1	XP_009149691.1							CP7_g45607_DN3_SP5_c.t1			XP_006416272.1			XP_018488665.1
N15.HOG0028528	OG0017177	n0								XP_013642371.1, XP_013698274.1	XP_013638494.1	XP_009149703.1							CP7_g45597_DN3_SP8_c.t1			XP_006416263.1			XP_018488691.1
N15.HOG0028529	OG0017178	n0								XP_013687853.2	XP_013598417.1	XP_009103245.1							CP7_g45556_DN3_SP0_c.t1			XP_006416210.2			XP_018440775.1
N15.HOG0028530	OG0017179	n0								XP_013748598.1, XP_013697223.2	XP_013586112.1	XP_009115625.1										XP_006416188.1			XP_018433573.1
N15.HOG0028531	OG0017180	n0								XP_013730479.2, XP_013722084.2	XP_013602684.1	XP_009110130.1							CP7_g45522_DN3_SP2_c.t1			XP_006416179.1			XP_018449404.1
N15.HOG0028532	OG0017181	n0								NP_001302970.1, XP_013707538.1	XP_013592976.1	XP_009103220.1							CP7_g45512_DN3_SP0_c.t1			XP_006416168.1			XP_018441206.1
N15.HOG0028533	OG0017182	n0								XP_013725996.1, XP_013697033.3	XP_013586707.1	XP_009115603.1							CP7_g45510_DN3_SP0_c.t1			XP_006416166.1			XP_018433858.1
N15.HOG0028534	OG0017183	n0								XP_013696767.1, XP_013725987.1	XP_013585635.1	XP_009115589.1							CP7_g45499_DN3_SP8_c.t1			XP_006416149.1			XP_018440569.1
N15.HOG0028535	OG0017184	n0								XP_013697994.3, XP_013726030.1	XP_013615065.1	XP_009115568.1							CP7_g45482_DN3_SP3_c.t1			XP_006416131.1			XP_018491845.1
N15.HOG0028536	OG0017185	n0								XP_013731421.2, XP_048592706.1	XP_013596752.1	XP_009103196.1							CP7_g45474_DN3_SP8_c.t1			XP_006416124.1			XP_018437941.1
N15.HOG0028537	OG0017186	n0								XP_013662845.2, XP_022546732.1	XP_013587015.1	XP_009115480.1							CP7_g45388_DN3_SP8_c.t1			XP_024008721.1			XP_018440344.1
N15.HOG0028538	OG0017187	n0								XP_013662852.1, XP_022552058.2	XP_013585982.1	XP_009115476.1							CP7_g45383_DN3_SP1_c.t1			XP_006416030.1			XP_018449834.1
N15.HOG0028539	OG0017188	n0								XP_013729675.2, XP_013665635.1	XP_013595860.1	XP_009103120.1							CP7_g45343_DN1_SP0_c.t1			XP_006415993.1			
N15.HOG0028540	OG0017189	n0								XP_022546722.2, XP_013662731.2	XP_013638043.1	XP_009115409.3							CP7_g45312_DN3_SP0_c.t1			XP_006415955.1			XP_018470427.1
N15.HOG0028541	OG0017190	n0								XP_013721785.2, XP_013712480.2	XP_013599081.1	XP_009103082.1							CP7_g45261_DN3_SP5_c.t1			XP_006415901.2			XP_018485785.1, XP_018485791.1
N15.HOG0028542	OG0017191	n0								XP_013642122.1, XP_013693279.1	XP_013638447.1	XP_009115306.1							CP7_g45225_DN3_SP0_c.t1			XP_006415865.1			XP_018442534.1
N15.HOG0028543	OG0017192	n0								XP_048592643.1, XP_013726905.2	XP_013596877.1	XP_009103048.1							CP7_g45197_DN3_SP0_c.t1			XP_024008793.1			XP_018490158.1
N15.HOG0028544	OG0017193	n0								XP_013685350.1, XP_013663224.1	XP_013629958.1	XP_009109798.2							CP7_g45128_DN3_SP1_c.t1			XP_006415752.1			XP_018451445.1, XP_018451435.1
N15.HOG0028545	OG0017194	n0								XP_013659646.1, XP_013653003.1	XP_013587334.1	XP_009113759.1							CP7_g45129_DN3_SP4_c.t1			XP_006415753.1			XP_018451444.1, XP_018451434.1, XP_018434549.1
N15.HOG0028546	OG0017195	n0								XP_013721645.2, XP_048592627.1	XP_013593328.1	XP_009102970.1							CP7_g45130_DN3_SP1_c.t1			XP_006415754.1			XP_018493453.1
N15.HOG0028547	OG0017196	n0								XP_013739196.2, XP_013692372.2	XP_013603666.1	XP_009138061.1							CP19_g18208_DN3_SP3_c.t1			XP_024005079.1			XP_018469917.1
N15.HOG0028548	OG0017197	n0								XP_013688013.1, XP_013747849.2	XP_013632157.1	XP_009142722.2										XP_006411375.1			XP_018435219.1
N15.HOG0028549	OG0017198	n0								XP_048600139.1, XP_013740191.1	XP_013599657.1	XP_009139068.1							CP19_g18119_DN3_SP0_c.t1			XP_006413323.1			XP_018459285.1, XP_018472398.1
N15.HOG0028550	OG0017199	n0								XP_013706088.2, XP_013738069.1	XP_013596760.1	XP_009137538.1							CP19_g18086_DN3_SP0_c.t1			XP_006413293.1			XP_018482344.1
N15.HOG0028551	OG0017200	n0								XP_013738044.2, XP_013671647.1	XP_013601590.1	XP_009143973.1							CP5_g1224_DN3_SP6_c.t1			XP_006413029.1			XP_018471283.1
N15.HOG0028552	OG0017202	n0								XP_013729583.2, XP_022573899.1	XP_013632102.1	XP_009140603.1							CP16_g55190_DN3_SP0_c.t1			XP_006405056.1			
N15.HOG0028553	OG0017203	n0								XP_048597395.1, XP_048620962.1	XP_013602593.1	XP_009117081.1							CP16_g55239_DN2_SP1_c.t1			XP_006405109.1			XP_018437303.1
N15.HOG0028554	OG0017204	n0								XP_013747031.1, XP_022568287.2	XP_013632247.1	XP_009140548.1							CP16_g55115_DN3_SP1_c.t1			XP_006404973.1			XP_018477821.1
N15.HOG0028555	OG0017205	n0								XP_022545483.2, XP_013743867.2	XP_013631539.1	XP_009140525.1							CP16_g55086_DN3_SP0_c.t1			XP_006404924.1			XP_018478092.1
N15.HOG0028556	OG0017206	n0								XP_013664108.2	XP_013605746.1	XP_009117283.2							CP16_g54992_DN3_SP1_c.t1			XP_024014120.1			XP_018441945.1, XP_018437348.1
N15.HOG0028557	OG0017207	n0								XP_013691015.2, XP_013746958.2	XP_013635005.1	XP_009140445.1										XP_006404771.1			XP_018480933.1
N15.HOG0028558	OG0017208	n4																	CP16_g54896_DN3_SP6_c.t1						XP_018480274.1
N15.HOG0028559	OG0017208	n18								XP_013690588.1, XP_022557939.1	XP_013614101.1	XP_009140374.1										XP_006404726.1			XP_018466461.1
N15.HOG0028560	OG0017209	n0								XP_013708213.1, XP_013664146.2	XP_013600142.1	XP_033134501.1							CP16_g54887_DN3_SP3_c.t1			XP_006404716.1			XP_018434310.1
N15.HOG0028561	OG0017210	n0								XP_013664187.2, XP_022563274.1	XP_013604790.1	XP_009117354.2							CP16_g54836_DN2_SP0_c.t1			XP_006404655.1			XP_018440309.1, XP_018440278.1
N15.HOG0028562	OG0017211	n0								XP_013717072.2, XP_013671380.2	XP_013636790.1	XP_009140314.1							CP16_g54823_DN3_SP0_c.t1			XP_024014253.1			XP_018484490.1
N15.HOG0028563	OG0017212	n0								XP_013706593.1, XP_048621037.1	XP_013604618.1	XP_009117389.1							CP16_g54782_DN3_SP2_c.t1			XP_006404604.1			XP_018438979.1
N15.HOG0028564	OG0017213	n0								XP_013660957.2, XP_013710355.1	XP_013603859.1	XP_009117401.1							CP16_g54777_DN3_SP2_c.t1			XP_006404597.1			XP_018438651.1
N15.HOG0028565	OG0017214	n0								XP_013660966.2, XP_048621045.1	XP_013604883.1	XP_009117410.1							CP16_g54763_DN3_SP7_c.t1			XP_006404580.1			XP_018439372.1
N15.HOG0028566	OG0017215	n0								XP_013716968.1, XP_048633542.1	XP_013634874.1	XP_009140259.2							CP16_g54746_DN3_SP2_c.t1			XP_006404560.1			XP_018481285.1
N15.HOG0028567	OG0017216	n0								XP_048621055.1, XP_013664314.2	XP_013604274.1	XP_009117432.1							CP16_g54743_DN2_SP0_c.t1			XP_006404557.1			XP_018436721.1
N15.HOG0028568	OG0017217	n0								XP_013696726.1, XP_013641429.2	XP_013586757.1	XP_009148854.1							CP1_g37777_DN3_SP0_c.t1			XP_006416986.1			XP_018482015.1
N15.HOG0028569	OG0017218	n0								XP_013664688.1, XP_013712660.1	XP_013600605.1	XP_009117933.1							CP1_g37718_DN3_SP3_c.t1			XP_006417050.1			XP_018437016.1
N15.HOG0028570	OG0017219	n0								XP_022565646.1, XP_013646549.2	XP_013584673.1	XP_033129184.1										XP_006417108.1			XP_018479862.1
N15.HOG0028571	OG0017220	n0									XP_013604914.1	XP_018509500.1										XP_024008699.1			XP_018450403.1, XP_018464559.1
N15.HOG0028572	OG0017221	n0								XP_013696443.1, XP_013708916.2	XP_013601068.1	XP_009118047.1										XP_006417179.1			XP_018439956.1
N15.HOG0028573	OG0017222	n0								XP_048594182.1, XP_013657318.1	XP_013599774.1	XP_009110615.1							CP1_g37588_DN3_SP1_c.t1			XP_006417186.2			XP_018451066.1, XP_018451071.1
N15.HOG0028574	OG0017223	n0								XP_013677860.2, XP_013732371.1	XP_013603302.1	XP_009110635.1							CP1_g37561_DN3_SP8_c.t1			XP_006417218.1			XP_018449402.1
N15.HOG0028575	OG0017224	n0								XP_022576385.1, XP_022558685.1	XP_013638353.1	XP_033129280.1							CP1_g37446_DN3_SP0_c.t1			XP_006417351.1			
N15.HOG0028576	OG0017225	n0								XP_013645354.2, XP_013695117.1		XP_009148466.1							CP1_g37431_DN1_SP0_c.t1			XP_024007721.1			XP_018484154.1
N15.HOG0028577	OG0017226	n0								XP_048597790.1, XP_048621336.1	XP_013604722.1	XP_009118216.1							CP1_g37385_DN3_SP7_c.t1			XP_006417409.2			XP_018488644.1
N15.HOG0028578	OG0017227	n0								XP_013653112.3, XP_048638091.1	XP_013638905.1	XP_009148424.1							CP1_g37378_DN3_SP0_c.t1			XP_006417416.1			XP_018486959.1
N15.HOG0028579	OG0017228	n0								XP_013716194.2, XP_013708721.2	XP_013600271.1	XP_009118208.1							CP1_g37374_DN3_SP8_c.t1			XP_006417421.1			XP_018486764.1
N15.HOG0028580	OG0017229	n0								XP_013750797.3, XP_048594228.1	XP_013604856.1	XP_009144454.2							CP1_g37319_DN3_SP8_c.t1			XP_006417480.1			XP_018440616.1
N15.HOG0028581	OG0017230	n0								XP_013697779.2, XP_013640963.1	XP_013637697.1	XP_009148288.1							CP1_g37267_DN1_SP0_c.t1			XP_006417529.2			XP_018438302.1
N15.HOG0028582	OG0017231	n0								XP_013640953.1, XP_013693570.1	XP_013585782.1	XP_009148302.2							CP1_g37274_DN3_SP8_c.t1			XP_024008435.1			XP_018470257.1
N15.HOG0028583	OG0017232	n0								XP_048622254.1, XP_013657693.1	XP_013604519.1	XP_009110832.1							CP1_g37223_DN3_SP3_c.t1			XP_024009121.1			XP_018451100.1, XP_018451091.1
N15.HOG0028584	OG0017233	n0								XP_013646451.1, XP_048613872.1	XP_013585653.1	XP_009148173.1							CP1_g37202_DN3_SP4_c.t1			XP_006417594.1			XP_018480313.1
N15.HOG0028585	OG0017234	n0								XP_048601861.1, XP_048633136.1	XP_013637865.1	XP_009122981.1							CP2_g49915_DN3_SP4_c.t1			XP_006392430.1			XP_018434811.1
N15.HOG0028586	OG0017235	n0								XP_013712375.1, XP_013641025.2	XP_013587546.1	XP_009148171.1							CP1_g37197_DN2_SP0_c.t1			XP_006417598.2			XP_018434571.1
N15.HOG0028587	OG0017236	n0								XP_048618419.1															
N15.HOG0028588	OG0017237	n0								XP_013641027.2, XP_013708555.1	XP_013638587.1	XP_009148166.1							CP1_g37190_DN3_SP8_c.t1			XP_006417606.2			XP_018464820.1, XP_018466924.1
N15.HOG0028589	OG0017238	n0								XP_013722483.1, XP_013725597.1	XP_013630203.1	XP_009130979.2							CP11_g33189_DN1_SP0_c.t1						XP_018475656.1
N15.HOG0028590	OG0017239	n0								XP_013710670.1, XP_013641075.2	XP_013585620.1	XP_009148108.2										XP_006417678.1			XP_018480526.1
N15.HOG0028591	OG0017240	n0								XP_013696973.2, XP_013687146.2	XP_013586253.1	XP_009118977.1							CP1_g37007_DN3_SP0_c.t1			XP_006417822.1			XP_018492533.1, XP_018492546.1
N15.HOG0028592	OG0017241	n0								XP_013716542.1	XP_013600320.1	XP_009118541.1							CP1_g36926_DN3_SP7_c.t1			XP_006417927.1			XP_018486130.1, XP_018486099.1
N15.HOG0028593	OG0017242	n0								XP_013660640.1, XP_022546206.1	XP_013605662.1	XP_009110998.1							CP1_g36914_DN3_SP7_c.t1			XP_006417942.1			XP_018447159.1
N15.HOG0028594	OG0017243	n0								XP_022571454.2, XP_013659043.2	XP_013603681.1	XP_009111015.1							CP1_g36884_DN2_SP0_c.t1			XP_006417974.1			XP_018451235.1
N15.HOG0028595	OG0017244	n0								XP_048613760.1, XP_013665688.1	XP_013584861.1	XP_009119132.1							CP1_g36853_DN3_SP3_c.t1			XP_024008972.1			XP_018434700.1
N15.HOG0028596	OG0017245	n0								XP_022558380.2, XP_013666682.2	XP_013585858.1	XP_009129770.1							CP1_g36831_DN3_SP5_c.t1			XP_006418032.1			XP_018436950.1
N15.HOG0028597	OG0017246	n0								XP_013719912.2, XP_013697109.2	XP_013586850.1	XP_009119214.1							CP1_g36573_DN3_SP8_c.t1			XP_006418070.1			XP_018441128.1
N15.HOG0028598	OG0017247	n0								XP_022546211.2	XP_013602418.1	XP_009111069.1							CP1_g36576_DN3_SP6_c.t1			XP_006418073.1			XP_018451324.1
N15.HOG0028599	OG0017248	n0								XP_013666458.2	XP_013586132.1	XP_009119272.1							CP1_g36614_DN3_SP8_c.t1			XP_006418108.1			XP_018435517.1
N15.HOG0028600	OG0017249	n0								XP_013666484.2, XP_013695084.2	XP_013585851.1	XP_009119304.1							CP1_g36639_DN3_SP0_c.t1			XP_024008113.1			XP_018488081.1
N15.HOG0028601	OG0017250	n0								XP_013666399.2, XP_013698377.1	XP_013587182.1	XP_009119331.1							CP1_g36668_DN3_SP0_c.t1			XP_024007835.1			
N15.HOG0028602	OG0017251	n0								XP_013664835.2	XP_013602203.1	XP_009118674.1							CP1_g36673_DN3_SP0_c.t1			XP_024007688.1			XP_018492999.1
N15.HOG0028603	OG0017252	n0								XP_013660304.1	XP_013603376.1	XP_009118700.1							CP1_g36711_DN3_SP4_c.t1			XP_006418216.1			XP_018491840.1, XP_018491841.1
N15.HOG0028604	OG0017253	n0								XP_013664853.2	XP_013602386.1	XP_009118696.2							CP1_g36707_DN3_SP4_c.t1			XP_006418213.1			XP_018491848.1
N15.HOG0028605	OG0017254	n0								XP_048613664.1, XP_013719283.1	XP_013584968.1	XP_009119375.2							CP1_g36706_DN3_SP8_c.t1			XP_006418212.1			XP_018485372.1
N15.HOG0028606	OG0017255	n0								XP_048597937.1	XP_013605842.1	XP_009118693.1							CP1_g36702_DN3_SP1_c.t1			XP_006418207.1			XP_018485618.1
N15.HOG0028607	OG0017256	n0								XP_013719173.2, XP_013697681.2	XP_013584920.1	XP_009119360.1										XP_006418201.1			XP_018447679.1
N15.HOG0028608	OG0017257	n0								XP_013719202.1, XP_013694203.2	XP_013639085.1	XP_033138357.1							CP1_g36738_DN3_SP0_c.t1			XP_006418246.1			XP_018470872.1
N15.HOG0028609	OG0017258	n0								XP_013695534.2, XP_013697461.1	XP_013604911.1	XP_009111162.1							CP1_g36748_DN3_SP3_c.t1			XP_006418258.1			XP_018449373.1
