HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N8.HOG0021114	OG0013929	n0		Ag004G316450					Aa_G291930.h2.t1, Aa_G291930.h1.t1															Om005G192220	
N8.HOG0021115	OG0013930	n0		Ag004G315110					Aa_G298960.h1.t1															Om005G191290	
N8.HOG0021116	OG0013931	n0		Ag004G314860					Aa_G77440.h1.t1															Om005G191130	
N8.HOG0021117	OG0013932	n0		Ag004G314850					Aa_G77450.h1.t1															Om005G191120	
N8.HOG0021118	OG0013933	n0		Ag004G314620					Aa_G338990.h1.t1															Om005G190920	
N8.HOG0021119	OG0013934	n0		Ag004G314500					Aa_G339050.h1.t1															Om005G190860	
N8.HOG0021120	OG0013935	n0		Ag004G313090					Aa_G457690.h1.t1															Om005G189880	
N8.HOG0021121	OG0013936	n3		Ag004G312990																				Om005G189790	
N8.HOG0021122	OG0013936	n13							Aa_G457590.h1.t1																
N8.HOG0021123	OG0013937	n0		Ag004G312620					Aa_G43250.h1.t1															Om005G189490	
N8.HOG0021124	OG0013938	n0		Ag005G425830					Aa_G211160.h1.t1															Om002G077060	
N8.HOG0021125	OG0013939	n0		Ag005G425820					Aa_G211150.h1.t1															Om002G077070	
N8.HOG0021126	OG0013940	n0		Ag004G327360					Aa_G165910.h1.t1															Om002G063450	
N8.HOG0021127	OG0013941	n0		Ag004G310780					Aa_G463950.h1.t1															Om005G188220	
N8.HOG0021128	OG0013942	n0		Ag004G310830					Aa_G550200.h1.t1															Om005G188270	
N8.HOG0021129	OG0013943	n0		Ag004G310430																				Om005G187850	
N8.HOG0021130	OG0013944	n0		Ag004G310380					Aa_G516450.h1.t1															Om005G187740	
N8.HOG0021131	OG0013945	n0		Ag004G310160					Aa_G194050.h1.t1															Om005G187570	
N8.HOG0021132	OG0013946	n0		Ag004G310120					Aa_G193970.h1.t1															Om005G187530	
N8.HOG0021133	OG0013947	n0		Ag004G309940					Aa_G193890.h1.t1															Om005G187480, Om006G262950	
N8.HOG0021134	OG0013948	n0		Ag004G309890					Aa_G394730.h1.t1															Om005G187430	
N8.HOG0021135	OG0013949	n0		Ag004G309830					Aa_G394790.h1.t1															Om005G187360	
N8.HOG0021136	OG0013950	n0		Ag004G308770					Aa_G488180.h1.t1															Om005G186680, Om006G261420	
N8.HOG0021137	OG0013951	n0		Ag008G679770, Ag004G308650					Aa_G442670.h1.t1															Om005G186550	
N8.HOG0021138	OG0013952	n0		Ag006G544590, Ag004G308590					Aa_G512740.h1.t1															Om005G186480	
N8.HOG0021139	OG0013953	n0		Ag004G308500					Aa_G368330.h1.t1															Om005G186390	
N8.HOG0021140	OG0013954	n0							Aa_G317250.h1.t1															Om003G120970	
N8.HOG0021141	OG0013955	n0		Ag004G307600					Aa_G481440.h1.t1															Om005G185700	
N8.HOG0021142	OG0013956	n0		Ag004G307020																				Om005G185200, Om005G185210	
N8.HOG0021143	OG0013957	n0		Ag004G306850					Aa_G275750.h1.t1															Om005G185110	
N8.HOG0021144	OG0013958	n0		Ag004G306660, Ag004G306630					Aa_G275930.h1.t1															Om005G184840, Om005G184830	
N8.HOG0021145	OG0013959	n0		Ag004G306300					Aa_G441410.h1.t1															Om005G184620	
N8.HOG0021146	OG0013960	n0		Ag004G306160					Aa_G429800.h1.t1															Om005G184530	
N8.HOG0021147	OG0013961	n0		Ag004G306150					Aa_G429810.h1.t1															Om005G184520	
N8.HOG0021148	OG0013962	n0		Ag004G305840					Aa_G22490.h1.t1															Om005G184210	
N8.HOG0021149	OG0013963	n0		Ag002G140460, Ag004G305560					Aa_G22820.h1.t1															Om005G183910	
N8.HOG0021150	OG0013964	n0		Ag004G305390					Aa_G22970.h1.t1															Om005G183730	
N8.HOG0021151	OG0013965	n0							Aa_G517580.h1.t1															Om005G183590	
N8.HOG0021152	OG0013966	n0		Ag004G304800					Aa_G220720.h1.t1															Om005G183200	
N8.HOG0021153	OG0013967	n0		Ag004G304510					Aa_G219890.h1.t1															Om005G183060	
N8.HOG0021154	OG0013968	n8							Aa_G79440.h1.t1																
N8.HOG0021155	OG0013968	n23		Ag004G304370																				Om005G182970	
N8.HOG0021156	OG0013969	n0		Ag004G303900					Aa_G219030.h1.t1															Om005G182640	
N8.HOG0021157	OG0013970	n0		Ag004G303410					Aa_G493570.h1.t1															Om005G182280	
N8.HOG0021158	OG0013971	n0		Ag004G303180					Aa_G286270.h1.t1															Om005G182120	
N8.HOG0021159	OG0013972	n0		Ag004G303130					Aa_G286230.h1.t1															Om005G182050	
N8.HOG0021160	OG0013973	n0		Ag004G302920					Aa_G477750.h1.t1															Om005G181870	
N8.HOG0021161	OG0013974	n0		Ag004G302570					Aa_G38840.h1.t1															Om005G181610	
N8.HOG0021162	OG0013975	n0		Ag004G302310					Aa_G341260.h1.t1															Om005G181370	
N8.HOG0021163	OG0013976	n0		Ag004G302210					Aa_G423570.h1.t1															Om005G181280	
N8.HOG0021164	OG0013977	n0		Ag004G302170					Aa_G423540.h1.t1															Om005G181240	
N8.HOG0021165	OG0013978	n0		Ag004G300870					Aa_G134960.h1.t1															Om005G180370	
N8.HOG0021166	OG0013979	n0		Ag004G300390					Aa_G358040.h1.t1															Om005G180060	
N8.HOG0021167	OG0013980	n0		Ag004G300200					Aa_G228380.h1.t1															Om005G179910	
N8.HOG0021168	OG0013981	n0		Ag004G300150					Aa_G228430.h1.t1															Om005G179870	
N8.HOG0021169	OG0013982	n0		Ag004G299690					Aa_G6570.h1.t1															Om005G179450	
N8.HOG0021170	OG0013983	n0		Ag004G299170					Aa_G325250.h1.t1															Om005G179040	
N8.HOG0021171	OG0013984	n0		Ag004G298850					Aa_G211790.h1.t1, Aa_G531700.h1.t1															Om005G178900	
N8.HOG0021172	OG0013985	n0		Ag004G298710					Aa_G290690.h1.t1															Om005G178740	
N8.HOG0021173	OG0013986	n0		Ag004G298670					Aa_G290710.h1.t1															Om005G178720	
N8.HOG0021174	OG0013987	n0		Ag004G298640					Aa_G290740.h1.t1															Om005G178690	
N8.HOG0021175	OG0013988	n0		Ag004G298620					Aa_G290760.h1.t1															Om005G178650, Om005G178660	
N8.HOG0021176	OG0013989	n0		Ag004G298520					Aa_G325190.h1.t1															Om005G178590	
N8.HOG0021177	OG0013990	n0		Ag004G298200					Aa_G105740.h1.t1															Om005G178320	
N8.HOG0021178	OG0013991	n0		Ag004G298270					Aa_G105790.h1.t1															Om005G178380	
N8.HOG0021179	OG0013992	n0		Ag004G297980					Aa_G291090.h1.t1															Om005G178190	
N8.HOG0021180	OG0013993	n0		Ag004G297660					Aa_G94470.h1.t1															Om005G177940	
N8.HOG0021181	OG0013994	n0		Ag004G297640, Ag008G698810					Aa_G94490.h1.t1															Om005G177910	
N8.HOG0021182	OG0013995	n0		Ag006G499310					Aa_G94520.h1.t1															Om004G172260	
N8.HOG0021183	OG0013996	n0		Ag004G297570					Aa_G94550.h1.t1															Om005G177860	
N8.HOG0021184	OG0013997	n0		Ag004G297360					Aa_G106240.h1.t1															Om005G177640	
N8.HOG0021185	OG0013998	n0		Ag004G297290					Aa_G106330.h1.t1															Om005G177560	
N8.HOG0021186	OG0013999	n0		Ag007G613050					Aa_G354760.h1.t1															Om007G301940	
N8.HOG0021187	OG0014000	n0		Ag007G614570					Aa_G524150.h1.t1															Om004G156800, Om007G301090	
N8.HOG0021188	OG0014001	n0		Ag007G632530					Aa_G128870.h1.t1															Om007G294910	
N8.HOG0021189	OG0014002	n0		Ag007G614090					Aa_G258090.h1.t1															Om007G301300	
N8.HOG0021190	OG0014003	n0		Ag007G614060					Aa_G258120.h1.t1															Om007G301330	
N8.HOG0021191	OG0014004	n0		Ag007G613280					Aa_G354640.h1.t1															Om007G301770	
N8.HOG0021192	OG0014005	n0		Ag007G615840					Aa_G7940.h1.t1															Om007G300820	
N8.HOG0021193	OG0014006	n0		Ag007G618650					Aa_G236900.h1.t1															Om007G299780	
N8.HOG0021194	OG0014007	n0		Ag007G619390, Ag001G060430					Aa_G376860.h1.t1															Om007G299460	
N8.HOG0021195	OG0014008	n0		Ag007G619480					Aa_G376850.h1.t1															Om007G299440	
N8.HOG0021196	OG0014009	n0		Ag007G619490					Aa_G376840.h1.t1															Om007G299430	
N8.HOG0021197	OG0014010	n0		Ag007G619750					Aa_G383520.h1.t1															Om007G299350	
N8.HOG0021198	OG0014011	n0		Ag007G619860					Aa_G383490.h1.t1															Om007G299310	
N8.HOG0021199	OG0014012	n0		Ag007G620200					Aa_G305480.h1.t1															Om007G299130	
N8.HOG0021200	OG0014013	n0		Ag007G620220					Aa_G186930.h1.t1, Aa_G305500.h1.t1															Om007G299110, Om007G299080	
N8.HOG0021201	OG0014014	n0		Ag007G621060					Aa_G59310.h1.t1															Om007G298900	
N8.HOG0021202	OG0014015	n0		Ag007G621280					Aa_G505030.h1.t1																
N8.HOG0021203	OG0014016	n0		Ag007G621350					Aa_G782260.h1.t1, Aa_G412300.h1.t1															Om007G298700	
N8.HOG0021204	OG0014017	n3		Ag005G488560																				Om002G044170	
N8.HOG0021205	OG0014017	n5							Aa_G158000.h1.t1																
N8.HOG0021206	OG0014017	n21							Aa_G250340.h1.t1																
N8.HOG0021207	OG0014018	n0		Ag007G623160					Aa_G79120.h1.t1, Aa_G644310.h1.t1, Aa_G95450.h1.t1															Om007G297910	
N8.HOG0021208	OG0014019	n0		Ag007G623700					Aa_G162370.h1.t1															Om007G297810	
N8.HOG0021209	OG0014020	n0		Ag007G624180					Aa_G499370.h1.t1															Om007G297500	
N8.HOG0021210	OG0014021	n0		Ag007G624570					Aa_G309620.h1.t1															Om007G297380	
N8.HOG0021211	OG0014022	n0		Ag007G624700					Aa_G334630.h1.t1															Om007G297300	
N8.HOG0021212	OG0014023	n0		Ag007G625270					Aa_G264900.h1.t1															Om007G297100	
N8.HOG0021213	OG0014024	n0		Ag007G625260					Aa_G264890.h1.t1															Om007G297110	
N8.HOG0021214	OG0014025	n0		Ag007G626460					Aa_G387570.h1.t1															Om007G296750	
N8.HOG0021215	OG0014026	n0		Ag007G628610					Aa_G145000.h1.t1, Aa_G144990.h1.t1															Om007G296110	
N8.HOG0021216	OG0014027	n0		Ag003G218780					Aa_G215670.h1.t1															Om004G135130	
N8.HOG0021217	OG0014028	n0		Ag007G631470					Aa_G411030.h1.t1															Om007G296070	
N8.HOG0021218	OG0014029	n0		Ag007G630830					Aa_G276250.h1.t1															Om007G295850	
N8.HOG0021219	OG0014030	n0		Ag007G630490					Aa_G735980.h1.t1															Om007G295730	
N8.HOG0021220	OG0014031	n0		Ag007G630270					Aa_G280270.h1.t1															Om007G295620, Om007G295660	
N8.HOG0021221	OG0014032	n0		Ag007G629840					Aa_G33710.h1.t1															Om007G295370	
N8.HOG0021222	OG0014033	n0		Ag007G629090					Aa_G83750.h1.t1															Om007G295030	
N8.HOG0021223	OG0014034	n0		Ag007G632640					Aa_G128830.h1.t1															Om007G294850	
N8.HOG0021224	OG0014035	n0		Ag007G633120					Aa_G846190.h1.t1															Om007G294710	
N8.HOG0021225	OG0014036	n0		Ag007G634710					Aa_G40930.h1.t1															Om007G294400	
N8.HOG0021226	OG0014037	n0		Ag007G634900					Aa_G189770.h1.t1															Om007G294340	
N8.HOG0021227	OG0014038	n0		Ag007G634940					Aa_G189790.h1.t1															Om007G294320	
N8.HOG0021228	OG0014039	n0		Ag007G634960					Aa_G189810.h1.t1															Om007G294300	
N8.HOG0021229	OG0014040	n0		Ag007G635140					Aa_G691100.h1.t1															Om007G294270	
N8.HOG0021230	OG0014041	n0		Ag007G635560					Aa_G146610.h1.t1															Om007G294190, Om007G286360	
N8.HOG0021231	OG0014042	n0		Ag007G587520, Ag002G122220					Aa_G203780.h1.t1															Om007G277820	
N8.HOG0021232	OG0014043	n0		Ag007G636620					Aa_G26110.h1.t1															Om007G293760	
N8.HOG0021233	OG0014044	n0		Ag007G637270					Aa_G251090.h1.t1															Om007G293500	
N8.HOG0021234	OG0014045	n0		Ag007G638540					Aa_G542480.h1.t1															Om008G332490	
N8.HOG0021235	OG0014046	n0		Ag006G576000					Aa_G540530.h1.t1															Om001G001420	
N8.HOG0021236	OG0014047	n0		Ag003G227550					Aa_G396070.h1.t1															Om007G305610	
N8.HOG0021237	OG0014048	n0		Ag004G323550					Aa_G525740.h1.t1															Om005G196430	
N8.HOG0021238	OG0014049	n0		Ag007G643650					Aa_G139000.h1.t1															Om009G363020, Om007G305890	
N8.HOG0021239	OG0014050	n0		Ag007G642980					Aa_G102150.h1.t1															Om007G308120	
N8.HOG0021240	OG0014051	n0		Ag003G236700					Aa_G139080.h1.t1															Om007G306230	
N8.HOG0021241	OG0014052	n0		Ag007G611910					Aa_G388250.h1.t1															Om004G161300	
N8.HOG0021242	OG0014053	n0		Ag006G505700					Aa_G718330.h1.t1															Om004G169730, Om004G169830	
N8.HOG0021243	OG0014054	n0		Ag006G506090					Aa_G244410.h1.t1															Om002G079320, Om004G169540	
N8.HOG0021244	OG0014055	n0		Ag006G505860					Aa_G566900.h1.t1															Om004G169650	
N8.HOG0021245	OG0014056	n0		Ag007G615890					Aa_G7990.h1.t1															Om007G300770, Om004G129740	
N8.HOG0021246	OG0014057	n16		Ag006G505110																				Om004G170010	
N8.HOG0021247	OG0014058	n0		Ag006G505070, Ag002G118660					Aa_G420770.h1.t1															Om004G170040	
N8.HOG0021248	OG0014059	n0		Ag006G504990					Aa_G494010.h1.t1															Om004G170090	
N8.HOG0021249	OG0014060	n0		Ag006G504770					Aa_G694670.h1.t1															Om004G170160	
N8.HOG0021250	OG0014061	n0		Ag007G644730					Aa_G244830.h1.t1															Om007G313470	
N8.HOG0021251	OG0014062	n0		Ag006G503420					Aa_G209820.h1.t1															Om004G170560	
N8.HOG0021252	OG0014063	n0		Ag006G503080					Aa_G570090.h1.t1															Om004G170640	
N8.HOG0021253	OG0014064	n0		Ag006G502300, Ag008G721910					Aa_G195280.h1.t1															Om004G170810	
N8.HOG0021254	OG0014065	n0		Ag006G501860					Aa_G195200.h1.t1															Om004G170970	
N8.HOG0021255	OG0014066	n2		Ag006G501770																				Om008G353130, Om008G353140, Om004G171030	
N8.HOG0021256	OG0014067	n0		Ag006G501630					Aa_G261390.h1.t1															Om004G171110	
N8.HOG0021257	OG0014068	n0		Ag006G501340					Aa_G261320.h1.t1															Om004G171190	
N8.HOG0021258	OG0014069	n0		Ag006G501160					Aa_G526580.h1.t1															Om004G171280	
N8.HOG0021259	OG0014070	n0		Ag006G500640					Aa_G170360.h1.t1															Om004G171480	
N8.HOG0021260	OG0014071	n0		Ag006G500610					Aa_G170380.h1.t1															Om004G171510	
N8.HOG0021261	OG0014072	n0		Ag006G500260					Aa_G170590.h1.t1															Om004G171850	
N8.HOG0021262	OG0014073	n0		Ag006G500020					Aa_G353280.h1.t1															Om004G171900	
N8.HOG0021263	OG0014074	n0		Ag006G499110					Aa_G331780.h1.t1															Om004G172460	
N8.HOG0021264	OG0014075	n0		Ag006G499130					Aa_G304070.h1.t1															Om004G172440	
N8.HOG0021265	OG0014076	n0		Ag006G499260					Aa_G303990.h1.t1															Om004G172380	
N8.HOG0021266	OG0014077	n0		Ag006G499270					Aa_G303980.h1.t1															Om004G172360	
N8.HOG0021267	OG0014078	n0		Ag006G498960					Aa_G331870.h1.t1															Om006G230560, Om004G172560	
N8.HOG0021268	OG0014079	n0		Ag006G498760					Aa_G719490.h1.t1															Om004G172600	
N8.HOG0021269	OG0014080	n0		Ag006G498700					Aa_G73340.h1.t1															Om004G172630	
N8.HOG0021270	OG0014081	n0		Ag006G498590					Aa_G73320.h1.t1															Om004G172670	
N8.HOG0021271	OG0014082	n2							Aa_G73270.h1.t1															Om004G172730	
N8.HOG0021272	OG0014082	n24																						Om004G172720	
N8.HOG0021273	OG0014083	n0		Ag006G497990					Aa_G73010.h1.t1															Om004G173000	
N8.HOG0021274	OG0014084	n0		Ag008G719940					Aa_G112980.h1.t1															Om006G240700	
N8.HOG0021275	OG0014085	n0		Ag008G720440					Aa_G552800.h1.t1															Om006G240350	
N8.HOG0021276	OG0014086	n0		Ag008G720430					Aa_G552810.h1.t1															Om006G240360	
N8.HOG0021277	OG0014087	n0		Ag008G721030					Aa_G70600.h1.t1															Om006G240040	
N8.HOG0021278	OG0014088	n0		Ag008G722610					Aa_G46010.h1.t1															Om006G238940	
N8.HOG0021279	OG0014089	n0		Ag008G722480					Aa_G45490.h1.t1															Om006G239020	
N8.HOG0021280	OG0014090	n0		Ag008G722460					Aa_G45470.h1.t1															Om006G239040	
N8.HOG0021281	OG0014091	n0		Ag008G722640					Aa_G46030.h1.t1															Om006G238910	
N8.HOG0021282	OG0014092	n0		Ag008G722730					Aa_G46090.h1.t1															Om006G238850	
N8.HOG0021283	OG0014093	n0		Ag008G723320					Aa_G475050.h1.t1															Om006G238510	
N8.HOG0021284	OG0014094	n0		Ag008G723570					Aa_G578230.h1.t1															Om006G238260	
N8.HOG0021285	OG0014095	n0		Ag005G426420					Aa_G140.h1.t1															Om002G075990	
N8.HOG0021286	OG0014096	n0		Ag008G724510					Aa_G97990.h1.t1															Om006G237490	
N8.HOG0021287	OG0014097	n0		Ag008G724530					Aa_G98010.h1.t1															Om006G237470	
N8.HOG0021288	OG0014098	n0		Ag008G725070					Aa_G94880.h1.t1															Om006G237170	
N8.HOG0021289	OG0014099	n0		Ag008G725910					Aa_G664900.h1.t1															Om006G236650	
N8.HOG0021290	OG0014100	n0		Ag008G726050					Aa_G590890.h1.t1															Om006G236590	
N8.HOG0021291	OG0014101	n0		Ag008G726460					Aa_G435190.h1.t1															Om006G236330	
N8.HOG0021292	OG0014102	n0		Ag003G269000																				Om001G022160	
N8.HOG0021293	OG0014103	n0		Ag008G726880					Aa_G131190.h1.t1															Om006G236000	
N8.HOG0021294	OG0014104	n0		Ag008G726990					Aa_G131090.h1.t1															Om006G235870	
N8.HOG0021295	OG0014105	n0		Ag008G727250					Aa_G13440.h1.t1															Om006G235610	
N8.HOG0021296	OG0014106	n0		Ag008G728160					Aa_G13790.h1.t1															Om006G235150	
N8.HOG0021297	OG0014107	n0		Ag008G728280					Aa_G621040.h1.t1															Om006G235060	
N8.HOG0021298	OG0014108	n0		Ag008G728320					Aa_G621070.h1.t1															Om006G235030	
N8.HOG0021299	OG0014109	n0		Ag008G728450					Aa_G406170.h1.t1															Om006G234970	
N8.HOG0021300	OG0014110	n11							Aa_G406250.h1.t1																
N8.HOG0021301	OG0014110	n17		Ag008G728630																				Om006G234870	
N8.HOG0021302	OG0014111	n0		Ag008G728800					Aa_G492200.h1.t1															Om006G234720	
N8.HOG0021303	OG0014112	n0		Ag008G728810					Aa_G492190.h1.t1															Om006G234710	
N8.HOG0021304	OG0014113	n0		Ag008G706440					Aa_G147960.h1.t1															Om006G247380	
N8.HOG0021305	OG0014114	n0		Ag008G706210					Aa_G93930.h1.t1															Om006G247530	
N8.HOG0021306	OG0014115	n0		Ag008G705770					Aa_G344330.h1.t1															Om006G247830	
N8.HOG0021307	OG0014116	n0		Ag001G067030					Aa_G122810.h1.t1															Om006G257250	
N8.HOG0021308	OG0014117	n0		Ag001G067140					Aa_G122700.h1.t1															Om006G257310	
N8.HOG0021309	OG0014118	n0		Ag001G067350					Aa_G122640.h1.t1															Om006G257390	
N8.HOG0021310	OG0014119	n0		Ag001G067400					Aa_G122530.h1.t1															Om006G257440	
N8.HOG0021311	OG0014120	n0		Ag001G059620, Ag001G059440					Aa_G309420.h1.t1															Om006G257730	
N8.HOG0021312	OG0014121	n0		Ag001G062880					Aa_G11440.h1.t1															Om006G258140	
N8.HOG0021313	OG0014122	n0							Aa_G491070.h1.t1																
N8.HOG0021314	OG0014123	n0		Ag001G062000					Aa_G73030.h1.t1															Om004G146820	
N8.HOG0021315	OG0014124	n0		Ag001G061400					Aa_G366030.h1.t1															Om006G258600	
N8.HOG0021316	OG0014125	n0		Ag001G061110					Aa_G177180.h1.t1															Om006G258740	
N8.HOG0021317	OG0014126	n0		Ag001G058930					Aa_G52910.h1.t1															Om006G259600	
N8.HOG0021318	OG0014127	n0		Ag001G058620					Aa_G52820.h1.t1															Om006G259710	
N8.HOG0021319	OG0014128	n0		Ag001G058070					Aa_G342180.h1.t1															Om006G259960	
N8.HOG0021320	OG0014129	n0		Ag008G692900					Aa_G315140.h1.t1															Om006G260340	
N8.HOG0021321	OG0014130	n0		Ag008G692760					Aa_G97830.h1.t1															Om006G260410	
N8.HOG0021322	OG0014131	n0		Ag008G692040					Aa_G102650.h1.t1															Om006G260830	
N8.HOG0021323	OG0014132	n0		Ag008G691770					Aa_G608660.h1.t1															Om006G260910	
N8.HOG0021324	OG0014133	n0		Ag008G690400					Aa_G168310.h1.t1															Om006G261650	
N8.HOG0021325	OG0014134	n0		Ag001G057030					Aa_G533380.h1.t1															Om006G261880	
N8.HOG0021326	OG0014135	n0		Ag001G055710					Aa_G363970.h1.t1															Om006G262910, Om006G263040	
N8.HOG0021327	OG0014136	n0		Ag001G054710					Aa_G343910.h1.t1															Om006G263080	
N8.HOG0021328	OG0014137	n0							Aa_G561390.h1.t1																
N8.HOG0021329	OG0014138	n0		Ag001G022140					Aa_G331090.h1.t1															Om003G098700	
N8.HOG0021330	OG0014139	n0		Ag001G054490					Aa_G377270.h1.t1															Om003G102000	
N8.HOG0021331	OG0014140	n0		Ag001G054210					Aa_G254350.h1.t1															Om006G263960	
