HOG	OG	Gene Tree Parent Clade	Aethionema_saxatile	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_napus	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_amara	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Erysimum_linariifolium	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Odontarrhena_muralis	Raphanus_sativus
N3.HOG0032000	OG0019285	n0														Cg011G329110	CARHR055750								
N3.HOG0032001	OG0019295	n0															CARHR262840, CARHR099570, CARHR154610, CARHR258080, CARHR115690, CARHR183690, CARHR215990, CARHR224740, CARHR261530, CARHR287850, CARHR215310, CARHR104730, CARHR290020, CARHR262350, CARHR117590, CARHR217220, CARHR287560, CARHR030230, CARHR039130, CARHR115620								
N3.HOG0032002	OG0019305	n0			jg9224	XP_002867280.1	AL7G20250	AT4G31760.1					XP_010437998.1, XP_019088882.1	XP_006285183.2	evm.model.RL_2.2688	Cg001G008760	CARHR239660			El003G151170					
N3.HOG0032003	OG0019306	n1			jg152			ATMG00180.1					XP_019089646.1				CARHR288640, CARHR282710								
N3.HOG0032004	OG0019306	n14						AT2G07815.1									CARHR288630								
N3.HOG0032005	OG0019307	n1											XP_019092279.1, XP_010468572.1												
N3.HOG0032006	OG0019307	n6					AL1061U10010																		
N3.HOG0032007	OG0019308	n0			jg10922		AL7G37740	AT4G16980.1					XP_010440076.1, XP_010434738.1	XP_006282842.1	evm.model.RL_2.1252	Cg001G024060									
N3.HOG0032008	OG0019309	n0			jg1503	XP_002891912.1	AL1G65280	AT1G54820.1					XP_010480198.1, XP_010414925.1, XP_010511221.1	XP_006302232.1	evm.model.RL_3.741	Cg007G255880	CARHR055990			El004G209490					
N3.HOG0032009	OG0019311	n0			jg21809	XP_020883647.1	AL8G25680	AT5G51390.1					XP_010442619.1	XP_023640407.1	evm.model.RL_8.1240	Cg003G097870	CARHR264110			El007G342670					
N3.HOG0032010	OG0019312	n0			jg22440	XP_002864421.1	AL8G31560	AT5G55980.1						XP_006281968.1		Cg003G103280	CARHR269350			El007G336160					
N3.HOG0032011	OG0019313	n0			jg4626, jg4648	XP_020878725.1	AL6G18190	AT5G07850.1								Cg008G288660				El001G073960					
N3.HOG0032012	OG0019314	n0			jg4744	XP_020877306.1	AL6G19680	AT5G09290.1					XP_010452906.1, XP_010491547.2	XP_006288067.1	evm.model.RL_4.2658		CARHR204120			El001G072790					
N3.HOG0032013	OG0019315	n0			jg10775		AL7G36110								evm.model.RL_2.1385	Cg001G022570				El003G168410					
N3.HOG0032014	OG0019316	n0			jg32234, jg32236, jg32235	XP_020869412.1, XP_020868919.1	AL1G50500	AT1G35625.1, AT1G35630.1					XP_010500041.1, XP_010461322.1	XP_006304439.1	evm.model.RL_5.2459	Cg006G209170	CARHR034430			El002G123700					
N3.HOG0032015	OG0019317	n11				XP_002868322.2	AL7G42460						XP_010450139.1												
N3.HOG0032016	OG0019317	n16											XP_010451552.1							El003G176080					
N3.HOG0032017	OG0019318	n0											XP_010478236.1, XP_010460655.1, XP_019099250.1	XP_023645656.1	evm.model.RL_5.3043		CARHR028070			El002G114380					
N3.HOG0032018	OG0019319	n0			jg8372	XP_002866827.1	AL7G10950						XP_010437002.1, XP_010446423.1	XP_006282653.1			CARHR247730			El003G142490					
N3.HOG0032019	OG0019320	n0			jg12314	XP_002868801.1	AL7G52720	AT5G38150.1					XP_010450961.1	XP_006292639.2	evm.model.RL_2.414	Cg001G037870, Cg001G037830	CARHR214590								
N3.HOG0032020	OG0019321	n2			jg7244																				
N3.HOG0032021	OG0019321	n6												XP_006288932.1	evm.model.RL_8.843	Cg003G085530, Cg003G085480, Cg003G085590	CARHR260260								
N3.HOG0032022	OG0019322	n3			jg209																				
N3.HOG0032023	OG0019322	n5						AT2G07689.1								Cg019G335000, Cg019G335020	CARHR283510, CARHR288180			El035G374210					
N3.HOG0032024	OG0019323	n0			jg11198	XP_020874494.1	AL7G40380	AT4G15248.1					XP_010449956.1, XP_010496104.1, XP_010436581.1	XP_006284785.1	evm.model.RL_2.1054	Cg001G026400	CARHR221970			El003G173310					
N3.HOG0032025	OG0019324	n0			jg12767	XP_002868597.1	AL7G48020	AT5G41400.1					XP_010436093.1, XP_010436092.1, XP_010436094.1, XP_010441305.1, XP_010447478.1	XP_006282734.1	evm.model.RL_2.141	Cg001G042290	CARHR212920			El003G192660					
N3.HOG0032026	OG0019325	n0			jg20165	XP_002882121.1	AL4G47090	AT2G47520.1					XP_010506788.1, XP_010507879.1, XP_019102008.1	XP_006296358.1	evm.model.RL_6.2904	Cg005G158090	CARHR142930								
N3.HOG0032027	OG0019326	n0				XP_002882060.2	AL4G45690	AT2G46390.1					XP_019082426.1, XP_019100657.1, XP_019101151.1	XP_023640874.1		Cg005G159330	CARHR141670								
N3.HOG0032028	OG0019327	n0			jg19513	XP_002881823.1	AL4G40510	AT2G42140.1					XP_010517724.1, XP_010506019.1	XP_006296233.1	evm.model.RL_6.2337	Cg005G163850	CARHR137200			El006G287020					
N3.HOG0032029	OG0019328	n0			jg17969	XP_020883551.1	AL4G24230	AT2G29525.1					XP_010414368.1, XP_010469944.1	XP_006294726.1		Cg005G177410	CARHR122850			El006G303360					
N3.HOG0032030	OG0019329	n0			jg17216	XP_020883968.1	AL4G17870	AT2G25900.1					XP_010429604.1, XP_010417368.1, XP_010472617.1	XP_006294702.1		Cg005G186650	CARHR115300			El006G313530					
N3.HOG0032031	OG0019330	n0			jg22384	XP_020871611.1	nbis-gene-2141	AT5G55507.1					XP_010448229.1, XP_010433456.1	XP_023633680.1		Cg003G102750				El007G336640					
N3.HOG0032032	OG0019331	n1													evm.model.RL_1.162		CARHR076440			El001G039290, El001G039220					
N3.HOG0032033	OG0019331	n9			jg5421												CARHR197360								
N3.HOG0032034	OG0019332	n0			jg24729	XP_002884664.1	AL3G19070	AT3G07710.1					XP_010456860.1, XP_010464407.1, XP_010486340.1	XP_023641576.1	evm.model.RL_1.719	Cg004G123830	CARHR082420			El005G243120					
N3.HOG0032035	OG0019333	n0			jg30371	XP_020866417.1	nbis-gene-104	AT1G18485.1					XP_010498238.1		evm.model.RL_5.1679	Cg006G227560	CARHR019090			El002G102650					
N3.HOG0032036	OG0019334	n0			jg30531	XP_002890364.2	nbis-gene-113	AT1G20030.2					XP_010459682.1, XP_010498432.1, XP_010477228.1	XP_023644936.1	evm.model.RL_5.1834	Cg006G225930	CARHR020510			El002G104360					
N3.HOG0032037	OG0019335	n2			jg16805	XP_002878686.1	AL4G13420	AT2G23445.1					XP_019093698.1, XP_019085808.1	XP_006295307.1		Cg005G191250				El006G318470					
N3.HOG0032038	OG0019335	n13															CARHR280850								
N3.HOG0032039	OG0019336	n3						ATMG01360.1																	
N3.HOG0032040	OG0019336	n8			jg203												CARHR288190								
N3.HOG0032041	OG0019336	n15															CARHR283530								
N3.HOG0032042	OG0019336	n16																		El057G375890, El074G376530, El067G376320					
N3.HOG0032043	OG0019337	n0			jg28733	XP_020868933.1	AL1G13750	AT1G04150.1					XP_010475058.1, XP_010483147.1	XP_006306506.2						El002G086010					
N3.HOG0032044	OG0019338	n0						AT5G27020.1							evm.model.RL_4.1077	Cg008G306530	CARHR186470			El005G235480					
N3.HOG0032045	OG0019339	n0			jg6706	XP_002872288.1	AL6G40060	AT5G27110.1					XP_010494046.2, XP_010456757.1	XP_006286461.1	evm.model.RL_4.1004	Cg008G307280	CARHR185760			El001G048860					
N3.HOG0032046	OG0019340	n0			jg14564	XP_002877569.1	AL5G26880	AT3G47600.1					XP_010503364.1, XP_010426206.1	XP_006291477.1	evm.model.RL_7.1627	Cg002G059440	CARHR156280			El001G017110					
N3.HOG0032047	OG0019341	n0			jg18249		AL4G27130						XP_010469664.1, XP_019101383.1	XP_006295698.1			CARHR125540			El006G300490					
N3.HOG0032048	OG0019342	n0			jg3673	XP_002889271.1	AL2G40520						XP_010429890.1, XP_010472858.1	XP_006301652.1											
N3.HOG0032049	OG0019343	n0				XP_020891778.1	AL2G41390	AT1G80133.1					XP_019093762.1, XP_010417745.1, XP_010430004.1	XP_006301075.1		Cg007G281390	CARHR074360								
N3.HOG0032050	OG0019344	n0			jg25434	XP_020887984.1	AL3G26510	AT3G14225.1								Cg004G130350	CARHR089130			El005G250480					
N3.HOG0032051	OG0019345	n0			jg26567	XP_020888714.1	AL3G37820	AT3G23190.1					XP_010466635.1, XP_010466634.1, XP_010488366.1	XP_006299997.1	evm.model.RL_1.2218		CARHR099140			El005G264140					
N3.HOG0032052	OG0019347	n0			jg27952	XP_002886145.1	AL3G51210	AT2G18060.1							evm.model.RL_1.2988	Cg004G154190	CARHR108550			El005G275690					
N3.HOG0032053	OG0019348	n0			jg33618	XP_020869961.1		AT1G53880.1					XP_010462296.1, XP_010479968.1	XP_023632844.1	evm.model.RL_5.3852	Cg006G195700									
N3.HOG0032054	OG0019349	n0			jg33526	XP_020867166.1	AL1G61630	AT1G53230.1					XP_010479875.1, XP_010500959.1, XP_010462201.1	XP_006304984.1		Cg006G196450	CARHR043450			El002G138450					
N3.HOG0032055	OG0019350	n0			jg16327	XP_002876680.1	AL5G45360	AT3G62610.1					XP_010512649.1, XP_010473770.1, XP_010413268.1	XP_006293058.1	evm.model.RL_7.107	Cg002G044090	CARHR172880								
N3.HOG0032056	OG0019351	n0			jg33209			AT1G50720.1					XP_010500648.1, XP_010461926.1, XP_010479538.1, XP_010481125.1	XP_006304485.1		Cg006G199020	CARHR040820			El002G135000					
N3.HOG0032057	OG0019352	n0			jg23186, jg23187	XP_002864784.1, XP_002864785.1	AL8G39160, AL8G39170	AT5G62340.1					XP_010458571.1, XP_010458562.1	XP_006282064.1		Cg003G110140	CARHR276120			El007G328360					
N3.HOG0032058	OG0019353	n0						AT3G53840.1					XP_010515888.2, XP_010427044.1, XP_010504162.1	XP_006290735.1	evm.model.RL_7.1005										
N3.HOG0032059	OG0019354	n0			jg15497	XP_020881990.1	AL5G36760	AT3G55570.1					XP_010516135.1	XP_006292923.2	evm.model.RL_7.802, evm.model.RL_7.803		CARHR165640			El001G026590					
N3.HOG0032060	OG0019355	n0			jg15864	XP_020880605.1	AL5G40130	AT3G58380.1					XP_010431454.1	XP_006292476.1		Cg002G047950	CARHR168720			El003G188640, El001G029980, El007G357550					
N3.HOG0032061	OG0019356	n2				XP_020872442.1		AT5G38392.1																	
N3.HOG0032062	OG0019356	n9											XP_010497219.1				CARHR051180								
N3.HOG0032063	OG0019356	n12															CARHR104600, CARHR061830								
N3.HOG0032064	OG0019356	n14															CARHR051190, CARHR115190, CARHR111210, CARHR111230								
N3.HOG0032065	OG0019357	n1			jg15981									XP_023639225.1			CARHR103110								
N3.HOG0032066	OG0019357	n6			jg15982, jg15991	XP_020881473.1		AT3G59435.1					XP_010427715.1, XP_010488208.1							El001G030930					
N3.HOG0032067	OG0019358	n0			jg16257	XP_020880826.1	AL5G44540	AT3G61940.1					XP_019082862.1, XP_010469003.1, XP_010512574.1	XP_023638802.1	evm.model.RL_7.174										
N3.HOG0032068	OG0019359	n0			jg20676	XP_002863557.1	AL8G15030	AT5G44610.1					XP_010481742.1, XP_010441852.1, XP_010494498.1	XP_006279705.1	evm.model.RL_4.395	Cg008G321070	CARHR178330			El007G361370					
N3.HOG0032069	OG0019360	n0			jg31948			AT1G32980.1					XP_010434150.1			Cg006G212920	CARHR256090, CARHR032290								
N3.HOG0032070	OG0019361	n5			jg6987, jg6998, jg7008, jg32675																				
N3.HOG0032071	OG0019361	n11			jg1581		AL1G64690																		
N3.HOG0032072	OG0019361	n15			jg1580																				
N3.HOG0032073	OG0019362	n0			jg19237	XP_002879837.2	AL4G37650						XP_010508931.1, XP_010505704.1, XP_010517391.1	XP_006294205.2						El006G289740					
N3.HOG0032074	OG0019363	n2													evm.model.RL_6.2367	Cg005G163560	CARHR137500								
N3.HOG0032075	OG0019364	n0			jg3503	XP_020890611.1	AL2G38620	AT1G78270.1							evm.model.RL_3.2223	Cg007G278890	CARHR071720			El004G231620					
N3.HOG0032076	OG0019365	n0				XP_020865771.1, XP_020889727.1	nbis-gene-612	AT1G77950.1					XP_010416761.1, XP_010428898.1	XP_023644002.1	evm.model.RL_3.2193		CARHR071430								
N3.HOG0032077	OG0019366	n0											XP_010428359.1, XP_010416232.1, XP_010471490.1	XP_023643208.1	evm.model.RL_3.1814		CARHR067130			El004G226440					
N3.HOG0032078	OG0019367	n0			jg8281	XP_002868838.2	AL7G10120	AT4G38213.1					XP_010436917.1, XP_010436915.1, XP_010431746.1, XP_010446322.1	XP_023635493.1	evm.model.RL_2.3498	Cg001G000110	CARHR293990								
N3.HOG0032079	OG0019368	n0			jg30046	XP_002892874.1	AL1G27700	AT1G15580.1					XP_010459100.1, XP_010476649.1	XP_006305735.1	evm.model.RL_5.1414	Cg006G230260	CARHR016130			El002G099670					
N3.HOG0032080	OG0019369	n0			jg30145	XP_002890176.1	AL1G28780						XP_019094412.1, XP_010459204.1, XP_010497980.1		evm.model.RL_5.1505	Cg006G229360	CARHR017090								
N3.HOG0032081	OG0019370	n7											XP_019084106.1				CARHR256380								
N3.HOG0032082	OG0019370	n8			jg11819												CARHR183190								
N3.HOG0032083	OG0019370	n10															CARHR152020								
N3.HOG0032084	OG0019370	n13						AT3G29631.1									CARHR180970								
N3.HOG0032085	OG0019370	n16			jg17481		AL4G19930																		
N3.HOG0032086	OG0019371	n0			jg2738	XP_002887352.1	AL2G30760	AT1G71150.1					XP_019084958.1, XP_019083050.1	XP_006302613.2	evm.model.RL_3.1524	Cg007G271670	CARHR064450			El004G223070					
N3.HOG0032087	OG0019372	n0			jg2645	XP_002888769.1	AL2G29650	AT1G70340.1					XP_010427804.1, XP_010415709.1, XP_010474256.1	XP_006300914.1	evm.model.RL_3.1428	Cg007G270780	CARHR063520			El004G221870					
N3.HOG0032088	OG0019373	n0				XP_020891618.1	AL2G27790	AT1G68825.1					XP_019101030.1, XP_010415515.1	XP_023644017.1		Cg007G269080				El004G219710					
N3.HOG0032089	OG0019375	n0			jg26588	XP_020888481.1	nbis-gene-764	AT3G23350.2					XP_010466668.1	XP_006299781.2						El005G264800					
N3.HOG0032090	OG0019376	n0			jg6517	XP_002872200.1	AL6G38170						XP_010493878.1, XP_010421490.1	XP_006289540.1	evm.model.RL_1.1347		CARHR089140			El001G051620					
N3.HOG0032091	OG0019377	n0			jg24984	XP_020888648.1	AL3G21850	AT3G10460.1					XP_010486657.1	XP_006299166.1	evm.model.RL_1.952	Cg004G144320	CARHR084970			El005G245800, El007G355600, El004G198290					
N3.HOG0032092	OG0019378	n0			jg24160	XP_020888922.1	AL3G12880	AT3G03272.1					XP_010467982.1, XP_010417424.1	XP_006299008.1	evm.model.RL_1.247		CARHR077300			El005G237570					
N3.HOG0032093	OG0019379	n0			jg10617			AT4G19620.1					XP_019089429.1, XP_010445270.1, XP_010439676.1												
N3.HOG0032094	OG0019380	n0				XP_002893691.1	AL1G45910	AT1G31820.1						XP_006307381.1	evm.model.RL_5.2775	Cg006G214380	CARHR031160			El002G119030					
N3.HOG0032095	OG0019381	n0			jg5230	XP_002871604.1	AL6G24820						XP_010453531.1, XP_010420038.1, XP_010492213.1	XP_006288387.1	evm.model.RL_4.2211	Cg008G294310	CARHR199190			El001G067410					
N3.HOG0032096	OG0019382	n0				XP_020879750.1	AL5G16770	AT3G27415.1					XP_019085793.1	XP_023639186.1	evm.model.RL_7.2271	Cg002G070960	CARHR148760			El001G042340					
N3.HOG0032097	OG0019383	n0			jg14755	XP_020879899.1	AL5G28880									Cg002G057730	CARHR158040			El001G019030, El001G019040					
N3.HOG0032098	OG0019384	n0			jg6410	XP_020876849.1	AL6G37060	AT5G25330.1					XP_010495496.1	XP_006289534.1	evm.model.RL_4.1206					El001G053000					
N3.HOG0032099	OG0019385	n1			jg6267	XP_020879356.1	AL6G35530	AT5G24155.1						XP_023637215.1	evm.model.RL_7.1623, evm.model.RL_4.1313		CARHR189370, CARHR189410			El001G055760					
N3.HOG0032100	OG0019385	n13													evm.model.RL_4.1315, evm.model.RL_4.1318		CARHR189420, CARHR189400								
N3.HOG0032101	OG0019386	n0			jg28597	XP_020866984.1	AL1G12260	AT1G02850.4					XP_010481260.1, XP_010474865.1, XP_010457278.1	XP_023644617.1	evm.model.RL_5.142	Cg006G243530	CARHR002190			El002G084570					
N3.HOG0032102	OG0019387	n0			jg29925	XP_020867994.1	AL1G26370	AT1G14470.1					XP_010476502.1, XP_010496099.1, XP_019090994.1	XP_006307192.1	evm.model.RL_5.1291	Cg006G231440	CARHR014930			El002G098430					
N3.HOG0032103	OG0019388	n0			jg30237	XP_020870387.1	AL1G29360	AT1G17145.1					XP_010476854.1, XP_010498058.1, XP_010459284.1		evm.model.RL_5.1559	Cg006G228820	CARHR017700			El002G101230					
N3.HOG0032104	OG0019389	n0			jg30543	XP_020869862.1	AL1G32970	AT1G20135.1					XP_010480553.1	XP_023633146.1	evm.model.RL_5.1845	Cg006G225810	CARHR020640			El002G104480					
N3.HOG0032105	OG0019390	n0			jg30709																				
N3.HOG0032106	OG0019391	n0			jg30758, jg30715	XP_002890484.2, XP_002893180.1, XP_020870284.1	AL1G35410, AL1G34810, AL1G35390	AT1G22010.1					XP_010462837.1, XP_010477452.1, XP_010501550.1	XP_023632683.1, XP_006306400.2	evm.model.RL_5.3638										
N3.HOG0032107	OG0019392	n0			jg31023			AT1G27110.1					XP_010460216.1, XP_010477769.1, XP_010498966.1	XP_023632842.1			CARHR024790			El002G109790					
N3.HOG0032108	OG0019393	n0			jg31188	XP_020867838.1	AL1G40030	AT1G25300.1					XP_010460399.1, XP_010499126.1	XP_006303799.1		Cg006G220000	CARHR026180			El002G112210					
N3.HOG0032109	OG0019394	n0			jg32056, jg14321, jg13307, jg13971	XP_020891418.1, XP_020891391.1, XP_020872413.1, XP_020872118.1, XP_020880694.1, XP_020872127.1, XP_020872110.1	AL7G39170	AT5G27890.1					XP_010497569.2, XP_019087524.1	XP_006292267.2, XP_023644239.1, XP_023640376.1, XP_006300447.2											
N3.HOG0032110	OG0019395	n4													evm.model.RL_5.2364	Cg006G206410	CARHR035630								
N3.HOG0032111	OG0019395	n7				XP_020867079.1							XP_010500111.1												
N3.HOG0032112	OG0019395	n9			jg32529, jg32520		AL1G51740, AL1G51680	AT1G43640.1					XP_019094787.1	XP_006307514.1, XP_006307685.1						El002G127100					
N3.HOG0032113	OG0019396	n1													evm.model.RL_7.1407	Cg003G103260, Cg005G176740, Cg005G176730	CARHR291010								
N3.HOG0032114	OG0019396	n8			jg901	XP_020890114.1	AL2G15680	AT1G60830.1						XP_023643245.1			CARHR151630								
N3.HOG0032115	OG0019397	n0			jg1300, jg1297, jg1299, jg18434, jg1298	XP_020885141.1	AL4G20670						XP_010478792.1, XP_010434867.1, XP_010496966.1, XP_010420185.1, XP_019084698.1, XP_019097816.1, XP_010489498.1, XP_010511405.1	XP_006281200.2			CARHR257890								
N3.HOG0032116	OG0019398	n0			jg1896, jg7299, jg9469, jg9468, jg9472	XP_020875174.1, XP_020875356.1, XP_002869424.2	AL7G22770, AL7G22780	AT4G29620.1, AT4G29630.1, AT4G29600.1					XP_010433079.1, XP_019087930.1, XP_010447836.1, XP_010447831.1	XP_006285978.2						El003G153750					
N3.HOG0032117	OG0019399	n0			jg2388	XP_020891442.1	nbis-gene-562	AT1G68250.1					XP_019100952.1, XP_019093632.1, XP_010415444.2		evm.model.RL_3.1207		CARHR060950								
N3.HOG0032118	OG0019400	n1			jg26125	XP_002885328.1	AL3G33240	AT3G19790.1					XP_010508045.1, XP_010466137.1, XP_010489954.1	XP_006298727.1						El001G049080, El001G049070					
N3.HOG0032119	OG0019400	n12			jg3701	XP_002889282.1	AL2G40820	AT1G80625.1					XP_010419385.2							El004G233770					
N3.HOG0032120	OG0019401	n0			jg24341	XP_020887955.1	AL3G14640						XP_010485839.1, XP_010468001.1	XP_006297298.1	evm.model.RL_1.374		CARHR078810, CARHR078800			El005G239210					
N3.HOG0032121	OG0019402	n0			jg25071	XP_020888236.1	AL3G22760	AT3G11240.1					XP_010464826.1, XP_010486799.1, XP_010486771.1	XP_006300018.1	evm.model.RL_1.1030	Cg004G126980	CARHR085800								
N3.HOG0032122	OG0019403	n0			jg25480			AT3G14630.2								Cg004G130760	CARHR089610, CARHR095630			El005G250960					
N3.HOG0032123	OG0019404	n0			jg17439, jg10531, jg10524, jg13584, jg25711, jg17876, jg20911, jg11274, jg10519, jg22113, jg20810								XP_010501968.1, XP_010468306.1, XP_010484903.1	XP_023634271.1						El006G310920, El004G205660					
N3.HOG0032124	OG0019405	n0			jg20944, jg27749, jg17234	XP_020874700.1, XP_020877502.1, XP_020883037.1	AL47U10010, AL8G17650, AL4G15940	AT5G43070.1					XP_010481910.1, XP_010442081.1, XP_010495626.1	XP_006281078.2	evm.model.RL_4.578	Cg008G318480	CARHR180920			El007G358260					
N3.HOG0032125	OG0019406	n0			jg28063	XP_020887840.1	AL3G53070	AT2G18870.1					XP_019096551.1	XP_006296754.2, XP_023641385.1	evm.model.RL_1.3064	Cg004G155110, Cg004G155130				El005G277300					
N3.HOG0032126	OG0019407	n0			jg18872	XP_020884743.1	AL4G33610							XP_006294684.2						El006G293260					
N3.HOG0032127	OG0019408	n8			jg13061	XP_002875133.1	AL5G11790	AT2G02515.1							evm.model.RL_1.3060		CARHR145050			El001G037690					
N3.HOG0032128	OG0019409	n0			jg15916	XP_020880549.1		AT3G58860.1					XP_010431465.1, XP_010507531.2	XP_006292522.2	evm.model.RL_7.472	Cg002G047480	CARHR169280			El001G030530					
N3.HOG0032129	OG0019410	n0			jg5542	XP_002873815.1	AL6G28210	AT5G17165.1					XP_010492653.1, XP_010420421.1, XP_010453896.1	XP_006288887.1	evm.model.RL_4.1931		CARHR196060			El001G063830					
N3.HOG0032130	OG0019411	n1														Cg008G305180	CARHR188000, CARHR187750								
N3.HOG0032131	OG0019411	n7			jg6428	XP_002874261.1	AL6G37220	AT5G25440.2						XP_006288082.2											
N3.HOG0032132	OG0019411	n14				XP_020879565.1	AL6G37240								evm.model.RL_4.1193_evm.model.RL_4.1194_evm.model.RL_4.1195	Cg008G305190	CARHR187760								
N3.HOG0032133	OG0019412	n5			jg23174, jg9843								XP_019082573.1												
N3.HOG0032134	OG0019412	n10			jg8323								XP_010509931.1												
N3.HOG0032135	OG0019412	n14											XP_010463055.1	XP_023633008.1											
N3.HOG0032136	OG0019413	n0			jg9016	XP_002867170.2	nbis-gene-1724	AT4G33585.1						XP_006285641.2	evm.model.RL_2.2873					El007G357040, El007G357030					
N3.HOG0032137	OG0019414	n0			jg12051	XP_020875012.1, XP_020875488.1	AL7G45310	AT3G42560.1, AT5G36300.2							evm.model.RL_2.563	Cg001G034490				El003G184310, El003G184320					
