Orthogroup	Brassica_rapa	Noccaea_praecox
OG0015929	XP_009147215.1	Np007G4182900
OG0015930	XP_009147208.1	Np007G4182300
OG0015931	XP_009124963.1	Np007G4180200
OG0015932	XP_009147203.1	Np007G4180100
OG0015933	XP_009139725.1	Np005G3119300
OG0015934	XP_009129645.2	Np007G4174900
OG0015936	XP_009129663.1	Np007G4172200
OG0015937	XP_009129670.1	Np007G4171300
OG0015938	XP_009124873.1	Np007G4170200, Np007G4170600
OG0015939	XP_009113970.1	Np003G1759400
OG0015940	XP_009124632.1	Np007G4163700
OG0015941	XP_009124605.1	Np007G4162400
OG0015942	XP_009134945.2	Np007G4161500
OG0015943	XP_009147113.1	Np007G4160400
OG0015944	XP_009147070.1	Np007G4154100
OG0015945	XP_009147060.1	Np007G4153100
OG0015946	XP_009147057.1	Np007G4152800
OG0015947	XP_009124266.1	Np007G4152000
OG0015948	XP_009134987.1	Np007G4151800
OG0015949	XP_009124214.1	Np007G4151500
OG0015950	XP_009147041.1	Np007G4151200
OG0015951	XP_009124151.1	Np007G4150000
OG0015952	XP_009135001.2	Np007G4148500
OG0015953	XP_009135005.1	Np007G4148200
OG0015954	XP_009135016.1	Np007G4146000
OG0015955	XP_009135095.1	Np007G4143500
OG0015956	XP_009146966.1	Np007G4139500
OG0015957	XP_009146961.1	Np007G4139100
OG0015958	XP_009135071.1	Np007G4138100, Np007G4123800
OG0015959	XP_009135069.1	Np007G4137900
OG0015960	XP_009123475.2	Np007G4137500
OG0015961	XP_009123446.1	Np007G4136600
OG0015962	XP_009146941.1	Np007G4136500
OG0015963	XP_009123421.1	Np007G4136200
OG0015964	XP_009146939.1	Np007G4135200
OG0015965	XP_009146927.2	Np007G4134100
OG0015967	XP_009146921.1	Np007G4132700
OG0015968	XP_009123280.2	Np007G4132100
OG0015969	XP_009123262.1	Np007G4131100
OG0015970	XP_009123226.1	Np007G4130800
OG0015971	XP_009123211.1	Np007G4130700
OG0015972	XP_009146893.1	Np007G4128000
OG0015973	XP_009146891.1	Np007G4127900
OG0015974	XP_009146886.1	Np007G4127300
OG0015975	XP_033147888.1	Np007G4125300
OG0015976	XP_009146875.1	Np007G4125200
OG0015977	XP_009105395.1	Np002G0890200
OG0015978	XP_033147908.1	Np007G4120900
OG0015979	XP_009146850.1	Np007G4119900
OG0015980	XP_009135104.1	Np007G4119500
OG0015981	XP_009146844.1	Np007G4119100
OG0015982	XP_009135108.1	Np007G4119000
OG0015983	XP_009122853.1	Np007G4117300
OG0015984	XP_009146814.1, XP_009135124.1	Np007G4114400
OG0015985	XP_009135125.1	Np007G4114200
OG0015986	XP_009146811.1	Np007G4114100
OG0015987	XP_009146802.1	Np007G4111800
OG0015988	XP_009146792.1	Np007G4110700
OG0015989	XP_009146780.1	Np007G4109100
OG0015990	XP_009122356.1	Np007G4108100
OG0015991	XP_009146741.1	Np007G4105900
OG0015992	XP_009146735.1	Np007G4105100
OG0015993	XP_009146733.1	Np007G4104700
OG0015994	XP_009102416.1	Np007G3879500
OG0015995	XP_009146702.1	Np007G4101800
OG0015996	XP_009146653.1	Np007G4094300
OG0015997	XP_033147419.1	Np007G4094100
OG0015998	XP_009146647.1	Np007G4093500
OG0015999	XP_009135225.1	Np007G4090900
OG0016000	XP_009146616.1	Np007G4090600
OG0016001	XP_009135235.1	Np007G4089100
OG0016002	XP_009120540.2	Np007G4088300
OG0016003	XP_009146590.1	Np007G4086200
OG0016004	XP_033132423.1, XP_009146576.1	Np007G4084500
OG0016005	XP_009129223.1	Np001G0270700
OG0016006	XP_009146551.1	Np007G4080700
OG0016007	XP_009146479.1	Np007G4073700
OG0016008	XP_009102365.1	Np007G4070300
OG0016009	XP_009146453.2	Np007G4067100
OG0016010	XP_009146452.1	Np007G4066600
OG0016011	XP_033147818.1	Np007G4065800
OG0016012	XP_009135334.1	Np007G4065600
OG0016013	XP_009117242.1	Np007G4063000
OG0016014	XP_009146406.1	Np007G4059900
OG0016015	XP_033148686.1	Np007G4056300
OG0016016	XP_009135385.1, XP_009146349.1	Np007G4055000
OG0016017	XP_009116648.1	Np007G4051100
OG0016018	XP_009135402.1	Np007G4049800
OG0016019	XP_009146508.1	Np007G4049600
OG0016020	XP_009146309.2	Np007G4049400
OG0016021	XP_009146289.1	Np007G4046900
OG0016022	XP_009146274.2	Np007G4044800
OG0016023	XP_009146270.1	Np007G4044300
OG0016024	XP_009146246.1	Np007G4039000
OG0016025	XP_009146225.1	Np007G4030900
OG0016026	XP_009146208.2	Np007G4027700
OG0016027	XP_009115175.1	Np007G3901200
OG0016028	XP_009146190.2	Np007G3901500
OG0016029	XP_009146161.1	Np007G3904500
OG0016030	XP_009146156.1	Np007G3905400
OG0016031	XP_009146155.1	Np007G3905500
OG0016032	XP_009146154.1	Np007G3905600
OG0016033	XP_009146150.1	Np007G3905900
OG0016034	XP_009146077.1	Np007G3912900
OG0016035	XP_009146076.1	Np007G3913000
OG0016037	XP_009146050.1	Np007G3917000
OG0016038	XP_009114264.1	Np007G3918400
OG0016039	XP_033134172.1	Np007G3918700
OG0016040	XP_009114428.1	Np007G3921800
OG0016041	XP_033148276.1	Np007G3923300
OG0016042	XP_009113988.2	Np007G3926200
OG0016044	XP_033147999.1	Np007G3929000
OG0016045	XP_009145969.1	Np007G3931900
OG0016046	XP_009145962.2	Np007G3932800
OG0016047	XP_009145957.1	Np007G3933300
OG0016049	XP_033148105.1	Np007G3936500
OG0016050	XP_009145937.1	Np007G3937000
OG0016051	XP_009145935.1	Np007G3937600
OG0016052	XP_009101826.1	Np001G0420600
OG0016053	XP_009145919.1	Np007G3940300
OG0016054	XP_009145901.2	Np007G3942900
OG0016055	XP_009135581.1	Np007G3945400
OG0016058	XP_009145859.1, XP_033146021.1	Np007G3950200
OG0016059	XP_009145857.2	Np007G3950600
OG0016060	XP_009145846.1	Np007G3952000
OG0016061	XP_009112230.1	Np007G3952400
OG0016062	XP_009145829.1	Np007G3956700
OG0016063	XP_009135613.1	Np007G3957700
OG0016064	XP_009145823.1	Np007G3958700
OG0016065	XP_009145820.1	Np007G3959200
OG0016066	XP_009145817.1	Np007G3959400
OG0016067	XP_009145819.1	Np007G3959300
OG0016068	XP_009145803.1	Np007G3960600
OG0016069	XP_009145786.1	Np007G3963900
OG0016070	XP_009145785.1	Np007G3964000
OG0016071	XP_009136046.1	Np007G3969200
OG0016072	XP_009135644.1	Np007G3969500
OG0016073	XP_009111593.1	Np007G3971000
OG0016074	XP_009145745.1	Np007G3975200
OG0016075	XP_033147933.1	Np007G3975300
OG0016076	XP_009111428.1	Np007G3976700
OG0016077	XP_009145693.1	Np007G3981000
OG0016079	XP_009145655.1	Np007G3991600
OG0016080	XP_009145652.2	Np007G3992300
OG0016081	XP_009145622.1	Np011G4359800
OG0016082	XP_033148746.1	Np011G4361700
OG0016083	XP_009110270.2	Np007G3803700
OG0016084	XP_009110258.1	Np007G3803900
OG0016085	XP_009145586.1	Np007G3804800
OG0016086	XP_033146926.1	Np007G3805400
OG0016087	XP_009145540.1	Np007G3806000
OG0016088	XP_009127213.1	Np003G1650800
OG0016089	XP_009127214.1	Np003G1650900
OG0016090	XP_009127215.1	Np003G1651100
OG0016091	XP_009127224.1	Np003G1653000
OG0016092	XP_009112238.1	Np007G3798800
OG0016093	XP_009139925.1	Np005G3159800
OG0016094	XP_033145966.1	Np005G3159700
OG0016095	XP_009139826.2	Np005G3149600
OG0016096	XP_009125096.1	Np005G3144300
OG0016097	XP_009139802.1	Np005G3140300
OG0016098	XP_009139796.1	Np005G3136100
OG0016100	XP_009125056.1	Np005G3128100
OG0016101	XP_009139755.1	Np005G3126200
OG0016102	XP_033131571.1	Np005G3126000
OG0016104	XP_033145361.1	Np005G3109700
OG0016105	XP_009129703.1	Np001G0180300
OG0016106	XP_009151608.1	Np001G0180800
OG0016107	XP_009151603.1	Np001G0181200
OG0016108	XP_009151600.1	Np001G0181500
OG0016109	XP_009102584.1	Np007G3854300
OG0016110	XP_009108034.1	Np007G3845700
OG0016111	XP_009108096.1	Np007G3843700
OG0016112	XP_009102659.1	Np007G3842400
OG0016113	XP_009117464.1	Np007G3715600
OG0016114	XP_009135832.1	Np007G3837700
OG0016115	XP_009145311.1	Np007G3834500
OG0016116	XP_009108852.1	Np007G3832200
OG0016118	XP_009135758.1	Np007G3817200
OG0016119	XP_033136354.1	Np007G3817100
OG0016120	XP_009135757.1	Np007G3985500, Np007G3816600
OG0016121	XP_009145480.2	Np007G3814200
OG0016122	XP_009145483.1	Np007G3813500
OG0016123	XP_009145492.1	Np007G3812600
OG0016125	XP_009137910.1	Np005G2734400
OG0016126	XP_009128209.2	Np005G2744800
OG0016127	XP_033135691.1	Np001G0416600
OG0016128	XP_009105209.1	Np002G0947200
OG0016129	XP_009105205.1	Np002G0949700, Np002G0947800
OG0016130	XP_009127483.1	Np002G0953100
OG0016131	XP_009127472.1	Np002G0959300
OG0016132	XP_033140105.1	Np002G0959900
OG0016133	XP_009127466.1	Np002G0960900
OG0016134	XP_009105166.1	Np002G0972900
OG0016135	XP_009127456.1	Np002G0971700
OG0016136	XP_009105171.1	Np002G0969900
OG0016137	XP_009127458.1	Np002G0969500
OG0016138	XP_009105155.1	Np002G0977800
OG0016139	XP_009127382.2	Np002G0998100
OG0016140	XP_033131185.1	Np002G1012900, Np007G4104900
OG0016141	XP_018511963.2	Np002G1024600
OG0016142	XP_009128472.1	Np002G1137100
OG0016143	XP_009127386.1	Np002G0997700
OG0016144	XP_009113433.1	Np004G2120100
OG0016145	XP_009119377.1	Np002G1031700
OG0016146	XP_009120937.1	Np003G1467000
OG0016147	XP_009126286.1	Np003G1466800
OG0016148	XP_009126280.1	Np003G1466400
OG0016149	XP_009120944.1	Np003G1466300
OG0016150	XP_033137926.1	Np003G1465300
OG0016151	XP_009120951.1	Np003G1464900
OG0016152	XP_009120964.2	Np003G1463600
OG0016153	XP_033142659.1	Np003G1459500
OG0016154	XP_018511280.2	Np003G1458100
OG0016155	XP_009121000.1	Np003G1457400
OG0016156	XP_009121001.1	Np003G1457300
OG0016157	XP_009151251.1	Np001G0156800
OG0016158	XP_009151289.1	Np001G0162200
OG0016159	XP_009111883.1	Np001G0163500
OG0016160	XP_009151288.1	Np001G0162100
OG0016161	XP_018512494.1	Np001G0167300
OG0016162	XP_009102131.1	Np007G3727300
OG0016163	XP_009139466.1	Np001G0543600
OG0016164	XP_009139468.1	Np001G0543500
OG0016165	XP_009136670.2	Np001G0543100
OG0016166	XP_033145326.1	Np001G0541600
OG0016167	XP_009136659.1	Np001G0541200
OG0016168	XP_009115905.1	Np001G0539300
OG0016169	XP_009139494.1	Np001G0538100
OG0016170	XP_033146221.1	Np005G3201500
OG0016171	XP_009139501.1	Np001G0537600
OG0016172	XP_009115881.1	Np001G0536400
OG0016173	XP_009115880.2	Np001G0536300
OG0016174	XP_009148816.2	Np001G0535700
OG0016175	XP_009115849.1	Np001G0534200
OG0016176	XP_009148853.1	Np001G0534000
OG0016177	XP_009136620.1	Np001G0533700
OG0016178	XP_009115839.2	Np001G0533300
OG0016179	XP_033144798.1, XP_033137069.1	Np001G0531800
OG0016180	XP_009115811.1	Np001G0530700
OG0016181	XP_009115810.1	Np001G0530600
OG0016182	XP_009115801.1	Np001G0529900
OG0016183	XP_009118546.2	Np004G2599200
OG0016184	XP_009119751.3	Np004G2598500
OG0016185	XP_009118860.1	Np004G2598300
OG0016186	XP_009119749.1	Np004G2596900
OG0016187	XP_009119748.1	Np004G2596700
OG0016188	XP_009118846.1	Np004G2596300
OG0016189	XP_009118841.1	Np004G2595900
OG0016190	XP_009119746.1	Np004G2595700
OG0016191	XP_009118839.1	Np004G2595500
OG0016192	XP_009118838.1	Np004G2595400
OG0016193	XP_009118833.1	Np004G2594100
OG0016194	XP_009119726.1	Np004G2593400
OG0016195	XP_009118827.1	Np004G2593000
OG0016196	XP_009119716.2	Np004G2592600
OG0016197	XP_009119708.2	Np004G2590900
OG0016198	XP_009111209.1	Np004G2589100
OG0016199	XP_018510717.1	Np004G2588700
OG0016200	XP_009119684.1	Np004G2587300
OG0016201	XP_009119683.1	Np004G2587000
OG0016202	XP_033135952.1	Np004G2586600
OG0016203	XP_009118786.2	Np004G2583400
OG0016204	XP_033130777.1	Np007G3802200, Np007G3801900
OG0016205	XP_009119647.2	Np004G2582700
OG0016206	XP_009119646.1	Np004G2582500
OG0016207	XP_009119636.1	Np004G2580800
OG0016209	XP_009111194.1, XP_018511021.2	Np004G2578100
OG0016210	XP_009119616.1	Np004G2577900, Np004G2578000
OG0016211	XP_009119621.1	Np004G2577300
OG0016212	XP_009119608.1	Np004G2576200
OG0016213	XP_033135223.1	Np004G2573200
OG0016214	XP_033138348.1	Np004G2571600
OG0016215	XP_009119546.1	Np004G2570400
OG0016216	XP_009119547.1	Np004G2570300
OG0016217	XP_018510744.1	Np004G2570200
OG0016218	XP_009119532.2	Np004G2568400
OG0016219	XP_009118700.1	Np004G2567800
OG0016220	XP_009118696.2	Np004G2567400
OG0016221	XP_009118693.1	Np004G2566600
OG0016222	XP_009111140.1	Np004G2565500, Np004G2443700
OG0016223	XP_009118674.1	Np004G2563000
OG0016224	XP_009119327.1	Np004G2561100
OG0016225	XP_009119314.1	Np004G2559700
OG0016226	XP_009119283.1, XP_009118634.1	Np004G2557400
OG0016227	XP_033138352.1, XP_009119279.1	Np004G2557100
OG0016228	XP_009119269.1	Np004G2556400
OG0016229	XP_009119237.2	Np004G2553100
OG0016230	XP_009119236.1	Np004G2553000
OG0016231	XP_033137754.1	Np004G2552300
OG0016232	XP_009119221.1	Np004G2552200
OG0016233	XP_009111069.1	Np004G2551600
OG0016234	XP_009114879.1	Np004G2550500
OG0016235	XP_009119207.2	Np004G2550100
OG0016236	XP_009119203.1	Np004G2549600, Np007G4098300
OG0016237	XP_009119166.1, XP_009118594.1	Np004G2546700
OG0016238	XP_009119163.1	Np004G2546100
OG0016239	XP_009118590.1	Np004G2545800
OG0016240	XP_009129771.1	Np004G2545600
OG0016241	XP_009119155.1	Np004G2545000
OG0016242	XP_009119132.1	Np004G2543100
OG0016243	XP_009119127.2	Np004G2542400
OG0016244	XP_009111025.2	Np004G2539300
OG0016245	XP_009118571.1	Np004G2539200
OG0016246	XP_009118573.1	Np004G2539000
OG0016247	XP_009111015.1	Np004G2538300
OG0016248	XP_009119522.1	Np002G1060500
OG0016249	XP_009118541.1	Np004G2533500
OG0016250	XP_033134257.1	Np004G2532900
OG0016251	XP_009119054.1	Np004G2531900
OG0016252	XP_009119052.1	Np004G2531800
OG0016253	XP_009110987.1	Np004G2531400
OG0016254	XP_009110975.1	Np004G2530500
OG0016255	XP_009119037.1	Np004G2530300
OG0016256	XP_009119034.1	Np004G2530100
OG0016257	XP_009118478.1	Np004G2528800
OG0016258	XP_009119026.1	Np004G2528100
OG0016259	XP_009118470.1	Np004G2527500
OG0016260	XP_009110968.1	Np004G2527000
OG0016261	XP_009119005.1	Np004G2526600
OG0016262	XP_009119002.1	Np004G2526000
OG0016263	XP_009118999.1	Np004G2525800
OG0016264	XP_009118456.2	Np004G2523200
OG0016265	XP_009136286.1	Np007G3777400
OG0016266	XP_009138002.1	Np005G2823600
OG0016267	XP_009110945.3	Np004G2521000
OG0016268	XP_009110940.1	Np004G2519800
OG0016269	XP_033137500.1	Np004G2519700
OG0016270	XP_009148027.1	Np004G2517600
OG0016271	XP_009148021.1	Np004G2517400
OG0016272	XP_009148032.1	Np004G2515400
OG0016273	XP_009111065.1	Np004G2514500
OG0016274	XP_009148071.1	Np004G2512600
OG0016275	XP_009148076.1	Np004G2511700
OG0016276	XP_009148079.1	Np004G2511500
OG0016277	XP_009148085.1	Np004G2510800
OG0016278	XP_009148103.1	Np004G2508800
OG0016279	XP_009148107.1	Np004G2507800
OG0016280	XP_009110884.1	Np004G2506900
OG0016281	XP_009118364.1	Np004G2506700
OG0016282	XP_033128581.1	Np004G2506300
OG0016283	XP_009118356.1	Np004G2505800
OG0016284	XP_009118353.1	Np004G2505400
OG0016285	XP_009148130.1	Np004G2504900
OG0016286	XP_009148131.1	Np004G2504800
OG0016287	XP_033148898.1	Np004G2501900
OG0016288	XP_009110849.1	Np004G2500700
OG0016290	XP_009148175.1	Np004G2499200
OG0016292	XP_009148240.1	Np004G2497300
OG0016293	XP_009110826.2	Np004G2497200
OG0016294	XP_009110815.1	Np004G2495500
OG0016295	XP_033129900.1	Np004G2494500, Np004G2494100
OG0016296	XP_009148282.1	Np004G2492500
OG0016297	XP_009148287.1	Np004G2492400
OG0016298	XP_009148289.1	Np004G2492300
OG0016299	XP_009148295.1	Np004G2491800
OG0016300	XP_033128355.1	Np004G2491100
OG0016302	XP_009144452.1	Np004G2485400
OG0016303	XP_009118249.1	Np004G2482100
OG0016304	XP_009144434.1	Np004G2481900
OG0016305	XP_009148423.2	Np004G2478200
OG0016306	XP_009148425.1	Np004G2477600
OG0016307	XP_018515019.1	Np004G2477400
OG0016308	XP_009124540.1	Np003G1753900
OG0016309	XP_009110739.1	Np004G2473900
OG0016310	XP_009107675.1	Np005G3079000
OG0016311	XP_009148488.1	Np004G2468300
OG0016312	XP_009148495.2	Np004G2466000
OG0016313	XP_033129282.1, XP_009110705.1	Np004G2465600
OG0016314	XP_009110699.1	Np004G2463800
OG0016315	XP_009148634.1	Np004G2459300
OG0016316	XP_009148616.1	Np004G2458600
OG0016317	XP_009118101.1	Np004G2456800
OG0016318	XP_009118102.2	Np004G2456700
OG0016319	XP_009110652.1	Np004G2455200
OG0016320	XP_033129773.1, XP_033129775.1	Np004G2454300
OG0016321	XP_009148588.1	Np004G2453200
OG0016322	XP_009118075.1, XP_009148582.1	Np004G2452300
OG0016323	XP_009110637.1	Np004G2451700
OG0016324	XP_009118069.1	Np004G2450200, Np004G2450700
OG0016325	XP_009148565.1	Np004G2448100
OG0016326	XP_009118040.1	Np004G2445300
OG0016327	XP_009148543.2	Np004G2442500
OG0016328	XP_009148542.1	Np004G2442100
OG0016329	XP_009148535.1	Np004G2441200
OG0016330	XP_009110593.2, XP_009148533.1	Np004G2441000
OG0016331	XP_009148648.1	Np004G2434300
OG0016332	XP_009123960.1	Np004G2432700
OG0016333	XP_009123956.1	Np004G2432000
OG0016334	XP_009117979.1	Np004G2431700
OG0016335	XP_009148670.1	Np004G2430300
OG0016336	XP_009117957.1	Np004G2025600, Np004G2429900
OG0016337	XP_009148680.1	Np004G2428500
OG0016338	XP_009148679.1	Np004G2428600
OG0016339	XP_009117934.1	Np004G2426900
OG0016340	XP_009117928.1	Np004G2426400
OG0016341	XP_009117924.1	Np004G2426100
OG0016342	XP_009148712.1	Np004G2424700
OG0016343	XP_009148714.1	Np004G2424500
OG0016344	XP_009148715.1	Np004G2424300
OG0016345	XP_009148726.1	Np004G2423600
OG0016346	XP_009148830.1	Np004G2421400
OG0016347	XP_009148835.1, XP_009110539.1	Np004G2421000
OG0016348	XP_009148901.1	Np004G2412100
OG0016349	XP_033129073.1	Np004G2410400
OG0016350	XP_009110486.1	Np004G2409500
OG0016351	XP_009148934.1	Np004G2409100
OG0016353	XP_009110475.1	Np004G2406600
OG0016354	XP_009148961.1	Np004G2406300
OG0016355	XP_009139720.1	Np005G3101100
OG0016356	XP_009110463.1, XP_009149047.1	Np004G2402000
OG0016357	XP_009149050.1	Np004G2401700
OG0016358	XP_009149069.1	Np004G2399400
OG0016359	XP_009117765.2	Np004G2397600
OG0016360	XP_009110450.1	Np004G2397300
OG0016361	XP_009117755.1	Np004G2396100
OG0016363	XP_009149102.1	Np004G2395800
OG0016364	XP_009149105.1	Np004G2395300
OG0016365	XP_009110431.1	Np004G2392500
OG0016366	XP_009110429.1	Np004G2391000
OG0016369	XP_033132690.1, XP_033128970.1	Np004G2389600
OG0016370	XP_009118900.1	Np003G1739200
OG0016371	XP_009110417.1	Np004G2389100
OG0016372	XP_009149178.1	Np004G2388600
OG0016373	XP_009129835.1	Np001G0156900
OG0016374	XP_009149193.1	Np004G2386200
OG0016375	XP_009149196.1	Np004G2385900
OG0016376	XP_009149198.1	Np004G2385700
OG0016377	XP_009149204.1	Np004G2385600
OG0016378	XP_033130086.1, XP_033133187.1	Np004G2384900
OG0016379	XP_009117654.1	Np004G2384600
OG0016380	XP_009110390.1	Np004G2382700
OG0016381	XP_009149231.2, XP_033128099.1	Np004G2382600
OG0016382	XP_009110388.1	Np004G2382500
OG0016383	XP_033143418.1	Np006G3624200
OG0016384	XP_009149256.2	Np004G2378800
OG0016385	XP_009110367.1	Np004G2378600
OG0016386	XP_009110364.1	Np004G2378000
OG0016387	XP_009110363.1	Np004G2377800
OG0016388	XP_009149262.1	Np004G2377500
OG0016389	XP_009149264.1	Np004G2377200
OG0016390	XP_009149270.1	Np004G2376400
OG0016391	XP_009124059.1	Np003G1750300
OG0016392	XP_033138422.1, XP_018513412.1	Np003G1665300
OG0016393	XP_009117602.1	Np004G2370500
OG0016394	XP_033132823.1	Np004G2369100
OG0016395	XP_009110320.1	Np004G2368900
OG0016396	XP_009110308.1	Np004G2367100
OG0016397	XP_009149385.1	Np004G2366300
OG0016398	XP_009117563.1	Np004G2365900
OG0016399	XP_009149391.1	Np004G2364900
OG0016400	XP_009110286.1	Np004G2363700
OG0016401	XP_009149406.1	Np004G2363500
OG0016402	XP_009149415.1	Np004G2362500
OG0016403	XP_009149420.1	Np004G2362200
OG0016404	XP_009149435.1	Np004G2360700
OG0016405	XP_033129205.1	Np004G2358700
OG0016406	XP_033128820.1	Np004G2357100
OG0016407	XP_009102406.1	Np007G3882000
OG0016408	XP_009103365.1	Np004G2354700
OG0016409	XP_033130590.1	Np004G2354800
OG0016410	XP_009103357.1	Np004G2353800
OG0016411	XP_009149628.1	Np004G2349800
OG0016412	XP_033129914.1	Np004G2349500
OG0016413	XP_033131042.1	Np004G2345800
OG0016414	XP_033128012.1	Np004G2343200
OG0016415	XP_033128965.1	Np004G2341500
OG0016416	XP_009140483.1	Np006G3668200
OG0016417	XP_009149671.1	Np004G2338100
OG0016418	XP_009149672.1	Np004G2338000
OG0016419	XP_009149676.1	Np004G2337700
OG0016420	XP_009149680.1	Np004G2337400
OG0016421	XP_033132247.1	Np004G2337000
OG0016422	XP_009149678.1	Np004G2336900
OG0016423	XP_009149694.1	Np004G2334800
OG0016424	XP_009149695.1	Np004G2334700
OG0016425	XP_009149698.1	Np004G2333900
OG0016426	XP_009149702.2	Np004G2333700
OG0016427	XP_009103259.1, XP_009145371.1	Np004G2326400
OG0016428	XP_009103254.1, XP_009145368.1	Np004G2326200
OG0016429	XP_009145366.1	Np004G2325900
OG0016430	XP_018514568.1	Np004G2322300
OG0016431	XP_009123120.1	Np004G2321700
OG0016432	XP_009123116.1	Np004G2320700
OG0016433	XP_009115625.1	Np004G2320500
OG0016434	XP_033134593.1	Np004G2319800
OG0016435	XP_009115610.1	Np004G2318600
OG0016436	NP_001288824.1	Np004G2315700
OG0016438	XP_009115596.1	Np004G2314000
OG0016439	XP_009115569.1	Np004G2311000
OG0016440	XP_033130852.1	Np004G2310400
OG0016441	XP_009105848.1	Np002G0833100
OG0016442	XP_009105839.1	Np002G0834100
OG0016443	XP_009105832.1	Np002G0834800
OG0016444	XP_009105830.1	Np002G0835000
OG0016445	XP_009105824.1	Np002G0835800
OG0016446	XP_009105817.1	Np002G0836200
OG0016447	XP_018508573.1	Np002G0836300
OG0016448	XP_033130212.1	Np002G0836500
OG0016449	XP_009105811.1	Np002G0836700
OG0016450	XP_033130266.1	Np002G0838500
OG0016451	XP_009105792.1	Np002G0838800
OG0016452	XP_009105789.1	Np002G0839100
OG0016453	XP_009129549.1	Np004G2020700
OG0016454	XP_033141925.1	Np002G0840200
