Orthogroup	Brassica_rapa	Raphanus_sativus
OG0018782	XP_009107927.1	XP_018450148.1
OG0018783	XP_009145851.1	XP_018491128.1
OG0018785	XP_009114578.1	XP_018454920.1, XP_018466753.1
OG0018786	XP_009102342.1	XP_018489734.1
OG0018788	XP_018513596.2	XP_018491585.1
OG0018790	XP_009121222.1	XP_018435924.1, XP_018440444.1
OG0018792	XP_009150714.1	XP_018492464.1
OG0018793	XP_018508262.1	XP_018441758.1
OG0018794	XP_009117463.1	XP_018437956.1
OG0018795	XP_009140453.1	XP_018478363.1
OG0018796	XP_033136712.1	XP_018434748.1
OG0018797	XP_009140465.1	XP_018480298.1
OG0018798	XP_033136680.1	XP_018440704.1
OG0018799	XP_009140562.2	XP_018477671.1
OG0018800	XP_033136675.1	XP_018437986.1, XP_018437424.1
OG0018801	XP_009117101.1	XP_018438096.1
OG0018804	XP_009133922.1	XP_018475053.1, XP_018459376.1
OG0018806	XP_033141974.1	XP_018474997.1
OG0018807	XP_009143784.1	XP_018437248.1
OG0018808	XP_009133089.1	XP_018474068.1
OG0018809	XP_009143489.1	XP_018438057.1
OG0018811	XP_033145550.1	XP_018480754.1
OG0018812	XP_033142597.1	XP_018464506.1, XP_018473210.1
OG0018813	XP_009107130.1	XP_018441692.1
OG0018814	XP_009129138.1	XP_018483487.1, XP_018437406.1
OG0018815	XP_009152076.1	XP_018477944.1
OG0018816	XP_018510181.1	XP_018467214.1, XP_018455252.1
OG0018816	XP_009151910.1	XP_018482055.1
OG0018817	XP_009123263.1	XP_018438001.1
OG0018822	XP_009136519.1	XP_018477851.1
OG0018823	XP_009136556.1	XP_018477177.1
OG0018824	XP_009115812.1	XP_018437908.1
OG0018825	XP_009103876.1, XP_009139386.1	XP_018477214.1
OG0018826	XP_018510487.1	XP_018491622.1
OG0018827	XP_009116352.1	XP_018486778.1, XP_018432537.1
OG0018828	XP_009116725.2	XP_018492661.1
OG0018829	XP_009117215.1	XP_018489373.1
OG0018830	XP_009122221.1	XP_018465670.1, XP_018444152.1
OG0018831	XP_009131466.1	XP_018474556.1
OG0018832	XP_009136370.1	XP_018481448.1, XP_018481468.1
OG0018833	XP_009150954.2	XP_018482227.1
OG0018834	XP_009151255.1	XP_018477370.1
OG0018835	XP_009134080.1	XP_018473528.1
OG0018836	XP_009134089.1	XP_018474810.1, XP_018475060.1
OG0018837	XP_018512453.1	XP_018469954.1
OG0018838	XP_009134185.1	XP_018475099.1
OG0018839	XP_009121494.1	XP_018445913.1, XP_018444379.1, XP_018445914.1
OG0018840	XP_009114521.1	XP_018455213.1
OG0018842	XP_009129160.1	XP_018455672.1
OG0018843	XP_009138989.1	XP_018447648.1
OG0018844	XP_009138371.1	XP_018484068.1, XP_018484064.1
OG0018845	XP_009108765.1	XP_018469112.1
OG0018845	XP_033144077.1	XP_018482100.1
OG0018847	XP_009109096.1	XP_018447430.1
OG0018848	XP_009142911.2	XP_018469790.1
OG0018849	XP_009142784.1	XP_018448479.1
OG0018850	XP_009142488.1	XP_018470182.1
OG0018851	XP_009142336.1	XP_018478077.1, XP_018470914.1
OG0018852	XP_009139534.1	XP_018467754.1
OG0018853	XP_009138132.2	XP_018472308.1
OG0018854	XP_009136861.1	XP_018468604.1, XP_018480686.1, XP_018480773.1
OG0018855	XP_009148089.3	XP_018470160.1
OG0018856	XP_009139599.2	XP_018485354.1
OG0018858	XP_033131297.1	XP_018442043.1
OG0018859	XP_009108011.1	XP_018451797.1
OG0018860	XP_009139731.1	XP_018482607.1
OG0018861	XP_009125137.1	XP_018450822.1
OG0018862	XP_033141272.1	XP_018449484.1
OG0018863	XP_009113443.1	XP_018453275.1
OG0018866	XP_033129762.1	XP_018483432.1
OG0018867	XP_009134038.1	XP_018476828.1
OG0018868	XP_009114914.1	XP_018487259.1
OG0018869	XP_009118891.2	XP_018455069.1
OG0018870	XP_009132697.1	XP_018474610.1
OG0018871	XP_009127329.1	XP_018452878.1
OG0018872	XP_009140871.1	XP_018455506.1, XP_018464146.1
OG0018873	XP_009127297.1	XP_018471916.1
OG0018874	XP_018512716.1	XP_018474632.1, XP_018453651.1
OG0018875	XP_009132587.1	XP_018476993.1
OG0018876	XP_009127268.1	XP_018447528.1
OG0018877	XP_009132544.3	XP_018475170.1
OG0018878	XP_009119816.1	XP_018456329.1
OG0018879	XP_009127144.1	XP_018458900.1
OG0018880	XP_009132449.1	XP_018473491.1
OG0018882	XP_009103524.1	XP_018433021.1
OG0018883	XP_009112277.1	XP_018454219.1
OG0018885	XP_033132004.1	XP_018438919.1
OG0018886	XP_033136252.1	XP_018469665.1, XP_018470844.1
OG0018888	XP_009111426.1	XP_018457543.1
OG0018890	XP_033138484.1	XP_018455024.1
OG0018890	XP_009132147.1	XP_018460884.1
OG0018892	XP_009141770.1	XP_018482021.1
OG0018892	XP_009133311.1	XP_018464166.1, XP_018458421.1
OG0018894	XP_033131430.1	XP_018452464.1
OG0018894	XP_009128011.1	XP_018464667.1, XP_018460146.1
OG0018897	XP_033133588.1, XP_033136107.1, XP_033144364.1, XP_033137731.1, XP_033134527.1, XP_033132573.1, XP_033142847.1, XP_033142883.1, XP_033148578.1, XP_033148145.1, XP_033143379.1	XP_018435887.1, XP_018474036.1, XP_018474038.1, XP_018474037.1, XP_018435886.1
OG0018912	XP_009149815.1	XP_018437328.1
OG0018913	XP_009149828.1	XP_018434033.1
OG0018914	XP_009149850.2	XP_018434225.1, XP_018433796.1
OG0018915	XP_009101271.1	XP_018455959.1
OG0018917	XP_033143326.1	XP_018460081.1, XP_018479069.1
OG0018918	XP_009131570.1	XP_018474911.1
OG0018919	XP_009126073.2	XP_018458229.1
OG0018920	XP_009121582.1	XP_018446972.1
OG0018921	XP_009121659.1	XP_018444457.1
OG0018922	XP_009121782.1	XP_018442476.1
OG0018923	XP_009125820.1	XP_018454066.1
OG0018924	XP_009121934.1	XP_018468339.1, XP_018443340.1, XP_018443339.1
OG0018925	XP_033140343.1	XP_018470770.1
OG0018926	XP_009125307.1	XP_018471557.1
OG0018927	XP_033137469.1	XP_018446181.1
OG0018928	XP_009131059.1	XP_018476161.1
OG0018931	XP_009133921.1	XP_018461528.1
OG0018933	XP_009122346.1	XP_018442323.1
OG0018934	XP_009141303.2	XP_018485370.1
OG0018935	XP_009113933.2	XP_018455810.1
OG0018936	XP_009137522.1	XP_018480741.1, XP_018481331.1
OG0018937	XP_018515413.1	XP_018470275.1
OG0018938	XP_033132664.1	XP_018465743.1, XP_018450480.1
OG0018939	XP_009109608.1	XP_018451920.1
OG0018940	XP_009114897.1	XP_018475063.1
OG0018941	XP_009107971.1	XP_018449878.1
OG0018942	XP_009152224.1	XP_018481152.1
OG0018943	XP_009152210.1	XP_018483804.1
OG0018945	XP_018508717.1	XP_018434866.1
OG0018946	XP_018512187.1	XP_018437026.1
OG0018947	XP_009130466.1	XP_018434353.1
OG0018948	XP_009150410.1	XP_018487284.1
OG0018949	XP_009130204.1	XP_018434369.1
OG0018950	XP_009126397.1	XP_018468467.1
OG0018952	XP_009120584.1	XP_018444497.1
OG0018953	XP_009120552.1	XP_018453108.1, XP_018465111.1
OG0018954	XP_009120377.1	XP_018453531.1
OG0018957	XP_009120100.1	XP_018452924.1
OG0018958	XP_009149759.1	XP_018434699.1
OG0018959	XP_009125669.1	XP_018449222.1
OG0018960	XP_009122231.1	XP_018443138.1
OG0018961	XP_009122187.1	XP_018446478.1
OG0018962	XP_009125608.1	XP_018471744.1, XP_018465390.1
OG0018963	XP_009130862.1	XP_018474657.1
OG0018966	XP_009145476.2	XP_018490647.1
OG0018967	XP_009125464.1	XP_018445810.1
OG0018969	XP_009122847.1	XP_018446503.1
OG0018972	XP_009125165.1	XP_018460225.1, XP_018444942.1
OG0018977	XP_009119464.1	XP_018459059.1, XP_018460662.1
OG0018978	XP_009102017.1	XP_018440104.1
OG0018979	XP_018509332.1, XP_018514950.1	XP_018451213.1
OG0018980	XP_009143589.1	XP_018440189.1
OG0018982	XP_009150860.1	XP_018489544.1, XP_018493337.1
OG0018985	XP_009148018.1	XP_018470161.1
OG0018987	XP_009118898.1	XP_018465617.1
OG0018988	XP_009134044.2	XP_018475083.1
OG0018989	XP_033141375.1	XP_018462127.1
OG0018991	XP_009106039.1	XP_018452975.1
OG0018992	XP_033131476.1	XP_018446864.1
OG0018993	XP_009104743.1	XP_018444934.1
OG0018994	XP_033130287.1	XP_018455581.1
OG0018995	XP_009129414.1	XP_018467781.1, XP_018468773.1
OG0018997	XP_009132676.1	XP_018476886.1
OG0018998	XP_009105674.1	XP_018453447.1
OG0018999	XP_009101599.1	XP_018483354.1
OG0019001	XP_009113885.1	XP_018455182.1
OG0019002	XP_009147656.1	XP_018487187.1
OG0019003	XP_009114037.1	XP_018455241.1
OG0019004	XP_009132935.1	XP_018475658.1
OG0019005	XP_009141378.2	XP_018479884.1
OG0019006	XP_009143769.1	XP_018441221.1
OG0019007	XP_018514527.1	XP_018466070.1
OG0019007	XP_033146335.1	XP_018484196.1
OG0019008	XP_009132265.1	XP_018450721.1
OG0019009	XP_018515296.1	XP_018470774.1
OG0019010	XP_018513623.1	XP_018485365.1
OG0019011	XP_009125205.1	XP_018444031.1
OG0019012	XP_009134331.2	XP_018471315.1, XP_018467706.1
OG0019013	XP_009137186.1	XP_018467709.1, XP_018482324.1
OG0019014	XP_009145625.1	XP_018470575.1
OG0019015	XP_009108266.1	XP_018466485.1, XP_018465511.1
OG0019018	XP_009107983.1	XP_018464436.1
OG0019019	XP_009124827.1	XP_018439198.1
OG0019020	XP_009124051.1	XP_018486271.1
OG0019021	XP_009103525.1	XP_018437663.1
OG0019024	XP_009116254.1	XP_018444749.1, XP_018458446.1, XP_018488003.1
OG0019025	XP_009103905.1	XP_018442947.1, XP_018459341.1, XP_018442948.1, XP_018459345.1, XP_018480742.1, XP_018453721.1
OG0019030	XP_009136156.1	XP_018432606.1
OG0019031	XP_009105290.1	XP_018442303.1
OG0019032	XP_009102215.1	XP_018434298.1
OG0019033	XP_009133456.1	XP_018474751.1
OG0019035	XP_009135318.1	XP_018492919.1
OG0019037	XP_009108210.2	XP_018457706.1
OG0019038	XP_009128690.1	XP_018458950.1
OG0019039	XP_009117485.1	XP_018440482.1
OG0019040	XP_009101986.1	XP_018441759.1
OG0019043	NP_001288869.1	XP_018441165.1
OG0019044	XP_009142342.1	XP_018478603.1
OG0019045	XP_009143143.1	XP_018440277.1
OG0019046	XP_033148336.1	XP_018463478.1
OG0019047	XP_009143063.1	XP_018436405.1
OG0019048	XP_009143058.1	XP_018436696.1
OG0019049	XP_009142896.1	XP_018462919.1
OG0019051	XP_033147382.1	XP_018487382.1, XP_018487381.1
OG0019052	XP_009117919.1	XP_018433850.1, XP_018460305.1
OG0019053	XP_009121482.1	XP_018446290.1
OG0019054	XP_009151304.1	XP_018481336.1
OG0019055	XP_009124987.1	XP_018441458.1
OG0019055	XP_009134771.1	XP_018485766.1
OG0019058	XP_009129646.2	XP_018491102.1
OG0019059	XP_009134889.1	XP_018493066.1
OG0019060	XP_009123246.1	XP_018437011.1
OG0019062	XP_033147412.1	XP_018487504.1
OG0019063	XP_009114674.1	XP_018433567.1
OG0019065	XP_009145981.1	XP_018489282.1, XP_018492526.1
OG0019066	XP_009145621.1	XP_018492670.1
OG0019067	XP_009151740.1	XP_018478571.1
OG0019068	XP_009139774.1	XP_018481792.1, XP_018462830.1
OG0019069	XP_009102629.1	XP_018486992.1
OG0019070	XP_033144237.1	XP_018491193.1
OG0019071	XP_009145302.1	XP_018486516.1
OG0019072	XP_009145305.1	XP_018486090.1
OG0019073	XP_009140368.1, XP_009140309.2, XP_018514002.2	XP_018482162.1, XP_018479752.1
OG0019073	XP_033145387.1	XP_018482267.1
OG0019074	XP_009113409.1	XP_018456931.1
OG0019075	XP_009131703.1	XP_018476252.1
OG0019077	XP_009141701.1	XP_018482261.1
OG0019078	XP_009118798.1	XP_018492681.1
OG0019079	XP_033147974.1	XP_018489822.1
OG0019080	XP_033132602.1	XP_018449456.1
OG0019081	XP_009119353.1	XP_018449576.1
OG0019083	XP_009119296.1	XP_018436608.1
OG0019084	XP_009119117.1	XP_018481501.1
OG0019085	XP_009148012.1	XP_018442087.1
OG0019086	XP_033128563.1	XP_018460510.1
OG0019087	XP_009148263.1	XP_018483247.1
OG0019088	XP_009117052.1	XP_018439964.1
OG0019088	XP_033145840.1	XP_018484438.1
OG0019090	XP_009148534.1	XP_018481652.1
OG0019092	XP_009115568.1	XP_018491845.1
OG0019093	XP_009105784.1	XP_018455386.1
OG0019094	XP_009105756.1	XP_018475069.1, XP_018468590.1
OG0019095	XP_009114798.1	XP_018439363.1
OG0019098	XP_009138569.1	XP_018461996.1
OG0019099	XP_009143839.1	XP_018433246.1
OG0019100	XP_033135372.1	XP_018452261.1
OG0019101	XP_033135722.1	XP_018490232.1
OG0019102	XP_009114339.1	XP_018455132.1
OG0019103	XP_018510079.1	XP_018454133.1
OG0019104	XP_018515496.1	XP_018482744.1
OG0019105	XP_009128978.1	XP_018439044.1
OG0019108	XP_009147968.1	XP_018480728.1
OG0019110	XP_009144467.2	XP_018483309.1, XP_018483300.1
OG0019111	XP_009101907.1	XP_018483847.1
OG0019112	XP_009106775.2	XP_018465103.1
OG0019113	XP_009126300.1	XP_018471545.1
OG0019116	XP_009120179.1	XP_018470795.1
OG0019117	XP_009108941.1	XP_018450422.1
OG0019119	XP_009111507.1	XP_018455484.1
OG0019120	XP_009144555.1	XP_018468648.1
OG0019121	XP_009117439.1	XP_018438779.1
OG0019122	XP_009143929.1	XP_018465496.1
OG0019124	XP_033134765.1	XP_018490293.1
OG0019125	XP_009119592.1	XP_018487647.1
OG0019125	XP_009119594.1	XP_018488167.1
OG0019127	XP_009111222.1	XP_018450631.1
OG0019129	XP_009148825.2	XP_018472346.1
OG0019130	XP_009110213.2	XP_018469277.1
OG0019132	XP_009123034.1	XP_018470361.1
OG0019133	XP_009115319.2	XP_018479279.1
OG0019134	XP_018509340.2	XP_018448108.1, XP_018448109.1
OG0019136	XP_033131857.1	XP_018479469.1
OG0019139	XP_009147526.1	XP_018436100.1
OG0019142	XP_009107992.1	XP_018448644.1
OG0019144	XP_033137957.1	XP_018488024.1
OG0019145	XP_009108354.1	XP_018435499.1, XP_018435498.1, XP_018455803.1
OG0019146	XP_033128871.1	XP_018486988.1
OG0019149	XP_009113359.1	XP_018451952.1
OG0019150	XP_009138570.1	XP_018491779.1
OG0019150	XP_009103080.2	XP_018437342.1
OG0019151	XP_009113397.2	XP_018453156.1
OG0019152	XP_009113413.1	XP_018454782.1, XP_018454168.1
OG0019155	XP_009111404.1	XP_018464465.1, XP_018456563.1
OG0019159	XP_033139615.1	XP_018461331.1, XP_018463866.1
OG0019160	XP_033141709.1	XP_018470747.1
OG0019163	XP_009127951.1	XP_018448504.1
OG0019165	XP_009104575.1	XP_018442438.1
OG0019166	XP_033148246.1	XP_018487387.1
OG0019167	XP_009124193.1	XP_018491276.1
OG0019168	XP_009135976.1	XP_018488312.1
OG0019168	XP_009147119.1	XP_018489911.1
OG0019170	XP_033144173.1	XP_018490152.1
OG0019170	XP_018514753.1	XP_018492736.1
OG0019171	XP_033143248.1	XP_018488220.1
OG0019172	XP_033130400.1, XP_033137779.1	XP_018438058.1
OG0019175	XP_033143490.1	XP_018488139.1
OG0019177	XP_009112255.1	XP_018453276.1
OG0019178	XP_009136212.1	XP_018485581.1
OG0019179	XP_009134946.1	XP_018493003.1
OG0019180	XP_009102179.1	XP_018438690.1
OG0019181	XP_009117462.1	XP_018439194.1, XP_018465693.1
OG0019182	XP_009140382.1	XP_018460814.1, XP_018483538.1
OG0019184	XP_033145445.1	XP_018477819.1
OG0019185	XP_033136691.1	XP_018437884.1
OG0019187	XP_009140702.1	XP_018483821.1
OG0019189	XP_009103558.1	XP_018436623.1
OG0019190	XP_009143748.2	XP_018436353.1
OG0019191	XP_009142722.2	XP_018435219.1
OG0019192	XP_009129204.1	XP_018433868.1
OG0019193	XP_009129106.1	XP_018434448.1
OG0019195	XP_009152157.1	XP_018477995.1
OG0019196	XP_009152042.1	XP_018481086.1
OG0019199	XP_009149937.1	XP_018468827.1
OG0019200	XP_033128507.1	XP_018436495.1
OG0019201	XP_018515292.1	XP_018468640.1
OG0019203	XP_009115952.2	XP_018438435.1, XP_018462454.1
OG0019205	XP_009133832.1	XP_018473574.1
OG0019206	XP_009121828.1	XP_018444571.1, XP_018444534.1
OG0019208	XP_009121030.1, XP_009131631.1, XP_009121023.1	XP_018444414.1
OG0019209	XP_009150913.1	XP_018485133.1
OG0019210	XP_009141851.1	XP_018455568.1
OG0019210	XP_009150157.1	XP_018486459.1
OG0019212	XP_033135760.1	XP_018464296.1
OG0019213	XP_033143179.1	XP_018475468.1
OG0019214	XP_009134163.1	XP_018448743.1
OG0019215	XP_033142045.1	XP_018474886.1, XP_018465319.1
OG0019216	XP_009111537.1	XP_018453916.1
OG0019217	XP_033130631.1	XP_018443596.1
OG0019218	XP_009109412.1	XP_018450211.1
OG0019221	XP_009137620.1	XP_018479100.1, XP_018478992.1
OG0019222	XP_009142543.1	XP_018470981.1
OG0019223	XP_009142244.1	XP_018468371.1
OG0019224	XP_033143028.1, XP_009139490.3	XP_018468354.1
OG0019225	XP_033133038.1	XP_018448404.1
OG0019226	XP_009138231.1	XP_018471392.1
OG0019227	XP_033143186.1, XP_009136709.2	XP_018477476.1
OG0019228	XP_009109571.1	XP_018451005.1
OG0019229	XP_009108089.1	XP_018447982.1
OG0019230	XP_009139651.1	XP_018477800.1
OG0019231	XP_009149315.1	XP_018493123.1
OG0019232	XP_033145954.1	XP_018482612.1
OG0019233	XP_009140195.1	XP_018464554.1, XP_018482389.1
OG0019234	XP_009140098.1	XP_018484294.1
OG0019235	XP_009125201.1	XP_018444028.1, XP_018458812.1
OG0019236	XP_009125202.1	XP_018442232.1
OG0019237	XP_009141401.1	XP_018474956.1
OG0019239	XP_009101812.1	XP_018482281.1
OG0019240	XP_009114032.1	XP_018463525.1
OG0019241	XP_009111815.1	XP_018456160.1
OG0019242	XP_009151670.1	XP_018455792.1
OG0019243	XP_009151715.1	XP_018481317.1
OG0019244	XP_009127448.1	XP_018443780.1
OG0019245	XP_009123451.1	XP_018471874.1
OG0019248	XP_033140163.1	XP_018469290.1
OG0019249	XP_033142717.1	XP_018474233.1
OG0019250	XP_033138932.1	YP_009046970.1
OG0019254	XP_033140637.1	XP_018482501.1, XP_018435796.1
OG0019256	XP_033133573.1	XP_018455934.1, XP_018462947.1
OG0019256	XP_009136752.1	XP_018479244.1, XP_018479242.1
OG0019257	XP_009108307.1	XP_018449853.1
OG0019258	XP_033137438.1	XP_018443242.1
OG0019260	XP_033128424.1	XP_018460922.1, XP_018482203.1
OG0019260	XP_033139885.1	XP_018438318.1
OG0019261	XP_033132354.1	XP_018464503.1
OG0019263	XP_009115374.1	XP_018484206.1, XP_018461215.1
OG0019264	XP_033128607.1	XP_018487221.1
OG0019264	XP_033133294.1	XP_018449907.1
OG0019265	XP_009128714.1	XP_018472464.1, XP_018472463.1
OG0019266	XP_009150120.1	XP_018432840.1
OG0019267	XP_009110830.2	XP_018481869.1
OG0019268	XP_009147094.1	XP_018490987.1, XP_018489102.1
OG0019269	XP_033132329.1	XP_018440055.1, XP_018464102.1
OG0019272	XP_009124338.1	XP_018435527.1
OG0019274	XP_009123349.1	XP_018464615.1
OG0019274	XP_009102904.1	XP_018487807.1
OG0019276	XP_033134194.1, XP_009138129.2, XP_009150823.2, XP_033141230.1	XP_018435514.1, XP_018478999.1, XP_018435921.1, XP_018470942.1, XP_018470906.1
OG0019280	XP_033141090.1	XP_018468927.1
OG0019280	XP_033141769.1	XP_018469082.1
OG0019280	XP_009128172.1, XP_009128168.1	XP_018460062.1, XP_018468928.1
OG0019297	XP_009150479.1	XP_018469899.1
OG0019299	XP_033137402.1	XP_018446026.1
OG0019300	XP_009121594.1	XP_018467267.1
OG0019301	XP_018512336.1	XP_018470821.1
OG0019301	XP_009121626.1	XP_018443028.1
OG0019303	XP_009131134.1	XP_018444241.1, XP_018475555.1
OG0019305	XP_009138851.1	XP_018467746.1
OG0019306	XP_018512947.1	XP_018472746.1, XP_018459381.1
OG0019308	XP_009140815.1	XP_018475248.1
OG0019309	XP_009144282.1	XP_018440221.1
OG0019310	XP_009109628.1	XP_018449881.1
OG0019312	XP_009150113.1	XP_018485841.1
OG0019313	XP_033144975.1	XP_018481613.1
OG0019315	XP_009120807.1	XP_018444888.1
OG0019317	XP_009126693.1	XP_018469493.1
OG0019321	XP_009125691.1, XP_009122334.1	XP_018467314.1
OG0019322	XP_033137759.1	XP_018444777.1
OG0019323	XP_033138454.1, XP_033138456.1, XP_033138461.1	XP_018473879.1, XP_018473877.1, XP_018479390.1, XP_018461374.1, XP_018453466.1
OG0019325	XP_018513119.1	XP_018474360.1
OG0019327	XP_009140036.1	XP_018481851.1
OG0019328	XP_018514067.1	XP_018484441.1
OG0019329	XP_009128450.1	XP_018469626.1
OG0019330	XP_009104573.1	XP_018446922.1
OG0019331	XP_009106371.1	XP_018442283.1
OG0019332	XP_009121238.1	XP_018441014.1
OG0019333	XP_033131190.1	XP_018442218.1
OG0019337	XP_033128390.1	XP_018469820.1
OG0019341	XP_009101301.2	XP_018459537.1
OG0019343	XP_033147202.1	XP_018438291.1
OG0019344	XP_009152117.1	XP_018460867.1
OG0019348	XP_009147891.1	XP_018437336.1
OG0019349	XP_009107235.1	XP_018462922.1
OG0019352	XP_009108316.1	XP_018450451.1
OG0019353	XP_018508005.1	XP_018488115.1
OG0019354	XP_009115706.1	XP_018436119.1, XP_018436120.1
OG0019355	XP_009115697.1	XP_018434782.1
OG0019357	XP_009121153.2	XP_018435107.1
OG0019358	XP_009108564.1	XP_018451689.1
OG0019359	XP_009123683.1	XP_018449717.1
OG0019363	XP_018512092.1	XP_018437627.1
OG0019364	XP_009103519.1	XP_018436514.1
OG0019366	XP_009116981.1	XP_018492312.1
OG0019368	XP_009116863.1	XP_018489928.1
OG0019369	XP_009116752.2	XP_018490501.1, XP_018490503.1
OG0019370	XP_009116700.1	XP_018463129.1, XP_018490041.1
OG0019373	XP_018514029.1	XP_018481934.1
OG0019374	XP_009140608.1	XP_018481519.1
OG0019375	XP_009116096.1	XP_018490642.1
OG0019376	XP_009103860.1	XP_018442899.1
OG0019378	XP_009102384.1	XP_018490497.1
OG0019380	XP_009105383.1	XP_018454398.1
OG0019381	XP_033129537.1	XP_018489377.1
OG0019383	XP_033145318.1	XP_018479988.1
OG0019384	XP_009143463.1	XP_018434951.1
OG0019385	XP_009128631.1	XP_018468253.1
OG0019386	XP_009140610.1	XP_018477630.1
OG0019390	XP_009112673.1	XP_018452588.1
OG0019391	XP_009142505.1	XP_018434743.1
OG0019392	XP_009138598.1	XP_018479262.1, XP_018479260.1, XP_018464108.1, XP_018476672.1, XP_018476663.1, XP_018453752.1, XP_018488218.1, XP_018448792.1, XP_018458168.1, XP_018464596.1
OG0019393	XP_009142632.1	XP_018437894.1
OG0019396	XP_033144397.1	XP_018473963.1
OG0019397	XP_009143009.2, XP_009145813.1	XP_018464471.1, XP_018436412.1
OG0019398	XP_009142882.2	XP_018436435.1
OG0019399	XP_033142276.1	XP_018439820.1
OG0019400	XP_009150839.1	XP_018462500.1
OG0019401	XP_009124204.1	XP_018493361.1
OG0019403	XP_018513503.1	XP_018488423.1
OG0019405	XP_009117127.1	XP_018435385.1
OG0019407	XP_033147088.1	XP_018487576.1
OG0019409	XP_009145640.1	XP_018493374.1, XP_018493373.1
OG0019410	XP_009145636.1	XP_018489848.1
OG0019412	XP_009127860.1	XP_018469821.1
OG0019414	XP_009118744.1	XP_018487161.1
OG0019415	XP_009119218.1	XP_018443372.1
OG0019416	XP_009111045.1	XP_018451839.1, XP_018451905.1
OG0019417	XP_033136770.1	XP_018493157.1
OG0019418	XP_033135491.1	XP_018488964.1
OG0019419	XP_009148384.1	XP_018440734.1
OG0019421	XP_009110722.1	XP_018447895.1
OG0019422	XP_009148509.1	XP_018492129.1
OG0019424	XP_009117894.2	XP_018472367.1, XP_018467358.1
OG0019426	XP_009149100.1	XP_018472897.1
OG0019428	XP_009149376.1	XP_018436413.1
OG0019429	XP_009149377.1	XP_018481036.1
OG0019430	XP_009149458.1	XP_018491891.1
OG0019432	XP_018508548.1, XP_018515295.1	XP_018439980.1
OG0019433	XP_018512110.1, XP_033131470.1	XP_018455478.1, XP_018453475.1
OG0019439	XP_009150938.1	XP_018477790.1, XP_018467012.1
