Orthogroup	Brassica_rapa	Cardamine_glauca
OG0016571	XP_009137866.1	Cg001G0105300
OG0016572	XP_009149958.2	Cg002G0558800
OG0016573	XP_009151641.1	Cg008G2875600
OG0016574	XP_009146264.1	Cg001G0242300
OG0016575	XP_033147967.1	Cg006G1852700
OG0016576	XP_009147998.1	Cg006G1851800
OG0016577	XP_009147995.1	Cg006G1851700
OG0016578	XP_009147994.1	Cg006G1851600
OG0016579	XP_009145015.1	Cg006G1850000
OG0016581	XP_009107361.1	Cg006G1849200
OG0016582	XP_009147955.1	Cg003G0726100, Cg014G3028600
OG0016583	XP_009147936.1	Cg006G1843900
OG0016584	XP_033133509.1	Cg006G1842000
OG0016585	XP_009144991.3	Cg006G1841000
OG0016586	XP_009108193.1	Cg003G0762100
OG0016587	XP_009144990.1	Cg006G1840500
OG0016588	XP_009147910.2	Cg006G1839300
OG0016589	XP_009148212.2	Cg006G1837800, Cg006G1837700
OG0016590	XP_009107301.1	Cg006G1837500
OG0016591	XP_009107300.1	Cg006G1837400
OG0016592	XP_033132906.1	Cg006G1837300
OG0016593	XP_009107296.1	Cg006G1837000
OG0016594	XP_009107295.1, XP_009144975.1	Cg006G1836900
OG0016595	XP_018508884.1	Cg007G2520600
OG0016596	XP_033131378.1	Cg007G2520400
OG0016597	XP_009104738.1	Cg007G2519800
OG0016598	XP_009124989.1	Cg001G0000200
OG0016599	XP_033137105.1, XP_009137090.1	Cg001G0000300
OG0016600	XP_009101457.1	Cg001G0000400
OG0016601	XP_009133360.1	Cg001G0000700
OG0016602	XP_009101951.1	Cg001G0001900
OG0016603	XP_009101950.1	Cg001G0002100
OG0016604	XP_009109558.1	Cg001G0002400
OG0016605	XP_009109555.1	Cg001G0002500
OG0016606	XP_009101946.1	Cg001G0002600
OG0016607	XP_009109553.1	Cg001G0003400
OG0016608	XP_009109552.2	Cg001G0003500
OG0016609	XP_009109537.1	Cg001G0005100
OG0016610	XP_009109536.1	Cg001G0005200
OG0016611	XP_009109535.1	Cg001G0005300
OG0016612	XP_009119419.2	Cg001G0005400
OG0016613	XP_009136626.1	Cg001G0007100
OG0016614	XP_009145337.2	Cg001G0008300
OG0016615	XP_009109481.1	Cg001G0010800
OG0016616	XP_009101886.1	Cg001G0011400
OG0016617	XP_009101881.2	Cg001G0011900
OG0016619	XP_009109460.1	Cg001G0014100
OG0016620	XP_009109453.1	Cg001G0015100
OG0016621	XP_009126909.1	Cg001G0015300
OG0016622	XP_009127547.1	Cg001G0015900
OG0016623	XP_009109436.2	Cg001G0016300
OG0016624	XP_033132964.1	Cg001G0016600
OG0016625	XP_009128515.1	Cg001G0016700
OG0016626	XP_009138550.2	Cg001G0017000
OG0016627	XP_009138545.1	Cg001G0017900
OG0016628	XP_033140662.1, XP_033140670.1	Cg001G0019300
OG0016629	XP_009139691.1	Cg001G0020100
OG0016630	XP_009131836.1	Cg001G0021400
OG0016631	XP_009132152.1	Cg001G0021900
OG0016632	XP_009138533.2	Cg001G0023700
OG0016633	XP_009138512.1	Cg001G0025600
OG0016634	XP_009137560.1	Cg001G0028500
OG0016635	XP_009137739.1	Cg001G0028800
OG0016636	XP_009138470.1	Cg001G0029800
OG0016638	XP_009109347.1	Cg001G0032300
OG0016639	XP_009141323.1	Cg001G0041000
OG0016640	XP_018511219.1	Cg001G0032700
OG0016641	XP_009141493.1	Cg001G0032800
OG0016642	XP_033144271.1	Cg001G0033000
OG0016643	XP_009141825.1	Cg001G0033400
OG0016644	XP_009144397.2, XP_009138427.1	Cg001G0036400
OG0016645	XP_009138423.1	Cg001G0036800
OG0016646	XP_009144816.1	Cg001G0036900
OG0016647	XP_009146238.2	Cg001G0038500
OG0016648	XP_009147305.1	Cg001G0039000
OG0016649	XP_009138407.1	Cg001G0039200
OG0016650	XP_009147422.1	Cg001G0039400
OG0016651	XP_009138403.1	Cg001G0039600
OG0016652	XP_009148286.3	Cg001G0040400
OG0016653	XP_033142588.1	Cg001G0040800
OG0016654	XP_009138394.1	Cg001G0041100
OG0016655	XP_033132977.1	Cg001G0041700
OG0016656	XP_009126121.1	Cg001G0079400
OG0016658	XP_033133048.1	Cg001G0044600
OG0016659	XP_009138382.1	Cg001G0044900
OG0016660	XP_009151519.1	Cg001G0045200
OG0016661	XP_009101983.1	Cg001G0046800
OG0016662	XP_009102146.2, XP_009109293.1	Cg001G0046900
OG0016663	XP_009102464.2	Cg001G0047200
OG0016664	XP_009108619.1	Cg001G0048600
OG0016666	XP_009103156.1	Cg001G0047900
OG0016667	XP_009102734.1	Cg001G0047500
OG0016668	XP_009104931.1	Cg001G0049000
OG0016669	XP_033142435.1	Cg001G0054600
OG0016670	XP_009138307.1	Cg001G0054700
OG0016671	XP_009111793.1	Cg001G0055400
OG0016672	XP_009113781.2	Cg001G0057800
OG0016673	XP_009114233.1	Cg001G0058200
OG0016674	NP_001288985.1	Cg001G0058800
OG0016675	XP_009126132.1	Cg001G0079600
OG0016676	XP_033135307.1	Cg001G0078700
OG0016677	XP_009134052.1	Cg003G0874200, Cg016G3060800
OG0016678	XP_009134053.1	Cg003G0874300
OG0016679	XP_009125724.1	Cg001G0075700
OG0016680	XP_009108830.1	Cg001G0073900
OG0016681	XP_009125275.1	Cg001G0072600
OG0016682	XP_009125264.1	Cg001G0072500
OG0016683	XP_009138178.1	Cg001G0069000
OG0016684	XP_033131881.1	Cg003G1061200
OG0016685	XP_009122119.1	Cg001G0067400
OG0016686	XP_009122015.1	Cg001G0067300
OG0016687	XP_009121783.1	Cg001G0067200
OG0016688	XP_009121901.1	Cg001G0067100
OG0016689	XP_009127702.1	Cg007G2460200
OG0016690	XP_009121487.1	Cg001G0066800
OG0016691	XP_033140781.1	Cg002G0630400
OG0016692	XP_009121254.1	Cg001G0066500
OG0016693	XP_033140206.1, XP_009137767.2	Cg001G0120700
OG0016694	XP_009118392.1	Cg001G0062100
OG0016695	XP_009126406.1	Cg001G0082300
OG0016696	XP_009137446.1	Cg006G2187100
OG0016697	XP_009126418.2	Cg001G0082400
OG0016698	XP_009138055.1	Cg001G0083700
OG0016699	XP_009138053.1	Cg001G0083900
OG0016700	XP_009126559.2	Cg001G0084100
OG0016701	XP_009108901.1	Cg001G0085000
OG0016702	XP_009138038.1	Cg001G0085100
OG0016703	XP_009126746.1	Cg001G0086900
OG0016704	XP_033140148.1	Cg001G0120400
OG0016705	XP_009126994.1	Cg001G0089100
OG0016706	XP_009127161.1	Cg001G0090700
OG0016707	XP_009137999.1	Cg001G0090800
OG0016708	XP_009127174.1	Cg001G0091000
OG0016709	XP_009108951.1	Cg001G0092000
OG0016710	XP_009127366.1	Cg001G0093000
OG0016711	XP_009137976.1	Cg001G0094300
OG0016712	XP_009137971.1	Cg001G0094500
OG0016713	XP_009127486.1	Cg001G0094600
OG0016714	XP_009149878.1	Cg002G0550500
OG0016715	XP_009149881.2	Cg002G0550900
OG0016716	XP_009102564.1	Cg004G1308400
OG0016717	XP_009106233.1, XP_009102553.2	Cg004G1309100
OG0016718	XP_009106072.1	Cg004G1310600
OG0016719	XP_009102538.1	Cg004G1310900
OG0016720	XP_009105931.1	Cg007G2497100
OG0016721	XP_009105907.1	Cg007G2494900
OG0016722	XP_009104855.1	Cg007G2494800
OG0016723	XP_009127895.1	Cg007G2490200
OG0016724	XP_009110114.1	Cg006G2034200
OG0016725	XP_033134620.1	Cg006G2031500
OG0016726	XP_009103160.2	Cg006G2028900
OG0016727	XP_009115482.1	Cg006G2027000
OG0016728	XP_009115476.1	Cg006G2026600
OG0016729	XP_009103113.1	Cg006G2019200
OG0016730	XP_009110034.1, XP_009115413.1	Cg006G2018900
OG0016731	XP_009115406.2	Cg006G2018500
OG0016732	XP_009115389.1	Cg006G2017300
OG0016733	XP_009115364.1	Cg006G2015300
OG0016734	XP_009115356.1	Cg006G2014600
OG0016735	XP_009134458.1	Cg003G0712700, Cg014G3043300
OG0016736	XP_009134474.1	Cg003G0713600
OG0016737	XP_009134487.2	Cg014G3037600, Cg003G0718400
OG0016738	XP_009111400.1	Cg014G3045800, Cg003G0709900
OG0016739	XP_009111411.1	Cg003G0709000, Cg014G3046800
OG0016740	XP_009111417.1	Cg014G3047300, Cg003G0708300
OG0016741	XP_009111430.1	Cg014G3048500, Cg003G0707000
OG0016742	XP_018512448.1	Cg003G0706900, Cg014G3048600
OG0016743	XP_009111477.1	Cg014G3052700, Cg003G0703000
OG0016745	XP_009111506.1	Cg003G0700100
OG0016747	XP_009111520.1	Cg003G0698800
OG0016748	XP_033143422.1	Cg003G0698600
OG0016749	XP_009134022.2	Cg001G0034900
OG0016750	XP_009107386.1	Cg005G1454900
OG0016751	XP_009105730.1	Cg006G2102300
OG0016752	XP_033135822.1, XP_009134013.1	Cg005G1779000
OG0016753	XP_009134015.1	Cg005G1778800
OG0016754	XP_009121118.2	Cg005G1778600
OG0016755	XP_009113812.2	Cg006G2005400
OG0016756	XP_009109899.1	Cg006G2011900
OG0016757	XP_009137584.1	Cg001G0140400
OG0016758	XP_009142555.1	Cg001G0136700
OG0016759	XP_009142743.1	Cg001G0135100
OG0016760	XP_009137654.1	Cg001G0129400
OG0016761	XP_009143867.2	Cg001G0125600
OG0016762	XP_009143973.1	Cg001G0124900
OG0016763	XP_009143986.1	Cg001G0124800
OG0016764	XP_009137689.1	Cg001G0124600
OG0016765	XP_009109121.1	Cg001G0123900
OG0016766	XP_033133052.1	Cg001G0122700
OG0016767	XP_009144161.1	Cg001G0122100
OG0016768	XP_009137770.1	Cg001G0119900
OG0016769	XP_009109098.1	Cg001G0118600
OG0016770	XP_009129046.1	Cg002G0672600
OG0016771	XP_033138237.1	Cg006G2206300
OG0016772	XP_009118511.1	Cg006G2182400
OG0016774	XP_033134435.1	Cg006G2074400
OG0016775	XP_009103245.1	Cg006G2043100
OG0016776	XP_033141826.1	Cg007G2373000
OG0016777	XP_009115532.2	Cg006G2032200
OG0016778	XP_009115502.1, XP_009103158.1	Cg006G2028700
OG0016780	XP_009103120.1	Cg006G2022600
OG0016781	XP_033134029.1, XP_009103111.1	Cg006G2019000
OG0016782	XP_009109903.1	Cg006G2012700
OG0016783	XP_009115302.1, XP_009103061.1	Cg006G2008700
OG0016784	XP_009113759.1	Cg006G2000100
OG0016785	XP_009109798.2	Cg006G2000000
OG0016786	XP_009113757.1	Cg006G1999900
OG0016788	XP_009115043.1	Cg006G1965200
OG0016789	XP_009115006.1	Cg006G1961500
OG0016790	XP_033146824.1	Cg006G1946200
OG0016792	XP_018508001.1	Cg006G1833300
OG0016795	XP_033147024.1	Cg006G1783700
OG0016798	XP_009105189.1	Cg007G2422900
OG0016801	XP_009106254.1	Cg007G2531500
OG0016802	XP_009106267.1	Cg007G2532400
OG0016803	XP_018508679.1	Cg007G2544100
OG0016805	XP_009122661.1	Cg004G1166800
OG0016806	XP_033137369.1	Cg004G1191300
OG0016808	XP_009135670.1, XP_018514713.1	Cg004G1268700
OG0016809	XP_009102625.1	Cg004G1302200
OG0016810	XP_033130359.1	Cg004G1308800
OG0016811	XP_009136178.1	Cg004G1345900
OG0016812	XP_009136186.1	Cg004G1352300
OG0016814	XP_009136234.1	Cg004G1366100
OG0016815	XP_009102329.2	Cg004G1385400, Cg004G1377300
OG0016817	XP_009112458.1, XP_009121079.1	Cg004G1413900
OG0016818	XP_009102295.1	Cg004G1415600
OG0016819	XP_033130883.1, XP_009112651.1	Cg004G1440000
OG0016820	XP_009117442.2, XP_033145945.1	Cg005G1778100
OG0016822	XP_033145425.1, XP_009117336.1	Cg005G1761200
OG0016823	XP_009140525.1	Cg005G1743800
OG0016824	XP_009140537.1	Cg005G1745400
OG0016825	XP_033145270.1, XP_033145842.1, XP_009117223.1, XP_009140856.1, XP_033146660.1	Cg005G1727300
OG0016826	XP_009117048.1	Cg005G1727100
OG0016827	XP_009140728.2	Cg005G1713700
OG0016828	XP_009141035.1	Cg005G1632600
OG0016829	XP_009132765.1, XP_018514392.1	Cg005G1622300
OG0016830	XP_033143735.1	Cg005G1613600
OG0016831	XP_009141337.1, XP_009143837.2	Cg005G1596200
OG0016832	XP_009133049.1	Cg005G1574800
OG0016833	XP_033147441.1, XP_033145128.1	Cg005G1572500
OG0016835	XP_009141791.1	Cg005G1540800
OG0016836	XP_009133664.1, XP_009143001.1	Cg005G1487900
OG0016837	XP_009149892.1	Cg002G0551600
OG0016838	XP_009143208.1	Cg005G1468900
OG0016839	XP_009142492.1	Cg005G1450000
OG0016840	XP_009101309.1	Cg002G0690300
OG0016841	XP_033139872.1	Cg002G0674000
OG0016842	XP_009129040.1, XP_009152126.1	Cg002G0671700
OG0016843	XP_009152077.2, XP_009129566.1	Cg002G0666400
OG0016846	XP_009151752.1	Cg002G0606400
OG0016847	XP_033138656.1	Cg008G2776800
OG0016849	XP_009150275.1, XP_009150295.1	Cg002G0590300
OG0016850	XP_009150299.1	Cg002G0589600
OG0016851	XP_009150167.1, XP_033128510.1	Cg002G0576500
OG0016852	XP_009150363.2	Cg002G0563800
OG0016853	XP_009149957.1	Cg002G0558700
OG0016854	XP_009150239.1, XP_009149933.1	Cg002G0556300
OG0016855	XP_009149909.1, XP_009150233.1	Cg002G0553500
OG0016856	XP_009136530.1	Cg002G0528200
OG0016857	XP_009115732.1	Cg002G0521400
OG0016858	XP_033137084.1, XP_033144801.1	Cg002G0504100
OG0016859	XP_009139420.2	Cg002G0493000
OG0016860	XP_009122809.1	Cg008G2593300
OG0016862	XP_009120823.1	Cg008G2767700
OG0016863	XP_009151002.1	Cg008G2804100
OG0016864	XP_009134143.1	Cg003G0787100
OG0016865	XP_009128735.1	Cg003G0778300
OG0016866	XP_009128702.1	Cg003G0768400
OG0016867	XP_009108181.1	Cg003G0760600
OG0016868	XP_033134824.1	Cg003G0753300
OG0016869	XP_009134399.1	Cg003G0871200, Cg003G0726700
OG0016870	XP_009134349.1	Cg003G0865800, Cg003G0732600
OG0016871	XP_009133442.1, XP_009101928.1	Cg001G0006800
OG0016872	XP_009109332.1	Cg001G0034500
OG0016873	XP_033142591.1	Cg001G0112400
OG0016874	XP_033128756.1	Cg001G0122800
OG0016875	XP_009143477.1	Cg001G0128500
OG0016876	XP_009137626.1	Cg001G0133400
OG0016877	XP_009137618.1, XP_009142773.1, XP_009109169.2	Cg001G0134800
OG0016878	XP_009137592.1	Cg001G0138900
OG0016879	XP_009142049.1	Cg001G0141100
OG0016880	XP_009142024.2	Cg001G0141500
OG0016881	XP_009139926.1	Cg001G0141800
OG0016882	XP_009139890.1	Cg001G0142100
OG0016883	XP_009109187.1, XP_033143026.1	Cg001G0142500
OG0016884	XP_009137564.1, XP_009139739.1	Cg001G0143200
OG0016885	XP_009139694.1	Cg001G0143700
OG0016886	XP_009139498.1	Cg001G0145600
OG0016887	XP_009137453.1, XP_009138166.1	Cg001G0158300
OG0016888	XP_033143830.1	Cg001G0168800
OG0016889	XP_033144704.1, XP_009108605.1	Cg001G0169000
OG0016890	XP_009134495.1	Cg001G0192600
OG0016891	XP_009132746.1	Cg001G0207400
OG0016892	XP_009132513.1	Cg001G0209900
OG0016893	XP_009132165.1	Cg001G0213600, Cg001G0213500
OG0016895	XP_033146207.1	Cg001G0325400
OG0016896	XP_009124915.1	Cg001G0325500
OG0016897	XP_009125071.1	Cg001G0350100
OG0016898	XP_009125091.1	Cg001G0353000
OG0016899	XP_009140064.1	Cg001G0383100
OG0016900	XP_009101591.2	Cg008G2962000
OG0016901	XP_009101720.1	Cg008G2943600
OG0016902	XP_009151632.1	Cg008G2878400
OG0016903	XP_009151674.1	Cg008G2868600, Cg008G2852800
OG0016904	XP_009118892.1	Cg003G0874400, Cg016G3061000
OG0016905	XP_009127348.1	Cg003G0883300
OG0016906	XP_009140890.1	Cg003G0888000
OG0016907	XP_033138680.1	Cg003G0896900
OG0016908	XP_009127281.1	Cg003G0898400
OG0016909	XP_033140658.1	Cg003G0901400
OG0016910	XP_009127231.1	Cg003G0908600
OG0016911	XP_009119813.1	Cg003G0910100
OG0016912	XP_033139742.1	Cg003G0958900
OG0016915	XP_009112322.1	Cg003G1062900
OG0016919	XP_009142754.1, XP_009109170.1	Cg001G0135000
OG0016938	XP_009149974.2	Cg002G0564100
OG0016939	XP_009149948.1	Cg002G0557600
OG0016940	XP_018508160.1, XP_009151376.1	Cg002G0542700
OG0016941	XP_009150200.1	Cg002G0544700
OG0016943	XP_009150209.1	Cg002G0546000
OG0016944	XP_009150214.1	Cg002G0548500
OG0016945	XP_009114244.1	Cg002G0694700
OG0016946	XP_009101294.1	Cg002G0688700
OG0016947	XP_009139702.1	Cg001G0326300
OG0016949	XP_009121034.2	Cg008G2743900
OG0016950	XP_009121054.1	Cg008G2741700
OG0016951	XP_009126201.1	Cg008G2740500
OG0016952	XP_009107536.1	Cg008G2740100
OG0016953	XP_009111523.1	Cg003G0697900
OG0016954	XP_009107507.1	Cg008G2737500
OG0016955	XP_009121412.1	Cg008G2735600
OG0016956	XP_009121479.1	Cg008G2729300
OG0016957	XP_009131538.1	Cg008G2728400
OG0016958	XP_009121500.1	Cg008G2727000
OG0016959	XP_009121506.1	Cg008G2726400
OG0016960	XP_009131446.1	Cg008G2716000
OG0016961	XP_009126021.1	Cg008G2713800
OG0016962	XP_009112246.1	Cg004G1361100
OG0016963	XP_033145628.1	Cg001G0370200
OG0016964	XP_009121660.1	Cg008G2708500
OG0016965	XP_009107648.1	Cg006G1884800
OG0016966	XP_009125949.1	Cg008G2702300
OG0016967	XP_009131364.1	Cg008G2702100
OG0016968	XP_009125936.1	Cg008G2700600
OG0016969	XP_009121739.1	Cg008G2700500
OG0016970	XP_009131353.1	Cg008G2700000
OG0016971	XP_009121746.1	Cg008G2699700
OG0016972	XP_009144649.1	Cg001G0320100
OG0016974	XP_033137898.1	Cg008G2690700
OG0016975	XP_009121875.1	Cg008G2688400
OG0016976	XP_009135381.1	Cg008G2687200
OG0016977	XP_009131241.1	Cg008G2685700
OG0016978	XP_009125815.1	Cg008G2682800
OG0016979	XP_009125808.1	Cg008G2682400
OG0016980	XP_009121946.1	Cg008G2681500
OG0016981	XP_009121989.2	Cg008G2678800
OG0016982	XP_009122008.1	Cg008G2677100
OG0016984	XP_009125271.2	Cg008G2675700
OG0016985	XP_009131177.1	Cg008G2674300
OG0016986	XP_009125318.1	Cg008G2668800
OG0016987	XP_009125320.1, XP_009122079.1	Cg008G2668700
OG0016988	XP_009122094.1	Cg008G2667700
OG0016989	XP_009122101.1	Cg008G2666700
OG0016990	XP_009122106.1	Cg008G2666500
OG0016991	XP_033148288.1	Cg008G2666300
OG0016992	XP_009125354.1	Cg008G2663600
OG0016994	XP_009125358.1	Cg008G2662700
OG0016995	XP_009122522.1	Cg008G2662500
OG0016996	XP_009122514.2	Cg008G2661200
OG0016997	XP_018511100.1	Cg008G2660500
OG0016999	XP_033140955.1	Cg008G2659800
OG0017001	XP_033137484.1	Cg008G2656800
OG0017002	XP_009131053.1	Cg008G2654800
OG0017003	XP_009122432.1	Cg008G2654000
OG0017004	XP_009131031.1	Cg008G2652700
OG0017005	XP_009122412.1	Cg008G2651900
OG0017006	XP_009122411.1	Cg008G2651600
OG0017007	XP_009125699.1	Cg008G2648800
OG0017008	XP_009148429.1	Cg001G0154000
OG0017009	XP_009122553.1	Cg005G1699500
OG0017010	XP_009133933.1	Cg005G1698600
OG0017011	XP_009133935.1	Cg005G1697800
OG0017012	XP_009133937.1	Cg005G1691400
OG0017013	XP_009140843.1	Cg005G1691200
OG0017014	XP_009103564.1	Cg005G1683000
OG0017015	XP_033142353.1	Cg005G1679500
OG0017016	XP_009103579.1	Cg005G1678600
OG0017017	XP_009133894.1	Cg005G1667300
OG0017018	XP_009140821.1	Cg005G1659600
OG0017019	XP_009133881.1	Cg005G1656100
OG0017020	XP_009103649.1	Cg005G1655500
OG0017021	XP_009140901.1	Cg005G1652100
OG0017023	XP_033145160.1	Cg005G1650100
OG0017024	XP_009140928.1	Cg005G1648900
OG0017025	XP_009103707.2	Cg005G1648200
OG0017026	XP_009124370.1	Cg005G1645100
OG0017027	XP_009144353.1	Cg005G1635900
OG0017028	XP_009112857.2	Cg007G2257400
OG0017029	XP_009141072.1	Cg005G1627000
OG0017030	XP_009132757.1	Cg005G1624400
OG0017031	XP_009141132.1	Cg005G1621600
OG0017033	XP_009141151.1	Cg005G1616300
OG0017034	XP_009144050.1	Cg005G1615200
OG0017035	XP_009141208.1	Cg005G1612000
OG0017036	XP_009141272.1	Cg005G1605700
OG0017037	XP_009101787.1	Cg008G2929300
OG0017039	XP_009123899.1	Cg008G2934000
OG0017040	XP_009119360.1	Cg006G2229200
OG0017041	XP_009113934.1	Cg008G2942300
OG0017042	XP_009139009.1, XP_009137504.1	Cg001G0151500
OG0017043	XP_009109210.2	Cg001G0149000
OG0017044	XP_033144584.1	Cg003G0945800
OG0017046	XP_009123159.1	Cg006G1859000
OG0017048	XP_009113739.1	Cg006G1999000
OG0017049	XP_033136517.1	Cg006G1999100
OG0017050	XP_033133335.1	Cg006G1999200
OG0017051	XP_009107468.1	Cg006G1871000
OG0017052	XP_009107457.2	Cg006G1872400
OG0017054	XP_009114220.1	Cg002G0690200
OG0017055	XP_009109784.2	Cg006G1998900
OG0017056	XP_009109773.1	Cg006G1997900
OG0017057	XP_009113727.1	Cg006G1997200
OG0017058	XP_009113676.1	Cg006G1992100
OG0017059	XP_009109691.1	Cg006G1987800
OG0017060	XP_009102889.1	Cg006G1987700
OG0017061	XP_009102865.1	Cg006G1984000, Cg006G1982600, Cg006G1982200, Cg006G1981700, Cg006G1981300
OG0017063	XP_009115214.1	Cg006G1975900
OG0017064	XP_033137282.1	Cg006G1974400
OG0017065	XP_009115198.1	Cg006G1973900
OG0017066	XP_009115183.1	Cg006G1972600
OG0017067	XP_009109585.2	Cg006G1970100
OG0017068	XP_009108060.1	Cg001G0310500
OG0017069	XP_009115136.1	Cg006G1969300
OG0017070	XP_009115124.1	Cg006G1968400
OG0017071	XP_009107751.1	Cg006G1963600
OG0017072	XP_009102662.1	Cg006G1958800
OG0017073	XP_009114985.1	Cg006G1958200
OG0017074	XP_009114953.1	Cg006G1954900
OG0017075	XP_009123086.1	Cg006G1950000
OG0017076	XP_009151424.1	Cg006G1949400
OG0017077	XP_018509533.2, XP_018510221.1	Cg006G1949200
OG0017078	XP_009151436.1	Cg006G1947300
OG0017079	XP_009129112.1	Cg002G0682200
OG0017080	XP_033136392.1	Cg002G0679800
OG0017081	XP_009114156.1	Cg002G0677600
OG0017082	XP_009124411.1	Cg002G0677100
OG0017083	XP_009114151.1	Cg002G0676500
OG0017084	XP_009103485.1	Cg003G1061400
OG0017085	XP_009112346.1	Cg003G1059600
OG0017086	XP_009103449.1	Cg003G1057500
OG0017087	XP_009103447.1	Cg003G1057100
OG0017088	XP_009150700.1	Cg003G1053100
OG0017089	XP_009150689.2	Cg003G1052800
OG0017090	XP_009150680.1	Cg003G1052000
OG0017092	XP_009150671.2	Cg003G1050700
OG0017093	XP_009112195.1	Cg003G1049500
OG0017094	XP_009150647.1	Cg003G1047800
OG0017095	XP_033129837.1	Cg003G1047300
OG0017097	XP_009130510.3	Cg003G1046100
OG0017098	XP_009150615.1	Cg003G1044900
OG0017099	XP_009150611.1	Cg003G1044300
OG0017100	XP_009150598.1	Cg003G1042400
OG0017101	XP_009130493.1	Cg003G1042500
OG0017102	XP_009150577.1	Cg003G1043500
OG0017103	XP_009150571.1	Cg003G1041600
OG0017104	XP_009150562.1	Cg003G1040000
OG0017105	XP_009150533.1	Cg003G1036600
OG0017106	XP_009130449.1	Cg003G1034400
OG0017107	XP_009112116.1	Cg003G1031600
OG0017108	XP_009150467.1	Cg003G1030800
OG0017109	XP_009130424.1	Cg003G1029900
OG0017110	XP_018510656.1	Cg003G1029700
OG0017111	XP_009150423.1	Cg003G1028000
OG0017112	XP_018511863.1	Cg003G1023900
OG0017113	XP_033134695.1	Cg003G1021600
OG0017114	XP_009112051.1	Cg003G1021300
OG0017115	XP_009151411.1	Cg003G1019900
OG0017116	XP_009151383.1	Cg003G1016800
OG0017117	XP_009151336.1	Cg003G1012400
OG0017119	XP_009136487.1	Cg003G1006200
OG0017120	XP_009136481.1	Cg003G1005600
OG0017121	XP_009136394.1	Cg008G2787600
OG0017122	XP_009136390.1	Cg008G2788300
OG0017123	XP_009130124.1	Cg008G2788900
OG0017124	XP_009150870.2	Cg008G2791100
OG0017125	XP_009150898.1	Cg008G2793400
OG0017126	XP_009150906.1	Cg008G2794700
OG0017127	XP_009150924.1	Cg008G2796300
OG0017128	XP_009150929.1	Cg008G2796400
OG0017129	XP_009150965.1	Cg008G2800500
OG0017130	XP_033128977.1	Cg008G2801900
OG0017131	XP_009150998.1	Cg008G2803300
OG0017132	XP_009151010.2	Cg008G2804600
OG0017133	XP_009111662.1	Cg005G1451000
OG0017134	XP_009151075.1	Cg008G2811800
OG0017135	XP_033129853.1	Cg008G2812600
OG0017136	XP_033136509.1, XP_009130041.1	Cg008G2817600
OG0017137	XP_009130042.1	Cg008G2817800
OG0017138	XP_009120888.1	Cg008G2759300
OG0017139	XP_009126372.1	Cg008G2760900
OG0017140	XP_009120868.1	Cg008G2761900
OG0017141	XP_009131755.1	Cg008G2763500
OG0017142	XP_009120842.1	Cg008G2764800
OG0017143	XP_009120831.1	Cg008G2767300
OG0017144	XP_009120818.1	Cg008G2768100
OG0017145	XP_009131794.1	Cg008G2768600
OG0017146	XP_009131829.1	Cg008G2773900
OG0017147	XP_009131833.1	Cg008G2774400
OG0017148	XP_009124331.1	Cg008G2775100
OG0017149	XP_009131875.1	Cg008G2781300
OG0017150	XP_009120639.1	Cg008G2783800
OG0017151	XP_009126566.1	Cg008G2785200
OG0017152	XP_009131897.1	Cg008G2786400
OG0017154	XP_009120512.1	Cg003G0989800
OG0017155	XP_009126669.1	Cg003G0988000
OG0017156	XP_009132024.1, XP_009120398.1	Cg003G0979100
