Orthogroup	Brassica_rapa	Cardamine_hirsuta
OG0013956	XP_009149652.1	CARHR021740
OG0013957	XP_009103296.1, XP_033128612.1	CARHR021750
OG0013958	XP_009149656.1	CARHR021760
OG0013959	XP_033128008.1	CARHR021810
OG0013960	XP_009149660.3	CARHR021820
OG0013961	XP_009149685.1	CARHR022020
OG0013962	XP_009103277.1	CARHR022240
OG0013963	XP_009145378.1	CARHR022410
OG0013964	XP_009103260.1, XP_009110147.2	CARHR022480
OG0013965	XP_009103250.1	CARHR022580
OG0013966	XP_009151609.2	CARHR226100
OG0013967	XP_009115605.1	CARHR023110
OG0013968	XP_009103217.1, XP_009115593.1	CARHR023190
OG0013969	XP_009115579.1	CARHR023310
OG0013970	XP_009115577.1	CARHR023330
OG0013971	XP_033135718.1	CARHR023340
OG0013972	XP_018510902.2	CARHR152020
OG0013973	XP_009105847.1	CARHR289070
OG0013974	XP_018511731.1, XP_009104895.1	CARHR290980
OG0013975	XP_009105834.1	CARHR291030
OG0013976	XP_009105829.1	CARHR291070
OG0013977	XP_018512472.1	CARHR291100
OG0013978	XP_009104909.1	CARHR291130
OG0013979	XP_009105809.1	CARHR291260
OG0013980	XP_009105802.1	CARHR064630
OG0013981	XP_009104920.1	CARHR064600
OG0013982	XP_009105782.1	CARHR064400
OG0013983	XP_009105744.1, XP_009127826.1	CARHR064020
OG0013984	XP_033130549.1, XP_009127823.2	CARHR063980
OG0013985	XP_009105733.2	CARHR063870
OG0013986	XP_009105724.1, XP_009127809.1	CARHR063770
OG0013987	XP_033130216.1, XP_009105722.1	CARHR063740
OG0013988	XP_009105717.1, XP_009127806.1	CARHR063730
OG0013989	XP_009105708.1, XP_009104953.2	CARHR063630
OG0013991	XP_033144466.1	CARHR231510
OG0013992	XP_009137727.1	CARHR231540
OG0013993	XP_009114852.1	CARHR032200
OG0013994	XP_009112796.1	CARHR046890
OG0013995	XP_009112795.1	CARHR046900
OG0013996	XP_009112902.1	CARHR046910
OG0013997	XP_009112940.1	CARHR047860
OG0013998	XP_009112947.1	CARHR047920
OG0013999	XP_009139850.1	CARHR234510
OG0014001	XP_009112974.1	CARHR048340
OG0014002	XP_033128858.1	CARHR143740
OG0014003	XP_009112713.1	CARHR048680
OG0014004	XP_009112708.1	CARHR048740
OG0014005	XP_009121471.1	CARHR196610
OG0014006	XP_009113055.1	CARHR049110
OG0014007	XP_009113080.1	CARHR049460
OG0014008	NP_001288949.1	CARHR049560
OG0014009	XP_009123359.1	CARHR049950
OG0014010	XP_009105109.1	CARHR050640
OG0014011	XP_033130431.1	CARHR050720
OG0014012	XP_009113148.1	CARHR051650
OG0014013	XP_009113151.1	CARHR052200
OG0014014	XP_009104315.1	CARHR052180
OG0014015	XP_009113176.1	CARHR051930
OG0014016	XP_009113182.1	CARHR051800
OG0014017	XP_009136207.2	CARHR105080
OG0014018	XP_009103907.1	CARHR052270
OG0014019	XP_009113204.1	CARHR052540
OG0014020	XP_009103692.1	CARHR052750
OG0014021	XP_009113258.1, XP_009103311.1	CARHR052970
OG0014022	XP_009103109.1, XP_009113279.2	CARHR053350
OG0014023	XP_009113299.1	CARHR283880
OG0014024	XP_009102748.1	CARHR053750
OG0014026	XP_009113335.1	CARHR053990
OG0014027	XP_009124460.1	CARHR055010
OG0014028	XP_009113388.1	CARHR055200
OG0014029	XP_009124456.1	CARHR055350
OG0014030	XP_009119596.1	CARHR287510, CARHR287530
OG0014031	XP_009112801.1	CARHR046860
OG0014032	XP_009112814.1	CARHR046730
OG0014033	XP_009112829.1	CARHR046620
OG0014034	XP_033135390.1, XP_033135391.1	CARHR046510
OG0014035	XP_009112835.1	CARHR046500
OG0014036	XP_009112874.2, XP_009112838.2	CARHR046470
OG0014037	XP_009112872.1	CARHR046460
OG0014038	XP_009112861.1	CARHR046240
OG0014039	XP_009112774.1	CARHR046220
OG0014040	XP_033141801.1	CARHR259640
OG0014041	XP_009101482.1	CARHR174610
OG0014042	XP_033128301.1, XP_018511722.1	CARHR173890
OG0014043	XP_009128974.1, XP_009101416.1	CARHR173850
OG0014044	XP_009101388.1	CARHR173570
OG0014045	XP_009101640.1	CARHR178100
OG0014046	XP_009123626.3	CARHR178210
OG0014047	XP_009101689.1	CARHR178260
OG0014048	XP_009123596.1, XP_009101708.1	CARHR178620
OG0014049	XP_009113913.1	CARHR178650
OG0014050	XP_009114510.1	CARHR252460
OG0014051	XP_009114523.1	CARHR252300
OG0014052	XP_009114524.2	CARHR252560
OG0014053	XP_009134325.1	CARHR252600
OG0014054	XP_009128750.1	CARHR237240
OG0014055	XP_009128635.1	CARHR237320
OG0014056	XP_009128612.1	CARHR237360
OG0014057	XP_009137867.1, XP_009128494.1	CARHR237680
OG0014058	XP_009128403.1	CARHR292020
OG0014059	XP_009137871.1	CARHR237770
OG0014060	XP_009107886.2	CARHR222510
OG0014061	XP_009146295.1	CARHR222640
OG0014062	XP_009148009.1	CARHR037590
OG0014063	XP_009148002.1	CARHR037680
OG0014064	XP_009107395.1	CARHR037700
OG0014065	XP_009147961.1	CARHR038170
OG0014066	XP_009147978.1	CARHR037890
OG0014067	XP_018514990.2	CARHR037900
OG0014068	XP_009147963.1	CARHR038160
OG0014069	XP_009107355.1	CARHR038090
OG0014070	XP_009147959.2	CARHR038180
OG0014071	XP_009144997.1	CARHR038840
OG0014072	XP_009147935.1	CARHR038870
OG0014073	XP_009147932.2	CARHR038900
OG0014074	XP_009107327.1	CARHR038960
OG0014075	XP_009147917.1	CARHR039080
OG0014076	XP_033147810.1, XP_009144992.1	CARHR039090
OG0014077	XP_009107305.1	CARHR039390
OG0014079	XP_009107302.1	CARHR039420
OG0014080	XP_009144978.1	CARHR039440, CARHR039450
OG0014081	XP_009106148.1	CARHR068220
OG0014082	XP_009106143.1	CARHR068200
OG0014083	XP_033138088.1, XP_009101962.2	CARHR149670
OG0014084	NP_001288952.1	CARHR293980
OG0014085	XP_033129124.1	CARHR294020
OG0014086	XP_009107503.1	CARHR294140
OG0014087	XP_009125880.1	CARHR294180
OG0014088	XP_033138137.1	CARHR294230
OG0014089	XP_009101937.1, XP_009109542.1	CARHR294310
OG0014090	XP_009109533.1	CARHR294420
OG0014091	XP_009109527.1	CARHR247930
OG0014092	XP_009101926.2	CARHR247910
OG0014093	XP_009140424.1	CARHR247820
OG0014094	XP_009109510.1	CARHR247790, CARHR247780
OG0014095	XP_033141620.1	CARHR247720
OG0014096	XP_009109500.2	CARHR247650
OG0014097	XP_009109499.1	CARHR247630
OG0014098	XP_033133997.1, XP_009117383.1	CARHR247350
OG0014099	XP_009122821.1	CARHR247290
OG0014100	XP_009109466.1	CARHR247280
OG0014101	XP_009126368.1	CARHR247070
OG0014102	XP_009151605.1	CARHR184290
OG0014103	XP_009109427.1	CARHR246710
OG0014104	XP_009129984.1	CARHR246650
OG0014105	XP_033140715.1, XP_009130259.1	CARHR246610
OG0014106	XP_009109421.1	CARHR246510
OG0014107	XP_009109419.1	CARHR246500
OG0014108	XP_009136155.1	CARHR102870, CARHR102880
OG0014109	XP_009109402.2, XP_009132240.1	CARHR246320
OG0014110	XP_009138536.1	CARHR246280
OG0014111	XP_009132731.1, XP_009109397.1	CARHR246230
OG0014112	XP_033133141.1, XP_033143371.1	CARHR246100
OG0014113	XP_009135730.2	CARHR245840
OG0014114	XP_033132101.1	CARHR245800
OG0014115	XP_009138381.1	CARHR245550, CARHR258580
OG0014116	XP_009109357.1	CARHR245490
OG0014117	XP_009138460.2	CARHR245320
OG0014118	XP_009138437.1, XP_009142898.1	CARHR245010
OG0014119	XP_009138438.1	CARHR244990
OG0014120	XP_009138434.1	CARHR244970
OG0014121	XP_009143937.1	CARHR244840
OG0014122	XP_009144678.1	CARHR244770
OG0014123	XP_009138420.1	CARHR244730
OG0014124	XP_009144913.1	CARHR244720
OG0014125	XP_009146060.1	CARHR244610, CARHR292030, CARHR292040
OG0014126	XP_033140422.1, XP_009138406.1	CARHR244460
OG0014127	XP_009149096.1	CARHR244270
OG0014128	XP_009138384.1	CARHR244010
OG0014129	XP_009151919.1	CARHR243880
OG0014130	XP_009124245.2	CARHR216680
OG0014131	XP_009102369.1	CARHR243720
OG0014132	XP_009105253.1	CARHR243450
OG0014133	XP_009106209.2	CARHR243360
OG0014134	XP_033139720.1	CARHR243120
OG0014135	XP_009111997.2	CARHR242920
OG0014136	XP_009112968.1	CARHR242350
OG0014137	XP_009114053.1	CARHR242470
OG0014138	XP_009115646.1	CARHR242610
OG0014139	XP_009126233.1	CARHR240180
OG0014140	XP_009125997.2	CARHR240350
OG0014141	XP_009125885.1	CARHR240470
OG0014143	XP_009125740.1	CARHR240590
OG0014144	XP_009125656.1	CARHR240630
OG0014145	XP_009138143.1	CARHR240760
OG0014146	XP_009125426.2	CARHR240800
OG0014147	XP_009125389.1	CARHR240830
OG0014148	XP_009138149.2, XP_009125252.1	CARHR240930
OG0014149	XP_009138154.1	CARHR240980
OG0014150	XP_009124982.1	CARHR241150
OG0014151	XP_009108814.1, XP_009124630.1	CARHR241200
OG0014152	XP_009138169.2, XP_009124357.1	CARHR241230
OG0014153	XP_009138184.1	CARHR160310, CARHR241410
OG0014154	XP_009122349.1	CARHR241520
OG0014155	XP_009108788.1	CARHR241660
OG0014156	XP_009120730.1	CARHR241740
OG0014157	XP_009118740.1	CARHR242020
OG0014158	XP_009117488.1	CARHR242150
OG0014159	XP_009114191.1	CARHR145190
OG0014160	XP_009108925.1, XP_009126932.1	CARHR239350
OG0014161	XP_009138009.1	CARHR239340
OG0014162	XP_009127022.1	CARHR239270
OG0014163	XP_033132370.1	CARHR239150
OG0014164	XP_009140875.1	CARHR256880
OG0014165	XP_009127355.1	CARHR238890
OG0014166	XP_009108959.1	CARHR238830
OG0014167	XP_009108962.1	CARHR238730
OG0014168	XP_009137972.1	CARHR238700
OG0014169	XP_009149885.2	CARHR156350
OG0014170	XP_009143727.1	CARHR129050
OG0014171	XP_009106642.1, XP_009102601.1	CARHR100020
OG0014172	XP_009102539.1	CARHR100200
OG0014173	XP_009105923.1	CARHR065560
OG0014174	XP_009127939.1	CARHR065460
OG0014175	XP_009104857.1	CARHR065400
OG0014176	XP_009105898.1	CARHR065310
OG0014177	XP_009105893.1	CARHR065220
OG0014178	XP_009105886.1	CARHR065120
OG0014179	XP_009105863.1	CARHR064810
OG0014180	XP_009105862.1	CARHR064800
OG0014181	XP_009110117.1, XP_009115559.1	CARHR023590
OG0014182	XP_009110102.1	CARHR023810
OG0014183	XP_009105178.1	CARHR263660
OG0014184	XP_009115492.1	CARHR024260
OG0014185	XP_009115475.1	CARHR024390
OG0014186	XP_009115474.1	CARHR024400
OG0014187	XP_009110033.1	CARHR025160
OG0014188	XP_009115388.1	CARHR025330
OG0014189	XP_009115368.2	CARHR025450
OG0014190	XP_009103087.1	CARHR025680
OG0014191	XP_009109911.1	CARHR025690
OG0014192	XP_009109906.1	CARHR025730, CARHR153660
OG0014193	XP_009117002.1	CARHR123740
OG0014194	XP_009102405.1	CARHR102020
OG0014195	XP_009111316.1	CARHR250320
OG0014196	XP_009128523.1	CARHR250300
OG0014197	XP_009111318.1	CARHR249590
OG0014198	XP_009134448.1	CARHR249610
OG0014199	XP_009134456.1	CARHR249670
OG0014200	XP_009134457.1	CARHR249680
OG0014202	XP_009134465.2	CARHR249880
OG0014203	XP_033135308.1	CARHR249850
OG0014204	XP_009128522.1	CARHR249950
OG0014205	NP_001288912.1	CARHR249960
OG0014206	XP_009111345.1	CARHR249990
OG0014207	XP_009111352.1	CARHR250060
OG0014208	XP_009111354.1	CARHR250090
OG0014210	XP_009111398.2	CARHR249420
OG0014211	XP_009144808.2	CARHR233700
OG0014212	XP_009111420.1	CARHR249170
OG0014213	XP_009134530.1	CARHR248930
OG0014214	XP_009128495.3	CARHR248920
OG0014215	XP_009128490.1	CARHR248730
OG0014216	XP_009134545.1	CARHR248670
OG0014217	XP_033137126.1	CARHR000050, CARHR248570
OG0014218	XP_033137166.1	CARHR248430
OG0014219	XP_009111496.1	CARHR248410
OG0014220	XP_009111497.1	CARHR248400
OG0014221	XP_009134567.1	CARHR248200
OG0014222	XP_009111514.1	CARHR248190
OG0014223	XP_009134019.2	CARHR115950
OG0014224	XP_009140245.1	CARHR115960
OG0014225	XP_009109834.1	CARHR026780
OG0014226	XP_009109898.1	CARHR025830
OG0014227	XP_009107640.2	CARHR035140
OG0014228	XP_009107642.1	CARHR035190
OG0014229	XP_009107643.1	CARHR035220
OG0014230	XP_009142734.1	CARHR234360
OG0014231	XP_009143431.1	CARHR235100
OG0014232	XP_009109135.1, XP_009109137.1	CARHR235210
OG0014233	XP_009143565.1	CARHR235220
OG0014234	XP_009143940.1	CARHR235470
OG0014235	XP_009143951.1	CARHR235480
OG0014236	XP_009144009.2	CARHR235570
OG0014237	XP_009152140.1	CARHR146270
OG0014238	XP_009144190.1	CARHR235820
OG0014239	XP_033143509.1, XP_009144191.1	CARHR235830
OG0014240	XP_009144261.1	CARHR235940
OG0014241	XP_009152139.1	CARHR146280
OG0014242	XP_009152132.2	CARHR146480
OG0014243	XP_009110582.2, XP_033128875.1	CARHR013770
OG0014244	XP_009148645.1	CARHR013850
OG0014247	XP_009149579.1	CARHR021440
OG0014248	XP_009115471.1	CARHR024430
OG0014249	XP_009109894.2, XP_009115339.1	CARHR025890
OG0014250	XP_033136304.1, XP_033130125.1	CARHR026030
OG0014251	XP_009103063.1, XP_009115308.1	CARHR026090
OG0014252	XP_009109880.1	CARHR026160
OG0014253	XP_033132014.1, XP_009109850.1	CARHR026480
OG0014254	XP_009113761.1	CARHR027070
OG0014255	XP_009151451.1, XP_009114859.1	CARHR032150
OG0014258	XP_009112820.1	CARHR046650
OG0014261	XP_009128142.1	CARHR069420
OG0014262	XP_009104659.1, XP_009106342.1	CARHR070320
OG0014263	XP_009104527.1	CARHR073170
OG0014264	XP_009147331.2	CARHR076680
OG0014265	XP_009135268.1, XP_009146562.1	CARHR087510
OG0014267	XP_009145396.1	CARHR098180
OG0014268	XP_033137776.1	CARHR100160
OG0014271	XP_009123240.1	CARHR105930
OG0014273	XP_009102183.2	CARHR109740
OG0014274	XP_009140271.2, XP_009117421.2	CARHR112160
OG0014275	XP_009117297.1, XP_009133991.1	CARHR114360
OG0014276	XP_033136713.1, XP_033145476.1	CARHR114640
OG0014277	XP_009140518.2, XP_033136669.1	CARHR118280
OG0014278	XP_009140739.1	CARHR115130
OG0014280	XP_033143847.1, XP_018513585.1	CARHR124560
OG0014281	XP_009143824.2, XP_009141349.1	CARHR127970
OG0014282	XP_009143691.1, XP_033146334.1	CARHR129380
OG0014283	XP_033147158.1	CARHR129570
OG0014284	XP_009133021.1	CARHR129700
OG0014286	XP_009133446.1	CARHR135740
OG0014287	XP_009114247.1, XP_009101363.2	CARHR143730
OG0014288	XP_009101664.1, XP_009129230.1	CARHR144060
OG0014289	XP_009152168.1	CARHR145890
OG0014290	XP_009129483.1, XP_009152024.1	CARHR147830
OG0014291	XP_009111791.1	CARHR153020
OG0014292	XP_033140739.1	CARHR153030
OG0014293	XP_009151750.1, XP_009129681.1	CARHR153470
OG0014294	XP_018510148.1	CARHR014150
OG0014295	XP_009149882.1	CARHR156360
OG0014296	XP_009115683.1	CARHR159050
OG0014297	XP_018510600.1, XP_009101633.1	CARHR159120
OG0014298	XP_033146088.1, XP_033137106.1	CARHR163750
OG0014299	XP_009116538.1	CARHR169010
OG0014300	XP_009130791.1	CARHR209230
OG0014301	XP_009130863.1, XP_009122902.1	CARHR208150
OG0014302	XP_009125644.1, XP_033137767.1	CARHR207130
OG0014303	XP_009131266.1, XP_009121867.1	CARHR200880
OG0014304	XP_033137548.1, XP_009131457.1	CARHR198020
OG0014306	XP_009151420.1	CARHR259380
OG0014307	XP_009134114.1	CARHR259960
OG0014308	XP_009113530.1	CARHR260210
OG0014309	XP_009108232.1	CARHR255930, CARHR255920
OG0014310	XP_009114514.1	CARHR252490
OG0014311	XP_009105319.1	CARHR249750
OG0014312	XP_018512217.1, XP_009128621.2	CARHR248710
OG0014313	XP_009116435.1, XP_009108748.1	CARHR242720
OG0014314	XP_033143785.1, XP_033130700.1, XP_033130695.1	CARHR238580
OG0014315	XP_009142222.1, XP_009137591.1	CARHR233950
OG0014316	XP_009137570.1	CARHR233540
OG0014317	XP_009131762.2	CARHR225300
OG0014318	XP_009145565.1	CARHR229540
OG0014319	XP_009113943.1	CARHR219080
OG0014320	XP_009124445.1, XP_033132299.1	CARHR217400
OG0014321	XP_033145516.1, XP_033134812.1	CARHR216740
OG0014323	XP_009114392.1	CARHR176240
OG0014324	XP_009123875.1, XP_009114003.1	CARHR180430
OG0014325	XP_018515358.2, XP_009114006.1	CARHR180600
OG0014326	XP_009101822.1	CARHR181150
OG0014327	XP_009151709.1	CARHR182660
OG0014328	XP_009134041.1	CARHR258540
OG0014329	XP_009127354.1	CARHR257840
OG0014330	XP_009132696.1	CARHR257590
OG0014331	XP_009134066.1	CARHR257580
OG0014332	XP_009123765.1	CARHR257480
OG0014333	XP_033141681.1, XP_033138276.1	CARHR264660
OG0014334	XP_009119978.1	CARHR267810
OG0014335	XP_009127066.1, XP_009120007.1	CARHR268130
OG0014336	XP_009130216.1, XP_009151367.1	CARHR276250
OG0014340	XP_009125221.1, XP_009140149.1	CARHR212450
OG0014341	XP_033134423.1, XP_009115268.1	CARHR248980
OG0014342	XP_009152134.1	CARHR146400
OG0014343	XP_009135691.1, XP_009110389.1	CARHR096290
OG0014344	XP_009110720.1, XP_033129283.1	CARHR011860
OG0014346	XP_009106689.1	CARHR073440
OG0014357	XP_033135475.1, XP_033135474.1, XP_009113081.1, XP_009136215.1	CARHR175630
OG0014373	XP_009150293.1	CARHR184560
OG0014374	XP_009150492.1	CARHR154880
OG0014375	XP_009149952.1	CARHR155570
OG0014376	XP_009149947.1	CARHR155610
OG0014377	XP_009149944.1	CARHR155620
OG0014378	XP_009149943.1	CARHR155640
OG0014379	XP_033129993.1	CARHR155860
OG0014380	XP_009127090.1	CARHR267680
OG0014381	XP_009151364.1	CARHR157250
OG0014382	XP_009149817.2	CARHR157200
OG0014383	XP_009149821.1	CARHR157170
OG0014384	XP_009149826.1	CARHR157150
OG0014385	XP_009149829.1	CARHR157110
OG0014386	XP_009149832.1	CARHR157000
OG0014387	XP_009150922.1	CARHR156940
OG0014388	XP_009149861.1	CARHR156640
OG0014389	XP_009149851.2	CARHR156730, CARHR054080
OG0014390	XP_009113794.1	CARHR026710
OG0014391	XP_009149865.1	CARHR156550
OG0014392	XP_033129041.1	CARHR156500
OG0014393	XP_009149871.1	CARHR156480
OG0014394	XP_009101374.1	CARHR143620
OG0014395	XP_009107101.1	CARHR143690
OG0014396	XP_009114207.1	CARHR144730
OG0014397	XP_009140008.1	CARHR261520
OG0014398	XP_009125138.1	CARHR261570
OG0014399	XP_009140002.2	CARHR261620
OG0014400	XP_033144305.1	CARHR238550
OG0014401	XP_009108062.2	CARHR286890
OG0014402	XP_009143561.1	CARHR037200
OG0014403	XP_033141645.1	CARHR195170
OG0014404	XP_033138096.1	CARHR195340
OG0014405	XP_009107540.2	CARHR195520
OG0014406	XP_009107533.1	CARHR195540
OG0014407	XP_009107529.2	CARHR195610
OG0014408	XP_009126188.1	CARHR195750
OG0014409	XP_009131594.1	CARHR195800
OG0014410	XP_009107505.1	CARHR195850
OG0014411	XP_009126173.1	CARHR195970
OG0014412	XP_009121424.1	CARHR196290
OG0014413	XP_033137397.1	CARHR196310
OG0014414	XP_009126141.1	CARHR196350
OG0014415	XP_009126337.1	CARHR196440
OG0014416	XP_018512034.1	CARHR196570
OG0014418	XP_009121512.1	CARHR197160
OG0014419	XP_009111842.1	CARHR183610
OG0014420	XP_009126065.3, XP_009131491.1	CARHR197620
OG0014421	XP_009144429.1	CARHR236120
OG0014422	XP_009126052.1	CARHR197800
OG0014423	XP_009131464.1	CARHR197880
OG0014424	XP_009121581.1	CARHR197960
OG0014425	XP_009126042.1	CARHR198070
OG0014426	XP_009126025.1	CARHR198300
OG0014427	XP_009126023.1	CARHR198320
OG0014428	XP_009126022.2	CARHR198330
OG0014429	XP_009121634.1	CARHR198540
OG0014430	XP_009121647.1	CARHR198630
OG0014431	XP_009121650.1	CARHR198660
OG0014432	XP_009125986.2	CARHR198750
OG0014433	XP_009108085.1	CARHR220030
OG0014434	XP_009121657.1	CARHR198760
OG0014435	XP_009125982.1	CARHR198780
OG0014436	XP_009131414.1	CARHR198800
OG0014437	XP_009121665.1	CARHR198900
OG0014438	XP_018511204.1	CARHR199050
OG0014439	XP_033137808.1	CARHR199120
OG0014440	XP_009131389.2	CARHR199200
OG0014441	XP_033137824.1	CARHR199250
OG0014442	XP_009121701.1	CARHR199280
OG0014443	XP_009121718.2	CARHR199540
OG0014444	XP_009121719.1	CARHR199550
OG0014445	XP_009121722.2	CARHR199600
OG0014446	XP_009125945.1	CARHR199670
OG0014447	XP_009125909.1	CARHR200020
OG0014448	XP_009125906.1	CARHR200030
OG0014449	XP_009131319.1	CARHR200350
OG0014450	XP_033142471.1	CARHR200530
OG0014452	XP_009121857.1, XP_033140893.1	CARHR200770
OG0014453	XP_009121862.1	CARHR200810
OG0014454	XP_009121872.1	CARHR200920
OG0014455	XP_009125851.1	CARHR200960
OG0014456	XP_009121915.1	CARHR201410
OG0014457	XP_009131225.1	CARHR201500
OG0014458	XP_009137800.1	CARHR236360
OG0014459	XP_009121932.1	CARHR201610
OG0014460	XP_009151846.2	CARHR151760
OG0014461	XP_033138548.1	CARHR201900
OG0014462	XP_009121970.1	CARHR201990
OG0014463	XP_009125786.1	CARHR202200
OG0014464	XP_009122000.1	CARHR202250
OG0014465	XP_009122001.1	CARHR202260
OG0014466	XP_009122002.1	CARHR202270
OG0014467	XP_009122011.1	CARHR202350
OG0014468	XP_009122014.1	CARHR202380
OG0014469	XP_009122018.1, XP_009125268.1	CARHR202420
OG0014470	XP_009131173.1	CARHR202620
OG0014471	XP_009125286.1	CARHR202630
OG0014472	XP_009122036.1	CARHR202690
OG0014473	XP_009122041.1	CARHR202740
OG0014474	XP_033145210.1, XP_009131170.2	CARHR202750
OG0014475	XP_009122045.1	CARHR202790
OG0014476	XP_018511090.1	CARHR202920
OG0014477	XP_009122078.1	CARHR203090
OG0014478	XP_009125328.1, XP_009131144.1	CARHR203170
OG0014479	XP_009131142.1	CARHR203180
OG0014480	XP_009122102.1	CARHR203320
OG0014481	XP_009124274.2	CARHR217490
OG0014482	XP_009122527.1	CARHR203760
OG0014483	XP_009122518.1	CARHR203940
OG0014484	XP_009125763.1	CARHR203930
OG0014485	XP_009122494.1	CARHR204250
OG0014486	XP_009122479.1	CARHR204370
OG0014487	XP_009122469.1	CARHR204430
OG0014488	XP_009122449.1	CARHR204570
OG0014489	XP_033144205.1	CARHR101340
OG0014490	XP_009131058.1	CARHR204730
OG0014491	XP_009125725.1	CARHR204780
OG0014493	XP_033144935.1	CARHR205130
OG0014494	XP_009125709.3	CARHR205270
OG0014495	XP_009122324.2	CARHR205560
OG0014496	XP_009130996.1	CARHR205640
OG0014497	XP_009134388.1	CARHR251280
OG0014498	XP_009137498.1	CARHR232510
OG0014499	XP_009138807.1	CARHR232460
OG0014500	XP_009137485.1, XP_009138695.1	CARHR232360
OG0014502	XP_009138537.1	CARHR232190
OG0014503	XP_009138485.1	CARHR232120
OG0014504	XP_009138444.1	CARHR232090
OG0014505	XP_009140622.1	CARHR118540
OG0014506	XP_009150057.2	CARHR154210
OG0014507	XP_009103549.1	CARHR118630
OG0014508	XP_009103553.1	CARHR119010
OG0014509	XP_009103554.1	CARHR118750
OG0014510	XP_009103555.1	CARHR118790
OG0014511	XP_009103557.1	CARHR118930
OG0014512	XP_009106920.1	CARHR118960
OG0014513	XP_009140862.3	CARHR119030
OG0014514	XP_009103561.2	CARHR119040
OG0014515	XP_009140764.1	CARHR119530
OG0014516	XP_009140774.1	CARHR119700
OG0014517	XP_009133901.1	CARHR119920
OG0014518	XP_009140799.2	CARHR119970
