Orthogroup	Brassica_rapa	Euclidium_syriacum
OG0017756	XP_009105141.1	ESY2_g34355_DN2_SP2_c0.t1
OG0017757	XP_009123332.1	ESY2_g34373_DN3_SP0_c0.t1
OG0017758	XP_009127392.1	ESY2_g34374_DN3_SP8_c0.t1
OG0017759	XP_009127400.1	ESY2_g34385_DN3_SP4_c16.t1
OG0017761	XP_009113431.1	ESY2_g34280_DN2_SP0_c0.t1
OG0017762	XP_009113430.1	ESY2_g34279_DN3_SP0_c0.t1
OG0017763	XP_009123458.1	ESY2_g34252_DN3_SP5_c0.t1
OG0017764	XP_009113412.1	ESY2_g34243_DN3_SP0_c0.t1
OG0017765	XP_009131719.1	ESY7_g16913_DN3_SP0_c0.t1
OG0017766	XP_009131705.1	ESY7_g16941_DN1_SP6_c0.t1
OG0017767	XP_009126267.1	ESY7_g17019_DN3_SP8_c0.t1
OG0017768	XP_009120994.1	ESY7_g17065_DN3_SP8_c0.t1
OG0017769	XP_009129804.2	ESY10_g15870_DN3_SP0_c0.t1
OG0017770	XP_009151262.1	ESY10_g15816_DN3_SP3_c0.t1
OG0017771	XP_009111841.1	ESY15_g64784_DN3_SP8_c0.t1
OG0017773	XP_009136660.1	ESY1_g10336_DN3_SP4_c0.t1
OG0017774	XP_009136648.1	ESY1_g10310_DN3_SP1_c0.t1
OG0017776	XP_009149224.1	ESY1_g10129_DN3_SP0_c0.t1
OG0017777	XP_009119759.1	ESY5_g5577_DN3_SP6_c0.t1
OG0017779	XP_033146010.1	ESY5_g5560_DN3_SP0_c0.t1
OG0017780	XP_033137723.1	ESY5_g5536_DN3_SP0_c0.t1
OG0017781	XP_009119730.1	ESY5_g5527_DN3_SP0_c0.t1
OG0017782	XP_009119728.1	ESY5_g5522_DN3_SP8_c0.t1
OG0017783	XP_009140364.2	ESY15_g65036_DN3_SP1_c0.t1
OG0017784	XP_018511169.1	ESY5_g5379_DN3_SP3_c0.t1
OG0017785	XP_009119640.1	ESY5_g5349_DN3_SP0_c0.t1
OG0017786	XP_009111162.1	ESY5_g5215_DN3_SP1_c0.t1
OG0017787	XP_033138357.1	ESY5_g5181_DN3_SP0_c0.t1
OG0017788	XP_009119375.2	ESY5_g5126_DN3_SP8_c0.t1
OG0017789	XP_009118877.2, XP_033138356.1	ESY5_g5085_DN3_SP2_c0.t1
OG0017790	XP_009119340.1	ESY5_g5084_DN3_SP0_c0.t1
OG0017791	XP_009119331.1	ESY5_g5068_DN3_SP0_c0.t1
OG0017792	XP_009118671.1	ESY5_g5065_DN3_SP0_c0.t1
OG0017793	XP_009111120.1	ESY5_g5057_DN3_SP8_c0.t1
OG0017795	XP_009119238.2	ESY5_g4933_DN3_SP0_c13.t1
OG0017796	XP_009119217.1	ESY5_g4898_DN3_SP1_c0.t1
OG0017797	XP_033134019.1, XP_009118870.1	ESY5_g4874_DN3_SP0_c0.t1
OG0017800	XP_009129770.1	ESY5_g4825_DN3_SP3_c0.t1
OG0017801	XP_009118582.1	ESY5_g4795_DN3_SP0_c0.t1
OG0017802	XP_009111041.1	ESY5_g4776_DN3_SP0_c0.t1
OG0017803	XP_009111021.1	ESY5_g4752_DN1_SP0_c0.t1
OG0017805	XP_009119094.1	ESY5_g4723_DN2_SP0_c0.t1
OG0017807	XP_009110998.1	ESY5_g4698_DN3_SP0_c0.t1
OG0017808	XP_009118544.1	ESY5_g4689_DN3_SP4_c0.t1
OG0017811	XP_009118972.1	ESY5_g4548_DN3_SP0_c34.t1
OG0017812	XP_009148024.2	ESY5_g4470_DN3_SP7_c0.t1
OG0017813	XP_033132510.1	ESY5_g4460_DN3_SP1_c0.t1
OG0017814	XP_009118413.1	ESY5_g4456_DN3_SP7_c0.t1
OG0017815	XP_009148093.1	ESY5_g3128_DN3_SP0_c0.t1
OG0017817	XP_033135430.1	ESY5_g3142_DN3_SP3_c0.t1
OG0017818	XP_009148108.2	ESY5_g3151_DN3_SP0_c0.t1
OG0017819	XP_009148166.1	ESY5_g3247_DN3_SP8_c0.t1
OG0017821	XP_009148179.1	ESY5_g3275_DN3_SP5_c0.t1
OG0017822	XP_009110837.1	ESY5_g3277_DN3_SP7_c0.t1
OG0017823	XP_009148235.1	ESY5_g3286_DN3_SP0_c0.t1
OG0017824	XP_009148237.1	ESY5_g3295_DN3_SP3_c0.t1
OG0017825	XP_009110832.1	ESY5_g3299_DN3_SP0_c0.t1
OG0017826	XP_009148288.1	ESY5_g3370_DN2_SP0_c8.t1
OG0017827	XP_009144468.1	ESY5_g3428_DN3_SP5_c0.t1
OG0017828	XP_009144454.2	ESY5_g3457_DN3_SP8_c0.t1
OG0017829	XP_009144444.1	ESY5_g3441_DN3_SP8_c0.t1
OG0017830	XP_009118208.1	ESY5_g3538_DN3_SP8_c0.t1
OG0017831	XP_009148424.1	ESY5_g3543_DN3_SP0_c0.t1
OG0017832	XP_009148420.1	ESY5_g3549_DN3_SP8_c15.t1
OG0017833	XP_009118216.1	ESY5_g3552_DN3_SP7_c0.t1
OG0017834	XP_009118225.1	ESY5_g3577_DN3_SP6_c0.t1
OG0017835	XP_009148466.1	ESY5_g3660_DN2_SP0_c0.t1
OG0017836	XP_033129280.1	ESY5_g3674_DN3_SP0_c0.t1
OG0017837	XP_009118181.2	ESY5_g3700_DN3_SP6_c0.t1
OG0017838	XP_009148626.1	ESY2_g35962_DN3_SP0_c0.t1
OG0017839	XP_009110615.1	ESY5_g3871_DN3_SP6_c0.t1
OG0017840	XP_009110591.1	ESY5_g2620_DN3_SP0_c0.t1
OG0017841	XP_009140603.1	ESY8_g59392_DN2_SP0_c0.t1
OG0017842	XP_033129184.1	ESY5_g2677_DN3_SP0_c21.t1
OG0017844	XP_009148666.1	ESY5_g2708_DN3_SP8_c0.t1
OG0017845	XP_009117946.2	ESY5_g2736_DN3_SP0_c0.t1
OG0017846	XP_009117933.1	ESY5_g2760_DN3_SP0_c0.t1
OG0017847	XP_009117926.1	ESY5_g2768_DN3_SP5_c0.t1
OG0017848	XP_009148817.1	ESY5_g2792_DN3_SP2_c0.t1
OG0017849	XP_009148854.1	ESY5_g2835_DN3_SP0_c0.t1
OG0017850	XP_009148915.1	ESY5_g2902_DN3_SP0_c0.t1
OG0017851	XP_033129102.1	ESY5_g2935_DN3_SP0_c0.t1
OG0017853	XP_009149041.1	ESY5_g3000_DN3_SP5_c0.t1
OG0017854	XP_009117784.1	ESY5_g3003_DN3_SP2_c0.t1
OG0017855	XP_009117769.1	ESY5_g3034_DN3_SP5_c0.t1
OG0017856	XP_009149140.1	ESY5_g4376_DN3_SP0_c0.t1
OG0017857	XP_009149170.1	ESY5_g4348_DN3_SP7_c18.t1
OG0017858	XP_009117665.1	ESY5_g4330_DN3_SP7_c0.t1
OG0017861	XP_009149244.1	ESY5_g4258_DN3_SP8_c19.t1, ESY1_g11810_DN2_SP0_c0.t1
OG0017862	XP_033132673.1	ESY5_g4216_DN3_SP0_c0.t1
OG0017863	XP_009110346.2	ESY5_g4214_DN3_SP0_c0.t1
OG0017864	XP_009149291.1	ESY5_g4195_DN3_SP5_c0.t1
OG0017865	XP_009149299.1	ESY5_g4189_DN3_SP4_c0.t1
OG0017866	XP_009149333.2	ESY5_g4185_DN3_SP0_c0.t1
OG0017867	XP_009117609.1	ESY5_g4188_DN3_SP6_c0.t1
OG0017868	XP_033136616.1	ESY5_g4164_DN3_SP0_c0.t1
OG0017869	XP_009117569.2	ESY5_g4122_DN3_SP2_c0.t1
OG0017871	XP_009110271.1	ESY5_g4050_DN3_SP5_c11.t1
OG0017872	XP_009149459.1	ESY5_g4034_DN3_SP2_c0.t1
OG0017873	XP_009124262.1	ESY17_g39834_DN3_SP0_c0.t1
OG0017875	XP_033129829.1	ESY5_g3893_DN3_SP2_c8.t1
OG0017876	XP_033128799.1	ESY5_g2455_DN2_SP0_c0.t1
OG0017877	XP_009149686.1	ESY5_g2410_DN3_SP0_c0.t1
OG0017878	XP_009149691.1	ESY5_g2405_DN3_SP1_c0.t1
OG0017879	XP_009149693.1	ESY5_g2403_DN2_SP0_c0.t1
OG0017880	XP_009149703.1	ESY5_g2393_DN3_SP8_c0.t1
OG0017882	XP_009145373.1	ESY5_g2347_DN3_SP1_c0.t1
OG0017883	XP_009123121.1	ESY5_g2297_DN2_SP0_c0.t1
OG0017884	XP_009103229.1	ESY5_g2254_DN2_SP0_c0.t1
OG0017885	XP_009110130.1	ESY12_g51599_DN2_SP0_c0.t1
OG0017886	XP_009115603.1	ESY5_g2224_DN3_SP0_c0.t1
OG0017887	XP_009103220.1	ESY5_g2227_DN3_SP0_c0.t1
OG0017888	XP_009110128.1	ESY5_g2207_DN3_SP0_c0.t1
OG0017889	XP_009115589.1	ESY5_g2198_DN3_SP8_c0.t1
OG0017890	XP_009105837.1	ESY2_g35721_DN3_SP8_c0.t1
OG0017891	XP_009105827.1	ESY2_g35710_DN3_SP3_c0.t1
OG0017892	XP_009105805.1	ESY2_g35665_DN3_SP0_c0.t1
OG0017893	XP_033130195.1	ESY2_g35656_DN3_SP8_c0.t1
OG0017895	XP_009105764.1	ESY2_g35626_DN3_SP0_c0.t1
OG0017896	XP_009115563.1	ESY2_g35622_DN3_SP3_c0.t1
OG0017897	XP_009105749.1	ESY2_g35609_DN3_SP8_c0.t1
OG0017898	XP_033130200.1	ESY2_g35600_DN3_SP0_c27.t1
OG0017899	XP_018508240.1	ESY2_g35586_DN3_SP2_c0.t1
OG0017901	XP_009104948.1	ESY2_g35585_DN3_SP7_c0.t1
OG0017902	XP_009105713.2	ESY2_g35564_DN2_SP0_c0.t1
OG0017903	XP_009151458.1	ESY23_g523_DN3_SP8_c0.t1
OG0017906	XP_009123751.1	ESY14_g19794_DN3_SP1_c0.t1
OG0017907	XP_009140102.1	ESY8_g60062_DN3_SP0_c0.t1
OG0017908	XP_009140046.1	ESY8_g60530_DN2_SP0_c0.t1
OG0017910	XP_009123390.1	ESY2_g33686_DN3_SP0_c0.t1
OG0017911	XP_009113085.1	ESY2_g33693_DN3_SP8_c0.t1
OG0017912	XP_009123372.1	ESY2_g33704_DN3_SP0_c0.t1
OG0017914	XP_009123360.1	ESY2_g33729_DN3_SP3_c0.t1
OG0017915	XP_009123355.1	ESY2_g33754_DN2_SP8_c0.t1
OG0017918	XP_009104307.1	ESY2_g33903_DN3_SP4_c0.t1
OG0017919	XP_009104253.1	ESY2_g33914_DN3_SP4_c0.t1
OG0017920	XP_009113153.1	ESY2_g33917_DN3_SP6_c0.t1
OG0017922	XP_009103780.1	ESY2_g33983_DN3_SP0_c0.t1
OG0017923	XP_009113211.1	ESY2_g33987_DN3_SP7_c0.t1
OG0017924	XP_009105154.1	ESY2_g35329_DN3_SP0_c0.t1
OG0017925	XP_033136552.1	ESY2_g34075_DN3_SP0_c0.t1
OG0017926	XP_009113311.1	ESY2_g34086_DN3_SP8_c0.t1
OG0017927	XP_009102642.2	ESY2_g34112_DN3_SP5_c0.t1
OG0017928	XP_009113373.1	ESY2_g34176_DN3_SP3_c0.t1
OG0017929	XP_009127410.1	ESY2_g35330_DN3_SP2_c0.t1
OG0017930	XP_009122974.1	ESY2_g34201_DN3_SP0_c0.t1
OG0017931	XP_009124455.1	ESY2_g34210_DN3_SP0_c0.t1
OG0017932	XP_009112896.1	ESY2_g33333_DN3_SP0_c0.t1, ESY7_g16120_DN2_SP0_c0.t1
OG0017934	XP_009102311.2	ESY3_g29216_DN3_SP0_c0.t1
OG0017935	XP_009132886.1	ESY2_g33246_DN3_SP0_c0.t1
OG0017936	XP_009128885.1	ESY10_g15033_DN3_SP0_c0.t1
OG0017937	XP_009101505.1	ESY10_g15030_DN3_SP0_c0.t1
OG0017938	XP_033136885.1	ESY10_g14983_DN3_SP0_c0.t1
OG0017939	XP_033128244.1	ESY10_g14930_DN3_SP0_c0.t1
OG0017940	XP_009128985.1	ESY10_g14761_DN3_SP0_c0.t1
OG0017941	XP_009102025.1	ESY11_g54977_DN3_SP2_c0.t1
OG0017942	XP_009101698.1	ESY7_g16600_DN3_SP0_c0.t1
OG0017943	XP_009123941.1	ESY7_g16544_DN3_SP3_c0.t1
OG0017944	XP_009114485.1	ESY7_g16514_DN3_SP7_c0.t1
OG0017945	XP_009114498.3	ESY7_g16456_DN3_SP0_c0.t1
OG0017946	XP_009128862.2	ESY4_g24326_DN3_SP8_c0.t1
OG0017948	XP_009128460.1	ESY4_g24429_DN3_SP8_c0.t1
OG0017949	XP_009128448.1	ESY4_g24431_DN3_SP0_c0.t1
OG0017950	XP_009146327.1	ESY2_g38366_DN3_SP2_c0.t1
OG0017951	XP_009146104.1	ESY2_g38361_DN3_SP0_c0.t1
OG0017952	XP_009107646.1	ESY5_g3503_DN3_SP0_c0.t1
OG0017953	XP_009147990.1	ESY2_g38086_DN3_SP4_c0.t1
OG0017954	XP_009107364.1	ESY2_g38037_DN3_SP8_c0.t1
OG0017955	XP_009107354.2	ESY2_g37997_DN3_SP0_c0.t1
OG0017956	XP_009145005.1	ESY2_g38004_DN3_SP4_c0.t1
OG0017957	XP_009147952.1	ESY2_g37958_DN3_SP8_c0.t1
OG0017958	XP_009107331.1	ESY2_g37877_DN3_SP7_c0.t1
OG0017959	XP_009107325.1	ESY2_g37856_DN3_SP1_c13.t1
OG0017960	XP_009106156.2	ESY2_g35966_DN3_SP5_c0.t1
OG0017961	XP_009101960.1	ESY5_g4100_DN3_SP8_c0.t1
OG0017962	XP_009148284.1	ESY4_g26949_DN3_SP0_c0.t1
OG0017963	XP_009109561.1	ESY4_g26940_DN3_SP8_c0.t1
OG0017964	XP_009101941.1	ESY4_g26927_DN3_SP7_c0.t1
OG0017965	XP_009101938.2	ESY4_g26924_DN3_SP0_c0.t1
OG0017966	XP_009109534.1	ESY4_g26899_DN3_SP0_c0.t1
OG0017967	XP_009131015.1	ESY9_g42431_DN3_SP0_c0.t1, ESY4_g26898_DN3_SP0_c0.t1
OG0017968	XP_009109532.1	ESY4_g26894_DN3_SP7_c12.t1
OG0017969	XP_009101929.1	ESY4_g26877_DN3_SP2_c0.t1
OG0017971	XP_009109488.1	ESY4_g26823_DN3_SP3_c0.t1
OG0017972	XP_009125168.1	ESY4_g26750_DN3_SP0_c0.t1
OG0017973	XP_009150083.1	ESY11_g54849_DN3_SP8_c0.t1
OG0017974	XP_009125746.1	ESY4_g26737_DN1_SP0_c0.t1, ESY4_g26738_DN1_SP0_c0.t1
OG0017975	XP_009126827.1	ESY4_g26724_DN3_SP6_c0.t1
OG0017976	XP_009129775.1	ESY4_g26126_DN3_SP1_c0.t1
OG0017977	XP_009129882.1	ESY4_g26661_DN3_SP8_c0.t1
OG0017978	XP_009140741.1	ESY8_g59224_DN2_SP5_c0.t1
OG0017979	XP_009131626.1	ESY4_g26617_DN3_SP0_c0.t1
OG0017981	XP_009138482.1	ESY4_g26462_DN3_SP6_c0.t1
OG0017982	XP_009138476.1	ESY4_g26430_DN3_SP3_c0.t1
OG0017985	XP_009145707.1	ESY4_g26190_DN3_SP0_c0.t1
OG0017986	XP_009138377.1	ESY4_g25356_DN3_SP0_c0.t1
OG0017987	XP_009138348.2	ESY4_g25455_DN3_SP0_c0.t1
OG0017988	XP_033142429.1	ESY4_g25556_DN3_SP0_c0.t1
OG0017989	XP_009113444.1	ESY4_g25654_DN3_SP0_c0.t1
OG0017990	XP_009115453.1	ESY4_g25722_DN3_SP3_c0.t1
OG0017991	XP_009125963.1	ESY4_g25222_DN3_SP8_c0.t1
OG0017992	XP_009143187.1, XP_009142384.1	ESY12_g51783_DN3_SP0_c0.t1
OG0017993	XP_009125447.1	ESY4_g25158_DN3_SP7_c0.t1
OG0017994	XP_033141841.1	ESY4_g26000_DN3_SP2_c0.t1
OG0017995	XP_009121325.1	ESY4_g25862_DN3_SP8_c0.t1
OG0017996	XP_033134034.1	ESY4_g25855_DN2_SP0_c0.t1
OG0017997	XP_033136847.1	ESY4_g25814_DN2_SP0_c0.t1
OG0017998	XP_009119029.1	ESY4_g25787_DN3_SP0_c0.t1
OG0018000	XP_009138044.1	ESY4_g25020_DN3_SP8_c0.t1
OG0018001	XP_009126649.1	ESY4_g25000_DN3_SP8_c0.t1
OG0018002	XP_009108919.1	ESY4_g24931_DN3_SP8_c0.t1
OG0018003	XP_009138015.2	ESY4_g24902_DN2_SP0_c0.t1
OG0018004	XP_009144218.2	ESY4_g23925_DN3_SP0_c0.t1
OG0018005	XP_009127065.1	ESY4_g24871_DN3_SP8_c0.t1
OG0018006	XP_009138003.1	ESY4_g24860_DN3_SP1_c56.t1
OG0018007	XP_009137990.1	ESY4_g24820_DN3_SP0_c0.t1
OG0018008	XP_009127415.1	ESY4_g24746_DN3_SP8_c0.t1
OG0018009	XP_009102561.1	ESY3_g28167_DN3_SP8_c0.t1
OG0018010	XP_009102556.1	ESY3_g28163_DN3_SP3_c0.t1
OG0018011	XP_033144224.1	ESY3_g28094_DN3_SP0_c0.t1
OG0018012	XP_009105929.2	ESY2_g35840_DN3_SP8_c0.t1
OG0018013	XP_009105916.1	ESY2_g35828_DN3_SP6_c0.t1
OG0018014	XP_009105911.1	ESY2_g35820_DN3_SP0_c0.t1
OG0018015	XP_009115480.1	ESY5_g1884_DN3_SP8_c0.t1
OG0018016	XP_009115472.1	ESY5_g1839_DN2_SP0_c0.t1
OG0018018	XP_009103082.1	ESY5_g1238_DN3_SP4_c0.t1
OG0018019	XP_009109192.1	ESY13_g56353_DN1_SP0_c0.t1
OG0018020	XP_009117011.1	ESY8_g59219_DN3_SP7_c0.t1
OG0018021	XP_009117050.1	ESY8_g59309_DN3_SP8_c0.t1
OG0018023	XP_009134490.1	ESY20_g13079_DN3_SP5_c0.t1
OG0018024	XP_009128509.2	ESY20_g13069_DN1_SP0_c0.t1
OG0018026	XP_009111422.1	ESY20_g13026_DN3_SP0_c0.t1
OG0018028	XP_009117454.1, XP_009134016.2	ESY8_g59935_DN3_SP0_c0.t1
OG0018029	XP_009140254.1	ESY8_g59906_DN3_SP0_c0.t1
OG0018030	XP_009109886.1	ESY5_g1208_DN3_SP8_c0.t1
OG0018031	XP_009107645.1	ESY4_g21702_DN3_SP8_c0.t1
OG0018032	XP_009142811.1	ESY16_g62404_DN3_SP0_c21.t1
OG0018033	XP_009143075.2	ESY16_g62324_DN3_SP7_c0.t1
OG0018034	XP_009143377.1	ESY16_g62238_DN3_SP0_c0.t1
OG0018035	XP_009143332.1	ESY16_g62250_DN3_SP2_c0.t1
OG0018036	XP_009143519.1	ESY16_g62192_DN3_SP8_c0.t1
OG0018037	XP_033132922.1	ESY16_g62190_DN3_SP0_c0.t1
OG0018038	XP_009143663.2	ESY16_g62154_DN3_SP0_c0.t1
OG0018039	XP_018513704.1	ESY4_g23811_DN3_SP0_c0.t1
OG0018043	XP_009119550.1	ESY5_g5179_DN3_SP0_c0.t1
OG0018044	XP_009148226.2	ESY5_g3136_DN2_SP0_c0.t1
OG0018045	XP_009148305.2	ESY5_g3381_DN2_SP0_c18.t1
OG0018046	XP_009118205.1	ESY5_g3531_DN3_SP0_c0.t1
OG0018047	XP_009110635.1	ESY5_g3830_DN3_SP8_c0.t1
OG0018048	XP_009123152.1, XP_009137055.1	ESY5_g2659_DN2_SP0_c0.t1
OG0018049	XP_009134145.2, XP_009134612.1	ESY7_g17545_DN2_SP0_c0.t1
OG0018050	XP_009110324.1, XP_009149359.1	ESY5_g4160_DN2_SP0_c17.t1
OG0018051	XP_009103196.1	ESY5_g2132_DN3_SP8_c0.t1
OG0018052	XP_009115438.1	ESY5_g1703_DN3_SP0_c0.t1
OG0018053	XP_009115409.3	ESY5_g1504_DN2_SP0_c0.t1
OG0018054	XP_033136776.1	ESY5_g1357_DN3_SP0_c0.t1
OG0018056	XP_009107977.1	ESY16_g61664_DN3_SP1_c0.t1
OG0018057	XP_009107484.1	ESY2_g36436_DN3_SP0_c0.t1
OG0018058	XP_009111402.1	ESY9_g42918_DN3_SP0_c13.t1
OG0018060	XP_009124432.1	ESY14_g21436_DN3_SP0_c0.t1
OG0018061	XP_009123535.1	ESY1_g11241_DN3_SP0_c0.t1
OG0018063	XP_018510210.1	ESY2_g33338_DN2_SP0_c0.t1
OG0018064	XP_009109987.1	ESY4_g25951_DN3_SP0_c0.t1
OG0018067	XP_009105144.1	ESY2_g34363_DN3_SP8_c0.t1
OG0018068	XP_009105153.1	ESY2_g35331_DN3_SP8_c0.t1
OG0018069	XP_009124152.1	ESY2_g35290_DN3_SP1_c0.t1
OG0018070	XP_009127484.1	ESY2_g35247_DN3_SP0_c0.t1
OG0018071	XP_009127598.1	ESY2_g34505_DN1_SP0_c0.t1
OG0018072	XP_009127617.1	ESY2_g34486_DN2_SP0_c0.t1
OG0018073	XP_009127667.1, XP_033130286.1	ESY2_g34414_DN2_SP0_c0.t1
OG0018074	XP_009105481.2	ESY2_g35396_DN3_SP0_c4.t1
OG0018075	XP_009127843.1	ESY2_g35637_DN3_SP0_c0.t1
OG0018076	XP_009105868.1	ESY2_g35755_DN3_SP0_c0.t1
OG0018077	XP_033131347.1	ESY2_g34903_DN3_SP0_c0.t1
OG0018078	XP_009106064.1, XP_009128025.1	ESY2_g34923_DN3_SP0_c0.t1
OG0018079	XP_009104765.1	ESY2_g34966_DN3_SP0_c0.t1
OG0018081	XP_033131189.1	ESY2_g34767_DN2_SP0_c0.t1, ESY2_g34771_DN3_SP0_c0.t1
OG0018082	XP_033131943.1	ESY11_g54613_DN3_SP0_c0.t1, ESY3_g31134_DN2_SP0_c0.t1, ESY8_g59311_DN1_SP0_c0.t1
OG0018083	XP_009106524.1	ESY2_g35030_DN3_SP0_c0.t1
OG0018084	XP_009106632.1	ESY2_g36778_DN2_SP0_c0.t1
OG0018085	XP_009128415.1	ESY2_g36595_DN3_SP0_c0.t1, ESY18_g63335_DN3_SP0_c0.t1
OG0018086	XP_009134645.1	ESY3_g32547_DN3_SP0_c0.t1
OG0018088	XP_009147064.1	ESY3_g31361_DN3_SP0_c0.t1
OG0018089	XP_009124692.1	ESY3_g30138_DN3_SP0_c0.t1
OG0018090	XP_009113565.1	ESY3_g29724_DN3_SP0_c0.t1
OG0018091	XP_009145891.1	ESY3_g29671_DN2_SP2_c0.t1
OG0018092	XP_009145844.1	ESY3_g29597_DN3_SP0_c0.t1
OG0018093	XP_009145839.2	ESY3_g29549_DN3_SP0_c0.t1
OG0018094	XP_009102626.1	ESY3_g28453_DN3_SP0_c0.t1
OG0018095	XP_009135858.1	ESY3_g28396_DN3_SP0_c0.t1
OG0018096	XP_009136110.1	ESY3_g27521_DN3_SP0_c0.t1
OG0018099	XP_009123213.1	ESY11_g53481_DN3_SP0_c0.t1
OG0018103	XP_033130720.1	ESY11_g53965_DN3_SP0_c0.t1
OG0018104	XP_009112497.1	ESY11_g54320_DN2_SP0_c0.t1
OG0018105	XP_018508780.1	ESY11_g54971_DN3_SP2_c0.t1
OG0018106	XP_009101988.1, XP_033136501.1	ESY11_g54995_DN2_SP0_c0.t1
OG0018107	XP_033145420.1, XP_033135411.1	ESY8_g59706_DN1_SP0_c0.t1
OG0018108	XP_009140376.1	ESY8_g59662_DN3_SP4_c0.t1
OG0018109	XP_009140377.1	ESY8_g59660_DN3_SP0_c0.t1
OG0018110	XP_009140395.1	ESY8_g59644_DN3_SP2_c0.t1
OG0018112	XP_009140454.1	ESY8_g59592_DN3_SP0_c0.t1
OG0018113	XP_033145481.1, XP_033136719.1	ESY8_g59575_DN3_SP0_c0.t1
OG0018114	XP_009140468.1	ESY2_g34377_DN3_SP1_c0.t1
OG0018115	XP_009117273.1	ESY8_g59546_DN3_SP0_c0.t1
OG0018116	XP_018513857.1	ESY7_g16709_DN3_SP0_c0.t1
OG0018117	XP_009140509.1	ESY8_g59514_DN3_SP8_c16.t1
OG0018118	XP_009117244.1	ESY8_g59486_DN2_SP0_c0.t1
OG0018119	XP_018513698.1	ESY8_g59461_DN3_SP7_c0.t1
OG0018120	XP_009140597.1	ESY8_g59397_DN2_SP0_c0.t1
OG0018121	XP_009117087.1	ESY8_g59384_DN2_SP0_c0.t1
OG0018122	XP_009117081.1	ESY8_g59376_DN2_SP0_c0.t1
OG0018123	XP_009133964.1	ESY8_g59282_DN2_SP0_c10.t1
OG0018126	XP_009141646.1	ESY9_g44791_DN2_SP0_c0.t1
OG0018127	XP_033135663.1	ESY7_g17518_DN2_SP0_c0.t1
OG0018128	XP_009142052.1	ESY12_g51301_DN3_SP0_c0.t1
OG0018129	XP_033148409.1	ESY9_g43411_DN2_SP0_c0.t1, ESY12_g51690_DN3_SP0_c0.t1
OG0018130	XP_009101361.1	ESY10_g14654_DN3_SP0_c0.t1
OG0018131	XP_033129029.1, XP_033139717.1	ESY8_g59364_DN1_SP0_c0.t1
OG0018132	XP_009129244.1	ESY10_g14629_DN3_SP8_c0.t1
OG0018134	XP_033139718.1	ESY10_g14528_DN3_SP0_c0.t1
OG0018135	XP_009129181.1	ESY10_g14502_DN3_SP0_c0.t1
OG0018136	XP_009101259.1	ESY10_g14387_DN3_SP8_c0.t1
OG0018137	XP_009129109.1	ESY10_g14324_DN3_SP6_c0.t1
OG0018138	XP_009152095.1	ESY10_g13994_DN3_SP0_c0.t1
OG0018141	XP_009151948.1	ESY21_g55849_DN3_SP6_c0.t1
OG0018143	XP_009111809.2, XP_009151749.1	ESY2_g35158_DN2_SP0_c0.t1
OG0018144	XP_033140513.1, XP_033129758.1	ESY2_g35161_DN2_SP0_c0.t1
OG0018145	XP_018510179.2	ESY4_g26631_DN3_SP0_c0.t1
OG0018146	XP_033128015.1	ESY7_g19184_DN1_SP0_c0.t1
OG0018149	XP_033147815.1	ESY3_g31562_DN3_SP2_c0.t1
OG0018150	XP_009150086.1	ESY2_g33652_DN3_SP0_c0.t1
OG0018152	XP_009149813.3	ESY16_g62431_DN2_SP0_c0.t1
OG0018153	XP_009150170.1	ESY1_g9310_DN3_SP6_c0.t1
OG0018154	XP_033139998.1	ESY1_g9838_DN3_SP0_c0.t1
OG0018156	XP_033137114.1	ESY1_g10409_DN3_SP0_c0.t1
OG0018157	XP_033146539.1	ESY1_g10776_DN3_SP1_c0.t1
OG0018158	XP_009125521.1, XP_009130783.1	ESY7_g19216_DN3_SP0_c0.t1
OG0018159	XP_009122350.1	ESY7_g18522_DN3_SP0_c0.t1
OG0018160	XP_033138665.1	ESY7_g18633_DN3_SP4_c16.t1
OG0018161	XP_009122069.1	ESY7_g18003_DN3_SP0_c0.t1
OG0018162	XP_033145402.1	ESY7_g19121_DN3_SP0_c0.t1, ESY7_g19125_DN2_SP0_c0.t1, ESY1_g12043_DN2_SP0_c0.t1
OG0018163	XP_009121967.1	ESY7_g18164_DN3_SP0_c0.t1
OG0018164	XP_009132239.2	ESY7_g17628_DN3_SP0_c0.t1
OG0018165	XP_009125983.1	ESY7_g17593_DN2_SP0_c0.t1
OG0018166	XP_033138811.1	ESY7_g16916_DN3_SP0_c0.t1
OG0018167	XP_009126859.1	ESY6_g49295_DN3_SP0_c0.t1
OG0018169	XP_009124771.1	ESY19_g41704_DN3_SP0_c0.t1
OG0018171	XP_009134141.1	ESY19_g41485_DN3_SP0_c0.t1
OG0018172	XP_009134177.2	ESY25_g62757_DN3_SP8_c0.t1
OG0018173	XP_033140713.1	ESY18_g63914_DN3_SP0_c0.t1
OG0018174	XP_018513306.1	ESY20_g13148_DN3_SP0_c11.t1, ESY20_g13149_DN3_SP0_c11.t1
OG0018176	XP_009102260.1	ESY4_g26813_DN3_SP0_c0.t1
OG0018177	XP_009113576.1	ESY4_g25655_DN3_SP4_c0.t1
OG0018178	XP_009121393.1	ESY4_g25863_DN3_SP7_c0.t1
OG0018179	XP_018514301.2	ESY4_g24936_DN3_SP0_c0.t1
OG0018180	XP_009128466.1	ESY4_g24417_DN3_SP0_c0.t1
