Orthogroup	Brassica_rapa	Eutrema_salsugineum
OG0016353	XP_009110475.1	XP_006416888.1
OG0016354	XP_009148961.1	XP_024008291.1
OG0016355	XP_009139720.1	XP_006395965.1
OG0016356	XP_009149047.1	XP_006416851.1
OG0016357	XP_009149050.1	XP_006416848.1
OG0016358	XP_009149069.1	XP_006416825.1
OG0016359	XP_009117765.2	XP_006416817.1
OG0016360	XP_009110450.1	XP_006416813.2
OG0016361	XP_009117755.1	XP_006416802.1
OG0016362	XP_009149099.1	XP_024008703.1
OG0016363	XP_009149102.1	XP_006416795.1
OG0016364	XP_009149105.1	XP_006416793.1
OG0016365	XP_009110431.1	XP_006416755.1
OG0016366	XP_009110429.1	XP_006416745.1
OG0016368	XP_009149165.1, XP_009110423.1	XP_006416731.1
OG0016369	XP_033132690.1, XP_033128970.1	XP_006416728.1
OG0016370	XP_009118900.1	XP_006402188.1
OG0016371	XP_009110417.1	XP_006416724.1
OG0016372	XP_009149178.1	XP_006416718.2
OG0016373	XP_009129835.1	XP_024007204.1
OG0016374	XP_009149193.1	XP_006416703.1
OG0016375	XP_009149196.1	XP_024008695.1
OG0016376	XP_009149198.1	XP_006416698.1
OG0016377	XP_009149204.1	XP_024009083.1
OG0016378	XP_033130086.1, XP_033133187.1	XP_006416691.1
OG0016379	XP_009117654.1	XP_006416687.1
OG0016380	XP_009110390.1	XP_006416669.1
OG0016382	XP_009110388.1	XP_006416668.1
OG0016384	XP_009149256.2	XP_024008504.1
OG0016385	XP_009110367.1	XP_006416644.1
OG0016386	XP_009110364.1	XP_006416641.1
OG0016387	XP_009110363.1	XP_006416639.1
OG0016388	XP_009149262.1	XP_006416637.1
OG0016389	XP_009149264.1	XP_006416632.2
OG0016390	XP_009149270.1	XP_006416625.1
OG0016391	XP_009124059.1	XP_024010487.1
OG0016392	XP_033138422.1, XP_018513412.1	XP_024012643.1
OG0016393	XP_009117602.1	XP_006416578.1
OG0016394	XP_033132823.1	XP_006416567.1
OG0016395	XP_009110320.1	XP_006416563.1
OG0016396	XP_009110308.1	XP_006416547.1
OG0016397	XP_009149385.1	XP_024008813.1
OG0016398	XP_009117563.1	XP_006416534.1, XP_006418764.2
OG0016399	XP_009149391.1	XP_006416529.2
OG0016400	XP_009110286.1	XP_006416521.1
OG0016401	XP_009149406.1	XP_006416519.1
OG0016402	XP_009149415.1	XP_024009208.1
OG0016403	XP_009149420.1	XP_024008657.1
OG0016404	XP_009149435.1	XP_006416500.2
OG0016405	XP_033129205.1	XP_024008265.1
OG0016406	XP_033128820.1	XP_006416461.1
OG0016407	XP_009102406.1	XP_006418611.1
OG0016408	XP_009103365.1	XP_006416441.1
OG0016409	XP_033130590.1	XP_024009197.1
OG0016410	XP_009103357.1	XP_006416431.1
OG0016411	XP_009149628.1	XP_006416388.1
OG0016412	XP_033129914.1	XP_006416384.1
OG0016413	XP_033131042.1	XP_006416354.1
OG0016414	XP_033128012.1	XP_006416336.1
OG0016415	XP_033128965.1	XP_006416316.1
OG0016416	XP_009140483.1	XP_006404853.1
OG0016417	XP_009149671.1	XP_006416290.1
OG0016418	XP_009149672.1	XP_006416289.1
OG0016419	XP_009149676.1	XP_024008891.1
OG0016420	XP_009149680.1	XP_006416282.1
OG0016421	XP_033132247.1	XP_024008117.1
OG0016422	XP_009149678.1	XP_024008118.1
OG0016423	XP_009149694.1	XP_006416269.1
OG0016424	XP_009149695.1	XP_006416268.2
OG0016425	XP_009149698.1	XP_024008180.1
OG0016426	XP_009149702.2	XP_006416264.1
OG0016427	XP_009103259.1, XP_009145371.1	XP_006416227.1
OG0016428	XP_009103254.1, XP_009145368.1	XP_006416224.1
OG0016429	XP_009145366.1	XP_006416222.1
OG0016430	XP_018514568.1	XP_006416197.1
OG0016431	XP_009123120.1	XP_006416195.1
OG0016432	XP_009123116.1	XP_006416189.1
OG0016433	XP_009115625.1	XP_006416188.1
OG0016434	XP_033134593.1	XP_006416181.2
OG0016435	XP_009115610.1	XP_024008600.1
OG0016436	NP_001288824.1	XP_006416160.1
OG0016438	XP_009115596.1	XP_024008267.1
OG0016439	XP_009115569.1	XP_006416132.1
OG0016440	XP_033130852.1	XP_006416128.1
OG0016441	XP_009105848.1	XP_006390733.1
OG0016442	XP_009105839.1	XP_024007505.1
OG0016443	XP_009105832.1	XP_006390747.1
OG0016444	XP_009105830.1	XP_006390749.1
OG0016445	XP_009105824.1	XP_006390759.1
OG0016446	XP_009105817.1	XP_006390764.1
OG0016447	XP_018508573.1	XP_006390765.1
OG0016448	XP_033130212.1	XP_006390769.1
OG0016449	XP_009105811.1	XP_006390772.1
OG0016450	XP_033130266.1	XP_006390788.1
OG0016451	XP_009105792.1	XP_006390790.1
OG0016452	XP_009105789.1	XP_006390793.1
OG0016453	XP_009129549.1	XP_006393685.1
OG0016454	XP_033141925.1	XP_006390801.1
OG0016455	XP_009127845.1	XP_006390804.1
OG0016456	XP_009105777.1	XP_006390805.1
OG0016458	XP_009105757.1	XP_006390825.1
OG0016459	XP_009105735.1	XP_024012574.1
OG0016460	XP_009105728.1	XP_006390864.1
OG0016461	XP_009127807.1	XP_006390873.1
OG0016462	XP_009127788.1	XP_024009526.1
OG0016463	XP_009104964.1	XP_006390913.1
OG0016464	XP_033130237.1	XP_006390922.1
OG0016465	XP_009105685.1	XP_006390925.1
OG0016466	XP_009105680.1	XP_006390929.1
OG0016467	XP_033136200.1	XP_006415148.1
OG0016468	XP_033132256.1	XP_006415147.1
OG0016469	XP_009114848.1	XP_024008188.1
OG0016470	XP_009107963.1	XP_024008222.1
OG0016471	XP_009124372.1, XP_009107959.1	XP_006415121.1
OG0016472	XP_009123749.1	XP_024009006.1
OG0016473	XP_033135497.1	XP_006415111.1, XP_006415114.1
OG0016474	XP_009114808.2	XP_006415109.1
OG0016476	XP_009112942.1	XP_024015677.1
OG0016477	XP_033136352.1	XP_006391747.1
OG0016478	XP_009112747.1	XP_006391748.1
OG0016479	XP_009134060.1	XP_024012557.1
OG0016480	XP_009112985.1	XP_006391785.1
OG0016481	XP_009113032.1	XP_006391715.1
OG0016482	XP_009113041.1	XP_024015569.1
OG0016483	XP_033143544.1	XP_006391818.1
OG0016484	XP_009113045.1	XP_006391823.1
OG0016485	XP_009113048.1	XP_006391824.1
OG0016486	XP_009113050.1	XP_006391825.1
OG0016488	XP_009113053.2	XP_006391827.1
OG0016489	XP_033134784.1	XP_006391855.1
OG0016490	XP_009113074.1	XP_006391865.1
OG0016491	XP_009151422.1	XP_006397315.1
OG0016492	XP_033135774.1	XP_006391948.1
OG0016493	XP_009113360.1, XP_009105767.1	XP_006391955.1
OG0016494	XP_009113116.1	XP_006391966.1
OG0016495	XP_009124638.2	XP_006391989.1
OG0016496	XP_009113138.1	XP_006392008.1
OG0016497	XP_009113588.1	XP_006397122.1
OG0016499	XP_009104481.1	XP_006392029.2
OG0016500	XP_009104461.1	XP_024004100.1
OG0016501	XP_009104349.1	XP_006392061.1
OG0016502	XP_009123495.1	XP_006392105.1
OG0016503	XP_009113185.1	XP_024013652.1
OG0016504	XP_018510951.1	XP_006392143.1
OG0016505	XP_009103823.1	XP_006392152.1
OG0016506	XP_009113209.1	XP_006392163.1
OG0016507	XP_009113213.1	XP_024004010.1
OG0016508	XP_009113218.1	XP_006392177.1
OG0016509	XP_009119359.1	XP_006405973.1
OG0016510	XP_033131863.1	XP_006392187.1
OG0016511	XP_009113257.1	XP_006392190.1
OG0016512	NP_001288895.1	XP_006392220.1
OG0016513	XP_009103213.1	XP_006392225.1
OG0016514	XP_009113285.1	XP_006392247.1
OG0016515	XP_009103028.1	XP_006392274.1
OG0016516	XP_009102905.1	XP_024004915.1
OG0016517	XP_009143855.1	XP_006413043.1
OG0016518	XP_009113307.1	XP_006392287.1
OG0016519	XP_009113319.1	XP_024004449.1
OG0016520	XP_009113320.1	XP_006392202.1
OG0016521	XP_009102692.1	XP_024015246.1
OG0016522	XP_009124462.1	XP_006392326.1
OG0016523	XP_009113333.1	XP_006392342.1
OG0016524	XP_009113351.1	XP_006392386.1
OG0016525	XP_009113353.1	XP_006392382.1
OG0016526	XP_009105133.1	XP_006392024.1, XP_024014157.1
OG0016527	XP_009113356.1	XP_006392394.1
OG0016528	XP_009113378.2	XP_006392401.1
OG0016529	XP_009113369.2	XP_006392408.1
OG0016530	XP_009122981.1	XP_006392430.1
OG0016531	XP_009122983.1	XP_024015521.1
OG0016532	XP_009113393.1	XP_006392442.1
OG0016533	XP_009122988.1	XP_006392453.1
OG0016534	XP_009122993.1	XP_006392459.1
OG0016535	XP_018511309.1, XP_009113398.2	XP_024004938.1
OG0016536	XP_009113402.1	XP_006392464.1
OG0016537	XP_009112803.1	XP_024003729.1
OG0016538	XP_009112815.1	XP_006391655.1
OG0016540	XP_009129777.1	XP_006395073.1
OG0016541	XP_009112821.1	XP_024004749.1
OG0016542	XP_018510635.1	XP_006391622.1
OG0016543	XP_009112836.1	XP_006391617.1
OG0016544	XP_009112837.1	XP_006391616.1
OG0016545	XP_009124666.1	XP_006391609.1
OG0016547	XP_009112847.1	XP_006391598.1
OG0016548	XP_009114221.1	XP_006391589.1
OG0016549	XP_009114354.1	XP_006398333.1
OG0016550	XP_009101518.2	XP_006398334.1
OG0016551	XP_009101325.1	XP_024007189.1
OG0016552	XP_009114323.2, XP_033136834.1	XP_006398377.1
OG0016553	XP_009101481.1	XP_006398379.2
OG0016554	XP_009101424.1	XP_006398437.1
OG0016555	XP_009101385.1	XP_006398481.1
OG0016556	XP_009101383.1	XP_006398483.1
OG0016557	XP_009113890.1	XP_006398115.1
OG0016558	XP_009101641.1	XP_024011117.1
OG0016559	XP_009101643.1	XP_006398103.1
OG0016560	XP_033142989.1	XP_024005414.1
OG0016561	XP_009101687.1	XP_006398089.1
OG0016562	XP_009101713.1	XP_006403103.2
OG0016563	XP_033129294.1, XP_033129293.1	XP_006395728.1
OG0016564	XP_009114493.1	XP_006396620.1
OG0016565	XP_009114519.2	XP_006396642.1
OG0016566	XP_009114525.1	XP_024010026.1
OG0016567	XP_009128855.1	XP_006412852.1
OG0016568	XP_009109029.1	XP_024004610.1
OG0016569	XP_009137852.1	XP_006412824.1
OG0016570	XP_009137860.1	XP_006412813.1
OG0016571	XP_009137866.1	XP_006412812.1
OG0016572	XP_009149958.2	XP_006404445.2
OG0016573	XP_009151641.1	XP_006395187.2
OG0016574	XP_009146264.1	XP_006414370.2
OG0016575	XP_033147967.1	XP_006393502.1
OG0016576	XP_009147998.1	XP_006393479.1
OG0016577	XP_009147995.1	XP_006393478.1
OG0016578	XP_009147994.1	XP_006393476.1
OG0016579	XP_009145015.1	XP_024005950.1
OG0016581	XP_009107361.1	XP_006393420.1
OG0016582	XP_009147955.1	XP_006393385.2
OG0016583	XP_009147936.1	XP_006393338.1
OG0016584	XP_033133509.1	XP_006393321.1
OG0016585	XP_009144991.3	XP_006393308.1
OG0016586	XP_009108193.1	XP_006396953.1
OG0016587	XP_009144990.1	XP_006393299.1
OG0016588	XP_009147910.2	XP_006393273.2, XP_006393280.1
OG0016589	XP_009148212.2	XP_006393258.1
OG0016590	XP_009107301.1	XP_006393256.1
OG0016591	XP_009107300.1	XP_006393255.1
OG0016592	XP_033132906.1	XP_006393254.1
OG0016593	XP_009107296.1	XP_006393251.2
OG0016594	XP_009144975.1	XP_024006192.1
OG0016595	XP_018508884.1	XP_024011019.1
OG0016596	XP_033131378.1	XP_006390364.1
OG0016597	XP_009104738.1	XP_006390370.1
OG0016598	XP_009124989.1	XP_024005192.1
OG0016599	XP_033137105.1, XP_009137090.1	XP_006411598.1
OG0016600	XP_009101457.1	XP_006394459.2
OG0016601	XP_009133360.1	XP_006411599.2
OG0016602	XP_009101951.1	XP_006411618.2
OG0016603	XP_009101950.1	XP_006411620.1
OG0016604	XP_009109558.1	XP_006395043.1
OG0016605	XP_009109555.1	XP_006411624.1
OG0016606	XP_009101946.1	XP_006411625.1
OG0016607	XP_009109553.1	XP_006411638.1
OG0016608	XP_009109552.2	XP_006411640.1
OG0016609	XP_009109537.1	XP_006411654.1
OG0016610	XP_009109536.1	XP_006411655.1
OG0016611	XP_009109535.1	XP_006411656.1
OG0016612	XP_009119419.2	XP_006411657.1
OG0016613	XP_009136626.1	XP_006411678.1
OG0016614	XP_009145337.2	XP_006411696.1
OG0016615	XP_009109481.1	XP_006411725.1
OG0016616	XP_009101886.1	XP_006411731.2
OG0016617	XP_009101881.2	XP_006411735.1
OG0016618	XP_009109472.1	XP_006411741.1
OG0016619	XP_009109460.1	XP_006411754.1
OG0016620	XP_009109453.1	XP_006411763.1
OG0016621	XP_009126909.1	XP_006411767.1
OG0016622	XP_009127547.1	XP_006411775.1
OG0016623	XP_009109436.2	XP_006411780.1
OG0016624	XP_033132964.1	XP_006411783.1
OG0016625	XP_009128515.1	XP_024005274.1
OG0016626	XP_009138550.2	XP_006411786.1
OG0016627	XP_009138545.1	XP_006411798.1, XP_006404949.1
OG0016628	XP_033140662.1, XP_033140670.1	XP_006411809.1
OG0016629	XP_009139691.1	XP_006411817.1
OG0016630	XP_009131836.1	XP_006411831.1
OG0016631	XP_009132152.1	XP_006411837.1
OG0016632	XP_009138533.2	XP_006411851.1
OG0016633	XP_009138512.1	XP_024005383.1
OG0016634	XP_009137560.1	XP_006411907.1
OG0016635	XP_009137739.1	XP_006411910.1
OG0016636	XP_009138470.1	XP_006411923.1
OG0016638	XP_009109347.1	XP_006411949.1
OG0016639	XP_009141323.1	XP_006411953.1
OG0016640	XP_018511219.1	XP_006411955.1
OG0016641	XP_009141493.1	XP_006411956.1
OG0016642	XP_033144271.1	XP_006411957.1
OG0016643	XP_009141825.1	XP_006411961.1
OG0016644	XP_009144397.2, XP_009138427.1	XP_006411997.1
OG0016645	XP_009138423.1	XP_006412003.1
OG0016646	XP_009144816.1	XP_006412005.1
OG0016647	XP_009146238.2	XP_024005640.1
OG0016648	XP_009147305.1	XP_024004592.1
OG0016649	XP_009138407.1	XP_024005494.1
OG0016650	XP_009147422.1	XP_024005770.1
OG0016651	XP_009138403.1	XP_006412030.1
OG0016652	XP_009148286.3	XP_006412038.1
OG0016653	XP_033142588.1	XP_006412041.1
OG0016654	XP_009138394.1	XP_006412046.1
OG0016655	XP_033132977.1	XP_006412050.1
OG0016656	XP_009126121.1	XP_006412483.1
OG0016657	XP_009150416.1	XP_006412061.1
OG0016658	XP_033133048.1	XP_006412078.1
OG0016659	XP_009138382.1	XP_024005481.1
OG0016660	XP_009151519.1	XP_006412085.1
OG0016661	XP_009101983.1	XP_006412105.1
OG0016662	XP_009102146.2, XP_009109293.1	XP_006412106.1
OG0016663	XP_009102464.2	XP_024005241.1
OG0016664	XP_009108619.1	XP_006412128.1
OG0016665	XP_033142623.1	XP_024010655.1
OG0016666	XP_009103156.1	XP_006412119.1
OG0016667	XP_009102734.1	XP_006412113.1
OG0016668	XP_009104931.1	XP_024005102.1
OG0016669	XP_033142435.1	XP_006412204.1
OG0016670	XP_009138307.1	XP_006412205.1
OG0016671	XP_009111793.1	XP_006412216.1
OG0016672	XP_009113781.2	XP_006412238.1
OG0016673	XP_009114233.1	XP_006412244.1
OG0016674	NP_001288985.1	XP_006412252.1
OG0016675	XP_009126132.1	XP_006412485.1
OG0016676	XP_033135307.1	XP_024005132.1
OG0016677	XP_009134052.1	XP_006402147.1
OG0016678	XP_009134053.1	XP_006402145.2, XP_006392081.2
OG0016679	XP_009125724.1	XP_024005703.1
OG0016680	XP_009108830.1	XP_006412431.1
OG0016681	XP_009125275.1	XP_006412415.1
OG0016682	XP_009125264.1	XP_006412412.1
OG0016683	XP_009138178.1	XP_024005650.1
OG0016684	XP_033131881.1	XP_006393876.1
OG0016685	XP_009122119.1	XP_006412355.1
OG0016686	XP_009122015.1	XP_006412354.1
OG0016687	XP_009121783.1	XP_006412352.1
OG0016688	XP_009121901.1	XP_006412351.1
OG0016689	XP_009127702.1	XP_006391059.1
OG0016690	XP_009121487.1	XP_006412348.1
OG0016691	XP_033140781.1	XP_006395388.1
OG0016692	XP_009121254.1	XP_006412345.1
OG0016693	XP_033140206.1, XP_009137767.2	XP_024005611.1
OG0016694	XP_009118392.1	XP_006412294.1
OG0016695	XP_009126406.1	XP_006412519.1
OG0016696	XP_009137446.1	XP_006413425.1
OG0016697	XP_009126418.2	XP_024004669.1
OG0016698	XP_009138055.1	XP_006412535.1
OG0016699	XP_009138053.1	XP_006412537.1
OG0016700	XP_009126559.2	XP_006412539.1
OG0016701	XP_009108901.1	XP_006412552.1
OG0016702	XP_009138038.1	XP_006412551.1
OG0016703	XP_009126746.1	XP_006412571.1
OG0016704	XP_033140148.1	XP_006412986.1
OG0016705	XP_009126994.1	XP_006412594.1
OG0016706	XP_009127161.1	XP_024005264.1
OG0016707	XP_009137999.1	XP_024005430.1
OG0016708	XP_009127174.1	XP_006412617.1
OG0016709	XP_009108951.1	XP_006412633.1
OG0016710	XP_009127366.1	XP_006412645.1
OG0016711	XP_009137976.1	XP_006412660.1
OG0016712	XP_009137971.1	XP_006412664.1
OG0016713	XP_009127486.1	XP_006412666.2
OG0016714	XP_009149878.1	XP_024013479.1
OG0016715	XP_009149881.2	XP_006404351.2
OG0016716	XP_009102564.1	XP_024009228.1
OG0016717	XP_009106233.1, XP_009102553.2	XP_024009743.1
OG0016718	XP_009106072.1	XP_024009546.1
OG0016719	XP_009102538.1	XP_024009539.1
OG0016720	XP_009105931.1	XP_006390634.1
OG0016721	XP_009105907.1	XP_006390652.1
OG0016722	XP_009104855.1	XP_006390653.1
OG0016723	XP_009127895.1	XP_006390707.1
OG0016724	XP_009110114.1	XP_006416117.1
OG0016725	XP_033134620.1	XP_006416081.1
OG0016726	XP_009103160.2	XP_006416059.1
OG0016727	XP_009115482.1	XP_006416034.1
OG0016728	XP_009115476.1	XP_006416030.1
OG0016729	XP_009103113.1	XP_006415967.1
OG0016730	XP_009110034.1, XP_009115413.1	XP_024007725.1
OG0016731	XP_009115406.2	XP_006415954.1
OG0016732	XP_009115389.1	XP_006415943.1
OG0016733	XP_009115364.1	XP_006415925.1
OG0016734	XP_009115356.1	XP_006415913.1
OG0016735	XP_009134458.1	XP_006396396.1
OG0016736	XP_009134474.1	XP_024009803.1
OG0016737	XP_009134487.2	XP_024009965.1
OG0016738	XP_009111400.1	XP_006396320.1
OG0016739	XP_009111411.1	XP_024009807.1
OG0016740	XP_009111417.1	XP_006396304.1
OG0016741	XP_009111430.1	XP_024009785.1
OG0016742	XP_018512448.1	XP_024009784.1
OG0016743	XP_009111477.1	XP_006396247.1
OG0016745	XP_009111506.1	XP_006396220.1
OG0016746	XP_033129190.1	XP_006390441.1
OG0016747	XP_009111520.1	XP_006396207.1
OG0016748	XP_033143422.1	XP_006396205.1
OG0016749	XP_009134022.2	XP_006404530.1
OG0016750	XP_009107386.1	XP_024013865.1
OG0016751	XP_009105730.1	XP_006404534.2
OG0016752	XP_033135822.1, XP_009134013.1	XP_006404541.1
OG0016753	XP_009134015.1	XP_006404542.1
OG0016754	XP_009121118.2	XP_006409311.1
OG0016755	XP_009113812.2	XP_006415816.1
OG0016756	XP_009109899.1	XP_006415892.1
OG0016757	XP_009137584.1	XP_024004692.1
OG0016758	XP_009142555.1	XP_006413160.1
OG0016759	XP_009142743.1	XP_024005174.1
OG0016760	XP_009137654.1	XP_006413082.1
OG0016761	XP_009143867.2	XP_024005087.1
OG0016762	XP_009143973.1	XP_006413029.1
OG0016763	XP_009143986.1	XP_006413028.1
OG0016764	XP_009137689.1	XP_006413026.1
OG0016765	XP_009109121.1	XP_024005279.1
OG0016766	XP_033133052.1	XP_006413004.1
OG0016767	XP_009144161.1	XP_024005815.1
OG0016768	XP_009137770.1	XP_006412982.1
OG0016769	XP_009109098.1	XP_006412969.1
OG0016770	XP_009129046.1	XP_006395649.1
OG0016771	XP_033138237.1	XP_024008674.1
OG0016772	XP_009118511.1	XP_006417722.1
OG0016773	XP_009148899.2	XP_006416941.1
OG0016774	XP_033134435.1	XP_024008057.1
OG0016775	XP_009103245.1	XP_006416210.2
OG0016777	XP_009115532.2	XP_006416087.1
OG0016778	XP_009115502.1, XP_009103158.1	XP_006416057.1
OG0016780	XP_009103120.1	XP_006415993.1
OG0016781	XP_033134029.1, XP_009103111.1	XP_006415962.1
OG0016782	XP_009109903.1	XP_006415900.1
OG0016783	XP_009115302.1, XP_009103061.1	XP_024008420.1
OG0016784	XP_009113759.1	XP_006415753.1
OG0016785	XP_009109798.2	XP_006415752.1
OG0016786	XP_009113757.1	XP_006415751.1
OG0016787	XP_009129034.2	XP_006395627.1
OG0016787	XP_009140526.1	XP_006414967.1
OG0016788	XP_009115043.1	XP_024007962.1
OG0016789	XP_009115006.1	XP_006415355.1
OG0016790	XP_033146824.1	XP_024009018.1
OG0016794	XP_009144919.1, XP_009147777.1	XP_024006251.1
OG0016795	XP_033147024.1	XP_006392589.1
OG0016797	XP_009105188.2	XP_006391346.1
OG0016798	XP_009105189.1	XP_006391347.1
OG0016801	XP_009106254.1	XP_024012727.1
OG0016802	XP_009106267.1	XP_006390234.1
OG0016803	XP_018508679.1	XP_006390102.1
OG0016804	XP_009126526.2	XP_024006444.1, XP_024008780.1
OG0016805	XP_009122661.1	XP_006407513.1
OG0016806	XP_033137369.1	XP_006407257.1
OG0016808	XP_009135670.1, XP_018514713.1	XP_006406414.1
OG0016809	XP_009102625.1	XP_006406035.1
OG0016810	XP_033130359.1	XP_006418817.2
OG0016811	XP_009136178.1	XP_024009597.1
OG0016812	XP_009136186.1	XP_006396101.1
OG0016814	XP_009136234.1	XP_006409672.1
OG0016815	XP_009102329.2	XP_006409602.1
OG0016816	XP_033132019.1, XP_033144402.1	XP_024016610.1
OG0016817	XP_009112458.1, XP_009121079.1	XP_006409245.1
OG0016818	XP_009102295.1	XP_006409215.1
OG0016819	XP_033130883.1, XP_009112651.1	XP_006408944.2
OG0016820	XP_009117442.2, XP_033145945.1	XP_006404547.1
OG0016821	XP_009117361.2	XP_006404644.1
OG0016822	XP_033145425.1, XP_009117336.1	XP_006404738.2
OG0016823	XP_009140525.1	XP_006404924.1
OG0016824	XP_009140537.1	XP_006404956.1
OG0016825	XP_033145270.1, XP_033145842.1, XP_009117223.1, XP_009140856.1, XP_033146660.1	XP_024014007.1
OG0016826	XP_009117048.1	XP_006405155.1
OG0016827	XP_009140728.2	XP_006408862.1
OG0016828	XP_009141035.1	XP_006410063.1
OG0016829	XP_009132765.1, XP_018514392.1	XP_006410228.1
OG0016830	XP_033143735.1	XP_024004218.1
OG0016831	XP_009141337.1, XP_009143837.2	XP_006410513.1
OG0016832	XP_009133049.1	XP_006410755.2
OG0016833	XP_033147441.1, XP_033145128.1	XP_006410781.1
OG0016835	XP_009141791.1	XP_006411136.1
OG0016836	XP_009133664.1, XP_009143001.1	XP_006397599.1
OG0016837	XP_009149892.1	XP_006404358.1
OG0016838	XP_009143208.1	XP_006397789.1
OG0016839	XP_009142492.1, XP_009118155.1	XP_006397988.2
OG0016840	XP_009101309.1	XP_006395857.1
OG0016841	XP_033139872.1	XP_006395668.1
OG0016842	XP_009129040.1, XP_009152126.1	XP_006395639.1
OG0016843	XP_009152077.2, XP_009129566.1	XP_006395584.1
OG0016844	XP_009129359.1, XP_009129360.1, XP_009111606.2	XP_006395346.1
OG0016845	XP_009129674.1, XP_009111803.1, XP_009151759.1	XP_006395259.1
OG0016846	XP_033141326.1	XP_024006853.1
OG0016847	XP_033138656.1	XP_006400696.1
OG0016849	XP_009150275.1, XP_009150295.1	XP_006404466.1
OG0016850	XP_009150299.1	XP_024013723.1
OG0016851	XP_009150167.1, XP_033128510.1	XP_006419053.1
OG0016852	XP_009150363.2	XP_006418884.1
OG0016853	XP_009149957.1, XP_009150549.1	XP_024013770.1
OG0016854	XP_009150239.1, XP_009149933.1	XP_006404416.1
OG0016855	XP_009150233.1	XP_006404375.1
OG0016856	XP_009136530.1	XP_006404080.1
OG0016857	XP_009115732.1	XP_006404010.1
OG0016858	XP_033137084.1, XP_033144801.1	XP_006403804.2
OG0016859	XP_009139420.2	XP_006403697.1
OG0016861	XP_033142502.1	XP_006399723.1
OG0016862	XP_009120823.1	XP_006400593.2
OG0016863	XP_009151002.1	XP_006394730.2
OG0016864	XP_009134143.1	XP_006397190.2
OG0016865	XP_009128735.1	XP_006397126.1
OG0016866	XP_009128702.1	XP_024009880.1
OG0016867	XP_009108181.1	XP_006396925.1
OG0016868	XP_033134824.1	XP_024010102.1
OG0016869	XP_009134399.1	XP_006396504.1
OG0016870	XP_009134349.1	XP_006396570.1
OG0016871	XP_009133442.1, XP_009101928.1	XP_006411674.1
