Orthogroup	Brassica_oleracea	Cardamine_glauca
OG0015888	XP_013602635.1	Cg006G245190
OG0015889	XP_013585078.1	Cg006G245220
OG0015890	XP_013585079.1	Cg006G245230
OG0015891	XP_013631644.1	Cg006G245300
OG0015892	XP_013585429.1	Cg006G245380
OG0015893	XP_013605600.1	Cg006G245440
OG0015894	XP_013606867.1	Cg008G294020
OG0015895	XP_013612196.1	Cg008G294760
OG0015896	XP_013609725.1	Cg008G294610
OG0015897	XP_013611514.1	Cg008G294370
OG0015898	XP_013629217.1	Cg008G294300
OG0015899	XP_013606358.1	Cg008G294220
OG0015900	XP_013606175.1	Cg008G294870
OG0015901	XP_013620501.1	Cg008G294970
OG0015902	XP_013611507.1	Cg008G295000
OG0015903	XP_013618364.1	Cg008G295810
OG0015904	XP_013630512.1	Cg008G295730
OG0015905	XP_013613097.1	Cg008G295660
OG0015906	XP_013621084.1	Cg008G295570
OG0015907	XP_013622975.1	Cg008G295440
OG0015908	XP_013613144.1	Cg008G296200
OG0015909	XP_013606680.1	Cg008G296550
OG0015910	XP_013630535.1	Cg004G117660
OG0015911	XP_013611216.1	Cg008G296430
OG0015912	XP_013613043.1	Cg008G296780
OG0015913	XP_013621676.1	Cg008G296890
OG0015914	XP_013618222.1	Cg008G297070
OG0015915	XP_013611201.1	Cg008G297130
OG0015916	XP_013619599.1	Cg008G297170
OG0015917	XP_013618498.1	Cg008G297520
OG0015918	XP_013612332.1	Cg008G297660
OG0015919	XP_013607368.1	Cg008G297640
OG0015920	XP_013618368.1	Cg008G297740
OG0015921	XP_013609488.1	Cg008G297860
OG0015922	XP_013611613.1	Cg008G297930
OG0015923	XP_013613095.1	Cg008G297950
OG0015924	XP_013619509.1	Cg008G298230
OG0015925	XP_013608582.1	Cg008G298320
OG0015926	XP_013608396.1	Cg008G298550
OG0015927	XP_013608395.1	Cg008G298560
OG0015928	XP_013628231.1	Cg008G298700
OG0015929	XP_013628230.1	Cg008G298730
OG0015930	XP_013604962.1	Cg006G237420
OG0015931	XP_013611638.1	Cg008G299010
OG0015932	XP_013612800.1	Cg008G299120
OG0015933	XP_013613674.1	Cg008G299130
OG0015934	XP_013608948.1	Cg008G299200
OG0015935	XP_013620546.1	Cg008G299610
OG0015936	XP_013599187.1	Cg008G305970
OG0015937	XP_013599274.1	Cg008G306270
OG0015939	XP_013597129.1	Cg008G306360
OG0015940	XP_013609016.1	Cg008G306760
OG0015941	XP_013607126.1	Cg008G306910
OG0015942	XP_013592956.1	Cg008G307050
OG0015943	XP_013592955.1	Cg008G307060
OG0015944	XP_013606398.1, XP_013593644.1	Cg008G307450
OG0015945	XP_013619884.1, XP_013597221.1	Cg008G308000
OG0015946	XP_013608987.1	Cg002G058120
OG0015947	XP_013598614.1	Cg008G308050
OG0015948	XP_013585897.1	Cg001G014370
OG0015949	XP_013614996.1	Cg008G309070, Cg008G310710
OG0015950	XP_013598685.1	Cg008G309640, Cg008G311470
OG0015951	XP_013612393.1	Cg008G312080
OG0015952	XP_013593545.1	Cg008G312600
OG0015953	XP_013594237.1	Cg008G312290
OG0015954	XP_013611192.1	Cg008G297110
OG0015955	XP_013630136.1	Cg008G287680
OG0015956	XP_013619730.1	Cg008G287720
OG0015957	XP_013621985.1	Cg008G293970
OG0015958	XP_013610136.1	Cg008G293960
OG0015959	XP_013609638.1	Cg008G287610
OG0015961	XP_013595467.1	Cg008G313620
OG0015962	XP_013588393.1	Cg006G204560
OG0015963	XP_013593961.1	Cg008G313350
OG0015964	XP_013609015.1	Cg008G287180
OG0015966	XP_013620420.1	Cg008G286940
OG0015967	XP_013610058.1	Cg008G286890
OG0015968	XP_013609778.1	Cg008G286760
OG0015969	XP_013606634.1	Cg008G286740
OG0015970	XP_013608920.1	Cg008G286720
OG0015971	XP_013611870.1	Cg008G286610
OG0015972	XP_013608729.1	Cg008G286590
OG0015973	XP_013621981.1	Cg008G286540
OG0015974	XP_013606203.1	Cg008G286490
OG0015975	XP_013611520.1	Cg008G286470
OG0015976	XP_013605961.1	Cg008G286210
OG0015977	XP_013630780.1, XP_013624207.1	Cg004G131290
OG0015978	XP_013613332.1	Cg008G286080
OG0015979	XP_013612575.1	Cg008G286010
OG0015980	XP_013623050.1	Cg008G285950
OG0015981	XP_013611008.1	Cg008G285750
OG0015982	XP_013604761.1	Cg006G228900
OG0015983	XP_013613046.1	Cg008G285470
OG0015984	XP_013629460.1	Cg008G285350
OG0015985	XP_013628919.1	Cg008G285250
OG0015986	XP_013597101.1	Cg008G305790
OG0015987	XP_013598375.1	Cg008G305770
OG0015988	XP_013596354.1	Cg008G305730
OG0015989	XP_013614297.1	Cg008G305610
OG0015990	XP_013593501.1	Cg008G304920
OG0015991	XP_013594037.1	Cg008G304780
OG0015992	XP_013596400.1	Cg008G304570
OG0015993	XP_013593305.1	Cg008G304520
OG0015994	XP_013596902.1	Cg008G304470
OG0015995	XP_013618372.1	Cg008G304400
OG0015996	XP_013598624.1	Cg008G304030
OG0015997	XP_013597551.1	Cg008G304060
OG0015998	XP_013606276.1	Cg008G304190
OG0015999	XP_013618329.1	Cg008G304200
OG0016000	XP_013616616.1, XP_013595020.1	Cg008G303790
OG0016001	XP_013609769.1	Cg008G303730
OG0016002	XP_013599219.1	Cg008G303530
OG0016003	XP_013593491.1	Cg008G303490
OG0016004	XP_013609040.1	Cg008G303410
OG0016005	XP_013595292.1	Cg004G143650
OG0016006	XP_013598327.1	Cg008G303230
OG0016007	XP_013599082.1	Cg008G303170
OG0016008	XP_013595209.1	Cg008G302850
OG0016009	XP_013599226.1	Cg008G302780
OG0016010	XP_013597476.1	Cg003G108640
OG0016011	XP_013597473.1	Cg003G108660
OG0016012	XP_013597474.1	Cg002G071790
OG0016013	XP_013620466.1	Cg003G108850
OG0016014	XP_013594210.1	Cg003G109090
OG0016015	XP_013606856.1	Cg003G109110
OG0016016	XP_013597616.1	Cg003G109310
OG0016017	XP_013607043.1	Cg003G109400
OG0016018	XP_013630682.1	Cg003G109830
OG0016019	XP_013630352.1	Cg003G109870
OG0016020	XP_013629844.1	Cg003G110020
OG0016021	XP_013623687.1	Cg003G110120
OG0016022	XP_013627224.1	Cg003G110130
OG0016023	XP_013629618.1	Cg003G110350
OG0016024	XP_013630686.1	Cg003G110410
OG0016025	XP_013627693.1	Cg003G110530
OG0016026	XP_013626297.1	Cg003G110730
OG0016027	XP_013611845.1	Cg003G110820
OG0016028	XP_013608993.1	Cg003G110900
OG0016029	XP_013616255.1	Cg003G106360
OG0016030	XP_013613311.1	Cg003G106200
OG0016031	XP_013611405.1	Cg003G106130
OG0016032	XP_013611407.1	Cg003G106120
OG0016033	XP_013611402.1	Cg003G106060
OG0016034	XP_013612468.1	Cg003G106020
OG0016035	XP_013612026.1	Cg003G105820
OG0016036	XP_013616398.1	Cg003G105800
OG0016037	XP_013605704.1	Cg002G055520
OG0016038	XP_013599553.1	Cg002G055590
OG0016039	XP_013598820.1	Cg002G055760
OG0016040	XP_013595717.1	Cg002G056090
OG0016041	XP_013616888.1	Cg002G056400
OG0016042	XP_013590409.1	Cg002G056440
OG0016043	XP_013603964.1	Cg002G056480
OG0016044	XP_013599488.1	Cg002G056680
OG0016045	XP_013594105.1	Cg002G056780
OG0016046	XP_013599096.1	Cg002G056870
OG0016047	XP_013604994.1	Cg002G057140
OG0016048	XP_013600130.1	Cg002G057220
OG0016049	XP_013630266.1	Cg002G057270
OG0016050	XP_013599438.1	Cg008G304210
OG0016051	XP_013625986.1	Cg002G057580
OG0016052	XP_013603672.1	Cg002G057830
OG0016053	XP_013605140.1	Cg002G057920
OG0016054	XP_013602380.1	Cg002G057930
OG0016055	XP_013585371.1	Cg006G216540
OG0016056	XP_013599555.1	Cg002G058510
OG0016057	XP_013602358.1	Cg002G058540
OG0016058	XP_013605180.1	Cg002G058570
OG0016059	XP_013625231.1	Cg002G058650, Cg002G058630
OG0016060	XP_013602976.1	Cg002G058730
OG0016061	XP_013604335.1	Cg002G058780
OG0016062	XP_013626184.1	Cg003G110830
OG0016064	XP_013604541.1	Cg002G058910
OG0016065	XP_013604321.1	Cg002G058990
OG0016066	XP_013629960.1	Cg002G059080
OG0016067	XP_013625548.1	Cg002G059140
OG0016068	XP_013628696.1	Cg002G059230
OG0016069	XP_013630012.1	Cg002G059350
OG0016070	XP_013630119.1	Cg002G059420
OG0016071	XP_013621734.1	Cg002G059430
OG0016072	XP_013623336.1	Cg002G059630
OG0016073	XP_013630641.1	Cg002G059670
OG0016074	XP_013630643.1	Cg002G059680
OG0016075	XP_013622462.1	Cg002G059690
OG0016076	XP_013630713.1	Cg002G059740
OG0016077	XP_013628322.1	Cg002G060060
OG0016078	XP_013625282.1	Cg002G060200
OG0016079	XP_013603209.1	Cg002G060260
OG0016080	XP_013638549.1	Cg002G060700
OG0016081	XP_013625649.1	Cg002G061490
OG0016082	XP_013622843.1	Cg002G062030
OG0016083	XP_013627421.1	Cg002G062090
OG0016084	XP_013625709.1	Cg002G063570
OG0016085	XP_013623257.1	Cg002G064580
OG0016086	XP_013627998.1	Cg002G064660
OG0016087	XP_013630164.1	Cg002G064820
OG0016088	XP_013611085.1	Cg002G064850
OG0016089	XP_013614076.1	Cg002G072660
OG0016090	XP_013586241.1	Cg002G066290
OG0016091	XP_013604819.1, XP_013585204.1	Cg006G243780
OG0016092	XP_013592808.1	Cg007G268300
OG0016093	XP_013592606.1	Cg007G267410
OG0016094	XP_013616249.1	Cg007G268080
OG0016095	XP_013589972.1	Cg007G268330
OG0016096	XP_013591896.1	Cg007G267880
OG0016097	XP_013590283.1	Cg007G268840
OG0016098	XP_013588322.1	Cg007G269060
OG0016099	XP_013626043.1	Cg004G128240
OG0016100	XP_013620298.1	Cg007G268920
OG0016101	XP_013619123.1	Cg007G269160
OG0016102	XP_013592596.1	Cg007G269220
OG0016103	XP_013592594.1	Cg007G269230
OG0016104	XP_013592303.1	Cg007G269300
OG0016105	XP_013621546.1	Cg007G269310
OG0016106	XP_013591642.1	Cg007G269750
OG0016107	XP_013591377.1	Cg007G269560
OG0016108	XP_013591375.1	Cg007G269550
OG0016109	XP_013589957.1	Cg007G269850
OG0016110	XP_013592786.1	Cg007G269860
OG0016111	XP_013616554.1	Cg007G269980
OG0016112	XP_013591089.1	Cg007G270280
OG0016113	XP_013590025.1	Cg007G270410
OG0016114	XP_013591292.1	Cg007G270490
OG0016115	XP_013589762.1	Cg007G270610
OG0016116	XP_013592638.1	Cg007G270670
OG0016117	XP_013594995.1, XP_013617901.1	Cg008G305850
OG0016118	XP_013592565.1	Cg007G271080
OG0016119	XP_013590223.1	Cg007G271110
OG0016120	XP_013592633.1	Cg007G271270
OG0016121	XP_013588217.1	Cg007G271370
OG0016122	XP_013615948.1	Cg007G271620
OG0016123	XP_013617206.1	Cg007G271640
OG0016124	XP_013592550.1	Cg007G271760
OG0016125	XP_013590037.1	Cg007G271790
OG0016126	XP_013592157.1	Cg007G271830
OG0016127	XP_013592647.1	Cg007G271920
OG0016128	XP_013591783.1	Cg007G271990
OG0016129	XP_013591788.1	Cg007G272030
OG0016130	XP_013593255.1	Cg007G272070
OG0016131	XP_013588070.1	Cg007G272080
OG0016132	XP_013591769.1	Cg007G272110
OG0016133	XP_013591768.1	Cg007G272120
OG0016134	XP_013590234.1	Cg007G272160
OG0016135	XP_013592358.1	Cg007G272180
OG0016136	XP_013619114.1	Cg007G272490
OG0016137	XP_013620155.1	Cg007G278760
OG0016138	XP_013588029.1	Cg007G278650
OG0016139	XP_013588003.1	Cg007G278620
OG0016140	XP_013588632.1	Cg007G278550
OG0016141	XP_013592343.1	Cg007G278290
OG0016142	XP_013618012.1	Cg007G278260
OG0016143	XP_013618408.1	Cg007G278090
OG0016144	XP_013588685.1	Cg007G278020
OG0016145	XP_013592820.1	Cg007G277890
OG0016146	XP_013614945.1	Cg007G277550
OG0016147	XP_013588772.1, XP_013592878.1	Cg007G277410, Cg007G277420
OG0016148	XP_013592234.1	Cg007G277340
OG0016149	XP_013588657.1	Cg007G277260
OG0016150	XP_013590123.1	Cg007G277210
OG0016151	XP_013629077.1	Cg004G144910
OG0016152	XP_013591075.1	Cg007G277140
OG0016153	XP_013592505.1	Cg007G277120
OG0016154	XP_013591530.1	Cg007G277060
OG0016155	XP_013591529.1	Cg007G277050
OG0016156	XP_013590339.1	Cg007G276880
OG0016157	XP_013589691.1	Cg007G276860
OG0016158	XP_013591828.1	Cg007G276760
OG0016159	XP_013589868.1	Cg007G276710
OG0016160	XP_013591587.1	Cg007G276440
OG0016161	XP_013620923.1	Cg007G276210
OG0016162	XP_013587917.1	Cg007G276190
OG0016163	XP_013592748.1	Cg007G276130
OG0016164	XP_013600008.1	Cg006G203490
OG0016165	XP_013592188.1	Cg007G276010
OG0016166	XP_013590953.1	Cg007G275990
OG0016167	XP_013592530.1	Cg007G275950
OG0016168	XP_013590354.1	Cg007G275750
OG0016169	XP_013587817.1	Cg007G275560
OG0016170	XP_013592727.1	Cg007G275470
OG0016171	XP_013591657.1	Cg007G275390
OG0016172	XP_013589745.1	Cg007G275350
OG0016173	XP_013587929.1	Cg007G275260
OG0016174	XP_013587885.1	Cg007G275160
OG0016175	XP_013621658.1	Cg007G275110
OG0016176	XP_013616862.1	Cg007G275100
OG0016177	XP_013591987.1	Cg007G275040
OG0016178	XP_013592860.1	Cg007G275000
OG0016179	XP_013591350.1	Cg007G274770
OG0016180	XP_013591352.1	Cg007G274760
OG0016181	XP_013620745.1	Cg007G274710
OG0016182	XP_013588027.1	Cg007G274510
OG0016183	XP_013591084.1	Cg007G274430
OG0016185	XP_013588522.1	Cg007G274060
OG0016186	XP_013615920.1	Cg007G273820
OG0016187	XP_013588849.1	Cg007G273780
OG0016188	XP_013591983.1	Cg007G273760
OG0016189	XP_013613913.1	Cg007G273600
OG0016190	XP_013616336.1	Cg007G273580
OG0016191	XP_013591715.1	Cg007G273550
OG0016192	XP_013618330.1	Cg007G273530
OG0016193	XP_013592823.1	Cg007G273500
OG0016194	XP_013588209.1	Cg007G273430
OG0016195	XP_013588115.1	Cg007G273160
OG0016196	XP_013621469.1	Cg007G273010
OG0016197	XP_013592127.1	Cg007G272980
OG0016198	XP_013592563.1	Cg007G272960
OG0016199	XP_013621061.1	Cg007G279460
OG0016200	XP_013588742.1	Cg007G279570
OG0016201	XP_013588617.1	Cg007G279580
OG0016202	XP_013590217.1	Cg007G279610
OG0016203	XP_013587955.1	Cg007G279660
OG0016205	XP_013591405.1	Cg007G280210
OG0016206	XP_013591125.1	Cg007G280360
OG0016207	XP_013621321.1	Cg007G280470
OG0016208	XP_013616487.1	Cg007G281330
OG0016209	XP_013590201.1	Cg007G281340
OG0016210	XP_013591199.1	Cg007G281440
OG0016211	XP_013588257.1	Cg007G281460
OG0016212	XP_013591427.1	Cg007G281510
OG0016213	XP_013592249.1	Cg007G281660
OG0016214	XP_013592154.1	Cg007G281750
OG0016215	XP_013590434.1	Cg007G281800
OG0016216	XP_013631529.1	Cg007G281810
OG0016217	XP_013592058.1	Cg007G281820
OG0016218	XP_013585576.1	Cg004G128530
OG0016219	XP_013611157.1	Cg004G128700
OG0016220	XP_013586311.1	Cg004G128910
OG0016221	XP_013610993.1	Cg004G128960
OG0016222	XP_013583875.1	Cg004G129410
OG0016223	XP_013599348.1	Cg004G147300, Cg004G129550
OG0016224	XP_013610820.1	Cg004G129570
OG0016225	XP_013584221.1	Cg004G129670
OG0016226	XP_013610680.1	Cg004G129970
OG0016227	XP_013610615.1	Cg004G130290
OG0016228	XP_013583383.1	Cg004G130870
OG0016229	XP_013622138.1	Cg004G130990
OG0016230	XP_013583999.1	Cg004G131220
OG0016231	XP_013586463.1	Cg004G131770
OG0016233	XP_013589452.1	Cg004G132110
OG0016234	XP_013609927.1	Cg004G132280
OG0016235	XP_013587633.1	Cg004G132310
OG0016236	XP_013586918.1	Cg004G132570
OG0016237	XP_013587152.1	Cg004G132640
OG0016238	XP_013586602.1	Cg004G132650
OG0016239	XP_013584412.1	Cg004G132660
OG0016240	XP_013638168.1	Cg004G132690
OG0016242	XP_013583796.1	Cg004G132990
OG0016243	XP_013609553.1	Cg004G133210
OG0016244	XP_013587750.1	Cg004G133360
OG0016245	XP_013586864.1	Cg004G133370
OG0016246	XP_013586584.1	Cg004G133410
OG0016247	XP_013616086.1	Cg004G133450
OG0016248	XP_013639707.1	Cg004G133480
OG0016249	XP_013620647.1	Cg004G133660
OG0016250	XP_013629140.1	Cg004G133900
OG0016251	XP_013613833.1	Cg004G133990
OG0016252	XP_013628752.1	Cg004G134020
OG0016253	XP_013584057.1	Cg004G134110
OG0016254	XP_013587741.1	Cg004G134450
OG0016255	XP_013586454.1	Cg004G134500
OG0016256	XP_013638626.1	Cg004G134570
OG0016257	XP_013586840.1	Cg004G134620
OG0016258	XP_013613957.1	Cg004G134680
OG0016259	XP_013585450.1	Cg004G135030
OG0016260	XP_013629343.1	Cg004G135180
OG0016261	XP_013584436.1	Cg004G135330
OG0016262	XP_013639014.1	Cg004G135560
OG0016264	XP_013629438.1	Cg004G135780
OG0016265	XP_013585639.1	Cg004G135860
OG0016266	XP_013623296.1, XP_013594355.1	Cg004G136370
OG0016267	XP_013623295.1	Cg004G136390
OG0016268	XP_013589515.1	Cg004G136480
OG0016269	XP_013608344.1	Cg004G136570
OG0016270	XP_013586941.1	Cg004G136590, Cg004G136580
OG0016271	XP_013636780.1	Cg004G136690
OG0016272	XP_013618351.1	Cg004G137360
OG0016273	XP_013606831.1	Cg007G248220
OG0016274	XP_013613984.1	Cg004G137590
OG0016275	XP_013608162.1	Cg004G137610
OG0016276	XP_013587571.1	Cg004G137690
OG0016277	XP_013630596.1	Cg004G142660
OG0016278	XP_013592804.1	Cg004G138610
OG0016279	XP_013586569.1	Cg004G138480
OG0016280	XP_013639232.1	Cg004G138390
OG0016281	XP_013583799.1	Cg004G139190
OG0016282	XP_013585583.1	Cg004G139430
OG0016283	XP_013607479.1	Cg004G139670
OG0016284	XP_013593098.1	Cg004G140530
OG0016285	XP_013588419.1	Cg004G140680
OG0016286	XP_013596972.1, XP_013625608.1	Cg004G140950
OG0016287	XP_013596865.1	Cg004G141590
OG0016288	XP_013594610.1	Cg004G141770
OG0016289	XP_013609968.1	Cg004G141790
OG0016290	XP_013595766.1	Cg004G141820
OG0016291	XP_013621187.1	Cg004G142340
OG0016292	XP_013594036.1	Cg004G142470
OG0016293	XP_013615069.1	Cg004G142540
OG0016294	XP_013634076.1	Cg005G187790
OG0016295	XP_013627742.1	Cg004G142850
OG0016296	XP_013597572.1	Cg004G142790
OG0016297	XP_013597796.1	Cg004G142950
OG0016298	XP_013593560.1	Cg004G143370
OG0016299	XP_013593662.1	Cg004G143240
OG0016300	XP_013629381.1	Cg004G144530
OG0016301	XP_013598657.1	Cg004G144030
OG0016302	XP_013595337.1	Cg004G146780
OG0016303	XP_013621080.1	Cg003G099360
OG0016304	XP_013630042.1	Cg004G147930
OG0016305	XP_013630707.1	Cg004G146510
OG0016306	XP_013625330.1	Cg004G145700
OG0016307	XP_013612460.1	Cg004G147900
OG0016308	XP_013597132.1	Cg004G147040
OG0016309	XP_013626832.1	Cg004G148070
OG0016310	XP_013622945.1	Cg004G148170
OG0016311	XP_013626209.1	Cg004G148180
OG0016312	XP_013615029.1	Cg004G148200
OG0016313	XP_013626666.1	Cg004G148250
OG0016314	XP_013608939.1	Cg004G148260
OG0016315	XP_013592607.1	Cg004G148350
OG0016316	XP_013622125.1	Cg004G148380
OG0016317	XP_013623210.1	Cg004G148470
OG0016318	XP_013596168.1	Cg004G148750
OG0016319	XP_013604547.1	Cg001G033080
OG0016320	XP_013593578.1	Cg004G150530, Cg004G149600
OG0016321	XP_013593569.1	Cg004G150920, Cg004G149740
OG0016322	XP_013596102.1	Cg004G149860, Cg004G150840
OG0016323	XP_013595792.1	Cg004G150800, Cg004G149930
OG0016324	XP_013605993.1	Cg004G149940, Cg004G150790
OG0016325	XP_013608907.1	Cg004G151350
OG0016326	XP_013622147.1	Cg004G152240
OG0016327	XP_013630763.1	Cg004G152550
OG0016328	XP_013606055.1	Cg004G152700
OG0016329	XP_013593413.1	Cg004G152740
OG0016330	XP_013630364.1	Cg004G153000
OG0016331	XP_013599248.1	Cg004G153100
OG0016332	XP_013606720.1	Cg004G153710
OG0016333	XP_013593343.1	Cg004G154050
OG0016334	XP_013593242.1	Cg004G154070
OG0016335	XP_013611582.1	Cg004G154220
OG0016336	XP_013627111.1	Cg004G154720
OG0016337	XP_013610296.1	Cg004G154560
OG0016338	XP_013596257.1	Cg004G154500
OG0016339	XP_013625877.1	Cg004G154450
OG0016340	XP_013599083.1	Cg004G154360
OG0016341	XP_013608892.1	Cg004G155100
OG0016342	XP_013611907.1	Cg004G151560, Cg001G035660
OG0016343	XP_013596567.1	Cg004G155650
OG0016344	XP_013595612.1	Cg004G155690
OG0016345	XP_013598192.1	Cg004G156020
OG0016346	XP_013593126.1	Cg004G156190
OG0016347	XP_013596642.1	Cg004G156210
OG0016348	XP_013598227.1	Cg004G156330
OG0016349	XP_013595507.1	Cg004G156470
OG0016350	XP_013595271.1	Cg004G156480
OG0016351	XP_013593007.1, XP_013584128.1	Cg004G156610
OG0016353	XP_013598309.1	Cg004G157140
OG0016354	XP_013605488.1	Cg004G157320
OG0016355	XP_013629819.1	Cg006G194400
OG0016356	XP_013591946.1	Cg006G194430
OG0016357	XP_013591969.1	Cg006G194500
OG0016358	XP_013621712.1	Cg006G194570
OG0016359	XP_013592715.1	Cg006G194690
OG0016360	XP_013628282.1	Cg006G194760
OG0016361	XP_013592646.1	Cg006G194920
OG0016362	XP_013591602.1	Cg006G195060
OG0016363	XP_013591604.1	Cg006G195140
OG0016364	XP_013584054.1	Cg004G129760
OG0016365	XP_013629580.1	Cg006G195430
OG0016366	XP_013585114.1	Cg004G130260
OG0016367	XP_013591363.1	Cg006G195790
OG0016368	XP_013588579.1	Cg006G195920
OG0016369	XP_013629055.1	Cg006G196400
OG0016370	XP_013590989.1	Cg006G196540
OG0016371	XP_013591217.1	Cg006G196700
OG0016372	XP_013591832.1	Cg006G196930
OG0016373	XP_013588315.1	Cg006G196940
OG0016374	XP_013592087.1	Cg006G196970
OG0016375	XP_013590179.1	Cg006G197140
OG0016376	XP_013626143.1	Cg006G197180
OG0016377	XP_013587986.1	Cg006G197280
OG0016378	XP_013591542.1	Cg006G197420
OG0016379	XP_013630783.1	Cg006G197440
OG0016380	XP_013592402.1	Cg006G197500
OG0016381	XP_013591882.1	Cg006G197520
OG0016382	XP_013592360.1	Cg006G197530
OG0016383	XP_013625205.1	Cg006G198850
OG0016385	XP_013592317.1	Cg006G198650
OG0016386	XP_013639633.1	Cg006G198490
OG0016387	XP_013625363.1	Cg006G198380
OG0016388	XP_013587951.1	Cg006G198310
OG0016389	XP_013588743.1	Cg006G198300
OG0016390	XP_013591203.1	Cg006G199120
OG0016391	XP_013587196.1	Cg006G199160
OG0016392	XP_013589952.1	Cg006G199210
OG0016393	XP_013630020.1	Cg006G199570
OG0016394	XP_013588150.1	Cg006G199660
OG0016395	XP_013587938.1	Cg006G199690
OG0016396	XP_013630374.1	Cg006G199720
OG0016397	XP_013600523.1	Cg006G199770
OG0016398	XP_013603935.1	Cg006G200140
OG0016399	XP_013602987.1	Cg006G200170
OG0016400	XP_013602271.1	Cg006G200180
OG0016401	XP_013605215.1	Cg006G200190
OG0016402	XP_013602683.1	Cg006G200220
OG0016403	XP_013590722.1	Cg006G200360
OG0016404	XP_013592008.1	Cg006G201330
OG0016405	XP_013587265.1	Cg006G201430
OG0016406	XP_013604897.1	Cg006G201500
OG0016407	XP_013638091.1	Cg006G201580
OG0016408	XP_013590508.1	Cg006G201690
OG0016409	XP_013591893.1	Cg006G201760
OG0016410	XP_013588578.1	Cg006G201780
OG0016411	XP_013600004.1	Cg006G201800
OG0016412	XP_013585058.1	Cg006G201920
OG0016413	XP_013589653.1	Cg001G024960
OG0016414	XP_013604099.1	Cg001G025100
OG0016415	XP_013593100.1	Cg001G025250
OG0016416	XP_013617874.1	Cg001G025560
OG0016418	XP_013595399.1	Cg001G025590
OG0016419	XP_013628493.1	Cg005G171850
OG0016420	XP_013586251.1	Cg006G215890
OG0016422	XP_013631216.1	Cg002G054920
OG0016423	XP_013605029.1	Cg002G054800
OG0016424	XP_013637362.1	Cg002G054580
OG0016425	XP_013595456.1	Cg002G054500
OG0016426	XP_013635038.1	Cg002G054280
OG0016427	XP_013599522.1	Cg002G054150
OG0016428	XP_013603916.1	Cg002G054140
OG0016429	XP_013637439.1	Cg002G054120
OG0016430	XP_013636552.1	Cg002G053530
OG0016431	XP_013587573.1, XP_013587574.1	Cg004G123620
OG0016432	XP_013599712.1	Cg006G228220
OG0016433	XP_013613776.1, XP_013613778.1	Cg002G053180
OG0016434	XP_013636975.1	Cg002G052620
OG0016435	XP_013592905.1	Cg002G052610
OG0016436	XP_013615934.1	Cg002G055010
OG0016437	XP_013631870.1	Cg002G054950
OG0016438	XP_013600244.1	Cg002G055050
