Orthogroup	Brassica_oleracea	Cardamine_amara
OG0014461	XP_013598411.1	evm.model.RL_7.2095
OG0014462	XP_013604428.1	evm.model.RL_7.1164
OG0014463	XP_013604429.1	evm.model.RL_7.1163
OG0014464	XP_013604430.1	evm.model.RL_7.1162
OG0014465	XP_013634014.1	evm.model.RL_7.1156
OG0014466	XP_013603941.1, XP_013597296.1	evm.model.RL_7.1145
OG0014467	XP_013603600.1	evm.model.RL_7.1132
OG0014468	XP_013605708.1	evm.model.RL_7.1120.3.687c84b8
OG0014469	XP_013600754.1	evm.model.RL_7.1116
OG0014470	XP_013592124.1	evm.model.RL_3.1178
OG0014471	XP_013600216.1	evm.model.RL_7.1054
OG0014472	XP_013614760.1	evm.model.RL_7.1048
OG0014473	XP_013600257.1	evm.model.RL_7.993
OG0014474	XP_013604214.1	evm.model.RL_7.973
OG0014475	XP_013631806.1	evm.model.RL_7.1202
OG0014476	XP_013609735.1	evm.model.RL_4.2146
OG0014477	XP_013602019.1	evm.model.RL_7.1214
OG0014478	XP_013603052.1	evm.model.RL_7.1216
OG0014479	XP_013593156.1	evm.model.RL_7.1229
OG0014480	XP_013636238.1	evm.model.RL_7.934
OG0014481	XP_013603679.1	evm.model.RL_7.929
OG0014482	XP_013604382.1	evm.model.RL_7.891
OG0014483	XP_013630980.1	evm.model.RL_7.856
OG0014484	XP_013631182.1	evm.model.RL_7.835, evm.model.RL_2.1964
OG0014485	XP_013636425.1	evm.model.RL_7.834.2.687c84b6
OG0014486	XP_013604841.1	evm.model.RL_7.829
OG0014487	XP_013602238.1	evm.model.RL_7.807
OG0014488	XP_013600079.1	evm.model.RL_7.737
OG0014489	XP_013599678.1	evm.model.RL_7.740
OG0014490	XP_013632016.1	evm.model.RL_6.2176
OG0014491	XP_013635478.1	evm.model.RL_7.719
OG0014492	XP_013599806.1	evm.model.RL_7.693
OG0014493	XP_013637526.1	evm.model.RL_7.688
OG0014494	XP_013602220.1	evm.model.RL_7.684
OG0014495	XP_013605639.1	evm.model.RL_7.648
OG0014496	XP_013591804.1	evm.model.RL_7.564
OG0014498	XP_013634643.1	evm.model.RL_7.537
OG0014499	XP_013635215.1	evm.model.RL_7.514
OG0014500	XP_013605202.1	evm.model.RL_7.500
OG0014501	XP_013591844.1	evm.model.RL_7.450
OG0014502	XP_013604333.1	evm.model.RL_7.448
OG0014503	XP_013633521.1	evm.model.RL_7.437
OG0014504	XP_013592739.1	evm.model.RL_7.418
OG0014506	XP_013602763.1	evm.model.RL_7.372
OG0014507	XP_013604952.1	evm.model.RL_7.375
OG0014508	XP_013599766.1	evm.model.RL_7.356
OG0014509	XP_013633581.1	evm.model.RL_7.334.2.687c84b4
OG0014510	XP_013600065.1	evm.model.RL_7.324
OG0014511	XP_013604365.1	evm.model.RL_7.698
OG0014512	XP_013604899.1	evm.model.RL_7.303
OG0014513	XP_013599472.1	evm.model.RL_7.297
OG0014514	XP_013635617.1	evm.model.RL_7.279
OG0014515	XP_013589917.1	evm.model.RL_7.263
OG0014516	XP_013588008.1	evm.model.RL_7.219
OG0014517	XP_013634158.1	evm.model.RL_7.204
OG0014518	XP_013587784.1	evm.model.RL_7.189.1.687c84b3
OG0014519	XP_013603484.1, XP_013590906.1	evm.model.RL_7.177
OG0014520	XP_013602356.1	evm.model.RL_7.170
OG0014521	XP_013600637.1	evm.model.RL_7.169
OG0014522	XP_013604289.1	evm.model.RL_7.168
OG0014523	XP_013591526.1	evm.model.RL_7.151
OG0014524	XP_013605882.1	evm.model.RL_7.116
OG0014525	XP_013634240.1	evm.model.RL_7.78
OG0014526	XP_013635709.1	evm.model.RL_7.49.2.687c84b2
OG0014527	XP_013635706.1	evm.model.RL_7.48
OG0014528	XP_013636902.1	evm.model.RL_7.34
OG0014529	XP_013600173.1	evm.model.RL_7.23
OG0014530	XP_013600174.1	evm.model.RL_7.20
OG0014531	XP_013591532.1	evm.model.RL_7.12
OG0014532	XP_013591507.1	evm.model.RL_7.11
OG0014533	XP_013599969.1, XP_013600568.1	evm.model.RL_7.7
OG0014537	XP_013633027.1, XP_013631951.1	evm.model.RL_7.907
OG0014538	XP_013600122.1	evm.model.RL_7.755
OG0014539	XP_013610046.1, XP_013613461.1	evm.model.RL_4.360
OG0014541	XP_013589688.1	evm.model.RL_3.1969
OG0014542	XP_013606330.1, XP_013631893.1	evm.model.RL_4.681
OG0014543	XP_013634751.1	evm.model.RL_6.1642
OG0014544	XP_013635483.1	evm.model.RL_6.1677
OG0014545	XP_013630091.1	evm.model.RL_6.1975
OG0014546	XP_013620269.1	evm.model.RL_1.407
OG0014547	XP_013619261.1	evm.model.RL_3.2446
OG0014548	XP_013590920.1	evm.model.RL_3.2268
OG0014549	XP_013620159.1	evm.model.RL_3.2212
OG0014550	XP_013590645.1	evm.model.RL_3.1832
OG0014551	XP_013596532.1	evm.model.RL_2.2576
OG0014552	XP_013634689.1	evm.model.RL_1.971
OG0014553	XP_013599414.1, XP_013621510.1	evm.model.RL_2.2704
OG0014554	XP_013597216.1, XP_013626499.1	evm.model.RL_2.2328
OG0014555	XP_013595590.1	evm.model.RL_2.2838.1.687c86e7
OG0014556	XP_013587743.1	evm.model.RL_1.462
OG0014557	XP_013585434.1	evm.model.RL_8.2925
OG0014558	XP_013602887.1	evm.model.RL_5.627
OG0014561	XP_013605596.1, XP_013583592.1	evm.model.RL_5.1460
OG0014562	XP_013618887.1, XP_013590109.1	evm.model.RL_3.1373
OG0014563	XP_013590419.1	evm.model.RL_3.1343
OG0014564	XP_013621692.1	evm.model.RL_3.1223
OG0014565	XP_013607879.1	evm.model.RL_3.781
OG0014566	XP_013634094.1	evm.model.RL_3.258
OG0014567	XP_013587561.1	evm.model.RL_1.1934
OG0014568	XP_013606992.1	evm.model.RL_1.3198
OG0014569	XP_013607037.1	evm.model.RL_1.2987
OG0014570	XP_013598668.1	evm.model.RL_1.2399
OG0014571	XP_013593900.1	evm.model.RL_1.2317
OG0014572	XP_013624252.1	evm.model.RL_1.1864, evm.model.RL_1.1882, evm.model.RL_1.1881
OG0014573	XP_013618975.1	evm.model.RL_1.1321
OG0014574	XP_013630373.1	evm.model.RL_1.869
OG0014575	XP_013608787.1	evm.model.RL_4.2911
OG0014576	XP_013611375.1	evm.model.RL_4.2850
OG0014577	XP_013589686.1, XP_013639158.1, XP_013639157.1	evm.model.RL_1.880
OG0014580	XP_013595075.1	evm.model.RL_2.1489
OG0014581	XP_013602839.1	evm.model.RL_2.1323
OG0014582	XP_013609615.1	evm.model.RL_2.1282
OG0014583	XP_013637770.1	evm.model.RL_5.2745
OG0014584	XP_013596600.1, XP_013585205.1	evm.model.RL_5.3030
OG0014585	XP_013597083.1, XP_013625714.1	evm.model.RL_2.2069
OG0014586	XP_013607665.1	evm.model.RL_2.2049
OG0014587	XP_013631733.1	evm.model.RL_6.1039
OG0014588	XP_013619858.1	evm.model.RL_1.269
OG0014589	XP_013630347.1	evm.model.RL_4.2257
OG0014590	XP_013610412.1, XP_013619697.1	evm.model.RL_4.2185
OG0014591	XP_013605972.1	evm.model.RL_4.1894
OG0014592	XP_013613280.1	evm.model.RL_4.834
OG0014593	XP_013590780.1	evm.model.RL_2.170.1.687c86e0
OG0014594	XP_013626205.1	evm.model.RL_8.1895, evm.model.RL_1.1964, evm.model.RL_4.1116, evm.model.RL_2.537
OG0014595	XP_013611823.1	evm.model.RL_8.2025
OG0014596	XP_013610148.1	evm.model.RL_4.1474
OG0014597	XP_013609111.1	evm.model.RL_4.1499
OG0014599	XP_013630281.1, XP_013620665.1	evm.model.RL_4.1644
OG0014600	XP_013626030.1	evm.model.RL_8.2666
OG0014601	XP_013596570.1, XP_013606646.1	evm.model.RL_8.2711
OG0014602	XP_013603850.1, XP_013603474.1, XP_013638895.1	evm.model.RL_5.1708
OG0014603	XP_013603785.1	evm.model.RL_5.1792
OG0014607	XP_013591004.1	evm.model.RL_3.987
OG0014609	XP_013627860.1, XP_013610804.1	evm.model.RL_1.2605
OG0014611	XP_013596988.1	evm.model.RL_1.2975
OG0014612	XP_013632266.1, XP_013600696.1	evm.model.RL_6.293
OG0014614	XP_013635401.1, XP_013627560.1	evm.model.RL_6.1997
OG0014623	XP_013619569.1	evm.model.RL_8.1773
OG0014637	XP_013587956.1	evm.model.RL_2.2351
OG0014639	XP_013623975.1	evm.model.RL_2.2374
OG0014640	XP_013599504.1	evm.model.RL_2.2376
OG0014641	XP_013601752.1	evm.model.RL_2.2381
OG0014642	XP_013593393.1	evm.model.RL_2.2385
OG0014643	XP_013599170.1	evm.model.RL_2.2395
OG0014644	XP_013591578.1	evm.model.RL_3.2120
OG0014645	XP_013596706.1	evm.model.RL_2.2413
OG0014646	XP_013596683.1	evm.model.RL_2.2414
OG0014647	XP_013599813.1	evm.model.RL_2.2426
OG0014648	XP_013596385.1	evm.model.RL_2.2433
OG0014649	XP_013595416.1	evm.model.RL_2.2435
OG0014650	XP_013618374.1	evm.model.RL_2.2454
OG0014651	XP_013597931.1	evm.model.RL_2.2455
OG0014652	XP_013604349.1	evm.model.RL_2.2466.1.687c86e6
OG0014653	XP_013600230.1	evm.model.RL_2.2470
OG0014655	XP_013598344.1	evm.model.RL_2.2478
OG0014656	XP_013637542.1	evm.model.RL_3.2159
OG0014657	XP_013594318.1	evm.model.RL_2.2493
OG0014658	XP_013595870.1	evm.model.RL_2.2492
OG0014659	XP_013615030.1	evm.model.RL_2.2501
OG0014660	XP_013639146.1	evm.model.RL_2.2502
OG0014661	XP_013598573.1	evm.model.RL_2.2546
OG0014662	XP_013603378.1	evm.model.RL_2.2591
OG0014663	XP_013593731.1	evm.model.RL_2.2594
OG0014665	XP_013601101.1	evm.model.RL_2.2600
OG0014666	XP_013630078.1	evm.model.RL_2.3502, evm.model.RL_2.3335
OG0014667	XP_013593139.1	evm.model.RL_2.2617
OG0014668	XP_013596895.1	evm.model.RL_2.2625
OG0014669	XP_013598615.1	evm.model.RL_2.2632
OG0014670	XP_013604787.1	evm.model.RL_2.2652
OG0014671	XP_013613363.1	evm.model.RL_2.2655
OG0014672	XP_013604936.1	evm.model.RL_5.734
OG0014673	XP_013625578.1	evm.model.RL_2.2671
OG0014674	XP_013618273.1	evm.model.RL_2.2691
OG0014675	XP_013593196.1	evm.model.RL_2.2693
OG0014676	XP_013622946.1	evm.model.RL_2.2694
OG0014677	XP_013616048.1	evm.model.RL_2.2701
OG0014678	XP_013595624.1	evm.model.RL_2.2703
OG0014679	XP_013605920.1	evm.model.RL_2.2717
OG0014680	XP_013604726.1	evm.model.RL_2.2738
OG0014681	XP_013605944.1	evm.model.RL_2.2739
OG0014682	XP_013595790.1	evm.model.RL_2.2748
OG0014683	XP_013600039.1	evm.model.RL_6.477
OG0014684	XP_013590553.1	evm.model.RL_2.2777
OG0014685	XP_013639589.1	evm.model.RL_2.2804
OG0014686	XP_013589279.1	evm.model.RL_2.2795
OG0014687	XP_013622756.1	evm.model.RL_2.2793
OG0014689	XP_013608668.1	evm.model.RL_2.2945
OG0014690	XP_013604400.1	evm.model.RL_2.2859
OG0014691	XP_013606488.1	evm.model.RL_2.2864
OG0014692	XP_013596143.1	evm.model.RL_2.2865
OG0014693	XP_013617769.1	evm.model.RL_2.2867
OG0014695	XP_013591762.1	evm.model.RL_2.2888
OG0014696	XP_013607770.1, XP_013608765.1	evm.model.RL_2.2951
OG0014697	XP_013598518.1	evm.model.RL_2.2931
OG0014698	XP_013621376.1	evm.model.RL_2.2915
OG0014699	XP_013615921.1	evm.model.RL_2.2909
OG0014700	XP_013639464.1	evm.model.RL_2.2957
OG0014701	XP_013636537.1	evm.model.RL_2.2955
OG0014702	XP_013637112.1	evm.model.RL_2.2980
OG0014703	XP_013621225.1	evm.model.RL_2.2989
OG0014704	XP_013598644.1	evm.model.RL_1.2869
OG0014705	XP_013636242.1	evm.model.RL_1.3216
OG0014706	XP_013621791.1	evm.model.RL_2.3049
OG0014707	XP_013601175.1	evm.model.RL_2.3055
OG0014708	XP_013596514.1	evm.model.RL_2.3059
OG0014709	XP_013595553.1	evm.model.RL_5.2822
OG0014710	XP_013604029.1	evm.model.RL_5.2805
OG0014711	XP_013587412.1	evm.model.RL_5.2799
OG0014712	XP_013587089.1	evm.model.RL_5.2783
OG0014713	XP_013604776.1	evm.model.RL_5.2781
OG0014714	XP_013599782.1	evm.model.RL_5.2766
OG0014715	XP_013587367.1	evm.model.RL_5.2765
OG0014716	XP_013585476.1	evm.model.RL_5.2738
OG0014717	XP_013584254.1	evm.model.RL_5.2734
OG0014718	XP_013584468.1	evm.model.RL_5.2731
OG0014719	XP_013586097.1	evm.model.RL_5.2729
OG0014720	XP_013639430.1	evm.model.RL_5.2723
OG0014721	XP_013585465.1	evm.model.RL_5.2709
OG0014722	XP_013586302.1	evm.model.RL_5.2707
OG0014723	XP_013619111.1	evm.model.RL_2.1255
OG0014724	XP_013638205.1	evm.model.RL_2.1254
OG0014725	XP_013602762.1	evm.model.RL_2.1247
OG0014726	XP_013603093.1	evm.model.RL_2.1244
OG0014727	XP_013600330.1	evm.model.RL_2.1243
OG0014728	XP_013610091.1	evm.model.RL_2.1241
OG0014729	XP_013601369.1	evm.model.RL_2.1228
OG0014730	XP_013617647.1	evm.model.RL_2.1212
OG0014731	XP_013598673.1	evm.model.RL_2.1191
OG0014732	XP_013601498.1	evm.model.RL_2.1183
OG0014733	XP_013610182.1	evm.model.RL_3.772
OG0014734	XP_013588770.1	evm.model.RL_3.754
OG0014735	XP_013624374.1	evm.model.RL_3.744
OG0014736	XP_013591840.1	evm.model.RL_3.1129
OG0014737	XP_013606392.1	evm.model.RL_3.717
OG0014738	XP_013613591.1	evm.model.RL_3.709
OG0014739	XP_013585746.1	evm.model.RL_3.670
OG0014740	XP_013608716.1	evm.model.RL_3.656
OG0014741	XP_013612205.1	evm.model.RL_3.644
OG0014742	XP_013605983.1	evm.model.RL_3.589, evm.model.RL_3.582
OG0014743	XP_013616447.1	evm.model.RL_3.538
OG0014744	XP_013632503.1	evm.model.RL_6.1886
OG0014745	XP_013598901.1	evm.model.RL_2.2494
OG0014746	XP_013612592.1	evm.model.RL_3.477
OG0014747	XP_013609628.1	evm.model.RL_3.462.1.687c84ba
OG0014748	XP_013607057.1	evm.model.RL_3.393
OG0014749	XP_013616881.1	evm.model.RL_3.409
OG0014750	XP_013606198.1	evm.model.RL_3.361
OG0014751	XP_013610266.1	evm.model.RL_3.290
OG0014753	XP_013598483.1	evm.model.RL_5.8
OG0014754	XP_013621399.1	evm.model.RL_7.2680
OG0014755	XP_013618457.1	evm.model.RL_7.2683
OG0014756	XP_013620885.1	evm.model.RL_7.2689
OG0014757	XP_013596927.1	evm.model.RL_7.2700
OG0014758	XP_013614256.1	evm.model.RL_7.2708
OG0014759	XP_013594124.1	evm.model.RL_7.2710
OG0014760	XP_013598921.1	evm.model.RL_7.2712
OG0014761	XP_013616682.1	evm.model.RL_7.2717
OG0014762	XP_013596561.1, XP_013619209.1	evm.model.RL_7.2640
OG0014763	XP_013597696.1	evm.model.RL_7.2635
OG0014764	XP_013612745.1	evm.model.RL_7.2604
OG0014765	XP_013598174.1	evm.model.RL_7.2571
OG0014766	XP_013616577.1	evm.model.RL_7.2563
OG0014767	XP_013618126.1	evm.model.RL_7.2562
OG0014768	XP_013611999.1	evm.model.RL_2.74
OG0014769	XP_013606037.1	evm.model.RL_7.2520
OG0014771	XP_013593604.1	evm.model.RL_7.2508
OG0014772	XP_013593842.1	evm.model.RL_7.2505
OG0014773	XP_013618573.1	evm.model.RL_7.2488
OG0014774	XP_013607198.1	evm.model.RL_7.2443
OG0014775	XP_013595939.1	evm.model.RL_7.2424
OG0014776	XP_013609696.1	evm.model.RL_7.2422
OG0014777	XP_013620876.1	evm.model.RL_7.2415
OG0014778	XP_013598115.1	evm.model.RL_7.2412
OG0014779	XP_013607337.1	evm.model.RL_7.2406
OG0014780	XP_013597633.1	evm.model.RL_7.2370
OG0014781	XP_013597303.1	evm.model.RL_7.2356
OG0014782	XP_013597307.1	evm.model.RL_7.2352
OG0014783	XP_013598825.1	evm.model.RL_7.2339
OG0014784	XP_013593294.1	evm.model.RL_7.2330
OG0014785	XP_013609402.1	evm.model.RL_7.2320
OG0014786	XP_013598164.1	evm.model.RL_7.2314
OG0014787	XP_013618387.1	evm.model.RL_7.2290
OG0014788	XP_013610215.1	evm.model.RL_7.2266
OG0014789	XP_013593859.1	evm.model.RL_7.2256
OG0014790	XP_013615929.1	evm.model.RL_7.2245
OG0014791	XP_013616402.1	evm.model.RL_7.2223
OG0014792	XP_013597909.1	evm.model.RL_7.2222
OG0014793	XP_013596923.1	evm.model.RL_7.2197
OG0014794	XP_013598531.1	evm.model.RL_7.2166
OG0014795	XP_013595472.1	evm.model.RL_7.2162
OG0014796	XP_013631479.1	evm.model.RL_2.293
OG0014797	XP_013620371.1, XP_013613315.1	evm.model.RL_7.2076
OG0014798	XP_013597799.1	evm.model.RL_7.2049
OG0014799	XP_013635378.1	evm.model.RL_2.346
OG0014800	XP_013631071.1, XP_013632001.1	evm.model.RL_3.333
OG0014801	XP_013616441.1	evm.model.RL_3.1095
OG0014802	XP_013618701.1	evm.model.RL_3.1088
OG0014803	XP_013618475.1	evm.model.RL_3.1085
OG0014804	XP_013590418.1	evm.model.RL_3.1050
OG0014805	XP_013591849.1	evm.model.RL_3.1020
OG0014806	XP_013616443.1	evm.model.RL_3.1008
OG0014807	XP_013618396.1	evm.model.RL_3.997
OG0014808	XP_013591287.1	evm.model.RL_3.988
OG0014809	XP_013588810.1	evm.model.RL_3.968
OG0014810	XP_013612279.1	evm.model.RL_3.966
OG0014811	XP_013591332.1	evm.model.RL_3.961
OG0014812	XP_013588317.1	evm.model.RL_3.954
OG0014813	XP_013592440.1	evm.model.RL_3.930, evm.model.RL_3.942
OG0014814	XP_013616057.1	evm.model.RL_3.906.2.687c84bb
OG0014815	XP_013614591.1	evm.model.RL_3.804
OG0014816	XP_013621226.1	evm.model.RL_3.575
OG0014818	XP_013588172.1	evm.model.RL_3.877
OG0014819	XP_013621483.1	evm.model.RL_3.882
OG0014820	XP_013618363.1	evm.model.RL_3.886
OG0014821	XP_013614682.1	evm.model.RL_3.890
OG0014822	XP_013620180.1	evm.model.RL_3.792
OG0014823	XP_013608771.1	evm.model.RL_8.1131
OG0014824	XP_013606538.1	evm.model.RL_3.773
OG0014826	XP_013612546.1	evm.model.RL_3.6
OG0014827	XP_013600197.1	evm.model.RL_7.1306
OG0014828	XP_013593394.1	evm.model.RL_7.2485
OG0014829	XP_013612987.1	evm.model.RL_3.28
OG0014830	XP_013609480.1	evm.model.RL_3.32
OG0014831	XP_013607108.1	evm.model.RL_3.34
OG0014832	XP_013606470.1	evm.model.RL_3.40
OG0014833	XP_013608997.1	evm.model.RL_3.94
OG0014834	XP_013610390.1	evm.model.RL_3.106
OG0014835	XP_013612171.1	evm.model.RL_3.129
OG0014836	XP_013611377.1	evm.model.RL_3.150.1.687c84b9
OG0014837	XP_013609537.1	evm.model.RL_3.152
OG0014838	XP_013607676.1	evm.model.RL_3.153
OG0014839	XP_013612619.1	evm.model.RL_3.156
OG0014840	XP_013610429.1	evm.model.RL_3.157
OG0014841	XP_013612344.1	evm.model.RL_3.175
OG0014842	XP_013612382.1	evm.model.RL_3.194
OG0014843	XP_013611986.1	evm.model.RL_3.209
OG0014844	XP_013608722.1	evm.model.RL_3.217
OG0014845	XP_013609303.1	evm.model.RL_3.219
OG0014846	XP_013610952.1	evm.model.RL_3.221
OG0014847	XP_013609892.1	evm.model.RL_3.236
OG0014848	XP_013586307.1	evm.model.RL_1.1154
OG0014849	XP_013602500.1	evm.model.RL_2.2313
OG0014850	XP_013608104.1	evm.model.RL_2.2107
OG0014852	XP_013607219.1	evm.model.RL_2.2136
OG0014853	XP_013593997.1	evm.model.RL_2.2142
OG0014854	XP_013626862.1	evm.model.RL_6.2245
OG0014856	XP_013636119.1	evm.model.RL_6.2235
OG0014857	XP_013636182.1	evm.model.RL_6.2218
OG0014858	XP_013632153.1	evm.model.RL_6.2230
OG0014859	XP_013636997.1	evm.model.RL_6.2212
OG0014860	XP_013637212.1	evm.model.RL_6.2194
OG0014861	XP_013631509.1	evm.model.RL_6.2190
OG0014862	XP_013623579.1	evm.model.RL_1.815
OG0014863	XP_013586721.1	evm.model.RL_1.818
OG0014864	XP_013611097.1	evm.model.RL_1.828
OG0014865	XP_013616597.1	evm.model.RL_1.832
OG0014866	XP_013587630.1	evm.model.RL_1.839
OG0014867	XP_013637997.1	evm.model.RL_1.854
OG0014868	XP_013585719.1	evm.model.RL_1.864
OG0014869	XP_013610403.1	evm.model.RL_1.877
OG0014870	XP_013635936.1	evm.model.RL_1.881
OG0014871	XP_013617794.1	evm.model.RL_1.882
OG0014872	XP_013585359.1	evm.model.RL_1.896
OG0014873	XP_013585360.1	evm.model.RL_1.897
OG0014874	XP_013586029.1	evm.model.RL_1.902
OG0014875	XP_013621422.1	evm.model.RL_4.3169
OG0014876	XP_013583556.1	evm.model.RL_1.915
OG0014877	XP_013583547.1	evm.model.RL_1.916
OG0014878	XP_013586400.1	evm.model.RL_1.929
OG0014879	XP_013637796.1	evm.model.RL_1.938
OG0014880	XP_013628651.1	evm.model.RL_1.942.1.687c87eb
OG0014881	XP_013587248.1	evm.model.RL_1.947
OG0014882	XP_013585443.1	evm.model.RL_1.982
OG0014883	XP_013618196.1	evm.model.RL_8.1716
OG0014884	XP_013584441.1	evm.model.RL_1.1016
OG0014885	XP_013583692.1	evm.model.RL_1.1006.1.687c87ec
OG0014886	XP_013587709.1	evm.model.RL_1.1019
OG0014887	XP_013620657.1	evm.model.RL_1.1023
OG0014888	XP_013583814.1	evm.model.RL_1.1039
OG0014889	XP_013584197.1	evm.model.RL_1.1115
OG0014890	XP_013617122.1	evm.model.RL_1.1124
OG0014891	XP_013638869.1	evm.model.RL_1.1120
OG0014892	XP_013583726.1	evm.model.RL_1.1139
OG0014893	XP_013623271.1	evm.model.RL_8.973
OG0014894	XP_013611745.1	evm.model.RL_8.996
OG0014895	XP_013625390.1	evm.model.RL_8.984.2.687c8559
OG0014896	XP_013620487.1	evm.model.RL_8.1050
OG0014897	XP_013625368.1	evm.model.RL_1.2084
OG0014898	XP_013610443.1	evm.model.RL_8.1128
OG0014899	XP_013586479.1	evm.model.RL_5.673
OG0014900	XP_013613365.1	evm.model.RL_8.1168
OG0014901	XP_013616522.1	evm.model.RL_8.1169
OG0014902	XP_013622542.1	evm.model.RL_8.1177
OG0014903	XP_013610161.1	evm.model.RL_8.1187
OG0014904	XP_013630417.1	evm.model.RL_8.1205
OG0014905	XP_013630821.1	evm.model.RL_8.1232
OG0014906	XP_013611554.1	evm.model.RL_8.1259
OG0014907	XP_013629992.1	evm.model.RL_8.1260
OG0014908	XP_013616368.1	evm.model.RL_8.1266
OG0014909	XP_013621567.1	evm.model.RL_8.1268
OG0014910	XP_013631157.1	evm.model.RL_8.1271
OG0014911	XP_013612062.1	evm.model.RL_8.1296
OG0014912	XP_013625774.1	evm.model.RL_8.1305
OG0014913	XP_013629730.1	evm.model.RL_8.1306.4.687c855b
OG0014914	XP_013622166.1	evm.model.RL_8.1311
OG0014915	XP_013613236.1	evm.model.RL_8.1313
OG0014916	XP_013622162.1	evm.model.RL_8.1314
OG0014917	XP_013616692.1	evm.model.RL_8.1334
OG0014918	XP_013621560.1	evm.model.RL_8.1350
OG0014919	XP_013618823.1	evm.model.RL_8.1354
OG0014920	XP_013618367.1	evm.model.RL_8.1373
OG0014921	XP_013627782.1	evm.model.RL_8.1424
OG0014922	XP_013629290.1	evm.model.RL_8.1409
OG0014923	XP_013612980.1	evm.model.RL_8.1396
OG0014924	XP_013608643.1	evm.model.RL_8.1439
OG0014925	XP_013620900.1, XP_013620898.1	evm.model.RL_8.1441
OG0014926	XP_013606651.1	evm.model.RL_8.1454
OG0014927	XP_013614882.1	evm.model.RL_8.1474
OG0014928	XP_013618703.1	evm.model.RL_8.1531
OG0014929	XP_013609290.1	evm.model.RL_8.1573
OG0014930	XP_013601512.1	evm.model.RL_5.1717
OG0014931	XP_013611557.1	evm.model.RL_8.1623
OG0014932	XP_013609990.1	evm.model.RL_8.1630
OG0014933	XP_013608201.1, XP_013614107.1	evm.model.RL_8.1636
OG0014934	XP_013628603.1	evm.model.RL_8.1642
OG0014936	XP_013609144.1	evm.model.RL_8.1699
OG0014939	XP_013612140.1	evm.model.RL_8.1732
OG0014940	XP_013612305.1	evm.model.RL_8.1744
OG0014941	XP_013612304.1	evm.model.RL_8.1745
OG0014942	XP_013629141.1	evm.model.RL_8.1780.1.687c855d
OG0014943	XP_013606283.1	evm.model.RL_8.1782
OG0014944	XP_013609388.1	evm.model.RL_8.1783.4.687c855d
OG0014945	XP_013616066.1	evm.model.RL_8.1817
OG0014946	XP_013611797.1	evm.model.RL_8.1840.1.687c855e
OG0014947	XP_013609784.1	evm.model.RL_8.1842
OG0014948	XP_013609940.1, XP_013626831.1	evm.model.RL_8.1852
OG0014949	XP_013622456.1	evm.model.RL_8.1859
OG0014950	XP_013621612.1	evm.model.RL_8.1866
OG0014951	XP_013608706.1	evm.model.RL_8.1888
OG0014952	XP_013628479.1	evm.model.RL_8.1890
OG0014953	XP_013613966.1	evm.model.RL_8.857
OG0014954	XP_013606043.1	evm.model.RL_8.858
OG0014955	XP_013620239.1	evm.model.RL_4.2284
OG0014956	XP_013620241.1	evm.model.RL_4.2283
OG0014957	XP_013628828.1	evm.model.RL_4.2312
OG0014958	XP_013626765.1	evm.model.RL_4.2329.8.687c86d9
OG0014959	XP_013621526.1	evm.model.RL_4.2370
OG0014960	XP_013613142.1	evm.model.RL_4.2400
OG0014961	XP_013610326.1	evm.model.RL_4.2434
OG0014962	XP_013615743.1, XP_013616488.1	evm.model.RL_4.2436
OG0014963	XP_013611918.1	evm.model.RL_4.2447
OG0014964	XP_013611735.1	evm.model.RL_4.2453
OG0014965	XP_013606863.1	evm.model.RL_4.2455
OG0014966	XP_013620100.1	evm.model.RL_4.2474
OG0014967	XP_013608839.1	evm.model.RL_4.2482
OG0014968	XP_013606681.1	evm.model.RL_4.2483
OG0014969	XP_013633877.1	evm.model.RL_6.1918
OG0014970	XP_013610996.1	evm.model.RL_4.2493
OG0014971	XP_013610998.1	evm.model.RL_4.2496
OG0014972	XP_013618996.1	evm.model.RL_4.2499
OG0014973	XP_013630801.1	evm.model.RL_4.2515
OG0014974	XP_013620806.1	evm.model.RL_4.2516
OG0014975	XP_013610221.1	evm.model.RL_4.2530
OG0014976	XP_013628865.1	evm.model.RL_4.2533
OG0014977	XP_013606715.1	evm.model.RL_4.2536
