HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N9.HOG0024399	OG0018860	n0											Cg001G0336200	CARHR215340							
N9.HOG0024400	OG0018861	n3											Cg001G0375800	CARHR261600							
N9.HOG0024401	OG0018862	n0											Cg008G2908800	CARHR181940							
N9.HOG0024402	OG0018863	n0											Cg008G2910900	CARHR285070							
N9.HOG0024403	OG0018864	n0											Cg008G2915400	CARHR284890							
N9.HOG0024404	OG0018865	n0											Cg008G2870600, Cg008G2855200	CARHR292000							
N9.HOG0024405	OG0018866	n0											Cg008G2863200, Cg008G2848600	CARHR286230, CARHR286170							
N9.HOG0024406	OG0018867	n0												CARHR258690							
N9.HOG0024407	OG0018868	n0											Cg003G0872200, Cg016G3059200	CARHR258480							
N9.HOG0024408	OG0018869	n0											Cg003G0877200, Cg003G0829300	CARHR258170							
N9.HOG0024409	OG0018870	n0												CARHR257600							
N9.HOG0024410	OG0018871	n0											Cg003G0891400	CARHR257210							
N9.HOG0024411	OG0018872	n0											Cg003G0894500	CARHR256810							
N9.HOG0024412	OG0018873	n0											Cg003G0897500	CARHR264350							
N9.HOG0024413	OG0018874	n0											Cg003G0897900	CARHR264380							
N9.HOG0024414	OG0018875	n0											Cg003G0899600	CARHR264650							
N9.HOG0024415	OG0018876	n0												CARHR264840							
N9.HOG0024416	OG0018877	n0											Cg003G0905800	CARHR265220							
N9.HOG0024417	OG0018878	n0											Cg003G0910900	CARHR265780							
N9.HOG0024418	OG0018880	n0												CARHR267370							
N9.HOG0024419	OG0018881	n0											Cg003G1031800	CARHR278020							
N9.HOG0024420	OG0018882	n0											Cg003G1064600	CARHR281250							
N9.HOG0024421	OG0018883	n0											Cg003G1068800	CARHR281650							
N9.HOG0024422	OG0018884	n1											Cg025G3076500, Cg025G3076800								
N9.HOG0024423	OG0018885	n0												CARHR280880							
N9.HOG0024424	OG0018886	n0												CARHR244140							
N9.HOG0024425	OG0018888	n0											Cg003G0707300, Cg014G3048200	CARHR249100							
N9.HOG0024426	OG0018889	n10												CARHR195230							
N9.HOG0024427	OG0018889	n12												CARHR195280, CARHR195260							
N9.HOG0024428	OG0018890	n0												CARHR270900							
N9.HOG0024429	OG0018891	n11												CARHR063290, CARHR047500							
N9.HOG0024430	OG0018891	n13												CARHR262340							
N9.HOG0024431	OG0018891	n14												CARHR031700							
N9.HOG0024432	OG0018891	n15												CARHR175130, CARHR175290, CARHR289520							
N9.HOG0024433	OG0018891	n17												CARHR175820, CARHR175280							
N9.HOG0024434	OG0018892	n0												CARHR133630							
N9.HOG0024435	OG0018894	n0												CARHR066860							
N9.HOG0024436	OG0018895	n10											Cg003G0782300								
N9.HOG0024437	OG0018913	n0											Cg002G0544100	CARHR157120							
N9.HOG0024438	OG0018914	n0											Cg002G0547100	CARHR156750							
N9.HOG0024439	OG0018915	n0												CARHR144800							
N9.HOG0024440	OG0018916	n0											Cg001G0375100	CARHR261720							
N9.HOG0024441	OG0018917	n4												CARHR236930							
N9.HOG0024442	OG0018917	n10												CARHR236950							
N9.HOG0024443	OG0018918	n0											Cg008G2733400	CARHR196230							
N9.HOG0024444	OG0018919	n0											Cg008G2723100	CARHR197450							
N9.HOG0024445	OG0018920	n0											Cg008G2718300	CARHR197950							
N9.HOG0024446	OG0018921	n0											Cg008G2708700	CARHR198840							
N9.HOG0024447	OG0018922	n0											Cg008G2696100	CARHR200220							
N9.HOG0024448	OG0018923	n0											Cg008G2683000	CARHR201620							
N9.HOG0024449	OG0018924	n0											Cg008G2682700	CARHR201650							
N9.HOG0024450	OG0018925	n0											Cg008G2675600	CARHR202470							
N9.HOG0024451	OG0018926	n3											Cg008G2669800	CARHR203010							
N9.HOG0024452	OG0018926	n5												CARHR279180							
N9.HOG0024453	OG0018927	n11											Cg008G2656600								
N9.HOG0024454	OG0018928	n0											Cg008G2655400	CARHR204720							
N9.HOG0024455	OG0018929	n0											Cg003G0867400, Cg003G0730900	CARHR251680							
N9.HOG0024456	OG0018930	n0											Cg001G0155600	CARHR232200							
N9.HOG0024457	OG0018931	n0											Cg005G1684500	CARHR119020							
N9.HOG0024458	OG0018932	n0											Cg005G1683100	CARHR119090							
N9.HOG0024459	OG0018933	n0												CARHR205790							
N9.HOG0024460	OG0018934	n0												CARHR113460, CARHR112360							
N9.HOG0024461	OG0018935	n0											Cg008G2942100	CARHR179010							
N9.HOG0024462	OG0018936	n0											Cg001G0149700	CARHR232810							
N9.HOG0024463	OG0018937	n0											Cg001G0162300	CARHR231570							
N9.HOG0024464	OG0018938	n0												CARHR027870							
N9.HOG0024465	OG0018939	n0											Cg006G1972400	CARHR029210							
N9.HOG0024466	OG0018940	n0											Cg006G1950100	CARHR031650							
N9.HOG0024467	OG0018941	n0											Cg006G1947200	CARHR031960							
N9.HOG0024468	OG0018942	n0											Cg002G0681600	CARHR145360							
N9.HOG0024469	OG0018943	n0											Cg002G0680200	CARHR145540							
N9.HOG0024470	OG0018944	n0											Cg002G0675700								
N9.HOG0024471	OG0018945	n0												CARHR280360							
N9.HOG0024472	OG0018946	n0											Cg003G1045400	CARHR279280							
N9.HOG0024473	OG0018947	n0											Cg003G1038800	CARHR278700							
N9.HOG0024474	OG0018948	n0											Cg003G1026100	CARHR277420							
N9.HOG0024475	OG0018950	n0											Cg008G2763900	CARHR193010							
N9.HOG0024476	OG0018952	n0											Cg003G0995700	CARHR274180							
N9.HOG0024477	OG0018953	n0											Cg003G0994000	CARHR273960							
N9.HOG0024478	OG0018954	n0											Cg003G0976300	CARHR272490							
N9.HOG0024479	OG0018956	n1												CARHR265450							
N9.HOG0024480	OG0018957	n0											Cg003G0946900	CARHR269200							
N9.HOG0024481	OG0018958	n0											Cg002G0535900	CARHR158050							
N9.HOG0024482	OG0018959	n0											Cg008G2641700	CARHR206190							
N9.HOG0024483	OG0018960	n0											Cg008G2635100	CARHR207000							
N9.HOG0024484	OG0018961	n0											Cg008G2630500	CARHR207360							
N9.HOG0024485	OG0018963	n0												CARHR208160, CARHR216350							
N9.HOG0024486	OG0018964	n2												CARHR208560							
N9.HOG0024487	OG0018965	n0											Cg008G2615000	CARHR208970							
N9.HOG0024488	OG0018966	n0											Cg004G1282700								
N9.HOG0024489	OG0018967	n0											Cg008G2599500	CARHR210530							
N9.HOG0024490	OG0018968	n0											Cg008G2595300	CARHR211060							
N9.HOG0024491	OG0018969	n0											Cg008G2590600	CARHR211590							
N9.HOG0024492	OG0018970	n0											Cg008G2585600	CARHR212100							
N9.HOG0024493	OG0018971	n0											Cg001G0380400	CARHR213720							
N9.HOG0024494	OG0018972	n0											Cg001G0381600	CARHR213530							
N9.HOG0024495	OG0018973	n1											Cg002G0592100								
N9.HOG0024496	OG0018973	n13											Cg002G0665200								
N9.HOG0024497	OG0018974	n3											Cg007G2525300	CARHR068810							
N9.HOG0024498	OG0018974	n13												CARHR218780, CARHR034620							
N9.HOG0024499	OG0018978	n0											Cg006G1779700	CARHR046070							
N9.HOG0024500	OG0018979	n0											Cg006G1792000	CARHR044590							
N9.HOG0024501	OG0018980	n0											Cg005G1569800	CARHR130640							
N9.HOG0024502	OG0018981	n0												CARHR150800							
N9.HOG0024503	OG0018982	n0												CARHR168670							
N9.HOG0024504	OG0018983	n0												CARHR258630							
N9.HOG0024505	OG0018984	n0											Cg001G0285500	CARHR218800							
N9.HOG0024506	OG0018985	n0											Cg001G0260000	CARHR221450							
N9.HOG0024507	OG0018986	n0											Cg001G0255800	CARHR221980							
N9.HOG0024508	OG0018987	n0												CARHR258500							
N9.HOG0024509	OG0018988	n0												CARHR258510							
N9.HOG0024510	OG0018989	n0												CARHR257560							
N9.HOG0024511	OG0018990	n4											Cg007G2499100								
N9.HOG0024512	OG0018991	n0											Cg007G2508300, Cg003G0800800	CARHR066910							
N9.HOG0024513	OG0018992	n0											Cg007G2513800	CARHR067610							
N9.HOG0024514	OG0018993	n0												CARHR068130							
N9.HOG0024515	OG0018997	n0											Cg003G0891800	CARHR257130							
N9.HOG0024516	OG0018998	n0											Cg007G2469900	CARHR063050							
N9.HOG0024517	OG0018999	n0											Cg008G2961100	CARHR176650							
N9.HOG0024518	OG0019001	n0											Cg008G2952100	CARHR177920							
N9.HOG0024519	OG0019002	n0												CARHR043060							
N9.HOG0024520	OG0019003	n0											Cg008G2893400	CARHR181750							
N9.HOG0024521	OG0019004	n0												CARHR127530							
N9.HOG0024522	OG0019005	n0											Cg005G1589200	CARHR128460							
N9.HOG0024523	OG0019006	n0											Cg005G1588100	CARHR128600							
N9.HOG0024524	OG0019007	n0											Cg005G1583900	CARHR129090							
N9.HOG0024525	OG0019008	n0											Cg001G0212400	CARHR225710							
N9.HOG0024526	OG0019009	n0											Cg001G0213400	CARHR225600							
N9.HOG0024527	OG0019010	n0											Cg001G0219400	CARHR225050							
N9.HOG0024528	OG0019011	n0												CARHR212670							
N9.HOG0024529	OG0019012	n0											Cg001G0193800	CARHR227650							
N9.HOG0024530	OG0019013	n0											Cg001G0191200	CARHR227910							
N9.HOG0024531	OG0019014	n0											Cg001G0237600	CARHR223200							
N9.HOG0024532	OG0019015	n0											Cg001G0236800	CARHR223300							
N9.HOG0024533	OG0019016	n0											Cg001G0233500								
N9.HOG0024534	OG0019017	n0											Cg006G1944600	CARHR032120							
N9.HOG0024535	OG0019018	n0											Cg006G1944900	CARHR032100							
N9.HOG0024536	OG0019019	n0											Cg004G1070600	CARHR074860							
N9.HOG0024537	OG0019020	n0											Cg004G1072500	CARHR075050							
N9.HOG0024538	OG0019021	n0											Cg003G1064700	CARHR281260							
N9.HOG0024539	OG0019022	n0											Cg002G0451500								
N9.HOG0024540	OG0019023	n0											Cg002G0455100	CARHR167070							
N9.HOG0024541	OG0019024	n0											Cg002G0470400	CARHR165600							
N9.HOG0024542	OG0019026	n0											Cg002G0496900								
N9.HOG0024543	OG0019027	n0											Cg003G0921000	CARHR266840							
N9.HOG0024544	OG0019028	n0											Cg004G1317300	CARHR100890							
N9.HOG0024545	OG0019029	n0											Cg004G1328100	CARHR102270							
N9.HOG0024546	OG0019030	n0											Cg004G1337100	CARHR102890							
N9.HOG0024547	OG0019031	n0											Cg007G2442200	CARHR060090							
N9.HOG0024548	OG0019032	n0											Cg004G1425100	CARHR109430							
N9.HOG0024549	OG0019033	n0											Cg005G1522500	CARHR135860							
N9.HOG0024550	OG0019035	n0												CARHR088380							
N9.HOG0024551	OG0019037	n0												CARHR255660							
N9.HOG0024552	OG0019038	n0											Cg003G0763300	CARHR255530							
N9.HOG0024553	OG0019039	n0											Cg004G1442400	CARHR111120							
N9.HOG0024554	OG0019040	n0											Cg004G1446100	CARHR111570							
N9.HOG0024555	OG0019042	n11											Cg005G1456600	CARHR142680							
N9.HOG0024556	OG0019043	n0											Cg005G1460800	CARHR142180							
N9.HOG0024557	OG0019044	n0											Cg005G1474700	CARHR140670							
N9.HOG0024558	OG0019045	n0											Cg005G1475000	CARHR140640							
N9.HOG0024559	OG0019046	n0											Cg005G1481400	CARHR140020							
N9.HOG0024560	OG0019047	n0												CARHR139950							
N9.HOG0024561	OG0019048	n0											Cg005G1482800	CARHR139900							
N9.HOG0024562	OG0019049	n0											Cg005G1499900	CARHR138050							
N9.HOG0024563	OG0019050	n0											Cg005G1503100	CARHR137820							
N9.HOG0024564	OG0019051	n0											Cg004G1078800	CARHR075710							
N9.HOG0024565	OG0019052	n0											Cg004G1084700	CARHR076310							
N9.HOG0024566	OG0019053	n5											Cg008G2729200								
N9.HOG0024567	OG0019053	n14											Cg004G1089700								
N9.HOG0024568	OG0019054	n0											Cg008G2842000	CARHR182180							
N9.HOG0024569	OG0019055	n0											Cg004G1106400								
N9.HOG0024570	OG0019057	n2											Cg003G0864800, Cg003G0733600								
N9.HOG0024571	OG0019058	n0											Cg004G1124600	CARHR080660							
N9.HOG0024572	OG0019059	n0											Cg004G1126700	CARHR080860							
N9.HOG0024573	OG0019060	n0											Cg004G1156300	CARHR084120							
N9.HOG0024574	OG0019062	n0												CARHR086700, CARHR010400							
N9.HOG0024575	OG0019063	n0											Cg004G1231100	CARHR091870							
N9.HOG0024576	OG0019064	n0											Cg004G1234100	CARHR092200							
N9.HOG0024577	OG0019065	n0											Cg004G1242700	CARHR093090							
N9.HOG0024578	OG0019066	n0												CARHR096280							
N9.HOG0024579	OG0019067	n0											Cg002G0608800								
N9.HOG0024580	OG0019068	n0											Cg001G0350300	CARHR214270							
N9.HOG0024581	OG0019069	n0											Cg004G1301900	CARHR099300							
N9.HOG0024582	OG0019070	n0											Cg004G1299200	CARHR099070							
N9.HOG0024583	OG0019071	n0											Cg004G1294000	CARHR098590							
N9.HOG0024584	OG0019072	n0											Cg004G1293600	CARHR098570							
N9.HOG0024585	OG0019074	n0											Cg007G2346400	CARHR284550							
N9.HOG0024586	OG0019075	n0											Cg008G2752800	CARHR194160							
N9.HOG0024587	OG0019076	n0											Cg008G2752300	CARHR194190							
N9.HOG0024588	OG0019077	n0											Cg006G2254700	CARHR000290							
N9.HOG0024589	OG0019078	n0											Cg006G2246500	CARHR001250							
N9.HOG0024590	OG0019080	n0											Cg006G2231700	CARHR002870							
N9.HOG0024591	OG0019081	n0											Cg006G2228500								
N9.HOG0024592	OG0019082	n0												CARHR003400							
N9.HOG0024593	OG0019083	n0											Cg006G2221900	CARHR003830							
N9.HOG0024594	OG0019084	n0											Cg006G2208100	CARHR005300							
N9.HOG0024595	OG0019085	n0											Cg006G2187400	CARHR007440							
N9.HOG0024596	OG0019086	n0											Cg006G2180800	CARHR008150							
N9.HOG0024597	OG0019087	n0											Cg006G2167900	CARHR009600							
N9.HOG0024598	OG0019090	n0											Cg006G2131100	CARHR013610							
N9.HOG0024599	OG0019091	n0											Cg006G2044300	CARHR022560							
N9.HOG0024600	OG0019092	n0											Cg006G2036100	CARHR023390							
N9.HOG0024601	OG0019093	n0											Cg007G2482100	CARHR064450							
N9.HOG0024602	OG0019094	n0												CARHR064170							
N9.HOG0024603	OG0019095	n0											Cg006G1938000	CARHR032760							
N9.HOG0024604	OG0019096	n0											Cg007G2279500	CARHR049500							
N9.HOG0024605	OG0019097	n0											Cg007G2301300	CARHR052280							
N9.HOG0024606	OG0019098	n0											Cg007G2311100	CARHR053480							
N9.HOG0024607	OG0019099	n0											Cg005G1596300	CARHR127680							
N9.HOG0024608	OG0019102	n0											Cg008G2975600	CARHR174870							
N9.HOG0024609	OG0019103	n0											Cg008G2978200	CARHR174570, CARHR174560							
N9.HOG0024610	OG0019104	n0											Cg008G2984300	CARHR173840							
N9.HOG0024611	OG0019105	n0												CARHR173820							
N9.HOG0024612	OG0019106	n0											Cg008G2945700	CARHR178660, CARHR178640							
N9.HOG0024613	OG0019107	n0											Cg003G1014100	CARHR276120							
N9.HOG0024614	OG0019108	n0											Cg006G1848300	CARHR038100							
N9.HOG0024615	OG0019109	n4											Cg006G1844600	CARHR038830							
N9.HOG0024616	OG0019109	n15												CARHR038800							
N9.HOG0024617	OG0019111	n0											Cg001G0008500	CARHR247740							
N9.HOG0024618	OG0019112	n0											Cg001G0050800	CARHR243310							
N9.HOG0024619	OG0019113	n0											Cg001G0080600	CARHR240140							
N9.HOG0024620	OG0019114	n0											Cg001G0077300, Cg001G0076900	CARHR240500							
N9.HOG0024621	OG0019115	n0												CARHR241770							
N9.HOG0024622	OG0019116	n0											Cg001G0064800								
N9.HOG0024623	OG0019117	n0											Cg001G0091400	CARHR239060							
N9.HOG0024624	OG0019118	n0											Cg003G0719600, Cg014G3036000	CARHR250420							
N9.HOG0024625	OG0019119	n0											Cg003G0699900	CARHR248250							
N9.HOG0024626	OG0019120	n0											Cg003G0699500	CARHR248210							
N9.HOG0024627	OG0019121	n0											Cg005G1777900								
N9.HOG0024628	OG0019122	n0											Cg001G0125300	CARHR235460							
N9.HOG0024629	OG0019123	n0											Cg002G0674400	CARHR146180							
N9.HOG0024630	OG0019124	n0											Cg006G2255100	CARHR000260							
N9.HOG0024631	OG0019126	n0											Cg006G2193400	CARHR006860							
N9.HOG0024632	OG0019127	n0											Cg006G2191500								
N9.HOG0024633	OG0019129	n0											Cg006G2119000	CARHR014930							
N9.HOG0024634	OG0019132	n0											Cg006G2020000	CARHR025040							
N9.HOG0024635	OG0019133	n0												CARHR026000							
N9.HOG0024636	OG0019134	n0											Cg006G2008900	CARHR026130							
N9.HOG0024637	OG0019135	n0											Cg006G2007100	CARHR026330							
N9.HOG0024638	OG0019136	n0											Cg006G2004700	CARHR026640							
N9.HOG0024639	OG0019138	n0												CARHR031180							
N9.HOG0024640	OG0019139	n0												CARHR044710							
N9.HOG0024641	OG0019140	n0												CARHR034910							
N9.HOG0024642	OG0019142	n0											Cg006G1903600	CARHR033330							
N9.HOG0024643	OG0019143	n0											Cg006G1882700	CARHR035380							
N9.HOG0024644	OG0019144	n0											Cg006G1873700	CARHR035970							
N9.HOG0024645	OG0019146	n0											Cg006G1786000	CARHR045340							
N9.HOG0024646	OG0019147	n2												CARHR052260, CARHR052250							
N9.HOG0024647	OG0019148	n0												CARHR257890							
N9.HOG0024648	OG0019151	n0											Cg007G2340800	CARHR289750							
N9.HOG0024649	OG0019152	n0											Cg007G2348400	CARHR055970							
N9.HOG0024650	OG0019153	n0											Cg005G1731300	CARHR116380							
N9.HOG0024651	OG0019155	n15											Cg002G0557300	CARHR056130							
N9.HOG0024652	OG0019157	n1												CARHR292160, CARHR216360							
N9.HOG0024653	OG0019157	n12												CARHR050940							
N9.HOG0024654	OG0019158	n0												CARHR058130							
