HOG	OG	Gene Tree Parent Clade	Alyssum_gmelinii	Arabidopsis_arenosa	Arabidopsis_lyrata_NCBI	Arabidopsis_lyrata_Rawat	Arabidopsis_thaliana	Arabis_alpina	Brassica_oleracea	Brassica_rapa	Camelina_sativa	Capsella_rubella	Cardamine_glauca	Cardamine_hirsuta	Cochlearia_excelsa	Conringia_planisiliqua	Euclidium_syriacum	Eutrema_salsugineum	Noccaea_praecox	Raphanus_sativus	Rorippa_islandica
N15.HOG0022537	OG0015004	n0			XP_020877564.1	AL6G51490															
N15.HOG0022538	OG0015005	n0			XP_020889608.1	AL2G36320															
N15.HOG0022539	OG0015006	n0			XP_002889062.1	AL2G36210															
N15.HOG0022540	OG0015007	n0			XP_020890735.1	AL2G36160															
N15.HOG0022541	OG0015008	n0			XP_020890863.1	AL2G36150															
N15.HOG0022542	OG0015009	n0			XP_020890529.1	AL2G36060															
N15.HOG0022543	OG0015010	n0			XP_002889047.1	AL2G35860															
N15.HOG0022544	OG0015011	n0			XP_020890675.1	AL2G35760															
N15.HOG0022545	OG0015012	n0			XP_002889036.1	AL2G35650															
N15.HOG0022546	OG0015013	n0			XP_002889035.1	AL2G35620															
N15.HOG0022547	OG0015014	n0			XP_020890224.1	AL2G35540															
N15.HOG0022548	OG0015015	n0			XP_020865756.1																
N15.HOG0022549	OG0015016	n0			XP_020890245.1	AL2G35410															
N15.HOG0022550	OG0015017	n0			XP_002889025.1	AL2G35390															
N15.HOG0022551	OG0015018	n0			XP_002887593.1	AL2G35350															
N15.HOG0022552	OG0015019	n0			XP_020890669.1	AL2G35300															
N15.HOG0022553	OG0015020	n0			XP_020889648.1	nbis-gene-603															
N15.HOG0022554	OG0015021	n0			XP_020890410.1	AL2G35100															
N15.HOG0022555	OG0015022	n0			XP_020890190.1	AL2G35050															
N15.HOG0022556	OG0015023	n0			XP_020889992.1	AL2G34980															
N15.HOG0022557	OG0015024	n0			XP_002886108.1	AL3G50180															
N15.HOG0022558	OG0015025	n0			XP_020887279.1	AL3G50520															
N15.HOG0022559	OG0015026	n0			XP_020889309.1	AL3G50640															
N15.HOG0022560	OG0015027	n0			XP_002886129.2	AL3G50850															
N15.HOG0022561	OG0015028	n0			XP_020887367.1	AL3G50960															
N15.HOG0022562	OG0015029	n0			XP_020882613.1	nbis-gene-1336															
N15.HOG0022563	OG0015030	n0			XP_002876427.1	AL5G39200															
N15.HOG0022564	OG0015031	n0			XP_002875992.1	AL5G29660															
N15.HOG0022565	OG0015032	n0			XP_020882193.1	AL5G29680															
N15.HOG0022566	OG0015033	n0			XP_002875842.1	AL5G26720															
N15.HOG0022567	OG0015034	n0			XP_002875840.1	AL5G26660															
N15.HOG0022568	OG0015035	n0			XP_020881011.1	AL5G26650															
N15.HOG0022569	OG0015036	n0			XP_002877565.1	AL5G26730															
N15.HOG0022570	OG0015037	n0			XP_020881664.1	AL5G26900															
N15.HOG0022571	OG0015038	n0			XP_002891882.1	AL1G64530															
N15.HOG0022572	OG0015039	n0			XP_002894549.1	AL1G64250															
N15.HOG0022573	OG0015040	n0			XP_002891860.1	AL1G64050															
N15.HOG0022574	OG0015041	n0			XP_002894537.1	AL1G64020															
N15.HOG0022575	OG0015042	n0			XP_020867341.1	AL1G63950															
N15.HOG0022576	OG0015043	n0			XP_002894527.1	AL1G63870															
N15.HOG0022577	OG0015044	n0			XP_020868928.1	AL1G63640															
N15.HOG0022578	OG0015045	n0			XP_020869744.1	AL1G63420															
N15.HOG0022579	OG0015046	n0			XP_020867594.1	AL1G63360															
N15.HOG0022580	OG0015047	n0			XP_002894492.1	AL1G63220															
N15.HOG0022581	OG0015048	n0			XP_020870242.1	AL1G63150															
N15.HOG0022582	OG0015049	n0			XP_002894488.1	AL1G63110															
N15.HOG0022583	OG0015050	n0			XP_020869140.1	AL1G62950															
N15.HOG0022584	OG0015051	n0			XP_002894458.1	AL1G62410															
N15.HOG0022585	OG0015052	n0			XP_002891765.1	AL1G62340															
N15.HOG0022586	OG0015053	n0			XP_020867213.1	AL1G62180															
N15.HOG0022587	OG0015054	n0			XP_002891745.1	AL1G61820															
N15.HOG0022588	OG0015055	n0			XP_002891739.1	AL1G61690															
N15.HOG0022589	OG0015056	n0			XP_002891732.2	AL1G61530															
N15.HOG0022590	OG0015057	n0			XP_020867181.1	AL1G61480															
N15.HOG0022591	OG0015058	n0			XP_020867161.1	AL1G61460															
N15.HOG0022592	OG0015059	n0			XP_020883181.1	AL4G32390															
N15.HOG0022593	OG0015060	n0			XP_020883182.1	AL4G32420															
N15.HOG0022594	OG0015061	n0			XP_020884573.1	nbis-gene-1085															
N15.HOG0022595	OG0015062	n0			XP_020884563.1	AL4G32530															
N15.HOG0022596	OG0015063	n0			XP_002879620.1	AL4G32830															
N15.HOG0022597	OG0015064	n0			XP_020884152.1	AL4G32960															
N15.HOG0022598	OG0015065	n0			XP_020884415.1	AL4G33040															
N15.HOG0022599	OG0015066	n0			XP_020880435.1	AL5G24380															
N15.HOG0022600	OG0015067	n0			XP_002875730.1	AL5G23960															
N15.HOG0022601	OG0015068	n0			XP_002877398.1	AL5G23900															
N15.HOG0022602	OG0015069	n0			XP_020866763.1	AL8G27640															
N15.HOG0022603	OG0015070	n0			XP_002864225.1	AL8G27790															
N15.HOG0022604	OG0015071	n0			XP_020880613.1	AL5G40030															
N15.HOG0022605	OG0015072	n0			XP_020884085.1	AL4G13300															
N15.HOG0022606	OG0015073	n0			XP_002874475.1	AL6G41220															
N15.HOG0022607	OG0015074	n0			XP_020877472.1	AL6G41780															
N15.HOG0022608	OG0015075	n0			XP_002874485.1	AL6G41350															
N15.HOG0022609	OG0015076	n0			XP_020878843.1	AL8G23940															
N15.HOG0022610	OG0015077	n0			XP_002865749.1	AL8G23510															
N15.HOG0022611	OG0015078	n0			XP_020873171.1	AL7G43830															
N15.HOG0022612	OG0015079	n0			XP_002870426.2	AL7G44140															
N15.HOG0022613	OG0015080	n0			XP_020874655.1	AL7G44190															
N15.HOG0022614	OG0015081	n0			XP_020874441.1	AL7G44510															
N15.HOG0022615	OG0015082	n0			XP_002863313.2	AL9U12150															
N15.HOG0022616	OG0015083	n0			XP_002863288.1	AL2G23760, AL9U11680															
N15.HOG0022617	OG0015084	n0			XP_020875762.1	AL9U11370															
N15.HOG0022618	OG0015085	n0			XP_020877454.1	AL6G41800															
N15.HOG0022619	OG0015086	n0			XP_002863259.1	AL9U10630															
N15.HOG0022620	OG0015087	n0			XP_020876285.1	AL9U10480															
N15.HOG0022621	OG0015088	n0			XP_002868349.1	AL7G43000															
N15.HOG0022622	OG0015089	n0			XP_002870363.1	AL7G42860															
N15.HOG0022623	OG0015090	n0			XP_002870359.1	AL7G42820															
N15.HOG0022624	OG0015091	n0			XP_020874977.1	AL7G42480															
N15.HOG0022625	OG0015092	n0			XP_020875323.1	AL7G42440															
N15.HOG0022626	OG0015093	n0			XP_020874510.1	AL7G41950															
N15.HOG0022627	OG0015094	n0			XP_002870311.2	AL7G41680															
N15.HOG0022628	OG0015095	n0			XP_020872160.1	AL7G41670															
N15.HOG0022629	OG0015096	n0			XP_002868280.1	AL7G41660															
N15.HOG0022630	OG0015097	n0			XP_020875618.1	AL7G40800															
N15.HOG0022631	OG0015098	n0			XP_020874483.1	AL7G40630															
N15.HOG0022632	OG0015099	n0			XP_020874555.1	AL7G40590															
N15.HOG0022633	OG0015100	n0			XP_002868223.2	AL7G40560															
N15.HOG0022634	OG0015101	n0			XP_020875502.1	AL7G40130															
N15.HOG0022635	OG0015102	n0			XP_002870237.1	AL7G40100															
N15.HOG0022636	OG0015103	n0			XP_020887248.1	AL3G35650															
N15.HOG0022637	OG0015104	n0			XP_002870233.1	AL7G40000															
N15.HOG0022638	OG0015105	n0			XP_020880756.1	AL5G11170															
N15.HOG0022639	OG0015106	n0			XP_020886131.1	AL3G45920															
N15.HOG0022640	OG0015107	n0			XP_002868183.1	AL7G39580															
N15.HOG0022641	OG0015108	n0			XP_002868180.1	AL7G39520															
N15.HOG0022642	OG0015109	n0			XP_002870209.1	AL7G39510															
N15.HOG0022643	OG0015110	n0			XP_020873150.1	AL7G39480															
N15.HOG0022644	OG0015111	n0			XP_020873152.1	AL7G39460															
N15.HOG0022645	OG0015112	n0			XP_020891523.1	AL2G32440															
N15.HOG0022646	OG0015113	n0			XP_002887450.1	AL2G32450															
N15.HOG0022647	OG0015114	n0			XP_002888900.1	AL2G32730															
N15.HOG0022648	OG0015115	n0			XP_002888901.1	AL2G32740															
N15.HOG0022649	OG0015116	n0			XP_002887470.1	AL2G32830															
N15.HOG0022650	OG0015117	n0			XP_020889761.1	AL2G32840															
N15.HOG0022651	OG0015118	n0			XP_002887473.1	AL2G32880															
N15.HOG0022652	OG0015119	n0			XP_002888908.1	AL2G32890															
N15.HOG0022653	OG0015120	n0			XP_020890507.1	AL2G32940															
N15.HOG0022654	OG0015121	n0			XP_020890375.1	AL2G33080															
N15.HOG0022655	OG0015122	n0			XP_002865663.1	AL8G21770															
N15.HOG0022656	OG0015123	n0			XP_002887479.1	AL2G33110															
N15.HOG0022657	OG0015124	n0			XP_020889602.1	AL2G33400															
N15.HOG0022658	OG0015125	n0			XP_020891513.1	AL2G33440															
N15.HOG0022659	OG0015126	n0			XP_020890525.1	AL2G33520															
N15.HOG0022660	OG0015127	n0			XP_002869540.1	AL7G24850															
N15.HOG0022661	OG0015128	n0			XP_020891779.1	AL2G33560															
N15.HOG0022662	OG0015129	n0			XP_002887510.2	AL2G33670															
N15.HOG0022663	OG0015130	n0			XP_020890211.1	AL2G33790															
N15.HOG0022664	OG0015131	n0			XP_002888955.1	AL2G33820															
N15.HOG0022665	OG0015132	n0			XP_002888960.1	AL2G33880															
N15.HOG0022666	OG0015133	n0			XP_002878867.1	AL4G17070															
N15.HOG0022667	OG0015134	n0			XP_002880630.1	AL4G15790															
N15.HOG0022668	OG0015135	n0			XP_002887534.1	AL2G34130															
N15.HOG0022669	OG0015136	n0			XP_002887536.1	AL2G34180															
N15.HOG0022670	OG0015137	n3			XP_002888972.1																
N15.HOG0022671	OG0015138	n0			XP_020890840.1	AL2G34260															
N15.HOG0022672	OG0015139	n0			XP_002887547.1	AL2G34470															
N15.HOG0022673	OG0015140	n0			XP_020879994.1	AL5G10970															
N15.HOG0022674	OG0015141	n0			XP_020891187.1	AL2G34520															
N15.HOG0022675	OG0015142	n0			XP_020891188.1																
N15.HOG0022676	OG0015143	n0			XP_020889973.1	AL2G34570															
N15.HOG0022677	OG0015144	n0			XP_020865799.1	AL2G34630															
N15.HOG0022678	OG0015145	n0			XP_020890662.1	AL2G34640															
N15.HOG0022679	OG0015146	n0			XP_002887558.1	AL2G34660															
N15.HOG0022680	OG0015147	n0			XP_020889622.1	AL2G27550															
N15.HOG0022681	OG0015148	n0			XP_020889619.1	AL2G27560															
N15.HOG0022682	OG0015149	n0			XP_020865731.1	AL2G27630															
N15.HOG0022683	OG0015150	n0			XP_002887202.1	AL2G27640															
N15.HOG0022684	OG0015151	n0			XP_020889995.1	AL2G27720															
N15.HOG0022685	OG0015152	n0			XP_002887207.2	AL2G27780															
N15.HOG0022686	OG0015153	n0			XP_002887211.1	AL2G27880															
N15.HOG0022687	OG0015154	n5			XP_002887214.1	AL2G27960															
N15.HOG0022688	OG0015155	n0			XP_002888693.1	AL2G27970															
N15.HOG0022689	OG0015156	n0			XP_020889701.1	AL2G28130															
N15.HOG0022690	OG0015157	n0			XP_002888705.1	AL2G28270															
N15.HOG0022691	OG0015158	n0			XP_020889980.1	AL2G28290															
N15.HOG0022692	OG0015159	n0			XP_002867449.1	AL7G24110															
N15.HOG0022693	OG0015160	n0			XP_020875291.1	AL7G23950															
N15.HOG0022694	OG0015161	n0			XP_020872609.1	AL7G23940															
N15.HOG0022695	OG0015162	n0			XP_002867439.1	AL7G23890															
N15.HOG0022696	OG0015163	n0			XP_002869484.1	AL7G23840															
N15.HOG0022697	OG0015164	n0			XP_002869476.1	AL7G23760															
N15.HOG0022698	OG0015165	n0			XP_002869462.1	AL7G23490															
N15.HOG0022699	OG0015166	n0			XP_020874784.1	AL7G23480															
N15.HOG0022700	OG0015167	n0			XP_020875094.1	AL7G23360															
N15.HOG0022701	OG0015168	n0			XP_020872896.1	AL7G23320															
N15.HOG0022702	OG0015169	n0			XP_020874615.1	AL7G23290															
N15.HOG0022703	OG0015170	n0			XP_002867420.1	AL7G23240															
N15.HOG0022704	OG0015171	n0			XP_020882286.1	AL8G27830															
N15.HOG0022705	OG0015172	n0			XP_002887945.2	AL2G11550															
N15.HOG0022706	OG0015173	n0			XP_020889855.1	AL2G11320															
N15.HOG0022707	OG0015174	n0			XP_002887931.1	AL2G11180															
N15.HOG0022708	OG0015175	n0			XP_020872924.1	nbis-gene-1935															
N15.HOG0022709	OG0015176	n0			XP_002870728.1	AL7G49970															
N15.HOG0022710	OG0015177	n0			XP_020875357.1	AL7G49670															
N15.HOG0022711	OG0015178	n0			XP_020872393.1	AL7G49630															
N15.HOG0022712	OG0015179	n0			XP_020874222.1	AL7G49610															
N15.HOG0022713	OG0015180	n0			XP_002877258.1	AL5G21020															
N15.HOG0022714	OG0015181	n0			XP_020879949.1	AL5G21370															
N15.HOG0022715	OG0015182	n0			XP_020881516.1	AL5G19980															
N15.HOG0022716	OG0015183	n0			XP_002877110.1	AL5G18100															
N15.HOG0022717	OG0015184	n0			XP_020881980.1	nbis-gene-1244															
N15.HOG0022718	OG0015185	n0			XP_020881549.1	AL5G17490															
N15.HOG0022719	OG0015186	n0			XP_020880227.1	AL5G17220															
N15.HOG0022720	OG0015187	n0			XP_002877061.1	AL5G17010															
N15.HOG0022721	OG0015188	n0			XP_002875388.1	AL5G16850															
N15.HOG0022722	OG0015189	n0			XP_002875384.1	AL5G16780															
N15.HOG0022723	OG0015190	n0			XP_002877044.1	AL5G16690															
N15.HOG0022724	OG0015191	n0			XP_002875369.2	AL5G16450															
N15.HOG0022725	OG0015192	n0			XP_020880805.1	AL5G16290															
N15.HOG0022726	OG0015193	n0			XP_020881368.1	AL5G16250															
N15.HOG0022727	OG0015194	n0			XP_002875358.1	AL5G16240															
N15.HOG0022728	OG0015195	n0			XP_020880797.1																
N15.HOG0022729	OG0015196	n0			XP_002877014.1	AL5G16160															
N15.HOG0022730	OG0015197	n0			XP_002877008.1	AL5G15980															
N15.HOG0022731	OG0015198	n0			XP_020880415.1	AL5G15880															
N15.HOG0022732	OG0015199	n0			XP_020882470.1	AL5G15610															
N15.HOG0022733	OG0015200	n0			XP_020880204.1	AL5G15580															
N15.HOG0022734	OG0015201	n0			XP_020881163.1	AL5G15570															
N15.HOG0022735	OG0015202	n0			XP_020880094.1	AL5G15370															
N15.HOG0022736	OG0015203	n0			XP_002876976.1	AL5G15260															
N15.HOG0022737	OG0015204	n0			XP_002875311.1	AL5G14870															
N15.HOG0022738	OG0015205	n0			XP_020880635.1	AL5G14780															
N15.HOG0022739	OG0015206	n0			XP_020880287.1	AL5G14730															
N15.HOG0022740	OG0015207	n0			XP_002875299.2	AL5G14720															
N15.HOG0022741	OG0015208	n0			XP_020867432.1	AL1G30820															
N15.HOG0022742	OG0015209	n0			XP_020881694.1	AL5G14350															
N15.HOG0022743	OG0015210	n0			XP_020882047.1	AL5G14300															
N15.HOG0022744	OG0015211	n0			XP_002875269.1	AL5G14220															
N15.HOG0022745	OG0015212	n0			XP_002888745.1	AL2G29180															
N15.HOG0022746	OG0015213	n0			XP_002863114.2	AL22U10120															
N15.HOG0022747	OG0015214	n0			XP_020889787.1	AL2G28640															
N15.HOG0022748	OG0015215	n0			XP_002887240.1	AL2G28630															
N15.HOG0022749	OG0015216	n0			XP_020890389.1	AL2G28590															
N15.HOG0022750	OG0015217	n0			XP_020874501.1	AL7G40860															
N15.HOG0022751	OG0015218	n0			XP_020891192.1	AL2G28490															
N15.HOG0022752	OG0015219	n0			XP_002865215.1	AL8G12570															
N15.HOG0022753	OG0015220	n0			XP_020866532.1	AL8G12590															
N15.HOG0022754	OG0015221	n0			XP_020867421.1	AL8G12780															
N15.HOG0022755	OG0015222	n0			XP_020888030.1	AL8G12850															
N15.HOG0022756	OG0015223	n0			XP_020871508.1	AL8G13070															
N15.HOG0022757	OG0015224	n0			XP_002865252.1	AL8G13510															
N15.HOG0022758	OG0015225	n0			XP_020885764.1	AL8G13520															
N15.HOG0022759	OG0015226	n0			XP_020885771.1	AL8G13530															
N15.HOG0022760	OG0015227	n0			XP_020888491.1	AL3G50090															
N15.HOG0022761	OG0015228	n0			XP_020877457.1	AL8G14030															
N15.HOG0022762	OG0015229	n0			XP_002894216.1	AL1G57240															
N15.HOG0022763	OG0015230	n0			XP_020866717.1	AL1G57300															
N15.HOG0022764	OG0015231	n0			XP_020866697.1	AL1G57410															
N15.HOG0022765	OG0015232	n0			XP_020866735.1	AL1G57500															
N15.HOG0022766	OG0015233	n0			XP_020866709.1	AL1G57510															
N15.HOG0022767	OG0015234	n0			XP_002891545.1	AL1G57530															
N15.HOG0022768	OG0015235	n0			XP_020866704.1	AL1G57540															
N15.HOG0022769	OG0015236	n0			XP_002894226.1	AL1G57570															
N15.HOG0022770	OG0015237	n0			XP_002894234.1	AL1G57780															
N15.HOG0022771	OG0015238	n0			XP_002894245.1	nbis-gene-272															
N15.HOG0022772	OG0015239	n0			XP_020867279.1	AL1G58080															
N15.HOG0022773	OG0015240	n0			XP_002894253.1	AL1G58090															
N15.HOG0022774	OG0015241	n0			XP_020867974.1	AL1G58210															
N15.HOG0022775	OG0015242	n0			XP_020867977.1	AL1G58220															
N15.HOG0022776	OG0015243	n0			XP_002894266.1	AL1G58320															
N15.HOG0022777	OG0015244	n0			XP_002894284.1	AL1G58660															
N15.HOG0022778	OG0015245	n0			XP_020869713.1	AL1G58900															
N15.HOG0022779	OG0015246	n0			XP_002891617.1	AL1G58910															
N15.HOG0022780	OG0015247	n0			XP_020883254.1	AL4G11910															
N15.HOG0022781	OG0015248	n0			XP_020870338.1	AL1G59320															
N15.HOG0022782	OG0015249	n0			XP_002891640.1	AL1G59340															
N15.HOG0022783	OG0015250	n0			XP_020869126.1	AL1G59350															
N15.HOG0022784	OG0015251	n0			XP_020891525.1	AL2G40920															
N15.HOG0022785	OG0015252	n0			XP_002880597.1	AL4G15160															
N15.HOG0022786	OG0015253	n0			XP_002891654.2	AL1G59660															
N15.HOG0022787	OG0015254	n0			XP_020869703.1	AL1G59800															
N15.HOG0022788	OG0015255	n0			XP_002894367.1	AL1G60390															
