Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_glauca
OG0013630	AL3G23620	Cg004G1179900
OG0013631	AL3G23710	Cg004G1180500
OG0013632	AL3G23750	Cg004G1180900
OG0013633	AL3G23860	Cg004G1181700
OG0013634	AL3G24020	Cg004G1183200
OG0013635	AL3G24060	Cg004G1183500
OG0013636	nbis-gene-698	Cg004G1184400
OG0013637	AL3G24350	Cg004G1185800
OG0013638	AL3G24460	Cg004G1186900
OG0013639	AL3G24620	Cg004G1188600
OG0013640	AL3G24870	Cg004G1191100
OG0013641	AL3G24980	Cg004G1192100
OG0013643	AL3G26040	Cg004G1199400
OG0013644	AL5G25490	Cg002G0563000
OG0013645	AL3G26260	Cg004G1201600
OG0013647	AL3G26920	Cg004G1207800
OG0013648	AL3G27060	Cg004G1209200
OG0013649	AL3G27190	Cg004G1210400
OG0013650	AL3G27250	Cg004G1211000
OG0013651	AL3G27540	Cg004G1214700
OG0013652	AL3G27590	Cg004G1215200
OG0013653	AL3G27630	Cg004G1215500
OG0013654	AL3G27670	Cg004G1215900
OG0013655	AL3G27760	Cg004G1216500
OG0013656	AL3G27860	Cg004G1217300
OG0013657	AL3G28220	Cg004G1220300
OG0013658	AL3G28260	Cg004G1221000
OG0013659	AL7G50400	Cg001G0368000
OG0013660	AL3G28370	Cg004G1221700
OG0013661	AL3G28450	Cg004G1222400
OG0013662	AL3G28620	Cg004G1223900
OG0013663	AL3G28660	Cg004G1224300
OG0013664	AL3G28740	Cg004G1225200
OG0013666	AL3G29110	Cg004G1227800
OG0013667	AL3G29120	Cg004G1227900
OG0013668	AL3G29720	Cg004G1232900
OG0013669	AL3G29730	Cg004G1233000
OG0013670	AL3G29870	Cg004G1233900
OG0013671	AL3G29920	Cg004G1234300
OG0013672	nbis-gene-716	Cg004G1234600
OG0013673	AL3G30020	Cg004G1235100
OG0013674	AL3G30050	Cg004G1235500
OG0013675	AL3G30070	Cg004G1235600
OG0013676	AL3G30170	Cg004G1236600
OG0013677	AL3G30360	Cg004G1238200
OG0013679	AL3G30400	Cg004G1238600
OG0013680	AL3G30450	Cg004G1238900
OG0013682	AL3G30710	Cg004G1241400
OG0013683	AL3G30740	Cg004G1241500
OG0013684	AL3G30770	Cg004G1241800
OG0013685	AL3G30780	Cg004G1241900
OG0013686	AL3G30790	Cg004G1242000
OG0013687	AL3G30860	Cg004G1242400
OG0013688	AL3G30880	Cg004G1242600
OG0013689	AL3G31080	Cg004G1244600
OG0013690	AL3G31090	Cg004G1244700
OG0013691	AL3G31800	Cg004G1250800
OG0013692	AL3G32100	Cg004G1253300
OG0013693	AL3G32640	Cg004G1258000
OG0013694	AL3G32770	Cg004G1259100
OG0013695	AL3G32780	Cg004G1259200
OG0013696	AL3G32880	Cg004G1260400
OG0013697	AL3G33180	Cg004G1263400
OG0013698	AL3G33350	Cg004G1264600
OG0013699	AL3G33450	Cg004G1265200
OG0013700	AL3G33840	Cg004G1268400
OG0013701	AL3G33930	Cg004G1269200
OG0013702	AL3G33980, AL880U10020	Cg004G1269800
OG0013703	AL3G34140	Cg004G1271300
OG0013704	AL3G34150	Cg004G1271400
OG0013705	AL3G34160	Cg004G1271500
OG0013706	AL219U10020, AL3G34170	Cg004G1271600
OG0013707	AL3G34270	Cg004G1272100
OG0013708	AL3G34410	Cg004G1272700
OG0013709	AL2G16570	Cg007G2306000
OG0013710	AL3G34650	Cg004G1274300
OG0013711	AL3G34730	Cg004G1275600
OG0013712	AL3G34800	Cg004G1276100
OG0013713	AL3G34890	Cg004G1276800
OG0013714	AL7G50940	Cg001G0362200
OG0013715	AL7G51250	Cg001G0360500
OG0013716	AL7G28590	Cg001G0157700
OG0013717	AL7G51690	Cg001G0353700
OG0013718	AL7G51910	Cg001G0353100
OG0013719	AL7G51930	Cg001G0352900
OG0013720	AL7G52230	Cg001G0350700
OG0013721	AL7G52610	Cg001G0349900
OG0013722	AL7G52870	Cg001G0343500
OG0013723	AL7G46750	Cg001G0341200
OG0013724	AL7G46550	Cg001G0339100
OG0013725	AL7G46500	Cg001G0338900
OG0013726	AL1G64630	Cg007G2366900
OG0013727	AL7G46400	Cg001G0336500
OG0013728	AL7G46330	Cg001G0336300
OG0013729	AL7G45990	Cg001G0332000
OG0013730	AL7G45580	Cg001G0325600
OG0013731	AL7G45260	Cg001G0321500
OG0013732	AL8G19850	Cg009G2989800, Cg008G2888600
OG0013733	AL3G38770	Cg004G1307200
OG0013734	AL3G38570	Cg004G1306400
OG0013735	AL3G38250	Cg004G1304900
OG0013736	AL3G38060	Cg004G1302500
OG0013737	AL3G37930	Cg004G1301300, Cg004G1301400
OG0013738	AL3G37910	Cg004G1300900
OG0013739	AL3G37510	Cg004G1297900
OG0013740	AL3G37400	Cg004G1297000
OG0013741	AL3G36970	Cg004G1293400
OG0013742	AL3G36860	Cg004G1292300
OG0013743	AL3G36740	Cg004G1291400
OG0013744	AL2G20400	Cg007G2409100, Cg007G2400300
OG0013745	AL1017U10010, AL3G36510	Cg004G1289700
OG0013746	AL3G36030	Cg004G1286600
OG0013747	AL3G35910	Cg004G1285800
OG0013748	AL3G35800	Cg004G1284600
OG0013749	AL3G35740	Cg004G1284100
OG0013750	AL3G35620	Cg004G1283000
OG0013751	AL3G35330	Cg004G1280500
OG0013752	AL7G21790	Cg001G0098900
OG0013753	AL1G65300	Cg007G2347700
OG0013754	AL2G23990	Cg007G2425300
OG0013755	AL2G23780	Cg007G2423200
OG0013756	AL2G22160	Cg007G2402700
OG0013757	AL2G20230	Cg007G2398600, Cg007G2411000
OG0013758	AL2G21140	Cg007G2408400, Cg007G2400900
OG0013759	AL2G22040	Cg007G2408300, Cg007G2401000
OG0013760	AL1G64700	Cg007G2366300
OG0013761	AL1G65000	Cg007G2357500
OG0013762	AL1G65040	Cg007G2354200
OG0013763	AL6G30290	Cg008G2753900
OG0013764	AL6G29860	Cg008G2750000
OG0013765	AL6G29810	Cg008G2749500
OG0013766	AL6G29750	Cg008G2749100
OG0013767	AL6G29680	Cg008G2748100
OG0013768	AL6G29660	Cg008G2747900
OG0013769	AL4G18220	Cg005G1715300
OG0013770	AL4G13980	Cg005G1750700
OG0013771	AL6G29400	Cg008G2746100
OG0013772	AL8G22990	Cg008G2842200
OG0013773	AL8G23130	Cg008G2841500
OG0013774	AL8G21120	Cg008G2877600
OG0013775	AL8G21110	Cg008G2877800
OG0013776	AL5G33190	Cg002G0503600
OG0013777	AL5G32920	Cg002G0505300
OG0013778	AL5G32840	Cg002G0505700
OG0013779	AL5G32830	Cg002G0505800
OG0013780	AL5G32820	Cg002G0505900
OG0013781	AL5G32810	Cg002G0506000
OG0013782	AL5G32800	Cg002G0506100
OG0013783	AL5G32500	Cg002G0508800
OG0013784	AL5G32490	Cg002G0508900
OG0013785	AL5G32440	Cg002G0509400
OG0013786	AL5G32360, AL1G42920	Cg002G0510100
OG0013787	AL5G32290	Cg002G0510500
OG0013788	AL5G32220	Cg002G0511200
OG0013789	AL5G32060	Cg002G0512700
OG0013790	AL5G31920	Cg002G0514000
OG0013791	AL5G31790	Cg006G1912400, Cg002G0515000
OG0013792	AL5G10280	Cg002G0694800
OG0013793	AL1G10040	Cg006G2256400
OG0013794	AL5G27440	Cg002G0546500
OG0013795	AL1G10410	Cg006G2253300
OG0013796	AL1G10490	Cg006G2252700
OG0013797	AL1G10610	Cg006G2251900
OG0013799	AL1G10850	Cg006G2249700
OG0013800	AL1G11230	Cg006G2246700
OG0013801	AL1G11250	Cg006G2246600
OG0013802	AL1G11320	Cg006G2246000
OG0013803	AL1G11410	Cg006G2245400
OG0013804	AL1G11480	Cg006G2244400
OG0013805	AL4G39680	Cg006G2243300
OG0013806	AL3G28100	Cg004G1219100
OG0013807	AL1G11820	Cg006G2241200
OG0013808	AL1G11890	Cg006G2240600
OG0013809	AL1G11930	Cg006G2240400
OG0013810	AL1G12000	Cg006G2239900
OG0013811	AL1G12280	Cg006G2237500
OG0013812	AL1G12350	Cg006G2236900
OG0013813	AL1G12480	Cg006G2235800
OG0013814	AL1G12510	Cg006G2235500
OG0013815	AL1G12650	Cg006G2234500
OG0013816	AL1G12960	Cg006G2232000
OG0013817	AL1G13310	Cg006G2229700
OG0013818	AL1G13590	Cg006G2227200
OG0013819	AL1G13630	Cg006G2226600
OG0013820	AL1G14180	Cg006G2221500
OG0013821	AL1G14260	Cg006G2220900
OG0013822	AL1G14450	Cg006G2219200
OG0013823	AL1G14650	Cg006G2217100
OG0013824	AL1G14660	Cg006G2217000
OG0013825	AL1G15900	Cg007G2347900, Cg006G2205300
OG0013826	AL1G15920	Cg006G2205100
OG0013827	AL1G16280	Cg006G2202300
OG0013828	AL1G16520	Cg006G2200200
OG0013829	AL1G16950	Cg006G2196000, Cg006G2206900
OG0013830	AL1G16960	Cg006G2195900
OG0013831	AL1G17080	Cg006G2195000
OG0013832	AL1G17240	Cg006G2193900
OG0013833	AL1G17430	Cg006G2191900
OG0013834	AL1G17530	Cg006G2190900
OG0013835	AL7G46260	Cg001G0335000
OG0013836	AL1G18300	Cg006G2184700
OG0013837	AL1G18590	Cg006G2182100
OG0013838	AL1G18730	Cg006G2180600
OG0013839	AL1G18800	Cg006G2179900
OG0013840	AL2G19190	Cg007G2372800
OG0013841	AL1G18820	Cg006G2179700
OG0013842	AL1G19290	Cg006G2175100
OG0013843	AL1G19420	Cg006G2174100
OG0013845	AL1G19670	Cg006G2172300
OG0013846	AL1G19750	Cg006G2171600
OG0013847	AL1G19780	Cg006G2171300
OG0013848	AL1G19830	Cg006G2170800
OG0013849	AL1G19950	Cg006G2169900
OG0013850	AL1G19990	Cg006G2169500
OG0013851	AL1G20100	Cg006G2168400
OG0013852	AL1G20270	Cg006G2167000, Cg006G2166900
OG0013853	AL1G20380	Cg006G2165600
OG0013855	AL1G20840	Cg006G2161800
OG0013856	AL1G21120	Cg006G2160000
OG0013857	AL1G21230	Cg006G2159300
OG0013858	AL1G21280	Cg006G2159000
OG0013859	AL1G21320	Cg006G2158600
OG0013860	AL1G39730	Cg006G2011500
OG0013861	AL1G21570	Cg006G2156100
OG0013862	AL1G21710	Cg006G2155300
OG0013863	AL1G21890	Cg006G2153800
OG0013864	AL1G21980	Cg006G2153200
OG0013865	AL1G22030	Cg006G2152900
OG0013866	AL1G22070	Cg006G2152500
OG0013867	AL1G22100	Cg006G2152100
OG0013868	AL1G22250	Cg006G2150900
OG0013871	AL4G12520	Cg005G1759800
OG0013872	AL1G22840	Cg006G2146100
OG0013873	AL1G22880	Cg006G2145800
OG0013874	AL1G22920	Cg006G2145500
OG0013875	AL1G22970	Cg006G2145100
OG0013876	AL1G23070	Cg006G2143900
OG0013877	AL1G23080	Cg006G2143800
OG0013878	AL1G23170	Cg007G2354300
OG0013879	AL1G23200	Cg006G2143100
OG0013880	AL1G23210	Cg006G2143000
OG0013881	AL1G24340	Cg006G2136400
OG0013882	AL1G24230, AL1G24400	Cg006G2135900
OG0013883	AL1G24490	Cg006G2134900
OG0013884	AL1G24510	Cg006G2134700
OG0013885	AL1G24570	Cg006G2134100
OG0013886	AL1G24650	Cg006G2133500
OG0013887	AL1G40240	Cg006G2006400
OG0013888	AL1G24860	Cg006G2131600
OG0013889	AL1G25000	Cg006G2130500
OG0013890	AL8G26570	Cg003G0904800
OG0013891	AL1G25170	Cg006G2129600
OG0013892	AL1G25480	Cg006G2127200
OG0013893	AL1G25520	Cg006G2126800
OG0013894	AL1G26020	Cg006G2122700
OG0013895	AL1G26100	Cg006G2122000
OG0013896	AL1G26140	Cg006G2121400
OG0013897	AL1G26170	Cg006G2121100
OG0013898	AL1G26220	Cg006G2120500
OG0013899	AL1G26230	Cg006G2120400
OG0013900	AL1G26330	Cg006G2119400
OG0013901	nbis-gene-84	Cg006G2116500
OG0013902	AL1G26700	Cg006G2116300
OG0013903	AL1G27140	Cg006G2112600
OG0013904	AL1G27320	Cg006G2111300
OG0013905	AL8G22020	Cg008G2866600, Cg008G2850900
OG0013906	AL1G27820	Cg006G2107100
OG0013907	AL1G28110	Cg006G2104200
OG0013908	AL1G28240	Cg006G2103000
OG0013910	AL1G28410	Cg006G2101600
OG0013911	AL1G28500	Cg006G2100600
OG0013912	AL1G28640	Cg006G2099500
OG0013913	AL2G39600, AL1G28690	Cg006G2099100
OG0013914	AL6G51080, nbis-gene-1666, AL1G28710	Cg006G2098900
OG0013915	AL1G28900	Cg006G2097300
OG0013916	AL1G28920	Cg006G2097100
OG0013917	AL1G29000	Cg006G2096300
OG0013918	AL1G29390	Cg006G2092800
OG0013919	AL1G29570	Cg006G2091500
OG0013920	nbis-gene-2115	Cg003G0912500
OG0013921	AL1G29670	Cg006G2090600
OG0013922	AL1G29680	Cg006G2090500
OG0013923	AL1G29690	Cg006G2090400
OG0013924	AL1G29800	Cg006G2089500
OG0013925	AL1G29870	Cg006G2088900
OG0013926	AL1G30230	Cg006G2086200
OG0013927	AL1G30330	Cg006G2085500
OG0013928	AL1G30350	Cg006G2085300
OG0013929	AL1G30480	Cg006G2084200
OG0013930	AL1G30620	Cg006G2083400
OG0013931	AL1G30650	Cg006G2083100
OG0013932	AL1G30810	Cg006G2081800
OG0013933	AL1G31040	Cg006G2079600
OG0013934	AL1G31570	Cg006G2075200
OG0013935	AL1G31670	Cg006G2074600
OG0013936	AL1G31730	Cg006G2074000
OG0013937	AL1G31750	Cg006G2073900
OG0013938	AL1G31770	Cg006G2073700
OG0013939	AL1G31980	Cg006G2071500
OG0013940	AL1G32180	Cg006G2071200
OG0013941	AL1G32280	Cg006G2070200
OG0013942	AL1G32350	Cg006G2069500
OG0013943	AL1G32410	Cg006G2069000
OG0013944	AL1G32430	Cg006G2068800
OG0013945	AL1G31820	Cg006G2073200
OG0013946	AL1G32500	Cg006G2068100
OG0013947	AL1G32610	Cg006G2066800
OG0013948	AL5G13000	Cg002G0678600
OG0013951	AL7G50410	Cg001G0367900
OG0013952	AL1G33180	Cg006G2062600
OG0013953	AL1G33310	Cg006G2062400
OG0013954	AL1G33440	Cg006G2061400
OG0013955	AL1G33810	Cg006G2058700
OG0013956	AL1G34450	Cg006G2053400
OG0013957	AL1G34460	Cg006G2053300
OG0013958	AL1G34470	Cg006G2053200
OG0013959	AL1G34540	Cg006G2052500
OG0013960	AL1G34550	Cg006G2052400
OG0013961	AL1G34830	Cg006G2050000
OG0013962	AL1G35090	Cg006G2047800
OG0013963	AL1G35490	Cg006G2046100
OG0013964	AL1G35570	Cg006G2045300
OG0013965	AL1G35680	Cg006G2044100
OG0013966	AL8G20390	Cg008G2884500
OG0013967	AL1G36290	Cg006G2039000
OG0013968	AL1G36390	Cg006G2038100
OG0013969	AL1G36490	Cg006G2036900
OG0013970	AL1G36510	Cg006G2036700
OG0013971	AL1G36520	Cg006G2036600
OG0013972	AL4G19930	Cg004G1365700
OG0013973	AL2G31440	Cg007G2487900
OG0013974	AL2G31370	Cg007G2487000
OG0013975	AL2G31330	Cg007G2486600
OG0013976	AL2G31290	Cg007G2486300
OG0013977	AL2G31250	Cg007G2486000
OG0013978	AL2G31210	Cg007G2485700
OG0013979	AL2G31080	Cg007G2484400
OG0013980	AL2G31010	Cg007G2483800
OG0013981	AL2G30910, AL1G14060	Cg007G2483500
OG0013982	AL2G30690	Cg007G2481700
OG0013983	AL2G30200	Cg007G2477900
OG0013984	AL2G30160	Cg007G2477400
OG0013985	AL2G30070	Cg007G2476600
OG0013986	AL2G29950	Cg007G2475600
OG0013987	AL2G29920	Cg007G2475200
OG0013988	AL2G29910	Cg007G2475100
OG0013989	AL2G29840	Cg007G2474400
OG0013990	AL2G29450	Cg007G2472000
OG0013991	AL7G29180	Cg001G0163100
OG0013992	AL7G29150	Cg001G0162700
OG0013993	AL1G47150	Cg006G1943800
OG0013994	AL2G11000	Cg007G2264000
OG0013995	AL2G11010	Cg007G2264100
OG0013996	AL2G11020	Cg007G2264200
OG0013997	AL2G11700	Cg007G2269400
OG0013998	AL2G11800	Cg007G2270100
OG0013999	nbis-gene-1772	Cg001G0133800
OG0014001	AL2G12350	Cg007G2272000
OG0014002	AL5G10160	Cg002G0695800
OG0014003	AL2G12660	Cg007G2274200
OG0014004	AL2G12750	Cg007G2274800
OG0014005	AL6G27570	Cg008G2730100
OG0014006	AL2G13060	Cg007G2277200
OG0014007	AL2G13440	Cg007G2279300
OG0014008	AL2G13540	Cg007G2280400
OG0014009	AL2G13750	Cg007G2283200
OG0014010	AL2G14430	Cg007G2287700
OG0014011	AL2G14590	Cg007G2288100
OG0014012	AL2G15270	Cg007G2295100
OG0014013	AL2G15390	Cg007G2300900
OG0014014	AL2G15400	Cg007G2300800
OG0014015	AL2G15610	Cg007G2298200
OG0014016	AL2G15760	Cg007G2296500
OG0014017	AL3G45030	Cg004G1359800
OG0014018	nbis-gene-411	Cg007G2301200
OG0014019	AL2G16200	Cg007G2303200
OG0014020	AL2G16460	Cg007G2305000
OG0014021	AL2G16680	Cg007G2306800
OG0014022	AL2G17110	Cg007G2310500
OG0014023	AL2G17570	Cg007G2313200
OG0014024	AL2G18210	Cg007G2317400
OG0014026	AL2G17970	Cg007G2320800
OG0014027	AL1G66450	Cg007G2331300
OG0014028	AL1G66120	Cg007G2334800
OG0014029	AL1G65980	Cg007G2335700, Cg007G2335800
OG0014030	AL1G65600	Cg007G2342300
OG0014031	AL2G10980	Cg007G2263600
OG0014032	AL2G10800	Cg007G2262600
OG0014033	AL2G10520	Cg007G2261700
OG0014034	AL2G10440	Cg007G2260400
OG0014035	AL2G10420	Cg007G2260300
OG0014036	AL2G10390	Cg007G2260000
OG0014037	AL2G10370	Cg007G2259900
OG0014038	AL2G10090, AL1G56690	Cg007G2257300
OG0014039	AL7G48340, AL2G10070	Cg007G2257100
OG0014040	AL6G42430	Cg003G0799900
OG0014041	AL8G11490	Cg008G2977900
OG0014042	AL8G10510	Cg008G2984000
OG0014043	AL8G10470	Cg008G2984200
OG0014044	AL8G10200	Cg008G2986900
OG0014045	AL8G14750	Cg008G2950500
OG0014046	AL8G14860	Cg008G2949000
OG0014047	AL8G14990	Cg008G2948500
OG0014048	AL8G15390	Cg008G2945900
OG0014049	AL8G15460	Cg008G2945600, Cg003G0798500
OG0014050	AL6G48700	Cg003G0860400, Cg003G0737600
OG0014051	AL6G48520	Cg003G0738800, Cg003G0859200
OG0014052	AL6G48510	Cg003G0859100, Cg003G0738900
OG0014053	AL6G48450	Cg003G0858600, Cg003G0739200
OG0014054	AL7G22970	Cg001G0107900
OG0014055	AL7G22900	Cg001G0107300
OG0014056	AL7G22870	Cg001G0107000
OG0014057	AL7G22470	Cg001G0104900
OG0014058	AL7G22390	Cg001G0104100
OG0014059	AL7G22370	Cg001G0103900
OG0014060	AL7G38970	Cg001G0243700
OG0014061	AL7G38780	Cg001G0242500
OG0014062	AL1G54480	Cg006G1853000
OG0014063	AL1G54560	Cg006G1852100
OG0014064	AL1G54570	Cg006G1852000
OG0014065	AL1G55210	Cg006G1847500
OG0014067	AL1G54880	Cg006G1850200
OG0014068	AL1G55190	Cg006G1847700
OG0014069	AL1G55100	Cg006G1848400
OG0014070	AL1G55220	Cg006G1847400
OG0014071	AL1G55570	Cg006G1844500
OG0014072	AL1G55670	Cg006G1843800
OG0014073	AL1G55730	Cg006G1843300
OG0014074	AL1G55780	Cg006G1842900
OG0014075	AL1G55920	Cg006G1841600
OG0014076	AL1G55930	Cg006G1841500
OG0014077	AL1G56340	Cg006G1838300
OG0014078	AL1G56560, AL1G56370	Cg006G1838000
OG0014079	AL1G56570	Cg006G1837900
OG0014080	AL1G56590	Cg006G1837600
OG0014081	AL2G34780	Cg007G2519600
OG0014082	AL2G34760	Cg007G2519400
OG0014083	AL7G10090	Cg001G0000800
OG0014084	AL7G10110	Cg001G0001000
OG0014085	AL7G10150	Cg001G0001400
OG0014086	AL7G10280	Cg001G0002700
OG0014087	AL7G10320	Cg001G0003200
OG0014088	AL7G10360	Cg001G0003600
OG0014089	AL7G10470	Cg001G0004600
OG0014090	AL7G10600	Cg001G0005900
OG0014091	AL7G10670	Cg001G0006500
OG0014092	AL7G10710	Cg001G0006700
OG0014093	AL7G10850	Cg001G0007700
OG0014094	AL7G10880	Cg001G0008000
OG0014095	AL7G10970	Cg001G0008600
OG0014096	AL7G11030	Cg001G0009100
OG0014097	AL7G11060	Cg001G0009400
OG0014098	AL7G11350	Cg001G0012300
OG0014099	AL7G11450	Cg001G0013100
OG0014100	AL7G11460	Cg001G0013200
OG0014101	AL7G11810	Cg001G0014700
OG0014102	AL8G20280	Cg008G2885400
OG0014103	AL7G12260	Cg001G0018100
OG0014104	AL7G12330	Cg001G0018700
OG0014105	AL7G12370	Cg001G0019100
OG0014106	AL7G12470	Cg001G0019900
OG0014107	AL7G12480	Cg001G0020000
OG0014108	AL3G42460	Cg004G1337000
OG0014109	AL7G12740	Cg001G0022000
OG0014110	AL7G12770	Cg001G0022200
OG0014111	AL7G12830	Cg001G0023100
OG0014112	AL7G12970	Cg001G0024600
OG0014113	AL7G13350	Cg001G0027100
OG0014114	AL7G13400	Cg001G0027400
OG0014115	AL7G13720	Cg001G0029700
OG0014116	AL7G13790	Cg001G0030400
OG0014117	AL7G13990	Cg001G0032000
OG0014118	AL7G14350	Cg001G0034700
OG0014119	AL7G14360	Cg001G0034800
OG0014120	AL7G14420	Cg001G0035200
OG0014121	AL7G14540	Cg001G0036000
OG0014122	AL7G14650	Cg001G0036600
OG0014123	AL7G14690	Cg001G0037000
OG0014124	AL7G14700	Cg001G0037100
OG0014125	AL7G14840	Cg001G0038300
OG0014126	AL7G14990	Cg001G0039300
OG0014127	AL7G15170	Cg001G0041600
OG0014128	AL7G15470	Cg001G0044400, Cg001G0044500
OG0014129	AL7G15620	Cg001G0045600
OG0014130	AL7G44890	Cg001G0319400, Cg001G0319700
OG0014131	AL7G15760	Cg001G0047100
OG0014132	AL7G16070	Cg001G0049600
OG0014133	AL7G16140	Cg001G0050300
OG0014134	AL7G16380	Cg001G0052900
OG0014135	AL7G16730	Cg001G0055900
OG0014136	AL7G16840	Cg001G0056900
OG0014137	AL7G16960	Cg001G0058000
OG0014138	AL7G17120	Cg001G0059300
OG0014139	AL7G19560	Cg001G0080200
OG0014140	AL7G19410	Cg001G0078600
OG0014141	AL7G23210	Cg001G0077400
OG0014142	AL7G19180	Cg001G0076200
OG0014143	nbis-gene-1732, AL7G19140	Cg001G0075800
OG0014144	AL7G19090	Cg001G0075400
OG0014145	AL7G18970	Cg001G0074100
OG0014146	AL7G18920	Cg001G0073700
OG0014147	AL7G18880	Cg001G0073300
OG0014148	AL7G18770	Cg001G0072300
OG0014149	AL7G18730	Cg001G0071900
OG0014150	AL7G18440	Cg001G0070400
OG0014151	AL7G18380	Cg001G0070000
OG0014152	AL7G18360	Cg001G0069800
OG0014153	AL7G18200	Cg001G0068500
OG0014154	AL7G18110	Cg001G0067600
OG0014155	AL7G17960	Cg001G0066300
OG0014156	nbis-gene-1721	Cg001G0065500
OG0014157	AL7G17500	Cg001G0062400
OG0014158	AL7G17370	Cg001G0061300
OG0014159	AL5G11950	Cg002G0683300
OG0014160	AL7G20600	Cg001G0088600
OG0014161	AL7G20610	Cg001G0088700
OG0014162	AL7G20670	Cg001G0089400
OG0014163	AL7G20800	Cg001G0090500
OG0014164	AL8G25430	Cg003G0894100
OG0014165	AL7G21080	Cg001G0092800
OG0014166	AL7G21150	Cg001G0093500
OG0014167	AL7G21250	Cg001G0094100
OG0014168	AL7G21280	Cg001G0094400
OG0014169	AL5G26960	Cg002G0551100
OG0014170	AL4G30910	Cg005G1584200
OG0014171	AL3G39080	Cg004G1309200
OG0014172	AL3G39350	Cg004G1310700
OG0014173	AL2G32310	Cg007G2496700
OG0014174	AL2G32210	Cg007G2495500
OG0014175	AL2G32150	Cg007G2494700
OG0014176	AL2G32080	Cg007G2494000
OG0014177	AL2G32000	Cg007G2493100
OG0014178	AL2G31950	Cg007G2492500
OG0014179	AL2G31600	Cg007G2489300
OG0014180	AL2G31590, nbis-gene-1644	Cg007G2489200
OG0014181	AL1G36820	Cg006G2034400
OG0014182	AL1G37160	Cg006G2032400
OG0014183	AL5G30950, AL7G51540	Cg001G0355800
OG0014184	AL1G37610	Cg006G2027800
OG0014185	AL1G37910	Cg006G2026500
OG0014186	AL1G37930	Cg006G2026300
OG0014187	AL1G38910	Cg006G2018800
OG0014188	AL1G39090	Cg006G2017200
OG0014189	AL1G39210	Cg006G2015600
OG0014190	AL1G39500	Cg006G2013500
OG0014191	AL1G39510	Cg006G2013400
OG0014192	AL1G39570	Cg006G2012900
OG0014193	AL4G25250	Cg005G1628800
OG0014194	AL3G41790, AL3G41800	Cg004G1325900
OG0014195	AL6G51030	Cg003G0718800, Cg014G3037200
OG0014198	AL6G51170	Cg014G3044100, Cg003G0711900
OG0014199	AL6G51240	Cg003G0712500, Cg014G3043500
OG0014200	AL6G51250	Cg014G3043400, Cg003G0712600
OG0014201	AL6G51350	Cg003G0713300, Cg014G3042500
OG0014202	AL6G51390	Cg003G0714500, Cg014G3041100
OG0014204	AL6G51610	Cg014G3040500, Cg003G0715100
OG0014205	AL6G51620	Cg003G0715200, Cg014G3040400
OG0014206	AL6G51660	Cg014G3040000, Cg003G0715600
OG0014207	AL6G51730	Cg003G0716200, Cg014G3039400
OG0014208	AL6G51770	Cg003G0716600, Cg014G3039000
OG0014209	AL6G52000	Cg014G3037700, Cg003G0718300
OG0014210	AL6G52480	Cg003G0710100
OG0014211	AL7G26800	Cg001G0141200
OG0014212	AL6G52240	Cg003G0707800, Cg014G3047700
OG0014213	AL6G52710	Cg003G0705400, Cg014G3050100
OG0014214	AL6G52720	Cg003G0705300, Cg014G3050200
OG0014215	AL6G52870	Cg014G3051800, Cg003G0703800
OG0014216	AL6G52960	Cg014G3052500, Cg003G0703200
OG0014218	AL6G53140	Cg014G3054500, Cg003G0701400
OG0014219	AL6G53160	Cg003G0701200, Cg014G3054700
OG0014220	AL6G53170	Cg014G3054800, Cg003G0701100
OG0014221	AL6G53330	Cg003G0699600
OG0014222	AL6G53350	Cg003G0699400
OG0014223	AL4G40350	Cg013G3023500
OG0014224	AL7G48900	Cg013G3024000
OG0014225	AL1G40610	Cg006G2003200
OG0014226	AL1G39680	Cg006G2012000
OG0014227	AL1G51370	Cg006G1891200
OG0014228	AL1G51380	Cg006G1891000
OG0014229	AL1G51420	Cg006G1890400
OG0014230	AL7G26090	Cg001G0135200
OG0014231	AL7G25350	Cg001G0128900
OG0014232	AL7G25240	Cg001G0127700
OG0014233	AL7G25230	Cg001G0127600
OG0014234	AL7G24910	Cg001G0125200
OG0014235	AL7G24900	Cg001G0125100
OG0014236	AL7G24770	Cg001G0124200
OG0014237	AL5G13690	Cg002G0673700
OG0014238	AL7G24490	Cg001G0121400
OG0014239	AL7G24480	Cg001G0121300
OG0014240	AL7G24370	Cg001G0119800
OG0014241	AL5G13700	Cg002G0673600
OG0014242	AL5G14030	Cg002G0672500
OG0014244	AL1G25280	Cg006G2128800
OG0014245	AL1G25460	Cg006G2127300
OG0014246	AL1G32340	Cg006G2069600
OG0014247	AL1G34050	Cg006G2056600
OG0014248	AL1G37950	Cg006G2026100
OG0014249	AL1G39740	Cg006G2011400
OG0014250	AL1G39880	Cg006G2010000
OG0014251	AL1G39930	Cg006G2009300
OG0014252	AL1G40000	Cg006G2008600
OG0014253	AL1G40320	Cg006G2005900
OG0014254	AL1G40890	Cg006G2000400
OG0014255	AL1G47080	Cg006G1944300
OG0014256	AL65U10010, AL8G19210, AL1G64830, AL5G21980, AL6G41140, nbis-gene-1276, AL3G46590	Cg001G0359600
OG0014258	AL2G10630, AL7G13070, nbis-gene-740	Cg007G2262000
OG0014260	AL2G32560	Cg007G2498800
OG0014261	AL2G35880	Cg007G2529800
