Orthogroup	Arabidopsis_lyrata_Rawat	Euclidium_syriacum
OG0019742	AL4G21400	ESY8_g59043_DN3_SP0_c0.t1
OG0019744	AL4G27130	ESY8_g58420_DN3_SP0_c0.t1
OG0019751	AL8G10110, AL5G24250	ESY1_g7831_DN3_SP0_c0.t1
OG0019752	AL5G28340	ESY1_g9309_DN3_SP0_c0.t1
OG0019754	AL5G29240	ESY1_g9665_DN3_SP4_c0.t1
OG0019755	AL5G31410	ESY1_g10097_DN3_SP0_c0.t1
OG0019756	AL5G44150	ESY1_g12341_DN3_SP0_c18.t1
OG0019758	AL6G25230	ESY7_g17600_DN3_SP0_c0.t1
OG0019761	AL7G10930	ESY4_g26845_DN3_SP0_c0.t1
OG0019762	AL7G12060	ESY4_g26705_DN3_SP1_c0.t1
OG0019765	AL7G26220	ESY16_g62466_DN3_SP0_c0.t1
OG0019772	AL7G40380	ESY2_g38889_DN1_SP0_c0.t1
OG0019773	AL7G50120	ESY8_g60504_DN3_SP0_c0.t1
OG0019774	AL7G48520	ESY8_g60150_DN3_SP0_c0.t1
OG0019775	AL7G47800	ESY8_g60061_DN3_SP0_c0.t1
OG0019782	AL8G28970	ESY6_g47527_DN3_SP0_c0.t1
OG0019783	AL8G32160, AL431U10020	ESY6_g48248_DN3_SP0_c0.t1
OG0019785	AL8G44280	ESY6_g50348_DN3_SP0_c0.t1
OG0019790	nbis-gene-1261	ESY2_g35142_DN3_SP1_c0.t1
OG0019793	nbis-gene-612	ESY2_g35062_DN3_SP0_c0.t1
OG0019794	AL8G24820	ESY3_g32451_DN3_SP0_c0.t1
OG0019795	AL3G11510	ESY3_g32517_DN3_SP0_c0.t1
OG0019796	AL8G22210	ESY15_g64395_DN3_SP0_c20.t1
OG0019831	AL7G21600	ESY4_g24648_DN3_SP0_c0.t1
OG0019833	AL3G29510	ESY7_g17124_DN1_SP0_c0.t1
OG0019834	AL6G18650	ESY7_g18660_DN3_SP0_c0.t1
OG0019838	AL1G43540	ESY3_g32429_DN3_SP0_c0.t1
OG0019840	AL8G42490	ESY6_g50568_DN3_SP1_c0.t1
OG0019841	AL3G43340	ESY11_g52460_DN3_SP0_c0.t1
OG0019842	AL8G39370	ESY7_g17213_DN3_SP0_c0.t1
OG0019843	AL8G37960	ESY6_g49528_DN3_SP0_c0.t1
OG0019844	AL6G37060	ESY6_g49972_DN2_SP0_c0.t1
OG0019845	AL5G28880	ESY1_g9565_DN3_SP1_c0.t1
OG0019846	AL5G27590	ESY1_g11074_DN2_SP0_c0.t1, ESY1_g11073_DN2_SP0_c0.t1
OG0019849	AL6G10250, AL3G26370	ESY7_g19647_DN3_SP0_c0.t1
OG0019851	AL2G41480	ESY2_g36518_DN3_SP0_c0.t1
OG0019853	AL5G29840	ESY1_g9796_DN3_SP0_c0.t1
OG0019854	AL1G64580	ESY2_g36442_DN3_SP0_c0.t1
OG0019855	AL1G64460	ESY2_g36424_DN3_SP0_c0.t1
OG0019857	AL1G62300	ESY2_g36853_DN3_SP0_c0.t1, ESY6_g48077_DN3_SP0_c0.t1
OG0019858	AL9U12220	ESY17_g39241_DN3_SP0_c0.t1
OG0019859	AL5G40020	ESY1_g11469_DN3_SP0_c0.t1
OG0019863	AL1G60280	ESY2_g37125_DN3_SP3_c0.t1
OG0019867	AL8G43290	ESY2_g34133_DN2_SP0_c0.t1
OG0019870	AL5G42180	ESY1_g11931_DN3_SP0_c0.t1
OG0019871	AL5G41500	ESY1_g11853_DN3_SP0_c0.t1
OG0019872	AL5G40130	ESY1_g11454_DN2_SP0_c0.t1
OG0019873	AL5G40810	ESY1_g11330_DN2_SP0_c0.t1
OG0019875	AL2G26860	ESY2_g34513_DN2_SP6_c0.t1
OG0019876	AL7G33720	ESY11_g54616_DN3_SP0_c0.t1
OG0019879	AL1G59130	ESY11_g54794_DN3_SP0_c0.t1, ESY11_g54796_DN2_SP0_c0.t1
OG0019882	AL7G26440	ESY2_g36258_DN3_SP0_c0.t1
OG0019884	AL4G39340	ESY12_g51120_DN3_SP0_c0.t1
OG0019887	AL3G13820, AL3G13010	ESY3_g32158_DN3_SP0_c0.t1
OG0019888	AL3G18260	ESY3_g31471_DN3_SP0_c0.t1
OG0019889	AL3G22470	ESY3_g31180_DN2_SP0_c0.t1
OG0019891	AL3G26510	ESY3_g30369_DN3_SP0_c0.t1
OG0019892	AL6G38170	ESY3_g30370_DN3_SP2_c0.t1
OG0019893	AL3G27020	ESY3_g30448_DN3_SP0_c0.t1
OG0019895	AL1G54930, AL3G30640	ESY3_g29791_DN3_SP0_c0.t1
OG0019897	AL3G32410	ESY3_g29540_DN3_SP0_c0.t1
OG0019899	AL1G10520	ESY5_g5533_DN3_SP0_c0.t1
OG0019900	AL1G12080	ESY5_g5333_DN1_SP0_c0.t1
OG0019906	AL1G56030	ESY2_g37810_DN3_SP3_c0.t1
OG0019908	AL5G17730	ESY7_g17494_DN3_SP0_c0.t1
OG0019913	AL1G13750	ESY5_g5063_DN3_SP0_c0.t1
OG0019915	AL1G27710	ESY5_g2944_DN3_SP0_c0.t1
OG0019917	AL1G29360	ESY5_g4364_DN3_SP0_c0.t1
OG0019918	AL1G34670, AL1G34680	ESY5_g2437_DN2_SP0_c0.t1
OG0019920	AL8G27940, AL1G44450	ESY3_g32450_DN3_SP0_c0.t1
OG0019923	nbis-gene-383	ESY2_g33661_DN3_SP0_c0.t1
OG0019924	AL2G15680	ESY11_g53224_DN3_SP0_c3.t1, ESY11_g54273_DN3_SP0_c0.t1
OG0019926	AL1G67130	ESY2_g34169_DN3_SP0_c0.t1
OG0019927	AL1G66630	ESY2_g34178_DN3_SP0_c0.t1
OG0019929	AL1G65190	ESY2_g34258_DN3_SP5_c6.t1
OG0019930	AL2G25090	ESY2_g35207_DN3_SP2_c0.t1
OG0019932	AL3G10720	ESY9_g43750_DN2_SP0_c0.t1
OG0019935	AL3G18050, AL3G18080, AL3G18190	ESY1_g12140_DN1_SP0_c0.t1
OG0019937	nbis-gene-777, nbis-gene-628, nbis-gene-776	ESY2_g33404_DN2_SP0_c0.t1
OG0019942	AL3G50040	ESY11_g53963_DN3_SP0_c0.t1
OG0019945	AL4G12950	ESY8_g59606_DN2_SP0_c0.t1
OG0019951	AL5G11060	ESY10_g14517_DN2_SP0_c0.t1
OG0019962	AL5G33240	ESY1_g10403_DN2_SP0_c0.t1
OG0019964	AL5G40080, AL5G40090, AL5G40060	ESY1_g11464_DN3_SP0_c0.t1
OG0019967	AL5G46040	ESY1_g12559_DN2_SP0_c0.t1
OG0019969	nbis-gene-1468	ESY7_g18895_DN2_SP0_c0.t1
OG0019970	AL6G21760	ESY7_g18140_DN2_SP0_c0.t1
OG0019971	AL6G33230	ESY6_g49047_DN3_SP0_c0.t1
OG0019975	AL6G42790	ESY6_g48754_DN3_SP0_c0.t1
OG0019977	AL6G50330	ESY20_g13294_DN3_SP6_c0.t1
OG0019978	AL6G52590	ESY20_g13072_DN3_SP0_c0.t1
OG0019979	AL7G13380	ESY4_g26516_DN2_SP0_c0.t1
OG0019980	AL7G26620	ESY39_g61431_DN3_SP0_c0.t1
OG0019981	AL7G27180	ESY13_g56295_DN3_SP0_c0.t1
OG0019982	AL7G29470	ESY12_g52329_DN3_SP0_c0.t1
OG0019983	AL7G36680	ESY9_g42508_DN3_SP0_c0.t1
OG0019986	AL8G12840	ESY7_g16839_DN3_SP0_c0.t1
OG0019988	AL8G14850	ESY7_g16658_DN3_SP0_c0.t1
OG0019993	AL8G25750	ESY6_g46295_DN3_SP0_c0.t1
OG0019994	AL8G26080	ESY6_g49412_DN3_SP0_c0.t1
OG0019995	AL8G29190	ESY4_g25582_DN3_SP0_c0.t1
OG0019997	AL48U10080	ESY6_g48681_DN3_SP0_c0.t1
OG0020004	AL7G33870	ESY4_g26181_DN3_SP0_c0.t1
OG0020004	AL7G33890	ESY9_g43219_DN3_SP0_c0.t1
OG0020047	AL1G44870	ESY16_g62083_DN2_SP0_c0.t1
OG0020052	AL8G30160	ESY6_g47920_DN3_SP0_c0.t1
OG0020053	nbis-gene-311, nbis-gene-312, nbis-gene-314	ESY7_g18963_DN3_SP0_c0.t1
OG0020054	AL3G53540	ESY11_g54925_DN1_SP0_c0.t1
OG0020055	AL2G41820	ESY2_g36463_DN3_SP0_c0.t1
OG0020060	AL4G32840	ESY9_g44495_DN3_SP0_c0.t1
OG0020067	AL8G12340, AL7G35940	ESY10_g15149_DN2_SP0_c0.t1
OG0020071	AL9U10410	ESY9_g43265_DN2_SP0_c0.t1
OG0020073	AL5G46310	ESY3_g28952_DN2_SP0_c0.t1, ESY1_g12583_DN3_SP3_c0.t1
OG0020074	AL5G45530	ESY1_g12503_DN3_SP0_c0.t1
OG0020077	AL5G36670	ESY1_g10729_DN2_SP0_c0.t1
OG0020081	nbis-gene-1902	ESY3_g28266_DN3_SP0_c0.t1
OG0020082	AL4G47670	ESY12_g52325_DN2_SP0_c0.t1
OG0020085	AL3G14960	ESY3_g31930_DN3_SP0_c0.t1
OG0020086	AL3G15260	ESY3_g31900_DN2_SP1_c0.t1
OG0020087	AL3G21280	ESY6_g49322_DN3_SP0_c33.t1
OG0020090	AL3G28430	ESY3_g30633_DN3_SP0_c0.t1
OG0020096	AL1G12040	ESY5_g5336_DN2_SP0_c0.t1
OG0020098	AL1G23430	ESY5_g3773_DN3_SP0_c0.t1
OG0020102	AL1G30970	ESY5_g4191_DN3_SP0_c0.t1
OG0020103	AL2G13110	ESY2_g33637_DN3_SP0_c0.t1
OG0020106	AL7G13530	ESY4_g26485_DN3_SP0_c0.t1
OG0020114	nbis-gene-233	ESY7_g17903_DN3_SP0_c0.t1
OG0020117	nbis-gene-256	ESY10_g14881_DN3_SP0_c0.t1
OG0020118	nbis-gene-267	ESY2_g37556_DN2_SP0_c0.t1
OG0020119	AL1G62200, AL1G62210	ESY2_g36861_DN1_SP0_c0.t1
OG0020120	nbis-gene-1632, nbis-gene-1631	ESY2_g36350_DN1_SP0_c0.t1, ESY1_g12153_DN2_SP0_c0.t1
OG0020122	AL1G65140	ESY2_g34254_DN2_SP0_c0.t1
OG0020123	AL1G65010	ESY2_g34276_DN3_SP0_c0.t1
OG0020127	AL2G41350	ESY2_g36535_DN1_SP0_c0.t1
OG0020130	nbis-gene-711	ESY3_g30004_DN3_SP0_c0.t1, ESY3_g30005_DN1_SP0_c0.t1
OG0020134	AL3G45780	ESY11_g53317_DN3_SP0_c0.t1
OG0020135	AL3G46200, AL3G46280	ESY11_g53684_DN2_SP0_c0.t1
OG0020137	AL4G13420	ESY8_g59573_DN3_SP0_c0.t1
OG0020140	AL4G19370	ESY8_g59208_DN3_SP0_c0.t1
OG0020141	AL5G42210	ESY1_g11936_DN3_SP0_c0.t1
OG0020142	AL4G28910	ESY20_g12812_DN3_SP1_c0.t1
OG0020144	nbis-gene-1249	ESY9_g45526_DN2_SP0_c49.t1
OG0020149	AL6G20020	ESY7_g17879_DN2_SP0_c0.t1
OG0020153	nbis-gene-1609	ESY1_g12022_DN1_SP0_c0.t1
OG0020156	AL8G35290	ESY18_g63191_DN3_SP0_c0.t1
OG0020157	AL6G53390	ESY20_g13357_DN3_SP4_c0.t1
OG0020158	nbis-gene-1724	ESY4_g25852_DN3_SP0_c0.t1, ESY4_g24105_DN1_SP0_c0.t1
OG0020162	AL9U11400	ESY17_g39387_DN3_SP0_c0.t1
OG0020163	AL7G45310	ESY17_g39982_DN2_SP0_c0.t1
OG0020164	AL7G52720	ESY8_g61157_DN3_SP0_c0.t1
OG0020165	AL7G52180	ESY8_g61085_DN3_SP0_c0.t1
OG0020170	AL8G34050	ESY6_g48535_DN2_SP0_c0.t1
OG0020172	AL3G44330	ESY29_g13629_DN2_SP0_c0.t1
OG0020174	AL8G16720	ESY20_g12893_DN3_SP0_c0.t1, ESY20_g12896_DN2_SP0_c0.t1
OG0020177	AL375U10010	ESY10_g14132_DN3_SP0_c0.t1, ESY5_g4118_DN3_SP0_c0.t1, ESY5_g4170_DN2_SP0_c0.t1, ESY5_g4176_DN2_SP0_c0.t1, ESY5_g4119_DN3_SP0_c0.t1, ESY5_g4175_DN2_SP0_c0.t1
OG0020181	AL3G23580	ESY3_g31330_DN3_SP4_c0.t1
OG0020235	AL9U11630	ESY7_g17458_DN3_SP0_c0.t1
OG0020239	AL8G38030	ESY6_g49517_DN2_SP0_c0.t1
OG0020242	AL8G34380	ESY6_g48570_DN3_SP0_c0.t1
OG0020246	AL2G36580	ESY2_g34734_DN1_SP0_c0.t1
OG0020247	AL1G64220	ESY2_g36395_DN2_SP0_c0.t1
OG0020252	AL2G33690	ESY2_g34891_DN3_SP0_c0.t1
OG0020258	nbis-gene-538	ESY4_g25323_DN3_SP0_c0.t1
OG0020262	AL5G42420	ESY1_g12011_DN3_SP2_c0.t1
OG0020265	AL5G34150	ESY1_g11135_DN1_SP0_c7.t1, ESY1_g11139_DN3_SP0_c16.t1
OG0020271	AL1G27910	ESY5_g2963_DN3_SP0_c0.t1, ESY5_g2962_DN3_SP0_c0.t1
OG0020272	nbis-gene-1092	ESY9_g44645_DN3_SP0_c0.t1
OG0020274	AL4G45130	ESY12_g51784_DN3_SP0_c0.t1
OG0020278	AL5G31800	ESY1_g10148_DN3_SP0_c0.t1
OG0020279	AL1G15090	ESY5_g4842_DN2_SP0_c0.t1
OG0020280	AL1G17880	ESY5_g4467_DN3_SP0_c0.t1
OG0020286	nbis-gene-1677	ESY20_g12956_DN1_SP0_c0.t1
OG0020287	nbis-gene-1770	ESY16_g62363_DN3_SP1_c0.t1
OG0020290	AL2G25340	ESY10_g14488_DN2_SP0_c0.t1
OG0020292	AL1G32730	ESY6_g48751_DN3_SP0_c0.t1, ESY6_g48749_DN3_SP0_c0.t1, ESY6_g48752_DN3_SP0_c0.t1
OG0020293	AL1G40020	ESY2_g34025_DN3_SP0_c0.t1
OG0020304	AL1G64090	ESY2_g36382_DN3_SP5_c0.t1
OG0020306	AL2G12170	ESY2_g33539_DN3_SP0_c0.t1
OG0020311	AL2G23630	ESY2_g35279_DN3_SP0_c0.t1
OG0020312	AL22U10130	ESY2_g35468_DN3_SP0_c0.t1
OG0020313	AL2G32070	ESY2_g35807_DN3_SP0_c0.t1
OG0020315	AL3G13910	ESY3_g32131_DN3_SP0_c0.t1
OG0020316	AL3G27990	ESY5_g3889_DN3_SP0_c0.t1, ESY3_g30923_DN2_SP0_c0.t1
OG0020318	AL1G32510, nbis-gene-759, nbis-gene-755, nbis-gene-192, nbis-gene-985	ESY10_g14427_DN2_SP0_c0.t1
OG0020319	AL3G36320	ESY2_g33663_DN2_SP0_c0.t1
OG0020323	AL4G12810	ESY1_g12427_DN3_SP0_c0.t1
OG0020328	AL4G41940, AL4G37610	ESY2_g34437_DN2_SP0_c0.t1
OG0020332	AL5G26140	ESY11_g52984_DN3_SP0_c0.t1
OG0020338	nbis-gene-1451	ESY7_g19207_DN2_SP0_c0.t1
OG0020340	AL6G27490	ESY7_g17286_DN3_SP0_c0.t1
OG0020341	AL6G34590	ESY6_g50181_DN3_SP0_c0.t1
OG0020342	AL6G35940	ESY10_g14621_DN1_SP0_c0.t1
OG0020343	AL6G43230	ESY19_g41596_DN3_SP0_c0.t1
OG0020345	AL6G48170	ESY7_g16328_DN3_SP0_c0.t1
OG0020347	AL6G52690	ESY20_g12992_DN3_SP0_c0.t1
OG0020348	AL7G10760	ESY4_g26865_DN3_SP0_c0.t1
OG0020349	AL7G15580	ESY8_g59953_DN3_SP0_c0.t1
OG0020350	AL7G25940	ESY16_g62364_DN3_SP5_c0.t1
OG0020351	AL7G27070	ESY12_g51490_DN3_SP0_c25.t1
OG0020354	nbis-gene-684, nbis-gene-1911	ESY3_g31095_DN2_SP0_c5.t1
OG0020361	AL8G32130	ESY5_g1851_DN2_SP0_c0.t1
OG0020362	AL8G45670	ESY6_g50762_DN3_SP0_c0.t1
OG0020366	AL6G41210	ESY3_g30801_DN3_SP0_c0.t1
OG0020370	AL3G25320	ESY3_g30212_DN2_SP0_c0.t1
OG0020376	AL3G27090	ESY7_g18619_DN3_SP0_c17.t1
OG0020381	nbis-gene-502	ESY127_g5592_DN2_SP0_c0.t1
OG0020382	AL2G20630	ESY127_g5593_DN1_SP0_c0.t1
OG0020441	AL6G17880	ESY7_g18555_DN1_SP0_c0.t1
OG0020444	AL4G28920	ESY20_g12813_DN2_SP0_c40.t1
OG0020445	AL1G53310	ESY2_g33793_DN2_SP0_c0.t1
OG0020449	nbis-gene-2217	ESY6_g50330_DN2_SP0_c0.t1
OG0020449	AL8G44590	ESY6_g50331_DN1_SP0_c0.t1
OG0020457	AL7G39820	ESY7_g18437_DN2_SP0_c0.t1
OG0020466	AL7G36110	ESY9_g42624_DN3_SP0_c0.t1
OG0020467	AL3G47770	ESY11_g53740_DN3_SP0_c0.t1
OG0020470	AL8G45160	ESY6_g50237_DN3_SP0_c0.t1
OG0020478	AL4G44800	ESY12_g51848_DN3_SP0_c0.t1
OG0020480	AL288U10030, AL3G12990	ESY3_g32327_DN1_SP0_c0.t1, ESY3_g32323_DN2_SP0_c0.t1
OG0020481	AL6G44900	ESY2_g33370_DN3_SP0_c0.t1, ESY6_g50583_DN2_SP0_c0.t1, ESY4_g26223_DN1_SP0_c0.t1, ESY1_g12221_DN1_SP0_c0.t1
OG0020482	AL5G33180	ESY1_g10395_DN3_SP0_c0.t1
OG0020483	AL1G11150	ESY5_g5470_DN2_SP0_c0.t1
OG0020486	AL1G22080	ESY5_g3595_DN3_SP0_c0.t1
OG0020488	AL1G20160	ESY2_g34151_DN1_SP0_c0.t1
OG0020499	AL1G44720	ESY12_g51302_DN3_SP0_c0.t1, ESY6_g49317_DN2_SP0_c0.t1
OG0020505	nbis-gene-238	ESY10_g13800_DN3_SP0_c0.t1
OG0020507	AL1G64200, AL1G64450	ESY10_g15004_DN3_SP0_c0.t1
OG0020510	AL2G18520	ESY2_g34131_DN2_SP0_c0.t1
OG0020511	AL1G67350	ESY2_g34153_DN3_SP0_c0.t1
OG0020514	AL2G38200	ESY2_g35064_DN3_SP0_c0.t1
OG0020515	AL288U10060, AL3G13000	ESY9_g43680_DN1_SP0_c0.t1
OG0020517	AL3G16450	ESY3_g31657_DN2_SP0_c0.t1
OG0020518	AL3G16700	ESY3_g31618_DN1_SP0_c0.t1
OG0020519	AL3G20810, AL7G47420	ESY6_g46588_DN3_SP0_c0.t1
OG0020521	AL3G34810	ESY3_g29154_DN3_SP0_c0.t1
OG0020522	AL3G35470	ESY3_g29072_DN3_SP3_c0.t1
OG0020527	AL3G53740	ESY5_g4025_DN2_SP0_c0.t1
OG0020529	nbis-gene-933	ESY8_g59812_DN3_SP0_c0.t1
OG0020530	nbis-gene-942	ESY8_g59703_DN1_SP8_c0.t1
OG0020543	AL5G23240	ESY1_g7297_DN3_SP0_c0.t1
OG0020545	nbis-gene-1340	ESY11_g54968_DN2_SP0_c31.t1
OG0020550	AL5G45830	ESY1_g12537_DN3_SP0_c0.t1
OG0020554	AL6G15830	ESY7_g18844_DN3_SP0_c0.t1, ESY7_g18842_DN2_SP0_c0.t1
OG0020555	AL6G18310	ESY7_g18618_DN3_SP0_c0.t1
OG0020558	AL6G37200	ESY6_g49961_DN2_SP0_c0.t1
OG0020562	AL6G41570	ESY5_g2927_DN3_SP0_c0.t1
OG0020565	AL7G10450	ESY4_g26919_DN3_SP0_c0.t1
OG0020566	AL7G18720	ESY4_g25101_DN1_SP0_c0.t1
OG0020570	AL7G30460	ESY26_g42407_DN3_SP0_c0.t1
OG0020572	AL7G39610, AL7G39620	ESY8_g60198_DN3_SP0_c0.t1
OG0020579	AL8G11510	ESY7_g17336_DN3_SP0_c0.t1
OG0020581	AL4G17140	ESY9_g45433_DN2_SP0_c0.t1, ESY1_g9321_DN1_SP0_c0.t1, ESY9_g43556_DN3_SP0_c0.t1, ESY1_g5666_DN3_SP0_c25.t1
OG0020582	AL8G24050	ESY5_g3404_DN3_SP0_c0.t1
OG0020586	AL8G38300	ESY6_g49479_DN3_SP0_c0.t1
OG0020591	nbis-gene-2223	ESY5_g1817_DN2_SP0_c0.t1
OG0020600	AL7G34830	ESY9_g42939_DN2_SP0_c0.t1, ESY9_g42943_DN3_SP0_c0.t1, ESY9_g42947_DN3_SP0_c0.t1
OG0020602	AL5G23130	ESY1_g7272_DN3_SP0_c0.t1, ESY4_g26418_DN2_SP0_c0.t1
OG0020608	AL1G27450	ESY5_g2910_DN1_SP0_c0.t1
OG0020680	AL1G49270	ESY16_g61978_DN3_SP0_c0.t1
OG0020683	nbis-gene-1557	ESY6_g50126_DN3_SP0_c0.t1
OG0020685	AL6G50250, nbis-gene-1661	ESY20_g13300_DN3_SP0_c0.t1
OG0020694	AL7G33090	ESY9_g43403_DN2_SP0_c0.t1
OG0020703	AL4G19870	ESY1_g9425_DN2_SP0_c0.t1
OG0020704	AL6G44970	ESY18_g63915_DN3_SP0_c0.t1
OG0020706	AL4G43150	ESY12_g52112_DN3_SP0_c0.t1
OG0020708	AL7G28200	ESY7_g16206_DN3_SP0_c0.t1, ESY2_g37403_DN3_SP0_c0.t1
OG0020709	AL3G20220	ESY3_g30869_DN3_SP0_c0.t1, ESY6_g49639_DN1_SP0_c0.t1, ESY3_g30864_DN3_SP0_c0.t1
OG0020710	AL3G30380	ESY3_g29812_DN3_SP0_c0.t1
OG0020712	AL3G49070	ESY11_g54521_DN3_SP0_c14.t1
OG0020715	AL1G29910	ESY5_g4308_DN3_SP0_c0.t1
OG0020721	AL8G11130	ESY16_g61605_DN2_SP0_c0.t1, ESY16_g61604_DN2_SP0_c0.t1, ESY16_g61586_DN1_SP0_c0.t1
OG0020724	AL7G20090	ESY4_g25022_DN3_SP0_c0.t1
OG0020725	nbis-gene-610	ESY4_g25382_DN1_SP0_c0.t1
OG0020729	AL1G20930	ESY5_g3437_DN3_SP0_c0.t1
OG0020731	AL1G27990	ESY5_g2973_DN2_SP0_c0.t1
OG0020734	AL1G35820, AL3G43850, AL1G35850	ESY11_g54773_DN2_SP0_c0.t1
OG0020736	AL1G46730	ESY16_g61673_DN2_SP0_c0.t1
OG0020742	AL2G10500	ESY2_g33298_DN3_SP0_c0.t1
OG0020744	nbis-gene-392	ESY2_g33812_DN2_SP0_c0.t1
OG0020746	AL3G20210	ESY3_g30861_DN3_SP0_c0.t1, ESY3_g30867_DN2_SP0_c0.t1
OG0020747	AL6G51560, AL7G12390, AL2G27510	ESY11_g53127_DN1_SP0_c0.t1
OG0020749	nbis-gene-592, AL2G30980, AL2G30970, AL239U10020, AL2G30960, AL2G30940	ESY2_g34439_DN3_SP0_c0.t1
OG0020751	AL3G12340	ESY3_g32406_DN3_SP0_c0.t1
OG0020763	nbis-gene-911	ESY14_g19772_DN1_SP0_c0.t1
OG0020765	AL4G16810	ESY8_g60294_DN3_SP0_c0.t1
OG0020771	AL5G21160	ESY2_g34188_DN3_SP0_c0.t1
OG0020780	nbis-gene-1495	ESY7_g17868_DN1_SP0_c0.t1
OG0020783	AL6G37560	ESY12_g52143_DN1_SP0_c0.t1, ESY9_g43515_DN1_SP0_c0.t1
OG0020784	AL5G43800	ESY3_g31768_DN3_SP0_c0.t1, ESY9_g43025_DN2_SP0_c0.t1
OG0020790	AL7G30400	ESY2_g35646_DN3_SP0_c0.t1, ESY8_g59678_DN3_SP0_c0.t1, ESY8_g59676_DN3_SP0_c0.t1, ESY8_g59497_DN2_SP0_c0.t1, ESY8_g59498_DN3_SP0_c0.t1, ESY8_g59476_DN3_SP0_c0.t1
OG0020791	AL7G32240	ESY9_g43601_DN3_SP0_c0.t1, ESY9_g43597_DN1_SP0_c0.t1
OG0020794	AL7G42560	ESY3_g31567_DN2_SP0_c0.t1
OG0020796	AL7G45970	ESY2_g33944_DN3_SP0_c0.t1
OG0020797	AL7G49030	ESY8_g60240_DN2_SP0_c0.t1
OG0020811	AL3G10150	ESY3_g32678_DN1_SP0_c0.t1
OG0020820	AL5G32080	ESY1_g10196_DN1_SP0_c0.t1
OG0020885	AL5G27140	ESY1_g8686_DN3_SP2_c0.t1
OG0020894	AL8G43590	ESY6_g50422_DN1_SP3_c0.t1
OG0020898	AL2G37460	ESY2_g34637_DN3_SP0_c0.t1, ESY5_g2422_DN3_SP0_c0.t1
OG0020904	AL7G35000	ESY9_g42877_DN1_SP0_c0.t1
OG0020911	nbis-gene-1395, nbis-gene-1398	ESY5_g4870_DN2_SP0_c0.t1, ESY1_g11961_DN2_SP0_c0.t1
OG0020913	AL2G25700	ESY2_g35178_DN1_SP0_c28.t1
OG0020924	AL810U10010	ESY3_g30015_DN3_SP1_c0.t1
OG0020928	AL880U10010, AL3G33970	ESY3_g29254_DN3_SP1_c0.t1
OG0020932	AL1G11700	ESY5_g5373_DN2_SP0_c0.t1
OG0020934	AL3G25040	ESY6_g50504_DN3_SP0_c0.t1
OG0020936	nbis-gene-906	ESY5_g3031_DN1_SP0_c0.t1
OG0020939	nbis-gene-122	ESY5_g2472_DN2_SP0_c0.t1
OG0020945	AL7G11040	ESY4_g26808_DN3_SP0_c0.t1
OG0020950	AL1G11990	ESY5_g5341_DN3_SP0_c0.t1
OG0020957	AL1G34580	ESY10_g14484_DN3_SP0_c0.t1, ESY10_g14482_DN3_SP0_c0.t1
OG0020961	AL1G39640	ESY2_g35388_DN3_SP0_c0.t1
OG0020963	AL1G38820, AL4G15200, AL1G58960	ESY7_g18595_DN3_SP0_c0.t1, ESY16_g61569_DN3_SP0_c0.t1
OG0020974	AL1G64660, AL1G57230	ESY2_g34303_DN3_SP2_c0.t1
OG0020983	AL1G54610, AL3G28970	ESY3_g29942_DN3_SP0_c0.t1, ESY3_g29939_DN3_SP0_c0.t1
OG0020992	AL4G20240	ESY5_g2488_DN2_SP0_c67.t1, ESY15_g65730_DN1_SP0_c0.t1
OG0020994	AL5G13510	ESY10_g14152_DN3_SP0_c0.t1
OG0021001	AL5G35650	ESY1_g10928_DN3_SP0_c0.t1
OG0021002	AL5G40880, nbis-gene-1393	ESY1_g12476_DN1_SP0_c0.t1
OG0021006	AL6G26970	ESY7_g17363_DN3_SP0_c0.t1
OG0021018	AL7G39640	ESY20_g13287_DN1_SP0_c0.t1
OG0021022	AL8G15110	ESY7_g16589_DN3_SP0_c0.t1
OG0021024	AL8G23020	ESY10_g15950_DN3_SP0_c0.t1
OG0021033	AL1033U10020, AL2G24750	ESY11_g54242_DN3_SP0_c0.t1
OG0021035	AL4G15710, nbis-gene-1636	ESY9_g45089_DN2_SP0_c0.t1
OG0021041	AL3G39490	ESY1_g9972_DN3_SP0_c0.t1
OG0021044	AL3G41550	ESY4_g24782_DN3_SP0_c0.t1
OG0021049	nbis-gene-521	ESY6_g47932_DN3_SP0_c0.t1
OG0021050	nbis-gene-1253	ESY2_g34561_DN2_SP0_c0.t1
OG0021051	AL6G49410	ESY8_g58248_DN2_SP0_c0.t1
OG0021052	AL63U10050	ESY2_g35372_DN3_SP0_c0.t1
OG0021153	AL1G46030	ESY16_g61806_DN2_SP0_c0.t1
OG0021159	nbis-gene-1892	ESY1_g10378_DN3_SP0_c0.t1
OG0021172	AL7G52240, AL1G57550	ESY2_g37551_DN2_SP4_c0.t1
OG0021176	AL8G45290	ESY6_g50218_DN2_SP0_c0.t1
OG0021179	AL489U10010	ESY6_g50639_DN3_SP0_c0.t1
OG0021190	AL1G23400	ESY5_g3769_DN3_SP0_c0.t1
OG0021195	AL163U10010	ESY1_g11746_DN1_SP0_c0.t1, ESY77_g64219_DN2_SP0_c0.t1
OG0021196	AL1G10160	ESY5_g5566_DN3_SP1_c0.t1
OG0021205	AL1G45620	ESY16_g62009_DN1_SP0_c0.t1
OG0021208	AL1G66320	ESY19_g41186_DN3_SP0_c0.t1
OG0021214	AL2G17760	ESY2_g34085_DN3_SP0_c0.t1
