Orthogroup	Arabidopsis_lyrata_Rawat	Alyssum_gmelinii
OG0015758	AL1G48870	Ag015G2265400
OG0015759	AL1G48770	Ag052G4868400, Ag015G2266300
OG0015760	AL1G48700	Ag052G4868100, Ag015G2266600
OG0015761	AL1G47820	Ag052G4859500, Ag015G2277700
OG0015762	AL6G42470	Ag021G2584700, Ag026G2998300
OG0015763	AL6G42360	Ag021G2586300, Ag026G2996400
OG0015764	AL6G42630	Ag021G2594600, Ag026G2987900
OG0015765	AL6G43830	Ag021G2597900
OG0015766	AL6G43870	Ag021G2599500
OG0015767	AL6G43930	Ag021G2599800
OG0015768	AL6G43950	Ag021G2600000
OG0015769	AL6G44020	Ag021G2600900
OG0015770	AL6G44030	Ag021G2601400
OG0015771	AL6G44070	Ag021G2601500
OG0015772	AL6G44130	Ag021G2602500
OG0015773	AL6G44200	Ag021G2602900
OG0015774	AL6G44500	Ag021G2603900
OG0015775	AL6G44700	Ag021G2606100
OG0015776	AL6G45010	Ag021G2609900
OG0015777	AL6G45030	Ag021G2610200
OG0015778	AL6G45070	Ag021G2610700
OG0015779	AL6G45290	Ag021G2613800
OG0015780	AL6G45360	Ag021G2614600
OG0015781	AL6G45450	Ag021G2615300
OG0015782	AL6G45660	Ag021G2616000
OG0015783	AL6G45880	Ag021G2618700
OG0015784	AL6G45890	Ag021G2618800
OG0015785	AL6G46090	Ag021G2621300
OG0015786	AL6G46250	Ag021G2623100
OG0015787	AL6G46270	Ag021G2623700
OG0015788	AL6G46280	Ag021G2623800
OG0015789	AL6G30590	Ag038G4147000
OG0015790	AL6G38250	Ag038G4153300
OG0015791	AL4G19470	Ag038G4155400
OG0015792	AL8G21270	Ag038G4158600
OG0015793	AL6G38600	Ag038G4159100
OG0015794	AL6G38690	Ag038G4159900
OG0015795	AL6G38700	Ag038G4160800
OG0015796	AL6G38830	Ag038G4162900
OG0015797	AL6G39250	Ag038G4168700
OG0015798	AL6G39620	Ag038G4172600
OG0015799	AL6G39630	Ag038G4172700
OG0015800	AL6G40390	Ag038G4178000
OG0015801	AL3G48180	Ag088G5427200
OG0015802	AL3G48120	Ag088G5427500
OG0015803	AL3G48100	Ag088G5429200
OG0015804	AL3G47970	Ag088G5431800
OG0015805	AL3G47960	Ag088G5431900
OG0015806	AL3G47820	Ag088G5433800
OG0015807	AL3G53890	Ag088G5438100
OG0015808	nbis-gene-908	Ag088G5438200
OG0015809	AL5G30500	Ag088G5442500
OG0015810	AL7G21060	Ag011G1266200, Ag089G5448600
OG0015811	AL5G24580	Ag089G5451300
OG0015812	AL5G24530	Ag089G5451900
OG0015813	AL5G24480	Ag089G5452600
OG0015814	AL4G47660	Ag003G0279000
OG0015815	AL4G47610	Ag003G0279500
OG0015816	AL4G47550	Ag003G0279900
OG0015817	AL4G47410	Ag003G0281200
OG0015818	AL4G47370	Ag003G0281800
OG0015819	AL4G47340	Ag003G0282000
OG0015820	AL4G47330	Ag003G0282100
OG0015821	AL4G47250	Ag003G0283000
OG0015822	AL4G47180	Ag003G0284000
OG0015823	AL4G47120	Ag003G0284600
OG0015824	AL4G46630	Ag003G0296000
OG0015825	AL4G46570	Ag003G0296300
OG0015826	AL4G46420	Ag003G0297900
OG0015827	AL4G46380	Ag003G0298300
OG0015828	AL4G46360	Ag003G0298500
OG0015829	AL4G46340, AL181U10030	Ag003G0298800
OG0015830	AL4G46170	Ag003G0301600
OG0015831	nbis-gene-1168	Ag003G0303100
OG0015832	AL4G45650	Ag003G0307300
OG0015833	AL4G45330	Ag003G0311200
OG0015834	AL4G45090	Ag003G0313300
OG0015835	AL4G44880	Ag003G0317400
OG0015836	AL4G44790	Ag003G0318800
OG0015837	AL4G44780	Ag003G0318900
OG0015838	AL4G44760	Ag003G0319100
OG0015839	AL4G44350	Ag003G0324500
OG0015840	AL4G44330	Ag003G0325100
OG0015841	AL4G44300	Ag003G0326000
OG0015842	AL4G44260	Ag003G0326300
OG0015843	AL3G50990	Ag003G0326800
OG0015844	AL4G44130	Ag003G0328700
OG0015845	AL4G44110	Ag003G0328900
OG0015846	AL4G44070	Ag003G0329300
OG0015847	AL4G44020	Ag003G0331100
OG0015848	AL4G43950	Ag003G0332100
OG0015849	AL6G49320	Ag014G2057600, Ag003G0333400
OG0015850	AL4G43840	Ag003G0334700
OG0015851	AL4G43770	Ag003G0336500
OG0015852	AL4G43340	Ag003G0344800
OG0015853	AL4G42870	Ag003G0349900
OG0015854	AL4G42740	Ag003G0351500
OG0015855	AL4G42550	Ag003G0355600
OG0015856	AL4G42360	Ag003G0361200
OG0015857	AL4G42200	Ag003G0363200
OG0015858	AL4G42140	Ag003G0363900
OG0015859	AL4G41990	Ag003G0366400
OG0015860	AL4G41890	Ag003G0367200
OG0015861	AL4G41720	Ag003G0370600
OG0015862	AL4G41590	Ag003G0372600
OG0015863	AL4G41540	Ag003G0374000, Ag003G0373000, Ag003G0373200
OG0015864	AL4G41470	Ag003G0375100
OG0015865	AL4G41460	Ag003G0375300
OG0015866	AL4G41360	Ag003G0377200
OG0015867	AL4G41220	Ag003G0380800
OG0015868	AL4G41210	Ag003G0380900
OG0015869	AL4G41140	Ag003G0381800
OG0015870	AL4G40610	Ag003G0394100
OG0015871	AL4G40310	Ag003G0397900
OG0015872	AL4G40050	Ag003G0401500
OG0015873	AL4G40200	Ag003G0404900
OG0015874	AL4G40220	Ag003G0405100
OG0015875	AL4G40240	Ag003G0405200
OG0015876	AL4G39650	Ag003G0407800
OG0015877	AL4G39620	Ag003G0408400
OG0015878	AL4G39520	Ag003G0411100
OG0015879	AL8G10640	Ag037G4125700, Ag016G2329100
OG0015880	AL8G11230	Ag037G4137900, Ag016G2316500
OG0015881	AL3G11020	Ag014G1773000
OG0015882	AL3G11030	Ag014G1773100
OG0015883	AL3G11070	Ag014G1773600
OG0015884	AL3G11090	Ag014G1773800
OG0015885	AL3G11180	Ag014G1775000
OG0015886	AL3G11200	Ag014G1775300
OG0015887	AL3G11340	Ag014G1776800
OG0015888	AL3G11350	Ag014G1776900
OG0015889	AL3G11360	Ag014G1777000
OG0015890	AL3G11430	Ag014G1777700
OG0015891	AL3G11570	Ag014G1778800
OG0015892	AL3G11580	Ag014G1778900
OG0015893	AL3G11750	Ag014G1783200
OG0015894	AL3G11900	Ag014G1785000
OG0015895	AL3G12080	Ag014G1788500, Ag014G1786900
OG0015896	AL3G12090	Ag014G1789200
OG0015897	AL3G12100	Ag014G1790000
OG0015898	AL3G12120	Ag014G1790100
OG0015899	AL3G27920, AL230U10040	Ag014G1790300
OG0015900	AL3G12230	Ag014G1791600
OG0015901	AL3G12370	Ag014G1793200
OG0015902	AL3G12460	Ag014G1794700
OG0015903	AL3G12520	Ag014G1794900
OG0015904	AL3G12800	Ag014G1797100
OG0015905	AL3G12870	Ag014G1798000
OG0015906	AL3G13230	Ag014G1803400
OG0015907	AL3G13470	Ag014G1806500
OG0015908	AL3G13560	Ag014G1807400
OG0015909	AL3G13590	Ag014G1808000
OG0015910	AL3G13770	Ag014G1810900
OG0015911	AL3G13790	Ag014G1811100
OG0015912	AL3G13880	Ag014G1812000
OG0015913	AL3G13920	Ag014G1812700
OG0015914	AL3G14040	Ag014G1814500
OG0015915	AL3G14050	Ag014G1814600
OG0015916	AL3G14240	Ag014G1816100
OG0015917	AL3G14340	Ag014G1817600
OG0015918	AL3G14510	Ag014G1819200
OG0015919	AL3G14970	Ag014G1824500
OG0015920	nbis-gene-658	Ag014G1824900
OG0015921	AL3G15590	Ag014G1830500
OG0015922	AL3G15630	Ag014G1831000
OG0015923	AL3G15710	Ag014G1831700
OG0015924	AL3G15960	Ag014G1833900
OG0015925	AL7G43850	Ag014G1834000
OG0015926	AL3G16110	Ag014G1837300
OG0015927	AL3G16280	Ag014G1839500
OG0015928	AL3G16410	Ag014G1841700
OG0015929	AL3G16440	Ag014G1842300
OG0015930	AL3G16500	Ag014G1842500
OG0015931	AL3G16560	Ag014G1843300
OG0015932	AL3G16570	Ag014G1843600
OG0015934	AL3G16990	Ag014G1850300
OG0015936	AL3G17320	Ag014G1855000
OG0015937	AL3G17380	Ag014G1855700
OG0015938	AL3G17460	Ag014G1856000
OG0015939	AL3G42790	Ag014G1859400
OG0015940	AL3G17960	Ag014G1862100
OG0015941	AL3G18130	Ag014G1863500
OG0015942	AL3G18250	Ag014G1864700
OG0015943	AL3G18290	Ag014G1865000
OG0015944	AL3G18800	Ag014G1873300
OG0015945	AL3G18890	Ag014G1874300
OG0015946	AL3G18920	Ag014G1874600
OG0015947	AL3G18980	Ag014G1875200
OG0015948	AL3G19000	Ag014G1875400
OG0015949	AL3G19030	Ag014G1875800
OG0015950	AL3G19060	Ag014G1876400
OG0015951	AL3G19150	Ag014G1877200
OG0015952	AL3G19230	Ag014G1878100
OG0015953	AL3G19240	Ag014G1878200
OG0015954	AL3G19390	Ag014G1880000
OG0015955	AL3G19660	Ag014G1882700
OG0015956	AL3G19990	Ag014G1886800
OG0015957	AL3G20010	Ag014G1887100
OG0015958	AL3G20100	Ag014G1888300
OG0015959	AL3G20120	Ag014G1888500
OG0015960	AL3G20150	Ag014G1888700
OG0015961	AL3G20320	Ag014G1891300
OG0015962	AL3G20330	Ag014G1891500
OG0015963	AL3G20360	Ag014G1891800
OG0015964	AL3G20460	Ag014G1893400
OG0015965	AL3G20630	Ag014G1897700
OG0015966	AL3G20710	Ag014G1898700
OG0015967	AL3G20750	Ag014G1899200
OG0015968	AL3G20850	Ag014G1900200
OG0015969	AL3G20900	Ag014G1900700
OG0015970	AL3G20940	Ag014G1901400
OG0015971	AL3G20950	Ag014G1901600
OG0015972	AL3G21080	Ag014G1903500
OG0015973	AL3G21090	Ag014G1903600
OG0015974	AL3G21150	Ag014G1904600
OG0015975	AL3G21390	Ag014G1907200
OG0015976	AL3G21400	Ag014G1907300
OG0015977	nbis-gene-564	Ag014G1907800
OG0015978	AL3G21560	Ag014G1908900
OG0015979	AL3G21650	Ag014G1909700
OG0015980	AL3G21690	Ag014G1910200
OG0015981	AL3G21730	Ag014G1910700
OG0015982	AL3G21760	Ag014G1910800
OG0015983	AL3G21890	Ag014G1912900
OG0015984	AL3G22140	Ag014G1919800
OG0015985	AL3G22160	Ag014G1920000
OG0015986	AL3G22170	Ag014G1920100
OG0015987	AL3G22360	Ag014G1922200
OG0015988	AL3G22480	Ag014G1924600
OG0015989	AL3G22600	Ag014G1925800
OG0015990	nbis-gene-689	Ag014G1929200
OG0015991	AL3G22780	Ag014G1931000
OG0015992	AL3G22850	Ag014G1932200
OG0015993	AL3G22910	Ag014G1933300
OG0015994	AL3G41170	Ag014G1935700
OG0015995	AL3G23140	Ag014G1937200
OG0015996	AL3G23630	Ag014G1943500
OG0015997	AL3G23650	Ag014G1943800
OG0015998	AL3G23730	Ag014G1944600
OG0016000	AL3G23990	Ag014G1948500
OG0016001	AL3G24160	Ag014G1950400
OG0016002	AL3G24260	Ag014G1951800
OG0016003	AL3G24430	Ag014G1954600
OG0016004	AL3G24550	Ag014G1956600
OG0016005	AL5G10680	Ag014G1960300
OG0016006	AL3G24850	Ag014G1960700
OG0016007	AL3G25460	Ag014G1968400
OG0016008	AL3G25660	Ag014G1972100
OG0016009	AL3G25850	Ag014G1973800
OG0016010	AL3G25870	Ag014G1974000
OG0016011	AL3G25990	Ag014G1975500
OG0016012	AL3G26020	Ag014G1976000
OG0016013	AL3G26210	Ag014G1978700
OG0016014	AL3G26400	Ag014G1987300
OG0016015	AL3G26710	Ag014G1992800
OG0016016	AL3G26830	Ag014G1994000
OG0016017	AL3G27070	Ag014G1999300
OG0016018	AL3G27180	Ag014G2001100
OG0016019	AL3G27200	Ag014G2001400
OG0016020	AL3G27220	Ag014G2001600
OG0016021	AL3G27430	Ag014G2004900
OG0016022	AL3G27640	Ag014G2006900
OG0016023	AL3G27680	Ag014G2008000
OG0016024	AL3G27960	Ag014G2011200
OG0016025	AL3G28200	Ag014G2017200
OG0016026	AL7G26640	Ag014G2019600
OG0016027	AL3G28550	Ag014G2022500
OG0016028	AL3G28570	Ag014G2022800
OG0016029	AL3G28880	Ag014G2027800
OG0016030	AL3G29000	Ag014G2029300
OG0016031	AL3G29010	Ag014G2029400
OG0016032	AL3G29020	Ag014G2029500
OG0016033	AL3G29060	Ag014G2029800
OG0016034	AL3G29420	Ag014G2033500
OG0016035	AL3G29430	Ag014G2033600
OG0016036	AL3G29630	Ag014G2039900
OG0016038	AL3G29980	Ag014G2047000
OG0016039	AL3G30010	Ag014G2047300
OG0016040	AL3G30190	Ag014G2087100, Ag014G2050200
OG0016041	AL3G30290	Ag014G2051900
OG0016042	AL3G30530	Ag014G2058400
OG0016043	AL3G30560	Ag014G2058700
OG0016044	AL3G30800	Ag014G2063500
OG0016045	AL3G30990	Ag014G2067400
OG0016046	AL3G31060	Ag014G2069400
OG0016047	AL3G31100	Ag014G2069800
OG0016048	AL3G31170	Ag014G2070800
OG0016049	AL3G31200	Ag014G2071300
OG0016050	AL3G31220	Ag014G2071500
OG0016051	AL3G31270	Ag014G2072100, Ag014G2088300
OG0016052	AL8G17940	Ag014G2074200
OG0016053	AL3G31450	Ag014G2077700
OG0016054	AL3G31660	Ag014G2083600
OG0016055	AL3G31850	Ag014G2090700, Ag014G2086600
OG0016056	AL3G31950	Ag014G2092200
OG0016057	AL3G31990	Ag011G1214800, Ag014G2092600
OG0016058	AL3G32150	Ag014G2094500
OG0016059	AL3G32180	Ag014G2095500
OG0016060	AL3G32260	Ag014G2098900
OG0016061	AL3G32290	Ag014G2099200
OG0016062	AL3G32450	Ag014G2110700
OG0016063	AL3G32490	Ag014G2112500
OG0016064	AL3G32550	Ag014G2114300
OG0016065	AL3G32580	Ag014G2115100
OG0016066	AL3G32600	Ag014G2116600
OG0016067	AL3G32590	Ag014G2116700
OG0016068	AL3G32710	Ag014G2117300
OG0016069	AL3G32850	Ag014G2124500
OG0016070	AL3G32860	Ag014G2124600
OG0016071	AL3G33040	Ag014G2130500
OG0016072	AL3G33070	Ag014G2131100
OG0016073	AL3G33170	Ag014G2132800
OG0016074	AL3G33230	Ag014G2134000
OG0016075	AL3G33250	Ag014G2134100
OG0016076	nbis-gene-733	Ag014G2137200
OG0016077	AL3G33670	Ag014G2143400
OG0016078	AL3G33880	Ag024G2894200, Ag014G2150900, Ag014G2151000
OG0016079	AL3G33950	Ag014G2151700
OG0016080	AL3G34000	Ag014G2152100
OG0016081	AL3G33310, AL3G34200	Ag014G2157100
OG0016082	AL3G34280	Ag014G2157700
OG0016083	AL3G34590	Ag014G2166200
OG0016084	AL3G34640	Ag014G2166300
OG0016085	AL3G34700	Ag014G2167300
OG0016086	AL3G34770	Ag014G2168900, Ag027G3072100
OG0016088	AL8G27270	Ag073G5260600
OG0016089	AL8G27260	Ag073G5260800
OG0016090	AL8G27230	Ag073G5261000
OG0016091	AL8G27060	Ag073G5262000
OG0016092	AL3G45400	Ag061G5018500
OG0016093	AL7G50500	Ag061G5019200
OG0016094	AL7G50510	Ag061G5019300
OG0016095	AL7G51210	Ag061G5025300
OG0016096	AL7G51520	Ag061G5027600
OG0016097	AL7G51740	Ag061G5030100
OG0016098	AL7G52030	Ag061G5030700
OG0016099	AL8G32870	Ag061G5035200
OG0016100	AL7G52880	Ag061G5035500
OG0016101	AL7G46760	Ag061G5036900
OG0016102	AL7G46730	Ag061G5037100
OG0016103	AL7G46290	Ag061G5041600
OG0016104	AL7G45460	Ag061G5046400
OG0016105	AL8G20730	Ag061G5047000
OG0016106	AL8G20300	Ag061G5047200
OG0016107	AL8G20240	Ag061G5047300
OG0016108	AL8G20040	Ag061G5047700
OG0016109	AL3G38660	Ag064G5101300, Ag027G3005600
OG0016110	AL3G38000	Ag027G3014300
OG0016111	AL3G37890	Ag027G3017300
OG0016112	AL3G37760	Ag027G3019100
OG0016113	AL3G54120	Ag027G3026900
OG0016114	AL3G37190	Ag027G3028300
OG0016115	AL3G36890	Ag027G3033600
OG0016116	AL3G36750	Ag027G3037000
OG0016117	AL3G35750	Ag027G3057200
OG0016118	nbis-gene-748	Ag027G3057800
OG0016119	AL3G35680	Ag027G3057900
OG0016120	AL3G35640	Ag027G3058400
OG0016121	AL3G35430	Ag027G3061500
OG0016122	AL3G35400	Ag027G3061700
OG0016123	AL3G35340	Ag027G3062800
OG0016124	AL3G34780	Ag027G3071900
OG0016125	AL7G21840	Ag068G5215900
OG0016126	AL7G22290	Ag068G5231200
OG0016127	AL8G17290	Ag069G5232900
OG0016128	AL2G24300	Ag036G4084400
OG0016129	AL2G24280	Ag036G4085600
OG0016130	AL2G24070	Ag036G4088000
OG0016131	AL2G23880	Ag036G4091200
OG0016132	AL2G23800	Ag036G4092100
OG0016133	AL2G23740	Ag036G4094700
OG0016134	AL2G22860	Ag036G4098900
OG0016135	AL2G23210	Ag036G4099400
OG0016136	AL2G23270	Ag036G4100000
OG0016137	AL2G23290	Ag036G4100100
OG0016138	AL2G22530	Ag036G4108100
OG0016139	AL2G19710	Ag036G4112500
OG0016140	nbis-gene-447	Ag036G4113900
OG0016141	AL8G41170	Ag036G4114900
OG0016142	AL2G19270	Ag036G4115000
OG0016143	AL2G19830	Ag036G4115400
OG0016144	AL1G64670	Ag036G4118500
OG0016145	AL1G64860	Ag036G4119500
OG0016146	AL6G30200	Ag060G5001700
OG0016147	AL6G30180	Ag060G5002300
OG0016148	AL6G30100	Ag060G5002700
OG0016149	AL6G30080	Ag060G5002900
OG0016150	AL6G29970	Ag060G5004800
OG0016151	AL6G29930	Ag060G5005800
OG0016152	AL6G29800	Ag060G5008100
OG0016153	AL6G29620	Ag060G5013300
OG0016154	AL6G29480	Ag060G5015000
OG0016155	AL6G29430	Ag060G5015700
OG0016156	AL6G29420	Ag060G5015800
OG0016157	AL6G40560	Ag043G4433100
OG0016158	AL8G23370	Ag043G4447500
OG0016159	AL8G23240	Ag043G4447700
OG0016160	AL8G23400	Ag043G4447800
OG0016161	AL8G22620	Ag043G4456300
OG0016162	AL3G48350	Ag096G5474200
OG0016163	AL5G32980	Ag017G2411800
OG0016164	AL5G32940	Ag017G2412500
OG0016165	AL5G32870	Ag017G2413100
OG0016166	AL5G32790	Ag017G2414400
OG0016167	AL5G33290, AL5G32740	Ag017G2415100
OG0016168	AL5G32590	Ag017G2416600
OG0016169	AL5G32410	Ag017G2419000
OG0016170	AL7G47290	Ag017G2419800
OG0016171	AL5G32380	Ag017G2421000
OG0016172	AL5G32250	Ag017G2424100
OG0016173	AL5G32240	Ag017G2424200
OG0016174	AL5G32200	Ag017G2424700
OG0016175	AL5G32070	Ag017G2427000
OG0016176	nbis-gene-1350	Ag017G2427200
OG0016177	AL5G32020	Ag017G2429200
OG0016178	AL5G31980	Ag017G2429600
OG0016179	AL5G31860	Ag017G2431300
OG0016180	AL5G31740	Ag017G2433200
OG0016181	AL5G31730	Ag017G2433400
OG0016182	AL5G31650	Ag017G2434100
OG0016183	AL1G10050	Ag034G3650400
OG0016184	AL1G10110	Ag034G3651200
OG0016185	AL1G10130	Ag034G3651400
OG0016186	AL1G10330	Ag034G3652500
OG0016187	AL1G10350	Ag034G3652600
OG0016188	AL1G10380	Ag034G3652900
OG0016189	AL1G10420	Ag034G3653400
OG0016190	AL1G10430	Ag034G3653500
OG0016191	AL1G10450	Ag034G3653600
OG0016192	AL1G10470	Ag034G3653700
OG0016193	AL1G10570	Ag034G3654700
OG0016194	AL1G10650	Ag034G3655400
OG0016195	AL1G10670	Ag034G3655800
OG0016196	AL1G10710	Ag034G3656700
OG0016197	nbis-gene-20	Ag034G3658100
OG0016198	AL1G10940	Ag034G3659400
OG0016199	AL1G11020	Ag034G3660100
OG0016200	AL1G11160	Ag034G3661400
OG0016201	AL1G11180	Ag034G3661600
OG0016202	AL1G11220	Ag034G3662200
OG0016203	AL1G11590	Ag034G3666800
OG0016204	AL3G44770	Ag034G3666900
OG0016205	AL1G11650	Ag034G3667500
OG0016206	AL1G11660	Ag034G3667700
OG0016207	AL1G11740	Ag034G3668400
OG0016208	AL1G11850	Ag034G3670600, Ag034G3670500
OG0016210	AL1G11980	Ag034G3671500
OG0016211	AL1G12070	Ag034G3672400
OG0016212	AL1G12210	Ag034G3673700
OG0016213	AL1G12550	Ag034G3678200
OG0016214	AL1G12740	Ag034G3681500
OG0016215	AL1G12910	Ag034G3682700
OG0016216	AL1G12920	Ag034G3682800
OG0016217	AL1G12930	Ag034G3683500
OG0016218	AL1G13070	Ag034G3686300
OG0016219	AL1G13150	Ag034G3687100
OG0016220	AL1G13180	Ag034G3688300
OG0016221	AL1G13300	Ag034G3689600
OG0016222	AL1G13390	Ag034G3690600
OG0016223	AL1G13640	Ag034G3694000
OG0016224	AL1G13780	Ag034G3695300
OG0016225	AL1G13930	Ag034G3696900
OG0016226	AL1G14220	Ag034G3699700
OG0016227	AL1G14250	Ag034G3700000
OG0016228	AL1G14320	Ag034G3700700
OG0016229	AL1G14610	Ag034G3704500
OG0016230	AL1G14620	Ag034G3704900
OG0016231	AL1G14690	Ag034G3705700
OG0016232	AL1G14700	Ag034G3705800
OG0016233	AL1G14720	Ag034G3706000
OG0016234	AL1G14810	Ag034G3707500
OG0016235	AL1G14870	Ag034G3708200
OG0016236	AL1G14900	Ag034G3708800
OG0016237	AL1G15110	Ag034G3711900
OG0016238	AL1G15140	Ag034G3712200
OG0016239	AL1G15180	Ag034G3712600
OG0016240	nbis-gene-37	Ag034G3712800
OG0016241	AL1G15280	Ag034G3713900
OG0016242	AL1G15510	Ag034G3716600
OG0016243	AL1G15570	Ag034G3717900
OG0016244	AL1G15750	Ag034G3720400
OG0016245	AL1G15760	Ag034G3720500
OG0016246	AL1G15780	Ag034G3720700
OG0016247	AL1G15840	Ag034G3721500
OG0016248	AL1G65240	Ag034G3724400
OG0016249	AL1G16410	Ag034G3727300
OG0016250	AL1G16460	Ag034G3727900
OG0016251	AL1G16540	Ag034G3728500
OG0016252	AL1G16550	Ag034G3728600
OG0016253	AL1G16580	Ag034G3728900
OG0016254	AL1G16700	Ag034G3730000
OG0016255	AL1G16720	Ag034G3730300
OG0016256	AL1G16740	Ag034G3730500
OG0016257	AL1G16820	Ag034G3731700
OG0016258	AL1G16850	Ag034G3731900
OG0016259	AL1G16940	Ag034G3732500
OG0016260	AL1G17010	Ag034G3733100
OG0016261	AL1G17040	Ag034G3733400
OG0016262	AL1G17150	Ag034G3733900
OG0016263	AL1G17180	Ag034G3734400
OG0016264	AL1G17400	Ag034G3738500, Ag034G3738200
OG0016266	AL7G28850	Ag034G3741000
OG0016267	AL1G17610	Ag034G3742200
OG0016268	AL1G17710	Ag034G3743300
OG0016269	AL1G17720	Ag034G3743400
OG0016270	AL1G17920	Ag034G3745500
OG0016271	AL1G17940	Ag034G3745700
OG0016272	AL1G18130	Ag034G3747100
OG0016273	AL1G14800	Ag034G3748800
OG0016274	AL1G18500	Ag034G3751900
OG0016275	AL1G18580	Ag034G3752900
OG0016276	AL1G18600	Ag034G3753100
OG0016277	AL1G18680	Ag034G3754100
OG0016278	AL1G18900	Ag034G3756800
OG0016279	AL1G18950	Ag034G3757400
OG0016280	AL1G19020	Ag034G3758100
OG0016281	AL1G19040	Ag034G3758300
OG0016282	AL1G19070	Ag034G3758600
OG0016283	AL1G19120	Ag034G3759000
OG0016284	AL1G19160	Ag034G3759900
OG0016285	AL1G19190	Ag034G3760300
OG0016286	AL1G19200	Ag034G3760400
OG0016287	AL1G19470	Ag034G3763400
OG0016288	AL1G19620	Ag034G3764800
OG0016289	AL1G19630	Ag034G3765000
OG0016290	AL1G19730	Ag034G3767200
OG0016291	nbis-gene-290	Ag034G3767900
OG0016292	AL1G19960	Ag034G3771400
OG0016293	AL1G19970	Ag034G3771500
OG0016294	AL1G20140	Ag034G3774900
OG0016295	AL1G20230	Ag034G3775600
OG0016296	AL1G20390	Ag034G3777200
OG0016297	AL1G20400	Ag034G3777400
OG0016298	AL1G20410	Ag034G3777500
OG0016299	AL1G20450	Ag034G3778100
OG0016300	AL1G20510	Ag034G3778700
OG0016301	AL1G20950	Ag034G3784400
OG0016302	nbis-gene-62	Ag034G3786500
OG0016303	AL1G21340	Ag034G3789900
OG0016304	AL1G21360	Ag034G3790200
OG0016305	nbis-gene-67	Ag034G3795000
OG0016306	AL1G21810	Ag034G3796300
OG0016308	AL6G42020	Ag034G3800300
OG0016309	AL1G22230	Ag034G3801700
OG0016310	AL9U11310	Ag034G3801800
OG0016311	AL1G22650	Ag034G3808200
OG0016312	AL1G22800	Ag034G3811500
OG0016313	AL1G22830	Ag034G3811900
OG0016314	AL1G22940	Ag034G3813500
OG0016315	AL2G13500	Ag034G3818100
OG0016316	AL1G23300	Ag034G3818800
OG0016317	AL1G23530	Ag034G3821000
OG0016318	AL1G23540	Ag034G3821100
OG0016319	AL1G23690	Ag034G3822800
OG0016320	AL1G23770	Ag034G3823500
OG0016321	AL1G23840	Ag034G3824800
OG0016322	AL1G23890	Ag034G3825500
OG0016323	AL1G23920	Ag034G3826600
OG0016324	AL1G24110	Ag034G3827500
OG0016325	AL1G24430	Ag034G3831500
OG0016326	AL1G24620	Ag034G3834700
OG0016327	AL1G24800	Ag034G3837100
OG0016328	AL1G24850	Ag034G3838000
OG0016329	AL1G24910	Ag034G3840100
OG0016330	AL1G24940	Ag034G3840300
OG0016331	AL1G25310	Ag034G3844800
OG0016332	AL1G25420	Ag034G3845900
OG0016333	AL1G25450	Ag034G3847200
OG0016334	AL1G25490	Ag034G3847400
OG0016335	AL1G25620	Ag034G3850700
OG0016336	AL1G25720	Ag034G3851200
OG0016337	AL1G25830	Ag034G3853100
OG0016338	AL1G25820	Ag034G3853200
OG0016339	AL1G26010	Ag034G3855400
OG0016340	AL1G26040	Ag034G3855700
OG0016341	AL1G26070	Ag034G3856500
OG0016342	AL1G26160	Ag034G3859300
OG0016343	AL1G26180	Ag034G3859600
OG0016344	AL1G26190	Ag034G3859700
OG0016345	AL1G26240	Ag034G3860500
OG0016346	AL1G26490	Ag034G3865600
OG0016347	AL1G26530	Ag034G3866100
OG0016348	AL1G27280	Ag034G3880700
OG0016349	AL1G27420	Ag034G3882200
OG0016350	AL1G27490	Ag034G3883100
OG0016351	AL1G27520	Ag034G3883400
OG0016352	AL1G27590	Ag034G3884000
OG0016353	AL1G27810	Ag034G3888400
OG0016354	AL1G27850	Ag034G3888800
OG0016355	AL2G37770	Ag034G3889400
OG0016356	AL1G28200	Ag034G3897300
OG0016357	AL1G28230	Ag034G3897600
OG0016358	AL1G28470	Ag034G3901000
OG0016359	nbis-gene-94	Ag034G3902200
OG0016360	AL1G28630	Ag034G3902700
OG0016361	AL1G28750	Ag034G3904000
OG0016362	AL1G28790	Ag034G3904500
OG0016363	AL1G28820	Ag034G3904800
OG0016364	AL1G28840	Ag034G3905000
OG0016365	AL1G29140	Ag034G3911200
OG0016366	AL1G29250	Ag034G3913200
OG0016367	nbis-gene-265	Ag034G3915200
OG0016368	AL1G29420	Ag034G3915500
OG0016369	AL1G29450	Ag034G3915700
OG0016370	AL8G24090	Ag034G3917600
OG0016371	AL1G29500	Ag034G3917900
OG0016372	AL1G29580	Ag034G3919900
OG0016373	AL6G40570	Ag034G3922800
OG0016374	AL1G29720	Ag034G3923900
OG0016375	AL1G29750	Ag034G3924200
OG0016376	AL1G29770	Ag034G3924400
OG0016377	AL1G29780	Ag034G3924500
OG0016378	AL1G29840	Ag034G3925200
OG0016379	AL1G29890	Ag034G3925500
OG0016380	AL1G30090	Ag034G3930300
OG0016381	AL1G30100	Ag034G3930400
OG0016382	nbis-gene-99	Ag034G3930600
OG0016383	AL4G19390	Ag034G3933900
OG0016384	AL1G30380	Ag034G3937900
OG0016385	nbis-gene-100	Ag034G3938100
OG0016386	AL1G30470	Ag034G3938600
OG0016387	AL1G30510	Ag034G3938900
