Orthogroup	Arabidopsis_lyrata_Rawat	Cochlearia_excelsa
OG0016611	AL7G10550	g18340
OG0016612	AL7G10560	g18339
OG0016613	AL7G10770	g18326
OG0016614	AL7G10920	g18317, g22675
OG0016615	AL7G11200	g22695
OG0016616	AL7G11260	g22700
OG0016617	AL7G11310	g22702
OG0016618	AL7G11400	g18125
OG0016619	AL7G11750	g18303
OG0016620	AL7G11890	g22725
OG0016621	AL7G11910	g22729
OG0016623	AL7G12040	g18142
OG0016624	AL7G12080	g22744
OG0016625	AL7G12090	g22745
OG0016626	AL7G12130	g22748
OG0016628	AL7G12400	g22774
OG0016629	AL7G12530	g22783
OG0016630	AL7G12680	g22796
OG0016631	AL7G12730	g48002
OG0016632	AL7G12870	g18285
OG0016633	AL7G13140	g22823
OG0016634	AL7G13560	g22847
OG0016635	AL7G13590	g22850
OG0016636	AL7G13730	g22868
OG0016638	AL7G14020	g18261
OG0016639	AL7G15130	g18259
OG0016640	AL7G14120	g22893
OG0016641	AL7G14130	g47977
OG0016643	AL7G14210	g22899
OG0016644	AL7G14600	g22925
OG0016645	AL7G14670	g22929
OG0016646	AL7G14680	g22930
OG0016647	AL7G14870	g47954
OG0016648	AL7G14950	g22953
OG0016649	AL7G14970	g22954
OG0016650	AL7G15000	g47951
OG0016651	AL7G15020	g22957
OG0016652	AL7G15080	g47948
OG0016653	AL7G15110	g47943
OG0016654	AL7G15140	g47944
OG0016655	AL7G15180	g18236
OG0016657	AL7G15330	g22973
OG0016658	AL7G15490	g22981
OG0016659	AL7G15530	g47926
OG0016660	AL7G15560	g22986
OG0016661	AL7G15730	g23003
OG0016662	AL7G15740	g23004
OG0016663	AL7G15780	g23006, g18227
OG0016664	AL7G15930	g23016
OG0016665	nbis-gene-220	g28917
OG0016666	AL7G15850	g23011
OG0016667	AL7G15810	g23008
OG0016668	AL7G15960	g23020
OG0016669	AL7G16580	g23069
OG0016670	AL7G16590	g18214
OG0016671	AL7G16680	g47882
OG0016672	AL7G16930	g18204
OG0016673	AL7G16990	g23106
OG0016674	AL7G17050	g47873
OG0016675	AL7G19500	g16923
OG0016676	AL7G19420	g23273
OG0016677	AL8G24320	g1413
OG0016678	AL8G24330	g1412
OG0016679	AL7G19130	g23251
OG0016680	AL7G18940	g23242
OG0016681	AL7G18810	g16909
OG0016682	AL7G18800	g16908
OG0016683	AL7G18270	g23192
OG0016684	AL8G44640	g9646
OG0016685	AL7G18080	g47841
OG0016687	AL7G18060	g23177
OG0016688	AL7G18050	g23176
OG0016689	AL2G28120	g44779
OG0016690	AL7G18030	g23174
OG0016691	nbis-gene-1234	g4326
OG0016692	AL7G17980	g23170
OG0016694	AL7G17470	g23143
OG0016695	AL7G19830	g23289
OG0016696	AL1G17900	g17214
OG0016697	AL7G19840	g16938
OG0016698	AL7G19960	g16941
OG0016699	AL7G19980	g23295
OG0016700	AL7G20050	g23297
OG0016701	AL7G20170	g47793
OG0016702	AL7G20200	g23306
OG0016704	AL7G24420	g23572, g47658
OG0016705	AL7G20640	g23328
OG0016706	nbis-gene-1740	g47775
OG0016707	AL7G20860	g47774
OG0016708	AL7G20880	g23346
OG0016709	AL7G20980	g47766
OG0016710	AL7G21100	g23361
OG0016711	AL7G21270	g16969
OG0016712	AL7G21290	g23376
OG0016713	AL7G21300	g23377
OG0016714	AL5G27000	g2736
OG0016715	AL5G26980	g19503
OG0016716	AL3G38900	g6493
OG0016717	AL3G39050	g6488
OG0016718	AL3G39340	g11731
OG0016719	nbis-gene-778	g11729
OG0016720	AL2G32360	g46010
OG0016721	AL2G32170	g45999
OG0016722	AL2G32160	g45998
OG0016723	AL2G31720	g44619
OG0016724	AL1G36850	g32061
OG0016725	AL1G37250	g50296
OG0016726	AL1G37480	g27554
OG0016727	AL1G37790	g32083
OG0016728	AL1G37900	g32081
OG0016729	AL1G38770	g32140
OG0016730	AL1G38900	g50345
OG0016731	AL1G38950	g32145
OG0016732	AL1G39080	g32149
OG0016733	AL1G39280	g32162
OG0016734	AL1G39410	g32165
OG0016736	AL6G51500	g39517
OG0016737	AL6G52010	g39490
OG0016739	AL6G52360	g45259
OG0016740	AL6G52280	g25398
OG0016742	AL6G52140	g39481
OG0016743	AL6G52980	g39456
OG0016744	AL6G53150	g25354
OG0016746	AL2G19130	g53688
OG0016747	AL6G53420	g25340
OG0016748	AL6G53450	g25338
OG0016750	AL4G47010	g38557
OG0016751	AL1G28330	g38556
OG0016752	AL4G10090	g50845
OG0016753	AL4G10110	g50846
OG0016754	AL4G10130	g50848
OG0016755	AL1G40370	g32245
OG0016756	AL1G39690	g50371
OG0016757	AL7G26720	g17140
OG0016758	AL7G26270	g47592
OG0016759	AL7G26080	g23675
OG0016760	AL7G25410	g23639
OG0016761	AL7G24960	g47642
OG0016762	AL7G24870	g23609
OG0016763	AL7G24860	g23608
OG0016764	AL7G24840	g47646
OG0016765	AL7G24730	g17073
OG0016766	AL7G24610	g23583
OG0016767	AL7G24540	g23579
OG0016768	AL7G24380	g23569
OG0016769	AL7G24260	g47663
OG0016770	AL5G14010	g10629
OG0016771	AL1G15820	g49519
OG0016772	nbis-gene-51	g27023, g31109
OG0016774	AL1G31690	g50066, g31818
OG0016775	AL1G35760	g32026
OG0016777	AL1G37180	g32103
OG0016778	AL1G37500	g32091
OG0016779	AL1G38280	g50332, g50329
OG0016780	AL1G38440	g32125
OG0016782	AL1G39590	g32183
OG0016783	AL1G39990	g32206
OG0016784	AL1G40930	g27635
OG0016786	AL1G40950	g50416
OG0016787	AL1G42060	g38327, g38392
OG0016788	AL1G44990	g32496
OG0016789	AL1G49250	g50581
OG0016790	AL1G46840	g50654, g50655
OG0016792	AL1G57450, AL1G57440	g28065
OG0016793	AL7G15990	g40956
OG0016794	AL1G58990	g54191
OG0016795	AL1G64030	g36738
OG0016797	AL2G23710	g19570
OG0016798	AL2G23730	g45023
OG0016801	AL2G36070	g46247
OG0016802	AL2G36170	g46250
OG0016803	AL2G37500	g46341
OG0016804	AL3G21440	g12384
OG0016805	AL3G22190	g12359, g7415
OG0016806	AL3G24890	g12249
OG0016808	AL3G33870	g11933
OG0016809	AL3G38030	g11760
OG0016810	AL8G18970, AL3G39000	g13480
OG0016811	AL3G43270	g11620
OG0016812	AL3G43880	g13595
OG0016814	AL3G45710	g14487
OG0016815	AL3G46900	g6181
OG0016817	AL3G50810	g14000
OG0016818	AL3G51010	g6033
OG0016819	AL3G47800	g13819
OG0016820	AL4G10180	g50850
OG0016821	AL4G11210	g36945
OG0016822	AL4G12280	g43565
OG0016823	AL4G14470	g50977
OG0016824	AL4G14680	g38386
OG0016825	AL4G17000	g51035, g51047, g50672
OG0016826	AL4G17020	g51049
OG0016827	AL4G18620	g38294
OG0016828	AL59U10050, AL4G24870	g37891
OG0016829	AL4G26170	g39874
OG0016830	AL4G27200	g39826
OG0016831	AL4G29370	g51382
OG0016835	AL92U10090, AL4G36420	g51755
OG0016836	AL4G43160	g52161
OG0016837	AL5G26910	g19508
OG0016838	AL4G45270	g52293
OG0016839	AL39U10120, AL4G47520	g53413
OG0016841	AL5G13630, AL5G13660	g10647
OG0016843	AL5G14840	g10585
OG0016844	AL5G18460	g10401
OG0016845	AL5G19870	g10327
OG0016848	AL7G43100, AL1G51330, AL3G38970, AL1G38060, AL1G23100, AL2G10750, AL284U10020, AL284U10010, AL8G27850, nbis-gene-576	g49789
OG0016849	AL5G22500	g11463
OG0016850	AL5G22570	g11462
OG0016851	AL5G23860	g11444
OG0016852	AL5G25450	g2871
OG0016854	AL5G26320	g19521
OG0016855	AL5G26710	g2773
OG0016856	AL5G30050	g19374
OG0016857	AL5G30860	g19351
OG0016858	AL5G33090	g19251
OG0016859	AL5G34290	g19200
OG0016860	AL6G11310	g45309
OG0016862	AL6G31810	g28943
OG0016863	AL6G36430	g561
OG0016864	AL6G43010	g40260
OG0016865	AL6G43670	g25842
OG0016866	AL6G44780	g40330
OG0016867	AL6G45670	g25722
OG0016868	AL6G46770	g40391
OG0016869	AL6G50130	g39613
OG0016871	AL7G10720	g18329
OG0016872	AL7G14330	g22911
OG0016874	AL7G24620	g40155
OG0016875	AL7G25310	g17084
OG0016876	AL7G25890	g47610
OG0016878	AL7G26540	g17133
OG0016879	AL7G26790	g23712
OG0016880	nbis-gene-1777	g23715
OG0016881	AL7G26850	g23719
OG0016882	AL7G26880	g17146, g47578
OG0016883	AL7G26920	g47573
OG0016884	AL7G27010	g23724
OG0016885	AL7G27060	g47565
OG0016886	AL7G27270	g17152, g47557
OG0016887	AL7G28670	g23831
OG0016888	AL4G33900, AL7G29930, AL7G29910	g23895
OG0016890	AL7G32930	g24032
OG0016891	AL7G34790	g24136
OG0016893	AL7G35510	g47281
OG0016894	AL7G45090	g46852
OG0016895	AL7G45540	g25064
OG0016896	AL7G45560	g37060
OG0016897	AL7G52510	g18112
OG0016899	AL7G48490	g16806
OG0016902	AL8G21040	g10277
OG0016903	AL8G21840	g10236
OG0016904	AL8G24340, AL6G39810	g1410
OG0016905	AL8G24800	g28280
OG0016906	AL8G24990	g1367
OG0016908	AL8G25920	g41173
OG0016909	AL8G26230	g28355
OG0016910	AL8G27010	g884
OG0016912	AL290U10010	g28591
OG0016913	AL8G32860, AL8G32880	g28593
OG0016914	AL8G40660	g18643
OG0016915	AL8G44810	g37
OG0016918	AL1G30740	g29917, g22658, g22632, g22221, g22640, g22645, g22644, g29933, g22649, g22218, g15075, g29937, g29929, g22627, g29921, g29919
OG0016938	AL5G25400	g19552
OG0016939	AL5G26180	g19525
OG0016941	AL5G27660	g19468
OG0016942	AL5G27450	g2767
OG0016943	AL5G27500	g11393
OG0016944	AL5G27200	g19490
OG0016946	AL5G11020	g10744
OG0016947	AL7G45890	g46837
OG0016948	AL6G29300	g4936
OG0016949	AL6G29080	g4947
OG0016950	AL6G28870	g29011
OG0016951	AL6G28760	g4984
OG0016952	AL6G28720	g28992
OG0016953	AL6G53510	g25334
OG0016954	AL6G28450	g29138
OG0016955	AL6G28230	g45747
OG0016956	AL6G27460	g29190
OG0016957	nbis-gene-1528	g5046
OG0016959	AL6G27080	g45722
OG0016960	AL6G25990	g29271
OG0016961	AL6G25770	g29279
OG0016963	nbis-gene-1934	g46685
OG0016964	AL6G25180	g5185
OG0016965	AL1G51870	g28181
OG0016966	AL6G24500	g29332
OG0016967	AL6G24470	g5239
OG0016968	AL6G24300	g5254
OG0016969	AL6G24290	g5255
OG0016970	AL6G24240	g5259
OG0016971	AL6G24210	g5260
OG0016972	AL7G45100	g46851
OG0016974	AL6G23180	g45596
OG0016975	AL6G22930	g5324
OG0016976	AL6G22800	g29413
OG0016977	AL6G22620	g45580
OG0016978	AL6G22270	g29436
OG0016979	AL6G22210	g29439
OG0016980	AL6G22110	g29446
OG0016981	AL6G21770	g29456
OG0016982	AL6G21570	g45557
OG0016983	AL6G21450	g5396
OG0016984	AL6G21410	g45551
OG0016985	AL6G21250	g29485
OG0016986	AL6G20680	g29510
OG0016987	AL6G20670	g5424
OG0016988	AL6G20520	g29522
OG0016989	AL6G20430	g29527
OG0016990	AL6G20390	g5436
OG0016991	AL6G20370	g45524
OG0016992	AL6G20100	g45520
OG0016993	AL3G27130	g7142
OG0016994	nbis-gene-1498	g29555
OG0016995	AL6G19940	g5454
OG0016997	AL6G19720	g5466
OG0016999	AL6G19620	g45509
OG0017000	AL6G19520	g29570
OG0017001	AL6G18930	g29583
OG0017002	AL6G18710	g29590
OG0017006	AL6G18330	g29603
OG0017007	AL6G18040	g29614
OG0017008	AL7G28170	g17186
OG0017009	AL4G19620	g29760
OG0017010	AL4G19530	g40191
OG0017011	AL4G19550	g40190
OG0017012	AL4G19640	g40189
OG0017013	AL4G19680	g40187
OG0017014	AL4G20170	g40151
OG0017015	AL4G20800	g40133
OG0017016	AL4G20840	g40131
OG0017018	AL4G22530	g40088
OG0017019	AL4G22050	g37818
OG0017020	AL4G22010	g37820
OG0017021	AL4G21630	g40037
OG0017022	AL1G65070, nbis-gene-194	g19130
OG0017024	AL4G23160	g39983
OG0017025	AL4G23230	g39989
OG0017026	AL4G23490	g40012
OG0017028	AL1G56680	g40737
OG0017029	AL4G25430	g39907
OG0017030	AL4G25820	g51226
OG0017031	AL4G26280	g51234
OG0017032	AL7G12550	g18296
OG0017033	AL4G26890	g39830
OG0017034	AL4G27000	g37912
OG0017036	AL4G28180	g51313
OG0017037	AL8G16980	g39731
OG0017038	AL8G16770	g11112
OG0017039	AL8G16610	g39716
OG0017040	AL1G13370	g23551
OG0017041	AL8G15770	g11060
OG0017043	AL7G27640	g17165
OG0017044	AL8G31270	g1028
OG0017045	AL8G18690	g37009
OG0017046	AL1G53700	g54002
OG0017047	AL1G53440	g28122
OG0017048	AL1G41200	g27637
OG0017049	AL1G41190	g50423
OG0017050	AL1G41180	g50422
OG0017051	AL1G52650	g36177
OG0017052	AL1G52790	g36182
OG0017053	AL1G52910	g36196
OG0017055	AL1G41210	g50429
OG0017056	AL1G41320	g27641
OG0017057	AL1G41400	g32304
OG0017058	AL1G41900	g27654
OG0017059	AL1G42580	g27670
OG0017060	AL1G42680	g50493
OG0017061	AL1G43060	g32391
OG0017063	AL1G43650	g50518
OG0017064	AL1G43850	g32426
OG0017065	AL1G43900	g32431
OG0017067	AL1G44410	g50539
OG0017068	AL7G43950	g17925
OG0017069	AL1G44540	g50543
OG0017070	AL1G44640	g32476
OG0017071	AL1G45360	g32508
OG0017072	AL1G49640	g32526
OG0017073	AL1G49580	g50598
OG0017074	AL1G45920	g32541
OG0017076	AL1G46540	g32609
OG0017077	AL1G46560	g32611
OG0017078	AL1G46750	g32621
OG0017079	AL5G12440	g10687
OG0017080	AL5G12910	g1533
OG0017081	AL5G13160	g10664
OG0017082	AL5G13230	g1549
OG0017084	AL8G44660	g9643
OG0017085	AL8G44420	g55
OG0017086	AL8G44210	g68
OG0017088	AL8G43760	g106
OG0017089	AL8G43730	g108
OG0017090	AL8G43660	g116
OG0017092	AL8G43540	g121
OG0017093	AL8G43420	g134
OG0017094	AL8G43170, AL8G43380	g18667
OG0017096	AL8G43080	g9709
OG0017097	AL8G42970	g155
OG0017098	AL8G42850	g161
OG0017100	AL8G42660	g170
OG0017101	nbis-gene-2210	g171
OG0017102	AL8G42540	g192
OG0017103	AL8G42440	g199
OG0017104	AL8G42290	g9744
OG0017105	AL8G41900	g228
OG0017106	AL8G41680	g9771
OG0017107	AL8G41360	g254
OG0017108	AL8G41270	g259
OG0017109	AL8G41160	g262
OG0017110	AL8G41140	g264
OG0017111	AL8G40860	g9804
OG0017113	AL8G40100	g9829
OG0017115	AL8G39920	g9837
OG0017116	AL8G39610	g343
OG0017117	AL8G38980	g46967, g374
OG0017118	AL8G38350	g410
OG0017119	AL8G38240	g9892
OG0017120	AL8G38170	g420
OG0017121	AL6G34230	g9952
OG0017122	AL6G34300	g9954
OG0017123	AL6G34350	g466
OG0017124	AL6G34650	g486
OG0017125	AL6G34960	g9986
OG0017126	AL6G35110	g9990
OG0017127	AL6G35320	g9993
OG0017128	AL6G35330	g512
OG0017129	AL6G35960	g10011
OG0017130	AL6G36150, AL6G36140	g10019
OG0017131	AL6G36330	g10025
OG0017132	AL6G36490	g10026
OG0017133	AL4G47420	g10050
OG0017135	AL6G37370	g10067
OG0017137	AL5G44720	g18542
OG0017138	AL6G30900	g648
OG0017140	AL6G31150	g28981
OG0017141	AL6G31360	g670
OG0017142	AL6G31480	g41415
OG0017143	AL6G31770	g28945
OG0017145	AL6G31920	g28939
OG0017146	AL6G32510	g742
OG0017147	AL6G32560	g744
OG0017148	AL6G32640	g749
OG0017149	AL6G33360	g792
OG0017150	AL6G33670	g806
OG0017151	AL6G33920	g813
OG0017153	AL8G36680	g28796, g28775
OG0017154	AL8G36470	g41310
OG0017156	AL8G35230	g1229
OG0017157	AL5G22540	g3208
OG0017158	AL8G34810	g28721
OG0017159	nbis-gene-2168	g28722
OG0017160	AL8G34710	g1189
OG0017161	AL8G34700	g1188
OG0017162	AL8G34310	g28691
OG0017163	AL8G34040	g28671
OG0017164	AL8G33900	g1140
OG0017167	AL8G33200	g39316
OG0017169	AL8G33010	g28604
OG0017171	AL8G32750	g39332
OG0017172	AL8G32700	g1085
OG0017173	AL8G32430	g39343
OG0017174	AL8G32140	g1071
OG0017175	AL8G30850	g39376
OG0017176	AL8G30750	g39379
OG0017177	AL8G30430	g985
OG0017178	AL8G30350	g981
OG0017179	AL8G30340	g980
OG0017180	AL8G30270	g39397
OG0017181	AL5G28590	g2646
OG0017182	AL5G28570	g2648
OG0017183	AL5G28450	g2677
OG0017184	AL5G28430	g2679
OG0017185	AL6G17680	g5548
OG0017186	AL6G17340	g5567
OG0017187	AL6G17310	g29644
OG0017188	AL6G17290	g5568
OG0017190	AL6G17230	g29647
OG0017191	AL6G17210	g45470
OG0017192	AL6G16950	g29654
OG0017194	AL6G16550	g5594
OG0017195	AL7G45150	g46922
OG0017196	AL6G17380	g5603
OG0017197	AL7G39550	g29705
OG0017199	AL6G15150	g29732
OG0017202	AL6G14990	g29743
OG0017203	AL6G14960	g11666
OG0017204	AL6G14590	g5660
OG0017205	AL6G13670	g5705
OG0017207	AL6G12790	g45355
OG0017208	AL6G12580	g5746
OG0017211	AL6G12120	g5769
OG0017212	AL8G10390	g5777
OG0017213	AL6G11990	g45338
OG0017214	AL6G11910	g45333
OG0017215	AL6G11860	g29854
OG0017219	AL6G10600	g45287
OG0017222	AL6G10330	g5853
OG0017226	AL7G49080	g16831
OG0017227	AL7G48480	g16805
OG0017230	AL2G41700	g44271
OG0017233	AL2G41460	g46596
OG0017235	AL2G41170	g46588
OG0017236	AL2G41060	g46580
OG0017237	AL2G40580	g46549
OG0017238	AL2G40510	g46544
OG0017239	AL2G40500	g46543
OG0017243	AL2G40100	g44320
OG0017245	AL2G39200	g44351
OG0017246	AL2G38950	g46459
OG0017247	AL2G38440	g46421
OG0017248	AL2G38240	g46400
OG0017249	AL2G38190	g13611
OG0017250	AL2G38090	g46392
OG0017252	AL2G37690	g46365
OG0017253	AL2G37660	g46358
OG0017254	AL2G37620	g46354
OG0017255	AL2G37560	g46350
OG0017256	AL2G37180	g46307
OG0017257	AL2G37050	g44378
OG0017258	AL2G36880	g46305
OG0017260	AL5G16520	g1616
OG0017261	AL2G35950	g44418
OG0017262	AL2G35870	g46238
OG0017263	AL2G35810	g46234
OG0017264	AL2G35780	g44433
OG0017265	AL2G35530	g46215
OG0017266	AL1G66620	g41101
OG0017268	AL3G50820	g13999
OG0017269	AL5G26670	g2776
OG0017270	AL5G26590	g2785
OG0017271	AL1G64510	g17980
OG0017272	AL1G64300	g27978
OG0017274	AL1G64000	g54366
OG0017275	AL3G53800	g13843
OG0017276	AL1G63800	g54310
OG0017277	AL1G63630	g36722
OG0017278	AL1G63450	g27982
OG0017279	AL1G63500	g54320
OG0017280	AL1G63310	g54332
OG0017282	AL1G63210	g36697
OG0017286	AL1G62630	g36676
OG0017287	AL1G62350	g36661
OG0017288	AL1G62190	g36638
OG0017289	AL7G44170	g27963
OG0017290	AL4G14830	g50983
OG0017292	AL4G32230	g51570
OG0017293	AL4G32790	g51593
OG0017294	AL4G33000	g38047
OG0017295	AL8G27710	g902
OG0017296	AL6G41330	g25982
OG0017297	AL8G23780	g1482
OG0017298	AL7G44000	g17926
OG0017299	AL7G44030	g25284
OG0017300	AL7G44050	g46903
OG0017301	AL7G44120	g17928
OG0017302	AL7G44390	g46876
OG0017303	AL7G44380	g46877
OG0017304	AL7G44370	g25241
OG0017305	AL9U11670	g46947
OG0017306	AL9U10970	g24785
OG0017307	AL9U10680	g24728
OG0017308	AL7G43140	g47003
OG0017310	AL7G42760	g47015
OG0017311	AL7G42210	g24566
OG0017312	AL7G42200	g24564
OG0017313	AL7G41620	g24526
OG0017314	AL7G41010	g17710
OG0017315	nbis-gene-1860	g24496
OG0017316	AL7G40960	g24494
OG0017319	AL7G39670	g17638
OG0017321	AL8G24100	g26789
OG0017322	AL2G32580	g44590
OG0017325	AL2G32810	g46028
OG0017326	AL2G32860	g46031
OG0017328	AL2G33160	g44571
OG0017329	AL2G33190	g44570
OG0017330	AL2G33350	g17994
OG0017332	AL2G33460	g46084
OG0017333	AL2G33550	g44557
OG0017334	AL2G33970	g44548
OG0017336	AL2G27800	g44792
OG0017338	AL2G27910	g45762
OG0017339	AL2G28080	g45771
OG0017340	AL2G28300	g44774
OG0017341	AL7G24140	g17043
OG0017342	AL7G23980	g23543
OG0017345	AL7G50250	g46687
OG0017346	AL7G49980	g16861
OG0017347	AL5G21330	g11512
OG0017348	AL5G21340	g11511
OG0017349	AL5G18090	g10413
OG0017350	AL5G18500	g16502
OG0017351	AL5G17430	g10451
OG0017352	AL5G17090	g10464
OG0017353	AL5G15650	g10547
OG0017354	AL5G15520	g10554
OG0017355	AL5G15250	g10569
OG0017356	AL5G14210	g1571
OG0017357	AL2G28880	g44737
OG0017358	AL2G28770	g44750
OG0017359	AL2G28700	g44754
OG0017360	AL2G28660	g45803
OG0017361	AL2G28620	g45801
OG0017362	AL2G28420	g45789
OG0017363	AL8G12970	g40573
OG0017366	AL8G14390, AL8G14190	g40530
OG0017368	AL1G58290	g54207
OG0017369	nbis-gene-285	g36495
OG0017372	AL1G60300	g36557
OG0017373	AL1G60770	g36574
OG0017374	AL1G60780	g54264
OG0017376	AL1G60930	g54268
OG0017378	AL8G18220	g37038
OG0017380	AL7G44840	g46855
OG0017381	AL8G17180	g37064
OG0017382	AL4G29290	g51372
OG0017383	AL4G29300	g37067
OG0017384	AL4G29310	g37963
OG0017385	AL4G29450	g51390
OG0017386	AL4G29640	g51403
OG0017387	AL4G30410	g51446
OG0017390	AL4G31160	g51502
OG0017391	AL4G31410	g25858
OG0017392	AL4G31530	g38003
OG0017393	AL4G31910	g51546
OG0017394	AL7G34740	g24130
OG0017395	AL7G34890	g24140
OG0017396	AL7G35130	g17448
OG0017397	AL7G35030	g47295
OG0017398	AL7G35460	g47286
OG0017399	AL7G35640	g17467
OG0017400	AL7G36060	g17481
OG0017401	AL5G25810	g11419
OG0017402	nbis-gene-951	g38455
OG0017403	AL4G19410	g50660
OG0017405	AL5G30980	g2545
OG0017406	AL5G30780	g19354
OG0017407	AL8G26800	g881, g41221
OG0017408	AL8G26020	g1325
OG0017409	AL3G44200	g24214
OG0017410	AL3G44100	g6332
OG0017411	AL3G45550	g6221
OG0017415	AL3G49360	g14087
OG0017416	AL3G49950	g14046
OG0017417	AL7G30770	g47438
OG0017418	AL7G31050	g17290
OG0017419	AL1G40910	g27634
OG0017421	AL8G21480	g10254
OG0017423	AL7G33440	g24056
OG0017425	AL5G19330	g10358
OG0017426	AL7G33080	g47360
OG0017427	AL7G32600	g24007
OG0017428	AL7G32570	g17335
OG0017429	AL7G32190	g23988
OG0017431	AL7G34320	g24108
OG0017434	AL3G10040	g12726
OG0017435	AL3G10050	g3021
OG0017436	AL3G10110	g5138
OG0017438	AL3G10320	g7948
OG0017439	AL3G10490	g12719
OG0017440	AL3G10510	g7939
OG0017441	AL3G10520	g7937
OG0017442	AL5G34090	g23726
OG0017443	AL2G15880	g17
OG0017445	AL8G45280	g9627
OG0017446	AL8G45330	g19628
OG0017447	AL8G45480	g13
OG0017448	AL8G45540	g9621
OG0017449	AL8G45550	g11
OG0017451	AL5G46300	g18702
OG0017452	AL5G46210	g18785
OG0017454	AL5G46120	g18779
OG0017455	AL5G45880	g50711
OG0017456	AL5G45840	g18756
OG0017458	AL5G44940	g11155
OG0017459	AL5G44370	g1812
OG0017460	AL5G43810, AL5G44340	g11162
OG0017463	AL5G43130	g1890
OG0017464	AL5G43080	g1891
OG0017466	AL5G42610	g1917
OG0017469	AL5G41940	g1958
OG0017470	AL5G40910	g11202
OG0017471	AL5G40590	g18921
OG0017474	AL5G38910	g2090
OG0017475	AL5G38860	g2088
OG0017476	AL5G38670	g18996
OG0017478	AL5G37700	g2150, g19028
OG0017479	AL5G37680	g19030
OG0017480	AL5G37380	g2170
OG0017481	AL5G37110	g2183
OG0017482	AL5G36840	g11276
OG0017483	AL5G36630	g19082
OG0017485	AL5G36490	g2216
OG0017486	AL5G36160	g2238
OG0017487	AL5G36050	g2253
OG0017488	AL5G35490	g19152
OG0017489	AL5G35320	g2299
OG0017490	AL5G35030	g2316
OG0017492	AL5G34800	g2329
OG0017493	AL5G34740	g19176
OG0017494	AL5G34520	g2339
OG0017495	AL5G34140	g19205
OG0017496	AL5G34050	g11317
OG0017498	AL5G33810	g19211
OG0017499	AL5G33590	g11322
OG0017500	AL5G33570	g11323
OG0017502	AL5G33400	g19229
OG0017503	AL8G28950	g937
OG0017504	AL8G28210	g923
OG0017506	AL3G39980	g11720, g13501
OG0017507	AL3G40440	g6441
OG0017508	AL3G40630	g11685
OG0017509	AL3G40620	g11686
OG0017510	AL3G40810	g11674
OG0017512	AL3G41970	g6367
OG0017513	AL3G42000	g13532
OG0017514	AL3G42770	g13570
OG0017515	AL3G43560	g13587
OG0017516	AL2G25020	g44971
OG0017517	AL2G25350	g44940
OG0017518	AL2G25480	g41799
OG0017519	AL2G26420	g44882
OG0017520	AL2G26590	g41605
OG0017522	AL2G26900	g41581
OG0017523	AL2G26880	g44866
OG0017524	AL2G27120	g18018
OG0017525	AL2G27270	g44841
OG0017527	AL3G51740	g6004
OG0017528	AL3G53100	g13945
OG0017529	AL8G25620	g19043
OG0017531	nbis-gene-2058	g10275
OG0017533	AL4G38760	g51954
OG0017534	AL4G38580	g38145
OG0017535	nbis-gene-2108	g28387
OG0017536	AL4G38270	g51886
OG0017538	AL4G38130	g37354
OG0017540	AL4G37750	g51856
OG0017542	AL4G37030	g37323
OG0017543	AL4G36980	g51785
OG0017544	AL4G36710	g51768
OG0017545	AL4G36480	g37311
OG0017547	AL4G36230	g51743
OG0017548	AL4G35850	g38092
OG0017550	AL4G35720	g51722
OG0017551	AL4G35710	g37275
OG0017553	AL4G34660	g38084
OG0017555	AL4G34020	g37219
OG0017557	AL7G41300	g25660
OG0017558	AL6G47640	g25661
OG0017559	AL6G47690	g40419
OG0017560	AL6G35610, AL6G47770	g40425
OG0017561	AL6G47780	g40426
OG0017563	AL1G39950	g50386
OG0017564	AL4G10270	g50855
OG0017570	AL4G11270	g36944
OG0017571	AL4G11380	g38510
OG0017572	AL4G12060	g36929
OG0017573	AL4G12190	g38480
OG0017574	AL4G16600	g36876
OG0017575	nbis-gene-994	g38308
OG0017576	AL4G18610	g36822
OG0017577	AL4G19360	g38270
OG0017578	AL4G17260	g38323
OG0017579	AL1G51670	g35934
OG0017580	AL1G50750	g53615
OG0017581	AL1G49800	g32852
OG0017582	AL1G49120	g27866
OG0017583	nbis-gene-209	g32743
OG0017585	AL1G47880	g27802
OG0017586	AL1G47810	g50706
OG0017587	AL1G47790	g32667
OG0017588	AL6G44760	g40329, g25780
OG0017589	AL6G44960	g25765
OG0017591	AL6G45050	g25763
