Orthogroup	Arabidopsis_lyrata_Rawat	Conringia_planisiliqua
OG0015997	AL3G23650	CP10_g43169_DN3_SP8_c.t1
OG0015998	AL3G23730	CP10_g43175_DN3_SP7_c.t1
OG0016000	AL3G23990	CP10_g43196_DN3_SP0_c.t1
OG0016001	AL3G24160	CP10_g43209_DN3_SP7_c.t1
OG0016002	AL3G24260	CP10_g43216_DN3_SP8_c.t1
OG0016003	AL3G24430	CP10_g43233_DN3_SP8_c.t1
OG0016004	AL3G24550	CP10_g43244_DN2_SP0_c.t1
OG0016005	AL5G10680	CP13_g19655_DN3_SP3_c.t1
OG0016007	AL3G25460	CP10_g43319_DN3_SP7_c.t1
OG0016008	AL3G25660	CP12_g31440_DN2_SP0_c.t1
OG0016009	AL3G25850	CP10_g43340_DN3_SP0_c.t1
OG0016010	AL3G25870	CP10_g43342_DN3_SP0_c.t1
OG0016011	AL3G25990	CP10_g43347_DN3_SP0_c.t1
OG0016013	AL3G26210	CP10_g43368_DN3_SP0_c.t1
OG0016014	AL3G26400	CP10_g43383_DN3_SP1_c.t1
OG0016015	AL3G26710	CP10_g43413_DN3_SP0_c.t1
OG0016016	AL3G26830	CP10_g43422_DN3_SP8_c.t1
OG0016017	AL3G27070	CP10_g43444_DN2_SP3_c.t1
OG0016018	AL3G27180	CP10_g43453_DN3_SP5_c.t1
OG0016019	AL3G27200	CP10_g43455_DN3_SP2_c.t1
OG0016020	AL3G27220	CP10_g43457_DN3_SP0_c.t1
OG0016021	AL3G27430	CP10_g43474_DN3_SP8_c.t1
OG0016022	AL3G27640	CP10_g43491_DN3_SP0_c.t1
OG0016023	AL3G27680	CP10_g43495_DN3_SP8_c.t1
OG0016024	AL3G27960	CP12_g29880_DN3_SP7_c.t1
OG0016025	AL3G28200	CP12_g29898_DN2_SP8_c.t1, CP3_g15690_DN2_SP0_c.t1
OG0016026	AL7G26640	CP12_g29913_DN3_SP5_c.t1
OG0016027	AL3G28550	CP12_g29936_DN3_SP1_c.t1
OG0016028	AL3G28570	CP12_g29939_DN3_SP7_c.t1
OG0016029	AL3G28880	CP12_g29972_DN3_SP4_c.t1
OG0016030	AL3G29000	CP12_g29979_DN3_SP5_c.t1
OG0016031	AL3G29010	CP12_g29980_DN3_SP8_c.t1
OG0016033	AL3G29060	CP12_g29984_DN3_SP8_c.t1
OG0016034	AL3G29420	CP12_g30006_DN3_SP8_c.t1
OG0016035	AL3G29430	CP12_g30007_DN3_SP3_c.t1
OG0016036	AL3G29630	CP12_g30017_DN3_SP8_c.t1
OG0016037	AL3G29880	CP12_g30035_DN3_SP8_c.t1
OG0016038	AL3G29980	CP12_g30041_DN3_SP4_c.t1
OG0016039	AL3G30010	CP12_g30044_DN3_SP4_c.t1
OG0016040	AL3G30190	CP12_g30059_DN3_SP7_c.t1
OG0016041	AL3G30290	CP12_g30068_DN3_SP2_c.t1
OG0016042	AL3G30530	CP12_g30084_DN3_SP2_c.t1
OG0016043	AL3G30560	CP12_g30088_DN3_SP8_c.t1
OG0016044	AL3G30800	CP12_g30103_DN2_SP1_c.t1
OG0016045	AL3G30990	CP12_g30118_DN3_SP3_c.t1
OG0016046	AL3G31060	CP12_g30123_DN3_SP0_c.t1
OG0016047	AL3G31100	CP12_g30127_DN3_SP4_c.t1
OG0016048	AL3G31170	CP12_g30136_DN3_SP0_c.t1, CP1_g39231_DN2_SP0_c.t1
OG0016049	AL3G31200	CP12_g30141_DN3_SP8_c.t1
OG0016050	AL3G31220	CP12_g30143_DN3_SP8_c.t1
OG0016051	AL3G31270	CP12_g30148_DN3_SP8_c.t1
OG0016052	AL8G17940	CP13_g20460_DN3_SP0_c.t1
OG0016053	AL3G31450	CP12_g30157_DN3_SP4_c.t1
OG0016054	AL3G31660	CP12_g30173_DN3_SP8_c.t1
OG0016055	AL3G31850	CP12_g30190_DN3_SP8_c.t1
OG0016056	AL3G31950	CP12_g30201_DN3_SP0_c.t1
OG0016057	AL3G31990	CP12_g30204_DN3_SP3_c.t1
OG0016058	AL3G32150	CP12_g30216_DN3_SP0_c.t1
OG0016059	AL3G32180	CP12_g30220_DN3_SP0_c.t1
OG0016060	AL3G32260	CP12_g30229_DN2_SP0_c.t1
OG0016061	AL3G32290	CP12_g30231_DN3_SP0_c.t1
OG0016062	AL3G32450	CP12_g30247_DN3_SP1_c.t1
OG0016063	AL3G32490	CP12_g30250_DN2_SP0_c.t1, CP36_g50969_DN1_SP0_c.t1
OG0016064	AL3G32550	CP12_g30257_DN3_SP3_c.t1
OG0016065	AL3G32580	CP12_g30259_DN3_SP2_c.t1
OG0016066	AL3G32600	CP12_g30261_DN3_SP6_c.t1
OG0016067	AL3G32590	CP12_g30260_DN3_SP8_c.t1
OG0016068	AL3G32710	CP12_g30271_DN3_SP3_c.t1
OG0016069	AL3G32850	CP12_g30287_DN3_SP7_c.t1
OG0016070	AL3G32860	CP12_g30288_DN3_SP8_c.t1
OG0016071	AL3G33040	CP12_g30305_DN3_SP2_c.t1
OG0016072	AL3G33070	CP12_g30308_DN3_SP8_c.t1
OG0016073	AL3G33170	CP12_g30316_DN3_SP0_c.t1
OG0016074	AL3G33230	CP12_g30322_DN3_SP0_c.t1
OG0016075	AL3G33250	CP12_g30324_DN3_SP5_c.t1
OG0016076	nbis-gene-733	CP12_g30334_DN3_SP8_c.t1
OG0016077	AL3G33670	CP12_g30346_DN2_SP0_c.t1
OG0016078	AL3G33880	CP12_g30368_DN3_SP0_c.t1
OG0016079	AL3G33950	CP12_g30375_DN3_SP8_c.t1
OG0016080	AL3G34000	CP12_g30379_DN3_SP0_c.t1
OG0016081	AL3G33310, AL3G34200	CP12_g30402_DN3_SP8_c.t1
OG0016082	AL3G34280	CP12_g30406_DN3_SP8_c.t1
OG0016083	AL3G34590	CP12_g30426_DN3_SP0_c.t1
OG0016084	AL3G34640	CP12_g30427_DN3_SP7_c.t1
OG0016085	AL3G34700	CP12_g30433_DN3_SP8_c.t1
OG0016086	AL3G34770	CP12_g30438_DN3_SP0_c.t1
OG0016088	AL8G27270	CP8_g53231_DN3_SP3_c.t1
OG0016089	AL8G27260	CP8_g53230_DN3_SP8_c.t1
OG0016090	AL8G27230	CP8_g53228_DN3_SP2_c.t1
OG0016091	AL8G27060	CP8_g53211_DN3_SP8_c.t1
OG0016092	AL3G45400	CP15_g35310_DN3_SP8_c.t1, CP15_g35380_DN1_SP0_c.t1
OG0016093	AL7G50500	CP5_g1494_DN3_SP8_c.t1
OG0016094	AL7G50510	CP5_g1496_DN3_SP0_c.t1
OG0016095	AL7G51210	CP5_g1555_DN3_SP0_c.t1
OG0016096	AL7G51520	CP5_g1592_DN3_SP1_c.t1
OG0016097	AL7G51740	CP5_g1611_DN3_SP3_c.t1
OG0016098	AL7G52030	CP5_g1630_DN3_SP4_c.t1
OG0016100	AL7G52880	CP5_g1685_DN3_SP3_c.t1
OG0016101	AL7G46760	CP5_g1714_DN3_SP1_c.t1
OG0016102	AL7G46730	CP5_g1719_DN2_SP8_c.t1
OG0016103	AL7G46290	CP5_g1789_DN3_SP8_c.t1
OG0016104	AL7G45460	CP5_g1948_DN3_SP8_c.t1
OG0016105	AL8G20730	CP2_g48813_DN3_SP0_c.t1
OG0016106	AL8G20300	CP2_g48818_DN3_SP0_c.t1
OG0016107	AL8G20240	CP2_g48823_DN3_SP8_c.t1
OG0016108	AL8G20040	CP2_g48824_DN3_SP0_c.t1
OG0016109	AL3G38660	CP12_g30753_DN3_SP2_c.t1
OG0016110	AL3G38000	CP12_g30698_DN3_SP8_c.t1
OG0016112	AL3G37760	CP12_g30673_DN3_SP0_c.t1
OG0016113	AL3G54120	CP12_g29807_DN3_SP0_c.t1
OG0016114	AL3G37190	CP12_g30646_DN3_SP7_c.t1
OG0016115	AL3G36890	CP12_g30623_DN3_SP8_c.t1
OG0016116	AL3G36750	CP12_g30611_DN3_SP8_c.t1
OG0016117	AL3G35750	CP12_g30525_DN3_SP0_c.t1
OG0016118	nbis-gene-748	CP12_g30520_DN3_SP8_c.t1
OG0016119	AL3G35680	CP12_g30519_DN3_SP0_c.t1
OG0016120	AL3G35640	CP12_g30516_DN3_SP1_c.t1
OG0016121	AL3G35430	CP12_g30495_DN3_SP8_c.t1
OG0016122	AL3G35400	CP12_g30492_DN3_SP3_c.t1
OG0016123	AL3G35340	CP12_g30484_DN3_SP0_c.t1
OG0016124	AL3G34780	CP12_g30439_DN3_SP8_c.t1
OG0016125	AL7G21840	CP5_g971_DN3_SP8_c.t1
OG0016126	AL7G22290	CP5_g1011_DN3_SP2_c.t1
OG0016127	AL8G17290	CP13_g20347_DN3_SP6_c.t1
OG0016128	AL2G24300	CP9_g28193_DN2_SP1_c.t1
OG0016129	AL2G24280	CP9_g28191_DN3_SP0_c.t1
OG0016130	AL2G24070	CP9_g28176_DN3_SP0_c.t1
OG0016131	AL2G23880	CP9_g28160_DN2_SP0_c.t1
OG0016132	AL2G23800	CP9_g28156_DN3_SP0_c.t1
OG0016133	AL2G23740	CP9_g28153_DN3_SP0_c.t1
OG0016134	AL2G22860	CP9_g28074_DN3_SP8_c.t1
OG0016135	AL2G23210	CP9_g28094_DN3_SP8_c.t1
OG0016136	AL2G23270	CP9_g28105_DN3_SP5_c.t1
OG0016137	AL2G23290	CP9_g28109_DN3_SP0_c.t1
OG0016138	AL2G22530	CP9_g27885_DN3_SP3_c.t1
OG0016139	AL2G19710	CP9_g27504_DN3_SP1_c.t1
OG0016140	nbis-gene-447	CP9_g29256_DN3_SP4_c.t1
OG0016141	AL8G41170	CP25_g55846_DN2_SP8_c.t1
OG0016142	AL2G19270	CP2_g50651_DN3_SP8_c.t1
OG0016143	AL2G19830	CP9_g27572_DN3_SP7_c.t1
OG0016144	AL1G64670	CP28_g34077_DN3_SP5_c.t1
OG0016145	AL1G64860	CP28_g33950_DN3_SP8_c.t1
OG0016146	AL6G30200	CP8_g54456_DN3_SP8_c.t1
OG0016147	AL6G30180	CP8_g54460_DN3_SP8_c.t1
OG0016148	AL6G30100	CP8_g54466_DN3_SP6_c.t1
OG0016149	AL6G30080	CP8_g54467_DN3_SP0_c.t1
OG0016150	AL6G29970	CP8_g54470_DN3_SP0_c.t1
OG0016151	AL6G29930	CP8_g54473_DN3_SP0_c.t1
OG0016152	AL6G29800	CP8_g54486_DN3_SP3_c.t1
OG0016153	AL6G29620	CP8_g54501_DN3_SP0_c.t1
OG0016154	AL6G29480	CP8_g54508_DN3_SP0_c.t1
OG0016155	AL6G29430	CP8_g54512_DN3_SP8_c.t1
OG0016156	AL6G29420	CP8_g54513_DN3_SP7_c.t1
OG0016157	AL6G40560	CP2_g48651_DN3_SP0_c.t1
OG0016158	AL8G23370	CP2_g48682_DN3_SP1_c.t1
OG0016159	AL8G23240	CP2_g48689_DN2_SP0_c.t1
OG0016160	AL8G23400	CP2_g48678_DN3_SP2_c.t1
OG0016161	AL8G22620	CP2_g48723_DN3_SP0_c.t1
OG0016162	AL3G48350	CP10_g43539_DN1_SP0_c.t1
OG0016163	AL5G32980	CP3_g14133_DN3_SP3_c.t1
OG0016164	AL5G32940	CP3_g14135_DN3_SP7_c.t1
OG0016165	AL5G32870	CP3_g14139_DN3_SP0_c.t1
OG0016166	AL5G32790	CP3_g14147_DN3_SP7_c.t1
OG0016167	AL5G33290, AL5G32740	CP3_g14151_DN3_SP7_c.t1
OG0016168	AL5G32590	CP3_g14166_DN3_SP3_c.t1
OG0016169	AL5G32410	CP3_g14177_DN3_SP8_c.t1
OG0016170	AL7G47290	CP19_g17835_DN2_SP0_c.t1
OG0016171	AL5G32380	CP3_g14181_DN3_SP0_c.t1
OG0016172	AL5G32250	CP3_g14191_DN3_SP0_c.t1
OG0016173	AL5G32240	CP3_g14192_DN3_SP2_c.t1
OG0016174	AL5G32200	CP3_g14196_DN2_SP8_c.t1
OG0016175	AL5G32070	CP3_g14208_DN3_SP2_c.t1
OG0016176	nbis-gene-1350	CP3_g14210_DN3_SP8_c.t1
OG0016177	AL5G32020	CP3_g14213_DN3_SP0_c.t1
OG0016178	AL5G31980	CP3_g14215_DN3_SP0_c.t1
OG0016179	AL5G31860	CP3_g14225_DN3_SP0_c.t1
OG0016180	AL5G31740	CP3_g14235_DN3_SP0_c.t1
OG0016181	AL5G31730	CP3_g14236_DN3_SP8_c.t1
OG0016182	AL5G31650	CP3_g14241_DN3_SP5_c.t1
OG0016183	AL1G10050	CP10_g43515_DN3_SP8_c.t1
OG0016184	AL1G10110	CP1_g36404_DN3_SP2_c.t1
OG0016185	AL1G10130	CP1_g36406_DN3_SP8_c.t1
OG0016186	AL1G10330	CP1_g36418_DN2_SP0_c.t1
OG0016187	AL1G10350	CP1_g36420_DN3_SP1_c.t1
OG0016188	AL1G10380	CP1_g36423_DN2_SP8_c.t1
OG0016189	AL1G10420	CP1_g36427_DN3_SP8_c.t1
OG0016190	AL1G10430	CP1_g36429_DN3_SP1_c.t1
OG0016191	AL1G10450	CP1_g36430_DN3_SP0_c.t1
OG0016192	AL1G10470	CP1_g36431_DN3_SP6_c.t1
OG0016193	AL1G10570	CP1_g36438_DN3_SP7_c.t1
OG0016194	AL1G10650	CP1_g36444_DN3_SP7_c.t1
OG0016195	AL1G10670	CP1_g36446_DN3_SP0_c.t1
OG0016196	AL1G10710	CP1_g36450_DN3_SP7_c.t1
OG0016197	nbis-gene-20	CP1_g36461_DN3_SP1_c.t1
OG0016198	AL1G10940	CP1_g36471_DN3_SP2_c.t1
OG0016200	AL1G11160	CP1_g36487_DN3_SP0_c.t1
OG0016201	AL1G11180	CP1_g36489_DN3_SP7_c.t1
OG0016202	AL1G11220	CP1_g36492_DN1_SP0_c.t1
OG0016203	AL1G11590	CP1_g36526_DN3_SP8_c.t1
OG0016204	AL3G44770	CP15_g35924_DN2_SP0_c.t1
OG0016205	AL1G11650	CP1_g36532_DN3_SP4_c.t1
OG0016206	AL1G11660	CP1_g36534_DN3_SP7_c.t1
OG0016207	AL1G11740	CP1_g36542_DN3_SP2_c.t1
OG0016210	AL1G11980	CP10_g42646_DN3_SP0_c.t1, CP1_g36806_DN3_SP8_c.t1
OG0016211	AL1G12070	CP1_g36799_DN3_SP3_c.t1
OG0016212	AL1G12210	CP1_g36789_DN3_SP0_c.t1
OG0016213	AL1G12550	CP1_g36758_DN3_SP8_c.t1
OG0016214	AL1G12740	CP1_g36743_DN3_SP6_c.t1
OG0016215	AL1G12910	CP1_g36732_DN3_SP1_c.t1
OG0016216	AL1G12920	CP1_g36731_DN3_SP0_c.t1
OG0016217	AL1G12930	CP1_g36728_DN3_SP8_c.t1
OG0016218	AL1G13070	CP1_g36717_DN3_SP0_c.t1
OG0016219	AL1G13150	CP1_g36711_DN3_SP4_c.t1
OG0016220	AL1G13180	CP1_g36707_DN3_SP4_c.t1
OG0016221	AL1G13300	CP1_g36702_DN3_SP1_c.t1
OG0016222	AL1G13390	CP1_g36694_DN3_SP0_c.t1
OG0016223	AL1G13640	CP1_g36673_DN3_SP0_c.t1
OG0016225	AL1G13930	CP1_g36646_DN3_SP0_c.t1
OG0016226	AL1G14220	CP1_g36622_DN3_SP4_c.t1
OG0016228	AL1G14320	CP1_g36612_DN3_SP0_c.t1
OG0016229	AL1G14610	CP1_g36589_DN3_SP0_c.t1
OG0016230	AL1G14620	CP1_g36588_DN3_SP8_c.t1
OG0016231	AL1G14690	CP1_g36580_DN3_SP2_c.t1
OG0016232	AL1G14700	CP1_g36578_DN3_SP4_c.t1
OG0016233	AL1G14720	CP1_g36576_DN3_SP6_c.t1
OG0016234	AL1G14810	CP1_g36568_DN3_SP3_c.t1
OG0016235	AL1G14870	CP1_g36564_DN3_SP0_c.t1
OG0016236	AL1G14900	CP1_g36561_DN3_SP0_c.t1
OG0016238	AL1G15140	CP1_g36826_DN3_SP2_c.t1
OG0016239	AL1G15180	CP1_g36828_DN3_SP7_c.t1
OG0016240	nbis-gene-37	CP1_g36830_DN3_SP0_c.t1
OG0016241	AL1G15280	CP1_g36835_DN3_SP0_c.t1
OG0016242	AL1G15510	CP1_g36853_DN3_SP3_c.t1
OG0016243	AL1G15570	CP1_g36861_DN3_SP0_c.t1
OG0016244	AL1G15750	CP1_g36875_DN3_SP2_c.t1
OG0016245	AL1G15760	CP1_g36876_DN3_SP7_c.t1
OG0016246	AL1G15780	CP1_g36878_DN3_SP8_c.t1
OG0016247	AL1G15840	CP1_g36884_DN2_SP0_c.t1
OG0016248	AL1G65240	CP2_g50390_DN3_SP8_c.t1
OG0016249	AL1G16410	CP1_g36926_DN3_SP7_c.t1
OG0016250	AL1G16460	CP1_g36930_DN3_SP0_c.t1
OG0016251	AL1G16540	CP1_g36937_DN3_SP0_c.t1
OG0016252	AL1G16550	CP1_g36938_DN3_SP4_c.t1
OG0016253	AL1G16580	CP1_g36941_DN3_SP6_c.t1
OG0016254	AL1G16700	CP1_g36951_DN3_SP8_c.t1
OG0016255	AL1G16720	CP1_g36956_DN1_SP0_c.t1
OG0016256	AL1G16740	CP1_g36958_DN3_SP5_c.t1
OG0016257	AL1G16820	CP1_g36970_DN3_SP8_c.t1
OG0016258	AL1G16850	CP1_g36972_DN3_SP4_c.t1
OG0016259	AL1G16940	CP1_g36978_DN2_SP0_c.t1
OG0016260	AL1G17010	CP1_g36982_DN3_SP2_c.t1
OG0016261	AL1G17040	CP1_g36985_DN3_SP1_c.t1
OG0016262	AL1G17150	CP1_g36989_DN3_SP6_c.t1
OG0016263	AL1G17180	CP1_g36991_DN3_SP0_c.t1
OG0016266	AL7G28850	CP19_g18214_DN3_SP0_c.t1
OG0016267	AL1G17610	CP1_g37026_DN2_SP0_c.t1
OG0016268	AL1G17710	CP1_g37034_DN2_SP0_c.t1
OG0016269	AL1G17720	CP1_g37035_DN3_SP2_c.t1
OG0016270	AL1G17920	CP1_g37060_DN3_SP8_c.t1
OG0016271	AL1G17940	CP1_g37058_DN3_SP0_c.t1
OG0016272	AL1G18130	CP1_g37067_DN2_SP8_c.t1
OG0016273	AL1G14800	CP1_g36569_DN3_SP7_c.t1
OG0016274	AL1G18500	CP1_g37092_DN3_SP7_c.t1
OG0016275	AL1G18580	CP1_g37098_DN3_SP0_c.t1
OG0016276	AL1G18600	CP1_g37100_DN3_SP8_c.t1
OG0016277	AL1G18680	CP1_g37108_DN1_SP0_c.t1
OG0016278	AL1G18900	CP1_g37128_DN3_SP6_c.t1
OG0016279	AL1G18950	CP1_g37134_DN3_SP8_c.t1
OG0016280	AL1G19020	CP1_g37140_DN3_SP0_c.t1
OG0016281	AL1G19040	CP1_g37143_DN3_SP0_c.t1
OG0016282	AL1G19070	CP1_g37147_DN2_SP6_c.t1
OG0016283	AL1G19120	CP1_g37150_DN3_SP0_c.t1
OG0016284	AL1G19160	CP1_g37155_DN3_SP6_c.t1
OG0016285	AL1G19190	CP1_g37158_DN3_SP5_c.t1
OG0016286	AL1G19200	CP1_g37159_DN3_SP0_c.t1
OG0016287	AL1G19470	CP1_g37182_DN3_SP0_c.t1
OG0016288	AL1G19620	CP1_g37193_DN3_SP8_c.t1
OG0016289	AL1G19630	CP1_g37194_DN3_SP4_c.t1
OG0016290	AL1G19730	CP1_g37203_DN3_SP0_c.t1
OG0016291	nbis-gene-290	CP7_g44603_DN3_SP0_c.t1
OG0016292	AL1G19960	CP1_g37225_DN3_SP8_c.t1
OG0016293	AL1G19970	CP1_g37226_DN3_SP1_c.t1
OG0016294	AL1G20140	CP1_g37242_DN2_SP0_c.t1
OG0016296	AL1G20390	CP1_g37264_DN3_SP0_c.t1
OG0016297	AL1G20400	CP1_g37265_DN3_SP6_c.t1
OG0016298	AL1G20410	CP1_g37266_DN3_SP1_c.t1
OG0016299	AL1G20450	CP1_g37270_DN3_SP8_c.t1
OG0016300	AL1G20510	CP1_g37276_DN3_SP8_c.t1
OG0016302	nbis-gene-62	CP1_g37321_DN3_SP0_c.t1
OG0016303	AL1G21340	CP1_g37344_DN3_SP2_c.t1
OG0016304	AL1G21360	CP1_g37346_DN3_SP6_c.t1
OG0016305	nbis-gene-67	CP1_g37379_DN2_SP0_c.t1
OG0016306	AL1G21810	CP1_g37386_DN3_SP8_c.t1
OG0016308	AL6G42020	CP14_g23526_DN3_SP4_c.t1
OG0016309	AL1G22230	CP1_g37416_DN3_SP3_c.t1
OG0016310	AL9U11310	CP6_g8516_DN3_SP1_c.t1
OG0016311	AL1G22650	CP1_g37451_DN3_SP8_c.t1
OG0016312	AL1G22800	CP1_g37463_DN3_SP8_c.t1
OG0016313	AL1G22830	CP1_g37466_DN3_SP0_c.t1
OG0016314	AL1G22940	CP1_g37476_DN3_SP0_c.t1
OG0016315	AL2G13500	CP2_g49040_DN1_SP0_c.t1
OG0016316	AL1G23300	CP1_g37513_DN3_SP8_c.t1
OG0016317	AL1G23530	CP1_g37526_DN3_SP1_c.t1
OG0016318	AL1G23540	CP1_g37527_DN3_SP7_c.t1
OG0016319	AL1G23690	CP1_g37539_DN3_SP7_c.t1
OG0016320	AL1G23770	CP1_g37544_DN3_SP8_c.t1
OG0016321	AL1G23840	CP1_g37549_DN3_SP5_c.t1
OG0016322	AL1G23890	CP1_g37553_DN3_SP0_c.t1
OG0016323	AL1G23920	CP1_g37559_DN3_SP8_c.t1
OG0016324	AL1G24110	CP1_g37566_DN3_SP1_c.t1
OG0016325	AL1G24430	CP1_g37581_DN3_SP5_c.t1
OG0016326	AL1G24620	CP1_g37598_DN3_SP0_c.t1
OG0016327	AL1G24800	CP1_g37616_DN3_SP3_c.t1
OG0016328	AL1G24850	CP1_g37620_DN3_SP8_c.t1
OG0016329	AL1G24910	CP1_g37625_DN3_SP0_c.t1
OG0016331	AL1G25310	CP1_g37654_DN3_SP8_c.t1
OG0016332	AL1G25420	CP1_g37665_DN3_SP8_c.t1
OG0016333	AL1G25450	CP1_g37671_DN3_SP0_c.t1
OG0016334	AL1G25490	CP1_g37674_DN3_SP8_c.t1
OG0016335	AL1G25620	CP1_g37686_DN3_SP7_c.t1
OG0016336	AL1G25720	CP1_g37691_DN3_SP8_c.t1
OG0016337	AL1G25830	CP1_g37701_DN3_SP2_c.t1
OG0016338	AL1G25820	CP1_g37700_DN3_SP8_c.t1
OG0016339	AL1G26010	CP1_g37716_DN3_SP2_c.t1
OG0016340	AL1G26040	CP1_g37719_DN3_SP3_c.t1
OG0016341	AL1G26070	CP1_g37721_DN2_SP3_c.t1
OG0016342	AL1G26160	CP1_g37732_DN3_SP0_c.t1
OG0016343	AL1G26180	CP1_g37734_DN3_SP6_c.t1
OG0016344	AL1G26190	CP1_g37735_DN3_SP8_c.t1
OG0016345	AL1G26240	CP1_g37740_DN3_SP4_c.t1
OG0016346	AL1G26490	CP1_g37760_DN3_SP8_c.t1
OG0016347	AL1G26530	CP1_g37763_DN3_SP8_c.t1
OG0016348	AL1G27280	CP1_g37824_DN3_SP2_c.t1
OG0016349	AL1G27420	CP7_g46198_DN3_SP3_c.t1
OG0016350	AL1G27490	CP7_g46191_DN2_SP0_c.t1
OG0016351	AL1G27520	CP7_g46187_DN3_SP2_c.t1
OG0016352	AL1G27590	CP7_g46181_DN3_SP6_c.t1
OG0016353	AL1G27810	CP7_g46164_DN3_SP0_c.t1
OG0016354	AL1G27850	CP7_g46161_DN3_SP8_c.t1
OG0016355	AL2G37770	CP5_g2162_DN3_SP2_c.t1
OG0016357	AL1G28230	CP7_g46127_DN3_SP6_c.t1
OG0016358	AL1G28470	CP7_g46107_DN3_SP8_c.t1
OG0016359	nbis-gene-94	CP7_g46099_DN3_SP0_c.t1
OG0016360	AL1G28630	CP7_g46098_DN3_SP0_c.t1
OG0016361	AL1G28750	CP7_g46086_DN3_SP3_c.t1
OG0016362	AL1G28790	CP7_g46083_DN3_SP0_c.t1
OG0016363	AL1G28820	CP7_g46082_DN3_SP2_c.t1
OG0016364	AL1G28840	CP7_g46080_DN3_SP7_c.t1
OG0016365	AL1G29140	CP7_g46050_DN3_SP8_c.t1
OG0016366	AL1G29250	CP7_g46039_DN3_SP6_c.t1
OG0016367	AL1G29400, nbis-gene-265	CP7_g46028_DN3_SP0_c.t1
OG0016369	AL1G29450	CP7_g46023_DN3_SP8_c.t1
OG0016371	AL1G29500	CP7_g46020_DN3_SP8_c.t1
OG0016372	AL1G29580	CP7_g46014_DN3_SP8_c.t1
OG0016373	AL6G40570	CP2_g48652_DN3_SP1_c.t1
OG0016374	AL1G29720	CP7_g46002_DN3_SP1_c.t1
OG0016375	AL1G29750	CP7_g46000_DN3_SP0_c.t1
OG0016376	AL1G29770	CP7_g45998_DN3_SP4_c.t1
OG0016377	AL1G29780	CP7_g45997_DN3_SP0_c.t1
OG0016379	AL1G29890	CP7_g45989_DN3_SP7_c.t1
OG0016380	AL1G30090	CP7_g45975_DN3_SP8_c.t1
OG0016382	nbis-gene-99	CP7_g45973_DN3_SP8_c.t1
OG0016383	AL4G19390	CP18_g11619_DN3_SP0_c.t1
OG0016384	AL1G30380	CP7_g45950_DN3_SP5_c.t1
OG0016385	nbis-gene-100	CP7_g45948_DN3_SP7_c.t1
OG0016386	AL1G30470	CP7_g45945_DN3_SP2_c.t1
OG0016387	AL1G30510	CP7_g45943_DN3_SP6_c.t1
OG0016388	AL1G30530	CP7_g45940_DN3_SP8_c.t1
OG0016389	AL1G30550	CP7_g45938_DN2_SP7_c.t1
OG0016390	AL1G30640	CP7_g45932_DN2_SP0_c.t1
OG0016391	AL6G41200	CP30_g10199_DN1_SP0_c.t1, CP30_g10198_DN1_SP0_c.t1
OG0016392	AL8G26550	CP8_g53167_DN3_SP0_c.t1
OG0016393	AL1G31130	CP7_g45886_DN3_SP6_c.t1
OG0016395	AL1G31320	CP7_g45874_DN3_SP0_c.t1
OG0016396	AL1G31520	CP7_g45859_DN3_SP1_c.t1
OG0016397	AL1G31660	CP7_g45848_DN3_SP0_c.t1
OG0016398	AL1G31700	CP7_g45844_DN3_SP7_c.t1
OG0016399	AL1G31780	CP7_g45837_DN2_SP0_c.t1
OG0016400	AL1G31880	CP7_g45827_DN3_SP0_c.t1
OG0016401	AL1G31900	CP7_g45825_DN3_SP0_c.t1
OG0016402	AL1G31930	CP7_g45821_DN3_SP2_c.t1
OG0016403	AL1G31960	CP7_g45818_DN3_SP0_c.t1
OG0016404	AL1G32240	CP7_g45808_DN3_SP1_c.t1
OG0016405	AL1G32370	CP7_g45793_DN3_SP3_c.t1
OG0016406	AL1G32530	CP7_g45780_DN2_SP0_c.t1
OG0016407	AL3G41710	CP12_g30994_DN3_SP2_c.t1
OG0016408	AL1G32850	CP7_g45761_DN3_SP3_c.t1
OG0016409	AL1G32860	CP7_g45760_DN3_SP1_c.t1
OG0016410	AL1G32940	CP7_g45753_DN3_SP1_c.t1
OG0016411	AL1G33460	CP7_g45712_DN3_SP0_c.t1
OG0016412	AL1G33490	CP7_g45709_DN2_SP3_c.t1
OG0016413	AL1G33890	CP7_g45681_DN2_SP0_c.t1
OG0016414	AL1G34100	CP7_g45665_DN3_SP1_c.t1
OG0016415	AL1G34420	CP7_g45647_DN3_SP0_c.t1
OG0016416	AL4G13660	CP16_g55018_DN3_SP0_c.t1
OG0016417	AL1G34700	CP7_g45624_DN2_SP0_c.t1
OG0016418	AL1G34710	CP7_g45623_DN3_SP0_c.t1
OG0016420	AL1G34780	CP7_g45617_DN3_SP8_c.t1
OG0016421	AL1G34790	CP7_g45616_DN3_SP7_c.t1
OG0016422	AL1G34800	CP7_g45615_DN3_SP1_c.t1
OG0016423	AL1G34920	CP7_g45604_DN3_SP8_c.t1
OG0016424	AL1G34940, AL3G43350	CP7_g45602_DN3_SP4_c.t1
OG0016425	AL1G34960	CP7_g45600_DN3_SP7_c.t1
OG0016426	AL1G34980	CP7_g45598_DN3_SP8_c.t1
OG0016427	AL1G35610	CP7_g45570_DN3_SP0_c.t1
