Orthogroup	Arabidopsis_lyrata_Rawat	Cardamine_hirsuta
OG0015811	AL5G24580	CARHR154260
OG0015812	AL5G24530	CARHR154150
OG0015813	AL5G24480	CARHR149890
OG0015814	AL4G47660	CARHR143460
OG0015815	AL4G47610	CARHR143400
OG0015816	AL4G47550	CARHR143350
OG0015817	AL4G47410	CARHR143220
OG0015818	AL4G47370	CARHR143160
OG0015819	AL4G47340	CARHR143140
OG0015820	AL4G47330	CARHR143130
OG0015821	AL4G47250	CARHR143070
OG0015822	AL4G47180	CARHR143000
OG0015823	AL4G47120	CARHR142950
OG0015824	AL4G46630	CARHR142470
OG0015825	AL4G46570	CARHR142430
OG0015826	AL4G46420	CARHR142300
OG0015827	AL4G46380	CARHR142270
OG0015828	AL4G46360	CARHR142250
OG0015829	AL4G46340, AL181U10030	CARHR142230
OG0015830	AL4G46170	CARHR142050
OG0015831	nbis-gene-1168	CARHR141980
OG0015832	AL4G45650	CARHR141630
OG0015833	AL4G45330	CARHR141360
OG0015834	AL4G45090	CARHR141150
OG0015835	AL4G44880	CARHR140930
OG0015836	AL4G44790	CARHR140840
OG0015837	AL4G44780	CARHR140830
OG0015838	AL4G44760	CARHR140810
OG0015839	AL4G44350	CARHR140460
OG0015840	AL4G44330	CARHR140440
OG0015841	AL4G44300	CARHR140400
OG0015842	AL4G44260	CARHR140370
OG0015843	AL3G50990	CARHR108440
OG0015844	AL4G44130	CARHR140290
OG0015845	AL4G44110	CARHR140270
OG0015846	AL4G44070	CARHR140200
OG0015847	AL4G44020	CARHR140160
OG0015848	AL4G43950	CARHR140110
OG0015849	AL6G49320	CARHR251980
OG0015850	AL4G43840	CARHR139980
OG0015851	AL4G43770	CARHR139930
OG0015852	AL4G43340	CARHR139520
OG0015853	AL4G42870	CARHR139160
OG0015854	AL4G42740	CARHR139050
OG0015855	AL4G42550	CARHR138910
OG0015856	AL4G42360	CARHR138670
OG0015857	AL4G42200	CARHR138550
OG0015858	AL4G42140	CARHR138470
OG0015859	AL4G41990	CARHR138400
OG0015860	AL4G41890	CARHR138310
OG0015861	AL4G41720	CARHR138150
OG0015862	AL4G41590	CARHR138020
OG0015863	AL4G41540	CARHR137970
OG0015865	AL4G41460	CARHR137930
OG0015866	AL4G41360	CARHR137840
OG0015867	AL4G41220	CARHR137780
OG0015868	AL4G41210	CARHR137770
OG0015869	AL4G41140	CARHR137730
OG0015870	AL4G40610	CARHR137290
OG0015871	AL4G40310	CARHR137070
OG0015872	AL4G40050	CARHR136830
OG0015873	AL4G40200	CARHR136960
OG0015874	AL4G40220	CARHR136980
OG0015875	AL4G40240	CARHR136990
OG0015876	AL4G39650	CARHR136680
OG0015877	AL4G39620	CARHR136650
OG0015878	AL4G39520	CARHR136560
OG0015879	AL8G10640	CARHR173970
OG0015880	AL8G11230	CARHR174430
OG0015881	AL3G11020	CARHR075820
OG0015882	AL3G11030	CARHR075830
OG0015883	AL3G11070	CARHR075860
OG0015884	AL3G11090	CARHR075880
OG0015885	AL3G11180	CARHR075990
OG0015886	AL3G11200	CARHR076010
OG0015887	AL3G11340	CARHR076070
OG0015888	AL3G11350	CARHR076080
OG0015889	AL3G11360	CARHR076090
OG0015890	AL3G11430	CARHR076150
OG0015891	AL3G11570	CARHR076250
OG0015892	AL3G11580	CARHR076260
OG0015893	AL3G11750	CARHR076420
OG0015894	AL3G11900	CARHR076540
OG0015895	AL3G12080	CARHR076690
OG0015896	AL3G12090	CARHR076700
OG0015897	AL3G12100	CARHR076710
OG0015898	AL3G12120	CARHR076720
OG0015899	AL3G12130	CARHR076730
OG0015900	AL3G12230	CARHR076830
OG0015901	AL3G12370	CARHR076950
OG0015902	AL3G12460	CARHR077020
OG0015903	AL3G12520	CARHR077030
OG0015904	AL3G12800	CARHR077210
OG0015905	AL3G12870	CARHR077290
OG0015906	AL3G13230	CARHR077530
OG0015907	AL3G13470	CARHR077730
OG0015908	AL3G13560	CARHR077810, CARHR077800
OG0015909	AL3G13590	CARHR077840
OG0015910	AL3G13770	CARHR078000
OG0015911	AL3G13790	CARHR078020
OG0015912	AL3G13880	CARHR078110
OG0015913	AL3G13920	CARHR078140
OG0015914	AL3G14040	CARHR078260
OG0015915	AL3G14050	CARHR078270
OG0015916	AL3G14240	CARHR078410
OG0015917	AL3G14340	CARHR078530
OG0015918	AL3G14510	CARHR078690
OG0015919	AL3G14970	CARHR079060
OG0015920	nbis-gene-658	CARHR079120, CARHR079110
OG0015921	AL3G15590	CARHR079510
OG0015922	AL3G15630	CARHR079550
OG0015923	AL3G15710	CARHR079610
OG0015924	AL3G15960	CARHR079750
OG0015925	AL7G43850	CARHR286880
OG0015926	AL3G16110	CARHR079900
OG0015927	AL3G16280	CARHR080080
OG0015928	AL3G16410	CARHR080170
OG0015929	AL3G16440	CARHR080210
OG0015930	AL3G16500	CARHR080230
OG0015931	AL3G16560	CARHR080270
OG0015932	AL3G16570	CARHR080290
OG0015934	AL3G16990	CARHR080650
OG0015935	AL3G17410	CARHR081050
OG0015936	AL3G17320	CARHR080900
OG0015937	AL3G17380	CARHR080960
OG0015938	AL3G17460	CARHR080970
OG0015939	AL3G42790	CARHR103050
OG0015940	AL3G17960	CARHR081450
OG0015941	AL3G18130	CARHR081560
OG0015942	AL3G18250	CARHR081620
OG0015943	AL3G18290	CARHR081650
OG0015944	AL3G18800	CARHR082130
OG0015945	AL3G18890	CARHR082230
OG0015946	AL3G18920	CARHR082260
OG0015947	AL3G18980	CARHR082320
OG0015948	AL3G19000	CARHR082340
OG0015949	AL3G19030	CARHR082380
OG0015950	AL3G19060	CARHR082410
OG0015951	AL3G19150	CARHR082490
OG0015952	AL3G19230	CARHR082580
OG0015953	AL3G19240	CARHR082600
OG0015954	AL3G19390	CARHR082760
OG0015955	AL3G19660	CARHR082960
OG0015956	AL3G19990	CARHR083310
OG0015957	AL3G20010	CARHR083330
OG0015958	AL3G20100	CARHR083400
OG0015959	AL3G20120	CARHR083420
OG0015960	AL3G20150	CARHR083450
OG0015961	AL3G20320	CARHR083550
OG0015962	AL3G20330	CARHR083560
OG0015963	AL3G20360	CARHR083600
OG0015964	AL3G20460	CARHR083670
OG0015965	AL3G20630	CARHR083860
OG0015966	AL3G20710	CARHR083940
OG0015967	AL3G20750	CARHR083990
OG0015968	AL3G20850	CARHR084050
OG0015969	AL3G20900	CARHR084110
OG0015970	AL3G20940	CARHR084140
OG0015971	AL3G20950	CARHR084150
OG0015972	AL3G21080	CARHR084360
OG0015973	AL3G21090	CARHR084370
OG0015974	AL3G21150	CARHR084420
OG0015975	AL3G21390	CARHR084560
OG0015976	AL3G21400	CARHR084570
OG0015977	nbis-gene-564	CARHR061290
OG0015978	AL3G21560	CARHR084710
OG0015979	AL3G21650	CARHR084800
OG0015980	AL3G21690	CARHR084840
OG0015981	AL3G21730	CARHR084880
OG0015982	AL3G21760	CARHR084890
OG0015983	AL3G21890	CARHR085010
OG0015984	AL3G22140	CARHR085250
OG0015985	AL3G22160	CARHR085270
OG0015986	AL3G22170, AL1G36750	CARHR085280
OG0015987	AL3G22360	CARHR085410
OG0015988	AL3G22480	CARHR085520
OG0015989	AL3G22600	CARHR085630
OG0015990	nbis-gene-689	CARHR085730
OG0015991	AL3G22780	CARHR085820
OG0015992	AL3G22850	CARHR085900, CARHR288750
OG0015993	AL3G22910	CARHR085930
OG0015994	AL3G41170	CARHR101610
OG0015995	AL3G23140	CARHR086140
OG0015996	AL3G23630	CARHR086580
OG0015997	AL3G23650	CARHR086600
OG0015998	AL3G23730	CARHR086660
OG0016000	AL3G23990	CARHR086880
OG0016001	AL3G24160	CARHR087030
OG0016002	AL3G24260	CARHR087100
OG0016003	AL3G24430	CARHR087270
OG0016004	AL3G24550	CARHR087400
OG0016005	AL5G10680	CARHR144140
OG0016006	AL3G24850	CARHR087700
OG0016007	AL3G25460	CARHR088220
OG0016009	AL3G25850	CARHR088510
OG0016010	AL3G25870	CARHR088550
OG0016011	AL3G25990	CARHR088620
OG0016012	AL3G26020	CARHR088650
OG0016013	AL3G26210	CARHR088820
OG0016014	AL3G26400	CARHR089030
OG0016015	AL3G26710	CARHR089410
OG0016016	AL3G26830	CARHR089310
OG0016017	AL3G27070	CARHR089710
OG0016018	AL3G27180	CARHR089800
OG0016019	AL3G27200	CARHR089820
OG0016020	AL3G27220	CARHR089840
OG0016021	AL3G27430	CARHR090040
OG0016022	AL3G27640	CARHR090230
OG0016023	AL3G27680	CARHR090270
OG0016024	AL3G27960	CARHR090460
OG0016025	AL3G28200	CARHR090660
OG0016026	AL7G26640	CARHR233880
OG0016027	AL3G28550	CARHR091020
OG0016028	AL3G28570	CARHR091080
OG0016029	AL3G28880	CARHR091380
OG0016030	AL3G29000	CARHR091470
OG0016031	AL3G29010	CARHR091480
OG0016032	AL3G29020	CARHR091490
OG0016033	AL3G29060	CARHR091520
OG0016034	AL3G29420	CARHR091760
OG0016035	AL3G29430	CARHR091770
OG0016036	AL3G29630	CARHR091950
OG0016037	AL3G29880	CARHR092190
OG0016038	AL3G29980	CARHR092250
OG0016039	AL3G30010	CARHR092280
OG0016040	AL3G30190	CARHR092450
OG0016041	AL3G30290	CARHR092520
OG0016042	AL3G30530	CARHR092770
OG0016043	AL3G30560	CARHR092800
OG0016044	AL3G30800	CARHR093030
OG0016045	AL3G30990	CARHR093180
OG0016047	AL3G31100	CARHR093260
OG0016048	AL3G31170	CARHR093330
OG0016049	AL3G31200	CARHR093360
OG0016050	AL3G31220	CARHR093380
OG0016051	AL3G31270	CARHR093420
OG0016052	AL8G17940	CARHR181180
OG0016053	AL3G31450	CARHR093570
OG0016054	AL3G31660	CARHR093720
OG0016055	AL3G31850	CARHR093910
OG0016056	AL3G31950	CARHR094020
OG0016057	AL3G31990	CARHR094050
OG0016058	AL3G32150	CARHR094180
OG0016059	AL3G32180	CARHR094210
OG0016060	AL3G32260	CARHR094320
OG0016061	AL3G32290	CARHR094340
OG0016062	AL3G32450	CARHR094500
OG0016064	AL3G32550	CARHR094580
OG0016065	AL3G32580	CARHR094610
OG0016066	AL3G32600	CARHR094630
OG0016067	AL3G32590	CARHR094620
OG0016068	AL3G32710	CARHR094710
OG0016069	AL3G32850	CARHR094870
OG0016070	AL3G32860	CARHR094880
OG0016071	AL3G33040	CARHR095060
OG0016072	AL3G33070	CARHR095090
OG0016073	AL3G33170	CARHR095180
OG0016074	AL3G33230	CARHR095300
OG0016075	AL3G33250	CARHR095310
OG0016076	nbis-gene-733	CARHR095430
OG0016077	AL3G33670	CARHR095550
OG0016078	AL3G33880	CARHR095770
OG0016079	AL3G33950	CARHR095860
OG0016080	AL3G34000	CARHR095900
OG0016081	AL3G33310, AL3G34200	CARHR096230
OG0016082	AL3G34280	CARHR096260
OG0016083	AL3G34590	CARHR096490
OG0016084	AL3G34640	CARHR096540
OG0016085	AL3G34700	CARHR096610
OG0016086	AL3G34770	CARHR096700
OG0016088	AL8G27270	CARHR265760
OG0016089	AL8G27260	CARHR265750
OG0016090	AL8G27230	CARHR265740
OG0016091	AL8G27060	CARHR265580
OG0016092	AL3G45400	CARHR104820
OG0016093	AL7G50500	CARHR262440
OG0016094	AL7G50510	CARHR262450
OG0016095	AL7G51210	CARHR263160
OG0016096	AL7G51520	CARHR263630
OG0016097	AL7G51740	CARHR288760
OG0016098	AL7G52030	CARHR213940
OG0016100	AL7G52880	CARHR214680
OG0016101	AL7G46760	CARHR214880
OG0016102	AL7G46730	CARHR214920
OG0016103	AL7G46290	CARHR215380
OG0016104	AL7G45460	CARHR216250
OG0016105	AL8G20730	CARHR259290
OG0016106	AL8G20300	CARHR184240
OG0016107	AL8G20240	CARHR184310
OG0016108	AL8G20040	CARHR184320
OG0016109	AL3G38660	CARHR099750
OG0016110	AL3G38000	CARHR099310
OG0016111	AL3G37890	CARHR099190
OG0016112	AL3G37760	CARHR099090
OG0016113	AL3G54120	CARHR111610
OG0016114	AL3G37190	CARHR098740
OG0016115	AL3G36890	CARHR098480
OG0016116	AL3G36750	CARHR098350
OG0016117	AL3G35750	CARHR097600
OG0016118	nbis-gene-748	CARHR097540
OG0016119	AL3G35680	CARHR097520
OG0016120	AL3G35640	CARHR097480
OG0016121	AL3G35430	CARHR097310
OG0016122	AL3G35400	CARHR097270
OG0016123	AL3G35340	CARHR097200
OG0016124	AL3G34780	CARHR096710
OG0016125	AL7G21840	CARHR238220
OG0016126	AL7G22290	CARHR237870
OG0016127	AL8G17290	CARHR180650
OG0016128	AL2G24300	CARHR058500
OG0016129	AL2G24280	CARHR058430
OG0016130	AL2G24070	CARHR058230
OG0016131	AL2G23880	CARHR292200
OG0016132	AL2G23800	CARHR292310
OG0016133	AL2G23740	CARHR058110
OG0016134	AL2G22860	CARHR057590
OG0016135	AL2G23210	CARHR057700
OG0016136	AL2G23270	CARHR057790
OG0016137	AL2G23290	CARHR057810
OG0016138	AL2G22530	CARHR057310
OG0016139	AL2G19710	CARHR053870
OG0016140	nbis-gene-447	CARHR034490
OG0016141	AL8G41170	CARHR056180
OG0016142	AL2G19270	CARHR056270
OG0016143	AL2G19830	CARHR056600
OG0016144	AL1G64670	CARHR028870
OG0016145	AL1G64860	CARHR055560
OG0016146	AL6G30200	CARHR194150
OG0016147	AL6G30180	CARHR194180
OG0016148	AL6G30100	CARHR194230
OG0016149	AL6G30080	CARHR194240
OG0016150	AL6G29970	CARHR194310
OG0016151	AL6G29930	CARHR194360
OG0016152	AL6G29800	CARHR194490
OG0016153	AL6G29620	CARHR194640
OG0016154	AL6G29480	CARHR194800
OG0016155	AL6G29430	CARHR194840
OG0016156	AL6G29420	CARHR194850
OG0016157	AL6G40560	CARHR185150
OG0016158	AL8G23370	CARHR287990
OG0016159	AL8G23240	CARHR182020
OG0016160	AL8G23400	CARHR288030
OG0016161	AL8G22620	CARHR182630
OG0016162	AL3G48350	CARHR110310
OG0016163	AL5G32980	CARHR162110
OG0016164	AL5G32940	CARHR162080
OG0016165	AL5G32870	CARHR162040
OG0016166	AL5G32790	CARHR161960
OG0016167	AL5G33290, AL5G32740	CARHR161920
OG0016168	AL5G32590	CARHR161690
OG0016169	AL5G32410	CARHR161550
OG0016170	AL7G47290	CARHR212630
OG0016171	AL5G32380	CARHR161520
OG0016172	AL5G32250	CARHR161420
OG0016173	AL5G32240	CARHR161410
OG0016174	AL5G32200	CARHR161370
OG0016175	AL5G32070	CARHR161230
OG0016176	nbis-gene-1350	CARHR161200
OG0016177	AL5G32020	CARHR161170
OG0016178	AL5G31980	CARHR161110
OG0016179	AL5G31860	CARHR161010
OG0016180	AL5G31740	CARHR160900
OG0016181	AL5G31730	CARHR160890
OG0016182	AL5G31650	CARHR160830
OG0016183	AL1G10050	CARHR000150
OG0016184	AL1G10110	CARHR000210
OG0016185	AL1G10130	CARHR000230
OG0016187	AL1G10350	CARHR000380
OG0016188	AL1G10380	CARHR000410
OG0016189	AL1G10420	CARHR000450
OG0016190	AL1G10430	CARHR000460
OG0016191	AL1G10450	CARHR000470
OG0016192	AL1G10470	CARHR000480
OG0016193	AL1G10570	CARHR000550
OG0016194	AL1G10650	CARHR000630
OG0016196	AL1G10710	CARHR000690
OG0016197	nbis-gene-20	CARHR000790
OG0016198	AL1G10940	CARHR000900
OG0016199	AL1G11020	CARHR001010
OG0016200	AL1G11160	CARHR001150
OG0016201	AL1G11180	CARHR001190
OG0016202	AL1G11220	CARHR001220
OG0016203	AL1G11590	CARHR001550
OG0016204	AL3G44770	CARHR104150
OG0016205	AL1G11650	CARHR001620
OG0016206	AL1G11660	CARHR001640
OG0016207	AL1G11740	CARHR001710
OG0016208	AL1G11850	CARHR001820
OG0016210	AL1G11980	CARHR001930
OG0016211	AL1G12070	CARHR002000
OG0016212	AL1G12210	CARHR002140
OG0016213	AL1G12550	CARHR002440
OG0016214	AL1G12740	CARHR002550
OG0016215	AL1G12910	CARHR002760
OG0016216	AL1G12920	CARHR002770
OG0016217	AL1G12930	CARHR002780
OG0016218	AL1G13070	CARHR002920
OG0016219	AL1G13150	CARHR002980
OG0016220	AL1G13180	CARHR003020
OG0016221	AL1G13300	CARHR003080
OG0016222	AL1G13390	CARHR003160
OG0016223	AL1G13640	CARHR003380
OG0016225	AL1G13930	CARHR003650
OG0016226	AL1G14220	CARHR003890
OG0016227	AL1G14250	CARHR003920
OG0016228	AL1G14320	CARHR003990
OG0016229	AL1G14610	CARHR004280
OG0016230	AL1G14620	CARHR004300
OG0016231	AL1G14690	CARHR004370
OG0016232	AL1G14700	CARHR004380
OG0016233	AL1G14720	CARHR004400
OG0016234	AL1G14810	CARHR004510
OG0016235	AL1G14870	CARHR004560
OG0016236	AL1G14900	CARHR004610
OG0016237	AL1G15110	CARHR004800
OG0016238	AL1G15140	CARHR004830
OG0016239	AL1G15180	CARHR004870
OG0016240	nbis-gene-37	CARHR004890
OG0016241	AL1G15280	CARHR004930
OG0016242	AL1G15510	CARHR005110
OG0016243	AL1G15570	CARHR005190
OG0016244	AL1G15750	CARHR005350
OG0016245	AL1G15760	CARHR005360
OG0016246	AL1G15780	CARHR005370
OG0016247	AL1G15840	CARHR005430
OG0016248	AL1G65240	CARHR055910
OG0016249	AL1G16410	CARHR006010
OG0016250	AL1G16460	CARHR006060
OG0016251	AL1G16540	CARHR006130
OG0016252	AL1G16550	CARHR006140
OG0016253	AL1G16580	CARHR006160
OG0016254	AL1G16700	CARHR006370
OG0016255	AL1G16720	CARHR006390
OG0016256	AL1G16740	CARHR006420
OG0016257	AL1G16820	CARHR006510
OG0016258	AL1G16850	CARHR006530
OG0016259	AL1G16940	CARHR006590
OG0016260	AL1G17010	CARHR006640
OG0016261	AL1G17040	CARHR006680
OG0016262	AL1G17150	CARHR006730
OG0016263	AL1G17180	CARHR006750
OG0016264	AL1G17400	CARHR006970
OG0016266	AL7G28850	CARHR231780
OG0016267	AL1G17610	CARHR007200
OG0016268	AL1G17710	CARHR007300
OG0016269	AL1G17720	CARHR007310
OG0016270	AL1G17920	CARHR007490
OG0016271	AL1G17940	CARHR007520
OG0016272	AL1G18130	CARHR007660
OG0016273	AL1G14800	CARHR004500
OG0016274	AL1G18500	CARHR007930
OG0016275	AL1G18580	CARHR008000
OG0016276	AL1G18600	CARHR008020
OG0016277	AL1G18680	CARHR008130
OG0016278	AL1G18900	CARHR008360
OG0016279	AL1G18950	CARHR008420
OG0016280	AL1G19020	CARHR008490
OG0016281	AL1G19040	CARHR008520
OG0016282	AL1G19070	CARHR008550
OG0016283	AL1G19120	CARHR008600
OG0016284	AL1G19160	CARHR008640
OG0016285	AL1G19190	CARHR008680
OG0016286	AL1G19200	CARHR008690
OG0016287	AL1G19470	CARHR008930
OG0016288	AL1G19620	CARHR009090
OG0016289	AL1G19630	CARHR009100
OG0016290	AL1G19730	CARHR009200
OG0016291	nbis-gene-290	CARHR006410
OG0016292	AL1G19960	CARHR009410
OG0016293	AL1G19970	CARHR009420
OG0016294	AL1G20140	CARHR009590
OG0016295	AL1G20230	CARHR009650
OG0016296	AL1G20390	CARHR009800
OG0016297	AL1G20400	CARHR009810
OG0016298	AL1G20410	CARHR009820
OG0016299	AL1G20450	CARHR009870
OG0016300	AL1G20510	CARHR009950
OG0016301	AL1G20950	CARHR010360
OG0016302	nbis-gene-62	CARHR010450
OG0016303	AL1G21340	CARHR010680
OG0016304	AL1G21360	CARHR010710
OG0016305	nbis-gene-67	CARHR011020
OG0016306	AL1G21810	CARHR011090
OG0016307	AL1G21840	CARHR011100
OG0016308	AL6G42020	CARHR259360
OG0016309	AL1G22230	CARHR011430
OG0016310	AL9U11310	CARHR218370
OG0016311	AL1G22650	CARHR011830
OG0016312	AL1G22800	CARHR011970
OG0016313	AL1G22830	CARHR012000
OG0016314	AL1G22940	CARHR012080
OG0016315	AL2G13500	CARHR012360
OG0016316	AL1G23300	CARHR012410
OG0016317	AL1G23530	CARHR012550
OG0016318	AL1G23540	CARHR012560
OG0016319	AL1G23690	CARHR012660
OG0016320	AL1G23770	CARHR012720
OG0016321	AL1G23840	CARHR012780
OG0016323	AL1G23920	CARHR012850
OG0016324	AL1G24110	CARHR012940
OG0016325	AL1G24430	CARHR013110
OG0016326	AL1G24620	CARHR013310
OG0016327	AL1G24800	CARHR013500
OG0016328	AL1G24850	CARHR013540
OG0016329	AL1G24910	CARHR013600
OG0016330	AL1G24940	CARHR013620
OG0016331	AL1G25310	CARHR013890
OG0016332	AL1G25420	CARHR014010
OG0016333	AL1G25450	CARHR014070
OG0016334	AL1G25490	CARHR014100
OG0016335	AL1G25620	CARHR014210
OG0016336	AL1G25720	CARHR014260
OG0016337	AL1G25830	CARHR014360
OG0016338	AL1G25820	CARHR014350
OG0016339	AL1G26010	CARHR014530
OG0016340	AL1G26040	CARHR014570
OG0016341	AL1G26070	CARHR014600
OG0016342	AL1G26160	CARHR014700
OG0016343	AL1G26180	CARHR014720
OG0016344	AL1G26190	CARHR014730
OG0016345	AL1G26240	CARHR014790
OG0016346	AL1G26490	CARHR015000
OG0016347	AL1G26530	CARHR015060
OG0016348	AL1G27280	CARHR015720
OG0016349	AL1G27420	CARHR015860
OG0016350	AL1G27490	CARHR015920
OG0016351	AL1G27520	CARHR015960
OG0016352	AL1G27590	CARHR016020
OG0016353	AL1G27810	CARHR016190
OG0016354	AL1G27850	CARHR016230
OG0016355	AL2G37770	CARHR071080
OG0016356	AL1G28200	CARHR016540
OG0016357	AL1G28230	CARHR016580
OG0016358	AL1G28470	CARHR016820
OG0016359	nbis-gene-94	CARHR016920
OG0016360	AL1G28630	CARHR016950
OG0016361	AL1G28750	CARHR017060
OG0016362	AL1G28790	CARHR017100
OG0016363	AL1G28820	CARHR017120
OG0016364	AL1G28840	CARHR017140
OG0016365	AL1G29140	CARHR017470
OG0016366	AL1G29250	CARHR017610
OG0016367	AL1G29400	CARHR017760
OG0016368	AL1G29420	CARHR017770
OG0016369	AL1G29450	CARHR017790
OG0016370	AL8G24090	CARHR258530
OG0016371	AL1G29500	CARHR017850
OG0016372	AL1G29580	CARHR017920
OG0016373	AL6G40570	CARHR185140
OG0016374	AL1G29720	CARHR018030
OG0016375	AL1G29750	CARHR018060
OG0016376	AL1G29770	CARHR018080
OG0016377	AL1G29780	CARHR018090
OG0016378	AL1G29840	CARHR018140
OG0016379	AL1G29890	CARHR018180
OG0016380	AL1G30090	CARHR018350
OG0016381	AL1G30100	CARHR018360
OG0016382	nbis-gene-99	CARHR018370
OG0016383	AL4G19390	CARHR120050
OG0016384	AL1G30380	CARHR018620
OG0016385	nbis-gene-100	CARHR018640
OG0016386	AL1G30470	CARHR018680
OG0016387	AL1G30510	CARHR018700
OG0016388	AL1G30530	CARHR018720
OG0016389	AL1G30550	CARHR018750
OG0016390	AL1G30640	CARHR018820
OG0016391	AL6G41200	CARHR264230
OG0016392	AL8G26550	CARHR265080
OG0016393	AL1G31130	CARHR019310
OG0016394	AL1G31300	CARHR019440
OG0016395	AL1G31320	CARHR019460
OG0016396	AL1G31520	CARHR019590
OG0016397	AL1G31660	CARHR019680
OG0016398	AL1G31700	CARHR019720
OG0016399	AL1G31780	CARHR019800
OG0016400	AL1G31880	CARHR019880
OG0016401	AL1G31900	CARHR019900
OG0016402	AL1G31930	CARHR019930
OG0016403	AL1G31960	CARHR019960
OG0016404	AL1G32240	CARHR020060
OG0016405	AL1G32370	CARHR020170
OG0016406	AL1G32530	CARHR020320
OG0016407	AL3G41710	CARHR101970
OG0016408	AL1G32850	CARHR020520
OG0016409	AL1G32860	CARHR020530
OG0016410	AL1G32940	CARHR020610
OG0016411	AL1G33460	CARHR021000
OG0016412	AL1G33490	CARHR021030
OG0016413	AL1G33890	CARHR021300
OG0016414	AL1G34100	CARHR021500
OG0016415	AL1G34420	CARHR021710
OG0016416	AL4G13660	CARHR114700
OG0016417	AL1G34700	CARHR021920
OG0016418	AL1G34710	CARHR021930
OG0016419	AL1G34740	CARHR021960
OG0016420	AL1G34780	CARHR021990
OG0016421	AL1G34790	CARHR022000
OG0016423	AL1G34920	CARHR022110
OG0016424	AL1G34940, AL3G43350	CARHR022130
OG0016425	AL1G34960	CARHR022150
OG0016426	AL1G34980	CARHR022160
OG0016427	AL1G35610	CARHR022510
OG0016428	AL1G35630	CARHR022530
OG0016429	AL1G35640	CARHR022540
OG0016430	AL1G35980	CARHR022800
OG0016431	AL1G36000	CARHR022820
OG0016432	AL1G36070	CARHR022890
OG0016433	AL1G36080	CARHR035320, CARHR022910
OG0016434	AL1G36140	CARHR022980
OG0016435	AL1G36230	CARHR023060
OG0016436	AL1G36320	CARHR023130
OG0016437	AL1G36340	CARHR023150
OG0016438	AL1G36350	CARHR023160
OG0016439	AL1G36570	CARHR023380
OG0016440	AL1G36630	CARHR023440
OG0016441	AL2G31430	CARHR290930
OG0016442	AL2G31380	CARHR290970
OG0016443	AL2G31320	CARHR291040
OG0016444	AL2G31300	CARHR291060
OG0016445	AL2G31200	CARHR291140
OG0016446	AL2G31160	CARHR291180
OG0016447	AL6G46970, AL2G31150	CARHR291190
OG0016448	AL2G31120	CARHR291210
OG0016449	AL2G31100	CARHR291240
OG0016450	AL2G30870	CARHR064580
OG0016451	AL2G30850	CARHR064540
OG0016452	AL2G30820	CARHR064510
OG0016453	AL1G52610	CARHR036160
OG0016454	AL2G30700	CARHR064410
OG0016455	AL2G30680	CARHR064390
OG0016456	AL2G30670	CARHR064380
OG0016457	AL2G22410	CARHR057220
OG0016458	nbis-gene-588	CARHR064180
OG0016459	AL2G30080	CARHR063900
OG0016460	AL2G30010	CARHR063810
OG0016461	AL2G29930	CARHR063750
OG0016462	AL2G29640	CARHR063510
OG0016463	AL2G29500	CARHR063320
OG0016465	AL2G29350	CARHR063190
OG0016466	AL2G29320	CARHR063170
OG0016467	AL1G47100	CARHR032170
OG0016468	AL1G47110	CARHR032180
OG0016469	AL1G47220	CARHR032260
OG0016470	AL1G47360	CARHR032380
OG0016471	AL1G47510	CARHR032510
OG0016472	AL1G47630	CARHR032610
OG0016473	AL1G47660	CARHR032630
OG0016474	AL1G47690	CARHR032670
OG0016476	AL2G11730	CARHR047880
OG0016477	AL2G11810	CARHR047930
OG0016478	AL2G11820	CARHR047940
OG0016479	AL8G36770	CARHR273810
OG0016480	nbis-gene-379	CARHR048550
OG0016481	AL2G12680	CARHR048690
OG0016482	AL2G12910	CARHR048890
OG0016483	AL2G12960	CARHR049020
OG0016484	AL2G13000	CARHR049050
OG0016485	AL2G13010	CARHR049060
OG0016486	AL2G13020	CARHR049070
OG0016487	AL2G13030	CARHR049080
