Orthogroup	Arabidopsis_lyrata_Rawat	Noccaea_praecox
OG0014595	AL1G52620	Np004G2020600
OG0014596	AL2G36770	Np002G0760900
OG0014597	AL1G52700	Np004G2019800
OG0014598	AL1G52800	Np004G2019300
OG0014599	AL1G53020	Np004G2017800
OG0014600	AL1G53040	Np004G2016200
OG0014601	AL1G41280	Np004G2105900
OG0014602	AL1G41290	Np004G2106000
OG0014603	AL1G41380	Np004G2106700
OG0014604	AL1G41450	Np004G2107400
OG0014605	AL1G41640	Np004G2109400
OG0014606	AL1G41760	Np004G2110400
OG0014607	AL1G41920	Np004G2112400
OG0014608	AL1G41940	Np004G2112500
OG0014609	AL1G42040	Np004G2114100
OG0014610	AL1G42760	Np004G2118200
OG0014611	AL1G42970	Np004G2121100
OG0014612	AL1G43200	Np004G2124800
OG0014613	AL1G43380	Np004G2126500
OG0014614	AL1G43500	Np004G2128600
OG0014615	AL1G43640	Np004G2130500
OG0014616	AL1G43750	Np004G2131100
OG0014617	AL1G43870	Np004G2132200
OG0014618	AL1G43960	Np004G2133100
OG0014619	AL1G43990	Np004G2133300
OG0014620	AL1G44530	Np004G2139300
OG0014621	AL1G44560	Np004G2139600
OG0014622	AL1G44580	Np004G2139800
OG0014623	AL7G28690	Np005G2820900
OG0014624	AL1G44660	Np004G2141200
OG0014625	AL1G44700	Np004G2141500
OG0014626	AL1G44740	Np004G2142200
OG0014627	AL1G45080	Np004G2146700
OG0014628	AL1G45120	Np004G2147100
OG0014629	AL1G45190	Np004G2148100
OG0014630	AL1G45450	Np004G2150600
OG0014631	AL1G49390	Np004G2153800
OG0014632	AL1G49340	Np004G2153900
OG0014633	AL1G49720	Np004G2155900
OG0014634	AL1G49670	Np004G2159000
OG0014636	AL1G49590	Np004G2159700
OG0014637	AL1G49560	Np004G2161400, Np004G2160900
OG0014638	AL1G45850	Np004G2168900
OG0014639	AL1G45860	Np004G2169000
OG0014640	AL1G45870	Np004G2169700
OG0014641	AL1G46000	Np004G2174800
OG0014642	AL1G46230	Np004G2195000
OG0014643	AL1G46240	Np004G2188900
OG0014644	AL1G46350	Np004G2197200
OG0014645	AL1G46410	Np004G2050500
OG0014646	AL1G46470	Np004G2050900
OG0014647	AL1G46770	Np004G2055000
OG0014648	AL5G11900	Np001G0252600
OG0014649	AL5G11990	Np001G0251800
OG0014650	AL5G12630	Np001G0249600
OG0014651	AL5G12870	Np001G0248500
OG0014652	AL5G13180	Np001G0246300
OG0014653	AL7G28270	Np005G2814800
OG0014654	AL5G13210	Np001G0246100
OG0014655	AL5G13400	Np001G0242700
OG0014656	AL5G13440	Np001G0242400
OG0014657	AL8G44580	Np001G0013800
OG0014658	AL8G44540	Np001G0014300
OG0014659	AL8G44320	Np001G0016100
OG0014660	AL8G44080	Np001G0019300
OG0014661	AL8G44050	Np001G0019600
OG0014662	AL8G44040	Np001G0019700
OG0014663	AL8G44010	Np001G0020200
OG0014664	AL8G44000	Np001G0020300
OG0014665	AL8G43880	Np001G0022200
OG0014666	AL8G43840	Np001G0022500
OG0014667	AL8G43820	Np001G0022800
OG0014668	AL8G43690	Np001G0024100
OG0014669	AL8G43620	Np001G0024600
OG0014670	AL8G43610	Np001G0024700
OG0014671	AL8G43570	Np001G0025200
OG0014672	AL8G43450	Np001G0026900
OG0014673	nbis-gene-2212, nbis-gene-6	Np001G0028700
OG0014674	AL8G43110	Np001G0029300
OG0014675	AL8G42730	Np001G0033900
OG0014676	AL455U10030, AL8G42670	Np001G0035000
OG0014677	AL8G42480	Np003G1859400
OG0014678	AL8G42370	Np001G0038400
OG0014679	AL8G42310	Np001G0039500
OG0014680	AL8G42180	Np001G0040900
OG0014681	AL8G42070	Np001G0042200
OG0014682	AL8G42010	Np001G0042700
OG0014683	AL8G41830	Np001G0044600
OG0014684	AL8G41790	Np001G0045100
OG0014685	AL8G41780	Np001G0045200
OG0014686	AL8G41740	Np001G0045500
OG0014687	AL8G41640	Np001G0047100
OG0014688	AL8G41510	Np001G0048000
OG0014689	AL8G41430	Np001G0048600
OG0014690	AL8G41250	Np001G0051400
OG0014691	AL8G41210	Np001G0051800
OG0014692	AL8G41150	Np001G0052200
OG0014693	AL8G40750	Np001G0056400
OG0014694	AL8G40500	Np001G0059800
OG0014695	AL8G40490	Np001G0059900
OG0014696	AL8G40470	Np001G0060400
OG0014697	AL8G40450	Np001G0060600
OG0014698	AL8G40440	Np001G0060700
OG0014699	AL4G40530	Np001G0064400
OG0014700	AL8G40340	Np001G0061500
OG0014701	AL8G40180	Np001G0065500
OG0014702	AL8G40160	Np001G0065700
OG0014703	AL8G40110	Np001G0065900
OG0014704	AL8G40030	Np001G0066700
OG0014705	AL8G40020	Np001G0066800
OG0014706	AL8G39720	Np001G0069800
OG0014707	AL8G39460	Np001G0072000
OG0014708	AL8G39150	Np001G0075300
OG0014709	AL8G39140	Np001G0075400
OG0014710	AL8G38920	Np001G0078200, Np001G0078100
OG0014711	AL8G38870	Np001G0078700
OG0014712	AL8G38850	Np001G0078900
OG0014713	AL8G38790	Np001G0079300
OG0014714	AL8G38680	Np001G0085200
OG0014715	AL8G38660	Np001G0085400
OG0014716	AL8G38400	Np001G0088100
OG0014717	AL8G38390	Np001G0088200
OG0014718	AL8G38310	Np001G0089300
OG0014719	AL8G38160	Np001G0091400
OG0014720	AL8G38060	Np001G0092800
OG0014721	AL8G37930	Np001G0094100
OG0014722	AL8G37790	Np001G0095600
OG0014723	AL5G15820	Np001G0097600
OG0014724	AL8G37580	Np001G0097800
OG0014725	AL8G37560	Np001G0098000
OG0014726	AL8G37490	Np001G0099000
OG0014728	AL6G34760	Np001G0106100
OG0014729	AL6G34790	Np001G0106300
OG0014730	AL6G34990	Np001G0108700
OG0014731	AL6G35010	Np001G0109200
OG0014732	AL6G35190	Np001G0110000
OG0014733	AL1G52590	Np004G2021100
OG0014734	AL6G35450	Np001G0112400
OG0014735	AL5G24550	Np001G0455800
OG0014736	AL6G35710	Np001G0114700
OG0014737	AL6G35730	Np001G0114800
OG0014738	AL6G35740	Np001G0114900
OG0014739	AL6G35810	Np001G0115700
OG0014740	AL6G35840	Np001G0116000
OG0014741	AL6G35880	Np001G0116800
OG0014742	AL6G36080	Np001G0118200
OG0014743	AL6G36090	Np001G0118300
OG0014744	AL6G42370	Np003G1758100
OG0014745	AL6G36110	Np001G0118500
OG0014746	AL6G36190	Np001G0119100
OG0014747	AL6G36350	Np001G0120400
OG0014748	AL6G36460	Np001G0121000
OG0014749	AL6G36470	Np001G0121200
OG0014750	AL6G36540	Np001G0121600
OG0014751	AL6G36590	Np001G0122500
OG0014752	AL6G37050	Np001G0127900
OG0014753	AL6G37880	Np001G0135400
OG0014754	AL6G38000	Np001G0136300
OG0014755	AL6G38030	Np001G0136500
OG0014756	AL6G38050	Np001G0136700
OG0014757	AL6G38150	Np001G0137700
OG0014758	AL6G30870	Np003G1473400
OG0014759	AL6G31170	Np003G1477500
OG0014760	AL6G31370	Np003G1479400
OG0014761	AL6G31570	Np003G1482500
OG0014762	AL6G31640	Np003G1483300
OG0014763	AL6G31780	Np003G1484700
OG0014764	AL6G31940	Np003G1486500
OG0014765	AL6G31970	Np003G1486700
OG0014766	AL6G31990	Np003G1486800
OG0014767	AL6G32120	Np003G1488500
OG0014768	AL6G32130	Np003G1488600
OG0014769	AL6G32190	Np003G1489000
OG0014770	AL6G32470	Np003G1492400
OG0014771	AL6G32610	Np003G1494500
OG0014772	AL6G32850	Np003G1498000
OG0014773	AL6G33020	Np003G1500100
OG0014774	AL6G33100	Np003G1501500
OG0014775	AL6G33110	Np003G1501600
OG0014776	AL1G36500	Np004G2312000
OG0014777	AL6G33310	Np003G1503400
OG0014778	AL6G33420	Np003G1504600
OG0014779	AL6G33430	Np003G1504800
OG0014780	AL6G33490	Np003G1505600
OG0014781	AL6G33750	Np003G1508400
OG0014782	AL6G33950	Np003G1509800
OG0014783	AL3G40170	Np007G3873100
OG0014784	AL6G33990	Np003G1510500
OG0014785	AL6G34010	Np003G1510600
OG0014786	nbis-gene-2053, nbis-gene-2052	Np001G0430200
OG0014787	AL8G28310	Np003G1636500
OG0014788	AL8G37330	Np003G1514400
OG0014789	AL8G37200	Np003G1516400
OG0014790	AL8G37190	Np003G1516500
OG0014791	AL8G37160	Np003G1517100
OG0014792	AL8G37130	Np003G1517400
OG0014793	AL8G36760	Np003G1521400
OG0014795	AL8G36380	Np003G1525200
OG0014796	AL8G36290	Np003G1525900
OG0014797	AL8G35920	Np003G1530500
OG0014798	AL7G52050	Np005G3135600
OG0014799	AL8G35870	Np003G1531000
OG0014800	AL8G35800	Np003G1531400
OG0014801	AL8G35670	Np003G1533000
OG0014802	AL8G35640	Np003G1533200
OG0014803	AL8G35460	Np003G1536300
OG0014804	AL8G35440	Np003G1536400
OG0014805	nbis-gene-2170	Np003G1541500
OG0014806	AL8G34870	Np003G1542600
OG0014807	AL8G34790	Np003G1543600
OG0014808	AL8G34780	Np003G1543700
OG0014809	AL8G34640	Np007G3965400, Np003G1545300
OG0014810	AL8G34410	Np003G1546900
OG0014811	AL8G34340	Np003G1547700
OG0014812	AL8G34320	Np003G1547900
OG0014813	AL8G34250	Np003G1548900
OG0014814	AL8G34230	Np003G1549100
OG0014815	AL8G33630	Np003G1557400
OG0014816	AL8G34210	Np003G1549400
OG0014817	AL8G34180	Np003G1549800
OG0014818	AL8G34030	Np003G1551300
OG0014819	nbis-gene-2167	Np003G1551500
OG0014821	AL8G33780	Np003G1554100
OG0014822	AL8G33730	Np003G1555200
OG0014823	AL8G33700	Np003G1555800
OG0014824	AL8G33680	Np003G1556800
OG0014825	AL8G33390	Np003G1560000
OG0014826	AL8G33370	Np003G1560200
OG0014827	AL5G10820	Np001G0266800
OG0014828	AL3G51460	Np007G3747600
OG0014829	AL3G47000	Np007G3783400
OG0014830	AL8G32960	Np003G1565300
OG0014831	AL8G32970	Np003G1565100
OG0014832	AL8G33090	Np003G1563700
OG0014833	AL8G32560	Np003G1572100
OG0014834	AL8G32550	Np003G1572200
OG0014835	AL8G32410	Np003G1573900
OG0014836	AL8G31840	Np003G1582300
OG0014837	AL8G31680, AL8G31730, AL2G23000	Np003G1583400
OG0014838	AL8G31660	Np003G1583800
OG0014839	AL8G31320	Np003G1592500
OG0014840	AL8G31510	Np003G1586300
OG0014841	AL8G31490	Np003G1586500
OG0014842	AL8G31460	Np003G1586900
OG0014844	AL8G31410	Np003G1587300
OG0014845	AL8G31330	Np003G1592400
OG0014846	AL8G31150	Np003G1594200
OG0014847	AL8G31070	Np003G1595600
OG0014848	AL8G31000	Np003G1597000
OG0014849	AL8G30280	Np003G1610800
OG0014850	AL5G29430	Np001G0506100
OG0014851	AL5G29170	Np001G0503800
OG0014852	AL5G29070	Np001G0502800
OG0014853	AL5G28870	Np001G0501000
OG0014854	AL5G28500	Np001G0498200
OG0014855	AL5G28490	Np001G0497800
OG0014856	AL5G28320	Np001G0494700
OG0014857	AL1G64640	Np003G1867000
OG0014858	AL6G50510	Np003G1865000
OG0014859	AL6G17780	Np003G1334200
OG0014860	AL6G17700	Np003G1333500
OG0014861	AL4G36490	Np006G3341600
OG0014862	AL6G17360	Np005G2997300, Np003G1329300, Np002G1084400
OG0014863	AL6G17190	Np003G1327500
OG0014864	AL6G17030	Np003G1326100
OG0014865	AL6G16970	Np003G1325700
OG0014866	AL6G16900	Np003G1324900
OG0014867	AL6G16860	Np003G1324400
OG0014868	AL6G16630	Np003G1321200
OG0014869	AL6G16400	Np003G1317500
OG0014870	AL2G19260	Np002G0983200
OG0014871	AL6G16040	Np003G1313800
OG0014872	AL6G16030	Np003G1313700
OG0014873	AL7G29110	Np005G2827300
OG0014874	AL6G15900	Np003G1312100
OG0014875	AL6G15890	Np003G1312000
OG0014876	AL6G15880	Np003G1311900
OG0014877	AL6G15850	Np003G1311700
OG0014879	AL6G15710	Np003G1308100
OG0014880	AL6G15680	Np003G1307900
OG0014881	AL6G15650	Np003G1307600
OG0014882	AL6G15600	Np003G1307100
OG0014883	AL6G15570	Np003G1306900
OG0014884	AL6G15260	Np003G1303900
OG0014885	AL6G15070	Np003G1300700
OG0014886	AL6G15060	Np003G1300600
OG0014887	AL6G15000	Np003G1299700
OG0014888	AL469U10010, AL6G14910	Np003G1298900
OG0014889	AL6G14620	Np003G1296300
OG0014890	AL6G14580	Np003G1295600
OG0014891	AL6G14410	Np003G1293700
OG0014892	AL6G14210	Np003G1292100
OG0014893	AL5G11430, AL5G11420	Np001G0260200
OG0014894	AL6G14160	Np003G1291700
OG0014895	AL6G14040	Np003G1290200
OG0014896	AL6G14000	Np003G1289700
OG0014897	AL6G13920	Np003G1288200
OG0014898	AL6G13910	Np003G1288100
OG0014899	AL6G13840	Np003G1287300
OG0014900	AL6G13760	Np003G1286300
OG0014902	AL6G13560	Np003G1284600
OG0014903	AL6G13500	Np003G1284300
OG0014904	AL6G13430	Np003G1283600
OG0014905	AL7G44590	Np005G3105100
OG0014906	AL6G13210	Np003G1281500
OG0014907	AL6G13170	Np003G1281000
OG0014908	AL6G13160	Np003G1280900
OG0014909	AL6G13130	Np003G1280500
OG0014910	AL6G12830	Np003G1276900
OG0014911	AL6G12680	Np003G1275600
OG0014912	AL6G12590	Np003G1274700
OG0014913	AL6G12420	Np003G1272700
OG0014914	AL6G12100	Np003G1270400
OG0014915	AL6G12090	Np003G1270300
OG0014916	AL6G12040	Np003G1269900
OG0014917	AL6G11940	Np003G1268900
OG0014918	AL6G11630	Np003G1265900
OG0014919	AL6G11510	Np003G1264500
OG0014920	AL6G11420	Np003G1264000
OG0014921	AL6G11410	Np003G1263800
OG0014922	AL6G11280	Np003G1261900
OG0014923	AL6G11260	Np003G1261700
OG0014924	AL6G11200	Np003G1261100
OG0014926	AL6G11100	Np003G1258600
OG0014927	AL6G11020	Np003G1258200
OG0014929	AL6G10780	Np003G1255600
OG0014930	AL6G10750	Np003G1255400
OG0014931	AL6G10720	Np003G1255100
OG0014932	nbis-gene-1433	Np003G1254600
OG0014933	AL6G10620	Np003G1254400
OG0014934	nbis-gene-1428	Np003G1254000
OG0014935	AL6G10540	Np003G1253900
OG0014937	AL6G10450	Np003G1253000
OG0014938	AL6G10390	Np003G1252500
OG0014939	AL6G10140	Np003G1250200
OG0014940	AL6G10120	Np003G1249800
OG0014941	AL6G10110	Np003G1249700
OG0014942	AL6G10080	Np003G1249500
OG0014943	AL3G19520	Np001G0604800
OG0014944	AL6G10050	Np003G1248900
OG0014945	AL7G48920	Np005G3183000
OG0014947	AL7G48110	Np005G3192800
OG0014948	AL7G47770	Np005G3197100, Np005G3196900
OG0014950	AL2G41590	Np002G0703200
OG0014951	AL2G41660	Np002G0702800
OG0014952	AL2G41740	Np002G0701600
OG0014953	AL2G41750	Np002G0701400
OG0014954	AL2G41760	Np002G0701300
OG0014955	AL2G41810	Np002G0700900
OG0014956	AL2G41510	Np002G0704500
OG0014957	AL2G41430	Np002G0705100
OG0014958	AL2G41340	Np002G0706000
OG0014959	AL2G41210	Np002G0707400
OG0014960	AL2G41160	Np002G0707700
OG0014961	AL2G41100	Np002G0708200
OG0014962	AL2G40790	Np002G0711600
OG0014963	AL2G40530	Np002G0714500
OG0014964	AL2G40470	Np002G0715700
OG0014965	AL6G39450	Np001G0149100
OG0014966	AL2G40200	Np002G0720400
OG0014967	AL2G40080	Np002G0721300
OG0014968	AL2G40050	Np002G0721600
OG0014969	AL1G40490	Np004G2098500
OG0014970	AL2G39620	Np002G0725300
OG0014971	AL2G39610	Np002G0725400
OG0014972	AL2G39540	Np002G0726200
OG0014973	AL4G18280	Np006G3630300
OG0014974	AL2G39430	Np002G0727700
OG0014975	AL2G39370	Np002G0728100
OG0014976	AL2G39340	Np002G0728400
OG0014977	AL2G39330	Np002G0728500
OG0014978	AL2G39210	Np002G0729800
OG0014979	AL2G39160	Np002G0730200
OG0014980	AL2G39010	Np002G0732300
OG0014981	AL2G38280	Np002G0739700
OG0014982	nbis-gene-613	Np002G0742100
OG0014983	AL2G38170	Np002G0742600
OG0014984	AL2G37960	Np002G0745100
OG0014985	AL2G37890	Np002G0745900
OG0014986	AL2G37870	Np002G0746000
OG0014987	AL2G37790	Np002G0747600
OG0014988	AL2G37700	Np002G0749100
OG0014989	AL2G37650	Np002G0749600
OG0014990	AL7G44610	Np005G3105400
OG0014991	AL2G37450	Np002G0751800
OG0014992	AL2G37400	Np002G0752200
OG0014993	AL2G37340	Np002G0752900
OG0014994	AL2G36860	Np002G0759700
OG0014995	AL2G36800	Np002G0760600
OG0014996	AL2G36760	Np002G0761000
OG0014997	AL2G36700	Np002G0762100, Np002G0762700
OG0014998	AL2G36650	Np002G0763700
OG0014999	AL2G36610	Np002G0764000
OG0015000	AL2G36590	Np002G0764200
OG0015001	AL2G36500	Np002G0764900
OG0015002	AL2G36490	Np002G0765000
OG0015003	AL2G36450	Np002G0765500
OG0015004	AL6G51490	Np003G1875100
OG0015005	AL2G36320	Np002G0767700
OG0015006	AL2G36210	Np002G0768900
OG0015007	AL2G36160	Np002G0769500
OG0015008	AL2G36150	Np002G0769600
OG0015009	AL2G36060	Np002G0770700
OG0015010	AL2G35860	Np002G0772700
OG0015012	AL2G35650	Np002G0776800
OG0015013	AL2G35620	Np002G0777000
OG0015014	AL2G35540	Np002G0778200
OG0015016	AL2G35410	Np002G0779600
OG0015017	AL2G35390	Np002G0779800
OG0015018	AL2G35350	Np002G0780200
OG0015019	AL2G35300	Np002G0780800
OG0015020	nbis-gene-603	Np002G0781900
OG0015021	AL2G35100	Np002G0782600
OG0015023	AL2G34980	Np002G0784700
OG0015024	AL3G50180	Np007G3760500
OG0015025	AL3G50520	Np007G3757600
OG0015026	AL3G50640	Np007G3756100
OG0015027	AL3G50850	Np007G3753500
OG0015028	AL3G50960	Np007G3751800
OG0015029	nbis-gene-1336	Np001G0509400
OG0015030	AL5G39200	Np002G1035900
OG0015031	AL5G29660	Np001G0508000
OG0015032	AL5G29680	Np001G0508200
OG0015033	AL5G26720	Np001G0472100
OG0015034	AL5G26660	Np001G0471500
OG0015035	AL5G26650	Np001G0471400
OG0015036	AL5G26730	Np001G0472200
OG0015037	AL5G26900	Np001G0474600
OG0015038	AL1G64530	Np004G1901300
OG0015039	AL1G64250	Np004G1903900
OG0015040	AL1G64050	Np004G1905200
OG0015041	AL1G64020	Np004G1905500
OG0015042	AL1G63950	Np004G1906400
OG0015043	AL1G63870	Np004G1907100
OG0015044	AL1G63640	Np004G1908700
OG0015045	AL1G63420	Np004G1911800
OG0015046	AL1G63360	Np004G1912400
OG0015047	AL1G63220	Np004G1914400
OG0015048	AL1G63150	Np004G1915000
OG0015049	AL1G63110	Np004G1915700
OG0015050	AL1G62950	Np004G1916900
OG0015051	AL1G62410	Np004G1925100
OG0015052	AL1G62340	Np004G1926000
OG0015053	AL1G62180	Np004G1928000
OG0015054	AL1G61820	Np004G1931800
OG0015055	AL1G61690	Np004G1932600
OG0015056	AL1G61530	Np004G1934500
OG0015057	AL1G61480	Np004G1935000
OG0015058	AL1G61460	Np004G1935300
OG0015059	AL4G32390	Np006G3393700
OG0015060	AL4G32420	Np006G3393400
OG0015061	nbis-gene-1085	Np006G3392800
OG0015062	AL4G32530	Np006G3392200
OG0015064	AL4G32960	Np006G3384800
OG0015065	AL4G33040	Np006G3383000
OG0015066	AL5G24380	Np001G0454600
OG0015067	AL5G23960	Np001G0450600
OG0015068	AL5G23900	Np001G0450000
OG0015069	AL8G27640	Np003G1648300
OG0015070	AL8G27790	Np003G1644600
OG0015072	AL4G13300	Np003G1746900
OG0015073	AL6G41220	Np005G2960700
OG0015074	AL6G41780	Np003G1753200
OG0015075	AL6G41350	Np003G1752800
OG0015076	AL8G23940	Np003G1742800
OG0015077	AL8G23510	Np003G1750100
OG0015078	AL7G43830	Np005G3095800
OG0015079	AL7G44140	Np005G3099300
OG0015080	AL7G44190	Np005G3099700
OG0015081	AL7G44510	Np005G3102500
OG0015082	AL9U12150	Np005G3074200
OG0015083	AL2G23760, AL9U11680	Np005G3075600
OG0015084	AL9U11370	Np005G3078700
OG0015085	AL6G41800	Np003G1753400
OG0015086	AL9U10630	Np005G3085200
OG0015087	AL9U10480	Np005G3086600
OG0015088	AL7G43000	Np005G3072500
OG0015089	AL7G42860	Np005G3070900
OG0015090	AL7G42820	Np005G3070800
OG0015091	AL7G42480	Np005G3066100
OG0015092	AL7G42440	Np005G3064100
OG0015093	AL7G41950	Np005G3057200
OG0015094	AL7G41680	Np005G3052700
OG0015095	AL7G41670	Np005G3052600
OG0015096	AL7G41660	Np005G3052000
OG0015097	AL7G40800	Np005G3037100
OG0015098	AL7G40630	Np005G3035900
OG0015099	AL7G40590	Np005G3035400
OG0015100	AL7G40560	Np005G3035200
OG0015101	AL7G40130	Np005G3030300
OG0015102	AL7G40100	Np005G3029300
OG0015103	AL3G35650	Np005G3028200
OG0015104	AL7G40000	Np005G3028000
OG0015105	AL5G11170	Np001G0262700
OG0015106	AL3G45920	Np007G3795000
OG0015107	AL7G39580	Np005G3021300
OG0015108	AL7G39520	Np005G3021000
OG0015109	AL7G39510	Np005G3020600
OG0015110	AL7G39480	Np005G3020200
OG0015111	AL7G39460	Np005G3019200
OG0015112	AL2G32440	Np002G0819700
OG0015113	AL2G32450	Np002G0819600
OG0015114	AL2G32730	Np002G0816700
OG0015115	AL2G32740	Np002G0816600
OG0015116	AL2G32830	Np002G0815700
OG0015117	AL2G32840	Np002G0815600
OG0015118	AL2G32880	Np002G0814700
OG0015119	AL2G32890	Np002G0814600
OG0015121	AL2G33080	Np002G0812800
OG0015122	AL8G21770	Np001G0172500
OG0015123	AL2G33110	Np002G0812400
OG0015124	AL2G33400	Np002G0808600
OG0015125	AL2G33440	Np002G0808200
OG0015126	AL2G33520	Np002G0803600, Np002G0804000
OG0015127	AL7G24850	Np005G2772500
OG0015128	AL2G33560	Np002G0803100
OG0015129	AL2G33670	Np002G0801900
OG0015130	AL2G33790	Np002G0800500, Np002G0807200
OG0015131	AL2G33820	Np002G0799900
OG0015132	AL2G33880	Np002G0798400
OG0015133	AL4G17070	Np006G3636900
OG0015134	AL4G15790	Np006G3648500
OG0015135	AL2G34130	Np002G0794800
OG0015136	AL2G34180	Np002G0793800
OG0015138	AL2G34260	Np002G0793000
OG0015139	AL2G34470	Np002G0805600, Np002G0790800, Np002G0791000
OG0015140	AL5G10970	Np001G0264600
OG0015141	AL2G34520	Np002G0805800, Np002G0790600
OG0015143	AL2G34570	Np002G0789900
OG0015144	AL2G34630	Np002G0789200
OG0015145	AL2G34640	Np002G0788900
OG0015146	AL2G34660	Np002G0788700
OG0015147	AL2G27550	Np002G0888300
OG0015148	AL2G27560	Np002G0888200
OG0015149	AL2G27630	Np002G0887000
OG0015150	AL2G27640	Np002G0885000, Np002G0885300
OG0015151	AL2G27720	Np002G0883600
OG0015152	AL2G27780	Np002G0883000
OG0015153	AL2G27880	Np002G0881400
OG0015154	AL2G27960	Np002G0877800
OG0015155	AL2G27970	Np002G0877700
OG0015157	AL2G28270	Np002G0875200
OG0015158	AL2G28290	Np002G0874200
OG0015159	AL7G24110	Np005G2764100
OG0015160	AL7G23950	Np005G2761800
OG0015161	AL7G23940	Np005G2761700
OG0015162	AL7G23890	Np005G2761300
OG0015163	AL7G23840	Np005G2760700
OG0015164	AL7G23760	Np005G2759700
OG0015165	AL7G23490	Np005G2757300
OG0015166	AL7G23480	Np005G2757200
OG0015167	AL7G23360	Np005G2755500
OG0015168	AL7G23320	Np004G2001600
OG0015169	AL7G23290	Np005G2754600
OG0015170	AL7G23240	Np005G2753600
OG0015171	AL8G27830	Np003G1644200
OG0015172	AL2G11550	Np002G1228700
OG0015173	AL2G11320	Np002G1232300
OG0015174	AL2G11180	Np002G1234000
OG0015175	nbis-gene-1935	Np005G3161800
OG0015176	AL7G49970	Np005G3165300
OG0015177	AL7G49670	Np005G3172800
OG0015178	AL7G49630	Np005G3173200
OG0015179	AL7G49610	Np005G3173400
OG0015180	AL5G21020	Np001G0431200
OG0015181	AL5G21370	Np001G0434700
OG0015182	AL5G19980	Np001G0185400
OG0015183	AL5G18100	Np001G0198400
OG0015184	nbis-gene-1244	Np001G0196200
OG0015185	AL5G17490	Np001G0202100
OG0015186	AL5G17220	Np001G0204300
OG0015187	AL5G17010	Np001G0206100
OG0015188	AL5G16850	Np001G0208100
OG0015189	AL5G16780	Np001G0208300
OG0015190	AL5G16690	Np001G0209000
OG0015191	AL5G16450	Np001G0210700
OG0015192	AL5G16290	Np001G0213300
OG0015193	AL5G16250	Np001G0213700
OG0015194	AL5G16240	Np001G0213800
OG0015196	AL5G16160	Np001G0215900, Np001G0214700
OG0015197	AL5G15980	Np001G0217300
OG0015198	AL5G15880	Np001G0218800
OG0015199	AL5G15610	Np001G0220500
OG0015200	AL5G15580	Np001G0222100
OG0015201	AL5G15570	Np001G0222200
OG0015202	AL5G15370	Np001G0224000
OG0015203	AL5G15260	Np001G0225200
OG0015204	AL5G14870	Np001G0229400
OG0015205	AL5G14780	Np001G0230200
OG0015206	AL5G14730	Np001G0230400
OG0015207	AL5G14720	Np001G0230500
OG0015208	AL1G30820	Np004G2374900
OG0015209	AL5G14350	Np001G0234600
OG0015210	AL5G14300	Np001G0235000
OG0015211	AL5G14220	Np001G0235700
OG0015212	AL2G29180	Np002G0860900
OG0015213	AL22U10120	Np002G0862000
OG0015214	AL2G28640	Np002G0869400
OG0015215	AL2G28630	Np002G0869500
OG0015216	AL2G28590	Np002G0870100
OG0015217	AL7G40860	Np005G3038300
OG0015218	AL2G28490	Np002G0871200
OG0015219	AL8G12570	Np001G0363700
OG0015220	AL8G12590	Np001G0363600
OG0015221	AL8G12780	Np001G0367000
OG0015222	AL8G12850	Np001G0367800
OG0015223	AL8G13070	Np001G0370100
OG0015224	AL8G13510	Np001G0375700
OG0015225	AL8G13520	Np001G0376900
OG0015226	AL8G13530	Np001G0377000
