Orthogroup	Camelina_sativa	Conringia_planisiliqua
OG0017860	XP_010498159.1, XP_010459396.1	CP7_g45966_DN3_SP0_c.t1
OG0017861	XP_010498169.1, XP_019095071.1	CP7_g45957_DN3_SP8_c.t1
OG0017862	XP_010477008.1	CP7_g45923_DN3_SP1_c.t1
OG0017863	XP_010477013.1, XP_010459449.1	CP7_g45921_DN3_SP4_c.t1
OG0017864	XP_010498242.1, XP_010459468.1	CP7_g45906_DN3_SP5_c.t1
OG0017865	XP_010498251.1, XP_019098708.1	CP7_g45900_DN3_SP7_c.t1
OG0017866	XP_010477038.1, XP_019099074.1, XP_010459484.1	CP7_g45896_DN3_SP0_c.t1
OG0017867	XP_010477036.1, XP_019090921.1	CP7_g45899_DN3_SP7_c.t1
OG0017868	XP_010477065.1, XP_010498278.1	CP7_g45884_DN3_SP3_c.t1
OG0017869	XP_010459559.1	CP7_g45850_DN3_SP1_c.t1
OG0017870	XP_010459568.1, XP_010498322.1	CP7_g45843_DN3_SP5_c.t1
OG0017872	XP_010459650.1, XP_010498395.1, XP_019094420.1	CP7_g45785_DN3_SP3_c.t1
OG0017873	XP_010440754.1, XP_010450408.1	CP5_g2127_DN3_SP0_c.t1
OG0017875	XP_019094427.1, XP_019091651.1, XP_019099123.1	CP7_g45675_DN3_SP5_c.t1
OG0017876	XP_010496340.1, XP_010459861.1, XP_010501544.1	CP7_g45630_DN3_SP0_c.t1
OG0017877	XP_010498624.1, XP_010477409.1	CP7_g45611_DN3_SP0_c.t1
OG0017878	XP_019099135.1, XP_010459892.1	CP7_g45607_DN3_SP5_c.t1
OG0017879	XP_010480584.1	CP7_g45605_DN2_SP0_c.t1
OG0017880	XP_010498638.1, XP_010459901.1	CP7_g45597_DN3_SP8_c.t1
OG0017882	XP_019097153.1, XP_010477470.1	CP7_g45572_DN3_SP3_c.t1
OG0017883	XP_010477506.1, XP_010498719.1, XP_010460002.1	CP7_g45540_DN2_SP0_c.t1
OG0017884	XP_010477518.1, XP_010460015.1, XP_010498737.1	CP7_g45525_DN3_SP0_c.t1
OG0017885	XP_010498741.1, XP_010477521.1, XP_010460018.1	CP7_g45522_DN3_SP2_c.t1
OG0017886	XP_010498756.1, XP_010460034.1	CP7_g45510_DN3_SP0_c.t1
OG0017887	XP_019098616.1, XP_010478708.1, XP_010461083.1	CP7_g45512_DN3_SP0_c.t1
OG0017888	XP_010477542.1, XP_010462849.1, XP_010460042.1, XP_010498759.1, XP_019095441.1	CP7_g45507_DN3_SP1_c.t1
OG0017889	XP_010460053.1, XP_010498774.1, XP_010477558.1	CP7_g45499_DN3_SP8_c.t1
OG0017890	XP_010415888.1, XP_010471187.1	CP9_g28793_DN3_SP8_c.t1
OG0017891	XP_010415873.1, XP_010427996.1	CP9_g28783_DN3_SP8_c.t1
OG0017892	XP_010471146.1, XP_010415839.1	CP9_g28760_DN3_SP1_c.t1
OG0017893	XP_010427949.1	CP9_g28748_DN3_SP8_c.t1
OG0017895	XP_010471102.1, XP_010427908.1	CP9_g28723_DN3_SP0_c.t1
OG0017896	XP_010460086.1, XP_010477594.1, XP_010498812.1	CP7_g45475_DN3_SP6_c.t1
OG0017897	XP_010415771.1, XP_010427875.1	CP9_g28704_DN3_SP8_c.t1
OG0017899	XP_010471061.1, XP_010427844.1, XP_010415747.1	CP9_g28684_DN3_SP1_c.t1
OG0017900	XP_010471063.1, XP_010415749.1, XP_010427842.1	CP9_g28683_DN3_SP7_c.t1
OG0017901	XP_010471059.1, XP_010427841.1	CP9_g28682_DN3_SP7_c.t1
OG0017902	XP_010415730.1, XP_010471045.1, XP_010427828.1	CP9_g28662_DN3_SP4_c.t1
OG0017903	XP_010461082.1, XP_010478710.1	CP7_g44609_DN3_SP8_c.t1
OG0017904	XP_010478733.1, XP_010461123.1	CP7_g44590_DN3_SP0_c.t1
OG0017905	XP_010499853.1, XP_019091261.1, XP_019094280.1	CP7_g44585_DN3_SP0_c.t1
OG0017906	XP_010461144.1, XP_010499866.1	CP7_g44569_DN3_SP7_c.t1
OG0017907	XP_010436109.1, XP_010441323.1, XP_010447690.1	CP19_g17866_DN3_SP1_c.t1
OG0017909	XP_010430296.1, XP_010473460.1	CP2_g49037_DN3_SP0_c.t1
OG0017910	XP_010430290.1, XP_010418230.1	CP2_g49042_DN3_SP0_c.t1
OG0017911	XP_010430282.1, XP_010473452.1, XP_010418221.1	CP2_g49046_DN3_SP8_c.t1
OG0017912	XP_010430272.1, XP_010473446.1	CP2_g49052_DN3_SP5_c.t1
OG0017913	XP_010430263.1, XP_010418205.1, XP_019093417.1	CP2_g49057_DN2_SP0_c.t1
OG0017914	XP_010430264.1, XP_010418206.1, XP_010473435.1	CP2_g49058_DN3_SP2_c.t1
OG0017915	XP_010418185.1, XP_010430247.1	CP2_g49068_DN3_SP8_c.t1
OG0017916	XP_010430219.2, XP_010418170.1, XP_019093028.1	CP2_g49082_DN3_SP6_c.t1
OG0017918	XP_010473308.1, XP_010430096.1, XP_010418056.1	CP2_g49184_DN3_SP2_c.t1
OG0017919	XP_010418048.1, XP_010430088.1, XP_010473299.1	CP2_g49191_DN3_SP5_c.t1
OG0017920	XP_010473296.1, XP_010430086.1	CP2_g49199_DN2_SP3_c.t1
OG0017922	XP_019083617.1, XP_010510946.1	CP2_g49268_DN3_SP0_c.t1
OG0017923	XP_010510949.1, XP_010417978.1	CP2_g49276_DN3_SP8_c.t1
OG0017924	XP_019093637.1, XP_010511451.1	CP9_g27875_DN3_SP2_c.t1
OG0017925	XP_010470225.1, XP_010414707.1, XP_019101051.1	CP2_g49390_DN3_SP0_c.t1
OG0017926	XP_010511069.1, XP_010470253.1	CP2_g49416_DN3_SP8_c.t1
OG0017927	XP_010511090.1, XP_010414769.1	CP2_g49510_DN3_SP8_c.t1
OG0017928	XP_010415020.1, XP_010480280.1, XP_010511314.1	CP2_g49774_DN3_SP6_c.t1
OG0017929	XP_019083191.1, XP_010511450.1	CP9_g27812_DN3_SP4_c.t1
OG0017930	XP_010480256.1, XP_010414991.1, XP_010511288.1	CP2_g49881_DN3_SP0_c.t1
OG0017931	XP_010511276.1, XP_010480242.1	CP2_g49919_DN3_SP2_c.t1
OG0017932	XP_010473670.1, XP_010430535.1, XP_010418469.1	CP13_g19105_DN3_SP0_c.t1
OG0017934	XP_010517614.1, XP_010496775.1	CP15_g34747_DN3_SP0_c.t1
OG0017935	XP_010430619.1, XP_010496631.1, XP_010473735.1	CP13_g19044_DN1_SP0_c.t1
OG0017936	XP_010441566.1, XP_010481435.1	CP13_g19842_DN3_SP0_c.t1
OG0017937	XP_010481434.1, XP_010494840.1, XP_010441565.1	CP13_g19841_DN3_SP4_c.t1
OG0017938	XP_010481422.1, XP_010441554.1, XP_010494853.1	CP13_g19831_DN3_SP0_c.t1
OG0017939	XP_010481395.1, XP_019087551.1, XP_019097173.1	CP13_g19810_DN2_SP0_c.t1
OG0017940	XP_010441433.1, XP_019095452.1	CP13_g19731_DN3_SP0_c.t1
OG0017941	XP_010499219.1, XP_010478078.1	CP12_g29850_DN3_SP0_c.t1
OG0017942	XP_010494483.1, XP_010441875.1	CP13_g20149_DN3_SP3_c.t1
OG0017943	XP_010441903.1, XP_010481753.1, XP_010494438.1	CP13_g20172_DN2_SP3_c.t1
OG0017944	XP_010431466.1, XP_010422426.1	CP11_g31920_DN3_SP8_c.t1
OG0017945	XP_019084666.1	CP11_g31909_DN3_SP1_c.t1
OG0017946	XP_010433108.1, XP_010438312.1	CP5_g1069_DN3_SP8_c.t1
OG0017947	XP_010438300.1, XP_010447853.1, XP_010433096.1	CP5_g1056_DN3_SP0_c.t1
OG0017948	XP_010447807.1, XP_010438259.1, XP_010433063.2	CP5_g1027_DN3_SP8_c.t1
OG0017949	XP_010447806.1, XP_010433061.1, XP_010438258.1	CP5_g1026_DN3_SP3_c.t1
OG0017950	XP_010440187.1, XP_010449819.1, XP_010434859.1	CP6_g7224_DN3_SP4_c.t1
OG0017951	XP_010434852.1, XP_010449815.1, XP_010440183.1	CP6_g7220_DN3_SP1_c.t1
OG0017952	XP_010478987.1, XP_010501843.1	CP1_g39887_DN2_SP0_c.t1
OG0017953	XP_010500327.1, XP_010461619.1	CP1_g38323_DN3_SP4_c.t1
OG0017954	XP_010479253.1, XP_010461649.1	CP1_g38295_DN3_SP8_c.t1
OG0017955	XP_010479274.1, XP_010500379.1, XP_010461669.1	CP1_g38279_DN3_SP3_c.t1
OG0017956	XP_010461662.1, XP_010479269.1, XP_010500371.1	CP1_g38283_DN3_SP6_c.t1
OG0017957	XP_010461694.1, XP_010479291.1	CP1_g38254_DN3_SP8_c.t1
OG0017958	XP_010500429.1, XP_010461734.1	CP1_g38224_DN3_SP7_c.t1
OG0017960	XP_010471598.1, XP_010428499.1, XP_010416358.1	CP9_g29136_DN3_SP6_c.t1
OG0017961	XP_010436181.2, XP_010436911.1, XP_019089541.1	CP5_g6_DN3_SP8_c.t1
OG0017962	XP_010446333.1, XP_010431756.1	CP5_g10_DN3_SP0_c.t1
OG0017963	XP_010431767.1, XP_019088059.1	CP5_g18_DN3_SP8_c.t1
OG0017964	XP_010446358.1, XP_010431789.1	CP5_g35_DN3_SP7_c.t1
OG0017965	XP_010436950.1, XP_010446364.1, XP_010431793.1	CP5_g37_DN3_SP1_c.t1
OG0017966	XP_010431815.1, XP_010446386.1	CP5_g51_DN3_SP0_c.t1
OG0017968	XP_010446390.1, XP_010431818.1	CP5_g53_DN3_SP8_c.t1
OG0017969	XP_010436978.1, XP_010446397.1, XP_010431832.1	CP5_g60_DN3_SP7_c.t1
OG0017971	XP_010437026.1, XP_010446445.1	CP5_g99_DN3_SP2_c.t1
OG0017972	XP_010446501.1, XP_010437074.1, XP_019086947.1	CP5_g134_DN3_SP5_c.t1
OG0017973	XP_010425954.1, XP_010514868.1	CP3_g14891_DN3_SP8_c.t1
OG0017974	XP_019086979.1	CP5_g141_DN3_SP4_c.t1
OG0017975	XP_010446527.1, XP_010431947.1, XP_010437096.1	CP5_g151_DN3_SP8_c.t1
OG0017976	XP_010437125.1	CP5_g187_DN3_SP3_c.t1
OG0017977	XP_010446580.1, XP_010437128.1	CP5_g189_DN3_SP8_c.t1
OG0017978	XP_010417425.1, XP_010472665.1, XP_010429659.1	CP18_g12100_DN3_SP6_c.t1
OG0017979	XP_010446600.1, XP_010437160.2, XP_010432006.1	CP5_g212_DN2_SP0_c.t1
OG0017981	XP_010437249.1, XP_010432079.1, XP_010446687.1	CP5_g290_DN3_SP5_c.t1
OG0017982	XP_010446692.1, XP_010437253.1, XP_010432083.1	CP5_g294_DN3_SP2_c.t1
OG0017984	XP_010444943.1, XP_010451029.1, XP_019086373.1, XP_019086189.1	CP5_g339_DN3_SP0_c.t1
OG0017985	XP_010446812.1, XP_010437363.1, XP_010432188.1	CP5_g386_DN2_SP0_c.t1
OG0017986	XP_010432264.1, XP_010446909.1	CP5_g454_DN3_SP3_c.t1
OG0017987	XP_010446967.1, XP_010446968.1, XP_010437513.1, XP_010432318.1	CP5_g494_DN3_SP0_c.t1
OG0017988	XP_010432378.1, XP_010437568.1	CP5_g533_DN3_SP0_c.t1
OG0017989	XP_010437624.1, XP_010432423.1, XP_010447094.1	CP5_g570_DN3_SP1_c.t1
OG0017990	XP_010447120.1, XP_010437654.1, XP_010432448.1	CP5_g589_DN3_SP4_c.t1
OG0017991	XP_010432718.1, XP_010447383.1	CP5_g761_DN3_SP8_c.t1
OG0017992	XP_010508085.1, XP_010506586.1, XP_010518248.1	CP4_g24129_DN3_SP0_c.t1
OG0017993	XP_010432667.1, XP_010447344.1, XP_010437855.1	CP5_g731_DN3_SP7_c.t1
OG0017994	XP_010432627.1, XP_010447299.1, XP_010437817.1	CP5_g709_DN3_SP7_c.t1
OG0017995	XP_010432549.1, XP_010437752.1, XP_010447225.1	CP5_g662_DN3_SP8_c.t1
OG0017997	XP_010437725.1, XP_010447202.1, XP_010432521.1	CP5_g638_DN2_SP0_c.t1
OG0018000	XP_010432807.1, XP_010447488.1	CP5_g815_DN3_SP8_c.t1
OG0018001	XP_010437992.1, XP_010432816.1	CP5_g3138_DN1_SP0_c.t1, CP5_g823_DN3_SP8_c.t1
OG0018002	XP_010447521.1, XP_010432843.1	CP5_g840_DN3_SP8_c.t1
OG0018003	XP_010432855.1, XP_010447501.1	CP5_g851_DN2_SP0_c.t1
OG0018004	XP_010448019.1, XP_010445090.1, XP_010433254.1	CP5_g1186_DN3_SP0_c.t1
OG0018005	XP_010438051.1, XP_010432873.1	CP5_g864_DN3_SP8_c.t1
OG0018008	XP_010438105.1, XP_019086205.1, XP_010447645.1	CP5_g907_DN3_SP8_c.t1
OG0018011	XP_010466791.1, XP_010513260.1, XP_010488502.1	CP12_g30779_DN2_SP0_c.t1
OG0018012	XP_010416025.1, XP_010428159.1	CP9_g28906_DN3_SP8_c.t1
OG0018013	XP_010471283.1, XP_010416011.1	CP9_g28896_DN3_SP6_c.t1
OG0018014	XP_010428137.1, XP_010416000.1, XP_010471276.1	CP9_g28890_DN3_SP4_c.t1
OG0018015	XP_010460175.1, XP_010477724.1, XP_010498924.1	CP7_g45388_DN3_SP8_c.t1
OG0018016	XP_010460186.1, XP_010477737.1, XP_010498934.1	CP7_g45379_DN3_SP0_c.t1
OG0018017	XP_010460277.1, XP_019098715.1, XP_010497320.1, XP_010477831.1	CP7_g45304_DN3_SP3_c.t1
OG0018018	XP_010499075.1, XP_010460341.1, XP_010477888.1	CP7_g45261_DN3_SP5_c.t1
OG0018019	XP_010448372.1, XP_010438833.1	CP19_g18064_DN3_SP0_c.t1
OG0018020	XP_010474473.1, XP_010429664.1	CP18_g12049_DN3_SP8_c.t1
OG0018021	XP_010429555.1, XP_010472557.1	CP16_g55436_DN3_SP6_c.t1
OG0018022	XP_010429147.1, XP_010456086.1, XP_010422642.1	CP11_g32111_DN3_SP2_c.t1
OG0018023	XP_010428170.1, XP_010456163.1	CP8_g54550_DN3_SP4_c.t1
OG0018024	XP_010422740.1, XP_010456180.1, XP_010428069.1	CP8_g54556_DN2_SP0_c.t1
OG0018026	XP_010456217.1, XP_010422776.1	CP8_g54589_DN2_SP0_c.t1
OG0018027	XP_010419571.1, XP_010426921.1	CP8_g54647_DN3_SP6_c.t1
OG0018029	XP_010472092.1, XP_010416855.1, XP_010429008.1	CP16_g54739_DN3_SP1_c.t1
OG0018030	XP_010460345.1, XP_010477898.1	CP7_g45238_DN3_SP8_c.t1
OG0018031	XP_010500213.1	CP1_g39693_DN3_SP8_c.t1
OG0018033	XP_010433405.1, XP_010448176.1	CP5_g1299_DN3_SP8_c.t1
OG0018035	XP_010438627.1, XP_010448149.1	CP5_g1279_DN3_SP6_c.t1
OG0018036	XP_010433359.1, XP_010448125.1	CP5_g1259_DN3_SP8_c.t1
OG0018037	XP_010448124.1, XP_010433355.1	CP5_g1256_DN3_SP0_c.t1
OG0018038	XP_010448103.1, XP_010433334.1, XP_010438580.1	CP5_g1245_DN3_SP0_c.t1
OG0018039	XP_010448071.1, XP_010438541.1	CP5_g1214_DN3_SP0_c.t1
OG0018043	XP_010481878.1, XP_010457340.1, XP_010474955.1	CP1_g36736_DN3_SP0_c.t1
OG0018044	XP_010475639.1, XP_010458075.1, XP_010488833.1	CP1_g37121_DN3_SP0_c.t1
OG0018045	XP_010490447.1, XP_019091580.1	CP12_g31271_DN2_SP0_c.t1
OG0018046	XP_010475951.1, XP_010491810.1, XP_010458432.1	CP1_g37370_DN3_SP0_c.t1
OG0018047	XP_010476229.1, XP_010458686.1, XP_010494372.1	CP1_g37561_DN3_SP8_c.t1
OG0018048	XP_019091427.1, XP_019094400.1	CP17_g4996_DN2_SP0_c.t1, CP17_g4995_DN2_SP0_c.t1
OG0018050	XP_010477068.1, XP_010459511.1, XP_010498280.1	CP7_g45882_DN1_SP0_c.t1
OG0018051	XP_010460087.1, XP_010498814.1, XP_010477595.1	CP7_g45474_DN3_SP8_c.t1
OG0018052	XP_010477774.1, XP_010460226.1, XP_010498971.1	CP7_g45351_DN3_SP0_c.t1
OG0018053	XP_010498999.1, XP_019095348.1, XP_010460267.1	CP7_g45312_DN3_SP0_c.t1
OG0018054	XP_010499030.1, XP_010477848.1, XP_010460302.1	CP7_g45287_DN2_SP0_c.t1
OG0018055	XP_019094637.1, XP_019091418.1, XP_019097311.1	CP7_g44876_DN1_SP0_c.t1
OG0018056	XP_010499805.1, XP_010478678.1, XP_010461081.1	CP7_g44634_DN3_SP2_c.t1
OG0018057	XP_019098303.1, XP_010461389.1, XP_010478990.1	CP1_g39920_DN3_SP0_c.t1, CP1_g40426_DN3_SP0_c.t1
OG0018058	XP_010479004.1, XP_019099384.1, XP_019091273.1	CP1_g40027_DN1_SP0_c.t1
OG0018059	XP_010461410.1, XP_010500112.1, XP_010479016.1	CP1_g40469_DN3_SP6_c.t1
OG0018061	XP_010500199.1, XP_010479086.1, XP_010461487.1	CP1_g38543_DN3_SP0_c.t1
OG0018067	XP_010414815.1, XP_010470385.1, XP_010511390.1	CP31_g46716_DN3_SP8_c.t1
OG0018068	XP_010511449.1, XP_010415094.1	CP9_g27809_DN3_SP8_c.t1
OG0018069	XP_010470464.1, XP_010415137.1, XP_010511515.1	CP9_g28110_DN3_SP2_c.t1
OG0018070	XP_010470511.1, XP_010511563.1, XP_010415179.1	CP9_g28177_DN3_SP0_c.t1
OG0018071	XP_010511770.1, XP_010415406.1, XP_010470741.1	CP9_g28384_DN2_SP0_c.t1
OG0018072	XP_010511812.1, XP_010470767.1, XP_010415443.1	CP9_g28398_DN2_SP0_c.t1
OG0018073	XP_019093667.1, XP_019093711.1, XP_019101068.1	CP9_g28465_DN2_SP0_c.t1
OG0018074	XP_010415578.1, XP_010470920.1, XP_010511961.1	CP9_g28529_DN3_SP0_c.t1
OG0018075	XP_010427923.1, XP_010415802.1, XP_010471113.1	CP9_g28733_DN3_SP0_c.t1
OG0018076	XP_010428061.2, XP_010471228.1, XP_010415933.1	CP9_g28827_DN3_SP0_c.t1
OG0018077	XP_010471484.1, XP_010416226.1, XP_010428354.1	CP9_g29034_DN2_SP0_c.t1
OG0018078	XP_010471501.2	CP9_g29050_DN3_SP1_c.t1
OG0018079	XP_010428424.1, XP_010471531.1	CP9_g29081_DN2_SP0_c.t1
OG0018080	XP_010416316.1, XP_010471551.1	CP9_g29098_DN3_SP0_c.t1
OG0018081	XP_010416532.1, XP_010428674.1, XP_010471772.1	CP9_g29266_DN3_SP0_c.t1
OG0018083	XP_010416796.1, XP_010428942.1, XP_010472028.1	CP9_g29463_DN3_SP1_c.t1
OG0018084	XP_019085907.1, XP_010417530.1, XP_019093859.1	CP9_g29552_DN2_SP0_c.t1
OG0018085	XP_010423205.2, XP_010452712.1	CP9_g29657_DN3_SP3_c.t1
OG0018086	XP_010485438.1, XP_010463596.1, XP_010440188.1	CP10_g42200_DN3_SP0_c.t1
OG0018088	XP_010453348.1, XP_010464383.1	CP10_g42761_DN3_SP0_c.t1
OG0018089	XP_019092206.1, XP_019096576.1, XP_019101598.1	CP10_g43253_DN2_SP0_c.t1
OG0018090	XP_010506292.1, XP_010465878.1, XP_010487717.1	CP12_g30139_DN2_SP0_c.t1
OG0018091	XP_010506925.1, XP_010487772.1, XP_010487773.1	CP12_g30183_DN3_SP2_c.t1
OG0018092	XP_010507301.1, XP_010466021.1, XP_010487816.1	CP12_g30230_DN3_SP0_c.t1
OG0018093	XP_010487825.1, XP_010466028.1	CP12_g30237_DN3_SP0_c.t1
OG0018094	XP_010512412.1, XP_010488392.1, XP_010466667.1	CP12_g30700_DN3_SP0_c.t1
OG0018095	XP_010488402.1	CP12_g30708_DN3_SP0_c.t1
OG0018096	XP_019083593.1, XP_010488635.1, XP_019092496.1	CP12_g30912_DN3_SP0_c.t1
OG0018097	XP_010467001.1, XP_019096670.1, XP_010514557.1	CP12_g31065_DN3_SP0_c.t1
OG0018098	XP_019097132.1, XP_010467188.1, XP_019088932.1	CP15_g35280_DN3_SP0_c.t1
OG0018099	XP_010467258.1, XP_010488914.1, XP_010517738.1	CP15_g34528_DN3_SP0_c.t1
OG0018100	XP_010496418.1, XP_010435685.1	CP19_g17908_DN2_SP0_c.t1
OG0018101	XP_010488935.1, XP_010467277.1, XP_010517936.1	CP17_g5085_DN3_SP8_c.t1
OG0018102	XP_010489213.1, XP_010516766.1, XP_010467364.1	CP10_g43954_DN3_SP5_c.t1
OG0018103	XP_010467478.1, XP_010489336.1, XP_010423189.2	CP10_g43833_DN3_SP0_c.t1
OG0018104	XP_010414388.1, XP_010467671.1	CP10_g43661_DN3_SP0_c.t1
OG0018105	XP_010467771.1, XP_010488999.2	CP12_g29823_DN3_SP7_c.t1
OG0018106	XP_019092487.1, XP_019096264.1	CP12_g29811_DN3_SP0_c.t1
OG0018107	XP_010472221.1, XP_010429153.1, XP_010419265.1	CP16_g54859_DN2_SP0_c.t1
OG0018108	XP_010417025.1, XP_010429195.1, XP_010472259.1	CP16_g54899_DN3_SP8_c.t1
OG0018109	XP_010472260.1, XP_010417026.1, XP_010429196.1	CP16_g54900_DN3_SP0_c.t1
OG0018110	XP_010472279.1, XP_010429217.1, XP_010417040.1	CP16_g54913_DN3_SP2_c.t1
OG0018112	XP_010417083.1, XP_010472330.1, XP_010429278.1	CP16_g54983_DN3_SP0_c.t1
OG0018113	XP_019083745.1, XP_019093779.1, XP_019085875.1	CP16_g54995_DN2_SP0_c.t1
OG0018114	XP_010429304.1, XP_010472348.1, XP_010417100.1	CP16_g55006_DN3_SP1_c.t1
OG0018115	XP_010429314.1, XP_010472358.1, XP_010417108.1	CP16_g55016_DN2_SP0_c.t1
OG0018116	XP_019085283.1, XP_010472364.1, XP_010417114.1	CP16_g55001_DN3_SP0_c.t1
OG0018117	XP_010429349.2, XP_010472390.1, XP_010417134.1	CP16_g55043_DN3_SP8_c.t1
OG0018118	XP_010472416.1, XP_010417159.1, XP_010429370.1	CP16_g55070_DN1_SP0_c.t1
OG0018119	XP_010429401.1, XP_010472432.1	CP3_g16430_DN1_SP0_c.t1
OG0018120	XP_010472497.1, XP_010417237.1, XP_010429472.1, XP_010429473.1	CP16_g55173_DN2_SP0_c.t1
OG0018121	XP_019093384.1, XP_010417263.1, XP_010429499.1	CP16_g55224_DN3_SP2_c.t1
OG0018122	XP_010417275.1, XP_010472515.1, XP_010429506.1	CP16_g55239_DN2_SP1_c.t1
OG0018123	XP_010429585.1, XP_010472587.1, XP_010417346.1	CP16_g55709_DN3_SP0_c.t1
OG0018124	XP_010413856.1, XP_010469465.1	CP4_g25400_DN3_SP2_c.t1
OG0018125	XP_010413781.1, XP_010469400.1, XP_010509797.1	CP4_g25336_DN3_SP4_c.t1
OG0018126	XP_010516998.1, XP_010505311.1	CP4_g25006_DN3_SP0_c.t1
OG0018128	XP_010506042.1, XP_010517745.1, XP_010508595.1	CP4_g24496_DN3_SP1_c.t1
OG0018129	XP_010518319.2, XP_019101150.1, XP_010506655.1	CP4_g24075_DN3_SP0_c.t1
OG0018130	XP_010502082.1, XP_010513828.1	CP13_g19694_DN3_SP0_c.t1
OG0018132	XP_010424909.1, XP_010513862.1	CP13_g19675_DN3_SP8_c.t1
OG0018133	XP_019085887.1, XP_010513875.1, XP_019099971.1	CP13_g19664_DN2_SP0_c.t1
OG0018134	XP_010513922.1, XP_010502185.1, XP_010497040.1, XP_010424967.1	CP13_g19621_DN3_SP1_c.t1
OG0018135	XP_010502208.1, XP_010513954.1, XP_010424980.1	CP13_g19609_DN3_SP0_c.t1
OG0018136	XP_010425016.1, XP_010514014.1, XP_010502251.1	CP13_g19573_DN3_SP8_c.t1
OG0018138	XP_010514224.1, XP_010421471.1, XP_010425259.1	CP13_g19411_DN3_SP0_c.t1
OG0018139	XP_010502581.1, XP_010514298.1, XP_010425362.1	CP13_g19359_DN3_SP0_c.t1
OG0018140	XP_019084827.1, XP_010502699.1	CP13_g19276_DN3_SP7_c.t1
OG0018141	XP_010502762.1, XP_010514462.1, XP_010425531.1	CP13_g19250_DN3_SP1_c.t1
OG0018142	XP_019101829.1, XP_019084964.1	CP13_g19227_DN3_SP0_c.t1
OG0018143	XP_010493206.1, XP_010514685.2, XP_010503012.2, XP_010496053.1	CP2_g48848_DN3_SP0_c.t1
OG0018144	XP_010514689.1, XP_010495870.1	CP2_g48845_DN2_SP0_c.t1
OG0018145	XP_010425790.1, XP_010514701.1, XP_010496528.1	CP3_g15996_DN3_SP2_c.t1
OG0018146	XP_010425867.1, XP_019102244.1, XP_019100163.1	CP3_g15213_DN3_SP3_c.t1
OG0018147	XP_010425888.1, XP_010503118.1, XP_010514794.1	CP3_g15107_DN1_SP0_c.t1
OG0018148	XP_019084761.1, XP_010425889.1, XP_010503119.1	CP3_g15087_DN3_SP0_c.t1
OG0018149	XP_010425890.1, XP_010514796.1, XP_010503121.1	CP3_g15082_DN3_SP6_c.t1
OG0018150	XP_010514863.1, XP_010503171.1, XP_010425946.1	CP3_g14897_DN3_SP0_c.t1
OG0018153	XP_010503526.1, XP_010515212.1	CP3_g14492_DN3_SP8_c.t1
OG0018154	XP_010426539.1, XP_010412685.1, XP_010503669.1	CP3_g14374_DN3_SP0_c.t1
OG0018156	XP_010426873.1, XP_010504002.1, XP_010515723.1	CP3_g14102_DN2_SP0_c.t1
OG0018157	XP_019085593.1	CP3_g13831_DN3_SP3_c.t1
OG0018158	XP_010490874.1, XP_010452277.1	CP11_g33509_DN3_SP2_c.t1
OG0018159	XP_010423222.1, XP_010452694.1, XP_010491341.1	CP11_g33165_DN2_SP0_c.t1
OG0018160	XP_010491423.1, XP_019084464.1, XP_019090605.1	CP11_g33089_DN3_SP2_c.t1
OG0018161	XP_010491695.1, XP_010453058.1, XP_010422857.1	CP11_g32899_DN3_SP3_c.t1
OG0018163	XP_010453175.1, XP_010419688.1, XP_010491851.1	CP11_g32800_DN2_SP0_c.t1
OG0018164	XP_019084644.1	CP11_g32535_DN2_SP0_c.t1
OG0018165	XP_010453577.1, XP_010492262.1, XP_010420094.2	CP11_g32512_DN3_SP0_c.t1
OG0018166	XP_010454163.1, XP_010420686.1, XP_019097197.1	CP8_g54437_DN3_SP0_c.t1
OG0018167	XP_010456600.1, XP_010420795.1	CP8_g54347_DN3_SP0_c.t1
OG0018169	XP_010455255.1, XP_010421743.1, XP_010436454.1, XP_010436470.1	CP14_g23472_DN3_SP4_c.t1
OG0018170	XP_010436097.1, XP_010421814.1, XP_010455306.1	CP20_g3899_DN3_SP8_c.t1
OG0018171	XP_010455335.1, XP_010435802.1, XP_010421844.1	CP20_g4023_DN3_SP2_c.t1
OG0018172	XP_010421918.1, XP_010455398.1, XP_010437678.1	CP20_g4153_DN3_SP8_c.t1
OG0018173	XP_010455482.1, XP_010422012.1, XP_019089968.1	CP20_g4283_DN3_SP0_c.t1
OG0018174	XP_019090339.1, XP_010428904.1, XP_010422679.1	CP11_g32133_DN3_SP0_c.t1
OG0018175	XP_010419550.1, XP_010426665.1, XP_010456313.1	CP8_g54668_DN3_SP8_c.t1
OG0018176	XP_010431864.1, XP_010446438.1, XP_010437009.1	CP5_g95_DN3_SP0_c.t1, CP5_g66_DN3_SP0_c.t1, CP5_g69_DN3_SP0_c.t1
OG0018177	XP_010437625.1, XP_010447095.1, XP_010432425.1	CP5_g571_DN3_SP8_c.t1
OG0018178	NP_001289905.1, XP_010437749.1, XP_019086447.1	CP5_g663_DN3_SP8_c.t1
OG0018180	XP_010451116.1, XP_010436341.1	CP5_g1029_DN3_SP8_c.t1
OG0018181	XP_010433136.1, XP_010438338.1, XP_019089312.1, XP_019087780.1	CP5_g1086_DN2_SP0_c.t1
OG0018182	XP_010433162.1, XP_010447915.1, XP_010438383.1	CP5_g1114_DN3_SP8_c.t1
