Orthogroup	Camelina_sativa	Alyssum_gmelinii
OG0017785	XP_010480914.1, XP_010474650.1	Ag034G3668200
OG0017786	XP_010474937.1, XP_010457324.1, XP_010481683.1	Ag034G3680600
OG0017787	XP_010480330.1, XP_010462547.1	Ag034G3682100
OG0017788	XP_010474998.1, XP_010457381.1, XP_010482422.1	Ag034G3688500
OG0017789	XP_010457421.1, XP_010482929.1, XP_010475033.1	Ag034G3693500
OG0017790	XP_010457422.1, XP_010475034.1	Ag034G3693600
OG0017791	XP_010475052.1, XP_019098781.1, XP_010457442.1	Ag034G3694500
OG0017792	XP_010457446.1, XP_010475057.1	Ag034G3694800
OG0017793	XP_010457454.1, XP_019094188.1, XP_019098808.1	Ag034G3695500
OG0017794	XP_010457480.1	Ag034G3697900
OG0017795	XP_010475151.1, XP_010484317.1	Ag034G3703900
OG0017796	XP_010484523.1, XP_010475174.1, XP_010457569.1	Ag034G3706100
OG0017797	XP_010469457.1, XP_019084296.1, XP_019090120.1	Ag034G3708400
OG0017798	XP_010442235.1, XP_010482064.1, XP_010493625.1	Ag034G3708600, Ag034G3708700
OG0017799	XP_019094902.1, XP_010457618.2, XP_010484909.1	Ag034G3712100
OG0017800	XP_010484941.1, XP_010457624.1, XP_010475232.1	Ag034G3712900
OG0017801	XP_010475265.1, XP_010485095.1	Ag034G3716400
OG0017802	XP_010475281.1, XP_010485204.1	Ag034G3718200
OG0017803	XP_010485389.1, XP_010475303.1, XP_010457689.1	Ag034G3720600
OG0017804	XP_010475312.1, XP_019095032.1, XP_010457705.2	Ag034G3721600
OG0017805	XP_010485776.1, XP_010457719.1	Ag034G3723200
OG0017806	XP_010501338.1, XP_010480363.1, XP_010457734.1	Ag034G3724300
OG0017807	XP_010485891.1, XP_010457750.1	Ag034G3725800
OG0017808	XP_010475362.1, XP_010457760.1, XP_010485988.1	Ag034G3726600
OG0017809	XP_019092141.1, XP_010485610.1, XP_010457821.1, XP_019095114.1, XP_010486585.1	Ag034G3730600
OG0017810	XP_019091692.1	Ag034G3738100
OG0017811	XP_010457901.1, XP_010475486.1, XP_010487328.1	Ag034G3740100
OG0017812	XP_010457970.1, XP_010487902.1, XP_010475541.1	Ag034G3745400
OG0017813	XP_019091605.1, XP_019095168.1	Ag034G3747200
OG0017814	XP_010475563.1, XP_010488082.1	Ag034G3747400
OG0017815	XP_010488746.1, XP_010475627.1	Ag034G3755100
OG0017816	XP_010444963.1, XP_010496792.1, XP_010442778.1	Ag034G3756200
OG0017817	XP_010488892.1, XP_010458083.1	Ag034G3756600
OG0017818	XP_010488969.1, XP_010458092.1, XP_010475653.1	Ag034G3757500
OG0017819	XP_010489709.1, XP_010458181.1	Ag034G3764400
OG0017820	XP_010489849.1, XP_010458201.1, XP_010475751.1	Ag034G3767000
OG0017821	XP_010475756.1, XP_010458209.1	Ag034G3768500
OG0017822	XP_010475759.1	Ag034G3768700
OG0017823	XP_010480397.1, XP_010462605.1, XP_010501393.1	Ag034G3769300
OG0017824	XP_010475774.1, XP_010458221.1	Ag034G3769600
OG0017825	XP_010489999.1, XP_010458227.1, XP_010475778.1	Ag034G3771200
OG0017826	XP_010458290.1, XP_010475835.1	Ag034G3777600
OG0017827	XP_010475880.1, XP_010458354.1	Ag034G3782700
OG0017828	XP_010490908.1, XP_010475892.1, XP_010458373.1	Ag034G3786400
OG0017829	XP_010475900.1, XP_010491046.1	Ag034G3787300
OG0017830	XP_010475971.1, XP_010491860.1	Ag034G3794400
OG0017831	XP_010480421.1, XP_019095178.1, XP_010458441.1	Ag034G3794900
OG0017832	XP_010475961.1, XP_010458447.1	Ag034G3795800
OG0017833	XP_010492025.1, XP_010458450.1, XP_010475957.1	Ag034G3796200
OG0017834	XP_010458477.1, XP_010475985.1, XP_010492201.1	Ag034G3798200
OG0017835	XP_010458527.1, XP_010476057.1, XP_010492698.1	Ag034G3804700
OG0017836	XP_010412646.1, XP_010476074.1, XP_010492899.1, XP_010458547.1	Ag034G3807300
OG0017837	XP_010458570.1, XP_010476096.1, XP_010493089.1	Ag034G3811000
OG0017838	XP_010476146.1, XP_010458617.1	Ag034G3817500
OG0017840	XP_010495179.1, XP_010458779.1, XP_010476324.1	Ag034G3840900
OG0017841	XP_010472503.1, XP_010417248.1	Ag034G3843600
OG0017842	XP_010476367.1, XP_010458813.1, XP_010495433.1	Ag034G3845500
OG0017843	XP_010495469.1, XP_010458817.1, XP_010476371.1	Ag034G3846000
OG0017844	XP_010476405.1, XP_010458839.1	Ag034G3848500
OG0017845	XP_010458873.1, XP_010476435.1	Ag034G3852700
OG0017846	XP_010495793.1, XP_010476448.1, XP_010458896.1	Ag034G3855600
OG0017847	XP_010476463.1, XP_010495829.1	Ag034G3856700
OG0017848	XP_010458936.1, XP_010476495.1	Ag034G3862600
OG0017849	XP_010496407.1, XP_010476534.1	Ag034G3868100
OG0017850	XP_010476614.1, XP_010496994.1	Ag034G3881800
OG0017851	XP_010497232.1, XP_019091972.1, XP_010476644.1	Ag034G3884900
OG0017852	XP_010459099.1, XP_010476648.1, XP_010497247.1	Ag034G3885300
OG0017853	XP_010497568.1	Ag034G3896000
OG0017854	XP_010459140.1, XP_010476703.1	Ag034G3897100
OG0017855	XP_010476731.1, XP_010459164.1	Ag034G3900400
OG0017856	XP_010498041.1, XP_010476837.1, XP_019091474.1	Ag034G3912100
OG0017857	XP_010498068.1, XP_010459295.1, XP_010476866.1	Ag034G3915900
OG0017858	XP_010476886.1, XP_010459324.1	Ag034G3922600
OG0017859	XP_010498134.1, XP_010459365.1, XP_010476921.1	Ag034G3928500
OG0017860	XP_010498159.1, XP_010459396.1	Ag034G3933100
OG0017861	XP_010498169.1, XP_019095071.1	Ag034G3934800
OG0017862	XP_010477008.1	Ag034G3942400
OG0017863	XP_010477013.1, XP_010459449.1	Ag034G3942800
OG0017864	XP_010498242.1, XP_010459468.1	Ag034G3945100
OG0017865	XP_010498251.1, XP_019098708.1	Ag034G3946900
OG0017866	XP_010477038.1, XP_019099074.1, XP_010459484.1	Ag034G3947600
OG0017867	XP_010477036.1, XP_019090921.1	Ag034G3949100
OG0017868	XP_010477065.1, XP_010498278.1	Ag034G3949700
OG0017869	XP_010459559.1	Ag034G3958100
OG0017870	XP_010459568.1, XP_010498322.1	Ag034G3959600
OG0017871	XP_010477179.1, XP_010498381.1, XP_010459631.1	Ag034G3965200
OG0017872	XP_010459650.1, XP_010498395.1, XP_019094420.1	Ag034G3966900
OG0017873	XP_010440754.1, XP_010450408.1	Ag034G3978400
OG0017874	XP_010498498.1, XP_010477315.1	Ag034G3985300
OG0017875	XP_019094427.1, XP_019091651.1, XP_019099123.1	Ag034G3992400
OG0017876	XP_010496340.1, XP_010459861.1, XP_010501544.1	Ag034G4004300
OG0017877	XP_010498624.1, XP_010477409.1	Ag034G4008700
OG0017878	XP_019099135.1, XP_010459892.1	Ag034G4009200
OG0017879	XP_010480584.1	Ag034G4009500
OG0017880	XP_010498638.1, XP_010459901.1	Ag034G4010500
OG0017881	XP_010477454.1, XP_010498662.1	Ag034G4013600
OG0017882	XP_019097153.1, XP_010477470.1	Ag034G4015100
OG0017883	XP_010477506.1, XP_010498719.1, XP_010460002.1	Ag034G4021800
OG0017884	XP_010477518.1, XP_010460015.1, XP_010498737.1	Ag034G4023400
OG0017885	XP_010498741.1, XP_010477521.1, XP_010460018.1	Ag034G4023800
OG0017886	XP_010498756.1, XP_010460034.1	Ag034G4024200
OG0017887	XP_019098616.1, XP_010478708.1, XP_010461083.1	Ag034G4026500
OG0017888	XP_010477542.1, XP_010462849.1, XP_010460042.1, XP_010498759.1, XP_019095441.1	Ag034G4026800
OG0017889	XP_010460053.1, XP_010498774.1, XP_010477558.1	Ag034G4029900
OG0017890	XP_010415888.1, XP_010471187.1	Ag034G4041400
OG0017891	XP_010415873.1, XP_010427996.1	Ag034G4042500
OG0017892	XP_010471146.1, XP_010415839.1	Ag034G4047000
OG0017893	XP_010427949.1	Ag034G4048400
OG0017894	XP_010427924.1, XP_010471114.1, XP_010415804.1	Ag034G4050300
OG0017895	XP_010471102.1, XP_010427908.1	Ag034G4053700
OG0017896	XP_010460086.1, XP_010477594.1, XP_010498812.1	Ag034G4054300
OG0017897	XP_010415771.1, XP_010427875.1	Ag034G4055300
OG0017898	XP_010427864.1, XP_019094141.1, XP_010415762.1	Ag034G4056300
OG0017899	XP_010471061.1, XP_010427844.1, XP_010415747.1	Ag034G4059200
OG0017900	XP_010471063.1, XP_010415749.1, XP_010427842.1	Ag034G4059300
OG0017901	XP_010471059.1, XP_010427841.1	Ag034G4059400
OG0017902	XP_010415730.1, XP_010471045.1, XP_010427828.1	Ag034G4063300
OG0017903	XP_010461082.1, XP_010478710.1	Ag052G4852900
OG0017904	XP_010478733.1, XP_010461123.1	Ag052G4854700
OG0017905	XP_010499853.1, XP_019091261.1, XP_019094280.1	Ag052G4855100
OG0017906	XP_010461144.1, XP_010499866.1	Ag052G4857200
OG0017907	XP_010436109.1, XP_010441323.1, XP_010447690.1	Ag002G0120400
OG0017909	XP_010430296.1, XP_010473460.1	Ag002G0181200
OG0017910	XP_010430290.1, XP_010418230.1	Ag002G0182000
OG0017911	XP_010430282.1, XP_010473452.1, XP_010418221.1	Ag002G0184900
OG0017912	XP_010430272.1, XP_010473446.1	Ag002G0185900
OG0017913	XP_010430263.1, XP_010418205.1, XP_019093417.1	Ag002G0188100
OG0017914	XP_010430264.1, XP_010418206.1, XP_010473435.1	Ag002G0188200
OG0017915	XP_010418185.1, XP_010430247.1	Ag002G0190600
OG0017916	XP_010430219.2, XP_010418170.1, XP_019093028.1	Ag002G0193300
OG0017917	XP_010430213.1, XP_010418163.1, XP_010473407.1	Ag002G0193800
OG0017918	XP_010473308.1, XP_010430096.1, XP_010418056.1	Ag002G0218500
OG0017919	XP_010418048.1, XP_010430088.1, XP_010473299.1	Ag002G0220200
OG0017920	XP_010473296.1, XP_010430086.1	Ag002G0220800
OG0017921	XP_010418023.1, XP_010473259.1, XP_010510906.1	Ag002G0225600
OG0017922	XP_019083617.1, XP_010510946.1	Ag002G0235200
OG0017923	XP_010510949.1, XP_010417978.1	Ag002G0235900
OG0017924	XP_019093637.1, XP_010511451.1	Ag002G0245200
OG0017925	XP_010470225.1, XP_010414707.1, XP_019101051.1	Ag002G0251400
OG0017926	XP_010511069.1, XP_010470253.1	Ag002G0252400
OG0017927	XP_010511090.1, XP_010414769.1	Ag002G0257900
OG0017928	XP_010415020.1, XP_010480280.1, XP_010511314.1	Ag002G0266700
OG0017929	XP_019083191.1, XP_010511450.1	Ag002G0267600
OG0017930	XP_010480256.1, XP_010414991.1, XP_010511288.1	Ag002G0268500
OG0017931	XP_010511276.1, XP_010480242.1	Ag002G0269700
OG0017932	XP_010473670.1, XP_010430535.1, XP_010418469.1	Ag024G2863500
OG0017933	XP_010514638.1, XP_010502875.1	Ag024G2885300, Ag024G2884900
OG0017934	XP_010517614.1, XP_010496775.1	Ag024G2897500
OG0017935	XP_010430619.1, XP_010496631.1, XP_010473735.1	Ag024G2898800
OG0017936	XP_010441566.1, XP_010481435.1	Ag016G2294400
OG0017937	XP_010481434.1, XP_010494840.1, XP_010441565.1	Ag016G2294500
OG0017938	XP_010481422.1, XP_010441554.1, XP_010494853.1	Ag016G2304200
OG0017939	XP_010481395.1, XP_019087551.1, XP_019097173.1	Ag016G2313200
OG0017940	XP_010441433.1, XP_019095452.1	Ag016G2333200
OG0017941	XP_010499219.1, XP_010478078.1	Ag016G2335600
OG0017942	XP_010494483.1, XP_010441875.1	Ag016G2354700
OG0017943	XP_010441903.1, XP_010481753.1, XP_010494438.1	Ag016G2365300
OG0017944	XP_010431466.1, XP_010422426.1	Ag016G2374900
OG0017945	XP_019084666.1	Ag016G2382300
OG0017946	XP_010433108.1, XP_010438312.1	Ag065G5116400
OG0017947	XP_010438300.1, XP_010447853.1, XP_010433096.1	Ag065G5120300
OG0017948	XP_010447807.1, XP_010438259.1, XP_010433063.2	Ag065G5126800
OG0017949	XP_010447806.1, XP_010433061.1, XP_010438258.1	Ag065G5126900
OG0017950	XP_010440187.1, XP_010449819.1, XP_010434859.1	Ag025G2913100
OG0017951	XP_010434852.1, XP_010449815.1, XP_010440183.1	Ag025G2913500
OG0017952	XP_010478987.1, XP_010501843.1	Ag025G2921100
OG0017953	XP_010500327.1, XP_010461619.1	Ag025G2926200, Ag025G2925900
OG0017954	XP_010479253.1, XP_010461649.1	Ag025G2932900
OG0017955	XP_010479274.1, XP_010500379.1, XP_010461669.1	Ag025G2938400
OG0017956	XP_010461662.1, XP_010479269.1, XP_010500371.1	Ag025G2938900
OG0017957	XP_010461694.1, XP_010479291.1	Ag025G2942100
OG0017958	XP_010500429.1, XP_010461734.1	Ag025G2949300
OG0017959	XP_010500439.1, XP_010479326.1, XP_010461722.1	Ag025G2951400
OG0017960	XP_010471598.1, XP_010428499.1, XP_010416358.1	Ag072G5252200
OG0017961	XP_010436181.2, XP_010436911.1, XP_019089541.1	Ag011G1026700
OG0017962	XP_010446333.1, XP_010431756.1	Ag011G1027200
OG0017963	XP_010431767.1, XP_019088059.1	Ag011G1028000
OG0017964	XP_010446358.1, XP_010431789.1	Ag011G1029500
OG0017965	XP_010436950.1, XP_010446364.1, XP_010431793.1	Ag011G1030000
OG0017966	XP_010431815.1, XP_010446386.1	Ag011G1032000
OG0017967	XP_010446388.1, XP_010431816.1, XP_010436971.1	Ag011G1032100
OG0017968	XP_010446390.1, XP_010431818.1	Ag011G1032300
OG0017969	XP_010436978.1, XP_010446397.1, XP_010431832.1	Ag011G1034200
OG0017971	XP_010437026.1, XP_010446445.1	Ag011G1042500
OG0017972	XP_010446501.1, XP_010437074.1, XP_019086947.1	Ag011G1050100
OG0017973	XP_010425954.1, XP_010514868.1	Ag011G1051600
OG0017974	XP_019086979.1	Ag011G1052500
OG0017975	XP_010446527.1, XP_010431947.1, XP_010437096.1	Ag011G1054600
OG0017976	XP_010437125.1	Ag011G1061100
OG0017977	XP_010446580.1, XP_010437128.1	Ag011G1062200
OG0017978	XP_010417425.1, XP_010472665.1, XP_010429659.1	Ag011G1062900
OG0017979	XP_010446600.1, XP_010437160.2, XP_010432006.1	Ag011G1067000
OG0017981	XP_010437249.1, XP_010432079.1, XP_010446687.1	Ag011G1082000
OG0017982	XP_010446692.1, XP_010437253.1, XP_010432083.1	Ag011G1083400
OG0017983	XP_010437286.1, XP_010446721.1, XP_010432112.1	Ag011G1090200
OG0017984	XP_010444943.1, XP_010451029.1, XP_019086373.1, XP_019086189.1	Ag011G1093700
OG0017985	XP_010446812.1, XP_010437363.1, XP_010432188.1	Ag011G1102000
OG0017986	XP_010432264.1, XP_010446909.1	Ag011G1122400
OG0017987	XP_010446967.1, XP_010446968.1, XP_010437513.1, XP_010432318.1	Ag011G1135600
OG0017988	XP_010432378.1, XP_010437568.1	Ag011G1147200
OG0017989	XP_010437624.1, XP_010432423.1, XP_010447094.1	Ag011G1155800
OG0017990	XP_010447120.1, XP_010437654.1, XP_010432448.1	Ag011G1160800
OG0017991	XP_010432718.1, XP_010447383.1	Ag011G1174300
OG0017992	XP_010508085.1, XP_010506586.1, XP_010518248.1	Ag011G1182300
OG0017993	XP_010432667.1, XP_010447344.1, XP_010437855.1	Ag011G1182800
OG0017994	XP_010432627.1, XP_010447299.1, XP_010437817.1	Ag011G1189000
OG0017995	XP_010432549.1, XP_010437752.1, XP_010447225.1	Ag011G1202200
OG0017996	XP_019086775.1	Ag011G1202900
OG0017997	XP_010437725.1, XP_010447202.1, XP_010432521.1	Ag011G1212600
OG0017998	XP_010447184.1, XP_010432504.1	Ag011G1216400
OG0017999	XP_010447163.1, XP_010437685.1, XP_010432482.1	Ag011G1219900
OG0018000	XP_010432807.1, XP_010447488.1	Ag011G1236800
OG0018001	XP_010437992.1, XP_010432816.1	Ag011G1239600
OG0018002	XP_010447521.1, XP_010432843.1	Ag011G1247800
OG0018003	XP_010432855.1, XP_010447501.1	Ag011G1252900
OG0018004	XP_010448019.1, XP_010445090.1, XP_010433254.1	Ag011G1255000
OG0018005	XP_010438051.1, XP_010432873.1	Ag011G1257000
OG0018006	XP_010447586.1, XP_010447589.1, XP_010438055.1, XP_010432879.1	Ag011G1259900
OG0018007	XP_010438082.1, XP_010447620.1, XP_010432904.1	Ag011G1263100
OG0018008	XP_010438105.1, XP_019086205.1, XP_010447645.1	Ag011G1269000
OG0018009	XP_010466767.1, XP_010513064.1, XP_010488477.1	Ag064G5105900
OG0018010	XP_010488481.1, XP_010513098.1, XP_010466770.1	Ag064G5106300
OG0018011	XP_010466791.1, XP_010513260.1, XP_010488502.1	Ag064G5109500
OG0018012	XP_010416025.1, XP_010428159.1	Ag018G2436400
OG0018013	XP_010471283.1, XP_010416011.1	Ag018G2437500
OG0018014	XP_010428137.1, XP_010416000.1, XP_010471276.1	Ag018G2438900
OG0018015	XP_010460175.1, XP_010477724.1, XP_010498924.1	Ag018G2463300
OG0018016	XP_010460186.1, XP_010477737.1, XP_010498934.1	Ag018G2464800
OG0018017	XP_010460277.1, XP_019098715.1, XP_010497320.1, XP_010477831.1	Ag018G2476700
OG0018018	XP_010499075.1, XP_010460341.1, XP_010477888.1	Ag018G2481900
OG0018019	XP_010448372.1, XP_010438833.1	Ag018G2483100
OG0018020	XP_010474473.1, XP_010429664.1	Ag018G2485900
OG0018021	XP_010429555.1, XP_010472557.1	Ag018G2486300
OG0018022	XP_010429147.1, XP_010456086.1, XP_010422642.1	Ag019G2495500
OG0018023	XP_010428170.1, XP_010456163.1	Ag019G2512900
OG0018024	XP_010422740.1, XP_010456180.1, XP_010428069.1	Ag019G2514800
OG0018025	XP_010428048.1, XP_010456182.1, XP_010422743.1	Ag019G2515000
OG0018026	XP_010456217.1, XP_010422776.1	Ag019G2521100
OG0018027	XP_010419571.1, XP_010426921.1	Ag019G2536600
OG0018029	XP_010472092.1, XP_010416855.1, XP_010429008.1	Ag019G2552900
OG0018030	XP_010460345.1, XP_010477898.1	Ag010G0986100
OG0018031	XP_010500213.1	Ag010G0999100
OG0018032	XP_010438695.1, XP_010433438.1	Ag010G1003600
OG0018033	XP_010433405.1, XP_010448176.1	Ag010G1006000
OG0018034	XP_010448145.1, XP_010433377.1, XP_010438624.1	Ag010G1007400
OG0018035	XP_010438627.1, XP_010448149.1	Ag010G1007900
OG0018036	XP_010433359.1, XP_010448125.1	Ag010G1010400
OG0018037	XP_010448124.1, XP_010433355.1	Ag010G1010700
OG0018038	XP_010448103.1, XP_010433334.1, XP_010438580.1	Ag010G1013800
OG0018039	XP_010448071.1, XP_010438541.1	Ag010G1016800
OG0018040	XP_019087325.1, XP_010448051.1, XP_010433279.1, XP_010448052.1, XP_010433281.1	Ag010G1018300, Ag010G1018900
OG0018041	XP_019085435.1	Ag035G4080300
OG0018261	XP_010417229.1, XP_010429452.1	Ag033G3502300, Ag093G5461900, Ag093G5461600, Ag033G3501600
OG0018262	XP_010426139.1	Ag055G4906300
OG0018263	XP_010441194.1, XP_010435976.1	Ag005G0785300
OG0018265	XP_010492706.1, XP_010420476.1	Ag013G1362900
OG0018266	XP_010429670.2, XP_010417441.1, XP_010472676.1	Ag013G1375900
OG0018267	XP_010495199.1, XP_010424104.2, XP_010453665.1	Ag013G1417200
OG0018268	XP_010453650.1, XP_010492347.1, XP_010420179.1	Ag013G1419700
OG0018269	XP_010463289.1, XP_010481134.1	Ag013G1434300, Ag044G4490900
OG0018270	XP_010492279.1, XP_010453593.1, XP_010420111.1	Ag013G1441300
OG0018271	XP_010450111.1, XP_010435195.1	Ag013G1442500
OG0018272	XP_010495190.1, XP_010453554.1	Ag013G1447300
OG0018273	XP_010492212.1, XP_010420041.1	Ag013G1451800
OG0018274	XP_010420006.1, XP_010492177.1	Ag013G1455100
OG0018275	XP_010492073.1, XP_010453386.1, XP_010419898.1	Ag013G1470000
OG0018276	XP_010419867.1	Ag013G1479200
OG0018277	XP_010491995.1, XP_010453301.1, XP_010419824.1	Ag013G1486400
OG0018279	XP_010463068.1, XP_010463067.1, XP_010480827.1, XP_010478651.1	Ag013G1515900
OG0018280	XP_010422839.1, XP_010491718.1	Ag013G1524100
OG0018281	XP_010422868.1, XP_010491684.1	Ag013G1528600
OG0018282	XP_010452990.1, XP_010491631.1	Ag013G1536900
OG0018283	XP_010491629.1	Ag013G1537100
OG0018284	XP_010422961.1, XP_019097728.1, XP_010452960.1	Ag013G1542000
OG0018285	XP_019090370.1, XP_010495121.1	Ag013G1547100
OG0018286	XP_010452892.1	Ag013G1548700
OG0018287	XP_019084447.1, XP_010452857.1	Ag013G1553400
OG0018288	XP_010452808.1, XP_010423117.1, XP_010491453.1	Ag013G1559000
OG0018289	XP_010452718.1, XP_010423197.1, XP_010491369.2	Ag013G1570600
OG0018290	XP_010433702.1, XP_010438946.1, XP_010448494.1	Ag013G1579500
OG0018291	XP_019094128.1	Ag013G1585400
OG0018292	XP_010510795.1, XP_010417873.1, XP_010473114.1	Ag013G1591300
OG0018293	XP_010510791.1, XP_010417878.1, XP_010473117.1	Ag013G1591700
OG0018294	XP_010474535.1	Ag013G1592000
OG0018295	XP_010510703.1, XP_010470146.1, XP_010414594.1	Ag013G1600800
OG0018296	XP_010414447.1, XP_010470000.1, XP_010510542.1	Ag013G1613900
OG0018297	XP_019083077.1	Ag013G1614600
OG0018298	XP_010414391.1, XP_010510497.1, XP_010469960.1	Ag013G1618800
OG0018299	XP_010414334.1, XP_010510431.1	Ag013G1623500
OG0018300	XP_010469913.1	Ag013G1624300
OG0018301	XP_010469813.1, XP_010510302.1	Ag013G1637800
OG0018302	XP_010469802.1	Ag013G1638400
OG0018303	XP_010469666.1	Ag013G1653500
OG0018304	XP_010469497.1, XP_010413894.1, XP_010509908.1	Ag011G1152100, Ag013G1673800
OG0018305	XP_010445879.1	Ag013G1683200
OG0018306	XP_010448563.1	Ag013G1693000
OG0018307	XP_010436388.1, XP_010433666.1, XP_010448454.1	Ag013G1694400
OG0018308	XP_010448441.1, XP_010433647.1	Ag013G1695500
OG0018309	XP_010448382.1	Ag013G1700900
OG0018310	XP_010461569.1, XP_019095271.1	Ag013G1702400
OG0018311	XP_010479114.1, XP_010500236.1, XP_010461510.1	Ag013G1711100
OG0018312	XP_010478349.1, XP_010460753.1, XP_010499497.1	Ag013G1736100
OG0018313	XP_010478466.1, XP_010499587.1, XP_010460852.1	Ag013G1745900
OG0018314	XP_010460861.1, XP_019099291.1, XP_010478479.1	Ag013G1746700
OG0018315	XP_010460881.1, XP_010499620.1, XP_010478507.1	Ag013G1749400
OG0018316	XP_010478614.1, XP_010461019.1	Ag013G1763100
OG0018317	XP_010478649.1, XP_010461044.1, XP_010501735.1	Ag013G1766500
OG0018318	XP_010499791.1, XP_010463076.1	Ag013G1768100
OG0018319	XP_010425092.1, XP_010502318.1, XP_010514075.1	Ag062G5058700
OG0018320	XP_010514107.1, XP_010425126.1	Ag062G5061000
OG0018322	XP_010444484.1, XP_010484313.1	Ag004G0442200
OG0018323	XP_010461860.1, XP_010484232.1, XP_010444383.1	Ag004G0452500
OG0018324	XP_010484111.1	Ag004G0465600
OG0018325	XP_010444087.1, XP_010458879.1	Ag004G0484600
OG0018326	XP_010444059.1, XP_010458417.1	Ag004G0487200
OG0018327	XP_010483944.1, XP_010458204.1	Ag004G0489000
OG0018328	XP_010444037.1, XP_010483892.1, XP_010477917.1	Ag004G0489900
OG0018329	XP_010457835.1, XP_010483869.1	Ag004G0492200
OG0018330	XP_010443961.1, XP_010457312.1	Ag004G0499200
OG0018331	XP_010443955.1, XP_019095859.1, XP_010457250.1	Ag004G0499600
OG0018332	XP_010457120.1, XP_010443945.1, XP_010483793.1	Ag004G0500700
OG0018333	XP_010421150.1, XP_010493466.1, XP_010454627.1	Ag004G0515400
OG0018334	XP_010421217.1, XP_010493539.1	Ag004G0523900
OG0018335	XP_010493578.1, XP_010421258.1	Ag004G0527500
OG0018336	XP_010421262.1, XP_010454740.1, XP_010493584.1	Ag004G0528200
OG0018337	XP_010493807.1	Ag004G0545300
OG0018338	XP_010493813.1, XP_019083948.1, XP_010454885.1	Ag004G0545500
OG0018339	XP_010421429.1	Ag004G0546700
OG0018340	XP_010454229.1, XP_010493021.1	Ag004G0552800
OG0018341	XP_010454251.1, XP_010493042.1	Ag004G0556600
OG0018342	XP_019084753.1	Ag004G0573200
OG0018343	XP_010455197.1, XP_019095501.1	Ag004G0639800
OG0018344	XP_010477301.1	Ag022G2669900, Ag022G2669800, Ag022G2669600, Ag004G0651500
OG0018345	XP_010483530.1, XP_010454688.1, XP_010443660.1	Ag004G0651600
OG0018346	XP_010443638.1, XP_010483502.1, XP_010454388.1	Ag004G0656300
OG0018347	XP_010443605.1, XP_010483463.1, XP_010453982.1	Ag004G0663100
