Orthogroup	Camelina_sativa	Arabidopsis_lyrata_NCBI
OG0013518	XP_010517984.1, XP_010508348.1, XP_010506309.1	XP_002881945.1
OG0013519	XP_010506259.1, XP_010517945.1, XP_010508391.1	XP_002880057.1
OG0013520	XP_010503195.1, XP_010426020.1, XP_010514910.1	XP_002875756.1
OG0013521	XP_010506239.1, XP_010508410.1, XP_010517926.1	XP_002880053.1
OG0013522	XP_010508434.1, XP_010506213.1, XP_010517903.1	XP_020884587.1
OG0013523	XP_010517881.1, XP_010506191.1, XP_010508450.1	XP_020884990.1
OG0013524	XP_019082881.1, XP_010515445.1, XP_010508462.1, XP_010506179.1, XP_010517872.1	XP_002880029.1
OG0013525	XP_010517858.1, XP_010506160.1, XP_010508479.1	XP_020884150.1
OG0013526	XP_010506153.1, XP_010508482.1, XP_010517854.1	XP_020884937.1
OG0013527	XP_010508489.1, XP_010506151.1, XP_010517849.1	XP_002880014.1
OG0013528	XP_010508529.1, XP_010506116.1, XP_010517819.1	XP_020882995.1
OG0013529	XP_010506106.1, XP_010517811.1, XP_010508537.1	XP_020883571.1
OG0013530	XP_010506105.1, XP_010517806.1, XP_010508539.1	XP_020884015.1
OG0013531	XP_010506071.1, XP_010508572.1, XP_010517771.1	XP_002881846.1
OG0013532	XP_010439766.1, XP_010442336.1	XP_002865685.1
OG0013533	XP_010508602.1, XP_010506038.1, XP_019101974.1	XP_002881829.1
OG0013534	XP_010506034.1, XP_010508604.1, XP_010517739.1	XP_020884228.1
OG0013535	XP_010508616.1, XP_010506013.1, XP_010517720.1, XP_010497287.1	XP_020884529.1
OG0013536	XP_010505954.1, XP_010517661.1	XP_020883283.1, XP_002879947.1
OG0013537	XP_010505953.1	XP_020884178.1
OG0013538	XP_010505955.1, XP_010517663.2, XP_010517662.1, XP_010508689.1	XP_002879948.1
OG0013539	XP_010517664.1, XP_010505956.1, XP_010508688.1	XP_020883061.1
OG0013540	XP_010508683.1, XP_010505964.1, XP_010517667.1	XP_020884198.1
OG0013541	XP_010508725.1, XP_010505917.1	XP_002881770.1
OG0013542	XP_010517620.1, XP_010508731.1, XP_019099881.1	XP_002879921.1
OG0013543	XP_010485497.1, XP_010463530.1	XP_020886961.1
OG0013544	XP_010497353.2, XP_010499187.1, XP_010463533.1	XP_020886967.1
OG0013545	XP_010485506.1, XP_010463539.1, XP_019099213.1	XP_020886518.1
OG0013546	XP_010463564.1, XP_010485531.1, XP_010416604.1, XP_019092633.1	XP_020888144.1
OG0013547	XP_010438713.1, XP_010455224.1, XP_010421729.1	XP_002872353.1
OG0013548	XP_010485463.1, XP_010460417.1, XP_010463619.1	XP_020886915.1
OG0013549	XP_010417271.1, XP_019098385.1, XP_010485487.1, XP_010463647.1	XP_002882229.2
OG0013550	XP_010463685.1, XP_010485585.1, XP_010500279.1	XP_020887111.1
OG0013551	XP_010485597.1, XP_010500592.1, XP_010463698.1	XP_020889329.1
OG0013552	XP_010463732.1, XP_010504070.1	XP_020888489.1
OG0013553	XP_010463778.1, XP_010508298.1, XP_010485663.1	XP_002882281.1
OG0013554	XP_010463785.1, XP_010509766.1, XP_019096964.1	XP_020888667.1
OG0013555	XP_010511823.1, XP_010463805.1, XP_010485696.1	XP_020888719.1
OG0013556	XP_010512773.1, XP_010485711.1, XP_010463893.1, XP_010463817.1	XP_002884400.1
OG0013557	XP_010463827.1, XP_010485716.1, XP_010513337.1	XP_002882301.1
OG0013558	XP_010513395.1, XP_010485719.1, XP_010463828.1	XP_002884405.1
OG0013559	XP_010513456.1, XP_010485722.1, XP_010463829.1	XP_002882302.1
OG0013560	XP_010485736.1, XP_010463841.1, XP_019099700.1	XP_020887000.1
OG0013561	XP_010515325.1, XP_010485746.1, XP_010463852.1	XP_002882316.1
OG0013562	XP_010463856.1, XP_010515621.1, XP_010485752.2	XP_020887021.1
OG0013563	XP_010485799.1, XP_010413617.1, XP_010463909.1	XP_002884440.1
OG0013564	XP_010485810.1, XP_010463915.1	XP_020889022.1
OG0013565	XP_010416082.1, XP_010463936.1, XP_010485833.1	XP_002882362.1
OG0013566	XP_010463933.1, XP_010415969.1, XP_010489671.1, XP_010485832.1	XP_020887167.1
OG0013567	XP_010417299.1, XP_010485845.1, XP_010463948.1	XP_020888475.1
OG0013568	XP_010463949.1, XP_010417405.1, XP_010485846.1	XP_020888429.1
OG0013569	XP_019092931.1, XP_019097092.1, XP_010418259.1	XP_020886532.1
OG0013570	XP_010463965.1, XP_010485862.1, XP_010418822.1	XP_002884470.1
OG0013571	XP_010463975.1, XP_010419792.1, XP_019096950.1	XP_020886923.1
OG0013572	XP_010463976.1, XP_010485873.1, XP_010419896.1	XP_002882379.1
OG0013573	XP_010420513.1, XP_010485884.1, XP_010463984.1	XP_002882386.1
OG0013574	XP_019092799.1, XP_019096889.1, XP_010421675.1	XP_020886359.1
OG0013575	XP_010485957.1, XP_019100061.1, XP_010464043.1	XP_020886784.1
OG0013576	XP_010485976.1, XP_010426180.1, XP_010464059.1	XP_002884508.2
OG0013577	XP_010426718.1, XP_010485981.1, XP_010464066.1	XP_020889080.1
OG0013578	XP_010464092.1, XP_010486019.1, XP_010430058.1	XP_002882428.1
OG0013579	XP_010486048.1, XP_010464119.1	XP_020886152.1
OG0013580	XP_019100183.1, XP_010464149.1	XP_002884540.1
OG0013581	XP_010486073.1, XP_010433898.1, XP_010464152.1	XP_002884543.1
OG0013582	XP_010464155.1, XP_010434120.1, XP_010486075.1	XP_002884545.1
OG0013583	XP_010464176.1, XP_010486097.1	XP_020885890.1
OG0013584	XP_010486107.1, XP_010436570.1, XP_010464184.1	XP_002882452.1
OG0013585	XP_010486147.1, XP_010439402.1, XP_010464210.1	XP_002862189.2, XP_020887552.1
OG0013586	XP_010464219.1, XP_010440777.1, XP_019096908.1	XP_020887521.1
OG0013587	XP_010489699.1, XP_010464225.1, XP_010441337.1	XP_002882477.1
OG0013588	XP_010464233.1	XP_002884593.1
OG0013589	XP_010486186.1, XP_010464250.1, XP_010443284.1	XP_020888786.1
OG0013590	XP_010486207.1, XP_010444882.1, XP_019092679.1	XP_020887599.1
OG0013591	XP_010464299.1, XP_010486243.1, XP_010448276.1	XP_020887530.1
OG0013592	XP_010486254.1, XP_010464319.1, XP_019100421.1	XP_002884628.1
OG0013593	XP_010486256.1, XP_010464321.1, XP_010449019.1	XP_002882514.1
OG0013594	XP_010486259.1, XP_010464327.1, XP_010449609.1	XP_020868838.1, XP_002884631.1
OG0013595	XP_010486291.1, XP_010451684.1, XP_010464361.1	XP_020889423.1
OG0013596	XP_010464367.1, XP_010486304.1, XP_010452198.1	XP_002884649.1
OG0013597	XP_010464411.1, XP_010486342.1, XP_010456966.1	XP_002882545.1
OG0013598	XP_010486344.1, XP_019092915.1, XP_010457040.1	XP_020886955.1
OG0013599	XP_010486386.1, XP_010464457.1, XP_010461507.1	XP_020886574.1
OG0013600	XP_010464462.1, XP_010462236.1, XP_010486392.1	XP_020887908.1
OG0013601	XP_010464477.1, XP_010463311.1	XP_020887902.1
OG0013602	XP_010486440.1, XP_010466610.1, XP_010464513.1	XP_020886663.1
OG0013603	XP_019097087.1, XP_010464519.1	XP_002884706.1
OG0013604	XP_010433793.1, XP_010439063.1, XP_010448584.1	XP_020873275.1
OG0013605	XP_010464533.1, XP_010486455.1, XP_010468254.1	XP_002882598.1
OG0013606	XP_010468385.1, XP_010486457.1	XP_020887081.1
OG0013607	XP_010486474.1, XP_010469281.1, XP_010464549.1	XP_020889485.1
OG0013608	XP_010473601.1, XP_010464596.1, XP_010486521.1	XP_020887257.1
OG0013609	XP_010486527.1, XP_010464600.1, XP_010473929.1	XP_020887445.1
OG0013610	XP_010486538.1, XP_010464618.1, XP_019100905.1	XP_002882632.1
OG0013611	XP_010464651.1, XP_010486568.1, XP_010478747.1	XP_020887300.1
OG0013612	XP_019092524.1, XP_010486571.1	XP_020885987.1
OG0013613	XP_010464669.1, XP_010480541.1, XP_010486590.1	XP_020889510.1
OG0013614	XP_010486607.1, XP_010464677.1, XP_010480916.1, XP_019092017.1	XP_020887299.1
OG0013615	XP_010418541.1, XP_010486612.1, XP_019092168.1	XP_020887946.1
OG0013616	XP_010464714.1, XP_010483919.1, XP_010486644.2	XP_002882667.1
OG0013617	XP_010418615.1, XP_010489754.1, XP_010468104.1	XP_002884801.1
OG0013618	XP_010486675.1, XP_010494281.1, XP_010464739.1	XP_002884802.1
OG0013619	XP_010464762.1, XP_010492436.1, XP_010486698.1	XP_002882698.1
OG0013620	XP_010486699.1, XP_010464763.1, XP_010492251.1	XP_020885972.1
OG0013621	XP_010491987.1, XP_010486701.1, XP_010464765.1	XP_020885975.1
OG0013622	XP_010491593.1, XP_010486705.1, XP_010464772.1	XP_002884816.1
OG0013623	XP_010486714.1, XP_019092678.1, XP_010490473.1	XP_020886080.1
OG0013625	XP_010464807.1, XP_010488727.1, XP_010486754.1	XP_002882715.1
OG0013626	XP_010464819.1, XP_010487452.1	XP_002882718.1
OG0013627	XP_010464822.1, XP_010487235.1, XP_010486765.1	XP_020888279.1
OG0013628	XP_010486820.1, XP_010496990.1, XP_010464874.1	XP_020888214.1
OG0013629	XP_010464884.1, XP_010489781.1	XP_020888317.1
OG0013630	XP_010464951.1, XP_010498410.1, XP_010486880.1	XP_020888222.1
OG0013631	XP_010464959.1, XP_010498493.1, XP_010486897.1	XP_002882766.1
OG0013632	NP_001305009.1, NP_001291954.1, XP_010464962.1	XP_020888274.1
OG0013633	XP_010486912.1, XP_010498701.1, XP_010464970.1	XP_002882769.1
OG0013634	XP_010498962.1, XP_010465007.1, XP_010486938.1	XP_002884899.1
OG0013635	XP_010498992.1, XP_010486942.1, XP_010465010.1	XP_002884901.1
OG0013636	XP_010465028.1, XP_010499136.1, XP_010486975.1	XP_002882779.1
OG0013637	XP_010465043.1, XP_010499317.1, XP_010489794.2	XP_020886407.1
OG0013638	XP_010465059.1, XP_010489795.1	XP_020886586.1
OG0013639	XP_010418917.1, XP_010487022.1, XP_010465074.1	XP_002884933.2
OG0013640	XP_010500030.1, XP_010465116.1, XP_010487060.1	XP_002882806.2
OG0013641	XP_010465139.2, XP_010487069.1, XP_010500190.1	XP_002884953.1
OG0013642	XP_010487125.1, XP_010465209.1	XP_020888179.1
OG0013643	XP_010465260.1, XP_010501387.1, XP_010487164.1	XP_002882856.1
OG0013644	XP_010514984.1, XP_010503271.1, XP_010426098.1	XP_002875794.1
OG0013645	XP_010465285.1, XP_010487191.1	XP_002885007.1
OG0013646	XP_019101794.1, XP_019097040.1, XP_019092618.1	XP_002882878.2
OG0013647	XP_019096907.1, XP_019101822.1	XP_020886816.1
OG0013648	XP_010502056.1, XP_010487276.1, XP_010465374.1	XP_020886337.1
OG0013649	XP_010502231.1, XP_010487299.1, XP_010465405.1	XP_020888813.1
OG0013650	XP_010487308.1, XP_010502343.1, XP_010465425.1	XP_020888816.1
OG0013651	XP_010465464.1, XP_010502551.1, XP_010487333.1	XP_002885073.1
OG0013652	XP_010465468.1, XP_010502599.1, XP_010487338.1	XP_002885074.1
OG0013653	XP_010502655.1, XP_010465473.1, XP_010487343.1	XP_002882922.1
OG0013654	XP_010497829.1, XP_010487348.1, XP_010502713.1, XP_010465477.1	XP_002885077.1
OG0013655	XP_010487353.1, XP_010465487.1	XP_020886011.1
OG0013656	XP_010465499.1, XP_010487361.1, XP_010502872.1	XP_002882937.1
OG0013657	XP_010489847.1, XP_010503174.1, XP_010465529.1	XP_020888063.1
OG0013658	XP_010465536.1, XP_010503229.1, XP_010487391.1	XP_020887646.1
OG0013659	XP_010435838.1, XP_010441097.1, XP_010450760.1	XP_002870752.1
OG0013660	XP_010487403.1, XP_010465550.1, XP_010503344.1	XP_002885104.2
OG0013661	XP_010465569.1, XP_010487418.1, XP_010503441.1	XP_002882963.1
OG0013662	XP_010468198.1, XP_010468199.1, XP_010487441.1, XP_010503629.1	XP_020886235.1
OG0013663	XP_010487445.1, XP_010503670.1, XP_010468200.1	XP_020886109.1
OG0013664	XP_010503775.1, XP_010487454.1, XP_010465614.1	XP_002882977.1
OG0013665	XP_019088183.1	XP_020872439.1
OG0013665	XP_019087807.1, XP_019089485.1	XP_002870282.1
OG0013666	XP_010465656.1, XP_010487490.1	XP_002883000.1
OG0013667	XP_010487491.1, XP_010465657.1, XP_010419320.1, XP_010504183.1	XP_020889168.1
OG0013668	XP_010487547.1, XP_010465704.1, XP_010504668.1	XP_020889185.1
OG0013669	XP_010487548.1, XP_010504678.1, XP_010465705.1	XP_002885165.1
OG0013670	XP_010465715.1, XP_010504779.1, XP_010487562.1	XP_002883033.1
OG0013671	XP_010504823.1, XP_010487565.1, XP_010465721.1	XP_002883035.1
OG0013672	XP_010504855.1, XP_010465728.1, XP_010487569.1	XP_020889214.1
OG0013673	XP_010487577.1, XP_019097095.1, XP_010504924.1, XP_010465734.1	XP_020889124.1
OG0013674	XP_010487579.1, XP_010504945.1, XP_010465736.1	XP_002883040.1
OG0013675	XP_010487580.1, XP_010504959.1	XP_020889172.1
OG0013676	XP_010465744.1, XP_010487593.1, XP_010505096.1	XP_002885189.1
OG0013677	XP_010505200.1, XP_010465764.1	XP_020889112.1
OG0013678	XP_010465777.1, XP_010505501.1	XP_002885203.2
OG0013679	XP_010505475.1, XP_010487613.1, XP_019092462.1	XP_002883056.1
OG0013680	XP_010487619.1, XP_010465782.1, XP_010505382.1	XP_002883058.1
OG0013681	XP_010465807.1, XP_010487646.1, XP_010505588.1	XP_002885218.1
OG0013682	XP_010465813.1, XP_010505628.1	XP_002883073.1
OG0013683	XP_010487653.1, XP_010505639.1, XP_010465817.1	XP_020889165.1
OG0013684	XP_010487658.1, XP_010465823.1, XP_010465858.1, XP_010505784.1	XP_002883077.1
OG0013685	XP_010487660.1, XP_019092424.1, XP_010465829.1, XP_010505770.1	XP_020889212.1
OG0013686	XP_010465857.1, XP_010505760.1, XP_010465828.1, XP_010487661.1	XP_002885222.2
OG0013687	XP_010505816.1, XP_010465831.1, XP_010487668.1	XP_002883083.1
OG0013688	XP_010487669.1, XP_010465833.1	XP_020889086.1
OG0013689	XP_010487694.1, XP_010506108.1, XP_010465854.1	XP_002883096.1
OG0013690	XP_010506120.1, XP_010465863.1, XP_010487700.1	XP_002883097.1
OG0013691	XP_010506947.1, XP_010465951.1, XP_019096214.1	XP_020889437.1
OG0013692	XP_010507096.1, XP_010465985.1	XP_020886258.1
OG0013693	XP_010466055.1, XP_010419922.1, XP_019096899.1	XP_020886273.1
OG0013694	XP_010466078.1, XP_010507677.1, XP_010487876.1	XP_002883176.2
OG0013695	XP_010468287.2, XP_010507691.1	XP_020888444.1
OG0013696	XP_010487893.1, XP_010507782.1, XP_010466094.1	XP_002883185.1
OG0013697	XP_010487914.1, XP_010507930.1, XP_010466130.1	XP_002885325.1
OG0013698	XP_010508110.1, XP_010487935.1, XP_010466146.1	XP_002883208.1
OG0013699	XP_010487943.1, XP_010466153.1, XP_010508172.1	XP_002885344.1
OG0013700	XP_010508553.1, XP_010466195.1, XP_010487983.1	XP_020886761.1
OG0013701	XP_010466206.1, XP_010508634.1, XP_010487990.1	XP_002885358.1
OG0013702	XP_019082628.1	XP_020888383.1
OG0013703	XP_010466230.1, XP_010488016.1, XP_010508890.1	XP_002885372.1
OG0013704	XP_010488017.1, XP_010508912.1, XP_010466233.1	XP_020887514.1
OG0013705	XP_010508899.1, XP_010488018.1, XP_010466232.1	XP_020887511.1
OG0013706	XP_010508923.1, XP_010488019.1, XP_010466234.1	XP_002885374.1
OG0013707	XP_010508968.1, XP_010488026.1, XP_010466243.1	XP_020888560.1
OG0013708	XP_010466256.1, XP_010509087.1, XP_010488041.1	XP_002883257.1
OG0013709	XP_010473200.1, XP_010417956.1	XP_002886636.1
OG0013710	XP_010488060.1, XP_010466274.1, XP_010509233.1	XP_002883266.1
OG0013711	XP_010466288.1, XP_010488067.1, XP_010509367.1	XP_020887200.1
OG0013712	XP_010488074.1, XP_010466297.1, XP_010509454.1	XP_002883275.1
OG0013713	XP_010488083.1, XP_010509546.1, XP_010466309.1	XP_020888431.1
OG0013714	XP_010441052.1, XP_010435833.1, XP_010450817.1	XP_020872938.1
OG0013715	XP_010450831.1, XP_010441039.1, XP_010435822.1	XP_002870799.1
OG0013716	XP_019089720.1, XP_010439005.1, XP_010445153.1, XP_010433746.1	XP_020873236.1
OG0013717	XP_010450873.1, XP_010440983.1	XP_020872190.1
OG0013718	XP_010440995.1, XP_010435775.1, XP_010450887.1	XP_002870832.1
OG0013719	XP_010435768.1, XP_010450892.1, XP_010440998.1	XP_020874728.1
OG0013720	XP_010435735.1, XP_010440936.1, XP_010450923.1	XP_020875523.1
OG0013721	XP_010440919.1, XP_010450950.1, XP_010435723.1	XP_020875065.1
OG0013722	XP_010496094.1, XP_010435715.2, XP_010440907.2	XP_002870874.1
OG0013723	XP_010435696.1, XP_010440895.1, XP_010450547.1	XP_020872348.1
OG0013724	XP_010435609.1, XP_010440881.1, XP_010450526.1	XP_020873885.1
OG0013725	XP_010450522.1, XP_010435608.1, XP_010440878.1	XP_002870553.1
OG0013726	XP_010470336.1, XP_010511153.1, XP_010414880.1	XP_020869920.1
OG0013727	XP_019086059.1, XP_019087752.1, XP_019088911.1	XP_020875109.1
OG0013728	XP_010450516.1, XP_010435594.1, XP_010440873.1	XP_020875331.1
OG0013729	XP_010435565.1, XP_010450489.1, XP_010440843.1	XP_020875005.1
OG0013730	XP_010440803.1, XP_010435521.1, XP_010450457.1	XP_020875446.1
OG0013731	XP_010435506.1	XP_020872553.1
OG0013732	XP_010482031.1, XP_010442203.1, XP_010438950.1	XP_020889964.1
OG0013733	XP_010488454.1, XP_010512892.1, XP_010466735.1	XP_002885598.1
OG0013734	XP_010488447.1, XP_010466725.1, XP_010512755.1	XP_020887228.1
OG0013735	XP_010512614.1, XP_010488430.1	XP_020888993.1
OG0013736	XP_010512442.1, XP_010466676.1, XP_010488397.1	XP_002885564.1
OG0013737	XP_010466650.1, XP_010512284.1	XP_002883418.1
OG0013738	XP_010488376.1, XP_010466644.1	XP_020889512.1
OG0013739	XP_019083969.1	XP_002883397.1
OG0013740	XP_010466596.1, XP_010488336.1, XP_010511985.1	XP_020886678.1
OG0013741	XP_010468386.1, XP_010511582.1, XP_010468384.2, XP_010488300.1	XP_020886699.1
OG0013742	XP_010511481.1, XP_010466539.1, XP_010488285.1	XP_002885509.1
OG0013743	XP_010488271.1, XP_010466523.1, XP_010511334.1	XP_002883366.2
OG0013744	XP_010496202.1, XP_010511421.1, XP_010415069.1	XP_020890901.1
OG0013745	XP_010468373.1, XP_010488244.1, XP_010511127.1	XP_020882282.1, XP_002883349.1
OG0013746	XP_010510760.1, XP_010488211.1, XP_010466452.1	XP_002885474.1
OG0013747	XP_010488198.1, XP_010510594.1	XP_002883319.1
OG0013748	XP_010510472.1, XP_010488188.1, XP_010466421.1	XP_002885460.1
OG0013749	XP_010510410.1, XP_010488175.1, XP_019092714.1	XP_002885454.1
OG0013750	XP_010488165.1, XP_010466392.1, XP_010510289.1	XP_002885445.1
OG0013751	XP_019092872.1, XP_010510057.1, XP_010488135.1	XP_020889383.1
OG0013752	XP_010432994.1, XP_019088836.1, XP_010447728.1	XP_020874370.1
OG0013753	XP_010414927.1, XP_010511223.2	XP_020869485.1
OG0013754	XP_010470500.1, XP_010415170.1, XP_010511554.1	XP_002887020.1
OG0013755	XP_010470484.1, XP_010415157.1, XP_010511542.1	XP_020890509.1
OG0013756	XP_010470416.1, XP_010511443.1, XP_010418972.1	XP_002888410.1
OG0013757	XP_010511415.1, XP_010496212.1, XP_010415063.1	XP_002886829.1
OG0013758	XP_010415073.1, XP_010470430.1, XP_010511423.1	XP_020891134.1
OG0013759	XP_010511430.1, XP_010415074.1, XP_010470426.1	XP_002886911.1
OG0013760	XP_010470338.1, XP_010414885.1, XP_010511157.1	XP_002891891.1
OG0013761	XP_010470359.1, XP_010414904.1, XP_010511201.1	XP_002894592.1
OG0013762	XP_010470362.1, XP_010414909.1	XP_020867358.1
OG0013763	XP_010454145.1, XP_010420667.1, XP_010492933.1	XP_002871851.1
OG0013764	XP_019090449.1, XP_010492874.1, XP_010420634.1	XP_020876128.1
OG0013765	XP_010420620.1, XP_010454101.1, XP_010492863.1	XP_020879063.1
OG0013766	XP_010454091.1, XP_010420612.1, XP_010492853.1	XP_002873898.1
OG0013767	XP_010454082.1, XP_010492845.1	XP_002873894.2
OG0013768	XP_010492842.1, XP_010454079.1, XP_010420593.1	XP_020876826.1
OG0013769	XP_010472633.1, XP_010417385.1, XP_010429620.1	XP_002880740.1
OG0013770	XP_010429347.1, XP_010472387.1	XP_002880533.2
OG0013771	XP_010492823.1, XP_019097921.1, XP_010420563.1	XP_020879008.1
OG0013772	XP_010482212.1, XP_010442398.1	XP_002865730.1
OG0013773	XP_010440565.1, XP_010442405.1	XP_020885698.1
OG0013774	XP_010482084.1, XP_010442256.1, XP_010493650.1	XP_020871697.1
OG0013775	XP_010482082.1, XP_010442254.1, XP_010493649.1	XP_002863889.1
OG0013776	XP_010515713.1, XP_010426863.1, XP_010503989.1, XP_010507407.1	XP_020879641.1
OG0013777	XP_010503967.1, XP_010515688.1, XP_010426841.1	XP_020881208.1
OG0013778	XP_010503962.1, XP_010515684.1, XP_010431268.1	XP_002876132.1
OG0013779	XP_010426836.1, XP_010503956.1, XP_010515678.1	XP_002877850.1
OG0013780	XP_010515677.1, XP_010503954.1, XP_010426829.1	XP_002876131.1
OG0013781	XP_010426830.1, XP_010503953.1, XP_010515675.1	XP_002877849.1
OG0013782	XP_010515676.1, XP_010426832.1, XP_010503952.1	XP_020879660.1
OG0013783	XP_010503913.1, XP_010426793.1, XP_010515644.1	XP_002876113.1
OG0013784	XP_010515643.1, XP_010503910.1, XP_010426791.1	XP_002877838.1
OG0013785	XP_019085347.1, XP_010515634.1, XP_010503903.1	XP_020882148.1
OG0013786	XP_019084841.1, XP_010515626.1, XP_010503895.1	XP_002876109.1
OG0013787	XP_010503888.1, XP_010426761.1, XP_019101906.1	XP_020882616.1
OG0013788	XP_010515608.1, XP_019099711.1, XP_010503873.1, XP_010426753.1	XP_002877821.1
OG0013789	XP_010426736.1, XP_010515589.1, XP_010503857.1	XP_020880403.1
OG0013790	XP_010426704.1, XP_010503841.1, XP_010515556.1	XP_020880071.1
OG0013791	XP_010503829.1, XP_010426691.1, XP_010515541.1	XP_020879901.1
OG0013792	XP_010513846.1, XP_019099970.1, XP_010424875.1	XP_020881288.1
OG0013793	XP_010496477.1, XP_010496717.1, XP_010479288.1, XP_010496690.1, XP_010496692.1	XP_020869577.1
OG0013794	XP_010503434.1, XP_019084802.1, XP_010515123.1	XP_020880353.1
OG0013795	XP_010457058.1, XP_010474823.1, XP_010479602.1	XP_020867966.1
OG0013796	XP_010474811.1, XP_010457072.1, XP_019098067.1	XP_020868405.1
OG0013797	XP_010474799.1, XP_010479789.1	XP_020870074.1
OG0013798	XP_010424425.1, XP_019102064.1, XP_010425636.1	XP_020879696.1
OG0013799	XP_010457113.1, XP_010474757.1, XP_010480165.1	XP_020868349.1
OG0013800	XP_010474712.1, XP_010480516.1	XP_020870527.1
OG0013801	XP_010480530.1, XP_010457153.1, XP_010474713.1	XP_002892081.1
OG0013802	XP_010474707.1, XP_010457159.1, XP_010480594.1, XP_019094921.1	XP_020870618.1
OG0013803	XP_010474698.1, XP_010480654.1, XP_010457172.1	XP_002892087.1
OG0013804	XP_010474687.1, XP_010457181.1	XP_020866655.1
OG0013805	XP_010480844.1, XP_010474636.1, XP_010457194.1	XP_020885524.1
OG0013806	XP_010487378.1, XP_010503070.1, XP_010465521.1	XP_002885091.1
OG0013807	XP_019090865.1, XP_010480996.1, XP_010474662.1	XP_020869937.1
OG0013808	XP_010474669.1, XP_010457238.1, XP_010481074.1	XP_002889406.1
OG0013809	XP_010474671.1, XP_010481116.1, XP_010457243.1	XP_002892113.1
