Orthogroup	Camelina_sativa	Brassica_rapa
OG0014816	XP_010483378.1, XP_010453210.1, XP_010443525.1	XP_009120324.1
OG0014817	XP_010483380.1, XP_010443522.1, XP_010453160.1	XP_009126790.1
OG0014818	XP_010483352.1, XP_010452991.1, XP_010443505.1	XP_009120312.1
OG0014819	XP_010483349.1, XP_010443503.1, XP_010452955.1	XP_009126804.1
OG0014820	XP_019088474.1, XP_019095744.1, XP_019087871.1	XP_009120292.2, XP_018512816.1
OG0014821	XP_019092611.1	XP_009126815.2, XP_009120290.1
OG0014822	XP_010443470.1, XP_010483301.1, XP_010452697.1	XP_033144574.1
OG0014823	XP_010443468.1, XP_010452651.1, XP_010483298.2	XP_009120284.1
OG0014824	XP_010443465.1, XP_010452612.1, XP_010483295.1	XP_009120281.1
OG0014825	XP_010483253.1, XP_010452070.1	XP_009132130.1
OG0014826	XP_010483252.1, XP_010452060.1, XP_010443425.1	XP_009126838.1
OG0014827	XP_010502163.1	XP_009129209.1
OG0014828	XP_019096996.1, XP_010414099.1, XP_010467636.1	XP_009102259.1
OG0014829	XP_010467288.1, XP_010488949.1	XP_009123150.1
OG0014830	XP_010483200.1, XP_010443374.1, XP_010451772.1	XP_009120224.1
OG0014831	XP_010451778.1, XP_019088472.1, XP_010483201.1	XP_018510780.1
OG0014832	XP_010451850.1, XP_010483217.1, XP_010443392.1	XP_009120237.1
OG0014833	XP_010483149.1, XP_010451407.1, XP_010443322.1	XP_009120182.1
OG0014834	XP_010443324.1, XP_010451420.1, XP_010483151.1	XP_009120184.1
OG0014835	XP_010483135.1, XP_019092373.1, XP_010446151.2	XP_009120169.1
OG0014836	XP_010450783.1, XP_010483091.1	XP_009120138.1
OG0014837	XP_019087037.1, XP_010450658.1, XP_010483077.1	XP_009126967.2
OG0014838	XP_010450614.1, XP_010483074.1	XP_033137507.1, XP_033139639.1
OG0014839	XP_019095390.1, XP_010443215.1, XP_010450118.1	XP_009120096.1
OG0014840	XP_010450464.1, XP_010443235.1	XP_009120107.1
OG0014841	XP_010483061.1, XP_010450442.1, XP_010443233.1	XP_009126976.1
OG0014842	XP_010450234.1, XP_010450405.1, XP_010483057.1	XP_009120104.1
OG0014843	XP_019088294.1, XP_019088435.1, XP_010483055.1, XP_019086724.1, XP_010485149.1, XP_010446134.1	XP_033138734.1
OG0014844	XP_010485148.1, XP_019087107.1, XP_010450185.1	XP_009120101.1
OG0014845	XP_010483044.1, XP_010450135.1, XP_010443217.1	XP_009121282.1, XP_009126982.1
OG0014846	XP_010449906.1, XP_010443197.1, XP_010483010.1	XP_009132370.1
OG0014847	XP_010443183.1, XP_010449731.1, XP_010482999.1	XP_033139626.1
OG0014848	XP_010449615.1, XP_010443172.1, XP_019096098.1	XP_009120057.1
OG0014849	XP_010482890.1, XP_010448695.1, XP_010443064.1	XP_009120010.1
OG0014850	XP_010515310.1, XP_010426480.1, XP_010503619.1	XP_033128087.1
OG0014851	XP_010503598.1, XP_010426450.1	XP_033136871.1
OG0014852	XP_010503595.1, XP_010426441.1	XP_009150152.1
OG0014853	XP_010503565.1, XP_010426421.1	XP_009151832.1
OG0014854	XP_010515235.1, XP_010426401.1, XP_010503546.1	XP_009149776.1
OG0014855	XP_010426402.1, XP_010503544.1, XP_010515234.1	XP_009149777.1
OG0014856	XP_010503521.1, XP_010426378.1, XP_010515205.1	XP_009151549.1
OG0014857	XP_010470334.1, XP_010511152.1, XP_010414879.1	XP_018510675.1
OG0014858	XP_010456017.1, XP_010422577.1, XP_010429816.1	XP_009111276.1
OG0014859	XP_010424736.1, XP_010491367.1, XP_019089904.1	XP_009130995.1
OG0014860	XP_010491354.1, XP_019084378.1	XP_009125687.1
OG0014861	XP_010517256.1, XP_010509063.1	XP_009133346.1
OG0014862	XP_019090344.1, XP_019084667.1, XP_019097727.1	XP_033144625.1
OG0014863	XP_010491302.1, XP_010423262.1, XP_010452652.1	XP_009122386.1
OG0014864	XP_010424746.1, XP_010452634.2	XP_009125667.1
OG0014865	XP_010423287.1, XP_010452629.1, XP_010491269.1	XP_009130968.1
OG0014866	XP_010452620.1, XP_010491261.1, XP_010423298.1	XP_033137851.1
OG0014867	XP_010452615.1	XP_009125661.1, XP_009122289.1
OG0014869	XP_010491192.1, XP_010452558.1, XP_010423352.1	XP_018510715.1
OG0014870	XP_010446455.1, XP_010470328.1	XP_009127724.1
OG0014871	XP_010452522.1, XP_010423389.1, XP_010491155.1	XP_009122214.1
OG0014872	XP_010423390.1, XP_010491154.1, XP_010452521.1	XP_009122213.1
OG0014873	XP_010433807.1, XP_010439076.1, XP_010448600.1	XP_009137755.1
OG0014874	XP_010452507.1, XP_010491142.1, XP_010423401.1	XP_009125620.1, XP_033138675.1
OG0014875	XP_010491144.1, XP_019084385.1, XP_010452505.1	XP_009122201.2
OG0014876	XP_010491141.1, XP_010452504.1, XP_010423404.1	XP_009122200.2
OG0014877	XP_010423406.1, XP_010491136.1, XP_010452501.1	XP_009122197.1
OG0014879	XP_010423421.1, XP_010452489.1, XP_010491126.1	XP_033137777.1
OG0014880	XP_010423428.1, XP_010452485.1, XP_010491116.1	XP_009122177.1
OG0014881	XP_010423431.1, XP_010491112.1, XP_010452482.1	XP_009130899.1
OG0014882	XP_010452478.1, XP_010423437.1, XP_010491098.1	XP_009122169.1
OG0014883	XP_010491101.1, XP_010423444.1, XP_010452476.1	XP_009122167.1
OG0014884	XP_010491072.1, XP_010423474.1, XP_010452443.1	XP_009122146.1
OG0014885	XP_010491055.1, XP_010423488.1, XP_010452426.1	XP_009122133.1
OG0014886	XP_010452425.1, XP_010423491.1	XP_009122129.1
OG0014887	XP_010452417.1, XP_010423497.1, XP_010491047.1	XP_009122125.1
OG0014889	XP_010452394.1, XP_010423516.1, XP_010491021.1	XP_009122551.2
OG0014890	XP_010456399.1, XP_010424776.1, XP_010491018.1	XP_009122554.1
OG0014891	XP_019090507.1, XP_019097165.1, XP_019084509.1	XP_009130836.1
OG0014892	XP_010423563.1, XP_010490971.1, XP_010452355.1	XP_009122582.1
OG0014893	XP_010424997.1, XP_010502229.1	XP_009101269.1
OG0014894	XP_010490964.1, XP_010452350.1	XP_009130828.1
OG0014895	XP_010423580.1, XP_010452338.1, XP_010490952.1	XP_009130823.1
OG0014896	XP_010490946.1, XP_010452331.1	XP_033137364.1
OG0014897	XP_010452326.1, XP_010495069.1, XP_010423595.1	XP_009122616.2
OG0014898	XP_010490937.1, XP_010452324.1, XP_010423596.1	XP_033145086.1
OG0014899	XP_010452317.1, XP_010490927.1	XP_009122625.1
OG0014900	XP_010452310.1, XP_010423623.1, XP_010490918.1	XP_009122634.1
OG0014901	XP_010497738.1, XP_010423634.1	XP_018511141.1
OG0014902	XP_010463187.1, XP_010490890.1, XP_010423646.1	XP_018511246.2
OG0014903	XP_010423651.1, XP_010490884.1, XP_010452288.1	XP_009122659.1
OG0014904	XP_010423656.1, XP_010490879.1	XP_009125524.1
OG0014905	XP_010450413.1, XP_010435464.1, XP_010440763.1	XP_009124258.1
OG0014906	XP_010490859.1, XP_010423676.1, XP_010452264.1	XP_009122680.1
OG0014907	XP_010423680.1, XP_010452259.1	XP_033138478.1
OG0014908	XP_010423681.1, XP_010452258.2, XP_010490856.1	XP_033138511.1
OG0014909	XP_019084395.1, XP_019089982.1, XP_010495057.1	XP_009125514.1
OG0014910	XP_010452227.1, XP_010423708.1, XP_010490828.1	XP_009130759.1
OG0014911	XP_010423730.1, XP_010452211.1, XP_010490813.1	XP_009125498.1
OG0014912	XP_019097760.1, XP_010423740.1, XP_010452199.1	XP_009122719.1
OG0014913	XP_010452173.1, XP_010490781.1, XP_010423755.1	XP_009130728.1
OG0014914	XP_010490749.1, XP_010452144.1, XP_010423813.1	XP_009122751.1
OG0014915	XP_010452145.1, XP_010423811.1, XP_010490750.1	XP_009122750.1
OG0014916	XP_010423826.1, XP_010452125.1, XP_010490740.1	XP_009125463.2
OG0014917	XP_010452113.1, XP_010423837.1, XP_010490730.1	XP_009130749.1, XP_009122762.2
OG0014918	XP_010490691.1, XP_010423869.1	XP_009122781.1
OG0014919	XP_010452057.1, XP_019084588.1, XP_010490642.1	XP_009122795.1
OG0014920	XP_010452054.1, XP_010423886.1, XP_010490636.1	XP_009125439.2
OG0014921	XP_010423891.1, XP_010452050.1, XP_010490634.1	XP_009122801.1
OG0014922	XP_010490624.1, XP_010452041.1, XP_010423904.1	XP_033143828.1
OG0014923	XP_010423906.1, XP_010490619.1, XP_010452037.1	XP_009130678.1
OG0014924	XP_010490612.1, XP_010424821.1, XP_010452033.1	XP_009130673.1
OG0014925	XP_010490609.2, XP_010452030.2, XP_019084599.1	XP_009125433.1
OG0014926	XP_010423914.1, XP_010452023.1, XP_010490605.1	XP_033139512.1, XP_009130669.2
OG0014927	XP_010452019.1, XP_010423916.1, XP_010490601.1	XP_033137561.1
OG0014928	XP_010452004.1, XP_010423931.2, XP_010490586.1	XP_009125427.3
OG0014929	XP_019097586.1, XP_019090214.1, XP_019084609.1	XP_009130659.1, XP_033139523.1, XP_033139518.1
OG0014930	XP_010490573.1, XP_010423948.1, XP_010451995.1	XP_009125423.1
OG0014931	XP_019097979.1, XP_010451991.1, XP_010423951.1	XP_009125419.2
OG0014932	XP_010490568.1, XP_010423953.1, XP_010451987.1	XP_009125417.1
OG0014933	XP_010423955.1, XP_010451984.1, XP_010490564.1	XP_009130651.1
OG0014934	XP_010490552.1, XP_010423959.1, XP_010451978.1	XP_009130650.1
OG0014935	XP_010490551.1, XP_019084611.1, XP_010451974.1	XP_018513209.1
OG0014936	XP_010451968.1, XP_010490539.1, XP_010423970.1	XP_009130643.1
OG0014937	XP_010490535.1, XP_010451962.1, XP_010423971.1	XP_009130642.1
OG0014938	XP_010423978.1, XP_010490523.1	XP_009122856.1
OG0014939	XP_019084410.1, XP_019089967.1, XP_019097284.1	XP_009125388.1
OG0014940	XP_010483145.1, XP_010443319.1, XP_010451396.1	XP_009130622.1
OG0014941	XP_010424009.1, XP_010490491.1, XP_010456345.1	XP_009130621.1
OG0014942	XP_010424012.2, XP_010490489.1, XP_010496824.1	XP_009130611.1
OG0014943	XP_010462347.1, XP_010486393.1, XP_010464463.1	XP_009115130.1
OG0014944	XP_010496815.1, XP_010424022.1, XP_010490483.1	XP_009107206.1
OG0014945	XP_010450616.1, XP_010436018.1, XP_010441238.1	XP_033145710.1
OG0014946	XP_010436068.1, XP_010447211.1, XP_010441285.1	XP_009125177.1
OG0014947	XP_010436080.1, XP_010447336.1, XP_010441294.1	XP_033145583.1
OG0014949	XP_010417762.1, XP_019082492.1, XP_010473000.1, XP_010430031.1, XP_019082737.1, XP_019082491.1	XP_033131445.1
OG0014950	XP_010430035.1, XP_010473004.1	XP_009104434.1
OG0014951	XP_010473013.1, XP_010417781.1, XP_010430048.1	XP_009106777.1
OG0014952	XP_010473023.1, XP_010430056.1, XP_010417786.1	XP_009104426.1
OG0014953	XP_010417791.1, XP_010473028.1, XP_010431663.1	XP_033132013.1
OG0014954	XP_010473030.1, XP_010430064.1	XP_018508583.1
OG0014955	XP_010430068.1, XP_010473033.1, XP_010417798.1	XP_033132011.1
OG0014956	XP_010417756.1, XP_010430021.1, XP_010472996.1	XP_009106773.1
OG0014957	XP_010417750.1, XP_010430008.1, XP_019093398.1	XP_009104446.1
OG0014958	XP_010429999.1, XP_010472976.1, XP_010417741.1	XP_009104448.1
OG0014959	XP_010429985.1, XP_019093522.1, XP_010417728.1	XP_009128437.1
OG0014960	XP_010429978.1, XP_010472948.1	XP_009128433.1
OG0014961	XP_010429961.1, XP_010417710.1, XP_010472936.1	XP_009128425.1
OG0014962	XP_010429926.1, XP_010472898.1, XP_010417680.1	XP_018512117.1
OG0014963	XP_010417655.1, XP_010472864.1, XP_010429894.1	XP_009128387.1
OG0014964	XP_010417650.1, XP_010472851.1, XP_010429883.1	XP_009104497.1
OG0014965	XP_010493999.1, XP_010455111.1, XP_010421597.1	XP_009111751.1
OG0014966	XP_010472815.1, XP_010429850.1, XP_010417622.1	XP_009104519.1
OG0014967	XP_010417608.1, XP_010429833.1, XP_010472803.1	XP_009106669.1
OG0014968	XP_010429827.1, XP_019083543.1, XP_010472798.1	XP_009106666.1
OG0014969	XP_010460456.1, XP_010499173.1, XP_010478018.1	XP_009113796.1
OG0014970	XP_010429785.1, XP_010417534.1, XP_010472752.1	XP_009106634.1
OG0014971	XP_010431642.1, XP_010417533.1, XP_010474488.1	XP_009106633.2
OG0014972	XP_010417523.1, XP_010429780.1, XP_010472747.1	XP_009106628.1
OG0014973	XP_010417390.1, XP_010429627.1, XP_010472639.1	XP_009116162.1
OG0014974	XP_019085162.1, XP_019093610.1, XP_010417514.1	XP_009106613.2
OG0014975	XP_010417507.1, XP_010429759.1, XP_010472729.1	XP_009106609.1
OG0014976	XP_010417501.1, XP_010472726.1, XP_010429755.1	XP_009104561.1
OG0014977	XP_010417502.1, XP_010429751.1, XP_010472723.1	XP_009106606.1
OG0014978	XP_010472709.1, XP_010429706.1	XP_009128311.1
OG0014979	XP_010417479.1	XP_009106591.1
OG0014980	XP_010417464.1, XP_010429689.1	XP_009106573.1
OG0014981	XP_010416767.1, XP_010428906.1, XP_010471999.1	XP_009106448.3
OG0014982	XP_010428901.1, XP_010471997.1, XP_010416764.1	XP_009106442.1
OG0014983	XP_010428875.1, XP_010416753.1	XP_009106433.1
OG0014984	XP_010471970.1, XP_010428857.1, XP_010419244.1	XP_009128248.1
OG0014985	XP_010416723.1, XP_010471963.1, XP_010428851.1	XP_009128242.1
OG0014986	XP_010416722.1, XP_010471962.1, XP_010428850.1	XP_009104610.1
OG0014987	XP_010471950.1, XP_010428838.1, XP_010416705.1	XP_018508797.1
OG0014988	XP_010471944.1, XP_010416694.1, XP_010428828.1	XP_009106404.1
OG0014989	XP_010428823.1, XP_010471939.1, XP_010416688.1	XP_009128229.1
OG0014990	XP_019088671.1, XP_010440766.1, XP_010450414.1	XP_009124256.1
OG0014991	XP_010416660.1, XP_010474376.1	XP_009128215.1
OG0014992	XP_010471912.1, XP_010428793.1, XP_010416655.1	XP_009107680.1
OG0014993	XP_010471903.1, XP_010428784.1, XP_010416648.1	XP_009106381.1
OG0014994	XP_010428736.1, XP_010416598.1, XP_010471829.1	XP_009106340.1
OG0014995	XP_010428730.1, XP_010416590.1, XP_010471824.1	XP_009104662.1
OG0014996	XP_010416582.1, XP_010428726.1, XP_010471817.1	XP_009106327.1
OG0014997	XP_010474367.1, XP_010479593.1, XP_010416576.2	XP_009106324.1
OG0014998	XP_010471805.1, XP_010428715.1, XP_010416571.1	XP_009106319.1
OG0014999	XP_010428708.1	XP_009106316.1
OG0015000	XP_010428707.1, XP_010416568.1, XP_010471801.1	XP_009106313.1
OG0015001	XP_010428697.1, XP_010471789.1, XP_010416555.1	XP_009106299.1
OG0015002	XP_010471790.1, XP_010416556.1, XP_010428698.1	XP_009106300.1
OG0015003	XP_010428691.1, XP_010471784.1, XP_010416548.1	XP_009106294.1
OG0015004	XP_010428785.1, XP_010456122.1, XP_010422685.1	XP_009111340.2
OG0015005	XP_010416535.1, XP_010428676.1, XP_010471773.1	XP_009106279.2
OG0015006	XP_010471764.1, XP_010428666.1	XP_009106270.1
OG0015007	XP_010428663.1, XP_010471761.1, XP_010416522.1	XP_009106263.1
OG0015008	XP_010428662.1, XP_010471760.1, XP_010416521.1	XP_009106262.1
OG0015009	XP_010471751.2, XP_010428653.1, XP_010416511.1	XP_009106253.2
OG0015010	XP_010471726.1, XP_010428633.1	XP_009106241.2
OG0015011	XP_010416480.1, XP_010471705.1, XP_010428615.1	XP_009106232.1
OG0015012	XP_010416455.1, XP_010471682.1, XP_010471685.1, XP_010428592.1	XP_009128118.1
OG0015013	XP_010416453.1, XP_019093083.1, XP_010428589.1	XP_009106214.1
OG0015014	XP_010416446.1, XP_019093119.1, XP_010428582.1	XP_009106207.1
OG0015015	XP_010419214.1, XP_010431528.1, XP_010471666.1	XP_033131085.1
OG0015016	XP_010471656.1, XP_010416432.1, XP_010428568.1	XP_009106198.1
OG0015017	XP_010428564.1, XP_010416425.1, XP_010471654.1	XP_033131088.1
OG0015018	XP_010416419.1, XP_010471648.1, XP_010428559.1	XP_009106192.1
OG0015019	XP_010416414.1, XP_010471643.1, XP_010428554.1	XP_009104709.1
OG0015020	XP_019082680.1, XP_010471634.1, XP_010428537.1	XP_009106183.1
OG0015021	XP_010416386.1, XP_010428526.1, XP_010471623.1	XP_009128078.1, XP_018508654.1
OG0015022	XP_010416379.1, XP_010471618.1, XP_010428516.1, XP_010419209.1	XP_009106170.1
OG0015023	XP_010428513.1, XP_010416373.1, XP_010471610.1	XP_009106167.1
OG0015024	XP_010467492.1, XP_010515309.1, XP_010489358.1	XP_009121130.1
OG0015025	XP_010467529.1, XP_010489387.1, XP_010514809.1	XP_009121100.2
OG0015026	XP_010514750.1, XP_010489394.1, XP_010467542.1	XP_009112443.2
OG0015027	XP_010413423.1, XP_010467580.1, XP_010489420.1	XP_009121074.1
OG0015028	XP_010467590.1, XP_019089927.1, XP_019089994.1, XP_010489434.1	XP_009102304.2
OG0015029	XP_010426509.1, XP_010426508.1, XP_010503649.1	XP_033132875.1
OG0015030	XP_019084927.1, XP_010504696.1, XP_010516382.1	XP_033145185.1
OG0015031	XP_010503638.1, XP_019102305.1, XP_010426496.1	XP_009149707.1
OG0015032	XP_010503639.1, XP_010426497.1, XP_010412678.2	XP_009149706.1
OG0015033	XP_010426192.1, XP_010515055.1, XP_010503350.1	XP_009149908.1
OG0015034	XP_010426185.1, XP_010515050.1, XP_010507281.1	XP_009149913.1
OG0015035	XP_010503343.1, XP_010426184.1, XP_010515049.1	XP_009149915.1
OG0015036	XP_010503351.1, XP_010515057.1, XP_010426193.1	XP_009149907.1
OG0015037	XP_010515067.1, XP_010503365.1, XP_010426207.1	XP_009149893.2
OG0015038	XP_019091730.1, XP_010480183.1, XP_010501259.1	XP_009145421.2
OG0015039	XP_010501232.1, XP_010480161.1, XP_010462469.1	XP_009106812.1
OG0015040	XP_010462455.1, XP_010501220.1, XP_010480151.1	XP_009106819.1
OG0015041	XP_010462451.1, XP_010501215.1, XP_010480144.1	XP_009147468.2
OG0015042	XP_010501206.1, XP_010480135.1, XP_010462446.1	XP_009147479.2
OG0015043	XP_010462434.1, XP_010480125.1	XP_009106829.1
OG0015044	XP_010480100.1, XP_010501176.1	XP_009147498.1
OG0015045	XP_010501152.1, XP_010462385.1, XP_010480072.1	XP_033132782.1, XP_009147505.1
OG0015046	XP_010462380.1, XP_010501144.1, XP_010480067.1	XP_009147512.1
OG0015047	XP_010462361.1, XP_010480035.1, XP_010501124.1	XP_009147523.2
OG0015048	XP_010480028.1, XP_010501121.1, XP_010462358.1	XP_009106904.1
OG0015049	XP_010480027.1, XP_010462351.1, XP_010501117.1	XP_009106906.1
OG0015050	XP_019094191.1, XP_010501097.1, XP_010462335.1	XP_009147531.1
OG0015051	XP_010462279.1, XP_010479949.1, XP_010501030.2	XP_009106961.1
OG0015052	XP_010479944.1, XP_010462273.1, XP_010501027.1	XP_009147587.1
OG0015053	XP_010479932.1, XP_010462258.1, XP_010501014.1	XP_009144766.1
OG0015054	XP_010462215.1, XP_010500974.1, XP_010479889.1	XP_009106980.1
OG0015055	XP_019091833.1, XP_010500966.1, XP_010479884.1	XP_009106985.1
OG0015056	XP_010500949.1, XP_010462182.1, XP_010479861.1	XP_009147621.2
OG0015057	XP_010501266.1, XP_010501992.1, XP_019090836.1, XP_010479857.1, XP_010500944.1	XP_033146885.1
OG0015058	XP_010479843.1	XP_009107006.1, XP_009147632.1
OG0015059	XP_010509493.1, XP_010505160.1, XP_010516840.1	XP_009143602.1
OG0015060	XP_010516842.1, XP_010505162.1, XP_010509489.1	XP_009133071.1
OG0015061	XP_010509484.1, XP_010516845.1, XP_010505167.1	XP_009143595.1
OG0015062	XP_010505173.1, XP_010516851.1, XP_010509482.1	XP_009141577.1
OG0015063	XP_010516889.1	XP_009143566.1, XP_033143187.1
OG0015064	XP_010509436.1, XP_010505221.1, XP_010516899.1	XP_009143559.1
OG0015065	XP_010516911.1, XP_010505230.1, XP_010509428.1	XP_009141611.1
OG0015066	XP_010514896.1, XP_010496797.1	XP_009150061.1
OG0015067	XP_010514879.1, XP_010425966.1	XP_009150076.2
OG0015068	XP_010514870.1, XP_010425956.1	XP_009150082.1
OG0015069	XP_010442855.1, XP_010482682.1, XP_010445467.1	XP_009119840.1
OG0015070	XP_019088123.1, XP_010482701.1, XP_010445573.1	XP_009132500.1
OG0015071	XP_010412846.1, XP_010504786.1	XP_009138967.1
OG0015072	XP_010472336.1, XP_010429290.1, XP_010417093.1	XP_009134028.1
OG0015073	XP_010421524.1, XP_010438796.1, XP_010496489.1	XP_033145759.1
OG0015074	XP_010455229.1, XP_010438614.1, XP_010421734.1	XP_009134081.1
OG0015075	XP_019090212.1, XP_019084009.1, XP_010438651.1	XP_009134079.1
OG0015076	XP_010441368.1, XP_010482299.1	XP_009134036.1
OG0015077	XP_010482244.1, XP_010442431.1, XP_010440851.1	XP_009123552.1
OG0015078	XP_010450338.1, XP_010435389.1, XP_010440687.1	XP_009108063.1
OG0015079	XP_010450362.1, XP_010440701.1, XP_010435425.1	XP_009108050.1
OG0015080	XP_019098539.1, XP_010440709.1, XP_010435432.1, XP_010450371.2	XP_009108026.1
OG0015081	XP_010440752.1, XP_010450407.1, XP_010435458.1	XP_033132277.1
OG0015082	XP_010496356.1, XP_019086773.1, XP_010450327.1	XP_009124132.1
OG0015083	XP_010440628.1, XP_010450251.1	XP_009139658.1
OG0015084	XP_010440643.1, XP_010435315.1, XP_010450266.1	XP_009107671.1
OG0015085	XP_010455232.1, XP_019098250.1	XP_033134165.1
OG0015086	XP_010421658.1, XP_010455158.1, XP_010450895.1	XP_033148739.1
OG0015087	XP_010440608.1, XP_010435290.1, XP_010450318.1	XP_009107688.1
OG0015088	XP_010450188.1, XP_010440561.1, XP_010435244.1	XP_009107704.1
OG0015089	XP_010450177.1, XP_010440545.1, XP_010435233.1	XP_009139605.2
OG0015090	XP_010440544.1, XP_010450175.1, XP_010435232.1	XP_009139604.1
OG0015091	XP_010450121.1, XP_010435206.1, XP_010450142.1	XP_009139571.1
OG0015092	XP_010450136.1, XP_010435209.1, XP_010450119.1	XP_009139570.1
OG0015093	XP_010450064.1, XP_010440494.1, XP_010435151.1	XP_033132238.1
OG0015094	XP_010435120.1, XP_010440460.1, XP_010450034.1	XP_009107773.1
OG0015095	XP_010435119.1, XP_010440458.1, XP_010450033.1	XP_009139507.1
OG0015096	XP_010435118.1, XP_010440457.1, XP_010450032.1	XP_009107774.1
OG0015097	XP_010440356.1, XP_019086141.1, XP_010496120.1	XP_009147899.1
OG0015098	XP_010440343.1, XP_010435013.1, XP_010495886.1	XP_009147838.1
OG0015099	XP_010435021.1, XP_010495894.1, XP_010440340.1	XP_009147539.1
OG0015100	XP_010495896.1, XP_010435023.1, XP_010440339.1	XP_009107831.1
OG0015101	XP_010449941.1, XP_010434987.1, XP_010440310.1	XP_009107839.1
OG0015102	XP_019087073.1, XP_010434326.1, XP_010434981.1	XP_009147318.2
OG0015103	XP_010466401.1, XP_010488167.1, XP_010510338.1	XP_009147284.1
OG0015104	XP_010440292.1, XP_010434967.1	XP_009136700.1, XP_009147242.1
OG0015105	XP_010424982.1, XP_010502206.1, XP_010513953.1	XP_009114217.2
OG0015106	XP_019092457.1, XP_019096645.1, XP_019084144.1	XP_009105117.1
OG0015107	XP_010434923.1, XP_010440252.1, XP_010449894.1	XP_009136712.1
OG0015108	XP_010449891.1, XP_010434919.1, XP_010440249.1	XP_009146719.1
OG0015109	XP_019087115.1, XP_010434918.1, XP_010449888.1	XP_009107863.1
OG0015110	XP_010451486.1, XP_010445371.1, XP_019086937.1	XP_009146678.1
