Orthogroup	Camelina_sativa	Raphanus_sativus
OG0014863	XP_010491302.1, XP_010423262.1, XP_010452652.1	XP_018444665.1
OG0014864	XP_010424746.1, XP_010452634.2	XP_018469825.1
OG0014865	XP_010423287.1, XP_010452629.1, XP_010491269.1	XP_018476872.1
OG0014866	XP_010452620.1, XP_010491261.1, XP_010423298.1	XP_018444026.1
OG0014867	XP_010452615.1	XP_018472376.1, XP_018443370.1
OG0014869	XP_010491192.1, XP_010452558.1, XP_010423352.1	XP_018442935.1
OG0014870	XP_010446455.1, XP_010470328.1	XP_018461482.1, XP_018467913.1
OG0014871	XP_010452522.1, XP_010423389.1, XP_010491155.1	XP_018444140.1
OG0014872	XP_010423390.1, XP_010491154.1, XP_010452521.1	XP_018444637.1
OG0014873	XP_010433807.1, XP_010439076.1, XP_010448600.1	XP_018470584.1
OG0014874	XP_010452507.1, XP_010491142.1, XP_010423401.1	XP_018442198.1
OG0014875	XP_010491144.1, XP_019084385.1, XP_010452505.1	XP_018442200.1
OG0014876	XP_010491141.1, XP_010452504.1, XP_010423404.1	XP_018442196.1
OG0014877	XP_010423406.1, XP_010491136.1, XP_010452501.1	XP_018445985.1
OG0014879	XP_010423421.1, XP_010452489.1, XP_010491126.1	XP_018445010.1
OG0014880	XP_010423428.1, XP_010452485.1, XP_010491116.1	XP_018445577.1, XP_018445578.1
OG0014881	XP_010423431.1, XP_010491112.1, XP_010452482.1	XP_018476358.1
OG0014882	XP_010452478.1, XP_010423437.1, XP_010491098.1	XP_018442245.1
OG0014883	XP_010491101.1, XP_010423444.1, XP_010452476.1	XP_018445047.1
OG0014884	XP_010491072.1, XP_010423474.1, XP_010452443.1	XP_018446089.1, XP_018446076.1
OG0014885	XP_010491055.1, XP_010423488.1, XP_010452426.1	XP_018446753.1
OG0014886	XP_010452425.1, XP_010423491.1	XP_018469153.1, XP_018446754.1
OG0014887	XP_010452417.1, XP_010423497.1, XP_010491047.1	XP_018446197.1
OG0014889	XP_010452394.1, XP_010423516.1, XP_010491021.1	XP_018443904.1
OG0014890	XP_010456399.1, XP_010424776.1, XP_010491018.1	XP_018443899.1
OG0014891	XP_019090507.1, XP_019097165.1, XP_019084509.1	XP_018472567.1
OG0014892	XP_010423563.1, XP_010490971.1, XP_010452355.1	XP_018456441.1
OG0014893	XP_010424997.1, XP_010502229.1	XP_018478721.1, XP_018462014.1
OG0014894	XP_010490964.1, XP_010452350.1	XP_018475781.1
OG0014895	XP_010423580.1, XP_010452338.1, XP_010490952.1	XP_018476114.1
OG0014896	XP_010490946.1, XP_010452331.1	XP_018446967.1, XP_018444183.1
OG0014897	XP_010452326.1, XP_010495069.1, XP_010423595.1	XP_018445685.1
OG0014898	XP_010490937.1, XP_010452324.1, XP_010423596.1	XP_018476730.1
OG0014899	XP_010452317.1, XP_010490927.1	XP_018442440.1
OG0014900	XP_010452310.1, XP_010423623.1, XP_010490918.1	XP_018445970.1
OG0014901	XP_019097204.1, XP_019084530.1, XP_019090509.1	XP_018447368.1
OG0014902	XP_010463187.1, XP_010490890.1, XP_010423646.1	XP_018442572.1
OG0014903	XP_010423651.1, XP_010490884.1, XP_010452288.1	XP_018445901.1
OG0014904	XP_010423656.1, XP_010490879.1	XP_018468682.1
OG0014905	XP_010450413.1, XP_010435464.1, XP_010440763.1	XP_018458119.1
OG0014906	XP_010490859.1, XP_010423676.1, XP_010452264.1	XP_018443079.1
OG0014907	XP_010423680.1, XP_010452259.1	XP_018445512.1
OG0014908	XP_010423681.1, XP_010452258.2, XP_010490856.1	XP_018445510.1
OG0014909	XP_019084395.1, XP_019089982.1, XP_010495057.1	XP_018468623.1
OG0014910	XP_010452227.1, XP_010423708.1, XP_010490828.1	XP_018473404.1
OG0014911	XP_010423730.1, XP_010452211.1, XP_010490813.1	XP_018450082.1
OG0014912	XP_019097760.1, XP_010423740.1, XP_010452199.1	XP_018445239.1
OG0014913	XP_010452173.1, XP_010490781.1, XP_010423755.1	XP_018476783.1
OG0014914	XP_010490749.1, XP_010452144.1, XP_010423813.1	XP_018445956.1
OG0014915	XP_010452145.1, XP_010423811.1, XP_010490750.1	XP_018445957.1
OG0014916	XP_010423826.1, XP_010452125.1, XP_010490740.1	XP_018456405.1
OG0014917	XP_010452113.1, XP_010423837.1, XP_010490730.1	XP_018443948.1
OG0014918	XP_010490691.1, XP_010423869.1	XP_018443124.1
OG0014919	XP_010452057.1, XP_019084588.1, XP_010490642.1	XP_018446078.1
OG0014920	XP_010452054.1, XP_010423886.1, XP_010490636.1	XP_018469822.1
OG0014921	XP_010423891.1, XP_010452050.1, XP_010490634.1	XP_018442959.1
OG0014922	XP_010490624.1, XP_010452041.1, XP_010423904.1	XP_018474711.1
OG0014923	XP_010423906.1, XP_010490619.1, XP_010452037.1	XP_018472880.1
OG0014924	XP_010490612.1, XP_010424821.1, XP_010452033.1	XP_018472512.1
OG0014925	XP_010490609.2, XP_010452030.2, XP_019084599.1	XP_018444495.1, XP_018469129.1
OG0014926	XP_010423914.1, XP_010452023.1, XP_010490605.1	XP_018462428.1, XP_018475231.1
OG0014927	XP_010452019.1, XP_010423916.1, XP_010490601.1	XP_018446449.1
OG0014928	XP_010452004.1, XP_010423931.2, XP_010490586.1	XP_018470290.1, XP_018463964.1
OG0014929	XP_019097586.1, XP_019090214.1, XP_019084609.1	XP_018475071.1
OG0014930	XP_010490573.1, XP_010423948.1, XP_010451995.1	XP_018455747.1
OG0014931	XP_019097979.1, XP_010451991.1, XP_010423951.1	XP_018470944.1
OG0014932	XP_010490568.1, XP_010423953.1, XP_010451987.1	XP_018472190.1
OG0014933	XP_010423955.1, XP_010451984.1, XP_010490564.1	XP_018475906.1
OG0014934	XP_010490552.1, XP_010423959.1, XP_010451978.1	XP_018470015.1
OG0014935	XP_010490551.1, XP_019084611.1, XP_010451974.1	XP_018474414.1
OG0014937	XP_010490535.1, XP_010451962.1, XP_010423971.1	XP_018474417.1
OG0014938	XP_010423978.1, XP_010490523.1	XP_018442101.1
OG0014939	XP_019084410.1, XP_019089967.1, XP_019097284.1	XP_018471337.1
OG0014940	XP_010483145.1, XP_010443319.1, XP_010451396.1	XP_018474747.1
OG0014941	XP_010424009.1, XP_010490491.1, XP_010456345.1	XP_018475809.1
OG0014942	XP_010424012.2, XP_010490489.1, XP_010496824.1	XP_018475814.1
OG0014943	XP_010462347.1, XP_010486393.1, XP_010464463.1	XP_018459410.1
OG0014944	XP_010496815.1, XP_010424022.1, XP_010490483.1	XP_018447373.1
OG0014945	XP_010450616.1, XP_010436018.1, XP_010441238.1	XP_018482742.1
OG0014946	XP_010436068.1, XP_010447211.1, XP_010441285.1	XP_018442380.1
OG0014947	XP_010436080.1, XP_010447336.1, XP_010441294.1	XP_018483580.1
OG0014948	XP_010447730.1, XP_010436112.1, XP_010441325.1	XP_018478140.1
OG0014949	XP_010417762.1, XP_019082492.1, XP_010473000.1, XP_010430031.1, XP_019082737.1, XP_019082491.1	XP_018445353.1
OG0014950	XP_010430035.1, XP_010473004.1	XP_018446974.1
OG0014951	XP_010473013.1, XP_010417781.1, XP_010430048.1	XP_018457493.1
OG0014952	XP_010473023.1, XP_010430056.1, XP_010417786.1	XP_018445248.1
OG0014953	XP_010417791.1, XP_010473028.1, XP_010431663.1	XP_018442362.1
OG0014954	XP_010473030.1, XP_010430064.1	XP_018442361.1
OG0014955	XP_010430068.1, XP_010473033.1, XP_010417798.1	XP_018446439.1
OG0014956	XP_010417756.1, XP_010430021.1, XP_010472996.1	XP_018457913.1
OG0014957	XP_010417750.1, XP_010430008.1, XP_019093398.1	XP_018444886.1
OG0014958	XP_010429999.1, XP_010472976.1, XP_010417741.1	XP_018442915.1
OG0014959	XP_010429985.1, XP_019093522.1, XP_010417728.1	XP_018448719.1
OG0014960	XP_010429978.1, XP_010472948.1	XP_018475730.1, XP_018468278.1
OG0014961	XP_010429961.1, XP_010417710.1, XP_010472936.1	XP_018461736.1
OG0014962	XP_010429926.1, XP_010472898.1, XP_010417680.1	XP_018470250.1, XP_018471667.1
OG0014963	XP_010417655.1, XP_010472864.1, XP_010429894.1	XP_018472248.1
OG0014964	XP_010417650.1, XP_010472851.1, XP_010429883.1	XP_018446483.1
OG0014965	XP_010493999.1, XP_010455111.1, XP_010421597.1	XP_018454391.1
OG0014966	XP_010472815.1, XP_010429850.1, XP_010417622.1	XP_018443792.1
OG0014967	XP_010417608.1, XP_010429833.1, XP_010472803.1	XP_018452311.1
OG0014968	XP_010429827.1, XP_019083543.1, XP_010472798.1	XP_018457178.1
OG0014969	XP_010460456.1, XP_010499173.1, XP_010478018.1	XP_018449637.1
OG0014970	XP_010429785.1, XP_010417534.1, XP_010472752.1	XP_018457537.1
OG0014971	XP_010431642.1, XP_010417533.1, XP_010474488.1	XP_018455154.1
OG0014972	XP_010417523.1, XP_010429780.1, XP_010472747.1	XP_018456493.1
OG0014973	XP_010417390.1, XP_010429627.1, XP_010472639.1	XP_018486025.1
OG0014974	XP_019085162.1, XP_019093610.1, XP_010417514.1	XP_018456242.1
OG0014975	XP_010417507.1, XP_010429759.1, XP_010472729.1	XP_018456241.1
OG0014976	XP_010417501.1, XP_010472726.1, XP_010429755.1	XP_018445803.1
OG0014977	XP_010417502.1, XP_010429751.1, XP_010472723.1	XP_018453410.1, XP_018456180.1
OG0014978	XP_010472709.1, XP_010429706.1	XP_018472202.1, XP_018472121.1
OG0014979	XP_010417479.1	XP_018456707.1, XP_018456708.1
OG0014980	XP_010417464.1, XP_010429689.1	XP_018455865.1, XP_018455864.1
OG0014981	XP_010416767.1, XP_010428906.1, XP_010471999.1	XP_018452846.1
OG0014982	XP_010428901.1, XP_010471997.1, XP_010416764.1	XP_018452148.1
OG0014983	XP_010428875.1, XP_010416753.1	XP_018454780.1, XP_018456398.1
OG0014984	XP_010471970.1, XP_010428857.1, XP_010419244.1	XP_018469466.1
OG0014985	XP_010416723.1, XP_010471963.1, XP_010428851.1	XP_018470803.1
OG0014986	XP_010416722.1, XP_010471962.1, XP_010428850.1	XP_018446610.1
OG0014987	XP_010471950.1, XP_010428838.1, XP_010416705.1	XP_018455743.1
OG0014988	XP_010471944.1, XP_010416694.1, XP_010428828.1	XP_018452065.1
OG0014989	XP_010428823.1, XP_010471939.1, XP_010416688.1	XP_018454666.1
OG0014990	XP_019088671.1, XP_010440766.1, XP_010450414.1	XP_018458117.1
OG0014991	XP_010416660.1, XP_010474376.1	XP_018471758.1
OG0014992	XP_010471912.1, XP_010428793.1, XP_010416655.1	XP_018462115.1
OG0014993	XP_010471903.1, XP_010428784.1, XP_010416648.1	XP_018456549.1
OG0014994	XP_010428736.1, XP_010416598.1, XP_010471829.1	XP_018446320.1
OG0014995	XP_010428730.1, XP_010416590.1, XP_010471824.1	XP_018442325.1
OG0014996	XP_010416582.1, XP_010428726.1, XP_010471817.1	XP_018442329.1
OG0014997	XP_010474367.1, XP_010479593.1, XP_010416576.2	XP_018443923.1
OG0014998	XP_010471805.1, XP_010428715.1, XP_010416571.1	XP_018446874.1
OG0014999	XP_010428708.1	XP_018444224.1
OG0015000	XP_010428707.1, XP_010416568.1, XP_010471801.1	XP_018446759.1
OG0015001	XP_010428697.1, XP_010471789.1, XP_010416555.1	XP_018445516.1
OG0015002	XP_010471790.1, XP_010416556.1, XP_010428698.1	XP_018445514.1
OG0015003	XP_010428691.1, XP_010471784.1, XP_010416548.1	XP_018445394.1
OG0015004	XP_010428785.1, XP_010456122.1, XP_010422685.1	XP_018456995.1
OG0015005	XP_010416535.1, XP_010428676.1, XP_010471773.1	XP_018444317.1
OG0015006	XP_010471764.1, XP_010428666.1	XP_018445997.1
OG0015007	XP_010428663.1, XP_010471761.1, XP_010416522.1	XP_018442599.1
OG0015008	XP_010428662.1, XP_010471760.1, XP_010416521.1	XP_018444323.1
OG0015009	XP_010471751.2, XP_010428653.1, XP_010416511.1	XP_018445879.1
OG0015010	XP_010471726.1, XP_010428633.1	XP_018471245.1, XP_018445114.1
OG0015011	XP_010416480.1, XP_010471705.1, XP_010428615.1	XP_018463481.1, XP_018446240.1
OG0015012	XP_010416455.1, XP_010471682.1, XP_010471685.1, XP_010428592.1	XP_018466057.1
OG0015013	XP_010416453.1, XP_019093083.1, XP_010428589.1	XP_018443080.1
OG0015014	XP_010416446.1, XP_019093119.1, XP_010428582.1	XP_018442328.1
OG0015015	XP_010419214.1, XP_010431528.1, XP_010471666.1	XP_018444698.1, XP_018443430.1
OG0015016	XP_010471656.1, XP_010416432.1, XP_010428568.1	XP_018446198.1
OG0015017	XP_010428564.1, XP_010416425.1, XP_010471654.1	XP_018444383.1
OG0015018	XP_010416419.1, XP_010471648.1, XP_010428559.1	XP_018446799.1
OG0015019	XP_010416414.1, XP_010471643.1, XP_010428554.1	XP_018442165.1
OG0015020	XP_019082680.1, XP_010471634.1, XP_010428537.1	XP_018443150.1
OG0015021	XP_010416386.1, XP_010428526.1, XP_010471623.1	XP_018446591.1
OG0015022	XP_010416379.1, XP_010471618.1, XP_010428516.1, XP_010419209.1	XP_018445971.1
OG0015023	XP_010428513.1, XP_010416373.1, XP_010471610.1	XP_018446464.1
OG0015024	XP_010467492.1, XP_010515309.1, XP_010489358.1	XP_018434774.1, XP_018458047.1, XP_018437060.1
OG0015025	XP_010467529.1, XP_010489387.1, XP_010514809.1	XP_018441163.1
OG0015026	XP_010514750.1, XP_010489394.1, XP_010467542.1	XP_018452404.1
OG0015027	XP_010413423.1, XP_010467580.1, XP_010489420.1	XP_018440745.1
OG0015028	XP_010467590.1, XP_019089927.1, XP_019089994.1, XP_010489434.1	XP_018437961.1, XP_018437947.1
OG0015029	XP_010426509.1, XP_010426508.1, XP_010503649.1	XP_018469511.1
OG0015030	XP_019084927.1, XP_010504696.1, XP_010516382.1	XP_018454914.1
OG0015031	XP_010503638.1, XP_019102305.1, XP_010426496.1	XP_018440292.1
OG0015032	XP_010503639.1, XP_010426497.1, XP_010412678.2	XP_018436124.1
OG0015033	XP_010426192.1, XP_010515055.1, XP_010503350.1	XP_018434641.1
OG0015034	XP_010426185.1, XP_010515050.1, XP_010507281.1	XP_018433434.1
OG0015035	XP_010503343.1, XP_010426184.1, XP_010515049.1	XP_018438803.1
OG0015036	XP_010503351.1, XP_010515057.1, XP_010426193.1	XP_018441626.1
OG0015037	XP_010515067.1, XP_010503365.1, XP_010426207.1	XP_018441616.1
OG0015038	XP_019091730.1, XP_010480183.1, XP_010501259.1	XP_018492376.1
OG0015039	XP_010501232.1, XP_010480161.1, XP_010462469.1	XP_018450146.1
OG0015040	XP_010462455.1, XP_010501220.1, XP_010480151.1	XP_018450691.1
OG0015041	XP_010462451.1, XP_010501215.1, XP_010480144.1	XP_018432931.1
OG0015042	XP_010501206.1, XP_010480135.1, XP_010462446.1	XP_018467886.1
OG0015043	XP_010462434.1, XP_010480125.1	XP_018450839.1, XP_018447532.1
OG0015044	XP_010480100.1, XP_010501176.1	XP_018441948.1
OG0015045	XP_010501152.1, XP_010462385.1, XP_010480072.1	XP_018450209.1, XP_018481279.1
OG0015046	XP_010462380.1, XP_010501144.1, XP_010480067.1	XP_018447537.1
OG0015047	XP_010462361.1, XP_010480035.1, XP_010501124.1	XP_018433129.1
OG0015048	XP_010480028.1, XP_010501121.1, XP_010462358.1	XP_018447291.1
OG0015049	XP_010480027.1, XP_010462351.1, XP_010501117.1	XP_018451546.1
OG0015050	XP_019094191.1, XP_010501097.1, XP_010462335.1	XP_018481040.1
OG0015051	XP_010462279.1, XP_010479949.1, XP_010501030.2	XP_018447324.1
OG0015052	XP_010479944.1, XP_010462273.1, XP_010501027.1	XP_018489969.1
OG0015053	XP_010479932.1, XP_010462258.1, XP_010501014.1	XP_018493578.1
OG0015054	XP_010462215.1, XP_010500974.1, XP_010479889.1	XP_018492217.1
OG0015055	XP_019091833.1, XP_010500966.1, XP_010479884.1	XP_018449480.1
OG0015056	XP_010500949.1, XP_010462182.1, XP_010479861.1	XP_018484402.1
OG0015057	XP_010501266.1, XP_010501992.1, XP_019090836.1, XP_010479857.1, XP_010500944.1	XP_018491612.1
OG0015058	XP_010479843.1	XP_018448871.1, XP_018488179.1
OG0015059	XP_010509493.1, XP_010505160.1, XP_010516840.1	XP_018434002.1
OG0015060	XP_010516842.1, XP_010505162.1, XP_010509489.1	XP_018466899.1
OG0015061	XP_010509484.1, XP_010516845.1, XP_010505167.1	XP_018434942.1
OG0015062	XP_010505173.1, XP_010516851.1, XP_010509482.1	XP_018484330.1
OG0015063	XP_010516889.1	XP_018467259.1, XP_018433393.1
OG0015064	XP_010509436.1, XP_010505221.1, XP_010516899.1	XP_018433709.1
OG0015065	XP_010516911.1, XP_010505230.1, XP_010509428.1	XP_018477941.1
OG0015066	XP_010514896.1, XP_010496797.1	XP_018436501.1
OG0015067	XP_010514879.1, XP_010425966.1	XP_018433041.1
OG0015068	XP_010514870.1, XP_010425956.1	XP_018439586.1
OG0015069	XP_010442855.1, XP_010482682.1, XP_010445467.1	XP_018455775.1
OG0015070	XP_019088123.1, XP_010482701.1, XP_010445573.1	XP_018448329.1, XP_018476821.1
OG0015071	XP_010412846.1, XP_010504786.1	XP_018484521.1, XP_018484519.1
OG0015072	XP_010472336.1, XP_010429290.1, XP_010417093.1	XP_018472812.1
OG0015073	XP_010421524.1, XP_010438796.1, XP_010496489.1	XP_018471511.1
OG0015074	XP_010455229.1, XP_010438614.1, XP_010421734.1	XP_018475926.1
OG0015075	XP_019090212.1, XP_019084009.1, XP_010438651.1	XP_018473015.1
OG0015076	XP_010441368.1, XP_010482299.1	XP_018472863.1
OG0015077	XP_010482244.1, XP_010442431.1, XP_010440851.1	XP_018456828.1
OG0015078	XP_010450338.1, XP_010435389.1, XP_010440687.1	XP_018450752.1
OG0015079	XP_010450362.1, XP_010440701.1, XP_010435425.1	XP_018447892.1
OG0015080	XP_019098539.1, XP_010440709.1, XP_010435432.1, XP_010450371.2	XP_018447757.1
OG0015081	XP_010440752.1, XP_010450407.1, XP_010435458.1	XP_018447380.1
OG0015082	XP_010496356.1, XP_019086773.1, XP_010450327.1	XP_018483650.1
OG0015083	XP_010440628.1, XP_010450251.1	XP_018477858.1
OG0015084	XP_010440643.1, XP_010435315.1, XP_010450266.1	XP_018447948.1
OG0015085	XP_010455232.1, XP_019098250.1	XP_018463115.1, XP_018459302.1
OG0015086	XP_010421658.1, XP_010455158.1, XP_010450895.1	XP_018458701.1
OG0015087	XP_010440608.1, XP_010435290.1, XP_010450318.1	XP_018447620.1
OG0015088	XP_010450188.1, XP_010440561.1, XP_010435244.1	XP_018447142.1
OG0015089	XP_010450177.1, XP_010440545.1, XP_010435233.1	XP_018477130.1
OG0015090	XP_010440544.1, XP_010450175.1, XP_010435232.1	XP_018477135.1, XP_018477133.1
OG0015091	XP_010450121.1, XP_010435206.1, XP_010450142.1	XP_018485252.1
OG0015092	XP_010450136.1, XP_010435209.1, XP_010450119.1	XP_018480060.1
OG0015093	XP_010450064.1, XP_010440494.1, XP_010435151.1	XP_018451471.1
OG0015094	XP_010435120.1, XP_010440460.1, XP_010450034.1	XP_018449200.1
OG0015095	XP_010435119.1, XP_010440458.1, XP_010450033.1	XP_018484172.1
OG0015096	XP_010435118.1, XP_010440457.1, XP_010450032.1	XP_018449458.1
OG0015097	XP_010440356.1, XP_019086141.1, XP_010496120.1	XP_018457905.1
OG0015098	XP_010440343.1, XP_010435013.1, XP_010495886.1	XP_018446306.1
OG0015099	XP_010435021.1, XP_010495894.1, XP_010440340.1	XP_018468483.1
OG0015100	XP_010495896.1, XP_010435023.1, XP_010440339.1	XP_018449312.1
OG0015101	XP_010449941.1, XP_010434987.1, XP_010440310.1	XP_018451627.1
OG0015102	XP_019087073.1, XP_010434326.1, XP_010434981.1	XP_018449561.1
OG0015103	XP_010466401.1, XP_010488167.1, XP_010510338.1	XP_018471616.1
OG0015104	XP_010440292.1, XP_010434967.1	XP_018471240.1
OG0015105	XP_010424982.1, XP_010502206.1, XP_010513953.1	XP_018456545.1
OG0015106	XP_019092457.1, XP_019096645.1, XP_019084144.1	XP_018444067.1
OG0015107	XP_010434923.1, XP_010440252.1, XP_010449894.1	XP_018477474.1
OG0015108	XP_010449891.1, XP_010434919.1, XP_010440249.1	XP_018470819.1
OG0015109	XP_019087115.1, XP_010434918.1, XP_010449888.1	XP_018449223.1, XP_018462777.1
OG0015110	XP_010451486.1, XP_010445371.1, XP_019086937.1	XP_018471155.1
OG0015111	XP_010440244.1, XP_010449885.1	XP_018449268.1, XP_018462775.1
OG0015112	XP_019085617.1, XP_010471310.1, XP_010416039.1	XP_018460541.1, XP_018462569.1
OG0015113	XP_010471312.1, XP_010416043.1, XP_010428176.1	XP_018457314.1
OG0015114	XP_010428199.1, XP_010471345.1, XP_010416074.1	XP_018469529.1
OG0015115	XP_010428200.1, XP_010471341.1, XP_010416073.1	XP_018436732.1
OG0015116	XP_010471356.1, XP_010428214.1, XP_010416085.1	XP_018445805.1, XP_018433198.1, XP_018433224.1
OG0015117	XP_019084982.1, XP_010471354.1, XP_010416084.1	XP_018470253.1
OG0015118	XP_010416097.1, XP_010428218.1, XP_010471363.1	XP_018471626.1
OG0015119	XP_010428217.1, XP_010416101.1, XP_010471362.1	XP_018471623.1
OG0015120	XP_019094125.1, XP_019083330.1	XP_018472052.1
OG0015121	XP_010416126.1, XP_010471387.1, XP_010428243.1	XP_018445739.1
OG0015122	XP_010482127.1, XP_010442317.1, XP_010439446.1	XP_018463011.1
OG0015123	XP_019085047.1, XP_019083339.1, XP_010471395.1	XP_018454776.1
OG0015124	XP_010428288.1, XP_010471424.1, XP_010416173.1	XP_018453319.1
OG0015125	XP_010471429.1, XP_010428297.1, XP_010416176.1	XP_018442183.1
OG0015126	XP_010416190.1, XP_010471439.1	XP_018456873.1
OG0015127	XP_019089807.1, XP_010438549.1, XP_010433307.1, XP_010448093.1	XP_018468754.1
OG0015128	XP_010416198.1, XP_010428311.1, XP_010471442.1	XP_018456636.1
OG0015129	XP_010416206.1, XP_010471462.1, XP_010428326.1	XP_018457908.1
OG0015130	XP_010428351.1, XP_010416225.1	XP_018456840.1
OG0015131	XP_010471485.1, XP_010428356.1, XP_010416228.1	XP_018470960.1
OG0015132	XP_010416237.1, XP_010428365.1, XP_010471494.1	XP_018442147.1
OG0015133	XP_010472570.1, XP_010417329.1, XP_010429558.1	XP_018480736.1
OG0015134	XP_010429474.1, XP_010417238.1, XP_010472498.1	XP_018437360.1
OG0015135	XP_010471512.1, XP_010428406.1, XP_010416275.1	XP_018470874.1
OG0015136	XP_010471523.1, XP_010416282.1, XP_010428413.1	XP_018445594.1
OG0015137	XP_010416286.2, XP_010428416.2, XP_019093039.1	XP_018459128.1
OG0015138	XP_010428426.1, XP_010471532.1	XP_018445175.1, XP_018445136.1
OG0015139	XP_010428447.1, XP_010471549.1	XP_018446349.1
OG0015140	XP_010502180.1, XP_010424964.1, XP_010513918.1	XP_018459530.1
OG0015141	XP_010428452.1, XP_010471554.1	XP_018465457.1, XP_018468603.1
OG0015142	XP_010428455.1, XP_019094029.1, XP_019082676.1	XP_018460296.1
OG0015143	XP_010471558.1, XP_010428458.1	XP_018442636.1, XP_018442644.1
OG0015144	XP_010471564.1, XP_010416328.1, XP_010428465.1	XP_018445817.1
OG0015145	XP_010428468.1, XP_010416331.1	XP_018446766.1
OG0015146	XP_010416334.1, XP_010471567.1, XP_010428471.1	XP_018443111.1
OG0015147	XP_010470816.1, XP_010415490.1, XP_010511872.1	XP_018444805.1
OG0015148	XP_010470818.1, XP_010511873.1, XP_010415491.1	XP_018454654.1
OG0015149	XP_010511886.1, XP_010470866.1	XP_018461270.1, XP_018470940.1
OG0015150	XP_010470859.1, XP_010470864.1, XP_010511889.1	XP_018456574.1
OG0015151	XP_010470853.1, XP_010511896.1, XP_010415520.1	XP_018453209.1
