Orthogroup	Camelina_sativa	Cardamine_hirsuta
OG0015751	XP_010500033.1, XP_010461316.1, XP_010478943.1	CARHR034250
OG0015752	XP_010461309.1, XP_010500028.1, XP_010478933.1	CARHR034180
OG0015753	XP_010496808.1, XP_010500003.1, XP_010461277.1	CARHR033940
OG0015754	XP_010500001.1, XP_019091482.1, XP_010496806.1	CARHR033900
OG0015755	XP_010461270.1, XP_010480883.1, XP_010499994.1	CARHR033860
OG0015756	XP_010461269.1, XP_010478875.1, XP_010499993.1	CARHR033850
OG0015757	XP_010461268.1, XP_010499989.1, XP_010478872.1	CARHR033840
OG0015758	XP_010461259.1, XP_010499976.1, XP_010478864.1	CARHR033780
OG0015759	XP_010499966.1, XP_010478856.1, XP_010461254.1	CARHR033740
OG0015760	XP_010461250.1, XP_010499960.1, XP_010478851.1	CARHR033710
OG0015761	XP_019094735.1, XP_010461175.1	CARHR032880
OG0015762	XP_010455285.1, XP_010436396.1	CARHR259660
OG0015763	XP_019085600.1	CARHR259580
OG0015764	XP_010421792.1, XP_010455293.1, XP_010436308.1	CARHR259780
OG0015766	XP_010437565.1, XP_010455406.1, XP_010421924.1	CARHR261110
OG0015767	XP_010455412.1, XP_010421935.1, XP_010437512.1	CARHR261210
OG0015768	XP_010455413.1, XP_010421931.1	CARHR261230
OG0015769	XP_010421938.1, XP_010437433.1, XP_019089894.1	CARHR256650
OG0015770	XP_010437418.1, XP_010455420.1, XP_010421940.1	CARHR256640
OG0015771	XP_010437394.1, XP_010455422.1, XP_010421942.1	CARHR256620
OG0015772	XP_010455428.1, XP_010437254.1, XP_010421949.1	CARHR256370
OG0015773	XP_010455431.1, XP_010437197.1, XP_010421952.1	CARHR256310
OG0015774	XP_010437105.1, XP_010455443.1	CARHR256180
OG0015775	XP_010436865.1, XP_010455457.1, XP_010421977.1	CARHR255960
OG0015776	XP_010422011.1, XP_010455483.1, XP_010436669.1	CARHR255690
OG0015777	XP_010436640.1, XP_010455486.1, XP_010422022.1	CARHR255670
OG0015778	XP_010436609.1, XP_010422028.1, XP_010455491.1	CARHR255630
OG0015779	XP_010422050.1, XP_010455513.1, XP_010435504.1	CARHR255460
OG0015780	XP_010455522.1, XP_010422063.1, XP_010435336.1	CARHR255400
OG0015781	XP_010455529.1, XP_010422069.1, XP_010435241.1	CARHR255350
OG0015782	XP_010435116.1	CARHR255310
OG0015783	XP_010455552.1, XP_010434930.1, XP_010422099.1	CARHR255110
OG0015784	XP_010455553.1, XP_010434907.1, XP_010422100.1	CARHR255100
OG0015785	XP_010455566.1, XP_010422106.1, XP_010434793.1	CARHR254840
OG0015786	XP_010422120.1, XP_010455578.1, XP_010434601.1	CARHR254730
OG0015787	XP_010455579.1, XP_010422121.1, XP_010434591.1	CARHR254700
OG0015788	XP_010455583.1, XP_010434567.1, XP_010422123.1	CARHR254690
OG0015789	XP_010420710.1, XP_010492967.1, XP_010454183.1	CARHR193780
OG0015790	XP_010454977.1, XP_010421497.1, XP_010493890.1	CARHR187130
OG0015791	XP_010510541.1, XP_010469999.1, XP_010414445.1	CARHR115260
OG0015792	XP_010493662.1, XP_010482093.1, XP_010442267.1	CARHR183670
OG0015793	XP_010421529.1, XP_010455023.1	CARHR186840
OG0015794	XP_010455041.1, XP_010421538.1, XP_010493935.1	CARHR186720
OG0015795	XP_010493936.1, XP_010455042.1, XP_010421539.1	CARHR186710
OG0015796	XP_010455058.1, XP_010493945.1	CARHR186640
OG0015797	XP_010455093.1, XP_019083973.1, XP_010493982.1	CARHR186230
OG0015798	XP_010494015.1, XP_010455128.1, XP_010421636.1	CARHR185990
OG0015799	XP_010494016.1, XP_010421635.1, XP_010455129.1	CARHR185980
OG0015800	XP_010494078.1, XP_010421676.1, XP_010455166.1	CARHR185010
OG0015802	XP_010489110.1, XP_010467947.1	CARHR110420
OG0015803	XP_010489108.1, XP_010416430.1, XP_010467945.1	CARHR110480
OG0015804	XP_010416287.1, XP_010467935.1, XP_010489093.1	CARHR110630
OG0015805	XP_010489092.1, XP_010416271.1, XP_010467936.1	CARHR110640
OG0015806	XP_010495920.1, XP_010416046.2, XP_019096901.1	CARHR110750
OG0015807	XP_010488992.1, XP_010467767.1	CARHR111450
OG0015808	XP_010490287.1, XP_010425816.1, XP_010467807.1	CARHR111050
OG0015809	XP_010503707.1, XP_010515398.1, XP_010426581.1	CARHR159850
OG0015810	XP_010447628.1, XP_010436318.1, XP_010438091.1	CARHR238930
OG0015811	XP_010503201.1, XP_010514912.1, XP_010426019.1	CARHR154260
OG0015812	XP_010503194.1, XP_010514907.1, XP_010426011.1	CARHR154150
OG0015813	XP_010426007.1, XP_010514900.1, XP_010503190.1	CARHR149890
OG0015814	XP_010497174.1, XP_010506853.1	CARHR143460
OG0015815	XP_010518523.1, XP_010506849.1, XP_010507822.1	CARHR143400
OG0015816	XP_010506845.1, XP_010507826.1, XP_010413113.1	CARHR143350
OG0015817	XP_010506821.1, XP_010507850.1	CARHR143220
OG0015818	XP_010507854.1, XP_010506815.1, XP_010518494.1	CARHR143160
OG0015819	XP_010506814.1, XP_010507855.1, XP_010518493.1	CARHR143140
OG0015820	XP_010507857.1, XP_010518491.1, XP_010506809.1	CARHR143130
OG0015821	XP_019100677.1, XP_010518482.1	CARHR143070
OG0015822	XP_010506797.1, XP_010518467.1, XP_010507871.1	CARHR143000
OG0015823	XP_010506792.1, XP_010518458.1, XP_010507877.1	CARHR142950
OG0015824	XP_010506735.1, XP_010507931.1, XP_010518400.1	CARHR142470
OG0015825	XP_010506733.1, XP_010507933.1	CARHR142430
OG0015826	XP_010506716.1, XP_019101146.1	CARHR142300
OG0015827	XP_010507955.1, XP_010518378.1, XP_010506707.1	CARHR142270
OG0015828	XP_010507956.1, XP_010506706.1, XP_010518376.1	CARHR142250
OG0015829	XP_010506704.1, XP_010507959.1	CARHR142230
OG0015830	XP_010506686.1, XP_010507983.1, XP_010518347.1	CARHR142050
OG0015831	XP_010518342.1, XP_010506677.1, XP_010507988.1	CARHR141980
OG0015832	XP_010508033.1, XP_010518307.1	CARHR141630
OG0015833	XP_010506609.1, XP_010508064.1, XP_010518271.1	CARHR141360
OG0015834	XP_010518231.1, XP_010506568.1, XP_010508098.1	CARHR141150
OG0015835	XP_010508124.1, XP_010506532.1, XP_010518204.1	CARHR140930
OG0015836	XP_010508136.1, XP_010506546.1, XP_010518183.1	CARHR140840
OG0015837	XP_010413071.1, XP_010507756.1, XP_010512834.1	CARHR140830
OG0015838	XP_010508138.1, XP_010506523.1, XP_010518181.1	CARHR140810
OG0015839	XP_010506461.1, XP_010508198.1, XP_019082407.1	CARHR140460
OG0015840	XP_019082406.1, XP_010506459.1, XP_010508200.1	CARHR140440
OG0015841	XP_010518131.1	CARHR140400
OG0015842	XP_010508208.1, XP_010506452.1, XP_010518128.1	CARHR140370
OG0015843	XP_010489437.1, XP_010467592.1	CARHR108440
OG0015844	XP_010508218.1, XP_010518113.1, XP_019100633.1	CARHR140290
OG0015845	XP_010518111.1, XP_010506439.1, XP_010508221.1	CARHR140270
OG0015846	XP_010508225.1, XP_010518108.1, XP_010506436.1	CARHR140200
OG0015847	XP_010518101.1, XP_010506432.1, XP_010508230.1	CARHR140160
OG0015848	XP_010518095.1, XP_010508239.1, XP_010506422.1	CARHR140110
OG0015849	XP_010455882.1, XP_010422452.1	CARHR251980
OG0015850	XP_010506409.1, XP_010518080.1, XP_010508253.1	CARHR139980
OG0015851	XP_010506402.1, XP_019082397.1, XP_010508261.1	CARHR139930
OG0015852	XP_010518034.1, XP_010506358.1, XP_010508304.1	CARHR139520
OG0015853	XP_010506303.1, XP_010517981.1, XP_010508351.1	CARHR139160
OG0015854	XP_010517966.1, XP_010508367.1	CARHR139050
OG0015855	XP_010413039.1, XP_010508382.1, XP_010506264.1	CARHR138910
OG0015856	XP_010508405.1, XP_010506246.1, XP_010517930.1	CARHR138670
OG0015857	XP_010517907.1, XP_010508428.1, XP_010506216.1	CARHR138550
OG0015858	XP_010517901.1, XP_010506212.1, XP_010508435.1	CARHR138470
OG0015859	XP_010506199.1, XP_010517891.1, XP_010508447.1	CARHR138400
OG0015860	XP_010517877.1, XP_010506184.1, XP_010508452.1	CARHR138310
OG0015861	XP_010506164.1, XP_010508474.1, XP_010517860.1	CARHR138150
OG0015862	XP_010506149.1, XP_010517847.1, XP_010508490.1	CARHR138020
OG0015863	XP_010506141.1	CARHR137970
OG0015865	XP_010508516.1, XP_010517830.1, XP_010506129.1	CARHR137930
OG0015866	XP_010508532.1, XP_010517817.1, XP_010506114.1	CARHR137840
OG0015867	XP_010517805.1, XP_010506103.1, XP_010508543.1	CARHR137780
OG0015868	XP_010506102.1, XP_010508544.1, XP_010517802.1	CARHR137770
OG0015869	XP_010508552.1, XP_010506090.1, XP_010517788.1	CARHR137730
OG0015870	XP_010508601.1, XP_010517740.1, XP_010506037.1	CARHR137290
OG0015871	XP_010505993.1, XP_010517695.1, XP_010508638.1	CARHR137070
OG0015872	XP_010505982.1, XP_010508658.1	CARHR136830
OG0015873	XP_010505983.1, XP_010517681.1, XP_010413007.1, XP_010508656.1	CARHR136960
OG0015874	XP_010505987.1, XP_010517686.1, XP_010508652.1	CARHR136980
OG0015875	XP_010505990.1, XP_010517688.1, XP_010508649.1	CARHR136990
OG0015876	XP_010505939.1	CARHR136680
OG0015877	XP_010517644.1, XP_010508708.1, XP_010505934.1	CARHR136650
OG0015878	XP_010508718.1, XP_019100564.1	CARHR136560
OG0015879	XP_019098025.1, XP_019088105.1, XP_019095438.1	CARHR173970
OG0015880	XP_010441513.1, XP_010481381.1	CARHR174430
OG0015881	XP_010485524.1, XP_010463554.1, XP_010516613.1	CARHR075820
OG0015882	XP_010517690.1, XP_010485525.1, XP_010463557.1	CARHR075830
OG0015883	XP_010485530.1, XP_010463566.1, XP_010414882.1	CARHR075860
OG0015884	XP_010485532.1, XP_010418364.1, XP_010463567.1	CARHR075880
OG0015885	XP_019092681.1, XP_019096865.1, XP_010432103.1	CARHR075990
OG0015886	XP_010434273.1, XP_010485431.1, XP_010463589.1	CARHR076010
OG0015887	XP_010485446.1, XP_010463602.1, XP_010445019.1	CARHR076070
OG0015888	XP_010463604.1, XP_010485447.1, XP_010445700.1	CARHR076080
OG0015889	XP_010467969.1, XP_010489635.1, XP_010446376.1	CARHR076090
OG0015890	XP_010455021.1, XP_010485455.1, XP_010463613.1	CARHR076150
OG0015891	XP_010485473.1, XP_010468719.1, XP_010463629.1	CARHR076250
OG0015892	XP_010469616.1, XP_010485470.1, XP_010463631.1	CARHR076260
OG0015893	XP_010485489.1, XP_010463648.1, XP_010490331.1	CARHR076420
OG0015894	XP_010463666.1, XP_010485565.1, XP_010498530.1	CARHR076540
OG0015895	XP_010463690.1, XP_010485590.2	CARHR076690
OG0015896	XP_010501106.1, XP_010485589.1, XP_010463691.1	CARHR076700
OG0015897	XP_010500992.1, XP_010463693.1	CARHR076710
OG0015898	XP_010485594.1, XP_010463695.1, XP_010500883.1	CARHR076720
OG0015899	XP_010463649.1	CARHR076730
OG0015900	XP_010501789.1, XP_010485611.1, XP_010463708.1	CARHR076830
OG0015901	XP_010485624.1, XP_010503399.1, XP_010463730.1	CARHR076950
OG0015902	XP_010485634.1, XP_010463738.1, XP_010504847.1, XP_010489651.1	CARHR077020
OG0015903	XP_010485635.1, XP_010504964.1, XP_010463739.1	CARHR077030
OG0015904	XP_010507366.1	CARHR077210
OG0015905	XP_010463777.1, XP_010485662.1, XP_010508189.1	CARHR077290
OG0015906	XP_010463801.1, XP_010511433.1, XP_010485692.1	CARHR077530
OG0015907	XP_019096318.1, XP_010485714.1, XP_010513283.1, XP_010463825.1	CARHR077730
OG0015908	XP_010463834.1, XP_010485727.2	CARHR077810, CARHR077800
OG0015909	XP_010514039.1, XP_010463839.1, XP_010485732.1	CARHR077840
OG0015910	XP_010515509.1, XP_010485751.1, XP_010463855.1	CARHR078000
OG0015911	XP_010485755.1, XP_010515733.1, XP_010463857.1	CARHR078020
OG0015912	XP_010517061.1, XP_010463867.1, XP_010485767.1	CARHR078110
OG0015913	XP_010517383.1, XP_010485770.1, XP_010463871.1	CARHR078140
OG0015914	XP_019096278.1, XP_019099764.1, XP_010463886.1	CARHR078260
OG0015915	XP_010485787.1, XP_010412703.1, XP_010463888.1	CARHR078270
OG0015916	XP_010485796.1, XP_010463904.1	CARHR078410
OG0015917	XP_010485809.1, XP_010463914.1, XP_010414155.1	CARHR078530
OG0015918	XP_010463927.1, XP_010485827.1	CARHR078690
OG0015919	XP_010485866.1, XP_010419070.1, XP_010463969.1	CARHR079060
OG0015920	XP_010419273.1, XP_010485870.1, XP_010463971.1	CARHR079120, CARHR079110
OG0015921	XP_010464036.1, XP_010424476.1	CARHR079510
OG0015922	XP_010424677.1, XP_010464040.1, XP_010485952.1	CARHR079550
OG0015923	XP_010425089.1, XP_010485958.1, XP_010464045.1	CARHR079610
OG0015924	XP_010426613.1, XP_010426982.1, XP_010485984.1, XP_010464065.1	CARHR079750
OG0015925	XP_010435393.1, XP_010445503.2, XP_010450343.2, XP_010450342.1	CARHR286880
OG0015926	XP_010428225.1, XP_010464077.1	CARHR079900
OG0015927	XP_010430169.1, XP_010486020.1, XP_010464093.1	CARHR080080
OG0015928	XP_010431108.1, XP_010464114.1, XP_010486044.1	CARHR080170
OG0015929	XP_010464122.2, XP_010486049.1, XP_010431525.1	CARHR080210
OG0015930	XP_010486051.1, XP_010431849.1, XP_010464126.1	CARHR080230
OG0015931	XP_010432487.1, XP_010464135.1, XP_010486057.1	CARHR080270
OG0015932	XP_019093446.1, XP_010489688.1, XP_010464136.1	CARHR080290
OG0015933	XP_019087468.1, XP_010435580.1, XP_010450502.1	CARHR215460
OG0015934	XP_010436350.1, XP_010486104.1, XP_010464180.1	CARHR080650
OG0015935	XP_019091480.1	CARHR081050
OG0015936	XP_010486146.1, XP_010439287.1, XP_010464209.1	CARHR080900
OG0015937	XP_019097101.1, XP_010464215.1, XP_010439900.1	CARHR080960
OG0015938	XP_010486153.1, XP_010464217.1, XP_010440280.1	CARHR080970
OG0015939	XP_010412550.1, XP_010488745.1, XP_010467061.1	CARHR103050
OG0015940	XP_010445311.1, XP_010464273.1, XP_010486214.1	CARHR081450
OG0015941	XP_010486226.1, XP_010464314.1, XP_010446491.1	CARHR081560
OG0015942	XP_019096832.1, XP_010447262.1, XP_019092440.1	CARHR081620
OG0015943	XP_010486238.1, XP_010464303.1, XP_010447682.1	CARHR081650
OG0015944	XP_010452569.1, XP_010486309.1, XP_010464371.1	CARHR082130
OG0015945	XP_019100506.1, XP_010464385.1, XP_010486317.1	CARHR082230
OG0015946	XP_019096967.1, XP_019100530.1	CARHR082260
OG0015947	XP_019100543.1, XP_019092639.1, XP_010489710.1	CARHR082320
OG0015948	XP_010464400.1, XP_010486333.1, XP_010456375.1	CARHR082340
OG0015949	XP_010486336.1, XP_010456598.1, XP_010464405.1	CARHR082380
OG0015950	XP_010486338.1, XP_010456734.1, XP_010464409.1	CARHR082410
OG0015951	XP_010464417.1, XP_010457416.1, XP_010486348.1	CARHR082490
OG0015952	XP_010486358.1, XP_010458478.1, XP_010464427.1	CARHR082580
OG0015953	XP_010458724.1, XP_010486360.1, XP_010464429.1	CARHR082600
OG0015954	XP_010486381.1, XP_010460888.1, XP_010464448.1	CARHR082760
OG0015955	XP_010486408.1, XP_010464475.1	CARHR082960
OG0015956	XP_010464523.1, XP_010467441.1, XP_019096162.1	CARHR083310
OG0015957	XP_010467712.1, XP_010486452.1, XP_019092910.1	CARHR083330
OG0015958	XP_010468616.1, XP_010464537.1, XP_019096661.1	CARHR083400
OG0015959	XP_019092956.1, XP_019100784.1, XP_010486465.1	CARHR083420
OG0015960	XP_010464544.1, XP_019096895.1	CARHR083450
OG0015961	XP_010470095.1, XP_010486481.1, XP_010464559.1	CARHR083550
OG0015962	XP_010464560.1, XP_010486482.1, XP_010470204.1	CARHR083560
OG0015963	XP_010470490.1, XP_010464564.1, XP_010486486.1	CARHR083600
OG0015964	XP_010464570.1, XP_010486494.1, XP_010471277.1	CARHR083670
OG0015965	XP_010486516.1, XP_010473184.1, XP_010464592.1	CARHR083860
OG0015966	XP_019100857.1, XP_010486525.1, XP_010464599.1	CARHR083940
OG0015967	XP_010464606.1, XP_010474176.1, XP_010486530.1	CARHR083990
OG0015968	XP_010474920.1, XP_010486535.1, XP_010464615.1	CARHR084050
OG0015969	XP_010464621.1, XP_010489729.1	CARHR084110
OG0015970	XP_010486544.1, XP_010464628.1, XP_010475991.1	CARHR084140
OG0015971	XP_010464629.1, XP_010476177.1, XP_010486545.1	CARHR084150
OG0015972	XP_010464642.1, XP_010477969.1, XP_010486561.1	CARHR084360
OG0015973	XP_010486564.1, XP_010478077.1, XP_010464639.1	CARHR084370
OG0015974	XP_010464650.1, XP_010486567.1, XP_010478647.1	CARHR084420
OG0015975	XP_010486589.1, XP_010464668.1, XP_010480453.1	CARHR084560
OG0015976	XP_010464667.1, XP_010486588.1, XP_010480364.1	CARHR084570
OG0015977	XP_010470800.1, XP_010415471.1, XP_010511848.1	CARHR061290
OG0015978	XP_010486619.1, XP_010464690.1, XP_010481650.1	CARHR084710
OG0015979	XP_010482565.1, XP_010486633.1	CARHR084800
OG0015980	XP_010464708.1, XP_019096913.1, XP_010483197.1	CARHR084840
OG0015981	XP_010486639.1, XP_010483618.1, XP_010464710.1	CARHR084880
OG0015982	XP_010486642.1, XP_010483720.1, XP_010464712.1	CARHR084890
OG0015983	XP_010486664.1, XP_010464726.1, XP_010485171.1, XP_010485001.1	CARHR085010
OG0015984	XP_010486681.1, XP_010464746.1	CARHR085250
OG0015985	XP_010486682.1, XP_010418638.1, XP_010464747.1	CARHR085270
OG0015986	XP_010486684.1, XP_010493587.1	CARHR085280
OG0015987	XP_019096644.1, XP_010464774.1, XP_010491696.1	CARHR085410
OG0015988	XP_010464787.1, XP_010486717.1, XP_010490221.1	CARHR085520
OG0015989	XP_010489039.1, XP_010464802.1, XP_010486749.1	CARHR085630
OG0015990	XP_010486757.1, XP_010464810.1, XP_010488163.1	CARHR085730
OG0015991	XP_010486592.1, XP_010464829.1, XP_010486774.1	CARHR085820
OG0015992	XP_010418767.2, XP_019096675.1, XP_010464841.1	CARHR085900, CARHR288750
OG0015993	XP_019092079.1, XP_010486790.1, XP_010495295.1	CARHR085930
OG0015994	XP_010466946.1, XP_010488636.1, XP_010514082.1	CARHR101610
OG0015995	XP_010497361.1, XP_010486828.1, XP_010464877.1	CARHR086140
OG0015996	XP_010486885.1, XP_010498433.1, XP_019092793.1	CARHR086580
OG0015997	XP_010486887.1, XP_019092466.1, XP_010498453.1	CARHR086600
OG0015998	XP_010498516.1, XP_010486899.1, XP_010464960.1	CARHR086660
OG0015999	XP_010498872.1, XP_010464992.1, XP_010486928.1	CARHR086850
OG0016000	XP_010498917.1, XP_010486935.1, XP_010465003.1	CARHR086880
OG0016001	XP_010465025.1, XP_010499090.1, XP_010486970.1	CARHR087030
OG0016002	XP_010465034.1, XP_010499208.1	CARHR087100
OG0016003	XP_010465054.1, XP_010487001.1, XP_010499439.1	CARHR087270
OG0016004	XP_010487013.1, XP_010465066.1, XP_010499595.1	CARHR087400
OG0016005	XP_010513885.1, XP_010502140.1, XP_010424929.1	CARHR144140
OG0016006	XP_010487057.1, XP_010465110.1, XP_010500015.1	CARHR087700
OG0016007	XP_010500711.1, XP_010465198.1, XP_010487117.1	CARHR088220
OG0016009	XP_010501185.1, XP_010487148.1, XP_010465242.1	CARHR088510
OG0016010	XP_010487151.1, XP_010501163.1, XP_010465245.1	CARHR088550
OG0016011	XP_019095305.1, XP_019096624.1, XP_019092621.1	CARHR088620
OG0016012	XP_010487162.1, XP_010501368.1, XP_010465258.1	CARHR088650
OG0016013	XP_010487187.1, XP_019092578.1, XP_010501543.1	CARHR088820
OG0016014	XP_010501681.1, XP_010465301.1, XP_010487204.1	CARHR089030
OG0016015	XP_010487236.1, XP_010501870.1, XP_010465329.1	CARHR089410
OG0016017	XP_010502088.1, XP_010487279.1, XP_010465381.1	CARHR089710
OG0016018	XP_010487297.1, XP_010502215.1, XP_010465403.1	CARHR089800
OG0016019	XP_010487301.1, XP_010465408.1, XP_010502248.1	CARHR089820
OG0016020	XP_010465413.1, XP_010502303.1	CARHR089840
OG0016021	XP_010487323.1, XP_010502463.1	CARHR090040
OG0016022	XP_010502680.1, XP_010465474.1, XP_010487344.1	CARHR090230
OG0016023	XP_010487349.1, XP_010502726.1, XP_010465478.1	CARHR090270
OG0016024	XP_010502929.1, XP_010487369.1, XP_010465511.1	CARHR090460
OG0016025	XP_010503165.1, XP_010487384.1, XP_010465528.1	CARHR090660
OG0016026	XP_010438772.1, XP_010433521.1, XP_010448291.1	CARHR233880
OG0016027	XP_010465582.1, XP_010503569.1, XP_010487432.1	CARHR091020
OG0016028	XP_010503605.1, XP_010487437.1, XP_010465589.1	CARHR091080
OG0016029	XP_010503927.1, XP_010465631.1	CARHR091380
OG0016030	XP_010504053.1, XP_010487478.1, XP_010465640.1	CARHR091470
OG0016031	XP_010504065.2, XP_010487480.1, XP_010465644.1	CARHR091480
OG0016032	XP_019092604.1, XP_010504078.1, XP_019101019.1, XP_010487482.1	CARHR091490
OG0016033	XP_010465651.1, XP_010487485.1, XP_010504110.1	CARHR091520
OG0016034	XP_010487516.1, XP_019102202.1, XP_010465680.1	CARHR091760
OG0016035	XP_010465681.1, XP_010487518.1	CARHR091770
OG0016036	XP_010504559.1, XP_010487534.1, XP_010465691.1	CARHR091950
OG0016037	XP_010487563.1, XP_010465716.1	CARHR092190
OG0016038	XP_010465730.1, XP_010487570.1, XP_010504881.1	CARHR092250
OG0016039	XP_010487571.1, XP_010504902.1	CARHR092280
OG0016040	XP_010505106.1	CARHR092450
OG0016041	XP_010465755.1, XP_010505190.1, XP_010487600.1	CARHR092520
OG0016042	XP_010505273.1, XP_010487630.1, XP_010468240.1	CARHR092770
OG0016043	XP_010487637.1, XP_010505224.1	CARHR092800
OG0016044	XP_010465826.1, XP_010505736.1, XP_010487662.1	CARHR093030
OG0016045	XP_010465842.1, XP_010505979.1, XP_010487680.1	CARHR093180
OG0016047	XP_010506157.1, XP_010487699.1, XP_010465861.1	CARHR093260
OG0016048	XP_010487713.1, XP_010465876.1	CARHR093330
OG0016049	XP_010487718.1, XP_010506302.1	CARHR093360
OG0016050	XP_010487720.1, XP_010465881.1, XP_010506341.1	CARHR093380
OG0016051	XP_010465891.1, XP_010506378.1	CARHR093420
OG0016052	XP_010494253.1, XP_010442101.1, XP_010484882.1	CARHR181180
OG0016053	XP_019092535.1, XP_010487736.1, XP_019096199.1	CARHR093570
OG0016054	XP_010465929.1, XP_010506834.1, XP_010487757.1	CARHR093720
OG0016055	XP_010465956.1, XP_010506962.1	CARHR093910
OG0016056	XP_010465975.1, XP_019082298.1, XP_010487786.1	CARHR094020
OG0016057	XP_010487790.1, XP_010419743.1, XP_010507067.1, XP_010465977.1	CARHR094050
OG0016058	XP_010507135.1, XP_010465991.1, XP_010487800.1	CARHR094180
OG0016059	XP_010465994.1, XP_010507153.1, XP_019096227.1	CARHR094210
OG0016060	XP_010466018.1, XP_010487813.1, XP_010507254.1	CARHR094320
OG0016061	XP_019092733.1, XP_019096378.1, XP_019096871.1	CARHR094340
OG0016062	XP_019096240.1, XP_019101907.1, XP_019092040.1	CARHR094500
OG0016064	XP_010466049.1, XP_010507485.1, XP_010487843.1	CARHR094580
