Orthogroup	Odontarrhena_muralis	Raphanus_sativus
OG0017030	Om006G231680	XP_018488468.1, XP_018492141.1
OG0017031	Om006G231600	XP_018490557.1
OG0017032	Om006G231430	XP_018457995.1
OG0017033	Om006G231270	XP_018432590.1, XP_018491199.1
OG0017034	Om006G231180	XP_018492366.1
OG0017035	Om006G231020	XP_018488953.1
OG0017036	Om006G230980	XP_018488952.1
OG0017037	Om006G230480	XP_018440030.1
OG0017038	Om006G230250	XP_018456930.1
OG0017039	Om006G229920	XP_018434756.1
OG0017040	Om006G229730	XP_018452944.1
OG0017041	Om006G229390	XP_018453365.1
OG0017042	Om006G229130	XP_018481915.1, XP_018483779.1
OG0017043	Om006G229060	XP_018456539.1
OG0017044	Om004G157030	XP_018457084.1
OG0017045	Om004G157470	XP_018456871.1
OG0017046	Om004G158210	XP_018466932.1
OG0017047	Om004G158480	XP_018457171.1
OG0017048	Om004G158500	XP_018472011.1
OG0017051	Om007G287360	XP_018474294.1
OG0017053	Om004G160010	XP_018453107.1
OG0017054	Om007G293010	XP_018455811.1
OG0017055	Om007G277700	XP_018481502.1, XP_018467188.1
OG0017056	Om007G277780	XP_018433483.1
OG0017057	Om007G277790	XP_018452274.1
OG0017058	Om007G277930	XP_018464637.1, XP_018479552.1
OG0017059	Om007G278980	XP_018472667.1
OG0017060	Om007G280000	XP_018484660.1
OG0017061	Om007G280040	XP_018474139.1, XP_018474134.1
OG0017062	Om007G280370	XP_018482092.1
OG0017063	Om007G280880	XP_018478692.1
OG0017064	Om007G281170	XP_018476667.1
OG0017065	Om007G281410	XP_018477640.1
OG0017068	Om007G283100	XP_018436850.1
OG0017069	Om007G283320	XP_018436663.1
OG0017070	Om007G283400	XP_018482213.1
OG0017071	Om007G283660	XP_018477914.1
OG0017072	Om007G283940	XP_018436661.1
OG0017073	Om007G283980	XP_018440004.1
OG0017074	Om007G284350	XP_018464779.1, XP_018483047.1, XP_018483020.1
OG0017075	Om007G285070	XP_018476843.1
OG0017076	Om007G285250	XP_018434473.1
OG0017077	Om007G285490	XP_018477048.1
OG0017078	Om007G285520	XP_018458589.1
OG0017079	Om007G285530	XP_018466116.1
OG0017080	Om004G149450	XP_018472115.1
OG0017081	Om007G297680	XP_018474850.1
OG0017082	Om001G039460	XP_018478295.1
OG0017085	Om004G132250	XP_018486025.1
OG0017086	Om005G228250	XP_018485204.1
OG0017088	Om001G020670	XP_018471522.1
OG0017089	Om002G072620	XP_018457787.1
OG0017091	Om001G020200	XP_018480674.1
OG0017092	Om001G020190	XP_018447074.1
OG0017093	Om001G020070	XP_018447855.1
OG0017094	Om002G042480	XP_018432713.1
OG0017095	Om002G042500	XP_018490991.1
OG0017096	Om002G042390	XP_018491626.1
OG0017097	Om002G042320	XP_018491516.1
OG0017099	Om002G042010	XP_018438888.1
OG0017100	Om001G017790	XP_018478328.1, XP_018465523.1
OG0017103	Om001G019080	XP_018455995.1
OG0017104	Om001G018730	XP_018470773.1
OG0017105	Om002G043410	XP_018490061.1
OG0017106	Om002G043500	XP_018488657.1
OG0017107	Om006G263580, Om002G044140	XP_018489057.1
OG0017108	Om002G044260	XP_018486230.1
OG0017109	Om002G044290	XP_018440353.1
OG0017110	Om002G044640	XP_018488544.1
OG0017111	Om002G044760	XP_018491391.1
OG0017112	Om002G044980	XP_018485943.1
OG0017113	Om002G045170	XP_018440539.1
OG0017114	Om002G045710	XP_018493481.1
OG0017116	Om002G046580	XP_018486453.1
OG0017117	Om002G046660	XP_018489460.1
OG0017118	Om002G047300	XP_018491651.1
OG0017119	Om002G047590	XP_018485786.1
OG0017120	Om002G048150	XP_018437935.1
OG0017121	Om002G048160	XP_018488846.1
OG0017122	Om002G048300	XP_018467261.1
OG0017123	Om002G048400	XP_018486505.1
OG0017124	Om002G048420	XP_018491647.1
OG0017125	Om002G049080	XP_018493317.1
OG0017126	Om002G049130	XP_018493087.1
OG0017127	Om002G049200	XP_018432959.1
OG0017128	Om002G049530	XP_018491533.1
OG0017129	Om002G049660	XP_018488977.1
OG0017131	Om002G050120	XP_018441279.1
OG0017132	Om002G050330	XP_018486412.1, XP_018487438.1
OG0017133	Om002G050470	XP_018491080.1
OG0017134	Om002G050810	XP_018485541.1
OG0017135	Om002G050840	XP_018441620.1
OG0017136	Om002G051290	XP_018434431.1
OG0017137	Om008G330100	XP_018458710.1
OG0017138	Om008G331250	XP_018440567.1
OG0017139	Om008G331710	XP_018474405.1
OG0017140	Om008G331740	XP_018485067.1
OG0017141	Om008G331820	XP_018437448.1
OG0017142	Om008G332370	XP_018475866.1
OG0017144	Om008G332850	XP_018458035.1
OG0017146	Om008G337610	XP_018477537.1
OG0017147	Om008G336670	XP_018433708.1
OG0017149	Om008G335530	XP_018438057.1, XP_018476974.1
OG0017150	Om008G335140	XP_018459354.1
OG0017151	Om008G335080	XP_018438411.1
OG0017152	Om008G333760	XP_018439792.1
OG0017153	Om005G196030	XP_018472491.1
OG0017154	Om005G196250	XP_018435982.1
OG0017155	Om005G196860	XP_018488906.1
OG0017156	Om005G197480	XP_018465318.1, XP_018459776.1, XP_018484539.1
OG0017157	Om005G197540	XP_018460754.1, XP_018459790.1
OG0017158	Om005G198180	XP_018481228.1
OG0017159	Om005G198240	XP_018467120.1
OG0017160	Om005G198350	XP_018440858.1
OG0017161	Om005G198980	XP_018490832.1
OG0017162	Om005G199960	XP_018451668.1
OG0017163	Om005G199640	XP_018450241.1
OG0017164	Om005G200150	XP_018467829.1
OG0017165	Om005G200270	XP_018441947.1
OG0017166	Om005G200320	XP_018475174.1
OG0017167	Om005G200490	XP_018441395.1
OG0017168	Om005G200980	XP_018451576.1, XP_018451172.1
OG0017169	Om005G201460	XP_018438214.1
OG0017170	Om005G201540	XP_018447494.1
OG0017171	Om003G096570	XP_018484449.1, XP_018484415.1
OG0017172	Om005G203090	XP_018487856.1
OG0017173	Om005G203770	XP_018482682.1
OG0017174	Om005G203980	XP_018433109.1
OG0017175	Om005G204070	XP_018488642.1
OG0017176	Om005G204120	XP_018488665.1
OG0017177	Om005G204210	XP_018488691.1
OG0017178	Om005G204790	XP_018440775.1
OG0017179	Om005G205070	XP_018433573.1
OG0017180	Om005G205140	XP_018449404.1
OG0017181	Om005G205240	XP_018441206.1
OG0017182	Om005G205160	XP_018433858.1
OG0017183	Om005G205380	XP_018440569.1
OG0017184	Om005G205640	XP_018491845.1
OG0017185	Om005G205710	XP_018437941.1
OG0017186	Om004G144540	XP_018440344.1
OG0017187	Om004G144600	XP_018449834.1
OG0017189	Om004G145500	XP_018470427.1
OG0017190	Om004G146700	XP_018485785.1, XP_018485791.1
OG0017191	Om004G147270	XP_018442534.1
OG0017192	Om002G048440	XP_018490158.1
OG0017195	Om001G008950	XP_018493453.1
OG0017196	Om004G151270	XP_018469917.1
OG0017197	Om005G211840, Om008G328680, Om008G328690	XP_018435219.1
OG0017198	Om007G286220	XP_018459285.1, XP_018472398.1
OG0017199	Om007G286600	XP_018482344.1
OG0017200	Om001G021440	XP_018471283.1
OG0017204	Om006G239180	XP_018477821.1
OG0017206	Om004G152010	XP_018441945.1, XP_018437348.1
OG0017208	Om004G154170	XP_018480274.1
OG0017209	Om004G154020	XP_018434310.1
OG0017210	Om004G153540	XP_018440309.1, XP_018440278.1
OG0017211	Om004G153480	XP_018484490.1
OG0017212	Om004G155990	XP_018438979.1
OG0017213	Om004G156030	XP_018438651.1
OG0017214	Om004G156140	XP_018439372.1
OG0017215	Om004G156320	XP_018481285.1
OG0017216	Om004G156370	XP_018436721.1
OG0017217	Om005G195130	XP_018482015.1
OG0017218	Om005G194190	XP_018437016.1
OG0017219	Om005G193470	XP_018479862.1
OG0017220	Om005G193220	XP_018450403.1, XP_018464559.1
OG0017221	Om005G192440	XP_018439956.1
OG0017222	Om005G192400	XP_018451066.1, XP_018451071.1
OG0017223	Om005G192060	XP_018449402.1
OG0017225	Om005G190230	XP_018484154.1
OG0017226	Om005G189610	XP_018488644.1
OG0017227	Om005G189500	XP_018486959.1
OG0017228	Om005G189460	XP_018486764.1
OG0017229	Om005G188830	XP_018440616.1
OG0017230	Om005G188170	XP_018438302.1
OG0017231	Om005G188250	XP_018470257.1
OG0017232	Om005G187520	XP_018451100.1, XP_018451091.1
OG0017233	Om005G187280	XP_018480313.1
OG0017234	Om005G216940	XP_018434811.1
OG0017235	Om005G187200	XP_018434571.1
OG0017237	Om005G187120	XP_018464820.1, XP_018466924.1
OG0017238	Om004G169370	XP_018475656.1
OG0017239	Om005G186560	XP_018480526.1
OG0017240	Om005G184820	XP_018492533.1, XP_018492546.1
OG0017241	Om005G183870	XP_018486130.1, XP_018486099.1
OG0017242	Om005G183700	XP_018447159.1
OG0017244	Om005G182980	XP_018434700.1
OG0017245	Om005G182760	XP_018436950.1
OG0017246	Om005G182220	XP_018441128.1
OG0017247	Om005G182190	XP_018451324.1
OG0017248	Om005G181500	XP_018435517.1
OG0017249	Om005G181760	XP_018488081.1
OG0017251	Om005G181080	XP_018492999.1
OG0017252	Om005G180550	XP_018491840.1, XP_018491841.1
OG0017253	Om005G180650	XP_018491848.1
OG0017254	Om005G180700	XP_018485372.1
OG0017255	Om005G180770	XP_018485618.1
OG0017256	Om007G292970	XP_018447679.1
OG0017257	Om005G180230	XP_018470872.1
OG0017258	Om005G180080	XP_018449373.1
OG0017259	Om005G179150	XP_018435014.1
OG0017260	Om005G179110	XP_018470534.1
OG0017261	Om005G178130	XP_018434858.1
OG0017262	Om005G177920	XP_018481161.1
OG0017263	Om005G177660	XP_018493376.1
OG0017264	Om005G177590	XP_018433677.1
OG0017265	Om007G301130	XP_018454227.1
OG0017266	Om007G301220	XP_018468186.1
OG0017267	Om007G301240	XP_018473327.1
OG0017268	Om007G301310	XP_018446552.1
OG0017269	Om007G300480	XP_018468628.1
OG0017270	Om007G300470	XP_018467630.1
OG0017271	Om007G300450	XP_018470607.1
OG0017272	Om007G299970	XP_018446972.1
OG0017273	Om007G300120	XP_018468641.1
OG0017275	Om007G298310	XP_018464748.1, XP_018472779.1
OG0017276	Om007G297860	XP_018470005.1
OG0017277	Om007G296730	XP_018445860.1
OG0017279	Om007G296520	XP_018442107.1
OG0017280	Om005G211170	XP_018457590.1
OG0017281	Om007G295010	XP_018474673.1
OG0017282	Om007G295110	XP_018446488.1
OG0017283	Om007G295130	XP_018476599.1
OG0017284	Om007G294740	XP_018446399.1
OG0017285	Om007G293580, Om003G097240	XP_018484308.1
OG0017286	Om007G293390	XP_018484729.1
OG0017287	Om007G303260	XP_018482342.1
OG0017288	Om007G303490	XP_018434481.1
OG0017289	Om007G303530	XP_018453113.1
OG0017291	Om007G308130	XP_018458024.1
OG0017292	Om009G364010	XP_018478552.1
OG0017293	Om004G161050	XP_018445731.1
OG0017294	Om004G161150	XP_018476065.1
OG0017295	Om004G169790	XP_018445827.1
OG0017296	Om006G274090	XP_018457722.1
OG0017297	Om003G089610	XP_018433598.1
OG0017298	Om006G241550	XP_018480384.1
OG0017299	Om004G171810	XP_018442551.1
OG0017300	Om004G171840	XP_018442135.1, XP_018442141.1
OG0017301	Om004G171870	XP_018444411.1
OG0017302	Om004G171980	XP_018475436.1
OG0017303	Om004G172390	XP_018475450.1
OG0017304	Om006G240270	XP_018480855.1
OG0017305	Om006G240340	XP_018481806.1
OG0017307	Om005G199460	XP_018468544.1
OG0017308	Om006G239480	XP_018485091.1
OG0017309	Om006G239390	XP_018482719.1
OG0017311	Om006G239030	XP_018477619.1
OG0017312	Om006G238900	XP_018480206.1
OG0017313	Om006G238680	XP_018483101.1
OG0017314	Om006G238630	XP_018460748.1, XP_018461453.1
OG0017315	Om006G238620	XP_018460747.1, XP_018461451.1
OG0017316	Om006G237630	XP_018438600.1
OG0017317	Om006G237580	XP_018480425.1
OG0017318	Om006G236850	XP_018460507.1, XP_018490382.1
OG0017319	Om003G116520	XP_018471449.1
OG0017320	Om006G236570	XP_018457956.1
OG0017321	Om006G236200	XP_018485836.1
OG0017322	Om006G236110	XP_018456409.1
OG0017323	Om006G236040	XP_018492792.1
OG0017324	Om006G235970	XP_018491730.1
OG0017325	Om006G235780	XP_018487004.1
OG0017326	Om006G234730	XP_018457585.1
OG0017327	Om006G247580	XP_018473161.1
OG0017328	Om006G247640	XP_018476949.1, XP_018473726.1
OG0017329	Om006G247680	XP_018456696.1
OG0017330	Om006G257420	XP_018437908.1
OG0017331	Om006G257840	XP_018437463.1
OG0017332	Om006G258120	XP_018433717.1
OG0017333	Om006G258250	XP_018478195.1
OG0017334	Om006G258380	XP_018436113.1
OG0017335	Om006G259040	XP_018468666.1, XP_018461861.1
OG0017336	Om006G259260	XP_018469391.1
OG0017337	Om006G241110	XP_018470486.1
OG0017338	Om006G261170	XP_018434281.1
OG0017339	Om006G261290	XP_018492450.1, XP_018492449.1
OG0017340	Om006G262300	XP_018472395.1
OG0017341	Om006G262820	XP_018458327.1
OG0017342	Om006G263050	XP_018471860.1
OG0017343	Om006G263770	XP_018488791.1
OG0017344	Om006G263930	XP_018488782.1, XP_018488783.1
OG0017346	Om006G266500	XP_018440442.1
OG0017347	Om006G266720	XP_018472358.1
OG0017348	Om006G267140	XP_018442007.1
OG0017349	Om003G103360	XP_018458329.1
OG0017351	Om006G268840	XP_018437731.1, XP_018437699.1
OG0017352	Om006G269090	XP_018434828.1, XP_018434812.1
OG0017354	Om006G268400	XP_018490906.1
OG0017355	Om002G050490	XP_018484012.1
OG0017356	Om005G211960	XP_018444776.1
OG0017357	Om005G212050	XP_018445268.1
OG0017358	Om004G160930	XP_018471645.1
OG0017359	Om005G211800	XP_018446614.1
OG0017360	Om005G211860	XP_018442092.1
OG0017361	Om005G210250	XP_018451996.1
OG0017362	Om005G209740	XP_018455362.1
OG0017363	Om005G209710	XP_018468549.1
OG0017364	Om005G178340	XP_018483958.1
OG0017365	Om005G209360	XP_018462191.1, XP_018455937.1
OG0017366	Om005G209330	XP_018452012.1
OG0017367	Om005G208990	XP_018472214.1
OG0017368	Om005G207380	XP_018446296.1
OG0017369	Om005G207370	XP_018471505.1, XP_018470887.1
OG0017370	Om005G207180	XP_018456097.1
OG0017371	Om005G206900	XP_018456046.1
OG0017372	Om005G206740	XP_018447793.1
OG0017373	Om005G206720	XP_018456986.1
OG0017374	Om005G206230	XP_018445252.1, XP_018460191.1
OG0017375	Om004G134060	XP_018455254.1
OG0017376	Om004G134090	XP_018442171.1
OG0017377	Om004G134760	XP_018453054.1
OG0017378	Om004G134790	XP_018445482.1
OG0017379	Om004G134880	XP_018470170.1
OG0017380	Om004G135290	XP_018442525.1
OG0017381	Om004G135660	XP_018443871.1
OG0017382	Om004G135770	XP_018445854.1
OG0017383	Om004G135790	XP_018444280.1
OG0017384	Om004G136630	XP_018444704.1
OG0017385	Om004G137080	XP_018445115.1
OG0017386	Om004G137350	XP_018468718.1
OG0017387	Om005G201700	XP_018475076.1
OG0017388	Om004G138780	XP_018445148.1
OG0017389	Om004G139100	XP_018468455.1
OG0017390	Om004G139650	XP_018446864.1
OG0017391	Om006G241040	XP_018443955.1
OG0017392	Om004G140070	XP_018469832.1
OG0017393	Om007G285170	XP_018456932.1
OG0017394	Om004G140680	XP_018456637.1
OG0017395	Om004G140780	XP_018442182.1
OG0017396	Om004G141150	XP_018452294.1
OG0017397	Om004G141350	XP_018456765.1
OG0017398	Om004G141780	XP_018444343.1, XP_018465327.1
OG0017399	Om004G141990	XP_018470655.1, XP_018460503.1
OG0017400	Om004G142430	XP_018457384.1
OG0017401	Om004G133030	XP_018455907.1
OG0017403	Om004G132140	XP_018454964.1
OG0017404	Om004G131690	XP_018446651.1
OG0017405	Om004G131600	XP_018457625.1
OG0017406	Om004G131360	XP_018457265.1
OG0017407	Om004G131230	XP_018471115.1
OG0017408	Om004G131110	XP_018457646.1
OG0017409	Om004G130060	XP_018459582.1
OG0017410	Om004G129830	XP_018445353.1
OG0017411	Om004G129650	XP_018444531.1
OG0017412	Om004G129630	XP_018445476.1
OG0017413	Om004G129610	XP_018445247.1
OG0017414	Om002G056860	XP_018438830.1, XP_018437677.1
OG0017415	Om002G057170	XP_018441839.1
OG0017416	Om002G057430	XP_018488492.1
OG0017417	Om002G057840	XP_018493223.1
OG0017418	Om002G058060	XP_018490839.1
OG0017419	Om002G058180	XP_018487520.1
OG0017420	Om002G059570	XP_018491629.1
OG0017421	Om002G059580	XP_018486831.1
OG0017422	Om002G060210	XP_018441080.1
OG0017423	Om002G060320	XP_018492261.1, XP_018488845.1
OG0017424	Om002G060340	XP_018486310.1
OG0017425	Om002G060670	XP_018489788.1, XP_018490788.1
OG0017426	Om002G061240	XP_018490711.1, XP_018489080.1
OG0017427	Om002G062240	XP_018491015.1
OG0017428	Om002G062570, Om002G062580	XP_018491620.1
OG0017429	Om002G063150	XP_018492803.1
OG0017430	Om002G064620	XP_018489349.1, XP_018460932.1
OG0017431	Om002G065490	XP_018441556.1
OG0017433	Om002G066170	XP_018492007.1
OG0017434	Om002G066580	XP_018487585.1
OG0017435	Om002G067030	XP_018491117.1, XP_018465648.1
OG0017436	Om002G067070	XP_018458848.1, XP_018492676.1
OG0017437	Om002G067130	XP_018490226.1, XP_018490206.1
OG0017438	Om002G067160	XP_018440695.1
OG0017439	Om002G067170	XP_018441473.1
OG0017440	Om002G069610	XP_018490567.1
OG0017441	Om002G069380	XP_018492735.1
OG0017442	Om002G069360	XP_018492736.1, XP_018490152.1
OG0017443	Om002G069700	XP_018486461.1
OG0017444	Om002G069710	XP_018485898.1
OG0017445	Om002G070790	XP_018459677.1
OG0017446	Om003G112780	XP_018453651.1, XP_018474632.1
OG0017447	Om002G071070	XP_018486516.1
OG0017448	Om002G071850	XP_018438400.1, XP_018489994.1
OG0017449	Om002G072760	XP_018440039.1
OG0017450	Om002G074120	XP_018487238.1
OG0017451	Om002G074130	XP_018485486.1
OG0017452	Om002G074440	XP_018485595.1
OG0017453	Om002G074740	XP_018485460.1
OG0017454	Om004G150520	XP_018483242.1
OG0017455	Om002G076470	XP_018492320.1
OG0017456	Om002G078850	XP_018472234.1
OG0017457	Om008G327400	XP_018452077.1
OG0017458	Om002G079480	XP_018491584.1
OG0017459	Om002G077710	XP_018492564.1
OG0017460	Om002G079560	XP_018433966.1
OG0017461	Om002G080150	XP_018460358.1
OG0017462	Om002G082110	XP_018435178.1
OG0017464	Om002G083750	XP_018437363.1
OG0017465	Om002G084020	XP_018455133.1
OG0017466	Om002G084360	XP_018486814.1
OG0017467	Om002G084530	XP_018434123.1
OG0017468	Om002G085730	XP_018491774.1
OG0017469	Om002G086180	XP_018434486.1
OG0017470	Om002G087000	XP_018439097.1, XP_018465859.1
OG0017472	Om002G088080	XP_018439880.1
OG0017473	Om002G088170	XP_018440135.1
OG0017474	Om001G022570	XP_018449790.1
OG0017475	Om002G088560	XP_018440786.1
OG0017476	Om008G324690	XP_018472548.1
OG0017477	Om002G088530	XP_018440639.1, XP_018434256.1
OG0017478	Om002G088640	XP_018437956.1
OG0017479	Om002G088650	XP_018439195.1
OG0017480	Om003G089440	XP_018435215.1
OG0017481	Om003G089820	XP_018432912.1
OG0017482	Om003G090040	XP_018450671.1
OG0017483	Om003G090190	XP_018483336.1
OG0017484	Om003G090690	XP_018441346.1
OG0017485	Om003G090920	XP_018433146.1
OG0017486	Om003G090950	XP_018447291.1
OG0017487	Om003G090960	XP_018448162.1
OG0017488	Om003G091250	XP_018451213.1
OG0017489	Om003G091870	XP_018447791.1
OG0017490	Om003G092260	XP_018489936.1
OG0017491	Om003G093510	XP_018467161.1
OG0017492	Om003G093530	XP_018491608.1
OG0017493	Om003G094280	XP_018441959.1
OG0017494	Om003G094390	XP_018462990.1
OG0017495	Om003G096790	XP_018470138.1
OG0017496	Om003G096860	XP_018468767.1
OG0017497	Om003G097280	XP_018447549.1
OG0017498	Om003G097640	XP_018468404.1
OG0017499	Om003G098900	XP_018463800.1
OG0017500	Om003G099000	XP_018447785.1
OG0017501	Om003G099030	XP_018483297.1
OG0017502	Om003G099250	XP_018436222.1
OG0017503	Om003G099340	XP_018489378.1, XP_018439727.1
OG0017504	Om003G099650	XP_018448136.1
OG0017505	Om003G100120	XP_018467668.1
OG0017506	Om003G100180	XP_018448067.1
OG0017507	Om003G100890	XP_018462777.1, XP_018449223.1
OG0017508	Om003G101130	XP_018455419.1
OG0017509	Om003G101140, Om003G101200, Om003G101170	XP_018477476.1
OG0017510	Om007G291010	XP_018447077.1, XP_018447088.1
OG0017511	Om008G340080	XP_018441221.1
OG0017512	Om008G340150	XP_018479885.1
OG0017513	Om006G256360	XP_018482799.1
OG0017514	Om006G256340	XP_018458895.1
OG0017515	Om006G255650	XP_018487278.1
OG0017516	Om006G255550	XP_018482034.1
OG0017517	Om006G255280	XP_018464535.1, XP_018480086.1
OG0017518	Om006G255250	XP_018485865.1
OG0017519	Om006G254340	XP_018483825.1
OG0017520	Om006G254260	XP_018485703.1
OG0017521	Om006G254250	XP_018464118.1
OG0017522	Om006G254180	XP_018464825.1
OG0017523	Om006G253790	XP_018458892.1
OG0017524	Om006G253280	XP_018483245.1
OG0017525	Om006G253610	XP_018480120.1
OG0017526	Om006G253550	XP_018490976.1
OG0017527	Om006G252660	XP_018489768.1
OG0017528	Om006G252470	XP_018432671.1
OG0017529	Om006G252420	XP_018491622.1
OG0017530	Om006G252030	XP_018485923.1
OG0017531	Om006G251910	XP_018483403.1, XP_018477188.1
OG0017532	Om006G251890	XP_018492794.1
OG0017533	Om006G251640	XP_018492303.1
OG0017534	Om006G251170	XP_018490674.1
OG0017535	Om006G251310	XP_018463161.1, XP_018490748.1
OG0017536	Om006G250890	XP_018484819.1
OG0017537	Om006G250490	XP_018489893.1
OG0017539	Om003G120420	XP_018444775.1, XP_018437314.1
OG0017540	Om003G120690	XP_018492209.1
OG0017541	Om003G122440	XP_018442264.1
OG0017542	Om003G122640	XP_018486266.1
OG0017543	Om003G123070	XP_018460414.1
OG0017544	Om003G124170	XP_018444873.1
OG0017545	Om003G124220	XP_018488671.1
OG0017546	Om003G125080	XP_018492662.1
OG0017547	Om006G256570	XP_018482792.1
OG0017549	Om003G125880	XP_018486064.1
OG0017550	Om003G127260	XP_018444918.1
OG0017551	Om003G127790	XP_018488815.1
OG0017552	Om003G128200	XP_018490225.1
OG0017553	Om003G128360	XP_018460341.1
OG0017554	Om003G129190	XP_018488890.1
OG0017556	Om003G125980	XP_018442229.1
OG0017557	Om003G089690	XP_018450146.1
OG0017558	Om003G093840	XP_018458100.1
OG0017559	Om003G094250, Om003G094230	XP_018489372.1
OG0017560	Om003G095900	XP_018436999.1
OG0017562	Om003G100840	XP_018462775.1, XP_018449268.1
OG0017563	Om006G267300	XP_018468417.1
OG0017564	Om006G263850	XP_018459324.1, XP_018436857.1
