Orthogroup	Odontarrhena_muralis	Erysimum_linariifolium
OG0017095	Om002G042500	El005G235370
OG0017096	Om002G042390	El005G235240
OG0017097	Om002G042320	El005G235150
OG0017098	Om002G042110	El005G234980
OG0017099	Om002G042010	El005G234890
OG0017100	Om001G017790	El003G158060
OG0017103	Om001G019080	El003G157460
OG0017104	Om001G018730	El003G157680
OG0017105	Om002G043410	El005G236270
OG0017106	Om002G043500	El005G236380
OG0017107	Om006G263580, Om002G044140	El005G237040
OG0017108	Om002G044260	El005G237140
OG0017109	Om002G044290	El005G237170
OG0017110	Om002G044640	El005G237480
OG0017111	Om002G044760	El005G237620
OG0017112	Om002G044980	El005G237780
OG0017113	Om002G045170	El005G238040
OG0017114	Om002G045710	El005G238580
OG0017115	Om002G046410	El005G239250
OG0017116	Om002G046580	El005G239530
OG0017117	Om002G046660	El005G239630
OG0017118	Om002G047300	El005G240130
OG0017119	Om002G047590	El005G240390
OG0017120	Om002G048150	El005G240820
OG0017121	Om002G048160	El005G240830
OG0017122	Om002G048300	El005G241030
OG0017123	Om002G048400	El005G241130
OG0017124	Om002G048420	El005G241160
OG0017125	Om002G049080	El005G241690
OG0017126	Om002G049130	El005G241750
OG0017127	Om002G049200	El005G241820
OG0017128	Om002G049530	El005G242140
OG0017129	Om002G049660	El005G242230
OG0017131	Om002G050120	El005G242690
OG0017132	Om002G050330	El005G242890
OG0017133	Om002G050470	El005G243100
OG0017134	Om002G050810	El005G243450
OG0017135	Om002G050840	El005G243480
OG0017136	Om002G051290	El005G243950
OG0017137	Om008G330100	El006G289260
OG0017138	Om008G331250	El006G289850
OG0017139	Om008G331710	El006G290250
OG0017140	Om008G331740	El006G290270
OG0017141	Om008G331820	El006G290430, El006G290390
OG0017142	Om008G332370	El006G290840
OG0017144	Om008G332850	El006G291150
OG0017146	Om008G337610	El006G294710
OG0017147	Om008G336670	El006G293840
OG0017149	Om008G335530	El006G292850
OG0017150	Om008G335140	El006G292610
OG0017151	Om008G335080	El006G292550
OG0017152	Om008G333760	El006G291760
OG0017153	Om005G196030	El002G099380
OG0017154	Om005G196250	El002G099610
OG0017155	Om005G196860	El002G100050
OG0017156	Om005G197480	El002G100500
OG0017157	Om005G197540	El002G100570
OG0017158	Om005G198180	El002G101110
OG0017159	Om005G198240	El002G101200
OG0017160	Om005G198350	El002G101330
OG0017161	Om005G198980	El002G101770
OG0017162	Om005G199960	El002G102500
OG0017163	Om005G199640	El002G102280
OG0017164	Om005G200150	El002G102660
OG0017165	Om005G200270	El002G102730
OG0017166	Om005G200320	El002G102770
OG0017167	Om005G200490	El002G102890
OG0017168	Om005G200980	El002G103380
OG0017169	Om005G201460	El002G103780
OG0017170	Om005G201540	El002G103870
OG0017171	Om003G096570	El002G135030
OG0017172	Om005G203090	El002G105300
OG0017173	Om005G203770	El002G105940
OG0017174	Om005G203980	El002G106120
OG0017175	Om005G204070	El002G106150
OG0017176	Om005G204120	El002G106190
OG0017177	Om005G204210	El002G106280
OG0017178	Om005G204790	El002G107370
OG0017179	Om005G205070	El002G107630
OG0017180	Om005G205140	El002G107740
OG0017181	Om005G205240	El002G120380
OG0017182	Om005G205160	El002G107900
OG0017183	Om005G205380	El002G108020
OG0017184	Om005G205640	El002G108230
OG0017185	Om005G205710	El002G108390
OG0017186	Om004G144540	El002G109350
OG0017187	Om004G144600	El002G109410
OG0017189	Om004G145500	El002G111450
OG0017190	Om004G146700	El002G111710
OG0017191	Om004G147270	El002G112130
OG0017192	Om002G048440	El002G112450
OG0017195	Om001G008950	El002G113130
OG0017196	Om004G151270	El003G160300
OG0017197	Om005G211840, Om008G328680, Om008G328690	El006G288330
OG0017198	Om007G286220	El003G159330
OG0017199	Om007G286600	El003G158930
OG0017200	Om001G021440	El003G156270
OG0017202	Om004G154510	El006G315960
OG0017204	Om006G239180	El006G316960
OG0017206	Om004G152010	El006G318560
OG0017208	Om004G154170	El006G319550
OG0017209	Om004G154020	El006G319670
OG0017210	Om004G153540	El006G320280
OG0017211	Om004G153480	El006G320380
OG0017212	Om004G155990	El006G321050
OG0017213	Om004G156030	El006G321110
OG0017214	Om004G156140	El006G321240
OG0017215	Om004G156320	El006G321490
OG0017216	Om004G156370	El006G321520
OG0017217	Om005G195130	El002G098700
OG0017218	Om005G194190	El002G098030
OG0017219	Om005G193470	El002G097250
OG0017220	Om005G193220	El002G097070, El002G097060
OG0017221	Om005G192440	El002G096470
OG0017222	Om005G192400	El002G096430
OG0017223	Om005G192060	El002G096080
OG0017224	Om005G190450	El002G094760
OG0017225	Om005G190230	El002G094640
OG0017226	Om005G189610	El002G093930
OG0017227	Om005G189500	El002G093860
OG0017228	Om005G189460	El002G093820
OG0017229	Om005G188830	El002G093270
OG0017230	Om005G188170	El002G092660
OG0017231	Om005G188250	El002G092850
OG0017232	Om005G187520	El002G092230
OG0017233	Om005G187280	El002G091970
OG0017234	Om005G216940	El004G208260
OG0017235	Om005G187200	El002G091930
OG0017237	Om005G187120	El002G091850
OG0017238	Om004G169370	El001G074720
OG0017239	Om005G186560	El002G091260
OG0017240	Om005G184820	El002G089720
OG0017241	Om005G183870	El002G088770
OG0017242	Om005G183700	El002G088630
OG0017244	Om005G182980	El002G087840
OG0017245	Om005G182760	El002G087610
OG0017246	Om005G182220	El002G087140
OG0017247	Om005G182190	El002G087090
OG0017248	Om005G181500	El002G086650
OG0017249	Om005G181760	El002G086380, El002G086340
OG0017250	Om005G181140	El002G085960
OG0017251	Om005G181080	El002G085900
OG0017252	Om005G180550	El002G085460
OG0017253	Om005G180650	El002G085520
OG0017254	Om005G180700	El002G085530
OG0017255	Om005G180770	El002G085560
OG0017256	Om007G292970	El002G085620
OG0017257	Om005G180230	El002G085150
OG0017258	Om005G180080	El002G085020
OG0017259	Om005G179150	El002G084060
OG0017260	Om005G179110	El002G084020
OG0017261	Om005G178130	El002G082970
OG0017262	Om005G177920	El002G082810
OG0017263	Om005G177660	El002G082520
OG0017264	Om005G177590	El002G082450
OG0017265	Om007G301130	El001G066920
OG0017266	Om007G301220	El001G066950
OG0017267	Om007G301240	El001G066970
OG0017268	Om007G301310	El001G067040
OG0017269	Om007G300480	El001G066500
OG0017270	Om007G300470	El001G066490
OG0017271	Om007G300450	El001G066460
OG0017272	Om007G299970	El001G062170, El001G066080, El001G062180
OG0017273	Om007G300120	El001G066240
OG0017274	Om007G298710	El001G065130
OG0017275	Om007G298310	El001G064600
OG0017276	Om007G297860	El001G064220
OG0017277	Om007G296730	El001G063240
OG0017278	Om007G296690	El001G063190
OG0017279	Om007G296520	El001G063050
OG0017280	Om005G211170	El004G218920
OG0017281	Om007G295010	El001G061600
OG0017282	Om007G295110	El001G061470
OG0017283	Om007G295130	El001G061450
OG0017284	Om007G294740	El001G061070
OG0017285	Om007G293580, Om003G097240	El001G049390
OG0017286	Om007G293390	El001G048850
OG0017287	Om007G303260	El001G047700
OG0017288	Om007G303490	El007G345220
OG0017289	Om007G303530	El007G345390
OG0017291	Om007G308130	El007G349100
OG0017292	Om009G364010	El007G348350
OG0017293	Om004G161050	El001G067980
OG0017294	Om004G161150	El001G068030
OG0017295	Om004G169790	El001G075030
OG0017296	Om006G274090	El001G038270
OG0017297	Om003G089610	El002G141290
OG0017298	Om006G241550	El007G351190
OG0017299	Om004G171810	El001G076970
OG0017300	Om004G171840	El001G077000
OG0017301	Om004G171870	El001G077030
OG0017302	Om004G171980	El001G077150
OG0017303	Om004G172390	El001G077590
OG0017304	Om006G240270	El001G052680
OG0017305	Om006G240340	El001G052610
OG0017307	Om005G199460	El002G102050
OG0017308	Om006G239480	El001G054500
OG0017309	Om006G239390	El001G054750
OG0017310	Om006G238960	El001G055550
OG0017311	Om006G239030	El001G055430
OG0017312	Om006G238900	El001G055630
OG0017313	Om006G238680	El001G055870
OG0017314	Om006G238630	El001G055930
OG0017315	Om006G238620	El001G055940
OG0017316	Om006G237630	El001G056950
OG0017317	Om006G237580	El001G057020
OG0017318	Om006G236850	El007G329560
OG0017319	Om003G116520	El007G337520
OG0017320	Om006G236570	El007G329290
OG0017321	Om006G236200	El007G328860
OG0017322	Om006G236110	El007G328800
OG0017323	Om006G236040	El007G328740
OG0017324	Om006G235970	El007G328650
OG0017325	Om006G235780	El007G328540
OG0017326	Om006G234730	El007G327580
OG0017327	Om006G247580	El007G332890
OG0017328	Om006G247640	El007G332960
OG0017329	Om006G247680	El007G332990
OG0017330	Om006G257420	El001G021580
OG0017331	Om006G257840	El001G021240
OG0017332	Om006G258120	El001G021100
OG0017333	Om006G258250	El001G020890
OG0017334	Om006G258380	El001G020720
OG0017336	Om006G259260	El001G020090
OG0017337	Om006G241110	El001G060730
OG0017338	Om006G261170	El001G018570
OG0017339	Om006G261290	El001G018510
OG0017340	Om006G262300	El001G018150
OG0017341	Om006G262820	El001G017860
OG0017342	Om006G263050	El001G017780
OG0017343	Om006G263770	El001G017400
OG0017344	Om006G263930	El001G017280
OG0017346	Om006G266500	El001G016340
OG0017347	Om006G266720	El001G016110
OG0017348	Om006G267140	El001G015770
OG0017349	Om003G103360	El003G175700
OG0017351	Om006G268840	El001G012700
OG0017352	Om006G269090	El001G012710
OG0017354	Om006G268400	El001G011790
OG0017355	Om002G050490	El001G060000
OG0017356	Om005G211960	El004G218200
OG0017357	Om005G212050	El004G218140
OG0017358	Om004G160930	El001G067890
OG0017359	Om005G211800	El004G218400
OG0017360	Om005G211860	El004G218300
OG0017361	Om005G210250	El004G219720
OG0017362	Om005G209740	El004G220210
OG0017363	Om005G209710	El004G220250
OG0017364	Om005G178340	El007G345100
OG0017366	Om005G209330	El004G220630
OG0017367	Om005G208990	El004G220910
OG0017368	Om005G207380	El004G222250
OG0017369	Om005G207370	El004G222260
OG0017370	Om005G207180	El004G222420
OG0017372	Om005G206740	El004G222950
OG0017373	Om005G206720	El004G222970
OG0017374	Om005G206230	El004G223350
OG0017375	Om004G134060	El004G231230
OG0017376	Om004G134090	El004G231160
OG0017377	Om004G134760	El004G230560
OG0017378	Om004G134790	El004G230530
OG0017379	Om004G134880	El004G230430
OG0017380	Om004G135290	El004G230020
OG0017381	Om004G135660	El004G229670
OG0017382	Om004G135770	El004G229580
OG0017383	Om004G135790	El004G229560
OG0017384	Om004G136630	El004G229030
OG0017385	Om004G137080	El004G228630
OG0017386	Om004G137350	El004G228440
OG0017387	Om005G201700	El002G104030, El037G374560
OG0017388	Om004G138780	El004G227530
OG0017389	Om004G139100	El004G227220
OG0017390	Om004G139650	El004G226890
OG0017391	Om006G241040	El001G060930
OG0017392	Om004G140070	El004G226610
OG0017393	Om007G285170	El003G182410
OG0017394	Om004G140680	El004G226120
OG0017395	Om004G140780	El004G226040
OG0017396	Om004G141150	El004G225660
OG0017397	Om004G141350	El004G225500
OG0017398	Om004G141780	El004G225300
OG0017399	Om004G141990	El004G225110
OG0017400	Om004G142430	El004G224650
OG0017401	Om004G133030	El004G231920
OG0017402	Om004G132670	El004G232210
OG0017403	Om004G132140	El004G232580
OG0017404	Om004G131690	El004G233000
OG0017405	Om004G131600	El004G233060
OG0017406	Om004G131360	El004G233340
OG0017407	Om004G131230	El004G233440
OG0017408	Om004G131110	El004G233530
OG0017409	Om004G130060	El004G234370
OG0017410	Om004G129830	El004G234530
OG0017411	Om004G129650	El004G234690
OG0017412	Om004G129630	El004G234710
OG0017413	Om004G129610	El004G234730
OG0017414	Om002G056860	El005G248780
OG0017415	Om002G057170	El005G249090
OG0017416	Om002G057430	El005G249270
OG0017417	Om002G057840	El005G249500
OG0017418	Om002G058060	El005G249690
OG0017419	Om002G058180	El005G249790
OG0017420	Om002G059570	El005G250870
OG0017421	Om002G059580	El005G250880
OG0017422	Om002G060210	El005G251450
OG0017423	Om002G060320	El005G251570
OG0017424	Om002G060340	El005G251590
OG0017425	Om002G060670	El005G251910
OG0017426	Om002G061240	El005G252280
OG0017427	Om002G062240	El005G253030
OG0017428	Om002G062570, Om002G062580	El005G253230
OG0017429	Om002G063150	El005G253590
OG0017430	Om002G064620	El005G254810
OG0017431	Om002G065490	El005G255740
OG0017433	Om002G066170	El005G256390
OG0017435	Om002G067030	El005G257150
OG0017436	Om002G067070	El002G134200, El005G257190
OG0017437	Om002G067130	El005G257240
OG0017438	Om002G067160	El005G257280
OG0017439	Om002G067170	El005G257290
OG0017440	Om002G069610	El005G259780
OG0017441	Om002G069380	El005G259440
OG0017442	Om002G069360	El005G259430
OG0017445	Om002G070790	El005G261340
OG0017446	Om003G112780	El007G342270
OG0017447	Om002G071070	El005G261770
OG0017448	Om002G071850	El005G264410
OG0017449	Om002G072760	El005G265620
OG0017450	Om002G074120	El005G267740
OG0017451	Om002G074130	El005G267750
OG0017452	Om002G074440	El005G268150
OG0017453	Om002G074740	El005G268390
OG0017454	Om004G150520	El006G314000
OG0017455	Om002G076470	El005G270100
OG0017456	Om002G078850	El005G271390
OG0017457	Om008G327400	El005G271690
OG0017459	Om002G077710	El005G270820
OG0017460	Om002G079560	El005G271930
OG0017461	Om002G080150	El005G272190
OG0017462	Om002G082110	El005G273380
OG0017464	Om002G083750	El005G274600
OG0017465	Om002G084020	El005G274850
OG0017466	Om002G084360	El005G275220
OG0017467	Om002G084530	El005G275340
OG0017468	Om002G085730	El005G276820
OG0017469	Om002G086180	El005G277280
OG0017470	Om002G087000	El005G277870
OG0017471	Om002G087870	El005G278540
OG0017472	Om002G088080	El005G278760
OG0017473	Om002G088170	El005G278830
OG0017474	Om001G022570	El003G155530
OG0017475	Om002G088560	El005G279460
OG0017476	Om008G324690	El005G279440
OG0017477	Om002G088530	El005G279270
OG0017478	Om002G088640	El005G279570
OG0017479	Om002G088650	El005G279590
OG0017480	Om003G089440	El002G141480
OG0017481	Om003G089820	El002G141000
OG0017482	Om003G090040	El002G140790
OG0017483	Om003G090190	El002G140650
OG0017485	Om003G090920	El002G140120
OG0017486	Om003G090950	El002G140070
OG0017487	Om003G090960	El002G140060
OG0017488	Om003G091250	El002G139880
OG0017489	Om003G091870	El002G139500
OG0017490	Om003G092260	El002G139230
OG0017491	Om003G093510	El002G138120
OG0017492	Om003G093530	El002G138100
OG0017493	Om003G094280	El002G137470
OG0017494	Om003G094390	El002G137380
OG0017495	Om003G096790	El002G134840
OG0017496	Om003G096860	El002G134800
OG0017497	Om003G097280	El002G134530
OG0017498	Om003G097640	El002G134170
OG0017499	Om003G098900	El002G132790
OG0017500	Om003G099000	El002G132690
OG0017501	Om003G099030	El002G132650
OG0017502	Om003G099250	El002G132400
OG0017503	Om003G099340	El001G003390
OG0017504	Om003G099650	El002G131820
OG0017505	Om003G100120	El003G171370
OG0017506	Om003G100180	El003G171410
OG0017507	Om003G100890	El003G172260
OG0017508	Om003G101130	El003G172410
OG0017509	Om003G101140, Om003G101200, Om003G101170	El006G309950, El003G172420
OG0017510	Om007G291010	El002G116780
OG0017511	Om008G340080	El006G296780
OG0017512	Om008G340150	El006G296850
OG0017513	Om006G256360	El001G022520
OG0017514	Om006G256340	El001G022540
OG0017515	Om006G255650	El001G023170
OG0017516	Om006G255550	El001G023310
OG0017517	Om006G255280	El001G023540
OG0017518	Om006G255250	El001G023570
OG0017519	Om006G254340	El001G024350
OG0017520	Om006G254260	El001G024410
OG0017521	Om006G254250	El001G024420
OG0017522	Om006G254180	El001G024490
OG0017523	Om006G253790	El001G024730
OG0017524	Om006G253280	El001G025200
OG0017525	Om006G253610	El001G024980
OG0017526	Om006G253550	El001G025030
OG0017527	Om006G252660	El001G025820
OG0017528	Om006G252470	El001G025930
OG0017529	Om006G252420	El001G025970
OG0017530	Om006G252030	El001G026280
OG0017531	Om006G251910	El001G026460
OG0017532	Om006G251890	El001G026480
OG0017533	Om006G251640	El001G026830
OG0017534	Om006G251170	El001G027190
OG0017535	Om006G251310	El001G027060
OG0017536	Om006G250890	El001G027380
OG0017537	Om006G250490	El001G027680
OG0017538	Om003G119520	El001G027950
OG0017539	Om003G120420	El001G028760
OG0017540	Om003G120690	El001G028970
OG0017541	Om003G122440	El001G030280
OG0017542	Om003G122640	El001G030450
OG0017543	Om003G123070	El001G030610
OG0017544	Om003G124170	El001G031440
OG0017545	Om003G124220	El001G031510
OG0017546	Om003G125080	El001G032130
OG0017547	Om006G256570	El001G022360
OG0017549	Om003G125880	El001G032670
OG0017550	Om003G127260	El001G033980
OG0017551	Om003G127790	El001G034470
OG0017552	Om003G128200	El001G034840
OG0017553	Om003G128360	El001G034930
OG0017554	Om003G129190	El001G035720
OG0017555	Om003G129270	El001G035830
OG0017556	Om003G125980	El001G032890
OG0017557	Om003G089690	El002G141250
OG0017558	Om003G093840	El002G137850
OG0017559	Om003G094250, Om003G094230	El002G137500
OG0017560	Om003G095900	El002G135770
OG0017562	Om003G100840	El003G172200
OG0017563	Om006G267300	El001G014960
OG0017564	Om006G263850	El001G017320
OG0017565	Om006G259680	El001G019750
OG0017566	Om006G256130	El001G022700
OG0017567	Om006G256350	El001G022530
OG0017568	Om006G257150	El001G021790
OG0017569	Om006G255220	El001G023600
OG0017570	Om006G255170	El001G023640
OG0017570	Om006G255180	El001G023630
OG0017571	Om004G151000	El003G189810, El003G189830
OG0017572	Om006G253340	El001G025140
OG0017573	Om006G253300	El001G025180
OG0017574	Om006G253230	El001G025260
OG0017575	Om006G252200	El001G026080
OG0017576	Om006G251630	El001G026840
OG0017577	Om006G251020	El001G027280
OG0017578	Om006G250620	El001G027570
OG0017579	Om003G122300	El001G030180
OG0017580	Om008G343250, Om003G128820	El001G035360
OG0017581	Om006G229090	El007G322070
OG0017582	Om008G357360	El007G362100
OG0017582	Om008G357380	El007G362140, El007G362160
OG0017584	Om005G206450	El001G082360
OG0017586	Om008G353330	El001G006120
OG0017587	Om008G351790	El001G007340
OG0017588	Om008G339500, Om008G339490	El006G296300
OG0017589	Om008G338080	El006G295180, El002G127210
OG0017590	Om008G333960	El006G291860
OG0017591	Om008G333030	El006G291290
OG0017592	Om008G331160	El006G289910
OG0017593	Om008G328600	El006G288230
OG0017595	Om008G327640	El006G287350
OG0017596	Om008G327160	El006G287150
OG0017597	Om008G326330	El006G286350
OG0017598	Om008G319910	El006G280760
OG0017599	Om004G132120	El004G232610
OG0017600	Om004G134160, Om001G019790	El004G231020
