Orthogroup	Odontarrhena_muralis	Alyssum_gmelinii
OG0015192	Om008G341430	Ag002G158290
OG0015194	Om008G341730	Ag002G157800
OG0015195	Om008G341860	Ag002G157670
OG0015196	Om008G342130	Ag002G157270
OG0015197	Om008G342190	Ag002G157260
OG0015198	Om008G342600	Ag002G156820, Ag002G154410
OG0015199	Om008G342800	Ag002G154140, Ag002G156580
OG0015200	Om006G241470	Ag008G719050
OG0015201	Om007G277670	Ag007G587300
OG0015202	Om008G343110	Ag002G164580
OG0015203	Om008G343090	Ag002G153950
OG0015204	Om008G346540	Ag002G148800
OG0015205	Om008G347030	Ag002G148520
OG0015206	Om001G028880	Ag002G148380
OG0015207	Om008G347100	Ag002G148290
OG0015208	Om008G347110	Ag002G148280
OG0015209	Om008G347610	Ag002G147980
OG0015210	Om008G347970	Ag002G147860
OG0015211	Om008G349840	Ag002G147500
OG0015213	Om008G350200	Ag002G147170
OG0015214	Om008G350540	Ag002G146960
OG0015215	Om008G350560	Ag002G146910
OG0015216	Om008G350580	Ag002G146860
OG0015217	Om008G350890	Ag002G146600
OG0015218	Om008G350990	Ag002G146340
OG0015219	Om008G351220	Ag002G146230
OG0015220	Om008G351260	Ag002G146170
OG0015221	Om008G351740	Ag002G145230
OG0015222	Om008G351700	Ag002G145250
OG0015223	Om008G352760	Ag002G143420
OG0015225	Om008G352110	Ag002G144660, Ag002G144130
OG0015226	Om007G312920	Ag007G644790
OG0015227	Om001G009170	Ag006G552230
OG0015229	Om008G353690	Ag002G140690
OG0015230	Om008G353790	Ag002G140430
OG0015231	Om008G353850	Ag002G140320
OG0015232	Om008G353920	Ag002G140230
OG0015233	Om008G353990	Ag002G139800
OG0015234	Om008G354330	Ag002G137620
OG0015235	Om008G354780	Ag002G132370
OG0015236	Om008G355240	Ag002G129650
OG0015237	Om008G356060	Ag002G127390
OG0015238	Om008G356570	Ag002G125430
OG0015239	Om008G356580	Ag002G125420
OG0015240	Om008G356800	Ag002G124930
OG0015241	Om008G358040	Ag002G103620
OG0015242	Om008G358540	Ag002G104770
OG0015243	Om008G358790	Ag002G106030
OG0015244	Om008G358840	Ag002G106200
OG0015245	Om008G358920	Ag002G110190, Ag002G106590
OG0015246	Om004G140920	Ag003G235200
OG0015247	Om008G359110	Ag002G107430, Ag002G110990
OG0015248	Om008G359120	Ag002G111210, Ag002G107600
OG0015249	Om003G090470	Ag001G002040
OG0015250	Om008G359840	Ag002G109320, Ag002G113310
OG0015251	Om008G359890	Ag002G113460
OG0015252	Om008G360030	Ag002G116420
OG0015253	Om005G189700	Ag004G312890
OG0015254	Om002G086220	Ag005G409130
OG0015255	Om008G361870	Ag002G120990, Ag002G115390
OG0015256	Om003G106050	Ag001G042290
OG0015257	Om003G106130	Ag001G042790
OG0015258	Om008G362510	Ag002G114800, Ag002G123010
OG0015259	Om008G362490	Ag002G122990, Ag002G114780
OG0015260	Om003G106370	Ag001G042890
OG0015261	Om002G076110	Ag005G426160
OG0015262	Om004G173730	Ag006G496690
OG0015263	Om002G076790	Ag005G425750
OG0015264	Om003G105620	Ag001G045010
OG0015265	Om003G105030	Ag001G043320
OG0015266	Om002G075290	Ag005G426960
OG0015267	Om004G170870	Ag006G502240
OG0015268	Om005G190030	Ag004G313330
OG0015269	Om002G074560	Ag005G427900
OG0015270	Om003G104360	Ag001G043790, Ag001G045820
OG0015271	Om003G104190	Ag001G039050
OG0015272	Om003G103900	Ag001G038630
OG0015273	Om003G103790	Ag001G038300
OG0015274	Om003G103600	Ag001G037920
OG0015275	Om003G103550	Ag007G614460
OG0015276	Om003G103180	Ag001G036960
OG0015277	Om003G102690	Ag001G036660
OG0015278	Om003G102680	Ag001G036620
OG0015279	Om002G071760	Ag005G435830
OG0015280	Om003G102260	Ag001G035000
OG0015281	Om003G101560	Ag001G033820
OG0015282	Om003G101430	Ag001G033570
OG0015283	Om007G316230	Ag007G649740
OG0015284	Om007G316410	Ag007G650340
OG0015285	Om007G316770	Ag007G651350
OG0015286	Om007G316780	Ag007G651360
OG0015287	Om007G316990	Ag007G652630
OG0015288	Om007G317510	Ag007G654790
OG0015289	Om007G318130	Ag007G656000
OG0015290	Om006G253710	Ag001G073940
OG0015291	Om008G318710	Ag002G206650
OG0015292	Om008G318770	Ag002G206590
OG0015293	Om008G318800	Ag002G206560
OG0015294	Om008G318840	Ag002G206520
OG0015295	Om008G319000	Ag002G206320
OG0015296	Om008G319020	Ag002G206300
OG0015297	Om008G319030	Ag002G206290
OG0015298	Om008G319200	Ag002G206100
OG0015299	Om008G319210	Ag002G206090
OG0015300	Om008G319270	Ag002G206040
OG0015301	Om008G319290	Ag002G206010
OG0015302	Om008G319340	Ag002G205980
OG0015303	Om002G061160	Ag005G463140
OG0015304	Om008G320010	Ag002G204640
OG0015305	Om008G320200	Ag002G204400
OG0015306	Om008G320220	Ag002G204380
OG0015307	Om008G320490	Ag002G204000
OG0015308	Om008G320550	Ag002G203820
OG0015309	Om008G320700	Ag002G203660
OG0015310	Om008G320830	Ag002G203520
OG0015311	Om008G321000	Ag002G203350
OG0015313	Om008G321490	Ag002G202690
OG0015314	Om008G321850	Ag002G202020
OG0015315	Om008G321860	Ag002G202010
OG0015316	Om008G321880	Ag002G201990
OG0015317	Om008G322240	Ag002G201540
OG0015318	Om008G322340	Ag002G201430
OG0015319	Om008G322360	Ag002G201370
OG0015320	Om008G322480	Ag002G201240
OG0015321	Om008G322510	Ag002G201210
OG0015322	Om008G322680	Ag002G200970
OG0015323	Om008G322700	Ag002G200950
OG0015324	Om008G322830	Ag002G200640
OG0015325	Om008G322890	Ag002G200540
OG0015326	Om008G323070	Ag002G200060
OG0015327	Om008G323590	Ag002G199160
OG0015328	Om008G323960	Ag002G198690
OG0015329	Om008G324110	Ag002G198560
OG0015330	Om008G324810	Ag002G197760
OG0015331	Om008G325030	Ag002G197330
OG0015332	Om008G325170	Ag002G197130
OG0015333	Om008G325200	Ag002G197100
OG0015334	Om008G325470	Ag002G196680
OG0015335	Om008G325690	Ag002G196300
OG0015336	Om008G325870	Ag002G195990
OG0015337	Om008G326020	Ag002G195940, Ag002G195930, Ag002G195800
OG0015338	Om008G326100	Ag002G195590
OG0015339	Om008G326210	Ag002G195390
OG0015340	Om008G326220	Ag002G195250
OG0015341	Om008G326310	Ag002G194940
OG0015342	Om008G326380	Ag002G194760
OG0015343	Om008G326660	Ag002G194020
OG0015344	Om008G327220	Ag002G192870
OG0015345	Om008G326910	Ag002G193380
OG0015346	Om008G327880	Ag002G191050
OG0015347	Om004G176820	Ag006G491520
OG0015348	Om004G176810	Ag006G491530
OG0015349	Om004G176480	Ag006G491960
OG0015350	Om004G176430	Ag006G492010
OG0015351	Om004G176230	Ag006G492310
OG0015352	Om004G176180	Ag006G492420
OG0015353	Om004G176120	Ag006G492670
OG0015354	Om004G175860	Ag006G492880
OG0015355	Om004G175960	Ag006G492940
OG0015356	Om004G175480	Ag006G493550
OG0015357	Om004G175310	Ag006G493800
OG0015358	Om004G174820	Ag006G494590
OG0015359	Om004G174770	Ag006G494690
OG0015360	Om004G174750	Ag006G494730
OG0015361	Om004G174530	Ag006G495150
OG0015362	Om005G198550	Ag004G327290
OG0015363	Om004G174350	Ag006G495510
OG0015364	Om004G174310	Ag006G495610
OG0015365	Om004G173950	Ag006G496140
OG0015366	Om004G166300	Ag007G603410
OG0015367	Om004G173890	Ag006G496230
OG0015368	Om004G173740	Ag006G496640
OG0015369	Om004G173670	Ag006G496760
OG0015370	Om004G173600	Ag006G496860
OG0015371	Om004G173360	Ag006G497210
OG0015372	Om004G173090	Ag006G497820
OG0015373	Om004G173080	Ag006G497830
OG0015374	Om006G241090	Ag008G719490
OG0015375	Om006G241940	Ag008G718200
OG0015376	Om006G241830	Ag008G718410
OG0015377	Om006G242610	Ag008G717040
OG0015378	Om006G242700	Ag008G716820
OG0015379	Om001G021200	Ag004G369130
OG0015380	Om006G242820	Ag008G716630
OG0015381	Om006G242890	Ag008G716570
OG0015382	Om006G243080	Ag008G716370
OG0015383	Om006G243360	Ag008G716130
OG0015384	Om006G243440	Ag008G716000
OG0015385	Om006G243700	Ag008G715310
OG0015386	Om006G243800	Ag008G715010
OG0015387	Om006G243890	Ag008G714820
OG0015388	Om006G244200	Ag008G714150
OG0015389	Om006G244570	Ag008G712780
OG0015390	Om006G244760	Ag008G712400
OG0015391	Om006G244800	Ag008G712340
OG0015393	Om005G212550	Ag004G356340
OG0015394	Om006G245400	Ag008G710620
OG0015395	Om006G245670	Ag008G710110
OG0015396	Om006G245730	Ag008G709870
OG0015397	Om006G246250	Ag008G708880
OG0015398	Om006G246770	Ag008G707590
OG0015399	Om006G246160	Ag008G708940
OG0015400	Om006G246560	Ag008G708100
OG0015401	Om006G234590	Ag008G729030
OG0015402	Om006G234390	Ag008G729200
OG0015403	Om006G234350	Ag008G729230
OG0015404	Om006G234290	Ag008G729330
OG0015405	Om006G234280	Ag008G729340
OG0015406	Om006G234260	Ag008G729360
OG0015407	Om006G234220	Ag008G729480
OG0015408	Om006G234210	Ag008G729490
OG0015409	Om006G233990	Ag008G729760
OG0015410	Om006G233630	Ag008G730460
OG0015411	Om006G233600	Ag008G730530
OG0015412	Om008G333870	Ag002G176410
OG0015413	Om006G233260	Ag008G730880
OG0015414	Om006G233170	Ag008G731050
OG0015415	Om006G233150	Ag008G731070
OG0015416	Om006G233120	Ag008G731100
OG0015417	Om006G233030	Ag008G731230
OG0015418	Om006G232980	Ag008G731260
OG0015419	Om006G232900	Ag008G731320
OG0015420	Om006G232820	Ag008G731500
OG0015421	Om006G232750	Ag008G731600
OG0015422	Om006G232530	Ag008G731880
OG0015423	Om006G232460	Ag008G731940
OG0015424	Om006G232110	Ag008G732530
OG0015425	Om006G231970	Ag008G732690
OG0015426	Om006G231790	Ag008G732950
OG0015427	Om006G231640	Ag008G733130
OG0015428	Om006G231570	Ag008G733310, Ag008G733240
OG0015429	Om006G231450	Ag008G733410
OG0015430	Om006G231190	Ag008G733720
OG0015431	Om006G231170	Ag008G733740
OG0015432	Om006G231070	Ag008G733860
OG0015433	Om006G230970	Ag008G734010
OG0015434	Om006G230910	Ag008G734060
OG0015435	Om006G230860	Ag008G734110
OG0015436	Om006G230720	Ag008G734290
OG0015437	Om006G230700	Ag008G734300
OG0015438	Om006G230610	Ag008G734380
OG0015439	Om006G230300	Ag008G734670
OG0015440	Om006G270980	Ag006G525200
OG0015441	Om006G230090	Ag008G734850
OG0015442	Om006G230060	Ag008G734880
OG0015444	Om006G229670	Ag001G099950
OG0015445	Om006G229630	Ag001G099920
OG0015446	Om006G229490	Ag001G099780
OG0015447	Om006G229330	Ag001G099530
OG0015448	Om006G229270	Ag001G099460
OG0015449	Om006G229230	Ag001G099390
OG0015450	Om006G229180	Ag001G099340
OG0015451	Om006G229070	Ag001G099220
OG0015452	Om006G228970	Ag001G099120
OG0015453	Om004G157100	Ag006G518940
OG0015454	Om004G157900	Ag006G516860
OG0015455	Om004G157640	Ag006G517260
OG0015456	Om004G157440	Ag006G520040
OG0015458	Om004G158120	Ag006G516140
OG0015459	Om004G158270	Ag006G515620
OG0015460	Om004G158340	Ag006G515510
OG0015461	Om004G158430	Ag006G515320
OG0015462	Om004G158910	Ag006G513710
OG0015463	Om004G136270	Ag003G221100
OG0015464	Om004G159200	Ag006G512660, Ag006G512670
OG0015465	Om004G159300	Ag006G512560
OG0015466	Om004G159950	Ag006G510170
OG0015467	Om004G160090	Ag006G510000
OG0015468	Om004G160110	Ag006G509980
OG0015469	Om004G160130	Ag006G509970
OG0015470	Om006G232190	Ag008G732400
OG0015471	Om004G160490	Ag007G599480
OG0015472	Om007G293000	Ag007G586650
OG0015473	Om007G292920	Ag007G586740
OG0015474	Om007G292890	Ag007G586760
OG0015475	Om007G292880	Ag007G586770
OG0015476	Om007G277420	Ag007G586990
OG0015477	Om007G277520	Ag007G587080
OG0015478	Om007G277540	Ag007G587120
OG0015479	Om007G277640	Ag007G587280
OG0015480	Om007G277690	Ag007G587320
OG0015481	Om007G277710	Ag007G587330
OG0015482	Om007G278030	Ag007G587850
OG0015483	Om007G279220	Ag007G589280
OG0015484	Om007G278790	Ag007G588700
OG0015485	Om007G279580	Ag007G589780
OG0015486	Om007G279690	Ag007G589900
OG0015487	Om007G279760	Ag007G589960
OG0015488	Om007G279770	Ag007G589970
OG0015489	Om007G279920	Ag007G590310
OG0015490	Om007G280440	Ag007G591100
OG0015491	Om007G280590	Ag007G591280
OG0015492	Om007G280620	Ag007G591300
OG0015493	Om007G281150	Ag007G591940
OG0015494	Om007G281720	Ag007G592630
OG0015495	Om007G281840	Ag007G592810
OG0015496	Om007G282110	Ag007G593520
OG0015497	Om007G282950	Ag007G594680
OG0015498	Om007G283220	Ag007G595070
OG0015499	Om007G283380	Ag007G595280
OG0015500	Om007G283430	Ag007G595370
OG0015501	Om007G283480	Ag007G595480
OG0015502	Om007G283760	Ag007G595890
OG0015503	Om007G283900	Ag007G596070
OG0015504	Om007G283930	Ag007G596100
OG0015505	Om007G283950	Ag007G596120
OG0015506	Om007G283990	Ag007G596160
OG0015507	Om007G284050	Ag007G596220
OG0015508	Om007G284270	Ag007G596490
OG0015509	Om007G285110	Ag007G597670
OG0015510	Om007G285090	Ag007G597650
OG0015511	Om007G285010	Ag007G597480
OG0015512	Om007G284930	Ag007G597350
OG0015514	Om007G284770	Ag007G597050
OG0015515	Om007G285290	Ag007G597850
OG0015516	Om007G285300	Ag007G597860
OG0015517	Om007G285430	Ag007G598000
OG0015518	Om007G285450	Ag007G598040
OG0015519	Om007G285460	Ag007G598050
OG0015520	Om007G285540	Ag007G598250
OG0015521	Om006G234300	Ag008G729310
OG0015522	Om001G028820	Ag003G272360
OG0015523	Om004G157120	Ag006G519020
OG0015524	Om005G199380	Ag004G328630
OG0015525	Om004G149390	Ag006G527390
OG0015526	Om004G151030	Ag006G526570
OG0015528	Om002G062040	Ag006G527190
OG0015529	Om004G150970	Ag006G526660
OG0015530	Om002G059890	Ag006G527290
OG0015531	Om004G150380	Ag006G525730
OG0015532	Om003G125840	Ag001G093580
OG0015533	Om004G150890	Ag001G083610
OG0015534	Om001G020370	Ag003G251620
OG0015535	Om002G042650	Ag001G100380
OG0015536	Om002G042570	Ag001G100470
OG0015537	Om002G042310	Ag001G100790
OG0015538	Om002G042260	Ag001G100830
OG0015539	Om007G288380	Ag007G583680
OG0015540	Om002G042160	Ag001G100940
OG0015541	Om002G042090	Ag001G100990
OG0015542	Om002G042040	Ag001G101030
OG0015543	Om002G042030	Ag001G101040
OG0015544	Om002G042000	Ag001G101070
OG0015545	Om004G177460	Ag006G490710
OG0015546	Om004G177420	Ag006G490750
OG0015547	Om004G177390	Ag006G490780
OG0015548	Om004G177360	Ag006G490850
OG0015549	Om004G177350	Ag006G490860
OG0015550	Om004G177320	Ag006G490880
OG0015551	Om004G177310	Ag006G490890
OG0015552	Om004G177220	Ag006G491100
OG0015553	Om004G177170	Ag006G491000
OG0015554	Om004G177150	Ag006G490990
OG0015555	Om002G065070	Ag004G399480
OG0015556	Om006G233940	Ag003G250810
OG0015557	Om002G043010	Ag005G490380
OG0015558	Om002G043060	Ag005G490310
OG0015559	Om002G043390	Ag005G489990
OG0015560	Om002G043400	Ag005G489980
OG0015561	Om002G043420	Ag005G489960
OG0015562	Om002G043470	Ag005G489910
OG0015563	Om002G043600	Ag005G489780
OG0015564	Om002G043610	Ag005G489760
OG0015565	Om002G043750	Ag005G489370
OG0015566	Om002G043980, Om006G272850	Ag005G489030
OG0015567	Om002G044020	Ag005G488980, Ag005G488850
OG0015568	Om002G044040	Ag005G488720
OG0015569	Om002G044180	Ag005G488550
OG0015570	Om002G044310	Ag005G488380
OG0015571	Om002G044430	Ag005G488230
OG0015572	Om002G044440	Ag005G488210
OG0015573	Om002G044710	Ag005G487890
OG0015574	Om002G045050	Ag005G487320
OG0015575	Om002G045230	Ag005G486950
OG0015576	Om002G045300	Ag005G486830
OG0015577	Om002G045510	Ag005G486430
OG0015578	Om002G045860	Ag005G486010
OG0015579	Om002G045940	Ag005G485840
OG0015580	Om002G046220	Ag005G485680
OG0015581	Om002G046560	Ag005G484970
OG0015582	Om002G046630	Ag005G484890
OG0015583	Om002G047140	Ag005G484330
OG0015584	Om002G047330	Ag005G484110
OG0015585	Om002G047620	Ag005G483490
OG0015586	Om002G047530	Ag005G483890
OG0015587	Om002G047820	Ag005G483270
OG0015588	Om002G047830	Ag005G483260
OG0015589	Om002G048000	Ag005G483020
OG0015590	Om002G048080	Ag005G482930
OG0015591	Om003G124750	Ag001G092400
OG0015592	Om002G048960	Ag005G481570
OG0015593	Om002G049020	Ag005G481480
OG0015594	Om002G049520	Ag005G480760
OG0015595	Om002G049670	Ag005G480630
OG0015596	Om002G056470, Om001G039140	Ag005G470820
OG0015597	Om002G049740	Ag005G480540
OG0015598	Om002G049770	Ag005G480510
OG0015599	Om002G049840	Ag005G480400
OG0015600	Om002G049860	Ag005G480380
OG0015601	Om002G050020	Ag005G480200
OG0015602	Om002G050050	Ag005G480160
OG0015603	Om002G050210	Ag005G479610
OG0015604	Om002G050300	Ag005G479510
OG0015605	Om002G050420	Ag005G479390
OG0015606	Om002G050450	Ag005G479360
OG0015607	Om002G050480	Ag005G479330
OG0015608	Om002G050580	Ag005G479240
OG0015609	Om002G050650	Ag005G479150
OG0015610	Om002G050660	Ag005G479140
OG0015611	Om002G050830	Ag005G478970
OG0015612	Om002G051410	Ag005G478260
OG0015613	Om002G051450	Ag005G478230
OG0015614	Om008G330160	Ag002G186000
OG0015615	Om008G330190	Ag002G185880
OG0015616	Om008G330600	Ag002G185070
OG0015617	Om008G331280	Ag002G184140
OG0015618	Om008G331240	Ag002G184100
OG0015619	Om008G331640	Ag002G182430
OG0015620	Om008G331670	Ag002G182350
OG0015621	Om008G332340	Ag002G180250
OG0015622	Om008G331970	Ag002G181450
OG0015623	Om008G332520	Ag002G180060
OG0015624	Om008G332610	Ag002G179670
OG0015625	Om008G332650	Ag002G179420
OG0015626	Om008G337970	Ag002G164970
OG0015627	Om008G337380	Ag002G166640
OG0015628	Om008G332970	Ag002G178460
OG0015629	Om008G337210	Ag002G166940
OG0015630	Om008G336880	Ag002G167840
OG0015631	Om008G336580	Ag002G168430
OG0015632	Om008G336340	Ag002G170120, Ag002G170340
OG0015633	Om008G336270	Ag002G170490
OG0015634	Om008G336100	Ag002G171000
OG0015635	Om008G336110	Ag002G170910
OG0015636	Om002G075310	Ag005G426870
OG0015637	Om008G335970	Ag002G171270
OG0015638	Om008G335930	Ag002G171360
OG0015639	Om008G335920	Ag002G171510
OG0015640	Om008G335800	Ag002G171770
OG0015641	Om008G335430	Ag002G172580
OG0015642	Om008G335240	Ag002G173060
OG0015643	Om008G335220	Ag002G173170
OG0015644	Om008G333340	Ag002G177750
OG0015645	Om008G333430	Ag002G177430
OG0015646	Om008G333540	Ag002G177070
OG0015647	Om008G334250	Ag002G175470
OG0015648	Om008G334300	Ag002G175440
OG0015649	Om008G334560	Ag002G175150
OG0015651	Om008G338120	Ag002G164710
OG0015652	Om005G196450	Ag004G323570
OG0015653	Om005G196490	Ag004G323610
OG0015654	Om005G196990	Ag004G324510
OG0015655	Om005G197180	Ag004G324820
OG0015656	Om005G197390	Ag004G325010
OG0015657	Om005G197610	Ag004G325360
OG0015658	Om005G198020	Ag004G326060
OG0015659	Om005G198100	Ag004G326260
OG0015660	Om005G198390	Ag004G326860
OG0015661	Om005G198780	Ag004G327520
OG0015662	Om005G198770	Ag004G327510
OG0015663	Om005G198750	Ag004G327490
OG0015664	Om005G198710	Ag004G327450
OG0015665	Om005G198630	Ag004G327340
OG0015666	Om005G198870	Ag004G327620
OG0015667	Om005G199160	Ag004G328170
OG0015668	Om005G199810	Ag004G329640
OG0015669	Om005G199700	Ag004G329430
OG0015670	Om005G199670	Ag004G329390
OG0015671	Om005G199560	Ag004G329230
OG0015672	Om004G140700	Ag003G234570
OG0015673	Om005G200470	Ag004G330420
OG0015674	Om005G200680	Ag004G330980
OG0015675	Om005G200720	Ag005G452300
OG0015676	Om005G200840	Ag004G331530
OG0015677	Om005G200930	Ag004G331670
OG0015678	Om005G200970	Ag004G331780
OG0015679	Om005G201230	Ag004G332010
OG0015680	Om005G201260	Ag004G332060
OG0015681	Om005G201290	Ag004G332090
OG0015682	Om005G201390	Ag004G332150
OG0015683	Om005G202260	Ag004G333630
OG0015684	Om005G202610	Ag004G334480
OG0015685	Om005G202640	Ag004G334510
OG0015686	Om005G202710	Ag004G334660
OG0015687	Om005G203030	Ag004G335310
OG0015688	Om005G203260	Ag004G335980
OG0015689	Om005G203890	Ag004G337410
OG0015690	Om005G203960	Ag004G337470
OG0015691	Om005G203970	Ag004G337480
OG0015692	Om005G204140	Ag004G337780
OG0015693	Om005G204180	Ag004G337890
OG0015694	Om005G204200	Ag004G337910
OG0015695	Om005G182660	Ag004G303920
OG0015696	Om005G204630	Ag004G338600
OG0015697	Om005G204680	Ag004G338690
OG0015698	Om005G204980	Ag004G339600
OG0015699	Om005G205120	Ag004G339870
OG0015700	Om005G205200	Ag004G340220
OG0015701	Om005G205330	Ag004G340620
OG0015702	Om005G205550	Ag004G340980
OG0015703	Om005G205570	Ag008G715760, Ag004G341010
OG0015704	Om005G205630	Ag004G341110
OG0015705	Om005G206950	Ag004G344060
OG0015706	Om004G143400	Ag003G241400
OG0015708	Om004G144460	Ag003G242610
OG0015709	Om004G144550	Ag003G242820
OG0015710	Om004G144690	Ag003G243010
OG0015711	Om005G184550	Ag004G306200
OG0015712	Om004G145510	Ag003G244690
OG0015713	Om004G145990	Ag003G245000
OG0015714	Om004G146220	Ag003G245290
OG0015715	Om005G209830	Ag003G275980
OG0015717	Om005G210360	Ag004G351210
OG0015718	Om004G146780	Ag003G247770
OG0015719	Om004G147020	Ag003G247300
OG0015720	Om003G124950	Ag001G092700
OG0015721	Om004G147610	Ag003G246530
OG0015722	Om004G131990	Ag003G211880
OG0015723	Om006G263420	Ag001G055130
OG0015724	Om005G202140	Ag004G333450
OG0015725	Om004G149350	Ag004G343360
OG0015726	Om006G238540	Ag008G723300
OG0015727	Om004G151810	Ag006G528740
OG0015728	Om007G280240	Ag007G590870
OG0015729	Om002G051420	Ag005G478250
OG0015730	Om005G185130	Ag004G306890
OG0015732	Om007G291210	Ag007G580440
OG0015733	Om007G315270	Ag007G647880
OG0015734	Om004G150560	Ag006G525180
OG0015735	Om007G285620	Ag007G598360
OG0015736	Om007G285670	Ag007G598400
OG0015737	Om007G285690	Ag007G598420
OG0015738	Om008G333230	Ag002G177950
OG0015739	Om006G273970	Ag008G662330
OG0015740	Om007G285930	Ag007G598740
OG0015741	Om007G286000	Ag007G598830
OG0015743	Om007G286320	Ag007G586060
OG0015744	Om007G286560	Ag007G585630
OG0015745	Om007G286430, Om011G365030	Ag007G585920
OG0015746	Om007G286400	Ag007G585940
OG0015747	Om003G127070	Ag001G095490
OG0015748	Om005G186450	Ag004G308570
OG0015749	Om001G021450	Ag003G252690
