Orthogroup	Odontarrhena_muralis	Cardamine_glauca
OG0017270	Om007G300470	Cg008G295220
OG0017271	Om007G300450	Cg008G295240
OG0017272	Om007G299970	Cg008G295670
OG0017273	Om007G300120	Cg008G295510
OG0017274	Om007G298710	Cg008G296490
OG0017275	Om007G298310	Cg008G296690
OG0017276	Om007G297860	Cg008G297000
OG0017277	Om007G296730	Cg008G297920
OG0017278	Om007G296690	Cg008G297960
OG0017279	Om007G296520	Cg008G298080
OG0017280	Om005G211170	Cg007G268390
OG0017281	Om007G295010	Cg008G299290
OG0017282	Om007G295110	Cg008G299410
OG0017283	Om007G295130	Cg008G299430
OG0017284	Om007G294740	Cg008G299740
OG0017285	Om007G293580, Om003G097240	Cg008G307040
OG0017286	Om007G293390	Cg008G307290
OG0017287	Om007G303260	Cg008G307680
OG0017288	Om007G303490	Cg008G307990
OG0017289	Om007G303530	Cg008G308330
OG0017291	Om007G308130	Cg008G312510
OG0017292	Om009G364010	Cg008G311920
OG0017293	Om004G161050	Cg008G293810
OG0017294	Om004G161150	Cg008G293760
OG0017295	Om004G169790	Cg008G287660
OG0017296	Om006G274090	Cg002G073990
OG0017297	Om003G089610	Cg006G194270
OG0017298	Om006G241550	Cg008G313460
OG0017299	Om004G171810	Cg008G286160
OG0017300	Om004G171840	Cg008G286140
OG0017301	Om004G171870	Cg008G286100
OG0017302	Om004G171980	Cg008G286000
OG0017303	Om004G172390	Cg008G285760
OG0017304	Om006G240270	Cg008G305240
OG0017305	Om006G240340	Cg008G305320
OG0017307	Om005G199460	Cg006G228080
OG0017308	Om006G239480	Cg008G304490
OG0017309	Om006G239390	Cg008G304360
OG0017310	Om006G238960	Cg008G304020
OG0017311	Om006G239030	Cg008G304090
OG0017312	Om006G238900	Cg008G303970
OG0017313	Om006G238680	Cg008G303710
OG0017314	Om006G238630	Cg008G303660
OG0017315	Om006G238620	Cg008G303650
OG0017316	Om006G237630	Cg008G302890
OG0017317	Om006G237580	Cg008G302840
OG0017318	Om006G236850	Cg003G109000
OG0017319	Om003G116520	Cg003G102090
OG0017320	Om006G236570	Cg003G109240
OG0017321	Om006G236200	Cg003G109600
OG0017322	Om006G236110	Cg003G109680
OG0017323	Om006G236040	Cg003G109790
OG0017324	Om006G235970	Cg003G109860
OG0017325	Om006G235780	Cg003G109970
OG0017326	Om006G234730	Cg003G110860
OG0017327	Om006G247580	Cg003G106150
OG0017328	Om006G247640	Cg003G106100
OG0017329	Om006G247680	Cg003G106070
OG0017330	Om006G257420	Cg002G055510
OG0017332	Om006G258120	Cg002G055930
OG0017333	Om006G258250	Cg002G056100
OG0017334	Om006G258380	Cg002G056210
OG0017335	Om006G259040	Cg002G056690
OG0017336	Om006G259260	Cg002G056850
OG0017337	Om006G241110	Cg008G300060
OG0017338	Om006G261170	Cg002G058000
OG0017339	Om006G261290	Cg002G058090
OG0017340	Om006G262300	Cg002G058460
OG0017341	Om006G262820	Cg002G058690
OG0017342	Om006G263050	Cg002G058790
OG0017343	Om006G263770	Cg002G059110
OG0017344	Om006G263930	Cg002G059240
OG0017346	Om006G266500	Cg002G060070
OG0017347	Om006G266720	Cg002G060250
OG0017348	Om006G267140	Cg002G060730
OG0017349	Om003G103360	Cg001G028150
OG0017351	Om006G268840	Cg002G063510
OG0017352	Om006G269090	Cg002G063500
OG0017354	Om006G268400	Cg002G064750
OG0017356	Om005G211960	Cg007G267750
OG0017357	Om005G212050	Cg007G267670
OG0017358	Om004G160930	Cg008G293900
OG0017359	Om005G211800	Cg007G267860
OG0017360	Om005G211860	Cg007G267810
OG0017361	Om005G210250	Cg007G269090
OG0017362	Om005G209740	Cg007G269460
OG0017363	Om005G209710	Cg007G269740
OG0017364	Om005G178340	Cg003G091800
OG0017365	Om005G209360	Cg007G269820
OG0017366	Om005G209330	Cg007G269840
OG0017367	Om005G208990	Cg007G270110
OG0017368	Om005G207380	Cg007G271060
OG0017369	Om005G207370	Cg007G271070
OG0017370	Om005G207180	Cg007G271190
OG0017371	Om005G206900	Cg007G271410
OG0017372	Om005G206740	Cg007G271580
OG0017373	Om005G206720	Cg007G271600
OG0017374	Om005G206230	Cg007G271970
OG0017375	Om004G134060	Cg007G278610
OG0017376	Om004G134090	Cg007G278570
OG0017377	Om004G134760	Cg007G278130
OG0017378	Om004G134790	Cg007G278100
OG0017379	Om004G134880	Cg007G278000
OG0017380	Om004G135290	Cg007G277650
OG0017381	Om004G135660	Cg007G277350
OG0017382	Om004G135770	Cg007G277270
OG0017384	Om004G136630	Cg007G276850
OG0017385	Om004G137080	Cg007G276450
OG0017386	Om004G137350	Cg007G276350
OG0017387	Om005G201700	Cg006G226290
OG0017388	Om004G138780	Cg007G275460
OG0017389	Om004G139100	Cg007G275150
OG0017390	Om004G139650	Cg007G274790
OG0017391	Om006G241040	Cg008G299890
OG0017394	Om004G140680	Cg007G274180
OG0017395	Om004G140780	Cg007G274080
OG0017396	Om004G141150	Cg007G273840
OG0017397	Om004G141350	Cg007G273770
OG0017398	Om004G141780	Cg007G273610
OG0017399	Om004G141990	Cg007G273440
OG0017400	Om004G142430	Cg007G273050
OG0017401	Om004G133030	Cg007G279210
OG0017402	Om004G132670	Cg007G279450
OG0017403	Om004G132140	Cg007G279830
OG0017404	Om004G131690	Cg007G280140
OG0017405	Om004G131600	Cg006G203170
OG0017406	Om004G131360	Cg007G280350
OG0017407	Om004G131230	Cg007G280460
OG0017408	Om004G131110	Cg007G280530
OG0017409	Om004G130060	Cg007G281380
OG0017410	Om004G129830	Cg007G281540
OG0017411	Om004G129650	Cg007G281700
OG0017412	Om004G129630	Cg007G281720
OG0017413	Om004G129610	Cg007G281830
OG0017415	Om002G057170	Cg004G128990
OG0017416	Om002G057430	Cg004G129170
OG0017417	Om002G057840	Cg004G129420
OG0017418	Om002G058060	Cg004G129590
OG0017419	Om002G058180	Cg004G129680
OG0017420	Om002G059570	Cg004G130690
OG0017421	Om002G059580	Cg004G130700
OG0017422	Om002G060210	Cg004G131190
OG0017423	Om002G060320	Cg004G131300
OG0017424	Om002G060340	Cg004G131450
OG0017425	Om002G060670	Cg004G131700
OG0017426	Om002G061240	Cg004G132040
OG0017427	Om002G062240	Cg004G132670
OG0017428	Om002G062570, Om002G062580	Cg004G132890
OG0017429	Om002G063150	Cg004G133240
OG0017430	Om002G064620	Cg004G134460
OG0017431	Om002G065490	Cg004G135100
OG0017433	Om002G066170	Cg004G135670
OG0017434	Om002G066580	Cg004G135920
OG0017435	Om002G067030	Cg004G136380
OG0017437	Om002G067130	Cg004G136470
OG0017438	Om002G067160	Cg004G136520
OG0017439	Om002G067170	Cg004G136530
OG0017440	Om002G069610	Cg004G138570
OG0017441	Om002G069380	Cg004G138310
OG0017443	Om002G069700	Cg004G138650
OG0017444	Om002G069710	Cg004G138660
OG0017445	Om002G070790	Cg004G139680
OG0017446	Om003G112780	Cg003G098120
OG0017447	Om002G071070	Cg004G139930
OG0017448	Om002G071850	Cg004G140630
OG0017449	Om002G072760	Cg004G141310
OG0017450	Om002G074120	Cg004G142350
OG0017451	Om002G074130	Cg004G142360
OG0017452	Om002G074440	Cg004G142650
OG0017453	Om002G074740	Cg004G142780
OG0017454	Om004G150520	Cg001G033790
OG0017455	Om002G076470	Cg004G144990
OG0017456	Om002G078850	Cg004G146630
OG0017457	Om008G327400	Cg004G147600
OG0017458	Om002G079480	Cg004G147920
OG0017459	Om002G077710	Cg004G146100
OG0017460	Om002G079560	Cg004G148010
OG0017461	Om002G080150	Cg004G148340
OG0017462	Om002G082110	Cg001G038870, Cg004G151770
OG0017464	Om002G083750	Cg004G153080
OG0017465	Om002G084020	Cg004G153440
OG0017467	Om002G084530	Cg004G153910
OG0017468	Om002G085730	Cg004G154630
OG0017469	Om002G086180	Cg004G155030
OG0017470	Om002G087000	Cg004G155740
OG0017471	Om002G087870	Cg004G156430
OG0017472	Om002G088080	Cg004G156700
OG0017473	Om002G088170	Cg004G156750
OG0017474	Om001G022570	Cg001G012180
OG0017475	Om002G088560	Cg004G157220
OG0017476	Om008G324690	Cg004G157200
OG0017477	Om002G088530	Cg004G157150
OG0017478	Om002G088640	Cg004G157330
OG0017479	Om002G088650	Cg004G157360
OG0017480	Om003G089440	Cg006G194090
OG0017481	Om003G089820	Cg006G194450
OG0017482	Om003G090040	Cg006G194590
OG0017483	Om003G090190	Cg006G194700
OG0017484	Om003G090690	Cg006G194980
OG0017485	Om003G090920	Cg006G195070
OG0017486	Om003G090950	Cg006G195100
OG0017487	Om003G090960	Cg006G195110
OG0017488	Om003G091250	Cg006G195290
OG0017489	Om003G091870	Cg006G195660
OG0017490	Om003G092260	Cg006G195910
OG0017491	Om003G093510	Cg006G196600
OG0017492	Om003G093530	Cg006G196620
OG0017493	Om003G094280	Cg006G197160
OG0017494	Om003G094390	Cg006G197230
OG0017496	Om003G096860	Cg006G199200
OG0017497	Om003G097280	Cg006G199470
OG0017498	Om003G097640	Cg006G199700
OG0017499	Om003G098900	Cg006G200690
OG0017500	Om003G099000	Cg006G200790
OG0017501	Om003G099030	Cg006G200810
OG0017502	Om003G099250	Cg006G201190
OG0017503	Om003G099340	Cg003G078850, Cg014G330680
OG0017504	Om003G099650	Cg006G201530
OG0017505	Om003G100120	Cg001G024950
OG0017506	Om003G100180	Cg001G025000
OG0017507	Om003G100890	Cg001G025540
OG0017508	Om003G101130	Cg001G025650
OG0017510	Om007G291010	Cg006G215990
OG0017511	Om008G340080	Cg005G172110
OG0017513	Om006G256360	Cg002G054630
OG0017514	Om006G256340	Cg002G054610
OG0017515	Om006G255650	Cg002G054050
OG0017516	Om006G255550	Cg002G053930
OG0017518	Om006G255250	Cg002G053660
OG0017519	Om006G254340	Cg002G052830
OG0017520	Om006G254260	Cg002G052780
OG0017521	Om006G254250	Cg002G052770
OG0017522	Om006G254180	Cg002G052710
OG0017523	Om006G253790	Cg002G052530
OG0017524	Om006G253280	Cg002G052140
OG0017526	Om006G253550	Cg002G052270
OG0017527	Om006G252660	Cg002G051600
OG0017528	Om006G252470	Cg002G051470
OG0017529	Om006G252420	Cg002G051430
OG0017530	Om006G252030	Cg002G051160
OG0017531	Om006G251910	Cg002G051000
OG0017532	Om006G251890	Cg002G050980
OG0017534	Om006G251170	Cg002G050420
OG0017535	Om006G251310	Cg002G050550
OG0017536	Om006G250890	Cg002G050240
OG0017537	Om006G250490	Cg002G049950
OG0017539	Om003G120420	Cg002G048970
OG0017540	Om003G120690	Cg002G048790
OG0017541	Om003G122440	Cg002G047700
OG0017542	Om003G122640	Cg002G047540
OG0017543	Om003G123070	Cg002G047420
OG0017544	Om003G124170	Cg002G046740
OG0017545	Om003G124220	Cg002G046720
OG0017546	Om003G125080	Cg002G046190
OG0017547	Om006G256570	Cg002G054820
OG0017549	Om003G125880	Cg002G045810
OG0017550	Om003G127260	Cg002G044870
OG0017551	Om003G127790	Cg002G044420
OG0017552	Om003G128200	Cg002G044060
OG0017553	Om003G128360	Cg002G043960
OG0017554	Om003G129190	Cg002G043370
OG0017555	Om003G129270	Cg002G043280
OG0017556	Om003G125980	Cg002G045710
OG0017557	Om003G089690	Cg006G194310
OG0017558	Om003G093840	Cg006G196830
OG0017559	Om003G094250, Om003G094230	Cg006G197120
OG0017560	Om003G095900	Cg006G198320
OG0017562	Om003G100840	Cg001G025490
OG0017564	Om006G263850	Cg002G059200
OG0017565	Om006G259680	Cg002G057020
OG0017566	Om006G256130	Cg002G054450
OG0017567	Om006G256350	Cg002G054620
OG0017568	Om006G257150	Cg002G055320
OG0017569	Om006G255220	Cg002G053630
OG0017570	Om006G255170	Cg002G053560
OG0017570	Om006G255180	Cg002G053590, Cg002G053580
OG0017571	Om004G151000	Cg001G040320
OG0017572	Om006G253340	Cg002G052180
OG0017573	Om006G253300	Cg002G052160
OG0017574	Om006G253230	Cg002G052090
OG0017575	Om006G252200	Cg002G051280
OG0017576	Om006G251630	Cg002G050760
OG0017577	Om006G251020	Cg002G050330
OG0017578	Om006G250620	Cg002G050040
OG0017579	Om003G122300	Cg002G047790
OG0017580	Om008G343250, Om003G128820	Cg002G043660
OG0017581	Om006G229090	Cg003G115810
OG0017582	Om008G357380	Cg008G321750
OG0017584	Om005G206450	Cg007G273630
OG0017586	Om008G353330	Cg003G081220
OG0017587	Om008G351790	Cg003G082080
OG0017588	Om008G339500, Om008G339490	Cg005G171750
OG0017589	Om008G338080	Cg005G170750
OG0017590	Om008G333960	Cg005G168010
OG0017591	Om008G333030	Cg005G167430
OG0017592	Om008G331160	Cg005G166330
OG0017593	Om008G328600	Cg005G164870
OG0017596	Om008G327160	Cg005G163940
OG0017597	Om008G326330	Cg005G163340
OG0017599	Om004G132120	Cg007G279840
OG0017600	Om004G134160, Om001G019790	Cg007G278510
OG0017602	Om004G138770	Cg007G275450
OG0017604	Om004G142020	Cg007G273420
OG0017605	Om001G021970	Cg001G012600
OG0017606	Om001G022070	Cg001G012540
OG0017607	Om001G025520	Cg001G010400
OG0017608	Om001G026650	Cg001G009820
OG0017609	Om001G028160	Cg001G008900
OG0017610	Om001G030730	Cg001G006990
OG0017611	Om001G030630	Cg001G007060
OG0017612	Om001G032970	Cg001G005610
OG0017614	Om005G178050	Cg006G244950
OG0017616	Om005G181020	Cg006G242470
OG0017617	Om005G183080	Cg006G240610
OG0017618	Om005G184300, Om003G100730	Cg006G239430
OG0017619	Om005G184390	Cg006G239320
OG0017620	Om005G186110	Cg006G237880
OG0017621	Om005G186220	Cg006G237760
OG0017622	Om005G190850	Cg006G234240
OG0017623	Om005G194170	Cg006G231850
OG0017624	Om005G194470	Cg006G231570
OG0017625	Om005G196140	Cg006G230430
OG0017627	Om005G201830	Cg006G226220
OG0017628	Om005G204950	Cg006G223500
OG0017629	Om005G205680	Cg006G222830
OG0017630	Om005G206710	Cg007G271610
OG0017632	Om005G208430	Cg007G270370
OG0017633	Om005G200190, Om005G209290	Cg007G269880
OG0017634	Om005G209810	Cg007G269370
OG0017635	Om005G211040	Cg007G268470
OG0017637	Om005G218070, Om011G365330	Cg007G253330
OG0017638	Om005G221530	Cg007G249770
OG0017639	Om005G224820	Cg007G247870
OG0017641	Om005G227810	Cg007G246140
OG0017642	Om002G087910	Cg004G156500
OG0017643	Om002G082450	Cg004G152140
OG0017644	Om001G007420	Cg001G019510
OG0017645	Om002G072130	Cg004G140830
OG0017647	Om002G065680	Cg004G135300
OG0017648	Om002G061200	Cg004G132000
OG0017650	Om002G056590	Cg004G128480
OG0017651	Om002G054580	Cg004G127000
OG0017652	Om002G052710	Cg004G125570
OG0017653	Om002G051080	Cg004G124310
OG0017654	Om002G048620	Cg004G122050
OG0017655	Om003G105800	Cg001G033110
OG0017656	Om002G046330	Cg004G120210
OG0017657	Om002G042880	Cg004G116770
OG0017658	Om004G174950	Cg008G283710
OG0017659	Om004G170730	Cg008G286880
OG0017660	Om001G018000	Cg001G014760
OG0017661	Om004G170080	Cg008G287440
OG0017664	Om004G169300	Cg008G287970
OG0017665	Om004G156890	Cg013G330140
OG0017666	Om004G157250	Cg003G076120
OG0017667	Om018G373900, Om004G153190	Cg005G190270
OG0017668	Om001G009190	Cg001G018410
OG0017669	Om001G008660	Cg001G018800
OG0017670	Om001G006890	Cg001G019850
OG0017671	Om001G007070	Cg001G019680
OG0017672	Om007G291090	Cg006G215930
OG0017673	Om007G288820	Cg006G218160
OG0017674	Om007G288110	Cg006G218860
OG0017675	Om007G287810	Cg006G203310
OG0017676	Om007G287470	Cg006G204230
OG0017677	Om007G287290	Cg006G202990
OG0017678	Om007G286120	Cg001G015580
OG0017680	Om007G280660	Cg002G048540
OG0017682	Om007G283390	Cg005G178500
OG0017683	Om007G283560	Cg005G178770
OG0017684	Om007G284760	Cg005G181060
OG0017685	Om004G167270	Cg008G289500
OG0017686	Om004G166110	Cg008G290390
OG0017687	Om004G163370	Cg008G292130
OG0017688	Om007G304220	Cg008G310670, Cg008G309030
OG0017689	Om007G316640	Cg001G025920
OG0017690	Om007G316810	Cg001G040880
OG0017691	Om007G318010	Cg001G042090
OG0017692	Om006G273120	Cg002G073080
OG0017693	Om003G118040	Cg003G103190
OG0017694	Om006G246760	Cg003G106700
OG0017695	Om006G246330	Cg003G107010
OG0017696	Om006G244350	Cg008G302620
OG0017700	Om006G234330	Cg003G111150
OG0017701	Om006G232020	Cg003G113220
OG0017703	Om005G186380	Cg006G237640
OG0017704	Om004G144910, Om004G144930	Cg006G221570
OG0017718	Om006G254220	Cg002G052750
OG0017721	Om006G239430	Cg008G304440
OG0017725	Om001G025710	Cg001G011590
OG0017752	Om001G023280	Cg001G011810
OG0017753	Om001G024700	Cg001G010940
OG0017754	Om001G027450	Cg004G133920, Cg001G009360
OG0017755	Om001G028500	Cg001G008660
OG0017756	Om006G261370, Om001G029030	Cg001G008260
OG0017758	Om001G011930	Cg006G198770
OG0017759	Om001G033370	Cg001G005410
OG0017760	Om001G033900	Cg001G005080
OG0017762	Om007G276990	Cg006G213810
OG0017763	Om007G276840	Cg006G213570
OG0017764	Om007G276770	Cg006G213410
OG0017765	Om007G276510	Cg001G023860
OG0017768	Om005G220160	Cg007G250910
OG0017769	Om005G220390	Cg007G250840
OG0017770	Om005G221170	Cg007G250340
OG0017771	Om005G223920	Cg007G248650
OG0017773	Om006G275430	Cg002G075600
OG0017778	Om006G274280	Cg002G074170
OG0017779	Om006G274190	Cg002G074090
OG0017780	Om006G274100	Cg002G074000
OG0017781	Om006G274010	Cg002G073790
OG0017782	Om006G272250	Cg002G072050
OG0017784	Om006G271350	Cg002G071110
OG0017786	Om006G270900	Cg002G068480
OG0017787	Om006G270530	Cg002G069360
OG0017788	Om006G269390	Cg002G068030
OG0017790	Om005G213780	Cg002G074910
OG0017791	Om005G214430	Cg007G264760
OG0017795	Om005G228360	Cg007G245930
OG0017796	Om005G226190, Om005G226160	Cg007G246960
OG0017797	Om002G052380	Cg004G125340
OG0017798	Om001G021430	Cg001G012880
OG0017799	Om002G055340	Cg004G127550
OG0017802	Om003G111930	Cg003G097380
OG0017803	Om003G112650	Cg003G098080
OG0017804	Om001G030180	Cg003G099500
OG0017806	Om001G002810	Cg001G021980
OG0017808	Om003G115490	Cg003G100900
OG0017809	Om006G249650	Cg003G104760
OG0017810	Om006G248680	Cg003G105270
OG0017811	Om004G161580	Cg008G293430
OG0017812	Om004G161950	Cg008G293160
OG0017813	Om004G163500	Cg008G292040
OG0017814	Om004G165750	Cg008G290660
OG0017815	Om004G166150	Cg008G290380
OG0017816	Om004G166920	Cg008G289740
OG0017817	Om004G167370	Cg008G289390
OG0017818	Om004G167450	Cg008G289340
OG0017819	Om004G167470	Cg008G289320
OG0017821	Om004G168730	Cg008G288330
OG0017823	Om001G000630	Cg001G023300
OG0017824	Om001G001050	Cg001G023000
OG0017825	Om002G072110	Cg004G140820
OG0017827	Om001G004140	Cg001G021270
OG0017828	Om001G007050	Cg001G019720
OG0017829	Om001G009220	Cg001G018390
OG0017831	Om001G010810	Cg001G017290
OG0017832	Om001G012310	Cg006G212080
OG0017833	Om001G013600	Cg006G209970, Cg006G209990
OG0017834	Om001G013630	Cg006G209770
OG0017835	Om001G014690	Cg006G207930
OG0017836	Om001G014820	Cg006G208310
OG0017837	Om001G015370	Cg006G204730
OG0017838	Om001G015600	Cg006G205200
OG0017840	Om007G289110	Cg006G217910
OG0017841	Om007G290450	Cg006G216440
OG0017842	Om007G290500	Cg006G216370
OG0017844	Om007G291230	Cg006G215860
OG0017847	Om001G037400	Cg001G003040
OG0017848	Om001G037710	Cg001G002940
OG0017849	Om001G038120	Cg001G002820
OG0017850	Om001G038240	Cg001G002710
OG0017851	Om001G038710	Cg001G002420
OG0017852	Om001G039120	Cg001G002110
OG0017853	Om002G044650	Cg001G001770
OG0017854	Om001G040220	Cg001G001380
OG0017857	Om007G314670	Cg001G038100
OG0017858	Om007G315640	Cg001G039700
OG0017859	Om008G339370	Cg005G171650
OG0017861	Om008G343770	Cg003G085770
OG0017862	Om008G329600	Cg003G086360
OG0017863	Om008G340190	Cg005G172220
OG0017864	Om005G218900, Om005G228170	Cg005G172970
OG0017866	Om008G342660	Cg008G316500
OG0017867	Om004G171360	Cg008G316600
OG0017868	Om008G346420	Cg003G084860
OG0017869	Om008G347120	Cg003G084010
OG0017870	Om008G347430	Cg003G084000
OG0017873	Om008G350570	Cg003G083100
OG0017874	Om008G351430	Cg003G082460
OG0017875	Om008G352710	Cg003G081770
OG0017876	Om008G353470	Cg003G081130
OG0017877	Om008G357570	Cg008G321890
OG0017878	Om008G358470	Cg008G322660
OG0017879	Om008G358850	Cg008G322990
OG0017880	Om008G359920	Cg008G323700
OG0017881	Om008G360960	Cg008G324070
OG0017883	Om008G361690	Cg008G324480
OG0017885	Om005G212750	Cg008G325380
OG0017889	Om003G105240	Cg001G032170
OG0017890	Om003G104800	Cg001G031210
OG0017892	Om003G104590	Cg001G030870
OG0017893	Om003G104300	Cg001G030080
OG0017894	Om003G103890	Cg001G029270
OG0017896	Om003G103510	Cg001G028400
OG0017897	Om003G103500	Cg001G028390
OG0017901	Om003G101360	Cg001G025870
OG0017902	Om003G121970	Cg002G047990
OG0017903	Om007G317060	Cg001G041180
OG0017906	Om008G320230	Cg005G158810
OG0017908	Om008G322150	Cg005G160350
OG0017909	Om008G322260	Cg005G160460
OG0017911	Om008G323840	Cg005G161590
OG0017912	Om008G325660	Cg005G162770
OG0017913	Om008G325840	Cg005G162910
OG0017914	Om008G325990	Cg005G162960
OG0017915	Om008G326150	Cg005G163130
OG0017917	Om008G326920	Cg005G163770
OG0017918	Om004G177000	Cg008G282190
OG0017919	Om004G176980	Cg008G282210
OG0017920	Om004G176970	Cg008G282220
OG0017921	Om004G176830	Cg008G282360
OG0017922	Om004G176400	Cg008G282700
OG0017923	Om003G125070	Cg002G046200
OG0017925	Om006G241290	Cg008G300180
OG0017926	Om006G242470	Cg008G301150
OG0017928	Om006G245920	Cg003G107240
OG0017929	Om006G247120	Cg003G106520
OG0017930	Om006G232960	Cg003G112390
OG0017931	Om006G232670	Cg003G112650
OG0017932	Om006G229600	Cg003G115330
OG0017934	Om006G229250	Cg003G115600
OG0017936	Om004G157070	Cg003G075940
OG0017937	Om004G157080	Cg003G075950
OG0017938	Om004G157240	Cg003G076100
OG0017940	Om004G158150	Cg003G076890, Cg014G332710
OG0017941	Om004G158220	Cg014G332660, Cg003G076940
OG0017942	Om004G158600	Cg014G331640, Cg003G078050
OG0017943	Om004G159830	Cg003G078400, Cg014G331220
OG0017945	Om007G280050	Cg005G174880
OG0017946	Om007G282130	Cg005G176990
OG0017947	Om007G282260	Cg005G177220
OG0017949	Om007G285050	Cg005G181950
OG0017950	Om003G094630	Cg006G197400
OG0017951	Om004G149300	Cg005G185340
OG0017953	Om002G042680	Cg004G116580
OG0017954	Om002G042590	Cg004G116480
OG0017955	Om002G048870	Cg004G122280
OG0017956	Om002G042420	Cg004G116310
OG0017957	Om002G042100	Cg004G116050
OG0017958	Om002G042050	Cg004G116000
OG0017959	Om004G175720	Cg008G281870
