Orthogroup	Eutrema_salsugineum	Noccaea_praecox
OG0013646	XP_006403144.1	Np001G040360
OG0013647	XP_006403147.1	Np001G040380
OG0013648	XP_006403155.1	Np001G040510
OG0013649	XP_006403194.2	Np001G040820
OG0013650	XP_006403213.1	Np001G041060
OG0013651	XP_006403238.2	Np001G041270
OG0013652	XP_006403246.2	Np001G041350
OG0013653	XP_006410453.2	Np006G357720
OG0013654	XP_024003670.1	Np006G357830
OG0013655	XP_006410465.1	Np006G357870
OG0013656	XP_006410467.1	Np006G357890
OG0013657	XP_006410364.1	Np006G356580
OG0013658	XP_006410429.1	Np006G357520
OG0013659	XP_006410383.1	Np006G356890
OG0013660	XP_024003639.1	Np006G356720
OG0013661	XP_006410349.1	Np006G356120
OG0013662	XP_006410348.1	Np006G356100
OG0013663	XP_024004210.1	Np006G355960
OG0013664	XP_006410332.1	Np006G355900
OG0013665	XP_006410326.1	Np006G355740
OG0013666	XP_006410320.1	Np006G355700
OG0013667	XP_006410304.1	Np006G355530
OG0013668	XP_006410251.1	Np006G354760, Np006G348160
OG0013669	XP_006410246.1	Np006G354720, Np006G348200
OG0013670	XP_006410230.1	Np006G354510, Np006G348550
OG0013671	XP_006410193.1	Np006G354090, Np006G348900
OG0013672	XP_006410186.1	Np006G354020, Np006G346730
OG0013673	XP_006410178.1	Np006G346970, Np006G353860
OG0013674	XP_006410174.1, XP_006410113.2	Np006G347020, Np006G353760
OG0013675	XP_006410166.1	Np006G353600, Np006G347170
OG0013676	XP_006410124.1	Np006G347890, Np006G352870
OG0013677	XP_006410136.1	Np006G352600
OG0013678	XP_006401878.1	Np003G167040
OG0013679	XP_006410045.2	Np006G352270
OG0013680	XP_006410024.1	Np006G350590
OG0013681	XP_024003887.1	Np006G350480, Np008G425860
OG0013682	XP_006409946.1	Np006G360130
OG0013683	XP_006409918.1	Np006G359930
OG0013684	XP_006411640.1	Np003G152110
OG0013685	XP_006409860.1	Np006G359140
OG0013686	XP_024003820.1	Np006G359010
OG0013687	XP_006409825.1	Np006G358750
OG0013688	XP_006409821.1	Np006G358730
OG0013689	XP_006409810.1	Np006G358550
OG0013690	XP_006409806.1	Np006G358490
OG0013691	XP_006409751.1	Np006G358060
OG0013692	XP_006408599.1	Np006G361570
OG0013693	XP_006408584.1	Np006G361520
OG0013694	XP_024016080.1	Np006G361110
OG0013695	XP_024016078.1	Np006G361000
OG0013696	XP_024006382.1	Np006G361950
OG0013697	XP_006397374.1	Np006G361970
OG0013698	XP_006397281.1	Np006G362040
OG0013699	XP_024009778.1	Np006G362200
OG0013700	XP_006419181.1	Np006G362260
OG0013701	XP_006408729.1	Np006G362280
OG0013702	XP_006398042.1	Np006G362290
OG0013703	XP_024003709.1	Np006G338660
OG0013704	XP_006398040.1	Np006G362340
OG0013705	XP_024010906.1	Np006G362460
OG0013706	XP_006393237.1	Np006G362560
OG0013707	XP_024016039.1	Np006G362690
OG0013709	XP_006408236.1	Np007G421280
OG0013710	XP_006408858.1	Np006G362920
OG0013711	XP_006408845.1	Np006G363050
OG0013712	XP_006408836.1	Np006G363100
OG0013713	XP_006408832.1	Np006G363130
OG0013714	XP_006405246.2	Np006G363410, Np006G363470
OG0013715	XP_006413064.1	Np005G277630
OG0013716	XP_006413120.1, XP_024004497.1	Np005G278600
OG0013717	XP_006408495.1	Np007G424650
OG0013719	XP_006408549.1	Np007G425180
OG0013720	XP_006408553.1	Np007G425210
OG0013721	XP_006408552.1	Np007G425220
OG0013722	XP_024014308.1	Np007G425330
OG0013723	XP_024011851.1	Np003G124950
OG0013724	XP_006398571.1	Np003G125030
OG0013725	XP_006409390.1	Np007G376810
OG0013726	XP_006398579.1	Np003G125110
OG0013727	XP_006401362.1	Np003G158190
OG0013728	XP_006401495.2	Np003G160590
OG0013729	XP_006408459.1	Np007G424160
OG0013730	XP_006408457.1	Np007G424130
OG0013731	XP_024015397.1	Np007G423720
OG0013732	XP_024015188.1	Np007G423680
OG0013734	XP_006395206.1	Np001G017940
OG0013735	XP_006408391.1	Np007G423130
OG0013736	XP_006408358.1	Np007G422800
OG0013737	XP_006408329.1	Np007G422490
OG0013738	XP_006408320.1	Np007G422380, Np007G422290
OG0013739	XP_006408314.1	Np007G422310
OG0013740	XP_024005521.1	Np005G278330
OG0013741	XP_006408291.2	Np007G421970
OG0013742	XP_006408275.1	Np007G421670
OG0013743	XP_024015468.1	Np007G421570
OG0013744	XP_006408260.1	Np007G421550
OG0013745	XP_006408246.1	Np007G421410
OG0013746	XP_024015395.1	Np007G421400
OG0013747	XP_006408220.1	Np007G420950
OG0013748	XP_006408192.1	Np007G420720
OG0013749	XP_006408198.1	Np007G420760
OG0013750	XP_006408180.1	Np007G420470
OG0013751	XP_006408179.1	Np007G420460
OG0013752	XP_006408172.1	Np007G420360
OG0013753	XP_006408169.1	Np007G420290
OG0013754	XP_006408146.1	Np007G420020
OG0013755	XP_006408139.1	Np007G419950
OG0013756	XP_006408129.1	Np007G419550
OG0013757	XP_024015453.1	Np007G419450
OG0013758	XP_006408101.1	Np007G419210
OG0013759	XP_006408085.1	Np007G418970
OG0013760	XP_006408097.1	Np007G419170, Np007G419140
OG0013761	XP_006408043.1	Np007G418470
OG0013762	XP_006408035.1	Np007G418290
OG0013763	XP_006408010.1	Np007G417870
OG0013764	XP_006408008.1	Np007G417850
OG0013765	XP_006407970.1	Np007G417420
OG0013766	XP_006407952.1	Np007G417200
OG0013767	XP_006407941.1	Np007G416960
OG0013768	XP_006407919.1	Np007G416680
OG0013769	XP_006397255.1	Np003G175930
OG0013770	XP_006407904.1	Np007G416510
OG0013771	XP_024015470.1	Np007G415920
OG0013772	XP_006407841.1	Np007G415500
OG0013773	XP_006396954.1	Np003G179990
OG0013774	XP_006407805.1	Np007G415100
OG0013775	XP_006407803.2	Np007G415070
OG0013776	XP_024014911.1	Np007G414610
OG0013777	XP_006407768.1	Np007G414520
OG0013778	XP_006407752.1	Np007G414330
OG0013779	XP_006407733.1	Np007G414040
OG0013780	XP_006411295.1	Np006G331710
OG0013781	XP_006411269.1	Np006G332100
OG0013782	XP_006411258.1	Np006G332380
OG0013783	XP_006403413.1	Np001G059800
OG0013784	XP_006411237.1	Np006G332800
OG0013785	XP_024004208.1	Np006G333190
OG0013786	XP_006411197.2	Np006G333340
OG0013787	XP_024003852.1	Np003G176070, Np006G333540
OG0013788	XP_006411183.1	Np006G333580
OG0013789	XP_006411152.1	Np006G334070
OG0013790	XP_006411140.1	Np006G334200
OG0013791	XP_006411139.1	Np006G334210
OG0013793	XP_024003864.1	Np006G334430
OG0013794	XP_006411120.1	Np006G334540
OG0013796	XP_024003963.1	Np006G334980
OG0013797	XP_006410772.1	Np006G339720
OG0013798	XP_006410799.1	Np006G339360
OG0013799	XP_006410829.1	Np006G338810
OG0013800	XP_024004267.1	Np006G338700
OG0013801	XP_006410849.1	Np006G338470
OG0013802	XP_024003925.1	Np006G338290
OG0013803	XP_006410865.1	Np006G338200
OG0013804	XP_024003914.1	Np006G338130
OG0013805	XP_006410879.1	Np006G337990
OG0013806	XP_024003920.1	Np006G337570
OG0013807	XP_006410946.2	Np006G337000
OG0013808	XP_006410948.1	Np006G336980
OG0013809	XP_006410958.1	Np006G336860
OG0013810	XP_024003934.1	Np006G336110
OG0013811	XP_006411006.1	Np006G336120
OG0013812	XP_006411003.1	Np006G336160, Np001G062670
OG0013813	XP_024013086.1	Np005G309600
OG0013814	XP_006410746.1	Np006G340000
OG0013816	XP_006416932.1	Np004G241130
OG0013817	XP_024008764.1	Np004G239990
OG0013818	XP_006416808.1	Np004G239650
OG0013819	XP_006416806.1	Np004G239630
OG0013822	XP_006416774.1	Np004G239370
OG0013823	XP_024008654.1	Np004G243860, Np004G243930, Np004G243310
OG0013824	XP_006416733.1	Np004G238990
OG0013826	XP_006416718.2	Np004G238850
OG0013828	XP_006416707.1	Np004G238660
OG0013830	XP_006416659.1	Np004G238080
OG0013831	XP_006416624.1	Np004G237620
OG0013832	XP_006416641.1	Np004G237790
OG0013833	XP_006416648.1	Np004G237880
OG0013834	XP_006416652.1	Np004G237900
OG0013835	XP_006416609.1	Np004G237490
OG0013836	XP_006416589.1	Np004G237180
OG0013838	XP_006416532.1	Np004G236540
OG0013839	XP_006416531.1	Np004G236530
OG0013840	XP_006416525.1	Np004G236430
OG0013841	XP_006416521.1	Np004G236360
OG0013842	XP_006416510.1	Np004G236190
OG0013843	XP_006416490.1	Np004G235920
OG0013844	XP_006416485.1	Np004G235890
OG0013845	XP_006416460.1	Np004G235690
OG0013846	XP_006416455.1	Np004G235610
OG0013847	XP_024009197.1	Np004G235470
OG0013848	XP_006416390.1	Np004G234990
OG0013849	XP_006416362.1	Np004G234660
OG0013850	XP_006416342.1	Np004G234420
OG0013851	XP_006416312.1	Np004G234020, Np004G234100
OG0013852	XP_006416303.1	Np002G113680, Np004G233990
OG0013853	XP_006416301.1	Np004G233980
OG0013854	XP_006416290.1	Np004G233800
OG0013855	XP_024008891.1	Np004G233760
OG0013856	XP_006416278.1	Np004G233610
OG0013857	XP_006416269.1	Np004G233470
OG0013858	XP_006416235.1	Np004G232760
OG0013859	XP_006416164.2	Np004G231720
OG0013860	XP_006416163.1	Np004G231700
OG0013861	XP_006416160.1	Np004G231560
OG0013863	XP_006416092.1	Np004G230390
OG0013864	XP_006416029.1	Np004G228970
OG0013865	XP_006416027.1	Np004G228890
OG0013866	XP_006415994.1	Np004G227900
OG0013867	XP_006415967.1	Np004G226980
OG0013868	XP_006415963.1	Np004G226940
OG0013869	XP_024007725.1	Np004G226900
OG0013870	XP_006415942.1	Np004G226130
OG0013871	XP_024008914.1	Np004G225850
OG0013872	XP_006415902.1	Np004G224650
OG0013873	XP_006415900.1	Np004G208840
OG0013874	XP_006415887.1	Np004G208980
OG0013875	XP_006415814.1	Np004G209710
OG0013876	XP_006391253.1	Np002G091320
OG0013877	XP_024008586.1	Np004G209970
OG0013878	XP_006415778.1	Np004G210090
OG0013879	XP_006393693.1	Np004G202210
OG0013880	XP_024005351.1	Np005G282280
OG0013881	XP_006413417.1	Np005G282070
OG0013882	XP_006413391.1	Np005G281750
OG0013883	XP_006413390.1	Np005G281740
OG0013884	XP_024005811.1	Np005G281500
OG0013885	XP_006413340.1	Np005G281190
OG0013886	XP_006413335.1	Np005G281140
OG0013887	XP_006413334.1	Np005G281120
OG0013888	XP_024005910.1	Np005G270000
OG0013889	XP_006405141.1	Np006G364180
OG0013890	XP_006405105.1	Np006G364540
OG0013891	XP_024014211.1	Np006G364430
OG0013892	XP_024014141.1	Np006G364590
OG0013893	XP_006412390.1	Np005G263240
OG0013894	XP_006405067.1	Np006G364720
OG0013895	XP_006405068.1	Np006G364730
OG0013897	XP_006405048.1	Np006G364820
OG0013898	XP_006405110.1	Np006G364400
OG0013899	XP_006405115.2	Np006G364370
OG0013900	XP_006404853.1	Np006G366810
OG0013901	XP_006404768.1	Np006G367990
OG0013902	XP_006390234.1	Np002G076940
OG0013903	XP_006390236.1	Np002G076950
OG0013904	XP_006404727.1	Np006G368520
OG0013905	XP_006404702.1	Np006G368900
OG0013906	XP_006404684.1	Np006G369120
OG0013907	XP_024013885.1	Np006G369450
OG0013908	XP_006404651.1	Np006G369480
OG0013909	XP_006404646.1	Np006G369530
OG0013910	XP_006404630.1	Np006G370150
OG0013911	XP_006404599.1	Np006G370510
OG0013912	XP_006404571.1	Np006G370710
OG0013913	XP_006404547.1	Np006G371170
OG0013914	XP_006404534.2	Np006G371370
OG0013915	XP_006416936.1	Np004G241200
OG0013916	XP_006416984.1	Np004G241780
OG0013917	XP_006416985.1	Np004G241790
OG0013918	XP_006416999.1	Np004G242090
OG0013919	XP_006417023.1	Np004G242360
OG0013920	XP_024009035.1	Np004G242600
OG0013921	XP_006417086.1	Np004G243030, Np004G243060
OG0013922	XP_006417091.1	Np004G243110
OG0013923	XP_006417099.1	Np004G243170
OG0013924	XP_006417105.1	Np004G243260
OG0013926	XP_006417136.1	Np004G244010
OG0013927	XP_006417167.1	Np004G244490
OG0013928	XP_006417200.1	Np004G244850
OG0013929	XP_006417202.1	Np004G244870
OG0013930	XP_006417279.1	Np004G245960
OG0013931	XP_006417293.1	Np004G246180, Np002G119650
OG0013932	XP_006417295.1	Np004G246190
OG0013933	XP_006417317.1	Np004G246390
OG0013934	XP_006417325.1	Np004G246530
OG0013935	XP_024009124.1	Np004G247510
OG0013936	XP_006417398.1	Np004G247600
OG0013937	XP_006417417.1	Np004G247830
OG0013938	XP_006418541.1	Np007G388890
OG0013939	XP_006418542.1	Np007G388880
OG0013940	XP_024007204.1	Np001G015690
OG0013941	XP_006417525.1	Np004G249160
OG0013942	XP_006417519.2	Np004G249100
OG0013943	XP_006417555.1	Np004G249540
OG0013944	XP_006417560.1	Np004G249580
OG0013945	XP_024008900.1	Np004G249690
OG0013946	XP_006417573.1	Np004G249730
OG0013947	XP_006417577.1	Np004G249750
OG0013948	XP_006417582.1	Np004G249800
OG0013949	XP_006417588.1	Np004G249860
OG0013951	XP_006417679.1	Np004G250770
OG0013952	XP_006417683.1	Np004G250870
OG0013953	XP_006417692.1	Np004G250930
OG0013954	XP_006402845.1	Np001G062550
OG0013955	XP_006417759.1	Np004G251530
OG0013956	XP_006417802.2	Np004G252090
OG0013957	XP_006417808.2	Np004G252180
OG0013958	XP_006417821.1	Np004G252310
OG0013959	XP_006417842.1	Np004G252520
OG0013960	XP_006417854.1	Np004G252620
OG0013961	XP_024008468.1	Np004G252630
OG0013962	XP_024009009.1	Np004G253000
OG0013963	XP_006417919.1	Np004G253300
OG0013964	XP_006417939.2	Np004G253470
OG0013965	XP_006409153.2	Np004G253610
OG0013966	XP_006417986.1	Np004G253940
OG0013968	XP_006418005.1	Np004G254310
OG0013969	XP_006418040.1	Np004G254660
OG0013970	XP_006418065.1	Np004G255040
OG0013971	XP_024008314.1	Np004G255250
OG0013972	XP_006418084.1	Np004G255290
OG0013973	XP_006418098.1	Np004G255470
OG0013974	XP_006418120.1	Np004G255750
OG0013975	XP_006418140.1	Np004G255960
OG0013976	XP_024008437.1	Np004G256040
OG0013977	XP_006418155.1	Np004G256080
OG0013978	XP_006418232.1	Np004G256970
OG0013979	XP_006418260.1	Np004G257210
OG0013980	XP_006418271.1	Np004G257350
OG0013981	XP_006418275.1	Np004G257380
OG0013982	XP_006418316.2	Np004G257750
OG0013983	XP_006418363.1	Np004G258300
OG0013984	XP_006418369.1	Np004G258410
OG0013985	XP_006418396.1	Np004G258570
OG0013986	XP_006418398.1	Np004G258600
OG0013987	XP_006418401.1	Np004G258630
OG0013988	XP_024007845.1	Np004G258650
OG0013989	XP_006418409.1	Np004G258720
OG0013990	XP_006418434.2	Np004G259080
OG0013991	XP_006418429.1	Np004G258980
OG0013992	XP_024008340.1	Np004G259250
OG0013993	XP_024007820.1	Np004G259460, Np004G259490
OG0013994	XP_006418465.1	Np004G259530
OG0013995	XP_024008150.1	Np004G259570
OG0013996	XP_006418470.1	Np004G259600
OG0013997	XP_006390342.1	Np002G078300
OG0013998	XP_006418507.1	Np004G259920
OG0013999	XP_006399900.1	Np003G140840
OG0014000	XP_006399971.2	Np003G141510
OG0014001	XP_006400470.1	Np003G147010
OG0014002	XP_006399958.1	Np003G141390
OG0014003	XP_006399954.1	Np003G141360
OG0014004	XP_006399918.1	Np003G140980
OG0014005	XP_024011935.1	Np003G141680
OG0014006	XP_006418861.1, XP_006400068.1	Np003G142400
OG0014007	XP_006400090.1	Np003G142620
OG0014008	XP_006400091.1	Np003G142630
OG0014009	XP_006400092.1	Np003G142640
OG0014010	XP_006400100.1	Np003G142680
OG0014011	XP_006400103.1	Np003G142710
OG0014012	XP_006400117.1	Np003G142910
OG0014013	XP_006400118.1	Np003G142920
OG0014014	XP_006400140.1	Np003G143090
OG0014015	XP_006400150.1	Np003G143220
OG0014016	XP_024011691.1	Np003G143250
OG0014017	XP_006400189.1	Np003G143590
OG0014018	XP_006400212.1	Np003G143860
OG0014019	XP_006400220.1	Np003G143940
OG0014020	XP_006400240.1	Np003G144170
OG0014021	XP_006400247.1	Np003G144350
OG0014022	XP_006400257.1	Np003G144430
OG0014023	XP_006400279.1	Np003G144740
OG0014024	XP_006400278.1	Np003G144730
OG0014025	XP_024011792.1	Np003G144960
OG0014026	XP_006400361.1	Np003G145620
OG0014027	XP_006390120.1	Np002G075330
OG0014028	XP_006400367.1	Np003G145700
OG0014029	XP_006400391.1	Np003G145980
OG0014030	XP_006400398.1	Np003G146320
OG0014031	XP_006400406.1	Np003G146390
OG0014032	XP_006400421.1	Np003G146520
OG0014033	XP_006400448.1	Np003G146780
OG0014034	XP_006400475.1	Np003G147050
OG0014035	XP_006400488.1	Np003G147270
OG0014036	XP_024006926.1	Np001G014110
OG0014037	XP_006394902.1	Np001G014240
OG0014038	XP_006394904.1	Np001G014260
OG0014039	XP_006394906.1	Np001G014290
OG0014040	XP_024007175.1	Np001G014340
OG0014041	XP_006394921.1	Np001G014470
OG0014042	XP_006403208.1	Np001G041010
OG0014043	XP_006394951.1	Np001G014840
OG0014044	XP_006394980.1	Np001G015230
OG0014045	XP_006395018.1	Np001G015680
OG0014046	XP_006395109.1	Np001G016940
OG0014047	XP_006395137.1	Np001G017010
OG0014048	XP_006395127.1	Np001G017090
OG0014049	XP_024007372.1	Np001G017130
OG0014050	XP_006395193.1	Np001G017800
OG0014051	XP_006395146.2	Np001G017250
OG0014052	XP_006399848.1	Np003G140340
OG0014053	XP_006399165.1	Np003G132600
OG0014054	XP_006399182.1	Np003G132740
OG0014055	XP_006399170.1	Np003G132640
OG0014056	XP_006399998.1	Np005G308970, Np003G141730
OG0014057	XP_006399142.2	Np003G132350
OG0014058	XP_006399137.1	Np003G132310
OG0014059	XP_024012100.1	Np003G132280
OG0014060	XP_006399127.1	Np003G132120
OG0014061	XP_024007525.1	Np001G018150
OG0014062	XP_006399088.1	Np003G131530
OG0014063	XP_006399082.1	Np003G131450
OG0014064	XP_006399064.1	Np003G131320
OG0014065	XP_006399056.1	Np003G131180
OG0014066	XP_024011862.1	Np003G131070, Np007G397400
OG0014067	XP_006399045.1	Np003G130990
OG0014068	XP_006399034.1	Np003G130750
OG0014069	XP_006399023.2	Np003G130660, Np003G137480
OG0014070	XP_006399012.1	Np003G130520
OG0014071	XP_006399009.2	Np003G130490
OG0014072	XP_006398989.1	Np003G130250
OG0014073	XP_006398984.1	Np003G130050
OG0014074	XP_024012233.1	Np003G129470
OG0014075	XP_006398938.1	Np003G129490
OG0014076	XP_006398947.1	Np003G129610, Np003G132780
OG0014077	XP_006398948.1	Np003G129620
OG0014079	XP_006398926.1	Np003G129330
OG0014080	XP_006398922.1	Np003G129300
OG0014081	XP_006398919.1	Np003G129240
OG0014083	XP_006398895.1	Np003G128960
OG0014084	XP_006394850.1	Np001G013640
OG0014085	XP_024007455.1	Np001G013170
OG0014087	XP_006394779.1	Np001G012780
OG0014088	XP_006394687.1	Np001G011570
OG0014089	XP_006394694.2	Np001G011700
OG0014090	XP_006394696.1	Np001G011740
OG0014091	XP_006394684.1	Np001G011490
OG0014092	XP_006394679.1	Np001G011430
OG0014093	XP_006394653.1	Np001G011060
OG0014094	XP_024006746.1	Np001G010870
OG0014095	XP_006418578.1	Np007G388580
OG0014096	XP_006394571.1	Np001G010030
OG0014097	XP_006394568.1	Np001G010000
OG0014098	XP_006394543.1	Np001G009700
OG0014099	XP_006394504.1	Np001G009170
OG0014100	XP_006394499.1	Np001G009110
OG0014101	XP_006394477.1	Np001G008740
OG0014102	XP_006412986.1	Np005G276750
OG0014103	XP_006394441.1	Np001G007920
OG0014104	XP_006394429.1	Np001G007820, Np001G007810
OG0014105	XP_006394406.1	Np001G007470, Np001G007490
OG0014106	XP_006394364.1	Np001G007090
OG0014107	XP_006394356.1	Np001G007000
OG0014108	XP_006394353.1	Np001G006970
OG0014109	XP_006394346.1	Np001G006880
OG0014110	XP_006394337.1	Np001G006790
OG0014111	XP_006394322.1	Np001G006620
OG0014112	XP_006394323.1	Np001G006610
OG0014113	XP_006401048.1	Np003G154100
OG0014114	XP_006401062.1	Np003G154250
OG0014115	XP_024011724.1	Np003G154610
OG0014116	XP_006403911.1	Np001G053280
OG0014117	XP_006403915.2	Np001G053180
OG0014118	XP_024013743.1	Np001G053120
OG0014119	XP_006403931.1	Np001G053060
OG0014120	XP_006403963.1	Np001G052730
OG0014121	XP_006403989.1	Np001G052480
OG0014122	XP_006404010.1	Np001G052200
OG0014123	XP_024005366.1	Np005G268320
OG0014124	XP_006404025.1	Np001G052030
OG0014125	XP_024014609.1	Np001G051770
OG0014126	XP_006404092.1	Np001G051010
OG0014127	XP_006404101.1	Np001G050910
OG0014128	XP_006404108.2	Np001G050820
OG0014129	XP_024013643.1	Np001G050370
OG0014130	XP_006404154.1	Np001G050300
OG0014131	XP_006404170.1	Np001G050100
OG0014132	XP_006404180.1	Np001G049940
OG0014133	XP_024013426.1	Np001G049330
OG0014134	XP_006404240.1	Np001G049120
OG0014135	XP_006404282.1	Np001G048260
OG0014136	XP_024013824.1	Np001G048190
OG0014137	XP_006404297.1	Np001G048060
OG0014138	XP_006396953.1	Np003G180000, Np003G180010
OG0014139	XP_006404334.2	Np001G047670
OG0014140	XP_024013479.1	Np001G047560
OG0014141	XP_006404375.1	Np001G047200
OG0014142	XP_006404381.1	Np001G047130
OG0014143	XP_024013362.1	Np001G047100, Np001G047110
OG0014144	XP_006404422.1	Np001G046770
OG0014145	XP_006404425.1	Np001G046760
OG0014146	XP_006418880.1	Np001G046350
OG0014147	XP_006418895.1	Np001G046160
OG0014148	XP_024009503.1, XP_006418935.1	Np001G045870
OG0014149	XP_006390520.1	Np002G080310
OG0014150	XP_006418991.1	Np001G045560
OG0014151	XP_024009638.1	Np001G045500
OG0014152	XP_006419019.1	Np001G045350
OG0014153	XP_006419047.1	Np001G045000
OG0014154	XP_006419053.1	Np001G044960
OG0014155	XP_024009629.1	Np001G044790
OG0014156	XP_006419082.2	Np001G044710
OG0014157	XP_006419096.1	Np001G044570
OG0014158	XP_006404482.1	Np001G043850
OG0014159	XP_006404510.2	Np001G043830
OG0014160	XP_006404508.1	Np001G043820
OG0014161	XP_006408048.1	Np001G043710
OG0014162	XP_006397751.1	Np006G323890
OG0014163	XP_024010016.1	Np003G175330
OG0014164	XP_024005973.1	Np004G190240
OG0014165	XP_006391243.1	Np002G091240
OG0014166	XP_006391259.1	Np002G091610
OG0014167	XP_006391214.1	Np002G090800
OG0014168	XP_006391805.1	Np002G121180
OG0014169	XP_024009267.1	Np002G090500
OG0014170	XP_006391200.1	Np002G090380
OG0014171	XP_006391118.1	Np002G088850
OG0014172	XP_024008091.1	Np002G088750
