Orthogroup	Eutrema_salsugineum	Cardamine_amara
OG0014762	XP_006395849.1	evm.model.RL_7.2640
OG0014763	XP_006395844.1	evm.model.RL_7.2635
OG0014764	XP_006395810.1	evm.model.RL_7.2604
OG0014765	XP_006395759.1	evm.model.RL_7.2571
OG0014766	XP_006395751.1	evm.model.RL_7.2563
OG0014767	XP_006395750.1	evm.model.RL_7.2562
OG0014768	XP_006395740.1	evm.model.RL_2.74
OG0014769	XP_006395705.1	evm.model.RL_7.2520
OG0014771	XP_006395688.1	evm.model.RL_7.2508
OG0014772	XP_024007653.1	evm.model.RL_7.2505
OG0014773	XP_006395668.1	evm.model.RL_7.2488
OG0014774	XP_006395626.1	evm.model.RL_7.2443
OG0014775	XP_006395608.1	evm.model.RL_7.2424
OG0014776	XP_006395606.1	evm.model.RL_7.2422
OG0014777	XP_024007497.1	evm.model.RL_7.2415
OG0014778	XP_006395596.1	evm.model.RL_7.2412
OG0014779	XP_006395582.1	evm.model.RL_7.2406
OG0014780	XP_006395544.1	evm.model.RL_7.2370
OG0014781	XP_006395530.1	evm.model.RL_7.2356
OG0014782	XP_006395526.1	evm.model.RL_7.2352
OG0014783	XP_006395507.1	evm.model.RL_7.2339
OG0014784	XP_006395499.1	evm.model.RL_7.2330
OG0014785	XP_006395488.1	evm.model.RL_7.2320
OG0014786	XP_006395480.1	evm.model.RL_7.2314
OG0014787	XP_006395463.1	evm.model.RL_7.2290
OG0014788	XP_006395440.1	evm.model.RL_7.2266
OG0014789	XP_006395417.1	evm.model.RL_7.2256
OG0014790	XP_006397160.2, XP_006395405.1	evm.model.RL_7.2245
OG0014791	XP_006395388.1	evm.model.RL_7.2223
OG0014792	XP_006395386.1	evm.model.RL_7.2222
OG0014793	XP_006395361.1	evm.model.RL_7.2197
OG0014794	XP_024007126.1	evm.model.RL_7.2166
OG0014795	XP_024007657.1	evm.model.RL_7.2162
OG0014796	XP_006405635.1	evm.model.RL_2.293
OG0014797	XP_006395276.1	evm.model.RL_7.2076
OG0014798	XP_006395254.1	evm.model.RL_7.2049
OG0014799	XP_006405704.1	evm.model.RL_2.346
OG0014800	XP_006391989.1	evm.model.RL_3.333
OG0014801	XP_024010550.1	evm.model.RL_3.1095
OG0014802	XP_006391474.1	evm.model.RL_3.1088
OG0014803	XP_006391470.1	evm.model.RL_3.1085
OG0014804	XP_006391437.1	evm.model.RL_3.1050
OG0014805	XP_006391398.1	evm.model.RL_3.1020
OG0014806	XP_006391386.1	evm.model.RL_3.1008
OG0014807	XP_006391357.1	evm.model.RL_3.997
OG0014808	XP_006391347.1	evm.model.RL_3.988
OG0014809	XP_006391324.1	evm.model.RL_3.968
OG0014810	XP_006391313.1	evm.model.RL_3.966
OG0014811	XP_006391519.1	evm.model.RL_3.961
OG0014812	XP_006391528.1	evm.model.RL_3.954
OG0014813	XP_006391547.1	evm.model.RL_3.930, evm.model.RL_3.942
OG0014814	XP_006391569.1	evm.model.RL_3.906.2.687c84bb
OG0014815	XP_006397407.1	evm.model.RL_3.804
OG0014816	XP_006397403.1	evm.model.RL_3.575
OG0014817	XP_024014157.1, XP_006392024.1	evm.model.RL_3.872
OG0014818	XP_006390235.1	evm.model.RL_3.877
OG0014819	XP_024009504.1	evm.model.RL_3.882
OG0014820	XP_006404452.2	evm.model.RL_3.886
OG0014821	XP_006397386.1	evm.model.RL_3.890
OG0014822	XP_006397390.1	evm.model.RL_3.792
OG0014823	XP_006415605.1	evm.model.RL_8.1131
OG0014824	XP_006396449.1	evm.model.RL_3.773
OG0014826	XP_006391589.1	evm.model.RL_3.6
OG0014827	XP_006404001.1	evm.model.RL_7.1306
OG0014828	XP_006395666.1	evm.model.RL_7.2485
OG0014829	XP_006391609.1	evm.model.RL_3.28
OG0014830	XP_006391614.1	evm.model.RL_3.32
OG0014831	XP_006391616.1	evm.model.RL_3.34
OG0014832	XP_006391622.1	evm.model.RL_3.40
OG0014833	XP_006391693.1	evm.model.RL_3.94
OG0014834	XP_006391712.1	evm.model.RL_3.106
OG0014835	XP_006391729.1	evm.model.RL_3.129
OG0014836	XP_024015677.1	evm.model.RL_3.150.1.687c84b9
OG0014837	XP_006391742.1	evm.model.RL_3.152
OG0014838	XP_024016420.1	evm.model.RL_3.153
OG0014839	XP_006391747.1	evm.model.RL_3.156
OG0014840	XP_006391748.1	evm.model.RL_3.157
OG0014841	XP_006391776.1	evm.model.RL_3.175
OG0014842	XP_006391715.1	evm.model.RL_3.194
OG0014843	XP_024015569.1	evm.model.RL_3.209
OG0014844	XP_006391823.1	evm.model.RL_3.217
OG0014845	XP_006391825.1	evm.model.RL_3.219
OG0014846	XP_006391827.1	evm.model.RL_3.221
OG0014847	XP_006391855.1	evm.model.RL_3.236
OG0014848	XP_006407322.1	evm.model.RL_1.1154
OG0014849	XP_006413004.1	evm.model.RL_2.2313
OG0014850	XP_006413253.1	evm.model.RL_2.2107
OG0014851	XP_006413238.1	evm.model.RL_2.2123
OG0014852	XP_006413218.1	evm.model.RL_2.2136
OG0014853	XP_024004692.1	evm.model.RL_2.2142
OG0014854	XP_006411386.1	evm.model.RL_6.2245
OG0014855	XP_006405735.1	evm.model.RL_2.580
OG0014856	XP_006411377.1	evm.model.RL_6.2235
OG0014857	XP_024003784.1	evm.model.RL_6.2218
OG0014858	XP_024003860.1	evm.model.RL_6.2230
OG0014859	XP_024016762.1	evm.model.RL_6.2212
OG0014860	XP_006411337.1	evm.model.RL_6.2194
OG0014861	XP_024016724.1	evm.model.RL_6.2190
OG0014862	XP_006407714.1	evm.model.RL_1.815
OG0014863	XP_024015552.1	evm.model.RL_1.818
OG0014864	XP_006407704.1	evm.model.RL_1.828
OG0014865	XP_006407699.1	evm.model.RL_1.832
OG0014866	XP_006407691.2	evm.model.RL_1.839
OG0014867	XP_006407674.1	evm.model.RL_1.854
OG0014868	XP_006418812.1	evm.model.RL_1.864
OG0014869	XP_006407649.1	evm.model.RL_1.877
OG0014870	XP_006407645.2	evm.model.RL_1.881
OG0014871	XP_006407644.1	evm.model.RL_1.882
OG0014872	XP_006407631.1	evm.model.RL_1.896
OG0014873	XP_006407629.1	evm.model.RL_1.897
OG0014874	XP_006407624.1	evm.model.RL_1.902
OG0014875	XP_006398815.1	evm.model.RL_4.3169
OG0014876	XP_006407610.1	evm.model.RL_1.915
OG0014877	XP_006407609.1	evm.model.RL_1.916
OG0014878	XP_006407592.1	evm.model.RL_1.929
OG0014879	XP_006407584.1	evm.model.RL_1.938
OG0014880	XP_006407578.1	evm.model.RL_1.942.1.687c87eb
OG0014881	XP_006407573.1	evm.model.RL_1.947
OG0014882	XP_006407518.1	evm.model.RL_1.982
OG0014883	XP_006401327.1	evm.model.RL_8.1716
OG0014884	XP_006407476.1	evm.model.RL_1.1016
OG0014885	XP_006407487.1	evm.model.RL_1.1006.1.687c87ec
OG0014886	XP_006407473.1	evm.model.RL_1.1019
OG0014887	XP_006407469.2	evm.model.RL_1.1023
OG0014888	XP_006407455.1	evm.model.RL_1.1039
OG0014889	XP_006407378.1	evm.model.RL_1.1115
OG0014890	XP_006407361.1	evm.model.RL_1.1124
OG0014891	XP_006407371.1	evm.model.RL_1.1120
OG0014892	XP_006407340.1	evm.model.RL_1.1139
OG0014893	XP_006397338.1	evm.model.RL_8.973
OG0014894	XP_006402253.1	evm.model.RL_8.996
OG0014895	XP_006397340.1	evm.model.RL_8.984.2.687c8559
OG0014896	XP_006396315.1	evm.model.RL_8.1050
OG0014897	XP_006406254.1	evm.model.RL_1.2084
OG0014898	XP_006402144.1	evm.model.RL_8.1128
OG0014899	XP_006417717.1	evm.model.RL_5.673
OG0014901	XP_006402080.1	evm.model.RL_8.1169
OG0014902	XP_006402070.2	evm.model.RL_8.1177
OG0014903	XP_006402058.1	evm.model.RL_8.1187
OG0014904	XP_006402036.1	evm.model.RL_8.1205
OG0014905	XP_006401992.1	evm.model.RL_8.1232
OG0014906	XP_006401961.1	evm.model.RL_8.1259
OG0014907	XP_024012599.1	evm.model.RL_8.1260
OG0014908	XP_006401928.1	evm.model.RL_8.1266
OG0014909	XP_024011619.1	evm.model.RL_8.1268
OG0014910	XP_006391903.1	evm.model.RL_8.1271
OG0014911	XP_006401880.1	evm.model.RL_8.1296
OG0014912	XP_024012063.1	evm.model.RL_8.1305
OG0014913	XP_006401865.1	evm.model.RL_8.1306.4.687c855b
OG0014914	XP_024012643.1	evm.model.RL_8.1311
OG0014915	XP_006401856.1	evm.model.RL_8.1313
OG0014916	XP_006401855.1	evm.model.RL_8.1314
OG0014917	XP_006401831.1	evm.model.RL_8.1334
OG0014918	XP_006401815.1	evm.model.RL_8.1350
OG0014919	XP_006401812.1	evm.model.RL_8.1354
OG0014920	XP_006401776.1	evm.model.RL_8.1373
OG0014921	XP_006401720.1	evm.model.RL_8.1424
OG0014922	XP_006401741.1	evm.model.RL_8.1409
OG0014923	XP_006401755.1	evm.model.RL_8.1396
OG0014924	XP_006401705.1	evm.model.RL_8.1439
OG0014925	XP_006401702.1	evm.model.RL_8.1441
OG0014926	XP_006401687.1	evm.model.RL_8.1454
OG0014927	XP_006401652.1	evm.model.RL_8.1474
OG0014928	XP_006401575.2	evm.model.RL_8.1531
OG0014929	XP_006401524.1	evm.model.RL_8.1573
OG0014930	XP_006416567.1	evm.model.RL_5.1717
OG0014931	XP_006401468.1	evm.model.RL_8.1623
OG0014932	XP_006401454.1	evm.model.RL_8.1630
OG0014933	XP_024011991.1	evm.model.RL_8.1636
OG0014934	XP_006401436.1	evm.model.RL_8.1642
OG0014936	XP_024012112.1	evm.model.RL_8.1699
OG0014939	XP_006401304.1	evm.model.RL_8.1732
OG0014940	XP_006401293.1	evm.model.RL_8.1744
OG0014941	XP_024011860.1	evm.model.RL_8.1745
OG0014942	XP_006401251.1	evm.model.RL_8.1780.1.687c855d
OG0014943	XP_006401249.1	evm.model.RL_8.1782
OG0014944	XP_006401248.1	evm.model.RL_8.1783.4.687c855d
OG0014945	XP_006401210.1	evm.model.RL_8.1817
OG0014946	XP_006401183.1	evm.model.RL_8.1840.1.687c855e
OG0014947	XP_006401181.2	evm.model.RL_8.1842
OG0014948	XP_024012252.1	evm.model.RL_8.1852
OG0014949	XP_006401162.2	evm.model.RL_8.1859
OG0014950	XP_006401151.1	evm.model.RL_8.1866
OG0014951	XP_006401127.1	evm.model.RL_8.1888
OG0014952	XP_006401125.1	evm.model.RL_8.1890
OG0014953	XP_006397365.1	evm.model.RL_8.857
OG0014954	XP_006397362.1	evm.model.RL_8.858
OG0014955	XP_006399831.1	evm.model.RL_4.2284
OG0014956	XP_006399832.2	evm.model.RL_4.2283
OG0014957	XP_006399800.1	evm.model.RL_4.2312
OG0014958	XP_024012211.1	evm.model.RL_4.2329.8.687c86d9
OG0014959	XP_006399733.1	evm.model.RL_4.2370
OG0014960	XP_006399706.1	evm.model.RL_4.2400
OG0014962	XP_006399661.1	evm.model.RL_4.2436
OG0014963	XP_006399648.1	evm.model.RL_4.2447
OG0014964	XP_024012353.1	evm.model.RL_4.2453
OG0014965	XP_006399635.1	evm.model.RL_4.2455
OG0014966	XP_024012074.1	evm.model.RL_4.2474
OG0014967	XP_024011419.1	evm.model.RL_4.2482
OG0014968	XP_006399600.2	evm.model.RL_4.2483
OG0014969	XP_006411015.1	evm.model.RL_6.1918
OG0014970	XP_006399589.1	evm.model.RL_4.2493
OG0014971	XP_006399586.1	evm.model.RL_4.2496
OG0014972	XP_006399583.1	evm.model.RL_4.2499
OG0014973	XP_006399566.1	evm.model.RL_4.2515
OG0014974	XP_006399563.2	evm.model.RL_4.2516
OG0014975	XP_006399548.1	evm.model.RL_4.2530
OG0014976	XP_006399543.1	evm.model.RL_4.2533
OG0014977	XP_006399539.1	evm.model.RL_4.2536
OG0014978	XP_006399533.1	evm.model.RL_4.2542
OG0014980	XP_006399513.1	evm.model.RL_4.2557
OG0014981	XP_006399486.1	evm.model.RL_4.2581
OG0014982	XP_006399450.1	evm.model.RL_4.2618
OG0014983	XP_006399441.1	evm.model.RL_4.2620
OG0014984	XP_006399424.1	evm.model.RL_4.2639
OG0014985	XP_006399423.1	evm.model.RL_4.2640
OG0014986	XP_006399387.1	evm.model.RL_4.2669.4.687c86da
OG0014987	XP_006399325.1	evm.model.RL_4.2713
OG0014988	XP_006399322.1	evm.model.RL_4.2716
OG0014989	XP_006399292.1	evm.model.RL_4.2746
OG0014990	XP_006399242.1	evm.model.RL_4.2787
OG0014991	XP_024012618.1	evm.model.RL_4.2797
OG0014992	XP_024012573.1	evm.model.RL_4.2809
OG0014993	XP_024012413.1	evm.model.RL_4.2816
OG0014994	XP_024004457.1	evm.model.RL_2.1270
OG0014995	XP_006414236.1	evm.model.RL_2.1290
OG0014996	XP_024004717.1	evm.model.RL_2.1292
OG0014997	XP_006414191.1	evm.model.RL_2.1328
OG0014998	XP_006414189.1	evm.model.RL_2.1329
OG0014999	XP_006414107.1	evm.model.RL_2.1396
OG0015000	XP_006414097.1	evm.model.RL_2.1405
OG0015001	XP_024005336.1	evm.model.RL_2.1417
OG0015002	XP_024004344.1	evm.model.RL_2.1419
OG0015003	XP_006414073.1	evm.model.RL_2.1424
OG0015004	XP_006414056.1	evm.model.RL_2.1438
OG0015005	XP_006414054.1	evm.model.RL_2.1440
OG0015006	XP_006414016.2	evm.model.RL_2.1467
OG0015007	XP_006414003.1	evm.model.RL_2.1475
OG0015008	XP_006413982.1	evm.model.RL_2.1492
OG0015009	XP_024005651.1	evm.model.RL_2.1524
OG0015011	XP_006413936.1	evm.model.RL_2.1525
OG0015012	XP_006413905.1	evm.model.RL_2.1555
OG0015013	XP_024004488.1	evm.model.RL_2.1590
OG0015014	XP_006413853.1	evm.model.RL_2.1594
OG0015015	XP_006413844.1	evm.model.RL_2.1597
OG0015016	XP_006416644.1	evm.model.RL_5.1633
OG0015017	XP_006413812.1	evm.model.RL_2.1624
OG0015018	XP_006413800.1	evm.model.RL_2.1633
OG0015019	XP_006399938.1	evm.model.RL_4.2198
OG0015020	XP_006413788.1	evm.model.RL_2.1643
OG0015021	XP_006413775.1	evm.model.RL_2.1650
OG0015022	XP_006413771.1	evm.model.RL_2.1654
OG0015023	XP_024005764.1	evm.model.RL_2.1658
OG0015024	XP_006413749.1	evm.model.RL_2.1672.1.687c86e3
OG0015025	XP_006413733.1	evm.model.RL_2.1685
OG0015026	XP_024005159.1	evm.model.RL_2.1689
OG0015028	XP_006413651.1	evm.model.RL_2.1756
OG0015029	XP_006413630.1	evm.model.RL_2.1774
OG0015030	XP_006413611.1	evm.model.RL_2.1793
OG0015031	XP_006413603.1	evm.model.RL_2.1797
OG0015033	XP_024005496.1	evm.model.RL_2.1910
OG0015034	XP_006413470.1	evm.model.RL_2.1928
OG0015035	XP_006415147.1	evm.model.RL_5.2681
OG0015036	XP_006415141.1	evm.model.RL_5.2676.2.687c88bc
OG0015037	XP_024008188.1	evm.model.RL_5.2666.1.687c88bc
OG0015038	XP_024008222.1	evm.model.RL_5.2652
OG0015039	XP_006415127.1	evm.model.RL_5.2651
OG0015040	XP_024009006.1	evm.model.RL_5.2641
OG0015041	XP_006415114.1, XP_006415111.1	evm.model.RL_5.2639
OG0015042	XP_006415109.1	evm.model.RL_5.2636
OG0015043	XP_006415097.2	evm.model.RL_5.2632
OG0015044	XP_006396079.1	evm.model.RL_5.2551
OG0015045	XP_006396075.1	evm.model.RL_5.2548
OG0015046	XP_006396070.1	evm.model.RL_5.2544
OG0015047	XP_006397416.1	evm.model.RL_5.2531
OG0015048	XP_006397442.1	evm.model.RL_5.2476
OG0015049	XP_006397449.1	evm.model.RL_5.2468
OG0015050	XP_006397450.1	evm.model.RL_5.2466
OG0015051	XP_024010627.1	evm.model.RL_5.2456
OG0015052	XP_024013098.1	evm.model.RL_5.2440
OG0015053	XP_006396020.1	evm.model.RL_5.2433
OG0015054	XP_024008823.1	evm.model.RL_5.2432
OG0015055	XP_006414526.1	evm.model.RL_5.2431
OG0015056	XP_006396015.1	evm.model.RL_5.2412.1.687c88bb
OG0015057	XP_006393728.2	evm.model.RL_5.2333
OG0015058	XP_006393744.1	evm.model.RL_5.2345
OG0015059	XP_006393751.1	evm.model.RL_5.2353
OG0015060	XP_006393775.1	evm.model.RL_5.2367
OG0015061	XP_024007274.1	evm.model.RL_5.2363
OG0015062	XP_024007634.1	evm.model.RL_5.2379
OG0015063	XP_006395991.1	evm.model.RL_5.2381
OG0015064	XP_006396001.2	evm.model.RL_5.2389
OG0015065	XP_006393684.1	evm.model.RL_5.2305
OG0015066	XP_006414367.1	evm.model.RL_2.1179
OG0015067	XP_006393531.1	evm.model.RL_5.2244
OG0015069	XP_024005947.1	evm.model.RL_4.2, evm.model.RL_5.2257
OG0015071	XP_024006701.1	evm.model.RL_5.2392
OG0015072	XP_006409319.1	evm.model.RL_5.2291
OG0015073	XP_006393646.1	evm.model.RL_5.2290
OG0015074	XP_024006262.1	evm.model.RL_5.2287.2.687c88ba
OG0015075	XP_006403381.1	evm.model.RL_4.664
OG0015076	XP_006393509.1	evm.model.RL_5.2224
OG0015077	XP_006415720.1	evm.model.RL_5.3107
OG0015079	XP_006415732.1	evm.model.RL_5.3117
OG0015080	XP_006415731.1	evm.model.RL_5.3114
OG0015081	XP_006394500.1	evm.model.RL_8.2224
OG0015082	XP_006415684.1	evm.model.RL_5.3075
OG0015083	XP_006415667.1	evm.model.RL_5.3063
OG0015084	XP_006415596.1	evm.model.RL_5.3004
OG0015085	XP_006415555.1	evm.model.RL_5.2963
OG0015086	XP_006415544.1	evm.model.RL_5.2948
OG0015087	XP_006415525.1	evm.model.RL_5.2929
OG0015088	XP_024007781.1	evm.model.RL_5.2932
OG0015089	XP_006418917.2, XP_024008559.1	evm.model.RL_5.2936
OG0015090	XP_006415514.1	evm.model.RL_5.2938
OG0015091	XP_006415459.1	evm.model.RL_5.2881
OG0015092	XP_006415440.1	evm.model.RL_5.2869
OG0015093	XP_006415437.1	evm.model.RL_5.2866
OG0015094	XP_024005241.1	evm.model.RL_2.3062
OG0015095	XP_006412085.1	evm.model.RL_2.3079
OG0015096	XP_006412050.1	evm.model.RL_2.3112
OG0015097	XP_006412041.1	evm.model.RL_2.3120
OG0015098	XP_006412037.1	evm.model.RL_2.3124
OG0015099	XP_006412030.1	evm.model.RL_2.3133
OG0015100	XP_024005770.1	evm.model.RL_2.3135
OG0015101	XP_024005640.1	evm.model.RL_2.3147
OG0015102	XP_006412003.1	evm.model.RL_2.3163
OG0015103	XP_006411961.1	evm.model.RL_2.3194
OG0015104	XP_006411957.1	evm.model.RL_2.3198
OG0015105	XP_006411956.1	evm.model.RL_2.3200
OG0015106	XP_006411955.1	evm.model.RL_2.3201
OG0015107	XP_006411953.1	evm.model.RL_2.3118
OG0015108	XP_006411923.1	evm.model.RL_2.3234
OG0015109	XP_006411915.1	evm.model.RL_2.3240
OG0015110	XP_006411910.1	evm.model.RL_2.3244
OG0015111	XP_006411907.1	evm.model.RL_2.3247
OG0015112	XP_006411892.1	evm.model.RL_2.3258
OG0015113	XP_006403091.1	evm.model.RL_2.627
OG0015114	XP_024005383.1	evm.model.RL_2.3275
OG0015115	XP_006411851.1	evm.model.RL_2.3291
OG0015116	XP_006411837.1	evm.model.RL_2.3305
OG0015117	XP_006411831.1	evm.model.RL_2.3308
OG0015118	XP_006411822.1	evm.model.RL_2.3316
OG0015119	XP_006411819.1	evm.model.RL_2.3319
OG0015120	XP_006411817.1	evm.model.RL_2.3321
OG0015121	XP_006404946.2	evm.model.RL_2.3337.1.687c86e8
OG0015122	XP_006411767.1	evm.model.RL_2.3370
OG0015123	XP_006411763.1	evm.model.RL_2.3372
OG0015124	XP_006411754.1	evm.model.RL_2.3380
OG0015125	XP_006411741.1	evm.model.RL_2.3395
OG0015126	XP_006411735.1	evm.model.RL_2.3400
OG0015127	XP_006411712.1	evm.model.RL_2.3419
OG0015128	XP_006411700.1	evm.model.RL_2.3429
OG0015129	XP_006411678.1	evm.model.RL_2.3443
OG0015130	XP_024004525.1	evm.model.RL_2.3446
OG0015131	XP_024004577.1	evm.model.RL_2.3453
OG0015132	XP_006411659.1	evm.model.RL_2.3456
OG0015133	XP_006411657.1	evm.model.RL_2.3458
OG0015134	XP_006411618.2	evm.model.RL_2.3492
OG0015135	XP_006411620.1	evm.model.RL_2.3490
OG0015136	XP_006411624.1	evm.model.RL_2.3486
OG0015137	XP_006411625.1	evm.model.RL_2.3485
OG0015139	XP_006411638.1	evm.model.RL_2.3479
OG0015140	XP_024005192.1	evm.model.RL_2.3507.2.687c86e9
OG0015141	XP_006409204.1	evm.model.RL_2.663
OG0015142	XP_006405887.1	evm.model.RL_2.501
OG0015143	XP_006395908.1	evm.model.RL_2.571
OG0015144	XP_006395918.1	evm.model.RL_2.579
OG0015145	XP_024007124.1	evm.model.RL_2.561
OG0015146	XP_006391559.1	evm.model.RL_3.923
OG0015147	XP_006405874.2	evm.model.RL_2.482
OG0015148	XP_006405865.2	evm.model.RL_2.474
OG0015149	XP_006405824.1	evm.model.RL_2.432
OG0015150	XP_006405822.1	evm.model.RL_2.430
OG0015151	XP_006405810.1	evm.model.RL_2.420
OG0015152	XP_024014717.1	evm.model.RL_2.371
OG0015153	XP_006405744.1	evm.model.RL_2.366
OG0015154	XP_006405715.1	evm.model.RL_2.355
OG0015155	XP_006405652.1	evm.model.RL_2.299
OG0015156	XP_006405615.1	evm.model.RL_2.271
OG0015157	XP_006405597.2	evm.model.RL_2.251
OG0015158	XP_024014695.1	evm.model.RL_2.250
OG0015159	XP_006398250.1	evm.model.RL_4.260
OG0015160	XP_006415385.1	evm.model.RL_5.2837
OG0015161	XP_006410668.1	evm.model.RL_6.1595
OG0015162	XP_024003831.1	evm.model.RL_6.1597
OG0015163	XP_024003968.1	evm.model.RL_6.1599
OG0015164	XP_006418988.1	evm.model.RL_7.1778
OG0015165	XP_006418985.1	evm.model.RL_7.1775
OG0015166	XP_006415285.1	evm.model.RL_5.2769
OG0015167	XP_006410712.1	evm.model.RL_6.1639
OG0015168	XP_024016803.1	evm.model.RL_6.1635
OG0015169	XP_006410706.1	evm.model.RL_6.1633
OG0015170	XP_006410699.1	evm.model.RL_6.1625
OG0015171	XP_006410694.1	evm.model.RL_6.1621
OG0015172	XP_006396047.1	evm.model.RL_5.2534
OG0015173	XP_006397190.2	evm.model.RL_8.837
OG0015174	XP_006397254.1	evm.model.RL_8.874
OG0015175	XP_006397260.1	evm.model.RL_8.881
OG0015176	XP_006397272.1	evm.model.RL_8.886
OG0015177	XP_006397277.1	evm.model.RL_8.891
OG0015178	XP_024010404.1	evm.model.RL_8.892
OG0015179	XP_006396024.1	evm.model.RL_5.2434
OG0015180	XP_006397315.1	evm.model.RL_8.904
OG0015181	XP_006410576.1	evm.model.RL_6.1519
OG0015182	XP_006410559.1	evm.model.RL_6.1506
OG0015183	XP_006410556.1	evm.model.RL_6.1503
OG0015184	XP_006410536.1	evm.model.RL_6.1479
OG0015185	XP_006410529.1	evm.model.RL_6.1475
OG0015186	XP_006410517.1	evm.model.RL_6.1462
OG0015187	XP_006410516.1	evm.model.RL_6.1461
OG0015188	XP_024003744.1	evm.model.RL_6.1448
OG0015189	XP_006410492.1	evm.model.RL_6.1434
OG0015190	XP_006403278.1	evm.model.RL_4.564
OG0015191	XP_006403287.1	evm.model.RL_4.570
OG0015192	XP_006403290.1	evm.model.RL_4.571
OG0015193	XP_006403323.1	evm.model.RL_4.601
OG0015194	XP_006403322.1	evm.model.RL_4.596
OG0015195	XP_006403335.1	evm.model.RL_4.615
OG0015196	XP_006403354.1	evm.model.RL_4.639
OG0015197	XP_006403355.1	evm.model.RL_4.641
OG0015198	XP_024013256.1	evm.model.RL_4.673
OG0015199	XP_006403394.1	evm.model.RL_4.684
OG0015200	XP_006400545.1	evm.model.RL_4.1664
OG0015201	XP_006403176.1	evm.model.RL_4.494
OG0015202	XP_006400487.1	evm.model.RL_4.692
OG0015203	XP_006405260.1	evm.model.RL_4.695
OG0015204	XP_006397108.1	evm.model.RL_8.777
OG0015205	XP_006397097.1	evm.model.RL_8.768
OG0015206	XP_006397091.1	evm.model.RL_8.763
OG0015207	XP_006397090.1	evm.model.RL_8.762
OG0015208	XP_006397088.1	evm.model.RL_8.761
OG0015209	XP_006397076.1	evm.model.RL_8.750
OG0015210	XP_006397061.1	evm.model.RL_8.736
OG0015211	XP_006397027.1	evm.model.RL_8.716
OG0015212	XP_024009880.1	evm.model.RL_8.708.2.687c8558
OG0015213	XP_006397006.1	evm.model.RL_8.702.1.687c8558
OG0015214	XP_006396990.1	evm.model.RL_8.694
OG0015215	XP_024009870.1	evm.model.RL_8.692
OG0015216	XP_006396986.2	evm.model.RL_3.850, evm.model.RL_8.690
OG0015217	XP_006396958.1	evm.model.RL_8.676
OG0015218	XP_006396937.1	evm.model.RL_8.664
OG0015219	XP_006396931.1	evm.model.RL_8.660
OG0015220	XP_024009911.1	evm.model.RL_8.655
OG0015221	XP_024010184.1	evm.model.RL_8.616
OG0015222	XP_006396883.1	evm.model.RL_8.615.5.687c8557
OG0015223	XP_006396837.1	evm.model.RL_8.594
OG0015224	XP_024010102.1	evm.model.RL_8.579
OG0015225	XP_006396797.1	evm.model.RL_8.564
OG0015226	XP_006395217.1	evm.model.RL_8.897
OG0015227	XP_006413647.1	evm.model.RL_2.1759
OG0015228	XP_006396723.1	evm.model.RL_8.508
OG0015229	XP_006396719.1	evm.model.RL_8.505.1.687c8557
OG0015231	XP_006396696.1	evm.model.RL_8.483
OG0015232	XP_006396691.1	evm.model.RL_8.478
OG0015233	XP_006396680.1	evm.model.RL_8.469
OG0015234	XP_024010036.1	evm.model.RL_8.454
OG0015235	XP_006396642.1	evm.model.RL_8.430
OG0015236	XP_006396620.1	evm.model.RL_8.412
OG0015237	XP_006398055.1	evm.model.RL_4.419
OG0015238	XP_006398088.1	evm.model.RL_4.394
OG0015239	XP_006398089.1	evm.model.RL_4.392
OG0015240	XP_006398103.1	evm.model.RL_4.379.1.687c86ce
OG0015241	XP_006398198.2	evm.model.RL_4.307
OG0015242	XP_024010937.1	evm.model.RL_4.274
OG0015243	XP_024011024.1	evm.model.RL_4.253
OG0015244	XP_006398265.1	evm.model.RL_4.248
OG0015245	XP_006398270.2	evm.model.RL_4.243
OG0015246	XP_006390538.1	evm.model.RL_3.1766
OG0015247	XP_006398278.1	evm.model.RL_4.234
OG0015248	XP_006398279.1	evm.model.RL_4.233
OG0015249	XP_024005934.1	evm.model.RL_5.3924.2.687c88c6
OG0015250	XP_006398325.1	evm.model.RL_4.195
OG0015251	XP_006398328.1	evm.model.RL_4.192
OG0015252	XP_006398334.1	evm.model.RL_4.181
