Orthogroup	Eutrema_salsugineum	Alyssum_gmelinii
OG0013995	XP_024008150.1	Ag006G499310
OG0013996	XP_006418470.1	Ag004G297570
OG0013997	XP_006390342.1	Ag004G297360
OG0013998	XP_006418507.1	Ag004G297290
OG0013999	XP_006399900.1	Ag007G613050
OG0014000	XP_006399971.2	Ag007G614570
OG0014001	XP_006400470.1	Ag007G632530
OG0014002	XP_006399958.1	Ag007G614090
OG0014003	XP_006399954.1	Ag007G614060
OG0014004	XP_006399918.1	Ag007G613280
OG0014005	XP_024011935.1	Ag007G615840
OG0014006	XP_006418861.1, XP_006400068.1	Ag007G618650
OG0014007	XP_006400090.1	Ag007G619390, Ag001G060430
OG0014008	XP_006400091.1	Ag007G619480
OG0014009	XP_006400092.1	Ag007G619490
OG0014010	XP_006400100.1	Ag007G619750
OG0014011	XP_006400103.1	Ag007G619860
OG0014012	XP_006400117.1	Ag007G620200
OG0014013	XP_006400118.1	Ag007G620220
OG0014014	XP_006400140.1	Ag007G621060
OG0014015	XP_006400150.1	Ag007G621280
OG0014016	XP_024011691.1	Ag007G621350
OG0014017	XP_006400189.1	Ag005G488560
OG0014018	XP_006400212.1	Ag007G623160
OG0014019	XP_006400220.1	Ag007G623700
OG0014020	XP_006400240.1	Ag007G624180
OG0014021	XP_006400247.1	Ag007G624570
OG0014022	XP_006400257.1	Ag007G624700
OG0014023	XP_006400279.1	Ag007G625270
OG0014024	XP_006400278.1	Ag007G625260
OG0014025	XP_024011792.1	Ag007G626460
OG0014026	XP_006400361.1	Ag007G628610
OG0014027	XP_006390120.1	Ag003G218780
OG0014028	XP_006400367.1	Ag007G631470
OG0014029	XP_006400391.1	Ag007G630830
OG0014030	XP_006400398.1	Ag007G630490
OG0014031	XP_006400406.1	Ag007G630270
OG0014032	XP_006400421.1	Ag007G629840
OG0014033	XP_006400448.1	Ag007G629090
OG0014034	XP_006400475.1	Ag007G632640
OG0014035	XP_006400488.1	Ag007G633120
OG0014036	XP_024006926.1	Ag007G634710
OG0014037	XP_006394902.1	Ag007G634900
OG0014038	XP_006394904.1	Ag007G634940
OG0014039	XP_006394906.1	Ag007G634960
OG0014040	XP_024007175.1	Ag007G635140
OG0014041	XP_006394921.1	Ag007G635560
OG0014042	XP_006403208.1	Ag007G587520, Ag002G122220
OG0014043	XP_006394951.1	Ag007G636620
OG0014044	XP_006394980.1	Ag007G637270
OG0014045	XP_006395018.1	Ag007G638540
OG0014046	XP_024005052.1, XP_006395109.1	Ag006G576000
OG0014047	XP_006395137.1	Ag003G227550
OG0014048	XP_006395127.1	Ag004G323550
OG0014049	XP_024007372.1	Ag007G643650
OG0014050	XP_006395193.1	Ag007G642980
OG0014051	XP_006395146.2	Ag003G236700
OG0014052	XP_006399848.1	Ag007G611910
OG0014053	XP_006399165.1	Ag006G505700
OG0014054	XP_006399182.1	Ag006G506090
OG0014055	XP_006399170.1	Ag006G505860
OG0014056	XP_006399998.1	Ag007G615890
OG0014057	XP_006399142.2	Ag006G505110
OG0014058	XP_006399137.1	Ag006G505070, Ag002G118660
OG0014059	XP_024012100.1	Ag006G504990
OG0014060	XP_006399127.1	Ag006G504770
OG0014061	XP_024007525.1	Ag007G644730
OG0014062	XP_006399088.1	Ag006G503420
OG0014063	XP_006399082.1	Ag006G503080
OG0014064	XP_006399064.1	Ag006G502300, Ag008G721910
OG0014065	XP_006399056.1	Ag006G501860
OG0014066	XP_024011862.1	Ag006G501770
OG0014067	XP_006399045.1	Ag006G501630
OG0014068	XP_006399034.1	Ag006G501340
OG0014069	XP_006399023.2	Ag006G501160
OG0014070	XP_006399012.1	Ag006G500640
OG0014071	XP_006399009.2	Ag006G500610
OG0014072	XP_006398989.1	Ag006G500260
OG0014073	XP_006398984.1	Ag006G500020
OG0014074	XP_024012233.1	Ag006G499110
OG0014075	XP_006398938.1	Ag006G499130
OG0014076	XP_006398947.1	Ag006G499260
OG0014077	XP_006398948.1	Ag006G499270
OG0014079	XP_006398926.1	Ag006G498760
OG0014080	XP_006398922.1	Ag006G498700
OG0014081	XP_006398919.1	Ag006G498590
OG0014083	XP_006398895.1	Ag006G497990
OG0014084	XP_006394850.1	Ag008G719940
OG0014085	XP_024007455.1	Ag008G720440
OG0014086	XP_006394811.1	Ag008G720430
OG0014087	XP_006394779.1	Ag008G721030
OG0014088	XP_006394687.1	Ag008G722610
OG0014089	XP_006394694.2	Ag008G722480
OG0014090	XP_006394696.1	Ag008G722460
OG0014091	XP_006394684.1	Ag008G722640
OG0014092	XP_006394679.1	Ag008G722730
OG0014093	XP_006394653.1	Ag008G723320
OG0014094	XP_024006746.1	Ag008G723570
OG0014095	XP_006418578.1	Ag005G426420
OG0014096	XP_006394571.1	Ag008G724510
OG0014097	XP_006394568.1	Ag008G724530
OG0014098	XP_006394543.1	Ag008G725070
OG0014099	XP_006394504.1	Ag008G725910
OG0014100	XP_006394499.1	Ag008G726050
OG0014101	XP_006394477.1	Ag008G726460
OG0014102	XP_006412986.1	Ag003G269000
OG0014103	XP_006394441.1	Ag008G726880
OG0014104	XP_006394429.1	Ag008G726990
OG0014105	XP_006394406.1	Ag008G727250
OG0014106	XP_006394364.1	Ag008G728160
OG0014107	XP_006394356.1	Ag008G728280
OG0014108	XP_006394353.1	Ag008G728320
OG0014109	XP_006394346.1	Ag008G728450
OG0014110	XP_006394337.1	Ag008G728630
OG0014111	XP_006394322.1	Ag008G728800
OG0014112	XP_006394323.1	Ag008G728810
OG0014113	XP_006401048.1	Ag008G706440
OG0014114	XP_006401062.1	Ag008G706210
OG0014115	XP_024011724.1	Ag008G705770
OG0014116	XP_006403911.1	Ag001G067030
OG0014117	XP_006403915.2	Ag001G067140
OG0014118	XP_024013743.1	Ag001G067350
OG0014119	XP_006403931.1	Ag001G067400
OG0014120	XP_006403963.1	Ag001G059620, Ag001G059440
OG0014121	XP_006403989.1	Ag001G062880
OG0014123	XP_024005366.1	Ag001G062000
OG0014124	XP_006404025.1	Ag001G061400
OG0014125	XP_024014609.1	Ag001G061110
OG0014126	XP_006404092.1	Ag001G058930
OG0014127	XP_006404101.1	Ag001G058620
OG0014128	XP_006404108.2	Ag001G058070
OG0014129	XP_024013643.1	Ag008G692900
OG0014130	XP_006404154.1	Ag008G692760
OG0014131	XP_006404170.1	Ag008G692040
OG0014132	XP_006404180.1	Ag008G691770
OG0014133	XP_024013426.1	Ag008G690400
OG0014134	XP_006404240.1	Ag001G057030
OG0014135	XP_006404282.1	Ag001G055710
OG0014136	XP_024013824.1	Ag001G054710
OG0014138	XP_006396953.1	Ag001G022140
OG0014139	XP_006404334.2	Ag001G054490
OG0014140	XP_024013479.1	Ag001G054210
OG0014142	XP_006404381.1	Ag002G177150
OG0014143	XP_024013362.1	Ag001G053570
OG0014144	XP_006404422.1	Ag001G052990
OG0014145	XP_006404425.1	Ag001G052970
OG0014146	XP_006418880.1	Ag005G467850
OG0014147	XP_006418895.1	Ag001G051710
OG0014148	XP_024009503.1, XP_006418935.1	Ag001G051580
OG0014149	XP_006390520.1	Ag003G234360
OG0014150	XP_006418991.1	Ag001G050930
OG0014151	XP_024009638.1	Ag001G051040
OG0014152	XP_006419019.1	Ag001G050530, Ag010G740730
OG0014153	XP_006419047.1	Ag010G740530, Ag001G050230
OG0014155	XP_024009629.1	Ag001G050120, Ag010G740340
OG0014156	XP_006419082.2	Ag001G081870
OG0014157	XP_006419096.1	Ag010G739930, Ag001G049700
OG0014158	XP_006404482.1	Ag008G673710
OG0014159	XP_006404510.2	Ag008G672800
OG0014160	XP_006404508.1	Ag008G670010
OG0014161	XP_006408048.1	Ag002G173600
OG0014162	XP_006397751.1	Ag002G202180
OG0014163	XP_024010016.1	Ag001G044190, Ag001G046380
OG0014164	XP_024005973.1	Ag008G703000
OG0014165	XP_006391243.1	Ag004G355460
OG0014166	XP_006391259.1	Ag004G355670
OG0014167	XP_006391214.1	Ag004G354880
OG0014168	XP_006391805.1	Ag004G381590
OG0014169	XP_024009267.1	Ag004G354600
OG0014170	XP_006391200.1	Ag004G354580
OG0014171	XP_006391118.1	Ag004G351790
OG0014172	XP_024008091.1	Ag004G351500
OG0014173	XP_006389809.1	Ag001G010740
OG0014174	XP_006391037.1	Ag004G349810
OG0014175	XP_006391030.1	Ag004G349350
OG0014176	XP_006391025.1	Ag004G349310
OG0014177	XP_006391022.1	Ag004G349260
OG0014178	XP_006391000.2	Ag004G348690
OG0014179	XP_006390949.1	Ag004G347180
OG0014180	XP_024009526.1	Ag004G345330
OG0014181	XP_006390864.1	Ag004G344740
OG0014182	XP_006390857.1	Ag004G344590
OG0014183	XP_006390802.2	Ag004G343400
OG0014184	XP_006390793.1	Ag004G343270
OG0014185	XP_006390784.1	Ag004G343110
OG0014186	XP_006390774.1	Ag004G343020
OG0014187	XP_006390769.1	Ag004G342790
OG0014188	XP_006390750.1	Ag004G342440
OG0014189	XP_006390734.2	Ag004G342070
OG0014190	XP_006390733.1	Ag004G342060, Ag004G342050
OG0014191	XP_006390720.1	Ag003G240910
OG0014192	XP_006390719.1	Ag003G240890
OG0014193	XP_006390010.1	Ag003G214800
OG0014194	XP_006390062.1	Ag003G216340
OG0014195	XP_024012878.1	Ag003G216790
OG0014196	XP_024009017.1	Ag004G364420, Ag003G217070
OG0014197	XP_006390103.1	Ag003G218600
OG0014198	XP_006390107.1	Ag003G218640
OG0014199	XP_006390124.1	Ag003G218850
OG0014200	XP_024009233.1, XP_006405096.1	Ag003G218920
OG0014201	XP_024012523.1	Ag003G219270
OG0014202	XP_024004305.1	Ag003G219610
OG0014203	XP_006390178.1	Ag003G220000
OG0014204	XP_006390206.1	Ag003G221090
OG0014205	XP_006390240.1	Ag003G222670
OG0014206	XP_006390242.1	Ag003G222800
OG0014207	XP_006390245.1	Ag003G222840
OG0014209	XP_006390274.1	Ag003G224150
OG0014210	XP_006390293.2	Ag003G225630
OG0014211	XP_006390320.1	Ag003G226640
OG0014212	XP_024009138.1	Ag003G226650
OG0014213	XP_006390348.1	Ag003G227500
OG0014214	XP_006390351.1	Ag003G227630
OG0014215	XP_024006419.1	Ag003G228690
OG0014216	XP_006390389.1	Ag003G229360
OG0014217	XP_006390400.1	Ag003G229570
OG0014218	XP_006390424.1	Ag003G231050
OG0014219	XP_024009312.1	Ag003G231480
OG0014220	XP_006390436.1	Ag003G231630
OG0014221	XP_006390446.1	Ag003G231780
OG0014222	XP_006390460.1	Ag003G232740
OG0014223	XP_006390464.1	Ag003G232840
OG0014224	XP_024008423.1	Ag003G233580
OG0014225	XP_006390488.1	Ag003G233660
OG0014226	XP_024012593.1	Ag003G233910
OG0014227	XP_006390499.1	Ag003G234040
OG0014228	XP_024005661.1, XP_006390503.1	Ag003G234210
OG0014229	XP_006390509.1	Ag003G234320
OG0014230	XP_006390515.2	Ag003G234580
OG0014231	XP_006390552.1	Ag003G236310
OG0014232	XP_006390576.1	Ag003G236960
OG0014233	XP_006390583.1	Ag003G237130
OG0014235	XP_006390620.1	Ag003G238660
OG0014236	XP_006390635.1	Ag003G239000
OG0014237	XP_006390639.1	Ag003G239040
OG0014238	XP_006416703.1	Ag004G327460
OG0014239	XP_006390653.1	Ag003G239670
OG0014240	XP_006390654.1	Ag003G239680
OG0014241	XP_006390660.1	Ag003G239790
OG0014242	XP_006390680.1	Ag003G240040
OG0014243	XP_024006415.1	Ag003G212440
OG0014244	XP_006389933.1	Ag003G212230
OG0014245	XP_006389923.1	Ag003G212110
OG0014246	XP_006389918.1	Ag003G211980
OG0014247	XP_006389900.1	Ag003G211750, Ag003G211740
OG0014248	XP_024007596.1	Ag003G211700
OG0014249	XP_006389896.1	Ag003G211680
OG0014250	XP_006389889.1	Ag003G211580
OG0014251	XP_024007290.1	Ag003G211560
OG0014252	XP_006389840.1	Ag003G210380
OG0014253	XP_006389819.1	Ag003G209550
OG0014254	XP_006389789.1	Ag003G208520
OG0014255	XP_024015648.1	Ag003G208470
OG0014256	XP_006389782.2	Ag003G208410
OG0014257	XP_006389781.1	Ag003G208400
OG0014258	XP_006404811.2	Ag003G208350
OG0014259	XP_006389743.1	Ag003G207880, Ag003G207310
OG0014260	XP_006389706.1	Ag003G207420
OG0014261	XP_006389710.2	Ag003G207460
OG0014262	XP_006389713.1	Ag003G207640
OG0014263	XP_006389730.1	Ag003G207790
OG0014264	XP_006389729.1	Ag003G207770
OG0014265	XP_024015631.1	Ag005G470830
OG0014266	XP_024015181.1	Ag003G283210, Ag005G470310
OG0014267	XP_006407250.1	Ag005G469790
OG0014268	XP_006407158.1	Ag005G468060
OG0014269	XP_006407155.2	Ag005G468040
OG0014270	XP_006401735.1	Ag008G683080
OG0014271	XP_006407133.1	Ag005G467540
OG0014272	XP_024015748.1	Ag005G467520
OG0014274	XP_006407065.1	Ag005G465420
OG0014275	XP_024015658.1	Ag005G464890
OG0014276	XP_006407033.2	Ag005G464870
OG0014277	XP_024015570.1	Ag005G464800
OG0014278	XP_006407007.1	Ag005G464400
OG0014279	XP_024015676.1	Ag005G464180
OG0014280	XP_006406949.1	Ag005G463060
OG0014281	XP_006406944.1	Ag005G463000
OG0014282	XP_006406903.1	Ag005G462430, Ag006G557280
OG0014283	XP_006397354.1	Ag005G490050
OG0014284	XP_006406885.1	Ag005G461880
OG0014285	XP_006406879.2	Ag005G461860
OG0014287	XP_006406827.1	Ag005G460940
OG0014288	XP_006406804.1	Ag005G459940
OG0014289	XP_006406781.1	Ag005G459330
OG0014290	XP_006406758.1	Ag005G459010
OG0014291	XP_006406747.1	Ag005G458730
OG0014292	XP_006406710.1	Ag005G457500
OG0014293	XP_006406706.1	Ag005G457350
OG0014294	XP_006406686.1	Ag005G456790
OG0014295	XP_024015425.1	Ag005G456250
OG0014296	XP_006406634.1	Ag005G455530
OG0014297	XP_006409867.1	Ag007G595740
OG0014298	XP_006406597.1	Ag005G454670
OG0014299	XP_006406574.1	Ag005G453380
OG0014300	XP_006406566.1	Ag005G453160
OG0014301	XP_006406554.1	Ag005G452700
OG0014303	XP_006406526.1	Ag005G450740
OG0014304	XP_006406525.1	Ag005G450600
OG0014305	XP_006406524.1	Ag005G450610
OG0014306	XP_006393215.1	Ag001G017880
OG0014307	XP_006406500.1	Ag005G449700
OG0014308	XP_006406498.1	Ag005G449520
OG0014309	XP_006393201.1	Ag001G017310
OG0014310	XP_024015576.1	Ag005G448480
OG0014311	XP_006406446.1	Ag002G140010, Ag005G448280
OG0014312	XP_006406445.1, XP_006391638.1	Ag005G448220
OG0014313	XP_024015782.1	Ag005G446490
OG0014315	XP_006406387.1	Ag005G446130
OG0014316	XP_024014588.1	Ag005G445890
OG0014317	XP_006406376.1	Ag005G445870
OG0014318	XP_006406374.2	Ag005G445850
OG0014319	XP_006406350.1	Ag005G444600
OG0014320	XP_024015533.1	Ag005G443210, Ag005G444450
OG0014321	XP_006406339.1	Ag005G443050, Ag005G444350
OG0014322	XP_006406337.1	Ag005G444340, Ag005G443030
OG0014323	XP_006406261.1	Ag005G441400
OG0014324	XP_006406277.1	Ag005G441840
OG0014325	XP_006406279.1	Ag005G441870
OG0014326	XP_006406288.1	Ag005G441980
OG0014327	XP_006406290.1	Ag005G441990
OG0014328	XP_006406245.1	Ag005G441140
OG0014329	XP_006406231.1	Ag005G440410
OG0014330	XP_006406146.1	Ag005G437780
OG0014331	XP_006400559.1	Ag008G718800
OG0014332	XP_006406120.1	Ag005G437030
OG0014333	XP_006406105.1	Ag005G436400
OG0014334	XP_006406031.1	Ag005G435040
OG0014335	XP_006406017.1	Ag005G434450, Ag005G433660
OG0014336	XP_024015207.1	Ag005G433500, Ag005G434370
OG0014337	XP_006418850.1	Ag005G432700, Ag005G434010
OG0014338	XP_006414825.1	Ag001G037860
OG0014339	XP_024009589.1	Ag005G431280
OG0014340	XP_006418767.2	Ag005G430730, Ag005G430150
OG0014341	XP_006396125.1	Ag005G430360, Ag005G430600
OG0014342	XP_006418748.1	Ag005G430370, Ag005G430590
OG0014343	XP_006418747.1	Ag005G430410, Ag005G430570
OG0014344	XP_024009222.1	Ag005G428720
OG0014345	XP_006418696.1	Ag005G428300
OG0014346	XP_024009561.1	Ag005G427200
OG0014347	XP_006418643.1	Ag005G427100
OG0014348	XP_006418633.1	Ag005G426970
OG0014349	XP_006418554.1	Ag005G425940
OG0014350	XP_024009525.1	Ag005G425990
OG0014351	XP_006418560.1	Ag005G426090
OG0014352	XP_006409685.1	Ag005G421730, Ag008G729590
OG0014353	XP_006409175.1	Ag005G411280
OG0014354	XP_006407652.1	Ag005G424210
OG0014355	XP_006408983.1	Ag005G424370
OG0014356	XP_006418587.1	Ag005G424770
OG0014357	XP_006418586.1	Ag005G424780
OG0014358	XP_006396126.1	Ag005G424930
OG0014359	XP_006396130.1	Ag005G425000
OG0014360	XP_006396136.1	Ag005G442140, Ag001G090080
OG0014361	XP_006396162.1	Ag005G425470
OG0014362	XP_006409704.1, XP_006408827.1	Ag004G372590
OG0014363	XP_006409544.1	Ag005G419240
OG0014364	XP_006409701.1	Ag017G742680, Ag005G421280
OG0014365	XP_006409674.1	Ag006G505160
OG0014366	XP_006409665.1	Ag005G420180
OG0014367	XP_006409659.1	Ag005G420000
OG0014368	XP_006409645.1	Ag004G401860
OG0014369	XP_006409644.1	Ag005G419880, Ag006G526040
OG0014370	XP_006412366.1	Ag003G276520
OG0014371	XP_006409633.1	Ag005G419770
OG0014372	XP_006409621.1	Ag005G419810, Ag005G482510, Ag005G482490
OG0014373	XP_006409603.1	Ag005G419720
OG0014374	XP_006417748.1	Ag004G307740
OG0014375	XP_024016464.1	Ag005G418890
OG0014376	XP_024016644.1	Ag005G418720
OG0014377	XP_024016593.1	Ag005G418620
OG0014378	XP_006409440.1	Ag005G418010, Ag007G597610
OG0014379	XP_024007635.1	Ag006G565520
OG0014380	XP_006409406.1	Ag005G417670
OG0014381	XP_006409369.1	Ag005G417170
OG0014382	XP_006409359.1	Ag003G222880
OG0014383	XP_006409321.1	Ag005G416110
OG0014384	XP_024016578.1	Ag005G415490
OG0014385	XP_024016497.1	Ag005G414210
OG0014386	XP_006409156.1	Ag005G410770
OG0014387	XP_006409122.1	Ag005G409610
OG0014388	XP_006409121.1	Ag005G409600
OG0014389	XP_006409106.1	Ag005G408980
OG0014390	XP_006409097.1	Ag005G408840
OG0014391	XP_006409095.1	Ag005G408770
OG0014394	XP_006408880.1	Ag005G405500
OG0014395	XP_006408914.1, XP_024014296.1	Ag005G402280
OG0014396	XP_006408919.1	Ag005G402540, Ag002G116120
OG0014397	XP_006408939.1	Ag005G402960
OG0014398	XP_006408976.1	Ag001G099280, Ag005G403640
OG0014399	XP_006408990.1	Ag005G403930
OG0014401	XP_006395993.1	Ag005G403600
OG0014402	XP_006409012.1	Ag003G231930
OG0014403	XP_006392553.1	Ag001G000060
OG0014404	XP_006392557.2	Ag001G000100
OG0014405	XP_024006095.1	Ag001G001010
OG0014406	XP_006392603.1	Ag001G001030
OG0014407	XP_006392635.1	Ag001G002090
OG0014408	XP_024006304.1	Ag001G002220, Ag001G002190
OG0014409	XP_006392645.1	Ag001G002310
OG0014410	XP_024010969.1	Ag002G123640
OG0014411	XP_006392666.1	Ag001G002500
OG0014412	XP_006392751.1	Ag001G004830
OG0014413	XP_006392760.1	Ag001G004880
OG0014414	XP_006392778.2	Ag001G005780
OG0014415	XP_006392805.1	Ag001G006510
OG0014416	XP_024006100.1	Ag001G007510
OG0014417	XP_006392865.1	Ag001G007530
OG0014418	XP_024005951.1	Ag001G007900
OG0014419	XP_006392912.1	Ag001G008400
OG0014420	XP_006392914.1	Ag001G008430
OG0014421	XP_006392913.1	Ag001G008440
OG0014422	XP_006392931.1	Ag001G008710
OG0014423	XP_006392952.1	Ag001G009270
OG0014424	XP_006392994.2	Ag001G010350
OG0014425	XP_024005996.1	Ag001G010500
OG0014426	XP_006393035.1	Ag001G010780
OG0014427	XP_006393100.1	Ag001G012430
OG0014428	XP_006393085.1	Ag001G011930
OG0014429	XP_006393063.1	Ag001G011370
OG0014430	XP_006391187.1	Ag001G076080
OG0014431	XP_024006003.1	Ag001G014350
OG0014432	XP_006393139.1	Ag001G014480
OG0014433	XP_006393150.1	Ag001G015110
OG0014434	XP_024006362.1	Ag001G015910
OG0014435	XP_006393176.1	Ag001G016220
OG0014436	XP_006393212.1	Ag001G017730
OG0014437	XP_024006019.1	Ag001G018150
OG0014438	XP_006393244.1	Ag001G018940, Ag001G019500
OG0014439	XP_024015786.1	Ag005G451270
OG0014440	XP_006393260.1	Ag001G020730
OG0014441	XP_006393262.1	Ag001G020740
OG0014442	XP_006393308.1	Ag001G022260
OG0014443	XP_024006007.1	Ag001G022510
OG0014444	XP_006393332.1	Ag001G023230, Ag001G023520
OG0014445	XP_006393299.1	Ag001G021740
OG0014446	XP_006393395.1	Ag001G025290
OG0014447	XP_024006654.1	Ag001G025610
OG0014448	XP_006393446.1	Ag001G026200
OG0014449	XP_006414372.1	Ag001G028480
OG0014450	XP_006414386.2	Ag001G030930, Ag001G029580
OG0014451	XP_006403602.1	Ag001G074790
OG0014452	XP_006414390.1	Ag001G031030, Ag001G029770
OG0014453	XP_024005699.1	Ag001G030260, Ag001G031460
OG0014454	XP_006414427.1, XP_024004783.1	Ag001G030530, Ag001G031680
OG0014455	XP_024004697.1	Ag001G031850
OG0014456	XP_006410616.1	Ag002G161200
OG0014457	XP_024003681.1	Ag002G161180
OG0014458	XP_006410605.1	Ag002G160900
OG0014459	XP_024013401.1	Ag001G065110
OG0014460	XP_006403855.1	Ag001G064920
OG0014462	XP_024013495.1	Ag001G064370
OG0014463	XP_006403825.1	Ag001G064360
OG0014464	XP_006403824.1	Ag001G064320
OG0014465	XP_006403817.1	Ag001G064250
OG0014467	XP_006403796.1	Ag001G069100
OG0014468	XP_006403781.1	Ag001G069260
OG0014469	XP_006403780.1	Ag001G069790
OG0014470	XP_006391192.2	Ag004G354450
OG0014471	XP_006403701.1	Ag001G072440
OG0014472	XP_006403693.1	Ag001G072480
OG0014473	XP_006403644.1	Ag001G073390
OG0014474	XP_006403618.1	Ag001G074400
OG0014475	XP_006403873.1	Ag001G065620
OG0014476	XP_006400000.1	Ag007G615980
OG0014477	XP_006403882.1	Ag001G066170
OG0014478	XP_006403884.1	Ag001G066200
OG0014479	XP_006403902.1	Ag001G066940
OG0014480	XP_006403573.1	Ag001G075270
OG0014481	XP_006403564.1	Ag001G075350
OG0014482	XP_006403526.1	Ag001G076410
OG0014483	XP_006403487.1	Ag001G077330
OG0014484	XP_006403480.1	Ag001G077450
OG0014485	XP_006403479.1	Ag001G077940
OG0014486	XP_024013535.1	Ag001G078290
OG0014487	XP_006403449.1	Ag001G078850
OG0014488	XP_006403015.1	Ag001G080870
OG0014489	XP_006403011.1	Ag001G080910
OG0014490	XP_006411319.1	Ag002G187390
OG0014491	XP_006402978.1	Ag001G081630
OG0014492	XP_006402957.1	Ag001G082360
OG0014493	XP_006402950.1	Ag001G082910
OG0014494	XP_006402946.1	Ag001G082940
OG0014495	XP_006402900.1	Ag001G083890
OG0014496	XP_006402826.1	Ag001G085730
OG0014497	XP_024012738.1	Ag001G086250
OG0014498	XP_006402804.1, XP_006390393.2	Ag001G086350
OG0014499	XP_024013017.1	Ag001G087970
OG0014501	XP_006402721.1	Ag001G089660
OG0014502	XP_006402717.1	Ag008G701980, Ag001G089750
OG0014503	XP_024012987.1	Ag001G089760
OG0014504	XP_006402693.1	Ag001G090630, Ag001G090570
OG0014506	XP_006402643.1	Ag001G091650
OG0014507	XP_006402640.1	Ag001G091670
OG0014508	XP_024012779.1	Ag001G092070
OG0014509	XP_006402597.1	Ag001G092670
OG0014510	XP_006402586.1	Ag001G092760
OG0014511	XP_006402960.1	Ag001G082090
OG0014512	XP_006402564.1	Ag001G093320
OG0014513	XP_006402555.2	Ag001G093440
OG0014514	XP_006402534.1	Ag001G093690
OG0014515	XP_006402521.1	Ag001G093860
OG0014516	XP_006402472.1	Ag001G094920
OG0014517	XP_006402456.1	Ag001G095240
OG0014518	XP_006402440.1	Ag001G095710
OG0014520	XP_006402423.1	Ag001G061830
OG0014521	XP_006402422.1	Ag006G555040
OG0014522	XP_006402420.1	Ag001G096400
OG0014523	XP_006402406.1	Ag001G096700
OG0014524	XP_006402373.1	Ag001G097570
OG0014525	XP_006402332.1	Ag001G098180, Ag005G487630, Ag005G450160
OG0014526	XP_006402306.1	Ag001G098530
OG0014527	XP_006402304.1	Ag001G098540
OG0014528	XP_024012783.1	Ag001G098760
OG0014529	XP_006402281.1	Ag001G098870
OG0014530	XP_006402277.1	Ag001G098900
OG0014531	XP_006391482.1, XP_006405525.1	Ag001G099010
OG0014532	XP_006392235.1	Ag001G099020
OG0014533	XP_006403739.1	Ag001G099060
OG0014534	XP_006392881.1, XP_006392886.1, XP_006392892.1, XP_006392879.1, XP_006392888.1, XP_006392883.1, XP_006392890.1	Ag001G007980
OG0014536	XP_006419040.1	Ag010G740590, Ag001G050260
OG0014537	XP_024013769.1	Ag001G076010
OG0014538	XP_006403025.1	Ag001G080540
