Orthogroup	Eutrema_salsugineum	Cochlearia_excelsa
OG0013323	XP_024014352.1	g18098
OG0013324	XP_006405767.1	g46744
OG0013325	XP_006405746.1	g46737
OG0013326	XP_006405734.1	g18089
OG0013327	XP_006405733.1	g46735
OG0013328	XP_006405682.1	g18084
OG0013329	XP_006405656.1	g16906
OG0013330	XP_006405601.1	g16886
OG0013331	XP_006405593.1	g46688
OG0013332	XP_006405590.1	g16882
OG0013333	XP_006400437.1	g4903
OG0013334	XP_024008426.1	g32535
OG0013335	XP_006418986.1	g2916
OG0013336	XP_006396925.1	g25722
OG0013337	XP_006395116.1	g1636
OG0013338	XP_006410700.1	g51520, g25983
OG0013339	XP_006410696.1	g38002
OG0013340	XP_006410680.1	g37128
OG0013341	XP_006397152.1	g25844
OG0013342	XP_006397182.1	g25850
OG0013343	XP_006397198.1	g40250
OG0013344	XP_006397201.1	g40249
OG0013345	XP_006397202.1	g40248
OG0013346	XP_006397214.1	g25874
OG0013347	XP_006397219.1	g25892
OG0013348	XP_006400543.2	g670
OG0013350	XP_006409221.1	g6042
OG0013351	XP_024006902.1	g35895
OG0013352	XP_006397321.2	g40206
OG0013353	XP_006397318.1	g40207
OG0013354	XP_006397314.1	g40209
OG0013355	XP_006410561.1	g37973
OG0013356	XP_024003850.1	g51372
OG0013357	XP_006410505.1	g37961
OG0013358	XP_006410503.2	g51369
OG0013359	XP_006410702.2	g51521
OG0013360	XP_006403274.2	g11125
OG0013361	XP_024013272.1	g11128
OG0013363	XP_024005253.1, XP_006403297.1	g11137
OG0013364	XP_006403311.1	g37043
OG0013365	XP_006403327.1	g13632
OG0013366	XP_006393639.1	g53970
OG0013367	XP_006403353.1	g37029
OG0013368	XP_006403364.1	g37019
OG0013369	XP_006393404.1	g36324
OG0013370	XP_006403368.1	g18442
OG0013371	XP_006403374.1	g17172
OG0013372	XP_006411153.1	g36970
OG0013373	XP_024013131.1	g18449
OG0013374	XP_006403396.1	g11142
OG0013375	XP_006403177.1	g11098, g11091
OG0013376	XP_006403398.2	g18452
OG0013377	XP_024003948.1	g38088
OG0013378	XP_006405262.1	g36975
OG0013380	XP_006395462.1	g18463
OG0013381	XP_006394573.1	g460
OG0013382	XP_006410741.1	g51541
OG0013383	XP_006397132.1	g40275
OG0013384	XP_006397122.1	g40279
OG0013385	XP_024009994.1	g40282
OG0013386	XP_006397107.1	g40290
OG0013387	XP_006397096.1	g40293
OG0013388	XP_006415086.1	g32671
OG0013389	XP_006397082.1	g40301
OG0013390	XP_006396982.1	g40340
OG0013391	XP_006396956.1	g40349
OG0013392	XP_006396924.1	g40359
OG0013393	XP_006396920.1	g43191
OG0013394	XP_006396906.1	g40370
OG0013395	XP_006396903.1	g40373
OG0013396	XP_024010533.1	g40376
OG0013397	XP_006396865.1	g25689
OG0013398	XP_006396857.1	g25682
OG0013399	XP_006396840.1	g25677
OG0013400	XP_024010523.1	g25673
OG0013401	XP_006396787.1	g40400
OG0013402	XP_006396713.1	g25600
OG0013403	XP_024010117.1	g25598
OG0013404	XP_006396651.1	g25557
OG0013405	XP_006396646.1	g25555
OG0013407	XP_006396640.2	g25552
OG0013408	XP_006403116.1	g11056
OG0013409	XP_006403103.2	g40488
OG0013410	XP_006398092.1	g40508, g11037
OG0013411	XP_024011117.1	g40513
OG0013412	XP_006398115.1	g11028
OG0013414	XP_006398195.1	g40551
OG0013415	XP_006398197.1	g40552
OG0013416	XP_006398199.1	g10994
OG0013418	XP_006398237.2	g40568
OG0013419	XP_006398247.2	g40572
OG0013420	XP_006398252.1	g10973
OG0013421	XP_006398257.1	g10971
OG0013422	XP_006398263.1	g43976
OG0013423	XP_006398287.1	g40598
OG0013424	XP_006398333.1	g40628
OG0013425	XP_006400557.1	g686
OG0013426	XP_024011059.1	g10872
OG0013427	XP_006398428.1	g10873
OG0013428	XP_006395973.1	g17924
OG0013429	XP_006418534.1	g6360
OG0013430	XP_006415014.1	g4767
OG0013431	XP_006415008.1	g45553
OG0013432	XP_006418616.1	g13524
OG0013433	XP_024004365.1	g25004
OG0013434	XP_024009649.1	g6422
OG0013435	XP_024005840.1	g24729
OG0013436	XP_006418742.1	g6453
OG0013437	XP_006414872.1	g24664
OG0013438	XP_006414859.1	g47015
OG0013439	XP_006414826.1	g47029
OG0013440	XP_006414807.1	g24571
OG0013441	XP_006414780.1	g24563
OG0013442	XP_006396966.1	g40346
OG0013443	XP_024009947.1	g36067
OG0013444	XP_006414697.1	g24525
OG0013446	XP_006414614.1	g24492
OG0013447	XP_006414606.1	g47087
OG0013448	XP_006414566.1	g17689
OG0013449	XP_006414564.1	g17687
OG0013450	XP_006414491.1	g24446
OG0013451	XP_006414487.1	g47109
OG0013452	XP_006405566.2	g16863
OG0013453	XP_024014630.1	g16853
OG0013454	XP_006405506.1	g16845
OG0013455	XP_006405452.1	g46665
OG0013457	XP_006405352.1	g16783
OG0013458	XP_006405294.1	g16768
OG0013459	XP_024014809.1	g16760
OG0013460	XP_006405275.1	g16757
OG0013461	XP_024016697.1	g51578
OG0013462	XP_006397977.1	g37761
OG0013463	XP_006397974.1	g37133
OG0013464	XP_006397966.1	g37749
OG0013465	XP_006397965.1	g50835
OG0013466	XP_006397952.1	g37735
OG0013467	XP_006397945.1	g50830
OG0013469	XP_006397893.1	g47693
OG0013470	XP_006397892.1	g50809
OG0013471	XP_006397886.1	g37703
OG0013472	XP_024010774.1	g50806
OG0013473	XP_006397850.1	g50787
OG0013474	XP_006397834.1	g38249
OG0013475	XP_006397826.1	g37660
OG0013476	XP_006397820.2	g37657
OG0013477	XP_006397818.1	g37655
OG0013478	XP_006397815.2	g37653
OG0013479	XP_006397794.1	g37644
OG0013480	XP_006397785.1	g37638
OG0013481	XP_006397782.1	g52290, g37636
OG0013482	XP_024010805.1	g52285
OG0013483	XP_024010748.1	g37631
OG0013484	XP_024010890.1	g52262
OG0013485	XP_006397711.1	g52222
OG0013486	XP_006397652.1	g38238
OG0013487	XP_024012832.1	g1929
OG0013488	XP_006397647.1	g52186
OG0013489	XP_006397641.1	g52181
OG0013490	XP_006397629.1	g38234, g37553
OG0013491	XP_024010732.1	g52164
OG0013492	XP_006397616.1	g37545
OG0013493	XP_006397608.1	g38229
OG0013494	XP_006397575.1	g52152
OG0013495	XP_006397559.1	g52134
OG0013496	XP_006397545.1	g38221
OG0013497	XP_006397524.1	g37506
OG0013498	XP_006397507.1	g38211
OG0013499	XP_006397495.1	g37495
OG0013500	XP_006397491.1, XP_006397490.1	g52113
OG0013501	XP_006411578.1	g37482
OG0013502	XP_006411571.1	g38200
OG0013503	XP_006411567.1	g38198
OG0013504	XP_006411540.1	g52078
OG0013505	XP_006402782.1	g18952
OG0013506	XP_006411475.1	g52030
OG0013507	XP_006411484.1	g52041
OG0013508	XP_006411437.1	g37401
OG0013509	XP_006411433.1	g37400
OG0013510	XP_006398624.1	g5824
OG0013511	XP_006398632.1	g45291
OG0013512	XP_006398649.1	g45300
OG0013513	XP_006398656.1	g5804
OG0013514	XP_006398663.1	g45302, g5801
OG0013515	XP_006398674.1	g45309
OG0013516	XP_006398681.1	g45311
OG0013517	XP_006398686.1	g5794
OG0013518	XP_006398691.1	g29858
OG0013519	XP_006398717.1	g29854
OG0013520	XP_006398739.1	g45342
OG0013521	XP_006398738.1	g5775
OG0013522	XP_024011505.1	g5731
OG0013524	XP_006398809.1	g5723
OG0013525	XP_006398819.1	g5719, g29833
OG0013526	XP_024011573.1	g45365
OG0013527	XP_006398830.1	g29826
OG0013528	XP_006398840.2	g5715
OG0013529	XP_006398858.1	g29806, g45378
OG0013530	XP_006398859.1	g5708
OG0013531	XP_006398870.1	g5702
OG0013532	XP_006398875.1	g45391
OG0013533	XP_006398878.1	g45393
OG0013534	XP_024011567.1	g5697
OG0013535	XP_006398881.1	g45394, g5696
OG0013536	XP_006398882.1	g29799
OG0013537	XP_006400629.2, XP_006400563.2	g688
OG0013539	XP_024012232.1	g28983, g655
OG0013540	XP_006400620.1	g722
OG0013541	XP_006400622.1	g723
OG0013542	XP_006400674.1	g28907
OG0013543	XP_006400700.1	g28895
OG0013544	XP_006400707.1	g769
OG0013545	XP_006400709.1	g41364
OG0013546	XP_006400720.1	g777
OG0013547	XP_006400790.1	g28859
OG0013548	XP_006400791.1	g28858
OG0013549	XP_006400795.2	g28855
OG0013550	XP_006400816.1	g28844, g9693
OG0013551	XP_006400818.1	g28843
OG0013552	XP_006400819.1	g28842
OG0013553	XP_006400828.2	g28830
OG0013554	XP_024012456.1	g28824
OG0013555	XP_006400885.1	g41314
OG0013556	XP_006400953.1	g39232
OG0013557	XP_024012054.1	g39234
OG0013558	XP_006400963.1	g1270, g39237
OG0013559	XP_006415708.1	g27645
OG0013560	XP_006404416.1	g19521
OG0013561	XP_006394302.1	g313
OG0013562	XP_006394292.1	g307
OG0013563	XP_006394263.1	g9811
OG0013564	XP_006394253.1	g281, g41951
OG0013565	XP_006394244.1	g9801
OG0013566	XP_006394217.1	g9792
OG0013567	XP_006394210.1	g257
OG0013568	XP_006394200.1	g9786
OG0013569	XP_006394187.1	g9780
OG0013570	XP_006394174.1	g9777
OG0013571	XP_006394171.1	g2754
OG0013572	XP_006394160.1	g9765
OG0013573	XP_006394156.1	g9764
OG0013574	XP_006394151.1	g9761, g231
OG0013575	XP_024007160.1	g227
OG0013576	XP_006394135.1	g218
OG0013577	XP_024016552.1	g13765
OG0013578	XP_006394119.1	g207
OG0013580	XP_006394083.1	g187
OG0013581	XP_006394068.1	g167
OG0013582	XP_006394032.2	g9713
OG0013583	XP_006393993.1	g133
OG0013585	XP_006393989.1	g130
OG0013586	XP_006393979.1	g9691
OG0013587	XP_006393971.2	g116
OG0013588	XP_006393959.1	g105
OG0013589	XP_006393956.1	g103
OG0013590	XP_006393950.1	g100
OG0013591	XP_024007436.1	g84
OG0013592	XP_006393927.1	g9670
OG0013593	XP_024007212.1	g75
OG0013594	XP_024007603.1	g9665
OG0013595	XP_006393913.1	g68
OG0013596	XP_006393911.1	g9664
OG0013597	XP_024007535.1	g60
OG0013598	XP_006393877.1	g9647
OG0013599	XP_006393876.1	g9646
OG0013600	XP_006393865.1	g9640
OG0013601	XP_006393857.1	g9637
OG0013605	XP_006393799.2	g19627
OG0013606	XP_024007481.1	g12
OG0013607	XP_024006967.1	g19622
OG0013609	XP_006396210.2	g25343
OG0013610	XP_006396213.1	g25345
OG0013612	XP_006396271.1	g25374
OG0013613	XP_006396250.1	g25366
OG0013614	XP_006396235.1	g25355
OG0013615	XP_006396233.1	g25353, g45276
OG0013616	XP_006396232.1	g25352
OG0013617	XP_006396298.1	g39473
OG0013618	XP_024010003.1	g39469
OG0013619	XP_024009808.1	g25401
OG0013620	XP_006396319.1	g25403
OG0013621	XP_006396322.1	g25405
OG0013622	XP_024009965.1	g39490
OG0013623	XP_006396364.1	g25424
OG0013624	XP_006396367.1	g25426
OG0013625	XP_006396387.1	g39526
OG0013626	XP_006396386.2	g39524
OG0013627	XP_024010077.1	g25437
OG0013628	XP_024010033.1	g25443
OG0013629	XP_006396398.1	g25444
OG0013630	XP_006396405.1	g25450
OG0013631	XP_006418311.1	g49386
OG0013633	XP_006396480.2	g39600
OG0013634	XP_006396507.1	g39619
OG0013635	XP_006396506.1	g39615
OG0013636	XP_006396504.1	g39613
OG0013637	XP_006396517.1	g39623
OG0013638	XP_006396520.1	g39626, g25492
OG0013639	XP_006396531.1	g39632
OG0013640	XP_006396546.1	g25508
OG0013641	XP_006396548.1	g25509
OG0013642	XP_006396560.1	g39644
OG0013644	XP_006396571.1	g25518
OG0013645	XP_006403129.1	g11064
OG0013646	XP_006403144.1	g39685
OG0013647	XP_006403147.1	g11080, g39687
OG0013648	XP_006403155.1	g39694
OG0013649	XP_006403194.2	g39711
OG0013650	XP_006403213.1	g11103
OG0013651	XP_006403238.2	g39726
OG0013652	XP_006403246.2	g39731
OG0013653	XP_006410453.2	g51332
OG0013654	XP_024003670.1	g39753
OG0013655	XP_006410465.1	g39751
OG0013656	XP_006410467.1	g51338
OG0013657	XP_006410364.1	g39791
OG0013658	XP_006410429.1	g39765
OG0013659	XP_006410383.1	g37928
OG0013660	XP_024003639.1	g39797
OG0013661	XP_006410349.1	g39811
OG0013662	XP_006410348.1	g51293
OG0013663	XP_024004210.1	g51283
OG0013664	XP_006410332.1	g51279
OG0013665	XP_006410326.1	g39823
OG0013666	XP_006410320.1	g51273
OG0013667	XP_006410304.1	g37912
OG0013669	XP_006410246.1	g39860
OG0013670	XP_006410230.1	g39872
OG0013671	XP_006410193.1	g39883
OG0013672	XP_006410186.1	g39888
OG0013673	XP_006410178.1	g37901
OG0013674	XP_006410174.1, XP_006410113.2	g39894
OG0013675	XP_006410166.1	g39901
OG0013676	XP_006410124.1	g37898
OG0013677	XP_006410136.1	g37896
OG0013678	XP_006401878.1	g1305
OG0013680	XP_006410024.1	g51177
OG0013681	XP_024003887.1	g39968
OG0013682	XP_006409946.1	g51121
OG0013683	XP_006409918.1	g51107
OG0013684	XP_006411640.1	g18357
OG0013685	XP_006409860.1	g40039
OG0013686	XP_024003820.1	g40056
OG0013688	XP_006409821.1	g40073
OG0013689	XP_006409810.1	g40077
OG0013690	XP_006409806.1	g53440
OG0013691	XP_006409751.1	g40092
OG0013692	XP_006408599.1	g40146
OG0013693	XP_006408584.1	g40142
OG0013694	XP_024016080.1	g40124
OG0013695	XP_024016078.1	g40117
OG0013696	XP_024006382.1	g40161
OG0013697	XP_006397374.1	g40162
OG0013698	XP_006397281.1	g40177
OG0013699	XP_024009778.1	g40186
OG0013700	XP_006419181.1	g40199
OG0013701	XP_006408729.1	g40201
OG0013702	XP_006398042.1	g38263
OG0013703	XP_024003709.1	g37176
OG0013704	XP_006398040.1	g38264
OG0013705	XP_024010906.1	g14624, g38271
OG0013706	XP_006393237.1	g36799
OG0013707	XP_024016039.1	g38284
OG0013709	XP_006408236.1	g7799
OG0013710	XP_006408858.1	g38295
OG0013711	XP_006408845.1	g38302
OG0013712	XP_006408836.1	g38305
OG0013713	XP_006408832.1	g53220
OG0013714	XP_006405246.2	g38318
OG0013715	XP_006413064.1	g23627
OG0013716	XP_006413120.1, XP_024004497.1	g17108
OG0013717	XP_006408495.1	g12734
OG0013719	XP_006408549.1	g7947
OG0013721	XP_006408552.1	g7950
OG0013722	XP_024014308.1	g7953
OG0013723	XP_024011851.1	g1748
OG0013725	XP_006409390.1	g5863
OG0013726	XP_006398579.1	g5859
OG0013727	XP_006401362.1	g39354
OG0013728	XP_006401495.2	g995
OG0013729	XP_006408459.1	g7911
OG0013730	XP_006408457.1	g12742
OG0013731	XP_024015397.1	g7892, g36219
OG0013732	XP_024015188.1	g7883
OG0013733	XP_006408418.1	g7875
OG0013734	XP_006395206.1	g10285
OG0013735	XP_006408391.1	g7861
OG0013737	XP_006408329.1	g12766, g12654
OG0013738	XP_006408320.1	g12650
OG0013739	XP_006408314.1	g7828
OG0013740	XP_024005521.1	g47624
OG0013741	XP_006408291.2	g12624
OG0013742	XP_006408275.1	g12788
OG0013743	XP_024015468.1	g12791
OG0013744	XP_006408260.1	g12793
OG0013745	XP_006408246.1	g7804
OG0013746	XP_024015395.1	g7803
OG0013747	XP_006408220.1	g12797
OG0013748	XP_006408192.1	g12609, g7767, g7776
OG0013749	XP_006408198.1	g7771
OG0013750	XP_006408180.1	g12598
OG0013751	XP_006408179.1	g12597
OG0013752	XP_006408172.1	g12595
OG0013753	XP_006408169.1	g7747
OG0013754	XP_006408146.1	g7741
OG0013755	XP_006408139.1	g7737
OG0013756	XP_006408129.1	g12578
OG0013757	XP_024015453.1	g7723
OG0013758	XP_006408101.1	g12564
OG0013759	XP_006408085.1	g12859
OG0013760	XP_006408097.1	g7712
OG0013761	XP_006408043.1	g12536
OG0013762	XP_006408035.1	g12531
OG0013763	XP_006408010.1	g12515
OG0013764	XP_006408008.1	g7681
OG0013765	XP_006407970.1	g12499
OG0013767	XP_006407941.1	g7645
OG0013768	XP_006407919.1	g7632
OG0013770	XP_006407904.1	g7627
OG0013771	XP_024015470.1	g12451
OG0013772	XP_006407841.1	g12968
OG0013774	XP_006407805.1	g7571
OG0013775	XP_006407803.2	g7569
OG0013776	XP_024014911.1	g7553
OG0013777	XP_006407768.1	g7550
OG0013778	XP_006407752.1	g7541, g12414
OG0013779	XP_006407733.1	g13007
OG0013780	XP_006411295.1	g37357
OG0013781	XP_006411269.1	g38140
OG0013782	XP_006411258.1	g51856
OG0013783	XP_006403413.1	g19060
OG0013784	XP_006411237.1	g51835
OG0013785	XP_024004208.1	g37329
OG0013786	XP_006411197.2	g51788
OG0013787	XP_024003852.1	g51786
OG0013788	XP_006411183.1	g51780
OG0013789	XP_006411152.1	g38123
OG0013790	XP_006411140.1	g51757, g37310
OG0013791	XP_006411139.1	g37309
OG0013792	XP_006411130.1	g51749
OG0013793	XP_024003864.1	g37829
OG0013794	XP_006411120.1	g37305
OG0013795	XP_006411110.2	g51740
OG0013796	XP_024003963.1	g51736
OG0013797	XP_006410772.1	g51561
OG0013798	XP_006410799.1	g51575
OG0013799	XP_006410829.1	g38042
OG0013800	XP_024004267.1	g51600
OG0013801	XP_006410849.1	g51602
OG0013802	XP_024003925.1	g51607
OG0013803	XP_006410865.1	g38051
OG0013804	XP_024003914.1	g51618
OG0013805	XP_006410879.1	g51621
OG0013806	XP_024003920.1	g37204
OG0013807	XP_006410946.2	g37223
OG0013808	XP_006410948.1	g51650
OG0013809	XP_006410958.1	g38080
OG0013810	XP_024003934.1	g37242
OG0013811	XP_006411006.1	g37241
OG0013812	XP_006411003.1	g38087
OG0013813	XP_024013086.1	g25300
OG0013814	XP_006410746.1	g37141
OG0013816	XP_006416932.1	g31584
OG0013817	XP_024008764.1	g31643
OG0013819	XP_006416806.1	g31655
OG0013820	XP_024008703.1	g49978
OG0013821	XP_006416786.2	g31660
OG0013822	XP_006416774.1	g31668
OG0013824	XP_006416733.1	g27365
OG0013825	XP_006416719.2	g49997, g31694
OG0013826	XP_006416718.2	g31695
OG0013828	XP_006416707.1	g31704
OG0013830	XP_006416659.1	g50018
OG0013831	XP_006416624.1	g50036
OG0013832	XP_006416641.1	g31750
OG0013833	XP_006416648.1	g50027
OG0013834	XP_006416652.1	g31743
OG0013835	XP_006416609.1	g50040
OG0013836	XP_006416589.1	g27413
OG0013837	XP_024008057.1	g50066, g31818
OG0013838	XP_006416532.1	g50068
OG0013839	XP_006416531.1	g50069, g27429
OG0013840	XP_006416525.1	g31830
OG0013841	XP_006416521.1	g50072
OG0013842	XP_006416510.1	g27432
OG0013843	XP_006416490.1	g31865
OG0013844	XP_006416485.1	g50093
OG0013845	XP_006416460.1	g50099
OG0013846	XP_006416455.1	g27443
OG0013847	XP_024009197.1	g31896
OG0013848	XP_006416390.1	g50142
OG0013849	XP_006416362.1	g50153
OG0013850	XP_006416342.1	g27480
OG0013851	XP_006416312.1	g31986
OG0013852	XP_006416303.1	g50190
OG0013853	XP_006416301.1	g50191
OG0013854	XP_006416290.1	g50200
OG0013855	XP_024008891.1	g50203, g31998
OG0013856	XP_006416278.1	g50207
OG0013857	XP_006416269.1	g27494
OG0013858	XP_006416235.1	g27511
OG0013860	XP_006416163.1	g50252
OG0013861	XP_006416160.1	g27533
OG0013863	XP_006416092.1	g50294
OG0013864	XP_006416029.1	g32080
OG0013865	XP_006416027.1	g50314
OG0013866	XP_006415994.1	g50334
OG0013867	XP_006415967.1	g32140
OG0013868	XP_006415963.1	g27583
OG0013869	XP_024007725.1	g50345
OG0013870	XP_006415942.1	g32150
OG0013871	XP_024008914.1	g32158
OG0013872	XP_006415902.1	g32181
OG0013873	XP_006415900.1	g32183
OG0013874	XP_006415887.1	g50374
OG0013875	XP_006415814.1	g27617, g32246
OG0013876	XP_006391253.1	g41653
OG0013877	XP_024008586.1	g32259
OG0013878	XP_006415778.1	g50405
OG0013879	XP_006393693.1	g36169
OG0013880	XP_024005351.1	g47508
OG0013881	XP_006413417.1	g23831
OG0013882	XP_006413391.1	g17198, g47517
OG0013883	XP_006413390.1	g47518, g17197
OG0013884	XP_024005811.1	g17189
OG0013885	XP_006413340.1	g23796
OG0013886	XP_006413335.1	g23789
OG0013887	XP_006413334.1	g17179
OG0013888	XP_024005910.1	g23252
OG0013889	XP_006405141.1	g51037
OG0013890	XP_006405105.1	g38342
OG0013891	XP_024014211.1	g38341
OG0013892	XP_024014141.1	g38347
OG0013893	XP_006412390.1	g47836
OG0013894	XP_006405067.1	g51033
OG0013895	XP_006405068.1	g38349
OG0013897	XP_006405048.1	g51029
OG0013898	XP_006405110.1	g36878
OG0013899	XP_006405115.2	g38338
OG0013900	XP_006404853.1	g38424
OG0013901	XP_006404768.1	g36916
OG0013902	XP_006390234.1	g46250
OG0013903	XP_006390236.1	g44412
OG0013904	XP_006404727.1	g38479
OG0013905	XP_006404702.1	g38488
OG0013906	XP_006404684.1	g38504
OG0013907	XP_024013885.1	g36942
OG0013908	XP_006404651.1	g50887, g38511
OG0013909	XP_006404646.1	g38514
OG0013911	XP_006404599.1	g50867
OG0013913	XP_006404547.1	g50850
OG0013914	XP_006404534.2	g38556
OG0013915	XP_006416936.1	g31579
OG0013916	XP_006416984.1	g31545
OG0013917	XP_006416985.1	g31544, g49917
OG0013918	XP_006416999.1	g31534
OG0013919	XP_006417023.1	g27265
OG0013920	XP_024009035.1	g31507
OG0013921	XP_006417086.1	g31480
OG0013922	XP_006417091.1	g27248
OG0013923	XP_006417099.1	g49884, g27245
OG0013924	XP_006417105.1	g31474
OG0013926	XP_006417136.1	g31448
OG0013927	XP_006417167.1	g49860
OG0013928	XP_006417200.1	g27194
OG0013929	XP_006417202.1	g31401
OG0013930	XP_006417279.1	g49798, g27181
OG0013932	XP_006417295.1	g49788
OG0013933	XP_006417317.1	g31333
OG0013934	XP_006417325.1	g31330
OG0013935	XP_024009124.1	g31299
OG0013936	XP_006417398.1	g49761
OG0013937	XP_006417417.1	g31277
OG0013938	XP_006418541.1	g13565
OG0013939	XP_006418542.1	g11647
OG0013940	XP_024007204.1	g4728
OG0013941	XP_006417525.1	g31223
OG0013942	XP_006417519.2	g49709
OG0013943	XP_006417555.1	g31202
OG0013944	XP_006417560.1	g27087
OG0013945	XP_024008900.1	g31183
OG0013946	XP_006417573.1	g27076
OG0013947	XP_006417577.1	g27075
OG0013948	XP_006417582.1	g27072, g49635
OG0013949	XP_006417588.1	g31176
OG0013950	XP_024009107.1	g49664
OG0013951	XP_006417679.1	g49673
OG0013952	XP_006417683.1	g49678
OG0013953	XP_006417692.1	g31119
OG0013954	XP_006402845.1	g26331, g26323, g26328, g46959
OG0013955	XP_006417759.1	g31083
OG0013956	XP_006417802.2	g31066
OG0013957	XP_006417808.2	g27008
OG0013958	XP_006417821.1	g31052
OG0013959	XP_006417842.1	g26995
OG0013960	XP_006417854.1	g31041
OG0013961	XP_024008468.1	g31040
OG0013962	XP_024009009.1	g31019
OG0013963	XP_006417919.1	g30999
OG0013964	XP_006417939.2	g49541
OG0013965	XP_006409153.2	g30980, g30970
OG0013966	XP_006417986.1	g30953
OG0013968	XP_006418005.1	g49505
OG0013969	XP_006418040.1	g26956
OG0013970	XP_006418065.1	g49484
OG0013971	XP_024008314.1	g30894
OG0013972	XP_006418084.1	g30898
OG0013973	XP_006418098.1	g30855
OG0013974	XP_006418120.1	g49455
OG0013975	XP_006418140.1	g26931
OG0013978	XP_006418232.1	g30826
OG0013979	XP_006418260.1	g49406
OG0013980	XP_006418271.1	g30808
OG0013981	XP_006418275.1	g26902
OG0013982	XP_006418316.2	g49383, g26895
OG0013983	XP_006418363.1	g26881
OG0013984	XP_006418369.1	g26879
OG0013985	XP_006418396.1	g30763
OG0013986	XP_006418398.1	g30760
OG0013987	XP_006418401.1	g30759
OG0013988	XP_024007845.1	g49343
OG0013989	XP_006418409.1	g49333
OG0013990	XP_006418434.2	g30738, g49316
OG0013991	XP_006418429.1	g26872
OG0013992	XP_024008340.1	g30735
