Orthogroup	Conringia_planisiliqua	Cardamine_glauca
OG0015146	CP9_g27757_DN3_SP6_c.t1	Cg007G262720
OG0015147	CP5_g1798_DN3_SP0_c.t1	Cg001G036050
OG0015148	CP5_g1789_DN3_SP8_c.t1	Cg001G036300
OG0015149	CP5_g1719_DN2_SP8_c.t1	Cg001G037000
OG0015150	CP5_g1714_DN3_SP1_c.t1	Cg001G037020
OG0015151	CP5_g1685_DN3_SP3_c.t1	Cg001G037210
OG0015152	CP5_g1633_DN3_SP8_c.t1	Cg001G038200
OG0015153	CP5_g1626_DN2_SP0_c.t1	Cg001G038330
OG0015154	CP5_g1611_DN3_SP3_c.t1	Cg001G038430
OG0015155	CP5_g1555_DN3_SP0_c.t1	Cg001G039220
OG0015156	CP10_g43871_DN2_SP8_c.t1	Cg001G039710
OG0015157	CP5_g1496_DN3_SP0_c.t1	Cg001G040040
OG0015158	CP5_g1494_DN3_SP8_c.t1	Cg001G040050
OG0015159	CP13_g19949_DN3_SP7_c.t1	Cg008G323720
OG0015160	CP7_g44802_DN3_SP0_c.t1	Cg006G215330
OG0015161	CP4_g25232_DN3_SP8_c.t1	Cg005G171510
OG0015162	CP4_g25230_DN3_SP8_c.t1	Cg005G171490
OG0015163	CP4_g25228_DN3_SP0_c.t1	Cg005G171470
OG0015164	CP3_g14846_DN3_SP7_c.t1	Cg002G061360
OG0015165	CP3_g14843_DN3_SP8_c.t1	Cg002G061330
OG0015166	CP7_g44719_DN3_SP0_c.t1	Cg006G214310
OG0015168	CP4_g25194_DN3_SP8_c.t1	Cg005G171090
OG0015169	CP4_g25196_DN2_SP0_c.t1	Cg005G171110
OG0015170	CP4_g25203_DN3_SP0_c.t1	Cg005G171190
OG0015171	CP4_g25208_DN3_SP7_c.t1	Cg005G171230
OG0015172	CP7_g44453_DN3_SP8_c.t1	Cg006G210450
OG0015173	CP20_g4034_DN3_SP6_c.t1	Cg003G085430
OG0015174	CP29_g22096_DN3_SP0_c.t1	Cg003G086390
OG0015175	CP29_g22107_DN3_SP5_c.t1	Cg003G086480
OG0015176	CP29_g22161_DN3_SP3_c.t1	Cg003G086720
OG0015177	CP34_g51572_DN2_SP0_c.t1	Cg003G087080
OG0015178	CP34_g51585_DN3_SP2_c.t1	Cg003G087070
OG0015179	CP21_g10978_DN3_SP7_c.t1	Cg006G207830
OG0015180	CP14_g23492_DN3_SP3_c.t1	Cg003G087800
OG0015181	CP4_g25312_DN3_SP0_c.t1	Cg005G172290
OG0015182	CP4_g25328_DN2_SP0_c.t1	Cg005G172400
OG0015183	CP4_g25330_DN3_SP0_c.t1	Cg005G172430
OG0015184	CP4_g25353_DN3_SP2_c.t1	Cg005G172720
OG0015185	CP4_g25357_DN3_SP8_c.t1	Cg005G172770
OG0015186	CP4_g25372_DN3_SP6_c.t1	Cg005G172900
OG0015187	CP4_g25373_DN3_SP3_c.t1	Cg005G172910
OG0015188	CP4_g25386_DN3_SP1_c.t1	Cg005G173030
OG0015189	CP4_g25400_DN3_SP2_c.t1	Cg005G173150
OG0015190	CP13_g20350_DN2_SP1_c.t1	Cg008G318670
OG0015191	CP13_g20357_DN2_SP3_c.t1	Cg008G318590
OG0015192	CP13_g20358_DN3_SP5_c.t1	Cg008G318580
OG0015193	CP13_g20456_DN3_SP0_c.t1	Cg008G318230
OG0015194	CP13_g20446_DN3_SP0_c.t1	Cg008G318250
OG0015195	CP13_g20468_DN3_SP2_c.t1	Cg008G317990
OG0015196	CP13_g20613_DN3_SP7_c.t1	Cg008G314600
OG0015197	CP13_g20630_DN3_SP0_c.t1	Cg008G315030
OG0015198	CP22_g17226_DN3_SP0_c.t1	Cg008G315980
OG0015199	CP22_g17340_DN3_SP8_c.t1	Cg008G316730
OG0015200	CP8_g54342_DN3_SP7_c.t1	Cg008G300330
OG0015201	CP13_g20236_DN3_SP0_c.t1	Cg008G319710
OG0015202	CP8_g54405_DN3_SP0_c.t1	Cg008G317430
OG0015203	CP22_g17681_DN3_SP8_c.t1	Cg008G317400
OG0015204	CP20_g4157_DN3_SP8_c.t1	Cg003G084280
OG0015205	CP20_g4180_DN3_SP8_c.t1	Cg003G084170
OG0015206	CP20_g4194_DN2_SP0_c.t1	Cg003G084040
OG0015207	CP20_g4195_DN3_SP8_c.t1	Cg003G084030
OG0015208	CP20_g4196_DN3_SP0_c.t1	Cg003G084020
OG0015209	CP20_g4210_DN3_SP4_c.t1	Cg003G083900
OG0015210	CP20_g4221_DN2_SP4_c.t1	Cg003G083780
OG0015211	CP20_g4241_DN3_SP0_c.t1	Cg003G083480
OG0015212	CP20_g4248_DN3_SP6_c.t1	Cg003G083340
OG0015213	CP20_g4254_DN1_SP0_c.t1	Cg003G083210
OG0015214	CP20_g4284_DN3_SP2_c.t1	Cg003G083130
OG0015215	CP20_g4286_DN3_SP1_c.t1	Cg003G083110
OG0015216	CP20_g4288_DN3_SP2_c.t1	Cg003G083090, Cg004G140520
OG0015218	CP20_g4319_DN2_SP5_c.t1	Cg003G082650
OG0015219	CP20_g4324_DN3_SP0_c.t1	Cg003G082580
OG0015220	CP20_g4327_DN3_SP3_c.t1	Cg003G082550
OG0015221	CP20_g4369_DN3_SP8_c.t1	Cg003G082160
OG0015222	CP20_g4367_DN3_SP7_c.t1	Cg003G082150
OG0015223	CP20_g4393_DN3_SP5_c.t1	Cg003G081840
OG0015224	CP20_g4404_DN3_SP0_c.t1	Cg003G081730
OG0015225	CP20_g4414_DN2_SP5_c.t1	Cg003G081630
OG0015226	CP2_g48813_DN3_SP0_c.t1	Cg008G313320
OG0015227	CP19_g18427_DN1_SP0_c.t1	Cg001G018420
OG0015228	CP16_g55504_DN2_SP0_c.t1	Cg003G080930
OG0015229	CP11_g31815_DN3_SP8_c.t1	Cg003G080910
OG0015230	CP11_g31826_DN3_SP6_c.t1	Cg003G080710
OG0015231	CP11_g31829_DN3_SP8_c.t1	Cg003G080660
OG0015232	CP11_g31835_DN3_SP7_c.t1	Cg003G080610
OG0015233	CP11_g31858_DN3_SP4_c.t1	Cg003G080500, Cg003G093450
OG0015234	CP11_g31873_DN3_SP1_c.t1	Cg003G093650, Cg003G080330
OG0015235	CP11_g31894_DN3_SP0_c.t1	Cg003G093860, Cg003G080140
OG0015236	CP11_g31914_DN3_SP0_c.t1	Cg003G094070, Cg003G079940
OG0015237	CP13_g20157_DN3_SP0_c.t1	Cg008G320790
OG0015238	CP13_g20126_DN3_SP8_c.t1	Cg008G321140
OG0015239	CP13_g20125_DN3_SP3_c.t1	Cg008G321160
OG0015240	CP13_g20107_DN3_SP4_c.t1	Cg008G321250, Cg008G321340
OG0015241	CP13_g19998_DN3_SP8_c.t1	Cg008G322350
OG0015242	CP13_g19956_DN3_SP0_c.t1	Cg008G322730
OG0015243	CP13_g19940_DN3_SP3_c.t1	Cg008G322930
OG0015244	CP13_g19934_DN2_SP7_c.t1	Cg008G322980
OG0015245	CP13_g19929_DN3_SP0_c.t1	Cg008G323040
OG0015246	CP9_g28993_DN3_SP8_c.t1	Cg007G273990
OG0015247	CP13_g19923_DN3_SP2_c.t1	Cg008G323150
OG0015248	CP13_g19922_DN3_SP1_c.t1	Cg008G323160
OG0015249	CP7_g46392_DN3_SP0_c.t1, CP7_g46393_DN3_SP7_c.t1	Cg006G194840
OG0015251	CP13_g19880_DN3_SP0_c.t1	Cg008G323680
OG0015252	CP13_g19872_DN3_SP0_c.t1	Cg008G323790
OG0015253	CP13_g19710_DN3_SP8_c.t1	Cg006G243020
OG0015255	CP13_g19789_DN3_SP8_c.t1	Cg008G324570
OG0015258	CP13_g19752_DN3_SP4_c.t1	Cg008G324970
OG0015259	CP13_g19754_DN3_SP4_c.t1	Cg008G324950
OG0015260	CP5_g2134_DN3_SP1_c.t1	Cg001G033580
OG0015261	CP12_g31067_DN3_SP8_c.t1	Cg004G143980
OG0015262	CP5_g2116_DN3_SP1_c.t1	Cg001G033820
OG0015263	CP12_g31146_DN3_SP8_c.t1	Cg004G144770
OG0015264	CP5_g2090_DN3_SP3_c.t1	Cg001G033910
OG0015266	CP12_g30933_DN3_SP7_c.t1	Cg004G143220
OG0015267	CP19_g18235_DN3_SP1_c.t1	Cg001G016730
OG0015268	CP6_g8516_DN3_SP1_c.t1	Cg001G030940
OG0015269	CP12_g30871_DN3_SP0_c.t1	Cg004G142760
OG0015270	CP12_g30870_DN3_SP0_c.t1	Cg004G142750
OG0015271	CP6_g8170_DN3_SP2_c.t1	Cg001G029790
OG0015272	CP6_g7712_DN3_SP8_c.t1	Cg001G029280
OG0015273	CP6_g7680_DN3_SP0_c.t1	Cg001G028980
OG0015274	CP6_g7594_DN3_SP2_c.t1	Cg001G028490
OG0015275	CP6_g7588_DN2_SP0_c.t1	Cg001G028420
OG0015276	CP6_g7523_DN3_SP0_c.t1	Cg001G027920
OG0015277	CP6_g7499_DN3_SP7_c.t1	Cg001G027550
OG0015278	CP6_g7498_DN2_SP0_c.t1	Cg001G027540
OG0015279	CP12_g30672_DN3_SP8_c.t1	Cg004G140510
OG0015280	CP6_g7434_DN3_SP0_c.t1	Cg001G026940
OG0015281	CP6_g7359_DN3_SP7_c.t1	Cg001G026070
OG0015282	CP6_g7345_DN3_SP3_c.t1	Cg004G138580
OG0015283	CP5_g1470_DN3_SP6_c.t1	Cg001G040370
OG0015284	CP5_g1444_DN3_SP8_c.t1	Cg001G040550
OG0015285	CP5_g1392_DN3_SP0_c.t1	Cg001G040860
OG0015286	CP5_g1391_DN3_SP5_c.t1	Cg001G040870
OG0015288	CP5_g1331_DN3_SP0_c.t1	Cg001G041560
OG0015289	CP19_g17891_DN3_SP0_c.t1	Cg001G042230
OG0015290	CP5_g1785_DN3_SP2_c.t1	Cg004G145020
OG0015291	CP4_g23923_DN3_SP6_c.t1	Cg005G157560
OG0015292	CP4_g23926_DN3_SP0_c.t1	Cg005G157630
OG0015294	CP4_g23931_DN3_SP0_c.t1	Cg005G157700, Cg005G157690
OG0015295	CP4_g23944_DN3_SP5_c.t1	Cg005G157840
OG0015296	CP4_g23946_DN3_SP0_c.t1	Cg005G157860
OG0015297	CP4_g23947_DN3_SP5_c.t1	Cg005G157870
OG0015298	CP4_g23961_DN3_SP8_c.t1	Cg005G158020
OG0015299	CP4_g23962_DN3_SP8_c.t1	Cg005G158030
OG0015300	CP4_g23966_DN3_SP3_c.t1	Cg005G158070
OG0015301	CP4_g23969_DN3_SP8_c.t1	Cg005G158100
OG0015302	CP4_g23972_DN3_SP8_c.t1	Cg005G158130
OG0015303	CP12_g29898_DN2_SP8_c.t1, CP3_g15690_DN2_SP0_c.t1	Cg004G131980
OG0015304	CP4_g24014_DN3_SP8_c.t1	Cg005G158590
OG0015305	CP4_g24028_DN3_SP5_c.t1	Cg005G158780
OG0015306	CP4_g24030_DN3_SP0_c.t1	Cg005G158800
OG0015307	CP4_g24049_DN3_SP8_c.t1	Cg005G159000
OG0015308	CP4_g24054_DN3_SP0_c.t1	Cg005G159070
OG0015309	CP4_g24066_DN3_SP0_c.t1	Cg005G159180
OG0015310	CP4_g24078_DN3_SP6_c.t1	Cg005G159270
OG0015311	CP4_g24086_DN2_SP0_c.t1	Cg005G159370
OG0015312	CP4_g24117_DN3_SP0_c.t1	Cg005G159680
OG0015313	CP4_g24134_DN3_SP8_c.t1	Cg005G159840
OG0015314	CP4_g24162_DN3_SP0_c.t1	Cg005G160150
OG0015315	CP4_g24163_DN2_SP0_c.t1	Cg005G160160
OG0015316	CP4_g24165_DN3_SP0_c.t1	Cg005G160180
OG0015317	CP4_g24193_DN3_SP1_c.t1	Cg005G160430
OG0015318	CP4_g24207_DN3_SP8_c.t1	Cg005G160560
OG0015319	CP4_g24209_DN3_SP0_c.t1	Cg005G160580
OG0015320	CP4_g24212_DN3_SP0_c.t1	Cg005G160610
OG0015321	CP4_g24215_DN3_SP4_c.t1	Cg005G160640
OG0015322	CP4_g24226_DN3_SP0_c.t1	Cg005G160760
OG0015323	CP4_g24228_DN3_SP8_c.t1	Cg005G160780
OG0015324	CP4_g24235_DN3_SP8_c.t1	Cg005G160880
OG0015325	CP4_g24239_DN3_SP0_c.t1	Cg005G160940
OG0015326	CP4_g24259_DN3_SP0_c.t1	Cg005G161110
OG0015327	CP4_g24294_DN3_SP7_c.t1	Cg005G161480
OG0015328	CP4_g24317_DN3_SP1_c.t1	Cg005G161690
OG0015329	CP4_g24328_DN3_SP0_c.t1	Cg005G161800
OG0015330	CP4_g24361_DN3_SP0_c.t1	Cg005G162150
OG0015331	CP4_g24374_DN3_SP8_c.t1	Cg005G162280
OG0015332	CP4_g24383_DN3_SP0_c.t1	Cg005G162400
OG0015333	CP4_g24386_DN3_SP2_c.t1	Cg005G162440
OG0015334	CP4_g24404_DN3_SP2_c.t1	Cg005G162640
OG0015335	CP4_g24420_DN3_SP7_c.t1	Cg005G162810
OG0015336	CP4_g24431_DN3_SP8_c.t1	Cg005G162930
OG0015337	CP4_g24436_DN2_SP0_c.t1	Cg005G162980
OG0015338	CP4_g24444_DN3_SP5_c.t1	Cg005G163040
OG0015339	CP4_g24453_DN3_SP0_c.t1	Cg005G163190
OG0015340	CP4_g24454_DN3_SP8_c.t1	Cg005G163200
OG0015341	CP4_g24460_DN3_SP8_c.t1	Cg005G163290
OG0015342	CP4_g24466_DN3_SP8_c.t1	Cg005G163380
OG0015343	CP4_g24482_DN3_SP4_c.t1	Cg005G163570
OG0015344	CP4_g24523_DN2_SP2_c.t1	Cg005G163990
OG0015346	CP4_g24568_DN3_SP1_c.t1	Cg005G164420
OG0015347	CP11_g33722_DN3_SP5_c.t1	Cg008G282370
OG0015348	CP11_g33721_DN3_SP8_c.t1	Cg008G282380
OG0015349	CP11_g33694_DN3_SP7_c.t1	Cg008G282640
OG0015350	CP11_g33690_DN3_SP0_c.t1	Cg008G282680
OG0015352	CP11_g33675_DN3_SP0_c.t1	Cg008G282830
OG0015353	CP11_g33670_DN3_SP7_c.t1	Cg008G282870
OG0015354	CP11_g33655_DN3_SP8_c.t1	Cg008G283000
OG0015355	CP11_g33649_DN3_SP7_c.t1	Cg008G283050
OG0015356	CP11_g33615_DN3_SP6_c.t1	Cg008G283430
OG0015357	CP11_g33608_DN3_SP0_c.t1	Cg008G283490
OG0015358	CP11_g33583_DN3_SP8_c.t1	Cg008G283790
OG0015359	CP11_g33580_DN3_SP0_c.t1	Cg008G283810
OG0015360	CP11_g33578_DN2_SP0_c.t1	Cg008G283830
OG0015361	CP11_g33565_DN3_SP8_c.t1	Cg008G284000
OG0015362	CP11_g33555_DN3_SP7_c.t1	Cg003G099740
OG0015364	CP11_g33546_DN3_SP8_c.t1	Cg008G284200
OG0015365	CP11_g33522_DN3_SP5_c.t1	Cg008G284410
OG0015366	CP11_g32946_DN3_SP8_c.t1	Cg008G290250
OG0015367	CP11_g33518_DN1_SP0_c.t1	Cg008G284450
OG0015368	CP11_g33510_DN3_SP0_c.t1	Cg008G284580
OG0015369	CP11_g33504_DN3_SP8_c.t1	Cg008G284630
OG0015370	CP11_g33498_DN3_SP5_c.t1	Cg008G284710
OG0015371	CP11_g33485_DN1_SP3_c.t1	Cg008G284850
OG0015372	CP11_g33464_DN3_SP8_c.t1	Cg008G285070
OG0015373	CP11_g33463_DN3_SP0_c.t1	Cg008G285080
OG0015374	CP8_g54396_DN3_SP3_c.t1	Cg008G299820
OG0015375	CP8_g54299_DN3_SP0_c.t1	Cg008G300720
OG0015376	CP8_g54312_DN3_SP7_c.t1	Cg008G300610
OG0015377	CP8_g54242_DN3_SP3_c.t1	Cg008G301280
OG0015378	CP8_g54235_DN3_SP8_c.t1	Cg008G301340
OG0015379	CP5_g1234_DN3_SP2_c.t1	Cg001G012970
OG0015380	CP8_g54226_DN3_SP8_c.t1	Cg008G301430
OG0015381	CP8_g54222_DN3_SP5_c.t1	Cg008G301480
OG0015382	CP8_g54206_DN3_SP7_c.t1	Cg008G301630
OG0015383	CP8_g54188_DN3_SP8_c.t1	Cg008G301810
OG0015384	CP8_g54182_DN3_SP1_c.t1	Cg008G301890
OG0015385	CP8_g54168_DN3_SP8_c.t1	Cg008G302050
OG0015386	CP8_g54158_DN3_SP0_c.t1	Cg008G302200
OG0015387	CP8_g54151_DN3_SP8_c.t1	Cg008G302260
OG0015388	CP8_g54134_DN3_SP8_c.t1	Cg008G302470
OG0015389	CP8_g54096_DN3_SP8_c.t1	Cg003G108430
OG0015390	CP8_g54081_DN3_SP8_c.t1	Cg003G108280
OG0015391	CP8_g54078_DN3_SP0_c.t1	Cg003G108250
OG0015393	CP9_g28274_DN3_SP8_c.t1	Cg007G267200
OG0015394	CP8_g54028_DN3_SP8_c.t1	Cg003G107750
OG0015395	CP8_g54007_DN3_SP8_c.t1	Cg003G107500
OG0015396	CP8_g54000_DN3_SP6_c.t1	Cg003G107440
OG0015397	CP8_g53951_DN3_SP8_c.t1	Cg003G107050
OG0015398	CP8_g53915_DN3_SP8_c.t1	Cg003G106680
OG0015399	CP8_g53956_DN3_SP0_c.t1	Cg003G107100
OG0015400	CP8_g53933_DN3_SP6_c.t1	Cg003G106850
OG0015401	CP2_g47998_DN3_SP7_c.t1	Cg003G110940
OG0015402	CP2_g47981_DN3_SP1_c.t1	Cg003G111090
OG0015403	CP2_g47977_DN2_SP0_c.t1	Cg003G111130
OG0015404	CP2_g47972_DN3_SP4_c.t1	Cg003G111180
OG0015405	CP2_g47971_DN3_SP7_c.t1	Cg003G111190
OG0015406	CP2_g47969_DN3_SP6_c.t1	Cg003G111210
OG0015407	CP2_g47968_DN3_SP8_c.t1	Cg003G111220
OG0015408	CP2_g47967_DN3_SP8_c.t1	Cg003G111230
OG0015409	CP2_g47944_DN3_SP3_c.t1	Cg003G111440
OG0015410	CP2_g47915_DN3_SP5_c.t1	Cg003G111750
OG0015411	CP2_g47911_DN3_SP2_c.t1	Cg003G111780
OG0015412	CP4_g24883_DN3_SP6_c.t1	Cg005G167930
OG0015413	CP2_g47881_DN3_SP4_c.t1	Cg003G112070
OG0015415	CP2_g47869_DN2_SP0_c.t1	Cg003G112230
OG0015416	CP2_g47865_DN3_SP0_c.t1	Cg003G112250
OG0015417	CP2_g47858_DN3_SP4_c.t1	Cg003G112340
OG0015418	CP2_g47855_DN3_SP8_c.t1	Cg003G112370
OG0015419	CP2_g47850_DN3_SP3_c.t1	Cg003G112420
OG0015420	CP2_g47840_DN3_SP8_c.t1	Cg003G112510
OG0015421	CP2_g47834_DN3_SP0_c.t1	Cg003G112580
OG0015422	CP2_g47813_DN3_SP0_c.t1	Cg003G112810
OG0015423	CP2_g47808_DN3_SP0_c.t1	Cg003G112860
OG0015424	CP2_g47781_DN3_SP5_c.t1	Cg003G113000
OG0015425	CP2_g47768_DN3_SP6_c.t1	Cg003G113280
OG0015426	CP2_g47755_DN3_SP2_c.t1	Cg003G113400
OG0015427	CP2_g47741_DN3_SP0_c.t1	Cg003G113540
OG0015428	CP2_g47733_DN3_SP0_c.t1	Cg003G113610
OG0015429	CP2_g47724_DN3_SP2_c.t1	Cg003G113720
OG0015430	CP2_g47702_DN3_SP8_c.t1	Cg003G113970
OG0015431	CP2_g47700_DN3_SP0_c.t1, CP2_g47706_DN3_SP0_c.t1	Cg003G113990
OG0015432	CP2_g47694_DN3_SP0_c.t1	Cg003G114050
OG0015433	CP2_g47686_DN3_SP8_c.t1	Cg003G114140
OG0015434	CP2_g47681_DN3_SP5_c.t1	Cg003G114190
OG0015435	CP2_g47676_DN3_SP2_c.t1	Cg003G114250
OG0015436	CP2_g47663_DN3_SP8_c.t1	Cg003G114390
OG0015437	CP2_g47662_DN3_SP6_c.t1	Cg003G114400
OG0015438	CP2_g47658_DN3_SP4_c.t1	Cg003G114440
OG0015439	CP2_g47633_DN3_SP2_c.t1	Cg003G114700
OG0015440	CP16_g55367_DN3_SP1_c.t1	Cg013G330200
OG0015441	CP2_g47616_DN3_SP3_c.t1	Cg003G114900
OG0015442	CP2_g47613_DN3_SP0_c.t1	Cg003G114930
OG0015443	CP2_g47591_DN1_SP5_c.t1	Cg003G115140
OG0015444	CP6_g7292_DN3_SP8_c.t1	Cg003G115280
OG0015446	CP2_g47563_DN3_SP7_c.t1	Cg006G208190
OG0015447	CP2_g47559_DN3_SP5_c.t1	Cg003G115520
OG0015448	CP2_g47546_DN3_SP8_c.t1	Cg003G115580
OG0015449	CP2_g47540_DN3_SP0_c.t1	Cg003G115630
OG0015450	CP2_g47536_DN3_SP1_c.t1	Cg003G115680
OG0015451	CP2_g47524_DN3_SP0_c.t1	Cg003G115830
OG0015452	CP2_g47514_DN3_SP3_c.t1	Cg003G096980, Cg003G115900
OG0015453	CP8_g54679_DN3_SP0_c.t1	Cg003G075970
OG0015454	CP8_g54611_DN3_SP7_c.t1	Cg003G076660, Cg014G332910
OG0015455	CP8_g54635_DN3_SP8_c.t1	Cg003G076430, Cg014G333150
OG0015456	CP8_g54649_DN3_SP0_c.t1	Cg014G333340, Cg003G076240
OG0015457	CP8_g54597_DN3_SP0_c.t1	Cg014G332750, Cg003G076850
OG0015458	CP8_g54596_DN3_SP2_c.t1	Cg014G332740, Cg003G076860
OG0015460	CP8_g54574_DN3_SP0_c.t1	Cg003G077080, Cg014G332550
OG0015461	CP8_g54561_DN2_SP0_c.t1	Cg014G332440, Cg003G077170
OG0015462	CP11_g32151_DN3_SP2_c.t1	Cg003G077760, Cg014G331880
OG0015463	CP11_g32141_DN3_SP8_c.t1	Cg014G332040, Cg003G077570
OG0015464	CP11_g32122_DN3_SP0_c.t1	Cg003G077470, Cg014G332150
OG0015465	CP11_g32111_DN3_SP2_c.t1	Cg003G077380, Cg014G332240
OG0015466	CP11_g32056_DN3_SP3_c.t1	Cg014G330990, Cg003G078560
OG0015467	CP11_g32045_DN3_SP8_c.t1	Cg003G078670, Cg014G330880
OG0015468	CP11_g32043_DN3_SP0_c.t1	Cg014G330860, Cg003G078690
OG0015469	CP11_g32042_DN3_SP0_c.t1	Cg014G330850, Cg003G078700
OG0015470	CP2_g47791_DN3_SP0_c.t1	Cg003G113180
OG0015471	CP11_g32005_DN3_SP8_c.t1	Cg003G079000, Cg003G094950
OG0015472	CP13_g20181_DN3_SP8_c.t1	Cg008G320450
OG0015473	CP13_g20190_DN3_SP3_c.t1	Cg008G320350
OG0015474	CP13_g20192_DN3_SP5_c.t1	Cg008G320330
OG0015475	CP13_g20193_DN3_SP0_c.t1	Cg008G320320
OG0015476	CP13_g20208_DN3_SP8_c.t1	Cg008G320020
OG0015477	CP13_g20218_DN3_SP0_c.t1	Cg008G319890
OG0015478	CP13_g20224_DN3_SP2_c.t1	Cg008G319830
OG0015479	CP13_g20235_DN3_SP3_c.t1	Cg008G319730
OG0015480	CP13_g20239_DN3_SP8_c.t1	Cg008G319690
OG0015481	CP13_g20241_DN3_SP7_c.t1	Cg008G319660
OG0015482	CP13_g20289_DN2_SP0_c.t1	Cg008G319050
OG0015483	CP4_g25502_DN3_SP2_c.t1	Cg005G174430
OG0015484	CP4_g25461_DN3_SP1_c.t1	Cg005G173730
OG0015485	CP4_g25534_DN3_SP8_c.t1	Cg005G174050
OG0015486	CP4_g25540_DN3_SP6_c.t1	Cg005G174570
OG0015487	CP4_g25544_DN3_SP8_c.t1	Cg005G174610
OG0015488	CP4_g25545_DN3_SP0_c.t1	Cg005G174620
OG0015489	CP4_g25560_DN2_SP0_c.t1	Cg005G174750
OG0015490	CP4_g25604_DN3_SP8_c.t1	Cg005G175190
OG0015491	CP4_g25616_DN3_SP8_c.t1	Cg005G175310
OG0015492	CP4_g25618_DN3_SP5_c.t1	Cg005G175330
OG0015493	CP4_g25672_DN2_SP0_c.t1	Cg005G175860
OG0015494	CP4_g25724_DN3_SP2_c.t1	Cg005G176500
OG0015495	CP4_g25741_DN3_SP5_c.t1	Cg005G176690
OG0015496	CP4_g25767_DN3_SP0_c.t1	Cg005G176980
OG0015497	CP4_g25836_DN3_SP1_c.t1	Cg005G177860
OG0015498	CP4_g25861_DN3_SP1_c.t1	Cg005G178270
OG0015499	CP4_g25876_DN3_SP1_c.t1	Cg005G178470
OG0015500	CP4_g25882_DN3_SP8_c.t1	Cg005G178580
OG0015501	CP4_g25887_DN3_SP0_c.t1	Cg005G178630
OG0015502	CP4_g25921_DN3_SP8_c.t1	Cg005G179000
OG0015503	CP4_g25933_DN3_SP8_c.t1	Cg005G179180
OG0015504	CP4_g25941_DN3_SP2_c.t1	Cg005G179210
OG0015505	CP4_g25943_DN3_SP0_c.t1	Cg005G179240
OG0015506	CP4_g25948_DN3_SP3_c.t1	Cg005G179290
OG0015507	CP4_g25954_DN3_SP5_c.t1	Cg005G179330
OG0015508	CP4_g25979_DN3_SP0_c.t1	Cg005G179620
OG0015509	CP4_g26172_DN3_SP1_c.t1	Cg005G182150
OG0015510	CP4_g26247_DN3_SP2_c.t1	Cg005G182110
OG0015511	CP4_g26306_DN3_SP1_c.t1	Cg005G181860
OG0015512	CP4_g26322_DN3_SP5_c.t1	Cg005G181590
OG0015514	CP4_g26092_DN2_SP0_c.t1	Cg005G181090
OG0015515	CP4_g26773_DN3_SP8_c.t1	Cg005G182570
OG0015516	CP4_g26748_DN2_SP7_c.t1	Cg005G182620
OG0015517	CP24_g47446_DN3_SP8_c.t1	Cg005G183020
OG0015518	CP24_g47260_DN3_SP0_c.t1	Cg005G183200
OG0015519	CP24_g47229_DN3_SP6_c.t1	Cg005G182690
OG0015520	CP24_g46990_DN3_SP6_c.t1	Cg005G184470
OG0015521	CP2_g47992_DN3_SP6_c.t1	Cg004G153380
OG0015522	CP19_g18205_DN3_SP8_c.t1	Cg006G238370
OG0015523	CP8_g54677_DN3_SP6_c.t1	Cg003G075990
OG0015524	CP18_g11619_DN3_SP0_c.t1	Cg005G184710
OG0015525	CP18_g11840_DN3_SP7_c.t1	Cg005G185220
OG0015526	CP18_g12132_DN3_SP8_c.t1	Cg005G185600
OG0015527	CP18_g12154_DN3_SP5_c.t1	Cg005G185680
OG0015528	CP18_g12166_DN3_SP4_c.t1	Cg005G185780
OG0015529	CP18_g12286_DN3_SP1_c.t1	Cg005G186060
OG0015530	CP18_g12311_DN3_SP6_c.t1	Cg005G186160
OG0015531	CP18_g12510_DN3_SP7_c.t1	Cg005G186250
OG0015532	CP18_g12619_DN3_SP0_c.t1	Cg005G186720
OG0015533	CP16_g55716_DN3_SP8_c.t1	Cg005G186990
OG0015534	CP5_g1269_DN3_SP0_c.t1	Cg001G013290
OG0015535	CP10_g42145_DN3_SP7_c.t1	Cg004G116550
OG0015536	CP10_g42138_DN3_SP6_c.t1	Cg004G116460
OG0015537	CP10_g42114_DN3_SP1_c.t1	Cg004G116210
OG0015538	CP10_g42111_DN2_SP0_c.t1	Cg004G116170
OG0015539	CP7_g45081_DN3_SP8_c.t1	Cg006G218570
OG0015540	CP10_g42105_DN2_SP0_c.t1	Cg004G116080
OG0015541	CP10_g42100_DN3_SP0_c.t1	Cg004G116040
OG0015542	CP10_g42096_DN3_SP5_c.t1	Cg004G115990
OG0015543	CP10_g42095_DN3_SP8_c.t1	Cg004G115980
OG0015544	CP10_g42091_DN3_SP8_c.t1	Cg004G115950
OG0015545	CP11_g33769_DN2_SP0_c.t1	Cg008G281900
OG0015546	CP7_g44843_DN3_SP8_c.t1	Cg004G124210
OG0015547	CP11_g33765_DN3_SP5_c.t1	Cg008G281930
OG0015548	CP11_g33762_DN3_SP7_c.t1	Cg008G281960
OG0015549	CP11_g33761_DN3_SP0_c.t1	Cg008G281970
OG0015550	CP10_g42221_DN3_SP0_c.t1	Cg005G176540
OG0015551	CP11_g33758_DN2_SP1_c.t1	Cg008G281990
OG0015552	CP11_g33752_DN2_SP0_c.t1	Cg008G282040
OG0015553	CP11_g33751_DN3_SP0_c.t1	Cg008G282060
